Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0000210	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12076_DN1_SP0_c0.t1, ESY1_g12081_DN2_SP0_c0.t1	Cg005G1646200
OG0000215	ESY10_g15410_DN3_SP0_c0.t1	Cg005G1678900, Cg002G0563200
OG0000216	ESY5_g2595_DN2_SP0_c6.t1	Cg003G0750100, Cg003G0750300, Cg003G0750200, Cg003G0750000, Cg007G2323800, Cg001G0324000, Cg001G0323300
OG0000219	ESY2_g33708_DN2_SP0_c0.t1	Cg001G0279900
OG0000221	ESY10_g14249_DN1_SP0_c0.t1, ESY15_g65267_DN3_SP0_c0.t1, ESY9_g44067_DN2_SP0_c0.t1, ESY24_g32850_DN1_SP0_c0.t1, ESY14_g20101_DN2_SP0_c4.t1, ESY1_g8431_DN2_SP0_c0.t1, ESY15_g64479_DN3_SP0_c13.t1, ESY24_g32849_DN2_SP0_c0.t1, ESY1_g9334_DN1_SP0_c0.t1, ESY1_g6531_DN1_SP0_c0.t1, ESY10_g14248_DN3_SP0_c0.t1	Cg002G0658400
OG0000222	ESY1_g7089_DN3_SP0_c0.t1	Cg004G1331800, Cg005G1684300, Cg005G1700400
OG0000229	ESY1_g5643_DN2_SP0_c0.t1, ESY18_g63659_DN3_SP0_c28.t1	Cg001G0315200
OG0000229	ESY27_g13471_DN1_SP0_c0.t1, ESY25_g62605_DN2_SP0_c27.t1	Cg001G0286400, Cg003G0786600
OG0000233	ESY7_g18557_DN2_SP0_c0.t1	Cg008G2647600
OG0000233	ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1	Cg008G2647700, Cg008G2647900, Cg008G2647800
OG0000233	ESY9_g43229_DN2_SP0_c0.t1	Cg008G2647300
OG0000234	ESY7_g19410_DN2_SP0_c0.t1, ESY7_g19411_DN1_SP0_c0.t1	Cg004G1263300, Cg008G2601400
OG0000235	ESY3_g30522_DN2_SP0_c0.t1, ESY7_g18869_DN2_SP0_c0.t1, ESY9_g42470_DN3_SP0_c0.t1	Cg007G2571200, Cg007G2574000
OG0000236	ESY3_g28939_DN3_SP0_c0.t1	Cg001G0272600, Cg004G1311000, Cg004G1287200, Cg004G1333500
OG0000237	ESY1_g12367_DN3_SP0_c0.t1	Cg006G1842500
OG0000237	ESY4_g24696_DN2_SP0_c0.t1	Cg001G0099500, Cg004G1282100
OG0000238	ESY2_g38077_DN3_SP0_c0.t1	Cg008G2832400, Cg006G2034900, Cg006G2035000
OG0000239	ESY2_g35012_DN2_SP0_c0.t1	Cg002G0661500, Cg007G2316100, Cg006G2142800, Cg001G0354900, Cg008G2902200, Cg003G0837600
OG0000241	ESY9_g43553_DN3_SP0_c0.t1	Cg001G0185400
OG0000241	ESY9_g43563_DN3_SP0_c0.t1, ESY9_g43568_DN3_SP0_c0.t1	Cg001G0185500
OG0000241	ESY7_g16354_DN3_SP5_c0.t1	Cg003G0857500, Cg003G0740200
OG0000242	ESY15_g64561_DN3_SP0_c0.t1, ESY10_g15359_DN3_SP0_c0.t1	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800
OG0000244	ESY7_g16503_DN3_SP0_c20.t1, ESY7_g16510_DN3_SP0_c56.t1	Cg003G0862300, Cg003G0736100, Cg003G0862100, Cg003G0861900, Cg003G0736300, Cg003G0736000, Cg003G0862400, Cg003G0735900, Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400, Cg003G0728100, Cg003G0869700
OG0000245	ESY2_g38315_DN3_SP0_c0.t1	Cg002G0636900, Cg005G1684200, Cg006G1978200, Cg002G0623900, Cg005G1684100, Cg002G0592000, Cg003G0881900, Cg001G0321000, Cg004G1345100, Cg007G2384600, Cg006G1796900, Cg007G2312200, Cg007G2309700, Cg008G2652600, Cg003G0760100, Cg002G0642100, Cg006G2201600, Cg006G1889200
OG0000246	ESY10_g15197_DN1_SP0_c67.t1	Cg005G1566300
OG0000247	ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1	Cg001G0351600, Cg001G0351800
OG0000247	ESY8_g58357_DN2_SP0_c44.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4739_DN2_SP0_c0.t1	Cg003G0782000, Cg004G1322200, Cg004G1322700
OG0000248	ESY2_g35510_DN3_SP0_c0.t1, ESY2_g35523_DN2_SP0_c0.t1	Cg007G2470600
OG0000248	ESY2_g35512_DN3_SP0_c0.t1	Cg007G2471500
OG0000249	ESY2_g37281_DN2_SP0_c83.t1	Cg006G1934400, Cg004G1366500, Cg002G0640600, Cg002G0640500, Cg007G2349500, Cg004G1391400
OG0000250	ESY20_g12697_DN2_SP0_c0.t1	Cg003G0735700
OG0000250	ESY11_g54017_DN3_SP0_c0.t1	Cg001G0307800
OG0000252	ESY4_g24982_DN3_SP0_c27.t1, ESY4_g24972_DN3_SP0_c33.t1	Cg001G0086600
OG0000252	ESY2_g33558_DN3_SP0_c0.t1, ESY2_g33557_DN3_SP0_c0.t1	Cg007G2272200
OG0000256	ESY3_g29794_DN3_SP0_c0.t1	Cg004G1240300, Cg004G1236700
OG0000262	ESY2_g33426_DN3_SP0_c0.t1	Cg007G2264500, Cg007G2264400, Cg007G2264300, Cg007G2293500
OG0000275	ESY6_g50261_DN3_SP0_c0.t1, ESY6_g50262_DN2_SP0_c0.t1, ESY8_g58138_DN1_SP0_c0.t1, ESY4_g25215_DN3_SP0_c0.t1, ESY6_g50264_DN2_SP0_c0.t1	Cg003G1065200
OG0000275	ESY4_g24479_DN2_SP0_c49.t1	Cg008G2833500
OG0000276	ESY4_g23032_DN3_SP0_c100.t1	Cg005G1682300, Cg002G0614200
OG0000277	ESY4_g25561_DN3_SP8_c0.t1, ESY11_g53846_DN3_SP8_c0.t1	Cg001G0007500
OG0000278	ESY7_g19126_DN1_SP0_c0.t1	Cg001G0332400, Cg001G0336600, Cg001G0333000, Cg001G0333100, Cg001G0332700, Cg001G0332500, Cg001G0337400
OG0000279	ESY7_g16716_DN3_SP0_c0.t1	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100
OG0000282	ESY1_g12400_DN3_SP0_c0.t1	Cg001G0182200, Cg001G0182000
OG0000282	ESY5_g5275_DN1_SP0_c0.t1	Cg001G0182100
OG0000283	ESY15_g65682_DN3_SP0_c0.t1	Cg007G2481000, Cg004G1350900
OG0000283	ESY4_g23225_DN3_SP0_c20.t1, ESY14_g20576_DN3_SP0_c73.t1	Cg011G3015000
OG0000284	ESY2_g37518_DN2_SP0_c0.t1	Cg005G1669400, Cg004G1304800, Cg003G0797700, Cg002G0455700, Cg004G1433800, Cg002G0598700, Cg001G0028400, Cg006G1870000, Cg003G0941700, Cg001G0282200, Cg001G0383900, Cg006G1945100, Cg008G2850200, Cg005G1660200
OG0000286	ESY7_g16554_DN2_SP0_c0.t1	Cg008G2943400
OG0000286	ESY2_g34741_DN3_SP0_c0.t1	Cg001G0074700
OG0000288	ESY6_g47207_DN3_SP0_c0.t1, ESY7_g16271_DN1_SP0_c0.t1, ESY1_g9429_DN2_SP0_c0.t1	Cg007G2410200, Cg001G0295100, Cg008G2916600
OG0000290	ESY2_g33314_DN2_SP0_c91.t1	Cg007G2262300
OG0000294	ESY9_g43330_DN3_SP0_c0.t1	Cg007G2421900, Cg007G2422200, Cg007G2422800
OG0000294	ESY7_g17549_DN2_SP0_c0.t1	Cg008G2713400
OG0000295	ESY9_g42648_DN3_SP0_c0.t1, ESY9_g42650_DN3_SP0_c0.t1, ESY12_g51324_DN3_SP0_c0.t1, ESY9_g42619_DN3_SP0_c0.t1	Cg006G1876600
OG0000297	ESY22_g41120_DN1_SP0_c0.t1, ESY6_g45791_DN1_SP0_c0.t1, ESY16_g61859_DN1_SP0_c0.t1	Cg001G0284800
OG0000298	ESY1_g12240_DN2_SP0_c15.t1, ESY1_g10425_DN2_SP0_c0.t1	Cg006G1934800, Cg006G1935200
OG0000298	ESY7_g19251_DN1_SP0_c0.t1	Cg006G1935000
OG0000298	ESY1_g10421_DN3_SP0_c0.t1, ESY14_g20333_DN3_SP0_c0.t1	Cg006G1935400
OG0000300	ESY10_g15500_DN1_SP0_c0.t1, ESY4_g25564_DN2_SP0_c93.t1	Cg003G0899400
OG0000301	ESY12_g52023_DN2_SP0_c0.t1, ESY12_g52025_DN3_SP0_c0.t1, ESY6_g50380_DN2_SP0_c0.t1, ESY12_g52134_DN3_SP0_c0.t1, ESY8_g58529_DN3_SP0_c0.t1, ESY3_g32020_DN3_SP0_c0.t1, ESY7_g18922_DN3_SP0_c0.t1, ESY7_g18921_DN3_SP0_c0.t1	Cg005G1482700
OG0000301	ESY1_g11806_DN2_SP0_c0.t1, ESY7_g18960_DN2_SP0_c0.t1	Cg004G1274700
OG0000305	ESY12_g50855_DN3_SP0_c0.t1	Cg005G1528100
OG0000307	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1	Cg004G1326000, Cg004G1326100, Cg007G2271200
OG0000308	ESY20_g12865_DN2_SP3_c0.t1	Cg008G2929200
OG0000308	ESY20_g12864_DN3_SP1_c0.t1, ESY20_g12861_DN3_SP3_c0.t1, ESY20_g12860_DN3_SP1_c0.t1, ESY20_g12863_DN3_SP7_c0.t1, ESY20_g12859_DN3_SP1_c0.t1	Cg008G2928800, Cg008G2929000, Cg008G2928900
OG0000312	ESY2_g38714_DN2_SP0_c0.t1, ESY1_g9123_DN3_SP0_c0.t1, ESY1_g9124_DN2_SP0_c0.t1	Cg001G0335800, Cg006G1899900
OG0000315	ESY1_g11918_DN3_SP0_c0.t1, ESY1_g11922_DN3_SP0_c0.t1, ESY1_g11919_DN3_SP0_c0.t1, ESY1_g11921_DN3_SP0_c0.t1, ESY1_g11920_DN3_SP0_c0.t1, ESY1_g11917_DN3_SP0_c0.t1, ESY1_g11865_DN2_SP0_c0.t1	Cg004G1324900, Cg004G1325300
OG0000316	ESY11_g54015_DN1_SP0_c100.t1	Cg007G2430900, Cg004G1208500, Cg005G1664700, Cg001G0259300, Cg004G1208400, Cg007G2407200, Cg008G2880400
OG0000318	ESY5_g3011_DN3_SP0_c0.t1	Cg007G2568100, Cg007G2467300, Cg006G2217500
OG0000321	ESY2_g37547_DN3_SP1_c0.t1, ESY2_g37555_DN3_SP8_c0.t1	Cg004G1262800
OG0000321	ESY6_g49299_DN3_SP7_c0.t1	Cg008G2763000
OG0000321	ESY2_g34313_DN3_SP3_c0.t1	Cg007G2375700
OG0000322	ESY4_g26890_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY5_g5055_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1	Cg003G0970300
OG0000325	ESY5_g4954_DN3_SP8_c0.t1	Cg006G2219100
OG0000325	ESY5_g4953_DN3_SP7_c0.t1	Cg006G2219000
OG0000325	ESY20_g12785_DN3_SP8_c0.t1	Cg005G1602100
OG0000327	ESY2_g36761_DN3_SP0_c0.t1	Cg004G1211800
OG0000327	ESY2_g34541_DN2_SP0_c0.t1	Cg001G0204800
OG0000328	ESY3_g29135_DN3_SP0_c0.t1	Cg004G1277600, Cg004G1277500, Cg004G1277100, Cg007G2310000, Cg004G1277400, Cg004G1294800
OG0000329	ESY8_g60943_DN3_SP0_c0.t1	Cg001G0356100, Cg001G0357100, Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300
OG0000331	ESY20_g13155_DN3_SP0_c0.t1	Cg014G3041700, Cg003G0713900
OG0000331	ESY3_g29804_DN3_SP0_c0.t1	Cg004G1239000
OG0000331	ESY9_g44587_DN1_SP0_c0.t1	Cg005G1565200
OG0000331	ESY12_g51392_DN3_SP0_c0.t1	Cg005G1458200
OG0000334	ESY12_g51083_DN2_SP0_c0.t1, ESY6_g47698_DN2_SP0_c100.t1	Cg005G1737400
OG0000336	ESY2_g34140_DN3_SP8_c0.t1, ESY5_g3340_DN3_SP0_c0.t1, ESY5_g3323_DN3_SP1_c0.t1, ESY2_g34160_DN3_SP0_c0.t1	Cg007G2325400, Cg007G2323200, Cg006G2167300, Cg006G2168200
OG0000339	ESY2_g37679_DN3_SP0_c17.t1	Cg001G0284600
OG0000341	ESY1_g10436_DN3_SP0_c58.t1	Cg006G1845800, Cg006G1846000, Cg006G1845700, Cg006G1845600, Cg006G1845900
OG0000342	ESY5_g1891_DN1_SP0_c0.t1	Cg004G1240600
OG0000342	ESY5_g5105_DN2_SP0_c0.t1, ESY5_g5104_DN1_SP0_c0.t1, ESY6_g49091_DN3_SP0_c0.t1, ESY6_g49097_DN2_SP0_c0.t1, ESY6_g49092_DN3_SP0_c0.t1, ESY6_g49081_DN3_SP0_c0.t1, ESY6_g49079_DN1_SP0_c0.t1, ESY6_g48114_DN3_SP0_c0.t1, ESY11_g54851_DN3_SP0_c0.t1, ESY5_g1892_DN2_SP0_c0.t1, ESY8_g61372_DN2_SP0_c0.t1, ESY3_g29817_DN2_SP0_c0.t1	Cg003G0793700, Cg003G0794400
OG0000344	ESY1_g12309_DN1_SP0_c0.t1	Cg004G1369200
OG0000345	ESY20_g12900_DN3_SP6_c0.t1	Cg008G2662100, Cg008G2933100
OG0000346	ESY2_g34494_DN3_SP4_c28.t1	Cg002G0665600
OG0000347	ESY12_g51781_DN3_SP8_c0.t1	Cg005G1469700
OG0000347	ESY1_g12292_DN3_SP6_c0.t1	Cg002G0416000
OG0000347	ESY20_g12945_DN3_SP4_c0.t1	Cg001G0169800
OG0000347	ESY5_g5505_DN3_SP8_c16.t1	Cg006G2250500
OG0000348	ESY12_g51895_DN2_SP0_c0.t1	Cg005G1464600
OG0000349	ESY6_g48779_DN3_SP0_c27.t1	Cg003G0986800, Cg003G0986900, Cg003G0987100, Cg003G0987200, Cg003G0987000
OG0000351	ESY2_g37666_DN1_SP0_c0.t1, ESY4_g24789_DN1_SP0_c0.t1	Cg007G2414500, Cg007G2416200, Cg007G2414300, Cg007G2414100, Cg007G2415600, Cg007G2413700
OG0000355	ESY4_g26254_DN1_SP0_c0.t1, ESY21_g55414_DN2_SP0_c0.t1	Cg003G0995200, Cg004G1262900, Cg005G1649200, Cg005G1649300, Cg005G1649400, Cg008G2953000, Cg001G0035500
OG0000357	ESY4_g26503_DN3_SP1_c0.t1, ESY4_g23322_DN2_SP0_c0.t1, ESY4_g26504_DN3_SP0_c0.t1	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800, Cg005G1588700
OG0000359	ESY6_g47582_DN3_SP0_c0.t1	Cg003G0926700
OG0000359	ESY16_g62137_DN2_SP0_c0.t1, ESY16_g62138_DN1_SP0_c0.t1, ESY16_g62142_DN3_SP0_c0.t1, ESY16_g62136_DN1_SP0_c0.t1	Cg001G0126400
OG0000362	ESY19_g41846_DN3_SP0_c0.t1, ESY22_g40958_DN3_SP0_c0.t1	Cg005G1741300, Cg005G1741400
OG0000362	ESY5_g2306_DN3_SP0_c0.t1	Cg001G0183800
OG0000363	ESY7_g18962_DN3_SP0_c0.t1, ESY7_g18964_DN3_SP0_c0.t1	Cg001G0254400, Cg001G0257200
OG0000363	ESY2_g36388_DN3_SP0_c0.t1	Cg006G1783200
OG0000363	ESY2_g36393_DN3_SP0_c0.t1	Cg001G0361700, Cg006G1783100
OG0000364	ESY5_g1904_DN3_SP0_c0.t1, ESY5_g1903_DN2_SP0_c0.t1, ESY5_g4004_DN3_SP0_c0.t1	Cg005G1525600, Cg005G1524700
OG0000365	ESY7_g18233_DN3_SP0_c0.t1	Cg006G2014900
OG0000365	ESY7_g18417_DN3_SP0_c0.t1	Cg006G2015100
OG0000367	ESY7_g17523_DN2_SP0_c0.t1	Cg008G2714400
OG0000369	ESY9_g43317_DN3_SP0_c0.t1, ESY9_g43372_DN2_SP0_c0.t1	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	ESY16_g62205_DN3_SP0_c0.t1, ESY40_g12613_DN1_SP0_c0.t1	Cg005G1708800, Cg004G1365900, Cg006G1943300, Cg007G2391700, Cg001G0311500
OG0000376	ESY2_g33950_DN3_SP3_c0.t1	Cg007G2295400, Cg007G2295800
OG0000376	ESY2_g33954_DN3_SP0_c0.t1	Cg007G2295700
OG0000380	ESY6_g48700_DN2_SP0_c0.t1, ESY6_g48753_DN3_SP0_c0.t1, ESY6_g48750_DN3_SP0_c0.t1	Cg002G0542500
OG0000381	ESY2_g36132_DN3_SP0_c0.t1, ESY2_g38245_DN3_SP0_c0.t1	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000381	ESY2_g36131_DN3_SP0_c0.t1	Cg004G1117500
OG0000382	ESY20_g13232_DN3_SP0_c14.t1, ESY20_g13234_DN3_SP0_c30.t1, ESY20_g13236_DN2_SP0_c16.t1, ESY20_g13239_DN3_SP0_c14.t1, ESY20_g13238_DN2_SP0_c14.t1	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400
OG0000382	ESY3_g32183_DN2_SP0_c14.t1	Cg005G1556300
OG0000383	ESY5_g2001_DN3_SP0_c0.t1, ESY5_g1980_DN3_SP0_c0.t1, ESY5_g1965_DN3_SP0_c0.t1	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	ESY1_g10927_DN1_SP0_c0.t1, ESY1_g10900_DN3_SP0_c0.t1, ESY1_g10899_DN3_SP0_c0.t1	Cg002G0481200
OG0000384	ESY10_g14922_DN2_SP0_c18.t1	Cg008G2978800, Cg008G2979000, Cg008G2978900, Cg002G0581400
OG0000386	ESY9_g43083_DN3_SP0_c10.t1, ESY9_g42574_DN3_SP0_c0.t1, ESY9_g43094_DN3_SP0_c0.t1	Cg006G1932000, Cg006G1932300
OG0000388	ESY1_g11584_DN1_SP0_c1.t1	Cg002G0582500
OG0000388	ESY6_g50166_DN2_SP0_c0.t1	Cg008G2791800
OG0000390	ESY16_g62417_DN3_SP0_c34.t1	Cg006G2042600
OG0000391	ESY2_g35919_DN3_SP0_c12.t1	Cg007G2503200
OG0000391	ESY3_g31094_DN3_SP0_c32.t1, ESY3_g31090_DN3_SP0_c3.t1, ESY3_g31092_DN3_SP0_c0.t1	Cg008G2730400
OG0000392	ESY5_g4380_DN3_SP0_c0.t1, ESY5_g4379_DN3_SP0_c0.t1, ESY5_g4381_DN3_SP0_c0.t1	Cg006G2094500
OG0000392	ESY5_g4377_DN3_SP0_c0.t1	Cg001G0314800, Cg001G0150700
OG0000393	ESY8_g60901_DN3_SP0_c0.t1, ESY8_g60900_DN3_SP7_c0.t1, ESY8_g60904_DN3_SP1_c0.t1, ESY8_g60902_DN2_SP0_c0.t1	Cg001G0359500, Cg001G0360200, Cg001G0359400
OG0000395	ESY5_g2745_DN3_SP0_c0.t1	Cg006G2123300
OG0000395	ESY33_g12623_DN3_SP0_c0.t1	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300
OG0000397	ESY3_g29940_DN3_SP0_c0.t1, ESY3_g29943_DN3_SP0_c0.t1	Cg004G1242500, Cg004G1408400, Cg004G1407400
OG0000398	ESY15_g65703_DN2_SP0_c0.t1	Cg004G1333300
OG0000398	ESY15_g65704_DN2_SP0_c0.t1	Cg004G1361200
OG0000399	ESY2_g34214_DN3_SP8_c0.t1	Cg007G2336800
OG0000399	ESY5_g3261_DN3_SP4_c0.t1	Cg006G2172500
OG0000402	ESY2_g36864_DN2_SP0_c0.t1, ESY9_g43044_DN3_SP0_c0.t1	Cg003G1060100
OG0000402	ESY6_g50337_DN3_SP0_c5.t1, ESY6_g50338_DN3_SP0_c0.t1	Cg003G1060200
OG0000405	ESY3_g30430_DN3_SP0_c18.t1	Cg004G1207300
OG0000407	ESY4_g26079_DN3_SP0_c0.t1, ESY9_g42803_DN3_SP0_c0.t1, ESY12_g51264_DN3_SP0_c0.t1, ESY12_g51428_DN3_SP0_c0.t1	Cg006G2233500, Cg006G2015800
OG0000407	ESY12_g51429_DN3_SP0_c0.t1	Cg005G1457300
OG0000409	ESY3_g31366_DN3_SP0_c0.t1, ESY3_g31367_DN3_SP0_c0.t1	Cg006G1989000
OG0000409	ESY2_g35907_DN3_SP0_c0.t1	Cg006G1989100, Cg006G1989400
OG0000410	ESY7_g16079_DN1_SP0_c0.t1	Cg003G0748200
OG0000411	ESY7_g16489_DN3_SP0_c0.t1, ESY8_g59424_DN3_SP0_c0.t1	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	ESY7_g17282_DN3_SP8_c0.t1	Cg008G2729800
OG0000412	ESY2_g35259_DN3_SP8_c0.t1	Cg007G2424400
OG0000412	ESY3_g29751_DN3_SP8_c0.t1	Cg004G1243600
OG0000413	ESY3_g30246_DN3_SP0_c0.t1	Cg004G1196800
OG0000413	ESY2_g36267_DN3_SP0_c0.t1	Cg006G1789500, Cg006G1789400
OG0000413	ESY3_g30245_DN3_SP0_c0.t1	Cg004G1196700
OG0000414	ESY2_g33664_DN2_SP0_c0.t1	Cg007G2278800
OG0000414	ESY9_g43051_DN3_SP0_c0.t1	Cg004G1355800
OG0000414	ESY22_g41107_DN3_SP0_c0.t1	Cg001G0257700
OG0000416	ESY20_g12884_DN2_SP0_c50.t1	Cg002G0641800, Cg003G0751600
OG0000420	ESY12_g51354_DN1_SP0_c0.t1	Cg005G1505100
OG0000420	ESY7_g18380_DN2_SP0_c0.t1	Cg008G2687800
OG0000421	ESY6_g46873_DN3_SP7_c0.t1	Cg003G0909400
OG0000421	ESY16_g62501_DN3_SP4_c0.t1	Cg001G0137300
OG0000421	ESY6_g48142_DN3_SP8_c0.t1	Cg003G0948500
OG0000424	ESY6_g47907_DN3_SP1_c0.t1	Cg003G0934600
OG0000424	ESY16_g62294_DN3_SP8_c0.t1	Cg001G0130900
OG0000424	ESY2_g37344_DN3_SP5_c0.t1	Cg006G1824000
OG0000425	ESY3_g29336_DN2_SP0_c0.t1, ESY3_g29337_DN2_SP0_c0.t1, ESY7_g18224_DN2_SP0_c0.t1, ESY7_g18221_DN1_SP0_c0.t1, ESY7_g18726_DN3_SP0_c0.t1, ESY7_g18727_DN3_SP0_c0.t1	Cg008G2926100
OG0000427	ESY1_g6464_DN1_SP0_c52.t1	Cg007G2479600
OG0000429	ESY1_g11438_DN3_SP0_c0.t1, ESY1_g11437_DN3_SP0_c0.t1, ESY1_g11441_DN2_SP0_c0.t1, ESY1_g11443_DN1_SP0_c0.t1	Cg002G0441000
OG0000430	ESY9_g43688_DN3_SP8_c46.t1	Cg001G0184100
OG0000430	ESY7_g16298_DN3_SP5_c0.t1	Cg003G0855500, Cg003G0741900
OG0000430	ESY2_g33755_DN3_SP7_c0.t1	Cg007G2284200
OG0000431	ESY8_g58973_DN3_SP0_c0.t1, ESY3_g28374_DN3_SP0_c0.t1, ESY5_g1863_DN3_SP0_c0.t1, ESY16_g61844_DN3_SP0_c0.t1, ESY16_g61845_DN3_SP0_c0.t1	Cg007G2305800
OG0000431	ESY2_g33875_DN3_SP0_c14.t1	Cg007G2292300
OG0000432	ESY7_g19449_DN3_SP0_c0.t1	Cg006G1844800, Cg006G1844700
OG0000432	ESY9_g43003_DN3_SP0_c0.t1, ESY9_g43019_DN3_SP0_c0.t1	Cg001G0199300
OG0000433	ESY9_g43033_DN2_SP0_c0.t1, ESY9_g43031_DN3_SP0_c0.t1, ESY9_g43032_DN1_SP0_c0.t1, ESY9_g43030_DN3_SP0_c0.t1	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000436	ESY1_g7957_DN2_SP7_c0.t1	Cg002G0569200
OG0000436	ESY6_g48847_DN3_SP5_c0.t1	Cg003G0989600
OG0000436	ESY6_g48849_DN3_SP8_c0.t1	Cg003G0989700, Cg002G0569300
OG0000437	ESY11_g54674_DN2_SP6_c0.t1	Cg004G1434600
OG0000439	ESY2_g35738_DN3_SP0_c0.t1	Cg007G2488100, Cg007G2488200, Cg008G2633900
OG0000440	ESY4_g26086_DN2_SP0_c33.t1, ESY4_g26093_DN2_SP0_c0.t1, ESY4_g25945_DN2_SP0_c0.t1, ESY2_g33318_DN2_SP0_c34.t1, ESY4_g26092_DN3_SP0_c0.t1	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900
OG0000442	ESY6_g49525_DN1_SP0_c0.t1	Cg003G1003800
OG0000442	ESY1_g12458_DN3_SP0_c0.t1, ESY12_g52213_DN3_SP0_c0.t1, ESY8_g60328_DN2_SP0_c0.t1	Cg002G0405900, Cg005G1455600
OG0000443	ESY4_g25234_DN2_SP0_c0.t1	Cg001G0079100
OG0000443	ESY8_g59334_DN2_SP0_c0.t1	Cg005G1729000
OG0000443	ESY7_g18153_DN3_SP0_c0.t1	Cg008G2679500
OG0000444	ESY8_g58480_DN3_SP8_c0.t1	Cg005G1618300
OG0000444	ESY1_g11207_DN3_SP8_c0.t1	Cg002G0432100
OG0000444	ESY5_g4725_DN3_SP7_c0.t1	Cg006G2204600, Cg006G2204700
OG0000445	ESY6_g50138_DN3_SP8_c18.t1	Cg008G2794000
OG0000445	ESY4_g24728_DN3_SP5_c0.t1	Cg005G1748300, Cg001G0095000
OG0000446	ESY10_g15420_DN3_SP0_c35.t1	Cg008G2784200
OG0000447	ESY7_g18799_DN3_SP0_c0.t1, ESY7_g18797_DN3_SP8_c0.t1, ESY3_g31266_DN3_SP1_c0.t1	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	ESY4_g25893_DN3_SP0_c15.t1	Cg002G0634900, Cg002G0634800, Cg001G0291100, Cg002G0634600
OG0000450	ESY1_g11054_DN2_SP0_c0.t1, ESY1_g11070_DN3_SP0_c0.t1, ESY1_g11071_DN2_SP0_c0.t1, ESY5_g2984_DN1_SP0_c0.t1, ESY5_g2983_DN2_SP0_c0.t1	Cg008G2934300
OG0000451	ESY2_g33961_DN3_SP0_c12.t1	Cg001G0182900
OG0000451	ESY12_g51999_DN1_SP0_c0.t1, ESY12_g52002_DN1_SP0_c100.t1, ESY12_g51998_DN3_SP0_c17.t1, ESY12_g52272_DN3_SP0_c13.t1, ESY12_g52271_DN3_SP0_c16.t1	Cg007G2304500, Cg007G2304600, Cg005G1452000
OG0000457	ESY3_g32029_DN3_SP7_c0.t1	Cg004G1104700, Cg006G2222000, Cg005G1599100
OG0000458	ESY11_g53770_DN3_SP0_c0.t1	Cg006G1986400
OG0000458	ESY4_g25330_DN2_SP0_c0.t1, ESY4_g25329_DN3_SP0_c0.t1	Cg006G1986200, Cg006G1986600, Cg006G1986700, Cg006G1986500
OG0000459	ESY2_g33751_DN3_SP0_c0.t1	Cg006G1816800
OG0000460	ESY3_g30229_DN3_SP0_c0.t1	Cg004G1195400
OG0000460	ESY2_g36282_DN3_SP0_c0.t1	Cg003G0954600
OG0000461	ESY6_g48145_DN3_SP0_c0.t1, ESY11_g54315_DN3_SP0_c45.t1	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600
OG0000463	ESY6_g48848_DN3_SP3_c0.t1	Cg006G1916900
OG0000464	ESY11_g54720_DN3_SP0_c0.t1	Cg006G2243700, Cg006G2243600
