Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0000118	Np001G044480, Np005G313880	XP_013624024.1, XP_013594861.1, XP_013594866.1, XP_013594868.1, XP_013588950.1, XP_013594869.1, XP_013594864.1
OG0000119	Np007G421930, Np004G214240, Np005G280390, Np004G237460, Np004G208260	XP_013617082.1, XP_013633329.1
OG0000119	Np002G102980	XP_013612859.1
OG0000120	Np002G117060, Np002G116940	XP_013610889.1, XP_013607713.1
OG0000120	Np004G200990	XP_013596955.1, XP_013594963.1
OG0000120	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280	XP_013601021.1, XP_013601023.1, XP_013588993.1, XP_013588958.1, XP_013588961.1
OG0000120	Np003G129250	XP_013608535.1
OG0000122	Np003G157760	XP_013623863.1
OG0000122	Np003G157830	XP_013610314.1
OG0000122	Np001G056320	XP_013623477.1, XP_013616987.1
OG0000122	Np003G158000	XP_013627609.1, XP_013627567.1, XP_013623864.1
OG0000123	Np005G279480	XP_013597957.1, XP_013589486.1
OG0000125	Np006G337140	XP_013589314.1
OG0000125	Np003G151060	XP_013625682.1, XP_013606602.1
OG0000125	Np003G152340	XP_013606787.1
OG0000125	Np006G359820	XP_013631988.1, XP_013622502.1, XP_013631825.1
OG0000126	Np003G176980, Np005G260240	XP_013601325.1, XP_013617436.1, XP_013601221.1, XP_013613780.1, XP_013607983.1, XP_013594701.1, XP_013633290.1, XP_013589069.1, XP_013633097.1, XP_013617824.1, XP_013632703.1, XP_013624773.1, XP_013633300.1, XP_013614836.1, XP_013584923.1, XP_013632633.1, XP_013589165.1, XP_013589656.1, XP_013624240.1, XP_013624618.1, XP_013608091.1, XP_013594444.1, XP_013623946.1, XP_013617968.1, XP_013589470.1
OG0000126	Np002G094910	XP_013601019.1, XP_013613934.1, XP_013633096.1, XP_013617967.1
OG0000127	Np003G125840	XP_013610053.1
OG0000127	Np007G413700	XP_013583436.1
OG0000127	Np002G096200	XP_013595164.1, XP_013639264.1
OG0000130	Np006G346500, Np002G110200, Np005G295250	XP_013613740.1
OG0000131	Np003G174400	XP_013626985.1, XP_013632447.1, XP_013639277.1, XP_013614501.1, XP_013632702.1
OG0000132	Np002G112470	XP_013617705.1, XP_013614960.1, XP_013624699.1, XP_013590002.1, XP_013615166.1, XP_013619242.1, XP_013624601.1, XP_013624600.1, XP_013617165.1, XP_013617423.1, XP_013637479.1
OG0000132	Np007G378350	XP_013589055.1
OG0000133	Np005G308080	XP_013639545.1, XP_013632529.1
OG0000133	Np002G099680, Np008G425630	XP_013626943.1
OG0000135	Np003G164400, Np004G199120, Np004G190020, Np006G371220	XP_013607521.1, XP_013601177.1, XP_013617672.1, XP_013583468.1, XP_013588936.1, XP_013639841.1, XP_013616949.1, XP_013594852.1, XP_013624041.1, XP_013622487.1, XP_013613664.1, XP_013607776.1, XP_013614674.1, XP_013601395.1, XP_013624697.1, XP_013635412.1, XP_013608297.1, XP_013617980.1, XP_013589603.1, XP_013589096.1, XP_013632860.1, XP_013617212.1, XP_013622608.1, XP_013616864.1, XP_013608253.1
OG0000136	Np002G086710	XP_013590467.1, XP_013588679.1
OG0000136	Np005G302230	XP_013589268.1
OG0000136	Np005G312630, Np005G312670, Np005G312660, Np005G312690	XP_013634315.1
OG0000137	Np007G418300, Np006G322470, Np001G014280, Np002G106500, Np001G031670, Np006G341350, Np005G298930	XP_013607431.1, XP_013637635.1, XP_013635053.1, XP_013591446.1, XP_013624397.1, XP_013624662.1, XP_013593825.1, XP_013583307.1, XP_013620971.1, XP_013617333.1, XP_013624379.1, XP_013594691.1, XP_013594525.1, XP_013596613.1, XP_013630987.1, XP_013624674.1, XP_013599415.1, XP_013619803.1, XP_013631416.1, XP_013594338.1, XP_013628588.1, XP_013599145.1, XP_013638220.1, XP_013608176.1, XP_013636294.1, XP_013587564.1
OG0000137	Np007G398190	XP_013605989.1, XP_013615494.1
OG0000137	Np003G131090, Np002G110900	XP_013615026.1
OG0000137	Np005G318010	XP_013633165.1
OG0000138	Np006G363920, Np006G363940, Np006G366950	XP_013628129.1
OG0000138	Np002G085290	XP_013590166.1, XP_013616591.1, XP_013592198.1, XP_013590454.1
OG0000138	Np002G085240, Np002G085270, Np002G085250	XP_013615083.1
OG0000139	Np006G357120, Np005G298550	XP_013614236.1, XP_013625012.1, XP_013615149.1, XP_013614363.1
OG0000139	Np007G401090, Np004G225080, Np008G427690, Np009G431920, Np006G350500	XP_013632773.1, XP_013633111.1, XP_013624770.1
OG0000139	Np002G105800, Np006G350020, Np008G427900, Np002G102560, Np002G103420, Np005G308710, Np006G349710, Np002G100680, Np002G106900, Np002G110150, Np002G103410, Np002G101570, Np005G297220, Np004G224550, Np004G224560	XP_013631898.1
OG0000139	Np001G031630, Np002G101140	XP_013601351.1, XP_013632921.1
OG0000140	Np006G370470, Np006G370770	XP_013618771.1
OG0000140	Np003G153440	XP_013626670.1
OG0000140	Np003G153920	XP_013620395.1, XP_013620391.1, XP_013618644.1, XP_013620392.1, XP_013620394.1
OG0000140	Np006G362070	XP_013608277.1
OG0000140	Np003G153430, Np007G424390, Np003G153390	XP_013609630.1
OG0000140	Np001G046630	XP_013624661.1
OG0000143	Np004G210550	XP_013595355.1
OG0000144	Np001G049380	XP_013632920.1, XP_013633062.1, XP_013617587.1
OG0000145	Np002G108950, Np007G417590	XP_013632530.1, XP_013627239.1, XP_013590108.1, XP_013613646.1
OG0000145	Np004G215180	XP_013595091.1
OG0000146	Np003G160050	XP_013627427.1, XP_013619494.1
OG0000146	Np003G160040	XP_013619272.1, XP_013606365.1
OG0000146	Np003G160230	XP_013608191.1
OG0000146	Np003G160060, Np003G160140, Np003G160190	XP_013618766.1, XP_013610172.1, XP_013610274.1
OG0000146	Np003G160200	XP_013626781.1
OG0000146	Np003G159660	XP_013610394.1
OG0000147	Np007G373950	XP_013597841.1, XP_013611416.1
OG0000147	Np003G156060	XP_013620594.1
OG0000147	Np002G071170	XP_013588689.1
OG0000147	Np001G043050	XP_013622891.1
OG0000147	Np007G389960	XP_013623185.1
OG0000149	Np001G046110	XP_013591815.1, XP_013624654.1
OG0000149	Np003G152730	XP_013628381.1, XP_013620734.1
OG0000149	Np003G152750	XP_013628384.1, XP_013628382.1
OG0000149	Np003G152700	XP_013618276.1
OG0000150	Np003G156160, Np003G156150	XP_013619977.1
OG0000150	Np003G183630	XP_013617470.1
OG0000151	Np003G164170	XP_013613316.1
OG0000151	Np005G277020	XP_013639325.1, XP_013600456.1
OG0000151	Np007G376880	XP_013625767.1, XP_013599341.1
OG0000151	Np003G158280	XP_013621604.1, XP_013606619.1, XP_013622226.1
OG0000151	Np002G123910	XP_013606344.1
OG0000154	Np004G240190	XP_013603183.1, XP_013586550.1
OG0000154	Np007G408850	XP_013611399.1
OG0000154	Np006G330440	XP_013623865.1
OG0000154	Np007G413420	XP_013616125.1
OG0000154	Np003G126710	XP_013586681.1, XP_013628594.1
OG0000154	Np003G126700, Np003G127150, Np002G112020	XP_013610798.1, XP_013636193.1
OG0000155	Np004G218540	XP_013604992.1, XP_013598493.1
OG0000155	Np005G287960	XP_013598049.1
OG0000155	Np007G409550	XP_013628486.1
OG0000155	Np005G287400, Np007G412670	XP_013589793.1, XP_013623534.1
OG0000156	Np006G324070	XP_013633901.1
OG0000156	Np001G066790	XP_013634565.1
OG0000156	Np006G324150	XP_013594236.1, XP_013635050.1
OG0000156	Np006G324140	XP_013635992.1
OG0000157	Np007G422190, Np007G422180	XP_013624158.1
OG0000158	Np002G087830	XP_013610779.1, XP_013584550.1, XP_013637776.1
OG0000158	Np002G080740	XP_013617254.1
OG0000158	Np001G048650, Np001G049230, Np001G050690, Np005G295650	XP_013584343.1, XP_013603971.1
OG0000160	Np002G095190	XP_013639450.1, XP_013593469.1
OG0000161	Np001G008600	XP_013618060.1, XP_013620235.1
OG0000161	Np005G311810	XP_013617087.1
OG0000161	Np002G086610	XP_013584094.1
OG0000162	Np006G363910	XP_013636352.1
OG0000162	Np001G066230	XP_013589389.1
OG0000162	Np002G116280	XP_013616918.1
OG0000162	Np006G324990	XP_013632427.1
OG0000164	Np005G275210	XP_013596962.1
OG0000164	Np005G261970	XP_013627649.1, XP_013624778.1, XP_013608536.1, XP_013608530.1, XP_013608532.1, XP_013627934.1, XP_013593112.1
OG0000164	Np001G024440	XP_013607799.1
OG0000165	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680	XP_013607591.1, XP_013613668.1, XP_013632544.1, XP_013634863.1, XP_013632582.1, XP_013614460.1, XP_013601725.1, XP_013617614.1, XP_013615290.1, XP_013601806.1
OG0000165	Np004G232590	XP_013608284.1, XP_013624937.1
OG0000166	Np001G026760	XP_013624665.1
OG0000167	Np005G289630, Np005G289610	XP_013597471.1
OG0000167	Np004G202230	XP_013591070.1
OG0000167	Np005G289620	XP_013624840.1
OG0000167	Np005G289670, Np005G289680	XP_013614095.1
OG0000168	Np005G293780	XP_013624671.1
OG0000169	Np002G113130	XP_013595006.1
OG0000171	Np003G141590	XP_013606531.1
OG0000174	Np004G217810, Np009G430530, Np002G103530, Np004G220900, Np010G432780	XP_013632966.1, XP_013639350.1, XP_013628317.1, XP_013613857.1, XP_013633174.1, XP_013614970.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013639489.1, XP_013624703.1, XP_013632910.1, XP_013608335.1, XP_013632486.1, XP_013624014.1, XP_013633240.1, XP_013614762.1, XP_013633176.1, XP_013617509.1, XP_013628376.1, XP_013615485.1, XP_013617782.1, XP_013613471.1, XP_013617851.1
OG0000175	Np001G053050	XP_013584461.1, XP_013594142.1, XP_013604425.1
OG0000175	Np005G267520	XP_013629002.1
OG0000176	Np006G335040	XP_013596266.1
OG0000176	Np003G145060	XP_013616758.1, XP_013620927.1, XP_013608393.1, XP_013585230.1, XP_013587143.1, XP_013637516.1, XP_013622453.1, XP_013623924.1
OG0000177	Np005G303130	XP_013639580.1, XP_013624150.1, XP_013607557.1, XP_013583321.1, XP_013594457.1
OG0000177	Np003G152980	XP_013614953.1, XP_013589674.1, XP_013607641.1, XP_013589331.1
OG0000177	Np007G404410, Np007G403560	XP_013624281.1, XP_013639360.1, XP_013632637.1
OG0000180	Np005G291290, Np005G292670, Np005G292680, Np005G291280	XP_013615731.1, XP_013634820.1
OG0000180	Np005G291320	XP_013626856.1, XP_013629093.1
OG0000180	Np006G370410, Np006G369740	XP_013639643.1
OG0000181	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240	XP_013594515.1, XP_013639425.1, XP_013616731.1, XP_013601383.1
OG0000184	Np006G360300	XP_013607625.1, XP_013616898.1, XP_013607725.1, XP_013624805.1
OG0000184	Np002G106510	XP_013632191.1
OG0000184	Np011G435860	XP_013594715.1, XP_013594528.1, XP_013616892.1
OG0000186	Np002G090270	XP_013624035.1
OG0000186	Np004G215560, Np002G108280	XP_013631823.1, XP_013639050.1
OG0000186	Np004G219150	XP_013617859.1, XP_013617857.1
OG0000187	Np005G271420	XP_013598969.1, XP_013623119.1
OG0000188	Np007G412320	XP_013639606.1
OG0000189	Np001G019990	XP_013594067.1, XP_013608204.1, XP_013612750.1
OG0000190	Np003G183360	XP_013606263.1
OG0000190	Np003G183500	XP_013626923.1
OG0000190	Np003G183510	XP_013624075.1
OG0000190	Np003G183410, Np003G183480	XP_013618562.1
OG0000191	Np007G392820	XP_013590495.1
OG0000192	Np002G086820, Np007G389770, Np002G076020	XP_013594710.1
OG0000193	Np007G380740	XP_013585306.1, XP_013585233.1, XP_013597344.1
OG0000193	Np007G384080	XP_013594699.1, XP_013585251.1, XP_013623345.1
OG0000193	Np007G387690	XP_013596046.1
OG0000193	Np007G380880	XP_013624265.1
OG0000195	Np006G361540	XP_013631799.1
OG0000195	Np006G330650, Np003G149770	XP_013599699.1
OG0000195	Np002G094990, Np001G061270	XP_013591852.1
OG0000196	Np004G214150, Np004G214340	XP_013639491.1
OG0000196	Np003G165450	XP_013626397.1
OG0000196	Np004G254380	XP_013603075.1, XP_013584831.1, XP_013587514.1
OG0000196	Np004G212030	XP_013595737.1
OG0000196	Np003G165460	XP_013625101.1
OG0000196	Np004G211990	XP_013627439.1
OG0000196	Np004G254390	XP_013587517.1, XP_013639109.1, XP_013600986.1, XP_013603884.1
OG0000197	Np002G087170	XP_013616925.1, XP_013624146.1, XP_013589013.1, XP_013614338.1
OG0000200	Np004G217530	XP_013585184.1
OG0000200	Np004G254580	XP_013639107.1
OG0000201	Np007G379560	XP_013635093.1, XP_013614748.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013635188.1, XP_013635027.1, XP_013635212.1, XP_013635145.1
OG0000203	Np007G420280, Np004G195540	XP_013584998.1, XP_013615621.1, XP_013639409.1, XP_013592108.1, XP_013610533.1
OG0000203	Np007G420850	XP_013610704.1
OG0000204	Np006G366440, Np006G364650	XP_013623737.1
OG0000205	Np004G252280	XP_013588901.1, XP_013601108.1
OG0000205	Np004G227020, Np004G200770	XP_013624313.1
OG0000207	Np002G073110, Np002G073100	XP_013617344.1, XP_013602994.1
OG0000209	Np002G123940, Np002G091400	XP_013589532.1, XP_013633180.1, XP_013601069.1
OG0000210	Np006G357760	XP_013622310.1
OG0000213	Np005G312500	XP_013587607.1
OG0000213	Np006G368000	XP_013634984.1, XP_013637045.1
OG0000214	Np004G247100	XP_013596070.1
OG0000214	Np007G375860	XP_013614654.1, XP_013623755.1, XP_013623785.1
OG0000214	Np003G186320, Np003G186260	XP_013610986.1
OG0000215	Np003G161640	XP_013623810.1, XP_013624355.1
OG0000216	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080	XP_013627747.1
OG0000216	Np004G202700, Np005G274080, Np005G314870	XP_013627856.1, XP_013603933.1
OG0000216	Np004G202710, Np005G314880, Np005G274090, Np001G003750	XP_013606736.1
OG0000218	Np004G241460	XP_013601824.1
OG0000218	Np005G283350	XP_013596521.1
OG0000218	Np001G027320	XP_013609824.1, XP_013593772.1
OG0000218	Np001G027310	XP_013616568.1
OG0000219	Np003G187720, Np001G006210, Np001G006190, Np001G008170	XP_013627992.1
OG0000221	Np007G412330	XP_013638238.1
OG0000222	Np001G021650, Np005G303660, Np001G029320, Np003G141180, Np001G063040, Np006G365120, Np007G404090, Np004G194850, Np004G215680, Np004G233330, Np003G165700, Np005G311760, Np007G390900, Np004G194840, Np005G309420, Np004G212790, Np001G029240, Np006G365130	XP_013632905.1, XP_013617434.1, XP_013594837.1, XP_013624255.1, XP_013632465.1, XP_013617220.1, XP_013615546.1, XP_013588995.1
OG0000222	Np001G027190, Np003G175170, Np006G322380, Np001G023650, Np005G318440, Np007G420490	XP_013632415.1, XP_013617298.1, XP_013624436.1, XP_013617630.1, XP_013624221.1, XP_013601211.1, XP_013607619.1, XP_013626577.1, XP_013632667.1
OG0000224	Np002G074880	XP_013618014.1, XP_013615523.1
OG0000224	Np002G074860	XP_013590551.1
OG0000224	Np002G096650	XP_013609066.1
OG0000224	Np002G121630, Np002G121680, Np002G121650, Np002G121690	XP_013613905.1
OG0000225	Np004G212520	XP_013587120.1
OG0000225	Np004G212550, Np004G212570, Np004G212500	XP_013626468.1, XP_013584622.1
OG0000226	Np001G068820, Np001G002660, Np001G003000	XP_013619324.1, XP_013617945.1, XP_013620145.1
OG0000226	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340	XP_013597874.1, XP_013597872.1, XP_013628011.1, XP_013595927.1, XP_013635085.1, XP_013608685.1
OG0000228	Np002G084540	XP_013620214.1
OG0000228	Np002G084530	XP_013620218.1
OG0000229	Np004G245990	XP_013628081.1
OG0000229	Np004G246960, Np004G247090, Np004G247150, Np004G246980	XP_013601305.1
OG0000230	Np002G077370	XP_013616704.1
OG0000230	Np002G077290	XP_013619391.1, XP_013590720.1, XP_013591589.1
OG0000231	Np004G203320	XP_013618673.1, XP_013589939.1
OG0000232	Np006G352410, Np006G352420	XP_013622924.1, XP_013626403.1, XP_013628173.1, XP_013627330.1, XP_013632738.1, XP_013635901.1, XP_013623209.1, XP_013622779.1
OG0000234	Np001G058680	XP_013635814.1
OG0000234	Np001G058670	XP_013635718.1
OG0000234	Np006G333910	XP_013636124.1
OG0000234	Np003G140390	XP_013611475.1
OG0000234	Np001G058700	XP_013636744.1
OG0000235	Np004G217630	XP_013585027.1
OG0000235	Np004G196020, Np004G196000	XP_013583317.1, XP_013627659.1, XP_013635487.1
OG0000236	Np007G382490	XP_013592345.1
OG0000237	Np007G400600	XP_013624683.1
OG0000237	Np006G349720, Np002G102550	XP_013594728.1, XP_013633112.1, XP_013633483.1, XP_013624613.1, XP_013614867.1, XP_013608463.1
OG0000240	Np003G187630	XP_013600996.1
OG0000240	Np006G347290	XP_013629088.1
OG0000242	Np004G242740	XP_013602247.1, XP_013638672.1
OG0000242	Np004G242760	XP_013584474.1
OG0000244	Np005G286400	XP_013593118.1, XP_013611429.1
OG0000244	Np003G183740	XP_013626139.1
OG0000246	Np003G147670	XP_013632421.1, XP_013615528.1
OG0000247	Np002G120130, Np002G120100, Np002G120120, Np002G120110	XP_013626959.1
OG0000248	Np002G112170	XP_013620094.1
OG0000248	Np001G048790	XP_013601679.1
OG0000249	Np006G338430, Np001G039620	XP_013627399.1
OG0000249	Np003G177600, Np006G338400	XP_013636148.1, XP_013636145.1, XP_013623426.1
OG0000249	Np005G309230	XP_013634409.1
OG0000250	Np002G085780	XP_013617187.1
OG0000250	Np005G261040	XP_013620054.1, XP_013597084.1
OG0000250	Np002G086000	XP_013589629.1
OG0000251	Np002G102830	XP_013624856.1
OG0000252	Np003G179240	XP_013590850.1
OG0000252	Np003G131660, Np004G205500	XP_013601559.1
OG0000253	Np003G170230	XP_013617604.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013624571.1, XP_013607914.1, XP_013613702.1, XP_013639414.1, XP_013624710.1, XP_013630991.1, XP_013639197.1, XP_013639389.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013601593.1, XP_013607656.1, XP_013615252.1, XP_013583299.1
OG0000254	Np007G383010	XP_013613953.1
OG0000254	Np001G046190	XP_013632446.1, XP_013622910.1
OG0000256	Np003G183070	XP_013636622.1
OG0000257	Np007G377760	XP_013624155.1, XP_013607544.1, XP_013607543.1
OG0000258	Np004G230620, Np002G087740	XP_013599442.1
OG0000258	Np001G022690	XP_013614897.1
OG0000258	Np003G156210	XP_013627194.1
OG0000258	Np001G022720	XP_013599392.1
OG0000258	Np001G049130, Np001G022660, Np001G022680	XP_013618605.1
OG0000259	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060	XP_013624089.1, XP_013608126.1, XP_013624638.1, XP_013617317.1, XP_013589228.1, XP_013610052.1, XP_013607991.1, XP_013639749.1, XP_013607761.1, XP_013601268.1, XP_013608308.1, XP_013614002.1, XP_013617677.1, XP_013624845.1, XP_013639735.1
OG0000264	Np003G185830	XP_013610658.1, XP_013610574.1, XP_013627706.1
OG0000264	Np003G185810, Np003G185770, Np003G185800	XP_013607462.1
OG0000265	Np005G294290	XP_013633451.1
OG0000265	Np001G068970	XP_013588953.1
OG0000266	Np003G177610, Np001G046580	XP_013601717.1
OG0000266	Np001G053260, Np001G053250	XP_013617645.1, XP_013617121.1
OG0000268	Np001G026200	XP_013597635.1, XP_013607868.1
OG0000268	Np003G125800	XP_013609173.1
OG0000268	Np001G057220	XP_013603280.1, XP_013637011.1
OG0000269	Np004G206790	XP_013589199.1
OG0000269	Np001G012990, Np003G174460	XP_013619823.1
OG0000269	Np005G282190, Np007G405090	XP_013624620.1
OG0000269	Np004G206800	XP_013615150.1, XP_013589198.1
OG0000270	Np004G235580	XP_013595589.1, XP_013600559.1, XP_013583664.1
OG0000271	Np003G164720	XP_013628835.1
OG0000272	Np007G398010	XP_013601726.1, XP_013624932.1, XP_013617210.1
OG0000272	Np003G184260, Np007G397990	XP_013589300.1
OG0000273	Np005G312740	XP_013609445.1, XP_013610407.1
OG0000273	Np005G262870	XP_013589028.1, XP_013596331.1, XP_013619802.1
OG0000274	Np003G152640	XP_013625891.1
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	XP_013589790.1, XP_013591347.1
OG0000276	Np005G309120	XP_013621481.1, XP_013619332.1, XP_013599132.1
OG0000276	Np001G039310	XP_013586113.1
OG0000277	Np005G302420	XP_013596367.1, XP_013615005.1
OG0000278	Np005G260810, Np005G260780, Np005G260850	XP_013624759.1
OG0000278	Np008G426890, Np009G429180	XP_013632490.1, XP_013636529.1, XP_013636538.1, XP_013636533.1, XP_013636536.1, XP_013616452.1, XP_013583839.1, XP_013597326.1
OG0000279	Np004G200390	XP_013639768.1
OG0000282	Np003G133480	XP_013609768.1
OG0000282	Np003G133500	XP_013610081.1
OG0000282	Np003G133510	XP_013610418.1
OG0000282	Np003G133530	XP_013626870.1, XP_013627166.1, XP_013616049.1, XP_013619195.1
OG0000283	Np001G041370	XP_013595257.1
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	XP_013609896.1, XP_013609877.1, XP_013607782.1, XP_013594787.1, XP_013595949.1, XP_013617606.1, XP_013619444.1
OG0000284	Np001G014190	XP_013619903.1, XP_013597142.1
OG0000284	Np007G375910	XP_013584995.1
OG0000284	Np007G417960	XP_013610078.1
OG0000285	Np007G383130	XP_013583293.1, XP_013603973.1, XP_013615035.1
OG0000285	Np007G402150, Np002G103790	XP_013616734.1, XP_013595226.1
OG0000286	Np003G186400	XP_013610430.1
OG0000287	Np005G307830	XP_013591874.1
OG0000287	Np007G380790	XP_013630581.1
OG0000288	Np002G076120, Np007G410970	XP_013614925.1, XP_013629132.1, XP_013624164.1
