Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0000234	Np006G333910	XP_002881649.1
OG0000234	Np003G140390	XP_002871574.1
OG0000236	Np007G382490	XP_020865699.1
OG0000236	Np003G177320	XP_020884669.1, XP_020878466.1, XP_020876131.1
OG0000240	Np006G347290	XP_002877248.2
OG0000242	Np004G242740	XP_020866788.1
OG0000242	Np004G242760	XP_020869724.1
OG0000244	Np005G286400	XP_020873759.1
OG0000244	Np003G183740	XP_002872711.1
OG0000247	Np002G120130, Np002G120100, Np002G120120, Np002G120110	XP_002870492.1
OG0000248	Np002G112170	XP_020865893.1
OG0000248	Np001G048790	XP_002876368.2
OG0000249	Np003G177600, Np006G338400	XP_002881469.1
OG0000250	Np002G085780	XP_002887278.1, XP_020865738.1
OG0000250	Np002G086000	XP_020872989.1, XP_002887265.1
OG0000252	Np004G205500	XP_020879255.1
OG0000254	Np007G383010	XP_002880609.1, XP_002880923.2, XP_002883112.2, XP_020887741.1
OG0000254	Np001G046190	XP_020866712.1, XP_020877605.1, XP_020877604.1, XP_020883633.1, XP_002889545.2
OG0000256	Np004G200500, Np004G200520	XP_002863900.1, XP_002865643.1, XP_002885797.1
OG0000257	Np007G377760	XP_020889281.1, XP_002894303.2, XP_002894304.2, XP_002891555.1, XP_020876752.1, XP_020865716.1, XP_020870689.1, XP_002892495.2, XP_002882670.1
OG0000258	Np001G022690	XP_002876961.1, XP_002876962.1, XP_002876963.1
OG0000258	Np003G156210	XP_002866197.1
OG0000258	Np001G049130, Np001G022660, Np001G022680	XP_002876964.1
OG0000260	Np005G316660	XP_020881126.1
OG0000264	Np003G185830	XP_002872741.1
OG0000264	Np003G185810, Np003G185770, Np003G185800	XP_020876452.1, XP_020877213.1, XP_020876461.1, XP_020876462.1
OG0000265	Np005G294290	XP_020865743.1, XP_020890788.1, XP_020887760.1, XP_020890746.1, XP_020871484.1, XP_020870361.1, XP_020870665.1, XP_020881798.1, XP_020872647.1, XP_020869117.1, XP_020875872.1, XP_020884755.1, XP_020881832.1
OG0000266	Np003G177610, Np001G046580	XP_020880330.1, XP_020880329.1
OG0000266	Np001G053260, Np001G053250	XP_020880890.1, XP_020882437.1, XP_020882443.1
OG0000266	Np002G082160	XP_020870824.1
OG0000266	Np006G336470	XP_020880843.1
OG0000266	Np002G082150	XP_020881706.1, XP_020882675.1, XP_020881705.1
OG0000268	Np001G026200	XP_020879860.1
OG0000268	Np003G125800	XP_002870939.2
OG0000268	Np001G057220	XP_002877959.1
OG0000269	Np008G427010	XP_020884646.1
OG0000269	Np004G206800	XP_020866080.1
OG0000270	Np002G077720	XP_020867393.1
OG0000270	Np004G235580	XP_020891062.1
OG0000271	Np003G164720	XP_020876444.1
OG0000271	Np007G395360, Np007G412870	XP_002870459.1
OG0000271	Np003G150700, Np003G184840	XP_020878304.1
OG0000273	Np005G312740	XP_002891297.2, XP_020866157.1
OG0000274	Np003G152640	XP_002864649.1
OG0000274	Np001G045890, Np001G045900	XP_020881938.1, XP_002877465.1
OG0000274	Np004G252150	XP_002888167.1
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	XP_002877153.1, XP_020889498.1, XP_002883331.1, XP_002883330.1, XP_020886120.1
OG0000276	Np005G308640	XP_020877153.1
OG0000277	Np005G302360	XP_020874808.1
OG0000277	Np005G302420	XP_002870217.1
OG0000278	Np006G348830, Np003G189610, Np003G188750	XP_002862832.1
OG0000278	Np005G260810, Np005G260780, Np005G260850	XP_020871462.1, XP_020865960.1, XP_020871126.1
OG0000281	Np001G056160, Np001G056190	XP_002894688.2, XP_002892013.2
OG0000281	Np002G078840, Np003G147970	XP_002875296.2
OG0000282	Np003G133500	XP_002873315.1
OG0000282	Np003G133510, Np003G133520	XP_002873316.1
OG0000282	Np003G133530	XP_020876208.1, XP_020876210.1
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	XP_002865428.1, XP_020871984.1, XP_020873300.1, XP_002862761.2, XP_020888054.1
OG0000284	Np001G014190	XP_020879188.1
OG0000284	Np007G417960	XP_020871231.1
OG0000285	Np002G086400	XP_002878830.2, XP_020890798.1, XP_002863102.2, XP_020886260.1, XP_020869481.1
OG0000285	Np007G383130	XP_020879740.1, XP_020879190.1, XP_020886087.1, XP_020882764.1, XP_020866108.1
OG0000285	Np007G402150, Np002G103790	XP_002870431.1, XP_020880707.1, XP_002863144.2, XP_002893840.2
OG0000287	Np004G226800, Np004G226820, Np004G226810, Np004G226830	XP_020886036.1
OG0000287	Np007G380700	XP_020886743.1
OG0000288	Np006G324750	XP_002893341.1, XP_020886472.1, XP_020882129.1
OG0000288	Np004G214460, Np005G304800	XP_020871053.1, XP_002875998.2, XP_020875051.1, XP_020875199.1
OG0000290	Np007G394710	XP_002885269.2
OG0000290	Np001G003170, Np004G255370	XP_002864952.1
OG0000293	Np004G190010	XP_020876173.1, XP_020881921.1
OG0000293	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070, Np006G342490, Np001G016080, Np001G018530, Np004G229290, Np002G120040, Np002G091530, Np004G249640, Np001G044040, Np002G109460, Np006G325310, Np005G313800, Np002G083290	XP_020884729.1
OG0000294	Np007G392540	XP_020889164.1
OG0000294	Np006G338230	XP_002881476.1
OG0000294	Np003G187470	XP_020877038.1
OG0000295	Np007G379540, Np006G342510	XP_020886571.1
OG0000296	Np006G337510	XP_020889468.1, XP_020888012.1, XP_020865723.1, XP_020877183.1
OG0000296	Np005G319160, Np005G319110	XP_020868439.1, XP_002874400.1
OG0000296	Np003G188650, Np003G180440	XP_020877394.1
OG0000296	Np005G314280	XP_002891517.1
OG0000297	Np003G151840	XP_002864686.1
OG0000297	Np007G397060	XP_020889053.1
OG0000298	Np005G289560, Np005G289430, Np005G289420	XP_002886167.1
OG0000299	Np004G208320	XP_020865762.1
OG0000299	Np004G190450	XP_020867799.1
OG0000300	Np007G389150	XP_020887748.1
OG0000300	Np007G388090	XP_002883696.1, XP_020886867.1, XP_002883695.1
OG0000301	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450	XP_020883108.1, XP_020872622.1, XP_020877172.1, XP_020886446.1, XP_020868906.1, XP_020876112.1, XP_020874153.1, XP_020870118.1, XP_020886556.1, XP_020885910.1
OG0000303	Np002G108940	XP_020883764.1
OG0000304	Np001G038540, Np005G309560	XP_002865315.1
OG0000304	Np001G038650	XP_020871068.1
OG0000308	Np004G238420, Np003G180510	XP_002870343.2
OG0000308	Np005G316710	XP_020873004.1, XP_020868339.1
OG0000309	Np002G120790, Np002G096530, Np009G429300, Np002G104210, Np004G218210	XP_020876947.1
OG0000310	Np003G153250, Np003G152770	XP_020867728.1
OG0000310	Np003G152090, Np001G045800, Np003G152100	XP_002862953.1, XP_002864667.1, XP_002866375.1
OG0000311	Np003G143670	XP_020877332.1
OG0000311	Np004G199430	XP_002891436.1
OG0000311	Np007G393150	XP_020889182.1
OG0000311	Np005G312280	XP_002870545.1
OG0000311	Np002G095870	XP_020891044.1
OG0000313	Np004G198950, Np004G198980	XP_020866653.1, XP_020869736.1
OG0000314	Np004G255460	XP_002892239.1
OG0000314	Np004G255440	XP_002889523.1
OG0000314	Np006G357690	XP_020883979.1
OG0000315	Np006G328650	XP_020878657.1, XP_020882005.1
OG0000316	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610	XP_020886529.1
OG0000316	Np006G331500	XP_002881726.1, XP_002879874.1, XP_002881728.1
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	XP_020870838.1, XP_002889674.1, XP_002864684.1, XP_020870839.1
OG0000320	Np002G092510	XP_020871384.1
OG0000321	Np004G208960	XP_020875511.1
OG0000322	Np002G073460	XP_002889191.1
OG0000322	Np004G239000, Np004G204080	XP_002890206.2
OG0000322	Np006G331820, Np002G082860	XP_020885575.1, XP_020884760.1, XP_002874576.1, XP_002893940.1
OG0000323	Np003G162270	XP_020866009.1
OG0000323	Np005G277410	XP_002869553.1
OG0000323	Np005G277420, Np005G277440	XP_020875469.1
OG0000325	Np005G299970	XP_002891227.2
OG0000325	Np005G299960	XP_020875171.1
OG0000325	Np004G217010	XP_020869654.1
OG0000327	Np006G364610, Np006G364600	XP_020870142.1
OG0000327	Np002G097600, Np001G057660, Np001G057680, Np001G057670	XP_002877115.2, XP_020880743.1, XP_020879875.1, XP_002877989.2
OG0000328	Np005G304570	XP_002870302.1
OG0000329	Np001G065660	XP_020884774.1
OG0000330	Np001G065240, Np001G065330	XP_020879727.1
OG0000330	Np001G049070, Np001G049100	XP_020882480.1
OG0000332	Np004G197090	XP_020866713.1
OG0000334	Np001G056660	XP_002877942.1
OG0000334	Np006G336790	XP_020882973.1
OG0000335	Np005G276000	XP_020870420.1
OG0000335	Np004G255090	XP_020868018.1
OG0000335	Np004G203620	XP_002868101.1, XP_020866818.1, XP_020866817.1
OG0000335	Np004G210820	XP_020886583.1
OG0000336	Np002G081700, Np002G081710	XP_002887460.1, XP_002887461.1
OG0000336	Np002G081720	XP_002887457.1
OG0000338	Np002G112620, Np002G111810, Np004G249560, Np004G249390	XP_002886727.1, XP_020870323.1
OG0000339	Np005G283750	XP_020873658.1
OG0000339	Np006G323420	XP_020885426.1
OG0000340	Np006G326900	XP_002888546.1, XP_002880050.1
OG0000340	Np006G326830, Np006G326880	XP_020883601.1
OG0000340	Np006G326810	XP_002880052.1
OG0000342	Np005G318870	XP_002868590.1
OG0000342	Np007G416180	XP_020872799.1
OG0000344	Np001G013610	XP_020877847.1, XP_020876157.1
OG0000345	Np004G245050	XP_002889955.1
OG0000345	Np004G244950, Np004G245040	XP_002889953.1
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	XP_020887803.1, XP_020889440.1, XP_020886138.1, XP_020885147.1, XP_002880843.1
OG0000348	Np006G350410	XP_020891714.1, XP_020875272.1
OG0000349	Np005G267200	XP_002869064.1
OG0000349	Np006G364070	XP_020889681.1, XP_020891555.1, XP_020891770.1, XP_020887339.1, XP_020886301.1
OG0000350	Np004G212930	XP_020867532.1
OG0000351	Np007G379020, Np007G378990	XP_002885048.2
OG0000352	Np004G239260	XP_002890193.1
OG0000352	Np002G116100	XP_002886594.2, XP_002888145.1, XP_020891477.1
OG0000355	Np005G303620	XP_002868232.2
OG0000355	Np002G071340	XP_002887520.1, XP_020891167.1
OG0000355	Np004G252470, Np003G174550	XP_002887118.1, XP_002887117.1
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	XP_002874408.2, XP_002872250.1, XP_002874407.2
OG0000358	Np004G256010	XP_002892204.1
OG0000358	Np003G135720	XP_002873405.1
OG0000360	Np001G001460	XP_020871494.1, XP_002865045.1
OG0000360	Np001G001470	XP_020885507.1
OG0000361	Np007G410320	XP_002882734.1
OG0000361	Np003G128970	XP_020879386.1
OG0000363	Np004G216110	XP_002886436.2
OG0000363	Np005G261020	XP_020889854.1
OG0000368	Np005G269260	XP_002866955.2
OG0000368	Np005G269240	XP_020874750.1
OG0000368	Np005G269270	XP_002888509.2, XP_020865922.1
OG0000368	Np005G269280	XP_020873168.1
OG0000369	Np003G152480, Np004G251590	XP_002881664.1
OG0000370	Np004G239190	XP_002890198.2
OG0000370	Np004G239200	XP_020870155.1
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	XP_020873586.1, XP_020873585.1
OG0000371	Np006G321660, Np003G162330	XP_002890652.1, XP_002880288.1
OG0000371	Np005G306140	XP_020866052.1
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	XP_020873782.1, XP_002869578.2, XP_002869577.1, XP_020873778.1
OG0000377	Np002G116500	XP_020890101.1
OG0000377	Np002G116540	XP_020890100.1
OG0000377	Np002G116470, Np002G090780	XP_020869788.1
OG0000378	Np005G299340	XP_020888610.1, XP_020872589.1, XP_020888509.1
OG0000379	Np004G234080	XP_002862473.2
OG0000381	Np009G432050, Np007G383350	XP_020868842.1, XP_002893663.2
OG0000382	Np002G107670, Np002G107720	XP_020868304.1
OG0000383	Np004G211580	XP_020885420.1
OG0000383	Np004G211550	XP_020868885.1, XP_020868889.1
OG0000384	Np004G194020	XP_020870422.1
OG0000386	Np001G056060	XP_002876198.1
OG0000386	Np001G022850, Np001G022830, Np001G022820	XP_002875312.1
OG0000386	Np004G197570	XP_002876199.1
OG0000386	Np001G056100	XP_020881893.1
OG0000387	Np006G327210	XP_020885660.1
OG0000387	Np003G184710	XP_002868038.2
OG0000387	Np006G326120	XP_002880046.2
OG0000388	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630	XP_020875888.1
OG0000389	Np005G317960	XP_002891987.1
OG0000389	Np001G063260	XP_002878218.1
OG0000390	Np001G010580	XP_002872057.1
OG0000390	Np003G162420, Np003G162400	XP_002864312.1
OG0000390	Np007G396900, Np007G396890	XP_002885786.1
OG0000390	Np007G392350, Np007G392370, Np007G392400, Np007G378210	XP_002885216.1
OG0000391	Np004G232330	XP_002891115.1, XP_020869226.1
OG0000391	Np004G232380	XP_002893223.1
OG0000391	Np004G232430	XP_020870868.1
OG0000392	Np001G051590, Np001G051560	XP_002876020.1
OG0000396	Np001G018330	XP_020879781.1
OG0000396	Np001G019970	XP_020881129.1
OG0000396	Np002G108160	XP_020881239.1
OG0000398	Np004G191370, Np004G191380, Np004G191360	XP_002894496.1
OG0000400	Np004G204510, Np007G396790	XP_020887720.1, XP_020887719.1, XP_020873026.1
OG0000401	Np001G007130, Np004G194390	XP_020871477.1
OG0000403	Np002G115780	XP_020891776.1
OG0000403	Np003G137600	XP_002886627.2, XP_002888152.1, XP_020891528.1, XP_020865633.1, XP_002886624.1
OG0000404	Np006G339530, Np001G054740, Np003G131430, Np007G410290	XP_002879596.1, XP_020888327.1, XP_002876158.1
OG0000406	Np003G144160	XP_002873801.1, XP_002873802.1, XP_002873803.1
OG0000406	Np005G312730	XP_020875444.1
OG0000406	Np007G422620	XP_020888940.1, XP_002884357.1
OG0000407	Np007G393170, Np002G094740	XP_020875769.1
OG0000407	Np002G077750	XP_020870905.1
OG0000409	Np004G243910, Np004G244070	XP_020869354.1, XP_020867763.1
OG0000409	Np006G336340	XP_002893048.1, XP_020872474.1, XP_020872469.1, XP_020879689.1
OG0000410	Np002G118080	XP_020890047.1, XP_020890048.1
OG0000411	Np002G119350	XP_020891025.1
OG0000411	Np007G389260	XP_002885799.1
OG0000411	Np003G183560	XP_002874805.1
OG0000412	Np003G163330	XP_002864349.1
OG0000412	Np005G278350	XP_002867518.1
OG0000413	Np007G407430	XP_020886129.1
OG0000413	Np005G279440	XP_020873839.1
OG0000414	Np004G225620	XP_020868574.1, XP_020868575.1, XP_020868576.1, XP_002890659.1
OG0000415	Np004G202110	XP_020879290.1
OG0000415	Np007G378170	XP_002874367.1
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	XP_002881192.1, XP_002879346.1
OG0000419	Np005G317390	XP_002868753.2
OG0000421	Np005G314770, Np005G314820, Np005G314810, Np005G314850	XP_002868745.2, XP_002868743.1, XP_002868798.2, XP_002868742.1
OG0000421	Np005G314860	XP_002868738.1
OG0000421	Np005G314760	XP_020872982.1
OG0000422	Np004G249670, Np001G044100	XP_020870169.1
OG0000423	Np002G082000	XP_002888890.1
OG0000423	Np004G191630	XP_002891805.1
OG0000423	Np007G406460	XP_002884997.1
OG0000424	Np003G185160	XP_020876381.1
OG0000424	Np003G185190	XP_020876447.1
OG0000425	Np004G193780	XP_002894415.1
OG0000425	Np007G409560	XP_002863256.2, XP_002876910.1, XP_002876911.1, XP_002876914.1, XP_020880684.1, XP_002876909.2, XP_002894058.2, XP_002882760.2
OG0000427	Np006G343770, Np001G003290	XP_002875493.1
OG0000427	Np006G343730	XP_002879467.2
OG0000429	Np001G012860	XP_002874255.1
OG0000429	Np003G137770	XP_002871465.1
OG0000429	Np006G363880	XP_002878859.1
OG0000430	Np007G377070	XP_002884009.1
OG0000430	Np005G265490	XP_020874612.1
OG0000430	Np005G270150	XP_002883469.1
OG0000430	Np006G371120	XP_020885496.1
OG0000431	Np002G113550	XP_002888218.1
OG0000431	Np004G248890	XP_020870476.1
OG0000431	Np004G248900	XP_002889784.1
OG0000432	Np003G165250	XP_020879107.1
OG0000433	Np004G203650	XP_002865907.1
OG0000433	Np002G112440	XP_002894690.1
OG0000436	Np003G157260	XP_020873821.1, XP_020871534.1
OG0000436	Np007G372950	XP_002886024.1
OG0000437	Np004G206690	XP_002891052.1
OG0000437	Np004G206660, Np004G206670, Np001G036170	XP_002891050.1
OG0000439	Np001G064720	XP_002876506.1
OG0000439	Np006G355120	XP_002881172.1
OG0000440	Np007G422200	XP_002884376.1
OG0000440	Np004G198320	XP_002884378.1
OG0000441	Np007G390830	XP_020889114.1
OG0000441	Np007G390750	XP_020889202.1, XP_020889200.1, XP_002883007.1
OG0000442	Np005G260740	XP_020875191.1
OG0000446	Np001G007230	XP_002864799.1
OG0000446	Np001G025190	XP_020879966.1
OG0000446	Np004G242300	XP_020868927.1
OG0000447	Np007G404710	XP_020887450.1
OG0000447	Np006G343160	XP_002881315.1
OG0000447	Np004G211530	XP_002893535.1
OG0000448	Np001G033730	XP_002863381.1
OG0000449	Np001G045710	XP_020880864.1
OG0000449	Np003G152360	XP_002864657.2
OG0000449	Np001G045700	XP_020880865.1
OG0000449	Np003G152370	XP_002864656.1
OG0000450	Np004G233200, Np006G350800, Np003G169470	XP_020869456.1, XP_020868293.1
OG0000450	Np004G236150	XP_020867632.1
OG0000450	Np004G217720	XP_020885044.1, XP_020886197.1
OG0000452	Np005G273490	XP_020869179.1
OG0000452	Np005G273480	XP_020875370.1, XP_020889704.1, XP_020865687.1
OG0000454	Np003G165150	XP_020866651.1, XP_002864192.1, XP_020866670.1
OG0000457	Np003G163930, Np003G164080, Np003G164050	XP_002864239.1
OG0000459	Np005G287320, Np005G287280	XP_020872173.1, XP_020872034.1, XP_002869911.1
OG0000461	Np004G206830, Np004G259930	XP_020866566.1
OG0000461	Np004G259940	XP_002892018.2
OG0000463	Np001G046500, Np001G046440, Np001G046450	XP_020879738.1, XP_002877508.1, XP_002877507.1
OG0000463	Np001G046420	XP_002877501.1, XP_020881922.1, XP_020880212.1
OG0000466	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900	XP_002871030.1
OG0000466	Np006G324960	XP_020865786.1
OG0000468	Np001G057840	XP_002877995.1
OG0000468	Np006G357390	XP_002881246.1
OG0000468	Np006G334580	XP_020884576.1
OG0000471	Np004G211890	XP_002893548.1
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	XP_020874381.1
OG0000472	Np005G317040, Np005G316840	XP_002868665.1
OG0000473	Np001G068690	XP_002876673.1, XP_020872236.1
OG0000473	Np005G317530	XP_020874721.1
OG0000474	Np001G010930, Np001G049630	XP_002874145.1
OG0000474	Np006G366370	XP_002877637.1, XP_020872123.1, XP_002880547.1
OG0000475	Np002G121870	XP_002886425.1, XP_020891488.1
OG0000475	Np002G122010	XP_002886426.2, XP_002887972.2, XP_020865880.1
OG0000476	Np001G012720	XP_002864683.1, XP_020876106.1, XP_020876275.1
OG0000477	Np003G154550, Np003G132840, Np006G335660	XP_002871248.1, XP_002884052.1
OG0000481	Np002G118670	XP_020890091.1
OG0000481	Np002G101110	XP_020875636.1, XP_020886805.1
OG0000482	Np002G093240, Np005G313460	XP_002888576.1
OG0000483	Np003G159730, Np003G159870	XP_002864390.1
OG0000483	Np003G159720, Np003G159710	XP_020871613.1, XP_020871615.1
OG0000484	Np005G267780	XP_002867033.2
OG0000486	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930	XP_020869196.1
OG0000487	Np004G255840, Np006G346030, Np009G431080, Np007G420570	XP_002889509.1
OG0000488	Np001G054680	XP_020873021.1, XP_002868464.1
OG0000488	Np001G054460, Np001G054430	XP_002876140.1
OG0000489	Np007G416580, Np007G418540	XP_020887078.1, XP_002884527.1
OG0000490	Np004G258020, Np004G258340	XP_002892092.1, XP_002892093.1
OG0000491	Np003G150780	XP_020887474.1
OG0000491	Np003G150790	XP_020879288.1
OG0000492	Np005G309470	XP_020885640.1
OG0000492	Np004G201460, Np004G201780	XP_020865791.1
OG0000495	Np005G308300, Np005G274750	XP_020885497.1
OG0000497	Np007G381080, Np003G142090, Np007G416540, Np007G399200, Np007G399210	XP_020866146.1, XP_020885209.1
OG0000498	Np003G163900	XP_002864240.1
OG0000499	Np005G291890	XP_002868001.1
OG0000499	Np007G405570	XP_020889416.1
OG0000500	Np004G236390	XP_020874212.1
OG0000500	Np001G038410	XP_020887678.1, XP_002865296.1, XP_002862977.1
OG0000500	Np004G236400, Np001G038420	XP_020874248.1, XP_020866204.1
OG0000501	Np004G203910	XP_020868804.1
OG0000503	Np002G115090, Np005G318520	XP_002870686.1
OG0000504	Np003G126850	XP_020879507.1
OG0000504	Np007G413350	XP_020887260.1
OG0000506	Np003G131500	XP_020888125.1, XP_020891685.1, XP_002871200.1
OG0000506	Np002G083270, Np002G083280	XP_002887396.1
OG0000507	Np002G078910, Np002G121110	XP_002883482.1, XP_002883015.1
OG0000507	Np002G124190	XP_002887884.2
OG0000508	Np006G327700	XP_020884599.1
OG0000509	Np005G299450	XP_020866899.1
OG0000509	Np005G299470	XP_020873980.1
OG0000510	Np002G116120	XP_020891497.1, XP_020890728.1, XP_002888135.1, XP_020891639.1
OG0000511	Np007G382620	XP_020886757.1
OG0000511	Np005G303470	XP_020875754.1
OG0000511	Np002G120210	XP_020865813.1
OG0000512	Np005G283790	XP_002867713.1, XP_020873851.1
OG0000513	Np001G056460	XP_020881982.1
OG0000513	Np001G045750	XP_020866290.1, XP_020880862.1
