Orthogroup	Noccaea_praecox	Alyssum_gmelinii
OG0000155	Np005G287400, Np007G412670	Ag002G134830, Ag002G134820, Ag002G138260
OG0000156	Np006G324140	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880
OG0000157	Np006G338300	Ag006G537650, Ag002G142330, Ag002G143730
OG0000157	Np002G078620	Ag003G228360
OG0000158	Np002G087830	Ag005G454650
OG0000158	Np005G286690, Np005G286640, Np003G129260	Ag005G443310, Ag005G444520, Ag005G443260
OG0000158	Np001G070050	Ag003G289470, Ag006G505780, Ag006G563590
OG0000158	Np002G080740, Np004G217450, Np004G203670, Np004G193410, Np001G048650, Np001G049230, Np001G050690, Np005G295650, Np007G406120, Np001G028290, Np001G028380, Np001G028350, Np002G081170	Ag005G476710
OG0000160	Np006G327850	Ag005G472280, Ag008G719090
OG0000160	Np002G095190	Ag005G447810
OG0000161	Np001G008600	Ag008G725260
OG0000161	Np005G311810	Ag007G588360
OG0000161	Np002G086610	Ag007G601560, Ag007G601540, Ag007G601790
OG0000162	Np001G066230	Ag001G092930
OG0000162	Np006G353880	Ag001G093020
OG0000162	Np002G116280	Ag008G712070
OG0000162	Np006G324990	Ag002G200850, Ag002G200800, Ag002G200670
OG0000164	Np005G261970	Ag005G487250, Ag003G293940
OG0000165	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740
OG0000167	Np005G289610	Ag006G570230
OG0000167	Np001G003310	Ag002G173520, Ag001G004150, Ag001G010680
OG0000167	Np004G243920, Np002G111260, Np002G111270	Ag006G570340
OG0000167	Np004G202230	Ag006G570320
OG0000167	Np005G289670, Np005G289680	Ag006G570400, Ag006G570410
OG0000171	Np006G321770	Ag008G670170
OG0000171	Np002G116080, Np004G248080	Ag004G371850
OG0000171	Np003G141590	Ag007G614710
OG0000172	Np001G064170	Ag001G097470
OG0000172	Np001G064130	Ag002G191380
OG0000175	Np007G375370	Ag005G414670
OG0000176	Np005G310450	Ag007G611080, Ag007G599330, Ag007G599310
OG0000176	Np005G310750, Np005G310470	Ag007G579980, Ag007G580670, Ag007G580020, Ag007G606560, Ag007G606540, Ag007G606550, Ag007G606580, Ag003G266210, Ag007G599350, Ag007G599300, Ag007G599320, Ag007G580010, Ag007G580050, Ag007G580060, Ag006G501180, Ag006G500850, Ag001G031780
OG0000177	Np006G349030	Ag001G004480, Ag005G418600
OG0000177	Np005G303130	Ag003G264860
OG0000178	Np002G123320, Np001G009130	Ag006G515970, Ag008G690070, Ag004G348000, Ag001G051680, Ag006G568830
OG0000180	Np005G291320	Ag003G207330
OG0000180	Np006G370410, Np006G369740	Ag003G207360, Ag003G218350
OG0000181	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240	Ag003G251860
OG0000184	Np006G360300, Np002G106510, Np011G435860	Ag001G075930
OG0000184	Np005G276430	Ag006G520200
OG0000185	Np005G288320	Ag005G448260
OG0000186	Np030G439830, Np030G439990, Np006G348040	Ag004G388160
OG0000187	Np005G271570	Ag003G270250, Ag002G167770
OG0000187	Np005G271420	Ag003G270560
OG0000189	Np005G262130	Ag001G080600, Ag003G293390, Ag003G292930
OG0000189	Np001G019990	Ag003G276230, Ag003G260770, Ag003G290210, Ag006G563600
OG0000190	Np003G183360	Ag002G140140
OG0000190	Np003G183500	Ag002G128880
OG0000190	Np003G183510	Ag002G128820
OG0000190	Np003G183520, Np003G183410, Np003G183480	Ag002G140040, Ag002G139950
OG0000191	Np007G391150, Np007G391080	Ag004G324780, Ag007G605570, Ag007G605580, Ag005G460420
OG0000192	Np002G086820, Np007G389770, Np002G076020	Ag008G727670
OG0000193	Np007G380880, Np007G381040, Np007G381000	Ag004G342780
OG0000195	Np001G043630	Ag008G716390
OG0000195	Np006G330650, Np003G149770	Ag002G189340
OG0000195	Np005G312480	Ag007G646090
OG0000196	Np004G214150, Np004G214340, Np003G165450, Np004G254380	Ag004G304260, Ag004G304230
OG0000196	Np004G214160, Np004G214310, Np003G165460	Ag004G304250
OG0000196	Np004G254390	Ag004G304270, Ag004G304220, Ag004G304240
OG0000197	Np002G087170	Ag002G146040, Ag006G538160, Ag006G565760, Ag007G581790, Ag002G192030, Ag006G565850, Ag004G326930
OG0000200	Np004G253810, Np003G178590, Np003G177800, Np003G177780, Np003G180100, Np003G179170, Np003G178080	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560
OG0000201	Np007G382910, Np007G382430	Ag005G439940
OG0000203	Np007G420270	Ag005G407790
OG0000203	Np001G033810	Ag005G466220, Ag005G405220, Ag005G405230, Ag005G407780
OG0000203	Np007G420280, Np004G195540	Ag006G519280, Ag005G485370, Ag005G485380
OG0000203	Np007G420850	Ag004G387230, Ag004G392530, Ag005G485880
OG0000204	Np005G302460, Np006G366470	Ag003G216930, Ag003G216910, Ag003G216390, Ag003G216940, Ag003G216920, Ag003G216970, Ag003G216980
OG0000205	Np004G252280	Ag005G439370
OG0000205	Np004G227020, Np004G200770	Ag001G088760
OG0000207	Np002G073040	Ag001G022870, Ag001G022610, Ag002G183650
OG0000207	Np002G073080	Ag007G645960, Ag003G212870, Ag003G212790
OG0000207	Np002G073110, Np002G073100	Ag001G022600, Ag001G022560, Ag008G734590, Ag003G212990
OG0000209	Np002G123950	Ag004G398980, Ag004G398780, Ag004G398970
OG0000209	Np002G123960, Np002G123970	Ag004G399110, Ag004G398940, Ag004G399470, Ag004G399450, Ag004G399440, Ag004G399390, Ag002G124970, Ag004G399430, Ag004G399420, Ag004G399560, Ag004G399580, Ag004G399490, Ag004G399460, Ag004G398960
OG0000209	Np002G124020	Ag004G398990, Ag004G398790, Ag002G138750
OG0000209	Np002G123940, Np002G091400	Ag004G312510, Ag004G312520, Ag004G312530, Ag004G312540
OG0000210	Np007G372760, Np001G024450	Ag006G499160, Ag006G499150, Ag006G499180
OG0000210	Np006G357820	Ag007G588470
OG0000210	Np006G357760	Ag007G588480
OG0000213	Np006G368010, Np006G368000	Ag003G288980
OG0000214	Np004G247100, Np007G375860	Ag007G604980
OG0000214	Np003G186320, Np003G186260	Ag006G510950, Ag003G222050, Ag006G510210
OG0000216	Np004G202710, Np005G314880, Np005G274090, Np001G003750	Ag006G554100, Ag006G554110
OG0000218	Np004G241490, Np004G241460	Ag004G322150
OG0000218	Np006G363350, Np003G174250	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290
OG0000218	Np005G283350	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	Np001G027320	Ag005G439660, Ag008G718790
OG0000218	Np001G027310	Ag008G689600, Ag002G177290
OG0000219	Np003G187720, Np001G006210, Np001G006190, Np001G008170	Ag006G565670
OG0000219	Np001G006200, Np001G008160, Np001G006180	Ag008G724120
OG0000220	Np003G158780	Ag002G179690
OG0000221	Np007G412340	Ag002G190080
OG0000221	Np007G412330	Ag004G396450
OG0000224	Np002G074890	Ag003G217240
OG0000224	Np002G074880, Np002G074860	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	Np002G121630, Np002G121680, Np002G121650, Np002G121690	Ag004G383650
OG0000225	Np004G212550, Np004G212570, Np004G212500	Ag007G581980, Ag007G582060
OG0000225	Np004G212610	Ag007G582040
OG0000226	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670, Ag001G000200
OG0000228	Np004G230940	Ag004G341460
OG0000228	Np004G230880	Ag004G379170
OG0000228	Np002G084440	Ag004G344120
OG0000228	Np002G084540	Ag004G344170
OG0000228	Np002G084530	Ag004G344130
OG0000229	Np007G377500, Np007G377590, Np006G330770	Ag003G260760
OG0000230	Np002G077370	Ag003G223650, Ag003G223730
OG0000231	Np003G174440	Ag001G058920
OG0000232	Np006G352410, Np006G352420	Ag001G011980, Ag001G025350, Ag005G473990, Ag005G474010, Ag005G474060, Ag006G511920, Ag005G474020, Ag005G473970, Ag001G083150
OG0000234	Np001G058680	Ag001G076940
OG0000234	Np001G058670	Ag001G076930
OG0000234	Np003G140390	Ag007G612020
OG0000235	Np004G217630	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	Np004G196020, Np004G196000	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350
OG0000235	Np007G391040	Ag005G460820, Ag005G460830, Ag005G460800
OG0000236	Np003G177320	Ag008G716730, Ag008G716740, Ag008G716760
OG0000240	Np003G187630	Ag006G521840
OG0000240	Np006G347290	Ag007G599880
OG0000242	Np004G242740	Ag004G319260
OG0000242	Np004G242760	Ag004G319270
OG0000244	Np005G286400	Ag006G567480
OG0000244	Np003G183740	Ag002G137640, Ag002G138410
OG0000246	Np003G147670	Ag003G287650
OG0000248	Np002G112170	Ag004G367480
OG0000248	Np001G048790	Ag001G081600
OG0000249	Np003G177600, Np006G338400	Ag002G168420, Ag002G179380
OG0000249	Np005G309230	Ag002G168350
OG0000250	Np002G085780	Ag003G292650
OG0000250	Np005G261040	Ag003G295650, Ag003G295660, Ag003G295670
OG0000250	Np002G086000	Ag001G018550, Ag001G018660, Ag001G018530, Ag003G280700, Ag001G019020, Ag001G018810, Ag004G328050, Ag004G328080
OG0000252	Np003G179240	Ag002G201630, Ag002G201600
OG0000252	Np004G205500	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000254	Np007G383010	Ag002G185430
OG0000254	Np001G046190	Ag002G185440, Ag002G185420, Ag002G185620, Ag002G185570, Ag002G185580
OG0000256	Np004G200500, Np004G200520	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	Np003G183110	Ag002G186790
OG0000257	Np007G377790, Np007G377770, Np005G314040, Np007G372930	Ag007G609050, Ag003G272310
OG0000257	Np007G377760	Ag001G081770, Ag001G081780, Ag003G270290, Ag003G270920, Ag003G270930, Ag004G325560, Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340, Ag006G574280, Ag005G441830, Ag004G325570, Ag003G293310, Ag003G293320, Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	Np001G022690	Ag002G175550
OG0000258	Np003G156210	Ag008G702170
OG0000258	Np001G049130, Np001G022660, Np001G022680	Ag004G336180
OG0000260	Np005G316850	Ag006G496380
OG0000261	Np002G118890, Np001G020530, Np005G302370, Np002G107620, Np001G046080, Np005G305350, Np002G094330, Np005G297150, Np002G100940, Np006G343230, Np002G100610, Np008G425880, Np001G037380, Np002G102350, Np003G171500, Np004G229620, Np010G433380	Ag003G219570, Ag004G326950, Ag004G375490, Ag003G239490, Ag004G331870, Ag006G536380, Ag008G698410, Ag001G057350, Ag001G052420, Ag004G377650, Ag008G706730, Ag006G537070, Ag007G581550, Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120, Ag002G162670
OG0000264	Np003G185830	Ag002G129660
OG0000264	Np003G184810, Np003G184800	Ag002G129830
OG0000264	Np007G393650, Np003G185820, Np003G185810, Np003G185770, Np003G185800	Ag007G599430
OG0000265	Np001G068970	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170
OG0000266	Np001G053260, Np001G053250	Ag001G078180, Ag001G077260
OG0000266	Np002G082150	Ag007G619580
OG0000268	Np001G026200	Ag008G659990
OG0000268	Np001G026230	Ag006G555200
OG0000268	Np003G125800	Ag006G492050
OG0000268	Np001G057220	Ag001G074460
OG0000269	Np009G432510	Ag006G552380, Ag003G265590, Ag003G266400
OG0000269	Np005G282190, Np007G405090	Ag002G157110
OG0000269	Np008G427010	Ag005G449680, Ag005G449630, Ag002G127830
OG0000269	Np002G105820	Ag001G009900
OG0000270	Np005G260870, Np005G265330	Ag003G282610
OG0000270	Np004G235580	Ag003G225130, Ag004G333220
OG0000271	Np003G164720	Ag004G382710
OG0000271	Np007G395360	Ag006G495010
OG0000271	Np007G412870	Ag007G630990
OG0000273	Np007G375980, Np004G199070	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120
OG0000273	Np005G262870	Ag003G275520
OG0000274	Np003G152640	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	Np001G045890, Np001G045900	Ag002G131930
OG0000276	Np005G309120	Ag006G560510, Ag006G560400
OG0000276	Np001G039310	Ag006G560660
OG0000276	Np005G288560	Ag003G267540, Ag006G550870, Ag006G559970, Ag006G560640
OG0000278	Np006G348830, Np003G189610, Np003G188750	Ag008G707160, Ag008G707170, Ag008G718330, Ag008G718700, Ag008G718650, Ag008G702890, Ag008G704070
OG0000281	Np003G130210, Np002G090820, Np004G197150	Ag001G016530, Ag003G274460
OG0000282	Np003G133510, Np003G133520	Ag007G599660
OG0000283	Np001G041370	Ag007G587950
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990
OG0000284	Np001G014190	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	Np007G402150, Np002G103790	Ag007G645850, Ag005G415910
OG0000286	Np003G186400	Ag008G734600
OG0000287	Np004G226800, Np004G226820, Np004G226810, Np004G226830	Ag005G444110
OG0000287	Np005G307830	Ag003G212550, Ag005G444070, Ag005G442850, Ag005G442860, Ag003G212560
OG0000287	Np007G380720	Ag005G442870, Ag005G444120
OG0000287	Np007G380760	Ag005G444030, Ag005G442820
OG0000287	Np007G380730	Ag005G444010, Ag005G442790
OG0000287	Np007G380710	Ag005G444160
OG0000287	Np007G380790	Ag005G442830, Ag005G444040
OG0000288	Np002G076120, Np007G410970	Ag005G478600
OG0000288	Np006G324750	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	Np007G394710	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	Np001G003170, Np004G255370	Ag008G713350, Ag008G713310
OG0000293	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070	Ag005G454520, Ag002G114590
OG0000293	Np002G083290	Ag007G619660, Ag003G284910, Ag001G083740
OG0000294	Np007G392540	Ag005G458030
OG0000294	Np006G338230	Ag002G169270
OG0000294	Np003G187470	Ag006G513280
OG0000295	Np007G405240	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260
OG0000296	Np005G314280	Ag008G733290, Ag008G733270, Ag005G402310, Ag003G207480, Ag002G105680, Ag003G207550, Ag003G207600, Ag001G080390, Ag003G207570, Ag003G207560
OG0000297	Np004G201930	Ag007G595310
OG0000297	Np003G151840	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	Np007G397060	Ag005G448670
OG0000298	Np005G289560, Np005G289430, Np005G289420	Ag006G507510, Ag006G507440, Ag003G286500, Ag003G286510, Ag007G639970
OG0000299	Np003G129930	Ag006G499900, Ag006G499860
OG0000299	Np004G208320	Ag003G213780, Ag003G220100
OG0000300	Np007G389100	Ag003G259820
OG0000300	Np002G094370, Np007G389110, Np007G389150, Np007G388090	Ag002G137460, Ag002G140980
OG0000301	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	Np002G108940	Ag006G537950
OG0000303	Np005G299670	Ag004G348720, Ag001G067100
OG0000304	Np001G038540, Np005G309560	Ag002G124190
OG0000304	Np002G114110, Np003G180320	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030
OG0000308	Np004G238420, Np003G180510	Ag004G327780
OG0000308	Np005G316710	Ag004G327720
OG0000310	Np003G152090, Np001G045800, Np003G152100	Ag008G711030
OG0000311	Np003G143670	Ag007G622820
OG0000311	Np004G199430	Ag001G024940
OG0000311	Np007G393150	Ag005G457020
OG0000313	Np004G202460	Ag006G560010, Ag005G411080
OG0000313	Np005G309150	Ag006G560670, Ag006G560940, Ag006G560690, Ag002G171170
OG0000313	Np004G198970	Ag001G024170
OG0000314	Np004G255460	Ag004G302930
OG0000314	Np004G255440	Ag004G302940
OG0000315	Np006G328650	Ag002G193880, Ag006G566290
OG0000316	Np006G331420	Ag002G187310, Ag002G187440, Ag002G187280
OG0000316	Np006G331500	Ag002G185950, Ag002G185990
OG0000319	Np005G304330	Ag004G342230, Ag005G466310, Ag003G275030
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	Ag008G711750
OG0000321	Np005G311650, Np005G311700	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	Np002G073460	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	Np006G331820, Np002G082860	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	Np005G277410	Ag004G374930, Ag004G375010
OG0000323	Np005G277420, Np005G277440	Ag004G374940, Ag004G374900
OG0000327	Np004G229850, Np006G364610, Np006G364600	Ag001G075570, Ag001G075560
OG0000327	Np001G057660, Np001G057680, Np001G057670	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070
OG0000328	Np005G304570	Ag001G036310
OG0000328	Np005G314440	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	Np001G065660	Ag001G078090
OG0000329	Np001G066400	Ag001G077310, Ag001G078150
OG0000330	Np007G378870	Ag001G092050, Ag004G355350, Ag001G093260
OG0000330	Np001G065240, Np001G065330	Ag001G082790, Ag001G082750, Ag001G082850
OG0000330	Np001G049070, Np001G049100	Ag007G612380, Ag001G092100
OG0000332	Np004G197090	Ag001G016660
OG0000334	Np001G056660	Ag001G073280
OG0000334	Np006G336790	Ag002G173720
OG0000334	Np003G186670	Ag003G284660
OG0000335	Np005G276000	Ag002G158380
OG0000335	Np004G203620	Ag006G552370, Ag006G552350
OG0000336	Np002G081720	Ag003G238280
OG0000338	Np002G112620, Np002G111810, Np004G249560, Np004G249390	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	Np005G283750	Ag006G548660, Ag006G545860
OG0000339	Np004G259200	Ag006G517430
OG0000339	Np006G323420	Ag002G202770
OG0000340	Np006G326900	Ag002G197210
OG0000340	Np006G326830, Np006G326880	Ag002G197290, Ag002G197280
OG0000340	Np006G326810	Ag002G197250, Ag002G197230
OG0000341	Np004G218230	Ag002G159280
OG0000342	Np005G318870	Ag003G210300, Ag003G210280, Ag003G210070
OG0000345	Np004G244940	Ag004G316330
OG0000345	Np004G245050	Ag004G316300
OG0000345	Np004G244950, Np004G245040	Ag004G316310
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	Np006G350410	Ag007G649350
OG0000349	Np005G267200	Ag003G286530, Ag008G692030
OG0000349	Np006G364070	Ag002G114050, Ag002G121670
OG0000350	Np004G212930	Ag001G069780
OG0000351	Np007G405400	Ag005G465640
OG0000351	Np002G084610	Ag005G465630
OG0000351	Np001G009150	Ag008G726010, Ag008G725990
OG0000352	Np004G239260	Ag004G325890
OG0000353	Np007G395330	Ag007G616360, Ag002G157310, Ag003G234620, Ag001G053500, Ag005G402600, Ag001G032750, Ag002G107840, Ag004G333010, Ag004G320270, Ag008G718990, Ag006G526350, Ag003G251890, Ag006G506600
OG0000353	Np002G098820	Ag004G299300, Ag003G211090, Ag004G381780, Ag001G053510, Ag008G672580
OG0000355	Np002G071340	Ag002G163850, Ag002G163800, Ag002G163860
OG0000355	Np002G071660	Ag003G210200
OG0000355	Np005G305470, Np002G073330	Ag001G018310, Ag001G058030
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000357	Np007G400750, Np001G031260, Np003G133140, Np005G271970, Np006G357140, Np003G180770, Np003G166340, Np003G147990, Np003G181420, Np002G095500, Np007G396680, Np003G162070, Np002G107910, Np003G163490, Np007G396650	Ag002G137740
OG0000358	Np004G256010	Ag007G587570, Ag004G302250
OG0000358	Np003G135720	Ag007G587560, Ag007G587550
OG0000360	Np001G001460	Ag008G734820, Ag007G625370
OG0000360	Np001G001470	Ag008G734800
OG0000361	Np007G410320	Ag007G587740, Ag005G473000
OG0000361	Np001G000650	Ag001G099790
OG0000362	Np002G098770	Ag003G267940, Ag004G303110
OG0000362	Np004G240140	Ag004G324550, Ag004G324540
OG0000362	Np004G240120	Ag004G324530
OG0000363	Np004G216110	Ag002G184600
OG0000363	Np005G261010	Ag006G517130, Ag007G645780
OG0000363	Np005G261020	Ag006G517120, Ag004G372780
