Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0000111	Np003G157750	XP_018453562.1
OG0000112	Np003G184320	XP_018448747.1, XP_018448752.1, XP_018467474.1, XP_018467238.1, XP_018459695.1, XP_018448753.1, XP_018448754.1, XP_018459702.1, XP_018459698.1, XP_018459699.1, XP_018459697.1, XP_018459700.1, XP_018459701.1, XP_018459703.1, XP_018466453.1, XP_018448748.1, XP_018448750.1, XP_018465661.1, XP_018450290.1, XP_018459696.1, XP_018448773.1, XP_018448746.1, XP_018448771.1, XP_018448772.1, XP_018459694.1, XP_018474157.1, XP_018435960.1, XP_018435443.1, XP_018474158.1
OG0000113	Np007G416190	XP_018454631.1, XP_018455217.1
OG0000113	Np002G122980	XP_018464844.1
OG0000113	Np002G089300, Np002G089320	XP_018437703.1
OG0000116	Np005G292090, Np005G294910, Np002G096290, Np002G092280, Np001G008260	XP_018452688.1
OG0000117	Np004G191700	XP_018435980.1
OG0000118	Np005G315460	XP_018470802.1
OG0000118	Np001G044480, Np005G313880	XP_018473888.1, XP_018436418.1, XP_018479437.1
OG0000119	Np007G421930, Np004G214240, Np005G280390, Np004G237460, Np004G208260	XP_018473885.1, XP_018461398.1, XP_018461214.1, XP_018443531.1, XP_018443569.1
OG0000119	Np004G207330, Np002G099820, Np005G299250, Np003G165980, Np004G231120, Np005G282950, Np004G230600, Np003G169670, Np003G176970	XP_018435973.1, XP_018448484.1, XP_018453686.1
OG0000119	Np002G102980	XP_018435672.1
OG0000120	Np002G117060, Np002G116940	XP_018454192.1, XP_018454191.1, XP_018454194.1, XP_018463935.1
OG0000120	Np004G200990	XP_018481945.1, XP_018483026.1
OG0000120	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280	XP_018448805.1, XP_018448808.1, XP_018448809.1, XP_018448806.1, XP_018448804.1, XP_018461801.1, XP_018477225.1, XP_018477643.1, XP_018488001.1, XP_018477675.1, XP_018477620.1, XP_018482159.1, XP_018488288.1, XP_018490867.1, XP_018473755.1, XP_018477202.1, XP_018466466.1, XP_018442004.1, XP_018466316.1
OG0000120	Np003G129250	XP_018443272.1
OG0000122	Np003G157760	XP_018487691.1
OG0000122	Np003G157830	XP_018453563.1
OG0000122	Np001G056320	XP_018475453.1, XP_018473352.1, XP_018474205.1, XP_018473651.1, XP_018482341.1
OG0000122	Np003G157770	XP_018475545.1
OG0000122	Np003G158000	XP_018474204.1, XP_018475532.1, XP_018474203.1
OG0000123	Np003G131420	XP_018445122.1, XP_018462042.1
OG0000123	Np004G243230	XP_018458507.1
OG0000123	Np005G279480	XP_018465848.1, XP_018467255.1, XP_018479088.1, XP_018469074.1, XP_018468699.1
OG0000123	Np003G131130	XP_018462530.1
OG0000124	Np006G348530	XP_018461102.1
OG0000125	Np003G151060	XP_018464380.1, XP_018463483.1, XP_018442304.1
OG0000125	Np001G045730	XP_018462477.1, XP_018467984.1
OG0000125	Np006G359820	XP_018441606.1, XP_018478084.1, XP_018472875.1
OG0000126	Np003G176980, Np005G260240	XP_018458450.1, XP_018458451.1, XP_018459717.1, XP_018459167.1, XP_018464140.1, XP_018460217.1, XP_018473818.1
OG0000126	Np002G094910	XP_018448675.1, XP_018459267.1, XP_018466537.1, XP_018453659.1
OG0000127	Np003G125840	XP_018444659.1
OG0000127	Np007G413700, Np001G046260, Np007G413710	XP_018469432.1
OG0000127	Np002G096200	XP_018473001.1
OG0000131	Np002G101800	XP_018456273.1
OG0000131	Np003G174400	XP_018482325.1
OG0000132	Np002G112470	XP_018465674.1, XP_018482519.1, XP_018453807.1, XP_018448437.1, XP_018475460.1, XP_018459183.1, XP_018463276.1
OG0000132	Np005G310370, Np003G146020	XP_018487410.1
OG0000133	Np005G308080	XP_018465827.1
OG0000133	Np002G099680, Np008G425630	XP_018452405.1, XP_018477160.1, XP_018477168.1
OG0000135	Np003G164400, Np004G199120, Np004G190020, Np006G371220	XP_018459552.1, XP_018435351.1, XP_018456024.1, XP_018435721.1, XP_018479208.1, XP_018462974.1, XP_018479938.1, XP_018465059.1, XP_018443759.1, XP_018463941.1, XP_018464552.1, XP_018453538.1, XP_018461254.1, XP_018464610.1, XP_018479400.1, XP_018479921.1, XP_018466214.1, XP_018443541.1, XP_018448342.1, XP_018479779.1, XP_018473985.1, XP_018473984.1, XP_018479174.1, XP_018435427.1, XP_018465544.1, XP_018473683.1, XP_018487469.1
OG0000136	Np002G086710	XP_018475756.1, XP_018456777.1, XP_018456775.1
OG0000136	Np005G302230	XP_018459689.1, XP_018465188.1
OG0000137	Np007G418300, Np006G322470, Np001G014280, Np002G106500, Np001G031670, Np006G341350, Np005G298930	XP_018489729.1, XP_018444526.1, XP_018466176.1, XP_018453630.1, XP_018470137.1
OG0000137	Np007G398190	XP_018458453.1
OG0000137	Np003G131090, Np002G110900	XP_018474425.1, XP_018458113.1
OG0000137	Np005G318010	XP_018467348.1
OG0000138	Np001G018700	XP_018481709.1
OG0000138	Np002G085290	XP_018470004.1, XP_018452986.1, XP_018453265.1
OG0000138	Np002G085240, Np002G085270, Np002G085250	XP_018482690.1
OG0000139	Np006G357120, Np005G298550	XP_018466800.1, XP_018458616.1, XP_018473921.1, XP_018463540.1
OG0000139	Np007G401090, Np004G225080, Np008G427690, Np009G431920, Np006G350500	XP_018473929.1, XP_018474603.1
OG0000140	Np006G370470, Np006G370770	XP_018468399.1
OG0000140	Np003G153440	XP_018474233.1
OG0000140	Np003G153920	XP_018464951.1, XP_018465933.1, XP_018469119.1
OG0000140	Np003G153430, Np007G424390, Np003G153390	XP_018455338.1
OG0000140	Np001G046630	XP_018487986.1, XP_018437995.1
OG0000143	Np004G210550	XP_018460264.1
OG0000144	Np007G408140	XP_018443229.1
OG0000145	Np002G108950, Np007G417590	XP_018487663.1, XP_018459425.1
OG0000146	Np003G160050	XP_018466390.1
OG0000146	Np003G160040	XP_018452340.1
OG0000146	Np003G160230	XP_018454803.1
OG0000146	Np003G160060, Np003G160140, Np003G160190	XP_018469497.1, XP_018452341.1, XP_018454603.1
OG0000146	Np003G160640	XP_018476533.1
OG0000146	Np003G159660	XP_018455771.1, XP_018458869.1
OG0000146	Np003G160220	XP_018473981.1, XP_018464800.1
OG0000146	Np003G182950	XP_018455595.1
OG0000147	Np007G373950	XP_018439896.1, XP_018456672.1
OG0000147	Np005G273990	XP_018447191.1, XP_018447677.1
OG0000147	Np003G156060	XP_018470730.1, XP_018456230.1
OG0000147	Np002G071170	XP_018453169.1, XP_018442966.1
OG0000147	Np001G043050	XP_018440073.1
OG0000147	Np007G389960	XP_018489772.1
OG0000149	Np001G046110	XP_018436983.1, XP_018437469.1, XP_018437143.1
OG0000149	Np003G152750	XP_018473562.1, XP_018473413.1
OG0000149	Np003G152700	XP_018468249.1
OG0000150	Np003G156160, Np003G156150	XP_018466193.1
OG0000151	Np003G164170	XP_018471382.1, XP_018457991.1
OG0000151	Np005G277020	XP_018445231.1, XP_018461966.1, XP_018447674.1
OG0000151	Np007G376880	XP_018487201.1, XP_018435045.1
OG0000151	Np003G158280	XP_018468491.1, XP_018455854.1, XP_018476067.1
OG0000154	Np002G086500	XP_018477110.1
OG0000154	Np004G240190	XP_018451125.1, XP_018487475.1
OG0000154	Np007G408850	XP_018439758.1
OG0000154	Np006G330440	XP_018477122.1
OG0000154	Np003G126710	XP_018445474.1, XP_018492171.1, XP_018492160.1, XP_018452385.1, XP_018451023.1, XP_018465909.1, XP_018491687.1, XP_018439788.1
OG0000154	Np003G126700, Np003G127150, Np002G112020	XP_018445818.1, XP_018445836.1
OG0000155	Np004G218540	XP_018471751.1
OG0000155	Np005G287960	XP_018471642.1
OG0000155	Np007G409550	XP_018491969.1
OG0000155	Np005G287400, Np007G412670	XP_018460365.1, XP_018464799.1
OG0000156	Np006G324070	XP_018437857.1
OG0000156	Np001G066790	XP_018480183.1, XP_018480175.1
OG0000156	Np006G324150	XP_018491475.1, XP_018477280.1, XP_018481458.1
OG0000156	Np006G324140	XP_018485103.1
OG0000158	Np002G081190	XP_018455540.1
OG0000158	Np002G090980, Np002G081180	XP_018479452.1
OG0000158	Np002G080740	XP_018460147.1
OG0000158	Np001G048650, Np001G049230, Np001G050690, Np005G295650	XP_018491615.1, XP_018461518.1
OG0000158	Np007G406120, Np001G028290, Np001G028380, Np001G028350	XP_018432785.1
OG0000160	Np002G095190	XP_018465687.1
OG0000161	Np001G008600	XP_018438997.1, XP_018439597.1, XP_018435583.1, XP_018435186.1, XP_018439599.1
OG0000161	Np005G311810	XP_018461987.1
OG0000161	Np002G086610	XP_018491243.1, XP_018491241.1
OG0000162	Np006G363910	XP_018437416.1
OG0000162	Np006G324990	XP_018463531.1
OG0000164	Np005G275210	XP_018460082.1
OG0000164	Np005G261970	XP_018448360.1, XP_018443393.1, XP_018448359.1
OG0000164	Np001G024440	XP_018467518.1, XP_018479383.1, XP_018467326.1, XP_018467605.1, XP_018459747.1, XP_018459748.1
OG0000165	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680	XP_018479684.1, XP_018464080.1, XP_018435740.1, XP_018436060.1, XP_018460158.1, XP_018479823.1, XP_018453527.1, XP_018487629.1, XP_018467634.1, XP_018473105.1, XP_018474024.1, XP_018474155.1, XP_018474156.1, XP_018466049.1, XP_018454104.1, XP_018479281.1, XP_018479306.1, XP_018473850.1
OG0000166	Np001G026760	XP_018435800.1, XP_018458694.1
OG0000167	Np005G289630, Np005G289610	XP_018456032.1, XP_018470205.1
OG0000167	Np004G243920, Np002G111260, Np002G111270	XP_018476022.1
OG0000167	Np004G202230	XP_018487852.1
OG0000167	Np005G289620	XP_018448522.1
OG0000167	Np005G289670, Np005G289680	XP_018448523.1
OG0000168	Np003G134930	XP_018435818.1
OG0000169	Np002G113130	XP_018441073.1
OG0000171	Np002G116080, Np004G248080	XP_018461928.1, XP_018466967.1
OG0000171	Np003G141590	XP_018446341.1
OG0000174	Np004G217810, Np009G430530, Np002G103530, Np004G220900, Np010G432780	XP_018454079.1, XP_018453635.1, XP_018453590.1, XP_018467610.1, XP_018467617.1, XP_018467428.1, XP_018467324.1, XP_018463262.1, XP_018463244.1, XP_018458054.1, XP_018476099.1, XP_018479716.1, XP_018467224.1, XP_018464197.1, XP_018468530.1, XP_018462949.1, XP_018467321.1, XP_018453867.1, XP_018475424.1, XP_018466046.1, XP_018464818.1, XP_018465102.1, XP_018475645.1, XP_018459728.1, XP_018479576.1, XP_018466885.1
OG0000175	Np001G053050	XP_018468233.1, XP_018439736.1, XP_018478940.1
OG0000175	Np007G376890	XP_018434453.1
OG0000175	Np005G267520	XP_018491974.1
OG0000176	Np003G145060	XP_018468683.1, XP_018447035.1, XP_018465922.1, XP_018466284.1, XP_018467053.1, XP_018469964.1
OG0000177	Np005G303140	XP_018460717.1, XP_018479558.1
OG0000177	Np005G303130	XP_018458949.1
OG0000177	Np003G152980	XP_018479599.1, XP_018487774.1, XP_018487773.1
OG0000177	Np007G404410, Np007G403560	XP_018461902.1
OG0000180	Np005G291290, Np005G292670, Np005G292680, Np005G291280	XP_018475767.1, XP_018479843.1
OG0000180	Np005G291320	XP_018479965.1
OG0000181	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240	XP_018488039.1, XP_018467359.1, XP_018453986.1, XP_018443467.1, XP_018473994.1, XP_018487871.1, XP_018462435.1, XP_018466937.1, XP_018465078.1, XP_018473796.1, XP_018462921.1, XP_018459865.1
OG0000183	Np004G227120	XP_018463520.1, XP_018474168.1
OG0000186	Np002G090270	XP_018473812.1, XP_018466797.1, XP_018458737.1
OG0000186	Np006G358400	XP_018480105.1
OG0000186	Np006G361310	XP_018465786.1
OG0000186	Np001G023360	XP_018448241.1, XP_018448597.1
OG0000186	Np006G355990	XP_018487945.1
OG0000186	Np004G219150	XP_018465860.1
OG0000187	Np005G271520	XP_018436591.1, XP_018489775.1
OG0000187	Np005G271420	XP_018450650.1, XP_018450647.1
OG0000189	Np005G262130	XP_018451159.1
OG0000189	Np001G019990	XP_018447856.1, XP_018461632.1, XP_018463300.1
OG0000190	Np003G183360	XP_018462163.1, XP_018456012.1
OG0000190	Np003G183500	XP_018466494.1, XP_018466592.1
OG0000190	Np003G183510	XP_018466816.1, XP_018474729.1
OG0000190	Np003G183520	XP_018464334.1, XP_018455875.1
OG0000190	Np003G183410, Np003G183480	XP_018437778.1, XP_018469510.1
OG0000191	Np007G388820, Np003G178870	XP_018487116.1
OG0000191	Np007G392820	XP_018438408.1, XP_018462305.1
OG0000193	Np007G380740	XP_018464626.1, XP_018487626.1, XP_018492182.1, XP_018491261.1, XP_018465368.1, XP_018490308.1
OG0000193	Np007G384080	XP_018490154.1, XP_018488211.1, XP_018488212.1
OG0000193	Np007G387690	XP_018487656.1
OG0000195	Np006G361540	XP_018478487.1
OG0000195	Np005G312480	XP_018483199.1
OG0000195	Np002G094990, Np001G061270	XP_018442298.1
OG0000196	Np003G165450	XP_018451671.1
OG0000196	Np004G254380	XP_018454583.1, XP_018449589.1, XP_018441251.1
OG0000196	Np004G212030	XP_018486318.1
OG0000196	Np003G165460	XP_018451670.1
OG0000196	Np004G211990	XP_018448328.1, XP_018448331.1
OG0000196	Np004G254390	XP_018448186.1, XP_018454952.1
OG0000197	Np002G087170	XP_018468647.1, XP_018443291.1, XP_018466055.1
OG0000200	Np004G217530	XP_018474982.1
OG0000200	Np004G254580	XP_018471263.1
OG0000201	Np007G379560	XP_018459934.1, XP_018487657.1, XP_018469258.1, XP_018469264.1, XP_018469462.1, XP_018469250.1, XP_018485940.1, XP_018469214.1, XP_018437873.1, XP_018437781.1, XP_018489834.1, XP_018490081.1, XP_018436335.1, XP_018489740.1, XP_018438297.1
OG0000203	Np007G420270	XP_018435289.1
OG0000203	Np007G420280, Np004G195540	XP_018455405.1
OG0000204	Np007G381450	XP_018488221.1
OG0000205	Np004G252280	XP_018493592.1, XP_018476446.1, XP_018488136.1, XP_018465835.1, XP_018490650.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1
OG0000206	Np004G216740	XP_018463410.1
OG0000207	Np002G073040	XP_018455101.1, XP_018456709.1, XP_018455692.1
OG0000208	Np001G040580	XP_018450025.1, XP_018450035.1, XP_018447610.1
OG0000209	Np002G123950	XP_018457917.1, XP_018455788.1
OG0000209	Np002G123940, Np002G091400	XP_018479693.1, XP_018479696.1
OG0000210	Np007G372760, Np001G024450	XP_018475561.1
OG0000210	Np006G357760	XP_018475016.1, XP_018474617.1
OG0000213	Np005G312500	XP_018483324.1, XP_018493441.1, XP_018487059.1
OG0000213	Np006G368000	XP_018483745.1
OG0000214	Np007G375860	XP_018467800.1
OG0000214	Np003G186320, Np003G186260	XP_018453892.1, XP_018455978.1
OG0000216	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080	XP_018450092.1, XP_018459198.1, XP_018458478.1
OG0000216	Np004G202700, Np005G274080, Np005G314870	XP_018475547.1
OG0000216	Np004G202710, Np005G314880, Np005G274090, Np001G003750	XP_018479857.1, XP_018460848.1
OG0000218	Np004G241460	XP_018491057.1
OG0000218	Np006G363350, Np003G174250	XP_018491068.1
OG0000218	Np005G283350	XP_018460375.1, XP_018479160.1
OG0000218	Np001G027320	XP_018453067.1, XP_018478930.1, XP_018461684.1
OG0000218	Np001G027310	XP_018434683.1
OG0000219	Np003G187720, Np001G006210, Np001G006190, Np001G008170	XP_018490373.1
OG0000222	Np001G021650, Np005G303660, Np001G029320, Np003G141180, Np001G063040, Np006G365120, Np007G404090, Np004G194850, Np004G215680, Np004G233330, Np003G165700, Np005G311760, Np007G390900, Np004G194840, Np005G309420, Np004G212790, Np001G029240, Np006G365130	XP_018473950.1
OG0000222	Np001G027190, Np003G175170, Np006G322380, Np001G023650, Np005G318440, Np007G420490	XP_018480108.1, XP_018435930.1, XP_018448519.1, XP_018448521.1, XP_018443758.1
OG0000224	Np002G074880	XP_018468894.1
OG0000224	Np002G074860	XP_018443098.1, XP_018465306.1
OG0000224	Np002G096650	XP_018460485.1
OG0000224	Np002G121630, Np002G121680, Np002G121650, Np002G121690	XP_018453989.1
OG0000225	Np004G212520	XP_018487000.1, XP_018461751.1
OG0000225	Np004G212550, Np004G212570, Np004G212500	XP_018449868.1, XP_018449873.1, XP_018484296.1, XP_018461750.1
OG0000226	Np001G068820, Np001G002660, Np001G003000	XP_018435637.1, XP_018435638.1
OG0000226	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340	XP_018438331.1, XP_018435991.1, XP_018437982.1, XP_018437795.1, XP_018448687.1
OG0000228	Np004G230880	XP_018479305.1, XP_018479312.1
OG0000228	Np002G084540	XP_018472034.1
OG0000229	Np004G245990	XP_018449273.1, XP_018449280.1, XP_018449101.1
OG0000229	Np004G246960, Np004G247090, Np004G247150, Np004G246980	XP_018470386.1
OG0000230	Np002G077370	XP_018445118.1
OG0000230	Np001G017180, Np001G016820, Np002G077300	XP_018443189.1
OG0000230	Np002G077290	XP_018469135.1, XP_018461236.1, XP_018444508.1, XP_018445119.1
OG0000231	Np004G203320	XP_018462399.1, XP_018442803.1
OG0000232	Np006G352410, Np006G352420	XP_018473817.1, XP_018436575.1, XP_018436570.1, XP_018493356.1, XP_018485954.1, XP_018485901.1
OG0000234	Np001G058680	XP_018483151.1
OG0000234	Np001G058670	XP_018481215.1
OG0000234	Np006G333910	XP_018439853.1
OG0000234	Np003G140390	XP_018445846.1
OG0000234	Np001G058700	XP_018482689.1
OG0000235	Np004G217630	XP_018487465.1
OG0000235	Np004G196020, Np004G196000	XP_018490020.1, XP_018474080.1, XP_018476191.1, XP_018482177.1, XP_018482919.1
OG0000236	Np007G382520, Np007G382570	XP_018467320.1, XP_018433312.1, XP_018487641.1
OG0000236	Np002G086620, Np002G086590, Np002G086600	XP_018463990.1, XP_018442545.1, XP_018442544.1, XP_018463989.1
OG0000237	Np003G170770	XP_018467165.1
OG0000237	Np006G349720, Np002G102550	XP_018473931.1, XP_018443702.1
OG0000240	Np002G104290	XP_018453720.1
OG0000242	Np004G242740	XP_018485374.1
OG0000242	Np004G242760	XP_018472324.1
OG0000244	Np005G286400	XP_018480650.1, XP_018462384.1, XP_018471212.1
OG0000244	Np003G183740	XP_018474567.1
OG0000246	Np003G147670	XP_018476684.1
OG0000247	Np002G120130, Np002G120100, Np002G120120, Np002G120110	XP_018490875.1
OG0000248	Np002G112170	XP_018465408.1, XP_018467341.1
OG0000248	Np001G048790	XP_018432540.1
OG0000249	Np006G338430, Np001G039620	XP_018475364.1, XP_018475360.1
OG0000249	Np003G177600, Np006G338400	XP_018433126.1, XP_018435056.1, XP_018475104.1, XP_018472849.1
OG0000249	Np005G309230	XP_018481107.1
OG0000250	Np002G085780	XP_018469259.1, XP_018469620.1
OG0000250	Np005G261040	XP_018481565.1
OG0000251	Np002G076230	XP_018435831.1, XP_018488091.1
OG0000251	Np002G102830	XP_018453552.1
OG0000252	Np003G179240	XP_018443516.1, XP_018435543.1, XP_018435544.1, XP_018443518.1, XP_018435545.1, XP_018443517.1
OG0000253	Np003G170230	XP_018463963.1, XP_018464815.1, XP_018460599.1, XP_018460220.1, XP_018453677.1, XP_018453506.1, XP_018464308.1, XP_018459134.1, XP_018462717.1
OG0000254	Np007G383010	XP_018467284.1, XP_018448433.1, XP_018487583.1, XP_018487567.1
OG0000254	Np001G046190	XP_018459956.1, XP_018465832.1, XP_018459955.1, XP_018459954.1, XP_018467283.1, XP_018467473.1, XP_018448510.1, XP_018448509.1, XP_018467837.1
OG0000256	Np003G183110	XP_018443732.1, XP_018443731.1
OG0000256	Np003G183070	XP_018480545.1
OG0000258	Np004G230620, Np002G087740	XP_018480767.1
OG0000258	Np001G022690	XP_018438704.1, XP_018465777.1
OG0000258	Np001G049130, Np001G022660, Np001G022680	XP_018460223.1
OG0000259	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060	XP_018460368.1, XP_018448499.1, XP_018435941.1, XP_018463920.1, XP_018448780.1, XP_018479510.1, XP_018487597.1, XP_018480090.1, XP_018487821.1, XP_018462643.1, XP_018475107.1, XP_018456285.1, XP_018433777.1, XP_018458371.1, XP_018440445.1, XP_018462689.1, XP_018458044.1, XP_018463237.1, XP_018487563.1, XP_018463649.1, XP_018473653.1, XP_018467404.1, XP_018487975.1, XP_018487976.1, XP_018448492.1, XP_018465470.1
OG0000264	Np003G185830	XP_018455640.1
OG0000264	Np003G185810, Np003G185770, Np003G185800	XP_018455531.1
OG0000265	Np001G068970	XP_018460765.1
OG0000266	Np003G177610, Np001G046580	XP_018466211.1
OG0000266	Np001G053260, Np001G053250	XP_018461432.1
OG0000268	Np001G026200	XP_018484938.1, XP_018484933.1, XP_018457428.1
OG0000268	Np003G125800	XP_018446447.1
OG0000268	Np001G057220	XP_018462799.1, XP_018477742.1
OG0000269	Np005G282190, Np007G405090	XP_018453570.1, XP_018485980.1
OG0000269	Np009G432500	XP_018461154.1, XP_018443728.1, XP_018458727.1, XP_018443729.1
OG0000269	Np004G206800	XP_018469607.1
OG0000269	Np002G105820	XP_018443722.1, XP_018461153.1
OG0000270	Np004G235580	XP_018449508.1, XP_018434541.1, XP_018466683.1
OG0000271	Np003G164720	XP_018475833.1
OG0000272	Np007G398010	XP_018466036.1
OG0000272	Np001G020070, Np006G367610	XP_018473863.1
OG0000273	Np007G375980, Np004G199070	XP_018486140.1
OG0000273	Np005G312740	XP_018473279.1
OG0000273	Np005G262870	XP_018480269.1, XP_018475307.1
OG0000274	Np003G152640	XP_018476648.1, XP_018455000.1
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	XP_018437528.1, XP_018438426.1
OG0000276	Np005G308640	XP_018444672.1
OG0000276	Np001G039310	XP_018459435.1, XP_018453810.1, XP_018450692.1
