Orthogroup	Noccaea_praecox	Camelina_sativa
OG0000081	Np003G145640	XP_010424159.1, XP_010495270.1, XP_019090399.1
OG0000082	Np006G332300	XP_019096815.1, XP_010424226.1
OG0000082	Np005G302180	XP_010438168.1
OG0000082	Np005G274330	XP_019085423.1, XP_010424200.1, XP_010468406.1, XP_010440137.1
OG0000082	Np001G045200	XP_010490450.1, XP_019090632.1
OG0000083	Np002G090350	XP_010486733.1
OG0000083	Np007G418940	XP_010427974.1, XP_019084962.1, XP_019085914.1, XP_010429377.1, XP_010472419.1, XP_010419294.1
OG0000084	Np006G364930	XP_010472490.1, XP_010429466.1
OG0000084	Np006G364960, Np006G365020	XP_010429395.1, XP_010429390.1, XP_019098401.1, XP_010417173.1, XP_010429391.1, XP_019093380.1, XP_010431589.1
OG0000084	Np006G365030, Np006G365010, Np006G365440, Np006G366050	XP_019085126.1, XP_010474446.1
OG0000084	Np006G365060, Np006G365040	XP_010429460.1, XP_010472486.1, XP_010417233.1
OG0000085	Np007G397830	XP_019099653.1, XP_019094528.1, XP_019082567.1, XP_019100874.1, XP_019091076.1, XP_019100930.1, XP_019094577.1, XP_019097441.1, XP_019101903.1, XP_019097481.1, XP_019087515.1, XP_019093356.1, XP_019082574.1, XP_019084237.1, XP_019095571.1, XP_019086048.1, XP_019101814.1, XP_019092402.1, XP_019087580.1, XP_019086449.1, XP_019095636.1, XP_019101883.1, XP_019101789.1, XP_019101911.1, XP_010513551.1, XP_019085226.1, XP_019085229.1, XP_019099619.1, XP_019093331.1
OG0000087	Np001G010980	XP_010421190.1, XP_010454670.1
OG0000087	Np006G350150, Np008G428160	XP_010469941.1, XP_010510475.1, XP_010414372.1
OG0000087	Np005G287050	NP_001289924.1, XP_010444122.1, XP_010515012.1
OG0000087	Np001G007020	XP_010483981.1, XP_010459234.1
OG0000087	Np003G139100	XP_010419814.1, XP_010491982.1, XP_010453291.1
OG0000087	Np001G039930	XP_010494444.1
OG0000087	Np005G287110	XP_010439552.1, XP_010449142.1, XP_010434259.1
OG0000087	Np002G077440	XP_010416482.1, XP_010471708.1
OG0000088	Np003G148700, Np003G148740	XP_010493149.1, XP_010420883.1, XP_010454350.1, XP_010493153.1
OG0000088	Np001G052870	XP_010441974.1, XP_010482344.1
OG0000089	Np003G136030	XP_010422938.1, XP_010452982.1, XP_010491624.1
OG0000089	Np007G409340	XP_010498525.1, XP_010486900.1, XP_010464961.1
OG0000089	Np003G153120	XP_010454923.1
OG0000090	Np004G235330	XP_010448526.1, XP_010433736.1, XP_010438976.1, XP_010477249.1, XP_010459699.1
OG0000090	Np007G385680, Np001G065320, Np001G065030	XP_010447073.1, XP_010447075.1, XP_010432410.1, XP_010437611.1, XP_010450797.1, XP_010435879.1, XP_010441072.1, XP_010441003.1
OG0000090	Np007G389920	XP_010458359.1, XP_010475885.1, XP_010490823.1
OG0000093	Np001G063230	XP_010431453.2, XP_019099736.1, XP_019102066.1
OG0000093	Np001G005730	XP_019101935.1
OG0000093	Np001G063180	XP_010516477.1, XP_010504788.1, XP_010427742.1
OG0000093	Np004G200370, Np004G200430, Np004G200450, Np004G200420, Np004G200410, Np004G200440, Np004G200400	XP_019098882.1, XP_010490171.1, XP_010467068.1
OG0000093	Np005G317970	XP_019085090.1, XP_019102065.1, XP_019099737.1
OG0000096	Np002G112160	XP_019101057.1
OG0000096	Np001G024770	XP_019099908.1, XP_010514095.1, XP_010489646.1, XP_010512993.2, XP_010430698.1
OG0000096	Np001G038620	XP_010445847.1, XP_010494541.1
OG0000096	Np001G038140	XP_010494467.1
OG0000096	Np001G038130	XP_010494608.1, XP_010481625.1
OG0000097	Np003G184990	XP_010431383.1, XP_010422434.1
OG0000097	Np003G185010	XP_010456938.1, XP_010424623.1, XP_010467526.1
OG0000097	Np003G171600	XP_010467516.1, XP_010424624.1
OG0000097	Np003G185030	XP_010451732.1, XP_010424620.1, XP_010455876.2, XP_010467545.2, XP_010513578.1, XP_010418996.1, XP_010474129.1, XP_010431403.1, XP_010431272.1
OG0000098	Np002G116580	XP_010473480.1, XP_010430322.1, XP_010418251.1, XP_010473486.1, XP_010430326.1, XP_010430323.1, XP_010418252.1, XP_019091459.1
OG0000099	Np002G123560, Np004G228320	XP_019082764.1
OG0000099	Np002G123570, Np004G227550, Np002G123550	XP_010418440.1, XP_010430514.1, XP_010473647.1
OG0000099	Np004G215640	XP_010418441.1, XP_010430515.1, XP_010418444.1
OG0000099	Np004G228310, Np002G123620, Np002G123600, Np002G119820, Np002G123590, Np002G123610, Np002G112400	XP_019083691.1
OG0000100	Np004G233090, Np003G158140	XP_010474089.1
OG0000100	Np002G096510, Np006G363460	XP_019082557.1, XP_010474076.1
OG0000100	Np004G259020, Np011G435850, Np006G344690, Np005G295460	XP_010481113.1, XP_010480590.1
OG0000100	Np006G360420, Np005G260470	XP_010463327.1
OG0000101	Np002G122780	XP_019082758.1, XP_010418389.1, XP_010430467.1
OG0000101	Np002G122800	XP_010474607.1
OG0000101	Np002G123360	XP_010418428.1, XP_019085239.1
OG0000101	Np002G123180	XP_019083692.1, XP_010473654.1, XP_010414947.1
OG0000102	Np006G343540	XP_019094567.1, XP_019095608.1
OG0000102	Np006G343550	XP_019082506.1, XP_019098255.1
OG0000102	Np005G313300	XP_019097369.1, XP_019101826.1, XP_019098391.1, XP_019098377.1, XP_019087595.1, XP_019097514.1, XP_019086584.1
OG0000102	Np002G095410	XP_019082667.1, XP_019095570.1, XP_019084254.1, XP_019096502.1, XP_019085503.1, XP_019089052.1, XP_019096554.1, XP_019086237.1, XP_019087327.1, XP_019087326.1, XP_019095484.1, XP_019095597.1, XP_019085320.1, XP_019086378.1, XP_019093329.1, XP_019096445.1, XP_019090996.1, XP_019090121.1, XP_019101850.1, XP_019086200.1
OG0000102	Np001G022480	XP_010507647.1, XP_010507459.1, XP_010501984.1, XP_010474225.1, XP_010445567.1, XP_019087286.1
OG0000104	Np004G251930	XP_010487696.1, XP_010475520.1
OG0000104	Np006G360060	XP_019083429.1, XP_010470016.1, XP_010510556.1, XP_019101460.1, XP_010470014.1, XP_019082807.1
OG0000104	Np006G360100	XP_010414453.2, XP_010473989.1, XP_010510549.1
OG0000104	Np004G195160	XP_010500450.1, XP_010481036.2
OG0000104	Np007G381330	XP_010466372.1, XP_019096759.1, XP_010420548.1
OG0000104	Np006G360090	XP_019093575.1, XP_019093246.1, XP_010470012.1
OG0000104	Np006G360080	XP_010510552.1, XP_010414455.1
OG0000106	Np004G196300, Np004G195520, Np004G194580, Np004G195510, Np004G198890, Np002G119250, Np004G196880, Np007G381350, Np007G382790, Np007G382780, Np007G380200, Np007G390640, Np007G381560, Np007G381660, Np002G078930, Np002G078330	XP_019096848.1, XP_010467954.2, XP_019082383.1, XP_019092874.1, XP_010468288.1, XP_010419966.1
OG0000107	Np007G398440, Np007G418450	XP_010417843.1, XP_019093535.1, XP_019083601.1, XP_010473089.1
OG0000107	Np007G398420	XP_019096413.1, XP_010468313.1, XP_010487979.1, XP_010508519.1, XP_010466192.1, XP_010508469.1, XP_010466183.1, XP_010487974.1, XP_010468312.1
OG0000107	Np007G380680	XP_010415203.1, XP_010511458.1, XP_010514626.1, XP_010425701.1
OG0000108	Np002G099090, Np002G099030, Np002G099040	XP_010454853.1, XP_019091057.1, XP_010499628.1, XP_010499626.1
OG0000108	Np001G011650, Np001G011550	XP_010478092.1, XP_010497135.2, XP_010499238.1, XP_010460514.1, XP_010478516.1
OG0000108	Np007G379350	XP_010490218.1, XP_010488871.1, XP_010517498.1, XP_010467233.1
OG0000108	Np004G259470	XP_010431735.1
OG0000108	Np001G011560	XP_010499627.1, XP_010499629.1, XP_010501676.1, XP_010478514.2, XP_010480772.1
OG0000110	Np001G064490	XP_010469325.1, XP_010512155.1
OG0000110	Np001G064470	XP_019101672.1, XP_010469324.1
OG0000110	Np001G064520	XP_010413723.1, XP_010512175.1, XP_019100976.1, XP_010473837.1
OG0000110	Np001G064450	XP_010435188.1, XP_010450107.1, XP_010512148.1
OG0000111	Np005G311780, Np005G313710, Np005G313720, Np005G313730	XP_019087490.1, XP_019089260.1, XP_019089258.1, XP_010445618.1, XP_019087492.1, XP_010451863.1, XP_010451864.1
OG0000111	Np001G006010	XP_019086613.1
OG0000111	Np001G058370	XP_010412779.1, XP_010427222.1, XP_010504321.2
OG0000112	Np003G184320	XP_010485270.1, XP_010446225.1, XP_010477704.1, XP_019094655.1, XP_010480410.1, XP_019094654.1, XP_019095333.1, XP_019094596.1, XP_019098927.1, XP_019090801.1, XP_019093284.1, XP_019093183.1, XP_010477725.1, XP_019100892.1, XP_019100893.1, XP_010511364.1, XP_019093286.1, XP_019093463.1, XP_019082598.1, XP_019086942.1, XP_019095670.1, XP_010442592.1, XP_019085532.1
OG0000113	Np007G416190	XP_010447901.1
OG0000113	Np002G122980	XP_010414997.1
OG0000116	Np005G292090, Np005G294910, Np002G096290, Np002G092280, Np001G008260	XP_010494942.1, XP_010425569.1, XP_010425748.1, XP_010477229.1, XP_010425741.1, XP_010511123.1, XP_010494683.1, XP_010428342.1, XP_010463378.1, XP_010420297.1, XP_010484801.1, XP_010496838.1, XP_010416306.1, XP_010471355.1, XP_010442366.1
OG0000117	Np004G227340	XP_010443976.1
OG0000117	Np007G391540	XP_010468510.1, XP_010467790.1, XP_010431060.1
OG0000117	Np004G191700	XP_010501330.1
OG0000118	Np005G315460	XP_019090835.1, XP_010430962.1, XP_010457012.1, XP_010457013.1, XP_010490438.1, XP_010468732.2, XP_010467655.2, XP_010467652.1, XP_010424693.1, XP_010424683.1, XP_010424049.1, XP_010466656.1, XP_010427599.1, XP_010466686.1, XP_010466850.1
OG0000118	Np001G044480, Np005G313880	XP_010490344.1, XP_010423489.1, XP_010468655.1, XP_010470172.1, XP_010421962.1, XP_010445415.2, XP_010430622.1, XP_010514244.1, XP_010473859.1, XP_010506975.1, XP_010507426.1, XP_019085586.1, XP_019085585.1, XP_010431322.1, XP_010426986.1, XP_010426987.1, XP_010426985.1, XP_010431324.1, XP_010507425.1, XP_010412755.1, XP_010412753.1
OG0000119	Np007G421930, Np004G214240, Np005G280390, Np004G237460, Np004G208260	XP_010480804.1, XP_010445225.1, XP_010445911.1, XP_010424112.1, XP_010431132.1, XP_019095601.1, XP_010463111.1, XP_010501343.1, XP_010451554.1, XP_019099714.1, XP_010436504.1, XP_019101872.1, XP_010422589.1
OG0000120	Np002G117060, Np002G116940	XP_010431665.1, XP_010474561.1, XP_019085269.1, XP_010418039.1, XP_019093056.1
OG0000120	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280	XP_010501998.1, XP_019095599.1, XP_010484975.1, XP_010471755.1, XP_010445968.1
OG0000120	Np003G129250	XP_010422875.1, XP_010514742.1, XP_010514729.1, XP_010490384.1, XP_010451268.1, XP_010468704.1, XP_010474146.1, XP_010513308.1, XP_010511682.1, XP_010415247.1, XP_019085137.1, XP_019085134.1, XP_010513620.1, XP_010507330.1, XP_010507331.1, XP_010507319.1, XP_010507311.1, XP_010431144.1, XP_010431146.1, XP_010431147.1, XP_010431165.1, XP_010431101.1, XP_019101879.1, XP_010412636.1, XP_010412640.1
OG0000122	Np003G157760	XP_019094537.1, XP_010463198.1
OG0000122	Np003G157830	XP_010476450.1, XP_010485169.1
OG0000122	Np001G056320	XP_010451113.1, XP_010501782.1, XP_010446145.1, XP_010474623.1, XP_010476508.1
OG0000122	Np003G157790	XP_010461060.1, XP_019091493.1
OG0000123	Np003G131420	XP_010495498.1, XP_010458819.1, XP_010476380.1
OG0000123	Np004G243230	XP_019082754.1, XP_010418264.1
OG0000123	Np004G243210	XP_010496748.1, XP_010507196.1
OG0000123	Np003G131130	XP_019102045.1
OG0000125	Np001G056500, Np006G337140	XP_010515863.1, XP_010504134.1, XP_010427020.1
OG0000125	Np003G126800	XP_010486520.1, XP_010473505.1, XP_010464595.1, XP_010423847.1, XP_010452101.1, XP_010490718.1, XP_010505335.1, XP_010509330.1
OG0000125	Np003G151060	XP_010454568.1, XP_010421087.1, XP_010493386.1
OG0000125	Np003G152340	XP_010503210.1, XP_010443777.1, XP_010455739.1, XP_010483639.1
OG0000125	Np001G045730	XP_010426025.1
OG0000126	Np003G176980, Np005G260240	XP_010484949.1, XP_010474075.2, XP_010430914.1, XP_010430913.1, XP_010430915.1, XP_010445836.1, XP_010495597.1, XP_010456817.1, XP_010485130.1, XP_010471591.1, XP_010474008.1, XP_010412424.1, XP_010418921.2, XP_010456635.1
OG0000126	Np002G094910	XP_010446067.1
OG0000127	Np007G413700	XP_019085470.1
OG0000127	Np001G046260, Np007G413710	XP_010468073.1, XP_010418330.1
OG0000127	Np002G096200	XP_010501425.1, XP_010480428.1, XP_010462638.1
OG0000131	Np003G174400	XP_019087455.1, XP_010440434.1
OG0000132	Np003G171960	XP_010435093.1, XP_019091966.1
OG0000132	Np007G378350	XP_010415111.1
OG0000133	Np005G308080	XP_010461147.1
OG0000133	Np002G099680, Np008G425630	XP_010470593.1, XP_010511614.1
OG0000135	Np003G164400, Np004G199120, Np004G190020, Np006G371220	XP_010480532.1, XP_019089522.1, XP_019096507.1, XP_019083281.1, XP_010419124.1, XP_019090992.1, XP_010463281.1, XP_010421256.1, XP_019096436.1, XP_019100924.1, XP_019099608.1, XP_019098415.1
OG0000136	Np002G086710	XP_010511492.1, XP_010415205.1, XP_019093553.1, XP_019101118.1, XP_010496730.1, XP_010470534.1, XP_010513640.1, XP_019100921.1
OG0000136	Np005G312700	XP_010445581.1, XP_010451914.1
OG0000136	Np005G312640	XP_010450967.1, XP_010440900.1, XP_019087476.1, XP_010451915.1
OG0000136	Np002G095000	XP_010436165.1, XP_019086484.1
OG0000137	Np003G159210, Np001G035140, Np002G094880	XP_010500816.1, XP_019097614.1, XP_019092896.1
OG0000137	Np007G418300, Np006G322470, Np001G014280, Np002G106500, Np001G031670, Np006G341350, Np005G298930	XP_010493377.1, XP_010496376.1, XP_010492308.1, XP_019094054.1, XP_010489205.1
OG0000137	Np007G398190	XP_019095454.1
OG0000137	Np003G131090, Np002G110900	XP_019101568.1
OG0000137	Np005G318010	XP_010450638.1, XP_010441211.1
OG0000138	Np002G085260, Np006G368140	XP_010430892.1
OG0000138	Np001G018700	XP_010425760.1, XP_010502981.1
OG0000138	Np002G085240, Np002G085270, Np002G085250	XP_010502978.1, XP_010425759.1, XP_010425761.1, XP_010502982.1
OG0000139	Np004G225070	XP_010472906.1
OG0000139	Np001G033760	XP_019100791.1
OG0000139	Np006G357120, Np005G298550	XP_010496220.1, XP_010495869.1, XP_010490389.1, XP_010506889.1, XP_010456768.1, XP_010506862.1, XP_019087546.1
OG0000139	Np003G167980, Np006G368820, Np004G213800, Np003G179380, Np005G308690	XP_010448853.1, XP_010451717.1
OG0000139	Np007G401090, Np004G225080, Np008G427690, Np009G431920, Np006G350500, Np002G105800, Np006G350020, Np008G427900, Np002G102560, Np002G103420, Np005G308710, Np006G349710, Np002G100680, Np002G106900, Np002G110150, Np002G103410, Np002G101570, Np005G297220, Np004G224550, Np004G224560	XP_010480941.1, XP_010468593.1, XP_010518599.2, XP_010468702.1, XP_010471048.1
OG0000139	Np001G043360, Np005G294120, Np004G258210, Np002G101620, Np001G031610, Np001G031620, Np002G101150, Np004G223980, Np001G031630, Np002G101140	XP_010431617.1
OG0000139	Np006G346200, Np002G108210, Np003G158850, Np004G246540, Np002G097840	XP_010445532.1
OG0000140	Np003G153340	XP_010483539.1
OG0000140	Np003G153440	XP_010454742.1, XP_019088267.1
OG0000140	Np003G153920	XP_010483489.1, XP_010483490.1
OG0000140	Np003G153430, Np007G424390, Np003G153390	XP_010443667.1, XP_019095877.1, XP_019092906.1, XP_010443669.1, XP_010483537.1, XP_019095865.1, XP_010443671.1, XP_010454754.1
OG0000142	Np006G360490	XP_010510502.1, XP_010414426.1
OG0000145	Np002G108950, Np007G417590	XP_010490333.1, XP_010481237.1, XP_010451529.1
OG0000146	Np003G160050	XP_010443159.1, XP_010449511.1, XP_010482977.1
OG0000146	Np003G160040	XP_010443165.1, XP_010443164.1, XP_010482979.1, XP_010449549.1
OG0000146	Np003G160230	XP_010482974.1, XP_010449487.1, XP_010443156.1
OG0000146	Np003G160060, Np003G160140, Np003G160190	XP_010449529.1, XP_010443158.1, XP_010482976.2, XP_010449537.1
OG0000146	Np003G160200	XP_010482975.1, XP_010443157.1
OG0000146	Np003G159660	XP_010449475.1
OG0000147	Np007G373950	XP_010414912.1
OG0000147	Np005G273990	XP_010433017.1, XP_010451109.1, XP_010438207.1
OG0000147	Np003G156060	XP_010443420.1, XP_019095995.1, XP_010452018.1
OG0000147	Np002G071170	XP_019093982.1, XP_010417678.1
OG0000147	Np001G043050	XP_010425792.1, XP_019102235.1
OG0000147	Np007G389960	XP_010496144.1, XP_010488815.1
OG0000149	Np001G046040	XP_010507237.1, XP_019085759.1, XP_010412591.2
OG0000149	Np003G152730	XP_010455308.1, XP_019095493.1, XP_010443729.1, XP_010455299.1, XP_010443725.2, XP_010443735.1, XP_010443736.1
OG0000149	Np003G152700	XP_010443739.1
OG0000149	Np003G152680	XP_019092996.1
OG0000149	Np001G046030	XP_010426071.1, XP_010514962.1, XP_010503250.1
OG0000150	Np003G183630	XP_010446216.1, XP_010485255.1, XP_019086924.1
OG0000151	Np003G164170	XP_010442887.1, XP_010482719.1, XP_010445686.1
OG0000151	Np005G277020	XP_010448055.1, XP_010438527.1, XP_010433285.1
OG0000151	Np007G376880	XP_010516221.1, XP_010496667.1, XP_010489253.1
OG0000151	Np003G158280	XP_019087079.1, XP_010450714.1, XP_010483082.1
OG0000151	Np002G123910	XP_010418477.1, XP_010473679.1, XP_010430541.1
OG0000154	Np004G240190	XP_010497610.1, XP_010459142.1, XP_010476705.1
OG0000154	Np007G408850	XP_010465032.1, XP_010499184.1, XP_010486980.1
OG0000154	Np006G330440	XP_010445753.2
OG0000154	Np007G413420	XP_010464591.1, XP_010473075.1, XP_010486515.1
OG0000154	Np003G126710	XP_010423853.1, XP_019097656.1, XP_010452093.1
OG0000154	Np003G126700, Np003G127150, Np002G112020	XP_010495044.1, XP_010423858.1, XP_010484430.1, XP_010446275.1, XP_010463615.1, XP_010456365.1, XP_010490742.1, XP_010423825.2
OG0000155	Np004G218540	XP_010448157.1, XP_010433385.1, XP_010445100.2
OG0000155	Np005G287960	XP_010439485.1, XP_010449073.1, XP_010434187.1
OG0000155	Np007G409550	XP_010498398.2
OG0000155	Np005G287400, Np007G412670	XP_010456921.1, XP_010467863.1, XP_010424597.2
OG0000156	Np001G066040	XP_019093574.1
OG0000156	Np001G066790	XP_019082501.1, XP_019093195.1
OG0000156	Np006G324150	XP_010506513.1, XP_010508155.1, XP_010508154.1, XP_010508153.1, XP_010518174.1, XP_010506515.1, XP_010508148.2, XP_010518175.2
OG0000156	Np006G324140	XP_010478793.2, XP_010499912.1, XP_010478790.1, XP_010518179.1, XP_010506518.1, XP_010508144.1
OG0000157	Np007G422190, Np007G422180	XP_010490080.2, XP_010421925.1, XP_019092282.1
OG0000157	Np006G338300	XP_010451784.1
OG0000157	Np002G078620	XP_010437729.1, XP_010432526.1, XP_010447206.1, XP_010415144.1, XP_010469874.2, XP_019088285.1
OG0000158	Np005G286690, Np005G286640, Np003G129260	XP_010451312.1
OG0000158	Np001G070050	XP_019098380.1, XP_010474571.1
OG0000158	Np002G081190	XP_019098381.1, XP_010445231.1, XP_010436460.1
OG0000158	Np002G090980, Np002G081180	XP_010419067.2
OG0000158	Np007G406120, Np001G028290, Np001G028380, Np001G028350	XP_010495192.1, XP_010424083.1, XP_010495139.1, XP_010495137.1, XP_010456480.1, XP_010424050.1, XP_010495250.1, XP_010424138.1, XP_010424095.1, XP_019084187.1, XP_010456538.2
OG0000160	Np002G095190	XP_019099585.1, XP_010445958.1, XP_010422854.1, XP_010424468.1, XP_019098185.1, XP_010490075.1, XP_010501876.1, XP_010463046.1, XP_010497241.1, XP_010468194.1, XP_010451890.1, XP_010462654.1
OG0000161	Np001G008600	XP_010513305.1, XP_019083613.1, XP_010510750.1, XP_019093846.1
OG0000161	Np005G311810	XP_010463280.1, XP_019088340.1
OG0000161	Np002G086610	XP_019098467.1
OG0000162	Np001G066230	XP_010469182.1, XP_010512372.1, XP_010413555.1
OG0000162	Np002G116280	XP_010494398.1
OG0000162	Np006G324990	XP_010508228.1, XP_010507742.1, XP_010518105.1, XP_010470042.1
OG0000164	Np005G275210	XP_010447861.1, XP_010433102.1, XP_010480758.1
OG0000164	Np004G198520	XP_019093268.1, XP_010511064.1, XP_019093267.1, XP_010418538.1
OG0000165	Np007G400810	XP_019082687.1, XP_010497168.1, XP_019095254.1
OG0000165	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680	XP_010462647.1
OG0000165	Np004G232590	XP_010421838.2
OG0000166	Np001G026760, Np005G278550	XP_010445342.1
OG0000166	Np007G371920, Np005G320040, Np003G142830, Np003G159070	XP_019087380.1, XP_010480439.1, XP_019099895.1, XP_010501661.1
OG0000167	Np005G289610	XP_010439682.1, XP_010434386.1, XP_010449327.1
OG0000167	Np004G243920, Np002G111260	XP_019100703.1, XP_019086616.1, XP_010440884.1, XP_019087473.1, XP_019087144.1, XP_019086617.1, XP_010450534.2, XP_019086321.1, XP_010445273.1, XP_010451364.1, XP_019086456.1
OG0000167	Np004G202230	XP_010449335.1, XP_010434389.1
OG0000168	Np007G418090	XP_019095488.1
OG0000168	Np005G293780	XP_010419047.1, XP_019087294.1, XP_010456839.1
OG0000168	Np007G402480	XP_010424592.1
OG0000169	Np002G113130	XP_010511092.1, XP_010470276.1, XP_019082906.1
OG0000171	Np006G321770, Np001G068570	XP_010518410.1
OG0000171	Np002G116080, Np004G248080	XP_010475938.1, XP_010491587.1
OG0000171	Np003G141590	XP_010492280.1, XP_010453596.1, XP_010420114.1
OG0000172	Np001G064170	XP_010431708.1, XP_019082884.1, XP_019101747.1, XP_010468953.1, XP_019082847.1, XP_019101750.1
