Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0000314	Np004G255460	Cg006G241650
OG0000314	Np006G357070	Cg005G174030
OG0000314	Np004G255440	Cg006G241640
OG0000316	Np006G331500	Cg005G165580, Cg005G165480
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	Cg003G086150, Cg003G108110, Cg006G238150
OG0000322	Np002G073460	Cg007G279100
OG0000322	Np004G239000, Np004G204080	Cg006G228800
OG0000322	Np006G331820, Np002G082860	Cg005G165820
OG0000323	Np003G162270	Cg003G101320
OG0000323	Np005G277420, Np005G277440	Cg001G013020
OG0000325	Np003G173880, Np005G299970	Cg001G033350
OG0000325	Np005G299960	Cg007G261500, Cg004G148160
OG0000325	Np005G299980	Cg005G185560
OG0000327	Np006G364610, Np006G364600	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	Np002G097600, Np001G057660, Np001G057680, Np001G057670	Cg002G052000
OG0000329	Np001G066400	Cg004G137660
OG0000330	Np001G049070, Np001G049100	Cg002G046560
OG0000332	Np003G147860	Cg008G300270
OG0000332	Np004G197090	Cg004G136440
OG0000334	Np001G056660	Cg002G052730
OG0000334	Np006G336790	Cg005G168750
OG0000335	Np004G203620	Cg006G205050
OG0000336	Np002G081720	Cg007G273370
OG0000339	Np005G283750	Cg001G017490
OG0000339	Np004G259200	Cg006G244870
OG0000339	Np006G323420	Cg005G159770
OG0000340	Np006G326900	Cg005G162340
OG0000340	Np006G326830, Np006G326880	Cg005G162320
OG0000341	Np004G218220	Cg002G068310
OG0000341	Np004G218230	Cg001G030730
OG0000342	Np005G318870	Cg001G042370
OG0000342	Np007G416180	Cg001G042630
OG0000344	Np001G013610, Np001G013620, Np001G041870	Cg008G305710, Cg008G305700
OG0000345	Np004G244940	Cg006G233270
OG0000345	Np004G244950, Np004G245040	Cg006G233290
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	Cg004G127590
OG0000348	Np006G350410	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730, Cg004G146340, Cg007G271550
OG0000349	Np005G267200	Cg001G004450
OG0000351	Np007G379020, Np007G378990	Cg004G130650
OG0000351	Np007G388910, Np001G008310	Cg003G086090
OG0000351	Np002G084610	Cg008G290210
OG0000352	Np004G239260	Cg006G229000
OG0000352	Np002G116100	Cg007G250610
OG0000353	Np002G098820	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	Np002G071660	Cg007G280400
OG0000355	Np004G252470, Np003G174550	Cg005G187890
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	Cg008G306390, Cg008G306550
OG0000358	Np004G256010	Cg008G289900, Cg006G242200
OG0000358	Np003G135720	Cg008G289880
OG0000359	Np004G213110, Np004G213120	Cg005G172180
OG0000360	Np001G001460	Cg003G114870
OG0000361	Np007G410320	Cg004G127210
OG0000361	Np003G128970	Cg008G285160
OG0000361	Np003G128980	Cg004G141500
OG0000363	Np004G216110	Cg004G145460
OG0000363	Np005G261020	Cg006G201850
OG0000363	Np002G111940	Cg006G201860
OG0000364	Np004G217400, Np003G178990	Cg004G140890, Cg002G068570, Cg004G150900, Cg004G149760
OG0000368	Np005G269260	Cg001G002850
OG0000368	Np005G269240	Cg001G002860
OG0000368	Np005G269270	Cg001G002840
OG0000368	Np005G269280	Cg001G002830
OG0000370	Np004G239190	Cg006G228950
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	Np006G321660, Np003G162330	Cg006G220780, Cg005G158480
OG0000371	Np006G321270, Np006G321650	Cg005G158470
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	Np006G361320	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	Np002G116500	Cg007G249720
OG0000377	Np002G116540, Np002G116470, Np002G090780	Cg007G249710
OG0000377	Np002G116530	Cg007G249740
OG0000379	Np004G234080	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010
OG0000382	Np002G107670, Np002G107720	Cg007G254420
OG0000383	Np004G211550	Cg006G218010, Cg006G217980
OG0000386	Np001G056060	Cg002G053290
OG0000386	Np001G022850, Np001G022830, Np001G022820	Cg002G072490
OG0000386	Np004G197570	Cg002G053280
OG0000387	Np006G327210, Np003G184710	Cg005G162800
OG0000387	Np006G326120	Cg005G162500, Cg005G162480, Cg005G162460
OG0000388	Np005G271820	Cg004G144360
OG0000390	Np001G010580	Cg008G303200
OG0000390	Np007G392350, Np007G392370, Np007G392400, Np007G378210	Cg002G062740
OG0000391	Np004G232330	Cg006G223560, Cg006G223590
OG0000391	Np004G232430	Cg006G223580
OG0000392	Np001G051590, Np001G051560	Cg002G056660, Cg002G056610
OG0000396	Np001G019970	Cg001G030810, Cg002G069030
OG0000398	Np007G407090, Np007G407070	Cg008G310730
OG0000398	Np004G191370, Np004G191380, Np004G191360	Cg006G195010
OG0000400	Np001G020000	Cg008G320060
OG0000400	Np004G204510, Np007G396790, Np005G272210, Np005G272200, Np005G272220	Cg005G159260
OG0000401	Np001G007130	Cg003G110400
OG0000403	Np002G115780	Cg007G250680
OG0000403	Np003G137600	Cg007G250640
OG0000404	Np006G339530, Np001G054740, Np003G131430, Np007G410290	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	Np003G144160	Cg008G297220
OG0000406	Np002G105970, Np002G112240	Cg002G046730
OG0000406	Np007G422620	Cg004G118250
OG0000408	Np006G365350, Np006G365360, Np006G365230	Cg005G189700
OG0000411	Np002G119350	Cg007G248450
OG0000411	Np007G389260	Cg004G145680
OG0000411	Np003G183560	Cg003G093460, Cg003G080490
OG0000411	Np005G286200	Cg001G019000
OG0000412	Np003G163330	Cg003G101880
OG0000412	Np005G278350	Cg001G013500
OG0000412	Np004G196050	Cg006G198710
OG0000412	Np007G380350	Cg004G137580
OG0000413	Np007G407430	Cg004G129370
OG0000413	Np005G279440	Cg001G014360
OG0000414	Np004G225620	Cg006G220700
OG0000415	Np004G202110	Cg008G292540
OG0000415	Np007G378170	Cg008G306950
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	Cg005G174990, Cg005G174850
OG0000419	Np005G317390	Cg008G310850, Cg008G309170
OG0000421	Np005G314770, Np005G314820, Np005G314810, Np005G314850	Cg001G039140, Cg001G039040
OG0000422	Np004G249670, Np001G044100	Cg001G020210, Cg006G236580
OG0000423	Np002G082000	Cg007G273210
OG0000423	Np004G191630	Cg006G195220
OG0000423	Np007G406460	Cg004G129870
OG0000425	Np004G193780	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	Np007G409560	Cg004G127770
OG0000426	Np002G102930	Cg006G207870, Cg001G036330
OG0000427	Np002G073180	Cg004G145850, Cg007G279320
OG0000427	Np006G343770, Np001G003290	Cg005G172930
OG0000429	Np001G012860	Cg008G305090
OG0000429	Np003G137770	Cg008G291690
OG0000429	Np006G363880	Cg005G188170
OG0000430	Np007G377070	Cg004G152450
OG0000430	Np005G265490	Cg001G005380
OG0000430	Np006G371120	Cg005G193810
OG0000431	Np002G113550	Cg007G251970
OG0000431	Np004G248890	Cg006G235970
OG0000431	Np004G248900	Cg006G235980
OG0000432	Np003G165250	Cg003G099400
OG0000432	Np003G149220, Np007G376900, Np003G159570, Np003G158520	Cg003G103300
OG0000435	Np004G236930	Cg006G224010
OG0000436	Np005G279590	Cg001G014470
OG0000436	Np003G157260	Cg003G104180
OG0000436	Np007G372950	Cg004G156050
OG0000437	Np004G206680	Cg006G211920, Cg006G211880
OG0000437	Np004G206690	Cg006G211900
OG0000437	Np004G206660, Np004G206670, Np001G036170	Cg006G211940
OG0000438	Np003G182660	Cg003G081140
OG0000439	Np004G253720	Cg006G240170
OG0000439	Np001G064720	Cg002G047030
OG0000439	Np006G355120	Cg005G175260
OG0000440	Np003G128340, Np003G128320, Np003G144800	Cg008G297760
OG0000440	Np007G422200	Cg004G118560
OG0000440	Np007G422160	Cg004G118580
OG0000440	Np004G198320	Cg004G118570
OG0000441	Np007G390830	Cg004G132880
OG0000441	Np007G390750	Cg004G132850
OG0000442	Np005G260740	Cg001G027430, Cg002G071920
OG0000442	Np001G047650	Cg007G265110, Cg007G265120
OG0000446	Np001G007230	Cg003G110320
OG0000446	Np001G025190	Cg002G074360
OG0000446	Np004G242300	Cg006G231520
OG0000447	Np007G404710	Cg004G131200
OG0000447	Np006G343160	Cg005G172640
OG0000447	Np004G211530	Cg006G218040
OG0000448	Np001G033730	Cg008G324490
OG0000449	Np001G045710	Cg002G061250
OG0000449	Np003G152360	Cg003G107590
OG0000449	Np001G045700	Cg002G061240
OG0000449	Np003G152370	Cg003G107580
OG0000452	Np005G273480	Cg001G010200
OG0000454	Np003G165150	Cg003G099450
OG0000457	Np003G139280	Cg008G292890
OG0000461	Np004G206830, Np004G259930	Cg006G245460
OG0000461	Np004G259940	Cg006G245470
OG0000462	Np007G374660	Cg006G210000
OG0000463	Np001G046500, Np001G046440, Np001G046450	Cg002G060360
OG0000463	Np001G046420	Cg002G060570, Cg002G060480
OG0000466	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900	Cg008G284120
OG0000468	Np001G057840	Cg002G051880
OG0000468	Np006G357390	Cg005G173840
OG0000468	Np006G334580	Cg005G167330
OG0000471	Np004G211890	Cg006G217710
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	Cg001G040820
OG0000472	Np005G317040, Np005G316840	Cg001G040810, Cg001G040800
OG0000473	Np001G068690	Cg002G044230
OG0000474	Np001G010930, Np001G049630	Cg008G303420
OG0000474	Np006G366370	Cg002G057990, Cg005G190550, Cg001G009730
OG0000476	Np001G012720	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030
OG0000477	Np003G154550, Np003G132840, Np006G335660	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	Np002G101110	Cg001G029300, Cg003G087600
OG0000482	Np002G093240	Cg007G266950
OG0000482	Np005G313460	Cg001G038090
OG0000483	Np003G159730, Np003G159870	Cg003G102670
OG0000483	Np003G159720, Np003G159710	Cg003G102690, Cg003G102680
OG0000487	Np006G346030	Cg005G173270, Cg006G241950
OG0000488	Np001G054680	Cg002G054230
OG0000489	Np007G416580, Np007G418540	Cg004G121500, Cg004G121510
OG0000490	Np004G258020, Np004G258340	Cg006G244130, Cg006G244120
OG0000491	Np003G150790	Cg008G302450
OG0000495	Np005G308300, Np005G274750	Cg003G101210
OG0000496	Np008G426990	Cg002G063650, Cg004G148150, Cg008G318740, Cg001G021720
OG0000497	Np007G381080	Cg008G309780, Cg008G311600, Cg008G309770
OG0000497	Np003G142090	Cg006G209790
OG0000497	Np007G399200	Cg006G209780
OG0000498	Np003G163900	Cg003G100300
OG0000498	Np005G277130	Cg001G012780, Cg006G218710
OG0000499	Np005G291890	Cg001G022510
OG0000500	Np001G038410	Cg008G321790
OG0000500	Np004G236400, Np001G038420	Cg008G321770
OG0000501	Np004G203910	Cg006G209830
OG0000504	Np003G126850	Cg008G283420
OG0000504	Np007G413350	Cg004G125100
OG0000506	Np003G131500	Cg008G286990
OG0000506	Np002G083270, Np002G083280	Cg007G272280
OG0000507	Np001G024370, Np001G024320, Np001G024410, Np006G332560	Cg007G245970, Cg007G245960, Cg007G245940
OG0000509	Np005G299470	Cg001G024640
OG0000510	Np002G116120	Cg007G250480, Cg007G250500, Cg007G250460
OG0000511	Np005G303470	Cg001G026600
OG0000511	Np002G120210	Cg007G247860
OG0000512	Np005G283790	Cg001G017530
OG0000513	Np001G056460	Cg002G052890
OG0000513	Np001G045750	Cg002G061210
OG0000513	Np003G152500	Cg003G107510
OG0000516	Np001G013740	Cg001G039660
OG0000521	Np004G204100	Cg006G209950
OG0000521	Np003G176230	Cg003G085930
OG0000521	Np002G073540	Cg007G278940
OG0000522	Np004G205820	Cg006G212940
OG0000522	Np003G178580	Cg003G083570
OG0000524	Np007G414900, Np005G309320	Cg004G123940
OG0000524	Np001G018020	Cg008G312990
OG0000525	Np002G073270	Cg007G279230
OG0000525	Np004G239210	Cg006G228960
OG0000525	Np004G192850	Cg006G196190
OG0000526	Np001G047600	Cg002G059250
OG0000527	Np005G306910	Cg001G028730
OG0000527	Np005G306770, Np005G305770, Np005G306900	Cg001G028570
OG0000530	Np007G422370, Np007G422270	Cg008G297320, Cg008G297430
OG0000532	Np006G330270	Cg003G081940, Cg008G308940
OG0000534	Np002G119620	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	Np002G117340	Cg002G074680, Cg007G250270
OG0000537	Np003G185370	Cg003G094580, Cg003G079430
OG0000538	Np006G326730, Np003G153770	Cg005G162230
OG0000539	Np001G000020	Cg007G251010
OG0000539	Np006G360600	Cg005G176040
OG0000540	Np006G360630	Cg005G177500, Cg005G177490
OG0000541	Np007G414370	Cg005G177760
OG0000541	Np006G360540	Cg005G177620
OG0000542	Np003G143150	Cg008G296420
OG0000542	Np004G198940	Cg006G200890
OG0000542	Np007G423250	Cg004G117700
OG0000543	Np006G365660, Np001G044830	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000, Cg005G189950, Cg005G190430, Cg005G189990, Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980
OG0000544	Np004G254830, Np004G254780, Np004G254810	Cg006G241110
OG0000545	Np002G078500	Cg007G275530
OG0000545	Np002G078560	Cg007G275520, Cg007G275510
OG0000546	Np007G376380	Cg004G152930, Cg004G152960, Cg004G152940
OG0000547	Np003G181300	Cg003G081950, Cg003G081930, Cg003G081960
OG0000551	Np001G004080	Cg003G112680
OG0000551	Np005G261440	Cg001G001200
OG0000551	Np003G136120	Cg008G290260
OG0000552	Np004G230230	Cg006G222430
OG0000552	Np006G321880	Cg005G175630, Cg002G044370
OG0000554	Np001G042670	Cg006G205560, Cg008G316540
OG0000554	Np002G118220	Cg007G248970
OG0000555	Np003G182070	Cg003G081530
OG0000555	Np002G116570	Cg007G253720
OG0000556	Np007G415980	Cg004G123180
OG0000556	Np001G017160	Cg008G311260, Cg008G309430
OG0000556	Np007G387580	Cg004G142770
OG0000557	Np001G065760	Cg002G046330
OG0000557	Np006G325260	Cg005G161030
OG0000558	Np006G347620, Np006G353170, Np006G352480	Cg005G164040, Cg005G164030, Cg004G144890
OG0000559	Np003G127110	Cg008G283670
OG0000559	Np007G378410	Cg008G284340
OG0000560	Np003G152880	Cg003G107170
OG0000562	Np007G418000	Cg004G121670
OG0000562	Np003G141560	Cg008G294850
OG0000562	Np001G014270	Cg008G306290
OG0000564	Np006G365090	Cg005G189600
OG0000564	Np006G365100	Cg005G189630, Cg005G189610, Cg005G189570
OG0000564	Np006G365200, Np006G365080, Np006G365220	Cg005G189640, Cg005G189660
OG0000565	Np004G228620	Cg008G295270
OG0000565	Np002G085990	Cg007G270450
OG0000566	Np003G148600	Cg008G300820
OG0000566	Np003G148820	Cg008G300980
OG0000570	Np007G423940	Cg004G117190
OG0000571	Np003G151390	Cg003G108460
OG0000571	Np004G251280	Cg006G237990, Cg006G238000
OG0000572	Np002G080890, Np002G080880	Cg007G274000
OG0000574	Np005G297640, Np005G297620	Cg007G257570
OG0000575	Np001G043700, Np005G264060, Np002G091560	Cg002G064200
OG0000578	Np004G248330	Cg006G235600
OG0000578	Np002G114940	Cg007G251220
OG0000578	Np002G086070	Cg007G270390
OG0000579	Np003G165240	Cg003G099410
OG0000579	Np005G319570	Cg001G042350
OG0000581	Np001G041470, Np001G041530	Cg008G307570
OG0000582	Np003G150520	Cg008G302230
OG0000582	Np006G357920	Cg005G180390
OG0000582	Np004G250990	Cg006G237680
OG0000584	Np005G276330	Cg001G012010
OG0000585	Np007G402940, Np007G405290, Np006G342010, Np004G213180	Cg004G130730, Cg005G172160, Cg006G216450
OG0000586	Np001G042940	Cg008G317030
OG0000587	Np003G187920	Cg014G331710, Cg003G077950
OG0000587	Np006G322270	Cg005G158850
OG0000587	Np004G258420	Cg006G244220
OG0000588	Np007G404890	Cg004G131080
OG0000588	Np006G328260	Cg005G163370
OG0000588	Np004G193210	Cg006G196360
OG0000589	Np003G152530	Cg003G107490
OG0000589	Np001G045760	Cg002G061190, Cg002G061200
OG0000590	Np001G014720, Np001G014510	Cg006G243560
OG0000592	Np004G199190	Cg006G201250
OG0000592	Np007G393760	Cg004G134690
OG0000592	Np004G237800	Cg006G227950
OG0000593	Np006G358690	Cg007G253070
OG0000595	Np001G044160	Cg002G063260
OG0000597	Np006G348250, Np006G354670, Np006G354370, Np006G348650, Np006G347920, Np006G352790	Cg005G175670
OG0000600	Np003G157370	Cg003G104060
OG0000600	Np005G275230	Cg001G011170
OG0000601	Np003G142410	Cg008G295790
OG0000601	Np005G315020	Cg001G039300
OG0000601	Np001G018800	Cg002G067730
OG0000602	Np003G127540	Cg008G284060
OG0000602	Np001G056000	Cg002G053370
OG0000604	Np006G321040	Cg002G043840
OG0000604	Np005G281430	Cg001G015890
OG0000605	Np002G079850	Cg007G274490
OG0000605	Np002G079860	Cg007G274500
OG0000606	Np005G282160, Np007G390220	Cg004G132340
OG0000606	Np002G070400	Cg007G281550
OG0000606	Np004G194450	Cg006G197370
OG0000607	Np007G395540	Cg004G135710
OG0000607	Np007G377870	Cg004G151620
OG0000607	Np005G264180	Cg001G006330
OG0000608	Np001G062510	Cg002G048620
OG0000608	Np001G062520	Cg002G048590
OG0000608	Np001G062500	Cg002G048600
OG0000612	Np006G329550	Cg006G235910, Cg005G164120
OG0000613	Np007G423380	Cg004G117600
OG0000613	Np005G314130	Cg001G038460
OG0000613	Np003G161660	Cg003G100850
OG0000614	Np003G135180	Cg003G083720, Cg003G083730
OG0000615	Np007G375040	Cg004G154140
OG0000615	Np005G267750	Cg001G003930
OG0000615	Np001G052920	Cg002G055630
OG0000616	Np003G151580	Cg003G108360
OG0000617	Np003G187360, Np003G187350	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700
OG0000617	Np003G188770	Cg014G332730, Cg003G076870
OG0000618	Np002G073260	Cg007G279240
OG0000618	Np005G277620	Cg001G013140
OG0000619	Np001G056250	Cg002G053130
OG0000620	Np004G237240	Cg006G227500
OG0000620	Np002G079810	Cg007G274540
OG0000621	Np003G182900	Cg003G080980
OG0000621	Np005G311230	Cg001G035510, Cg007G255970
OG0000622	Np002G118950	Cg005G192750
OG0000625	Np007G423770	Cg004G117350
OG0000626	Np002G122710	Cg007G246760, Cg007G246730, Cg007G246740
OG0000626	Np002G122760	Cg007G246710
OG0000627	Np005G278900	Cg007G266770
OG0000627	Np003G159680	Cg003G102720
OG0000628	Np002G074230	Cg007G278590
OG0000628	Np004G204410, Np007G385740, Np007G394910, Np007G382110, Np006G331000	Cg004G135400, Cg006G208420
OG0000630	Np005G313020	Cg001G037900
OG0000632	Np003G189800, Np006G324480	Cg003G076000, Cg002G045850
OG0000633	Np007G375870, Np003G164740, Np007G384960	Cg002G066750
OG0000633	Np002G070420	Cg007G281520
OG0000634	Np002G114880, Np002G114820, Np003G153190, Np004G230990, Np003G153200	Cg003G106960, Cg003G106970, Cg003G106980
OG0000635	Np006G347940, Np006G352750	Cg005G176520
OG0000635	Np006G355290	Cg007G251250, Cg005G175120
OG0000636	Np003G131030	Cg008G286670
OG0000636	Np003G131040	Cg005G180860, Cg008G286680, Cg008G286690
OG0000639	Np005G271880	Cg001G021660, Cg001G025660
OG0000640	Np001G001230	Cg006G225210, Cg003G114790
OG0000640	Np004G234680, Np002G111760	Cg006G225230
OG0000641	Np007G382170	Cg004G138830
OG0000641	Np007G382190	Cg004G138840
OG0000642	Np005G315000	Cg001G039230, Cg001G039250, Cg001G039260
OG0000642	Np005G315010	Cg001G039280, Cg001G039290
OG0000645	Np005G305900	Cg001G028030
OG0000646	Np001G019030	Cg002G068200
OG0000646	Np007G424180	Cg004G117060
OG0000647	Np005G273460, Np007G400560, Np007G413120, Np007G401620, Np010G435200, Np010G435170, Np010G435210	Cg008G283720
OG0000648	Np001G069150, Np002G105630, Np006G367970	Cg007G250430, Cg002G043950
OG0000649	Np004G203870	Cg006G207250
OG0000649	Np004G235080	Cg006G225590
OG0000649	Np002G076880	Cg007G276770
OG0000650	Np001G036540	Cg008G323240
OG0000650	Np001G036510, Np001G036520	Cg008G323250
OG0000652	Np001G010480	Cg008G303080, Cg008G303060, Cg008G303090
OG0000653	Np003G149180	Cg008G301300
OG0000654	Np003G153660, Np003G152780, Np003G153740	Cg003G106900, Cg003G106910, Cg003G107260
OG0000658	Np001G014790, Np001G020800, Np001G056790	Cg008G306770, Cg002G052670, Cg002G070930
OG0000659	Np007G372940, Np005G289090, Np005G275190, Np003G157310	Cg001G011140, Cg003G104130
OG0000660	Np004G252140	Cg006G238730
OG0000660	Np001G046620	Cg002G060220
OG0000660	Np003G153480	Cg003G106780
OG0000661	Np005G310030, Np002G115440, Np006G355350	Cg005G175080
OG0000662	Np003G142770	Cg008G296140
OG0000662	Np007G423510	Cg004G117510
OG0000662	Np003G142780	Cg008G296150
OG0000663	Np002G090300	Cg007G267970
OG0000663	Np004G209560	Cg006G219810
OG0000663	Np002G090310	Cg007G267960
OG0000665	Np001G021930	Cg002G071770
OG0000667	Np001G044500, Np001G044550	Cg002G064320
OG0000669	Np006G325980	Cg005G161680
OG0000669	Np001G027970	Cg002G075620
OG0000670	Np005G283460	Cg001G017300
OG0000671	Np005G314670, Np001G041910, Np005G314680	Cg001G038980, Cg001G038990
OG0000672	Np006G342630	Cg005G172330
OG0000672	Np004G212370	Cg006G217430
OG0000673	Np001G023400, Np001G023380	Cg002G072930
OG0000674	Np004G257640	Cg006G243600
OG0000674	Np006G321110	Cg005G158060
OG0000674	Np003G186810	Cg014G331360, Cg003G078290
OG0000675	Np006G356050, Np004G240330	Cg006G229960
