Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0000351	Np007G379020, Np007G378990	AT3G14490.1
OG0000351	Np002G084610	AT3G29410.1
OG0000352	Np004G239260	AT1G16930.1
OG0000352	Np002G116100	AT1G60400.1, AT1G60410.1
OG0000355	Np002G071660	AT1G80960.1
OG0000355	Np004G252470, Np003G174550	AT1G67390.1
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27944.1, AT5G27580.1, AT5G26950.1, AT5G27070.1
OG0000358	Np004G256010	AT1G04270.1
OG0000358	Np001G041050	AT1G33850.1
OG0000358	Np003G135720	AT5G09490.1
OG0000360	Np001G001460	AT5G66890.1
OG0000360	Np001G001470	AT5G66900.2
OG0000361	Np007G410320	AT3G11480.1
OG0000361	Np003G128970	AT5G04370.2
OG0000361	Np001G000650	AT5G66430.1
OG0000361	Np003G128980	AT5G04380.3
OG0000368	Np005G269260	AT4G37330.1
OG0000368	Np005G269240	AT4G37320.1
OG0000368	Np005G269270	AT1G66540.1, AT4G37340.1, AT4G37360.1
OG0000368	Np005G269280	AT4G37370.1
OG0000369	Np003G152480, Np004G251590	AT2G39590.1
OG0000370	Np004G239190	AT1G17020.1
OG0000370	Np004G239200	AT1G17010.1
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	AT4G25310.1, AT4G25300.1
OG0000371	Np006G321660, Np003G162330	AT1G26540.1, AT2G47230.2
OG0000371	Np005G306140	AT1G11420.1
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	AT4G27170.1, AT4G27140.1, AT4G27160.1, AT4G27150.1
OG0000377	Np002G116500	AT1G60710.1
OG0000377	Np002G116540	AT1G60750.1
OG0000377	Np002G116470, Np002G090780	AT1G10810.1
OG0000379	Np004G234080	AT1G31150.1
OG0000382	Np002G107670, Np002G107720	AT1G56330.1
OG0000383	Np004G211580	AT2G27360.1
OG0000383	Np004G211550	AT1G28570.1, AT1G28580.1
OG0000384	Np004G194020	AT1G52810.1
OG0000386	Np001G056060	AT3G53280.1
OG0000386	Np001G022850, Np001G022830, Np001G022820	AT3G26200.1
OG0000386	Np004G197570	AT3G53290.1
OG0000386	Np001G056100	AT3G53305.1, AT3G53300.1, AT5G35715.1
OG0000387	Np006G327210	AT2G43260.2
OG0000387	Np003G184710	AT4G17780.1
OG0000388	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630	AT5G17167.1, AT3G30430.1, AT2G35280.1, AT1G36030.1
OG0000390	Np001G010580	AT2G02290.1, AT5G23470.1
OG0000390	Np003G162420, Np003G162400	AT5G54210.1
OG0000390	Np007G396900, Np007G396890	AT2G04930.1, AT3G19595.1
OG0000390	Np007G392350, Np007G392370, Np007G392400, Np007G378210	AT3G17550.1
OG0000391	Np004G232330	AT1G22400.1
OG0000391	Np004G232380	AT1G22380.1
OG0000391	Np004G232430	AT1G22360.1
OG0000392	Np001G051590, Np001G051560	AT3G50270.1
OG0000393	Np005G306000, Np005G305970	AT2G24510.1
OG0000396	Np001G019970	AT3G28345.1
OG0000396	Np001G019930, Np001G019950, Np001G019940	AT3G28415.2
OG0000396	Np002G108160	AT3G28360.1
OG0000398	Np004G191370, Np004G191380, Np004G191360	AT1G55210.1
OG0000400	Np001G020000	AT3G48220.1, AT3G28223.1
OG0000401	Np001G007130, Np004G194390	AT5G62060.1
OG0000403	Np002G115780	AT1G60240.1
OG0000403	Np003G137600	AT1G60280.1, AT1G60380.1, AT1G60340.1, AT1G60300.1, AT1G60350.1
OG0000404	Np006G339530, Np001G054740, Np003G131430, Np007G410290	AT3G11510.1, AT2G36160.1, AT3G52580.1
OG0000405	Np005G295230, Np001G042730, Np001G041290, Np006G348340	AT4G20220.1
OG0000406	Np003G144160	AT5G16970.1, AT5G16980.2, AT5G16990.1, AT5G17000.1
OG0000406	Np002G105970, Np002G112240	AT3G59845.1
OG0000406	Np005G312730	AT5G38000.1, AT5G37940.1, AT5G37980.1
OG0000406	Np007G422620	AT3G03080.1
OG0000407	Np007G393170, Np002G094740	AT4G11590.1
OG0000407	Np002G077750	AT1G47800.1, AT1G47810.1
OG0000409	Np004G243910, Np004G244070	AT1G22080.1, AT1G23935.1
OG0000409	Np006G336340	AT3G44780.1, AT2G39160.1
OG0000410	Np002G118080	AT1G61500.3
OG0000411	Np002G119350	AT1G62040.1
OG0000411	Np003G183560	AT4G04620.1
OG0000412	Np003G163330	AT5G54640.1
OG0000412	Np005G278350	AT4G27230.1
OG0000413	Np007G407430	AT3G13520.1
OG0000413	Np005G279440	AT4G26320.1
OG0000414	Np004G225620	AT1G26410.1, AT1G26380.1, AT1G26400.1, AT1G26420.1
OG0000415	Np004G202110	AT5G12090.1
OG0000415	Np007G378170	AT5G27510.1
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	AT2G31862.1, AT2G31720.1, AT2G18810.1
OG0000419	Np005G317390	AT4G39600.2
OG0000421	Np005G314770, Np005G314820, Np005G314810, Np005G314850	AT5G39150.1, AT5G39180.1, AT5G39120.1, AT5G39110.1, AT5G39100.1
OG0000421	Np005G314860	AT5G39160.1, AT5G39190.1, AT5G39130.1
OG0000422	Np004G249670, Np001G044100	AT1G09500.1
OG0000423	Np002G082000	AT1G72730.1
OG0000423	Np004G191630	AT1G54270.1
OG0000423	Np007G406460	AT3G13920.5
OG0000424	Np003G185160	AT4G03470.1
OG0000425	Np004G193780	AT1G52970.1
OG0000425	Np007G409560	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04041.1, AT2G04031.1, AT2G04037.1, AT1G47470.1, AT1G47450.1, AT3G11990.1, AT1G45190.1
OG0000426	Np002G102930, Np001G025350	AT2G07290.1
OG0000427	Np002G073180	AT1G78640.1
OG0000427	Np006G343730	AT2G33720.1
OG0000429	Np001G012860	AT5G25400.1
OG0000429	Np003G137770	AT5G11230.1
OG0000429	Np006G363880	AT2G25520.1
OG0000430	Np007G377070	AT2G16600.1
OG0000430	Np005G265490	AT4G34870.1
OG0000430	Np006G371120	AT2G21130.1
OG0000431	Np002G113550	AT1G58360.1
OG0000431	Np004G248890	AT1G10010.2
OG0000432	Np003G165250	AT5G52640.1
OG0000433	Np004G203650	AT5G52320.1
OG0000433	Np002G112440	AT1G57750.1
OG0000435	Np004G236930	AT1G18770.1
OG0000436	Np003G157260	AT4G26230.1, AT5G56710.1
OG0000436	Np007G372950	AT2G19740.1
OG0000437	Np004G206660, Np004G206670, Np001G036170	AT1G33590.2
OG0000438	Np003G182660	AT4G12550.1, AT4G12545.1
OG0000439	Np001G064720	AT3G59480.1
OG0000439	Np006G355120	AT2G31390.1
OG0000440	Np007G422200	AT3G03400.1
OG0000440	Np004G198320	AT3G03410.1
OG0000441	Np007G390830	AT3G16460.1
OG0000441	Np007G390750	AT3G16430.1, AT3G16420.1
OG0000442	Np005G260740	AT4G38870.1
OG0000446	Np001G007230	AT5G62540.1
OG0000446	Np001G025190	AT2G02760.1
OG0000446	Np004G242300	AT1G14400.1
OG0000447	Np007G404710	AT3G15060.1
OG0000447	Np006G343160	AT2G33870.1
OG0000447	Np004G211530	AT1G28550.1
OG0000448	Np001G033730	AT5G46940.1
OG0000449	Np001G045710	AT3G46010.2
OG0000449	Np003G152360	AT5G59890.1
OG0000449	Np001G045700	AT3G46000.2
OG0000449	Np003G152370	AT5G59880.1
OG0000450	Np004G236150	AT1G42700.1
OG0000450	Np004G217720	AT1G40087.1, AT3G30200.1
OG0000452	Np005G273490	AT5G48070.1
OG0000452	Np005G273480	AT4G30280.1, AT1G65310.2
OG0000453	Np001G046100	AT3G45920.1
OG0000454	Np003G165150	AT5G52750.1, AT5G52760.1, AT5G52770.1
OG0000456	Np007G387920, Np004G226780, Np003G132300	AT5G35190.2
OG0000457	Np003G163930, Np003G164080, Np003G164050	AT5G53380.1
OG0000459	Np005G287320, Np005G287280	AT4G21080.1, AT4G21040.1, AT4G21030.1, AT4G21050.1
OG0000461	Np004G206830, Np004G259930	AT1G02190.1
OG0000461	Np004G259940	AT1G02205.3
OG0000463	Np001G046500, Np001G046440, Np001G046450	AT3G46720.1
OG0000463	Np001G046420	AT3G46650.1, AT3G46680.1
OG0000466	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900	AT5G03390.1
OG0000466	Np006G324960	AT1G68960.1
OG0000467	Np001G063650, Np001G036770, Np005G291060	AT4G18730.1, AT5G45775.2, AT3G58700.1
OG0000468	Np001G057840	AT3G54700.1
OG0000468	Np006G357390	AT2G32830.1
OG0000468	Np006G334580	AT2G38940.1
OG0000471	Np004G211890	AT1G29090.1
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	AT5G40240.2
OG0000472	Np005G317040, Np005G316840	AT5G40230.1
OG0000473	Np001G009370	AT5G61310.1
OG0000473	Np005G317530	AT5G40382.1
OG0000474	Np001G010930, Np001G049630	AT5G23740.1
OG0000474	Np006G366370	AT3G48930.1, AT4G30800.1
OG0000475	Np002G121870	AT1G63205.1
OG0000475	Np002G122010	AT1G63200.1, AT1G63190.1
OG0000476	Np001G012720	AT5G60380.1, AT5G25415.1, AT5G25410.1
OG0000477	Np003G154550, Np003G132840, Np006G335660	AT5G07090.1, AT2G17360.1
OG0000481	Np002G118670	AT1G61730.1, AT4G00390.1
OG0000481	Np002G101110	AT1G44810.1, AT4G00250.1, AT4G00238.1
OG0000482	Np002G093240, Np005G313460	AT1G67090.1
OG0000483	Np003G159730, Np003G159870	AT5G55410.2
OG0000483	Np003G159720, Np003G159710	AT5G55450.1
OG0000484	Np005G267780	AT4G36140.1
OG0000487	Np004G255840, Np006G346030, Np009G431080, Np007G420570	AT3G04400.1
OG0000488	Np001G054680	AT3G52510.1
OG0000489	Np007G416580, Np007G418540	AT3G05685.1
OG0000490	Np004G258020, Np004G258340	AT3G04420.1, AT1G02220.1, AT1G02230.1, AT1G02250.1
OG0000491	Np003G150790	AT5G22730.1
OG0000492	Np005G309470	AT2G26860.1
OG0000495	Np005G308300, Np005G274750	AT2G25150.1
OG0000498	Np003G163900	AT5G53400.1
OG0000499	Np005G291890	AT4G18360.1
OG0000499	Np007G405570	AT3G14420.1
OG0000500	Np004G236390	AT5G45090.1
OG0000500	Np001G038410	AT5G45080.1
OG0000500	Np004G236400, Np001G038420	AT5G45070.1
OG0000501	Np004G203910	AT1G35190.1
OG0000503	Np002G115090, Np005G318520	AT5G40680.1
OG0000504	Np003G126850	AT5G02610.2
OG0000504	Np007G413350	AT3G09500.1
OG0000506	Np003G131500	AT5G43610.1, AT2G14670.1, AT1G66570.1, AT5G06170.1
OG0000506	Np002G083270, Np002G083280	AT1G71880.1
OG0000509	Np005G299470	AT4G16545.1
OG0000510	Np002G116120	AT1G60500.1, AT1G60530.1
OG0000511	Np007G382620	AT3G22120.2
OG0000511	Np005G303470	AT4G15160.1
OG0000511	Np002G120210	AT1G62500.1
OG0000512	Np005G283790	AT4G23350.1, AT4G23355.1, AT4G23360.1, AT4G23365.1
OG0000513	Np001G056460	AT3G53610.1
OG0000513	Np001G045750	AT3G46060.1
OG0000513	Np003G152500	AT5G59840.1
OG0000515	Np004G190200	AT1G56140.1, AT1G56130.2
OG0000516	Np005G304650, Np005G313530	AT5G39560.1
OG0000520	Np006G323880, Np001G018160, Np001G066860	AT3G61110.1
OG0000521	Np004G204100	AT1G35160.2
OG0000521	Np003G176230	AT4G09000.2
OG0000521	Np004G232310, Np002G073540	AT1G78300.1
OG0000522	Np004G205820	AT1G32940.1
OG0000522	Np003G178580	AT4G10540.1
OG0000522	Np003G178570	AT4G10510.3
OG0000522	Np003G178600	AT4G10550.3
OG0000523	Np006G322790	AT2G46495.1
OG0000523	Np001G067730	AT5G36001.1
OG0000523	Np001G067720	AT2G25410.1
OG0000524	Np007G414900, Np005G309320	AT3G07840.1
OG0000524	Np007G414910, Np007G414950	AT3G07820.1
OG0000524	Np001G018020	AT5G48140.1
OG0000525	Np002G073270	AT1G78570.1
OG0000525	Np004G192850	AT1G53500.1
OG0000526	Np001G047600	AT3G47780.1
OG0000527	Np005G306910	AT4G13820.1
OG0000527	Np005G306770, Np005G305770, Np005G306900	AT4G13920.1, AT4G13810.2, AT4G13880.1
OG0000529	Np003G150630	AT5G22540.1
OG0000529	Np001G044310	AT3G44710.1, AT3G44700.1
OG0000530	Np004G249530, Np004G249410, Np003G144290	AT5G17100.1, AT5G17110.1
OG0000530	Np007G422370, Np007G422270	AT5G17090.1
OG0000533	Np005G261250, Np006G369990	AT4G39200.1
OG0000534	Np002G119620	AT1G62225.1, AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1
OG0000535	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340	AT1G61070.1
OG0000535	Np001G026100	AT2G02130.1
OG0000537	Np003G185370	AT4G03290.1
OG0000537	Np005G307590	AT4G12860.1
OG0000538	Np006G326730, Np003G153770	AT2G43580.1
OG0000539	Np001G000020	AT5G65940.1
OG0000539	Np006G360600	AT2G30650.1, AT2G30660.1
OG0000540	Np006G360630	AT2G29460.1
OG0000541	Np006G360540	AT2G29360.1, AT2G29150.1, AT2G29350.1, AT2G29290.2
OG0000542	Np003G143150	AT5G16130.1
OG0000542	Np004G198940	AT1G48830.1
OG0000542	Np007G423250	AT3G02560.1
OG0000543	Np006G365660, Np001G044830	AT2G24285.2, AT3G42940.1, AT2G24480.1, AT3G28620.1, AT5G43200.1, AT2G24460.1
OG0000545	Np002G078500	AT1G75050.1
OG0000545	Np002G078560	AT1G75040.1
OG0000547	Np003G181300	AT4G11770.1, AT4G11750.1
OG0000547	Np004G218780, Np004G219500	AT4G11745.1
OG0000550	Np001G054750, Np006G339520	AT2G36170.1
OG0000551	Np001G004080	AT5G64740.1
OG0000551	Np005G261440	AT4G39350.1
OG0000551	Np003G136120	AT5G09870.1
OG0000552	Np004G230230	AT1G23410.1
OG0000552	Np006G321880	AT3G62250.1
OG0000553	Np004G207850, Np004G207110	AT1G33870.1
OG0000553	Np004G207840, Np004G207340, Np004G207920, Np004G207120, Np004G207480	AT1G33900.1
OG0000553	Np004G207460	AT1G33910.1
OG0000553	Np004G207260, Np004G207680	AT1G33930.1
OG0000554	Np002G118220	AT1G61580.1
OG0000555	Np003G182070	AT4G12150.1, AT4G12140.1, AT4G12220.1, AT4G12210.1, AT4G05350.1
OG0000556	Np007G415980	AT3G07110.2
OG0000556	Np001G017160	AT5G48760.1
OG0000556	Np007G387580	AT3G24830.1
OG0000557	Np001G065760	AT3G60270.1
OG0000557	Np001G065770	AT3G60280.1
OG0000557	Np006G325260	AT2G44790.1
OG0000558	Np006G347620, Np006G353170, Np006G352480	AT2G41920.1, AT2G34290.1, AT5G27790.1, AT2G05060.1
OG0000559	Np003G127110	AT5G02910.1
OG0000559	Np007G378410	AT3G28410.1, AT5G02700.1
OG0000560	Np003G152880	AT5G59530.1, AT5G59540.1
OG0000561	Np001G003610	AT5G65080.2, AT5G65070.3
OG0000562	Np007G418000	AT3G05840.1
OG0000562	Np003G141560	AT5G14640.1
OG0000562	Np001G014270	AT5G26751.1
OG0000564	Np005G271440	AT4G31710.2
OG0000564	Np006G365200, Np006G365080, Np006G365220	AT2G24720.1, AT2G24710.3
OG0000565	Np004G228620	AT5G15025.1
OG0000565	Np002G085990	AT1G70030.1
OG0000565	Np002G085930, Np002G085970	AT5G35610.1
OG0000565	Np002G085980	AT1G24200.1
OG0000566	Np003G148600	AT5G20330.1, AT5G20340.1, AT1G33220.1
OG0000566	Np003G148820	AT5G20390.1
OG0000570	Np007G423940	AT3G02080.1
OG0000570	Np001G009520	AT5G61170.1
OG0000571	Np003G151390	AT5G60770.1
OG0000571	Np004G251280	AT1G08090.1
OG0000571	Np004G251270	AT1G08100.1
OG0000572	Np001G045840	AT3G46190.2
OG0000572	Np002G080890, Np002G080880	AT1G58270.1
OG0000573	Np004G194860, Np004G194790	AT5G49850.1, AT5G49870.1, AT1G52110.1
OG0000573	Np004G194890	AT5G38550.1, AT5G38540.1
OG0000574	Np005G297640, Np005G297620	AT2G07240.1
OG0000575	Np001G043700, Np005G264060, Np002G091560	AT3G44010.1, AT4G33865.1, AT3G43980.1
OG0000578	Np004G248330	AT1G10430.1
OG0000578	Np002G114940	AT1G59830.1
OG0000578	Np002G086070	AT1G69960.1
OG0000579	Np005G319570	AT5G41520.1
OG0000580	Np006G325880	AT2G44220.1
OG0000581	Np001G041470, Np001G041530	AT5G28510.1
OG0000582	Np003G150520	AT5G22440.1
OG0000582	Np006G357920	AT2G27530.1
OG0000583	Np006G355060	AT1G06135.1, AT2G31345.1
OG0000583	Np004G253630	AT1G06137.1
OG0000584	Np001G040230	AT5G44140.1
OG0000584	Np005G276330	AT4G28510.1, AT2G20530.1
OG0000585	Np004G213180	AT1G29965.1
OG0000586	Np007G376540	AT2G16980.4, AT2G16970.2
OG0000586	Np001G042940	AT5G42210.1
OG0000587	Np003G187920	AT4G01480.1
OG0000587	Np006G322270	AT2G46860.1
OG0000587	Np004G258420	AT1G01050.1
OG0000588	Np007G404890	AT3G14940.1
OG0000588	Np006G328260	AT2G42600.1
OG0000588	Np004G193210	AT1G53310.1
OG0000589	Np003G152530	AT5G59820.1
OG0000589	Np001G045760	AT3G46090.1, AT3G46080.1, AT3G46070.1
OG0000590	Np007G418620	AT3G05560.1
OG0000590	Np001G014720, Np001G014510	AT1G02830.1
OG0000592	Np004G199190	AT1G48630.1
OG0000592	Np007G393760	AT3G18130.1
OG0000592	Np004G237800	AT1G18080.1
OG0000593	Np002G084980	AT5G42600.1
OG0000593	Np006G358690	AT5G36150.1, AT3G29255.1
OG0000594	Np001G048370	AT3G48270.1
OG0000594	Np001G048380	AT3G48300.2
OG0000595	Np001G044160	AT3G44540.1
OG0000595	Np003G150480	AT5G22420.1
OG0000596	Np003G148230, Np003G160400	AT5G20010.1
OG0000597	Np006G348250, Np006G354670, Np006G354370, Np006G348650, Np006G347920, Np006G352790	AT2G26720.1
OG0000600	Np003G157370	AT5G56600.1
OG0000600	Np005G275230	AT4G29350.1
OG0000601	Np003G142410	AT5G15490.1
OG0000601	Np005G315020	AT5G39320.1
OG0000601	Np001G018800	AT3G29360.1
OG0000602	Np003G127540	AT5G03340.1
OG0000602	Np001G056000	AT3G53230.1
OG0000604	Np006G321040	AT2G47610.1
OG0000604	Np001G069260, Np005G281430	AT3G62870.1
OG0000605	Np002G079850	AT1G74020.1
OG0000605	Np002G079930	AT1G74000.1
OG0000605	Np002G079860	AT1G74010.1
OG0000606	Np005G282160, Np007G390220	AT3G15980.5
OG0000606	Np002G070400	AT1G79990.1
OG0000606	Np004G194450	AT1G52360.2
OG0000607	Np007G395540	AT3G19020.1
OG0000607	Np007G377870	AT2G15880.1
OG0000607	Np005G264180	AT4G33970.1
OG0000608	Np001G062510	AT3G57710.1
OG0000608	Np001G062520	AT3G57730.1
OG0000613	Np007G423380	AT3G02480.1
OG0000613	Np005G314130	AT5G38760.1
OG0000614	Np003G135170	AT5G08680.1
OG0000614	Np003G135180	AT5G08690.1, AT5G08670.1
OG0000615	Np007G375040	AT2G18020.1
OG0000615	Np005G267750	AT4G36130.1
OG0000615	Np001G052920	AT3G51190.1
OG0000616	Np003G151580	AT5G60670.1
OG0000616	Np006G337700	AT2G37190.1, AT3G53430.1
OG0000617	Np003G188770	AT4G01220.1
OG0000618	Np002G073260	AT1G78580.1
OG0000618	Np004G239220	AT1G16980.1
OG0000618	Np005G277620	AT4G27550.1
OG0000619	Np001G056250	AT3G53420.1
OG0000620	Np004G237240	AT1G18540.1
OG0000620	Np002G079810	AT1G74060.1, AT1G74050.1
OG0000621	Np003G182900	AT4G05540.1
OG0000621	Np005G311230	AT5G52090.1, AT5G37150.1
OG0000621	Np005G311260	AT5G37160.1, AT5G37165.1
OG0000622	Np002G118950	AT2G22050.1
OG0000622	Np006G330330, Np006G330290	AT2G41360.1
OG0000622	Np006G369000, Np006G356750, Np006G369010	AT2G22060.1
OG0000625	Np007G423770	AT3G02190.1
OG0000626	Np002G122710	AT1G63570.2
OG0000626	Np002G122720, Np002G122740	AT1G63550.1
OG0000627	Np005G278900	AT1G66970.2, AT4G26690.1
OG0000627	Np003G159680	AT5G55480.1
OG0000628	Np002G074230	AT1G77940.1
OG0000628	Np004G204410, Np007G385740, Np007G394910, Np007G382110, Np006G331000	AT1G36240.1, AT3G18740.1
OG0000630	Np005G313020, Np005G313030, Np005G313090	AT5G38180.1, AT5G38195.1, AT5G38197.1
OG0000630	Np004G251690	AT3G57310.1
OG0000633	Np007G375870, Np003G164740, Np007G384960	AT3G42170.1
OG0000634	Np002G114880, Np002G114820, Np003G153190, Np004G230990, Np003G153200	AT5G59320.1, AT5G59310.1
OG0000635	Np006G347940, Np006G352750	AT2G30310.1
OG0000635	Np006G355290	AT2G31540.1, AT1G58430.1
OG0000636	Np003G131030	AT5G05870.1
OG0000636	Np003G131040	AT5G05890.1, AT5G05880.1, AT5G05900.1
OG0000640	Np001G001230	AT1G20795.1, AT1G20800.1
OG0000640	Np004G234680, Np002G111760	AT1G20790.1
OG0000640	Np001G051790, Np001G051800	AT1G57565.1, AT1G57580.1
OG0000641	Np007G382170	AT3G21780.1
OG0000641	Np007G382220, Np007G381820, Np007G382190	AT3G21790.1
OG0000642	Np005G315000	AT5G39300.1, AT5G39280.1, AT5G39290.1, AT5G39270.1
OG0000642	Np005G315010	AT5G39310.1
OG0000645	Np005G305900	AT4G14245.1
OG0000646	Np001G019030	AT3G29160.1
OG0000646	Np007G424180	AT3G01090.2
OG0000647	Np002G086910	AT3G09680.1
OG0000648	Np001G069150, Np002G105630, Np006G367970	AT3G62750.2, AT3G62740.1
OG0000649	Np004G203870	AT1G41830.1
OG0000649	Np002G076880	AT1G76160.1
OG0000650	Np001G036540	AT5G46040.1
OG0000650	Np001G036510	AT5G46050.1
OG0000652	Np001G010480	AT5G23360.1, AT5G23350.1, AT5G23370.1
OG0000653	Np005G277700, Np004G224960, Np007G400540	AT1G67020.1
OG0000654	Np003G153660, Np003G152780, Np003G153740	AT1G35890.1, AT3G46565.1
OG0000660	Np001G046620	AT3G46830.1
OG0000660	Np003G153480	AT5G59150.1
OG0000661	Np005G310030	AT5G35530.1
OG0000661	Np002G115440, Np006G355350	AT3G53870.1, AT2G31610.1
OG0000662	Np003G142770	AT5G15840.1
OG0000662	Np007G423510	AT3G02380.1
OG0000662	Np003G142780	AT5G15850.1
OG0000663	Np002G090300	AT1G67990.1
OG0000663	Np004G209560	AT1G24735.2
OG0000663	Np002G090310	AT1G67980.1
OG0000664	Np001G064390	AT3G59120.1
OG0000664	Np003G145320	AT5G17960.1
OG0000664	Np007G408110	AT3G59130.1
OG0000665	Np001G021930	AT3G27680.1, AT3G26860.2, AT2G24880.1, AT3G27329.1, AT3G27331.1, AT2G24870.1
OG0000667	Np001G044500, Np001G044550	AT3G44810.1
OG0000669	Np006G325980	AT2G44120.2
OG0000669	Np001G027970	AT2G01250.1
OG0000670	Np005G283460	AT4G23600.1
OG0000671	Np005G314740, Np005G314720, Np005G314750	AT5G39090.1
OG0000671	Np005G314670, Np001G041910, Np005G314680	AT5G39050.1, AT5G39080.1
OG0000672	Np006G342630	AT2G34250.1
OG0000672	Np004G212370	AT1G29310.1
OG0000673	Np001G023400, Np001G023380	AT3G25820.1, AT3G25830.1, AT3G25810.1
OG0000674	Np004G257640	AT1G02810.1
OG0000674	Np006G321110	AT2G47550.1
OG0000674	Np003G186810	AT4G02330.1
OG0000675	Np006G356050, Np004G240330	AT1G15930.1
OG0000676	Np004G252560	AT1G07070.1
OG0000676	Np001G059690	AT3G55750.1, AT1G41880.1
OG0000677	Np004G227760	AT1G27030.1
OG0000677	Np004G227730	AT1G27020.1
OG0000685	Np005G275060, Np005G275040	AT4G29480.1
OG0000685	Np007G373040	AT2G19680.1
OG0000685	Np005G279610	AT4G26210.1
OG0000686	Np005G264040	AT4G33830.1, AT4G33840.1
OG0000686	Np002G091570, Np005G264050	AT4G33860.1
OG0000687	Np005G299500	AT4G16520.1
OG0000687	Np006G324700	AT2G45170.1
OG0000687	Np001G066460	AT3G60640.1
OG0000688	Np005G267820	AT2G02240.1
OG0000688	Np001G025840	AT2G02250.1
OG0000689	Np004G208380, Np003G177370	AT1G34030.1, AT1G22780.1, AT4G09800.1
OG0000692	Np001G063690	AT3G58750.1
OG0000692	Np006G327970	AT2G42790.1
OG0000693	Np001G059680	AT3G55740.1
OG0000693	Np006G332860	AT2G36590.1
OG0000694	Np006G364920	AT2G24645.3, AT4G00260.1, AT2G13985.1
OG0000695	Np002G079710	AT1G74090.1
OG0000696	Np007G390340, Np004G194620	AT1G15250.1
OG0000697	Np004G194590	AT1G51538.1
OG0000698	Np007G412940, Np007G413170	AT3G43710.1, AT4G39290.1, AT4G34170.1, AT4G33900.1, AT4G23580.1
OG0000699	Np005G311360	AT5G37300.4
OG0000700	Np006G360290	AT2G29120.1
OG0000702	Np003G141400	AT5G14480.1
OG0000702	Np001G020650	AT3G27540.1
OG0000702	Np007G424940	AT3G01620.1
OG0000703	Np003G128130	AT5G03690.1
OG0000703	Np006G339110	AT2G36460.1
OG0000704	Np007G392710, Np005G289350	AT4G19690.2
OG0000705	Np006G326510	AT2G43745.1
OG0000705	Np006G326520	AT2G43730.1, AT2G43740.1
OG0000706	Np001G012600, Np001G012640	AT5G25260.1, AT5G25250.1
OG0000706	Np001G003850	AT5G64870.1
OG0000707	Np007G413470	AT3G09380.1
OG0000707	Np002G089600	AT1G68310.1
OG0000708	Np004G246770	AT1G11580.2
OG0000708	Np004G246300	AT1G44980.1, AT1G11370.1
OG0000709	Np001G037930	AT5G45060.1
OG0000709	Np001G053360	AT3G51570.1
OG0000710	Np004G243100	AT1G13780.1
OG0000711	Np006G366940	AT2G23570.1, AT2G23550.4, AT2G23580.1, AT2G23560.1
OG0000712	Np007G416650	AT3G06710.1
OG0000714	Np005G313110	AT5G38210.2
OG0000714	Np002G093780	AT1G66880.1
OG0000715	Np003G182580, Np003G182590	AT4G12490.1, AT4G12500.1, AT4G12480.1
OG0000716	Np003G178750, Np003G178770	AT5G37280.1, AT5G37270.1, AT5G37250.2, AT5G37230.1, AT5G37220.1
OG0000716	Np005G305680	AT5G37200.1
OG0000718	Np007G409950	AT3G11740.1
OG0000718	Np003G125160	AT5G01750.2
