Orthogroup	Noccaea_praecox	Capsella_rubella
OG0000265	Np005G294290	XP_006299160.2, XP_006288763.1, XP_023636116.1, XP_006285328.2, XP_023644243.1, XP_006300357.2, XP_006285151.2, XP_006299988.1
OG0000266	Np002G082150	XP_023645896.1
OG0000268	Np001G026200	XP_006292510.2
OG0000268	Np003G125800	XP_006287367.1
OG0000268	Np001G057220	XP_006292488.1
OG0000270	Np002G077720	XP_006302919.1, XP_023644770.1
OG0000271	Np007G412870	XP_006285847.2
OG0000272	Np006G367610	XP_023638389.1
OG0000273	Np005G262870	XP_006281771.1
OG0000274	Np003G152640	XP_006281238.1
OG0000274	Np004G252150	XP_023642855.1, XP_006303386.1
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	XP_006299285.1, XP_006299133.1, XP_006298980.1, XP_006299022.1, XP_006299855.1
OG0000276	Np005G308640	XP_006285657.1
OG0000276	Np005G309120	XP_006289633.1, XP_006290193.1
OG0000276	Np001G039310	XP_006286226.1
OG0000277	Np005G302360	XP_006284821.1
OG0000278	Np006G348830, Np003G189610, Np003G188750	XP_006292952.1, XP_023637248.1
OG0000278	Np005G260810, Np005G260780, Np005G260850	XP_023636104.1, XP_006288761.1, XP_006280995.1
OG0000281	Np001G056160, Np001G056190	XP_006286208.2
OG0000282	Np003G133500	XP_006289949.1
OG0000282	Np003G133510, Np003G133520	XP_006290020.1
OG0000282	Np003G133530	XP_006286767.1
OG0000283	Np001G041370	XP_006282331.1
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	XP_006282074.1, XP_006282173.1, XP_006281683.1
OG0000284	Np001G014190	XP_006286819.1, XP_006279117.1, XP_006286567.1
OG0000284	Np007G417960	XP_006298183.1
OG0000287	Np004G226800, Np004G226820, Np004G226810, Np004G226830	XP_023641339.1
OG0000287	Np007G380790	XP_023642080.1
OG0000288	Np002G076120, Np007G410970, Np006G324750	XP_006297907.1
OG0000288	Np004G214460, Np005G304800	XP_006281431.1, XP_006285867.1, XP_023635329.1
OG0000290	Np007G394710	XP_006299790.2
OG0000290	Np001G003170, Np004G255370	XP_023633447.1
OG0000293	Np004G190010	XP_023644238.1, XP_023634606.1, XP_023638025.1, XP_023637692.1
OG0000294	Np007G392540	XP_006297742.2
OG0000294	Np006G338230	XP_006294372.1
OG0000294	Np003G187470	XP_006287904.1
OG0000295	Np007G379540, Np006G342510	XP_006297414.1
OG0000296	Np006G337510	XP_006298206.1, XP_006298477.2, XP_023636873.1, XP_006288183.1
OG0000296	Np003G188650, Np003G180440	XP_006288152.1, XP_006288153.2
OG0000296	Np005G314280	XP_023644533.1, XP_006305118.1
OG0000297	Np003G151840	XP_006282294.1
OG0000299	Np003G129930	XP_006292669.1
OG0000299	Np004G190450	XP_023645495.1
OG0000300	Np005G298690	XP_006298781.1
OG0000300	Np007G389150	XP_023641056.1
OG0000300	Np007G388090	XP_023642219.1, XP_023641055.1
OG0000301	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450	XP_023636086.1, XP_023638866.1, XP_023638862.1, XP_023634027.1, XP_023644471.1, XP_023643543.1
OG0000303	Np002G108940	XP_023639308.1, XP_023634711.1
OG0000304	Np001G038540, Np005G309560, Np001G038650, Np001G038750	XP_006282370.1
OG0000306	Np002G104300	XP_023640634.1
OG0000308	Np005G316710	XP_006282439.1, XP_023635159.1
OG0000310	Np003G152090, Np001G045800, Np003G152100	XP_006282003.1, XP_006282276.1
OG0000311	Np003G143670	XP_023636500.1
OG0000311	Np004G199430	XP_006306121.1
OG0000311	Np007G393150	XP_006298020.1
OG0000311	Np005G312280	XP_006284008.1
OG0000311	Np002G095870	XP_006300523.1
OG0000313	Np005G309150	XP_006286118.1
OG0000313	Np004G198970, Np004G198950, Np004G198980	XP_006304764.1, XP_006304837.1
OG0000314	Np004G255460	XP_006304190.1
OG0000314	Np006G357070	XP_006293513.1
OG0000314	Np004G255440	XP_006306317.1
OG0000314	Np006G357690	XP_006294968.1
OG0000315	Np006G328650	XP_023638680.1, XP_023640099.1, XP_023633445.1
OG0000316	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610	XP_023634679.1, XP_006300905.2
OG0000316	Np006G331500	XP_006296154.2, XP_006296300.1, XP_006296274.2
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	XP_006307728.2, XP_006280459.1
OG0000320	Np002G092510	XP_023644227.1, XP_023633340.1, XP_023644217.1, XP_023639608.1
OG0000321	Np004G208960	XP_006285871.1
OG0000322	Np002G073460	XP_006301427.1
OG0000322	Np004G239000, Np004G204080	XP_023632628.1
OG0000322	Np006G331820, Np002G082860	XP_006295765.1, XP_006301907.1
OG0000323	Np003G162270	XP_023635692.1
OG0000323	Np005G277410	XP_023635366.1
OG0000323	Np005G277420, Np005G277440	XP_006284880.1
OG0000327	Np006G364610, Np006G364600	XP_023633034.1
OG0000327	Np002G097600, Np001G057660, Np001G057680, Np001G057670	XP_023633577.1, XP_023638622.1, XP_023633611.1
OG0000329	Np001G065660	XP_006293050.1
OG0000329	Np006G369220, Np006G365770	XP_006290449.1
OG0000329	Np001G066400	XP_023637513.1
OG0000330	Np007G378870	XP_023637070.1
OG0000330	Np001G065240, Np001G065330	XP_006291046.1
OG0000330	Np001G049070, Np001G049100	XP_006291184.2
OG0000332	Np003G147850, Np003G147860	XP_006286664.1, XP_006286795.1
OG0000332	Np004G197090	XP_006307493.1, XP_006279139.1
OG0000334	Np001G056660	XP_023639259.1
OG0000334	Np006G336790	XP_006295761.1
OG0000335	Np004G255090	XP_023644982.1
OG0000335	Np004G203620	XP_023644521.1
OG0000336	Np002G081700, Np002G081710	XP_006294246.2, XP_006294415.1, XP_006302398.1
OG0000336	Np002G081720	XP_006300480.1
OG0000338	Np002G112620, Np002G111810, Np004G249560, Np004G249390	XP_006302924.1, XP_006302921.1
OG0000339	Np005G283750	XP_006284249.1
OG0000339	Np006G323420	XP_006294736.1
OG0000340	Np006G326900	XP_006295770.1
OG0000340	Np006G326830, Np006G326880	XP_006295410.1
OG0000340	Np006G326810	XP_006295306.1, XP_006303050.1, XP_023640952.1
OG0000341	Np004G218220	XP_023636036.1, XP_023633341.1, XP_023642569.1, XP_023634276.1, XP_023644468.1, XP_023644464.1, XP_023638852.1
OG0000342	Np007G416180	XP_023635062.1
OG0000344	Np001G013610	XP_006287450.1
OG0000345	Np004G244950, Np004G245040	XP_023632593.1, XP_023632594.1
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	XP_006299246.2, XP_006296244.1
OG0000348	Np006G350410	XP_023644223.1, XP_023633819.1
OG0000348	Np003G172280, Np005G296790	XP_006279286.2
OG0000349	Np005G267200	XP_006282910.1
OG0000349	Np006G364070	XP_023644263.1, XP_023644178.1, XP_023644336.1, XP_023644189.1, XP_023644264.1
OG0000350	Np004G212900	XP_006305912.1
OG0000350	Np004G212890	XP_023633103.1
OG0000350	Np004G212930	XP_023633107.1
OG0000351	Np007G379020, Np007G378990	XP_006299882.1
OG0000351	Np002G084610	XP_006299223.1
OG0000352	Np004G239260	XP_023645432.1
OG0000352	Np002G116100	XP_006300344.1, XP_006302300.1
OG0000353	Np002G098820	XP_006299955.2
OG0000355	Np005G303620	XP_006285238.1
OG0000355	Np002G071340	XP_023642223.1
OG0000355	Np002G071660	XP_023636152.1
OG0000355	Np004G252470, Np003G174550	XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006300346.2, XP_023643972.1
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	XP_006290077.2, XP_006290011.1
OG0000358	Np004G256010	XP_006288844.1, XP_006303184.2
OG0000358	Np003G135720	XP_006289891.1
OG0000359	Np004G213110, Np004G213120	XP_006304391.1, XP_006305913.1, XP_006305533.1
OG0000360	Np001G001460	XP_023644261.1
OG0000360	Np001G001470	XP_006281815.1
OG0000361	Np007G410320	XP_006297904.1
OG0000361	Np003G128970	XP_023636652.1
OG0000361	Np003G128980	XP_006287917.1
OG0000362	Np002G098770	XP_006304551.1
OG0000363	Np005G261020	XP_023640316.1
OG0000364	Np004G217400, Np003G178990	XP_023641511.1
OG0000368	Np005G269240	XP_006283601.1
OG0000368	Np005G269270	XP_023643598.1, XP_006302152.1, XP_006283582.1
OG0000368	Np005G269280	XP_006283585.1
OG0000369	Np003G152480, Np004G251590	XP_006295517.1
OG0000370	Np004G239190	XP_006305429.2
OG0000370	Np004G239200	XP_006305827.1
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	XP_006284329.1, XP_006302461.1
OG0000371	Np006G321660, Np003G162330	XP_006304409.1, XP_023640112.1
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1
OG0000374	Np006G361320	XP_023634983.1, XP_023634596.1
OG0000377	Np002G116500	XP_006302496.1
OG0000377	Np002G116540	XP_006302482.1
OG0000378	Np005G299340	XP_023633308.1, XP_023644476.1
OG0000379	Np004G234080	XP_006306907.1, XP_006299894.2
OG0000380	Np006G361900	XP_006300878.1
OG0000382	Np002G107670, Np002G107720	XP_006301123.2
OG0000382	Np004G250010	XP_023645205.1
OG0000383	Np004G211580	XP_023640959.1
OG0000383	Np004G211550	XP_023644902.1, XP_023644904.1
OG0000386	Np001G056060	XP_006292171.1, XP_006292361.1
OG0000386	Np004G197570	XP_023638827.1
OG0000386	Np001G056100	XP_006292223.1
OG0000387	Np006G327210	XP_006294283.1
OG0000387	Np003G184710	XP_006285973.1
OG0000387	Np006G326120	XP_023640393.1
OG0000388	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630	XP_023634275.1
OG0000389	Np004G204920	XP_006290300.2
OG0000390	Np007G392350, Np007G392370, Np007G392400, Np007G378210	XP_006299181.1
OG0000391	Np004G232330	XP_006304493.1
OG0000391	Np004G232380	XP_006304665.1
OG0000391	Np004G232430	XP_006307366.1
OG0000392	Np001G051590, Np001G051560	XP_006292899.1, XP_006291128.1, XP_006291132.1
OG0000393	Np005G306000, Np005G305970	XP_023639564.1
OG0000396	Np001G018330	XP_023638828.1
OG0000396	Np001G019970	XP_006290512.1
OG0000396	Np001G019930, Np001G019950, Np001G019940	XP_006292607.1, XP_006292374.1
OG0000398	Np004G191370, Np004G191380, Np004G191360	XP_006306130.1
OG0000400	Np001G020000	XP_023638073.1
OG0000400	Np005G272210, Np005G272200, Np005G272220	XP_023640428.1
OG0000402	Np002G111680, Np005G263270, Np004G225720, Np007G386530, Np001G020580, Np001G051050, Np002G110350, Np006G355770, Np001G026750	XP_023637155.1
OG0000403	Np002G115780	XP_006301572.1
OG0000403	Np003G137600	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2
OG0000404	Np006G339530, Np001G054740, Np003G131430, Np007G410290	XP_006295174.1, XP_006298737.1, XP_006292003.1, XP_006299325.2
OG0000406	Np003G144160	XP_023637148.1, XP_006289583.1, XP_023637147.1
OG0000406	Np002G105970, Np002G112240	XP_006291357.2
OG0000406	Np007G422620	XP_006300073.1
OG0000407	Np007G393170, Np002G094740	XP_023637686.1, XP_006289140.2
OG0000407	Np002G077750	XP_006289675.1, XP_023637647.1, XP_023644520.1
OG0000408	Np006G365230	XP_023639414.1
OG0000409	Np004G243910, Np004G244070	XP_023641265.1
OG0000409	Np006G336340	XP_023633760.1, XP_023638892.1
OG0000410	Np002G118080	XP_023643047.1
OG0000411	Np002G119350	XP_006300332.1
OG0000411	Np007G389260	XP_006298837.1
OG0000411	Np003G183560	XP_006288911.1
OG0000412	Np003G163330	XP_006281244.2
OG0000412	Np005G278350	XP_006284751.1
OG0000412	Np004G196050	XP_006303412.1
OG0000413	Np007G407430	XP_006300251.2
OG0000413	Np005G279440	XP_023635326.1
OG0000414	Np004G225620	XP_006307169.1, XP_023632699.1, XP_023632865.1, XP_006303963.1
OG0000415	Np004G202110	XP_023637706.1
OG0000415	Np007G378170	XP_006289424.1
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	XP_023640386.1
OG0000421	Np005G314770, Np005G314820, Np005G314810, Np005G314850	XP_006282503.1, XP_006285342.2
OG0000421	Np005G314860	XP_006286228.2
OG0000421	Np005G314760	XP_006286150.1
OG0000422	Np004G249670, Np001G044100	XP_006305357.1
OG0000423	Np002G082000	XP_006302320.1
OG0000423	Np007G406460	XP_006297793.1
OG0000424	Np003G185160	XP_006290210.1, XP_006289326.2
OG0000424	Np003G185190	XP_023641048.1
OG0000425	Np004G193780	XP_006304689.1
OG0000425	Np007G409560	XP_006289129.1, XP_006282029.1
OG0000427	Np002G073180	XP_006300414.1
OG0000427	Np006G343730	XP_006295834.2
OG0000429	Np001G012860	XP_006289091.1
OG0000429	Np003G137770	XP_006289984.1
OG0000429	Np006G363880	XP_006296156.2
OG0000430	Np007G377070	XP_006298687.1
OG0000430	Np005G265490	XP_006286099.1
OG0000430	Np006G371120	XP_006295960.1
OG0000431	Np002G113550	XP_006302194.1
OG0000431	Np004G248890	XP_006306441.1
OG0000431	Np004G248900	XP_006307429.1
OG0000432	Np003G165250	XP_006280097.1
OG0000432	Np003G149220, Np007G376900, Np003G159570, Np003G158520	XP_006287183.1, XP_006280101.1, XP_006280103.1
OG0000433	Np002G112440	XP_023643825.1
OG0000436	Np003G157260	XP_023640362.1, XP_006285100.1
OG0000436	Np007G372950	XP_006298740.2
OG0000437	Np004G206690	XP_006299019.1
OG0000438	Np003G182660	XP_006289359.1, XP_006290087.1, XP_006290090.1, XP_006290213.1, XP_006289908.1, XP_006286641.1, XP_006289684.1, XP_006289723.1
OG0000439	Np001G064720	XP_006292538.1
OG0000439	Np006G355120	XP_006294594.1
OG0000440	Np004G198320	XP_006299511.1
OG0000441	Np007G390830	XP_006297709.1
OG0000441	Np007G390750	XP_006298225.1
OG0000442	Np005G260740	XP_023633705.1
OG0000446	Np001G007230	XP_006281265.1
OG0000446	Np001G025190	XP_006291992.1
OG0000446	Np004G242300	XP_006303395.1
OG0000447	Np007G404710	XP_023641550.1
OG0000447	Np006G343160	XP_006295560.1
OG0000447	Np004G211530	XP_006306466.1
OG0000448	Np001G033730	XP_006281981.1
OG0000449	Np001G045710	XP_006292022.1
OG0000449	Np003G152360	XP_006281292.1
OG0000449	Np001G045700	XP_006292028.1
OG0000449	Np003G152370	XP_006281290.1
OG0000450	Np004G217720	XP_023644240.1, XP_023638054.1
OG0000452	Np005G273490	XP_006281550.1
OG0000452	Np005G273480	XP_006285734.1, XP_006284215.2
OG0000454	Np003G165150	XP_023644524.1, XP_006281315.1, XP_006281300.1, XP_006281568.2, XP_006281328.1
OG0000455	Np004G233010	XP_006303688.1
OG0000456	Np007G387920, Np004G226780, Np003G132300	XP_006296466.2, XP_006282487.2, XP_006285273.2
OG0000459	Np005G287320, Np005G287280	XP_006293054.1, XP_006282900.1, XP_006282805.1
OG0000461	Np004G206830, Np004G259930	XP_006306997.1
OG0000461	Np006G364910	XP_023632753.1
OG0000461	Np004G259940	XP_023633292.1
OG0000463	Np001G046500, Np001G046440, Np001G046450	XP_006291138.1
OG0000463	Np001G046420	XP_023639149.1, XP_023638349.1, XP_023638317.1
OG0000466	Np006G324960	XP_006301651.2, XP_006299219.1
OG0000468	Np001G057840	XP_006292723.1
OG0000468	Np006G357390	XP_023639637.1
OG0000468	Np006G334580	XP_023640971.1
OG0000471	Np004G211890	XP_006303584.1
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	XP_006283966.1
OG0000472	Np005G317040, Np005G316840	XP_006286126.1
OG0000473	Np006G321410	XP_023639393.1
OG0000473	Np001G009370	XP_023639792.1
OG0000474	Np001G010930, Np001G049630	XP_006288822.1
OG0000474	Np006G366370	XP_006291971.1, XP_006284663.1, XP_006296532.1
OG0000475	Np002G122020, Np002G121880, Np002G122230, Np002G121910, Np002G121940	XP_023643222.1, XP_023643220.1
OG0000475	Np002G122010	XP_023643224.1, XP_023643863.1, XP_023643227.1, XP_023644385.1
OG0000476	Np001G012720	XP_006282377.2, XP_006279757.1, XP_023637253.1, XP_006300365.1
OG0000477	Np003G154550, Np003G132840, Np006G335660	XP_006298349.1
OG0000480	Np002G103440	XP_023644207.1
OG0000481	Np002G118670	XP_006302389.1
OG0000481	Np002G101110	XP_006297863.1
OG0000482	Np002G093240, Np005G313460	XP_006302885.1
OG0000483	Np003G159730, Np003G159870	XP_006281715.2
OG0000483	Np003G159720, Np003G159710	XP_006281362.1, XP_006281285.2
OG0000484	Np005G267760	XP_023633912.1
OG0000486	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930	XP_023638768.1, XP_006305621.1
OG0000486	Np001G065990, Np001G065910, Np001G065960	XP_006303350.2
OG0000487	Np004G255840, Np006G346030, Np009G431080, Np007G420570	XP_006304841.1
OG0000488	Np001G054680	XP_023638943.1
OG0000490	Np004G258020, Np004G258340	XP_006305025.2
OG0000491	Np003G150790	XP_023636253.1
OG0000492	Np005G309470	XP_006294348.1, XP_006294343.1
OG0000492	Np007G392380	XP_006279769.1
OG0000492	Np003G157160	XP_023640607.1
OG0000497	Np007G381080	XP_006305364.1
OG0000498	Np003G163900	XP_006280881.1
OG0000499	Np005G291890	XP_006283965.1
OG0000499	Np007G405570	XP_006297957.1
OG0000500	Np001G038410	XP_006282208.1
OG0000500	Np004G236400, Np001G038420	XP_006282091.1
OG0000501	Np004G203910	XP_006305314.1
OG0000503	Np002G115090, Np005G318520	XP_006286222.2
OG0000504	Np003G126850	XP_006288904.1
OG0000504	Np007G413350	XP_006298823.1
OG0000506	Np003G131500	XP_006285493.1, XP_006286640.1
OG0000506	Np002G083270, Np002G083280	XP_006302149.1
OG0000507	Np002G124190	XP_006300484.1
OG0000507	Np001G024370, Np001G024320, Np001G024410, Np006G332560	XP_006302276.1
OG0000509	Np005G299470	XP_023634870.1
OG0000510	Np002G116120	XP_023643541.1, XP_006300628.2
OG0000511	Np005G303470	XP_006286225.1
OG0000511	Np002G120210	XP_023641700.1, XP_023643359.1
OG0000513	Np001G056460	XP_006291831.1
OG0000513	Np001G045750	XP_006291822.1
OG0000513	Np003G152500	XP_006279700.1
OG0000515	Np003G158590	XP_023645942.1, XP_023645936.1, XP_023645933.1
OG0000515	Np004G190200	XP_006303851.2
OG0000516	Np005G304650, Np005G313530	XP_006292944.1, XP_006286085.2, XP_006285664.1, XP_006285479.1, XP_006296760.2
OG0000520	Np006G323880, Np001G018160, Np001G066860	XP_006295333.1, XP_006292074.2, XP_006279439.2, XP_023634388.1
OG0000521	Np004G204100	XP_006303273.1
OG0000521	Np003G176230	XP_006288456.1
OG0000522	Np004G205820	XP_023644931.1
OG0000522	Np003G178580	XP_023636909.1
OG0000522	Np003G178570	XP_023636853.1
OG0000522	Np003G178600	XP_023637440.1
OG0000523	Np006G322790	XP_006296335.1
OG0000523	Np001G067720	XP_006299271.1
OG0000524	Np007G414900, Np005G309320	XP_006299382.1
OG0000524	Np007G414910, Np007G414950	XP_006299274.1
OG0000524	Np001G018020	XP_006279754.1
OG0000525	Np002G073270	XP_006301908.1
OG0000525	Np004G192850	XP_006306947.1
OG0000526	Np001G047600	XP_006290566.1
OG0000527	Np005G306910	XP_023635356.1, XP_023638885.1, XP_006283096.1
OG0000527	Np005G306770, Np005G305770, Np005G306900	XP_023633959.1, XP_006285407.1, XP_023634251.1, XP_023635542.1
OG0000529	Np003G150630	XP_006287672.1, XP_006279136.1
OG0000529	Np001G044310	XP_023639192.1
OG0000530	Np004G249530, Np004G249410, Np003G144290	XP_006288616.1
OG0000530	Np007G422370, Np007G422270	XP_006286773.1, XP_006288551.1
OG0000533	Np005G261250, Np006G369990	XP_006284805.1
OG0000534	Np002G119620	XP_023637277.1, XP_006300373.1, XP_006301650.1, XP_006300970.1, XP_023644074.1, XP_006300567.1, XP_006301518.1, XP_006301153.1
OG0000535	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340	XP_006301968.1
OG0000537	Np003G185370	XP_006286433.1
OG0000538	Np006G326730, Np003G153770	XP_006294805.1
OG0000539	Np001G000020	XP_023633585.1
OG0000539	Np006G360600	XP_023639333.1, XP_023639984.1, XP_006296089.1, XP_023640382.1
OG0000540	Np006G360630	XP_006294909.2
OG0000541	Np006G360540	XP_006294711.2, XP_006295594.1, XP_023639770.1, XP_006293509.1, XP_006294788.1, XP_006294815.1, XP_023639766.1
OG0000542	Np003G143150	XP_006288729.1
OG0000542	Np004G198940	XP_006305661.1
OG0000542	Np007G423250	XP_023641607.1
OG0000543	Np006G365660, Np001G044830	XP_006295889.1, XP_006296440.1
OG0000545	Np002G078500	XP_006301180.1
OG0000545	Np002G078560	XP_023643666.1
OG0000546	Np007G376380	XP_006300229.1
OG0000547	Np003G181300	XP_006289788.1, XP_006286408.1
OG0000547	Np004G218780, Np004G219500	XP_006282939.1
OG0000550	Np001G054750, Np006G339520	XP_023638695.1
OG0000550	Np003G166830, Np004G192230	XP_006303819.1
OG0000551	Np001G004080	XP_006279743.1
OG0000551	Np005G261440	XP_006283042.1
OG0000551	Np003G136120	XP_006286951.1
OG0000552	Np004G230230	XP_006306408.1
OG0000552	Np006G321880	XP_006293091.1
OG0000554	Np002G118220	XP_006302364.1
OG0000555	Np003G182070	XP_006289988.1, XP_006286853.1
OG0000556	Np007G415980	XP_006298567.1
OG0000556	Np001G017160	XP_006281111.1
OG0000556	Np007G387580	XP_006298559.1
OG0000557	Np001G065770	XP_006292167.1
OG0000558	Np006G347620, Np006G353170, Np006G352480	XP_006299238.2, XP_006295977.1
OG0000559	Np003G127110	XP_006287718.1
OG0000559	Np007G378410	XP_023637457.1
OG0000560	Np003G152880	XP_006282023.1, XP_006294467.1, XP_006279819.1
