Orthogroup	Noccaea_praecox	Arabis_alpina
OG0000167	Np005G289610	Aa_G148400.h1.t1
OG0000167	Np004G243920, Np002G111260	Aa_G460260.h1.t1, Aa_G460270.h1.t1, Aa_G460250.h1.t1
OG0000167	Np004G202230	Aa_G674860.h1.t1
OG0000167	Np005G289670, Np005G289680	Aa_G403160.h1.t1
OG0000169	Np001G056010, Np002G113130	Aa_G87240.h1.t1
OG0000171	Np002G116080, Np004G248080	Aa_G193050.h1.t1
OG0000175	Np007G375370, Np001G053050	Aa_G122520.h1.t1
OG0000175	Np002G077280	Aa_G281740.h1.t1
OG0000177	Np006G349030	Aa_G26980.h1.t1
OG0000178	Np002G123320, Np001G009130, Np003G148710, Np002G110800, Np005G274500, Np006G367500, Np002G124800	Aa_G20.h1.t1
OG0000180	Np005G291330, Np005G294660, Np005G291290, Np005G292670, Np005G292680, Np005G291280	Aa_G396900.h1.t1
OG0000180	Np006G370410, Np006G369740	Aa_G24420.h1.t1
OG0000185	Np005G288320	Aa_G341600.h1.t1
OG0000187	Np005G271570	Aa_G145050.h1.t1, Aa_G145080.h1.t1
OG0000187	Np005G271420	Aa_G74610.h1.t1, Aa_G662460.h1.t1
OG0000190	Np003G183360	Aa_G320630.h1.t1
OG0000195	Np006G330650, Np003G149770	Aa_G9100.h1.t1
OG0000195	Np005G312480, Np002G094990, Np001G061270	Aa_G505900.h1.t1
OG0000196	Np004G214150, Np004G214340	Aa_G695630.h1.t1
OG0000196	Np003G165450	Aa_G37370.h1.t1
OG0000196	Np004G212030	Aa_G152770.h1.t1
OG0000200	Np004G253810, Np003G178590, Np003G177800, Np003G177780, Np003G180100, Np003G179170, Np003G178080	Aa_G140000.h1.t1
OG0000200	Np004G254580	Aa_G462040.h1.t1
OG0000203	Np007G420850	Aa_G606990.h1.t1
OG0000204	Np005G302460, Np006G366470	Aa_G29610.h1.t1
OG0000205	Np004G252280	Aa_G296310.h1.t1
OG0000207	Np002G073040	Aa_G5960.h1.t1, Aa_G335450.h1.t1, Aa_G458000.h1.t1, Aa_G109260.h1.t1, Aa_G335440.h1.t1
OG0000207	Np002G073110, Np002G073100	Aa_G335460.h1.t1
OG0000209	Np002G123950	Aa_G135600.h1.t1
OG0000209	Np002G123960, Np002G123970	Aa_G413420.h1.t1, Aa_G135630.h1.t1, Aa_G201960.h1.t1, Aa_G447100.h1.t1, Aa_G190160.h1.t1
OG0000209	Np002G124020	Aa_G135610.h1.t1
OG0000209	Np002G123940, Np002G091400	Aa_G688850.h1.t1
OG0000210	Np006G357820	Aa_G363640.h1.t1
OG0000210	Np006G357760	Aa_G851370.h1.t1
OG0000213	Np005G312500	Aa_G302900.h1.t1, Aa_G586970.h1.t1, Aa_G586960.h1.t1, Aa_G586940.h1.t1
OG0000213	Np006G368010	Aa_G317530.h1.t1, Aa_G278650.h1.t1
OG0000214	Np007G375860	Aa_G716220.h1.t1
OG0000214	Np003G186320, Np003G186260	Aa_G191550.h1.t1, Aa_G588730.h1.t1, Aa_G354950.h1.t1, Aa_G527690.h1.t1, Aa_G71240.h1.t1, Aa_G296350.h1.t1, Aa_G180050.h1.t1, Aa_G99550.h1.t1, Aa_G191580.h1.t1, Aa_G53200.h1.t1, Aa_G53180.h2.t1, Aa_G53180.h1.t1, Aa_G53180.h3.t1, Aa_G77280.h1.t1, Aa_G548600.h1.t1
OG0000216	Np005G274090	Aa_G371080.h1.t1
OG0000218	Np004G241490	Aa_G328840.h1.t1
OG0000218	Np004G241460	Aa_G272200.h1.t1
OG0000218	Np005G283350	Aa_G238450.h1.t1, Aa_G222140.h1.t1
OG0000218	Np001G027320	Aa_G278170.h1.t1, Aa_G509930.h1.t1
OG0000218	Np001G027310	Aa_G509920.h1.t1
OG0000221	Np007G412330	Aa_G926270.h1.t1, Aa_G911310.h1.t1, Aa_G897220.h1.t1, Aa_G971390.h1.t1, Aa_G58530.h1.t1, Aa_G327140.h1.t1, Aa_G739800.h1.t1, Aa_G771910.h1.t1, Aa_G771910.h2.t1, Aa_G272810.h1.t1, Aa_G135900.h1.t1, Aa_G91380.h1.t1, Aa_G52990.h1.t1, Aa_G499920.h1.t1, Aa_G224780.h1.t1, Aa_G285490.h1.t1
OG0000224	Np002G074880	Aa_G129400.h1.t1
OG0000224	Np002G121630, Np002G121680, Np002G121650, Np002G121690	Aa_G95380.h1.t1
OG0000225	Np004G212520	Aa_G465030.h1.t1, Aa_G778410.h1.t1, Aa_G465020.h1.t1, Aa_G22120.h1.t1, Aa_G465070.h1.t1
OG0000225	Np004G212510	Aa_G465010.h1.t1, Aa_G223820.h1.t1, Aa_G22140.h1.t1
OG0000226	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340	Aa_G464550.h1.t1, Aa_G464540.h1.t1, Aa_G161250.h1.t1
OG0000228	Np004G230940	Aa_G367290.h1.t1, Aa_G367300.h1.t1
OG0000228	Np002G084440	Aa_G412960.h1.t1
OG0000228	Np002G084540	Aa_G417160.h1.t1
OG0000228	Np002G084530	Aa_G271400.h1.t1, Aa_G412920.h1.t1
OG0000229	Np004G245990, Np004G246960, Np004G247090, Np004G247150, Np004G246980, Np005G309490	Aa_G284830.h1.t1, Aa_G191220.h1.t1, Aa_G123140.h1.t1
OG0000230	Np002G077370	Aa_G889510.h1.t1, Aa_G723560.h1.t1
OG0000230	Np001G017180, Np001G016820, Np002G077300	Aa_G723550.h1.t1, Aa_G723550.h2.t1, Aa_G403750.h1.t1, Aa_G465980.h1.t1
OG0000231	Np003G174440	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1
OG0000232	Np006G352410, Np006G352420	Aa_G216090.h1.t1, Aa_G333250.h1.t1
OG0000234	Np001G058680	Aa_G729400.h1.t1
OG0000234	Np001G058670, Np006G333910	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1
OG0000234	Np003G140390	Aa_G388320.h1.t1
OG0000235	Np004G217630	Aa_G484150.h1.t1
OG0000236	Np007G382490	Aa_G384940.h1.t1
OG0000244	Np005G286400	Aa_G213370.h1.t1
OG0000244	Np003G183740	Aa_G257190.h1.t1
OG0000246	Np001G034750, Np010G434470, Np003G147670, Np001G034740	Aa_G8110.h1.t1
OG0000247	Np003G181290, Np003G180120, Np003G180140, Np003G182250, Np003G180080, Np003G178150, Np003G178160	Aa_G293040.h1.t1, Aa_G370300.h1.t1, Aa_G370290.h1.t1, Aa_G370270.h1.t1, Aa_G228400.h1.t1
OG0000248	Np002G112170	Aa_G57040.h1.t1
OG0000248	Np001G048790	Aa_G373050.h1.t1
OG0000249	Np006G338430, Np001G039620	Aa_G25270.h1.t1
OG0000249	Np003G177600, Np006G338400	Aa_G25290.h1.t1
OG0000250	Np002G086000	Aa_G174720.h1.t1
OG0000252	Np003G131660	Aa_G685240.h1.t1
OG0000254	Np007G383010	Aa_G316340.h1.t1, Aa_G494560.h1.t1, Aa_G399280.h1.t1
OG0000257	Np007G377790, Np007G377770, Np005G314040, Np007G372930	Aa_G265760.h1.t1
OG0000257	Np007G377760	Aa_G292060.h1.t1, Aa_G168750.h1.t1, Aa_G415030.h1.t1, Aa_G592420.h1.t1, Aa_G486280.h1.t1, Aa_G366320.h1.t1
OG0000258	Np004G230620, Np002G087740	Aa_G346220.h1.t1, Aa_G346200.h1.t1, Aa_G636100.h1.t1
OG0000258	Np003G156210	Aa_G69130.h1.t1
OG0000258	Np001G049130, Np001G022660, Np001G022680	Aa_G276750.h1.t1
OG0000259	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060	Aa_G283920.h1.t1
OG0000260	Np005G316660	Aa_G456240.h1.t1
OG0000264	Np003G185810, Np003G185770, Np003G185800	Aa_G189060.h1.t1
OG0000266	Np003G177610, Np001G046580	Aa_G394610.h1.t1, Aa_G394570.h1.t1, Aa_G77300.h1.t1, Aa_G299160.h1.t1
OG0000266	Np001G053260, Np001G053250	Aa_G143210.h1.t1
OG0000266	Np002G082160	Aa_G591560.h1.t1, Aa_G600540.h1.t1, Aa_G302260.h1.t1
OG0000266	Np002G082150	Aa_G167450.h1.t1, Aa_G22640.h1.t1
OG0000268	Np001G026200	Aa_G186470.h1.t1
OG0000268	Np001G026230	Aa_G186480.h1.t1
OG0000268	Np003G125800	Aa_G443020.h1.t1
OG0000268	Np001G057220	Aa_G348540.h1.t1
OG0000269	Np004G206790	Aa_G614100.h1.t1
OG0000269	Np002G105820	Aa_G218650.h1.t1
OG0000270	Np002G077720	Aa_G64840.h1.t1
OG0000270	Np004G235580	Aa_G696850.h4.t1, Aa_G137830.h4.t1, Aa_G637510.h1.t1, Aa_G238260.h4.t1
OG0000273	Np005G312740	Aa_G184290.h1.t1, Aa_G255150.h1.t1
OG0000273	Np005G262870	Aa_G75970.h1.t1, Aa_G258440.h1.t1, Aa_G33370.h1.t1
OG0000274	Np003G152640	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1
OG0000274	Np001G045890, Np001G045900	Aa_G318690.h1.t1, Aa_G318700.h1.t1
OG0000274	Np004G252150	Aa_G651390.h1.t1
OG0000276	Np005G309120	Aa_G455040.h1.t1
OG0000276	Np005G288560	Aa_G623040.h1.t1
OG0000278	Np006G348830, Np003G189610, Np003G188750	Aa_G225020.h1.t1, Aa_G225040.h1.t1
OG0000278	Np005G260810, Np005G260780, Np005G260850	Aa_G541110.h1.t1, Aa_G541100.h1.t1
OG0000278	Np008G426890, Np009G429180	Aa_G452090.h1.t1
OG0000280	Np006G359880	Aa_G97580.h1.t1
OG0000281	Np003G130210, Np002G090820, Np004G197150	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1
OG0000282	Np003G133500	Aa_G471620.h1.t1
OG0000282	Np003G133510, Np003G133520	Aa_G471610.h1.t1
OG0000282	Np003G133530	Aa_G471600.h1.t1, Aa_G471590.h1.t1, Aa_G529880.h1.t1
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	Aa_G1018150.h2.t1, Aa_G1018150.h1.t1, Aa_G219520.h1.t1, Aa_G219510.h1.t1, Aa_G520320.h1.t1, Aa_G520310.h1.t1
OG0000284	Np001G014190	Aa_G40840.h1.t1
OG0000284	Np007G375910, Np007G417960	Aa_G129870.h1.t1, Aa_G129860.h1.t1, Aa_G269360.h1.t1
OG0000288	Np002G076120, Np007G410970, Np006G324750, Np004G214460, Np005G304800	Aa_G219050.h1.t1
OG0000290	Np007G394710	Aa_G104630.h1.t1
OG0000293	Np002G120030	Aa_G273860.h1.t1, Aa_G486820.h1.t1, Aa_G306760.h1.t1
OG0000293	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070, Np006G342490, Np001G016080, Np001G018530, Np004G229290, Np002G120040, Np002G091530, Np004G249640, Np001G044040, Np002G109460, Np006G325310, Np005G313800	Aa_G547460.h1.t1, Aa_G121630.h1.t1
OG0000293	Np002G083290	Aa_G72180.h1.t1, Aa_G479570.h1.t1, Aa_G354250.h1.t1
OG0000294	Np007G392540	Aa_G53610.h1.t1
OG0000294	Np006G338230	Aa_G159770.h1.t1
OG0000294	Np004G257900, Np003G187470	Aa_G46660.h1.t1
OG0000295	Np007G405240	Aa_G140380.h1.t1, Aa_G340150.h1.t1
OG0000296	Np006G337510	Aa_G105690.h1.t1, Aa_G291160.h1.t1
OG0000296	Np003G144510, Np003G188650, Np003G180440	Aa_G278130.h1.t1
OG0000296	Np005G314280	Aa_G191760.h1.t1, Aa_G181670.h1.t1
OG0000297	Np003G151840	Aa_G338300.h1.t1
OG0000298	Np005G289560, Np005G289430, Np005G289420	Aa_G505230.h1.t1
OG0000299	Np003G129930	Aa_G634170.h1.t1
OG0000299	Np006G367710	Aa_G105070.h1.t1
OG0000299	Np004G190450	Aa_G108960.h1.t1
OG0000300	Np007G389100	Aa_G136630.h1.t1
OG0000300	Np002G094370, Np007G389110	Aa_G27380.h1.t1, Aa_G142370.h1.t1, Aa_G27360.h1.t1
OG0000303	Np005G299670	Aa_G372300.h1.t1, Aa_G438940.h1.t1
OG0000310	Np003G152090, Np001G045800, Np003G152100	Aa_G234720.h1.t1
OG0000311	Np003G143670	Aa_G158100.h1.t1
OG0000311	Np004G199430	Aa_G110720.h1.t1
OG0000311	Np007G393150	Aa_G310220.h1.t1
OG0000311	Np005G312280	Aa_G350120.h1.t1
OG0000311	Np002G095870	Aa_G201270.h1.t1
OG0000313	Np005G309150	Aa_G37700.h1.t1, Aa_G59060.h1.t1, Aa_G139210.h1.t1, Aa_G751420.h2.t1, Aa_G751420.h1.t1, Aa_G58510.h1.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1
OG0000314	Np004G255460	Aa_G477760.h1.t1
OG0000314	Np004G255440	Aa_G477770.h1.t1
OG0000316	Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610	Aa_G705690.h1.t1
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1
OG0000321	Np005G311700	Aa_G41040.h1.t1, Aa_G320580.h1.t1, Aa_G149910.h1.t1
OG0000321	Np005G311720	Aa_G213080.h1.t1
OG0000323	Np003G162270	Aa_G88090.h1.t1
OG0000325	Np003G173880, Np005G299970, Np005G299960, Np004G217020, Np004G217010, Np005G299980	Aa_G472730.h1.t1
OG0000327	Np006G364610, Np006G364600	Aa_G349980.h1.t1
OG0000327	Np001G057660, Np001G057680, Np001G057670	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1
OG0000328	Np005G304570	Aa_G408720.h1.t1
OG0000328	Np005G314440	Aa_G365280.h1.t1
OG0000330	Np007G378870	Aa_G132690.h1.t1, Aa_G132680.h1.t1
OG0000332	Np006G368360	Aa_G375080.h1.t1
OG0000332	Np004G197090	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1
OG0000334	Np001G056660	Aa_G297410.h1.t1
OG0000334	Np006G336790	Aa_G272430.h1.t1
OG0000335	Np005G276000	Aa_G332200.h1.t1
OG0000336	Np002G081720	Aa_G10210.h1.t1
OG0000338	Np002G112620, Np002G111810, Np004G249560	Aa_G151440.h1.t1
OG0000339	Np005G283750	Aa_G439790.h1.t1
OG0000339	Np004G259200	Aa_G299880.h1.t1
OG0000339	Np006G323420	Aa_G17010.h1.t1
OG0000340	Np006G326900	Aa_G581270.h1.t1, Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1
OG0000340	Np006G326810	Aa_G125250.h1.t1, Aa_G125240.h1.t1, Aa_G284420.h1.t1, Aa_G10190.h1.t1, Aa_G761690.h1.t1
OG0000341	Np004G218230	Aa_G560.h1.t1
OG0000342	Np005G318870	Aa_G229810.h1.t1
OG0000342	Np007G416180	Aa_G185160.h1.t1
OG0000345	Np004G244940	Aa_G328300.h1.t1, Aa_G328310.h1.t1
OG0000346	Np003G161270	Aa_G82400.h1.t1
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	Aa_G5620.h1.t1
OG0000348	Np006G350410	Aa_G373470.h1.t1, Aa_G654900.h1.t1, Aa_G298720.h1.t1, Aa_G484440.h1.t1
OG0000349	Np006G364070	Aa_G329630.h1.t1
OG0000351	Np007G379020, Np007G378990	Aa_G317660.h1.t1
OG0000351	Np007G405400	Aa_G559430.h1.t1
OG0000351	Np007G388910	Aa_G191190.h1.t1
OG0000351	Np002G084610	Aa_G317650.h1.t1
OG0000352	Np004G239260	Aa_G647850.h1.t1
OG0000355	Np002G071660	Aa_G293660.h1.t1
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	Aa_G309600.h1.t1
OG0000358	Np004G256010	Aa_G341210.h1.t1
OG0000358	Np001G041050	Aa_G359940.h1.t1
OG0000358	Np003G135720	Aa_G359930.h1.t1
OG0000359	Np006G342100	Aa_G12100.h1.t1
OG0000360	Np001G001470	Aa_G180800.h1.t1
OG0000361	Np003G128970	Aa_G73050.h1.t1
OG0000361	Np001G000650	Aa_G43860.h1.t1, Aa_G43870.h1.t1
OG0000362	Np004G240140	Aa_G278340.h1.t1
OG0000368	Np005G269260	Aa_G767750.h1.t1
OG0000368	Np005G269240	Aa_G728130.h1.t1
OG0000368	Np005G269280	Aa_G767760.h1.t1
OG0000370	Np004G239190	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	Aa_G417850.h1.t1
OG0000371	Np006G321660, Np003G162330	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1
OG0000371	Np006G321270, Np006G321650	Aa_G249890.h1.t1
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1
OG0000374	Np006G361320	Aa_G370080.h1.t1
OG0000377	Np002G116500	Aa_G296460.h1.t1
OG0000377	Np002G116540	Aa_G296490.h1.t1
OG0000377	Np002G116470, Np002G090780	Aa_G291290.h1.t1
OG0000377	Np002G116530	Aa_G296480.h1.t1
OG0000380	Np002G123760	Aa_G454910.h1.t1
OG0000381	Np009G432050, Np007G383350	Aa_G723430.h1.t1
OG0000382	Np004G257810, Np003G187110	Aa_G191340.h1.t1
OG0000382	Np002G107670, Np002G107720	Aa_G123200.h1.t1
OG0000383	Np004G211580	Aa_G204960.h1.t1
OG0000384	Np007G403160	Aa_G507890.h1.t1
OG0000384	Np004G194020	Aa_G173550.h1.t1
OG0000386	Np001G056060	Aa_G14260.h1.t1
OG0000386	Np004G197570	Aa_G14220.h1.t1
OG0000387	Np006G326120	Aa_G125360.h1.t1
OG0000389	Np005G317960	Aa_G368590.h1.t1
OG0000389	Np004G204920	Aa_G737250.h1.t1
OG0000389	Np001G063260	Aa_G433100.h1.t1
OG0000391	Np004G232330, Np001G060850	Aa_G549800.h1.t1
OG0000391	Np005G275460	Aa_G549790.h1.t1, Aa_G292730.h1.t1
OG0000393	Np005G306000, Np005G305970	Aa_G71220.h1.t1, Aa_G522720.h1.t1
OG0000396	Np001G019970	Aa_G303210.h1.t1
OG0000396	Np002G108160	Aa_G303240.h1.t1
OG0000398	Np007G407090, Np007G407070	Aa_G546560.h1.t1, Aa_G546540.h1.t1, Aa_G546550.h1.t1, Aa_G668710.h1.t1
OG0000398	Np004G191370, Np004G191380	Aa_G652550.h1.t1
OG0000403	Np003G137600	Aa_G564650.h1.t1
OG0000404	Np006G339530, Np001G054740	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000406	Np003G144160	Aa_G162150.h1.t1
OG0000406	Np002G105970, Np002G112240	Aa_G132700.h1.t1, Aa_G132710.h1.t1
OG0000406	Np005G312730	Aa_G111740.h1.t1
OG0000406	Np007G422620	Aa_G111750.h1.t1
OG0000407	Np007G393170, Np002G094740	Aa_G421160.h1.t1, Aa_G421160.h2.t1
OG0000408	Np006G365350, Np006G365360	Aa_G446810.h1.t1
OG0000408	Np006G365230	Aa_G592710.h1.t1
OG0000409	Np003G144700, Np001G003030, Np004G243910, Np004G244070, Np005G319770, Np004G196970, Np005G317730, Np003G189450, Np003G144910, Np003G138790, Np003G144420, Np005G315030	Aa_G96320.h1.t1
OG0000410	Np002G118080	Aa_G597960.h1.t1, Aa_G639680.h1.t1
OG0000411	Np002G119350	Aa_G548750.h1.t1
OG0000411	Np003G183560	Aa_G320710.h3.t1, Aa_G320710.h2.t1, Aa_G320710.h1.t1
OG0000411	Np005G286200	Aa_G117430.h1.t1
OG0000412	Np003G163330	Aa_G123390.h1.t1
OG0000412	Np005G278350	Aa_G129640.h1.t1
OG0000412	Np004G196050	Aa_G561930.h1.t1
OG0000413	Np007G407430	Aa_G463610.h1.t1
OG0000413	Np004G191210	Aa_G231450.h1.t1
OG0000414	Np004G225620	Aa_G415770.h1.t1
OG0000415	Np004G202110	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1
OG0000420	Np006G331960	Aa_G340400.h1.t1
OG0000421	Np005G314760	Aa_G745430.h1.t1, Aa_G731640.h1.t1, Aa_G731640.h2.t1, Aa_G671850.h1.t1
OG0000422	Np004G249670, Np001G044100	Aa_G73530.h1.t1, Aa_G73570.h1.t1
OG0000423	Np002G082000	Aa_G187340.h1.t1
OG0000423	Np004G191630	Aa_G184620.h1.t1
OG0000423	Np007G406460	Aa_G472320.h1.t1
OG0000425	Np007G409560	Aa_G906250.h1.t1
OG0000427	Np002G073180	Aa_G467340.h1.t1
OG0000429	Np001G012860	Aa_G70670.h1.t1
OG0000429	Np003G137770	Aa_G84570.h1.t1
OG0000429	Np006G363880	Aa_G494160.h1.t1
OG0000430	Np007G377070	Aa_G313530.h1.t1
OG0000430	Np005G265490	Aa_G385150.h1.t1
OG0000430	Np005G270150	Aa_G262500.h1.t1, Aa_G195720.h1.t1
OG0000430	Np005G260590, Np006G371120	Aa_G137980.h1.t1
OG0000431	Np002G113550	Aa_G202610.h1.t1
OG0000431	Np004G248890	Aa_G171300.h1.t1
OG0000432	Np003G165250	Aa_G586300.h1.t1
OG0000436	Np005G279590	Aa_G38530.h1.t1
OG0000436	Np003G157260	Aa_G22060.h1.t1
OG0000436	Np007G372950	Aa_G726630.h1.t1
OG0000437	Np004G206660, Np004G206670, Np001G036170	Aa_G260280.h1.t1
OG0000438	Np005G285310, Np005G285300	Aa_G590600.h1.t1
OG0000439	Np001G064720	Aa_G686900.h1.t1, Aa_G340530.h1.t1
OG0000439	Np006G355120	Aa_G167480.h1.t1
OG0000441	Np007G390830	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000441	Np007G390750	Aa_G417660.h1.t1
OG0000446	Np001G007230	Aa_G13650.h1.t1
OG0000446	Np001G025190	Aa_G146200.h1.t1
OG0000446	Np004G242300	Aa_G117750.h1.t1
OG0000447	Np006G343160	Aa_G305730.h1.t1
OG0000447	Np004G211530	Aa_G650850.h1.t1
OG0000449	Np003G152360	Aa_G33860.h1.t1
OG0000449	Np001G045700	Aa_G318830.h1.t1
OG0000449	Np003G152370	Aa_G33850.h1.t1
OG0000450	Np004G233200, Np006G350800, Np003G169470, Np004G236150	Aa_G210180.h1.t1, Aa_G443340.h1.t1
OG0000450	Np004G219830	Aa_G951240.h2.t1, Aa_G951240.h1.t1
OG0000450	Np004G217720	Aa_G293380.h1.t1
OG0000452	Np005G273490	Aa_G156090.h1.t1, Aa_G156120.h1.t1
OG0000452	Np005G273480	Aa_G156110.h1.t1
OG0000453	Np001G046100	Aa_G108500.h1.t1
OG0000454	Np003G165150	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1
OG0000455	Np004G233010	Aa_G272210.h1.t1
OG0000459	Np005G287320, Np005G287280, Np005G287330, Np005G287340	Aa_G297810.h1.t1
OG0000460	Np005G285950	Aa_G441580.h1.t1, Aa_G146350.h1.t1, Aa_G206250.h1.t1
OG0000461	Np004G206830, Np004G259930	Aa_G106340.h1.t1
OG0000461	Np004G259940	Aa_G106350.h1.t1
OG0000461	Np006G336810, Np006G336820, Np006G336800	Aa_G272410.h1.t1
OG0000462	Np007G374660	Aa_G157070.h1.t1
OG0000463	Np001G046500, Np001G046440, Np001G046450	Aa_G656940.h1.t1, Aa_G331480.h1.t1
OG0000463	Np001G046420	Aa_G656960.h2.t1, Aa_G656960.h1.t1, Aa_G770910.h1.t1
OG0000466	Np006G324970	Aa_G801790.h1.t1, Aa_G337110.h1.t1
OG0000466	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900	Aa_G682590.h2.t1, Aa_G682590.h1.t1, Aa_G610920.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G242270.h1.t1, Aa_G702840.h1.t1, Aa_G702840.h2.t1, Aa_G625640.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h4.t1, Aa_G1017160.h3.t1, Aa_G1017160.h2.t1, Aa_G1017160.h1.t1
OG0000468	Np001G057840	Aa_G331300.h1.t1
OG0000468	Np006G334580	Aa_G216900.h1.t1
OG0000471	Np004G211890	Aa_G366260.h1.t1
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	Aa_G568800.h1.t1, Aa_G853130.h1.t1
OG0000472	Np005G317040, Np005G316840	Aa_G119960.h1.t1, Aa_G119970.h1.t1
OG0000473	Np006G321410	Aa_G226140.h1.t1
OG0000473	Np001G009370	Aa_G448780.h1.t1
OG0000473	Np005G317530	Aa_G495380.h1.t1
OG0000474	Np001G010930, Np001G049630	Aa_G630820.h1.t1
OG0000474	Np006G366370	Aa_G106840.h1.t1, Aa_G554010.h1.t1, Aa_G273400.h1.t1
OG0000475	Np002G122020, Np002G121880, Np002G122230, Np002G121910, Np002G121940	Aa_G644850.h1.t1
OG0000475	Np002G122010	Aa_G433350.h1.t1, Aa_G433360.h1.t1
OG0000475	Np002G121960	Aa_G8580.h1.t1, Aa_G8570.h1.t1
OG0000476	Np001G012720	Aa_G70680.h1.t1, Aa_G392360.h1.t1
OG0000480	Np002G103440	Aa_G800.h1.t1, Aa_G590.h1.t1, Aa_G1020460.h1.t1, Aa_G680670.h1.t1, Aa_G500.h1.t1
OG0000481	Np002G118670	Aa_G366720.h1.t1, Aa_G48980.h1.t1, Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1
OG0000481	Np002G101110	Aa_G402960.h1.t1
OG0000482	Np002G093240, Np005G313460	Aa_G1117480.h1.t1
OG0000483	Np003G159730, Np003G159870	Aa_G48300.h1.t1
OG0000483	Np003G159720, Np003G159710	Aa_G408490.h1.t1, Aa_G48330.h1.t1, Aa_G48310.h1.t1, Aa_G48320.h1.t1
OG0000484	Np005G267760	Aa_G270470.h1.t1
OG0000484	Np005G267780	Aa_G453270.h1.t1, Aa_G453270.h2.t1
OG0000486	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930	Aa_G710680.h1.t1
OG0000486	Np001G065990, Np001G065910, Np001G065960	Aa_G511440.h1.t1, Aa_G236630.h1.t1
OG0000487	Np004G255840, Np006G346030, Np009G431080, Np007G420570	Aa_G38790.h3.t1
OG0000490	Np004G258020, Np004G258340	Aa_G105960.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G211740.h1.t1
OG0000491	Np003G150780	Aa_G515580.h1.t1, Aa_G515610.h1.t1, Aa_G173840.h1.t1
OG0000491	Np003G150790	Aa_G173830.h1.t1
OG0000492	Np005G309470	Aa_G393090.h1.t1
OG0000492	Np004G201460, Np004G201780	Aa_G10900.h1.t1, Aa_G270660.h1.t1
OG0000492	Np003G157160	Aa_G750280.h1.t1, Aa_G596710.h1.t1, Aa_G10880.h1.t1, Aa_G270670.h1.t1, Aa_G263370.h1.t1
OG0000496	Np008G426990	Aa_G510720.h1.t1
OG0000498	Np003G163900	Aa_G505380.h1.t1
OG0000499	Np005G291890	Aa_G155390.h1.t1
