Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0000120	Np004G200990	XP_006396884.1, XP_006396824.1, XP_006397046.1
OG0000120	Np003G129250	XP_006409474.2, XP_006398920.1
OG0000122	Np001G056320	XP_024014445.1, XP_024014583.1
OG0000122	Np003G157790	XP_024012533.1
OG0000122	Np003G158000	XP_006401346.1
OG0000123	Np003G131420	XP_006399078.1
OG0000123	Np004G243230	XP_024013225.1
OG0000123	Np005G279480	XP_006413192.2
OG0000125	Np006G337140	XP_006410934.1
OG0000125	Np003G151060	XP_006400797.1
OG0000125	Np003G152340	XP_006400898.1
OG0000125	Np006G359820	XP_006409905.1
OG0000126	Np003G176980, Np005G260240	XP_024015956.1, XP_024006495.1, XP_024014536.1, XP_024008013.1, XP_024014488.1, XP_024013369.1, XP_024016282.1
OG0000126	Np002G094910	XP_024010260.1, XP_024014515.1, XP_024006138.1
OG0000127	Np007G413700	XP_024009346.1
OG0000130	Np006G346500, Np002G110200, Np005G295250	XP_024013121.1, XP_024010609.1, XP_024007678.1, XP_024009783.1, XP_024009768.1, XP_024010554.1, XP_024009761.1, XP_024016589.1, XP_024006662.1, XP_024005604.1, XP_024009216.1, XP_024009218.1, XP_024009760.1, XP_024016658.1, XP_024006659.1, XP_024009220.1, XP_024010683.1, XP_024005870.1, XP_024006658.1, XP_024010684.1, XP_024005929.1, XP_024013241.1, XP_024006209.1, XP_024009215.1
OG0000131	Np002G101800	XP_024013163.1
OG0000132	Np003G171960, Np005G310370, Np003G146020	XP_024004957.1
OG0000133	Np003G130350, Np003G153160	XP_024007614.1
OG0000133	Np002G099680, Np008G425630	XP_024007305.1
OG0000135	Np003G164400, Np004G199120, Np004G190020, Np006G371220	XP_024004065.1, XP_024016223.1, XP_024004923.1, XP_024006538.1, XP_024006075.1, XP_024012099.1, XP_024006572.1
OG0000136	Np002G086710	XP_006390991.1
OG0000136	Np005G312700	XP_006405815.1, XP_024014475.1
OG0000136	Np005G302230	XP_006405877.2
OG0000136	Np005G312640	XP_024014367.1
OG0000136	Np002G095000	XP_006405821.2
OG0000136	Np005G312630, Np005G312670, Np005G312660, Np005G312690	XP_024014611.1, XP_006405827.1, XP_006405828.1, XP_006405825.1
OG0000137	Np005G318010	XP_024014203.1
OG0000138	Np006G363920, Np006G363940, Np006G366950	XP_006405192.1
OG0000138	Np001G018700	XP_006395269.1
OG0000138	Np002G085290	XP_006390880.1
OG0000138	Np002G085240, Np002G085270, Np002G085250	XP_006395267.1
OG0000139	Np006G357120, Np005G298550	XP_024009753.1, XP_024007232.1
OG0000139	Np003G167980, Np006G368820, Np004G213800, Np003G179380, Np005G308690	XP_024015172.1
OG0000139	Np002G105800, Np006G350020, Np008G427900, Np002G102560, Np002G103420, Np005G308710, Np006G349710, Np002G100680, Np002G106900, Np002G110150, Np002G103410, Np002G101570, Np005G297220, Np004G224550, Np004G224560	XP_024006436.1, XP_024015078.1, XP_024013971.1
OG0000139	Np001G043360, Np005G294120, Np004G258210, Np002G101620, Np001G031610, Np001G031620, Np002G101150, Np004G223980, Np001G031630, Np002G101140	XP_024004032.1
OG0000140	Np003G153340	XP_006400988.1
OG0000140	Np003G153440	XP_024011857.1
OG0000140	Np003G153920	XP_024011989.1, XP_024011966.1, XP_024012425.1
OG0000140	Np003G153420	XP_024012145.1
OG0000140	Np003G153430, Np007G424390, Np003G153390	XP_006400992.1
OG0000143	Np004G210550	XP_024008405.1
OG0000144	Np007G408140	XP_024011410.1
OG0000145	Np004G215180	XP_024006787.1
OG0000146	Np003G160050	XP_006401461.1
OG0000146	Np003G160040	XP_006401460.1
OG0000146	Np003G160230	XP_006401465.2
OG0000146	Np003G160060, Np003G160140, Np003G160190	XP_006401462.1
OG0000146	Np003G160200	XP_006401463.2
OG0000146	Np003G160640, Np003G159660, Np003G160220, Np003G182950	XP_006401466.1
OG0000147	Np007G373950	XP_006409094.1
OG0000147	Np005G273990	XP_024005341.1
OG0000147	Np003G156060	XP_024012572.1
OG0000147	Np002G071170	XP_006389820.1
OG0000147	Np001G043050	XP_006419170.1
OG0000147	Np007G389960	XP_006396088.1
OG0000149	Np001G046040	XP_024009527.1
OG0000149	Np001G046110	XP_024009508.1
OG0000149	Np003G152750	XP_024011821.1
OG0000149	Np003G152700	XP_006400931.1
OG0000149	Np001G046030	XP_024009365.1
OG0000150	Np003G183630	XP_024009951.1
OG0000151	Np003G164170	XP_006401722.1
OG0000151	Np005G277020	XP_024005195.1
OG0000151	Np007G376880	XP_006409398.1
OG0000151	Np003G158280	XP_006401372.1
OG0000154	Np004G240190	XP_006416851.1
OG0000154	Np007G408850	XP_006407319.1
OG0000154	Np007G413420	XP_006407676.1
OG0000154	Np003G126710	XP_006398709.1
OG0000155	Np004G218540	XP_006413094.1
OG0000155	Np005G287960	XP_024005112.1
OG0000155	Np007G409550	XP_024009272.1, XP_006407382.2
OG0000156	Np006G324070	XP_024010834.1
OG0000156	Np001G066790	XP_024012911.1
OG0000156	Np006G324150	XP_006404367.2, XP_024010808.1
OG0000156	Np006G324140	XP_024010761.1
OG0000157	Np006G338300	XP_006410257.2
OG0000157	Np004G199240, Np002G078620	XP_024010220.1, XP_024009977.1
OG0000158	Np002G087830	XP_006390675.2
OG0000158	Np001G070050	XP_006402964.2
OG0000158	Np002G081190	XP_006391162.2
OG0000158	Np002G081170	XP_006390521.2, XP_024007853.1
OG0000161	Np001G008600	XP_024007354.1, XP_006394457.2, XP_024006771.1
OG0000161	Np002G086610	XP_006408194.2
OG0000162	Np001G066230	XP_024012914.1
OG0000162	Np002G116280	XP_024012462.1
OG0000162	Np006G324990	XP_024004704.1, XP_024010855.1
OG0000164	Np004G198520	XP_024006417.1
OG0000164	Np001G024440	XP_024006885.1, XP_006395689.1
OG0000165	Np007G400810	XP_024007228.1
OG0000165	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680	XP_024016201.1
OG0000166	Np005G320040, Np003G142830	XP_024014255.1
OG0000166	Np003G159070	XP_024009948.1
OG0000167	Np005G289610	XP_006413956.2
OG0000167	Np001G003310	XP_006393616.1
OG0000167	Np004G243920, Np002G111260	XP_024005579.1
OG0000167	Np004G202230	XP_006393695.2
OG0000167	Np005G289620	XP_024004740.1
OG0000167	Np005G289670	XP_006413960.1
OG0000168	Np007G418090	XP_024009434.1
OG0000168	Np005G293780	XP_024015940.1
OG0000169	Np002G113130	XP_006392323.2
OG0000171	Np002G116080, Np004G248080	XP_006417443.1
OG0000171	Np003G141590	XP_024012404.1
OG0000174	Np004G217810	XP_024016025.1
OG0000175	Np007G375370, Np001G053050	XP_006409243.1
OG0000175	Np002G077280	XP_006390262.1
OG0000175	Np004G235400	XP_006416436.1
OG0000175	Np005G267520	XP_006412039.1
OG0000176	Np003G145060	XP_024008597.1, XP_006418682.2
OG0000177	Np005G303130	XP_024006586.1, XP_024014023.1
OG0000177	Np007G404410, Np007G403560	XP_024004140.1
OG0000180	Np005G291330, Np005G294660, Np005G291290, Np005G292670, Np005G292680, Np005G291280	XP_006390571.2, XP_024016442.1
OG0000180	Np006G370740, Np006G370680	XP_006404944.1
OG0000181	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240	XP_024006411.1, XP_024009429.1, XP_024009258.1, XP_024016372.1, XP_024006632.1, XP_024015899.1
OG0000183	Np004G227120	XP_024013677.1, XP_024014473.1
OG0000184	Np002G106510	XP_024013177.1
OG0000185	Np005G288320, Np001G050930, Np001G052490	XP_024009937.1
OG0000186	Np004G215560, Np002G108280	XP_024004101.1, XP_024010268.1
OG0000186	Np006G361310	XP_024016126.1
OG0000186	Np004G219150	XP_024011103.1
OG0000187	Np005G271420	XP_024004600.1
OG0000188	Np007G412320	XP_024009392.1
OG0000189	Np005G262130	XP_006411787.1
OG0000189	Np001G019990	XP_024006800.1, XP_006395058.1, XP_006409103.1
OG0000190	Np003G183360	XP_006396688.1
OG0000190	Np003G183500, Np003G183510	XP_006396683.2
OG0000190	Np003G183410, Np003G183480	XP_024010194.1, XP_006396684.1
OG0000193	Np007G380740	XP_006406315.1, XP_006406314.2, XP_024014953.1
OG0000193	Np007G384080	XP_024014930.1, XP_024015423.1, XP_024014935.1
OG0000193	Np007G384380	XP_006406082.1, XP_006406087.1, XP_006406076.1
OG0000193	Np007G380880	XP_024006548.1
OG0000193	Np007G381040, Np007G381000	XP_024015693.1
OG0000195	Np006G361540	XP_006408585.1
OG0000195	Np005G312480	XP_006405835.1, XP_006391396.1
OG0000196	Np004G214150, Np004G214340	XP_006415507.2
OG0000196	Np004G254380	XP_006418015.2
OG0000196	Np004G214160, Np004G214310, Np003G165460	XP_006415505.2
OG0000196	Np004G211990	XP_006415606.2
OG0000197	Np002G087170	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1
OG0000200	Np004G217530, Np004G253810, Np003G178590, Np003G177800, Np003G177780, Np003G180100, Np003G179170, Np003G178080	XP_024016187.1, XP_024010305.1, XP_006397124.1, XP_006396952.1, XP_024010284.1
OG0000201	Np007G382910, Np007G382430	XP_024014969.1
OG0000201	Np007G379560	XP_006391352.1
OG0000203	Np007G420280, Np004G195540	XP_006408167.1
OG0000203	Np007G420850	XP_006403294.1, XP_006413270.2
OG0000204	Np006G366440, Np006G364650	XP_006392176.1
OG0000204	Np007G381450	XP_024014985.1
OG0000205	Np001G056450, Np004G200620, Np004G227010	XP_024006540.1, XP_024006299.1, XP_024006462.1
OG0000207	Np002G073040	XP_024009484.1
OG0000207	Np002G073110, Np002G073100	XP_024009108.1
OG0000208	Np001G040580	XP_006404465.1
OG0000210	Np001G024460, Np001G024480, Np007G372760, Np001G024450	XP_024015969.1
OG0000210	Np006G357820	XP_024004125.1
OG0000210	Np006G357760	XP_006410456.1
OG0000213	Np005G312500	XP_024015047.1
OG0000213	Np006G368000	XP_024014309.1
OG0000214	Np007G375860	XP_006398075.1
OG0000214	Np003G186320, Np003G186260	XP_024009918.1
OG0000215	Np003G161640	XP_024016358.1
OG0000216	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080	XP_024004518.1
OG0000216	Np004G202700, Np005G274080, Np005G314870	XP_024009180.1
OG0000216	Np006G361190	XP_024004517.1, XP_024004516.1
OG0000218	Np005G283350	XP_006413529.1
OG0000218	Np001G027320	XP_006395887.1
OG0000218	Np001G027310	XP_006395885.1, XP_006395886.1
OG0000219	Np003G187720, Np001G006210, Np001G006190, Np001G008170	XP_006394298.1
OG0000219	Np001G006200, Np001G008160, Np001G006180	XP_006394299.1
OG0000220	Np003G158780	XP_006402068.1
OG0000222	Np001G027170, Np002G091350, Np003G181880, Np001G027180, Np001G036270, Np003G167420	XP_024010605.1
OG0000224	Np002G096650	XP_024015991.1
OG0000225	Np004G212520	XP_006415575.2
OG0000225	Np004G212510	XP_006415569.1
OG0000225	Np004G212490, Np004G212580, Np004G212560	XP_006415570.1, XP_024008323.1
OG0000225	Np004G212570, Np004G212500	XP_006415571.1
OG0000226	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340	XP_024008728.1
OG0000228	Np002G084540	XP_006390832.1
OG0000228	Np002G084530	XP_024007098.1
OG0000229	Np004G245990	XP_006413298.1
OG0000229	Np004G246960, Np004G247090, Np004G247150, Np004G246980	XP_006412791.2
OG0000230	Np001G017180, Np001G016820, Np002G077300	XP_006390266.1, XP_006390265.1
OG0000230	Np002G077290	XP_024007004.1
OG0000231	Np003G174440	XP_006402171.2, XP_006405728.2
OG0000231	Np004G203320	XP_006391509.1
OG0000232	Np006G352410, Np006G352420	XP_024009766.1, XP_024014081.1, XP_006404797.1, XP_024014076.1, XP_024009764.1, XP_006404843.1, XP_024014358.1
OG0000234	Np001G058680	XP_006403492.1
OG0000234	Np001G058670	XP_006403493.1
OG0000234	Np006G333910	XP_006411161.1
OG0000234	Np003G140390	XP_006399852.1
OG0000234	Np001G058700	XP_006403489.1
OG0000235	Np004G217630	XP_006415272.2, XP_006410830.1
OG0000235	Np004G196020, Np004G196000	XP_006406824.1, XP_006406823.1, XP_006406760.1
OG0000236	Np007G382490	XP_024014966.1
OG0000236	Np003G177320	XP_024014734.1
OG0000236	Np002G086620, Np002G086590, Np002G086600	XP_024011483.1
OG0000237	Np006G349720, Np002G102550	XP_024015085.1, XP_024016305.1
OG0000240	Np006G347290	XP_024007588.1, XP_006407514.1
OG0000242	Np004G242740	XP_006417059.2, XP_006417060.1
OG0000242	Np004G242760	XP_006417061.1
OG0000244	Np005G286400	XP_006413726.1
OG0000244	Np003G183740	XP_024010083.1
OG0000248	Np002G112170	XP_024016821.1
OG0000248	Np005G313980, Np005G313900	XP_006408645.2
OG0000248	Np001G048790	XP_006389699.2, XP_024014433.1, XP_006405717.2
OG0000249	Np006G338430, Np001G039620	XP_006410851.1
OG0000249	Np003G177600, Np006G338400	XP_006410852.1
OG0000250	Np002G085780, Np005G261040, Np002G086000	XP_006390930.2
OG0000253	Np003G170230	XP_024014692.1
OG0000254	Np007G383010	XP_024004170.1
OG0000254	Np001G046190	XP_006412559.1, XP_024015022.1, XP_006412107.2
OG0000256	Np004G200500, Np004G200520	XP_006393554.2
OG0000256	Np003G183110	XP_006393540.1, XP_024006523.1
OG0000256	Np003G183070	XP_006396717.1
OG0000257	Np007G377760	XP_006414877.1, XP_006394385.1
OG0000258	Np004G230620, Np002G087740	XP_006395572.1
OG0000258	Np001G022690	XP_006395570.1
OG0000258	Np003G156210	XP_006401223.1
OG0000258	Np001G049130, Np001G022660, Np001G022680	XP_006395568.2
OG0000261	Np002G118890, Np001G020530, Np005G302370, Np002G107620, Np001G046080, Np005G305350, Np002G094330, Np005G297150, Np002G100940, Np006G343230, Np002G100610, Np008G425880, Np001G037380, Np002G102350, Np003G171500, Np004G229620, Np010G433380	XP_024016828.1, XP_024010054.1, XP_024010569.1, XP_024008033.1
OG0000264	Np003G185810, Np003G185770, Np003G185800	XP_006396522.2
OG0000265	Np005G294290	XP_024013466.1
OG0000266	Np003G177610, Np001G046580	XP_006402522.1, XP_006405778.1
OG0000266	Np001G053260, Np001G053250	XP_006390108.2
OG0000266	Np006G336470	XP_006414422.1
OG0000266	Np002G082150	XP_006418087.2
OG0000268	Np001G026200	XP_006395818.1
OG0000268	Np003G125800	XP_006398647.1
OG0000268	Np001G057220	XP_006403613.1
OG0000269	Np003G174470	XP_024013786.1
OG0000270	Np004G235580	XP_006416453.1
OG0000272	Np007G398010, Np003G184260, Np007G397990	XP_024007995.1
OG0000272	Np001G020070, Np006G367610	XP_024014272.1, XP_024010038.1
OG0000273	Np005G312740	XP_024006296.1
OG0000273	Np005G262870	XP_006401972.1
OG0000274	Np003G152640	XP_006400925.1
OG0000274	Np001G045890, Np001G045900	XP_006418933.1, XP_006418941.1
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	XP_024014973.1, XP_024014974.1
OG0000276	Np005G308640	XP_024004976.1
OG0000276	Np005G309120	XP_006414647.1
OG0000277	Np005G302360	XP_006414472.1
OG0000277	Np005G302420	XP_006414471.1, XP_024005335.1
OG0000278	Np005G260810, Np005G260780, Np005G260850	XP_024008930.1
OG0000278	Np008G426890, Np009G429180	XP_024012255.1
OG0000281	Np001G056160, Np001G056190	XP_006413618.1
OG0000282	Np003G133500	XP_024012161.1
OG0000282	Np003G133510	XP_006399237.1
OG0000282	Np003G133520	XP_006399238.1
OG0000282	Np003G133530	XP_024012088.1, XP_006399240.2
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	XP_024013277.1, XP_006403248.1, XP_006403249.1, XP_006403251.1, XP_006403252.1, XP_006403255.1
OG0000284	Np001G014190	XP_006394900.1
OG0000284	Np007G417960	XP_024015704.1, XP_006392079.1, XP_006392157.1
OG0000285	Np002G086400	XP_024006539.1
OG0000285	Np007G383130	XP_024013184.1
OG0000285	Np007G402150, Np002G103790	XP_006403387.1
OG0000287	Np007G380700	XP_024014997.1
OG0000288	Np006G324750	XP_006406044.2, XP_006406046.1
OG0000288	Np004G214460, Np005G304800	XP_006414686.1, XP_006414687.1, XP_006414684.2, XP_006414683.2
OG0000290	Np007G394710	XP_006406581.1
OG0000290	Np001G003170, Np004G255370	XP_006394046.1
OG0000290	Np005G316560	XP_024014365.1, XP_024014450.1, XP_024014589.1
OG0000294	Np007G392540	XP_006406736.1
OG0000294	Np006G338230	XP_006410860.1
OG0000294	Np003G187470	XP_006396376.1
OG0000295	Np002G106400, Np007G405230	XP_006407055.1
OG0000295	Np007G405240	XP_024015112.1
OG0000296	Np005G319780	XP_006405400.2
OG0000296	Np006G337510	XP_006405376.2
OG0000296	Np005G319160, Np005G319110	XP_006405379.1
OG0000296	Np003G144510	XP_006394175.1, XP_006394180.1
OG0000296	Np003G188650, Np003G180440	XP_024013292.1
OG0000297	Np004G201930	XP_006405949.1, XP_006409893.2
OG0000297	Np003G151840	XP_024013316.1, XP_024013315.1, XP_006400849.1
OG0000297	Np007G397060	XP_006406472.1
OG0000298	Np005G295490, Np005G294970	XP_006405569.1
OG0000299	Np003G129930	XP_024013752.1
OG0000300	Np007G389100	XP_024009522.1
OG0000300	Np005G298690	XP_006410187.1
OG0000300	Np002G094370, Np007G389110	XP_024009633.1
OG0000300	Np007G389150	XP_024009515.1, XP_006396158.1
OG0000303	Np005G299670	XP_024014626.1
OG0000304	Np001G038650	XP_024010978.1
OG0000304	Np002G114110, Np003G180320	XP_006398139.1
OG0000309	Np002G120790, Np002G096530, Np009G429300, Np002G104210, Np004G218210	XP_024015850.1, XP_024014526.1, XP_024007291.1, XP_024014699.1, XP_024015924.1, XP_024016316.1, XP_024016378.1, XP_024009485.1, XP_024010314.1, XP_024006445.1, XP_024013195.1, XP_024009478.1, XP_024013189.1, XP_024014537.1, XP_024004996.1, XP_024009283.1, XP_024010590.1, XP_024014719.1, XP_024014273.1, XP_024013378.1, XP_024013041.1, XP_024013065.1, XP_024014233.1, XP_024006534.1, XP_024013109.1, XP_024014534.1, XP_024013075.1, XP_024013933.1, XP_024010340.1, XP_024009414.1, XP_024013934.1, XP_024016115.1, XP_024010295.1, XP_024005037.1, XP_024014550.1, XP_024009481.1, XP_024010127.1, XP_024013059.1, XP_024010378.1, XP_024005033.1, XP_024015127.1, XP_024010484.1, XP_024016365.1, XP_024006129.1, XP_024010577.1, XP_024016336.1, XP_024013388.1, XP_024011385.1, XP_024007279.1, XP_024010539.1, XP_024016192.1, XP_024010151.1, XP_024013953.1, XP_024013987.1, XP_024013172.1, XP_024010751.1, XP_024007313.1, XP_024004914.1, XP_024013047.1, XP_024014513.1, XP_024010370.1, XP_024009905.1, XP_024009960.1, XP_024004959.1, XP_024013052.1, XP_024004960.1, XP_024009450.1, XP_024009398.1, XP_024014017.1, XP_024004881.1, XP_024004024.1, XP_024013324.1, XP_024016560.1, XP_024015925.1, XP_024016117.1, XP_024009426.1, XP_024015044.1, XP_024010242.1, XP_024010393.1, XP_024010537.1, XP_024015870.1, XP_024010461.1, XP_024010344.1, XP_024009357.1, XP_024015888.1, XP_024015895.1, XP_024010358.1, XP_024006499.1, XP_024010272.1, XP_024007255.1, XP_024010910.1, XP_024015140.1, XP_024004946.1, XP_024013096.1, XP_024014372.1, XP_024010648.1, XP_024009268.1, XP_024009432.1, XP_024014394.1, XP_024010322.1, XP_024013396.1, XP_024013193.1, XP_024015874.1, XP_024014632.1, XP_024016267.1, XP_024010372.1, XP_024016339.1, XP_024016870.1, XP_024013100.1, XP_024013091.1, XP_024010265.1, XP_024014286.1, XP_024009477.1, XP_024013051.1, XP_024013077.1, XP_024009643.1, XP_024009295.1, XP_024014788.1, XP_024013192.1, XP_024016871.1, XP_024010677.1, XP_024010801.1, XP_024007311.1
OG0000310	Np003G153250	XP_024012512.1, XP_024012532.1
OG0000310	Np003G152770	XP_006400936.1
OG0000310	Np003G152090, Np001G045800, Np003G152100	XP_024012521.1, XP_024012520.1, XP_006400881.1, XP_006393432.1
OG0000311	Np003G143670	XP_006400196.1
OG0000311	Np004G199430	XP_006393403.1
OG0000311	Np007G393150	XP_006406687.1
OG0000311	Np005G312280	XP_006405853.1
OG0000311	Np002G095870	XP_006391364.1
OG0000313	Np005G309150	XP_024010224.1
OG0000313	Np004G198970	XP_024006438.1
OG0000314	Np004G255460	XP_006418097.1
OG0000314	Np006G357070	XP_024003717.1
OG0000314	Np004G255440	XP_024008616.1
OG0000314	Np006G357690	XP_006410450.1
OG0000315	Np006G328650	XP_024010215.1
OG0000316	Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610	XP_006396845.1, XP_006396574.1
OG0000316	Np006G331420	XP_006411318.1, XP_006411325.1
OG0000316	Np006G331500	XP_024003638.1
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1
OG0000321	Np005G311650	XP_006405851.1, XP_006405893.1
OG0000321	Np005G311700	XP_024004897.1
OG0000322	Np002G073460	XP_006389987.1
OG0000322	Np004G211110	XP_006413912.1
OG0000322	Np006G331820, Np002G082860	XP_006411287.1
OG0000323	Np003G162270	XP_024012357.1
OG0000323	Np005G277410	XP_024005613.1
OG0000323	Np005G277420, Np005G277440	XP_006413047.1
OG0000325	Np005G299970	XP_024006424.1
OG0000328	Np005G304570	XP_006414672.1
OG0000328	Np004G232390, Np005G314470	XP_006405675.1
OG0000328	Np005G314440	XP_006405676.1, XP_006405677.2, XP_006405680.1, XP_006405679.2, XP_006405678.2, XP_006405681.2
OG0000329	Np006G369220, Np006G365770	XP_024014235.1, XP_006404678.1
OG0000329	Np001G066400	XP_006402565.2
