Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0000264	Np007G393650, Np003G185820	jg7883
OG0000264	Np003G185810, Np003G185770, Np003G185800	jg7885, jg7884, jg7892, jg7931, jg7886
OG0000265	Np005G294290	jg10834
OG0000265	Np001G068970	jg20789
OG0000266	Np003G177610, Np001G046580	jg16158, jg16157
OG0000266	Np001G053260, Np001G053250	jg15562, jg15586, jg15559
OG0000266	Np006G336470	jg16268
OG0000266	Np002G082150	jg15778, jg32711, jg15782, jg15779
OG0000268	Np001G026200	jg13018
OG0000268	Np001G026230	jg13016
OG0000268	Np003G125800	jg3910
OG0000268	Np001G057220	jg15354
OG0000269	Np005G282190, Np007G405090	jg27200, jg6559
OG0000269	Np002G105820	jg11990
OG0000270	Np005G265330	jg8879, jg27707
OG0000270	Np007G377200	jg8360
OG0000270	Np002G077720	jg30517
OG0000270	Np004G235580	jg3222
OG0000272	Np001G020070, Np006G367610	jg11601
OG0000273	Np007G375980, Np004G199070	jg32950
OG0000273	Np005G312740	jg32635, jg32647
OG0000274	Np003G152640	jg22908
OG0000274	Np001G045890, Np001G045900	jg14405, jg14407
OG0000274	Np004G252150	jg1015
OG0000275	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395
OG0000276	Np005G308640	jg11537, jg11540
OG0000276	Np001G039310	jg10545
OG0000277	Np005G302360	jg11135
OG0000278	Np005G260810, Np005G260780, Np005G260850	jg22742, jg22822, jg22743
OG0000278	Np008G426890, Np009G429180	jg2988
OG0000279	Np004G200390	jg32173
OG0000281	Np001G056160, Np001G056190	jg1290, jg1284
OG0000281	Np002G078840, Np003G147970	jg13278
OG0000282	Np003G133500	jg4597
OG0000282	Np003G133510, Np003G133520	jg4598
OG0000282	Np003G133530	jg4599
OG0000283	Np001G041380, Np001G041420, Np001G041390, Np001G041410	jg20896, jg20889, jg20890, jg20895, jg20892, jg20894
OG0000284	Np001G014190	jg6565
OG0000284	Np007G417960	jg24512, jg11645, jg21432
OG0000285	Np002G086400	jg27336, jg12459, jg1615, jg32047, jg20828, jg32156, jg32318
OG0000286	Np003G186400	jg22091
OG0000287	Np004G226800, Np004G226820, Np004G226810, Np004G226830	jg26271
OG0000287	Np007G380700	jg26270, jg26269
OG0000287	Np007G380730	jg26275
OG0000287	Np007G380710	jg26274
OG0000287	Np007G380790	jg26279
OG0000288	Np006G324750	jg31005, jg2458, jg25667, jg13147
OG0000288	Np004G214460, Np005G304800	jg22013, jg14842, jg12408, jg12410, jg12409
OG0000290	Np007G394710	jg25996
OG0000290	Np001G003170, Np004G255370	jg23546
OG0000293	Np002G120030	jg13739, jg17397, jg17741
OG0000293	Np004G190010	jg2108, jg17742, jg16229, jg17720, jg33715, jg13084, jg2107, jg12203
OG0000293	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070, Np006G342490, Np001G016080, Np001G018530, Np004G229290, Np002G120040, Np002G091530, Np004G249640, Np001G044040, Np002G109460, Np006G325310, Np005G313800, Np002G083290	jg8476, jg7941, jg7460
OG0000294	Np007G392540	jg25844
OG0000294	Np006G338230	jg18827
OG0000295	Np007G379540, Np006G342510	jg25482, jg25485, jg25483
OG0000296	Np006G337510	jg28105, jg28076, jg2205
OG0000296	Np005G319160, Np005G319110	jg31240
OG0000297	Np003G151840	jg22984
OG0000297	Np007G397060	jg21254, jg21265, jg26115
OG0000298	Np005G316810	jg3425
OG0000298	Np005G289560, Np005G289430, Np005G289420	jg27999
OG0000299	Np003G129930, Np002G107890	jg11188
OG0000299	Np004G208320	jg3528
OG0000299	Np004G190450	jg33778
OG0000300	Np005G298690	jg14552, jg14546
OG0000300	Np007G388090	jg27067, jg27057, jg27066
OG0000301	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811
OG0000304	Np001G038650	jg20632, jg20630
OG0000308	Np005G316710	jg12613, jg12614, jg30285
OG0000309	Np002G120790, Np002G096530, Np009G429300, Np002G104210, Np004G218210	jg11828
OG0000310	Np003G152090, Np001G045800, Np003G152100	jg22951, jg22963
OG0000311	Np003G143670	jg5485
OG0000311	Np007G393150	jg25896
OG0000311	Np005G312280	jg12214
OG0000311	Np002G095870	jg2061
OG0000313	Np005G309150	jg10546, jg16779, jg11100
OG0000313	Np004G198950, Np004G198980	jg32966
OG0000314	Np004G255460	jg28796
OG0000314	Np004G255440	jg28797
OG0000316	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610	jg24355
OG0000316	Np006G331500	jg19320, jg19314, jg19325, jg12453
OG0000319	Np003G151880, Np005G304320, Np004G196850, Np005G304300	jg29154, jg29153, jg22981
OG0000320	Np002G092510	jg13861
OG0000321	Np004G208960	jg12172
OG0000321	Np005G311720	jg12173
OG0000322	Np002G073460	jg3516
OG0000322	Np004G239000, Np004G204080	jg30239
OG0000322	Np006G331820, Np002G082860	jg19279, jg7268, jg32496, jg19283
OG0000323	Np005G277420, Np005G277440	jg9679
OG0000325	Np005G299970	jg17653, jg27101, jg16718, jg13947
OG0000325	Np005G299960	jg1972
OG0000325	Np004G217010	jg17116, jg27205
OG0000327	Np006G364610, Np006G364600	jg30941
OG0000327	Np002G097600, Np001G057660, Np001G057680, Np001G057670	jg13629, jg13626, jg15393, jg15391
OG0000328	Np005G304570	jg11299
OG0000329	Np001G065660	jg19826
OG0000329	Np006G369220, Np006G365770	jg16118
OG0000330	Np001G065240, Np001G065330	jg16034
OG0000330	Np001G049070, Np001G049100	jg16059
OG0000332	Np003G147860	jg5838
OG0000332	Np004G197090	jg33127
OG0000334	Np001G056660	jg15317
OG0000334	Np006G336790	jg18934
OG0000335	Np005G276000	jg31317
OG0000335	Np004G255090	jg28831
OG0000335	Np004G203620	jg10939, jg32824
OG0000335	Np004G210810	jg25084, jg7397
OG0000336	Np002G081700, Np002G081710	jg2931, jg2932
OG0000336	Np002G081720	jg2930
OG0000338	Np002G112620, Np002G111810, Np004G249560, Np004G249390	jg1313, jg1242
OG0000339	Np005G283750	jg10163
OG0000339	Np006G323420	jg19995
OG0000340	Np006G326900	jg2171, jg19687
OG0000340	Np006G326830, Np006G326880	jg19688
OG0000340	Np006G326810	jg19689
OG0000341	Np004G218220	jg1478, jg27068
OG0000341	Np004G218230	jg17248, jg20584
OG0000341	Np002G108910, Np004G219510	jg7050
OG0000342	Np007G416180	jg12778
OG0000344	Np001G013610	jg6493
OG0000344	Np001G013620, Np001G041870	jg6491, jg6492
OG0000345	Np004G244950, Np004G245040	jg29716
OG0000347	Np005G279340, Np007G409890, Np005G279350, Np007G409880	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533
OG0000348	Np006G350410	jg3156, jg6911, jg20347, jg6794
OG0000349	Np005G267200	jg8767
OG0000349	Np006G364070	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996, jg27902, jg25535
OG0000350	Np004G212930	jg31515
OG0000351	Np007G379020, Np007G378990	jg25463
OG0000351	Np007G388910	jg32030, jg32031, jg32032, jg25465, jg25470
OG0000351	Np001G008310	jg23092
OG0000351	Np002G084610	jg25469, jg25468
OG0000352	Np004G239260	jg30216
OG0000352	Np002G116100	jg911, jg964, jg968, jg811, jg963
OG0000353	Np002G098820	jg19949, jg4268, jg10506
OG0000355	Np005G303620	jg11230
OG0000355	Np002G071340	jg3052, jg3682
OG0000355	Np002G071660	jg3802
OG0000355	Np004G252470, Np003G174550	jg2266, jg2265
OG0000356	Np001G014370, Np004G217270, Np004G217180, Np004G217110	jg6712, jg6600, jg6710, jg6598
OG0000357	Np007G400750, Np001G031260, Np003G133140, Np005G271970, Np006G357140, Np003G180770, Np003G166340, Np003G147990, Np003G181420, Np002G095500, Np007G396680, Np003G162070, Np002G107910, Np003G163490, Np007G396650	jg12446
OG0000357	Np006G338370, Np006G345710, Np006G345700, Np009G431560	jg17445, jg13708, jg26926, jg6755, jg6756
OG0000358	Np004G256010	jg28744
OG0000358	Np003G135720	jg4765
OG0000360	Np001G001460	jg23699
OG0000360	Np001G001470	jg23698
OG0000361	Np007G410320	jg25100
OG0000361	Np003G128970	jg4188
OG0000362	Np002G098770	jg27678
OG0000363	Np005G261020	jg14011
OG0000363	Np002G111940	jg21009, jg3815, jg21902
OG0000368	Np005G269260	jg8600
OG0000368	Np005G269240	jg8601
OG0000368	Np005G269270	jg2119, jg8599, jg8598
OG0000369	Np003G152480, Np004G251590	jg19181
OG0000370	Np004G239190	jg30223
OG0000370	Np004G239200	jg30222
OG0000370	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920	jg9938, jg9939
OG0000371	Np006G321660, Np003G162330	jg31101, jg20131
OG0000371	Np005G306140	jg29567
OG0000372	Np005G278400, Np005G278420, Np005G278410, Np005G278390	jg9737, jg9736, jg9735
OG0000374	Np006G361320	jg10334
OG0000377	Np002G116500	jg916
OG0000378	Np005G299340	jg12392, jg6729, jg7062
OG0000379	Np004G234080	jg31721, jg1927, jg6752, jg12019
OG0000380	Np006G361900	jg29673, jg581
OG0000381	Np009G432050, Np007G383350	jg28979, jg31827, jg15319
OG0000382	Np002G107670, Np002G107720	jg1426
OG0000383	Np004G211580	jg17641
OG0000383	Np004G211550	jg31386
OG0000384	Np004G194020	jg33475
OG0000386	Np001G056060	jg15260
OG0000386	Np001G022850, Np001G022830, Np001G022820	jg13305
OG0000386	Np004G197570	jg15261
OG0000386	Np001G056100	jg15262
OG0000387	Np006G327210	jg19656
OG0000387	Np003G184710	jg10836
OG0000387	Np006G326120	jg19673, jg19682
OG0000389	Np001G063260	jg15868
OG0000390	Np001G010580	jg6196
OG0000390	Np003G162420, Np003G162400	jg22210
OG0000390	Np007G396900, Np007G396890	jg27023, jg26105, jg26106
OG0000390	Np007G392350, Np007G392370, Np007G392400, Np007G378210	jg25857
OG0000391	Np004G232330	jg30802
OG0000391	Np001G060850	jg27191
OG0000391	Np004G232380	jg30801
OG0000392	Np001G051590, Np001G051560	jg14890
OG0000396	Np001G018330	jg13894
OG0000396	Np001G019970	jg13602
OG0000398	Np004G191370, Np004G191380, Np004G191360	jg33681
OG0000400	Np005G272210, Np005G272200, Np005G272220	jg20048
OG0000401	Np004G201180	jg21798
OG0000401	Np001G007130	jg28077
OG0000402	Np003G142810	jg17326
OG0000403	Np002G115780	jg978
OG0000403	Np003G137600	jg974, jg991, jg972, jg971, jg973
OG0000404	Np006G339530, Np001G054740, Np003G131430, Np007G410290	jg18747, jg25103, jg15180
OG0000406	Np003G144160	jg5527, jg5528, jg5529
OG0000406	Np002G105970, Np002G112240	jg16033
OG0000406	Np005G312730	jg12288, jg12293, jg12284
OG0000406	Np007G422620	jg24137
OG0000407	Np007G393170, Np002G094740	jg7548, jg7545
OG0000409	Np001G003030	jg12681
OG0000409	Np004G243910, Np004G244070	jg31726, jg31724
OG0000409	Np005G319770, Np004G196970, Np005G317730, Np003G189450, Np003G144910, Np003G138790, Np003G144420, Np005G315030	jg667
OG0000409	Np006G336340	jg27776, jg17226, jg9479
OG0000410	Np002G118080	jg814, jg805, jg807
OG0000411	Np002G119350	jg731
OG0000411	Np007G389260	jg27082
OG0000411	Np005G286200	jg10342
OG0000412	Np003G163330	jg22288
OG0000412	Np005G278350	jg9732
OG0000413	Np007G407430	jg25335
OG0000414	Np004G225620	jg31118, jg31122, jg31119, jg31117
OG0000415	Np004G202110	jg5048
OG0000415	Np007G378170	jg6651
OG0000416	Np006G355480, Np006G355650, Np006G355470, Np006G355660	jg18234, jg18250
OG0000421	Np005G314770, Np005G314820, Np005G314810, Np005G314850	jg12475, jg12477, jg12476, jg12332
OG0000421	Np005G314860	jg12479
OG0000421	Np005G314760	jg12478
OG0000422	Np004G249670, Np001G044100	jg29314
OG0000423	Np002G082000	jg2908
OG0000423	Np007G406460	jg25396
OG0000424	Np003G185160	jg7841
OG0000424	Np003G185190	jg7840
OG0000425	Np004G193780	jg33495, jg33493
OG0000425	Np007G409560	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151
OG0000426	Np002G102930	jg1649
OG0000427	Np006G343770, Np001G003290	jg21076, jg18471, jg13731
OG0000427	Np006G343730	jg18472
OG0000427	Np002G073190	jg3544, jg3543
OG0000429	Np001G012860	jg6415
OG0000429	Np006G363880	jg17131
OG0000430	Np007G377070	jg27751
OG0000430	Np005G270150	jg26661
OG0000430	Np006G371120	jg16516
OG0000431	Np002G113550	jg1153
OG0000431	Np004G248890	jg29378
OG0000431	Np004G248900	jg29377
OG0000432	Np003G165250	jg21967
OG0000433	Np004G203650	jg21925
OG0000433	Np002G112440	jg1283
OG0000436	Np003G157260	jg9831, jg22554
OG0000436	Np007G372950	jg28169
OG0000437	Np004G206690	jg32012, jg32014
OG0000437	Np004G206660, Np004G206670, Np001G036170	jg32008
OG0000438	Np005G285310, Np005G285300	jg10285
OG0000439	Np001G064720	jg15993
OG0000439	Np006G355120	jg18200
OG0000440	Np007G422200	jg24181
OG0000440	Np004G198320	jg24183
OG0000441	Np007G390830	jg25701
OG0000441	Np007G390750	jg25697, jg25696, jg25698
OG0000442	Np005G260740	jg8354
OG0000446	Np001G007230	jg23206
OG0000446	Np001G025190	jg13074
OG0000447	Np007G404710	jg25527
OG0000447	Np006G343160	jg18497
OG0000447	Np004G211530	jg31384
OG0000448	Np001G033730	jg20367
OG0000449	Np001G045710	jg14381
OG0000449	Np003G152360	jg22929
OG0000449	Np001G045700	jg14380
OG0000449	Np003G152370	jg22927, jg22928
OG0000450	Np004G233200, Np006G350800, Np003G169470	jg1796, jg1235, jg12316, jg2904
OG0000450	Np004G217720	jg11745, jg1287
OG0000452	Np005G273490	jg21310
OG0000452	Np005G273480	jg9383, jg1872
OG0000453	Np001G046100	jg33350
OG0000454	Np003G165150	jg21978, jg21979, jg21980
OG0000456	Np007G387920, Np004G226780, Np003G132300	jg21524
OG0000457	Np003G163930, Np003G164080, Np003G164050	jg22059
OG0000459	Np005G287320, Np005G287280	jg10462, jg10471, jg26914, jg10468
OG0000461	Np004G206830, Np004G259930	jg28396
OG0000461	Np004G259940	jg28395
OG0000462	Np007G374660	jg32516
OG0000463	Np001G046500, Np001G046440, Np001G046450	jg14457
OG0000463	Np001G046420	jg14450, jg14453
OG0000466	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900	jg4077
OG0000466	Np006G324960	jg2479
OG0000468	Np001G057840	jg15405
OG0000468	Np006G357390	jg18363
OG0000468	Np006G334580	jg19076
OG0000471	Np004G211890	jg31419
OG0000472	Np005G317120, Np005G317110, Np005G317080, Np005G317060	jg12627
OG0000472	Np005G317040, Np005G316840	jg12626
OG0000474	Np001G010930, Np001G049630	jg6224
OG0000474	Np006G366370	jg14718, jg9330, jg16878
OG0000475	Np002G121870	jg561, jg560
OG0000475	Np002G122010	jg562, jg565, jg566
OG0000476	Np001G012720	jg6422
OG0000476	Np001G013200, Np001G012730	jg6424
OG0000477	Np003G154550, Np003G132840, Np006G335660	jg4536, jg27864
OG0000480	Np002G103440	jg17441
OG0000481	Np002G118670	jg775
OG0000481	Np002G101110	jg11478, jg28172
OG0000482	Np002G093240, Np005G313460	jg2227
OG0000483	Np003G159730, Np003G159870	jg22371
OG0000483	Np003G159720, Np003G159710	jg22372, jg12274, jg22376, jg12263
OG0000484	Np005G267780	jg8715
OG0000486	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930	jg15503, jg28823, jg28822
OG0000486	Np006G323370, Np006G336630	jg16097, jg16171
OG0000486	Np001G065990, Np001G065910, Np001G065960	jg29358, jg28821
OG0000487	Np004G255840, Np006G346030	jg28766
OG0000487	Np009G431080	jg24317
OG0000488	Np001G054680	jg12046
OG0000488	Np001G054460, Np001G054430	jg15148
OG0000489	Np007G416580, Np007G418540	jg7831, jg24484, jg24486, jg24485
OG0000490	Np004G258020, Np004G258340	jg28529, jg28530
OG0000491	Np003G150790	jg6094, jg7081
OG0000492	Np005G309470	jg17521
OG0000492	Np004G201460, Np004G201780	jg22549
OG0000492	Np007G392380	jg22552
OG0000495	Np005G308300, Np005G274750	jg17057, jg17059
OG0000496	Np008G426990	jg17937, jg11820, jg32479
OG0000497	Np007G381080	jg13943
OG0000498	Np003G163900	jg22061
OG0000499	Np005G291890	jg10760
OG0000500	Np004G236390	jg20611
OG0000500	Np001G038410	jg20612
OG0000500	Np004G236400, Np001G038420	jg20613
OG0000501	Np004G203910	jg32175
OG0000503	Np002G115090, Np005G318520	jg12687
OG0000504	Np003G126850	jg3998
OG0000504	Np007G413350	jg24877
OG0000506	Np003G131500	jg27491, jg2122, jg2123, jg4379
OG0000506	Np002G083270, Np002G083280	jg2816
OG0000507	Np002G078910, Np002G121110	jg26681
OG0000507	Np002G124370	jg382
OG0000507	Np002G124190	jg384, jg386
OG0000509	Np005G299470	jg10981
OG0000510	Np002G116120	jg948, jg949, jg945, jg947, jg944
OG0000511	Np007G382620	jg26431
OG0000511	Np005G303470	jg11210
OG0000511	Np002G120210	jg26433, jg673
OG0000512	Np005G283790	jg10170, jg10168, jg10169
OG0000513	Np001G056460	jg15295
OG0000513	Np001G045750	jg14385
OG0000513	Np003G152500	jg22921
OG0000515	Np004G190200	jg33807, jg33806
OG0000516	Np005G304650, Np005G313530	jg12521, jg12524, jg12523, jg12525, jg12528, jg12526, jg12522
OG0000516	Np001G013740	jg9498, jg12529
OG0000520	Np006G323880, Np001G018160, Np001G066860	jg16159
OG0000521	Np004G204100	jg32168
OG0000521	Np003G176230	jg7215
OG0000521	Np004G232310, Np002G073540	jg3506
OG0000522	Np004G205820	jg31946
OG0000522	Np003G178580	jg7403
OG0000522	Np003G178570	jg7401
OG0000522	Np003G178600	jg7404
OG0000523	Np006G322790	jg20055
OG0000523	Np001G067720	jg16235
OG0000524	Np007G414910, Np007G414950	jg24739
OG0000524	Np001G018020	jg21346
OG0000525	Np004G192850	jg33557
OG0000526	Np001G047600	jg14581
OG0000527	Np005G306910	jg11429
OG0000527	Np005G306770, Np005G305770, Np005G306900	jg11421, jg11417, jg11432, jg11422, jg11415
OG0000529	Np003G150630	jg6065
OG0000530	Np004G249530, Np004G249410, Np003G144290	jg5539
OG0000531	Np002G107580	jg21177
OG0000533	Np005G261250, Np006G369990	jg8390
OG0000534	Np002G119620	jg708, jg713, jg712, jg742, jg710, jg741, jg709
OG0000535	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340	jg868
OG0000535	Np001G026100	jg13028
OG0000537	Np003G185370	jg7925
OG0000537	Np005G307590	jg11657
OG0000538	Np006G326730, Np003G153770	jg19698
OG0000539	Np001G000020	jg23802
OG0000539	Np006G360600	jg18112, jg18116, jg18113
OG0000540	Np006G360630	jg17961
OG0000541	Np006G360540	jg17910, jg17941, jg17929
OG0000542	Np004G198940	jg32967
OG0000542	Np007G423250	jg24075
OG0000543	Np006G365660, Np001G044830	jg16929, jg16931, jg17291, jg17003, jg16987, jg17292, jg16935, jg20923, jg16934
OG0000545	Np002G078500	jg3158
OG0000545	Np002G078560	jg3155, jg3157
OG0000546	Np007G376380	jg27823
OG0000547	Np003G181300	jg7573, jg7576, jg7572, jg7574
OG0000547	Np005G284770	jg10575, jg10586
OG0000547	Np004G218780, Np004G219500	jg21284
OG0000550	Np001G054750	jg15181, jg18748
OG0000550	Np003G166830, Np004G192230	jg33622
OG0000551	Np001G004080	jg23481
OG0000551	Np005G261440	jg8404
OG0000551	Np003G136120	jg4806
OG0000552	Np004G230230	jg30914, jg32005
OG0000552	Np006G321880	jg16295
OG0000553	Np004G207850, Np004G207110	jg32049
OG0000553	Np004G207840, Np004G207340, Np004G207920, Np004G207120, Np004G207480	jg32058
OG0000553	Np004G207460	jg32057
OG0000553	Np004G207260, Np004G207680	jg32051
OG0000554	Np002G112730	jg32499
OG0000554	Np002G118220	jg1218
OG0000555	Np003G182070	jg7626, jg7624, jg1372, jg1387, jg1382, jg1384, jg1385, jg1383, jg1386, jg7625
OG0000555	Np004G255160	jg29414
OG0000556	Np007G415980	jg24663
OG0000556	Np001G017160	jg21449, jg21453
OG0000556	Np007G387580	jg26824
OG0000557	Np001G065760	jg16084
OG0000557	Np001G065770	jg16085
OG0000557	Np006G325260	jg19839
OG0000558	Np006G347620, Np006G353170, Np006G352480	jg17449, jg19488, jg27025
OG0000559	Np003G127110	jg4024
OG0000559	Np007G378410	jg4012
OG0000560	Np003G152880	jg22886, jg22887
OG0000561	Np001G003610	jg23516, jg23515
OG0000562	Np007G418000	jg24508
OG0000562	Np003G141560	jg5286
OG0000562	Np001G014270	jg6572
OG0000564	Np006G365200, Np006G365080, Np006G365220	jg16982, jg16980
OG0000565	Np002G085990	jg2605
OG0000565	Np002G085930, Np002G085970	jg11956
OG0000565	Np002G085980	jg30995, jg2333
OG0000566	Np003G148600	jg5898, jg5899, jg31971
OG0000566	Np003G148820	jg26863
OG0000566	Np003G148810	jg5920
OG0000570	Np007G423940	jg24012
OG0000570	Np001G009520	jg23059
OG0000571	Np003G151390	jg23018
OG0000571	Np004G251280	jg29172
OG0000571	Np004G251270	jg29173
OG0000572	Np001G045840	jg14399
OG0000572	Np002G080890, Np002G080880	jg3001
OG0000573	Np004G194860, Np004G194790	jg21636, jg21633
OG0000573	Np004G194890	jg12387
OG0000574	Np005G297640, Np005G297620	jg7027, jg32621, jg13872
OG0000575	Np001G043700, Np005G264060, Np002G091560	jg8980
OG0000578	Np004G248330	jg29431
OG0000578	Np002G114940	jg1019
OG0000578	Np002G086070	jg2597
OG0000579	Np005G319570	jg12774
OG0000580	Np006G325880	jg19773
OG0000582	Np003G150520	jg6054
OG0000582	Np006G357920	jg17669
