Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0000242	Ag004G319220	g31494
OG0000242	Ag004G319640	g31496, g31497, g31498, g31499
OG0000244	Ag006G567480, Ag002G138420, Ag002G137630, Ag006G567410, Ag002G138400, Ag002G137710, Ag006G567460, Ag006G567470, Ag002G137640, Ag002G138410	g17320
OG0000246	Ag005G447800	g4466, g53390, g41773, g29853, g31425
OG0000246	Ag005G447790	g41774
OG0000246	Ag003G287650	g49748, g37302
OG0000248	Ag002G142990	g25664
OG0000248	Ag004G367480	g41086, g41090, g41083
OG0000249	Ag002G168370	g51603
OG0000249	Ag002G168420, Ag002G179380	g37185, g43113, g43105, g51605
OG0000251	Ag001G015530, Ag009G735210	g26634
OG0000252	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240	g45347
OG0000254	Ag002G185430	g6897
OG0000254	Ag002G185440, Ag002G185420, Ag002G185620, Ag002G185570, Ag002G185580	g1607
OG0000256	Ag002G182840, Ag002G182690, Ag002G182780	g51896, g51897
OG0000256	Ag002G186790	g50554
OG0000257	Ag007G609050, Ag003G272310	g999, g1000, g41020
OG0000257	Ag004G325570	g31669, g24015
OG0000257	Ag003G293310	g22762
OG0000257	Ag003G293320, Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200	g48005
OG0000258	Ag008G702170	g39309
OG0000258	Ag002G191840, Ag001G079880, Ag004G336180	g16641
OG0000260	Ag006G496100	g25934
OG0000261	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120	g53714, g14389
OG0000264	Ag002G129660	g25493
OG0000264	Ag007G599430	g39627
OG0000266	Ag001G078180, Ag001G077260	g11014, g40790
OG0000268	Ag008G659990	g1514
OG0000268	Ag006G492050	g45297
OG0000268	Ag001G074460	g19165
OG0000269	Ag006G552380, Ag003G265590, Ag003G266400	g32698
OG0000269	Ag002G154650	g26699, g24901
OG0000270	Ag003G282610	g23060, g18216, g18323
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	g28758
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	g39974
OG0000275	Ag005G440140, Ag005G440210, Ag005G440200	g13403, g13402
OG0000276	Ag006G560510, Ag006G560400	g17712, g53651
OG0000276	Ag006G560660	g17631
OG0000276	Ag006G560650	g41552
OG0000277	Ag001G032920	g47115
OG0000280	Ag001G014510	g38418, g13780, g13779, g35954, g40910, g27822, g34932, g28520, g28738, g45012, g1417, g27784, g24540, g18154, g25731, g10437, g23746, g45214, g51852, g17061, g13198, g54330, g26144, g32501, g40907, g3101, g14275
OG0000281	Ag001G080000, Ag007G614650, Ag001G016930, Ag001G016850, Ag001G016530, Ag003G274460	g36419
OG0000282	Ag007G599590	g5538
OG0000282	Ag007G599660	g45483
OG0000283	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990	g11114, g11113, g39732
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	g10112
OG0000284	Ag006G554760	g7689
OG0000285	Ag007G645850, Ag005G415910	g449
OG0000286	Ag006G557000, Ag006G556900	g28434, g45026
OG0000287	Ag005G442870, Ag005G444120, Ag005G444030, Ag005G442820, Ag005G444010, Ag005G442790	g13375
OG0000287	Ag005G442830, Ag005G444040	g13376
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	g11997
OG0000290	Ag008G713350, Ag008G713310	g16860
OG0000294	Ag005G458030	g6947
OG0000294	Ag006G513280	g39522, g25429
OG0000294	Ag004G299490, Ag004G299500	g26892
OG0000295	Ag005G465340, Ag005G465350, Ag005G465370	g12173, g12193, g12167, g12172
OG0000295	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260	g7146, g7145
OG0000296	Ag008G733290, Ag008G733270	g40743
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	g41326
OG0000298	Ag007G639970	g34492
OG0000299	Ag006G499900, Ag006G499860	g53411, g29745
OG0000299	Ag003G213780, Ag003G220100	g27806
OG0000299	Ag006G499850	g29744, g53412
OG0000300	Ag003G259820	g13574, g6349
OG0000300	Ag002G137460, Ag002G140980	g53214, g52576, g53200, g11641
OG0000301	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323
OG0000303	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950	g14940
OG0000303	Ag001G067100	g20406, g21339
OG0000304	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030	g11024, g11016, g11018
OG0000305	Ag004G396440	g35570, g48269
OG0000308	Ag003G238370	g44591
OG0000310	Ag008G709240	g19547, g28753
OG0000310	Ag008G711030	g41320
OG0000311	Ag007G622820	g45737
OG0000311	Ag001G024940	g36325
OG0000311	Ag005G457020	g6918, g13293
OG0000313	Ag006G560490, Ag006G560390	g24067
OG0000313	Ag006G560670, Ag006G560940, Ag006G560690	g17626
OG0000314	Ag004G302930	g26947, g49462
OG0000314	Ag004G302940	g30904
OG0000315	Ag002G193880, Ag006G566290	g16098
OG0000316	Ag002G187310, Ag002G187440, Ag002G187280	g51921
OG0000319	Ag008G711750	g28817, g849, g41323, g31094, g49601, g27017
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	g38273, g38276, g46827, g46812, g46809
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	g46450
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	g51878, g53520
OG0000327	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070	g11293, g11292, g11294
OG0000328	Ag001G036310	g24521, g24516, g24520
OG0000328	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810	g46723
OG0000330	Ag001G093260	g41256
OG0000330	Ag007G612380, Ag001G092100, Ag001G093380	g1956
OG0000332	Ag008G719130	g28972
OG0000332	Ag001G016590, Ag001G016660	g54159
OG0000334	Ag001G073280	g2329
OG0000334	Ag002G173720	g37230
OG0000334	Ag006G510580, Ag006G510710, Ag006G510520	g44023
OG0000335	Ag002G158380	g37063
OG0000336	Ag004G327930	g31719
OG0000336	Ag003G238280	g44587
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	g31209, g27091, g31190, g27095
OG0000339	Ag006G517430	g25359
OG0000339	Ag002G202770	g52289
OG0000340	Ag002G197210	g38215
OG0000340	Ag002G197290, Ag002G197280	g37505
OG0000342	Ag003G210300, Ag003G210280	g53972
OG0000342	Ag003G210070	g23981
OG0000342	Ag007G614390	g43821, g43806
OG0000345	Ag004G316300	g49843
OG0000345	Ag004G316310	g27193
OG0000345	Ag007G592460	g51206
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	g12309, g36126
OG0000348	Ag007G649350	g10623
OG0000348	Ag003G227730, Ag008G695200	g53724
OG0000349	Ag003G286530, Ag008G692030	g18231
OG0000349	Ag002G114050, Ag002G121670	g13748, g13750
OG0000350	Ag001G069780	g32411
OG0000351	Ag008G725990	g45239
OG0000351	Ag008G726000	g45238
OG0000352	Ag004G325890, Ag002G117270, Ag004G325820, Ag004G325760, Ag004G325830, Ag004G325840, Ag002G138670, Ag004G325880, Ag007G580950	g31677
OG0000353	Ag007G616360, Ag002G157310, Ag003G234620, Ag001G053500, Ag005G402600, Ag001G032750, Ag002G107840, Ag004G333010, Ag004G320270, Ag008G718990, Ag006G526350, Ag003G251890, Ag006G506600	g44252
OG0000353	Ag004G381780	g32289
OG0000356	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730	g35508, g18523, g37782, g4812, g4800, g4814
OG0000358	Ag007G587570, Ag004G302250	g49447, g30863, g26927
OG0000358	Ag007G587560, Ag007G587550	g45514
OG0000360	Ag008G734820, Ag007G625370	g9656
OG0000360	Ag008G734800	g9658
OG0000361	Ag007G587740, Ag005G473000	g7378
OG0000361	Ag001G099790	g50704
OG0000361	Ag006G498070, Ag006G498040	g45398
OG0000362	Ag004G303100, Ag004G303120	g49471
OG0000362	Ag004G395330	g43847
OG0000362	Ag004G324550, Ag004G324540	g27336
OG0000362	Ag004G324530	g31636
OG0000368	Ag003G291040	g22842
OG0000368	Ag003G291010, Ag003G290970	g16342
OG0000368	Ag003G291060	g47983
OG0000369	Ag001G051410	g28769
OG0000370	Ag004G326130, Ag004G326140, Ag004G326120	g23768
OG0000370	Ag007G583890	g47536
OG0000371	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960	g7650, g11474
OG0000371	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130	g36060
OG0000371	Ag002G205030	g3821
OG0000372	Ag001G092900, Ag001G081980	g17100, g17096, g17097, g17099
OG0000374	Ag001G012930	g36851, g36855, g36853, g36852, g36854, g54187
OG0000375	Ag006G523230	g42801, g4399, g26363, g26365, g26392, g3294, g26361, g46158
OG0000377	Ag004G372070, Ag004G372680	g41000
OG0000378	Ag001G058140, Ag002G187490	g3460, g53194, g14340, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g42660, g42669, g24668, g35251, g4719, g26729, g25031, g48278, g22260
OG0000379	Ag003G256740	g34488
OG0000380	Ag004G347130	g41044
OG0000382	Ag004G299580	g39537
OG0000382	Ag004G366380	g41120
OG0000382	Ag004G309460	g31165
OG0000383	Ag007G582920	g32362, g32361, g27666
OG0000383	Ag007G582940, Ag007G582930	g50490
OG0000384	Ag005G463210, Ag005G463190	g12121
OG0000384	Ag005G463250	g24279
OG0000387	Ag001G018850	g25849, g37499
OG0000387	Ag002G196770	g37493, g37492
OG0000387	Ag002G196940	g50869
OG0000387	Ag002G196930	g6609
OG0000388	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920	g22154
OG0000389	Ag001G087520	g1975
OG0000389	Ag001G087850	g1977
OG0000390	Ag006G570350	g35026, g34348, g34350, g28458, g28439, g35303
OG0000390	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900	g6787
OG0000390	Ag005G457610	g13288
OG0000391	Ag004G339210, Ag004G339290, Ag004G339300	g50242, g27516
OG0000392	Ag007G602140	g11310
OG0000392	Ag001G060790	g11364
OG0000396	Ag005G437820	g10425
OG0000396	Ag005G414520	g4323
OG0000398	Ag005G468730	g12228, g12223
OG0000398	Ag005G468570, Ag001G002660, Ag001G002600	g27985, g54333
OG0000400	Ag003G262920, Ag003G264110	g50668
OG0000402	Ag006G561480	g14418
OG0000403	Ag004G371510	g44131, g44135, g17396
OG0000404	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870	g51571
OG0000405	Ag003G222690	g40811, g52416, g46447, g10447, g22665
OG0000406	Ag007G624170	g5012, g5008
OG0000406	Ag005G488120	g12661
OG0000408	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800	g50999
OG0000410	Ag004G375870, Ag004G375330	g1733, g24568, g44176
OG0000411	Ag006G555710	g23976, g17311
OG0000412	Ag008G693370	g28489
OG0000412	Ag005G444730	g11899
OG0000413	Ag008G699570	g12238
OG0000414	Ag003G245470	g50367
OG0000414	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670	g24049, g47348
OG0000415	Ag007G617980, Ag007G617850, Ag007G617950	g4813, g4802
OG0000416	Ag007G590790	g37911
OG0000417	Ag005G431120	g6467
OG0000420	Ag002G185870	g23784
OG0000420	Ag003G258420, Ag003G258400, Ag006G501890	g13846
OG0000421	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010	g46706, g53730, g46707
OG0000422	Ag004G310220, Ag004G310190	g49629, g49628
OG0000422	Ag004G310240, Ag002G188330, Ag004G310230, Ag004G310250	g27082
OG0000422	Ag004G310180	g27081
OG0000423	Ag003G238920	g12212
OG0000423	Ag001G003430, Ag005G467980, Ag004G353410, Ag008G684560	g27989, g54339
OG0000425	Ag001G007200	g36594, g54279
OG0000425	Ag001G007210	g13131
OG0000426	Ag008G703190, Ag004G372010, Ag002G137240	g14467
OG0000427	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620	g43972, g18058, g26185
OG0000429	Ag008G720860	g598
OG0000429	Ag007G606940	g45564, g29450
OG0000429	Ag003G279370	g23276
OG0000430	Ag005G417810	g6127
OG0000431	Ag004G368850	g41054, g44045
OG0000431	Ag004G311050	g27100
OG0000431	Ag004G311020	g31232
OG0000432	Ag007G617940, Ag008G701150, Ag001G060280, Ag008G701800, Ag008G683530	g39358
OG0000433	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730	g18132, g16748
OG0000435	Ag004G330760, Ag004G330900, Ag006G519810	g46992, g26157, g46989
OG0000435	Ag004G330680, Ag004G330730, Ag004G330750, Ag004G330790	g31807
OG0000436	Ag008G699920, Ag003G261400	g28563
OG0000437	Ag006G537060, Ag006G539630	g32687
OG0000438	Ag006G552460	g40411, g23955
OG0000439	Ag004G305090	g49529
OG0000439	Ag001G090720	g2023
OG0000439	Ag007G591220	g51246
OG0000440	Ag005G487680, Ag005G487710, Ag004G392020	g12773
OG0000440	Ag005G487640	g36390
OG0000441	Ag005G461190	g12088, g12085, g12084, g12086, g12087, g12083
OG0000446	Ag008G727860	g353
OG0000446	Ag004G320600	g27266
OG0000447	Ag005G464520	g12153, g7121, g13231
OG0000447	Ag007G583000	g50489, g32357
OG0000448	Ag002G115820, Ag002G120630	g10910, g40670
OG0000448	Ag002G120530	g10911
OG0000449	Ag007G656240	g1293, g28780, g41309
OG0000449	Ag008G710230	g19572, g41304, g28779
OG0000450	Ag003G223450, Ag002G192110	g32550
OG0000450	Ag005G417180	g6331
OG0000450	Ag002G168230	g21393, g34479, g6329
OG0000452	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070	g47740
OG0000453	Ag006G570450, Ag003G229890	g54240
OG0000453	Ag001G010250	g54231, g33385
OG0000454	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650	g890
OG0000456	Ag004G388500, Ag004G388340, Ag004G393490	g5590
OG0000457	Ag007G609520	g16865, g5308
OG0000457	Ag001G007140	g28419
OG0000459	Ag006G551250, Ag006G563380	g24036, g47359
OG0000460	Ag004G401160, Ag002G206250	g50836
OG0000461	Ag004G297280	g49273
OG0000461	Ag004G297270	g30720, g1438
OG0000463	Ag002G129770	g2833
OG0000467	Ag006G573960, Ag002G106040	g10969, g40576, g47280, g1996, g17461
OG0000468	Ag001G076000	g19139, g11288
OG0000468	Ag002G178980, Ag002G178970	g37303
OG0000471	Ag007G582470	g50497
OG0000471	Ag007G582540	g50496
OG0000471	Ag007G582490	g32378
OG0000472	Ag001G016740, Ag001G016730, Ag007G651090, Ag002G191620	g46683, g46681
OG0000474	Ag008G691340	g502, g2678, g19454, g19442, g9989
OG0000475	Ag004G384440, Ag007G642180, Ag004G316700, Ag004G383930, Ag004G384220, Ag004G384580, Ag004G384690	g45250
OG0000478	Ag001G000660, Ag005G468100	g3013
OG0000478	Ag001G017980	g40973, g23602
OG0000481	Ag004G377160	g40945
OG0000482	Ag007G646920	g46747, g18097, g18041, g44922, g44926, g41800
OG0000483	Ag008G695540	g39375
OG0000487	Ag004G302520, Ag005G485640, Ag007G588200	g12606, g30872, g12810, g7774, g7765
OG0000488	Ag001G068380	g11331
OG0000489	Ag007G586590, Ag007G586580, Ag007G586600, Ag003G294790, Ag003G294850, Ag003G294800, Ag003G294820, Ag003G294830, Ag003G294840, Ag003G294860, Ag003G294810, Ag005G483110, Ag005G483100, Ag005G483290	g31982, g32989
OG0000491	Ag008G714360	g21423, g1408
OG0000492	Ag008G699110, Ag008G699990, Ag008G700020, Ag008G691300, Ag008G700000	g1343, g1338, g43635
OG0000493	Ag008G691820	g41962
OG0000498	Ag002G118970, Ag002G118740, Ag008G686150	g28420, g918
OG0000498	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900	g23591
OG0000499	Ag006G575170	g24192
OG0000499	Ag005G465770	g13215, g12179
OG0000500	Ag002G102620	g18472
OG0000501	Ag006G535430, Ag003G279520	g32899
OG0000501	Ag006G558370, Ag006G558380	g19563, g19561, g19560, g19562
OG0000504	Ag006G493540, Ag002G181080	g37317
OG0000504	Ag005G476980	g13045, g12397, g7487
OG0000506	Ag004G341890	g29695, g13576
OG0000507	Ag002G123770	g16066, g16061
OG0000508	Ag002G172000, Ag002G137860	g37276
OG0000509	Ag001G038070, Ag001G038080	g24336
OG0000510	Ag004G371880, Ag004G372380	g44132, g41019, g41018
OG0000510	Ag004G371890	g44133
OG0000511	Ag001G034330	g17679
OG0000511	Ag004G379930	g40900
OG0000512	Ag006G545750	g17267, g23904, g24586, g23899, g23901, g23902
OG0000513	Ag002G172390	g19186
OG0000513	Ag001G051420	g2921
OG0000514	Ag005G446210	g6742
OG0000515	Ag001G000240, Ag001G000230	g54384
OG0000516	Ag003G221560	g50705
OG0000516	Ag006G511140, Ag006G511180, Ag005G480940, Ag002G129230, Ag005G480950, Ag005G480930, Ag005G481010	g43009
OG0000520	Ag001G025480, Ag001G093880	g52272
OG0000520	Ag002G202190	g1879
OG0000521	Ag002G154960, Ag002G149740	g40242
OG0000521	Ag003G214590	g46440
OG0000522	Ag006G540900	g50679
OG0000522	Ag002G147670	g40318
OG0000523	Ag007G583780	g32310, g32311, g32309
OG0000523	Ag001G095450	g1822
OG0000524	Ag005G479160, Ag005G479170	g37932, g37940, g12429
OG0000524	Ag005G479180	g12430
OG0000525	Ag003G213550	g46461
OG0000525	Ag004G326110	g27359
OG0000525	Ag001G006140	g36635
OG0000526	Ag001G054010, Ag001G054190	g2744
OG0000526	Ag001G054200	g19502
OG0000529	Ag008G714630	g802, g14403
OG0000530	Ag007G624360	g29147, g29150, g29148
OG0000531	Ag004G356480	g52035, g25499, g2998, g24849, g45108, g31196, g43423, g23795, g3319, g31195, g7090, g16387, g24976, g24629, g47577, g52034
OG0000531	Ag002G123110	g22415, g45892, g24977, g15524, g2395, g23794, g31197, g15905, g53221, g42185, g26798, g32854, g42065, g6487, g25497, g49767, g45891, g15606, g28876, g11627, g28037, g45464, g25498, g14584, g3320, g22990, g28936, g43169, g32395, g36363, g24412, g18829, g26168, g41069, g15888, g2738, g19920, g16313, g42161, g42133, g3572, g10347, g19047, g42998, g43936, g34859, g25684, g43540, g49521, g50231, g42151, g26330, g26327, g25212, g1895, g36541, g24329, g25447
OG0000532	Ag005G479210, Ag005G478940, Ag005G478950	g12455
OG0000532	Ag003G295990	g32454
OG0000533	Ag003G295150	g18305
OG0000535	Ag004G374200	g40981
OG0000535	Ag002G176510	g10730
OG0000536	Ag001G058170, Ag001G034340, Ag006G560080	g3462
OG0000537	Ag007G598950	g45190
OG0000537	Ag001G043330	g26286, g46950
OG0000537	Ag005G479600	g7589
OG0000538	Ag002G197520, Ag002G197560, Ag002G197570	g37511
OG0000539	Ag001G099110	g8
OG0000539	Ag007G594430, Ag004G392630, Ag004G387320, Ag007G594300, Ag007G594330	g51149, g51152, g51151, g51148, g51150, g51153, g51147, g51144, g51133
OG0000540	Ag007G593980	g51164
OG0000540	Ag007G593990	g51161, g51163
OG0000542	Ag007G621160	g5064, g45719
OG0000543	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210	g50674, g6257, g6276, g3083, g6273, g6259, g38385
OG0000545	Ag003G227690, Ag003G227810	g44484
OG0000547	Ag003G289460, Ag003G291750, Ag003G287310, Ag003G287740, Ag002G186040, Ag002G186070, Ag003G291840, Ag003G289820, Ag003G289830, Ag003G289840, Ag003G291730, Ag003G291480, Ag003G291510	g32583
OG0000550	Ag005G455070	g19237, g11324
OG0000551	Ag008G731770	g9748, g206
OG0000551	Ag007G603420	g5442
OG0000552	Ag002G204680	g2664, g24348, g37712, g50813
OG0000554	Ag002G169930, Ag004G376310	g44179, g40964
OG0000554	Ag002G156760, Ag002G154330	g28219, g36991
OG0000556	Ag005G427890, Ag005G448010	g11687
OG0000557	Ag001G092650	g1926
OG0000557	Ag002G200310	g52194
OG0000558	Ag002G193520, Ag004G379460	g45137, g6394, g37094, g37077, g37420
OG0000559	Ag006G494200	g5764
OG0000560	Ag008G709130	g28744, g39227
OG0000561	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720	g9727
OG0000561	Ag008G732390, Ag005G451700, Ag005G451760, Ag008G732340	g186, g185
OG0000562	Ag005G482800	g12524, g12903
OG0000562	Ag007G614680	g29300, g5178
OG0000562	Ag007G634950	g4833
OG0000563	Ag004G324220, Ag004G324240, Ag004G324140	g2642
OG0000564	Ag003G270540	g54031
OG0000565	Ag007G593910	g18012
OG0000566	Ag008G718040, Ag008G718030, Ag005G449860	g41560
OG0000566	Ag008G717740	g41399
OG0000566	Ag008G717750	g720
OG0000570	Ag005G490020	g7906
OG0000570	Ag008G725350	g9919
OG0000571	Ag008G712960	g830
OG0000571	Ag004G308000, Ag004G308010	g31103, g31105
OG0000573	Ag001G009350	g1437
OG0000578	Ag004G311890	g31250
OG0000578	Ag004G369890	g44098
OG0000580	Ag002G199050	g37536
OG0000582	Ag004G308430	g797
OG0000582	Ag007G596900	g40099
OG0000584	Ag007G586810	g11067
OG0000584	Ag003G254400	g23547
OG0000585	Ag005G465400	g51449, g37082, g7149
