Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0000239	Ag001G018250, Ag001G019440, Ag001G019330, Ag001G019480, Ag001G019400, Ag001G019290, Ag001G019190, Ag001G019310, Ag001G019240, Ag001G019210, Ag001G019450, Ag001G019270, Ag001G018920, Ag001G017170, Ag001G017270, Ag002G107820, Ag002G111380, Ag001G005190	Cg004G149260
OG0000240	Ag006G521840	Cg005G180190, Cg002G062910
OG0000240	Ag001G089960	Cg001G033750
OG0000242	Ag004G319220	Cg006G231900
OG0000242	Ag004G319640	Cg006G231890
OG0000242	Ag004G319270	Cg006G231910
OG0000244	Ag006G567480	Cg001G019150
OG0000244	Ag002G138420, Ag002G137630	Cg003G093660, Cg003G080320
OG0000244	Ag006G567460, Ag006G567470	Cg001G019160
OG0000248	Ag002G142990	Cg003G081360
OG0000248	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860	Cg003G081340
OG0000248	Ag004G367480	Cg007G252860
OG0000249	Ag002G168420, Ag002G179380	Cg005G169790
OG0000250	Ag003G292650	Cg007G270460, Cg007G270470, Cg007G270580
OG0000252	Ag002G201630, Ag002G201600	Cg007G252790, Cg007G252760
OG0000252	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240	Cg008G283740, Cg004G136500
OG0000254	Ag005G456040, Ag002G185430	Cg004G134710
OG0000256	Ag002G186750, Ag002G186710, Ag002G186740	Cg003G080890
OG0000256	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560	Cg005G165640
OG0000257	Ag001G081770, Ag001G081780	Cg007G247040, Cg007G247060
OG0000257	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340	Cg006G198470, Cg006G198480
OG0000257	Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200	Cg004G126080
OG0000258	Ag002G175550	Cg002G072340
OG0000258	Ag008G702170	Cg003G104860
OG0000258	Ag004G336180	Cg002G072320
OG0000264	Ag002G129660	Cg003G079930, Cg003G094080, Cg003G094890, Cg003G079050
OG0000264	Ag007G599430	Cg003G079060, Cg003G094880
OG0000267	Ag004G311330	Cg005G177130, Cg005G177100, Cg005G177110, Cg005G177030, Cg005G177010, Cg005G177140, Cg005G177090, Cg005G177120
OG0000268	Ag008G659990	Cg002G074810
OG0000268	Ag007G590690, Ag006G555210, Ag004G378430	Cg007G248330
OG0000268	Ag004G378440	Cg007G248320
OG0000268	Ag006G492050	Cg008G282710
OG0000268	Ag001G074460	Cg002G052420
OG0000269	Ag006G552380, Ag003G265590, Ag003G266400	Cg002G069710
OG0000269	Ag002G157110	Cg007G256050, Cg004G151220
OG0000269	Ag007G634850, Ag001G009880	Cg004G148220
OG0000269	Ag001G037980, Ag008G678960	Cg002G069700
OG0000270	Ag003G296180	Cg004G152330
OG0000270	Ag003G282610	Cg001G000740
OG0000271	Ag001G022460, Ag001G022490	Cg001G032910
OG0000271	Ag006G495010	Cg003G094150
OG0000273	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120	Cg006G201150, Cg006G201180
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	Cg003G107390
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	Cg005G177430
OG0000275	Ag005G439960	Cg004G139010
OG0000277	Ag001G032920	Cg001G025730, Cg001G025680, Cg001G025710, Cg001G025690, Cg001G025720
OG0000281	Ag001G016930, Ag001G016850	Cg006G199670
OG0000282	Ag007G599590	Cg008G288350, Cg008G323220
OG0000282	Ag007G599660	Cg008G288380
OG0000283	Ag007G587950	Cg008G319010
OG0000283	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990	Cg008G318960, Cg008G318990, Cg008G318970
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380
OG0000284	Ag006G554760	Cg008G306240, Cg008G306230
OG0000287	Ag005G444110	Cg007G251270
OG0000287	Ag003G212550, Ag005G444070, Ag005G442850, Ag005G442860, Ag003G212560	Cg004G137910
OG0000287	Ag005G444010, Ag005G442790	Cg004G137940
OG0000287	Ag005G444160	Cg004G140030
OG0000287	Ag005G442830, Ag005G444040	Cg004G137980, Cg004G137960
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	Cg004G135310
OG0000293	Ag007G619660, Ag003G284910, Ag001G083740	Cg008G293400, Cg001G035010
OG0000294	Ag005G458030	Cg004G133910
OG0000294	Ag002G169270	Cg005G169690
OG0000294	Ag002G204660	Cg005G158570
OG0000294	Ag006G513280	Cg003G077590, Cg014G332020
OG0000294	Ag004G299490, Ag004G299500	Cg006G243870
OG0000295	Ag005G465340, Ag005G465350, Ag005G465370	Cg007G263400
OG0000297	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940	Cg001G003600
OG0000297	Ag007G595310	Cg005G178560, Cg005G178570, Cg005G178540
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	Cg003G108160
OG0000297	Ag005G448670	Cg004G136450
OG0000298	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110	Cg001G021100, Cg001G021090
OG0000299	Ag006G499870, Ag006G499900, Ag006G499860	Cg001G026230, Cg001G026550
OG0000299	Ag003G213780, Ag003G220100	Cg007G279160
OG0000300	Ag003G259820	Cg004G145480, Cg004G145490
OG0000300	Ag002G137460, Ag002G140980	Cg004G145430, Cg004G144800
OG0000304	Ag002G102400	Cg008G321360, Cg008G321310, Cg008G321320
OG0000308	Ag003G238370	Cg007G273340
OG0000308	Ag004G327720	Cg001G040650
OG0000311	Ag007G622820	Cg008G296830
OG0000311	Ag001G024940	Cg006G201410
OG0000311	Ag005G457020	Cg004G134370
OG0000313	Ag006G560670, Ag006G560940, Ag006G560690	Cg001G028860
OG0000313	Ag002G171170	Cg001G020560
OG0000314	Ag004G302930	Cg006G241650
OG0000314	Ag004G302940	Cg006G241640
OG0000314	Ag007G588560	Cg005G173580
OG0000316	Ag006G542900	Cg006G210390, Cg008G298570, Cg001G041080
OG0000316	Ag002G185950, Ag002G185990	Cg005G165580, Cg005G165480
OG0000319	Ag008G711750	Cg003G086150, Cg003G108110, Cg006G238150
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	Cg001G036490, Cg001G035900, Cg001G035950, Cg001G035910, Cg001G035940
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	Cg007G279100
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	Cg005G165820
OG0000323	Ag004G374940, Ag004G374900	Cg001G013020
OG0000324	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190	Cg008G317460, Cg001G031330, Cg007G263750
OG0000327	Ag001G075570, Ag001G075560	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500	Cg002G052000
OG0000329	Ag001G077310, Ag001G078150	Cg004G137660
OG0000330	Ag007G612380, Ag001G092100	Cg002G046560
OG0000332	Ag001G016660	Cg004G136440
OG0000334	Ag001G073280	Cg002G052730
OG0000334	Ag002G173720	Cg005G168750
OG0000335	Ag005G473330, Ag005G473370	Cg004G142530, Cg004G127070
OG0000335	Ag007G583790	Cg006G218670
OG0000336	Ag003G238210, Ag003G238250	Cg007G273380, Cg007G273390
OG0000336	Ag004G327930	Cg006G228370
OG0000336	Ag003G238280	Cg007G273370
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150
OG0000339	Ag006G548660, Ag006G545860	Cg001G017490
OG0000339	Ag006G517430	Cg006G244870
OG0000339	Ag002G202770	Cg005G159770
OG0000339	Ag001G094740	Cg002G045310
OG0000340	Ag002G197210	Cg005G162340
OG0000340	Ag002G197290, Ag002G197280	Cg005G162320
OG0000341	Ag002G159280	Cg001G030730
OG0000342	Ag003G210300, Ag003G210280	Cg001G042370
OG0000345	Ag004G316330	Cg006G233270, Cg006G233280
OG0000345	Ag004G316310	Cg006G233290
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	Cg004G127590, Cg007G261820, Cg007G261880, Cg007G261870, Cg007G261860, Cg007G261890, Cg007G261900, Cg007G261920, Cg007G261910, Cg007G261930, Cg007G261840, Cg007G264260, Cg007G264270, Cg007G264250, Cg007G264200, Cg007G264220, Cg007G264180, Cg007G264360, Cg007G264320, Cg007G261830, Cg007G264380, Cg007G264140, Cg007G264280, Cg007G264350, Cg007G264230, Cg007G264290, Cg007G264160, Cg007G264150, Cg007G264240, Cg007G264420, Cg007G264330, Cg007G264300, Cg007G264310, Cg007G264340, Cg007G261850, Cg007G264370, Cg007G264170, Cg007G264190, Cg007G264210, Cg007G264130
OG0000348	Ag007G649350	Cg004G146340, Cg007G271550
OG0000349	Ag003G286530, Ag008G692030	Cg001G004450
OG0000349	Ag003G286490, Ag003G286480	Cg005G177460
OG0000351	Ag005G465630	Cg008G290210
OG0000352	Ag004G325890	Cg006G229000
OG0000353	Ag004G299300, Ag003G211090, Ag004G381780, Ag001G053510, Ag008G672580	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	Ag003G210200	Cg007G280400
OG0000356	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730	Cg008G306390, Cg008G306550
OG0000358	Ag007G587570, Ag004G302250	Cg006G242200
OG0000358	Ag007G587560, Ag007G587550	Cg008G289880
OG0000359	Ag007G581430, Ag007G581460	Cg006G216530, Cg006G216520, Cg006G216510
OG0000359	Ag003G211770	Cg005G172170
OG0000360	Ag008G734820, Ag007G625370	Cg003G114870
OG0000361	Ag007G587740, Ag005G473000	Cg004G127210
OG0000362	Ag004G303100, Ag004G303120	Cg006G241490
OG0000363	Ag002G184600	Cg004G145460
OG0000363	Ag006G517120, Ag004G372780	Cg006G201850
OG0000363	Ag006G517110, Ag007G645790, Ag005G450280	Cg006G201860
OG0000368	Ag003G291040	Cg001G002850
OG0000368	Ag003G291010	Cg001G002860
OG0000368	Ag003G291060	Cg001G002830
OG0000369	Ag001G051410	Cg002G061220
OG0000370	Ag004G326160	Cg006G228950
OG0000370	Ag007G583890	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960	Cg006G220780, Cg005G158480
OG0000371	Ag002G205030	Cg005G158470
OG0000372	Ag001G092900, Ag001G081980	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	Ag001G012930	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	Ag004G372070, Ag004G372680	Cg007G249720
OG0000377	Ag004G312650	Cg007G249710
OG0000382	Ag004G366380	Cg007G254420
OG0000382	Ag004G309460	Cg006G236900
OG0000383	Ag007G582890, Ag007G582900, Ag007G582910	Cg006G217970
OG0000383	Ag007G582940, Ag007G582930	Cg006G218010, Cg006G217980
OG0000384	Ag005G463210, Ag005G463190	Cg004G131950
OG0000384	Ag001G007560	Cg006G196900
OG0000387	Ag002G196770	Cg005G162800
OG0000387	Ag002G196940	Cg005G162500
OG0000387	Ag002G197080, Ag002G174250	Cg005G162480
OG0000390	Ag008G723890	Cg008G303200
OG0000390	Ag005G457610	Cg002G062740
OG0000391	Ag004G339360	Cg006G223560, Cg006G223590
OG0000391	Ag003G277260	Cg006G223610
OG0000391	Ag004G339210, Ag004G339290, Ag004G339300	Cg006G223580
OG0000392	Ag001G060770	Cg002G056660
OG0000392	Ag001G060820	Cg002G056610
OG0000392	Ag007G602140	Cg001G037860, Cg001G037810
OG0000392	Ag001G060790	Cg002G056570
OG0000393	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860, Ag005G457660, Ag005G457620, Ag002G124830	Cg003G086190, Cg003G086120
OG0000396	Ag005G437820	Cg001G030810, Cg002G069030
OG0000396	Ag005G414520	Cg002G069060
OG0000398	Ag005G468730	Cg008G310730
OG0000398	Ag005G468570	Cg004G129510
OG0000398	Ag001G002660, Ag001G002600	Cg006G195010
OG0000400	Ag003G262920, Ag003G264110	Cg004G145190
OG0000401	Ag008G728550	Cg003G110670
OG0000401	Ag008G728060, Ag008G728070	Cg003G110400
OG0000403	Ag004G371510	Cg007G250650, Cg007G250640
OG0000404	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	Ag007G624170	Cg008G297220
OG0000406	Ag001G091560	Cg002G046730
OG0000406	Ag005G488120	Cg004G118250
OG0000407	Ag004G386540, Ag004G386500, Ag004G386590, Ag004G386580, Ag004G386610	Cg007G246870
OG0000407	Ag007G616520	Cg008G295160
OG0000408	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800	Cg005G189700
OG0000411	Ag004G378270	Cg007G248450
OG0000411	Ag002G139790	Cg003G093460, Cg003G080490
OG0000411	Ag006G555710	Cg001G019000
OG0000412	Ag008G693370	Cg003G101880
OG0000412	Ag005G444730	Cg004G137580
OG0000413	Ag005G469030	Cg004G129370
OG0000413	Ag008G699570	Cg003G104010
OG0000414	Ag003G245470	Cg006G220700
OG0000415	Ag007G617980, Ag007G617850, Ag007G617950	Cg008G292540
OG0000415	Ag007G636980	Cg008G306950
OG0000416	Ag007G590790	Cg005G174990, Cg005G174850
OG0000417	Ag003G269090	Cg004G141850
OG0000419	Ag003G268870, Ag003G294400, Ag003G294350, Ag003G294340	Cg008G310850, Cg008G309170
OG0000421	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010	Cg001G039140, Cg001G039040
OG0000422	Ag004G310220, Ag004G310190	Cg001G020210, Cg006G236580
OG0000422	Ag004G310270	Cg006G236570, Cg006G236560
OG0000422	Ag004G310180	Cg006G236590
OG0000423	Ag003G238920	Cg007G273210
OG0000423	Ag001G003430	Cg006G195220
OG0000423	Ag005G467980	Cg004G129870
OG0000425	Ag001G007200	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	Ag001G007210	Cg004G127770
OG0000426	Ag008G703190, Ag004G372010, Ag002G137240	Cg006G210120
OG0000427	Ag005G483410	Cg004G121350
OG0000427	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620	Cg004G145850, Cg007G279320
OG0000429	Ag008G720860	Cg008G305090
OG0000429	Ag007G606940	Cg008G291690
OG0000429	Ag003G279370	Cg001G008100
OG0000430	Ag005G417810	Cg004G152450
OG0000430	Ag003G296480	Cg001G005380, Cg005G193810, Cg001G000600
OG0000431	Ag004G368850	Cg007G251970
OG0000431	Ag004G311050	Cg006G235970
OG0000431	Ag004G311020	Cg006G235980
OG0000432	Ag008G683530	Cg003G099400
OG0000432	Ag008G697030, Ag008G697000	Cg003G103300
OG0000433	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730	Cg008G318280
OG0000435	Ag006G519810	Cg006G224010
OG0000436	Ag008G699920, Ag003G261400	Cg003G104180
OG0000436	Ag003G257820	Cg001G011130
OG0000436	Ag005G405190	Cg004G156050
OG0000437	Ag006G537060, Ag006G539630	Cg006G211940
OG0000438	Ag006G552460	Cg003G081140
OG0000439	Ag004G305090	Cg006G240170
OG0000439	Ag001G090720	Cg002G047030
OG0000439	Ag007G591220	Cg005G175260
OG0000440	Ag006G496750, Ag007G625540	Cg008G297760
OG0000440	Ag005G487680, Ag005G487710, Ag004G392020	Cg004G118560
OG0000440	Ag005G487640	Cg004G118570
OG0000441	Ag005G461190	Cg004G132880
OG0000441	Ag005G461260	Cg004G132850
OG0000441	Ag005G461230	Cg004G132870, Cg004G132860
OG0000442	Ag003G296240, Ag003G296250, Ag007G606310	Cg007G265110, Cg007G265120
OG0000442	Ag002G199760, Ag002G199730	Cg005G192980, Cg007G247910
OG0000443	Ag004G401510, Ag004G401520, Ag004G401480, Ag004G401460, Ag004G401470, Ag004G401560	Cg007G272740, Cg007G272730
OG0000446	Ag008G727860	Cg003G110320
OG0000446	Ag004G320600	Cg006G231520
OG0000447	Ag005G464520	Cg004G131200
OG0000447	Ag008G724720	Cg003G108540
OG0000447	Ag007G583000	Cg006G218040
OG0000448	Ag002G115820, Ag002G120630	Cg008G324500
OG0000448	Ag002G120530	Cg008G324490
OG0000448	Ag002G115810, Ag002G120640	Cg008G324510
OG0000449	Ag007G656240	Cg003G107590
OG0000449	Ag008G710230	Cg002G061240, Cg003G107580
OG0000453	Ag006G570450, Ag003G229890	Cg005G177990
OG0000454	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650	Cg003G099450
OG0000456	Ag004G388500, Ag004G388340, Ag004G393490	Cg005G187000
OG0000457	Ag007G609510, Ag007G609520	Cg008G292890
OG0000460	Ag004G401160, Ag002G206250	Cg001G018880
OG0000460	Ag004G371960	Cg005G157890
OG0000461	Ag004G297280	Cg006G245460
OG0000461	Ag004G297270	Cg006G245470
OG0000466	Ag002G200890	Cg005G160230
OG0000468	Ag001G076000	Cg002G051880
OG0000468	Ag007G588820	Cg005G173840
OG0000468	Ag002G178980, Ag002G178970	Cg005G167330
OG0000471	Ag007G582470	Cg006G217710
OG0000471	Ag007G582540	Cg006G217740, Cg006G217720, Cg006G217730
OG0000472	Ag007G651090	Cg001G040820
OG0000472	Ag001G035310, Ag001G035280, Ag007G651110	Cg001G040810, Cg001G040800
OG0000473	Ag001G097420	Cg005G158290
OG0000474	Ag008G691340	Cg008G303420
OG0000474	Ag008G723500, Ag003G266780	Cg002G057990, Cg005G190550, Cg001G009730
OG0000475	Ag004G316700	Cg006G233150, Cg006G233130
OG0000482	Ag004G356890	Cg007G266950, Cg001G038090
OG0000483	Ag008G695540	Cg003G102670
OG0000483	Ag008G695570	Cg003G102690, Cg003G102680
OG0000487	Ag004G302520	Cg005G173270, Cg006G241950
OG0000488	Ag008G708780, Ag008G708410	Cg002G054460
OG0000489	Ag005G483110, Ag005G483100	Cg004G121500, Cg004G121510
OG0000490	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050	Cg006G244130, Cg006G244120
OG0000491	Ag008G714200, Ag008G714190	Cg008G302450
OG0000492	Ag008G699990, Ag008G700020, Ag008G691300	Cg003G103830
OG0000493	Ag008G691820	Cg008G310080
OG0000498	Ag002G118970, Ag002G118740, Ag008G686150	Cg003G100300
OG0000498	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900	Cg001G012780, Cg006G218710
OG0000499	Ag006G575170	Cg001G022510
OG0000499	Ag003G214300	Cg007G279080
OG0000499	Ag005G465770	Cg004G130580
OG0000500	Ag002G102780, Ag002G132060	Cg008G321790
OG0000500	Ag002G102620	Cg008G321740
OG0000500	Ag002G114310	Cg008G321800
OG0000501	Ag006G535430, Ag003G279520	Cg006G209830
OG0000504	Ag006G493540, Ag002G181080	Cg008G283420
OG0000504	Ag005G476980	Cg004G125100
OG0000505	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	Ag004G341890	Cg008G286990
OG0000507	Ag004G399780	Cg007G245970, Cg007G245960, Cg007G245940
OG0000507	Ag001G093180, Ag002G123780	Cg008G320160
OG0000509	Ag001G038070, Ag001G038080	Cg006G201540, Cg001G024650
OG0000509	Ag001G101890	Cg001G024640
OG0000510	Ag004G371880, Ag004G372380	Cg007G250480, Cg007G250500
OG0000510	Ag004G371890	Cg007G250460
OG0000511	Ag001G034330	Cg001G026600
OG0000511	Ag004G379930	Cg007G247860
OG0000512	Ag006G545750	Cg001G017530, Cg001G017520, Cg002G068470, Cg001G017500, Cg001G017510
OG0000513	Ag002G172390	Cg002G052890
OG0000513	Ag001G051420	Cg002G061210
OG0000513	Ag008G710120	Cg003G107510
OG0000516	Ag006G560970, Ag006G511140, Ag006G511180, Ag005G480940, Ag002G129230, Ag005G480950, Ag005G480930, Ag005G481010	Cg001G039660
OG0000520	Ag002G202200	Cg009G325440, Cg008G313690
OG0000520	Ag002G202190	Cg002G045640
OG0000521	Ag002G154960, Ag002G149740	Cg003G085930
OG0000521	Ag004G339390	Cg007G278940
OG0000522	Ag006G540900	Cg006G212930
OG0000523	Ag002G203570	Cg005G159230
OG0000523	Ag007G583780	Cg006G218660
OG0000524	Ag005G479160, Ag005G479170	Cg004G123940
OG0000524	Ag005G479180	Cg008G312990
OG0000525	Ag003G213550	Cg007G279230
OG0000525	Ag004G326110	Cg006G228960
OG0000525	Ag005G465120	Cg004G130910
OG0000525	Ag001G006140	Cg006G196190
OG0000526	Ag001G054010, Ag001G054190	Cg002G059250
OG0000526	Ag001G054200	Cg002G059300
OG0000529	Ag002G183190	Cg008G302300
OG0000532	Ag003G295990	Cg008G308940
OG0000533	Ag003G295150	Cg001G001030
OG0000533	Ag006G521550	Cg005G193250
OG0000533	Ag003G282140	Cg004G152110
OG0000534	Ag004G378460, Ag004G378630, Ag004G378650, Ag004G378670, Ag004G378480, Ag004G378590	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	Ag004G374200	Cg002G074680, Cg007G250270
OG0000535	Ag002G176510	Cg002G074710
OG0000537	Ag007G598950	Cg003G094580, Cg003G079430
OG0000538	Ag002G197400	Cg005G162250
OG0000539	Ag001G099110	Cg007G251010
OG0000540	Ag007G593940	Cg005G177450
OG0000540	Ag007G593990	Cg005G177500, Cg005G177490
OG0000542	Ag007G621160	Cg008G296420
OG0000542	Ag001G024160, Ag003G260040	Cg006G200890
OG0000542	Ag005G489130, Ag005G448090, Ag002G119610	Cg004G117700
OG0000543	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000, Cg005G189950, Cg005G190430, Cg005G189990, Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980
OG0000544	Ag004G303770, Ag004G303690	Cg006G241110
OG0000544	Ag004G303720, Ag004G303730, Ag004G303740	Cg006G241100
OG0000545	Ag003G227690, Ag003G227810	Cg007G275530
OG0000545	Ag003G227850	Cg007G275520, Cg007G275510
OG0000550	Ag001G069200	Cg005G170400
OG0000550	Ag002G166090	Cg002G054170
OG0000551	Ag008G731770	Cg003G112680
OG0000551	Ag003G295060	Cg001G001200
OG0000551	Ag007G603420	Cg008G290260
OG0000552	Ag002G204680	Cg006G222430
OG0000552	Ag001G096850	Cg005G175630, Cg002G044370
OG0000554	Ag002G169930, Ag004G376310	Cg007G248970
OG0000556	Ag005G480420	Cg004G123180
OG0000556	Ag005G427890, Ag005G448010	Cg004G142770
OG0000557	Ag001G092650	Cg002G046330
OG0000557	Ag002G200310	Cg005G161030
OG0000558	Ag002G166500, Ag002G166380, Ag002G166570, Ag002G164810	Cg005G164050, Cg005G163680
OG0000558	Ag002G193520, Ag004G379460	Cg005G164040, Cg005G164030, Cg004G144890
OG0000559	Ag006G494200	Cg008G283670
OG0000559	Ag006G494130, Ag006G494150	Cg008G284340
OG0000560	Ag008G709130	Cg003G107170
OG0000561	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720	Cg008G302100, Cg003G090310, Cg003G095750, Cg003G113090, Cg003G113110
