Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0000269	Ag007G634850, Ag001G009880	AT1G43260.1
OG0000270	Ag003G225130	AT1G75630.2
OG0000271	Ag001G022460, Ag001G022490	AT5G37640.1, AT5G03240.1, AT1G65350.1
OG0000271	Ag004G382710	AT4G02890.3
OG0000273	Ag003G275520	AT5G51470.1
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	AT5G59720.1
OG0000274	Ag002G131930	AT3G46230.1
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	AT2G29500.1
OG0000276	Ag006G560510, Ag006G560400	AT5G42590.1
OG0000276	Ag006G560660	AT4G20235.1
OG0000277	Ag001G032920	AT4G15700.1, AT4G15690.1
OG0000281	Ag001G016930, Ag001G016850	AT1G49990.1
OG0000282	Ag007G599590	AT5G07530.1
OG0000282	Ag007G599660	AT5G07550.1
OG0000283	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990	AT5G43370.1, AT5G43350.1
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	AT5G26630.1
OG0000285	Ag007G645850, Ag005G415910	AT2G07505.1, AT2G06265.1
OG0000286	Ag008G734600	AT5G53592.1
OG0000287	Ag005G444110	AT3G20980.1
OG0000288	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220	AT2G03460.1
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	AT3G18650.1
OG0000290	Ag008G713350, Ag008G713310	AT4G02235.1, AT4G11250.1, AT5G65330.1
OG0000294	Ag005G458030	AT3G17390.1
OG0000294	Ag006G513280	AT4G01850.1
OG0000294	Ag004G299490, Ag004G299500	AT1G02500.1
OG0000297	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940	AT4G36590.1
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	AT5G60440.1
OG0000298	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110	AT4G19630.1
OG0000299	Ag006G499900, Ag006G499860	AT3G44970.1
OG0000299	Ag003G213780, Ag003G220100	AT1G78490.1
OG0000300	Ag003G259820	AT2G05530.1, AT2G05520.1
OG0000300	Ag002G137460, Ag002G140980	AT2G05440.2, AT2G05510.1
OG0000301	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650	AT5G15690.1, AT4G04775.1
OG0000303	Ag003G271760, Ag006G557400	AT2G19365.1
OG0000303	Ag001G067100	AT2G20625.2
OG0000304	Ag002G124190	AT5G44950.1
OG0000308	Ag004G327900	AT5G48770.1
OG0000308	Ag003G238370	AT4G09360.1
OG0000308	Ag004G327720	AT5G40100.1, AT1G17600.1
OG0000310	Ag008G709240	AT1G35850.1, AT5G59280.1
OG0000310	Ag008G711030	AT5G60180.1, AT5G60110.1
OG0000311	Ag007G622820	AT5G16570.1
OG0000311	Ag001G024940	AT1G48470.1
OG0000311	Ag005G457020	AT3G17820.1
OG0000313	Ag006G560490, Ag006G560390	AT3G29190.1
OG0000313	Ag006G560010, Ag005G411080	AT3G29110.1, AT4G20210.1
OG0000313	Ag001G024170	AT1G48820.1
OG0000313	Ag002G171160	AT4G15870.1
OG0000314	Ag004G302930	AT1G04750.1
OG0000314	Ag004G302940	AT1G04760.1
OG0000314	Ag007G588550	AT2G33110.1
OG0000316	Ag002G187160, Ag002G187230, Ag002G185950, Ag002G185990	AT2G40560.1, AT2G40500.1
OG0000319	Ag008G711750	AT1G07940.1, AT1G07920.1, AT1G07930.1, AT5G60390.1
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	AT4G09440.1, AT5G37920.1, AT5G37430.1, AT5G37410.2, AT4G16530.1, AT5G37420.1, AT5G37470.2, AT5G37460.1
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	AT1G78400.1
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	AT2G26620.1, AT2G15470.1, AT2G15450.1, AT2G15460.1, AT4G13760.1, AT2G40310.1, AT1G43100.1, AT1G43090.1, AT1G43080.1
OG0000323	Ag004G374940, Ag004G374900	AT4G27652.1
OG0000327	Ag001G075570, Ag001G075560	AT1G23720.2
OG0000327	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500	AT3G28550.1, AT3G54580.1, AT3G54590.3
OG0000328	Ag001G036310	AT4G14630.1
OG0000329	Ag001G077310, Ag001G078150	AT4G02310.1
OG0000330	Ag001G093260	AT3G59460.1
OG0000330	Ag007G612380, Ag001G092100	AT1G06630.1, AT3G60040.3
OG0000332	Ag001G016590, Ag001G016660	AT4G14960.2, AT1G04820.1, AT1G50010.1
OG0000334	Ag001G073280	AT3G53810.1
OG0000334	Ag002G173720	AT2G37710.1
OG0000335	Ag006G552370, Ag006G552350	AT1G43010.1
OG0000335	Ag005G473330, Ag005G473370	AT3G11350.1, AT3G11380.1
OG0000335	Ag007G583790	AT1G28020.1
OG0000336	Ag003G238210, Ag003G238250	AT1G72920.1, AT1G72930.1
OG0000336	Ag004G327930	AT1G17615.1
OG0000336	Ag003G238280	AT1G72890.2
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	AT1G09690.1, AT1G09590.1, AT1G57660.1, AT1G57860.1
OG0000339	Ag006G548660, Ag006G545860	AT1G01620.1, AT4G23400.1
OG0000339	Ag001G094740	AT3G61430.1
OG0000340	Ag002G197210	AT2G43510.1
OG0000340	Ag002G197290, Ag002G197280	AT2G43520.1
OG0000345	Ag004G316330	AT1G12672.2
OG0000345	Ag004G316300	AT1G12665.1
OG0000345	Ag004G316310	AT1G12660.1
OG0000345	Ag007G592460	AT1G12663.1
OG0000346	Ag007G592010, Ag007G592000, Ag005G410550	AT5G53635.1
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	AT2G15660.1, AT2G40210.1, AT2G26880.1
OG0000349	Ag003G286530, Ag008G692030	AT4G35733.1
OG0000349	Ag002G114050, Ag002G121670	AT1G65760.1, AT1G65740.1, AT1G65770.1
OG0000349	Ag003G286490, Ag003G286480	AT2G26160.1, AT3G25750.2, AT1G44080.1
OG0000350	Ag001G069780	AT1G29740.1
OG0000351	Ag005G465630	AT3G29410.1
OG0000352	Ag004G325890	AT1G16930.1
OG0000352	Ag002G117270	AT1G80470.1
OG0000355	Ag003G210200	AT1G80960.1
OG0000356	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27944.1, AT5G27580.1, AT5G26950.1, AT5G27070.1
OG0000358	Ag007G587570, Ag004G302250	AT1G04270.1
OG0000358	Ag007G587560, Ag007G587550	AT5G09490.1
OG0000359	Ag007G581430, Ag007G581460	AT1G29920.1, AT1G29910.1, AT1G29930.1
OG0000359	Ag003G211770	AT2G34430.1
OG0000360	Ag008G734820, Ag007G625370	AT5G66890.1
OG0000360	Ag008G734800	AT5G66900.2
OG0000360	Ag008G734810	AT5G66910.1
OG0000361	Ag007G587740, Ag005G473000	AT3G11480.1
OG0000361	Ag001G099790	AT5G66430.1
OG0000363	Ag006G517110, Ag007G645790	AT5G33406.1
OG0000368	Ag003G291040	AT4G37330.1
OG0000368	Ag003G291010	AT4G37320.1
OG0000368	Ag003G291060	AT4G37370.1
OG0000369	Ag001G051410	AT3G46040.1
OG0000370	Ag004G326160	AT1G17020.1
OG0000370	Ag004G326130, Ag004G326140, Ag004G326120	AT1G17010.1
OG0000370	Ag007G583890	AT4G25310.1, AT4G25300.1
OG0000371	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960	AT1G26540.1, AT2G47230.2
OG0000371	Ag008G670390, Ag002G204970	AT2G47220.1
OG0000372	Ag001G092900, Ag001G081980	AT4G27170.1, AT4G27140.1, AT4G27160.1, AT4G27150.1
OG0000377	Ag004G372070, Ag004G372680	AT1G60710.1
OG0000377	Ag004G312650	AT1G10810.1
OG0000382	Ag004G366380	AT1G56330.1
OG0000382	Ag004G309460	AT1G09180.1
OG0000383	Ag007G582890, Ag007G582900, Ag007G582910	AT1G28610.2, AT1G28600.1, AT1G31550.2
OG0000383	Ag007G582920	AT2G27360.1
OG0000383	Ag007G582940, Ag007G582930	AT1G28570.1, AT1G28580.1
OG0000384	Ag005G463250	AT1G28030.1
OG0000387	Ag002G196770	AT2G43270.1
OG0000388	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920	AT3G30430.1, AT2G35280.1, AT1G36030.1
OG0000390	Ag008G723890	AT2G02290.1, AT5G23470.1
OG0000390	Ag006G570350	AT5G54210.1, AT1G20320.1
OG0000390	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900	AT2G04930.1, AT3G19595.1
OG0000390	Ag005G457610	AT3G17550.1
OG0000391	Ag004G339360	AT1G22400.1
OG0000391	Ag003G277260	AT1G22340.1
OG0000391	Ag004G339340	AT1G22380.1
OG0000391	Ag004G339210, Ag004G339290, Ag004G339300	AT1G22370.2, AT1G22360.1
OG0000392	Ag001G060820	AT3G50270.1
OG0000392	Ag007G602140	AT5G38130.1
OG0000392	Ag001G060790	AT3G50300.1
OG0000393	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860	AT3G17570.1, AT3G17265.1
OG0000393	Ag005G457660, Ag005G457620, Ag002G124830	AT3G24700.2
OG0000396	Ag005G437820	AT3G28345.1
OG0000398	Ag001G002660, Ag001G002600	AT1G55210.1
OG0000399	Ag001G091730	AT3G59930.1, AT5G33355.1
OG0000400	Ag003G262920, Ag003G264110	AT3G28330.1
OG0000401	Ag008G728060, Ag008G728070	AT5G62060.1
OG0000403	Ag004G371510	AT1G60280.1, AT1G60380.1, AT1G60340.1, AT1G60300.1, AT1G60350.1
OG0000404	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870	AT3G11510.1, AT2G36160.1, AT3G52580.1
OG0000405	Ag003G222690	AT4G20220.1
OG0000406	Ag007G624170	AT5G16970.1, AT5G16980.2, AT5G16990.1, AT5G17000.1
OG0000406	Ag001G091560	AT3G59845.1
OG0000406	Ag001G037190	AT5G38000.1, AT5G37940.1, AT5G37980.1
OG0000406	Ag005G488120	AT3G03080.1
OG0000407	Ag004G386540, Ag004G386500, Ag004G386590, Ag004G386580, Ag004G386610	AT1G31000.1
OG0000407	Ag007G610010	AT1G47800.1, AT1G47810.1
OG0000410	Ag004G376100, Ag004G376130	AT1G61500.3
OG0000410	Ag004G375870, Ag004G375330	AT1G61420.2, AT1G61460.1
OG0000411	Ag004G378270	AT1G62040.1
OG0000411	Ag002G139790	AT4G04620.1
OG0000411	Ag006G555710	AT4G21980.2
OG0000412	Ag008G693370	AT5G54640.1
OG0000412	Ag001G011950	AT1G51060.1
OG0000413	Ag005G469030	AT3G13520.1
OG0000413	Ag008G699570	AT5G56540.1
OG0000414	Ag003G245470	AT1G26410.1, AT1G26380.1, AT1G26400.1, AT1G26420.1
OG0000414	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670	AT4G20800.1
OG0000415	Ag007G617980, Ag007G617850, Ag007G617950	AT5G12090.1
OG0000415	Ag007G636980	AT5G27510.1
OG0000415	Ag004G373490, Ag004G372040	AT2G42550.1
OG0000416	Ag007G590790	AT2G31862.1, AT2G31720.1, AT2G18810.1
OG0000417	Ag003G269090	AT3G23950.1, AT3G23970.1
OG0000417	Ag004G323540	AT1G15680.1
OG0000420	Ag006G501890	AT2G20620.1
OG0000421	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010	AT5G39150.1, AT5G39180.1, AT5G39120.1, AT5G39110.1, AT5G39100.1, AT5G39160.1, AT5G39190.1, AT5G39130.1
OG0000422	Ag004G310220, Ag004G310190	AT1G09500.1
OG0000422	Ag004G310270	AT1G09510.1
OG0000422	Ag004G310180	AT1G09480.1, AT1G09490.1
OG0000423	Ag003G238920	AT1G72730.1
OG0000423	Ag001G003430	AT1G54270.1
OG0000423	Ag005G467980	AT3G13920.5
OG0000424	Ag007G586910	AT4G03505.1
OG0000424	Ag001G001190, Ag001G002510, Ag004G326330, Ag001G015790	AT4G03440.1
OG0000424	Ag007G586510	AT4G03470.1
OG0000424	Ag007G586930, Ag007G586920, Ag007G614300	AT4G05040.1, AT4G14400.1, AT4G14390.1
OG0000425	Ag001G007200	AT1G52970.1
OG0000425	Ag001G007210	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04041.1, AT2G04031.1, AT2G04037.1, AT1G47470.1, AT1G47450.1, AT3G11990.1, AT1G45190.1
OG0000426	Ag008G703190, Ag004G372010, Ag002G137240	AT2G07290.1
OG0000427	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620	AT1G78640.1
OG0000429	Ag008G720860	AT5G25400.1
OG0000429	Ag007G606940	AT5G11230.1
OG0000429	Ag003G279370	AT4G32390.1
OG0000430	Ag005G417810	AT2G16600.1
OG0000430	Ag003G296480	AT4G34870.1, AT2G21130.1, AT4G38740.1
OG0000431	Ag004G368850	AT1G58360.1
OG0000431	Ag004G311050	AT1G10010.2
OG0000432	Ag008G683530	AT5G52640.1
OG0000432	Ag008G697030, Ag008G697000	AT5G56030.2, AT5G56010.1, AT5G56000.1
OG0000433	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730	AT1G65340.1
OG0000435	Ag006G519810	AT1G18770.1
OG0000436	Ag008G699920, Ag003G261400	AT4G26230.1, AT5G56710.1
OG0000436	Ag005G405190	AT2G19740.1
OG0000437	Ag006G537060, Ag006G539630	AT1G33590.2
OG0000438	Ag006G552460	AT4G12550.1, AT4G12545.1, AT4G22505.1, AT4G22485.1
OG0000439	Ag001G090720	AT3G59480.1
OG0000439	Ag007G591220	AT2G31390.1
OG0000440	Ag007G625540	AT5G17470.1
OG0000440	Ag005G487680, Ag005G487710, Ag004G392020	AT3G03400.1
OG0000440	Ag005G487640	AT3G03410.1
OG0000441	Ag005G461190	AT3G16460.1
OG0000441	Ag005G461260	AT3G16430.1, AT3G16420.1
OG0000441	Ag005G461230	AT3G16450.1, AT3G16440.2
OG0000442	Ag007G606320	AT4G38870.1
OG0000442	Ag002G199760, Ag002G199730	AT2G21930.2
OG0000446	Ag008G727860	AT5G62540.1
OG0000446	Ag004G320600	AT1G14400.1
OG0000447	Ag005G464520	AT3G15060.1
OG0000447	Ag008G724720	AT5G60860.1
OG0000447	Ag007G583000	AT1G28550.1
OG0000448	Ag002G115820, Ag002G120630	AT5G46960.1, AT5G46950.1
OG0000448	Ag002G120530	AT5G46940.1
OG0000448	Ag002G115810, Ag002G120640	AT5G46930.1, AT5G46970.1
OG0000449	Ag007G656240	AT5G59890.1
OG0000449	Ag008G710230	AT3G46000.2, AT5G59880.1
OG0000450	Ag003G223450, Ag002G192110	AT1G42700.1
OG0000450	Ag002G129050, Ag004G368200, Ag006G520010	AT1G40087.1, AT3G30200.1
OG0000452	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070	AT5G48070.1
OG0000453	Ag006G570450, Ag003G229890	AT3G45920.1
OG0000453	Ag001G051690	AT3G46355.1, AT3G46410.1
OG0000454	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650	AT5G52770.1
OG0000456	Ag004G388500, Ag004G388340, Ag004G393490	AT4G13390.1
OG0000456	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180	AT5G35190.2
OG0000457	Ag007G609520	AT5G16350.1, AT5G12420.1
OG0000457	Ag001G007140	AT5G53380.1
OG0000460	Ag004G401160, Ag002G206250	AT4G22100.1
OG0000460	Ag004G371960	AT1G45191.1
OG0000461	Ag004G297280	AT1G02190.1
OG0000461	Ag004G297270	AT1G02205.3
OG0000467	Ag006G573960, Ag002G106040	AT4G18730.1, AT5G45775.2, AT3G58700.1
OG0000468	Ag001G076000	AT3G54700.1
OG0000468	Ag007G588820	AT2G32830.1
OG0000468	Ag002G178980, Ag002G178970	AT2G38940.1
OG0000471	Ag007G582470	AT1G29090.1
OG0000471	Ag007G582540	AT1G29080.1
OG0000472	Ag007G651090	AT5G40240.2
OG0000472	Ag001G035310, Ag001G035280, Ag007G651110	AT5G40230.1
OG0000474	Ag008G691340	AT5G23740.1
OG0000474	Ag008G723500, Ag003G266780	AT3G48930.1, AT4G30800.1
OG0000475	Ag004G316700	AT1G63206.2
OG0000475	Ag004G383930, Ag004G384220	AT1G63205.1
OG0000475	Ag004G384580	AT1G63190.1
OG0000476	Ag008G720710, Ag008G719360	AT5G60380.1
OG0000477	Ag008G705870, Ag006G506260	AT5G58420.1
OG0000478	Ag001G000660, Ag005G468100	AT1G55947.1
OG0000478	Ag001G017980	AT2G16810.1
OG0000481	Ag004G377160	AT1G61730.1, AT4G00390.1
OG0000482	Ag004G356890	AT1G67090.1
OG0000483	Ag008G695540	AT5G55410.2
OG0000483	Ag008G695570	AT5G55450.1
OG0000484	Ag003G287960, Ag003G288180	AT4G36140.1
OG0000487	Ag004G302520, Ag005G485640, Ag007G588200	AT3G04400.1
OG0000488	Ag008G708780, Ag008G708410	AT3G52330.1, AT3G52320.1, AT1G23037.1
OG0000489	Ag005G483110, Ag005G483100	AT3G05685.1
OG0000490	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050	AT3G04420.1, AT1G02220.1, AT1G02230.1, AT1G02250.1
OG0000491	Ag008G714200, Ag008G714190	AT5G22730.1
OG0000492	Ag008G699110	AT2G26860.1
OG0000492	Ag008G699990, Ag008G700020, Ag008G691300	AT5G56700.2, AT5G56690.1, AT5G60610.1
OG0000498	Ag002G118970, Ag002G118740, Ag008G686150	AT5G53400.1
OG0000498	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860	AT4G27890.1
OG0000499	Ag006G575170	AT4G18360.1
OG0000499	Ag005G465770	AT3G14415.2
OG0000499	Ag001G005200	AT3G14420.1
OG0000500	Ag002G102780, Ag002G132060	AT5G45080.1
OG0000501	Ag006G535430, Ag003G279520	AT1G35190.1
OG0000501	Ag006G554370, Ag006G554340	AT3G46500.5
OG0000504	Ag006G493540, Ag002G181080	AT5G02610.2
OG0000504	Ag005G476980	AT3G09500.1
OG0000505	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210	AT5G25180.1, AT5G25130.1, AT5G25120.1, AT5G25140.1
OG0000506	Ag004G341890	AT5G43610.1, AT2G14670.1, AT1G66570.1, AT5G06170.1, AT1G71890.1
OG0000508	Ag002G179840, Ag003G229180	AT1G49790.2
OG0000509	Ag001G038070, Ag001G038080	AT4G16555.1, AT4G16540.1, AT2G03020.1
OG0000509	Ag001G101890	AT4G16545.1
OG0000510	Ag004G371890	AT1G60530.1
OG0000511	Ag001G034330	AT4G15160.1
OG0000511	Ag004G379930	AT1G62500.1
OG0000512	Ag006G545750	AT4G23350.1, AT4G23355.1, AT4G23360.1, AT4G23365.1, AT4G23370.1, AT4G23373.1, AT2G20170.1, AT4G23390.1, AT4G23380.1
OG0000513	Ag002G172390	AT3G53610.1
OG0000513	Ag001G051420	AT3G46060.1
OG0000513	Ag008G710120	AT5G59840.1
OG0000514	Ag005G446210	AT3G20360.1
OG0000515	Ag001G000240, Ag001G000230	AT1G56140.1, AT1G56130.2
OG0000520	Ag002G202200	AT3G61111.1
OG0000521	Ag002G154960, Ag002G149740	AT4G09000.2
OG0000521	Ag004G339390	AT1G78300.1
OG0000522	Ag006G540900	AT1G32950.1, AT1G32960.1
OG0000522	Ag002G147670	AT4G10550.3
OG0000523	Ag002G203570	AT2G46494.1
OG0000523	Ag007G583780	AT1G28040.1
OG0000523	Ag002G203590	AT2G46495.1
OG0000523	Ag001G095450, Ag001G095480	AT2G25410.1
OG0000524	Ag005G479160, Ag005G479170	AT3G07840.1
OG0000524	Ag005G479180	AT3G07820.1, AT5G48140.1
OG0000525	Ag003G213550	AT1G78570.1
OG0000525	Ag005G465120	AT3G14790.2
OG0000525	Ag001G006140	AT1G53500.1
OG0000526	Ag001G054010, Ag001G054190	AT3G47780.1
OG0000526	Ag001G054200	AT3G47740.1
OG0000529	Ag008G714630	AT5G22540.1
OG0000529	Ag008G714510	AT5G22560.1
OG0000529	Ag008G714610	AT5G22550.2
OG0000530	Ag007G624550	AT5G17100.1, AT5G17110.1
OG0000530	Ag007G624360	AT5G17150.1, AT5G17120.1
OG0000533	Ag003G295150	AT4G39200.1
OG0000533	Ag006G521550	AT2G21580.1
OG0000533	Ag003G282140	AT4G34555.1, AT2G16360.1
OG0000534	Ag004G378460, Ag004G378630, Ag004G378650, Ag004G378670, Ag004G378480, Ag004G378590	AT1G62225.1, AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1
OG0000535	Ag004G374200	AT1G61070.1
OG0000535	Ag002G176510	AT2G02120.1
OG0000537	Ag007G598950	AT4G03290.1
OG0000537	Ag001G043330	AT4G12860.1
OG0000539	Ag001G099110	AT5G65940.1
OG0000540	Ag007G593940	AT2G29490.1
OG0000540	Ag007G593980	AT2G29480.1
OG0000540	Ag007G593990	AT2G29460.1
OG0000541	Ag002G115560	AT2G29350.1
OG0000542	Ag007G621160	AT5G16130.1
OG0000542	Ag001G024160, Ag003G260040	AT1G48830.1
OG0000542	Ag005G489130, Ag005G448090, Ag002G119610	AT3G02560.1
OG0000543	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210	AT2G24285.2, AT3G42940.1, AT2G24480.1, AT3G28620.1, AT5G43200.1, AT2G24460.1
OG0000544	Ag004G303720, Ag004G303730, Ag004G303740	AT1G05250.1, AT1G05240.1
OG0000545	Ag003G227690, Ag003G227810	AT1G75050.1
OG0000545	Ag003G227850	AT1G75040.1
OG0000547	Ag003G289460, Ag003G291750, Ag003G287310, Ag003G287740, Ag002G186040, Ag002G186070, Ag003G291840, Ag003G289820, Ag003G289830, Ag003G289840, Ag003G291730, Ag003G291480, Ag003G291510	AT4G11745.1
OG0000550	Ag005G455070	AT2G36170.1, AT3G52590.1
OG0000551	Ag008G731770	AT5G64740.1
OG0000551	Ag003G295060	AT4G39350.1
OG0000551	Ag007G603420	AT5G09870.1
OG0000552	Ag002G204680	AT2G47110.1, AT1G23410.1
OG0000552	Ag001G096850	AT3G62250.1
OG0000554	Ag002G169930, Ag004G376310	AT1G61580.1
OG0000555	Ag002G143160, Ag002G143220, Ag002G143120	AT4G12190.1
OG0000556	Ag005G480420	AT3G07110.2
OG0000556	Ag005G427890, Ag005G448010	AT3G24830.1
OG0000557	Ag001G092650	AT3G60270.1
OG0000557	Ag002G200310	AT2G44790.1
OG0000558	Ag002G166500, Ag002G166380, Ag002G166570, Ag002G164810	AT2G41910.1
OG0000558	Ag002G193520, Ag004G379460	AT2G41920.1, AT2G34290.1, AT5G27790.1, AT2G05060.1
OG0000559	Ag006G494200	AT5G02910.1
OG0000559	Ag006G494130, Ag006G494150	AT3G28410.1, AT5G02700.1
OG0000560	Ag008G709130	AT5G59530.1, AT5G59540.1
OG0000561	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720	AT1G77080.8, AT5G65050.3, AT5G65060.1
OG0000561	Ag008G732390, Ag005G451700, Ag005G451760, Ag008G732340	AT5G65080.2, AT5G65070.3
OG0000562	Ag005G482800	AT3G05840.1
OG0000562	Ag007G614680	AT5G14640.1
OG0000562	Ag007G634950	AT5G26751.1
OG0000563	Ag004G324220, Ag004G324240, Ag004G324140	AT1G15890.1
OG0000563	Ag002G173190	AT1G51480.1, AT5G43730.1, AT5G43740.1
OG0000564	Ag003G270540	AT4G31710.2
OG0000565	Ag007G593910	AT5G15025.1
OG0000565	Ag004G346500, Ag004G346490	AT1G70030.1
OG0000566	Ag008G718040, Ag008G718030, Ag005G449860	AT5G20330.1, AT5G20340.1, AT1G33220.1
OG0000566	Ag008G717740	AT5G20390.1
OG0000569	Ag002G175960	AT2G27320.1
OG0000570	Ag005G490020	AT3G02080.1
OG0000570	Ag007G618950	AT5G15520.1
OG0000570	Ag008G725350	AT5G61170.1
OG0000571	Ag008G712960	AT5G60770.1
OG0000571	Ag004G308000, Ag004G308010	AT1G08100.1
OG0000572	Ag003G233810, Ag003G235190, Ag003G214040	AT1G58270.1
OG0000573	Ag001G009350	AT1G60095.1, AT1G60130.1, AT1G60110.2
OG0000573	Ag004G375100	AT1G57570.1
OG0000575	Ag006G553500, Ag003G274140	AT3G44010.1, AT4G33865.1, AT3G43980.1
OG0000578	Ag004G311890	AT1G10430.1
OG0000578	Ag004G369890	AT1G59830.1
OG0000578	Ag004G347080, Ag004G346890	AT1G69960.1
OG0000580	Ag002G198870	AT2G44220.1
OG0000580	Ag002G199050	AT2G44240.1
OG0000582	Ag004G308430	AT1G08360.1, AT5G22440.1
OG0000582	Ag007G596900	AT2G27530.1
OG0000583	Ag004G305200	AT1G06137.1
OG0000584	Ag007G586810	AT5G44140.1
OG0000584	Ag003G254400	AT4G28510.1
OG0000584	Ag005G403670	AT2G20530.1
OG0000585	Ag005G465400	AT2G34480.2
OG0000586	Ag002G156200, Ag002G153700	AT5G42210.1
OG0000587	Ag006G514340	AT4G01480.1
OG0000587	Ag002G204320	AT2G46860.1
OG0000587	Ag004G298840	AT1G01050.1
OG0000588	Ag005G464790	AT3G14940.1
OG0000588	Ag002G194770	AT2G42600.1
OG0000588	Ag001G006470	AT1G53310.1
OG0000589	Ag008G710070	AT5G59820.1
OG0000590	Ag005G483420	AT3G05560.1
OG0000590	Ag007G636280	AT5G27770.1
OG0000590	Ag004G299860	AT1G02830.1
OG0000591	Ag004G328690	AT1G17910.1, AT4G31100.1, AT4G31110.1
OG0000591	Ag004G332130	AT1G19390.1
OG0000592	Ag005G456140	AT1G48630.1, AT3G18130.1
OG0000592	Ag004G329320	AT1G18080.1
OG0000593	Ag007G584640	AT1G78500.1
OG0000594	Ag001G055870	AT3G48280.1, AT3G48270.1, AT3G48290.2, AT3G48310.1, AT3G48320.1
OG0000594	Ag001G055850	AT3G48300.2
OG0000595	Ag008G715000, Ag008G714990	AT5G22420.1
OG0000596	Ag002G187410, Ag004G397910, Ag005G486870, Ag008G718550	AT5G20010.1
OG0000598	Ag006G568590, Ag006G568740, Ag006G568820, Ag006G568790, Ag006G568730, Ag004G375230, Ag006G568880, Ag006G568870, Ag006G568860, Ag006G560810	AT4G19870.1
OG0000600	Ag008G699750	AT5G56600.1
OG0000600	Ag005G405080	AT2G19760.1
OG0000600	Ag003G257720	AT4G29350.1
OG0000601	Ag007G618660	AT5G15490.1
OG0000601	Ag007G648250	AT5G39320.1
OG0000602	Ag006G495300	AT5G03340.1
OG0000602	Ag001G071850	AT3G53230.1
OG0000602	Ag003G263090, Ag003G263950, Ag002G183420, Ag005G476410	AT3G09840.1
