Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0000155	Ag002G134830, Ag002G134820, Ag002G138260	Np005G287400, Np007G412670
OG0000156	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880	Np006G324140
OG0000157	Ag006G537650, Ag002G142330, Ag002G143730	Np006G338300
OG0000157	Ag003G228360	Np002G078620
OG0000158	Ag005G454650	Np002G087830
OG0000158	Ag005G443310, Ag005G444520, Ag005G443260	Np005G286690, Np005G286640, Np003G129260
OG0000158	Ag003G289470, Ag006G505780, Ag006G563590	Np001G070050
OG0000158	Ag005G476710	Np002G080740, Np004G217450, Np004G203670, Np004G193410, Np001G048650, Np001G049230, Np001G050690, Np005G295650, Np007G406120, Np001G028290, Np001G028380, Np001G028350, Np002G081170
OG0000160	Ag005G472280, Ag008G719090	Np006G327850
OG0000160	Ag005G447810	Np002G095190
OG0000161	Ag008G725260	Np001G008600
OG0000161	Ag007G588360	Np005G311810
OG0000161	Ag007G601560, Ag007G601540, Ag007G601790	Np002G086610
OG0000162	Ag001G092930	Np001G066230
OG0000162	Ag001G093020	Np006G353880
OG0000162	Ag008G712070	Np002G116280
OG0000162	Ag002G200850, Ag002G200800, Ag002G200670	Np006G324990
OG0000164	Ag005G487250, Ag003G293940	Np005G261970
OG0000165	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680
OG0000167	Ag006G570230	Np005G289610
OG0000167	Ag002G173520, Ag001G004150, Ag001G010680	Np001G003310
OG0000167	Ag006G570340	Np004G243920, Np002G111260, Np002G111270
OG0000167	Ag006G570320	Np004G202230
OG0000167	Ag006G570400, Ag006G570410	Np005G289670, Np005G289680
OG0000171	Ag008G670170	Np006G321770
OG0000171	Ag004G371850	Np002G116080, Np004G248080
OG0000171	Ag007G614710	Np003G141590
OG0000172	Ag001G097470	Np001G064170
OG0000172	Ag002G191380	Np001G064130
OG0000175	Ag005G414670	Np007G375370
OG0000176	Ag007G611080, Ag007G599330, Ag007G599310	Np005G310450
OG0000176	Ag007G579980, Ag007G580670, Ag007G580020, Ag007G606560, Ag007G606540, Ag007G606550, Ag007G606580, Ag003G266210, Ag007G599350, Ag007G599300, Ag007G599320, Ag007G580010, Ag007G580050, Ag007G580060, Ag006G501180, Ag006G500850, Ag001G031780	Np005G310750, Np005G310470
OG0000177	Ag001G004480, Ag005G418600	Np006G349030
OG0000177	Ag003G264860	Np005G303130
OG0000178	Ag006G515970, Ag008G690070, Ag004G348000, Ag001G051680, Ag006G568830	Np002G123320, Np001G009130
OG0000180	Ag003G207330	Np005G291320
OG0000180	Ag003G207360, Ag003G218350	Np006G370410, Np006G369740
OG0000181	Ag003G251860	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240
OG0000184	Ag001G075930	Np006G360300, Np002G106510, Np011G435860
OG0000184	Ag006G520200	Np005G276430
OG0000185	Ag005G448260	Np005G288320
OG0000186	Ag004G388160	Np030G439830, Np030G439990, Np006G348040
OG0000187	Ag003G270250, Ag002G167770	Np005G271570
OG0000187	Ag003G270560	Np005G271420
OG0000189	Ag001G080600, Ag003G293390, Ag003G292930	Np005G262130
OG0000189	Ag003G276230, Ag003G260770, Ag003G290210, Ag006G563600	Np001G019990
OG0000190	Ag002G140140	Np003G183360
OG0000190	Ag002G128880	Np003G183500
OG0000190	Ag002G128820	Np003G183510
OG0000190	Ag002G140040, Ag002G139950	Np003G183520, Np003G183410, Np003G183480
OG0000191	Ag004G324780, Ag007G605570, Ag007G605580, Ag005G460420	Np007G391150, Np007G391080
OG0000192	Ag008G727670	Np002G086820, Np007G389770, Np002G076020
OG0000193	Ag004G342780	Np007G380880, Np007G381040, Np007G381000
OG0000195	Ag008G716390	Np001G043630
OG0000195	Ag002G189340	Np006G330650, Np003G149770
OG0000195	Ag007G646090	Np005G312480
OG0000196	Ag004G304260, Ag004G304230	Np004G214150, Np004G214340, Np003G165450, Np004G254380
OG0000196	Ag004G304250	Np004G214160, Np004G214310, Np003G165460
OG0000196	Ag004G304270, Ag004G304220, Ag004G304240	Np004G254390
OG0000197	Ag002G146040, Ag006G538160, Ag006G565760, Ag007G581790, Ag002G192030, Ag006G565850, Ag004G326930	Np002G087170
OG0000200	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560	Np004G253810, Np003G178590, Np003G177800, Np003G177780, Np003G180100, Np003G179170, Np003G178080
OG0000201	Ag005G439940	Np007G382910, Np007G382430
OG0000203	Ag005G407790	Np007G420270
OG0000203	Ag005G466220, Ag005G405220, Ag005G405230, Ag005G407780	Np001G033810
OG0000203	Ag006G519280, Ag005G485370, Ag005G485380	Np007G420280, Np004G195540
OG0000203	Ag004G387230, Ag004G392530, Ag005G485880	Np007G420850
OG0000204	Ag003G216930, Ag003G216910, Ag003G216390, Ag003G216940, Ag003G216920, Ag003G216970, Ag003G216980	Np005G302460, Np006G366470
OG0000205	Ag005G439370	Np004G252280
OG0000205	Ag001G088760	Np004G227020, Np004G200770
OG0000207	Ag001G022870, Ag001G022610, Ag002G183650	Np002G073040
OG0000207	Ag007G645960, Ag003G212870, Ag003G212790	Np002G073080
OG0000207	Ag001G022600, Ag001G022560, Ag008G734590, Ag003G212990	Np002G073110, Np002G073100
OG0000209	Ag004G398980, Ag004G398780, Ag004G398970	Np002G123950
OG0000209	Ag004G399110, Ag004G398940, Ag004G399470, Ag004G399450, Ag004G399440, Ag004G399390, Ag002G124970, Ag004G399430, Ag004G399420, Ag004G399560, Ag004G399580, Ag004G399490, Ag004G399460, Ag004G398960	Np002G123960, Np002G123970
OG0000209	Ag004G398990, Ag004G398790, Ag002G138750	Np002G124020
OG0000209	Ag004G312510, Ag004G312520, Ag004G312530, Ag004G312540	Np002G123940, Np002G091400
OG0000210	Ag006G499160, Ag006G499150, Ag006G499180	Np007G372760, Np001G024450
OG0000210	Ag007G588470	Np006G357820
OG0000210	Ag007G588480	Np006G357760
OG0000213	Ag003G288980	Np006G368010, Np006G368000
OG0000214	Ag007G604980	Np004G247100, Np007G375860
OG0000214	Ag006G510950, Ag003G222050, Ag006G510210	Np003G186320, Np003G186260
OG0000216	Ag006G554100, Ag006G554110	Np004G202710, Np005G314880, Np005G274090, Np001G003750
OG0000218	Ag004G322150	Np004G241490, Np004G241460
OG0000218	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290	Np006G363350, Np003G174250
OG0000218	Ag004G318250, Ag006G542090, Ag006G547060	Np005G283350
OG0000218	Ag005G439660, Ag008G718790	Np001G027320
OG0000218	Ag008G689600, Ag002G177290	Np001G027310
OG0000219	Ag006G565670	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000219	Ag008G724120	Np001G006200, Np001G008160, Np001G006180
OG0000220	Ag002G179690	Np003G158780
OG0000221	Ag002G190080	Np007G412340
OG0000221	Ag004G396450	Np007G412330
OG0000224	Ag003G217240	Np002G074890
OG0000224	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450	Np002G074880, Np002G074860
OG0000224	Ag004G383650	Np002G121630, Np002G121680, Np002G121650, Np002G121690
OG0000225	Ag007G581980, Ag007G582060	Np004G212550, Np004G212570, Np004G212500
OG0000225	Ag007G582040	Np004G212610
OG0000226	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670, Ag001G000200	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	Ag004G341460	Np004G230940
OG0000228	Ag004G379170	Np004G230880
OG0000228	Ag004G344120	Np002G084440
OG0000228	Ag004G344170	Np002G084540
OG0000228	Ag004G344130	Np002G084530
OG0000229	Ag003G260760	Np007G377500, Np007G377590, Np006G330770
OG0000230	Ag003G223650, Ag003G223730	Np002G077370
OG0000231	Ag001G058920	Np003G174440
OG0000232	Ag001G011980, Ag001G025350, Ag005G473990, Ag005G474010, Ag005G474060, Ag006G511920, Ag005G474020, Ag005G473970, Ag001G083150	Np006G352410, Np006G352420
OG0000234	Ag001G076940	Np001G058680
OG0000234	Ag001G076930	Np001G058670
OG0000234	Ag007G612020	Np003G140390
OG0000235	Ag005G452990, Ag005G453010, Ag005G460460	Np004G217630
OG0000235	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350	Np004G196020, Np004G196000
OG0000235	Ag005G460820, Ag005G460830, Ag005G460800	Np007G391040
OG0000236	Ag008G716730, Ag008G716740, Ag008G716760	Np003G177320
OG0000240	Ag006G521840	Np003G187630
OG0000240	Ag007G599880	Np006G347290
OG0000242	Ag004G319260	Np004G242740
OG0000242	Ag004G319270	Np004G242760
OG0000244	Ag006G567480	Np005G286400
OG0000244	Ag002G137640, Ag002G138410	Np003G183740
OG0000246	Ag003G287650	Np003G147670
OG0000248	Ag004G367480	Np002G112170
OG0000248	Ag001G081600	Np001G048790
OG0000249	Ag002G168420, Ag002G179380	Np003G177600, Np006G338400
OG0000249	Ag002G168350	Np005G309230
OG0000250	Ag003G292650	Np002G085780
OG0000250	Ag003G295650, Ag003G295660, Ag003G295670	Np005G261040
OG0000250	Ag001G018550, Ag001G018660, Ag001G018530, Ag003G280700, Ag001G019020, Ag001G018810, Ag004G328050, Ag004G328080	Np002G086000
OG0000252	Ag002G201630, Ag002G201600	Np003G179240
OG0000252	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240	Np004G205500
OG0000254	Ag002G185430	Np007G383010
OG0000254	Ag002G185440, Ag002G185420, Ag002G185620, Ag002G185570, Ag002G185580	Np001G046190
OG0000256	Ag002G182840, Ag002G182690, Ag002G182780	Np004G200500, Np004G200520
OG0000256	Ag002G186790	Np003G183110
OG0000257	Ag007G609050, Ag003G272310	Np007G377790, Np007G377770, Np005G314040, Np007G372930
OG0000257	Ag001G081770, Ag001G081780, Ag003G270290, Ag003G270920, Ag003G270930, Ag004G325560, Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340, Ag006G574280, Ag005G441830, Ag004G325570, Ag003G293310, Ag003G293320, Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200	Np007G377760
OG0000258	Ag002G175550	Np001G022690
OG0000258	Ag008G702170	Np003G156210
OG0000258	Ag004G336180	Np001G049130, Np001G022660, Np001G022680
OG0000260	Ag006G496380	Np005G316850
OG0000261	Ag003G219570, Ag004G326950, Ag004G375490, Ag003G239490, Ag004G331870, Ag006G536380, Ag008G698410, Ag001G057350, Ag001G052420, Ag004G377650, Ag008G706730, Ag006G537070, Ag007G581550, Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120, Ag002G162670	Np002G118890, Np001G020530, Np005G302370, Np002G107620, Np001G046080, Np005G305350, Np002G094330, Np005G297150, Np002G100940, Np006G343230, Np002G100610, Np008G425880, Np001G037380, Np002G102350, Np003G171500, Np004G229620, Np010G433380
OG0000264	Ag002G129660	Np003G185830
OG0000264	Ag002G129830	Np003G184810, Np003G184800
OG0000264	Ag007G599430	Np007G393650, Np003G185820, Np003G185810, Np003G185770, Np003G185800
OG0000265	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170	Np001G068970
OG0000266	Ag001G078180, Ag001G077260	Np001G053260, Np001G053250
OG0000266	Ag007G619580	Np002G082150
OG0000268	Ag008G659990	Np001G026200
OG0000268	Ag006G555200	Np001G026230
OG0000268	Ag006G492050	Np003G125800
OG0000268	Ag001G074460	Np001G057220
OG0000269	Ag006G552380, Ag003G265590, Ag003G266400	Np009G432510
OG0000269	Ag002G157110	Np005G282190, Np007G405090
OG0000269	Ag005G449680, Ag005G449630, Ag002G127830	Np008G427010
OG0000269	Ag001G009900	Np002G105820
OG0000270	Ag003G282610	Np005G260870, Np005G265330
OG0000270	Ag003G225130, Ag004G333220	Np004G235580
OG0000271	Ag004G382710	Np003G164720
OG0000271	Ag006G495010	Np007G395360
OG0000271	Ag007G630990	Np007G412870
OG0000273	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120	Np007G375980, Np004G199070
OG0000273	Ag003G275520	Np005G262870
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	Np003G152640
OG0000274	Ag002G131930	Np001G045890, Np001G045900
OG0000276	Ag006G560510, Ag006G560400	Np005G309120
OG0000276	Ag006G560660	Np001G039310
OG0000276	Ag003G267540, Ag006G550870, Ag006G559970, Ag006G560640	Np005G288560
OG0000278	Ag008G707160, Ag008G707170, Ag008G718330, Ag008G718700, Ag008G718650, Ag008G702890, Ag008G704070	Np006G348830, Np003G189610, Np003G188750
OG0000281	Ag001G016530, Ag003G274460	Np003G130210, Np002G090820, Np004G197150
OG0000282	Ag007G599660	Np003G133510, Np003G133520
OG0000283	Ag007G587950	Np001G041370
OG0000283	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	Np001G014190
OG0000285	Ag007G645850, Ag005G415910	Np007G402150, Np002G103790
OG0000286	Ag008G734600	Np003G186400
OG0000287	Ag005G444110	Np004G226800, Np004G226820, Np004G226810, Np004G226830
OG0000287	Ag003G212550, Ag005G444070, Ag005G442850, Ag005G442860, Ag003G212560	Np005G307830
OG0000287	Ag005G442870, Ag005G444120	Np007G380720
OG0000287	Ag005G444030, Ag005G442820	Np007G380760
OG0000287	Ag005G444010, Ag005G442790	Np007G380730
OG0000287	Ag005G444160	Np007G380710
OG0000287	Ag005G442830, Ag005G444040	Np007G380790
OG0000288	Ag005G478600	Np002G076120, Np007G410970
OG0000288	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220	Np006G324750
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	Np007G394710
OG0000290	Ag008G713350, Ag008G713310	Np001G003170, Np004G255370
OG0000293	Ag005G454520, Ag002G114590	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070
OG0000293	Ag007G619660, Ag003G284910, Ag001G083740	Np002G083290
OG0000294	Ag005G458030	Np007G392540
OG0000294	Ag002G169270	Np006G338230
OG0000294	Ag006G513280	Np003G187470
OG0000295	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260	Np007G405240
OG0000296	Ag008G733290, Ag008G733270, Ag005G402310, Ag003G207480, Ag002G105680, Ag003G207550, Ag003G207600, Ag001G080390, Ag003G207570, Ag003G207560	Np005G314280
OG0000297	Ag007G595310	Np004G201930
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	Np003G151840
OG0000297	Ag005G448670	Np007G397060
OG0000298	Ag006G507510, Ag006G507440, Ag003G286500, Ag003G286510, Ag007G639970	Np005G289560, Np005G289430, Np005G289420
OG0000299	Ag006G499900, Ag006G499860	Np003G129930
OG0000299	Ag003G213780, Ag003G220100	Np004G208320
OG0000300	Ag003G259820	Np007G389100
OG0000300	Ag002G137460, Ag002G140980	Np002G094370, Np007G389110, Np007G389150, Np007G388090
OG0000301	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000303	Ag006G537950	Np002G108940
OG0000303	Ag004G348720, Ag001G067100	Np005G299670
OG0000304	Ag002G124190	Np001G038540, Np005G309560
OG0000304	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030	Np002G114110, Np003G180320
OG0000308	Ag004G327780	Np004G238420, Np003G180510
OG0000308	Ag004G327720	Np005G316710
OG0000310	Ag008G711030	Np003G152090, Np001G045800, Np003G152100
OG0000311	Ag007G622820	Np003G143670
OG0000311	Ag001G024940	Np004G199430
OG0000311	Ag005G457020	Np007G393150
OG0000313	Ag006G560010, Ag005G411080	Np004G202460
OG0000313	Ag006G560670, Ag006G560940, Ag006G560690, Ag002G171170	Np005G309150
OG0000313	Ag001G024170	Np004G198970
OG0000314	Ag004G302930	Np004G255460
OG0000314	Ag004G302940	Np004G255440
OG0000315	Ag002G193880, Ag006G566290	Np006G328650
OG0000316	Ag002G187310, Ag002G187440, Ag002G187280	Np006G331420
OG0000316	Ag002G185950, Ag002G185990	Np006G331500
OG0000319	Ag004G342230, Ag005G466310, Ag003G275030	Np005G304330
OG0000319	Ag008G711750	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	Np005G311650, Np005G311700
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	Np002G073460
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	Np006G331820, Np002G082860
OG0000323	Ag004G374930, Ag004G375010	Np005G277410
OG0000323	Ag004G374940, Ag004G374900	Np005G277420, Np005G277440
OG0000327	Ag001G075570, Ag001G075560	Np004G229850, Np006G364610, Np006G364600
OG0000327	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070	Np001G057660, Np001G057680, Np001G057670
OG0000328	Ag001G036310	Np005G304570
OG0000328	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810	Np005G314440
OG0000329	Ag001G078090	Np001G065660
OG0000329	Ag001G077310, Ag001G078150	Np001G066400
OG0000330	Ag001G092050, Ag004G355350, Ag001G093260	Np007G378870
OG0000330	Ag001G082790, Ag001G082750, Ag001G082850	Np001G065240, Np001G065330
OG0000330	Ag007G612380, Ag001G092100	Np001G049070, Np001G049100
OG0000332	Ag001G016660	Np004G197090
OG0000334	Ag001G073280	Np001G056660
OG0000334	Ag002G173720	Np006G336790
OG0000334	Ag003G284660	Np003G186670
OG0000335	Ag002G158380	Np005G276000
OG0000335	Ag006G552370, Ag006G552350	Np004G203620
OG0000336	Ag003G238280	Np002G081720
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	Ag006G548660, Ag006G545860	Np005G283750
OG0000339	Ag006G517430	Np004G259200
OG0000339	Ag002G202770	Np006G323420
OG0000340	Ag002G197210	Np006G326900
OG0000340	Ag002G197290, Ag002G197280	Np006G326830, Np006G326880
OG0000340	Ag002G197250, Ag002G197230	Np006G326810
OG0000341	Ag002G159280	Np004G218230
OG0000342	Ag003G210300, Ag003G210280, Ag003G210070	Np005G318870
OG0000345	Ag004G316330	Np004G244940
OG0000345	Ag004G316300	Np004G245050
OG0000345	Ag004G316310	Np004G244950, Np004G245040
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000348	Ag007G649350	Np006G350410
OG0000349	Ag003G286530, Ag008G692030	Np005G267200
OG0000349	Ag002G114050, Ag002G121670	Np006G364070
OG0000350	Ag001G069780	Np004G212930
OG0000351	Ag005G465640	Np007G405400
OG0000351	Ag005G465630	Np002G084610
OG0000351	Ag008G726010, Ag008G725990	Np001G009150
OG0000352	Ag004G325890	Np004G239260
OG0000353	Ag007G616360, Ag002G157310, Ag003G234620, Ag001G053500, Ag005G402600, Ag001G032750, Ag002G107840, Ag004G333010, Ag004G320270, Ag008G718990, Ag006G526350, Ag003G251890, Ag006G506600	Np007G395330
OG0000353	Ag004G299300, Ag003G211090, Ag004G381780, Ag001G053510, Ag008G672580	Np002G098820
OG0000355	Ag002G163850, Ag002G163800, Ag002G163860	Np002G071340
OG0000355	Ag003G210200	Np002G071660
OG0000355	Ag001G018310, Ag001G058030	Np005G305470, Np002G073330
OG0000356	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000357	Ag002G137740	Np007G400750, Np001G031260, Np003G133140, Np005G271970, Np006G357140, Np003G180770, Np003G166340, Np003G147990, Np003G181420, Np002G095500, Np007G396680, Np003G162070, Np002G107910, Np003G163490, Np007G396650
OG0000358	Ag007G587570, Ag004G302250	Np004G256010
OG0000358	Ag007G587560, Ag007G587550	Np003G135720
OG0000360	Ag008G734820, Ag007G625370	Np001G001460
OG0000360	Ag008G734800	Np001G001470
OG0000361	Ag007G587740, Ag005G473000	Np007G410320
OG0000361	Ag001G099790	Np001G000650
OG0000362	Ag003G267940, Ag004G303110	Np002G098770
OG0000362	Ag004G324550, Ag004G324540	Np004G240140
OG0000362	Ag004G324530	Np004G240120
OG0000363	Ag002G184600	Np004G216110
OG0000363	Ag006G517130, Ag007G645780	Np005G261010
OG0000363	Ag006G517120, Ag004G372780	Np005G261020
