Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0000107	Ag005G481150	XP_018474063.1, XP_018435236.1
OG0000107	Ag005G446760	XP_018489629.1, XP_018489727.1, XP_018488234.1, XP_018486234.1
OG0000107	Ag003G213880	XP_018437231.1
OG0000107	Ag005G446670	XP_018440339.1, XP_018435080.1, XP_018436775.1
OG0000107	Ag005G446680	XP_018489514.1, XP_018466393.1, XP_018487289.1
OG0000107	Ag005G446780	XP_018473539.1
OG0000108	Ag005G459590, Ag008G727840	XP_018477065.1
OG0000108	Ag005G414040	XP_018443647.1, XP_018461538.1, XP_018467732.1, XP_018443267.1
OG0000109	Ag001G087550, Ag006G493580, Ag002G191920, Ag007G620300, Ag001G037570	XP_018453787.1
OG0000109	Ag001G038010	XP_018474003.1
OG0000110	Ag001G090130	XP_018459995.1
OG0000110	Ag001G090120	XP_018489183.1, XP_018442568.1, XP_018459990.1
OG0000110	Ag007G655930	XP_018489598.1, XP_018460829.1, XP_018460833.1, XP_018490648.1
OG0000110	Ag001G090270, Ag001G090260, Ag001G090170, Ag001G090700	XP_018459994.1, XP_018443615.1, XP_018459996.1, XP_018443136.1
OG0000110	Ag001G077750, Ag001G089870, Ag001G089880, Ag001G089910	XP_018487764.1, XP_018461995.1
OG0000110	Ag001G090290, Ag001G090300, Ag001G090310	XP_018444638.1
OG0000111	Ag002G181570, Ag002G181540, Ag002G181620	XP_018492037.1
OG0000111	Ag006G502330	XP_018474558.1
OG0000111	Ag008G729450	XP_018435564.1
OG0000113	Ag005G453300	XP_018464844.1
OG0000113	Ag002G118730, Ag002G116610, Ag002G116590, Ag002G138540, Ag002G119250	XP_018437703.1
OG0000113	Ag006G576050	XP_018449080.1, XP_018466654.1
OG0000114	Ag006G555860	XP_018476352.1
OG0000117	Ag006G517320	XP_018479567.1
OG0000119	Ag001G026190, Ag008G699540, Ag005G437940, Ag007G645640, Ag007G656830	XP_018473885.1, XP_018461398.1, XP_018461214.1, XP_018443531.1, XP_018443569.1
OG0000119	Ag005G433280, Ag007G606060, Ag008G734240, Ag005G486140, Ag002G179560, Ag005G477370, Ag003G228580, Ag003G279350, Ag005G409220	XP_018435672.1
OG0000120	Ag004G373700, Ag001G094910	XP_018454192.1, XP_018454191.1, XP_018454194.1, XP_018463935.1
OG0000120	Ag003G277400, Ag003G279310, Ag003G275890	XP_018448805.1, XP_018448808.1, XP_018448809.1, XP_018448806.1, XP_018448804.1, XP_018461801.1, XP_018477225.1, XP_018477643.1, XP_018488001.1, XP_018477675.1, XP_018477620.1, XP_018482159.1, XP_018488288.1, XP_018490867.1, XP_018473755.1, XP_018477202.1, XP_018466466.1, XP_018442004.1, XP_018466316.1
OG0000120	Ag006G498650, Ag006G498600, Ag006G498610	XP_018443272.1
OG0000122	Ag008G698890	XP_018468941.1, XP_018487691.1, XP_018453563.1
OG0000122	Ag003G267460	XP_018473651.1
OG0000122	Ag008G699060	XP_018460882.1
OG0000122	Ag008G698530	XP_018474204.1, XP_018475532.1, XP_018474203.1
OG0000123	Ag007G583620	XP_018449687.1, XP_018447985.1
OG0000123	Ag001G067540	XP_018458507.1, XP_018464233.1, XP_018484524.1, XP_018454865.1, XP_018454454.1
OG0000123	Ag004G318540, Ag006G573850	XP_018444265.1, XP_018449623.1, XP_018460559.1, XP_018460555.1, XP_018482095.1
OG0000123	Ag004G318080	XP_018462530.1
OG0000124	Ag003G242000	XP_018476031.1, XP_018453429.1, XP_018453427.1, XP_018436459.1, XP_018462836.1
OG0000124	Ag006G527550, Ag008G658090	XP_018461102.1
OG0000125	Ag002G172470, Ag001G072990	XP_018485557.1, XP_018478149.1
OG0000125	Ag008G713670	XP_018464380.1, XP_018463483.1, XP_018442304.1
OG0000125	Ag008G710250	XP_018473257.1, XP_018473175.1
OG0000125	Ag007G595180	XP_018441606.1, XP_018478084.1, XP_018472875.1
OG0000126	Ag008G691850	XP_018448675.1, XP_018459267.1, XP_018466537.1, XP_018453659.1
OG0000127	Ag006G492220	XP_018482062.1, XP_018479651.1
OG0000127	Ag008G679900, Ag004G381150	XP_018443227.1
OG0000127	Ag004G381140	XP_018467636.1
OG0000127	Ag006G492230	XP_018444659.1
OG0000127	Ag005G477990	XP_018469432.1
OG0000127	Ag005G477980	XP_018479662.1
OG0000127	Ag004G313210, Ag004G313190, Ag004G313250	XP_018473001.1
OG0000128	Ag003G264610, Ag003G264920, Ag001G005890	XP_018464920.1
OG0000133	Ag004G314420, Ag001G083930, Ag005G455770, Ag008G708500	XP_018465827.1
OG0000135	Ag007G610770	XP_018448342.1, XP_018479779.1, XP_018473985.1, XP_018473984.1, XP_018479174.1, XP_018435427.1, XP_018465544.1, XP_018473683.1, XP_018487469.1
OG0000136	Ag008G691470, Ag005G487080	XP_018445028.1, XP_018459504.1
OG0000137	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700	XP_018489729.1, XP_018444526.1, XP_018466176.1, XP_018453630.1, XP_018470137.1
OG0000137	Ag006G528160, Ag001G057880, Ag006G512420	XP_018458453.1
OG0000137	Ag007G652700	XP_018474425.1, XP_018458113.1
OG0000138	Ag003G290790	XP_018455270.1, XP_018454093.1, XP_018465879.1
OG0000138	Ag004G345080, Ag004G381060, Ag004G345060	XP_018470004.1, XP_018452986.1, XP_018453265.1
OG0000139	Ag001G027020	XP_018473929.1, XP_018474603.1
OG0000140	Ag001G060940, Ag001G070480, Ag001G071460, Ag007G624420, Ag008G704320, Ag008G707840, Ag006G566230, Ag008G707860	XP_018468399.1
OG0000140	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830	XP_018464951.1, XP_018465933.1, XP_018469119.1
OG0000140	Ag001G080460, Ag008G707780	XP_018455338.1
OG0000140	Ag001G052690	XP_018487986.1, XP_018437995.1
OG0000142	Ag007G594160, Ag007G594220	XP_018435128.1
OG0000142	Ag007G594470	XP_018475595.1, XP_018475632.1
OG0000143	Ag002G139360, Ag004G386730, Ag006G550470, Ag006G544340, Ag008G696370, Ag008G664370, Ag003G296490, Ag002G125700, Ag004G335150, Ag007G595410, Ag005G446430, Ag007G622320, Ag002G185720, Ag007G650320, Ag007G656480, Ag001G028650, Ag006G539110, Ag007G647680, Ag006G571550, Ag002G111160	XP_018460264.1
OG0000144	Ag005G434110	XP_018468839.1
OG0000144	Ag005G434100	XP_018443229.1
OG0000145	Ag006G535320, Ag004G370190	XP_018487663.1, XP_018459425.1
OG0000146	Ag008G695350	XP_018454803.1
OG0000146	Ag008G695470, Ag008G695460	XP_018469497.1, XP_018452341.1, XP_018454603.1
OG0000146	Ag008G695270	XP_018474199.1
OG0000146	Ag005G465100	XP_018476533.1
OG0000147	Ag005G408700	XP_018439896.1, XP_018456672.1
OG0000147	Ag003G261030	XP_018447191.1, XP_018447677.1
OG0000147	Ag008G702420	XP_018470730.1, XP_018456230.1
OG0000147	Ag003G209560	XP_018453169.1, XP_018442966.1
OG0000149	Ag008G709300	XP_018454260.1, XP_018482816.1, XP_018468367.1, XP_018461511.1
OG0000149	Ag008G709360	XP_018473562.1, XP_018473413.1
OG0000149	Ag008G709420	XP_018468249.1
OG0000149	Ag008G709330	XP_018461508.1
OG0000150	Ag008G711330, Ag002G133360	XP_018466193.1
OG0000150	Ag004G332580	XP_018435717.1
OG0000151	Ag008G685810	XP_018471382.1, XP_018457991.1
OG0000151	Ag003G253050	XP_018445231.1, XP_018461966.1, XP_018447674.1
OG0000151	Ag005G478640	XP_018492109.1, XP_018440453.1, XP_018486328.1, XP_018491228.1
OG0000151	Ag005G417580	XP_018487201.1, XP_018435045.1
OG0000151	Ag008G698280	XP_018468491.1, XP_018455854.1, XP_018476067.1
OG0000151	Ag004G398050	XP_018453176.1
OG0000152	Ag003G223230, Ag002G132980	XP_018467420.1
OG0000154	Ag003G268730, Ag005G477100, Ag005G477120	XP_018477110.1
OG0000154	Ag004G324480	XP_018451125.1, XP_018487475.1
OG0000154	Ag005G471090	XP_018439758.1
OG0000154	Ag002G177350	XP_018477122.1
OG0000154	Ag006G493360	XP_018445474.1, XP_018492171.1, XP_018492160.1, XP_018452385.1, XP_018451023.1, XP_018465909.1, XP_018491687.1, XP_018439788.1
OG0000154	Ag006G507750, Ag006G508580, Ag006G493020	XP_018445818.1, XP_018445836.1
OG0000155	Ag002G204050	XP_018460840.1
OG0000155	Ag006G564870	XP_018447282.1, XP_018484465.1, XP_018476478.1, XP_018442317.1, XP_018442968.1, XP_018471642.1
OG0000155	Ag006G564750	XP_018447182.1, XP_018468263.1, XP_018458830.1
OG0000155	Ag005G471860	XP_018491969.1
OG0000155	Ag002G134830, Ag002G134820, Ag002G138260	XP_018460365.1, XP_018464799.1
OG0000156	Ag002G201890	XP_018477942.1
OG0000156	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880	XP_018485103.1
OG0000157	Ag004G346210, Ag003G229150, Ag004G369290	XP_018488077.1, XP_018438578.1, XP_018442744.1, XP_018491246.1, XP_018491336.1, XP_018485751.1, XP_018486403.1, XP_018488302.1, XP_018482093.1
OG0000158	Ag005G476710	XP_018460147.1, XP_018491615.1, XP_018461518.1, XP_018432785.1
OG0000160	Ag005G447810	XP_018465687.1
OG0000161	Ag008G725260	XP_018438997.1, XP_018439597.1, XP_018435583.1, XP_018435186.1, XP_018439599.1
OG0000161	Ag007G588360	XP_018461987.1
OG0000161	Ag007G601560, Ag007G601540, Ag007G601790	XP_018491243.1, XP_018491241.1
OG0000162	Ag001G092940	XP_018490254.1
OG0000162	Ag002G200850, Ag002G200800, Ag002G200670	XP_018463531.1
OG0000162	Ag002G200830, Ag002G200780	XP_018436402.1
OG0000164	Ag003G293830	XP_018467692.1
OG0000164	Ag005G487250, Ag003G293940	XP_018448360.1, XP_018443393.1, XP_018448359.1
OG0000164	Ag003G293780, Ag004G322100, Ag003G293750, Ag003G293810	XP_018474111.1
OG0000164	Ag003G293740, Ag003G293690, Ag003G293790	XP_018450139.1, XP_018451158.1
OG0000165	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740	XP_018479684.1, XP_018464080.1, XP_018435740.1, XP_018436060.1, XP_018460158.1, XP_018479823.1, XP_018453527.1, XP_018487629.1, XP_018467634.1, XP_018473105.1, XP_018474024.1, XP_018474155.1, XP_018474156.1, XP_018466049.1, XP_018454104.1, XP_018479281.1, XP_018479306.1, XP_018473850.1
OG0000167	Ag006G570230	XP_018456032.1, XP_018470205.1
OG0000167	Ag006G570340	XP_018476022.1
OG0000167	Ag006G570320	XP_018487852.1
OG0000167	Ag006G570400, Ag006G570410	XP_018448523.1
OG0000169	Ag003G231880	XP_018463769.1, XP_018460684.1, XP_018443534.1
OG0000171	Ag004G345150	XP_018486354.1, XP_018471533.1, XP_018433300.1, XP_018466301.1
OG0000171	Ag004G371850	XP_018461928.1, XP_018466967.1
OG0000171	Ag007G614710	XP_018446341.1
OG0000172	Ag001G081750, Ag001G081700, Ag001G084760, Ag002G204930, Ag001G089480	XP_018490818.1
OG0000172	Ag001G089420	XP_018490335.1
OG0000175	Ag003G287000	XP_018481039.1, XP_018482967.1, XP_018470632.1
OG0000175	Ag004G333600	XP_018450746.1
OG0000175	Ag003G223500	XP_018461301.1
OG0000175	Ag005G417590	XP_018488978.1
OG0000176	Ag007G580300, Ag005G449360	XP_018448171.1
OG0000177	Ag003G264860	XP_018458949.1
OG0000180	Ag003G207330	XP_018479965.1
OG0000180	Ag003G218340	XP_018435567.1
OG0000181	Ag003G251860	XP_018488039.1, XP_018467359.1, XP_018453986.1, XP_018443467.1, XP_018473994.1, XP_018487871.1, XP_018462435.1, XP_018466937.1, XP_018465078.1, XP_018473796.1, XP_018462921.1, XP_018459865.1, XP_018435588.1, XP_018435587.1, XP_018453644.1, XP_018479612.1, XP_018487893.1, XP_018477415.1
OG0000184	Ag001G075930	XP_018448562.1, XP_018436057.1, XP_018443690.1, XP_018459854.1, XP_018448716.1, XP_018448714.1, XP_018466332.1, XP_018487833.1, XP_018435495.1, XP_018436010.1, XP_018464848.1
OG0000185	Ag006G535550	XP_018460789.1
OG0000185	Ag002G183070	XP_018458943.1
OG0000187	Ag003G270560	XP_018450650.1, XP_018450647.1
OG0000187	Ag005G474080	XP_018488297.1, XP_018487474.1, XP_018487473.1
OG0000189	Ag003G293390	XP_018451159.1
OG0000189	Ag007G631560, Ag007G631600, Ag007G631490, Ag007G631520, Ag007G631710, Ag007G628720, Ag007G631540, Ag006G508880, Ag006G508840, Ag006G508810, Ag004G355860, Ag003G290270	XP_018471389.1, XP_018467764.1, XP_018469600.1, XP_018470107.1, XP_018467464.1, XP_018466202.1, XP_018450992.1
OG0000189	Ag003G276230	XP_018447856.1, XP_018461632.1, XP_018463300.1
OG0000190	Ag002G140140	XP_018462163.1, XP_018456012.1
OG0000190	Ag002G128880	XP_018466494.1, XP_018466592.1
OG0000190	Ag002G128820	XP_018466816.1, XP_018474729.1
OG0000190	Ag002G140040, Ag002G139950	XP_018455936.1, XP_018464334.1, XP_018455875.1, XP_018456225.1, XP_018454748.1, XP_018455839.1, XP_018459474.1, XP_018453800.1, XP_018474859.1, XP_018462335.1, XP_018475013.1, XP_018473242.1, XP_018473243.1, XP_018475619.1, XP_018467299.1, XP_018437778.1, XP_018469510.1, XP_018455030.1, XP_018435705.1, XP_018438238.1
OG0000192	Ag004G336350	XP_018468276.1
OG0000192	Ag004G336320	XP_018459129.1
OG0000192	Ag004G336370	XP_018450415.1, XP_018449382.1, XP_018449054.1
OG0000192	Ag004G336340, Ag004G336360, Ag004G336330	XP_018491376.1
OG0000195	Ag001G082920	XP_018488390.1, XP_018446504.1
OG0000195	Ag007G646090	XP_018483199.1
OG0000196	Ag004G304260, Ag004G304230	XP_018451671.1, XP_018474323.1, XP_018454583.1, XP_018449589.1, XP_018441251.1
OG0000196	Ag004G304250	XP_018488814.1, XP_018451670.1
OG0000196	Ag004G304270, Ag004G304220, Ag004G304240	XP_018448186.1, XP_018454952.1
OG0000197	Ag006G565850	XP_018443291.1
OG0000203	Ag005G407790	XP_018435289.1
OG0000203	Ag006G519280, Ag005G485370, Ag005G485380	XP_018438633.1, XP_018438743.1, XP_018438489.1, XP_018435291.1, XP_018463291.1, XP_018455405.1
OG0000204	Ag005G471780, Ag005G471790	XP_018464581.1, XP_018469633.1, XP_018439460.1, XP_018490043.1, XP_018488293.1
OG0000204	Ag006G500950, Ag002G171010, Ag006G500990, Ag006G500820, Ag006G500940, Ag006G500960, Ag006G500830, Ag002G105640	XP_018488204.1
OG0000204	Ag005G437650	XP_018490370.1
OG0000205	Ag005G439370	XP_018493592.1, XP_018476446.1, XP_018488136.1, XP_018465835.1, XP_018490650.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1
OG0000207	Ag001G022870, Ag001G022610, Ag002G183650	XP_018455101.1, XP_018456709.1, XP_018455692.1
OG0000207	Ag003G219800, Ag003G215860, Ag003G215900	XP_018453413.1
OG0000208	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610	XP_018457454.1
OG0000208	Ag003G294600, Ag003G294590	XP_018471018.1
OG0000208	Ag003G275170, Ag003G294530, Ag003G294570, Ag003G294700, Ag003G294540	XP_018470117.1
OG0000209	Ag004G398980, Ag004G398780, Ag004G398970	XP_018457917.1, XP_018455788.1
OG0000209	Ag004G398990, Ag004G398790, Ag002G138750	XP_018453498.1
OG0000209	Ag004G312510, Ag004G312520, Ag004G312530	XP_018479693.1
OG0000209	Ag004G312540	XP_018479696.1
OG0000210	Ag006G499160, Ag006G499150, Ag006G499180	XP_018475561.1
OG0000210	Ag007G588480	XP_018475016.1, XP_018474617.1
OG0000213	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530	XP_018442714.1, XP_018445738.1
OG0000213	Ag003G288980	XP_018483745.1, XP_018439158.1, XP_018441306.1, XP_018438696.1
OG0000214	Ag007G604980	XP_018467800.1
OG0000214	Ag006G510950, Ag003G222050, Ag006G510210	XP_018453892.1, XP_018455978.1
OG0000216	Ag006G554100, Ag006G554110	XP_018479857.1, XP_018460848.1
OG0000218	Ag004G322150	XP_018491057.1
OG0000218	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290	XP_018491068.1
OG0000218	Ag004G318250, Ag006G542090, Ag006G547060	XP_018460375.1, XP_018479160.1
OG0000218	Ag005G439660	XP_018478930.1, XP_018461684.1
OG0000218	Ag008G689600, Ag002G177290	XP_018434683.1
OG0000219	Ag007G593670	XP_018479837.1
OG0000219	Ag006G565670	XP_018490373.1
OG0000220	Ag002G172490	XP_018439292.1, XP_018475580.1
OG0000220	Ag001G093870	XP_018439274.1
OG0000220	Ag002G179690	XP_018460188.1, XP_018445439.1
OG0000221	Ag004G396450	XP_018462032.1, XP_018487789.1, XP_018456465.1, XP_018466980.1, XP_018460068.1, XP_018435834.1, XP_018465129.1
OG0000224	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450	XP_018468894.1, XP_018443098.1, XP_018465306.1, XP_018468896.1, XP_018474587.1, XP_018468895.1, XP_018480389.1
OG0000224	Ag003G270550	XP_018449522.1, XP_018450661.1, XP_018450660.1
OG0000224	Ag004G383650	XP_018453989.1
OG0000225	Ag007G581980, Ag007G582060	XP_018449868.1, XP_018449873.1, XP_018484296.1, XP_018461750.1
OG0000226	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670	XP_018438331.1, XP_018435991.1, XP_018437982.1, XP_018437795.1
OG0000228	Ag004G341460	XP_018447728.1
OG0000228	Ag004G379170	XP_018479305.1, XP_018479312.1
OG0000228	Ag004G344170	XP_018472034.1
OG0000228	Ag004G344160	XP_018461690.1, XP_018442250.1
OG0000230	Ag003G223650, Ag003G223730	XP_018445118.1
OG0000231	Ag001G058920	XP_018453642.1
OG0000233	Ag004G382400, Ag003G243370	XP_018436088.1
OG0000234	Ag001G076970	XP_018481788.1, XP_018491621.1, XP_018443657.1
OG0000234	Ag001G076940	XP_018483151.1
OG0000234	Ag001G076930	XP_018481215.1
OG0000234	Ag007G612020	XP_018445846.1
OG0000235	Ag005G452990, Ag005G453010, Ag005G460460	XP_018467632.1, XP_018448639.1, XP_018487466.1, XP_018487465.1
OG0000235	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350	XP_018490020.1, XP_018474080.1, XP_018476191.1, XP_018482177.1, XP_018482919.1
OG0000238	Ag004G343670	XP_018479346.1, XP_018487668.1, XP_018443679.1, XP_018458872.1
OG0000239	Ag006G498570, Ag007G589100, Ag006G546090, Ag007G589080	XP_018477880.1, XP_018477041.1, XP_018477879.1, XP_018478468.1, XP_018477592.1, XP_018478759.1, XP_018440864.1, XP_018477881.1, XP_018483780.1
OG0000239	Ag001G018250, Ag001G019440, Ag001G019330, Ag001G019480, Ag001G019400, Ag001G019290, Ag001G019190, Ag001G019310, Ag001G019240, Ag001G019210, Ag001G019450, Ag001G019270, Ag001G018920, Ag001G017170, Ag001G017270, Ag002G107820, Ag002G111380, Ag001G005190	XP_018484853.1
OG0000240	Ag001G089960	XP_018438813.1
OG0000242	Ag005G419410	XP_018437185.1
OG0000242	Ag004G319220	XP_018481469.1, XP_018436585.1, XP_018451077.1
OG0000242	Ag004G319260	XP_018485374.1
OG0000242	Ag004G319640	XP_018451807.1, XP_018451078.1
OG0000242	Ag004G319270	XP_018472324.1
OG0000243	Ag003G223260	XP_018458790.1, XP_018435856.1, XP_018435859.1, XP_018460480.1
OG0000243	Ag006G546880, Ag001G023030, Ag003G265410, Ag005G430630	XP_018487481.1, XP_018461693.1, XP_018458554.1
OG0000244	Ag006G567480	XP_018480650.1, XP_018462384.1, XP_018471212.1
OG0000244	Ag002G138420, Ag002G137630	XP_018454306.1
OG0000244	Ag006G567460, Ag006G567470	XP_018447604.1, XP_018461916.1, XP_018439136.1, XP_018437127.1
OG0000244	Ag002G137640, Ag002G138410	XP_018474567.1
OG0000248	Ag002G142990	XP_018455873.1, XP_018455830.1, XP_018467364.1
OG0000248	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860	XP_018475592.1
OG0000248	Ag004G367480	XP_018465408.1, XP_018467341.1
OG0000248	Ag001G081600	XP_018432540.1
OG0000249	Ag002G168370	XP_018483506.1, XP_018439075.1
OG0000249	Ag002G168420, Ag002G179380	XP_018433126.1, XP_018435056.1, XP_018475104.1, XP_018472849.1
OG0000249	Ag002G168350	XP_018481107.1
OG0000249	Ag002G168380	XP_018472847.1, XP_018475183.1, XP_018433127.1
OG0000249	Ag001G071720	XP_018461246.1, XP_018490695.1
OG0000250	Ag003G292650	XP_018455691.1, XP_018469259.1, XP_018469620.1
OG0000250	Ag003G295650, Ag003G295660, Ag003G295670	XP_018481565.1
OG0000251	Ag001G015530, Ag009G735210	XP_018459953.1
OG0000252	Ag006G494390, Ag006G494400, Ag004G392350, Ag004G387020, Ag006G494470, Ag006G494420, Ag006G494490, Ag006G494510	XP_018474177.1
OG0000252	Ag002G201630, Ag002G201600	XP_018443516.1, XP_018435543.1, XP_018435544.1, XP_018443518.1, XP_018435545.1, XP_018443517.1
OG0000254	Ag002G185430	XP_018467284.1
OG0000254	Ag002G185440, Ag002G185420, Ag002G185620, Ag002G185570, Ag002G185580	XP_018459956.1, XP_018465832.1, XP_018459955.1, XP_018459954.1
OG0000256	Ag002G186790	XP_018443732.1, XP_018443731.1
OG0000256	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560	XP_018475291.1, XP_018474010.1, XP_018463873.1
OG0000258	Ag002G175550	XP_018438704.1, XP_018465777.1
OG0000258	Ag004G336180	XP_018460223.1
OG0000260	Ag001G003770	XP_018447426.1
OG0000260	Ag006G496100	XP_018438807.1, XP_018488203.1
OG0000264	Ag002G129660	XP_018455640.1
OG0000264	Ag007G599430	XP_018455531.1
OG0000265	Ag003G229640, Ag002G180170	XP_018460765.1
OG0000266	Ag001G078180, Ag001G077260	XP_018461432.1
OG0000268	Ag008G659990	XP_018484938.1, XP_018484933.1, XP_018457428.1
OG0000268	Ag004G321080, Ag004G321070, Ag004G321060, Ag007G616940	XP_018463455.1
OG0000268	Ag006G492050	XP_018446447.1
OG0000268	Ag001G074460	XP_018462799.1, XP_018477742.1
OG0000269	Ag002G157110	XP_018453570.1, XP_018485980.1
OG0000269	Ag001G009900	XP_018443722.1, XP_018461153.1
OG0000271	Ag004G382710	XP_018475833.1
OG0000273	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120	XP_018486140.1
OG0000273	Ag004G312170	XP_018450920.1, XP_018487508.1, XP_018490023.1
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	XP_018476648.1, XP_018455000.1
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	XP_018460786.1, XP_018480724.1, XP_018434290.1, XP_018434856.1
OG0000275	Ag005G440140, Ag005G440210, Ag005G440200	XP_018461068.1, XP_018487637.1, XP_018489821.1, XP_018487636.1, XP_018460623.1, XP_018461066.1, XP_018489757.1, XP_018460622.1, XP_018460621.1
OG0000276	Ag006G560370	XP_018481552.1, XP_018481798.1
OG0000276	Ag006G560660	XP_018459435.1, XP_018453810.1, XP_018450692.1
OG0000277	Ag001G032950	XP_018449673.1
OG0000281	Ag007G614650	XP_018454181.1
OG0000281	Ag001G016930, Ag001G016850	XP_018491770.1, XP_018438476.1
OG0000281	Ag001G016530, Ag003G274460	XP_018475251.1
OG0000282	Ag007G599590	XP_018475192.1
OG0000282	Ag007G599660	XP_018444381.1, XP_018464192.1
OG0000283	Ag007G587950	XP_018437787.1, XP_018478840.1
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	XP_018437451.1, XP_018479318.1
