Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0000077	Ag006G508210	XP_010431932.1, XP_019087113.1, XP_010446508.1
OG0000077	Ag001G010260, Ag001G010280, Ag001G010290, Ag004G315120, Ag003G222960, Ag003G281310, Ag003G281290, Ag003G281350, Ag003G281360, Ag003G281330, Ag003G281340, Ag003G281320, Ag003G281370, Ag003G281300	XP_010446504.1, XP_010431928.1
OG0000077	Ag004G321630, Ag004G321620, Ag004G321600	XP_019100856.1
OG0000078	Ag002G136430	XP_019098180.1, XP_019098181.1, XP_019089268.1, XP_010463167.1, XP_019086281.1, XP_010431092.1, XP_019084311.1, XP_019093274.1, XP_010484962.1, XP_019096534.1, XP_019094551.1, XP_010436550.1, XP_010430690.1, XP_010451255.1, XP_019085480.1, XP_019084293.1, XP_010490057.1, XP_010424382.1, XP_010451628.1
OG0000079	Ag001G089410, Ag006G550580, Ag003G233720	XP_010512114.1, XP_010512120.1
OG0000079	Ag006G550570	XP_010435737.1
OG0000079	Ag001G084480	XP_010512106.1, XP_010504853.1
OG0000079	Ag001G089200	XP_019099951.1
OG0000079	Ag001G089520, Ag001G089530, Ag001G089500, Ag006G550440	XP_010450921.1, XP_010436759.1
OG0000079	Ag001G089510, Ag001G089390, Ag001G071210, Ag001G071240, Ag001G089380, Ag001G089370	XP_010516541.1, XP_010469219.2
OG0000080	Ag004G395720, Ag004G391220, Ag001G028440, Ag001G031860	XP_010448996.1, XP_010481076.1, XP_010495296.1, XP_010434141.1, XP_010451304.1
OG0000080	Ag001G028300	XP_019101969.1, XP_019083787.1
OG0000080	Ag007G610550, Ag007G610520	XP_019091030.1
OG0000080	Ag007G593170, Ag007G596330, Ag007G593310, Ag007G593270, Ag007G593210	XP_010510427.1, XP_010414309.1, XP_010480591.2, XP_019100817.1, XP_010491240.1
OG0000081	Ag007G593730	XP_010495264.1, XP_010495265.1, XP_010495267.1, XP_010495269.1, XP_010495266.1, XP_019083858.1, XP_019090062.1
OG0000081	Ag005G451860, Ag005G452050	XP_010470626.1, XP_010468187.1
OG0000082	Ag004G385590	XP_010499068.1, XP_019096076.1, XP_019089186.1, XP_010462626.1, XP_019085390.1
OG0000082	Ag004G351970	XP_010438168.1
OG0000082	Ag004G340020	XP_010510051.1
OG0000083	Ag005G483950, Ag005G483960	XP_010486733.1, XP_010431481.1
OG0000084	Ag002G186630, Ag002G189800, Ag002G189260, Ag002G189740, Ag002G189750, Ag002G189790, Ag002G189770	XP_010472490.1, XP_010429466.1
OG0000084	Ag008G724370	XP_010429395.1, XP_010429390.1, XP_019098401.1, XP_010417173.1, XP_010429391.1, XP_019093380.1, XP_010431589.1, XP_010431591.1
OG0000084	Ag002G128280, Ag002G119860, Ag006G542390, Ag002G119500, Ag002G176420, Ag002G119390, Ag002G119370, Ag002G119740, Ag002G119780, Ag002G119750, Ag002G119670, Ag002G119890, Ag002G119900, Ag002G119710, Ag002G111650, Ag004G391010, Ag002G111880, Ag002G108390	XP_010429460.1, XP_010472486.1, XP_010417233.1
OG0000086	Ag008G709530	XP_010495949.1, XP_019097464.1, XP_010494194.1, XP_010494195.1, XP_010494196.1, XP_010442146.1, XP_010481977.1, XP_010481978.1, XP_019095830.1, XP_019095588.1, XP_010484899.1, XP_010495950.1, XP_010467928.1, XP_019097470.1, XP_019097730.1, XP_010494198.1, XP_010494197.1
OG0000087	Ag008G723440	XP_010421190.1, XP_010454670.1
OG0000087	Ag007G593840	XP_010469941.1, XP_010510475.1, XP_010414372.1
OG0000087	Ag008G728250, Ag001G052770	XP_010483981.1, XP_010459234.1
OG0000087	Ag007G609260	XP_010419814.1, XP_010491982.1, XP_010453291.1
OG0000087	Ag002G161340	XP_010516638.1, XP_010504960.1, XP_010509706.1
OG0000087	Ag002G127940	XP_010494444.1
OG0000087	Ag006G562620	XP_010439552.1, XP_010449142.1, XP_010434259.1
OG0000087	Ag003G224140	XP_010416482.1, XP_010471708.1
OG0000088	Ag008G717820	XP_010493149.1, XP_010420883.1, XP_010454350.1, XP_010493153.1
OG0000089	Ag007G603320	XP_010422938.1, XP_010452982.1, XP_010491624.1
OG0000089	Ag001G021310	XP_010507140.1, NP_001289904.1
OG0000089	Ag002G193060	XP_010508618.1, XP_019082327.1, XP_019100571.1, XP_019101220.1
OG0000089	Ag005G471710	XP_010498525.1, XP_010486900.1, XP_010464961.1
OG0000089	Ag008G712440, Ag008G708620	XP_010483556.1, XP_010483559.1, XP_010483560.1, XP_010514974.1, XP_010503262.1, XP_010426084.1, XP_010454923.1
OG0000090	Ag004G333760	XP_010448526.1, XP_010433736.1, XP_010438976.1, XP_010477249.1, XP_010459699.1
OG0000090	Ag005G471750, Ag001G092010, Ag001G091920, Ag001G091930	XP_010447073.1, XP_010447075.1, XP_010432410.1, XP_010437611.1, XP_010450797.1, XP_010435879.1, XP_010441072.1, XP_010441003.1
OG0000091	Ag008G666220	XP_019097560.1, XP_019085583.1, XP_010513295.1, XP_019092234.1, XP_010426132.1
OG0000093	Ag001G087540	XP_010431453.2, XP_019099736.1, XP_019102066.1
OG0000093	Ag001G087060, Ag020G743300	XP_019101935.1
OG0000093	Ag001G087410	XP_010516477.1, XP_010504788.1, XP_010427742.1
OG0000093	Ag001G087190, Ag001G087160, Ag001G087050, Ag001G087110, Ag001G087130, Ag020G743230, Ag001G087290	XP_019085608.1, XP_010507510.1
OG0000093	Ag001G087200, Ag020G743290, Ag001G087240	XP_019098882.1, XP_010490171.1, XP_010467068.1
OG0000093	Ag001G083700, Ag001G087310	XP_010427735.1, XP_010516473.1
OG0000093	Ag001G086540, Ag001G086510	XP_010427730.1
OG0000096	Ag001G024200, Ag001G016650, Ag005G460360	XP_019099908.1, XP_010514095.1, XP_010489646.1, XP_010512993.2, XP_010430698.1
OG0000096	Ag002G102560	XP_010445847.1, XP_010494541.1
OG0000096	Ag002G103120	XP_010494467.1
OG0000096	Ag006G559170	XP_010494608.1, XP_010481625.1
OG0000096	Ag002G103250	XP_019097502.1
OG0000096	Ag004G310490	XP_019094380.1, XP_010462608.1
OG0000097	Ag002G130220, Ag002G132530, Ag002G129480	XP_010431383.1, XP_010422434.1
OG0000097	Ag002G129560, Ag002G130470, Ag002G129510, Ag002G129570, Ag002G129580, Ag002G129500, Ag002G129590, Ag002G129620, Ag002G130320, Ag002G130290, Ag002G130330, Ag002G129450	XP_010456938.1, XP_010424623.1, XP_010467526.1
OG0000097	Ag002G129030	XP_019090267.1, XP_019090199.1, XP_019084229.1
OG0000097	Ag002G128740	XP_010467516.1, XP_010424624.1
OG0000097	Ag002G128960	XP_010424620.1, XP_010455876.2, XP_010467545.2, XP_010513578.1, XP_010418996.1, XP_010474129.1, XP_010431403.1, XP_010431272.1
OG0000097	Ag002G128810, Ag002G129430, Ag002G129130, Ag002G129340	XP_010422439.1, XP_010431264.1
OG0000098	Ag004G315550, Ag004G315560	XP_010476200.2
OG0000098	Ag006G506280, Ag004G316800, Ag004G315620	XP_010476199.2
OG0000099	Ag004G395880, Ag004G394290, Ag004G391580	XP_019082764.1
OG0000099	Ag004G398340, Ag004G398430, Ag004G391240, Ag004G395750	XP_010431731.1
OG0000099	Ag004G390870, Ag004G390890, Ag004G390900, Ag004G395530, Ag004G390720, Ag004G390710, Ag004G390740, Ag004G390940, Ag004G390780, Ag004G390920	XP_010418440.1, XP_010430514.1, XP_010473647.1
OG0000099	Ag004G391150, Ag004G391000, Ag004G391130, Ag004G390970, Ag004G395610	XP_010418441.1, XP_010430515.1, XP_010418444.1
OG0000099	Ag004G395780, Ag004G391250, Ag004G391340, Ag004G391360, Ag004G395820, Ag004G391310, Ag004G391330, Ag004G395840	XP_019083691.1
OG0000100	Ag003G219250, Ag002G132470	XP_010474089.1
OG0000100	Ag002G169920, Ag007G628580	XP_019082557.1, XP_010474076.1
OG0000100	Ag006G499830, Ag002G169190, Ag002G140250, Ag008G659710	XP_010463327.1
OG0000101	Ag004G392410, Ag004G396720, Ag004G396730, Ag004G392400, Ag004G390040, Ag004G396960	XP_010418428.1, XP_019085239.1
OG0000101	Ag004G394110	XP_010430481.1
OG0000102	Ag008G662610	XP_019082506.1, XP_019098255.1
OG0000102	Ag004G328280	XP_019082509.1, XP_019100825.1, XP_019089224.1
OG0000104	Ag004G307220	XP_010487696.1, XP_010475520.1
OG0000104	Ag007G594880, Ag007G594830	XP_019101460.1, XP_010470014.1, XP_019082807.1
OG0000104	Ag007G594810	XP_010513261.2
OG0000104	Ag001G010320	XP_010500450.1, XP_010481036.2
OG0000104	Ag005G441940	XP_010466372.1, XP_019096759.1, XP_010420548.1
OG0000104	Ag001G010200	XP_010500770.1
OG0000106	Ag004G383320	XP_019093414.1, XP_010431687.1
OG0000107	Ag005G481150	XP_010417843.1, XP_019093535.1, XP_019083601.1, XP_010473089.1
OG0000107	Ag005G446760	XP_019096413.1, XP_010468313.1, XP_010487979.1, XP_010508519.1, XP_010466192.1
OG0000107	Ag005G446720	XP_010466194.1, XP_010508531.1
OG0000107	Ag005G446740	XP_010508486.1, XP_019096974.1, XP_010466190.2
OG0000107	Ag005G446750	XP_010508508.1, XP_019096971.1, XP_010466191.1
OG0000107	Ag003G213880	XP_010415203.1, XP_010511458.1, XP_010514626.1, XP_010425701.1
OG0000107	Ag005G446670	XP_010456149.1, XP_010422712.1, XP_010466304.1, XP_010434996.1, XP_010440318.1, XP_010449948.1, XP_010467059.1
OG0000108	Ag005G459590, Ag008G727840	XP_010478092.1, XP_010497135.2, XP_010499238.1, XP_010460514.1, XP_010478516.1
OG0000108	Ag003G269110, Ag003G269200	XP_010490184.1, XP_010468531.1, XP_010412745.2, XP_019092314.1
OG0000108	Ag005G414040	XP_010431735.1
OG0000108	Ag007G609500, Ag002G145390	XP_010499627.1, XP_010499629.1, XP_010501676.1, XP_010478514.2, XP_010480772.1
OG0000109	Ag001G018050, Ag002G147800, Ag005G414580, Ag004G372360, Ag004G337320, Ag006G543970, Ag002G162420, Ag003G261280, Ag004G349840, Ag007G593090, Ag001G059110, Ag005G411230, Ag011G740860, Ag003G294760, Ag002G133440, Ag004G303880, Ag004G330170, Ag006G547030, Ag005G455810, Ag008G716250	XP_010413079.1, XP_010446284.1, XP_010513220.1, XP_010468649.1
OG0000109	Ag001G087550, Ag006G493580, Ag002G191920, Ag007G620300, Ag001G037570	XP_010461690.1
OG0000110	Ag001G090130	XP_010469325.1, XP_010512155.1
OG0000110	Ag001G090120	XP_019101672.1, XP_010469324.1
OG0000110	Ag001G090270, Ag001G090260, Ag001G090170, Ag001G090700	XP_010413723.1, XP_010512175.1, XP_019100976.1, XP_010473837.1
OG0000110	Ag003G287900, Ag001G089820, Ag001G089800, Ag001G089810, Ag001G077870, Ag004G376010	XP_019087631.1, XP_019101670.1, XP_010413742.1, XP_010473842.1
OG0000110	Ag001G077750, Ag001G089870, Ag001G089880, Ag001G089910	XP_010435188.1, XP_010450107.1, XP_010512148.1
OG0000111	Ag002G181570, Ag002G181540, Ag002G181620	XP_019087490.1, XP_019089260.1, XP_019089258.1, XP_010445618.1, XP_019087492.1, XP_010451863.1, XP_010451864.1
OG0000113	Ag003G210260	XP_010441345.1
OG0000113	Ag005G453300	XP_010414997.1
OG0000113	Ag002G118730	XP_019090875.1
OG0000113	Ag006G576050	XP_010434743.1, XP_019086258.1
OG0000113	Ag007G655220	XP_019089588.1
OG0000114	Ag006G573480	XP_019094970.1, XP_010415607.1, XP_019093832.1
OG0000114	Ag003G284630	XP_010436453.1, XP_019089586.1
OG0000117	Ag006G549560	XP_010507300.1, XP_010473863.1, XP_010480820.1, XP_010495906.1, XP_010424347.1, XP_010480716.1, XP_010474349.1, XP_010445858.1, XP_010473765.1, XP_010480966.1
OG0000117	Ag002G137760	XP_010443976.1
OG0000117	Ag005G409580	XP_010469139.1, XP_010418904.1
OG0000117	Ag003G251430	XP_010468510.1, XP_010467790.1, XP_010431060.1
OG0000117	Ag006G517320	XP_010456798.1, XP_010481061.1, XP_010462704.1, XP_010436302.1, XP_010419019.1, XP_010490132.1, XP_010518597.1, XP_010495738.1, XP_019084271.1, XP_010468623.1, XP_010430741.1, XP_010430742.1, XP_010496264.1, XP_010474224.1, XP_010445266.1, XP_010424531.1, XP_019099659.1, XP_010478178.1, XP_010513311.1, XP_010456650.1, XP_010474105.1, XP_019084351.1, XP_019084350.1, XP_010462679.1, XP_010430755.1, XP_010424213.1
OG0000119	Ag001G026190	XP_010480804.1, XP_010445225.1, XP_010445911.1, XP_010424112.1, XP_010431132.1, XP_019095601.1, XP_010463111.1, XP_010501343.1, XP_010451554.1, XP_019099714.1, XP_010436504.1, XP_019101872.1, XP_010422589.1
OG0000119	Ag007G641820	XP_010495812.1
OG0000120	Ag004G373700, Ag001G094910	XP_010431665.1, XP_010474561.1, XP_019085269.1, XP_010418039.1, XP_019093056.1
OG0000120	Ag003G277400, Ag003G279310, Ag003G275890	XP_010501998.1, XP_019095599.1, XP_010484975.1, XP_010471755.1, XP_010445968.1
OG0000120	Ag006G498650, Ag006G498600, Ag006G498610	XP_010422875.1, XP_010514742.1, XP_010514729.1, XP_010490384.1, XP_010451268.1, XP_010468704.1, XP_010474146.1, XP_010513308.1, XP_010511682.1, XP_010415247.1, XP_019085137.1, XP_019085134.1, XP_010513620.1, XP_010507330.1, XP_010507331.1, XP_010507319.1, XP_010507311.1, XP_010431144.1, XP_010431146.1, XP_010431147.1, XP_010431165.1, XP_010431101.1, XP_019101879.1, XP_010412636.1, XP_010412640.1
OG0000122	Ag008G698890	XP_010485175.2, XP_019094537.1, XP_010463198.1, XP_010476450.1, XP_010485169.1
OG0000122	Ag003G267460	XP_010501782.1
OG0000123	Ag007G583620	XP_010499321.1, XP_010460594.1, XP_010499319.1, XP_010478184.1, XP_010478181.1, XP_010499316.1
OG0000123	Ag001G067540	XP_019082754.1, XP_010418264.1
OG0000123	Ag004G318570	XP_010496748.1, XP_010507196.1
OG0000123	Ag004G318540, Ag006G573850	XP_010476383.1, XP_010495506.1, XP_010458821.1
OG0000123	Ag006G564520	XP_010476340.1
OG0000123	Ag004G318080	XP_019102045.1
OG0000124	Ag005G441490	XP_019099640.1
OG0000124	Ag003G242000	XP_010456882.1, XP_019089170.1, XP_019087334.1, XP_019086307.1, XP_019092288.1
OG0000124	Ag004G349780, Ag005G468220, Ag002G194630, Ag001G067330, Ag008G665260, Ag001G016150, Ag005G485900, Ag012G741220	XP_019087569.1, XP_010431104.1, XP_010463382.1
OG0000125	Ag002G172470, Ag001G072990	XP_010515863.1, XP_010504134.1, XP_010427020.1
OG0000125	Ag005G477020	XP_010486520.1, XP_010473505.1, XP_010464595.1, XP_010423847.1, XP_010452101.1, XP_010490718.1, XP_010505335.1, XP_010509330.1
OG0000125	Ag008G713670	XP_010454568.1, XP_010421087.1, XP_010493386.1
OG0000126	Ag008G691850	XP_010446067.1
OG0000127	Ag005G477940	XP_010464553.2
OG0000127	Ag008G679900, Ag004G381150	XP_010490603.1, XP_010452021.1
OG0000127	Ag006G492190	XP_010424823.1, XP_019089812.1
OG0000127	Ag005G477990	XP_010468073.1, XP_010418330.1
OG0000127	Ag005G477980	XP_010489722.1
OG0000127	Ag004G313220, Ag004G313200, Ag004G313180, Ag004G313170, Ag007G620490, Ag004G313150	XP_010462637.1, XP_010501424.1, XP_010476015.1
OG0000127	Ag004G313210, Ag004G313190, Ag004G313250	XP_010501425.1, XP_010480428.1, XP_010462638.1
OG0000128	Ag006G549480	XP_010451776.1, XP_010430885.1, XP_010468651.1, XP_010490097.1
OG0000128	Ag007G642840	XP_010480709.1, XP_010430939.2, XP_010445162.1, XP_019087621.1, XP_010412575.1, XP_010484948.1, XP_019090160.1, XP_010474091.1, XP_010463085.1, XP_010472680.1, XP_010468738.1, XP_010424379.1, XP_010451648.1, XP_019094588.1, XP_010495553.1
OG0000128	Ag003G264610, Ag003G264920	XP_010501899.1, XP_010513681.1
OG0000128	Ag001G005890	XP_010480858.2, XP_010497103.1
OG0000130	Ag003G260700	XP_019097474.1
OG0000131	Ag003G250970	XP_010440434.1
OG0000133	Ag004G314420, Ag001G083930, Ag005G455770, Ag008G708500	XP_010461147.1
OG0000136	Ag004G358500	XP_010511492.1, XP_010415205.1
OG0000136	Ag005G456830, Ag005G456800, Ag005G456810, Ag008G669100, Ag005G457140, Ag002G171850	XP_010435701.1
OG0000137	Ag002G163620, Ag008G688150	XP_010500816.1, XP_019097614.1, XP_019092896.1
OG0000137	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700	XP_010493377.1, XP_010496376.1, XP_010492308.1, XP_019094054.1, XP_010489205.1, XP_010448377.1, XP_010510251.1, XP_010509963.1, XP_019094713.1, XP_010494085.1, XP_010425610.1, XP_010459623.1, XP_019083232.1, XP_010479035.1, XP_010419006.1
OG0000137	Ag006G528160, Ag001G057880	XP_019095454.1
OG0000137	Ag007G652700	XP_019101568.1
OG0000138	Ag008G725320	XP_010430892.1
OG0000139	Ag002G105400	XP_010472906.1, XP_019100791.1, XP_010468735.1
OG0000139	Ag007G630860, Ag002G148650	XP_010448853.1, XP_010451717.1
OG0000139	Ag001G027020	XP_010480941.1, XP_010468593.1, XP_010518599.2, XP_010468702.1, XP_010471048.1
OG0000139	Ag002G170320	XP_010431617.1
OG0000140	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830	XP_010483489.1, XP_010483490.1
OG0000140	Ag001G080460, Ag008G707780	XP_010443667.1, XP_019095877.1, XP_019092906.1, XP_010443669.1, XP_010483537.1, XP_019095865.1, XP_010443671.1, XP_010454754.1
OG0000142	Ag007G594160, Ag007G594220	XP_019093759.1, XP_019083065.1, XP_010510508.1
OG0000142	Ag007G594480	XP_010414396.1, XP_019101440.1, XP_010469964.1
OG0000142	Ag007G594470	XP_010414403.1, XP_010510507.1
OG0000142	Ag004G307050	XP_010510502.1, XP_010414426.1
OG0000143	Ag002G139360, Ag004G386730, Ag006G550470, Ag006G544340, Ag008G696370, Ag008G664370, Ag003G296490, Ag002G125700, Ag004G335150, Ag007G595410, Ag005G446430, Ag007G622320, Ag002G185720, Ag007G650320, Ag007G656480, Ag001G028650, Ag006G539110, Ag007G647680, Ag006G571550, Ag002G111160	XP_010462932.1
OG0000145	Ag006G535320, Ag004G370190	XP_010490333.1, XP_010481237.1, XP_010451529.1, XP_010506882.1, XP_010474153.1, XP_010445442.1, XP_010456812.1, XP_010423370.1, XP_010436399.1, XP_010490351.1
OG0000145	Ag002G117940, Ag003G273300	XP_010490403.1, XP_010413090.2, XP_010489850.1, XP_010490206.1, XP_010412502.1
OG0000145	Ag004G383900	XP_010418595.1, XP_019082691.1, XP_010514307.1, XP_010424245.1, XP_010490073.1
OG0000146	Ag008G695350	XP_010482974.1, XP_010449487.1, XP_010443156.1
OG0000146	Ag002G188250	XP_010488707.1, XP_010467019.1, XP_010473574.1, XP_010485064.1
OG0000146	Ag008G695470, Ag008G695460	XP_010449529.1, XP_010443158.1, XP_010482976.2, XP_010449537.1
OG0000146	Ag008G695380	XP_010482975.1, XP_010443157.1
OG0000147	Ag005G408700	XP_010414912.1
OG0000147	Ag003G261030	XP_010433017.1, XP_010451109.1, XP_010438207.1
OG0000147	Ag008G702420	XP_010443420.1, XP_019095995.1, XP_010452018.1
OG0000147	Ag003G209560	XP_019093982.1, XP_010417678.1
OG0000149	Ag006G570510, Ag006G570440, Ag006G570460	XP_010507237.1, XP_019085759.1, XP_010412591.2, XP_010425884.1
OG0000149	Ag008G709300, Ag008G709340	XP_010455308.1, XP_019095493.1, XP_010443729.1, XP_010455299.1, XP_010443725.2, XP_010443735.1, XP_010443736.1
OG0000149	Ag008G709420	XP_010443739.1, XP_019092996.1
OG0000149	Ag008G709260	XP_019095498.1, XP_019092982.1
OG0000149	Ag008G709330	XP_019095503.1
OG0000150	Ag008G711330, Ag002G133360	XP_010485250.1, XP_010477580.1, XP_010446216.1, XP_010485255.1, XP_019086924.1
OG0000150	Ag007G607130	XP_010425977.1, XP_019099952.1
OG0000150	Ag004G332580	XP_019099657.1, XP_019085504.1
OG0000151	Ag008G685810	XP_010442887.1, XP_010482719.1, XP_010445686.1
OG0000151	Ag003G253050	XP_010448055.1, XP_010438527.1, XP_010433285.1
OG0000151	Ag005G417580	XP_010516221.1, XP_010496667.1, XP_010489253.1
OG0000151	Ag008G698280	XP_019087079.1, XP_010450714.1, XP_010483082.1
OG0000152	Ag003G223230, Ag002G132980	XP_010490446.2
OG0000154	Ag004G324480	XP_010497610.1, XP_010459142.1, XP_010476705.1
OG0000154	Ag005G471090	XP_010465032.1, XP_010499184.1, XP_010486980.1
OG0000154	Ag002G177350	XP_010452091.1, XP_010445753.2
OG0000154	Ag005G477170	XP_010464591.1, XP_010473075.1, XP_010486515.1
OG0000154	Ag006G493360	XP_010423853.1, XP_019097656.1, XP_010452093.1
OG0000154	Ag006G507750, Ag006G508580, Ag006G493020	XP_010495044.1, XP_010423858.1, XP_010484430.1, XP_010446275.1, XP_010463615.1, XP_010456365.1, XP_010490742.1, XP_010423825.2
OG0000155	Ag002G204050	XP_019084252.1
OG0000155	Ag006G564870	XP_010415122.1, XP_010439485.1, XP_010449073.1, XP_010434187.1
OG0000155	Ag005G471860	XP_010498398.2
OG0000155	Ag002G134830, Ag002G134820, Ag002G138260	XP_010456921.1, XP_010467863.1, XP_010424597.2
OG0000156	Ag002G201900	XP_010506516.1, XP_010508150.1, XP_010518177.1
OG0000156	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880	XP_010478793.2, XP_010499912.1, XP_010478790.1, XP_010518179.1, XP_010506518.1, XP_010508144.1
OG0000156	Ag001G093780	XP_010413500.1
OG0000157	Ag006G537650, Ag002G142330, Ag002G143730	XP_010451784.1
OG0000157	Ag003G228360	XP_010437729.1, XP_010432526.1, XP_010447206.1, XP_010415144.1, XP_010469874.2, XP_019088285.1
OG0000157	Ag004G346210, Ag003G229150, Ag004G369290	XP_010481027.1, XP_010512980.1, XP_019085898.1, XP_010412930.1, XP_019099919.1, XP_019099769.1, XP_019099927.1, XP_010412931.1, XP_019087774.1, XP_019099768.1, XP_010509178.1, XP_010412927.1, XP_010469409.1, XP_019084299.1, XP_010512985.1, XP_019099766.1
OG0000158	Ag005G443310, Ag005G444520, Ag005G443260	XP_010451312.1
OG0000158	Ag006G563590	XP_019098380.1, XP_010474571.1
OG0000158	Ag003G277110	XP_019098381.1, XP_010445231.1, XP_010436460.1
OG0000158	Ag005G476710	XP_010451485.1, XP_010445367.1, XP_010445370.1, XP_019089450.1, XP_010495192.1, XP_010424083.1, XP_010495139.1, XP_010495137.1, XP_010456480.1, XP_010424050.1, XP_010495250.1, XP_010424138.1, XP_010424095.1, XP_019084187.1, XP_010456538.2
OG0000160	Ag005G447810	XP_019099585.1, XP_010445958.1, XP_010422854.1, XP_010424468.1, XP_019098185.1, XP_010490075.1, XP_010501876.1, XP_010463046.1, XP_010497241.1, XP_010468194.1, XP_010451890.1, XP_010462654.1
OG0000161	Ag007G588370	XP_010495046.1
OG0000161	Ag007G588360	XP_010463280.1, XP_019088340.1
OG0000162	Ag001G092930	XP_010469182.1, XP_010512372.1, XP_010413555.1
OG0000162	Ag001G092990, Ag001G093000, Ag001G093010, Ag001G092980, Ag001G092570	XP_010512373.1, XP_010469180.1
OG0000162	Ag008G712070	XP_010494398.1
OG0000162	Ag002G200850, Ag002G200800	XP_010508228.1, XP_010507742.1, XP_010518105.1
OG0000162	Ag002G200670	XP_010470042.1
OG0000162	Ag002G200700	XP_010414474.1
