Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0000119	Ag005G466170, Ag003G240390, Ag005G436380, Ag001G069920, Ag004G325160	XP_024016093.1
OG0000119	Ag005G433280, Ag007G606060, Ag008G734240, Ag005G486140, Ag002G179560, Ag005G477370, Ag003G228580, Ag003G279350, Ag005G409220	XP_024010311.1, XP_024010843.1, XP_024009910.1, XP_024004523.1
OG0000120	Ag004G373700, Ag001G094910	XP_006392103.1, XP_006392097.1
OG0000120	Ag006G498650, Ag006G498600, Ag006G498610	XP_006409474.2, XP_006398920.1
OG0000122	Ag008G698890	XP_006401333.2
OG0000122	Ag008G698530	XP_006401346.1
OG0000123	Ag001G067540	XP_006417102.1, XP_024013225.1, XP_006391838.1, XP_006416395.1, XP_006416391.1, XP_006391843.2, XP_006391844.1, XP_006408668.1
OG0000123	Ag006G564520	XP_006417123.1
OG0000124	Ag005G441490, Ag004G309520, Ag003G282630	XP_024004501.1, XP_024004928.1
OG0000124	Ag004G349780, Ag005G468220, Ag002G194630, Ag001G067330, Ag008G665260, Ag001G016150, Ag005G485900, Ag012G741220	XP_024006636.1
OG0000125	Ag002G172470, Ag001G072990	XP_006403666.1
OG0000125	Ag008G713670	XP_006400797.1
OG0000125	Ag007G595180	XP_006409905.1
OG0000126	Ag008G691850	XP_024010260.1, XP_024014515.1, XP_024006138.1
OG0000127	Ag005G477940	XP_006415215.1
OG0000127	Ag005G477980	XP_024014379.1
OG0000128	Ag006G549480	XP_024011285.1
OG0000133	Ag004G391190, Ag003G285410	XP_024007614.1
OG0000133	Ag004G387440	XP_024007305.1
OG0000135	Ag007G610770	XP_024006538.1, XP_024006075.1, XP_024012099.1, XP_024006572.1
OG0000136	Ag008G691470, Ag005G487080	XP_006391405.1
OG0000136	Ag004G358500	XP_006390991.1
OG0000136	Ag005G456830, Ag005G456800, Ag005G456810, Ag008G669100, Ag005G457140, Ag002G171850	XP_024014611.1, XP_006405827.1, XP_006405828.1, XP_006405825.1
OG0000137	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700	XP_006409642.2, XP_024015892.1, XP_024010413.1, XP_024013977.1, XP_024009781.1, XP_024007267.1, XP_024009428.1, XP_024011275.1, XP_024006620.1, XP_024005584.1, XP_024010662.1, XP_024011095.1, XP_024010391.1, XP_024007266.1, XP_024016583.1, XP_024011274.1
OG0000138	Ag004G345080, Ag004G381060, Ag004G345060	XP_006390880.1
OG0000139	Ag007G630860, Ag002G148650	XP_024015172.1
OG0000139	Ag001G027020	XP_024006436.1, XP_024015078.1, XP_024013971.1
OG0000139	Ag002G170320	XP_024004032.1
OG0000140	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830	XP_024011989.1, XP_024011966.1, XP_024012425.1
OG0000140	Ag001G080460, Ag008G707780	XP_006400992.1
OG0000142	Ag007G594470	XP_024003801.1
OG0000144	Ag005G434100	XP_024011410.1
OG0000146	Ag008G695350	XP_006401465.2
OG0000146	Ag002G188250	XP_006395415.1
OG0000146	Ag008G695470, Ag008G695460	XP_006401462.1
OG0000146	Ag008G695380	XP_006401463.2
OG0000146	Ag008G695270, Ag005G465100	XP_006401466.1
OG0000147	Ag005G408700	XP_006409094.1
OG0000147	Ag003G261030	XP_024005341.1
OG0000147	Ag008G702420	XP_024012572.1
OG0000147	Ag003G209560	XP_006389820.1
OG0000149	Ag006G570510, Ag006G570440, Ag006G570460	XP_024009527.1
OG0000149	Ag008G709300	XP_024011597.1
OG0000149	Ag008G709360	XP_024011821.1
OG0000149	Ag008G709420	XP_006400931.1
OG0000150	Ag008G711330, Ag002G133360	XP_024009951.1
OG0000150	Ag004G332580	XP_006419033.2
OG0000151	Ag008G685810	XP_006401722.1
OG0000151	Ag003G253050	XP_024005195.1
OG0000151	Ag005G478640	XP_006407751.1
OG0000151	Ag005G417580	XP_006409398.1
OG0000151	Ag008G698280	XP_006401372.1
OG0000152	Ag003G223230, Ag002G132980	XP_024006631.1, XP_024007301.1, XP_024007965.1
OG0000152	Ag002G146760, Ag002G120920	XP_024013102.1, XP_024009932.1, XP_024010565.1
OG0000154	Ag004G324480	XP_006416851.1
OG0000154	Ag005G471090	XP_006407319.1
OG0000154	Ag005G477170	XP_006407676.1
OG0000154	Ag006G493360	XP_006398709.1
OG0000155	Ag006G564870	XP_006391517.1, XP_024007950.1, XP_006391515.2, XP_024005112.1
OG0000155	Ag005G471860	XP_024009272.1, XP_006407382.2
OG0000156	Ag002G201900	XP_006410182.1
OG0000156	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880	XP_024010761.1
OG0000157	Ag006G537650, Ag002G142330, Ag002G143730	XP_006410257.2
OG0000157	Ag003G228360	XP_024010220.1, XP_024009977.1
OG0000157	Ag004G346210, Ag003G229150, Ag004G369290	XP_006416096.1
OG0000158	Ag005G454650	XP_006390675.2
OG0000158	Ag003G289470	XP_006402964.2
OG0000158	Ag005G476710	XP_006397112.2, XP_006390521.2, XP_024007853.1
OG0000161	Ag008G725260	XP_024007354.1, XP_006394457.2, XP_024006771.1
OG0000161	Ag007G588370	XP_024011911.1
OG0000161	Ag007G601560, Ag007G601540, Ag007G601790	XP_006408194.2
OG0000162	Ag001G092940	XP_006395656.2
OG0000162	Ag001G092930	XP_024012914.1
OG0000162	Ag008G712070	XP_024012462.1
OG0000162	Ag002G200850, Ag002G200800, Ag002G200670	XP_024004704.1, XP_024010855.1
OG0000164	Ag003G293740, Ag003G293690, Ag003G293790	XP_006411772.1
OG0000165	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740	XP_024016201.1, XP_024005989.1
OG0000167	Ag006G570230	XP_006413956.2
OG0000167	Ag002G173520, Ag001G004150, Ag001G010680	XP_006393616.1
OG0000167	Ag006G570340	XP_024005579.1, XP_006413958.1
OG0000167	Ag006G570320	XP_006393695.2
OG0000167	Ag006G570400, Ag006G570410	XP_024004741.1, XP_006413960.1
OG0000171	Ag004G345150	XP_024015929.1, XP_006416080.1
OG0000171	Ag004G371850	XP_006417443.1
OG0000171	Ag007G614710	XP_024012404.1
OG0000172	Ag002G179650, Ag001G097540, Ag001G097520	XP_024015356.1, XP_006406628.2, XP_006402376.1
OG0000172	Ag003G233750, Ag006G550460	XP_024012920.1
OG0000172	Ag001G071390, Ag001G071380, Ag001G081750, Ag001G081700, Ag001G084760, Ag002G204930, Ag001G089480, Ag001G089440, Ag001G071100	XP_024016620.1
OG0000175	Ag005G414670, Ag001G067410	XP_006409243.1
OG0000175	Ag005G417590	XP_006409399.1
OG0000176	Ag007G580300, Ag005G449360	XP_006415425.1
OG0000177	Ag003G264860	XP_024006586.1, XP_024014023.1
OG0000180	Ag003G218330, Ag003G219050, Ag003G218310, Ag003G218300, Ag003G218420, Ag003G208370, Ag003G226210, Ag003G209790, Ag003G209340, Ag003G210360, Ag003G208950, Ag003G209780, Ag003G206940, Ag003G207300, Ag003G207320, Ag004G327120	XP_006402374.1
OG0000181	Ag003G251860	XP_024006411.1, XP_024009429.1, XP_024009258.1, XP_024016372.1, XP_024006632.1, XP_024015899.1, XP_024004085.1, XP_024014219.1
OG0000184	Ag001G075930	XP_024013227.1, XP_024014585.1, XP_024007751.1, XP_024004883.1, XP_024013177.1, XP_024005307.1, XP_024009490.1, XP_024014410.1
OG0000185	Ag003G283030, Ag006G535550, Ag002G183070, Ag002G135130, Ag007G637240, Ag005G448260	XP_024009937.1
OG0000185	Ag004G378920	XP_024010233.1, XP_024014271.1, XP_024011288.1
OG0000187	Ag003G270560	XP_024004600.1
OG0000189	Ag003G293390	XP_006411787.1
OG0000189	Ag007G631560, Ag007G631600, Ag007G631490, Ag007G631520, Ag007G631710, Ag007G628720, Ag007G631540, Ag006G508880, Ag006G508840, Ag006G508810, Ag004G355860, Ag003G290270	XP_006411932.1
OG0000189	Ag006G563600	XP_006409103.1
OG0000190	Ag002G140140	XP_006396688.1
OG0000190	Ag002G128880, Ag002G128820	XP_006396683.2
OG0000190	Ag002G140040, Ag002G139950	XP_024010195.1, XP_024009811.1, XP_024010194.1, XP_006396684.1
OG0000191	Ag005G457490, Ag005G457480	XP_024012172.1
OG0000192	Ag004G336350	XP_024008190.1
OG0000192	Ag004G336320	XP_006416323.1
OG0000192	Ag004G336370, Ag004G336340, Ag004G336360, Ag004G336330	XP_006416321.2
OG0000193	Ag004G342780	XP_024014991.1, XP_024006548.1, XP_024015693.1
OG0000195	Ag001G082920	XP_006402949.1
OG0000195	Ag007G646090	XP_006405835.1, XP_006391396.1
OG0000196	Ag004G304260, Ag004G304230	XP_006415507.2, XP_006418015.2
OG0000196	Ag004G304250	XP_006415505.2
OG0000197	Ag002G146040, Ag006G538160, Ag006G565760, Ag007G581790, Ag002G192030, Ag006G565850, Ag004G326930	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1
OG0000200	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560	XP_024016187.1, XP_024010305.1, XP_006397124.1, XP_006396952.1, XP_024010284.1
OG0000201	Ag005G439850	XP_006406033.1, XP_024014915.1
OG0000201	Ag005G439940	XP_024014969.1
OG0000201	Ag005G439760	XP_006406221.2, XP_006406220.1
OG0000201	Ag005G439610	XP_006406218.1
OG0000201	Ag005G439620	XP_006406219.1
OG0000202	Ag005G458980	XP_006414663.1, XP_006414661.2
OG0000202	Ag003G215780, Ag005G457800	XP_006403304.1
OG0000203	Ag006G519280, Ag005G485370, Ag005G485380	XP_006408167.1
OG0000203	Ag005G485200, Ag004G387230, Ag004G392530, Ag005G485880	XP_006403294.1, XP_006413270.2
OG0000204	Ag005G437650	XP_006406140.1
OG0000207	Ag001G022870, Ag001G022610, Ag002G183650	XP_024009484.1
OG0000207	Ag003G219800, Ag003G215860, Ag003G215900	XP_024011254.1
OG0000208	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610	XP_006411750.1
OG0000210	Ag006G499160, Ag006G499150, Ag006G499180	XP_024015969.1
OG0000210	Ag007G588470	XP_024004125.1
OG0000210	Ag007G588480	XP_006410456.1
OG0000213	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530	XP_006390568.1
OG0000213	Ag003G288980	XP_024014309.1, XP_024013862.1
OG0000214	Ag007G604980	XP_006398075.1
OG0000214	Ag006G510210	XP_024009918.1
OG0000218	Ag004G318250, Ag006G542090, Ag006G547060	XP_006413529.1
OG0000218	Ag005G439660, Ag008G718790	XP_006395887.1
OG0000218	Ag008G689600, Ag002G177290	XP_006395885.1, XP_006395886.1
OG0000219	Ag004G357760	XP_006391444.1
OG0000219	Ag007G593670	XP_006410035.1
OG0000219	Ag006G565670	XP_006394298.1
OG0000219	Ag008G724120	XP_006394299.1
OG0000220	Ag002G172490	XP_006415031.1
OG0000220	Ag001G093870	XP_024003647.1, XP_024003658.1
OG0000220	Ag002G179690	XP_024012475.1, XP_006402068.1, XP_006404845.1, XP_006392123.1, XP_024006671.1
OG0000221	Ag004G396450	XP_024005026.1, XP_024011236.1, XP_024010337.1, XP_024009718.1, XP_024011253.1, XP_024009445.1, XP_024009238.1, XP_024015927.1, XP_024009305.1, XP_024010096.1, XP_024014414.1
OG0000224	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450	XP_006390080.1
OG0000224	Ag003G270550	XP_006412567.1
OG0000225	Ag007G581980, Ag007G582060	XP_024008688.1, XP_006415571.1
OG0000226	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670	XP_024008728.1
OG0000228	Ag004G344170	XP_006390832.1
OG0000231	Ag001G058920	XP_006402171.2, XP_006405728.2
OG0000234	Ag001G076970	XP_006403491.1
OG0000234	Ag001G076940	XP_006403492.1
OG0000234	Ag001G076930	XP_006403493.1
OG0000234	Ag007G612020	XP_006399852.1
OG0000235	Ag005G452990, Ag005G453010, Ag005G460460	XP_024007938.1, XP_006415272.2, XP_006410830.1
OG0000235	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350	XP_006406824.1, XP_006406823.1, XP_006406760.1
OG0000236	Ag008G716730, Ag008G716740, Ag008G716760	XP_024014734.1
OG0000238	Ag004G343670	XP_024011137.1
OG0000238	Ag001G044490, Ag001G046770	XP_024003652.1
OG0000240	Ag007G599880	XP_024007588.1, XP_006407514.1
OG0000242	Ag005G419410	XP_006409559.1
OG0000242	Ag004G319220	XP_006417058.1
OG0000242	Ag004G319260	XP_006417060.1
OG0000242	Ag004G319640	XP_024008759.1
OG0000242	Ag004G319270	XP_006417061.1
OG0000243	Ag003G223260	XP_024006524.1
OG0000243	Ag006G546880, Ag001G023030, Ag003G265410, Ag005G430630	XP_024010238.1, XP_024009384.1, XP_024009388.1, XP_024009754.1, XP_024014476.1, XP_024009982.1, XP_024006520.1, XP_024007978.1, XP_024004810.1, XP_024006508.1, XP_024010350.1, XP_006405158.1, XP_024007276.1, XP_024014323.1, XP_024006576.1, XP_024006515.1, XP_024016247.1, XP_024014052.1, XP_024004062.1, XP_024014021.1, XP_024004811.1, XP_024016197.1, XP_024014423.1, XP_024015884.1, XP_024004009.1, XP_024006581.1, XP_024006086.1, XP_024009461.1, XP_024009338.1, XP_024007700.1, XP_024011197.1, XP_024016555.1, XP_024007216.1, XP_024013363.1, XP_024016346.1, XP_024011115.1, XP_024014268.1, XP_024014693.1, XP_024007261.1, XP_024006117.1, XP_024013855.1, XP_024009336.1, XP_024013571.1
OG0000244	Ag006G567480	XP_006413726.1
OG0000244	Ag002G138420, Ag002G137630	XP_006396665.1
OG0000244	Ag002G138400, Ag002G137710	XP_006396664.1
OG0000244	Ag006G567460, Ag006G567470	XP_006413727.1
OG0000244	Ag002G137640, Ag002G138410	XP_024010083.1
OG0000248	Ag004G367480	XP_024016821.1
OG0000248	Ag001G081600	XP_006389699.2, XP_024014433.1, XP_006405717.2
OG0000249	Ag002G168370	XP_006410850.1
OG0000249	Ag002G168420, Ag002G179380	XP_006410852.1
OG0000249	Ag001G071720	XP_006403719.1
OG0000250	Ag003G292650, Ag001G093460, Ag001G093470, Ag003G295650, Ag003G295660, Ag003G295670, Ag001G018550, Ag001G018660, Ag001G018530, Ag003G280700, Ag001G019020, Ag001G018810, Ag004G328050, Ag004G328080	XP_006390930.2
OG0000251	Ag001G015530, Ag009G735210	XP_024013204.1, XP_024007914.1
OG0000254	Ag002G185430	XP_024004170.1
OG0000256	Ag002G186750, Ag002G186710, Ag002G186740	XP_024009992.1
OG0000256	Ag002G182840, Ag002G182690, Ag002G182780	XP_006393554.2
OG0000256	Ag002G186790	XP_006393540.1, XP_024006523.1
OG0000256	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560	XP_024004174.1
OG0000257	Ag004G325560, Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340, Ag006G574280, Ag005G441830, Ag004G325570	XP_006414877.1
OG0000258	Ag002G175550	XP_006395570.1
OG0000258	Ag008G702170	XP_006401223.1
OG0000258	Ag002G191840, Ag001G079880	XP_006395567.1
OG0000258	Ag004G336180	XP_006395568.2
OG0000260	Ag003G219630, Ag006G495360	XP_006396785.1, XP_006398782.2
OG0000260	Ag006G495440	XP_024016637.1, XP_024016268.1
OG0000261	Ag003G219570, Ag004G326950, Ag004G375490, Ag003G239490, Ag004G331870, Ag006G536380, Ag008G698410, Ag001G057350, Ag001G052420, Ag004G377650, Ag008G706730, Ag006G537070, Ag007G581550	XP_024016828.1, XP_024010054.1
OG0000261	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120	XP_024010569.1, XP_024008033.1
OG0000264	Ag007G599430	XP_006396522.2
OG0000266	Ag001G078180, Ag001G077260	XP_006390108.2
OG0000266	Ag007G619580	XP_006418087.2
OG0000267	Ag004G311330	XP_024009084.1, XP_006396044.1
OG0000268	Ag008G659990	XP_006395818.1
OG0000268	Ag007G590690, Ag006G555210, Ag004G378430	XP_024016059.1
OG0000268	Ag006G492050	XP_006398647.1
OG0000268	Ag001G074460	XP_006403613.1
OG0000269	Ag004G336500, Ag003G223950, Ag007G631890	XP_024011318.1, XP_024004901.1
OG0000273	Ag001G025260	XP_006417866.1
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	XP_006400925.1
OG0000274	Ag002G131930	XP_006418933.1, XP_006418941.1
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	XP_024003799.1
OG0000276	Ag006G560510, Ag006G560400	XP_006414647.1
OG0000281	Ag001G016930, Ag001G016850	XP_006393194.1
OG0000282	Ag007G599590	XP_006399236.1
OG0000282	Ag007G599660	XP_006399237.1, XP_006399238.1
OG0000283	Ag007G587970, Ag007G587990	XP_006403255.1
OG0000284	Ag001G030880, Ag001G029500, Ag007G629010	XP_006394900.1
OG0000285	Ag007G645850, Ag005G415910	XP_024014265.1, XP_006408133.1, XP_006411039.1, XP_006419058.2, XP_006403387.1
OG0000286	Ag004G311120, Ag004G311180, Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350	XP_006409554.2
OG0000288	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220	XP_006406044.2, XP_006406046.1
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	XP_006406581.1
OG0000290	Ag008G713350, Ag008G713310	XP_006394046.1
OG0000294	Ag005G458030	XP_006406736.1
OG0000294	Ag002G169270	XP_006410860.1
OG0000294	Ag002G204660	XP_006397900.1
OG0000294	Ag006G513280	XP_006396376.1
OG0000294	Ag004G299490, Ag004G299500	XP_006418333.1
OG0000295	Ag005G465340, Ag005G465350, Ag005G465370	XP_006407057.2
OG0000295	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260	XP_024015112.1
OG0000297	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940	XP_006411985.1
OG0000297	Ag007G595310	XP_006405949.1, XP_006409893.2
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	XP_024013316.1, XP_024013315.1, XP_006400849.1
OG0000297	Ag005G448670	XP_006406472.1
OG0000299	Ag006G499900, Ag006G499860	XP_024013752.1
OG0000299	Ag006G499850	XP_006395553.1
OG0000300	Ag003G259820	XP_024009522.1
OG0000300	Ag002G137460, Ag002G140980	XP_024009633.1, XP_024009515.1, XP_006396158.1
OG0000303	Ag003G271760, Ag006G557400	XP_024005320.1
OG0000303	Ag004G348720, Ag001G067100	XP_024014626.1
OG0000304	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030	XP_006398139.1
OG0000310	Ag008G711030	XP_024012521.1, XP_024012520.1, XP_006400881.1, XP_006393432.1
OG0000311	Ag007G622820	XP_006400196.1
OG0000311	Ag001G024940	XP_006393403.1
OG0000311	Ag005G457020	XP_006406687.1
OG0000313	Ag006G560490, Ag006G560390	XP_024005371.1
OG0000313	Ag006G560670, Ag006G560940, Ag006G560690, Ag002G171170	XP_024010224.1
OG0000313	Ag001G024170	XP_024006438.1
OG0000314	Ag004G302930	XP_006418097.1
OG0000314	Ag004G302940	XP_024008616.1
OG0000315	Ag002G193880, Ag006G566290	XP_024010215.1
OG0000316	Ag002G187310, Ag002G187440, Ag002G187280	XP_006411318.1, XP_006411325.1
OG0000316	Ag002G187400	XP_006393376.2
OG0000316	Ag002G185950, Ag002G185990	XP_024003638.1, XP_006409746.1
OG0000319	Ag008G711750	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	XP_006405851.1, XP_006405893.1, XP_024004897.1
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	XP_006389987.1
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	XP_006411287.1
OG0000323	Ag004G374930, Ag004G375010	XP_024005613.1
OG0000323	Ag004G374940, Ag004G374900	XP_006413047.1
OG0000328	Ag001G036310	XP_006414672.1
OG0000328	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810	XP_006405676.1, XP_006405677.2, XP_006405680.1, XP_006405679.2, XP_006405678.2, XP_006405681.2
OG0000329	Ag002G200020, Ag002G199980, Ag001G008470, Ag002G200000, Ag002G199990	XP_024006006.1, XP_024014229.1
OG0000329	Ag001G077310, Ag001G078150	XP_006402565.2
OG0000330	Ag001G082790, Ag001G082750, Ag001G082850	XP_006402644.2
OG0000330	Ag007G612380, Ag001G092100	XP_006390902.2, XP_006402608.1, XP_006402607.1
OG0000332	Ag001G016590, Ag001G016660	XP_006406473.1, XP_006393188.1
OG0000334	Ag001G073280	XP_006403652.1
OG0000334	Ag002G173720	XP_006410963.1
OG0000334	Ag006G510580, Ag006G510710, Ag006G510520	XP_006396450.1
OG0000335	Ag002G158380	XP_006412919.1
OG0000335	Ag006G552370, Ag006G552350	XP_024011089.1
OG0000335	Ag007G583790	XP_006415705.2
OG0000336	Ag003G238280	XP_006390610.1
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	XP_006417548.1, XP_006417558.1, XP_006392360.1, XP_006392391.1
OG0000339	Ag006G548660, Ag006G545860	XP_006413559.1
OG0000339	Ag002G202770	XP_006397781.1
OG0000340	Ag002G197210	XP_024010704.1, XP_006397521.2
OG0000340	Ag002G197290, Ag002G197280	XP_006397523.1
OG0000341	Ag002G159280	XP_024014252.1
OG0000342	Ag007G614390	XP_006391246.2
OG0000345	Ag004G316330	XP_006417207.2
OG0000345	Ag004G316310	XP_024009081.1, XP_024009045.1
OG0000345	Ag007G592460	XP_006409424.1
OG0000346	Ag007G592010, Ag007G592000, Ag005G410550	XP_006405005.2, XP_006401681.1
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	XP_006407408.1, XP_006413962.1, XP_006407409.2
OG0000348	Ag003G227730, Ag008G695200	XP_024007235.1
OG0000349	Ag003G286530, Ag008G692030	XP_006412067.1
OG0000349	Ag002G114050, Ag002G121670	XP_006409265.1
OG0000350	Ag007G581730	XP_024011345.1
OG0000350	Ag001G069780	XP_024008636.1
OG0000351	Ag005G465630	XP_024012331.1
OG0000351	Ag008G725990	XP_006394502.2
OG0000352	Ag004G325890	XP_006398470.1
OG0000355	Ag003G210200	XP_006389856.2
OG0000358	Ag007G587570, Ag004G302250	XP_006418147.1
OG0000358	Ag007G587560, Ag007G587550	XP_006399428.2
OG0000360	Ag008G734820, Ag007G625370	XP_024006781.1
OG0000360	Ag001G073420, Ag001G076320	XP_024007632.1
OG0000360	Ag008G734800	XP_024007630.1
OG0000361	Ag007G587740, Ag005G473000	XP_024015571.1
OG0000361	Ag006G498070, Ag006G498040	XP_024012118.1
OG0000362	Ag004G303100, Ag004G303120	XP_006416157.2
OG0000362	Ag004G395330	XP_024010631.1
