Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0000224	Ag004G383650	CARHR048360, CARHR048350, CARHR048370
OG0000225	Ag007G582050, Ag007G581990	CARHR028760
OG0000226	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670	CARHR087530, CARHR087540, CARHR160050, CARHR160040, CARHR028040
OG0000228	Ag004G341460	CARHR185670, CARHR023530, CARHR023520, CARHR023500, CARHR023510
OG0000228	Ag004G379170	CARHR292540
OG0000228	Ag004G344120	CARHR064120
OG0000228	Ag004G344170	CARHR064090, CARHR064100
OG0000228	Ag004G344160	CARHR064130
OG0000229	Ag003G260760	CARHR063260, CARHR063690, CARHR263650, CARHR063700, CARHR063280, CARHR163030
OG0000229	Ag003G260290, Ag003G268900	CARHR063300, CARHR063270
OG0000230	Ag003G223650, Ag003G223730	CARHR069290, CARHR069250
OG0000231	Ag001G058920	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590
OG0000232	Ag005G474030	CARHR105480
OG0000234	Ag001G076970	CARHR165130
OG0000234	Ag001G076940	CARHR165120
OG0000234	Ag001G076930	CARHR165110
OG0000234	Ag007G612020	CARHR199860
OG0000235	Ag005G452990, Ag005G453010, Ag005G460460	CARHR031880, CARHR031310, CARHR091810
OG0000235	Ag004G314680	CARHR036380, CARHR036970
OG0000236	Ag008G716730, Ag008G716740, Ag008G716760	CARHR062600, CARHR260580
OG0000239	Ag001G025650	CARHR116010, CARHR127060, CARHR127040
OG0000240	Ag001G089960	CARHR062190
OG0000242	Ag004G319220	CARHR014460
OG0000242	Ag004G319260	CARHR066560
OG0000242	Ag004G319640	CARHR014490
OG0000244	Ag006G567480	CARHR228610
OG0000244	Ag002G138420, Ag002G137630	CARHR252730
OG0000244	Ag002G137640, Ag002G138410	CARHR107520
OG0000247	Ag001G024030, Ag002G117490, Ag008G711270, Ag002G102510, Ag008G711550, Ag001G024050	CARHR292600
OG0000247	Ag005G473860	CARHR085180
OG0000248	Ag002G142990	CARHR253870
OG0000248	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860	CARHR253840
OG0000248	Ag004G367480	CARHR054340
OG0000248	Ag001G081600	CARHR166590
OG0000249	Ag002G168370	CARHR131110
OG0000249	Ag002G168420, Ag002G179380	CARHR131180, CARHR131170
OG0000249	Ag002G168350, Ag002G168380	CARHR131140, CARHR131130, CARHR131160, CARHR131150
OG0000250	Ag003G292650	CARHR063130, CARHR063150, CARHR063140
OG0000250	Ag003G295650, Ag003G295660, Ag003G295670	CARHR215600
OG0000252	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240	CARHR210300, CARHR210320, CARHR100570, CARHR100650, CARHR095200, CARHR095190, CARHR049800, CARHR100580
OG0000254	Ag002G185430	CARHR093450
OG0000256	Ag002G186750, Ag002G186710, Ag002G186740	CARHR253260, CARHR253390
OG0000256	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560	CARHR135560
OG0000257	Ag004G325560	CARHR220080
OG0000257	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340	CARHR041320
OG0000258	Ag002G175550	CARHR147300
OG0000258	Ag008G702170	CARHR271060
OG0000258	Ag002G191840, Ag001G079880	CARHR147340
OG0000258	Ag004G336180	CARHR147330
OG0000260	Ag006G496380	CARHR209980
OG0000260	Ag006G496100	CARHR058450
OG0000264	Ag002G129660	CARHR252330, CARHR252290, CARHR251320
OG0000264	Ag007G599430	CARHR251330
OG0000265	Ag005G403960	CARHR104190
OG0000266	Ag001G078180, Ag001G077260	CARHR119130
OG0000266	Ag007G619580	CARHR167770
OG0000268	Ag008G659990	CARHR144670
OG0000268	Ag007G590690, Ag006G555210, Ag004G378430	CARHR049930
OG0000268	Ag006G492050	CARHR211500
OG0000268	Ag001G074460	CARHR164050
OG0000269	Ag002G157110	CARHR029720
OG0000269	Ag001G009900	CARHR219480
OG0000270	Ag003G282610	CARHR243020, CARHR106740
OG0000271	Ag004G382710	CARHR252250
OG0000273	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120	CARHR038710, CARHR038690, CARHR038330
OG0000273	Ag001G025260	CARHR038630, CARHR038320
OG0000274	Ag001G037550, Ag008G709540, Ag008G709790	CARHR273300
OG0000274	Ag007G593920, Ag007G593930, Ag007G593900	CARHR122830
OG0000277	Ag001G032920	CARHR290100, CARHR290090
OG0000281	Ag001G016930, Ag001G016850	CARHR040090
OG0000282	Ag007G599590	CARHR205620
OG0000282	Ag007G599660	CARHR205610
OG0000283	Ag007G587950	CARHR180240
OG0000283	Ag007G587970, Ag007G587990	CARHR180280
OG0000284	Ag006G554760	CARHR175670
OG0000285	Ag007G645850, Ag005G415910	CARHR033990, CARHR055980, CARHR108830
OG0000286	Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350	CARHR257990, CARHR224090, CARHR266780, CARHR036480
OG0000288	Ag005G478600	CARHR112900
OG0000288	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220	CARHR112590
OG0000290	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460	CARHR157630, CARHR283740, CARHR094030, CARHR112470
OG0000290	Ag008G713350, Ag008G713310	CARHR279290, CARHR058360
OG0000294	Ag005G458030	CARHR092710
OG0000294	Ag002G169270	CARHR131330
OG0000294	Ag002G204660	CARHR142440
OG0000294	Ag006G513280	CARHR249810
OG0000294	Ag004G299490, Ag004G299500	CARHR001810
OG0000295	Ag005G465340, Ag005G465350, Ag005G465370	CARHR057270
OG0000297	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940	CARHR118860, CARHR244920, CARHR244890
OG0000297	Ag007G595310	CARHR121660, CARHR121670, CARHR121680, CARHR121720
OG0000297	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970	CARHR274100
OG0000297	Ag005G448670	CARHR095150
OG0000298	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110	CARHR226410, CARHR120100, CARHR226430
OG0000299	Ag003G213780, Ag003G220100	CARHR071990
OG0000299	Ag006G499850	CARHR152230
OG0000300	Ag003G259820	CARHR103220
OG0000300	Ag002G137460, Ag002G140980	CARHR103190, CARHR103130
OG0000301	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650	CARHR263710, CARHR257150, CARHR113850, CARHR159730
OG0000303	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950	CARHR286360
OG0000304	Ag002G124190	CARHR031350, CARHR031360
OG0000304	Ag002G102400	CARHR177750
OG0000308	Ag004G327780	CARHR018220
OG0000308	Ag004G327720	CARHR262010, CARHR018200
OG0000308	Ag004G327790	CARHR065820
OG0000310	Ag008G711030	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940
OG0000311	Ag007G622820	CARHR196640
OG0000311	Ag001G024940	CARHR038100
OG0000311	Ag005G457020	CARHR093170
OG0000313	Ag002G171160	CARHR131650
OG0000314	Ag004G302930	CARHR004130
OG0000314	Ag004G302940	CARHR004140
OG0000316	Ag002G185950, Ag002G185990	CARHR135700
OG0000319	Ag004G342230, Ag005G466310, Ag003G275030	CARHR274060
OG0000319	Ag008G711750	CARHR204750, CARHR007730
OG0000321	Ag002G166480, Ag002G166840, Ag006G571830	CARHR215200, CARHR215650, CARHR215620, CARHR215640, CARHR215560, CARHR215610, CARHR215570
OG0000322	Ag003G214240, Ag005G440770, Ag003G214260	CARHR071920
OG0000322	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620	CARHR260510, CARHR135390
OG0000323	Ag004G374930, Ag004G375010	CARHR235370
OG0000323	Ag004G374940, Ag004G374900	CARHR235360
OG0000324	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190	CARHR116560
OG0000327	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500	CARHR164480, CARHR164490
OG0000328	Ag001G036310	CARHR220880
OG0000328	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810	CARHR263560, CARHR263570
OG0000329	Ag001G077310, Ag001G078150	CARHR096590, CARHR167680
OG0000330	Ag001G092050	CARHR169770
OG0000330	Ag001G093260	CARHR152730
OG0000330	Ag001G093240	CARHR170010
OG0000330	Ag007G612380, Ag001G092100	CARHR170350
OG0000334	Ag001G073280	CARHR163740
OG0000334	Ag002G173720	CARHR131810
OG0000334	Ag006G510580, Ag006G510710, Ag006G510520	CARHR250660
OG0000335	Ag006G552370, Ag006G552350	CARHR223360
OG0000335	Ag005G473330, Ag005G473370	CARHR100860
OG0000335	Ag007G583790	CARHR027480
OG0000336	Ag003G238210, Ag003G238250	CARHR065900, CARHR065920, CARHR065910, CARHR065890
OG0000336	Ag003G238280	CARHR065880
OG0000338	Ag004G367200, Ag004G310510, Ag004G310410	CARHR054520, CARHR009660, CARHR009570, CARHR054330, CARHR183900
OG0000339	Ag006G548660, Ag006G545860	CARHR230740
OG0000339	Ag006G517430	CARHR000730
OG0000339	Ag002G202770	CARHR141230
OG0000339	Ag001G094740	CARHR171770
OG0000340	Ag002G197210	CARHR138610
OG0000340	Ag002G197290, Ag002G197280	CARHR138630
OG0000342	Ag003G210300, Ag003G210280	CARHR213880, CARHR291940, CARHR288130
OG0000345	Ag004G316330	CARHR012980
OG0000345	Ag004G316300	CARHR012960, CARHR035980
OG0000345	Ag004G316310	CARHR012970
OG0000345	Ag007G592460	CARHR035990, CARHR012950, CARHR182820
OG0000347	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170	CARHR086360
OG0000349	Ag003G286530, Ag008G692030	CARHR244070
OG0000349	Ag002G114050, Ag002G121670	CARHR291770
OG0000349	Ag003G286490, Ag003G286480	CARHR112570, CARHR037360, CARHR122800, CARHR122780
OG0000350	Ag007G581730	CARHR029080
OG0000350	Ag001G069780	CARHR029110
OG0000351	Ag005G465630	CARHR203560
OG0000351	Ag008G726010, Ag008G725990	CARHR275230
OG0000351	Ag008G726000	CARHR033150
OG0000352	Ag004G325890	CARHR017440
OG0000352	Ag002G117270	CARHR073990
OG0000355	Ag003G210200	CARHR073530, CARHR073430
OG0000356	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730	CARHR186490, CARHR186690
OG0000358	Ag007G587570, Ag004G302250	CARHR003600
OG0000358	Ag007G587560, Ag007G587550	CARHR203890
OG0000359	Ag007G581430, Ag007G581460	CARHR029510
OG0000360	Ag008G734820, Ag007G625370	CARHR289020
OG0000360	Ag001G073420, Ag001G076320	CARHR292120, CARHR177850
OG0000361	Ag007G587740, Ag005G473000	CARHR086030
OG0000362	Ag004G303100, Ag004G303120	CARHR004290
OG0000362	Ag004G395330	CARHR057010, CARHR016600
OG0000362	Ag003G267940, Ag004G303110	CARHR062750
OG0000363	Ag006G517120, Ag004G372780	CARHR288410
OG0000368	Ag003G291040	CARHR245730
OG0000368	Ag003G291010	CARHR245720
OG0000368	Ag003G291060	CARHR245750
OG0000370	Ag004G326160	CARHR017550
OG0000370	Ag004G326130, Ag004G326140, Ag004G326120	CARHR017540
OG0000370	Ag007G583890	CARHR216970, CARHR185400, CARHR232710
OG0000371	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960	CARHR025430, CARHR142610
OG0000371	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130	CARHR002600, CARHR005940
OG0000371	Ag008G670390, Ag002G204970	CARHR011680
OG0000371	Ag002G205030	CARHR142620
OG0000372	Ag001G092900, Ag001G081980	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420
OG0000374	Ag001G012930	CARHR041650, CARHR259760
OG0000377	Ag004G372070, Ag004G372680	CARHR051700
OG0000377	Ag004G312650	CARHR011030
OG0000379	Ag003G256740	CARHR286290
OG0000380	Ag004G347130	CARHR051040, CARHR047520
OG0000382	Ag004G309460	CARHR009120
OG0000383	Ag007G582890, Ag007G582900, Ag007G582910	CARHR028090
OG0000383	Ag007G582920	CARHR028100
OG0000383	Ag007G582940, Ag007G582930	CARHR028050, CARHR028080
OG0000384	Ag005G463210, Ag005G463190	CARHR090630
OG0000384	Ag001G007570, Ag001G007540	CARHR043010
OG0000387	Ag002G196940, Ag002G197080, Ag002G174250, Ag002G196930	CARHR138350
OG0000388	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920	CARHR101890
OG0000389	Ag001G087850	CARHR168810
OG0000389	Ag001G087840	CARHR168790
OG0000390	Ag008G723890	CARHR153480, CARHR190050, CARHR179180
OG0000390	Ag006G570350	CARHR267450
OG0000390	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900	CARHR095050
OG0000390	Ag005G457610	CARHR092870, CARHR151230
OG0000391	Ag004G339360	CARHR022750
OG0000391	Ag003G277260	CARHR022710
OG0000391	Ag004G339340	CARHR022740
OG0000391	Ag004G339210, Ag004G339290, Ag004G339300	CARHR022730, CARHR022720
OG0000392	Ag001G060770	CARHR159640
OG0000392	Ag001G060820	CARHR159630, CARHR159620
OG0000392	Ag007G602140	CARHR214610
OG0000392	Ag001G060790	CARHR159770
OG0000393	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860, Ag005G457660, Ag005G457620, Ag002G124830	CARHR101190, CARHR092590
OG0000396	Ag005G437820	CARHR292620
OG0000398	Ag005G468570	CARHR088340
OG0000398	Ag001G002660, Ag001G002600	CARHR044860, CARHR044870
OG0000401	Ag008G728550	CARHR276640
OG0000401	Ag006G577070	CARHR166000
OG0000403	Ag004G371510	CARHR052690, CARHR052680
OG0000404	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870	CARHR130390, CARHR206830, CARHR086060
OG0000406	Ag007G624170	CARHR196180
OG0000406	Ag001G091560	CARHR170190
OG0000407	Ag007G616520	CARHR198380
OG0000408	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800	CARHR117270
OG0000410	Ag004G376100, Ag004G376130	CARHR055150, CARHR050950, CARHR050960, CARHR050930
OG0000411	Ag004G378270	CARHR050150
OG0000411	Ag002G139790	CARHR252910
OG0000411	Ag006G555710	CARHR228790
OG0000412	Ag008G693370	CARHR267950
OG0000412	Ag005G444730	CARHR096480
OG0000413	Ag005G469030	CARHR088190
OG0000413	Ag008G699570	CARHR270190
OG0000414	Ag003G245470	CARHR025540, CARHR025530
OG0000414	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670	CARHR227340
OG0000415	Ag007G617980, Ag007G617850, Ag007G617950	CARHR196770, CARHR201040
OG0000415	Ag007G636980	CARHR186080
OG0000415	Ag004G373490, Ag004G372040, Ag002G194720	CARHR137680
OG0000416	Ag007G590790	CARHR125400, CARHR125380
OG0000417	Ag003G269090	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000420	Ag002G185870	CARHR135320, CARHR135310
OG0000420	Ag006G501890	CARHR111260
OG0000421	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010	CARHR103170, CARHR263230, CARHR263240, CARHR263250, CARHR263220
OG0000422	Ag004G310220, Ag004G310190	CARHR009470
OG0000422	Ag004G310270	CARHR009480
OG0000422	Ag004G310180	CARHR009460, CARHR009450, CARHR222090
OG0000423	Ag003G238920	CARHR065650
OG0000423	Ag001G003430	CARHR044630
OG0000423	Ag005G467980, Ag004G353410, Ag008G684560	CARHR088730
OG0000424	Ag007G586910	CARHR251880
OG0000424	Ag007G586510	CARHR251850
OG0000424	Ag007G586930, Ag007G586920, Ag007G614300	CARHR251840
OG0000425	Ag001G007200	CARHR043170, CARHR103140
OG0000425	Ag001G007210	CARHR086550, CARHR179580
OG0000427	Ag005G483410	CARHR079970
OG0000427	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620	CARHR072170
OG0000429	Ag008G720860	CARHR188110
OG0000429	Ag007G606940	CARHR202110
OG0000429	Ag003G279370	CARHR240310
OG0000430	Ag005G417810	CARHR106810
OG0000430	Ag003G296480	CARHR243160, CARHR111960, CARHR294440
OG0000431	Ag004G368850	CARHR284150
OG0000431	Ag004G311050	CARHR010120
OG0000431	Ag004G311020	CARHR010110
OG0000432	Ag008G683530	CARHR265630
OG0000433	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730	CARHR292650, CARHR181100, CARHR181080
OG0000435	Ag006G519810	CARHR104640
OG0000436	Ag008G699920, Ag003G261400	CARHR270460
OG0000436	Ag003G257820	CARHR237210
OG0000436	Ag005G405190	CARHR110190
OG0000437	Ag006G537060, Ag006G539630	CARHR033050
OG0000438	Ag006G552460	CARHR253620, CARHR229400, CARHR229370
OG0000439	Ag004G305090	CARHR005550
OG0000439	Ag001G090720	CARHR169860
OG0000439	Ag007G591220	CARHR125020
OG0000440	Ag006G496750, Ag007G625540	CARHR195730
OG0000440	Ag005G487680, Ag005G487710, Ag004G392020	CARHR077420
OG0000440	Ag005G487640	CARHR077430
OG0000441	Ag005G461190	CARHR091670
OG0000441	Ag005G461260	CARHR091630
OG0000441	Ag005G461230	CARHR091660, CARHR091650
OG0000442	Ag007G606320	CARHR147790, CARHR156510
OG0000442	Ag003G296240, Ag003G296250, Ag007G606310	CARHR147800
OG0000442	Ag002G199760, Ag002G199730	CARHR186290, CARHR049440
OG0000442	Ag006G516480, Ag002G199750, Ag002G199700, Ag002G199290, Ag006G516470	CARHR112980
OG0000443	Ag004G401510, Ag004G401520, Ag004G401480, Ag004G401460, Ag004G401470, Ag004G401560	CARHR065170, CARHR065180
OG0000446	Ag008G727860	CARHR276320
OG0000446	Ag004G320600	CARHR014840
OG0000447	Ag005G464520	CARHR090020
OG0000447	Ag008G724720	CARHR274540
OG0000447	Ag007G583000	CARHR028030
OG0000448	Ag002G115820, Ag002G120630	CARHR174490
OG0000448	Ag002G120530	CARHR174500
OG0000448	Ag002G115810, Ag002G120640	CARHR174510, CARHR174480
OG0000449	Ag007G656240	CARHR273500
OG0000449	Ag008G710230	CARHR154360, CARHR273490
OG0000453	Ag007G594820	CARHR122220
OG0000453	Ag004G307190	CARHR122200
OG0000453	Ag001G051690	CARHR219840
OG0000454	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650	CARHR265690
OG0000456	Ag004G388500, Ag004G388340, Ag004G393490	CARHR160320, CARHR160300
OG0000456	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180	CARHR180690, CARHR206570
OG0000457	Ag007G609510, Ag007G609520	CARHR200680
OG0000457	Ag001G007140	CARHR266510
OG0000459	Ag006G551250, Ag006G563380	CARHR227560, CARHR254740
OG0000460	Ag004G401160, Ag002G206250	CARHR228900
OG0000460	Ag004G371960	CARHR101390
OG0000461	Ag004G297280	CARHR000130
OG0000461	Ag004G297270	CARHR000120
OG0000461	Ag002G173690, Ag002G173680	CARHR131830
OG0000466	Ag002G200890	CARHR140220
OG0000468	Ag001G076000	CARHR164620
OG0000468	Ag007G588820	CARHR126780
OG0000468	Ag002G178980, Ag002G178970	CARHR133660
OG0000471	Ag007G582470	CARHR028400
OG0000471	Ag007G582540	CARHR286910, CARHR028390, CARHR028370
OG0000472	Ag007G651090	CARHR261860, CARHR261870
OG0000472	Ag001G035310, Ag001G035280, Ag007G651110	CARHR261880, CARHR261890
OG0000474	Ag008G691340	CARHR189790
OG0000474	Ag008G723500, Ag003G266780	CARHR157730, CARHR118230, CARHR238640
OG0000475	Ag004G384440, Ag007G642180	CARHR048280
OG0000475	Ag004G384580	CARHR048290, CARHR048270
OG0000476	Ag008G720710, Ag008G719360	CARHR274050
OG0000478	Ag001G068410	CARHR136030
OG0000478	Ag001G017980	CARHR182090
OG0000481	Ag004G377160	CARHR050610
OG0000482	Ag004G356890	CARHR059540, CARHR214170
OG0000483	Ag008G695540	CARHR268750
OG0000483	Ag008G695570	CARHR268770, CARHR268760
OG0000486	Ag001G097510	CARHR166240, CARHR166160
OG0000487	Ag004G302520	CARHR127370
OG0000487	Ag007G588200	CARHR078580
OG0000488	Ag008G708780, Ag008G708410	CARHR162100
OG0000488	Ag001G068420	CARHR162140
OG0000489	Ag005G483110, Ag005G483100	CARHR284350
OG0000490	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050	CARHR001520, CARHR000930, CARHR001530
OG0000491	Ag008G714360	CARHR190880
OG0000491	Ag008G714200, Ag008G714190	CARHR190870, CARHR190860
OG0000492	Ag008G699990, Ag008G700020, Ag008G691300	CARHR270430, CARHR152840, CARHR152780, CARHR270410, CARHR270420, CARHR270450, CARHR274280, CARHR179630, CARHR179650, CARHR274270
OG0000492	Ag008G700000	CARHR105980
OG0000493	Ag008G691820	CARHR287390
OG0000498	Ag002G118970, Ag002G118740, Ag008G686150	CARHR266530
OG0000498	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900	CARHR235590, CARHR027440
OG0000499	Ag006G575170	CARHR225130
OG0000499	Ag003G214300	CARHR071890
OG0000499	Ag005G465770	CARHR089360
OG0000499	Ag001G005200	CARHR089350
OG0000500	Ag005G449140	CARHR177670
OG0000501	Ag006G535430, Ag003G279520	CARHR287270
OG0000504	Ag006G493540, Ag002G181080	CARHR210740
OG0000504	Ag005G476980	CARHR083900
OG0000505	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210	CARHR188350, CARHR188310, CARHR188370, CARHR188360, CARHR188300
OG0000506	Ag004G341890	CARHR179040, CARHR206880
OG0000507	Ag002G123770	CARHR052650
OG0000507	Ag001G093180, Ag002G123780	CARHR292080
OG0000508	Ag002G195920, Ag002G195980, Ag002G195890, Ag002G195140	CARHR134960, CARHR061710
OG0000508	Ag002G172000, Ag002G137860	CARHR138480
