Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0000192	CARHR021680, CARHR116570, CARHR021690, CARHR146970	XP_013587048.1, XP_013638009.1
OG0000192	CARHR181970	XP_013594710.1
OG0000192	CARHR054130, CARHR287770, CARHR181950, CARHR021660	XP_013596163.1
OG0000193	CARHR096970	XP_013639804.1, XP_013639803.1, XP_013639807.1
OG0000193	CARHR099220	XP_013594699.1, XP_013585251.1, XP_013623345.1, XP_013596046.1
OG0000193	CARHR097030	XP_013624265.1
OG0000195	CARHR119300	XP_013631799.1
OG0000195	CARHR166950, CARHR136200	XP_013637527.1
OG0000196	CARHR037160	XP_013639491.1
OG0000196	CARHR028490	XP_013639466.1
OG0000196	CARHR037140	XP_013625101.1
OG0000197	CARHR037370	XP_013601505.1
OG0000200	CARHR291830, CARHR263700	XP_013639107.1
OG0000202	CARHR092830, CARHR151680	XP_013635749.1, XP_013585366.1, XP_013591042.1
OG0000202	CARHR099690, CARHR024770	XP_013589655.1
OG0000203	CARHR078880, CARHR078860	XP_013594335.1, XP_013635235.1
OG0000203	CARHR078870	XP_013584998.1, XP_013615621.1, XP_013639409.1, XP_013592108.1, XP_013610533.1
OG0000203	CARHR201470	XP_013610704.1
OG0000204	CARHR099050	XP_013638927.1, XP_013592450.1, XP_013595113.1, XP_013592994.1, XP_013624166.1, XP_013628123.1, XP_013627513.1
OG0000204	CARHR098530	XP_013627485.1
OG0000205	CARHR041580, CARHR040020, CARHR149530, CARHR042890, CARHR042510, CARHR043190, CARHR260050, CARHR042520, CARHR042900, CARHR041590, CARHR043210, CARHR037920, CARHR263740, CARHR043200, CARHR148260, CARHR265180, CARHR265400, CARHR149520	XP_013588901.1, XP_013601108.1
OG0000207	CARHR072300	XP_013589445.1, XP_013589713.1, XP_013589712.1, XP_013614963.1, XP_013614962.1, XP_013601687.1, XP_013589714.1
OG0000207	CARHR017450	XP_013602994.1
OG0000208	CARHR247230	XP_013596438.1
OG0000210	CARHR127170	XP_013632580.1
OG0000213	CARHR066320, CARHR066310, CARHR066300, CARHR066340, CARHR066330, CARHR066290, CARHR066360	XP_013589963.1, XP_013591638.1, XP_013591683.1
OG0000213	CARHR084950	XP_013587607.1
OG0000213	CARHR292760, CARHR285920	XP_013604409.1, XP_013630249.1
OG0000214	CARHR101750, CARHR250390, CARHR248840, CARHR250400, CARHR250050	XP_013610986.1
OG0000216	CARHR072250	XP_013627747.1
OG0000216	CARHR229000, CARHR229580	XP_013627856.1, XP_013603933.1
OG0000216	CARHR283650, CARHR229570	XP_013606736.1
OG0000217	CARHR283900	XP_013606916.1
OG0000217	CARHR053930	XP_013626388.1
OG0000218	CARHR015480	XP_013601824.1
OG0000218	CARHR147290	XP_013596521.1
OG0000218	CARHR231070	XP_013584621.1
OG0000218	CARHR144080	XP_013616568.1
OG0000219	CARHR058980	XP_013624366.1
OG0000219	CARHR185210, CARHR185220, CARHR233800	XP_013597310.1
OG0000219	CARHR123080, CARHR123060	XP_013633313.1
OG0000219	CARHR277080	XP_013627992.1
OG0000220	CARHR050630, CARHR113370	XP_013632549.1, XP_013637228.1
OG0000222	CARHR218360	XP_013632905.1, XP_013617434.1, XP_013594837.1, XP_013624255.1, XP_013632465.1, XP_013617220.1, XP_013615546.1, XP_013588995.1, XP_013632415.1, XP_013617298.1, XP_013624436.1, XP_013617630.1, XP_013624221.1, XP_013601211.1, XP_013607619.1, XP_013626577.1, XP_013632667.1
OG0000224	CARHR071040	XP_013616477.1, XP_013618016.1, XP_013593879.1, XP_013593877.1
OG0000224	CARHR230420	XP_013610505.1
OG0000224	CARHR048360, CARHR048350, CARHR048370	XP_013613905.1
OG0000225	CARHR028850, CARHR028820, CARHR028900, CARHR028880, CARHR028810	XP_013587120.1
OG0000226	CARHR279920	XP_013619324.1, XP_013617945.1, XP_013620145.1
OG0000226	CARHR087530, CARHR087540	XP_013597874.1, XP_013597872.1
OG0000228	CARHR185670	XP_013603021.1
OG0000228	CARHR064130	XP_013590268.1
OG0000228	CARHR064110	XP_013620218.1
OG0000229	CARHR215270, CARHR251110	XP_013628081.1, XP_013601305.1
OG0000230	CARHR069290, CARHR069250	XP_013616704.1
OG0000230	CARHR069370	XP_013619391.1, XP_013590720.1, XP_013591589.1
OG0000230	CARHR069320	XP_013619605.1, XP_013619562.1
OG0000231	CARHR213950, CARHR041780, CARHR214130	XP_013629410.1, XP_013589249.1, XP_013614382.1, XP_013613717.1
OG0000231	CARHR056340, CARHR220460, CARHR059750	XP_013618673.1, XP_013589939.1
OG0000232	CARHR085660	XP_013623209.1
OG0000232	CARHR105520	XP_013622779.1
OG0000234	CARHR151000	XP_013634717.1
OG0000234	CARHR165130	XP_013634847.1, XP_013604669.1, XP_013588671.1
OG0000234	CARHR165120	XP_013635814.1
OG0000234	CARHR165110	XP_013635718.1
OG0000234	CARHR134140	XP_013636124.1
OG0000234	CARHR199860	XP_013611475.1
OG0000235	CARHR031880	XP_013583418.1
OG0000235	CARHR031310, CARHR091810	XP_013585027.1
OG0000236	CARHR000080, CARHR100230, CARHR102630	XP_013592345.1
OG0000236	CARHR062620	XP_013590837.1
OG0000240	CARHR004570	XP_013608273.1, XP_013610789.1
OG0000240	CARHR062190	XP_013603547.1
OG0000242	CARHR014460	XP_013584929.1, XP_013600895.1, XP_013603142.1
OG0000242	CARHR066550, CARHR066560, CARHR014480, CARHR036430	XP_013602247.1, XP_013638672.1
OG0000242	CARHR014490	XP_013603225.1, XP_013601473.1, XP_013603505.1
OG0000244	CARHR228610	XP_013593118.1, XP_013611429.1
OG0000244	CARHR252730	XP_013607002.1
OG0000244	CARHR107520	XP_013626139.1
OG0000247	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710	XP_013626959.1
OG0000248	CARHR253870	XP_013617487.1
OG0000248	CARHR253840	XP_013624066.1, XP_013624067.1
OG0000248	CARHR054340	XP_013620094.1
OG0000248	CARHR166590	XP_013601679.1
OG0000248	CARHR216300	XP_013627765.1
OG0000249	CARHR131110	XP_013631294.1, XP_013631718.1
OG0000249	CARHR131180, CARHR131170	XP_013636148.1, XP_013636145.1, XP_013623426.1
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	XP_013634409.1, XP_013632346.1, XP_013634416.1
OG0000250	CARHR063130, CARHR063150	XP_013589630.1, XP_013589631.1
OG0000250	CARHR215600	XP_013620054.1, XP_013597084.1
OG0000250	CARHR263070, CARHR263080	XP_013589629.1
OG0000252	CARHR210300, CARHR210320, CARHR100570, CARHR100650, CARHR095200, CARHR095190, CARHR049800, CARHR100580	XP_013601559.1
OG0000253	CARHR115150	XP_013617604.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013624571.1, XP_013607914.1, XP_013613702.1, XP_013639414.1, XP_013624710.1, XP_013630991.1, XP_013639197.1, XP_013639389.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013601593.1, XP_013607656.1, XP_013615252.1, XP_013583299.1
OG0000254	CARHR135220, CARHR117790	XP_013632446.1
OG0000256	CARHR135560	XP_013627237.1, XP_013626278.1
OG0000257	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	XP_013607544.1
OG0000258	CARHR147300	XP_013614897.1
OG0000258	CARHR271060	XP_013627194.1
OG0000258	CARHR147330	XP_013618605.1
OG0000264	CARHR251320	XP_013610658.1
OG0000264	CARHR251330	XP_013607462.1
OG0000265	CARHR285950, CARHR256150, CARHR177480	XP_013633451.1, XP_013594877.1, XP_013594874.1, XP_013639524.1, XP_013608291.1, XP_013608168.1, XP_013594763.1, XP_013589327.1, XP_013624961.1, XP_013639681.1, XP_013617496.1, XP_013617018.1
OG0000266	CARHR265190	XP_013602542.1, XP_013601717.1
OG0000266	CARHR119130	XP_013617645.1, XP_013617121.1
OG0000267	CARHR112680, CARHR112670	XP_013603467.1, XP_013601653.1, XP_013635451.1, XP_013633209.1
OG0000268	CARHR144670	XP_013597635.1, XP_013607868.1
OG0000268	CARHR144630	XP_013618006.1
OG0000268	CARHR211500	XP_013609173.1
OG0000268	CARHR164050	XP_013603280.1, XP_013637011.1
OG0000269	CARHR029720	XP_013624620.1
OG0000269	CARHR033120	XP_013615150.1, XP_013589198.1
OG0000271	CARHR252250	XP_013628835.1
OG0000273	CARHR038610	XP_013609445.1, XP_013610407.1
OG0000273	CARHR021360, CARHR021380	XP_013596331.1
OG0000274	CARHR273300	XP_013625891.1
OG0000274	CARHR122830	XP_013634861.1, XP_013637340.1, XP_013637342.1
OG0000275	CARHR097870	XP_013589790.1, XP_013591347.1
OG0000277	CARHR290060, CARHR290070	XP_013615250.1, XP_013588223.1
OG0000277	CARHR290080	XP_013596367.1, XP_013615005.1
OG0000281	CARHR040090	XP_013588149.1
OG0000282	CARHR205610	XP_013610418.1
OG0000282	CARHR205590, CARHR205580, CARHR205600	XP_013626870.1, XP_013627166.1, XP_013616049.1, XP_013619195.1
OG0000283	CARHR180240	XP_013595257.1
OG0000283	CARHR180280	XP_013609896.1, XP_013609877.1, XP_013607782.1, XP_013594787.1, XP_013595949.1, XP_013617606.1, XP_013619444.1
OG0000284	CARHR183240	XP_013619870.1
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	XP_013610078.1
OG0000285	CARHR033990	XP_013632888.1
OG0000286	CARHR253160, CARHR266730, CARHR257990, CARHR224090, CARHR266780, CARHR036480	XP_013627602.1, XP_013627484.1
OG0000288	CARHR112900	XP_013614925.1, XP_013629132.1, XP_013624164.1
OG0000288	CARHR112590	XP_013610372.1
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	XP_013583243.1, XP_013592561.1, XP_013624242.1
OG0000290	CARHR279290, CARHR058360	XP_013613614.1
OG0000294	CARHR092710	XP_013613847.1, XP_013629139.1
OG0000294	CARHR131330	XP_013630077.1
OG0000294	CARHR142440	XP_013637320.1
OG0000294	CARHR249810	XP_013629475.1, XP_013611648.1
OG0000296	CARHR168030	XP_013634950.1, XP_013617397.1
OG0000297	CARHR121660, CARHR121670, CARHR121680, CARHR121720	XP_013635683.1, XP_013635570.1
OG0000297	CARHR274100	XP_013619937.1, XP_013619932.1, XP_013621272.1, XP_013610714.1
OG0000297	CARHR095150	XP_013639809.1, XP_013632661.1
OG0000299	CARHR071990	XP_013603401.1
OG0000299	CARHR152230	XP_013623753.1
OG0000300	CARHR103220	XP_013630824.1
OG0000300	CARHR103190, CARHR103130	XP_013615102.1
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	XP_013629230.1, XP_013639635.1, XP_013632585.1, XP_013639156.1, XP_013614113.1, XP_013594550.1, XP_013594818.1
OG0000303	CARHR286360	XP_013624541.1, XP_013624766.1, XP_013589525.1, XP_013624765.1, XP_013589131.1, XP_013615779.1, XP_013608332.1, XP_013605239.1, XP_013590107.1, XP_013613648.1, XP_013624891.1
OG0000304	CARHR031350, CARHR031360	XP_013594138.1
OG0000308	CARHR018220	XP_013601504.1, XP_013601503.1
OG0000308	CARHR065780	XP_013589504.1
OG0000308	CARHR018200	XP_013600888.1
OG0000310	CARHR157270	XP_013610573.1, XP_013616636.1, XP_013612483.1
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	XP_013610830.1, XP_013628418.1, XP_013616929.1, XP_013613287.1
OG0000311	CARHR196640	XP_013606449.1, XP_013614286.1
OG0000311	CARHR038100	XP_013590383.1
OG0000311	CARHR093170	XP_013636878.1, XP_013587377.1, XP_013622724.1
OG0000311	CARHR215260	XP_013637496.1
OG0000311	CARHR292180	XP_013621636.1
OG0000314	CARHR004130	XP_013638562.1, XP_013605539.1, XP_013603309.1
OG0000314	CARHR004140	XP_013634837.1, XP_013627258.1, XP_013634788.1
OG0000314	CARHR127110	XP_013636697.1, XP_013622603.1
OG0000319	CARHR204750, CARHR007730	XP_013604074.1, XP_013586115.1, XP_013636551.1, XP_013628786.1, XP_013620255.1, XP_013620256.1, XP_013611417.1
OG0000321	CARHR215670	XP_013624691.1
OG0000322	CARHR071920	XP_013591147.1
OG0000322	CARHR017730	XP_013596992.1
OG0000322	CARHR260510, CARHR135390	XP_013633430.1, XP_013627590.1, XP_013591032.1, XP_013627611.1, XP_013627424.1
OG0000323	CARHR267340	XP_013614781.1, XP_013619112.1
OG0000323	CARHR235370	XP_013597076.1, XP_013596584.1, XP_013600866.1
OG0000323	CARHR235360	XP_013596321.1, XP_013602977.1
OG0000327	CARHR164480, CARHR164490	XP_013601648.1, XP_013587907.1, XP_013636627.1, XP_013633031.1, XP_013635126.1
OG0000328	CARHR220880	XP_013605281.1, XP_013605279.1
OG0000328	CARHR263560, CARHR263570	XP_013610362.1, XP_013610358.1
OG0000329	CARHR096590, CARHR167680	XP_013592257.1
OG0000332	CARHR193130, CARHR193110	XP_013628524.1
OG0000332	CARHR095140, CARHR040120	XP_013591750.1, XP_013628373.1
OG0000334	CARHR163740	XP_013599508.1
OG0000334	CARHR131810	XP_013630416.1, XP_013636573.1
OG0000334	CARHR250660	XP_013610941.1
OG0000335	CARHR100860	XP_013628407.1, XP_013624173.1
OG0000335	CARHR027470	XP_013607804.1
OG0000335	CARHR027480	XP_013613563.1
OG0000336	CARHR065900, CARHR065920, CARHR065910, CARHR065890	XP_013588245.1
OG0000336	CARHR065880	XP_013618931.1, XP_013590664.1, XP_013590374.1, XP_013589502.1, XP_013590614.1, XP_013588250.1
OG0000338	CARHR054520, CARHR009660, CARHR009570, CARHR054330, CARHR183900	XP_013608922.1
OG0000340	CARHR138610	XP_013634954.1, XP_013634959.1
OG0000340	CARHR138630	XP_013627764.1
OG0000340	CARHR138640	XP_013632019.1, XP_013635185.1
OG0000342	CARHR213880, CARHR291940, CARHR288130	XP_013595078.1
OG0000344	CARHR187250, CARHR187260	XP_013602611.1, XP_013603475.1, XP_013612895.1, XP_013620174.1, XP_013603159.1
OG0000344	CARHR222620	XP_013627388.1
OG0000345	CARHR012980	XP_013614430.1, XP_013603951.1, XP_013603925.1, XP_013639514.1, XP_013585362.1
OG0000345	CARHR012960, CARHR035980	XP_013585282.1
OG0000345	CARHR012970	XP_013604090.1, XP_013603949.1
OG0000346	CARHR258000	XP_013610647.1
OG0000349	CARHR244070	XP_013627316.1
OG0000350	CARHR029080	XP_013624741.1, XP_013626483.1
OG0000350	CARHR029110	XP_013594614.1, XP_013598179.1
OG0000351	CARHR089280	XP_013627720.1
OG0000351	CARHR033140	XP_013617000.1
OG0000351	CARHR089240	XP_013627608.1
OG0000351	CARHR203560	XP_013637868.1
OG0000351	CARHR275230	XP_013607534.1
OG0000352	CARHR073990	XP_013603724.1
OG0000355	CARHR073530, CARHR073430	XP_013626040.1, XP_013587285.1
OG0000356	CARHR186490, CARHR186690	XP_013615815.1, XP_013591122.1, XP_013592109.1, XP_013591162.1, XP_013605329.1, XP_013589556.1, XP_013588208.1
OG0000358	CARHR203870, CARHR003600	XP_013600499.1, XP_013587167.1, XP_013602022.1
OG0000358	CARHR006290, CARHR203880	XP_013625024.1, XP_013619486.1
OG0000358	CARHR203890	XP_013619714.1
OG0000360	CARHR289020	XP_013611365.1, XP_013607432.1
OG0000361	CARHR086030	XP_013623278.1
OG0000361	CARHR099850	XP_013611711.1
OG0000362	CARHR004290	XP_013602632.1
OG0000362	CARHR057010, CARHR016600	XP_013628530.1
OG0000363	CARHR288410	XP_013587610.1
OG0000363	CARHR037060	XP_013620220.1
OG0000368	CARHR245730	XP_013590187.1, XP_013599452.1
OG0000368	CARHR245720	XP_013593941.1
OG0000368	CARHR058590, CARHR058530, CARHR058550, CARHR245740	XP_013605587.1
OG0000368	CARHR245750	XP_013598869.1
OG0000369	CARHR154410, CARHR123820, CARHR273440, CARHR007590	XP_013623048.1, XP_013603088.1, XP_013608778.1, XP_013638648.1
OG0000370	CARHR017550	XP_013602876.1
OG0000370	CARHR017540	XP_013604246.1, XP_013585331.1
OG0000370	CARHR216970, CARHR185400, CARHR232710	XP_013593167.1, XP_013593168.1, XP_013599700.1, XP_013599691.1, XP_013599541.1
OG0000371	CARHR025430, CARHR142610	XP_013634586.1, XP_013635073.1, XP_013583454.1, XP_013639040.1
OG0000371	CARHR011690	XP_013603282.1
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	XP_013621452.1, XP_013589349.1, XP_013592507.1, XP_013623354.1, XP_013588759.1, XP_013596148.1
OG0000377	CARHR051720	XP_013620825.1
OG0000377	CARHR011030	XP_013604727.1
OG0000377	CARHR051710	XP_013610000.1
OG0000379	CARHR292240	XP_013624625.1, XP_013588979.1, XP_013594405.1, XP_013639392.1, XP_013627267.1, XP_013624198.1, XP_013594944.1, XP_013627948.1, XP_013631393.1
OG0000380	CARHR046830, CARHR048520, CARHR048430	XP_013625151.1
OG0000380	CARHR048250	XP_013625149.1
OG0000380	CARHR151310	XP_013633244.1
OG0000380	CARHR048090	XP_013608096.1, XP_013604072.1, XP_013601842.1
OG0000380	CARHR048470	XP_013624992.1, XP_013612868.1
OG0000382	CARHR001910	XP_013606142.1, XP_013622500.1
OG0000382	CARHR009120	XP_013605289.1, XP_013587547.1
OG0000383	CARHR028050, CARHR028080	XP_013598010.1, XP_013638650.1
OG0000384	CARHR090630	XP_013584295.1, XP_013585267.1
OG0000384	CARHR043000	XP_013590817.1, XP_013627893.1
OG0000386	CARHR163180	XP_013590573.1
OG0000386	CARHR147230	XP_013613384.1, XP_013598778.1
OG0000386	CARHR147220	XP_013596386.1
OG0000386	CARHR163190	XP_013600603.1
OG0000387	CARHR138330	XP_013631964.1, XP_013631846.1
OG0000387	CARHR224500	XP_013598248.1
OG0000387	CARHR138350	XP_013633460.1
OG0000388	CARHR101890	XP_013614812.1, XP_013639534.1, XP_013632568.1, XP_013632567.1, XP_013601243.1, XP_013594445.1, XP_013624030.1, XP_013604785.1, XP_013628008.1, XP_013635729.1, XP_013628009.1, XP_013617972.1
OG0000389	CARHR168810	XP_013632958.1, XP_013632955.1, XP_013632957.1
OG0000389	CARHR168790	XP_013591323.1, XP_013600273.1, XP_013601698.1
OG0000390	CARHR095050	XP_013593763.1, XP_013639835.1, XP_013638305.1
OG0000391	CARHR022750	XP_013598821.1
OG0000391	CARHR022740	XP_013593456.1
OG0000391	CARHR022730	XP_013600140.1
OG0000391	CARHR022720	XP_013638777.1
OG0000392	CARHR159760	XP_013596476.1
OG0000392	CARHR214620	XP_013634825.1
OG0000392	CARHR214610	XP_013634595.1
OG0000393	CARHR092860	XP_013630161.1, XP_013630378.1
OG0000393	CARHR101190, CARHR092590	XP_013624227.1
OG0000396	CARHR292620	XP_013598575.1, XP_013616436.1
OG0000398	CARHR088350, CARHR088360	XP_013583404.1
OG0000398	CARHR088340	XP_013591843.1
OG0000398	CARHR182690	XP_013591005.1
OG0000398	CARHR044860, CARHR044870	XP_013630779.1, XP_013630777.1, XP_013589867.1
OG0000403	CARHR052710, CARHR052720	XP_013630765.1, XP_013624280.1
OG0000403	CARHR052680	XP_013610671.1, XP_013608221.1, XP_013594418.1
OG0000404	CARHR130390, CARHR206830, CARHR086060	XP_013634066.1, XP_013610233.1, XP_013625723.1, XP_013583772.1, XP_013634092.1, XP_013625255.1, XP_013637254.1, XP_013600607.1
OG0000406	CARHR196180	XP_013612018.1, XP_013626890.1
OG0000407	CARHR197660	XP_013610492.1, XP_013610778.1
OG0000408	CARHR117270	XP_013604125.1
OG0000408	CARHR117190	XP_013633252.1, XP_013632078.1, XP_013632081.1
OG0000408	CARHR117180	XP_013603506.1
OG0000410	CARHR050930	XP_013606280.1
OG0000411	CARHR050150	XP_013633960.1
OG0000411	CARHR252910	XP_013615009.1, XP_013609350.1
OG0000411	CARHR228790	XP_013603143.1, XP_013598606.1
OG0000412	CARHR267950	XP_013611781.1
OG0000412	CARHR041080	XP_013613876.1
OG0000412	CARHR096480	XP_013625239.1, XP_013583993.1, XP_013611607.1
OG0000413	CARHR088190	XP_013583937.1, XP_013584262.1
OG0000413	CARHR233890	XP_013597959.1, XP_013594456.1
OG0000414	CARHR025550	XP_013584210.1
OG0000414	CARHR025540, CARHR025530	XP_013638892.1
OG0000414	CARHR227340	XP_013614804.1
OG0000415	CARHR137680	XP_013635917.1
OG0000416	CARHR125400, CARHR125380	XP_013635506.1, XP_013632611.1, XP_013636047.1, XP_013635573.1, XP_013633325.1
OG0000416	CARHR005050	XP_013639110.1
OG0000417	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	XP_013593030.1
OG0000420	CARHR111270	XP_013599605.1, XP_013599604.1
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	XP_013590550.1, XP_013590492.1
OG0000421	CARHR263220	XP_013634654.1
OG0000422	CARHR009470	XP_013600718.1, XP_013600636.1
OG0000422	CARHR009460, CARHR009450, CARHR222090	XP_013587274.1, XP_013587275.1, XP_013638076.1, XP_013638078.1
OG0000423	CARHR065650	XP_013591298.1, XP_013614964.1
OG0000423	CARHR044630	XP_013590584.1
OG0000423	CARHR088730	XP_013586404.1, XP_013630126.1, XP_013610739.1
OG0000424	CARHR251840	XP_013626683.1
OG0000425	CARHR043170, CARHR103140	XP_013624980.1
OG0000425	CARHR086550, CARHR179580	XP_013634476.1, XP_013583397.1, XP_013583401.1, XP_013583399.1, XP_013583400.1, XP_013589321.1
OG0000426	CARHR119980	XP_013632576.1, XP_013585945.1
OG0000427	CARHR079970	XP_013635209.1
OG0000429	CARHR188110	XP_013596454.1, XP_013619560.1
OG0000429	CARHR202110	XP_013612830.1, XP_013625904.1
OG0000429	CARHR240310	XP_013604836.1
OG0000429	CARHR115900	XP_013636891.1, XP_013605581.1
OG0000430	CARHR106810	XP_013611453.1
OG0000430	CARHR243160	XP_013635655.1
OG0000430	CARHR294440	XP_013597587.1, XP_013622246.1
OG0000431	CARHR284150	XP_013635592.1, XP_013585423.1, XP_013610786.1
OG0000431	CARHR010120	XP_013586575.1
OG0000431	CARHR010110	XP_013584691.1, XP_013584815.1, XP_013599620.1, XP_013601938.1, XP_013599619.1, XP_013594035.1
OG0000432	CARHR265630	XP_013611457.1
OG0000436	CARHR233780	XP_013603841.1
OG0000436	CARHR270460	XP_013608880.1, XP_013584190.1, XP_013614649.1, XP_013628294.1
OG0000436	CARHR110190	XP_013602307.1, XP_013595626.1, XP_013609211.1
OG0000437	CARHR033100	XP_013584781.1
OG0000437	CARHR033050	XP_013592451.1, XP_013592782.1
OG0000438	CARHR253620	XP_013626248.1
OG0000438	CARHR229400	XP_013619340.1
OG0000439	CARHR005550	XP_013586994.1
OG0000439	CARHR169860	XP_013600923.1, XP_013634024.1, XP_013590737.1
OG0000439	CARHR125020	XP_013633507.1, XP_013625130.1, XP_013636348.1
OG0000440	CARHR195730	XP_013614452.1
OG0000440	CARHR077420	XP_013635349.1
OG0000440	CARHR077430	XP_013591052.1, XP_013585185.1
OG0000441	CARHR091670	XP_013586355.1
OG0000441	CARHR091640	XP_013609649.1
OG0000441	CARHR091660, CARHR091650	XP_013633245.1
