Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0000390	CARHR267450	g35026, g34348, g34350, g28458, g28439, g35303
OG0000390	CARHR095050	g6787
OG0000390	CARHR092870, CARHR151230	g13288
OG0000391	CARHR022730	g50242
OG0000391	CARHR022720	g27516
OG0000392	CARHR159760	g2587
OG0000392	CARHR214610	g11310
OG0000392	CARHR159770	g11364
OG0000396	CARHR292620	g10425
OG0000398	CARHR088340, CARHR182690, CARHR044860, CARHR044870	g27985, g54333
OG0000400	CARHR158010, CARHR100730, CARHR149600, CARHR292690, CARHR286050	g50668
OG0000403	CARHR052710, CARHR052720	g44123
OG0000403	CARHR052680	g44131, g44135, g17396
OG0000406	CARHR196180	g5012, g5008
OG0000408	CARHR117270	g50999
OG0000408	CARHR117190	g51010
OG0000409	CARHR235030	g23221
OG0000411	CARHR103290	g13575
OG0000412	CARHR267950	g28489
OG0000412	CARHR234870	g47623
OG0000412	CARHR041080	g36484
OG0000412	CARHR096480	g11899
OG0000413	CARHR233890, CARHR270190	g12238
OG0000414	CARHR025550	g27592
OG0000414	CARHR025540, CARHR025530	g50367
OG0000414	CARHR227340	g47348
OG0000415	CARHR196770, CARHR201040	g4813, g4802
OG0000416	CARHR125400, CARHR125380	g37911
OG0000416	CARHR005050	g49506, g50636
OG0000420	CARHR111270, CARHR135320, CARHR135310	g23784
OG0000420	CARHR111260	g13846
OG0000421	CARHR263220	g53730, g46707
OG0000422	CARHR009470	g49629, g49628
OG0000422	CARHR009460, CARHR009450, CARHR222090	g27081
OG0000423	CARHR065650	g12212
OG0000423	CARHR044630, CARHR088730	g27989, g54339
OG0000424	CARHR251840	g39649
OG0000425	CARHR043170, CARHR103140	g36594, g54279
OG0000425	CARHR086550, CARHR179580	g13131
OG0000426	CARHR119980	g49078, g28337, g53936, g25486, g44392
OG0000427	CARHR072160	g23603
OG0000427	CARHR072170	g43972, g18058, g26185
OG0000429	CARHR188110	g598
OG0000429	CARHR202110	g45564, g29450
OG0000429	CARHR240310	g23276
OG0000430	CARHR106810	g6127
OG0000431	CARHR284150	g44045
OG0000431	CARHR010120	g27100
OG0000431	CARHR010110	g31232
OG0000432	CARHR265630	g39358
OG0000433	CARHR292650, CARHR181100, CARHR181080	g18132, g16748
OG0000435	CARHR104640	g46992, g26157, g46989
OG0000436	CARHR270460	g39339, g1080, g28563
OG0000437	CARHR033100	g16334
OG0000437	CARHR033080	g16330
OG0000437	CARHR033050	g32687
OG0000438	CARHR253620	g40411
OG0000439	CARHR005550	g49529
OG0000439	CARHR169860	g2023
OG0000439	CARHR125020	g51246
OG0000440	CARHR077420	g12773
OG0000440	CARHR077430	g36390
OG0000441	CARHR091670	g12084, g12086, g12087, g12083
OG0000441	CARHR091640	g12089
OG0000442	CARHR112960	g38515
OG0000446	CARHR276320	g353
OG0000446	CARHR014840	g27266
OG0000447	CARHR090020	g7121
OG0000447	CARHR028030	g50489, g32357
OG0000448	CARHR174490	g40670
OG0000448	CARHR174500	g10911
OG0000449	CARHR154370	g19571
OG0000449	CARHR273500	g1293, g28780, g41309
OG0000449	CARHR154360	g19572
OG0000449	CARHR273490	g41304
OG0000454	CARHR265700, CARHR265680, CARHR265690	g890
OG0000454	CARHR265710	g41237
OG0000456	CARHR160320, CARHR160300	g5590
OG0000457	CARHR200680	g16865, g5308
OG0000457	CARHR266510	g28419
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620	g24037
OG0000459	CARHR227560, CARHR254740	g47359
OG0000461	CARHR131820	g51663
OG0000461	CARHR000130	g49273
OG0000461	CARHR000120	g30720, g1438
OG0000462	CARHR291870	g36218, g36226, g36221
OG0000462	CARHR209710, CARHR209720, CARHR243790, CARHR243780	g6231
OG0000463	CARHR154970	g11422
OG0000463	CARHR155090	g11421
OG0000466	CARHR140230	g12390
OG0000468	CARHR164620	g19139, g11288
OG0000468	CARHR133660	g37303
OG0000471	CARHR028400	g50497
OG0000471	CARHR286910, CARHR028390, CARHR028370, CARHR028420	g50496
OG0000472	CARHR261860, CARHR261870	g46683, g46681
OG0000472	CARHR261880, CARHR261890	g18100
OG0000473	CARHR142770	g37725
OG0000474	CARHR189790	g502, g2678, g19454, g19442, g9989
OG0000475	CARHR048280, CARHR048290, CARHR048270	g45250
OG0000476	CARHR187930	g10073
OG0000478	CARHR182090	g40973, g23602
OG0000481	CARHR050610	g40945
OG0000481	CARHR219220	g24644
OG0000483	CARHR268750	g39375
OG0000484	CARHR195280, CARHR195270	g29022
OG0000487	CARHR003820, CARHR127370, CARHR078580	g12606, g30872, g12810, g7774, g7765
OG0000489	CARHR284350	g31982, g32989
OG0000491	CARHR190880	g21423, g1408
OG0000492	CARHR270430, CARHR152840, CARHR152780, CARHR270410, CARHR270420, CARHR270450, CARHR274280, CARHR179630, CARHR179650, CARHR274270, CARHR032570, CARHR105980, CARHR105990, CARHR270400	g1343, g1338, g43635
OG0000497	CARHR056780	g53738
OG0000498	CARHR266530	g28420, g918
OG0000498	CARHR235590, CARHR027440	g23591
OG0000499	CARHR225130	g24192
OG0000499	CARHR089360	g12179
OG0000500	CARHR177540	g11013
OG0000501	CARHR287270	g32899
OG0000501	CARHR155350, CARHR105900, CARHR155330, CARHR155320	g2874
OG0000503	CARHR220240, CARHR220250, CARHR220260	g17492
OG0000504	CARHR210740, CARHR134240	g37317
OG0000504	CARHR083900	g13045, g12397, g7487
OG0000505	CARHR188350, CARHR188310, CARHR188370, CARHR188360, CARHR188300	g10041
OG0000506	CARHR179040, CARHR206880	g29695
OG0000506	CARHR064690	g44625, g16494, g45982
OG0000507	CARHR052650	g16066, g16061
OG0000508	CARHR130490, CARHR130510, CARHR134100, CARHR134120, CARHR138480	g37276
OG0000510	CARHR288780, CARHR052490	g44132, g41019, g41018
OG0000510	CARHR289000, CARHR288820, CARHR052480, CARHR288790, CARHR288930	g44133
OG0000511	CARHR098010	g13408
OG0000511	CARHR221890	g17679
OG0000511	CARHR049420	g40900
OG0000512	CARHR230700	g17267
OG0000512	CARHR230710	g23904
OG0000512	CARHR149360	g24586, g23899, g23901
OG0000512	CARHR230730	g23902
OG0000513	CARHR163540	g19186
OG0000513	CARHR154420	g2921
OG0000515	CARHR045880	g54384
OG0000516	CARHR237180, CARHR237160	g50705
OG0000520	CARHR171400	g1879
OG0000521	CARHR034110	g32883, g27873
OG0000521	CARHR260010	g40242
OG0000522	CARHR032270	g50671, g32646
OG0000522	CARHR256030	g40318
OG0000523	CARHR027490	g32310, g32311, g32309
OG0000523	CARHR172050	g1820
OG0000523	CARHR172040	g1822
OG0000524	CARHR082540	g37932, g37940, g12429
OG0000524	CARHR082530	g12430
OG0000525	CARHR072060	g46461
OG0000525	CARHR017500	g27359
OG0000525	CARHR043730	g36635
OG0000526	CARHR156460	g2744
OG0000526	CARHR156420	g19502
OG0000526	CARHR156430, CARHR156440	g2743
OG0000529	CARHR191020, CARHR035960	g802, g14403
OG0000529	CARHR151360	g3117
OG0000532	CARHR174920, CARHR174960, CARHR146520, CARHR256250, CARHR174350, CARHR174370, CARHR112600, CARHR242450	g12455
OG0000532	CARHR176360, CARHR224730	g32454
OG0000533	CARHR112530, CARHR247520	g18305
OG0000535	CARHR144790, CARHR052230	g40981
OG0000535	CARHR144750	g10730
OG0000537	CARHR251740	g45190
OG0000537	CARHR082140	g12972
OG0000538	CARHR138750, CARHR138760	g52123
OG0000539	CARHR053020	g8
OG0000540	CARHR122770	g51164
OG0000540	CARHR122760	g37885
OG0000540	CARHR122730, CARHR122750	g51161, g51163
OG0000541	CARHR122640, CARHR122630	g46875
OG0000542	CARHR197170	g5064, g45719
OG0000543	CARHR117600, CARHR117550	g50674, g6257, g6276, g3083, g6273, g6259, g38385
OG0000545	CARHR068380	g44484
OG0000546	CARHR293370, CARHR107390, CARHR293360, CARHR293380	g6101
OG0000547	CARHR254600, CARHR254540, CARHR254550	g45202, g45181
OG0000551	CARHR278730	g206
OG0000551	CARHR203480	g5442
OG0000552	CARHR023850, CARHR124610	g2664, g24348, g37712, g50813
OG0000553	CARHR292740	g32710
OG0000553	CARHR033290, CARHR033280, CARHR033250	g32707
OG0000554	CARHR050810	g44179, g40964
OG0000555	CARHR255750, CARHR254040, CARHR254030, CARHR256630	g25667
OG0000556	CARHR101180	g11687
OG0000557	CARHR170600, CARHR170590	g1926
OG0000557	CARHR140000	g52194
OG0000558	CARHR102980	g45137, g6394, g37094, g37077, g37420
OG0000559	CARHR210420	g5764
OG0000559	CARHR210540	g45334
OG0000560	CARHR273000, CARHR273010	g28744, g39227
OG0000560	CARHR142190	g30866
OG0000561	CARHR278970	g9727
OG0000561	CARHR278990, CARHR278980	g186, g185
OG0000562	CARHR080300	g12524, g12903
OG0000562	CARHR198680	g29300, g5178
OG0000562	CARHR186820	g4833
OG0000563	CARHR150940	g2642
OG0000564	CARHR239580	g54031
OG0000564	CARHR117130	g51022, g51021
OG0000565	CARHR198270, CARHR198280	g18012
OG0000566	CARHR192260, CARHR192500	g41560
OG0000566	CARHR192240	g41399
OG0000566	CARHR192270	g720
OG0000567	CARHR259490, CARHR201070, CARHR201060, CARHR222580, CARHR092330	g13274
OG0000570	CARHR076040	g7906
OG0000571	CARHR274450	g830
OG0000571	CARHR007910	g31103, g31105
OG0000572	CARHR056910, CARHR065150	g45954, g44613
OG0000572	CARHR065140, CARHR154580	g17535
OG0000572	CARHR262730, CARHR066650, CARHR066630	g53091
OG0000573	CARHR052840, CARHR052800	g1437
OG0000573	CARHR042250	g6194
OG0000574	CARHR034500, CARHR120350, CARHR104490	g21420, g15759
OG0000578	CARHR010580	g31250
OG0000578	CARHR053260	g44098
OG0000578	CARHR024780	g49727
OG0000579	CARHR283550	g28384
OG0000580	CARHR139400	g37536
OG0000581	CARHR083620, CARHR083610	g13025, g2527, g7507
OG0000582	CARHR155630, CARHR191090	g797
OG0000583	CARHR005640, CARHR124970	g39847
OG0000584	CARHR179130	g11067
OG0000584	CARHR236290	g23547
OG0000585	CARHR128570, CARHR089580, CARHR029430	g32425, g51449, g37082, g7149
OG0000586	CARHR180450	g18462
OG0000587	CARHR250190	g45222
OG0000587	CARHR142210	g50800
OG0000588	CARHR089880	g12159
OG0000588	CARHR137740	g51276, g52074
OG0000588	CARHR043540	g54285
OG0000589	CARHR273400	g1289, g41302
OG0000589	CARHR154440, CARHR154430	g2922
OG0000590	CARHR002150	g12549
OG0000591	CARHR239000, CARHR239010	g16963
OG0000591	CARHR018510	g31850
OG0000592	CARHR093430	g6901
OG0000592	CARHR018660	g50029, g27399, g31749
OG0000593	CARHR071980	g25928
OG0000593	CARHR152220, CARHR152190	g13347
OG0000594	CARHR157090, CARHR157100	g11391
OG0000594	CARHR157080	g19467
OG0000595	CARHR151600	g19605
OG0000595	CARHR191110, CARHR117250	g17977
OG0000596	CARHR192820	g28961
OG0000596	CARHR268550	g39380
OG0000597	CARHR124720	g39867
OG0000598	CARHR200550	g47326
OG0000600	CARHR237140	g17007, g23476
OG0000601	CARHR197820	g5112, g45694
OG0000601	CARHR263090	g16898
OG0000602	CARHR272090	g5741
OG0000602	CARHR163070	g19206
OG0000603	CARHR286630	g14003
OG0000604	CARHR173130	g11148, g37743
OG0000605	CARHR067160	g44550
OG0000605	CARHR067140	g46113
OG0000605	CARHR067150	g46114, g44551
OG0000606	CARHR042500	g54263, g36563
OG0000607	CARHR094440	g6843
OG0000607	CARHR242100	g23142
OG0000612	CARHR136930	g37413
OG0000613	CARHR076460	g12753
OG0000613	CARHR288730	g46730
OG0000614	CARHR256110	g5483, g5477, g5478, g5481
OG0000617	CARHR249080	g39480
OG0000618	CARHR072070	g46462
OG0000618	CARHR017490	g49988
OG0000618	CARHR235230	g23624
OG0000619	CARHR131680, CARHR131690	g38064
OG0000619	CARHR163320	g19197, g2358
OG0000620	CARHR019160	g27410, g50047
OG0000620	CARHR067200, CARHR067220	g44549, g46124
OG0000621	CARHR215920	g46831
OG0000627	CARHR059300	g23678
OG0000627	CARHR234300	g47594
OG0000628	CARHR071420	g46398
OG0000628	CARHR094130, CARHR034950	g11992
OG0000632	CARHR248140, CARHR171160	g18715, g1892, g37597
OG0000633	CARHR015830	g31589
OG0000633	CARHR262170	g9749
OG0000634	CARHR285670, CARHR285680, CARHR285660	g50687, g39240
OG0000635	CARHR123630	g51197, g37897
OG0000636	CARHR207350	g45438
OG0000636	CARHR194090, CARHR207340, CARHR207330	g29704
OG0000637	CARHR171480	g24626, g6994
OG0000638	CARHR289130, CARHR237650	g23088, g23092
OG0000639	CARHR240060	g17411, g17424
OG0000641	CARHR097730	g13399
OG0000641	CARHR097740, CARHR097750	g11857
OG0000642	CARHR262940, CARHR263150, CARHR263140	g46703, g46704
OG0000642	CARHR263120	g37779
OG0000645	CARHR152270, CARHR220390, CARHR220380	g16321, g17740
OG0000645	CARHR220370	g24549
OG0000646	CARHR152320	g10368
OG0000646	CARHR075950	g12697
OG0000647	CARHR210330	g29845, g12395, g7477
OG0000648	CARHR289920, CARHR052460, CARHR173030, CARHR173020	g18725, g18726, g18727, g18724
OG0000649	CARHR034830	g53982
OG0000649	CARHR069710	g46253
OG0000650	CARHR175880	g43973
OG0000652	CARHR190140, CARHR190190, CARHR190130	g484, g485, g9960
OG0000653	CARHR263960, CARHR053150	g4043, g32936, g3151, g14643, g16153, g24988, g30178, g14755
OG0000658	CARHR186220, CARHR148820, CARHR163790	g10133, g4789
OG0000660	CARHR007150	g27009
OG0000660	CARHR155410	g2820, g11418
OG0000660	CARHR285390	g39246
OG0000661	CARHR125260, CARHR125190	g51258, g51261, g39834
OG0000662	CARHR197480	g5081
OG0000662	CARHR076360	g6216, g7879
OG0000663	CARHR060630	g44868
OG0000663	CARHR026400, CARHR026390, CARHR026410	g32229
OG0000664	CARHR107800	g6058, g6063, g6054
OG0000665	CARHR147930	g1443
OG0000666	CARHR237050	g17009
OG0000669	CARHR139290	g52160, g37530
OG0000669	CARHR143780	g10812
OG0000671	CARHR263360, CARHR263370, CARHR263380, CARHR263350, CARHR263330, CARHR263610	g28292, g22608, g22602, g46709
OG0000672	CARHR128340	g37974
OG0000672	CARHR058470, CARHR058460	g1753, g13730
OG0000672	CARHR243530	g23019
OG0000672	CARHR028630	g32394
OG0000673	CARHR117940	g38393
OG0000674	CARHR002110	g30793
OG0000674	CARHR142960	g50833, g37733
OG0000674	CARHR250520	g39558
OG0000675	CARHR016440	g31625, g49954, g51289
OG0000676	CARHR067530	g46133, g44537
OG0000677	CARHR024890	g50336
OG0000682	CARHR151670, CARHR254760	g14429, g53126
OG0000685	CARHR237310	g47697
OG0000685	CARHR233760	g23710
OG0000687	CARHR222930	g17578
OG0000687	CARHR140390	g37589
OG0000687	CARHR171040	g18804
OG0000688	CARHR144900, CARHR144920	g1520, g1518
OG0000689	CARHR033420, CARHR023140, CARHR260800	g40273, g32732
OG0000692	CARHR169120, CARHR169130	g18931
OG0000692	CARHR169140	g1998
OG0000693	CARHR165850	g19066
OG0000693	CARHR134810	g37337
OG0000694	CARHR117280	g50998
OG0000695	CARHR037390, CARHR051830, CARHR051860	g41726, g6247, g40992
OG0000696	CARHR042410	g36560, g13252, g28014, g54257
OG0000697	CARHR040870, CARHR121480	g36466, g36467
OG0000698	CARHR083760, CARHR228310, CARHR254090	g47464
OG0000699	CARHR133750	g25848
OG0000699	CARHR215790	g37307, g38113
OG0000700	CARHR122410, CARHR122390, CARHR122380, CARHR122400	g37868, g37867, g37860
OG0000702	CARHR198830	g45660, g29306
OG0000702	CARHR148910	g10477
OG0000702	CARHR075300	g7936
OG0000703	CARHR209610	g29827
OG0000703	CARHR162810	g19214
OG0000704	CARHR226510	g17405, g24115
OG0000704	CARHR177500	g11011
OG0000704	CARHR177490	g11010
OG0000706	CARHR188230, CARHR188240	g587
OG0000706	CARHR278880	g9735
OG0000707	CARHR160390	g44848
OG0000708	CARHR011870	g27159
OG0000708	CARHR011880	g33057, g33090, g33065
OG0000709	CARHR195290	g29021
OG0000710	CARHR014170	g31477
OG0000711	CARHR001950	g36985
OG0000714	CARHR214450	g46750
OG0000714	CARHR059020	g41820
OG0000715	CARHR253700, CARHR253710	g25621, g25619, g25607, g25625, g25606, g25629, g25632, g25605
OG0000716	CARHR215830	g19482
OG0000716	CARHR036130	g46826, g46814
OG0000718	CARHR086290	g7358
OG0000718	CARHR212110	g5854
OG0000719	CARHR273430	g28768
OG0000719	CARHR219410, CARHR219360	g49733, g14247
OG0000720	CARHR172930	g1754
OG0000720	CARHR250310	g39542
OG0000721	CARHR092030	g6993
OG0000722	CARHR062810	g45812
OG0000722	CARHR014750	g31518
OG0000723	CARHR187110	g18529
OG0000723	CARHR187090, CARHR178000, CARHR187100, CARHR147410	g4864
OG0000724	CARHR060750	g19102, g2219
OG0000727	CARHR010430	g27109
OG0000728	CARHR194270	g29071
OG0000730	CARHR145570	g10673
OG0000730	CARHR014420, CARHR014410	g31492
OG0000732	CARHR233660	g23718
OG0000732	CARHR162710	g11321
OG0000734	CARHR276090, CARHR276080	g41169, g1326, g28342
OG0000735	CARHR270000	g28538
OG0000736	CARHR203040	g45529, g29507
OG0000736	CARHR113510	g38503
OG0000736	CARHR246810	g22748
OG0000737	CARHR247250, CARHR247240	g48007
OG0000737	CARHR114340	g38444
OG0000738	CARHR126970	g51327
OG0000738	CARHR126770	g39784
OG0000739	CARHR215740, CARHR057480	g30842, g49434
OG0000741	CARHR045160	g36715
OG0000742	CARHR292720, CARHR184360, CARHR182900	g19768, g19695
OG0000742	CARHR189910	g19984
OG0000749	CARHR013700	g10608
OG0000749	CARHR025970	g32196
OG0000750	CARHR272950, CARHR050300, CARHR290110	g40831
OG0000751	CARHR084590	g5711, g29815, g45374
OG0000752	CARHR188450	g18564
OG0000752	CARHR202560	g29481
OG0000753	CARHR035730, CARHR053320, CARHR035720	g53790
OG0000754	CARHR035490, CARHR035510	g28181
OG0000754	CARHR184500	g42720, g42742
OG0000755	CARHR252450	g25545
OG0000755	CARHR252440	g40463
OG0000756	CARHR244020, CARHR244030	g47929
OG0000756	CARHR178040	g18484, g18486
OG0000757	CARHR163640, CARHR131970	g37224
OG0000758	CARHR073700	g46550
OG0000758	CARHR125870	g39816
OG0000758	CARHR016430	g31624
OG0000759	CARHR006850	g26999
OG0000760	CARHR135680	g19031
OG0000761	CARHR095720	g11934
OG0000762	CARHR110370	g5941
OG0000763	CARHR044340	g27997, g54354, g36680
OG0000763	CARHR044350	g36679
OG0000764	CARHR041140, CARHR040770, CARHR040740, CARHR040730	g28045, g28051
OG0000765	CARHR183480	g1550, g2438, g2440, g2441
OG0000768	CARHR254830	g48922
OG0000772	CARHR286780	g10410
OG0000773	CARHR025100, CARHR062570, CARHR151920	g44749
OG0000774	CARHR233870	g47581
OG0000774	CARHR167920, CARHR039700, CARHR101300	g6414
OG0000774	CARHR270200	g23708
OG0000775	CARHR208910	g7430, g12371, g12372
OG0000776	CARHR134970	g37342
OG0000776	CARHR083540, CARHR085810, CARHR207500	g13022, g7512
OG0000777	CARHR268100, CARHR234780	g39401
OG0000778	CARHR200050	g5274
OG0000779	CARHR229220	g17303, g47419
OG0000779	CARHR253500	g25661
OG0000779	CARHR253530	g25660
OG0000780	CARHR246900	g22739
OG0000780	CARHR113440	g38506
OG0000780	CARHR203120	g29511
OG0000781	CARHR139010, CARHR139000	g37478, g38223
OG0000781	CARHR139020	g37524
OG0000783	CARHR152900	g29397
OG0000784	CARHR190930	g807
OG0000785	CARHR241370	g18150
OG0000785	CARHR208570	g29776
OG0000786	CARHR274910	g432
OG0000786	CARHR274920	g9918
OG0000788	CARHR150910	g3012
OG0000788	CARHR274460	g828
OG0000789	CARHR073210	g44317
OG0000789	CARHR045960	g13146
OG0000790	CARHR044250, CARHR044260	g36677
OG0000790	CARHR044280, CARHR044270	g36678
OG0000794	CARHR121140	g51082, g51084
OG0000796	CARHR061990	g4059
OG0000798	CARHR223250	g24266, g17563, g47178
OG0000798	CARHR224000	g24320, g47203
OG0000799	CARHR025140	g50344
OG0000800	CARHR145890	g41234
OG0000801	CARHR208660	g29782
OG0000801	CARHR208640	g29780
OG0000801	CARHR085090	g13101
OG0000802	CARHR175620	g10953
OG0000803	CARHR226580	g47325
OG0000803	CARHR116930, CARHR226570	g17401
OG0000804	CARHR261780	g53817
OG0000805	CARHR098120	g17702
OG0000806	CARHR180110	g18426
OG0000807	CARHR139430	g37537
OG0000807	CARHR075060	g7952
OG0000808	CARHR121890, CARHR121880	g39999
OG0000808	CARHR154860	g19564, g2880
OG0000808	CARHR285630	g1260
OG0000809	CARHR025340	g32151, g50360, g27587
OG0000810	CARHR041490, CARHR040850	g36472
OG0000812	CARHR120010	g53541
OG0000814	CARHR273720, CARHR273700, CARHR273710, CARHR259980	g28789, g41316, g41317, g41315, g862, g860
OG0000818	CARHR158250	g2629
OG0000818	CARHR235440	g47643
OG0000818	CARHR046260	g40738
OG0000819	CARHR085120	g12365
OG0000819	CARHR208620	g29778
OG0000819	CARHR166400	g2161
OG0000821	CARHR264890	g1309
OG0000821	CARHR264870	g1310
OG0000821	CARHR264860	g41199, g41184, g41183
OG0000822	CARHR056320	g942, g943
OG0000823	CARHR174150	g40691, g10891
OG0000823	CARHR224220	g47213
OG0000824	CARHR032480, CARHR032490	g32658, g27798
OG0000824	CARHR256200	g40312
OG0000825	CARHR171910	g1837
OG0000825	CARHR141530	g52299, g37652
OG0000826	CARHR178250	g19425
OG0000826	CARHR139610	g52166, g37548
OG0000827	CARHR268300	g985
OG0000827	CARHR211690	g47835, g5823
OG0000829	CARHR195650, CARHR195640	g45753
OG0000830	CARHR294240	g31913, g50129
OG0000831	CARHR020950, CARHR020940, CARHR020970, CARHR020960	g27461
OG0000832	CARHR052870, CARHR117990, CARHR135270, CARHR110540	g44311
OG0000832	CARHR110530	g44310
OG0000833	CARHR089780, CARHR105580	g7141
OG0000833	CARHR043620	g54293
OG0000834	CARHR093990	g6862
OG0000834	CARHR038910	g35772, g23450, g25571, g23449, g28089
