Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0000149	CARHR273170, CARHR273200, CARHR273210, CARHR273220	ESY6_g48779_DN3_SP0_c27.t1
OG0000149	CARHR273160	ESY6_g48773_DN3_SP0_c16.t1, ESY6_g48790_DN3_SP0_c15.t1
OG0000149	CARHR122210	ESY8_g58840_DN3_SP0_c0.t1
OG0000150	CARHR118700, CARHR273840	ESY9_g42653_DN3_SP0_c4.t1
OG0000150	CARHR114850, CARHR150120	ESY2_g33918_DN3_SP0_c1.t1
OG0000151	CARHR266340	ESY6_g47353_DN3_SP8_c0.t1
OG0000151	CARHR235660	ESY4_g23864_DN3_SP6_c0.t1
OG0000151	CARHR082990	ESY3_g30785_DN3_SP8_c0.t1, ESY3_g30787_DN3_SP0_c0.t1
OG0000151	CARHR107000	ESY11_g53876_DN3_SP8_c0.t1
OG0000151	CARHR269520	ESY6_g48165_DN3_SP8_c0.t1
OG0000151	CARHR046700	ESY2_g33324_DN3_SP8_c0.t1, ESY8_g60049_DN3_SP6_c0.t1
OG0000155	CARHR234950	ESY16_g62270_DN3_SP0_c0.t1
OG0000155	CARHR101840	ESY6_g50586_DN2_SP0_c0.t1
OG0000155	CARHR086560, CARHR227950	ESY9_g43517_DN2_SP0_c81.t1
OG0000156	CARHR140800, CARHR103320, CARHR140770, CARHR171330, CARHR140730, CARHR140760, CARHR186310, CARHR140780, CARHR140790, CARHR140740, CARHR140750, CARHR171350	ESY7_g16345_DN2_SP0_c0.t1
OG0000157	CARHR101220	ESY1_g12307_DN2_SP0_c0.t1, ESY3_g32056_DN2_SP0_c0.t1
OG0000157	CARHR133040, CARHR180020	ESY3_g32353_DN1_SP0_c0.t1
OG0000157	CARHR102680	ESY11_g54074_DN3_SP0_c0.t1, ESY3_g32358_DN3_SP0_c0.t1
OG0000157	CARHR101240	ESY3_g32354_DN2_SP0_c0.t1
OG0000158	CARHR245230	ESY7_g18055_DN3_SP0_c0.t1
OG0000158	CARHR113640	ESY12_g51000_DN3_SP0_c0.t1, ESY4_g26330_DN1_SP0_c0.t1
OG0000158	CARHR150520	ESY6_g49100_DN2_SP0_c0.t1
OG0000158	CARHR104280	ESY5_g5400_DN3_SP0_c0.t1, ESY16_g62031_DN2_SP0_c0.t1, ESY6_g49099_DN3_SP0_c0.t1
OG0000161	CARHR275720, CARHR275710, CARHR275730, CARHR120610, CARHR120240, CARHR120250	ESY6_g49428_DN3_SP0_c0.t1
OG0000161	CARHR056680, CARHR056760	ESY7_g19438_DN2_SP0_c0.t1, ESY7_g19441_DN3_SP0_c0.t1
OG0000161	CARHR056630	ESY7_g18677_DN3_SP0_c0.t1, ESY2_g34340_DN2_SP0_c0.t1
OG0000162	CARHR170850	ESY1_g12170_DN3_SP0_c0.t1, ESY1_g12160_DN3_SP0_c0.t1, ESY1_g12161_DN3_SP0_c0.t1, ESY1_g12165_DN3_SP0_c0.t1, ESY1_g12162_DN3_SP0_c0.t1, ESY1_g12166_DN3_SP0_c0.t1
OG0000162	CARHR069160, CARHR059610	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12081_DN2_SP0_c0.t1, ESY1_g12076_DN1_SP0_c0.t1
OG0000162	CARHR059620	ESY2_g33577_DN3_SP0_c0.t1
OG0000162	CARHR057970	ESY6_g48926_DN3_SP0_c0.t1
OG0000164	CARHR041160, CARHR041170, CARHR185060, CARHR185040, CARHR246950, CARHR175770	ESY4_g24479_DN2_SP0_c49.t1
OG0000167	CARHR226380	ESY9_g43020_DN3_SP0_c14.t1
OG0000169	CARHR067370	ESY5_g5232_DN3_SP0_c0.t1
OG0000169	CARHR115410	ESY6_g49239_DN3_SP0_c66.t1
OG0000169	CARHR183960	ESY5_g5230_DN1_SP0_c0.t1, ESY2_g34940_DN2_SP0_c11.t1
OG0000169	CARHR053850	ESY2_g34111_DN3_SP0_c10.t1, ESY4_g24375_DN3_SP0_c0.t1
OG0000172	CARHR053570	ESY11_g54288_DN3_SP0_c0.t1
OG0000174	CARHR218440, CARHR286250, CARHR105060	ESY6_g47659_DN3_SP0_c30.t1
OG0000175	CARHR160880	ESY11_g54143_DN3_SP3_c0.t1
OG0000175	CARHR020570	ESY5_g3986_DN3_SP8_c0.t1
OG0000175	CARHR243300	ESY4_g25500_DN3_SP8_c0.t1
OG0000175	CARHR244350	ESY4_g26116_DN3_SP8_c10.t1
OG0000176	CARHR253630, CARHR047620	ESY6_g49737_DN2_SP0_c0.t1
OG0000177	CARHR150970	ESY9_g44026_DN2_SP0_c0.t1
OG0000178	CARHR104870, CARHR220690, CARHR118730, CARHR216370, CARHR181910, CARHR054120, CARHR111550, CARHR213150, CARHR121910, CARHR035340, CARHR105380, CARHR145030, CARHR124520, CARHR098760	ESY4_g23863_DN2_SP0_c100.t1
OG0000185	CARHR146770, CARHR116590	ESY10_g15894_DN2_SP0_c0.t1
OG0000187	CARHR239530	ESY4_g24964_DN3_SP0_c0.t1
OG0000187	CARHR085640	ESY3_g31201_DN3_SP0_c0.t1
OG0000189	CARHR246590	ESY4_g26692_DN1_SP0_c0.t1, ESY4_g26645_DN3_SP0_c39.t1, ESY4_g26322_DN2_SP0_c0.t1, ESY4_g26038_DN2_SP0_c0.t1, ESY4_g26316_DN3_SP0_c0.t1, ESY4_g26323_DN2_SP0_c0.t1, ESY4_g26691_DN3_SP0_c5.t1, ESY4_g26646_DN2_SP0_c0.t1, ESY4_g26238_DN3_SP0_c0.t1, ESY4_g26647_DN1_SP0_c0.t1, ESY3_g28607_DN2_SP0_c0.t1, ESY4_g25629_DN2_SP0_c19.t1
OG0000189	CARHR132630, CARHR100900	ESY3_g31617_DN3_SP0_c0.t1
OG0000189	CARHR146050	ESY4_g25827_DN2_SP0_c0.t1
OG0000191	CARHR091820	ESY7_g17124_DN1_SP0_c0.t1
OG0000191	CARHR293570, CARHR148120, CARHR091830	ESY2_g34801_DN2_SP0_c0.t1
OG0000191	CARHR107420, CARHR107440, CARHR293580, CARHR148110, CARHR091750	ESY3_g29940_DN3_SP0_c0.t1, ESY3_g29943_DN3_SP0_c0.t1
OG0000192	CARHR059110	ESY1_g11445_DN3_SP0_c0.t1
OG0000192	CARHR021680, CARHR116570, CARHR021690, CARHR146970	ESY1_g11444_DN3_SP0_c0.t1
OG0000192	CARHR181970	ESY8_g59786_DN2_SP0_c0.t1
OG0000192	CARHR054130, CARHR287770, CARHR181950	ESY13_g57028_DN1_SP0_c100.t1
OG0000193	CARHR096970, CARHR096980, CARHR096960, CARHR096990, CARHR099220, CARHR097030, CARHR150060, CARHR108190, CARHR108200	ESY2_g33553_DN2_SP0_c0.t1
OG0000195	CARHR136200	ESY12_g51047_DN3_SP8_c0.t1
OG0000195	CARHR058380, CARHR215030	ESY2_g35240_DN3_SP8_c46.t1
OG0000195	CARHR191680	ESY8_g59101_DN3_SP5_c0.t1
OG0000196	CARHR037160	ESY7_g17038_DN2_SP0_c0.t1
OG0000196	CARHR037140	ESY7_g17892_DN3_SP0_c0.t1, ESY7_g17041_DN3_SP0_c0.t1
OG0000196	CARHR037130	ESY7_g17040_DN1_SP0_c0.t1, ESY8_g58382_DN2_SP0_c0.t1
OG0000196	CARHR110490	ESY11_g54907_DN2_SP0_c0.t1, ESY11_g54900_DN2_SP0_c0.t1, ESY11_g54896_DN3_SP0_c0.t1, ESY11_g54903_DN3_SP0_c0.t1
OG0000197	CARHR037370, CARHR272960, CARHR219370, CARHR253110	ESY5_g4909_DN2_SP0_c59.t1
OG0000197	CARHR123890, CARHR037380	ESY1_g12154_DN3_SP0_c0.t1, ESY2_g37088_DN2_SP0_c0.t1, ESY2_g33496_DN3_SP0_c55.t1
OG0000200	CARHR291830, CARHR263700	ESY11_g52422_DN2_SP0_c0.t1, ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY8_g58357_DN2_SP0_c44.t1
OG0000202	CARHR092830, CARHR151680	ESY3_g29794_DN3_SP0_c0.t1
OG0000202	CARHR024770	ESY5_g2747_DN2_SP0_c0.t1, ESY7_g18296_DN1_SP0_c0.t1, ESY4_g23387_DN1_SP0_c0.t1
OG0000203	CARHR078890	ESY7_g19296_DN2_SP0_c0.t1, ESY3_g31966_DN3_SP0_c1.t1
OG0000203	CARHR078880, CARHR078860, CARHR078870, CARHR201470	ESY3_g31967_DN2_SP0_c0.t1, ESY3_g31964_DN2_SP0_c0.t1
OG0000204	CARHR084930, CARHR043980	ESY10_g14368_DN2_SP0_c0.t1
OG0000204	CARHR044120	ESY1_g12368_DN3_SP0_c0.t1, ESY1_g12367_DN3_SP0_c0.t1
OG0000204	CARHR097380	ESY4_g24696_DN2_SP0_c0.t1
OG0000205	CARHR149530, CARHR042890, CARHR042510	ESY12_g51764_DN2_SP0_c0.t1
OG0000207	CARHR180390	ESY2_g36116_DN3_SP0_c10.t1, ESY10_g15866_DN3_SP0_c0.t1, ESY7_g18882_DN2_SP0_c0.t1
OG0000207	CARHR072290	ESY2_g35546_DN3_SP0_c9.t1
OG0000208	CARHR247230	ESY4_g26309_DN3_SP0_c0.t1, ESY4_g26755_DN3_SP0_c0.t1
OG0000208	CARHR247220	ESY1_g8953_DN3_SP0_c0.t1
OG0000210	CARHR127190	ESY20_g12800_DN3_SP0_c0.t1
OG0000210	CARHR127170	ESY20_g12795_DN3_SP0_c0.t1
OG0000213	CARHR066320, CARHR066310, CARHR066300, CARHR066340, CARHR066330, CARHR066290, CARHR066360	ESY2_g35919_DN3_SP0_c12.t1
OG0000213	CARHR084950	ESY3_g31092_DN3_SP0_c0.t1, ESY3_g31094_DN3_SP0_c32.t1, ESY3_g31090_DN3_SP0_c3.t1
OG0000216	CARHR072250	ESY8_g58235_DN1_SP0_c0.t1, ESY9_g43718_DN1_SP0_c0.t1
OG0000216	CARHR229000	ESY6_g50684_DN3_SP0_c0.t1
OG0000216	CARHR229020, CARHR229730	ESY1_g12400_DN3_SP0_c0.t1
OG0000216	CARHR283650, CARHR229570	ESY5_g5275_DN1_SP0_c0.t1
OG0000217	CARHR284020, CARHR284130, CARHR283760, CARHR283910, CARHR284060, CARHR284070, CARHR058170, CARHR123300	ESY2_g34089_DN3_SP0_c0.t1
OG0000217	CARHR284010, CARHR284050	ESY2_g34090_DN2_SP0_c0.t1
OG0000217	CARHR053930	ESY16_g61889_DN3_SP0_c12.t1, ESY2_g34066_DN3_SP0_c38.t1, ESY2_g34050_DN2_SP0_c7.t1
OG0000218	CARHR147290	ESY7_g18208_DN3_SP0_c0.t1, ESY7_g18205_DN3_SP0_c0.t1
OG0000218	CARHR231070	ESY5_g5309_DN3_SP0_c0.t1
OG0000218	CARHR144080	ESY10_g14610_DN3_SP8_c0.t1
OG0000219	CARHR058980	ESY3_g31957_DN3_SP0_c0.t1
OG0000219	CARHR185210, CARHR185220, CARHR233800	ESY10_g14879_DN3_SP0_c0.t1
OG0000219	CARHR123060	ESY4_g25332_DN3_SP0_c0.t1
OG0000219	CARHR277080	ESY6_g49711_DN1_SP0_c0.t1
OG0000220	CARHR158340	ESY3_g32370_DN2_SP0_c0.t1, ESY3_g32365_DN1_SP0_c79.t1
OG0000220	CARHR211050	ESY7_g19500_DN1_SP0_c13.t1, ESY7_g19499_DN1_SP0_c39.t1, ESY7_g19452_DN1_SP0_c2.t1, ESY7_g19461_DN3_SP0_c48.t1, ESY7_g19501_DN1_SP0_c11.t1
OG0000222	CARHR063680, CARHR117110, CARHR113140, CARHR184570, CARHR118460, CARHR125790, CARHR285080, CARHR218360	ESY2_g35012_DN2_SP0_c0.t1
OG0000224	CARHR071060, CARHR071050, CARHR071040	ESY2_g34607_DN3_SP0_c0.t1, ESY2_g34606_DN3_SP0_c0.t1
OG0000224	CARHR230420	ESY4_g24972_DN3_SP0_c33.t1
OG0000225	CARHR028850, CARHR028820, CARHR028900, CARHR028880, CARHR028810, CARHR028800, CARHR028770, CARHR028830, CARHR028760	ESY3_g29916_DN2_SP0_c0.t1, ESY3_g29914_DN2_SP0_c0.t1
OG0000226	CARHR279920	ESY3_g29317_DN3_SP0_c0.t1
OG0000228	CARHR185670	ESY11_g54171_DN1_SP0_c9.t1, ESY2_g38077_DN3_SP0_c0.t1
OG0000229	CARHR215270, CARHR251110, CARHR237670	ESY1_g12012_DN3_SP0_c0.t1
OG0000229	CARHR063260, CARHR063690, CARHR263650, CARHR063700, CARHR063280, CARHR163030, CARHR063300, CARHR063270	ESY1_g12014_DN3_SP0_c0.t1, ESY1_g12013_DN3_SP0_c0.t1
OG0000231	CARHR213950, CARHR041780, CARHR214130	ESY14_g21093_DN2_SP0_c0.t1, ESY8_g60999_DN3_SP0_c0.t1, ESY3_g29895_DN3_SP0_c0.t1
OG0000231	CARHR214120, CARHR262590	ESY8_g61000_DN3_SP0_c0.t1
OG0000231	CARHR056340, CARHR220460, CARHR059750	ESY10_g14245_DN3_SP0_c0.t1
OG0000234	CARHR165160, CARHR151000, CARHR165130, CARHR165120, CARHR165110, CARHR134140, CARHR199860	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1
OG0000235	CARHR031310	ESY3_g29925_DN2_SP0_c0.t1
OG0000235	CARHR091810	ESY11_g54357_DN1_SP0_c0.t1
OG0000235	CARHR091800, CARHR036940, CARHR031320	ESY3_g32161_DN1_SP0_c0.t1
OG0000236	CARHR000080, CARHR100230, CARHR102630	ESY3_g28939_DN3_SP0_c0.t1
OG0000236	CARHR097940	ESY8_g59913_DN3_SP0_c0.t1
OG0000236	CARHR062590, CARHR062610, CARHR102640	ESY10_g15168_DN3_SP0_c0.t1
OG0000240	CARHR062190	ESY18_g63659_DN3_SP0_c28.t1, ESY1_g5643_DN2_SP0_c0.t1, ESY11_g53264_DN1_SP0_c0.t1
OG0000242	CARHR105760, CARHR105770, CARHR105730	ESY4_g25388_DN3_SP0_c0.t1
OG0000242	CARHR014460	ESY5_g2745_DN3_SP0_c0.t1
OG0000242	CARHR014480, CARHR036430	ESY5_g2746_DN3_SP0_c0.t1
OG0000242	CARHR014490	ESY5_g2748_DN3_SP0_c0.t1
OG0000244	CARHR228610	ESY9_g43553_DN3_SP0_c0.t1
OG0000244	CARHR252730	ESY7_g16354_DN3_SP5_c0.t1
OG0000244	CARHR107520	ESY7_g16355_DN3_SP3_c0.t1
OG0000247	CARHR057950, CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710, CARHR292600, CARHR085180	ESY11_g54875_DN3_SP0_c0.t1, ESY11_g54874_DN3_SP0_c0.t1
OG0000248	CARHR253860, CARHR253820, CARHR253850, CARHR253870, CARHR253840, CARHR253830, CARHR054340, CARHR054360, CARHR166590, CARHR216300	ESY5_g2595_DN2_SP0_c6.t1
OG0000249	CARHR131110, CARHR131180, CARHR131170, CARHR131140, CARHR131130, CARHR131160, CARHR131150	ESY10_g15197_DN1_SP0_c67.t1
OG0000250	CARHR063130, CARHR063150	ESY2_g35510_DN3_SP0_c0.t1, ESY2_g35523_DN2_SP0_c0.t1
OG0000250	CARHR215600	ESY4_g26843_DN3_SP0_c0.t1, ESY6_g49201_DN3_SP0_c0.t1, ESY4_g26844_DN2_SP0_c0.t1, ESY4_g26842_DN3_SP0_c0.t1, ESY4_g25839_DN3_SP0_c0.t1, ESY8_g59857_DN3_SP0_c0.t1, ESY12_g51969_DN1_SP0_c0.t1
OG0000250	CARHR263070, CARHR263080	ESY9_g43852_DN1_SP0_c0.t1
OG0000252	CARHR139700, CARHR135510	ESY7_g19409_DN2_SP0_c0.t1
OG0000252	CARHR210300, CARHR210320, CARHR100570, CARHR100650, CARHR095200, CARHR095190, CARHR049800, CARHR100580	ESY7_g19411_DN1_SP0_c0.t1, ESY7_g19410_DN2_SP0_c0.t1
OG0000253	CARHR115150	ESY4_g22351_DN2_SP0_c0.t1
OG0000254	CARHR093450	ESY20_g12901_DN3_SP0_c0.t1
OG0000256	CARHR135560	ESY12_g50900_DN3_SP0_c90.t1, ESY12_g50903_DN3_SP0_c100.t1
OG0000257	CARHR102040, CARHR102030, CARHR220080, CARHR041320, CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1
OG0000258	CARHR147300, CARHR147310, CARHR271060, CARHR147340, CARHR147330	ESY11_g54020_DN2_SP0_c65.t1
OG0000260	CARHR209980	ESY7_g19335_DN1_SP0_c0.t1
OG0000260	CARHR118070, CARHR209970	ESY7_g19332_DN2_SP0_c0.t1, ESY7_g19328_DN3_SP0_c0.t1, ESY7_g19231_DN1_SP0_c0.t1, ESY7_g19247_DN1_SP0_c0.t1, ESY7_g19227_DN3_SP0_c0.t1, ESY7_g19248_DN2_SP0_c0.t1, ESY7_g19244_DN2_SP0_c0.t1, ESY7_g19229_DN2_SP0_c0.t1, ESY7_g19307_DN2_SP0_c0.t1, ESY7_g19306_DN3_SP0_c0.t1, ESY7_g19359_DN1_SP0_c0.t1, ESY7_g19361_DN2_SP0_c0.t1, ESY7_g19360_DN1_SP0_c0.t1, ESY9_g43639_DN3_SP0_c0.t1, ESY7_g17050_DN2_SP0_c0.t1, ESY1_g12119_DN1_SP0_c0.t1, ESY7_g19337_DN3_SP0_c0.t1, ESY7_g19338_DN2_SP0_c0.t1
OG0000260	CARHR058450	ESY7_g19246_DN1_SP0_c0.t1, ESY7_g19230_DN3_SP0_c0.t1, ESY7_g19228_DN2_SP0_c0.t1, ESY7_g19329_DN2_SP0_c0.t1
OG0000264	CARHR252330, CARHR252290, CARHR251320, CARHR252280, CARHR252320, CARHR252310, CARHR252270, CARHR252260, CARHR252240, CARHR251330	ESY7_g16510_DN3_SP0_c56.t1, ESY7_g16503_DN3_SP0_c20.t1
OG0000265	CARHR285950, CARHR256150, CARHR177480, CARHR104190, CARHR217290, CARHR259300, CARHR035000, CARHR108240, CARHR256080	ESY2_g37518_DN2_SP0_c0.t1
OG0000266	CARHR265190	ESY6_g49192_DN2_SP0_c0.t1
OG0000266	CARHR119130	ESY16_g62167_DN2_SP0_c0.t1, ESY1_g12359_DN3_SP0_c0.t1
OG0000266	CARHR166230	ESY6_g50299_DN3_SP0_c0.t1
OG0000269	CARHR014080, CARHR029720, CARHR033120, CARHR219480	ESY2_g37281_DN2_SP0_c83.t1
OG0000270	CARHR243020, CARHR106740	ESY11_g53846_DN3_SP8_c0.t1
OG0000270	CARHR247840	ESY4_g25561_DN3_SP8_c0.t1
OG0000272	CARHR186370, CARHR253210	ESY7_g17164_DN1_SP0_c0.t1
OG0000273	CARHR038710, CARHR038690, CARHR038330, CARHR038610, CARHR021360, CARHR021380, CARHR038630, CARHR038320, CARHR032690, CARHR032680	ESY1_g10436_DN3_SP0_c58.t1
OG0000276	CARHR218850	ESY2_g37679_DN3_SP0_c17.t1
OG0000277	CARHR290080	ESY2_g38710_DN3_SP0_c0.t1, ESY2_g38730_DN1_SP0_c0.t1, ESY2_g38708_DN3_SP0_c0.t1, ESY2_g38699_DN3_SP0_c0.t1
OG0000278	CARHR259720	ESY3_g31795_DN3_SP0_c0.t1, ESY3_g32086_DN3_SP0_c0.t1
OG0000281	CARHR229890, CARHR025250	ESY12_g51524_DN1_SP0_c0.t1, ESY1_g10338_DN1_SP0_c0.t1
OG0000281	CARHR290770	ESY9_g43439_DN3_SP0_c0.t1
OG0000282	CARHR205620	ESY9_g43229_DN2_SP0_c0.t1
OG0000282	CARHR205610	ESY7_g18557_DN2_SP0_c0.t1
OG0000282	CARHR205590, CARHR205580, CARHR205600	ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1
OG0000283	CARHR180240	ESY20_g12865_DN2_SP3_c0.t1
OG0000283	CARHR180280	ESY20_g12864_DN3_SP1_c0.t1, ESY20_g12860_DN3_SP1_c0.t1, ESY20_g12861_DN3_SP3_c0.t1, ESY20_g12863_DN3_SP7_c0.t1, ESY20_g12859_DN3_SP1_c0.t1
OG0000284	CARHR183240	ESY1_g10190_DN2_SP0_c0.t1
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1
OG0000284	CARHR175670	ESY15_g64559_DN2_SP0_c0.t1
OG0000286	CARHR266790, CARHR284840	ESY6_g49860_DN3_SP0_c0.t1, ESY4_g26231_DN3_SP0_c0.t1, ESY3_g30995_DN3_SP0_c0.t1, ESY4_g26232_DN3_SP0_c0.t1, ESY4_g26234_DN3_SP0_c0.t1, ESY4_g26236_DN3_SP0_c0.t1, ESY3_g28381_DN1_SP0_c0.t1, ESY4_g26237_DN3_SP0_c0.t1, ESY4_g25428_DN3_SP0_c0.t1
OG0000288	CARHR112900, CARHR112590, CARHR083130	ESY5_g5188_DN3_SP0_c9.t1
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	ESY3_g29637_DN2_SP0_c0.t1
OG0000290	CARHR279290, CARHR058360	ESY8_g60315_DN2_SP0_c0.t1
OG0000294	CARHR092710	ESY3_g29804_DN3_SP0_c0.t1
OG0000294	CARHR131330	ESY9_g44587_DN1_SP0_c0.t1
OG0000294	CARHR142440	ESY12_g51392_DN3_SP0_c0.t1
OG0000294	CARHR249810	ESY20_g13155_DN3_SP0_c0.t1
OG0000295	CARHR058810, CARHR058760, CARHR057270, CARHR089640, CARHR089620, CARHR089630	ESY11_g54015_DN1_SP0_c100.t1
OG0000296	CARHR073970	ESY7_g18868_DN1_SP0_c0.t1, ESY9_g42470_DN3_SP0_c0.t1, ESY7_g18869_DN2_SP0_c0.t1, ESY3_g30522_DN2_SP0_c0.t1
OG0000296	CARHR133380, CARHR168030	ESY2_g34542_DN1_SP0_c0.t1
OG0000297	CARHR118860, CARHR244920, CARHR244890	ESY21_g55414_DN2_SP0_c0.t1, ESY4_g26254_DN1_SP0_c0.t1
OG0000297	CARHR274100	ESY6_g48934_DN2_SP0_c0.t1, ESY6_g48920_DN2_SP0_c0.t1, ESY6_g48921_DN2_SP0_c0.t1, ESY6_g48677_DN2_SP0_c0.t1, ESY13_g56623_DN2_SP0_c0.t1
OG0000298	CARHR089970	ESY2_g36761_DN3_SP0_c0.t1
OG0000298	CARHR226410, CARHR120100, CARHR226430	ESY2_g34541_DN2_SP0_c0.t1, ESY9_g42889_DN3_SP0_c0.t1
OG0000298	CARHR226470	ESY2_g34543_DN1_SP0_c0.t1
OG0000299	CARHR152230	ESY7_g18963_DN3_SP0_c0.t1
OG0000299	CARHR045650	ESY2_g36388_DN3_SP0_c0.t1
OG0000300	CARHR103220	ESY11_g52574_DN3_SP0_c0.t1
OG0000303	CARHR286360	ESY3_g28366_DN3_SP0_c100.t1
OG0000304	CARHR094510	ESY7_g16711_DN3_SP0_c0.t1
OG0000308	CARHR018220	ESY5_g4303_DN3_SP0_c13.t1
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	ESY6_g48838_DN3_SP0_c0.t1, ESY6_g48839_DN1_SP0_c0.t1, ESY6_g48872_DN3_SP0_c0.t1, ESY6_g48889_DN2_SP0_c0.t1
OG0000311	CARHR196640	ESY7_g17282_DN3_SP8_c0.t1
OG0000311	CARHR038100	ESY2_g37998_DN3_SP8_c0.t1
OG0000311	CARHR093170	ESY3_g29751_DN3_SP8_c0.t1
OG0000311	CARHR292180	ESY2_g35259_DN3_SP8_c0.t1
OG0000313	CARHR038790, CARHR038780, CARHR038820	ESY7_g19449_DN3_SP0_c0.t1
OG0000313	CARHR131650	ESY14_g20529_DN3_SP0_c0.t1, ESY3_g28974_DN3_SP0_c0.t1
OG0000314	CARHR004130	ESY5_g4954_DN3_SP8_c0.t1
OG0000314	CARHR004140	ESY5_g4953_DN3_SP7_c0.t1
OG0000314	CARHR127110	ESY20_g12785_DN3_SP8_c0.t1
OG0000315	CARHR119440	ESY1_g10620_DN1_SP0_c0.t1, ESY25_g62861_DN1_SP0_c0.t1, ESY3_g28707_DN1_SP0_c0.t1
OG0000316	CARHR135700	ESY5_g1903_DN2_SP0_c0.t1, ESY5_g4004_DN3_SP0_c0.t1
OG0000319	CARHR274060	ESY10_g15085_DN3_SP0_c0.t1
OG0000319	CARHR204750, CARHR007730	ESY5_g4449_DN3_SP8_c0.t1, ESY5_g4451_DN3_SP1_c0.t1, ESY6_g48917_DN3_SP0_c0.t1, ESY5_g4452_DN3_SP0_c0.t1
OG0000321	CARHR215670, CARHR215220, CARHR215200, CARHR215650, CARHR215620, CARHR215640, CARHR215560, CARHR215610, CARHR215570	ESY7_g19126_DN1_SP0_c0.t1
OG0000322	CARHR071920	ESY2_g34830_DN3_SP0_c0.t1, ESY17_g40002_DN3_SP0_c0.t1
OG0000322	CARHR260510, CARHR135390	ESY12_g50855_DN3_SP0_c0.t1
OG0000323	CARHR267340	ESY6_g47582_DN3_SP0_c0.t1
OG0000323	CARHR235360	ESY16_g62142_DN3_SP0_c0.t1, ESY16_g62137_DN2_SP0_c0.t1, ESY16_g62138_DN1_SP0_c0.t1, ESY16_g62136_DN1_SP0_c0.t1
OG0000324	CARHR116560	ESY1_g9432_DN2_SP0_c0.t1, ESY13_g56131_DN1_SP0_c0.t1, ESY1_g9429_DN2_SP0_c0.t1, ESY6_g47207_DN3_SP0_c0.t1, ESY7_g16271_DN1_SP0_c0.t1, ESY11_g54525_DN3_SP0_c0.t1
OG0000325	CARHR102540, CARHR113870, CARHR034450, CARHR145800	ESY16_g62205_DN3_SP0_c0.t1, ESY40_g12613_DN1_SP0_c0.t1
OG0000327	CARHR164480, CARHR164490	ESY1_g10927_DN1_SP0_c0.t1, ESY1_g10900_DN3_SP0_c0.t1, ESY1_g10899_DN3_SP0_c0.t1
OG0000328	CARHR220880	ESY5_g5095_DN3_SP0_c0.t1
OG0000328	CARHR263600, CARHR263540, CARHR263580, CARHR263590	ESY8_g60943_DN3_SP0_c0.t1
OG0000328	CARHR263560, CARHR263570	ESY9_g42834_DN3_SP0_c0.t1, ESY9_g42833_DN3_SP0_c0.t1
OG0000329	CARHR139920, CARHR139910	ESY12_g52063_DN2_SP0_c2.t1, ESY12_g52038_DN2_SP0_c0.t1
OG0000329	CARHR096590	ESY7_g18960_DN2_SP0_c0.t1
OG0000329	CARHR167680	ESY1_g11806_DN2_SP0_c0.t1
OG0000330	CARHR169770	ESY1_g11966_DN3_SP0_c0.t1
OG0000330	CARHR152730	ESY5_g4870_DN2_SP0_c0.t1, ESY1_g11961_DN2_SP0_c0.t1, ESY2_g34596_DN1_SP0_c0.t1
OG0000332	CARHR055410	ESY2_g34313_DN3_SP3_c0.t1
OG0000332	CARHR193130, CARHR193110	ESY6_g49299_DN3_SP7_c0.t1
OG0000334	CARHR163740	ESY1_g11042_DN3_SP0_c14.t1
OG0000334	CARHR131810	ESY3_g32183_DN2_SP0_c14.t1
OG0000334	CARHR250680, CARHR250610	ESY4_g26104_DN2_SP0_c33.t1, ESY4_g26107_DN3_SP0_c33.t1, ESY9_g42414_DN3_SP0_c14.t1, ESY4_g26106_DN3_SP0_c30.t1
OG0000334	CARHR250660	ESY20_g13238_DN2_SP0_c14.t1, ESY20_g13239_DN3_SP0_c14.t1, ESY20_g13236_DN2_SP0_c16.t1
OG0000335	CARHR223360	ESY2_g33574_DN3_SP0_c0.t1
