Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0000224	CARHR048360, CARHR048350, CARHR048370	Ag004G383650
OG0000225	CARHR028760	Ag007G582050, Ag007G581990
OG0000226	CARHR087530, CARHR087540, CARHR160050, CARHR160040, CARHR028040	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000228	CARHR185670, CARHR023530, CARHR023520, CARHR023500, CARHR023510	Ag004G341460
OG0000228	CARHR292540	Ag004G379170
OG0000228	CARHR064120	Ag004G344120
OG0000228	CARHR064090, CARHR064100	Ag004G344170
OG0000228	CARHR064130	Ag004G344160
OG0000229	CARHR063260, CARHR063690, CARHR263650, CARHR063700, CARHR063280, CARHR163030	Ag003G260760
OG0000229	CARHR063300, CARHR063270	Ag003G260290, Ag003G268900
OG0000230	CARHR069290, CARHR069250	Ag003G223650, Ag003G223730
OG0000231	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590	Ag001G058920
OG0000232	CARHR105480	Ag005G474030
OG0000234	CARHR165130	Ag001G076970
OG0000234	CARHR165120	Ag001G076940
OG0000234	CARHR165110	Ag001G076930
OG0000234	CARHR199860	Ag007G612020
OG0000235	CARHR031880, CARHR031310, CARHR091810	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	CARHR036380, CARHR036970	Ag004G314680
OG0000236	CARHR062600, CARHR260580	Ag008G716730, Ag008G716740, Ag008G716760
OG0000239	CARHR116010, CARHR127060, CARHR127040	Ag001G025650
OG0000240	CARHR062190	Ag001G089960
OG0000242	CARHR014460	Ag004G319220
OG0000242	CARHR066560	Ag004G319260
OG0000242	CARHR014490	Ag004G319640
OG0000244	CARHR228610	Ag006G567480
OG0000244	CARHR252730	Ag002G138420, Ag002G137630
OG0000244	CARHR107520	Ag002G137640, Ag002G138410
OG0000247	CARHR292600	Ag001G024030, Ag002G117490, Ag008G711270, Ag002G102510, Ag008G711550, Ag001G024050
OG0000247	CARHR085180	Ag005G473860
OG0000248	CARHR253870	Ag002G142990
OG0000248	CARHR253840	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860
OG0000248	CARHR054340	Ag004G367480
OG0000248	CARHR166590	Ag001G081600
OG0000249	CARHR131110	Ag002G168370
OG0000249	CARHR131180, CARHR131170	Ag002G168420, Ag002G179380
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	Ag002G168350, Ag002G168380
OG0000250	CARHR063130, CARHR063150, CARHR063140	Ag003G292650
OG0000250	CARHR215600	Ag003G295650, Ag003G295660, Ag003G295670
OG0000252	CARHR210300, CARHR210320, CARHR100570, CARHR100650, CARHR095200, CARHR095190, CARHR049800, CARHR100580	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000254	CARHR093450	Ag002G185430
OG0000256	CARHR253260, CARHR253390	Ag002G186750, Ag002G186710, Ag002G186740
OG0000256	CARHR135560	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	CARHR220080	Ag004G325560
OG0000257	CARHR041320	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340
OG0000258	CARHR147300	Ag002G175550
OG0000258	CARHR271060	Ag008G702170
OG0000258	CARHR147340	Ag002G191840, Ag001G079880
OG0000258	CARHR147330	Ag004G336180
OG0000260	CARHR209980	Ag006G496380
OG0000260	CARHR058450	Ag006G496100
OG0000264	CARHR252330, CARHR252290, CARHR251320	Ag002G129660
OG0000264	CARHR251330	Ag007G599430
OG0000265	CARHR104190	Ag005G403960
OG0000266	CARHR119130	Ag001G078180, Ag001G077260
OG0000266	CARHR167770	Ag007G619580
OG0000268	CARHR144670	Ag008G659990
OG0000268	CARHR049930	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	CARHR211500	Ag006G492050
OG0000268	CARHR164050	Ag001G074460
OG0000269	CARHR029720	Ag002G157110
OG0000269	CARHR219480	Ag001G009900
OG0000270	CARHR243020, CARHR106740	Ag003G282610
OG0000271	CARHR252250	Ag004G382710
OG0000273	CARHR038710, CARHR038690, CARHR038330	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120
OG0000273	CARHR038630, CARHR038320	Ag001G025260
OG0000274	CARHR273300	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	CARHR122830	Ag007G593920, Ag007G593930, Ag007G593900
OG0000277	CARHR290100, CARHR290090	Ag001G032920
OG0000281	CARHR040090	Ag001G016930, Ag001G016850
OG0000282	CARHR205620	Ag007G599590
OG0000282	CARHR205610	Ag007G599660
OG0000283	CARHR180240	Ag007G587950
OG0000283	CARHR180280	Ag007G587970, Ag007G587990
OG0000284	CARHR175670	Ag006G554760
OG0000285	CARHR033990, CARHR055980, CARHR108830	Ag007G645850, Ag005G415910
OG0000286	CARHR257990, CARHR224090, CARHR266780, CARHR036480	Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000288	CARHR112900	Ag005G478600
OG0000288	CARHR112590	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	CARHR279290, CARHR058360	Ag008G713350, Ag008G713310
OG0000294	CARHR092710	Ag005G458030
OG0000294	CARHR131330	Ag002G169270
OG0000294	CARHR142440	Ag002G204660
OG0000294	CARHR249810	Ag006G513280
OG0000294	CARHR001810	Ag004G299490, Ag004G299500
OG0000295	CARHR057270	Ag005G465340, Ag005G465350, Ag005G465370
OG0000297	CARHR118860, CARHR244920, CARHR244890	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	CARHR121660, CARHR121670, CARHR121680, CARHR121720	Ag007G595310
OG0000297	CARHR274100	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	CARHR095150	Ag005G448670
OG0000298	CARHR226410, CARHR120100, CARHR226430	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110
OG0000299	CARHR071990	Ag003G213780, Ag003G220100
OG0000299	CARHR152230	Ag006G499850
OG0000300	CARHR103220	Ag003G259820
OG0000300	CARHR103190, CARHR103130	Ag002G137460, Ag002G140980
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	CARHR286360	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950
OG0000304	CARHR031350, CARHR031360	Ag002G124190
OG0000304	CARHR177750	Ag002G102400
OG0000308	CARHR018220	Ag004G327780
OG0000308	CARHR262010, CARHR018200	Ag004G327720
OG0000308	CARHR065820	Ag004G327790
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	Ag008G711030
OG0000311	CARHR196640	Ag007G622820
OG0000311	CARHR038100	Ag001G024940
OG0000311	CARHR093170	Ag005G457020
OG0000313	CARHR131650	Ag002G171160
OG0000314	CARHR004130	Ag004G302930
OG0000314	CARHR004140	Ag004G302940
OG0000316	CARHR135700	Ag002G185950, Ag002G185990
OG0000319	CARHR274060	Ag004G342230, Ag005G466310, Ag003G275030
OG0000319	CARHR204750, CARHR007730	Ag008G711750
OG0000321	CARHR215200, CARHR215650, CARHR215620, CARHR215640, CARHR215560, CARHR215610, CARHR215570	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	CARHR071920	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	CARHR260510, CARHR135390	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	CARHR235370	Ag004G374930, Ag004G375010
OG0000323	CARHR235360	Ag004G374940, Ag004G374900
OG0000324	CARHR116560	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190
OG0000327	CARHR164480, CARHR164490	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500
OG0000328	CARHR220880	Ag001G036310
OG0000328	CARHR263560, CARHR263570	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	CARHR096590, CARHR167680	Ag001G077310, Ag001G078150
OG0000330	CARHR169770	Ag001G092050
OG0000330	CARHR152730	Ag001G093260
OG0000330	CARHR170010	Ag001G093240
OG0000330	CARHR170350	Ag007G612380, Ag001G092100
OG0000334	CARHR163740	Ag001G073280
OG0000334	CARHR131810	Ag002G173720
OG0000334	CARHR250660	Ag006G510580, Ag006G510710, Ag006G510520
OG0000335	CARHR223360	Ag006G552370, Ag006G552350
OG0000335	CARHR100860	Ag005G473330, Ag005G473370
OG0000335	CARHR027480	Ag007G583790
OG0000336	CARHR065900, CARHR065920, CARHR065910, CARHR065890	Ag003G238210, Ag003G238250
OG0000336	CARHR065880	Ag003G238280
OG0000338	CARHR054520, CARHR009660, CARHR009570, CARHR054330, CARHR183900	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	CARHR230740	Ag006G548660, Ag006G545860
OG0000339	CARHR000730	Ag006G517430
OG0000339	CARHR141230	Ag002G202770
OG0000339	CARHR171770	Ag001G094740
OG0000340	CARHR138610	Ag002G197210
OG0000340	CARHR138630	Ag002G197290, Ag002G197280
OG0000342	CARHR213880, CARHR291940, CARHR288130	Ag003G210300, Ag003G210280
OG0000345	CARHR012980	Ag004G316330
OG0000345	CARHR012960, CARHR035980	Ag004G316300
OG0000345	CARHR012970	Ag004G316310
OG0000345	CARHR035990, CARHR012950, CARHR182820	Ag007G592460
OG0000347	CARHR086360	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000349	CARHR244070	Ag003G286530, Ag008G692030
OG0000349	CARHR291770	Ag002G114050, Ag002G121670
OG0000349	CARHR112570, CARHR037360, CARHR122800, CARHR122780	Ag003G286490, Ag003G286480
OG0000350	CARHR029080	Ag007G581730
OG0000350	CARHR029110	Ag001G069780
OG0000351	CARHR203560	Ag005G465630
OG0000351	CARHR275230	Ag008G726010, Ag008G725990
OG0000351	CARHR033150	Ag008G726000
OG0000352	CARHR017440	Ag004G325890
OG0000352	CARHR073990	Ag002G117270
OG0000355	CARHR073530, CARHR073430	Ag003G210200
OG0000356	CARHR186490, CARHR186690	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	CARHR003600	Ag007G587570, Ag004G302250
OG0000358	CARHR203890	Ag007G587560, Ag007G587550
OG0000359	CARHR029510	Ag007G581430, Ag007G581460
OG0000360	CARHR289020	Ag008G734820, Ag007G625370
OG0000360	CARHR292120, CARHR177850	Ag001G073420, Ag001G076320
OG0000361	CARHR086030	Ag007G587740, Ag005G473000
OG0000362	CARHR004290	Ag004G303100, Ag004G303120
OG0000362	CARHR057010, CARHR016600	Ag004G395330
OG0000362	CARHR062750	Ag003G267940, Ag004G303110
OG0000363	CARHR288410	Ag006G517120, Ag004G372780
OG0000368	CARHR245730	Ag003G291040
OG0000368	CARHR245720	Ag003G291010
OG0000368	CARHR245750	Ag003G291060
OG0000370	CARHR017550	Ag004G326160
OG0000370	CARHR017540	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	CARHR216970, CARHR185400, CARHR232710	Ag007G583890
OG0000371	CARHR025430, CARHR142610	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	CARHR002600, CARHR005940	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130
OG0000371	CARHR011680	Ag008G670390, Ag002G204970
OG0000371	CARHR142620	Ag002G205030
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	Ag001G092900, Ag001G081980
OG0000374	CARHR041650, CARHR259760	Ag001G012930
OG0000377	CARHR051700	Ag004G372070, Ag004G372680
OG0000377	CARHR011030	Ag004G312650
OG0000379	CARHR286290	Ag003G256740
OG0000380	CARHR051040, CARHR047520	Ag004G347130
OG0000382	CARHR009120	Ag004G309460
OG0000383	CARHR028090	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	CARHR028100	Ag007G582920
OG0000383	CARHR028050, CARHR028080	Ag007G582940, Ag007G582930
OG0000384	CARHR090630	Ag005G463210, Ag005G463190
OG0000384	CARHR043010	Ag001G007570, Ag001G007540
OG0000387	CARHR138350	Ag002G196940, Ag002G197080, Ag002G174250, Ag002G196930
OG0000388	CARHR101890	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920
OG0000389	CARHR168810	Ag001G087850
OG0000389	CARHR168790	Ag001G087840
OG0000390	CARHR153480, CARHR190050, CARHR179180	Ag008G723890
OG0000390	CARHR267450	Ag006G570350
OG0000390	CARHR095050	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900
OG0000390	CARHR092870, CARHR151230	Ag005G457610
OG0000391	CARHR022750	Ag004G339360
OG0000391	CARHR022710	Ag003G277260
OG0000391	CARHR022740	Ag004G339340
OG0000391	CARHR022730, CARHR022720	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	CARHR159640	Ag001G060770
OG0000392	CARHR159630, CARHR159620	Ag001G060820
OG0000392	CARHR214610	Ag007G602140
OG0000392	CARHR159770	Ag001G060790
OG0000393	CARHR101190, CARHR092590	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860, Ag005G457660, Ag005G457620, Ag002G124830
OG0000396	CARHR292620	Ag005G437820
OG0000398	CARHR088340	Ag005G468570
OG0000398	CARHR044860, CARHR044870	Ag001G002660, Ag001G002600
OG0000401	CARHR276640	Ag008G728550
OG0000401	CARHR166000	Ag006G577070
OG0000403	CARHR052690, CARHR052680	Ag004G371510
OG0000404	CARHR130390, CARHR206830, CARHR086060	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000406	CARHR196180	Ag007G624170
OG0000406	CARHR170190	Ag001G091560
OG0000407	CARHR198380	Ag007G616520
OG0000408	CARHR117270	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800
OG0000410	CARHR055150, CARHR050950, CARHR050960, CARHR050930	Ag004G376100, Ag004G376130
OG0000411	CARHR050150	Ag004G378270
OG0000411	CARHR252910	Ag002G139790
OG0000411	CARHR228790	Ag006G555710
OG0000412	CARHR267950	Ag008G693370
OG0000412	CARHR096480	Ag005G444730
OG0000413	CARHR088190	Ag005G469030
OG0000413	CARHR270190	Ag008G699570
OG0000414	CARHR025540, CARHR025530	Ag003G245470
OG0000414	CARHR227340	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670
OG0000415	CARHR196770, CARHR201040	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	CARHR186080	Ag007G636980
OG0000415	CARHR137680	Ag004G373490, Ag004G372040, Ag002G194720
OG0000416	CARHR125400, CARHR125380	Ag007G590790
OG0000417	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	Ag003G269090
OG0000420	CARHR135320, CARHR135310	Ag002G185870
OG0000420	CARHR111260	Ag006G501890
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250, CARHR263220	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	CARHR009470	Ag004G310220, Ag004G310190
OG0000422	CARHR009480	Ag004G310270
OG0000422	CARHR009460, CARHR009450, CARHR222090	Ag004G310180
OG0000423	CARHR065650	Ag003G238920
OG0000423	CARHR044630	Ag001G003430
OG0000423	CARHR088730	Ag005G467980, Ag004G353410, Ag008G684560
OG0000424	CARHR251880	Ag007G586910
OG0000424	CARHR251850	Ag007G586510
OG0000424	CARHR251840	Ag007G586930, Ag007G586920, Ag007G614300
OG0000425	CARHR043170, CARHR103140	Ag001G007200
OG0000425	CARHR086550, CARHR179580	Ag001G007210
OG0000427	CARHR079970	Ag005G483410
OG0000427	CARHR072170	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	CARHR188110	Ag008G720860
OG0000429	CARHR202110	Ag007G606940
OG0000429	CARHR240310	Ag003G279370
OG0000430	CARHR106810	Ag005G417810
OG0000430	CARHR243160, CARHR111960, CARHR294440	Ag003G296480
OG0000431	CARHR284150	Ag004G368850
OG0000431	CARHR010120	Ag004G311050
OG0000431	CARHR010110	Ag004G311020
OG0000432	CARHR265630	Ag008G683530
OG0000433	CARHR292650, CARHR181100, CARHR181080	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000435	CARHR104640	Ag006G519810
OG0000436	CARHR270460	Ag008G699920, Ag003G261400
OG0000436	CARHR237210	Ag003G257820
OG0000436	CARHR110190	Ag005G405190
OG0000437	CARHR033050	Ag006G537060, Ag006G539630
OG0000438	CARHR253620, CARHR229400, CARHR229370	Ag006G552460
OG0000439	CARHR005550	Ag004G305090
OG0000439	CARHR169860	Ag001G090720
OG0000439	CARHR125020	Ag007G591220
OG0000440	CARHR195730	Ag006G496750, Ag007G625540
OG0000440	CARHR077420	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	CARHR077430	Ag005G487640
OG0000441	CARHR091670	Ag005G461190
OG0000441	CARHR091630	Ag005G461260
OG0000441	CARHR091660, CARHR091650	Ag005G461230
OG0000442	CARHR147790, CARHR156510	Ag007G606320
OG0000442	CARHR147800	Ag003G296240, Ag003G296250, Ag007G606310
OG0000442	CARHR186290, CARHR049440	Ag002G199760, Ag002G199730
OG0000442	CARHR112980	Ag006G516480, Ag002G199750, Ag002G199700, Ag002G199290, Ag006G516470
OG0000443	CARHR065170, CARHR065180	Ag004G401510, Ag004G401520, Ag004G401480, Ag004G401460, Ag004G401470, Ag004G401560
OG0000446	CARHR276320	Ag008G727860
OG0000446	CARHR014840	Ag004G320600
OG0000447	CARHR090020	Ag005G464520
OG0000447	CARHR274540	Ag008G724720
OG0000447	CARHR028030	Ag007G583000
OG0000448	CARHR174490	Ag002G115820, Ag002G120630
OG0000448	CARHR174500	Ag002G120530
OG0000448	CARHR174510, CARHR174480	Ag002G115810, Ag002G120640
OG0000449	CARHR273500	Ag007G656240
OG0000449	CARHR154360, CARHR273490	Ag008G710230
OG0000453	CARHR122220	Ag007G594820
OG0000453	CARHR122200	Ag004G307190
OG0000453	CARHR219840	Ag001G051690
OG0000454	CARHR265690	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	CARHR160320, CARHR160300	Ag004G388500, Ag004G388340, Ag004G393490
OG0000456	CARHR180690, CARHR206570	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180
OG0000457	CARHR200680	Ag007G609510, Ag007G609520
OG0000457	CARHR266510	Ag001G007140
OG0000459	CARHR227560, CARHR254740	Ag006G551250, Ag006G563380
OG0000460	CARHR228900	Ag004G401160, Ag002G206250
OG0000460	CARHR101390	Ag004G371960
OG0000461	CARHR000130	Ag004G297280
OG0000461	CARHR000120	Ag004G297270
OG0000461	CARHR131830	Ag002G173690, Ag002G173680
OG0000466	CARHR140220	Ag002G200890
OG0000468	CARHR164620	Ag001G076000
OG0000468	CARHR126780	Ag007G588820
OG0000468	CARHR133660	Ag002G178980, Ag002G178970
OG0000471	CARHR028400	Ag007G582470
OG0000471	CARHR286910, CARHR028390, CARHR028370	Ag007G582540
OG0000472	CARHR261860, CARHR261870	Ag007G651090
OG0000472	CARHR261880, CARHR261890	Ag001G035310, Ag001G035280, Ag007G651110
OG0000474	CARHR189790	Ag008G691340
OG0000474	CARHR157730, CARHR118230, CARHR238640	Ag008G723500, Ag003G266780
OG0000475	CARHR048280	Ag004G384440, Ag007G642180
OG0000475	CARHR048290, CARHR048270	Ag004G384580
OG0000476	CARHR274050	Ag008G720710, Ag008G719360
OG0000478	CARHR136030	Ag001G068410
OG0000478	CARHR182090	Ag001G017980
OG0000481	CARHR050610	Ag004G377160
OG0000482	CARHR059540, CARHR214170	Ag004G356890
OG0000483	CARHR268750	Ag008G695540
OG0000483	CARHR268770, CARHR268760	Ag008G695570
OG0000486	CARHR166240, CARHR166160	Ag001G097510
OG0000487	CARHR127370	Ag004G302520
OG0000487	CARHR078580	Ag007G588200
OG0000488	CARHR162100	Ag008G708780, Ag008G708410
OG0000488	CARHR162140	Ag001G068420
OG0000489	CARHR284350	Ag005G483110, Ag005G483100
OG0000490	CARHR001520, CARHR000930, CARHR001530	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050
OG0000491	CARHR190880	Ag008G714360
OG0000491	CARHR190870, CARHR190860	Ag008G714200, Ag008G714190
OG0000492	CARHR270430, CARHR152840, CARHR152780, CARHR270410, CARHR270420, CARHR270450, CARHR274280, CARHR179630, CARHR179650, CARHR274270	Ag008G699990, Ag008G700020, Ag008G691300
OG0000492	CARHR105980	Ag008G700000
OG0000493	CARHR287390	Ag008G691820
OG0000498	CARHR266530	Ag002G118970, Ag002G118740, Ag008G686150
OG0000498	CARHR235590, CARHR027440	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900
OG0000499	CARHR225130	Ag006G575170
OG0000499	CARHR071890	Ag003G214300
OG0000499	CARHR089360	Ag005G465770
OG0000499	CARHR089350	Ag001G005200
OG0000500	CARHR177670	Ag005G449140
OG0000501	CARHR287270	Ag006G535430, Ag003G279520
OG0000504	CARHR210740	Ag006G493540, Ag002G181080
OG0000504	CARHR083900	Ag005G476980
OG0000505	CARHR188350, CARHR188310, CARHR188370, CARHR188360, CARHR188300	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210
OG0000506	CARHR179040, CARHR206880	Ag004G341890
OG0000507	CARHR052650	Ag002G123770
OG0000507	CARHR292080	Ag001G093180, Ag002G123780
OG0000508	CARHR134960, CARHR061710	Ag002G195920, Ag002G195980, Ag002G195890, Ag002G195140
OG0000508	CARHR138480	Ag002G172000, Ag002G137860
