Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0000224	CARHR230420	XP_006299068.1
OG0000224	CARHR048360, CARHR048350, CARHR048370	XP_006301004.1
OG0000225	CARHR028880, CARHR028810	XP_006305710.2, XP_006304552.1
OG0000225	CARHR028830	XP_006305771.1, XP_006304293.1
OG0000225	CARHR028760	XP_006305764.1, XP_006304484.1
OG0000226	CARHR028040	XP_006305370.1, XP_023645963.1
OG0000228	CARHR064140	XP_006301818.1
OG0000228	CARHR185670	XP_006289231.1
OG0000228	CARHR064110	XP_023644384.1
OG0000229	CARHR215270, CARHR251110	XP_006280936.1, XP_006293511.1
OG0000229	CARHR237670	XP_006294905.1
OG0000229	CARHR163030	XP_006304151.2, XP_006303339.1, XP_006304149.1
OG0000230	CARHR069290, CARHR069250	XP_023643581.1, XP_006301653.1, XP_006300992.1
OG0000230	CARHR069270	XP_006301576.1
OG0000230	CARHR216400, CARHR216420	XP_006303073.1, XP_006300924.1, XP_006303076.1, XP_006303070.1, XP_006303074.1, XP_023643400.1
OG0000230	CARHR069370	XP_006301262.1
OG0000231	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590	XP_006283372.1
OG0000231	CARHR059750	XP_023645946.1, XP_023643170.1, XP_023643807.1
OG0000232	CARHR080100	XP_006296962.1
OG0000232	CARHR105540	XP_006296914.1
OG0000232	CARHR039350	XP_006286443.2
OG0000234	CARHR151000	XP_006292174.1
OG0000234	CARHR165130	XP_006290668.1
OG0000234	CARHR165120	XP_006292545.1
OG0000234	CARHR165110	XP_006292248.1
OG0000234	CARHR134140	XP_006295608.1
OG0000234	CARHR199860	XP_006287124.2
OG0000235	CARHR031880	XP_023633071.1, XP_023632600.1
OG0000235	CARHR036380, CARHR036970	XP_006304962.1
OG0000235	CARHR091790	XP_023642703.1
OG0000236	CARHR097950	XP_006299722.2
OG0000236	CARHR097940	XP_023641354.1
OG0000236	CARHR260580	XP_006289606.1
OG0000236	CARHR062620	XP_023644184.1
OG0000236	CARHR102640	XP_023644265.1
OG0000239	CARHR175550	XP_023642640.1, XP_006297139.1, XP_006279144.2
OG0000239	CARHR126990, CARHR127010, CARHR253920	XP_006295734.1
OG0000239	CARHR116010, CARHR127060, CARHR127040	XP_006296090.2
OG0000240	CARHR062190	XP_006289451.2, XP_023644307.1, XP_006282853.2, XP_006286342.2
OG0000242	CARHR105760, CARHR105770, CARHR105730	XP_006297317.1
OG0000242	CARHR014460	XP_023645571.1
OG0000242	CARHR014480, CARHR036430	XP_023645989.1
OG0000242	CARHR014490	XP_006307291.2
OG0000244	CARHR228610	XP_006284545.1
OG0000244	CARHR252730	XP_006289916.1
OG0000244	CARHR107520	XP_006289215.1
OG0000247	CARHR057950	XP_006285197.1, XP_006292031.1, XP_006282755.1, XP_006296672.1, XP_006298802.1, XP_006298803.1, XP_006295221.1, XP_006298799.1, XP_006288874.1, XP_006284739.1, XP_006284738.1, XP_023633899.1, XP_006300570.1, XP_006284744.1, XP_006298795.1
OG0000247	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710	XP_006284720.1
OG0000247	CARHR292600, CARHR085180	XP_006300571.1
OG0000248	CARHR253860, CARHR253820, CARHR253850	XP_023636119.1, XP_023635737.1
OG0000248	CARHR253870	XP_023637283.1
OG0000248	CARHR253840	XP_023635820.1
OG0000248	CARHR054340	XP_006302421.1
OG0000248	CARHR166590	XP_006292358.1
OG0000249	CARHR131110	XP_006296366.1
OG0000249	CARHR131180, CARHR131170	XP_006294087.1, XP_006294083.1
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	XP_006293528.1, XP_006294067.1
OG0000250	CARHR063130, CARHR063150	XP_006301801.2
OG0000250	CARHR263070	XP_006284516.1
OG0000252	CARHR095200	XP_023635829.1, XP_006295841.1, XP_023639230.1
OG0000254	CARHR117790	XP_023639557.1
OG0000256	CARHR135560	XP_006294980.1
OG0000257	CARHR102040, CARHR102030	XP_006300047.2
OG0000257	CARHR041320	XP_006303618.1, XP_006303691.1, XP_006305982.2
OG0000257	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	XP_006284973.1, XP_006301076.1
OG0000258	CARHR147300	XP_006290957.1, XP_006290955.1
OG0000258	CARHR271060	XP_006282010.1
OG0000258	CARHR147340	XP_006292275.1, XP_006290954.1
OG0000258	CARHR147330	XP_006290953.1, XP_023638661.1
OG0000260	CARHR256020	XP_023635990.1
OG0000260	CARHR029480	XP_023641923.1, XP_023633599.1
OG0000260	CARHR118070, CARHR209970	XP_023643982.1
OG0000260	CARHR058450	XP_006285264.2
OG0000264	CARHR251320	XP_006290182.1
OG0000264	CARHR251330	XP_023636139.1, XP_006286807.1
OG0000265	CARHR285950	XP_006299160.2
OG0000266	CARHR167770	XP_023645896.1
OG0000267	CARHR020040	XP_006304517.1
OG0000267	CARHR112680, CARHR112670	XP_006296499.1
OG0000268	CARHR144670	XP_006292510.2
OG0000268	CARHR049930	XP_023643441.1
OG0000268	CARHR144630	XP_023637894.1
OG0000268	CARHR211500	XP_006287367.1
OG0000268	CARHR164050	XP_006292488.1
OG0000270	CARHR020400	XP_006302919.1, XP_023644770.1
OG0000273	CARHR021360, CARHR021380	XP_006281771.1
OG0000274	CARHR273300	XP_006281238.1
OG0000274	CARHR053220	XP_023642855.1
OG0000274	CARHR122830	XP_006295138.1
OG0000275	CARHR097870	XP_006299285.1, XP_006299133.1, XP_006298980.1, XP_006299022.1, XP_006299855.1
OG0000276	CARHR218850	XP_006285657.1
OG0000276	CARHR188490, CARHR188470	XP_006289208.1
OG0000277	CARHR290100, CARHR290090	XP_006284824.1, XP_006284826.1, XP_006284827.1, XP_006284817.1
OG0000277	CARHR290060, CARHR290070	XP_006284819.1, XP_006284820.1
OG0000278	CARHR259720	XP_023636079.1, XP_023636078.1
OG0000281	CARHR040090	XP_006279141.1
OG0000281	CARHR229890, CARHR025250	XP_006286208.2
OG0000282	CARHR205620	XP_006289379.1
OG0000282	CARHR205610	XP_006290020.1
OG0000282	CARHR205590, CARHR205580, CARHR205600	XP_006286767.1
OG0000283	CARHR180240	XP_006282331.1
OG0000283	CARHR180250	XP_006282074.1, XP_006282173.1
OG0000283	CARHR180280	XP_006281683.1
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	XP_006298183.1
OG0000285	CARHR055980, CARHR108830	XP_006296786.1
OG0000286	CARHR253160, CARHR266730, CARHR257990, CARHR224090, CARHR266780, CARHR036480	XP_023633396.1
OG0000286	CARHR266790, CARHR284840	XP_023633225.1, XP_006281791.2, XP_023644793.1, XP_023643674.1, XP_006281608.2, XP_006280464.2, XP_023634904.1
OG0000288	CARHR112900, CARHR112590, CARHR083130	XP_006297907.1
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	XP_006299790.2
OG0000290	CARHR279290, CARHR058360	XP_023633447.1
OG0000294	CARHR092710	XP_006297742.2
OG0000294	CARHR142440	XP_006294369.1
OG0000294	CARHR249810	XP_006287904.1
OG0000294	CARHR001810	XP_006305011.1
OG0000295	CARHR057270	XP_006300449.1
OG0000295	CARHR089620, CARHR089630	XP_006297414.1
OG0000296	CARHR073970	XP_006298206.1, XP_006298477.2, XP_023636873.1, XP_006288183.1
OG0000296	CARHR170750	XP_006284259.1, XP_023634339.1, XP_023639113.1
OG0000297	CARHR118860, CARHR244920, CARHR244890	XP_006286101.1
OG0000297	CARHR274100	XP_006282294.1
OG0000298	CARHR120100, CARHR226430	XP_006284760.1, XP_006284761.1
OG0000299	CARHR045650	XP_023645495.1
OG0000300	CARHR103220	XP_006298874.2
OG0000300	CARHR103190, CARHR103130	XP_023641056.1
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	XP_023636086.1, XP_023638866.1, XP_023638862.1, XP_023634027.1, XP_023644471.1, XP_023643543.1
OG0000303	CARHR286360	XP_023639308.1, XP_023634711.1
OG0000304	CARHR031350, CARHR031360, CARHR180680, CARHR177900, CARHR152170, CARHR177410, CARHR177420, CARHR221580, CARHR177780, CARHR177770, CARHR177760, CARHR257320, CARHR178130, CARHR178120, CARHR177310, CARHR178860, CARHR177800, CARHR177790, CARHR177750, CARHR178140, CARHR177400, CARHR221590, CARHR177740	XP_006282370.1
OG0000304	CARHR094510	XP_006294221.1
OG0000308	CARHR262010	XP_023635159.1
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	XP_006282003.1, XP_006282276.1
OG0000311	CARHR196640	XP_023636500.1
OG0000311	CARHR038100	XP_006306121.1
OG0000311	CARHR093170	XP_006298020.1
OG0000311	CARHR215260	XP_006284008.1
OG0000311	CARHR292180	XP_006300523.1
OG0000313	CARHR227030	XP_006285692.2
OG0000313	CARHR038790, CARHR038780, CARHR038820	XP_006304764.1, XP_006304837.1
OG0000313	CARHR131650	XP_006300940.2, XP_023644280.1, XP_023643331.1
OG0000314	CARHR004130	XP_006304190.1
OG0000314	CARHR004140	XP_006306317.1
OG0000314	CARHR127110	XP_006294968.1
OG0000316	CARHR135700	XP_006296154.2, XP_006296300.1, XP_006296274.2
OG0000319	CARHR204750, CARHR007730	XP_006307728.2, XP_006280459.1
OG0000321	CARHR215670	XP_006285871.1
OG0000321	CARHR215220	XP_023634323.1
OG0000321	CARHR215200, CARHR215650, CARHR215620, CARHR215640	XP_006285685.1, XP_006282490.1, XP_006283651.2
OG0000321	CARHR215560, CARHR215610, CARHR215570	XP_006282573.1, XP_006286231.1
OG0000322	CARHR071920	XP_006301427.1
OG0000322	CARHR017730	XP_023632628.1
OG0000322	CARHR260510, CARHR135390	XP_006295765.1, XP_006301907.1
OG0000323	CARHR267340	XP_023635692.1
OG0000323	CARHR235370	XP_023635366.1
OG0000323	CARHR235380	XP_023635068.1
OG0000323	CARHR235360	XP_006284880.1
OG0000325	CARHR113870	XP_023635543.1
OG0000327	CARHR164480, CARHR164490	XP_023633577.1
OG0000328	CARHR263600, CARHR263540	XP_006285598.2
OG0000328	CARHR263580	XP_006284934.2, XP_006285306.1
OG0000328	CARHR263590	XP_006285960.2
OG0000329	CARHR139920, CARHR139910	XP_006296449.1, XP_006292850.2, XP_023640002.1
OG0000329	CARHR096590, CARHR167680	XP_023637513.1
OG0000330	CARHR152730	XP_023637070.1
OG0000330	CARHR170010	XP_023638528.1, XP_023635714.1
OG0000330	CARHR170350	XP_006291184.2
OG0000331	CARHR057780	XP_023645811.1, XP_023644532.1, XP_023633328.1, XP_023632621.1
OG0000332	CARHR055410	XP_006301274.1
OG0000332	CARHR193130, CARHR193110	XP_006286664.1, XP_006286795.1
OG0000332	CARHR095140, CARHR040120	XP_006307493.1, XP_006279139.1
OG0000334	CARHR163740	XP_023639259.1
OG0000334	CARHR131810	XP_006295761.1
OG0000334	CARHR250680	XP_006287213.1
OG0000335	CARHR004430	XP_023644982.1
OG0000335	CARHR035800	XP_023644521.1
OG0000336	CARHR065900, CARHR065920, CARHR065910, CARHR065890	XP_006294473.1, XP_006294435.1, XP_006296416.1, XP_006296260.2
OG0000336	CARHR065880	XP_006300480.1
OG0000338	CARHR183900	XP_006302924.1, XP_006302921.1
OG0000339	CARHR230740	XP_006284249.1
OG0000339	CARHR248520	XP_006288376.1
OG0000339	CARHR141230	XP_006294736.1
OG0000339	CARHR171770	XP_023639059.1
OG0000340	CARHR138610	XP_006295770.1
OG0000340	CARHR138630	XP_006295410.1
OG0000340	CARHR138640	XP_006295306.1, XP_006303050.1, XP_023640952.1
OG0000342	CARHR291930, CARHR212850, CARHR212830, CARHR285160, CARHR291950, CARHR262340	XP_023634402.1
OG0000344	CARHR187250, CARHR187260	XP_006287450.1
OG0000345	CARHR012970	XP_023632593.1, XP_023632594.1
OG0000345	CARHR035990, CARHR012950, CARHR182820	XP_006304658.2
OG0000347	CARHR086360	XP_006299246.2, XP_006296244.1
OG0000349	CARHR244070	XP_006282910.1
OG0000349	CARHR291770	XP_023644263.1, XP_023644178.1, XP_023644336.1, XP_023644189.1, XP_023644264.1
OG0000349	CARHR112570, CARHR037360, CARHR122800, CARHR122780	XP_023639213.1, XP_023644494.1, XP_023644495.1
OG0000350	CARHR029070	XP_023632943.1
OG0000350	CARHR029110	XP_023633107.1
OG0000351	CARHR089280	XP_006299882.1
OG0000351	CARHR089260	XP_006304904.2
OG0000351	CARHR089270	XP_006300014.1
OG0000352	CARHR017440	XP_023645432.1
OG0000352	CARHR052660, CARHR053720	XP_006300344.1, XP_006302300.1
OG0000355	CARHR073530, CARHR073430	XP_023636152.1
OG0000356	CARHR186490, CARHR186690	XP_006290077.2, XP_006290011.1
OG0000358	CARHR203870	XP_006288844.1
OG0000358	CARHR003600	XP_006303184.2
OG0000358	CARHR006290	XP_006281260.2
OG0000358	CARHR203880	XP_006289613.1
OG0000358	CARHR203890	XP_006289891.1
OG0000359	CARHR128500	XP_006295385.1
OG0000360	CARHR289280, CARHR289020	XP_023644261.1
OG0000361	CARHR086030	XP_006297904.1
OG0000361	CARHR099850	XP_006287917.1
OG0000362	CARHR062750	XP_006304551.1
OG0000363	CARHR288410	XP_023640316.1
OG0000368	CARHR245720	XP_006283601.1
OG0000368	CARHR058590, CARHR058530, CARHR058550	XP_023643598.1, XP_006302152.1
OG0000368	CARHR245740	XP_006283582.1
OG0000368	CARHR245750	XP_006283585.1
OG0000369	CARHR154410, CARHR123820	XP_006295517.1
OG0000370	CARHR017550	XP_006305429.2
OG0000370	CARHR017540	XP_006305827.1
OG0000370	CARHR232710	XP_006284329.1, XP_006302461.1
OG0000371	CARHR025430	XP_006304409.1
OG0000371	CARHR142610	XP_023640112.1
OG0000371	CARHR002610, CARHR005930	XP_006303834.1
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1
OG0000374	CARHR041640	XP_023643844.1, XP_006303728.1, XP_006306140.2
OG0000374	CARHR041650, CARHR259760	XP_023634983.1, XP_023634596.1
OG0000377	CARHR051700	XP_006302496.1
OG0000377	CARHR051720	XP_006302482.1
OG0000379	CARHR292240	XP_006306907.1, XP_006299894.2
OG0000380	CARHR048090	XP_006300878.1
OG0000380	CARHR048080	XP_023642980.1, XP_006302017.1
OG0000382	CARHR001910	XP_006305654.1
OG0000382	CARHR009120, CARHR289870	XP_023645205.1
OG0000383	CARHR028090	XP_023644905.1, XP_023645696.1, XP_023646002.1, XP_023637173.1, XP_023632684.1
OG0000383	CARHR028050, CARHR028080	XP_023644902.1, XP_023644904.1
OG0000384	CARHR043010	XP_023644983.1
OG0000386	CARHR163180	XP_006292171.1, XP_006292361.1
OG0000386	CARHR163190	XP_023638827.1
OG0000386	CARHR163200	XP_006292223.1
OG0000387	CARHR138330	XP_006294283.1
OG0000387	CARHR224500	XP_006285973.1
OG0000387	CARHR138350	XP_023640393.1
OG0000388	CARHR101890	XP_023634275.1
OG0000389	CARHR168790	XP_023643804.1, XP_023643802.1, XP_023639062.1
OG0000390	CARHR267450	XP_023645413.1
OG0000390	CARHR092870, CARHR151230	XP_006299181.1
OG0000391	CARHR022750	XP_006304493.1
OG0000391	CARHR022710	XP_006307682.2
OG0000391	CARHR022740	XP_006304665.1
OG0000391	CARHR022730	XP_006303659.1, XP_023644768.1
OG0000391	CARHR022720	XP_006307366.1
OG0000392	CARHR159640	XP_006292899.1
OG0000392	CARHR159630, CARHR159620	XP_006291128.1
OG0000392	CARHR214610	XP_023638913.1, XP_006293141.1
OG0000393	CARHR092860	XP_006295871.2
OG0000393	CARHR101190, CARHR092590	XP_006297727.2
OG0000396	CARHR292620	XP_006290512.1
OG0000398	CARHR088350, CARHR088360	XP_006298652.1
OG0000398	CARHR182690	XP_023641278.1
OG0000398	CARHR044870	XP_006306130.1
OG0000399	CARHR284260, CARHR101940, CARHR101950	XP_023643290.1
OG0000400	CARHR158010	XP_023638073.1
OG0000400	CARHR100730	XP_023640428.1
OG0000401	CARHR258400	XP_006304938.1
OG0000401	CARHR166000	XP_006292785.1
OG0000401	CARHR166780	XP_023643235.1
OG0000403	CARHR052710, CARHR052720	XP_006301572.1
OG0000403	CARHR052680	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2
OG0000406	CARHR196180	XP_023637148.1
OG0000406	CARHR170190	XP_006291357.2
OG0000407	CARHR197660	XP_023637593.1
OG0000407	CARHR198380	XP_023637726.1
OG0000408	CARHR117270	XP_023639406.1
OG0000408	CARHR117180	XP_023639411.1, XP_023639413.1
OG0000409	CARHR235030	XP_023633760.1, XP_023638892.1
OG0000410	CARHR050860	XP_023642947.1
OG0000410	CARHR055150, CARHR050950, CARHR050960, CARHR050930	XP_023643047.1
OG0000410	CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120	XP_023644075.1
OG0000411	CARHR050150	XP_006300332.1
OG0000411	CARHR103290	XP_006298837.1
OG0000411	CARHR252910	XP_006288911.1
OG0000411	CARHR228790	XP_023633999.1
OG0000412	CARHR267950	XP_006281244.2
OG0000412	CARHR234870	XP_006284751.1
OG0000412	CARHR041080	XP_006303412.1
OG0000413	CARHR088190	XP_006300251.2
OG0000413	CARHR233890	XP_023635326.1
OG0000413	CARHR270190	XP_006279506.2
OG0000413	CARHR044990	XP_023645893.1
OG0000414	CARHR025550	XP_006307227.1
OG0000414	CARHR025540	XP_006307169.1, XP_023632699.1, XP_023632865.1
OG0000414	CARHR025530	XP_006303963.1
OG0000414	CARHR227340	XP_006285161.1, XP_006285030.1
OG0000415	CARHR196770, CARHR201040	XP_023637706.1
OG0000415	CARHR186080	XP_006289424.1
OG0000415	CARHR137680	XP_006296273.1
OG0000416	CARHR125400, CARHR125380	XP_023640386.1
OG0000417	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	XP_006299592.1
OG0000419	CARHR286080, CARHR286070, CARHR286060, CARHR286140, CARHR286040, CARHR085380	XP_006279059.2, XP_006281745.1, XP_006282291.1, XP_006281865.1, XP_006279058.2
OG0000420	CARHR135320	XP_023640666.1
OG0000420	CARHR111260	XP_023633408.1
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	XP_006282503.1, XP_006285342.2
OG0000421	CARHR263220	XP_006286150.1
OG0000422	CARHR009470	XP_006305357.1
OG0000422	CARHR009480	XP_006304701.1
OG0000422	CARHR009460, CARHR009450, CARHR222090	XP_006305369.1
OG0000423	CARHR065650	XP_006302320.1
OG0000423	CARHR088730	XP_006297793.1
OG0000424	CARHR251850	XP_006290210.1, XP_006289326.2
OG0000424	CARHR251840	XP_023641048.1, XP_023637061.1, XP_023635170.1, XP_023635083.1, XP_023634846.1
OG0000425	CARHR043170, CARHR103140	XP_006304689.1
OG0000425	CARHR086550, CARHR179580	XP_006289129.1, XP_006282029.1
OG0000427	CARHR072170	XP_006300414.1
OG0000429	CARHR188110	XP_006289091.1
OG0000429	CARHR202110	XP_006289984.1
OG0000429	CARHR115900	XP_006296156.2
OG0000430	CARHR106810	XP_006298687.1
OG0000430	CARHR243160	XP_006286099.1
OG0000430	CARHR111960	XP_006295960.1
OG0000430	CARHR294440	XP_006282738.1
OG0000431	CARHR284150	XP_006302194.1
OG0000431	CARHR010120	XP_006306441.1
OG0000431	CARHR010110	XP_006307429.1
OG0000432	CARHR265630	XP_006280097.1
OG0000435	CARHR019430, CARHR019400, CARHR189080, CARHR019410	XP_006303535.1
OG0000436	CARHR270460	XP_023640362.1, XP_006285100.1
OG0000436	CARHR237210	XP_006284780.1
OG0000436	CARHR110190	XP_006298740.2
OG0000437	CARHR033100	XP_006307391.1
OG0000437	CARHR033080	XP_006299019.1
OG0000438	CARHR253620	XP_006289684.1, XP_006289723.1
OG0000438	CARHR229370	XP_023634720.1
OG0000439	CARHR169860	XP_006292538.1
OG0000439	CARHR125020	XP_006294594.1
OG0000440	CARHR195730	XP_006295520.1, XP_006295974.1, XP_006289912.1
OG0000440	CARHR077430	XP_006299511.1
OG0000441	CARHR091670	XP_006297709.1
OG0000441	CARHR091640	XP_006298225.1
OG0000441	CARHR091650	XP_006296757.1
OG0000442	CARHR147790, CARHR156510	XP_023633705.1
OG0000442	CARHR186290	XP_006295845.2, XP_006295480.1, XP_006295899.2
OG0000442	CARHR049440	XP_006282870.2
OG0000442	CARHR112980, CARHR053110	XP_006299013.2
OG0000446	CARHR276320	XP_006281265.1
OG0000446	CARHR145200	XP_006291992.1
OG0000446	CARHR014840	XP_006303395.1
OG0000447	CARHR090020	XP_023641550.1
OG0000447	CARHR274540	XP_006281083.1
OG0000447	CARHR128030	XP_006295560.1
OG0000447	CARHR028030	XP_006306466.1
OG0000448	CARHR174490	XP_006281442.1
OG0000448	CARHR174500	XP_006281981.1
OG0000448	CARHR174510	XP_006281516.1
OG0000448	CARHR174480	XP_006281658.1
OG0000449	CARHR154370	XP_006292022.1
OG0000449	CARHR273500	XP_006281292.1
OG0000449	CARHR154360	XP_006292028.1
OG0000449	CARHR273490	XP_006281290.1
OG0000452	CARHR238200	XP_006284286.1
OG0000452	CARHR238190	XP_006285734.1, XP_006284215.2
OG0000453	CARHR219840	XP_023638654.1
OG0000454	CARHR265690	XP_006281328.1
OG0000455	CARHR031850	XP_006303658.2, XP_006293092.1
OG0000455	CARHR022300, CARHR022290	XP_023633217.1
OG0000455	CARHR022210, CARHR176330, CARHR022280, CARHR213610, CARHR022850	XP_006303688.1
OG0000455	CARHR022330	XP_006301304.1
OG0000456	CARHR180690, CARHR206570	XP_006296466.2, XP_006282487.2, XP_006285273.2
OG0000457	CARHR200680	XP_006287621.1, XP_006287603.1
OG0000458	CARHR119910, CARHR265940, CARHR265960, CARHR266380	XP_006296289.1
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620	XP_006293054.1, XP_006282900.1, XP_006282805.1
OG0000460	CARHR052700	XP_023644131.1
OG0000460	CARHR228900	XP_023634050.1
OG0000460	CARHR101390	XP_023641384.1
OG0000461	CARHR131820	XP_023640613.1
OG0000461	CARHR000130	XP_006306997.1
OG0000461	CARHR000120	XP_023633292.1
OG0000462	CARHR061160	XP_006303689.1, XP_006304775.1
OG0000462	CARHR291870	XP_006285966.1, XP_006285952.1, XP_006285494.1
OG0000463	CARHR155030	XP_006291138.1
OG0000463	CARHR155020	XP_006291127.1
OG0000463	CARHR155090	XP_006292340.1
OG0000466	CARHR140230	XP_006301651.2, XP_006299219.1
OG0000467	CARHR169080, CARHR225580, CARHR176200	XP_006285819.1, XP_006281176.1, XP_006291911.1
OG0000468	CARHR164620	XP_006292723.1
OG0000468	CARHR126780	XP_023639637.1
OG0000468	CARHR133660	XP_023640971.1
OG0000471	CARHR028400	XP_006303584.1
OG0000471	CARHR286910, CARHR028390, CARHR028370	XP_006306115.1
OG0000471	CARHR028420	XP_006306520.1, XP_006281547.1
OG0000472	CARHR261860, CARHR261870	XP_006283966.1
OG0000472	CARHR261880, CARHR261890	XP_006286126.1
OG0000473	CARHR142770	XP_023639393.1
OG0000473	CARHR275070	XP_023639792.1
OG0000474	CARHR189790	XP_006288822.1
OG0000474	CARHR157730	XP_006291971.1
OG0000475	CARHR048280	XP_023643222.1, XP_023643220.1
OG0000475	CARHR048290, CARHR048270	XP_023643224.1, XP_023643863.1, XP_023643227.1, XP_023644385.1
