Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0000207	CARHR017450	XP_033136142.1
OG0000208	CARHR247230	XP_009101867.1
OG0000208	CARHR149040	XP_009151941.1
OG0000210	CARHR102790, CARHR102800, CARHR102820, CARHR145920	XP_033129079.1
OG0000210	CARHR127170	XP_009143883.1
OG0000210	CARHR162850	XP_009113251.2
OG0000213	CARHR066320, CARHR066310, CARHR066300, CARHR066340, CARHR066330, CARHR066290, CARHR066360	XP_009105992.1, XP_033131152.1, XP_033131151.1
OG0000213	CARHR084950	XP_009146838.2
OG0000213	CARHR292760, CARHR285920	XP_033136677.1, XP_033130301.1, XP_009133997.1
OG0000214	CARHR101750, CARHR250390, CARHR248840, CARHR250400, CARHR250050	XP_018510493.2, XP_033136786.1, XP_033136787.1, XP_033139302.1, XP_033136790.1, XP_033139304.1, XP_033136797.1, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_009111284.2
OG0000216	CARHR072250	XP_009108543.1
OG0000216	CARHR229000, CARHR229580	XP_009131272.2, XP_033142480.1, XP_033133167.1
OG0000216	CARHR229020, CARHR229730	XP_009135671.1
OG0000217	CARHR053930	XP_033143525.1
OG0000218	CARHR015480	XP_009117861.2
OG0000218	CARHR144080	XP_009129226.1
OG0000219	CARHR058980	XP_033129569.1
OG0000219	CARHR123080, CARHR123060	XP_033145279.1
OG0000219	CARHR277080	XP_009150384.1
OG0000220	CARHR050630, CARHR113370	XP_009143662.1, XP_033146950.1
OG0000222	CARHR218360	XP_033147475.1, XP_033147181.1, XP_018512190.2
OG0000224	CARHR071040	XP_009128234.1, XP_009101726.1
OG0000224	CARHR230420	XP_009126727.1, XP_009108914.1
OG0000224	CARHR048360, CARHR048350, CARHR048370	XP_009112729.1
OG0000225	CARHR028850, CARHR028820, CARHR028900, CARHR028880, CARHR028810	XP_009115238.1
OG0000226	CARHR279920	XP_009129754.1
OG0000226	CARHR087530, CARHR087540	XP_033131216.1, XP_018508547.1
OG0000226	CARHR160050, CARHR160040	XP_033131868.1, XP_033132192.1
OG0000228	CARHR185670	XP_009110123.1
OG0000228	CARHR023530, CARHR023520, CARHR023500, CARHR023510	XP_009103193.1
OG0000228	CARHR292540	XP_009115561.1
OG0000228	CARHR064090, CARHR064100	XP_009105750.1
OG0000228	CARHR064130	XP_009127830.1, XP_033130552.1
OG0000228	CARHR064110	XP_033141574.1, XP_009127833.1
OG0000229	CARHR215270, CARHR251110	XP_009108973.2, XP_009108976.2, XP_009102300.2, XP_009127652.1
OG0000230	CARHR069270, CARHR069280, CARHR069310, CARHR069260, CARHR284300	XP_009106237.1
OG0000230	CARHR069370	XP_009128139.1, XP_009104696.2
OG0000230	CARHR069320	XP_009128577.1, XP_009128135.1
OG0000231	CARHR213950, CARHR041780, CARHR214130	XP_033137004.1, XP_033137966.1, XP_033131398.1, XP_033131015.1
OG0000231	CARHR056340, CARHR220460, CARHR059750	XP_009127540.1, XP_009105266.1
OG0000232	CARHR105520	XP_009136266.2, XP_033138822.1
OG0000234	CARHR151000	XP_009124228.1
OG0000234	CARHR165130	XP_033146519.1, XP_009116212.1, XP_009103951.1
OG0000234	CARHR165120	XP_009139199.2
OG0000234	CARHR165110	XP_009139200.1
OG0000234	CARHR134140	XP_033148760.1
OG0000234	CARHR199860	XP_009121752.1
OG0000235	CARHR031880	XP_033147857.1
OG0000235	CARHR031310, CARHR091810	XP_033134338.1, XP_033147866.1
OG0000236	CARHR000080, CARHR100230, CARHR102630	XP_009109227.1
OG0000236	CARHR062590, CARHR062610	XP_033147566.1
OG0000239	CARHR126990, CARHR127010, CARHR253920	XP_009133159.1
OG0000239	CARHR116010, CARHR127060, CARHR127040	XP_033145504.1
OG0000240	CARHR062190	XP_033134005.1, XP_033145123.1, XP_033141396.1, XP_009151331.2
OG0000242	CARHR014460	XP_009117938.1, XP_009110562.1
OG0000242	CARHR066550, CARHR066560, CARHR014480, CARHR036430	XP_009118142.1
OG0000242	CARHR014490	XP_009110559.1, XP_009110560.1
OG0000244	CARHR228610	XP_009137217.1, XP_009135314.1
OG0000244	CARHR252730	XP_009114544.1
OG0000244	CARHR107520	XP_009134322.1
OG0000247	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710	XP_009135150.1
OG0000248	CARHR253870	XP_033134839.1, XP_009144491.1
OG0000248	CARHR253840	XP_033142073.1, XP_033142074.1
OG0000248	CARHR054340	XP_009102525.1
OG0000248	CARHR166590	XP_009116349.1
OG0000248	CARHR216300	XP_033142084.1, XP_033141123.1, XP_033134160.1, XP_009135947.1
OG0000249	CARHR131110	XP_009141608.1, XP_009114411.2
OG0000249	CARHR131180, CARHR131170	XP_009143556.1, XP_009143557.1, XP_009133099.1
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	XP_009141607.1, XP_009133097.2, XP_009143554.2, XP_009143555.1
OG0000250	CARHR063130, CARHR063150	XP_009105679.1, XP_009105678.1
OG0000250	CARHR215600	XP_009136507.1, XP_009101906.1
OG0000252	CARHR210300, CARHR210320, CARHR100570, CARHR100650, CARHR095200, CARHR095190, CARHR049800, CARHR100580	XP_009110744.2
OG0000253	CARHR115150	XP_033129362.1, XP_033138900.1, XP_033139331.1, XP_033139264.1, XP_033131794.1, XP_033139071.1, XP_033138991.1, XP_033138901.1, XP_033134302.1, XP_033143391.1, XP_033143394.1, XP_033137951.1, XP_033139365.1, XP_033143414.1, XP_033133917.1, XP_033139180.1, XP_033148272.1
OG0000256	CARHR253260, CARHR253390	XP_009138558.1
OG0000256	CARHR135560	XP_009133433.2
OG0000257	CARHR220080, CARHR041320	XP_033136642.1
OG0000257	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	XP_033140341.1
OG0000258	CARHR147300	XP_009123566.1
OG0000258	CARHR271060	XP_009132141.2
OG0000258	CARHR147340	XP_009121542.3
OG0000258	CARHR147330	XP_009123565.1
OG0000264	CARHR251320	XP_009111248.1
OG0000264	CARHR251330	XP_009111247.1
OG0000265	CARHR285950, CARHR256150, CARHR177480	XP_009119449.1, XP_018509889.1, XP_033134375.1
OG0000266	CARHR265190	XP_009116715.2, XP_009116718.1, XP_009116717.1
OG0000267	CARHR112680, CARHR112670	XP_009117373.1, XP_018509959.2, XP_009140423.1, XP_033145257.1
OG0000268	CARHR144670	XP_009101283.1, XP_009114212.1
OG0000268	CARHR144630	XP_009129179.1
OG0000268	CARHR211500	XP_033137560.1
OG0000268	CARHR164050	XP_009116102.1, XP_018514158.2
OG0000269	CARHR029720	XP_009103624.1
OG0000271	CARHR252250	XP_018510294.1, XP_009134330.1
OG0000273	CARHR038710, CARHR038690, CARHR038330	XP_009133284.1
OG0000273	CARHR038610	XP_009113338.1, XP_009120003.1
OG0000273	CARHR021360, CARHR021380	XP_018513554.2, XP_009138197.2
OG0000274	CARHR273300	XP_009131977.2, XP_009120488.1
OG0000274	CARHR122830	XP_009118237.2, XP_009144371.1
OG0000275	CARHR097870	XP_009109255.2, XP_009109273.1
OG0000277	CARHR290060, CARHR290070	XP_033146239.1
OG0000277	CARHR290080	XP_009146804.1
OG0000281	CARHR040090	XP_009147860.1
OG0000282	CARHR205610	XP_009122326.1
OG0000282	CARHR205590, CARHR205580, CARHR205600	NP_001288906.1, XP_033144506.1, XP_009125692.3, XP_018511882.1
OG0000283	CARHR180240	XP_009101789.1
OG0000283	CARHR180280	XP_009113997.2, XP_009123889.1, XP_009101790.1, XP_033136159.1, XP_009101973.1, XP_009123893.1, XP_009123946.2, XP_033136273.1, XP_033136503.1, XP_033136506.1, XP_033136557.1
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	XP_009144622.1, XP_009114607.1
OG0000286	CARHR253160, CARHR266730, CARHR257990, CARHR224090, CARHR266780, CARHR036480	XP_033143114.1
OG0000288	CARHR112900	XP_009131164.1, XP_033134805.1
OG0000288	CARHR112590	XP_009108045.2
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	XP_009146116.1, XP_009112576.1
OG0000290	CARHR279290, CARHR058360	XP_033141781.1
OG0000294	CARHR092710	XP_009114068.1, XP_009135526.2
OG0000294	CARHR131330	XP_009133101.1
OG0000294	CARHR142440	XP_009124482.1
OG0000294	CARHR249810	XP_009134472.1, XP_009111338.2
OG0000295	CARHR057270	XP_009116708.1
OG0000296	CARHR073970	XP_033143279.1
OG0000296	CARHR168030	XP_033147349.1
OG0000297	CARHR121660, CARHR121670, CARHR121680, CARHR121720	XP_009140925.1
OG0000297	CARHR274100	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1
OG0000297	CARHR095150	XP_033147125.1
OG0000298	CARHR226470	XP_009132950.1
OG0000299	CARHR119900	XP_009140448.1, XP_009140449.1
OG0000299	CARHR071990	XP_009117327.1
OG0000300	CARHR103220	XP_009136172.2
OG0000300	CARHR103190, CARHR103130	XP_033130781.1, XP_009124421.2, XP_033130784.1
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	XP_033129398.1, XP_033143235.1, XP_033136496.1, XP_009114824.2, XP_009108249.1, XP_033134266.1
OG0000303	CARHR286360	XP_033141982.1, XP_009119510.2
OG0000304	CARHR031350, CARHR031360	XP_009101629.1
OG0000308	CARHR018220	XP_033134008.1, XP_033133188.1
OG0000308	CARHR065780	XP_009127955.1
OG0000308	CARHR018200	XP_033137191.1
OG0000310	CARHR157270	XP_009121314.2, XP_009126684.1, XP_009121239.3
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	XP_009120537.2, XP_033142420.1, XP_033133201.1, XP_033142421.1, XP_033137987.1, XP_033138021.1
OG0000311	CARHR196640	XP_009121474.1, XP_009126124.1
OG0000311	CARHR038100	XP_009147968.1
OG0000311	CARHR093170	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000311	CARHR215260	XP_009139734.1
OG0000311	CARHR292180	XP_009127474.2
OG0000314	CARHR004130	XP_009119258.1, XP_009118621.1, XP_009111083.2
OG0000314	CARHR004140	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1
OG0000314	CARHR127110	XP_009143895.1, XP_009132911.1
OG0000319	CARHR204750, CARHR007730	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1
OG0000321	CARHR215670	XP_033133683.1
OG0000322	CARHR071920	XP_009106547.1
OG0000322	CARHR260510, CARHR135390	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2
OG0000323	CARHR267340	XP_033137968.1, XP_009127112.1
OG0000323	CARHR235370	XP_009109129.1, XP_033144141.1, XP_009137680.1, XP_009143743.1
OG0000323	CARHR235380	XP_009109128.1
OG0000323	CARHR235360	XP_009137679.1, XP_009109130.1
OG0000327	CARHR164480, CARHR164490	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1
OG0000328	CARHR220880	XP_009107789.1
OG0000328	CARHR263560, CARHR263570	XP_009113441.1
OG0000329	CARHR096590, CARHR167680	XP_033131536.1
OG0000330	CARHR169770, CARHR152730	XP_018510062.1
OG0000332	CARHR095140, CARHR040120	XP_009147859.2
OG0000334	CARHR163740	XP_009116078.1
OG0000334	CARHR131810	XP_009133202.2, XP_009143456.1
OG0000334	CARHR250660	XP_009134432.1
OG0000335	CARHR100860	XP_033142265.1
OG0000335	CARHR027470	XP_033135955.1, XP_033136555.1, XP_009113713.1
OG0000335	CARHR027480	XP_033136554.1
OG0000336	CARHR065900, CARHR065920, CARHR065910, CARHR065890	XP_009105953.2
OG0000336	CARHR065880	XP_009127959.1, XP_009105951.1, XP_009104837.1, XP_009104838.1
OG0000338	CARHR054520, CARHR009660, CARHR009570, CARHR054330, CARHR183900	XP_009113354.1
OG0000339	CARHR141230	XP_009133759.2, XP_009142386.2
OG0000340	CARHR138610	XP_009142948.1
OG0000340	CARHR138630	XP_009133612.1, XP_009133607.1, XP_033142840.1, XP_033142841.1
OG0000340	CARHR138640	XP_009142200.1, XP_033146480.1, XP_018513669.1
OG0000342	CARHR272920	XP_009125379.2
OG0000344	CARHR187250, CARHR187260	XP_009107810.2, XP_009108971.2, XP_033133704.1, XP_033133703.1, XP_009123220.1, XP_009123219.1, XP_033134125.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1
OG0000344	CARHR222620	XP_009148652.1
OG0000345	CARHR012980	XP_009145700.1, XP_033135876.1, XP_009118066.1, XP_018510225.1, XP_033148814.1
OG0000345	CARHR012960, CARHR035980	XP_009148575.2
OG0000345	CARHR012970	XP_018515337.1, XP_009118067.2
OG0000346	CARHR258000	XP_033138273.1
OG0000346	CARHR266740	XP_033143602.1
OG0000349	CARHR244070	XP_033133066.1
OG0000350	CARHR029080	XP_009125082.1
OG0000350	CARHR029070	XP_033132857.1
OG0000350	CARHR029110	XP_033131852.1, XP_009102807.1, XP_033130718.1
OG0000351	CARHR089280	XP_009135388.1
OG0000351	CARHR089240	XP_033142298.1
OG0000351	CARHR203560	XP_009116847.1, XP_009116816.1, XP_033128163.1
OG0000351	CARHR275230	XP_009136480.1
OG0000352	CARHR017440	XP_033145369.1
OG0000352	CARHR073990	XP_009117135.1
OG0000355	CARHR073530, CARHR073430	XP_009134356.1, XP_033138192.1
OG0000356	CARHR186490, CARHR186690	XP_009147930.3, XP_033134039.1, XP_009148218.2, XP_033134477.1, XP_033134406.1, XP_033134327.1, XP_009105602.1
OG0000358	CARHR203870, CARHR003600	XP_009118657.1, XP_009111117.2, XP_009119322.1
OG0000358	CARHR006290, CARHR203880	XP_009131113.1, XP_009125366.1
OG0000360	CARHR292120, CARHR177850	XP_009103470.1
OG0000360	CARHR289650, CARHR289030	XP_018508882.1
OG0000361	CARHR086030	XP_033148393.1, XP_018514318.2, XP_009135166.1
OG0000361	CARHR099850	XP_009122603.1
OG0000362	CARHR004290	XP_009111072.1, XP_009111225.1
OG0000362	CARHR016600	XP_009134636.2
OG0000363	CARHR037060	XP_033145217.1, XP_033132282.1
OG0000368	CARHR245730	XP_009136992.1, XP_009138490.1
OG0000368	CARHR058590, CARHR058530, CARHR058550, CARHR245740	XP_009136876.1
OG0000368	CARHR245750	XP_009138491.1
OG0000369	CARHR154410, CARHR123820, CARHR273440, CARHR007590	XP_009126644.1, XP_009131965.1, XP_009148016.2, XP_009110929.1, NP_001288842.1
OG0000370	CARHR017550	XP_009117729.1
OG0000370	CARHR017540	XP_009117731.1, XP_009149139.1
OG0000370	CARHR216970, CARHR185400, CARHR232710	XP_009109218.1, XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109221.2, XP_009109219.2
OG0000371	CARHR025430, CARHR142610	XP_033147193.1, XP_009129664.1
OG0000371	CARHR011690	XP_033133931.1
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	XP_033133133.1, XP_009143159.1, XP_009143171.2, XP_009145761.1, XP_009143149.2, XP_009143139.1, XP_009143128.1, XP_009131634.2, XP_009137640.1, XP_009137643.1
OG0000374	CARHR041640	XP_033148498.1
OG0000374	CARHR041650, CARHR259760	XP_033133363.1, XP_033133367.1, XP_033133366.1
OG0000377	CARHR051720	XP_009103955.1
OG0000379	CARHR292240	XP_033134334.1, XP_033143351.1, XP_033134293.1, XP_033129985.1
OG0000380	CARHR048090	XP_033133811.1
OG0000380	CARHR048470	XP_033136803.1, XP_033135337.1
OG0000382	CARHR001910	XP_009111320.1, XP_009134447.1
OG0000382	CARHR009120	XP_009110844.1, XP_009148170.1
OG0000383	CARHR028050, CARHR028080	XP_009102895.1, XP_009102892.1
OG0000384	CARHR090630	XP_009146228.1
OG0000384	CARHR043000	XP_009107019.1, XP_009147659.1
OG0000386	CARHR163180	XP_009103856.1
OG0000386	CARHR147230	XP_009129561.1, XP_009152070.1
OG0000386	CARHR147220	XP_009152071.1
OG0000386	CARHR163190	XP_009116024.1
OG0000386	CARHR260720, CARHR163200	XP_009116022.1
OG0000387	CARHR138330	XP_009142924.1
OG0000387	CARHR224500	XP_033142012.1
OG0000387	CARHR138350	XP_033145318.1
OG0000388	CARHR101890	XP_009138228.1, XP_009117693.2, XP_033148601.1, XP_033142291.1, XP_009108634.1
OG0000389	CARHR168810	XP_009138961.1, XP_009105539.1, XP_033146230.1
OG0000389	CARHR168790	XP_018508658.1, XP_009138964.1, XP_018509646.2, XP_033136040.1, XP_033136010.1
OG0000390	CARHR095050	XP_009111665.1, XP_018514444.2, XP_009145769.1
OG0000391	CARHR022750	XP_009103240.1
OG0000391	CARHR022710	XP_009145349.1
OG0000391	CARHR022740	XP_009103242.1
OG0000391	CARHR022730	XP_009110142.2
OG0000391	CARHR022720	XP_009145345.1
OG0000392	CARHR159640, CARHR159630, CARHR159620	XP_009115699.1, XP_009101733.1
OG0000392	CARHR159760	XP_009102495.1
OG0000392	CARHR214620	XP_009139772.1
OG0000393	CARHR092860	XP_009123139.3, XP_033132405.1, XP_033146876.1
OG0000393	CARHR101190, CARHR092590	XP_033144962.1, XP_033145144.1
OG0000396	CARHR292620	XP_009151889.2, XP_033140725.1
OG0000398	CARHR088350, CARHR088360	XP_009117592.1
OG0000398	CARHR088340	XP_009117606.1
OG0000398	CARHR182690	XP_009117615.1
OG0000398	CARHR044860, CARHR044870	XP_009147520.1, XP_009106894.1, XP_009106896.1, XP_009147519.1, XP_009147518.2, XP_009107087.1
OG0000401	CARHR166780	XP_009103998.1
OG0000403	CARHR052710, CARHR052720	XP_009105503.2
OG0000403	CARHR052680	XP_033138716.1, XP_009120122.2, XP_009121285.1, XP_018513207.2
OG0000404	CARHR130390, CARHR206830, CARHR086060	XP_009122218.1, XP_033143081.1, XP_009133065.1, XP_009143612.1, XP_009141564.1, XP_033144021.1, XP_033143082.1, XP_009115956.1, XP_009146712.2, XP_018511274.2
OG0000406	CARHR196180	XP_009121423.1, XP_009131573.1
OG0000406	CARHR170190	XP_009116654.1
OG0000407	CARHR197660	XP_033137553.1
OG0000408	CARHR117190	XP_009140573.2, XP_033145333.1
OG0000408	CARHR117180	XP_033136684.1
OG0000409	CARHR235030	XP_018512240.1, XP_033143511.1, XP_033128395.1, XP_009107590.1
OG0000410	CARHR050930	XP_009104693.1
OG0000411	CARHR103290	XP_009136176.1
OG0000411	CARHR252910	XP_009144513.1, XP_009114557.1
OG0000412	CARHR267950	XP_009119993.1
OG0000412	CARHR234870	XP_009143223.1
OG0000412	CARHR041080	XP_009144926.1, XP_009107182.1
OG0000412	CARHR096480	XP_009145600.2, XP_009110281.1
OG0000413	CARHR088190	XP_009146482.1, XP_009124752.1
OG0000413	CARHR233890	XP_009137587.1, XP_009142182.1
OG0000414	CARHR025550	XP_033137302.1, XP_033133670.1
OG0000414	CARHR025540, CARHR025530	XP_009115359.1
OG0000414	CARHR227340	XP_009133966.1
OG0000415	CARHR196770, CARHR201040	XP_033132502.1
OG0000415	CARHR137680	XP_018514613.1
OG0000416	CARHR125400, CARHR125380	XP_033147681.1, XP_033147658.1, XP_033145498.1, XP_033145503.1, XP_033145501.1, XP_033145622.1
OG0000417	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	XP_009102534.1
OG0000420	CARHR111270	XP_009117175.1
OG0000420	CARHR135320, CARHR135310	XP_033146452.1
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	XP_009125150.1
OG0000421	CARHR263220	XP_009139822.1
OG0000422	CARHR009470	XP_009118318.1
OG0000422	CARHR009460, CARHR009450, CARHR222090	XP_009148245.1, XP_009148246.1, XP_009148244.2
OG0000423	CARHR065650	XP_009105938.1, XP_009127948.1
OG0000423	CARHR044630	XP_009147530.1
OG0000423	CARHR088730	XP_009146433.2, XP_009135344.1, XP_009117360.2
OG0000424	CARHR251840	XP_009134347.1, XP_033135858.1
OG0000425	CARHR086550, CARHR179580	XP_033138001.1, XP_009146767.1, XP_009146770.2, XP_033147425.1, XP_009146654.2, XP_033147424.1, XP_009146771.1
OG0000426	CARHR119980	XP_009147596.1, XP_033148335.1, XP_033148371.1, XP_033148615.1, XP_033131369.1
OG0000427	CARHR079970	XP_033132113.1
OG0000429	CARHR188110	XP_033129927.1, XP_009129964.1
OG0000429	CARHR202110	XP_009121978.2, XP_009131198.1
OG0000429	CARHR240310	XP_009126072.2
OG0000429	CARHR115900	XP_009140677.1, XP_009117057.1
OG0000430	CARHR106810	XP_009112393.1
OG0000430	CARHR243160	XP_009108112.1
OG0000430	CARHR294440	XP_009101932.1, NP_001289049.1
OG0000431	CARHR284150	XP_009138576.1, XP_009102845.1, XP_018510444.2
OG0000431	CARHR010120	XP_009148321.2
OG0000431	CARHR010110	XP_009148320.2, XP_009148319.2, XP_009118279.2, XP_009118276.2, XP_009118278.1
OG0000432	CARHR265630	XP_009119805.1
OG0000436	CARHR270460	XP_009120181.1, XP_009142069.1, XP_009132186.2, XP_009126926.1
OG0000436	CARHR110190	XP_009117525.1, XP_033144018.1, XP_009112624.1
OG0000437	CARHR033100	XP_009151477.1
OG0000437	CARHR033080	XP_009105682.1
OG0000437	CARHR033050	XP_009114790.1
OG0000438	CARHR253620	XP_033142113.1
OG0000438	CARHR229400	XP_033144148.1
OG0000439	CARHR005550	XP_009119097.1
OG0000439	CARHR169860	XP_009116612.1, XP_009138911.1, XP_009104208.2
OG0000439	CARHR125020	XP_009132781.2, XP_009144211.1
OG0000440	CARHR195730	XP_033145104.1
OG0000440	CARHR077430	XP_033128467.1, XP_009144983.1
OG0000441	CARHR091670	XP_009146085.3
OG0000441	CARHR091630	XP_009135484.1
OG0000441	CARHR091640	XP_009114776.1
OG0000442	CARHR147790, CARHR156510, CARHR220790, CARHR147780	XP_009109990.1
OG0000442	CARHR147800	XP_018513090.2
OG0000442	CARHR078290, CARHR078280, CARHR186290, CARHR049440, CARHR112960, CARHR112980, CARHR053110	XP_033145378.1
OG0000443	CARHR065170, CARHR065180	XP_009127921.1, NP_001288806.1, XP_009105889.1, XP_009127923.1
OG0000446	CARHR276320	XP_009130224.1
OG0000446	CARHR145200	XP_009114189.1, XP_009129126.1, NP_001288862.1
OG0000446	CARHR014840	XP_009148815.1, XP_009110545.1, XP_009117904.1
OG0000447	CARHR128030	XP_009132963.1
OG0000447	CARHR028030	XP_009109706.1, XP_009102896.1, XP_009113647.1
OG0000448	CARHR174490	XP_009128918.1, XP_033141448.1, XP_009128915.1, XP_033141010.1, XP_033141449.1
OG0000448	CARHR174500	XP_033141447.1
OG0000449	CARHR273500	XP_009126640.1, XP_009131961.1
OG0000449	CARHR273490	XP_018513341.2, XP_009120511.2, XP_018512380.1
OG0000452	CARHR238190	XP_009127934.1, XP_009108992.1, XP_009137908.1
OG0000453	CARHR219840	XP_018515263.2
OG0000454	CARHR265700, CARHR265680, CARHR265690	XP_033140108.1, XP_033141682.1, XP_009127217.1, XP_033140109.1, XP_009127219.1, XP_009132515.1, XP_009119810.2, XP_033137797.1, XP_033137798.1
OG0000455	CARHR031850	XP_033136653.1, XP_033136652.1, XP_033136134.1, XP_033135272.1
