Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0000218	CARHR147290	Aa_G238450.h1.t1, Aa_G222140.h1.t1
OG0000218	CARHR231070	Aa_G222160.h1.t1, Aa_G222160.h2.t1, Aa_G222150.h1.t1
OG0000218	CARHR144080	Aa_G509920.h1.t1
OG0000219	CARHR123060	Aa_G391920.h1.t1
OG0000220	CARHR211050	Aa_G151570.h1.t1
OG0000220	CARHR145120	Aa_G344900.h1.t1
OG0000224	CARHR071040	Aa_G129390.h1.t1
OG0000224	CARHR230420	Aa_G145140.h1.t1, Aa_G74580.h1.t1
OG0000224	CARHR048360, CARHR048350, CARHR048370	Aa_G95380.h1.t1
OG0000225	CARHR028850, CARHR028820, CARHR028900, CARHR028880, CARHR028810	Aa_G465030.h1.t1, Aa_G778410.h1.t1, Aa_G465020.h1.t1, Aa_G22120.h1.t1, Aa_G465070.h1.t1
OG0000226	CARHR087530, CARHR087540, CARHR160050, CARHR160040, CARHR028040	Aa_G464550.h1.t1, Aa_G464540.h1.t1
OG0000228	CARHR185670	Aa_G367290.h1.t1, Aa_G367300.h1.t1
OG0000228	CARHR064120	Aa_G412960.h1.t1
OG0000228	CARHR064090, CARHR064100	Aa_G417160.h1.t1
OG0000228	CARHR064130	Aa_G412940.h1.t1
OG0000228	CARHR064110	Aa_G412920.h1.t1
OG0000229	CARHR215270, CARHR251110, CARHR237670	Aa_G284830.h1.t1, Aa_G191220.h1.t1, Aa_G123140.h1.t1
OG0000229	CARHR063300, CARHR063270	Aa_G138220.h1.t1, Aa_G385540.h1.t1, Aa_G191200.h1.t1
OG0000230	CARHR069290, CARHR069250	Aa_G889510.h1.t1, Aa_G723560.h1.t1
OG0000230	CARHR069270, CARHR069280, CARHR069310, CARHR069260, CARHR284300	Aa_G465990.h1.t1
OG0000230	CARHR216400, CARHR216420	Aa_G723550.h1.t1, Aa_G723550.h2.t1
OG0000231	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1
OG0000232	CARHR085660	Aa_G216090.h1.t1
OG0000234	CARHR165130	Aa_G566620.h1.t1, Aa_G329140.h1.t1
OG0000234	CARHR165120	Aa_G729400.h1.t1
OG0000234	CARHR165110, CARHR134140	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1
OG0000234	CARHR199860	Aa_G388320.h1.t1
OG0000235	CARHR031310, CARHR091810	Aa_G484150.h1.t1
OG0000236	CARHR102630	Aa_G384940.h1.t1
OG0000236	CARHR062590, CARHR062610	Aa_G342510.h1.t1
OG0000236	CARHR102640	Aa_G133920.h1.t1
OG0000239	CARHR175550	Aa_G518570.h1.t1
OG0000239	CARHR116010, CARHR127060, CARHR127040	Aa_G197360.h1.t1, Aa_G201880.h1.t1, Aa_G201860.h1.t1
OG0000242	CARHR014460	Aa_G458130.h1.t1
OG0000244	CARHR228610	Aa_G213370.h1.t1
OG0000244	CARHR107520	Aa_G257190.h1.t1
OG0000247	CARHR180370, CARHR180470	Aa_G169270.h1.t1
OG0000247	CARHR180400	Aa_G322280.h1.t1
OG0000247	CARHR292600	Aa_G285150.h1.t1
OG0000248	CARHR253870	Aa_G389410.h1.t1
OG0000248	CARHR054340	Aa_G57040.h1.t1
OG0000248	CARHR166590	Aa_G373050.h1.t1
OG0000249	CARHR131110	Aa_G25260.h1.t1
OG0000249	CARHR131180, CARHR131170	Aa_G25290.h1.t1
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	Aa_G25280.h1.t1
OG0000254	CARHR093450	Aa_G316340.h1.t1, Aa_G494560.h1.t1
OG0000256	CARHR135560	Aa_G219570.h1.t1, Aa_G728720.h1.t1
OG0000257	CARHR102040, CARHR102030	Aa_G292060.h1.t1, Aa_G168750.h1.t1
OG0000257	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	Aa_G592420.h1.t1
OG0000258	CARHR147310	Aa_G636080.h1.t1, Aa_G276740.h1.t1
OG0000258	CARHR271060	Aa_G69130.h1.t1
OG0000258	CARHR147330	Aa_G276750.h1.t1
OG0000260	CARHR118070, CARHR209970	Aa_G456240.h1.t1
OG0000264	CARHR251330	Aa_G189060.h1.t1
OG0000265	CARHR108240, CARHR256080	Aa_G13620.h1.t1
OG0000266	CARHR265190	Aa_G394610.h1.t1, Aa_G394570.h1.t1, Aa_G77300.h1.t1, Aa_G299160.h1.t1
OG0000266	CARHR119130	Aa_G398660.h1.t1, Aa_G143210.h1.t1
OG0000266	CARHR167770	Aa_G167450.h1.t1, Aa_G22640.h1.t1
OG0000267	CARHR112680, CARHR112670	Aa_G279240.h1.t1, Aa_G279230.h1.t1
OG0000268	CARHR144670	Aa_G186470.h1.t1
OG0000268	CARHR211500	Aa_G443020.h1.t1
OG0000268	CARHR164050	Aa_G348540.h1.t1
OG0000269	CARHR219480	Aa_G218650.h1.t1
OG0000270	CARHR020400	Aa_G64840.h1.t1
OG0000272	CARHR253210	Aa_G1117810.h4.t1, Aa_G1117810.h2.t1, Aa_G1117810.h1.t1, Aa_G1117810.h3.t1, Aa_G1117810.h5.t1
OG0000273	CARHR038610	Aa_G184290.h1.t1, Aa_G255150.h1.t1
OG0000273	CARHR021360, CARHR021380	Aa_G33370.h1.t1
OG0000274	CARHR273300	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1
OG0000274	CARHR053220	Aa_G651390.h1.t1
OG0000274	CARHR122830	Aa_G199710.h1.t1
OG0000278	CARHR259720	Aa_G630560.h1.t1, Aa_G277500.h1.t1, Aa_G761800.h1.t1, Aa_G129230.h1.t1
OG0000281	CARHR229330, CARHR290760, CARHR040090	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1
OG0000281	CARHR147000	Aa_G455050.h1.t1
OG0000282	CARHR205620	Aa_G471630.h1.t1, Aa_G471640.h1.t1
OG0000282	CARHR205610	Aa_G471610.h1.t1
OG0000282	CARHR205590, CARHR205580, CARHR205600	Aa_G471600.h1.t1, Aa_G471590.h1.t1, Aa_G529880.h1.t1
OG0000283	CARHR180250	Aa_G1018150.h2.t1, Aa_G1018150.h1.t1
OG0000283	CARHR180280	Aa_G219520.h1.t1, Aa_G219510.h1.t1, Aa_G520320.h1.t1, Aa_G520310.h1.t1
OG0000284	CARHR183240, CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	Aa_G129870.h1.t1, Aa_G129860.h1.t1, Aa_G269360.h1.t1
OG0000288	CARHR112900, CARHR112590, CARHR083130	Aa_G219050.h1.t1
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	Aa_G104630.h1.t1
OG0000294	CARHR092710	Aa_G53610.h1.t1
OG0000294	CARHR131330	Aa_G159770.h1.t1
OG0000294	CARHR142440	Aa_G593400.h1.t1
OG0000294	CARHR249810	Aa_G46660.h1.t1
OG0000295	CARHR057270	Aa_G340170.h1.t1
OG0000296	CARHR073970	Aa_G105690.h1.t1, Aa_G291160.h1.t1
OG0000296	CARHR133380, CARHR168030	Aa_G278130.h1.t1
OG0000297	CARHR274100	Aa_G338300.h1.t1
OG0000299	CARHR119900	Aa_G105070.h1.t1
OG0000299	CARHR045650	Aa_G108960.h1.t1
OG0000300	CARHR103220	Aa_G152480.h1.t1
OG0000304	CARHR178140, CARHR177400, CARHR221590	Aa_G278950.h1.t1
OG0000308	CARHR065800	Aa_G10240.h1.t1
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	Aa_G234720.h1.t1
OG0000311	CARHR196640	Aa_G158100.h1.t1
OG0000311	CARHR038100	Aa_G110720.h1.t1
OG0000311	CARHR093170	Aa_G310220.h1.t1
OG0000311	CARHR215260	Aa_G350120.h1.t1
OG0000311	CARHR292180	Aa_G201270.h1.t1
OG0000314	CARHR004130	Aa_G477760.h1.t1
OG0000314	CARHR004140	Aa_G477770.h1.t1
OG0000319	CARHR204750, CARHR007730	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1
OG0000322	CARHR036870	Aa_G431220.h1.t1
OG0000323	CARHR267340	Aa_G88090.h1.t1
OG0000323	CARHR235380	Aa_G573680.h1.t1
OG0000325	CARHR102540, CARHR113870, CARHR034450, CARHR145800	Aa_G472730.h1.t1
OG0000327	CARHR164480, CARHR164490	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1
OG0000328	CARHR220880	Aa_G408720.h1.t1
OG0000328	CARHR263560, CARHR263570	Aa_G365280.h1.t1
OG0000330	CARHR152730	Aa_G132690.h1.t1, Aa_G132680.h1.t1
OG0000331	CARHR057780	Aa_G89920.h1.t1, Aa_G350.h1.t1
OG0000332	CARHR095140, CARHR040120	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1
OG0000334	CARHR163740	Aa_G297410.h1.t1
OG0000334	CARHR131810	Aa_G272430.h1.t1
OG0000334	CARHR250660	Aa_G99620.h1.t1, Aa_G99630.h1.t1
OG0000335	CARHR100860	Aa_G285200.h1.t1
OG0000336	CARHR065900, CARHR065920, CARHR065910, CARHR065890	Aa_G579240.h1.t1, Aa_G10200.h1.t1, Aa_G426940.h1.t1, Aa_G426940.h2.t1
OG0000336	CARHR065880	Aa_G10210.h1.t1
OG0000338	CARHR054520	Aa_G229600.h1.t1
OG0000338	CARHR183900	Aa_G151440.h1.t1
OG0000339	CARHR230740	Aa_G439790.h1.t1
OG0000339	CARHR000730	Aa_G299880.h1.t1
OG0000339	CARHR141230	Aa_G17010.h1.t1
OG0000340	CARHR138610	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1
OG0000340	CARHR138620	Aa_G581310.h1.t1, Aa_G581290.h1.t1, Aa_G581300.h1.t1, Aa_G581280.h1.t1
OG0000340	CARHR138640	Aa_G125250.h1.t1, Aa_G125240.h1.t1
OG0000342	CARHR212840, CARHR289150, CARHR287570	Aa_G84820.h1.t1
OG0000342	CARHR213880, CARHR291940, CARHR288130	Aa_G229810.h1.t1
OG0000342	CARHR291950	Aa_G201160.h1.t1
OG0000344	CARHR222620	Aa_G31240.h1.t1
OG0000345	CARHR012980	Aa_G328300.h1.t1, Aa_G328310.h1.t1
OG0000346	CARHR266760, CARHR284830	Aa_G82400.h1.t1
OG0000347	CARHR086360	Aa_G5620.h1.t1
OG0000349	CARHR107940, CARHR291770, CARHR107950	Aa_G329630.h1.t1
OG0000350	CARHR029080	Aa_G108410.h1.t1
OG0000351	CARHR089280	Aa_G317660.h1.t1
OG0000351	CARHR033160	Aa_G191190.h1.t1
OG0000351	CARHR033140	Aa_G559420.h1.t1
OG0000351	CARHR203560	Aa_G317650.h1.t1
OG0000351	CARHR033150	Aa_G791070.h1.t1
OG0000351	CARHR089270	Aa_G317670.h1.t1
OG0000352	CARHR017440	Aa_G647850.h1.t1
OG0000355	CARHR073530, CARHR073430	Aa_G293660.h1.t1
OG0000356	CARHR186490, CARHR186690	Aa_G309600.h1.t1
OG0000358	CARHR003600	Aa_G341210.h1.t1
OG0000358	CARHR203890	Aa_G359930.h1.t1
OG0000359	CARHR029510	Aa_G248930.h1.t1, Aa_G248920.h1.t1
OG0000360	CARHR177820	Aa_G42770.h1.t1
OG0000362	CARHR004290	Aa_G286200.h1.t1, Aa_G286220.h1.t1
OG0000362	CARHR016600	Aa_G30130.h1.t1
OG0000368	CARHR245730	Aa_G767750.h1.t1
OG0000368	CARHR245720	Aa_G728130.h1.t1
OG0000368	CARHR245750	Aa_G767760.h1.t1
OG0000370	CARHR017550	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000370	CARHR216970, CARHR185400, CARHR232710	Aa_G417850.h1.t1
OG0000371	CARHR025430, CARHR142610	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1
OG0000371	CARHR002600, CARHR005940	Aa_G41660.h1.t1
OG0000371	CARHR142620	Aa_G249890.h1.t1
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1
OG0000374	CARHR041650, CARHR259760	Aa_G370080.h1.t1
OG0000377	CARHR051700	Aa_G296460.h1.t1
OG0000377	CARHR051720	Aa_G296490.h1.t1
OG0000377	CARHR011030	Aa_G291290.h1.t1
OG0000377	CARHR051710	Aa_G296480.h1.t1
OG0000379	CARHR286290	Aa_G678780.h1.t1
OG0000380	CARHR012890, CARHR052820, CARHR051010	Aa_G298260.h1.t1, Aa_G895240.h1.t1
OG0000380	CARHR051040, CARHR047520	Aa_G262890.h1.t1, Aa_G894360.h1.t1
OG0000380	CARHR048520, CARHR048430	Aa_G454910.h1.t1
OG0000380	CARHR055240, CARHR048490	Aa_G357320.h1.t1
OG0000380	CARHR047950	Aa_G433450.h1.t1
OG0000380	CARHR048780	Aa_G357180.h1.t1
OG0000380	CARHR048080	Aa_G316660.h1.t1, Aa_G433430.h1.t1
OG0000381	CARHR179320, CARHR005970, CARHR007830, CARHR249280, CARHR000960, CARHR012810, CARHR002680, CARHR003300	Aa_G723430.h1.t1
OG0000382	CARHR001910	Aa_G191340.h1.t1
OG0000384	CARHR090630	Aa_G28170.h1.t1
OG0000384	CARHR043000	Aa_G173550.h1.t1
OG0000386	CARHR163180	Aa_G14260.h1.t1
OG0000386	CARHR163190	Aa_G14220.h1.t1
OG0000387	CARHR138350	Aa_G125360.h1.t1
OG0000389	CARHR054890	Aa_G368590.h1.t1
OG0000389	CARHR168790	Aa_G433100.h1.t1, Aa_G526170.h1.t1, Aa_G368520.h1.t1, Aa_G368510.h1.t1, Aa_G526240.h1.t1, Aa_G368530.h1.t1, Aa_G368570.h1.t1, Aa_G368560.h1.t1, Aa_G368550.h1.t1
OG0000391	CARHR022750	Aa_G549800.h1.t1
OG0000391	CARHR022710	Aa_G292720.h1.t1, Aa_G292700.h1.t1
OG0000391	CARHR022730	Aa_G292680.h1.t1, Aa_G292710.h1.t1
OG0000392	CARHR159690, CARHR159670	Aa_G131510.h1.t1
OG0000392	CARHR214610	Aa_G682470.h2.t1, Aa_G682470.h1.t1
OG0000392	CARHR159770	Aa_G379460.h1.t1, Aa_G320960.h1.t1
OG0000393	CARHR092860	Aa_G71220.h1.t1, Aa_G522720.h1.t1
OG0000396	CARHR292620	Aa_G303210.h1.t1
OG0000398	CARHR088350, CARHR088360	Aa_G535010.h1.t1
OG0000398	CARHR044860, CARHR044870	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000399	CARHR284260, CARHR101940, CARHR101950	Aa_G132580.h1.t1
OG0000403	CARHR052680	Aa_G564650.h1.t1
OG0000404	CARHR130390, CARHR206830, CARHR086060	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000406	CARHR196180	Aa_G499380.h1.t1, Aa_G162150.h1.t1
OG0000406	CARHR170190	Aa_G132700.h1.t1, Aa_G132710.h1.t1
OG0000408	CARHR117270	Aa_G446810.h1.t1
OG0000408	CARHR178010, CARHR117170	Aa_G446750.h1.t1, Aa_G623160.h1.t1
OG0000408	CARHR117190	Aa_G405250.h1.t1
OG0000408	CARHR117180	Aa_G446760.h1.t1, Aa_G446780.h1.t1
OG0000409	CARHR170770	Aa_G96320.h1.t1
OG0000410	CARHR050930	Aa_G639680.h1.t1
OG0000411	CARHR050150	Aa_G548750.h1.t1
OG0000411	CARHR252910	Aa_G320710.h3.t1, Aa_G320710.h2.t1, Aa_G320710.h1.t1
OG0000411	CARHR228790	Aa_G117430.h1.t1
OG0000412	CARHR267950	Aa_G123390.h1.t1
OG0000412	CARHR234870	Aa_G129640.h1.t1
OG0000412	CARHR041080	Aa_G561930.h1.t1
OG0000413	CARHR088190	Aa_G463610.h1.t1
OG0000413	CARHR270190	Aa_G232850.h1.t1
OG0000414	CARHR025550	Aa_G415750.h1.t1
OG0000414	CARHR025540, CARHR025530	Aa_G415770.h1.t1
OG0000414	CARHR227340	Aa_G422670.h1.t1, Aa_G422680.h1.t1, Aa_G422690.h1.t1
OG0000415	CARHR196770, CARHR201040	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000416	CARHR125400, CARHR125380	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1
OG0000420	CARHR111270, CARHR135320, CARHR135310	Aa_G340400.h1.t1
OG0000421	CARHR263220	Aa_G745430.h1.t1, Aa_G731640.h1.t1, Aa_G731640.h2.t1, Aa_G671850.h1.t1
OG0000422	CARHR009470	Aa_G73530.h1.t1, Aa_G73570.h1.t1
OG0000422	CARHR009460, CARHR009450	Aa_G194070.h1.t1
OG0000423	CARHR065650	Aa_G187340.h1.t1
OG0000423	CARHR044630	Aa_G184620.h1.t1
OG0000423	CARHR088730	Aa_G472320.h1.t1
OG0000424	CARHR251880	Aa_G133000.h1.t1
OG0000425	CARHR086550, CARHR179580	Aa_G906250.h1.t1
OG0000426	CARHR119980	Aa_G3600.h1.t1, Aa_G466720.h1.t1, Aa_G477210.h1.t1, Aa_G120370.h1.t1, Aa_G413880.h1.t1
OG0000427	CARHR072160	Aa_G257320.h1.t1
OG0000427	CARHR072170	Aa_G467340.h1.t1
OG0000429	CARHR188110	Aa_G70670.h1.t1
OG0000429	CARHR202110	Aa_G84570.h1.t1
OG0000429	CARHR240310	Aa_G542010.h1.t1
OG0000429	CARHR115900	Aa_G494160.h1.t1
OG0000430	CARHR106810	Aa_G313530.h1.t1
OG0000430	CARHR243160	Aa_G385150.h1.t1
OG0000430	CARHR111960, CARHR294440	Aa_G137980.h1.t1
OG0000431	CARHR284150	Aa_G202610.h1.t1
OG0000431	CARHR010120	Aa_G171300.h1.t1
OG0000432	CARHR265630	Aa_G586300.h1.t1
OG0000433	CARHR292650, CARHR181100, CARHR181080	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1
OG0000436	CARHR233780	Aa_G38530.h1.t1
OG0000436	CARHR270460	Aa_G22060.h1.t1
OG0000436	CARHR237210, CARHR110190	Aa_G726630.h1.t1
OG0000437	CARHR033050	Aa_G260280.h1.t1
OG0000438	CARHR229370	Aa_G590640.h1.t1
OG0000439	CARHR169860	Aa_G686900.h1.t1, Aa_G340530.h1.t1
OG0000439	CARHR125020	Aa_G167480.h1.t1
OG0000441	CARHR091670	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000441	CARHR091630	Aa_G417660.h1.t1
OG0000443	CARHR065160	Aa_G899430.h1.t1
OG0000446	CARHR276320	Aa_G13650.h1.t1
OG0000446	CARHR145200	Aa_G146200.h1.t1
OG0000446	CARHR014840	Aa_G117750.h1.t1
OG0000447	CARHR274540	Aa_G165620.h1.t1
OG0000447	CARHR128030	Aa_G305730.h1.t1
OG0000447	CARHR028030	Aa_G650850.h1.t1
OG0000449	CARHR273500	Aa_G33860.h1.t1
OG0000449	CARHR154360	Aa_G318830.h1.t1
OG0000449	CARHR273490	Aa_G33850.h1.t1
OG0000452	CARHR238190	Aa_G156110.h1.t1
OG0000453	CARHR122200	Aa_G162230.h1.t1
OG0000454	CARHR265700, CARHR265680, CARHR265690	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1
OG0000455	CARHR031850, CARHR022300, CARHR022290, CARHR022210, CARHR176330, CARHR022280, CARHR213610, CARHR022850	Aa_G272210.h1.t1
OG0000457	CARHR200680	Aa_G138380.h1.t1
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620, CARHR227560, CARHR254740	Aa_G297810.h1.t1
OG0000460	CARHR101390	Aa_G897000.h1.t1, Aa_G176030.h1.t1
OG0000461	CARHR000130	Aa_G106340.h1.t1
OG0000461	CARHR000120	Aa_G106350.h1.t1
OG0000461	CARHR131830	Aa_G272410.h1.t1
OG0000462	CARHR209710, CARHR209720	Aa_G157070.h1.t1
OG0000463	CARHR155090	Aa_G656970.h1.t1
OG0000463	CARHR155150, CARHR155070, CARHR155100	Aa_G656960.h2.t1, Aa_G656960.h1.t1, Aa_G770910.h1.t1
OG0000466	CARHR140210	Aa_G801790.h1.t1, Aa_G337110.h1.t1
OG0000468	CARHR164620	Aa_G331300.h1.t1
OG0000468	CARHR133660	Aa_G216900.h1.t1
OG0000471	CARHR028400	Aa_G366260.h1.t1
OG0000471	CARHR286910, CARHR028390, CARHR028370, CARHR028420	Aa_G109570.h1.t1
OG0000472	CARHR261860, CARHR261870	Aa_G568800.h1.t1, Aa_G853130.h1.t1
OG0000472	CARHR261880, CARHR261890	Aa_G119960.h1.t1, Aa_G119970.h1.t1
OG0000473	CARHR142770	Aa_G226140.h1.t1
OG0000473	CARHR275070	Aa_G448780.h1.t1
OG0000473	CARHR054380, CARHR261710	Aa_G495380.h1.t1
OG0000474	CARHR189790	Aa_G630820.h1.t1
OG0000474	CARHR157730, CARHR118230, CARHR238640	Aa_G106840.h1.t1, Aa_G554010.h1.t1, Aa_G273400.h1.t1
OG0000475	CARHR048280	Aa_G644850.h1.t1
OG0000475	CARHR048290, CARHR048270	Aa_G433350.h1.t1, Aa_G433360.h1.t1
OG0000476	CARHR187940	Aa_G70680.h1.t1, Aa_G392360.h1.t1
OG0000478	CARHR032310, CARHR032340, CARHR136030	Aa_G495170.h1.t1
OG0000481	CARHR050610	Aa_G366720.h1.t1, Aa_G48980.h1.t1, Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1
OG0000481	CARHR219220	Aa_G402960.h1.t1
OG0000482	CARHR059540, CARHR214170	Aa_G1117480.h1.t1
OG0000483	CARHR268750	Aa_G48300.h1.t1
OG0000483	CARHR268770, CARHR268760	Aa_G408490.h1.t1, Aa_G48330.h1.t1, Aa_G48310.h1.t1, Aa_G48320.h1.t1
OG0000484	CARHR177100, CARHR177030, CARHR177640, CARHR177140, CARHR177000	Aa_G488000.h1.t1, Aa_G636220.h1.t1, Aa_G519310.h1.t1
OG0000484	CARHR195270	Aa_G474090.h1.t1
OG0000487	CARHR003820, CARHR127370, CARHR078580	Aa_G38790.h3.t1
OG0000490	CARHR001520, CARHR000930, CARHR001530	Aa_G105960.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G211740.h1.t1
OG0000491	CARHR190880	Aa_G515580.h1.t1, Aa_G515610.h1.t1, Aa_G173840.h1.t1
OG0000491	CARHR190870, CARHR190860	Aa_G173830.h1.t1
OG0000492	CARHR032570	Aa_G750280.h1.t1
OG0000492	CARHR105980	Aa_G596710.h1.t1
OG0000493	CARHR287390	Aa_G388450.h1.t1, Aa_G152050.h1.t1, Aa_G708920.h1.t1, Aa_G560720.h1.t1, Aa_G885200.h1.t1, Aa_G850040.h1.t1, Aa_G615630.h1.t1, Aa_G504670.h1.t1, Aa_G870100.h1.t1, Aa_G155770.h1.t1, Aa_G101620.h1.t1, Aa_G262490.h1.t1, Aa_G857420.h1.t1, Aa_G747080.h1.t1, Aa_G747090.h1.t1, Aa_G540150.h1.t1, Aa_G888400.h1.t1, Aa_G31210.h1.t1, Aa_G155950.h1.t1, Aa_G390770.h1.t1, Aa_G99410.h1.t1, Aa_G8220.h1.t1, Aa_G12520.h1.t1, Aa_G575340.h1.t1, Aa_G907130.h1.t1, Aa_G61100.h1.t1, Aa_G443680.h1.t1
OG0000496	CARHR058790, CARHR151080, CARHR260560, CARHR214560, CARHR216850, CARHR289460	Aa_G490620.h1.t1
OG0000496	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700, CARHR054710, CARHR216860	Aa_G510720.h1.t1
OG0000498	CARHR266530	Aa_G505380.h1.t1
OG0000498	CARHR235590, CARHR027440	Aa_G159950.h1.t1
OG0000499	CARHR225130	Aa_G155390.h1.t1
OG0000499	CARHR071890	Aa_G470700.h1.t1
OG0000499	CARHR089350	Aa_G667610.h1.t1
OG0000500	CARHR177600, CARHR177550	Aa_G79600.h1.t1
OG0000501	CARHR287270	Aa_G455060.h1.t1
OG0000504	CARHR210740	Aa_G260600.h1.t1, Aa_G900860.h1.t1
OG0000504	CARHR083900	Aa_G756790.h1.t1
OG0000505	CARHR188350, CARHR188310, CARHR188370, CARHR188360, CARHR188300	Aa_G398030.h1.t1
OG0000506	CARHR179040, CARHR206880	Aa_G344060.h1.t1
OG0000507	CARHR052650	Aa_G740410.h1.t1, Aa_G186210.h1.t1, Aa_G208040.h1.t1
OG0000507	CARHR292080	Aa_G278050.h1.t1
OG0000508	CARHR134960, CARHR061710	Aa_G454760.h1.t1
OG0000510	CARHR289000	Aa_G192990.h1.t1
OG0000510	CARHR288930	Aa_G192980.h1.t1
OG0000511	CARHR097980	Aa_G384910.h1.t1
OG0000511	CARHR221890	Aa_G482170.h1.t1
OG0000511	CARHR049420	Aa_G162430.h1.t1
OG0000512	CARHR230700	Aa_G494770.h1.t1
OG0000513	CARHR163540	Aa_G402350.h1.t1, Aa_G249360.h1.t1
OG0000513	CARHR154420	Aa_G318800.h1.t1
OG0000513	CARHR273420	Aa_G33790.h1.t1
OG0000514	CARHR096080	Aa_G242880.h1.t1
OG0000514	CARHR096070	Aa_G242940.h1.t1
OG0000515	CARHR045880	Aa_G205580.h1.t1
OG0000520	CARHR171400	Aa_G57970.h1.t1
OG0000521	CARHR034110	Aa_G368910.h1.t1
OG0000522	CARHR256030	Aa_G129060.h1.t1, Aa_G129050.h1.t1
OG0000524	CARHR082540	Aa_G734800.h1.t1
OG0000524	CARHR082530	Aa_G734810.h1.t1
OG0000524	CARHR184200	Aa_G102310.h1.t1
OG0000525	CARHR089730	Aa_G140300.h1.t1
OG0000525	CARHR043730	Aa_G74240.h1.t1
OG0000526	CARHR156460	Aa_G563850.h1.t1
OG0000526	CARHR156430, CARHR156440	Aa_G254360.h1.t1, Aa_G788610.h1.t1
OG0000527	CARHR219800	Aa_G206570.h1.t1
OG0000529	CARHR191020, CARHR035960	Aa_G173930.h1.t1
OG0000532	CARHR174920, CARHR174960, CARHR146520, CARHR256250, CARHR174350, CARHR174370, CARHR112600, CARHR242450	Aa_G374830.h1.t1
OG0000533	CARHR112530, CARHR247520	Aa_G546420.h2.t1, Aa_G546420.h1.t1
OG0000533	CARHR242850, CARHR106570	Aa_G614650.h1.t1
OG0000534	CARHR049900	Aa_G222560.h1.t1, Aa_G222580.h1.t1, Aa_G222570.h1.t1, Aa_G222590.h1.t1
OG0000535	CARHR144760	Aa_G323320.h1.t1
OG0000535	CARHR052230	Aa_G8600.h1.t1
OG0000535	CARHR144750	Aa_G323370.h1.t1
OG0000537	CARHR251740	Aa_G187790.h1.t1
OG0000538	CARHR138720	Aa_G581380.h1.t1
OG0000538	CARHR138740	Aa_G284390.h1.t1
OG0000539	CARHR053020	Aa_G113660.h1.t1
OG0000539	CARHR124120, CARHR124130, CARHR124150	Aa_G374250.h1.t1
OG0000540	CARHR122810	Aa_G199700.h1.t1
OG0000540	CARHR122770	Aa_G199690.h1.t1
OG0000540	CARHR122760	Aa_G199680.h1.t1
