Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	Np007G417960
OG0000288	CARHR112900	Np002G076120, Np007G410970
OG0000288	CARHR112590	Np006G324750
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	Np007G394710
OG0000290	CARHR279290, CARHR058360	Np001G003170, Np004G255370
OG0000294	CARHR092710	Np007G392540
OG0000294	CARHR131330	Np006G338230
OG0000294	CARHR249810	Np003G187470
OG0000295	CARHR089620, CARHR089630	Np007G379540, Np006G342510
OG0000296	CARHR073970	Np006G337510
OG0000296	CARHR168030	Np003G144510
OG0000297	CARHR121660, CARHR121670, CARHR121680, CARHR121720	Np004G201930
OG0000297	CARHR274100	Np003G151840
OG0000297	CARHR095150	Np007G397060
OG0000298	CARHR089970	Np005G316810
OG0000299	CARHR119900	Np006G367710
OG0000299	CARHR071990	Np004G208320
OG0000299	CARHR045650	Np004G190450
OG0000300	CARHR103190, CARHR103130	Np007G389150
OG0000301	CARHR263710, CARHR257150	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010
OG0000301	CARHR113850, CARHR159730	Np001G031450
OG0000303	CARHR286360	Np002G108940
OG0000304	CARHR031350, CARHR031360	Np001G038540, Np005G309560
OG0000304	CARHR178140, CARHR177400, CARHR221590	Np001G038750
OG0000308	CARHR018220	Np004G238420
OG0000308	CARHR262010, CARHR018200	Np005G316710
OG0000310	CARHR157270	Np003G153250, Np003G152770
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	Np003G152090, Np001G045800, Np003G152100
OG0000311	CARHR196640	Np003G143670
OG0000311	CARHR038100	Np004G199430
OG0000311	CARHR093170	Np007G393150
OG0000311	CARHR215260	Np005G312280
OG0000311	CARHR292180	Np002G095870
OG0000313	CARHR038820	Np004G198950, Np004G198980
OG0000314	CARHR004130	Np004G255460
OG0000314	CARHR004140	Np004G255440
OG0000314	CARHR127110	Np006G357690
OG0000316	CARHR135700	Np006G331500
OG0000319	CARHR274060	Np005G304330
OG0000319	CARHR204750, CARHR007730	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000321	CARHR215670	Np004G208960
OG0000322	CARHR071920	Np002G073460
OG0000322	CARHR017730	Np004G239000, Np004G204080
OG0000322	CARHR260510, CARHR135390	Np006G331820, Np002G082860
OG0000323	CARHR267340	Np003G162270
OG0000323	CARHR235370	Np005G277410
OG0000323	CARHR235360	Np005G277420, Np005G277440
OG0000325	CARHR102540	Np005G299960
OG0000325	CARHR034450, CARHR145800	Np005G299980
OG0000327	CARHR164480, CARHR164490	Np002G097600, Np001G057660, Np001G057680, Np001G057670
OG0000328	CARHR220880	Np005G304570
OG0000328	CARHR263560, CARHR263570	Np005G314440
OG0000329	CARHR096590, CARHR167680	Np001G066400
OG0000330	CARHR169770, CARHR152730	Np007G378870
OG0000330	CARHR170350	Np001G049070, Np001G049100
OG0000332	CARHR193130, CARHR193110	Np003G147860
OG0000334	CARHR163740	Np001G056660
OG0000334	CARHR131810	Np006G336790
OG0000335	CARHR004430	Np004G255090
OG0000335	CARHR223360, CARHR035800	Np004G203620
OG0000335	CARHR027470	Np004G210810
OG0000336	CARHR065880	Np002G081720
OG0000338	CARHR183900	Np002G112620, Np002G111810, Np004G249560
OG0000339	CARHR230740	Np005G283750
OG0000339	CARHR000730	Np004G259200
OG0000339	CARHR141230	Np006G323420
OG0000340	CARHR138610	Np006G326900
OG0000340	CARHR138630	Np006G326830, Np006G326880
OG0000340	CARHR138640	Np006G326810
OG0000342	CARHR213880, CARHR291940, CARHR288130, CARHR262360	Np005G318870
OG0000344	CARHR187250, CARHR187260	Np001G013610, Np001G013620, Np001G041870
OG0000345	CARHR012980	Np004G244940
OG0000345	CARHR012960, CARHR035980	Np004G245050
OG0000345	CARHR012970	Np004G244950, Np004G245040
OG0000346	CARHR266760, CARHR284830	Np003G161270
OG0000347	CARHR086360	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000349	CARHR244070	Np005G267200
OG0000349	CARHR107940, CARHR291770, CARHR107950	Np006G364070
OG0000350	CARHR029110	Np004G212930
OG0000351	CARHR089280	Np007G379020, Np007G378990
OG0000351	CARHR033160	Np007G388910, Np001G008310
OG0000351	CARHR203560	Np002G084610
OG0000351	CARHR275230	Np001G009150
OG0000352	CARHR017440	Np004G239260
OG0000352	CARHR052660, CARHR053720	Np002G116100
OG0000355	CARHR073530, CARHR073430	Np002G071660
OG0000356	CARHR186490, CARHR186690	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000358	CARHR203870, CARHR003600	Np004G256010
OG0000358	CARHR203890	Np003G135720
OG0000360	CARHR289020	Np001G001460
OG0000361	CARHR086030	Np007G410320
OG0000361	CARHR099850	Np003G128980
OG0000362	CARHR062750	Np002G098770
OG0000363	CARHR288410	Np005G261020
OG0000368	CARHR245730	Np005G269260
OG0000368	CARHR245720	Np005G269240
OG0000368	CARHR058590, CARHR058530, CARHR058550, CARHR245740	Np005G269270
OG0000368	CARHR245750	Np005G269280
OG0000369	CARHR154410, CARHR123820	Np003G152480, Np004G251590
OG0000370	CARHR017550	Np004G239190
OG0000370	CARHR017540	Np004G239200
OG0000370	CARHR017510	Np004G239180
OG0000370	CARHR216970, CARHR185400, CARHR232710	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920
OG0000371	CARHR025430, CARHR142610	Np006G321660, Np003G162330
OG0000371	CARHR011690	Np005G306140
OG0000371	CARHR142620	Np006G321270, Np006G321650
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	Np005G278400, Np005G278420, Np005G278410, Np005G278390
OG0000374	CARHR041650, CARHR259760	Np006G361320
OG0000377	CARHR051700	Np002G116500
OG0000377	CARHR051720	Np002G116540
OG0000377	CARHR011030	Np002G116470, Np002G090780
OG0000377	CARHR051710	Np002G116530
OG0000379	CARHR292240	Np004G234080
OG0000380	CARHR046830, CARHR048520, CARHR048430	Np002G123760
OG0000380	CARHR048090, CARHR048540	Np006G361900
OG0000383	CARHR028050, CARHR028080	Np004G211550
OG0000384	CARHR043000	Np004G194020
OG0000386	CARHR163180	Np001G056060
OG0000386	CARHR147230	Np001G022850, Np001G022830, Np001G022820
OG0000386	CARHR163190	Np004G197570
OG0000386	CARHR260720, CARHR163200	Np001G056100
OG0000387	CARHR138330	Np006G327210
OG0000387	CARHR224500	Np003G184710
OG0000387	CARHR138350	Np006G326120
OG0000388	CARHR101890	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630
OG0000389	CARHR054890	Np005G317960
OG0000389	CARHR168790	Np001G063260
OG0000390	CARHR153480, CARHR190050, CARHR179180	Np001G010580
OG0000390	CARHR267450	Np003G162420, Np003G162400
OG0000390	CARHR095050	Np007G396900, Np007G396890
OG0000390	CARHR092870, CARHR151230	Np007G392350, Np007G392370, Np007G392400, Np007G378210
OG0000391	CARHR022750	Np004G232330
OG0000391	CARHR022740	Np004G232380
OG0000391	CARHR022720	Np004G232430
OG0000392	CARHR159640, CARHR159630, CARHR159620	Np001G051590, Np001G051560
OG0000396	CARHR292620	Np001G019970
OG0000398	CARHR044860, CARHR044870	Np004G191370, Np004G191380, Np004G191360
OG0000400	CARHR158010	Np001G020000
OG0000400	CARHR100730	Np005G272210, Np005G272200, Np005G272220
OG0000403	CARHR052710, CARHR052720	Np002G115780
OG0000403	CARHR052680	Np003G137600
OG0000404	CARHR130390, CARHR206830, CARHR086060	Np006G339530, Np001G054740, Np003G131430, Np007G410290
OG0000406	CARHR196180	Np003G144160
OG0000406	CARHR170190	Np002G105970, Np002G112240
OG0000408	CARHR117270	Np006G365350, Np006G365360
OG0000409	CARHR170770	Np005G319770, Np004G196970
OG0000409	CARHR235030	Np006G336340
OG0000410	CARHR055150, CARHR050950, CARHR050960, CARHR050930	Np002G118080
OG0000411	CARHR050150	Np002G119350
OG0000411	CARHR103290	Np007G389260
OG0000411	CARHR252910	Np003G183560
OG0000412	CARHR267950	Np003G163330
OG0000412	CARHR234870	Np005G278350
OG0000412	CARHR041080	Np004G196050
OG0000412	CARHR096480	Np007G380350
OG0000413	CARHR088190	Np007G407430
OG0000413	CARHR233890	Np005G279440
OG0000414	CARHR025540, CARHR025530	Np004G225620
OG0000415	CARHR186080	Np007G378170
OG0000416	CARHR125400, CARHR125380	Np006G355480, Np006G355650, Np006G355470, Np006G355660
OG0000420	CARHR135310	Np006G331960
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	Np005G314770, Np005G314820, Np005G314810, Np005G314850
OG0000421	CARHR263220	Np005G314760
OG0000422	CARHR009470	Np004G249670, Np001G044100
OG0000423	CARHR065650	Np002G082000
OG0000423	CARHR044630	Np004G191630
OG0000423	CARHR088730	Np007G406460
OG0000424	CARHR251850	Np003G185160
OG0000424	CARHR251840	Np003G185190
OG0000425	CARHR043170, CARHR103140	Np004G193780
OG0000425	CARHR086550, CARHR179580	Np007G409560
OG0000426	CARHR284410	Np002G102930
OG0000427	CARHR072170	Np002G073180
OG0000429	CARHR188110	Np001G012860
OG0000429	CARHR202110	Np003G137770
OG0000429	CARHR115900	Np006G363880
OG0000430	CARHR106810	Np007G377070
OG0000430	CARHR243160	Np005G265490
OG0000430	CARHR111960	Np006G371120
OG0000431	CARHR284150	Np002G113550
OG0000431	CARHR010120	Np004G248890
OG0000431	CARHR010110	Np004G248900
OG0000432	CARHR265630	Np003G165250
OG0000435	CARHR104640	Np004G236930
OG0000436	CARHR233780	Np005G279590
OG0000436	CARHR270460	Np003G157260
OG0000436	CARHR110190	Np007G372950
OG0000437	CARHR033100	Np004G206680
OG0000437	CARHR033080	Np004G206690
OG0000437	CARHR033050	Np004G206660, Np004G206670, Np001G036170
OG0000438	CARHR253620	Np003G182660
OG0000439	CARHR005550	Np004G253720
OG0000439	CARHR169860	Np001G064720
OG0000439	CARHR125020	Np006G355120
OG0000440	CARHR195730	Np003G128340, Np003G128320, Np003G144800
OG0000440	CARHR077420	Np007G422200
OG0000440	CARHR077430	Np004G198320
OG0000441	CARHR091670	Np007G390830
OG0000441	CARHR091630, CARHR091640	Np007G390750
OG0000442	CARHR147790, CARHR156510, CARHR220790, CARHR147780	Np005G260740
OG0000442	CARHR147800	Np001G047650
OG0000446	CARHR276320	Np001G007230
OG0000446	CARHR145200	Np001G025190
OG0000446	CARHR014840	Np004G242300
OG0000447	CARHR090020	Np007G404710
OG0000447	CARHR128030	Np006G343160
OG0000447	CARHR028030	Np004G211530
OG0000448	CARHR174500	Np001G033730
OG0000449	CARHR154370	Np001G045710
OG0000449	CARHR273500	Np003G152360
OG0000449	CARHR154360	Np001G045700
OG0000449	CARHR273490	Np003G152370
OG0000452	CARHR238190	Np005G273480
OG0000454	CARHR265700, CARHR265680, CARHR265690	Np003G165150
OG0000455	CARHR022280, CARHR213610, CARHR022850	Np004G233010
OG0000456	CARHR180690, CARHR206570	Np007G387920, Np004G226780, Np003G132300
OG0000457	CARHR200680	Np003G139280
OG0000457	CARHR266510	Np003G163930, Np003G164080, Np003G164050
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620	Np005G287320, Np005G287280
OG0000459	CARHR227560, CARHR254740	Np005G287330, Np005G287340
OG0000461	CARHR000130	Np004G206830, Np004G259930
OG0000461	CARHR000120	Np004G259940
OG0000461	CARHR131830	Np006G336810, Np006G336820, Np006G336800
OG0000462	CARHR209710, CARHR209720	Np007G374660
OG0000463	CARHR154970, CARHR155030	Np001G046500, Np001G046440, Np001G046450
OG0000463	CARHR155150, CARHR155070, CARHR155100	Np001G046420
OG0000466	CARHR140210	Np006G324970
OG0000466	CARHR140230	Np006G324960
OG0000468	CARHR164620	Np001G057840
OG0000468	CARHR126780	Np006G357390
OG0000468	CARHR133660	Np006G334580
OG0000471	CARHR028400	Np004G211890
OG0000472	CARHR261860, CARHR261870	Np005G317120, Np005G317110, Np005G317080, Np005G317060
OG0000472	CARHR261880, CARHR261890	Np005G317040, Np005G316840
OG0000473	CARHR142770	Np006G321410
OG0000473	CARHR172740	Np001G068690
OG0000473	CARHR261710	Np005G317530
OG0000474	CARHR189790	Np001G010930, Np001G049630
OG0000474	CARHR157730, CARHR118230, CARHR238640	Np006G366370
OG0000475	CARHR048280	Np002G122020, Np002G121880, Np002G122230, Np002G121910, Np002G121940
OG0000475	CARHR048290, CARHR048270	Np002G122010
OG0000476	CARHR274050, CARHR130790, CARHR187530, CARHR188130, CARHR187940	Np001G012720
OG0000476	CARHR187930	Np001G013200, Np001G012730
OG0000477	CARHR206050, CARHR132920, CARHR272250, CARHR107490	Np003G154550, Np003G132840, Np006G335660
OG0000481	CARHR050610	Np002G118670
OG0000481	CARHR219220	Np002G101110
OG0000482	CARHR059540	Np002G093240
OG0000482	CARHR214170	Np005G313460
OG0000483	CARHR268750	Np003G159730, Np003G159870
OG0000483	CARHR268770, CARHR268760	Np003G159720, Np003G159710
OG0000486	CARHR166240, CARHR166160	Np006G323370, Np006G336630
OG0000487	CARHR127370	Np006G346030
OG0000489	CARHR284350	Np007G416580, Np007G418540
OG0000490	CARHR001520, CARHR000930, CARHR001530	Np004G258020, Np004G258340
OG0000491	CARHR190880	Np003G150780
OG0000491	CARHR190870, CARHR190860	Np003G150790
OG0000492	CARHR032570, CARHR105980, CARHR105990	Np003G157160
OG0000496	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700, CARHR054710, CARHR216860	Np008G426990
OG0000497	CARHR056780	Np007G399200
OG0000498	CARHR266530	Np003G163900
OG0000498	CARHR235590, CARHR027440	Np005G277130
OG0000499	CARHR225130	Np005G291890
OG0000499	CARHR089350	Np007G405570
OG0000500	CARHR177600, CARHR177550	Np004G236390
OG0000500	CARHR177610, CARHR177580	Np004G236400, Np001G038420
OG0000501	CARHR287270	Np004G203910
OG0000503	CARHR220240, CARHR220250, CARHR220260	Np002G115090, Np005G318520
OG0000504	CARHR210740	Np003G126850
OG0000504	CARHR083900	Np007G413350
OG0000506	CARHR179040, CARHR206880	Np003G131500
OG0000506	CARHR064690	Np002G083270, Np002G083280
OG0000507	CARHR052650	Np002G078910, Np002G121110
OG0000507	CARHR292080	Np002G123330
OG0000508	CARHR134960, CARHR061710	Np006G327700
OG0000510	CARHR288780, CARHR052490, CARHR289000, CARHR288820, CARHR052480, CARHR288790, CARHR288930	Np002G116120
OG0000511	CARHR097980	Np007G382620
OG0000511	CARHR221890	Np005G303470
OG0000511	CARHR049420	Np002G120210
OG0000512	CARHR230700	Np005G283790
OG0000513	CARHR163540	Np001G056460
OG0000513	CARHR154420	Np001G045750
OG0000513	CARHR273420	Np003G152500
OG0000515	CARHR045880	Np004G190200
OG0000521	CARHR034110	Np004G204100
OG0000521	CARHR260010	Np003G176230
OG0000521	CARHR071770	Np002G073540
OG0000522	CARHR032270	Np004G205820
OG0000522	CARHR256050	Np003G178580
OG0000522	CARHR256030	Np003G178600
OG0000523	CARHR141810	Np006G322790
OG0000523	CARHR172050	Np001G067730
OG0000523	CARHR172040	Np001G067720
OG0000524	CARHR082540	Np007G414900, Np005G309320
OG0000524	CARHR082530	Np007G414910, Np007G414950
OG0000524	CARHR184200	Np001G018020
OG0000525	CARHR072060	Np002G073270
OG0000525	CARHR017500	Np004G239210
OG0000525	CARHR043730	Np004G192850
OG0000526	CARHR156460	Np001G047600
OG0000527	CARHR219800	Np005G306750
OG0000527	CARHR219720, CARHR219700	Np005G306910
OG0000529	CARHR035960	Np003G150630
OG0000529	CARHR151360	Np001G044310
OG0000530	CARHR196080	Np004G249530, Np004G249410, Np003G144290
OG0000530	CARHR196090	Np007G422370, Np007G422270
OG0000532	CARHR112600	Np005G304820
OG0000532	CARHR247170	Np005G317480
OG0000532	CARHR050090	Np005G306660, Np005G305110
OG0000532	CARHR182050, CARHR254560, CARHR176360, CARHR224730	Np006G330270
OG0000532	CARHR185080	Np005G317420
OG0000533	CARHR112530	Np005G261250, Np006G369990
OG0000534	CARHR049900	Np002G119620
OG0000535	CARHR144790, CARHR052230	Np002G117340
OG0000537	CARHR251740	Np003G185370
OG0000538	CARHR138740	Np006G326730, Np003G153770
OG0000539	CARHR053020	Np001G000020
OG0000539	CARHR124120, CARHR124130, CARHR124150	Np006G360600
OG0000540	CARHR122730, CARHR122750	Np006G360630
OG0000541	CARHR122640, CARHR122630, CARHR122450, CARHR122440	Np006G360540
OG0000542	CARHR197170	Np003G143150
OG0000542	CARHR038830	Np004G198940
OG0000542	CARHR076570	Np007G423250
OG0000543	CARHR117600, CARHR117550	Np006G365660, Np001G044830
OG0000544	CARHR004720	Np004G254830, Np004G254780, Np004G254810
OG0000545	CARHR068380	Np002G078500
OG0000545	CARHR068370, CARHR288980, CARHR288990	Np002G078560
OG0000546	CARHR293380	Np007G376380
OG0000547	CARHR254600, CARHR254540, CARHR254550	Np003G181300
OG0000550	CARHR044240	Np003G166830, Np004G192230
OG0000551	CARHR278730	Np001G004080
OG0000551	CARHR247360	Np005G261440
OG0000551	CARHR203480	Np003G136120
OG0000552	CARHR172580	Np006G321880
OG0000553	CARHR033230	Np004G207850, Np004G207110
OG0000553	CARHR033290	Np004G207840, Np004G207340, Np004G207920, Np004G207120, Np004G207480
OG0000553	CARHR033280	Np004G207460
OG0000553	CARHR033250	Np004G207260, Np004G207680
OG0000554	CARHR035310, CARHR181990	Np001G042670
OG0000554	CARHR050810	Np002G112730, Np002G118220
OG0000555	CARHR255750, CARHR254040, CARHR254030, CARHR256630	Np003G182070
OG0000555	CARHR054900	Np002G116570
OG0000556	CARHR101180	Np007G387580
OG0000557	CARHR170590	Np001G065760
OG0000557	CARHR140000	Np006G325260
OG0000558	CARHR052330	Np006G337850
OG0000558	CARHR102980	Np006G347620, Np006G353170, Np006G352480
OG0000559	CARHR210420	Np003G127110
OG0000559	CARHR015050, CARHR210690, CARHR210580	Np007G378410
OG0000560	CARHR273000, CARHR273010	Np003G152880
OG0000561	CARHR278990, CARHR278980	Np001G003610
OG0000562	CARHR080300	Np007G418000
OG0000562	CARHR198680	Np003G141560
OG0000562	CARHR186820	Np001G014270
OG0000563	CARHR215210	Np005G312360
OG0000564	CARHR239580	Np005G271440
OG0000564	CARHR117100	Np006G365100
OG0000564	CARHR117130	Np006G365200, Np006G365080, Np006G365220
OG0000565	CARHR198270, CARHR198280	Np004G228620
OG0000565	CARHR263620, CARHR063120, CARHR063110	Np002G085990
OG0000565	CARHR024590	Np002G085980
OG0000566	CARHR192260, CARHR192500	Np003G148600
OG0000566	CARHR192240	Np003G148820
OG0000566	CARHR192270	Np003G148810
OG0000570	CARHR076040	Np007G423940
OG0000570	CARHR197790	Np003G134070
OG0000571	CARHR274450	Np003G151390
OG0000571	CARHR007910	Np004G251280
OG0000572	CARHR065140, CARHR154580	Np001G045840
OG0000572	CARHR262730, CARHR066650, CARHR066630	Np002G080890, Np002G080880
OG0000573	CARHR042250	Np004G194890
OG0000574	CARHR034500, CARHR120350	Np005G297640, Np005G297620
OG0000575	CARHR187460	Np001G043700, Np005G264060, Np002G091560
OG0000578	CARHR010580	Np004G248330
OG0000578	CARHR053260	Np002G114940
OG0000578	CARHR063060	Np002G086070
OG0000579	CARHR233190	Np005G280250
OG0000580	CARHR139380	Np006G325880
OG0000582	CARHR155630, CARHR191090	Np003G150520
OG0000582	CARHR008240	Np004G250990
OG0000583	CARHR005640, CARHR124970	Np006G355060
OG0000583	CARHR005650	Np004G253630
OG0000584	CARHR179130	Np001G040230
OG0000584	CARHR236290, CARHR111080	Np005G276330
OG0000585	CARHR128570, CARHR089580, CARHR029430	Np007G402940, Np007G405290, Np006G342010, Np004G213180
OG0000586	CARHR180450	Np001G042940
OG0000587	CARHR250190	Np003G187920
OG0000587	CARHR142210	Np006G322270
OG0000587	CARHR001430	Np004G258420
OG0000588	CARHR089880	Np007G404890
OG0000588	CARHR137740	Np006G328260
OG0000588	CARHR043540	Np004G193210
OG0000589	CARHR273400	Np003G152530
OG0000589	CARHR154440, CARHR154430	Np001G045760
OG0000590	CARHR002150	Np001G014720, Np001G014510
OG0000592	CARHR038260	Np004G199190
OG0000592	CARHR093430	Np007G393760
OG0000592	CARHR018660	Np004G237800
OG0000593	CARHR071980	Np001G046810
OG0000593	CARHR152220, CARHR152190	Np006G358690
OG0000594	CARHR157090, CARHR157100	Np001G048370
OG0000595	CARHR151600	Np001G044160
OG0000595	CARHR191110, CARHR117250	Np003G150480
OG0000596	CARHR192820	Np003G148230, Np003G160400
OG0000597	CARHR124410	Np006G348250, Np006G354670, Np006G354370, Np006G348650, Np006G347920, Np006G352790
OG0000597	CARHR124720	Np006G354380, Np006G348640
OG0000600	CARHR270290	Np003G157370
OG0000600	CARHR237140	Np005G275230
OG0000601	CARHR197820	Np003G142410
OG0000601	CARHR263090	Np005G315020
OG0000601	CARHR154070	Np001G018800
OG0000602	CARHR272090	Np003G127540
OG0000602	CARHR163070	Np001G056000
OG0000604	CARHR173130	Np006G321040
OG0000604	CARHR232350	Np005G281430
