Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0000219	CARHR123060	nbis-gene-1037, nbis-gene-362
OG0000219	CARHR277080	AL835U10030
OG0000219	CARHR266750	AL8G28390, AL8G28400
OG0000220	CARHR050490	nbis-gene-390
OG0000220	CARHR147550, CARHR269160	AL8G31350
OG0000220	CARHR269100	AL77U10060, AL5G15330
OG0000220	CARHR145130	AL5G11890
OG0000224	CARHR071060, CARHR071050	AL2G37740
OG0000224	CARHR071040	AL2G37720
OG0000224	CARHR230420	AL7G20350
OG0000224	CARHR048360, CARHR048350, CARHR048370	AL2G12370, AL2G12360
OG0000226	CARHR279920	AL5G14060, AL8G40780
OG0000226	CARHR087530, CARHR087540	AL1G41350
OG0000226	CARHR028040	AL1G42110
OG0000228	CARHR064140	AL2G30310
OG0000228	CARHR185670	AL6G40330, AL6G40180
OG0000229	CARHR215270, CARHR251110	AL7G22490, AL7G22500, AL6G29250, AL6G29230, AL7G22480
OG0000229	CARHR163030	AL1G54760, AL1G59580, AL1G61110
OG0000230	CARHR069290, CARHR069250	AL1G65590, AL8G15430
OG0000230	CARHR069270	AL2G35830
OG0000230	CARHR069370	AL2G35840
OG0000231	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590	AL7G51760
OG0000231	CARHR056340, CARHR220460	AL7G43870
OG0000231	CARHR059750	AL2G25780, AL2G25790
OG0000232	CARHR080100	AL3G16300
OG0000232	CARHR105540	AL3G46870
OG0000234	CARHR165130	AL5G36230
OG0000234	CARHR165120	AL5G36220
OG0000234	CARHR165110	AL5G36210
OG0000234	CARHR134140	AL4G36690
OG0000234	CARHR199860	AL6G24190
OG0000235	CARHR031880	AL1G46640, AL1G46660, AL1G46620
OG0000235	CARHR036380, CARHR036970	AL1G53610
OG0000235	CARHR091790	AL3G29470
OG0000236	CARHR000080, CARHR100230, CARHR102630	AL2G23070
OG0000236	CARHR260580	AL6G43290, AL6G43280
OG0000240	CARHR062190	AL4G17660, AL4G17920, AL4G17900
OG0000242	CARHR105760, CARHR105770, CARHR105730	AL3G47130
OG0000242	CARHR014460	AL1G25950
OG0000242	CARHR014490	nbis-gene-83
OG0000244	CARHR228610	AL7G32050
OG0000244	CARHR252730	AL6G48290
OG0000244	CARHR107520	AL6G48310
OG0000247	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710	AL7G45500
OG0000248	CARHR253860, CARHR253820, CARHR253850	AL6G47240
OG0000248	CARHR253870	AL6G47230
OG0000248	CARHR253840	AL6G43900
OG0000248	CARHR054340	AL2G18850
OG0000248	CARHR166590	AL5G37800
OG0000249	CARHR131110	AL4G32970
OG0000249	CARHR131180, CARHR131170	AL4G32990
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	AL4G32980
OG0000250	CARHR063130, CARHR063150	AL5G35460
OG0000250	CARHR063140	AL2G29310
OG0000250	CARHR215600	AL2G29280
OG0000252	CARHR100570, CARHR100650	AL6G12310
OG0000252	CARHR095190	AL6G12270
OG0000252	CARHR100580	AL6G12290
OG0000254	CARHR093470, CARHR093450	AL4G15410, AL4G21500
OG0000254	CARHR135220	AL1G15160
OG0000256	CARHR135560	AL4G38290
OG0000257	CARHR041320	nbis-gene-282, AL1G59050, nbis-gene-269
OG0000257	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110	nbis-gene-1899
OG0000258	CARHR147300	AL5G15050, AL5G15060, AL5G15070
OG0000258	CARHR271060	AL8G33230
OG0000258	CARHR147340	AL5G15100
OG0000258	CARHR147330	AL5G15090
OG0000260	CARHR256020	AL6G44610
OG0000260	CARHR176630, CARHR118070, CARHR209970	AL5G23490
OG0000264	CARHR252330, CARHR252290, CARHR251320	AL6G48830
OG0000264	CARHR252280, CARHR252320, CARHR252310	AL6G49330, AL6G48870
OG0000264	CARHR251330	AL6G49970, AL6G49560
OG0000265	CARHR217290	nbis-gene-1018
OG0000265	CARHR108240	nbis-gene-338
OG0000265	CARHR256080	AL7G40240
OG0000266	CARHR265190	AL5G43310, AL5G43300
OG0000266	CARHR119130	AL5G20610, AL5G20620
OG0000266	CARHR167770	AL7G51710, AL5G39240
OG0000267	CARHR020040	AL1G32210
OG0000267	CARHR112680, CARHR112670	nbis-gene-932, AL4G10910
OG0000268	CARHR144670	AL5G11250
OG0000268	CARHR049930	AL2G13720
OG0000268	CARHR144630	AL5G11220
OG0000268	CARHR211500	AL6G11010
OG0000268	CARHR164050	AL5G35180
OG0000269	CARHR033120	AL1G48110
OG0000270	CARHR243020, CARHR106740	AL3G49100
OG0000270	CARHR020400	AL1G32640
OG0000271	CARHR252250	AL6G48650
OG0000273	CARHR038710, CARHR038690, CARHR038330	AL1G55400
OG0000273	CARHR038610	AL1G52480, AL1G52390
OG0000274	CARHR273300	AL8G36240
OG0000274	CARHR053220	AL2G16910
OG0000274	CARHR122830	AL4G24200
OG0000275	CARHR097870	AL3G36100, AL5G18930, nbis-gene-754, AL3G36150, AL3G36140, AL3G36110, AL3G36090
OG0000276	CARHR218850	AL9U10390
OG0000276	CARHR188490	nbis-gene-1569
OG0000277	CARHR290100	AL7G39740
OG0000277	CARHR290060	AL7G39770
OG0000277	CARHR290070	AL7G39760
OG0000277	CARHR290080	AL7G39720
OG0000281	CARHR040090	AL1G57560
OG0000281	CARHR025250	AL1G67480, AL1G67450
OG0000281	CARHR290770, CARHR147000	AL5G14680
OG0000282	CARHR205620	AL6G17840
OG0000282	CARHR205610	AL6G17860
OG0000282	CARHR205590, CARHR205580, CARHR205600	AL6G17870
OG0000283	CARHR180250	AL8G17000, AL8G17010, AL178U10040, AL117U10040
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	AL3G16620
OG0000286	CARHR253160, CARHR266730	AL8G28540, AL8G28530, AL8G28470, AL8G28350
OG0000286	CARHR257990, CARHR224090, CARHR266780, CARHR036480	AL8G28560
OG0000286	CARHR266790, CARHR284840	AL8G28510, AL8G28520, AL211U10010
OG0000288	CARHR112590	nbis-gene-1364, nbis-gene-1197
OG0000288	CARHR083130	AL3G21170, AL3G21160, nbis-gene-679, AL3G17610
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	AL3G31960
OG0000290	CARHR279290, CARHR058360	AL8G42910
OG0000290	CARHR262050	nbis-gene-1903
OG0000294	CARHR092710	AL3G30460
OG0000294	CARHR131330	AL4G33090
OG0000294	CARHR249810	AL6G51460
OG0000294	CARHR001810	AL1G11840
OG0000296	CARHR073970	AL3G52720, AL3G49080
OG0000296	CARHR170750	AL7G47200, AL5G38700
OG0000296	CARHR133380	AL4G35970
OG0000297	CARHR118860, CARHR244920, CARHR244890	AL7G14480
OG0000297	CARHR274100	AL8G37040
OG0000297	CARHR095150	AL3G33140
OG0000298	CARHR226410, CARHR120100, CARHR226430	AL7G34440
OG0000298	CARHR226470	AL7G18840
OG0000299	CARHR071990	nbis-gene-617
OG0000299	CARHR045660, CARHR045680, CARHR152230	nbis-gene-314, nbis-gene-311, nbis-gene-312
OG0000299	CARHR045650	AL1G64190
OG0000300	CARHR103210	AL3G42860
OG0000300	CARHR103220	AL3G42960, AL3G42950
OG0000300	CARHR103190, CARHR103130	AL3G43040
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	AL1G50970
OG0000304	CARHR031350, CARHR031360	AL8G14520
OG0000304	CARHR180680	AL8G14490, AL8G14480
OG0000304	CARHR094510	AL4G18170
OG0000308	CARHR018220	AL7G42450
OG0000308	CARHR018200	AL1G29920
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	AL71U10060, AL8G36700, AL8G36790
OG0000311	CARHR196640	AL6G27540
OG0000311	CARHR038100	AL1G55110
OG0000311	CARHR093170	AL3G30980
OG0000311	CARHR215260	AL7G46360
OG0000311	CARHR292180	AL2G23890
OG0000313	CARHR038820	AL1G55550
OG0000314	CARHR004130	AL1G14460
OG0000314	CARHR004140	AL1G14470
OG0000314	CARHR126540	AL4G28090
OG0000314	CARHR127110	AL4G28660
OG0000316	CARHR135700	AL4G38410, AL4G38350, AL4G38450
OG0000319	CARHR204750, CARHR007730	AL1G18260
OG0000321	CARHR215670	AL7G46030
OG0000321	CARHR215220	AL7G46410
OG0000321	CARHR215200, CARHR215650, CARHR215620, CARHR215640	AL7G46130, AL7G38390, AL7G38360, AL7G46040, AL7G46050
OG0000321	CARHR215560, CARHR215610, CARHR215570	AL7G46160, AL7G46150
OG0000322	CARHR071920	AL2G38770
OG0000322	CARHR017730	AL1G29380
OG0000322	CARHR260510, CARHR135390	AL4G38060, AL4G38120, AL6G43180
OG0000323	CARHR267340	AL8G29280
OG0000323	CARHR235370	AL7G25050
OG0000323	CARHR235380	AL7G25030
OG0000323	CARHR235360	AL7G25060
OG0000324	CARHR116560	AL8G29350, AL3G45890, AL4G20200, AL3G44720, AL6G42170, AL6G37470, AL9U11160, AL4G17620, AL4G20220, AL5G19210, AL1G53800, AL6G37460, AL4G18080, AL5G20680, nbis-gene-832, AL59U10070, AL7G49430, AL4G30830, AL89U10020, AL6G40200, AL8G19950, AL3G42090, AL4G18640, AL3G45330, AL1G50660
OG0000325	CARHR102540	AL7G44480
OG0000325	CARHR034450, CARHR145800	AL3G47030
OG0000327	CARHR164480, CARHR164490	AL5G18190, AL5G18170, AL5G35660, AL5G35670
OG0000328	CARHR220880	AL7G41460
OG0000328	CARHR263580	AL7G51460, AL7G51480, AL7G51490
OG0000328	CARHR263590	AL7G51500
OG0000330	CARHR170010	AL5G41650, AL5G41630
OG0000330	CARHR170350	AL5G42230
OG0000331	CARHR057780	AL2G18810, AL8G15360, AL7G51990, AL3G41540, AL4G19070, AL1G65550, AL7G43560, AL6G38580, AL8G19240, AL6G41070, AL9U12130, AL2G15790, AL8G20340, AL3G39650, AL4G19750, AL8G21750, AL6G42480, AL25U10040, AL4G18690, AL3G43060
OG0000332	CARHR055410	nbis-gene-443
OG0000332	CARHR193130, CARHR193110	AL6G31290
OG0000332	CARHR095140, CARHR040120	AL8G15650
OG0000334	CARHR163740	AL5G34800
OG0000334	CARHR131810	AL4G34640
OG0000334	CARHR250680	AL6G50670, AL6G50680
OG0000334	CARHR250610	AL6G50700
OG0000335	CARHR004430	AL1G14750
OG0000335	CARHR223360	nbis-gene-1835
OG0000335	CARHR035800	AL1G54230, AL1G54220
OG0000335	CARHR100860	AL3G40150
OG0000335	CARHR027470	nbis-gene-691
OG0000335	CARHR027480	nbis-gene-162
OG0000336	CARHR065880	AL2G32630
OG0000338	CARHR183900	AL1G67290, AL2G18590
OG0000339	CARHR230740	AL7G30060
OG0000339	CARHR248520	AL6G53040
OG0000339	CARHR141230	AL4G45180
OG0000339	CARHR171770	AL5G43730
OG0000340	CARHR138610	AL2G24960, AL4G42300
OG0000340	CARHR138630	AL4G42310
OG0000340	CARHR138620	AL1G53780
OG0000340	CARHR138640	nbis-gene-2101
OG0000342	CARHR287600, CARHR272900, CARHR213580, CARHR212840, CARHR289150, CARHR287570, CARHR272910	AL4G22240, AL7G47600, AL7G47590, AL7G47570, AL7G47850
OG0000342	CARHR213880, CARHR291940, CARHR288130	AL7G47550
OG0000342	CARHR262360	AL7G47890
OG0000342	CARHR291930	AL7G47540
OG0000342	CARHR262340	AL7G48670
OG0000343	CARHR216600, CARHR174650, CARHR218210, CARHR104300	AL8G10170, AL4G14310, AL6G45550, AL4G19950, AL5G23160, AL8G11870, AL1G57330, AL2G18400, AL8G23080, AL8G33480, AL3G38160, AL1G51700, AL6G42510, AL5G19630, AL5G12240, AL6G42690, AL77U10020, AL1G61970, AL3G37710, AL2G23360, AL1G65160, AL9U10230, AL8G45410, AL8G16590, AL8G13640, AL8G20450, AL1G47450, AL7G27080, AL4G24140, AL3G54180, AL6G47370
OG0000344	CARHR187250, CARHR187260	AL6G37960
OG0000344	CARHR185590, CARHR184960, CARHR184950, CARHR185620	AL6G37980
OG0000345	CARHR035980	AL1G24140
OG0000345	CARHR012970	AL1G24120
OG0000345	CARHR035990, CARHR012950, CARHR182820	AL1G24130
OG0000347	CARHR086360	AL3G39810
OG0000349	CARHR244070	AL7G15370
OG0000349	CARHR107950	AL3G50670, AL3G27490
OG0000349	CARHR112570, CARHR037360, CARHR122800, CARHR122780	AL4G18420, nbis-gene-2066, AL5G14310, AL1G52130
OG0000350	CARHR029070	AL1G43550
OG0000351	CARHR089280	AL3G26870
OG0000351	CARHR033140	AL1G48150
OG0000351	CARHR089240	AL7G46440
OG0000351	CARHR033150	AL3G26860
OG0000352	CARHR017440	AL1G29120
OG0000352	CARHR052660, CARHR053720	AL2G15830, AL2G16300, AL2G16290
OG0000352	CARHR073990	AL2G41010
OG0000356	CARHR186490, CARHR186690	AL6G40090, AL6G38970, AL6G40080, AL6G38960
OG0000358	CARHR203870, CARHR003600	AL1G13870
OG0000358	CARHR006290	AL390U10020
OG0000358	CARHR203880	AL6G19900
OG0000358	CARHR203890	AL6G19890
OG0000359	CARHR029510	AL1G43770, AL1G43760
OG0000359	CARHR128500	AL4G30390
OG0000360	CARHR289040	nbis-gene-2216
OG0000360	CARHR289020	AL8G44510
OG0000361	CARHR086030	AL3G23020
OG0000362	CARHR004290	AL3G39500, AL1G49160
OG0000362	CARHR062750	nbis-gene-906
OG0000363	CARHR288410	AL2G12480
OG0000368	CARHR245730	AL7G13510
OG0000368	CARHR245720	AL7G13520
OG0000368	CARHR058590, CARHR058530, CARHR058550	AL2G24410, AL2G24540
OG0000368	CARHR245750	nbis-gene-1705
OG0000369	CARHR154410, CARHR123820	AL4G37000
OG0000370	CARHR017550	AL1G29180
OG0000370	CARHR232710	AL7G27830, AL7G27840
OG0000371	CARHR025430	AL1G39190
OG0000371	CARHR142610	AL4G46780
OG0000371	CARHR002610, CARHR005930	AL1G12810
OG0000371	CARHR011690	AL1G22510
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	AL7G25660, AL7G25650, AL7G25640
OG0000374	CARHR041640	AL1G58830, AL1G59360, AL1G52250, AL1G59380
OG0000377	CARHR051700	AL2G15860, AL2G15870
OG0000377	CARHR011030	AL1G21740
OG0000379	CARHR292240	AL8G20780, AL4G19350, AL3G53690, AL1G45680, AL1G45700, AL446U10030
OG0000380	CARHR050170	AL2G12380
OG0000380	CARHR151310	AL2G12510
OG0000380	CARHR048090, CARHR048540	AL2G12790
OG0000380	CARHR048080	AL2G12500
OG0000381	CARHR249280, CARHR000960, CARHR012810	AL1G17090, AL1G16980
OG0000381	CARHR002680, CARHR003300	AL1G15310
OG0000382	CARHR001910	AL1G11940
OG0000382	CARHR009120	nbis-gene-54
OG0000383	CARHR028090	AL1G42250, AL1G49520
OG0000383	CARHR028050, CARHR028080	AL1G42200, AL1G42220
OG0000386	CARHR163180	AL5G34190
OG0000386	CARHR147230	AL5G14950
OG0000386	CARHR147220	AL5G14940
OG0000386	CARHR163190	AL5G34200
OG0000387	CARHR138330	AL4G41930
OG0000387	CARHR224500	AL7G36780
OG0000387	CARHR138350	AL4G42130, AL4G42220
OG0000388	CARHR101890	nbis-gene-1582
OG0000389	CARHR054890	AL1G66550
OG0000389	CARHR168790	AL5G40170, AL1G66560, AL5G40070
OG0000390	CARHR153480, CARHR190050, CARHR179180	AL6G34750
OG0000390	CARHR267450	AL8G29440, AL1G33150
OG0000390	CARHR095050	AL3G42690
OG0000390	CARHR092870, CARHR151230	AL3G30610
OG0000391	CARHR022750	AL1G49180, AL1G35870
OG0000391	CARHR022710	AL1G35790
OG0000391	CARHR022740	AL1G35860
OG0000391	CARHR022720	AL1G35830
OG0000392	CARHR159630, CARHR159620	AL5G30390
OG0000392	CARHR214620	AL7G52760
OG0000392	CARHR214610	AL7G52750
OG0000392	CARHR159770	nbis-gene-1341
OG0000393	CARHR092860	AL4G15010
OG0000393	CARHR101190, CARHR092590	AL3G30630, AL3G30310, AL3G30330
OG0000396	CARHR292620	AL5G17950
OG0000398	CARHR088350, CARHR088360	AL3G25620
OG0000398	CARHR088340	AL3G25610
OG0000398	CARHR044870	AL1G63260
OG0000400	CARHR100730	AL4G45790
OG0000400	CARHR149600, CARHR292690	AL5G27910
OG0000400	CARHR286050	AL8G22320, AL34U10080, nbis-gene-633, AL8G22310
OG0000401	CARHR258400	AL1G46630
OG0000401	CARHR166000	AL164U10010, AL5G16820
OG0000401	CARHR264620, CARHR264630	AL8G26030, AL247U10040
OG0000401	CARHR166780	AL1G46650
OG0000403	CARHR052710, CARHR052720	AL2G16410
OG0000403	CARHR052680	AL2G16360, AL2G16550, AL2G16330, AL2G16320, AL2G16340
OG0000404	CARHR130390, CARHR206830, CARHR086060	AL6G16080
OG0000406	CARHR196180	AL6G27990
OG0000407	CARHR197660	nbis-gene-1522, AL1G39220, AL1G39230
OG0000407	CARHR198380	AL6G25720
OG0000408	CARHR117270	AL4G15330
OG0000408	CARHR117180	AL4G15360, AL4G15350
OG0000409	CARHR235030	AL1G32050, AL7G23550, AL7G22840, AL5G23010, AL5G23100
OG0000410	CARHR050860	AL2G14740, AL2G14750
OG0000410	CARHR050950, CARHR050960	AL2G14800
OG0000410	CARHR050930	AL2G14760
OG0000410	CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120	nbis-gene-400, AL2G14930
OG0000411	CARHR050150	AL2G13870
OG0000411	CARHR103290	AL3G43130
OG0000411	CARHR252910	AL6G48090
OG0000411	CARHR228790	AL7G31720
OG0000412	CARHR267950	AL8G30090
OG0000412	CARHR234870	AL7G25590
OG0000413	CARHR088190	AL3G25430
OG0000413	CARHR233890	AL7G26630
OG0000413	CARHR270190	AL8G32300
OG0000413	CARHR044990	AL1G63380
OG0000414	CARHR025550	AL1G39370
OG0000414	CARHR025540	AL1G39340, AL1G39380, AL1G39360
OG0000414	CARHR025530	AL1G39330
OG0000414	CARHR227340	AL7G33350
OG0000415	CARHR186080	AL6G39500
OG0000415	CARHR137680	AL4G41100
OG0000416	CARHR125400, CARHR125380	AL4G26970, AL4G27140
OG0000416	CARHR005050	AL1G15520
OG0000417	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	AL3G39540, AL3G39570
OG0000419	CARHR286080, CARHR286070, CARHR286060, CARHR286140, CARHR286040, CARHR085380	AL1G65410, AL8G22290, AL8G22300, AL34U10050, AL3G53350, AL8G22270, AL34U10040
OG0000420	CARHR135320	AL4G37990, AL4G38020
OG0000420	CARHR111260	nbis-gene-910
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	AL7G51340
OG0000421	CARHR263220	AL7G51280
OG0000422	CARHR009470	AL1G20020
OG0000422	CARHR009480	AL1G20030
OG0000422	CARHR009460, CARHR009450, CARHR222090	nbis-gene-56
OG0000423	CARHR065650	AL2G32410
OG0000423	CARHR044630	AL1G63030
OG0000423	CARHR088730	AL3G26100
OG0000424	CARHR251840	AL7G41810, AL7G41820
OG0000425	CARHR043170, CARHR103140	AL1G61300
OG0000425	CARHR086550, CARHR179580	AL9U10560, AL5G13880, AL5G13890, AL5G13910, AL5G13900, AL5G13870, AL1G53940, AL3G23600
OG0000426	CARHR119980	AL4G19060
OG0000427	CARHR072160	AL2G39050
OG0000429	CARHR188110	AL6G37110
OG0000429	CARHR202110	AL6G21860
OG0000429	CARHR240310	AL7G19450
OG0000429	CARHR115900	AL4G16950
OG0000430	CARHR106810	AL3G49230
OG0000430	CARHR243160	AL7G16340
OG0000430	CARHR111960	AL4G10220
OG0000430	CARHR294440	AL7G10620
OG0000431	CARHR284150	AL2G17860
OG0000431	CARHR010120	AL1G20710
OG0000431	CARHR010110	AL1G20700
OG0000432	CARHR265630	AL8G27110
OG0000433	CARHR292650, CARHR181100, CARHR181080	AL2G21220
OG0000435	CARHR019430, CARHR019400, CARHR189080, CARHR019410	AL1G31270, AL1G31240
OG0000435	CARHR104640	nbis-gene-139
OG0000436	CARHR270460	AL7G26730, AL8G32540
OG0000437	CARHR033100	AL1G47980
OG0000437	CARHR033080	AL1G48070
OG0000437	CARHR033050	AL1G47970
OG0000438	CARHR229400	AL7G31120
OG0000439	CARHR005540	AL1G15970
OG0000439	CARHR169860	AL5G41390
OG0000439	CARHR125020	AL4G26640
OG0000440	CARHR195730	AL4G32280, AL6G28550
OG0000440	CARHR077420	AL3G13070
OG0000440	CARHR077430	AL3G13080
OG0000441	CARHR091670	AL3G29280
OG0000441	CARHR091630	AL3G29240, AL3G29230
OG0000441	CARHR091640	AL3G29250
OG0000441	CARHR091650	AL3G29260
OG0000442	CARHR147790, CARHR156510, CARHR220790, CARHR147780	AL7G10750
OG0000442	CARHR186290	AL4G11250
OG0000442	CARHR049440	AL4G11240
OG0000442	CARHR112960	AL4G11220
OG0000442	CARHR112980	AL3G39220
OG0000442	CARHR053110	AL3G53950
OG0000443	CARHR065170, CARHR065180	AL2G31960, AL2G31970
OG0000446	CARHR276320	AL8G39430
OG0000446	CARHR145200	AL5G11960
OG0000446	CARHR014840	AL1G26290
OG0000447	CARHR090020	AL3G27410
OG0000447	CARHR274540	AL8G37480
OG0000447	CARHR128030	AL4G29700
OG0000448	CARHR174490	AL8G11320
OG0000448	CARHR174500	AL8G11330
OG0000448	CARHR174510	AL8G11340
OG0000448	CARHR174480	AL8G11310
OG0000449	CARHR273500	AL8G36460
OG0000449	CARHR154360	AL5G24720
OG0000449	CARHR273490	AL8G36450
OG0000452	CARHR238200	AL7G21850
OG0000452	CARHR238190	AL7G21870, AL2G21060, AL2G21950
OG0000454	CARHR265690	AL8G27200
OG0000455	CARHR031850	nbis-gene-127
OG0000455	CARHR022300, CARHR022290	nbis-gene-136, nbis-gene-130, nbis-gene-134
OG0000455	CARHR022210, CARHR176330	nbis-gene-128
OG0000455	CARHR022280, CARHR213610, CARHR022850	nbis-gene-135, nbis-gene-129
OG0000455	CARHR022330	nbis-gene-427, nbis-gene-426, nbis-gene-320, nbis-gene-428
OG0000456	CARHR031380, CARHR160320, CARHR160300	AL7G42530, AL9U10270
OG0000456	CARHR180690, CARHR206570	AL8G22520
OG0000457	CARHR200680	AL6G23240, AL6G27270, AL6G23220
OG0000457	CARHR266510	AL8G28090
OG0000458	CARHR119910, CARHR265940, CARHR265960, CARHR266380	AL4G21270
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620	AL7G33050, AL7G33120, AL7G33100
OG0000460	CARHR052700	nbis-gene-413, nbis-gene-414
OG0000460	CARHR228900	AL7G31600
OG0000461	CARHR131820	AL4G34630
OG0000461	CARHR000130	AL1G10020
OG0000462	CARHR061160	nbis-gene-216
OG0000462	CARHR209710, CARHR209720	nbis-gene-883
OG0000463	CARHR154970	AL5G25690
OG0000463	CARHR155030	AL5G25670, AL5G25660
OG0000463	CARHR155090	AL5G25650, AL5G25640
OG0000463	CARHR155070	AL5G25630
OG0000465	CARHR104910	AL3G43600
OG0000466	CARHR140210	AL6G13690
OG0000466	CARHR140230	AL2G28010
OG0000467	CARHR169080	AL7G35520
OG0000467	CARHR225580	AL8G12820
OG0000468	CARHR164620	AL5G35780
OG0000468	CARHR126780	AL4G28330
OG0000468	CARHR133660	AL4G36250
OG0000471	CARHR028400	AL1G42810
OG0000471	CARHR286910, CARHR028390, CARHR028370	AL1G42800
OG0000471	CARHR028420	AL1G42830
OG0000472	CARHR261860, CARHR261870	AL7G49750
OG0000472	CARHR261880, CARHR261890	AL7G49760
OG0000473	CARHR275070	AL5G45200
OG0000473	CARHR172740	AL213U10010
OG0000473	CARHR261710	AL7G49510
OG0000474	CARHR189790	AL6G35020
OG0000474	CARHR157730	AL5G28440
OG0000475	CARHR048290, CARHR048270	AL2G12270, AL2G12320, AL2G12300
OG0000476	CARHR274050	AL8G36990
OG0000476	CARHR188130	AL6G37170
OG0000477	CARHR206050	AL6G17270
OG0000478	CARHR182090	AL3G47620, AL3G49550
OG0000481	CARHR050610	AL2G14390
OG0000481	CARHR219220	AL7G43190, AL3G48460
OG0000482	CARHR059540, CARHR214170	AL2G25460
OG0000483	CARHR268750	AL8G30960
OG0000483	CARHR268770, CARHR268760	AL8G30970, AL8G30990
OG0000484	CARHR177100	AL8G14230, AL8G14370
OG0000484	CARHR195280, CARHR195270	AL6G28990
OG0000487	CARHR127370	AL4G29020
OG0000488	CARHR162100	AL5G32970
OG0000489	CARHR284350	AL3G16360
OG0000490	CARHR001520, CARHR000930	AL1G11560
OG0000490	CARHR001530	AL1G11570
OG0000491	CARHR107640, CARHR189230	AL6G33700
OG0000491	CARHR190880	AL8G10030
OG0000491	CARHR190870, CARHR190860	AL6G33720
OG0000492	CARHR270450	AL8G32500
OG0000495	CARHR267230	AL4G16330
OG0000496	CARHR260560, CARHR214560, CARHR216850, CARHR289460	AL8G19140
OG0000496	CARHR054710	AL8G18760
OG0000498	CARHR266530	AL8G28110
OG0000498	CARHR235590, CARHR027440	AL7G24740
OG0000499	CARHR225130	AL7G36030
OG0000499	CARHR071890	AL2G38750, AL60U10060
OG0000499	CARHR089360	AL3G26790
OG0000499	CARHR089350	AL3G26800
OG0000500	CARHR177600, CARHR177550	AL65U10020
OG0000500	CARHR177610, CARHR177580	AL65U10040, AL8G14280
OG0000500	CARHR177570	AL8G14270
OG0000500	CARHR177670	AL8G14220
OG0000501	CARHR287270	AL1G49900
OG0000501	CARHR155350, CARHR105900, CARHR155330	AL132U10030, nbis-gene-1313
OG0000503	CARHR220240, CARHR220250, CARHR220260	AL7G49060
OG0000504	CARHR210740	AL6G11890
OG0000504	CARHR134240	AL4G36740
OG0000504	CARHR083900	AL3G20680
OG0000506	CARHR179040, CARHR206880	AL3G46310, AL2G24380, AL6G16140
OG0000506	CARHR064690	AL2G31490
OG0000507	CARHR078100, CARHR052650	AL3G39130, AL3G29480
OG0000508	CARHR134960, CARHR061710	AL4G37620
OG0000508	CARHR130490	nbis-gene-1128
OG0000510	CARHR288780, CARHR052490	AL2G16180
