Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0000218	CARHR015470	jg29979
OG0000218	CARHR015480	jg29981
OG0000218	CARHR147290	jg13337
OG0000218	CARHR144080	jg12942
OG0000219	CARHR058980	jg2178, jg2182, jg2180, jg2179
OG0000219	CARHR277080	jg23294
OG0000219	CARHR266750	jg22095, jg22096
OG0000220	CARHR050630, CARHR113370	jg19245, jg19241
OG0000220	CARHR147550, CARHR269160	jg22418, jg22417
OG0000220	CARHR269100	jg22415, jg22413, jg22416
OG0000220	CARHR211050	jg3970
OG0000220	CARHR145120	jg13066
OG0000220	CARHR145130	jg13067
OG0000222	CARHR063680, CARHR117110, CARHR113140	jg11713, jg23119
OG0000222	CARHR218360	jg17673
OG0000224	CARHR071060, CARHR071050	jg3422
OG0000224	CARHR071040	jg3420
OG0000224	CARHR230420	jg9231
OG0000224	CARHR048360, CARHR048350, CARHR048370	jg571, jg570
OG0000225	CARHR028880, CARHR028810	jg31470
OG0000225	CARHR028830	jg31473
OG0000225	CARHR028760	jg31468
OG0000226	CARHR279920	jg23338
OG0000226	CARHR028040	jg31379, jg31377
OG0000228	CARHR064140	jg2702
OG0000228	CARHR185670	jg6720, jg6718
OG0000228	CARHR064110	jg2698
OG0000229	CARHR215270, CARHR251110	jg9443, jg9444, jg5645, jg5642, jg9442
OG0000229	CARHR163030	jg32894, jg33326
OG0000230	CARHR069290, CARHR069250	jg1462
OG0000230	CARHR069270	jg3241
OG0000230	CARHR069280, CARHR069310, CARHR069260	jg20723
OG0000230	CARHR069370	jg967, jg812
OG0000231	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590	jg12412
OG0000231	CARHR056340, CARHR220460	jg11881
OG0000231	CARHR059750	jg2248
OG0000232	CARHR080100	jg24479
OG0000232	CARHR105520	jg27540
OG0000232	CARHR105540	jg27543
OG0000232	CARHR039350	jg6484, jg6481
OG0000234	CARHR165130	jg15449
OG0000234	CARHR165120	jg15448
OG0000234	CARHR165110	jg15447
OG0000234	CARHR134140	jg19118
OG0000234	CARHR199860	jg5170
OG0000235	CARHR031880	jg31894, jg31896
OG0000235	CARHR036380, CARHR036970	jg32770
OG0000235	CARHR091790	jg25725
OG0000236	CARHR097940	jg26426
OG0000236	CARHR260580	jg7281, jg7280
OG0000239	CARHR175550	jg26837
OG0000239	CARHR126990, CARHR127010, CARHR253920	jg18343
OG0000239	CARHR126570	jg18386
OG0000239	CARHR116010, CARHR127060, CARHR127040	jg27121, jg18342
OG0000239	CARHR127090	jg18387
OG0000240	CARHR062190	jg17464, jg1772
OG0000242	CARHR105760, CARHR105770, CARHR105730	jg27567
OG0000242	CARHR014460	jg29880
OG0000242	CARHR014480, CARHR036430	jg29882
OG0000242	CARHR014490	jg29883
OG0000244	CARHR228610	jg10370
OG0000244	CARHR107520	jg7735
OG0000247	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710	jg12066
OG0000248	CARHR253860, CARHR253820, CARHR253850	jg7641
OG0000248	CARHR253870	jg7640
OG0000248	CARHR054340	jg1267
OG0000248	CARHR166590	jg15619
OG0000249	CARHR131110	jg18816
OG0000249	CARHR131180, CARHR131170	jg18819
OG0000249	CARHR131140, CARHR131130, CARHR131160, CARHR131150	jg18817, jg18818
OG0000250	CARHR063130, CARHR063150	jg2612, jg2609, jg2608
OG0000250	CARHR063140	jg2614
OG0000250	CARHR263070	jg12494, jg12493
OG0000252	CARHR139700	jg19739
OG0000252	CARHR100570, CARHR100650	jg4035
OG0000252	CARHR095200	jg4032
OG0000252	CARHR095190	jg4031
OG0000253	CARHR115150	jg17414
OG0000254	CARHR093470, CARHR093450	jg16978, jg17665
OG0000254	CARHR135220	jg19336, jg28872
OG0000254	CARHR117790	jg16868
OG0000256	CARHR135560	jg19308
OG0000257	CARHR041320	jg33267
OG0000258	CARHR147300	jg13318, jg13319
OG0000258	CARHR271060	jg22623
OG0000258	CARHR147340	jg13321
OG0000258	CARHR147330	jg13320
OG0000260	CARHR209980	jg4068
OG0000260	CARHR256020	jg7405
OG0000260	CARHR029480	jg4074, jg21365
OG0000260	CARHR176630, CARHR118070, CARHR209970	jg14255
OG0000260	CARHR058450	jg4069
OG0000264	CARHR252330, CARHR252290, CARHR251320	jg7787
OG0000264	CARHR252280, CARHR252320, CARHR252310	jg7793
OG0000264	CARHR251330	jg7885, jg7884, jg7892, jg7931, jg7886
OG0000265	CARHR217290, CARHR259300, CARHR035000, CARHR108240, CARHR256080	jg19783
OG0000266	CARHR265190	jg16158, jg16157, jg15780
OG0000266	CARHR119130	jg31826, jg15562, jg15586, jg15559
OG0000266	CARHR167770	jg15782, jg15779
OG0000267	CARHR020040	jg30474
OG0000267	CARHR112680, CARHR112670	jg16584
OG0000268	CARHR144670	jg13018
OG0000268	CARHR049930	jg716, jg13017
OG0000268	CARHR211500	jg3910
OG0000268	CARHR164050	jg15354
OG0000269	CARHR029720	jg27200, jg6559
OG0000269	CARHR219480	jg11990
OG0000270	CARHR243020, CARHR106740	jg8879
OG0000270	CARHR247840	jg8360
OG0000270	CARHR020400	jg30517
OG0000273	CARHR038710, CARHR038690, CARHR038330	jg29043, jg32950
OG0000273	CARHR038610	jg32635, jg32647
OG0000274	CARHR273300	jg22908
OG0000274	CARHR053220	jg1015
OG0000274	CARHR122830	jg17967
OG0000275	CARHR097870	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395
OG0000276	CARHR218850	jg11537, jg11540
OG0000276	CARHR188490	jg6371
OG0000276	CARHR188470	jg6369
OG0000277	CARHR290060	jg11136, jg11137
OG0000281	CARHR040090	jg33130, jg33131
OG0000281	CARHR025250	jg1290, jg1284
OG0000281	CARHR290770, CARHR147000	jg13278
OG0000282	CARHR205620	jg4596
OG0000282	CARHR205610	jg4598
OG0000282	CARHR205590, CARHR205580, CARHR205600	jg4599
OG0000283	CARHR180280	jg20896, jg20889
OG0000284	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810	jg24512, jg11645, jg21432
OG0000284	CARHR175670	jg1878
OG0000286	CARHR257990, CARHR224090, CARHR266780, CARHR036480	jg22121
OG0000286	CARHR266790, CARHR284840	jg33280, jg22118, jg22119, jg22086, jg22103, jg22105, jg22117, jg22089, jg22116, jg22112, jg22104, jg22110, jg22111, jg22092, jg22090
OG0000288	CARHR112590	jg2458, jg25667, jg13147
OG0000288	CARHR083130	jg2457, jg24919, jg24918, jg24602
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	jg25996
OG0000290	CARHR279290, CARHR058360	jg23546
OG0000294	CARHR092710	jg25844
OG0000294	CARHR001810	jg28558, jg8055
OG0000295	CARHR089620, CARHR089630	jg25482, jg25485, jg25483
OG0000296	CARHR073970	jg28105, jg28076, jg2205
OG0000296	CARHR170750	jg15723, jg15658
OG0000297	CARHR118860, CARHR244920, CARHR244890	jg8679
OG0000297	CARHR274100	jg22984
OG0000297	CARHR095150	jg21254, jg21265, jg26115
OG0000298	CARHR089970	jg3425
OG0000298	CARHR226470	jg9024
OG0000299	CARHR071990	jg3528
OG0000299	CARHR152230	jg574
OG0000299	CARHR045650	jg33778
OG0000300	CARHR103210	jg27048
OG0000300	CARHR103220	jg27072, jg27071
OG0000301	CARHR263710, CARHR257150, CARHR113850, CARHR159730	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811
OG0000304	CARHR180680	jg20635, jg20633, jg20631, jg20628
OG0000304	CARHR094510	jg17236
OG0000308	CARHR065850, CARHR065800	jg2927
OG0000308	CARHR262010	jg12614
OG0000308	CARHR018200	jg30285
OG0000310	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940	jg22951, jg22963
OG0000311	CARHR196640	jg5485
OG0000311	CARHR093170	jg25896
OG0000311	CARHR215260	jg12214
OG0000311	CARHR292180	jg2061
OG0000313	CARHR227030	jg10548
OG0000313	CARHR038820	jg32966
OG0000314	CARHR004130	jg28796
OG0000314	CARHR004140	jg28797
OG0000314	CARHR126540	jg18340
OG0000316	CARHR135700	jg19320, jg19314, jg19325, jg12453
OG0000319	CARHR204750, CARHR007730	jg22981
OG0000321	CARHR215670	jg12172
OG0000321	CARHR215220	jg12224
OG0000321	CARHR215200, CARHR215650, CARHR215620, CARHR215640	jg10987, jg10984, jg12178, jg12174, jg12175
OG0000321	CARHR215560, CARHR215610, CARHR215570	jg12188, jg12186
OG0000322	CARHR071920	jg3516
OG0000322	CARHR017730	jg30239
OG0000322	CARHR260510, CARHR135390	jg19279, jg7268
OG0000323	CARHR235360	jg9679
OG0000324	CARHR116560	jg30211, jg21080, jg17280, jg1038, jg1037, jg17281, jg1836, jg6895, jg1045, jg1568, jg11725, jg300, jg7168, jg6903, jg6876, jg1838, jg12948, jg10768, jg10773, jg21200, jg32082, jg16953, jg32309, jg6957, jg10121, jg31791, jg32749, jg10120, jg31792, jg32750, jg30212, jg26083
OG0000325	CARHR102540	jg1972
OG0000327	CARHR164480, CARHR164490	jg13629, jg13626, jg15393, jg15391
OG0000328	CARHR220880	jg11299
OG0000328	CARHR263580	jg12445, jg12437, jg12449, jg12448, jg12438, jg12436
OG0000328	CARHR263590	jg12435
OG0000330	CARHR170010	jg16010
OG0000330	CARHR170350	jg16059
OG0000331	CARHR057780	jg32361, jg11759, jg1612, jg11473, jg32818, jg12460, jg71, jg13677, jg1616, jg27335, jg20827, jg23855, jg27196, jg32317, jg32048, jg21192, jg32157, jg11691, jg25739, jg21410, jg11762, jg17188, jg8263, jg13887, jg6904, jg11621, jg27113, jg16962
OG0000332	CARHR055410	jg1712
OG0000332	CARHR193130, CARHR193110	jg5838
OG0000332	CARHR095140, CARHR040120	jg33133
OG0000334	CARHR163740	jg15317
OG0000334	CARHR131810	jg18934
OG0000334	CARHR250680	jg7974, jg7975
OG0000334	CARHR250610	jg7976
OG0000335	CARHR004430	jg28831
OG0000335	CARHR223360	jg10939
OG0000335	CARHR035800	jg32824
OG0000335	CARHR100860	jg26786
OG0000335	CARHR027470	jg25084, jg7397
OG0000335	CARHR027480	jg31321
OG0000336	CARHR065880	jg2930
OG0000338	CARHR183900	jg1313, jg1242
OG0000339	CARHR230740	jg10163
OG0000339	CARHR248520	jg8201
OG0000339	CARHR141230	jg19995
OG0000339	CARHR171770	jg16199
OG0000340	CARHR138610	jg2171, jg19687
OG0000340	CARHR138630	jg19688
OG0000340	CARHR138620	jg32784
OG0000342	CARHR287600, CARHR272900, CARHR213580, CARHR212840, CARHR289150, CARHR287570, CARHR272910	jg12806, jg12812, jg12809, jg12803, jg12800, jg12817, jg17734, jg12816, jg12804, jg12810, jg12779
OG0000343	CARHR118560, CARHR181090, CARHR035710, CARHR184520, CARHR115630, CARHR053560, CARHR105800, CARHR153510, CARHR181790, CARHR150680	jg26953, jg20954, jg15509, jg1608, jg21146, jg12089
OG0000343	CARHR216600, CARHR174650, CARHR218210, CARHR104300	jg32453, jg32382, jg28325, jg6900, jg27384, jg11889, jg1606, jg27317, jg12081, jg11888, jg21326
OG0000344	CARHR187250, CARHR187260	jg6493, jg6491, jg6492
OG0000345	CARHR012970	jg29716
OG0000345	CARHR035990, CARHR012950, CARHR182820	jg29717
OG0000346	CARHR258000	jg22088
OG0000346	CARHR266740	jg22106
OG0000347	CARHR086360	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533
OG0000349	CARHR244070	jg8767
OG0000349	CARHR291770	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996
OG0000349	CARHR107950	jg27902, jg25535
OG0000349	CARHR112570, CARHR037360, CARHR122800, CARHR122780	jg17263, jg13237, jg8768, jg32599
OG0000350	CARHR029070	jg31511, jg31508
OG0000350	CARHR029110	jg31515
OG0000351	CARHR089280	jg25463
OG0000351	CARHR033160	jg32030, jg32031, jg32032, jg25465, jg25470, jg25466, jg23092
OG0000351	CARHR033140	jg32033, jg6347, jg32027
OG0000351	CARHR089240	jg12225
OG0000351	CARHR203560	jg25468
OG0000351	CARHR033150	jg23093, jg25467
OG0000351	CARHR089260	jg25462
OG0000352	CARHR017440	jg30216
OG0000352	CARHR052660, CARHR053720	jg911, jg964, jg968, jg811, jg963
OG0000352	CARHR073990	jg3720, jg1222
OG0000352	CARHR251910	jg969, jg3721
OG0000355	CARHR073530, CARHR073430	jg3802
OG0000356	CARHR186490, CARHR186690	jg6712, jg6600, jg6710, jg6598
OG0000358	CARHR006290	jg20849
OG0000358	CARHR203880	jg4766
OG0000358	CARHR203890	jg4765
OG0000359	CARHR029510	jg31532, jg31533
OG0000359	CARHR128500	jg18544
OG0000360	CARHR289020	jg23699
OG0000361	CARHR086030	jg25100
OG0000362	CARHR073450	jg3658
OG0000362	CARHR062750	jg27678
OG0000363	CARHR288410	jg14011
OG0000368	CARHR245730	jg8600
OG0000368	CARHR245720	jg8601
OG0000368	CARHR058590, CARHR058530, CARHR058550	jg2119
OG0000368	CARHR245740	jg8599, jg8598
OG0000369	CARHR154410, CARHR123820	jg29135, jg22923, jg14384, jg19181
OG0000370	CARHR017550	jg30223
OG0000370	CARHR017540	jg30222
OG0000370	CARHR232710	jg9938, jg9939
OG0000371	CARHR025430	jg31101
OG0000371	CARHR142610	jg20131
OG0000371	CARHR002610, CARHR005930	jg28645
OG0000371	CARHR011690	jg29567
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	jg9737, jg9736, jg9735
OG0000374	CARHR041640	jg33246, jg33303, jg33298, jg33305, jg33297, jg33302, jg33300, jg33301, jg33299, jg33306, jg33304, jg33307
OG0000374	CARHR041650, CARHR259760	jg10334
OG0000377	CARHR051700	jg915, jg916
OG0000379	CARHR292240	jg31721, jg1927, jg6752, jg12019, jg1641
OG0000380	CARHR012890, CARHR052820, CARHR051010	jg443
OG0000380	CARHR048230, CARHR055280	jg537
OG0000380	CARHR048250	jg498
OG0000380	CARHR048090	jg29673
OG0000380	CARHR048540	jg581
OG0000381	CARHR005970, CARHR007830	jg26489
OG0000381	CARHR249280, CARHR000960, CARHR012810	jg29046
OG0000381	CARHR002680, CARHR003300	jg28835
OG0000382	CARHR001910	jg28568
OG0000382	CARHR009120	jg29276
OG0000383	CARHR028090	jg31388, jg31780
OG0000383	CARHR028050, CARHR028080	jg31386
OG0000384	CARHR043000	jg33475
OG0000384	CARHR043010	jg33476
OG0000386	CARHR163180	jg15260
OG0000386	CARHR147230	jg13305
OG0000386	CARHR147220	jg13304
OG0000386	CARHR163190	jg15261
OG0000387	CARHR138330	jg19656
OG0000387	CARHR224500	jg10836
OG0000387	CARHR138350	jg19673, jg19682
OG0000389	CARHR168790	jg15868, jg1359, jg15858
OG0000390	CARHR153480, CARHR190050, CARHR179180	jg6196
OG0000390	CARHR267450	jg22210, jg30557
OG0000390	CARHR095050	jg27023, jg26105, jg26106
OG0000390	CARHR092870, CARHR151230	jg25857
OG0000391	CARHR022750	jg30802
OG0000391	CARHR022710	jg30797, jg30796
OG0000391	CARHR022740	jg30801
OG0000391	CARHR022730	jg30800
OG0000392	CARHR159630, CARHR159620	jg14890
OG0000392	CARHR214620	jg12312
OG0000392	CARHR214610	jg12313
OG0000392	CARHR159770	jg14893
OG0000393	CARHR092860	jg16938
OG0000393	CARHR101190, CARHR092590	jg26804, jg25826
OG0000396	CARHR292620	jg13602
OG0000396	CARHR292580	jg13604
OG0000398	CARHR088350, CARHR088360	jg25354
OG0000398	CARHR088340	jg25353
OG0000398	CARHR182690	jg21510
OG0000398	CARHR044870	jg33681
OG0000400	CARHR100730	jg20048
OG0000400	CARHR286050	jg21499, jg21484, jg21493
OG0000401	CARHR258400	jg21677, jg31893, jg31895
OG0000401	CARHR166000	jg15546, jg13486
OG0000401	CARHR264620, CARHR264630	jg21853
OG0000401	CARHR166780	jg15634
OG0000403	CARHR052710, CARHR052720	jg978
OG0000403	CARHR052680	jg974, jg991, jg972, jg971, jg973
OG0000406	CARHR196180	jg5528
OG0000406	CARHR170190	jg16033
OG0000407	CARHR197660	jg5391, jg5390, jg31104, jg31105, jg31107
OG0000407	CARHR198380	jg5315
OG0000408	CARHR117270	jg16967
OG0000408	CARHR178010, CARHR117170	jg16973
OG0000408	CARHR117180	jg16971, jg16970
OG0000409	CARHR170770	jg667
OG0000409	CARHR235030	jg27776, jg17226, jg9479, jg19138
OG0000410	CARHR050860	jg806
OG0000410	CARHR050950, CARHR050960	jg814
OG0000410	CARHR050930	jg805, jg807
OG0000410	CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120	jg815, jg820, jg826
OG0000411	CARHR050150	jg731
OG0000411	CARHR103290	jg27082
OG0000411	CARHR228790	jg10342
OG0000412	CARHR267950	jg22288
OG0000412	CARHR234870	jg9732
OG0000413	CARHR088190	jg25335
OG0000413	CARHR270190	jg22533
OG0000414	CARHR025550	jg31120
OG0000414	CARHR025540	jg31118, jg31122, jg31119
OG0000414	CARHR025530	jg31117
OG0000414	CARHR227340	jg10496, jg10495
OG0000415	CARHR196770, CARHR201040	jg5048
OG0000415	CARHR186080	jg6651
OG0000415	CARHR137680	jg19571
OG0000416	CARHR125400, CARHR125380	jg18234, jg18250
OG0000416	CARHR005050	jg28902
OG0000417	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	jg26719
OG0000419	CARHR286080, CARHR286070, CARHR286060, CARHR286140, CARHR286040, CARHR085380	jg21490, jg21485, jg21492, jg21497, jg21483, jg21498, jg21491, jg28254, jg21489, jg21482, jg21496
OG0000420	CARHR111260	jg28285
OG0000421	CARHR263220	jg12478
OG0000422	CARHR009470	jg29314
OG0000422	CARHR009480	jg29316
OG0000423	CARHR065650	jg2908
OG0000423	CARHR088730	jg25396
OG0000424	CARHR251850	jg7841
OG0000424	CARHR251840	jg7840, jg7766, jg11332, jg11331, jg11334
OG0000425	CARHR043170, CARHR103140	jg33495, jg33493
OG0000425	CARHR086550, CARHR179580	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151
OG0000426	CARHR284410	jg1649
OG0000427	CARHR072160	jg3545
OG0000429	CARHR188110	jg6415
OG0000429	CARHR240310	jg9154
OG0000429	CARHR115900	jg17131
OG0000430	CARHR106810	jg27751
OG0000430	CARHR111960	jg16516
OG0000430	CARHR294440	jg8342
OG0000431	CARHR284150	jg1153
OG0000431	CARHR010120	jg29378
OG0000431	CARHR010110	jg29377
OG0000432	CARHR265630	jg21967
OG0000433	CARHR292650, CARHR181100, CARHR181080	jg1883
OG0000435	CARHR019430, CARHR019400, CARHR189080, CARHR019410	jg30401, jg30400
OG0000436	CARHR270460	jg9831, jg22554
OG0000436	CARHR110190	jg28169
OG0000437	CARHR033100	jg32010
OG0000437	CARHR033080	jg32014
OG0000437	CARHR033050	jg32008
OG0000438	CARHR229370	jg10285
OG0000439	CARHR169860	jg15993
OG0000439	CARHR125020	jg18200
OG0000440	CARHR195730	jg18749, jg5580
OG0000440	CARHR077420	jg24181
OG0000440	CARHR077430	jg24183
OG0000441	CARHR091670	jg25701
OG0000441	CARHR091630	jg25697, jg25696
OG0000441	CARHR091640	jg25698
OG0000441	CARHR091650	jg25699
OG0000442	CARHR147790, CARHR156510, CARHR220790, CARHR147780	jg8354
OG0000442	CARHR186290	jg16617, jg16614
OG0000442	CARHR049440	jg16613, jg16615, jg16616, jg16612
OG0000442	CARHR112980	jg28309
OG0000443	CARHR065170, CARHR065180	jg2864
OG0000446	CARHR276320	jg23206
OG0000446	CARHR145200	jg13074
OG0000447	CARHR090020	jg25527
OG0000447	CARHR274540	jg23026
OG0000447	CARHR128030	jg18497
OG0000447	CARHR028030	jg31384
OG0000448	CARHR174490	jg20366
OG0000448	CARHR174500	jg20367
OG0000448	CARHR174510	jg20368
OG0000448	CARHR174480	jg20365
OG0000449	CARHR154370	jg14381
OG0000449	CARHR273500	jg22929
OG0000449	CARHR154360	jg14380
OG0000449	CARHR273490	jg22927, jg22928
OG0000452	CARHR238200	jg9382
OG0000452	CARHR238190	jg9383, jg1872
OG0000453	CARHR122180	jg17882
OG0000453	CARHR122220	jg17880
OG0000453	CARHR219840	jg14424
OG0000454	CARHR265690	jg21980
OG0000455	CARHR031850	jg17607
OG0000456	CARHR031380, CARHR160320, CARHR160300	jg11408, jg11521
OG0000456	CARHR180690, CARHR206570	jg21524
OG0000457	CARHR200680	jg5458, jg5460, jg5083
OG0000457	CARHR266510	jg22059
OG0000458	CARHR119910, CARHR265940, CARHR265960, CARHR266380	jg17636
OG0000459	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620	jg10462, jg10471, jg26914, jg10468
OG0000460	CARHR052700	jg990, jg976
OG0000460	CARHR228900	jg10331
OG0000461	CARHR131820	jg18932
OG0000461	CARHR000130	jg28396
OG0000461	CARHR000120	jg28395
OG0000462	CARHR209710, CARHR209720	jg32516
OG0000463	CARHR154970	jg14457
OG0000463	CARHR155070	jg14453
OG0000466	CARHR140230	jg2479
OG0000467	CARHR169080	jg15897, jg10715, jg19591
OG0000467	CARHR225580	jg20504
OG0000468	CARHR164620	jg15405
OG0000468	CARHR126780	jg18363
OG0000468	CARHR133660	jg19076
OG0000471	CARHR028400	jg31419
OG0000471	CARHR286910, CARHR028390, CARHR028370	jg31418
OG0000471	CARHR028420	jg31424
OG0000472	CARHR261860, CARHR261870	jg12627
OG0000472	CARHR261880, CARHR261890	jg12626
OG0000474	CARHR189790	jg6224
OG0000474	CARHR157730	jg14718
OG0000475	CARHR048280	jg559
OG0000475	CARHR048290, CARHR048270	jg562, jg565, jg566
OG0000476	CARHR188130	jg6422
OG0000476	CARHR187930	jg6424
OG0000477	CARHR132920, CARHR272250, CARHR107490	jg4536, jg27864
OG0000478	CARHR182090	jg27618, jg27779
OG0000481	CARHR050610	jg775
OG0000481	CARHR219220	jg11478, jg28172
OG0000482	CARHR059540, CARHR214170	jg2227
OG0000483	CARHR268750	jg22371
OG0000483	CARHR268770, CARHR268760	jg22372, jg12274, jg22376, jg12263
OG0000484	CARHR177100, CARHR177030, CARHR177640, CARHR177140, CARHR177000	jg20575
OG0000486	CARHR166240, CARHR166160	jg16097
OG0000487	CARHR003820, CARHR127370	jg28766
OG0000488	CARHR162100	jg15143
OG0000489	CARHR284350	jg24485
OG0000490	CARHR001520, CARHR000930	jg28529
OG0000490	CARHR001530	jg28530
OG0000491	CARHR148780	jg13483
OG0000491	CARHR107640, CARHR189230	jg6090
OG0000491	CARHR190870, CARHR190860	jg6094, jg7081
OG0000492	CARHR270450	jg22550
OG0000492	CARHR274280, CARHR179630, CARHR179650, CARHR274270	jg22999
OG0000493	CARHR287390	jg7117
OG0000495	CARHR267230	jg17057, jg17059
OG0000496	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700	jg17937
OG0000496	CARHR216860	jg11820
OG0000498	CARHR266530	jg22061
OG0000498	CARHR235590, CARHR027440	jg9651
OG0000499	CARHR225130	jg10760
OG0000499	CARHR071890	jg3514
OG0000500	CARHR177600, CARHR177550	jg20611
OG0000500	CARHR177610, CARHR177580	jg20613
OG0000501	CARHR287270	jg32175
OG0000501	CARHR155350, CARHR105900, CARHR155330, CARHR155320	jg14430
OG0000503	CARHR220240, CARHR220250, CARHR220260	jg12687
OG0000504	CARHR210740	jg3998
OG0000504	CARHR134240	jg19114
OG0000504	CARHR083900	jg24877
OG0000506	CARHR179040, CARHR206880	jg27491, jg2122, jg2123, jg4379
OG0000506	CARHR064690	jg2816
OG0000507	CARHR052650	jg26681
OG0000508	CARHR130490	jg18411
OG0000509	CARHR223020	jg10975
OG0000509	CARHR215530	jg10978
OG0000510	CARHR288780, CARHR052490	jg949
OG0000510	CARHR288930	jg947
OG0000511	CARHR097980	jg26431
OG0000511	CARHR221890	jg11210
OG0000511	CARHR049420	jg673
OG0000512	CARHR230700	jg10170, jg10168, jg10169
