Orthogroup	Cardamine_hirsuta	Brassica_napus
OG0000098	CARHR220850, CARHR012520	XP_013657483.2, XP_048622325.1
OG0000098	CARHR013070	XP_048597623.1, XP_048597733.1, XP_013694439.2, XP_013708508.2, XP_048638194.1
OG0000099	CARHR046950, CARHR051080, CARHR046970, CARHR051510	XP_048627225.1
OG0000100	CARHR181920, CARHR054690, CARHR054680	XP_048593370.1
OG0000101	CARHR149280, CARHR047170, CARHR047230	XP_048626031.1
OG0000101	CARHR047300, CARHR047090, CARHR047120, CARHR047210, CARHR047270	XP_048595710.1, XP_048625968.1
OG0000101	CARHR047510, CARHR047730	XP_048609481.1
OG0000101	CARHR047180	XP_048623626.1
OG0000104	CARHR007350	XP_048597860.1
OG0000104	CARHR122140, CARHR122190, CARHR122230, CARHR122240	XP_048592849.1
OG0000104	CARHR039100	XP_013641320.1
OG0000104	CARHR097260	XP_013739506.2, XP_048609186.1
OG0000104	CARHR102140	XP_048630244.1
OG0000104	CARHR122150, CARHR122160	XP_013747135.1, XP_048611967.1
OG0000106	CARHR159090	XP_022549816.1, XP_013724543.2, XP_048630737.1, XP_013732001.1
OG0000106	CARHR248580	XP_048600690.1, XP_048600692.1, XP_048627462.1, XP_048600689.1, XP_048600029.1, XP_013730902.2
OG0000106	CARHR084920	XP_048607054.1, XP_013655148.2
OG0000107	CARHR119260, CARHR119250	XP_013651532.2
OG0000107	CARHR095610	XP_048626536.1, XP_048612847.1, XP_013721342.1, XP_048612849.1
OG0000107	CARHR095650	XP_013741568.1, XP_013746885.2, XP_048632489.1
OG0000107	CARHR095640, CARHR095620, CARHR055760	XP_013684958.2, XP_022555319.1
OG0000107	CARHR095660	XP_048626537.1
OG0000108	CARHR174970	XP_013647147.2
OG0000108	CARHR046250	XP_048591517.1, XP_013738590.1, XP_013654138.2, XP_048597131.1, XP_013679734.2
OG0000108	CARHR000040, CARHR188170	XP_013711330.1
OG0000109	CARHR116840	XP_048617055.1, XP_048626901.1, XP_048618101.1
OG0000110	CARHR169600	XP_013648313.1, XP_048591595.1, XP_013724438.1
OG0000110	CARHR169580	XP_048620750.1, XP_013663751.2, XP_013724437.1
OG0000110	CARHR169630	XP_013724441.1, XP_048591598.1, XP_013724449.1
OG0000110	CARHR061850	XP_013651996.2, XP_048617731.1
OG0000111	CARHR214020, CARHR214040	XP_013742754.2, XP_048630010.1, XP_048636944.1, XP_022571049.1
OG0000111	CARHR221770	XP_022562617.1, XP_048595446.1
OG0000111	CARHR213990, CARHR214010	XP_048615143.1
OG0000111	CARHR221750	XP_022546436.2
OG0000111	CARHR164880	XP_048597120.1, XP_022571256.1, XP_013708223.1, XP_048620603.1, XP_048597109.1, XP_048620602.1, XP_013690802.1, XP_013707956.2, XP_048597113.1, XP_048620623.1, XP_022546856.2, XP_048597111.1
OG0000113	CARHR256490, CARHR256450, CARHR175630	XP_013644478.1, XP_048595848.1, XP_013659064.1
OG0000113	CARHR149270	XP_013713013.1
OG0000113	CARHR175110, CARHR175150	XP_022555930.1
OG0000113	CARHR104310	XP_013751710.1
OG0000114	CARHR294530	XP_048620720.1
OG0000114	CARHR202070	XP_048605864.1
OG0000114	CARHR120620	XP_013649086.2
OG0000114	CARHR054550, CARHR054640, CARHR054580	XP_013742280.2, XP_048601725.1, XP_013750066.1, XP_048602540.1, XP_013742273.2, XP_048591888.1
OG0000119	CARHR115250	XP_048608170.1, XP_013725180.1, XP_048627629.1, XP_048611711.1, XP_048620164.1, XP_048611930.1, XP_013729112.1, XP_013689486.1, XP_022570381.2, XP_048629988.1, XP_013669078.1, XP_013708039.1, XP_048624841.1, XP_013694934.1, XP_048634902.1
OG0000119	CARHR292260, CARHR102990	XP_048611665.1
OG0000120	CARHR285170	XP_048595818.1, XP_048626059.1, XP_013700597.2, XP_048595780.1
OG0000120	CARHR293630, CARHR283580, CARHR059500, CARHR058390, CARHR116680, CARHR186430	XP_048593515.1, XP_048621623.1, XP_013690264.1, XP_013739293.2, XP_048617643.1, XP_048617725.1, XP_048637971.1, XP_048617632.1
OG0000120	CARHR208650	XP_022548769.1, XP_048623248.1
OG0000122	CARHR269930	XP_013725365.1, XP_013714453.2
OG0000122	CARHR033430, CARHR033520	XP_048605308.1, XP_048629042.1, XP_048608260.1, XP_048621011.1, XP_048605309.1
OG0000123	CARHR014030	XP_048598539.1
OG0000123	CARHR024520, CARHR027640, CARHR027660, CARHR027650	XP_013655114.1, XP_013681615.1
OG0000123	CARHR014050	XP_013652310.2
OG0000123	CARHR233830	XP_013696173.1, XP_013741231.1
OG0000123	CARHR009210	XP_048615718.1
OG0000124	CARHR182430	XP_048599877.1, XP_013680038.1, XP_013739146.1, XP_013679101.1
OG0000124	CARHR183650, CARHR043800, CARHR123710	XP_013703401.2, XP_013710827.1, XP_048594892.1, XP_013645068.1, XP_048625440.1, XP_013694405.2
OG0000125	CARHR190650	XP_013724039.1, XP_048628026.1, XP_013680559.2, XP_013667165.1
OG0000125	CARHR273520	XP_013714507.1, XP_013712083.2
OG0000125	CARHR121850	XP_048610082.1, XP_013733819.1, XP_013647688.1, XP_013702707.1, XP_048633779.1
OG0000127	CARHR211450	XP_048624384.1
OG0000127	CARHR083490	XP_013650485.1
OG0000127	CARHR107060, CARHR107080, CARHR107070, CARHR107090, CARHR107050, CARHR107100	XP_048615293.1, XP_048635993.1, XP_048591839.1, XP_048617251.1, XP_048592066.1, XP_013746803.3, XP_048634084.1
OG0000130	CARHR288220	XP_048631499.1, XP_048628581.1, XP_048628582.1, XP_048631476.1, XP_048627746.1, XP_048627967.1, XP_048627968.1, XP_048611550.1, XP_048604950.1, XP_048629103.1, XP_048628150.1, XP_048631316.1, XP_048621905.1, XP_048623603.1, XP_048599843.1, XP_048604262.1, XP_048622059.1, XP_048611404.1, XP_022552326.1, XP_022552089.1, XP_048605542.1, XP_048627568.1, XP_048617047.1, XP_048614025.1, XP_048628611.1, XP_022557135.2, XP_048606240.1
OG0000131	CARHR150440	XP_048615724.1, XP_013689348.2, XP_013668884.1, XP_048611423.1, XP_048637079.1, XP_048604945.1, XP_048613150.1, XP_013650870.1, XP_048611800.1, XP_013646974.1, XP_048591413.1, XP_022570245.1
OG0000131	CARHR283860	XP_013704250.1, XP_022547453.2
OG0000133	CARHR184120	XP_013700850.2, XP_048606577.1, XP_048593307.1, XP_048638477.1, XP_048636877.1, XP_048623900.1, XP_048625819.1, XP_013694505.2, XP_048601493.1, XP_048601605.1, XP_048633105.1, XP_048610426.1, XP_048606779.1, XP_048595013.1, XP_048616767.1, XP_048630751.1
OG0000136	CARHR058600	XP_048591378.1, XP_013645964.1, XP_013734124.1, XP_013667628.2, XP_013699285.2
OG0000136	CARHR214760, CARHR214790	XP_022575046.2
OG0000136	CARHR214860	XP_013739113.2
OG0000136	CARHR214830, CARHR214840	XP_013743506.2, XP_013672039.1
OG0000137	CARHR180340	XP_048625125.1, XP_013713093.1, XP_048604869.1, XP_022570847.1, XP_048612488.1, XP_048622855.1, XP_048610170.1, XP_048599951.1, XP_022552119.1, XP_013672832.1, XP_013676966.2, XP_013641393.2, XP_013658059.2, XP_048634031.1, XP_048590805.1, XP_013724945.1, XP_048636952.1, XP_048631656.1, XP_048613388.1, XP_013709437.1, XP_048630338.1, XP_048630388.1, XP_048634920.1, XP_022546341.1, XP_013721216.1, XP_048612208.1, XP_013642218.1, XP_048633382.1, XP_022557441.1, XP_013652711.1
OG0000137	CARHR261370	XP_048612120.1
OG0000138	CARHR113950	XP_048615898.1
OG0000138	CARHR174950	XP_013689399.2, XP_022545049.2
OG0000138	CARHR153120	XP_013693477.2
OG0000138	CARHR153070, CARHR153150, CARHR254660, CARHR113960, CARHR113980	XP_013644477.2, XP_013703822.2
OG0000140	CARHR285410	XP_013740286.2, XP_013681326.3, XP_048608044.1, XP_048630919.1
OG0000140	CARHR272760, CARHR272770, CARHR053670	XP_048606408.1, XP_013713879.2, XP_048604485.1, XP_048606386.1, XP_013674904.1, XP_013733786.2, XP_048604591.1, XP_022556278.2, XP_013743782.2
OG0000140	CARHR285460, CARHR285480	XP_013729602.1, XP_022549051.2
OG0000142	CARHR122540	XP_013734927.2, XP_013744626.2
OG0000142	CARHR119630, CARHR119600, CARHR124170, CARHR124160, CARHR124140	XP_013744231.2, XP_013744228.3
OG0000146	CARHR268710	XP_022568478.2, XP_022573244.1, XP_048607276.1, XP_013681201.2
OG0000146	CARHR268720	XP_048607272.1, XP_013680812.1, XP_013652138.1, XP_013665788.1
OG0000146	CARHR268680	XP_013705645.2, XP_013665791.2, XP_048629397.1
OG0000146	CARHR268700	XP_013683699.1, XP_013665789.1, XP_013665790.1, XP_013651101.2
OG0000146	CARHR268690	XP_013646341.2, XP_022573245.1
OG0000147	CARHR109500	XP_048590962.1, XP_048606560.1
OG0000147	CARHR238090	XP_013656312.2
OG0000147	CARHR271150	XP_048606815.1, XP_048603056.1, XP_048624774.1, XP_048598891.1
OG0000147	CARHR073860	XP_013726987.1, XP_013650334.2, XP_013648576.1
OG0000147	CARHR153650	XP_013701019.2
OG0000147	CARHR104060	XP_013681235.2, XP_048632582.1
OG0000147	CARHR117520	XP_048620974.1, XP_013664071.2
OG0000149	CARHR154830	XP_048615922.1, XP_048606719.1
OG0000149	CARHR273170, CARHR273200, CARHR273210, CARHR273220	XP_048598964.1, XP_048602609.1, XP_013682314.2, XP_013682101.1, XP_022551617.2, XP_013682103.1, XP_013732617.1, XP_013681735.2
OG0000149	CARHR273160	XP_048602607.1
OG0000149	CARHR154780	XP_048601079.1
OG0000150	CARHR114850	XP_013738578.3, XP_022558375.1
OG0000150	CARHR059580, CARHR150110	XP_022551264.2, XP_048615138.1
OG0000150	CARHR150200	XP_022557713.2, XP_013745990.2
OG0000151	CARHR266340	XP_013666811.1, XP_013714744.1
OG0000151	CARHR235660	XP_013750324.1, XP_013671658.1, XP_013712559.1, XP_013656387.1, XP_048626642.1
OG0000151	CARHR082990	XP_013736096.1, XP_048600778.1, XP_013696468.1, XP_013648126.1, XP_013750474.1
OG0000151	CARHR107000	XP_022555445.1, XP_013741197.1, XP_013690523.1, XP_048593192.1
OG0000151	CARHR269520	XP_013685382.1, XP_013680464.1, XP_048598833.1, XP_013733435.1
OG0000151	CARHR046700	XP_013659307.2, XP_013675110.1, XP_013684904.1, XP_013750266.2
OG0000154	CARHR016540	XP_013682918.2, XP_048622370.1, XP_013702845.1, XP_013692504.2, XP_013641680.1
OG0000154	CARHR087080	XP_013673168.1, XP_013646788.2
OG0000154	CARHR000060	XP_048609420.1, XP_048632626.1
OG0000154	CARHR210880	XP_048614596.1, XP_048596233.1, XP_013655775.2, XP_013685168.1, XP_013736813.2
OG0000154	CARHR210890	XP_013661106.1, NP_001302519.1, XP_048624365.1, XP_013656843.2, XP_048598646.1
OG0000155	CARHR234950	XP_048598681.1, XP_048600242.1, XP_013705446.2, XP_013741574.2
OG0000155	CARHR227980	XP_013734858.2, XP_048601553.1
OG0000155	CARHR086560	XP_013695739.1
OG0000155	CARHR227950	XP_048591923.1, XP_013675630.1, XP_013701045.1, XP_048616734.1
OG0000156	CARHR140730	XP_013691241.1
OG0000156	CARHR140760, CARHR186310	XP_013749648.1, XP_013688285.1
OG0000156	CARHR140750	XP_013688286.1, XP_013749646.1
OG0000156	CARHR171350	XP_013710705.2
OG0000157	CARHR133050, CARHR115930, CARHR115970, CARHR115940, CARHR133070, CARHR133060, CARHR101240	XP_048596064.1, XP_048614930.1, XP_048596921.1, XP_013650950.1, XP_013739346.2
OG0000158	CARHR245230	XP_013693413.1, XP_048591811.1
OG0000158	CARHR113640	XP_048617259.1
OG0000158	CARHR104280	XP_048635097.1
OG0000161	CARHR275730, CARHR120610, CARHR120240, CARHR120250	XP_048627955.1, XP_048603220.1, XP_048627950.1, XP_048603222.1, XP_048627949.1
OG0000161	CARHR056690	XP_048604730.1, XP_013699317.2
OG0000161	CARHR056630, CARHR038520, CARHR038560	XP_048636143.1, XP_048614546.1
OG0000162	CARHR069160, CARHR059610	XP_048620816.1, XP_022547562.2
OG0000162	CARHR170840	XP_013701394.2, XP_048591524.1
OG0000162	CARHR057970	XP_013702986.2
OG0000164	CARHR246960, CARHR224720	XP_022556198.2, XP_013653066.2, XP_048590740.1
OG0000164	CARHR041160, CARHR041170	XP_022553608.2, XP_022546347.1, XP_022544061.2, XP_013675514.2, XP_048593816.1, XP_013665120.2
OG0000164	CARHR185060, CARHR185040	XP_013723161.1
OG0000164	CARHR175770	XP_013692532.2, XP_013646654.2, XP_013718114.2, XP_013658216.1
OG0000167	CARHR266210, CARHR260280, CARHR226380	XP_013672715.1, XP_013734245.1
OG0000169	CARHR067550, CARHR067460, CARHR220400, CARHR050360, CARHR067350, CARHR060140, CARHR067390, CARHR067560	XP_013737883.3
OG0000169	CARHR067380	XP_022573898.2
OG0000171	CARHR023910	XP_013653324.1, XP_048596910.1, XP_048618648.1, XP_013714414.2, XP_048614943.1, XP_048592072.1, XP_013702814.1, XP_013690623.3
OG0000171	CARHR198650	XP_013712780.1, XP_022549246.1
OG0000172	CARHR169390	XP_013718167.3, XP_013646102.2
OG0000172	CARHR169360	XP_048635170.1, XP_022558856.1
OG0000173	CARHR225750	XP_048600381.1, XP_048612444.1, XP_048599290.1, XP_013745323.2
OG0000173	CARHR035170	XP_022544232.2, XP_048610054.1
OG0000173	CARHR261170, CARHR292670, CARHR286110	XP_048622726.1, XP_048629287.1
OG0000173	CARHR216170, CARHR055060, CARHR225730, CARHR036300	XP_048617357.1
OG0000173	CARHR293270	XP_048622719.1, XP_048634947.1, XP_048596689.1, XP_048623985.1, XP_013723174.2, XP_048613898.1, XP_048613890.1
OG0000174	CARHR286250, CARHR105060	XP_013659739.2, XP_048613268.1, XP_048623662.1, XP_013700453.1, XP_048605528.1, XP_048601518.1, XP_048613197.1, XP_048604705.1, XP_048622670.1, XP_048611492.1, XP_048611734.1, XP_048593436.1, XP_048623561.1, XP_048613363.1, XP_048605754.1, XP_048605878.1, XP_048611840.1, XP_048624058.1, XP_048623562.1, XP_048604626.1, XP_048623631.1, XP_048623787.1, XP_048624055.1, XP_048604793.1, XP_048615850.1, XP_048605376.1, XP_048598072.1, XP_048611733.1, XP_048605499.1, XP_048622843.1, XP_048604760.1, XP_048620031.1, XP_048605508.1, XP_048623899.1, XP_048613999.1
OG0000175	CARHR160880	XP_013647409.2, XP_013737148.2, XP_048632706.1, XP_048627767.1, XP_022546789.1, XP_048620498.1
OG0000175	CARHR020570	XP_013727399.1, XP_013737935.2
OG0000175	CARHR243300	XP_013731018.1
OG0000175	CARHR244350	XP_013661478.1, XP_048619516.1, XP_048607179.1, XP_048590981.1
OG0000176	CARHR029830	XP_013651515.2, XP_013718052.1, XP_048602661.1, XP_048603031.1, XP_013744899.1, XP_013724519.2, XP_048600087.1, XP_022550228.1, XP_048600988.1, XP_013670890.1
OG0000177	CARHR150970	XP_013723157.1, XP_048634157.1, XP_048611463.1
OG0000180	CARHR264460	XP_048620275.1, XP_048629089.1, XP_048622845.1, XP_048632822.1, XP_048633012.1, XP_048627580.1, XP_048629090.1, XP_022561245.1, XP_048618885.1, XP_013741321.2, XP_013707682.3, XP_013737994.2, XP_048629732.1, XP_048628383.1, XP_048631091.1, XP_048604491.1, XP_022557823.1, XP_022549593.1, XP_013675545.2, XP_013683480.1, XP_048606581.1, XP_048606585.1, XP_048605564.1, XP_048608943.1, XP_048603164.1, XP_048603163.1, XP_048591066.1, XP_013643693.1
OG0000180	CARHR264470	XP_048594193.1
OG0000180	CARHR175440	XP_048617100.1, XP_022560944.2, XP_013649322.2, XP_022550269.1
OG0000181	CARHR110940	XP_048599817.1
OG0000184	CARHR157490, CARHR154180, CARHR181110	XP_048599669.1, XP_048623712.1, XP_013738896.1, XP_048605140.1
OG0000186	CARHR252010	XP_048623188.1
OG0000186	CARHR257160, CARHR048790	XP_048635320.1
OG0000186	CARHR149350, CARHR289900, CARHR290850	XP_048616941.1
OG0000186	CARHR128510	XP_013714311.1
OG0000187	CARHR239600	XP_013719582.1, XP_022569616.1, XP_048605911.1, XP_022545716.2
OG0000187	CARHR119320, CARHR117000	XP_048620070.1
OG0000187	CARHR116890	XP_022556918.1
OG0000187	CARHR085640	XP_048613568.1, XP_013640184.2, XP_048635935.1, XP_013750155.1
OG0000189	CARHR246590	XP_048629653.1, XP_013654271.2
OG0000189	CARHR132630	XP_013650367.3
OG0000189	CARHR100900	XP_048614055.1, XP_013641245.3, XP_013696489.2
OG0000189	CARHR146050	XP_048620330.1
OG0000190	CARHR253020	XP_013672591.2, XP_048624260.1
OG0000190	CARHR250370	XP_048632031.1, XP_048606981.1
OG0000190	CARHR250360	XP_013740823.2
OG0000190	CARHR252970	XP_048632024.1, XP_013676795.1, XP_048606968.1, XP_013674901.1, XP_048632028.1, XP_048632029.1, XP_048632025.1, XP_048606966.1, XP_048606964.1
OG0000190	CARHR252960	XP_048604486.1, XP_048616467.1, XP_013676961.1, XP_013726273.2
OG0000191	CARHR107430, CARHR293570, CARHR148120, CARHR091830	XP_022550050.2, XP_013662117.1
OG0000191	CARHR106550	XP_013705904.3, XP_013728170.2, XP_048600524.1, XP_048594435.1
OG0000191	CARHR293580, CARHR148110	XP_048635084.1, XP_013719076.1
OG0000192	CARHR059110	XP_022558417.1, XP_013653407.2
OG0000192	CARHR021680, CARHR116570, CARHR021690, CARHR146970	XP_013642312.1, XP_022568516.1, XP_013642311.2, XP_022543072.2
OG0000192	CARHR181970	XP_048622448.1, XP_048619732.1
OG0000192	CARHR021660	XP_048622449.1
OG0000192	CARHR181980, CARHR256500	XP_013642310.2
OG0000193	CARHR096970	XP_048635364.1, XP_013721276.1
OG0000193	CARHR099220	XP_048592945.1, XP_048600322.1, XP_048592947.1, XP_013706835.2, XP_048628682.1, XP_048635382.1, XP_013707370.2, XP_048614733.1, XP_013707971.1
OG0000195	CARHR166950, CARHR136200	XP_048597158.1
OG0000195	CARHR058380, CARHR215030	XP_013649150.1
OG0000196	CARHR037150	XP_048612524.1
OG0000196	CARHR037160	XP_022558220.1
OG0000196	CARHR028490	XP_048596446.1, XP_048612868.1
OG0000196	CARHR037140	XP_048593872.1, XP_048606243.1
OG0000197	CARHR037370	XP_048622390.1
OG0000197	CARHR272960	XP_048604394.1
OG0000200	CARHR291830, CARHR263700	XP_022558432.1, XP_013665103.2
OG0000202	CARHR092830, CARHR151680	XP_013675611.1, XP_013640333.1, XP_013652577.1, XP_013701476.1
OG0000202	CARHR099690, CARHR024770	XP_048596418.1, XP_013717438.2, XP_013660094.1, XP_048617317.1, XP_013649514.1
OG0000203	CARHR078880, CARHR078860	XP_048602036.1, XP_013740209.2, XP_013664958.1, XP_013677509.1, XP_048626223.1, XP_013745300.2, XP_022570098.2
OG0000203	CARHR078870	XP_013714166.2, XP_013696040.2, XP_048596086.1, XP_013659650.2, XP_013644811.2, XP_048590899.1, XP_048595270.1, XP_013670049.2, XP_013747241.2
OG0000203	CARHR201470	XP_013658139.2, XP_048626062.1
OG0000204	CARHR099050	XP_048600701.1, XP_048610047.1, XP_013646421.2, XP_013675581.2, XP_048609706.1, XP_013675574.1, XP_013679720.1, XP_048632324.1, XP_013652583.2, XP_022553895.2, XP_013650962.2, XP_013683539.1, XP_013691186.2
OG0000204	CARHR098530	XP_048632522.1, XP_013741124.2
OG0000204	CARHR097380	XP_022553993.1
OG0000205	CARHR041580, CARHR040020, CARHR149530, CARHR042890, CARHR042510, CARHR043190, CARHR260050, CARHR042520, CARHR042900, CARHR041590, CARHR043210, CARHR037920, CARHR263740, CARHR043200, CARHR148260, CARHR265180, CARHR265400, CARHR149520	XP_048616907.1, XP_013701329.1
OG0000205	CARHR219990	XP_048605518.1
OG0000207	CARHR072270, CARHR141370	XP_013650129.2
OG0000207	CARHR072300	XP_013673599.2, XP_013651035.2, XP_013653902.2, XP_048637562.1, XP_048637563.1, XP_048617532.1, XP_013680180.2, XP_022553761.2, XP_048617533.1, XP_013709562.2, XP_048637845.1, XP_048615568.1, XP_048622941.1, XP_013652500.2, XP_013680179.1
OG0000207	CARHR017450	XP_013731207.2, XP_013711003.1
OG0000208	CARHR247230	XP_013647555.2, XP_013705287.1
OG0000208	CARHR181000	XP_013645425.1, XP_013705886.2
OG0000208	CARHR260330	XP_048633371.1
OG0000208	CARHR149040	XP_048591328.1, XP_048591329.1
OG0000210	CARHR102790, CARHR102800, CARHR102820, CARHR145920	XP_022544223.2
OG0000210	CARHR127170	XP_048636700.1, XP_048609592.1
OG0000210	CARHR162850	XP_048595832.1
OG0000213	CARHR066320, CARHR066310, CARHR066300, CARHR066340, CARHR066330, CARHR066290, CARHR066360	XP_048616003.1, XP_048592163.1, XP_013652371.1, XP_048591764.1, XP_048616004.1
OG0000213	CARHR084950	XP_013750303.1, XP_013672786.2
OG0000213	CARHR292760, CARHR285920	XP_013707946.2, XP_048597462.1, XP_048608774.1, XP_013653508.1, XP_048631899.1
OG0000214	CARHR101750, CARHR250390, CARHR248840, CARHR250400, CARHR250050	XP_048595080.1, XP_013639971.2, XP_048626136.1, XP_013660371.2, XP_048595078.1, XP_048626138.1, XP_022547927.2, XP_048595079.1, XP_013736205.2, XP_048596124.1, XP_013660370.2, XP_048596129.1
OG0000216	CARHR072250	XP_048607385.1, XP_048594754.1
OG0000216	CARHR229000, CARHR229580	XP_013716395.2, XP_022567019.2, XP_048607889.1, XP_022549217.2
OG0000216	CARHR229020, CARHR229730	XP_013659523.2
OG0000216	CARHR283650, CARHR229570	XP_022543787.1, XP_048617885.1, XP_048624897.1
OG0000217	CARHR283900	XP_013697825.2
OG0000217	CARHR283730	XP_013650611.2
OG0000217	CARHR053930	XP_022572361.2, XP_048607093.1
OG0000218	CARHR015480	XP_013710648.2
OG0000218	CARHR147290	XP_013740736.2
OG0000218	CARHR144080	XP_048630867.1, XP_013724184.1, XP_013697153.1
OG0000219	CARHR058980	XP_022552847.1
OG0000219	CARHR185210, CARHR185220, CARHR233800	XP_013706044.1
OG0000219	CARHR123080, CARHR123060	XP_048609905.1, XP_048634154.1
OG0000219	CARHR277080	XP_048637866.1, XP_013710573.1
OG0000220	CARHR050630, CARHR113370	XP_022546230.2, XP_048636568.1, XP_048629649.1, XP_013690729.2, XP_022557139.1
OG0000222	CARHR063680, CARHR117110, CARHR113140	XP_048601793.1
OG0000222	CARHR218360	XP_013679592.1, XP_048602136.1, XP_013669697.1, XP_013646054.1, XP_048620134.1, XP_013679791.1, XP_048628162.1, XP_013694558.1, XP_013713242.1, XP_013724472.1, XP_013720600.1, XP_013713750.1, XP_048599889.1, XP_013718878.2, XP_048605116.1, XP_048599886.1, XP_013700215.1, XP_048622738.1, XP_048596957.1, XP_013713374.1, XP_048605711.1, XP_048598105.1, XP_013724749.1, XP_013645700.1, XP_013718678.1, XP_013729284.2, XP_048605824.1
OG0000224	CARHR071040	XP_013681346.2, XP_048626317.1, XP_048609799.1, XP_013723736.1, XP_013723693.2, XP_013705169.1
OG0000224	CARHR230420	XP_013668758.3, XP_013670749.2, XP_013720368.2
OG0000224	CARHR048360, CARHR048350, CARHR048370	XP_013651764.1, XP_022548174.1
