Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0000264	CARHR251330	Cg003G079060, Cg003G094880
OG0000265	CARHR256150	Cg002G064680
OG0000265	CARHR177480	Cg003G102580, Cg001G029400, Cg001G041950, Cg006G213200, Cg008G309270, Cg007G252820, Cg001G002880, Cg006G204120
OG0000266	CARHR265190	Cg003G098940, Cg003G099000
OG0000267	CARHR020040	Cg006G226540
OG0000267	CARHR112680, CARHR112670	Cg005G193150
OG0000268	CARHR144670	Cg002G074810
OG0000268	CARHR049930	Cg007G248330
OG0000268	CARHR211500	Cg008G282710
OG0000268	CARHR164050	Cg002G052420
OG0000269	CARHR029720	Cg007G256050, Cg004G151220
OG0000269	CARHR033120	Cg006G211850
OG0000270	CARHR243020, CARHR106740	Cg001G000740
OG0000270	CARHR247840	Cg001G005510
OG0000270	CARHR020400	Cg006G226060
OG0000272	CARHR186370	Cg001G026510, Cg008G325020
OG0000273	CARHR038710, CARHR038690, CARHR038330	Cg006G201150, Cg006G201180
OG0000273	CARHR038610	Cg006G201130, Cg006G201120, Cg006G201160
OG0000274	CARHR273300	Cg003G107390
OG0000274	CARHR053220	Cg007G251180
OG0000274	CARHR007140, CARHR007130	Cg006G238740
OG0000274	CARHR122830	Cg005G177430
OG0000275	CARHR097870	Cg004G138960, Cg004G139000, Cg004G138970, Cg004G138980, Cg004G138950, Cg004G138940
OG0000276	CARHR218850	Cg001G029710
OG0000277	CARHR290100	Cg001G025690
OG0000277	CARHR290090	Cg001G025720
OG0000277	CARHR290060	Cg001G025760
OG0000277	CARHR290070	Cg001G025750
OG0000281	CARHR040090	Cg006G199670
OG0000281	CARHR025250	Cg006G220980
OG0000282	CARHR205620	Cg008G288350, Cg008G323220
OG0000282	CARHR205610	Cg008G288380
OG0000282	CARHR205590	Cg008G288410
OG0000282	CARHR205580, CARHR205600	Cg008G288400
OG0000283	CARHR180240	Cg008G319010
OG0000283	CARHR180280	Cg008G318960, Cg008G318990, Cg008G318970
OG0000284	CARHR175670	Cg008G306240, Cg008G306230
OG0000290	CARHR157630, CARHR283740, CARHR094030, CARHR112470	Cg004G135310
OG0000294	CARHR092710	Cg004G133910
OG0000294	CARHR131330	Cg005G169690
OG0000294	CARHR142440	Cg005G158570
OG0000294	CARHR249810	Cg003G077590, Cg014G332020
OG0000294	CARHR001810	Cg006G243870
OG0000295	CARHR057270	Cg007G263400
OG0000295	CARHR089640	Cg007G266220, Cg001G026760, Cg005G180220, Cg004G130780
OG0000295	CARHR089620, CARHR089630	Cg004G130770
OG0000296	CARHR073970	Cg007G280920, Cg007G280630
OG0000296	CARHR170750	Cg005G176510
OG0000296	CARHR133380	Cg005G167490
OG0000297	CARHR118860, CARHR244920, CARHR244890	Cg001G003600
OG0000297	CARHR121670, CARHR121680, CARHR121720	Cg005G178560, Cg005G178570, Cg005G178540
OG0000297	CARHR274100	Cg003G108160
OG0000297	CARHR095150	Cg004G136450
OG0000298	CARHR089970	Cg004G131150
OG0000298	CARHR226410	Cg001G021100
OG0000298	CARHR120100, CARHR226430	Cg001G021090
OG0000299	CARHR119900	Cg005G181190
OG0000299	CARHR071990	Cg007G279160
OG0000299	CARHR045650	Cg006G194370
OG0000300	CARHR103210	Cg004G145450
OG0000300	CARHR103220	Cg004G145480, Cg004G145490
OG0000300	CARHR103190	Cg004G145430
OG0000300	CARHR103130	Cg004G144800
OG0000304	CARHR177410, CARHR177420, CARHR221580, CARHR177780	Cg008G321620
OG0000304	CARHR257320	Cg008G321640, Cg003G091470
OG0000304	CARHR178120, CARHR177310, CARHR178860, CARHR177800, CARHR177790, CARHR177750, CARHR178140, CARHR177400, CARHR221590	Cg008G321360, Cg008G321310, Cg008G321320
OG0000304	CARHR177740	Cg008G321650, Cg008G321610
OG0000308	CARHR262010	Cg001G040650
OG0000310	CARHR157270	Cg002G058430
OG0000311	CARHR196640	Cg008G296830
OG0000311	CARHR038100	Cg006G201410
OG0000311	CARHR093170	Cg004G134370
OG0000311	CARHR215260	Cg001G036380
OG0000311	CARHR292180	Cg007G265360
OG0000313	CARHR227030	Cg001G020530
OG0000313	CARHR038790, CARHR038780, CARHR038820	Cg006G200970
OG0000314	CARHR004130	Cg006G241650
OG0000314	CARHR004140	Cg006G241640
OG0000316	CARHR135700	Cg005G165580, Cg005G165480
OG0000321	CARHR215220	Cg001G036410
OG0000321	CARHR215200	Cg001G036490
OG0000321	CARHR215650, CARHR215620, CARHR215640	Cg001G035900
OG0000321	CARHR215560	Cg001G035950
OG0000321	CARHR215610	Cg001G035910
OG0000321	CARHR215570	Cg001G035940
OG0000322	CARHR071920	Cg007G279100
OG0000322	CARHR017730	Cg006G228800
OG0000322	CARHR260510, CARHR135390	Cg005G165820
OG0000323	CARHR267340	Cg003G101320
OG0000323	CARHR235360	Cg001G013020
OG0000324	CARHR116560	Cg008G317460, Cg001G031330, Cg007G263750
OG0000325	CARHR102540	Cg007G261500, Cg004G148160
OG0000325	CARHR034450, CARHR145800	Cg005G185560
OG0000327	CARHR164480, CARHR164490	Cg002G052000
OG0000328	CARHR263600	Cg001G038690
OG0000328	CARHR263540	Cg001G038800
OG0000328	CARHR263590	Cg001G038720, Cg001G038710
OG0000329	CARHR139920, CARHR139910	Cg005G161130
OG0000329	CARHR096590	Cg004G137660
OG0000330	CARHR170350	Cg002G046560
OG0000331	CARHR057780	Cg007G257080, Cg005G189380
OG0000332	CARHR055410	Cg007G259450
OG0000332	CARHR193130, CARHR193110	Cg008G300270
OG0000332	CARHR095140, CARHR040120	Cg006G199650
OG0000334	CARHR163740	Cg002G052730
OG0000334	CARHR131810	Cg005G168750
OG0000334	CARHR250680	Cg008G316780, Cg003G078420, Cg014G331200
OG0000334	CARHR250610	Cg014G331210, Cg003G078410
OG0000335	CARHR035800	Cg006G205050
OG0000335	CARHR027480	Cg006G218670
OG0000336	CARHR065920, CARHR065910	Cg007G273380
OG0000336	CARHR065880	Cg007G273370
OG0000338	CARHR054520	Cg007G252750
OG0000338	CARHR009660	Cg006G236370
OG0000339	CARHR230740	Cg001G017490
OG0000339	CARHR000730	Cg006G244870
OG0000339	CARHR248520	Cg014G333260, Cg003G076340
OG0000339	CARHR141230	Cg005G159770
OG0000339	CARHR171770	Cg002G045310
OG0000340	CARHR138610	Cg005G162340
OG0000340	CARHR138630	Cg005G162320
OG0000340	CARHR138620	Cg005G162330
OG0000342	CARHR287600, CARHR272900, CARHR213580	Cg001G042360
OG0000342	CARHR212840, CARHR289150, CARHR287570	Cg001G042380
OG0000342	CARHR213880, CARHR291940, CARHR288130	Cg001G042370
OG0000344	CARHR187250, CARHR187260	Cg008G305710, Cg008G305700
OG0000344	CARHR222620	Cg001G025010
OG0000344	CARHR184910	Cg008G308010, Cg008G312970
OG0000345	CARHR012980	Cg006G233270
OG0000345	CARHR012970	Cg006G233290
OG0000347	CARHR086360	Cg004G127590
OG0000349	CARHR244070	Cg001G004450
OG0000349	CARHR112570, CARHR037360, CARHR122800, CARHR122780	Cg005G177460
OG0000350	CARHR029060	Cg006G216780
OG0000351	CARHR089280	Cg004G130650
OG0000351	CARHR033160	Cg003G086090
OG0000351	CARHR033140	Cg006G211780
OG0000351	CARHR203560	Cg008G290210
OG0000351	CARHR089260	Cg004G130660
OG0000352	CARHR017440	Cg006G229000
OG0000352	CARHR052660, CARHR053720	Cg007G250610
OG0000355	CARHR073530, CARHR073430	Cg007G280400
OG0000356	CARHR186490, CARHR186690	Cg008G306390, Cg008G306550
OG0000358	CARHR203870	Cg008G289900
OG0000358	CARHR003600	Cg006G242200
OG0000358	CARHR006290	Cg008G319440
OG0000358	CARHR203880	Cg008G289890
OG0000358	CARHR203890	Cg008G289880
OG0000359	CARHR029510	Cg006G216530, Cg006G216520, Cg006G216510
OG0000360	CARHR177840	Cg003G114850
OG0000360	CARHR289020	Cg003G114870
OG0000360	CARHR289650, CARHR289030	Cg003G114860
OG0000361	CARHR086030	Cg004G127210
OG0000361	CARHR099850	Cg004G141500
OG0000362	CARHR004290	Cg006G241490
OG0000362	CARHR073450	Cg007G280330
OG0000363	CARHR288410	Cg006G201850
OG0000363	CARHR037060	Cg006G201860
OG0000368	CARHR245730	Cg001G002850
OG0000368	CARHR245720	Cg001G002860
OG0000368	CARHR245740	Cg001G002840
OG0000368	CARHR245750	Cg001G002830
OG0000369	CARHR273440, CARHR007590	Cg006G238280
OG0000370	CARHR017550	Cg006G228950
OG0000370	CARHR216970, CARHR185400	Cg001G033700, Cg001G033710
OG0000370	CARHR232710	Cg001G015500
OG0000371	CARHR025430	Cg006G220780
OG0000371	CARHR142610	Cg005G158480
OG0000371	CARHR002610, CARHR005930	Cg006G243100
OG0000371	CARHR142620	Cg005G158470
OG0000372	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	CARHR041650, CARHR259760	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	CARHR051700	Cg007G249720
OG0000377	CARHR051720, CARHR011030	Cg007G249710
OG0000377	CARHR051710	Cg007G249740
OG0000379	CARHR292240	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010
OG0000382	CARHR001910	Cg006G243790
OG0000382	CARHR009120	Cg006G236900
OG0000383	CARHR028090	Cg006G217970
OG0000383	CARHR028050	Cg006G218010
OG0000383	CARHR028080	Cg006G217980
OG0000384	CARHR090630	Cg004G131950
OG0000386	CARHR163180	Cg002G053290
OG0000386	CARHR147230	Cg002G072490
OG0000386	CARHR147220	Cg002G072500
OG0000386	CARHR163190	Cg002G053280
OG0000387	CARHR138330, CARHR224500	Cg005G162800
OG0000387	CARHR138350	Cg005G162500, Cg005G162480
OG0000389	CARHR168790	Cg002G047910
OG0000390	CARHR153480, CARHR190050, CARHR179180	Cg008G303200
OG0000390	CARHR092870, CARHR151230	Cg002G062740
OG0000391	CARHR022750	Cg006G223560, Cg006G223590
OG0000391	CARHR022710	Cg006G223610
OG0000391	CARHR022720	Cg006G223580
OG0000392	CARHR178610	Cg002G056580
OG0000392	CARHR159640	Cg002G056660
OG0000392	CARHR159630, CARHR159620	Cg002G056610
OG0000392	CARHR159720, CARHR159740, CARHR159700, CARHR159750	Cg002G056590
OG0000392	CARHR159760	Cg002G056620, Cg002G056600
OG0000392	CARHR214610	Cg001G037860, Cg001G037810
OG0000392	CARHR159770	Cg002G056570
OG0000393	CARHR092860	Cg004G134070
OG0000393	CARHR101190, CARHR092590	Cg003G086190, Cg003G086120
OG0000396	CARHR292620	Cg001G030810, Cg002G069030
OG0000396	CARHR292570	Cg002G069050
OG0000398	CARHR088350, CARHR088360	Cg004G129520
OG0000398	CARHR088340	Cg004G129510
OG0000398	CARHR182690	Cg008G309090
OG0000398	CARHR044870	Cg006G195010
OG0000399	CARHR284260, CARHR101940, CARHR101950	Cg004G143320, Cg004G143360
OG0000400	CARHR158010	Cg008G320060
OG0000400	CARHR100730	Cg005G159260
OG0000401	CARHR276640	Cg003G110670
OG0000401	CARHR264620, CARHR264630	Cg003G098280
OG0000403	CARHR052710, CARHR052720	Cg007G250680
OG0000403	CARHR052690	Cg007G250650
OG0000403	CARHR052680	Cg007G250640
OG0000404	CARHR130390, CARHR206830, CARHR086060	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	CARHR196180	Cg008G297220
OG0000406	CARHR170190	Cg002G046730
OG0000407	CARHR197660	Cg008G295960
OG0000407	CARHR198380	Cg008G295160
OG0000408	CARHR117270, CARHR178010, CARHR117170, CARHR117190, CARHR117150, CARHR117180	Cg005G189700
OG0000410	CARHR050860	Cg007G249030
OG0000410	CARHR050970, CARHR050980	Cg007G249100
OG0000410	CARHR051100	Cg007G249110
OG0000411	CARHR050150	Cg007G248450
OG0000411	CARHR103290	Cg004G145680
OG0000411	CARHR252910	Cg003G093460, Cg003G080490
OG0000411	CARHR228790	Cg001G019000
OG0000412	CARHR267950	Cg003G101880
OG0000412	CARHR234870	Cg001G013500
OG0000412	CARHR041080	Cg006G198710
OG0000412	CARHR096480	Cg004G137580
OG0000413	CARHR088190	Cg004G129370
OG0000413	CARHR233890	Cg001G014360
OG0000413	CARHR270190	Cg003G104010
OG0000414	CARHR025530	Cg006G220700
OG0000415	CARHR196770, CARHR201040	Cg008G292540
OG0000415	CARHR186080	Cg008G306950
OG0000416	CARHR125400	Cg005G174990
OG0000416	CARHR125380	Cg005G174850
OG0000416	CARHR005050	Cg006G240670
OG0000417	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280	Cg004G141850
OG0000419	CARHR286080, CARHR286070, CARHR286060, CARHR286140	Cg008G309140, Cg008G310840
OG0000419	CARHR286040, CARHR085380	Cg008G309150
OG0000421	CARHR103170, CARHR263230, CARHR263240, CARHR263250	Cg001G039140, Cg001G039040
OG0000422	CARHR009470	Cg001G020210, Cg006G236580
OG0000422	CARHR009480	Cg006G236570, Cg006G236560
OG0000422	CARHR009460, CARHR009450	Cg006G236590
OG0000423	CARHR065650	Cg007G273210
OG0000423	CARHR044630	Cg006G195220
OG0000423	CARHR088730	Cg004G129870
OG0000425	CARHR043170	Cg006G196760
OG0000425	CARHR103140	Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	CARHR086550, CARHR179580	Cg004G127770
OG0000426	CARHR284410	Cg006G207870, Cg001G036330
OG0000427	CARHR079970	Cg004G121350
OG0000427	CARHR072170	Cg004G145850, Cg007G279320
OG0000429	CARHR188110	Cg008G305090
OG0000429	CARHR202110	Cg008G291690
OG0000429	CARHR240310	Cg001G008100
OG0000429	CARHR115900	Cg005G188170
OG0000430	CARHR106810	Cg004G152450
OG0000430	CARHR243160	Cg001G005380
OG0000430	CARHR111960	Cg005G193810
OG0000430	CARHR294440	Cg001G000600
OG0000431	CARHR284150	Cg007G251970
OG0000431	CARHR010120	Cg006G235970
OG0000431	CARHR010110	Cg006G235980
OG0000432	CARHR265630	Cg003G099400
OG0000433	CARHR292650, CARHR181100, CARHR181080	Cg008G318280
OG0000435	CARHR019430, CARHR019400, CARHR189080, CARHR019410	Cg006G227220, Cg006G227250
OG0000435	CARHR104640	Cg006G224010
OG0000436	CARHR233780	Cg001G014470
OG0000436	CARHR270460	Cg003G104180
OG0000436	CARHR237210	Cg001G011130
OG0000436	CARHR110190	Cg004G156050
OG0000437	CARHR033100	Cg006G211920, Cg006G211880
OG0000437	CARHR033050	Cg006G211940
OG0000438	CARHR253620	Cg003G081140
OG0000439	CARHR005540	Cg006G240180
OG0000439	CARHR005550	Cg006G240170
OG0000439	CARHR169860	Cg002G047030
OG0000439	CARHR125020	Cg005G175260
OG0000440	CARHR195730	Cg008G297760
OG0000440	CARHR077420	Cg004G118560
OG0000440	CARHR077430	Cg004G118570
OG0000441	CARHR091670	Cg004G132880
OG0000441	CARHR091630	Cg004G132850
OG0000441	CARHR091660	Cg004G132870
OG0000441	CARHR091650	Cg004G132860
OG0000442	CARHR220790	Cg001G027430
OG0000442	CARHR147780	Cg002G071920
OG0000442	CARHR147800	Cg007G265110, Cg007G265120
OG0000442	CARHR186290	Cg005G192980
OG0000442	CARHR049440	Cg007G247910
OG0000443	CARHR065170, CARHR065180	Cg007G272740, Cg007G272730
OG0000446	CARHR276320	Cg003G110320
OG0000446	CARHR145200	Cg002G074360
OG0000446	CARHR014840	Cg006G231520
OG0000447	CARHR090020	Cg004G131200
OG0000447	CARHR274540	Cg003G108540
OG0000447	CARHR128030	Cg005G172640
OG0000447	CARHR028030	Cg006G218040
OG0000448	CARHR174490	Cg008G324500
OG0000448	CARHR174500	Cg008G324490
OG0000448	CARHR174480	Cg008G324510
OG0000449	CARHR154370	Cg002G061250
OG0000449	CARHR273500	Cg003G107590
OG0000449	CARHR154360	Cg002G061240
OG0000449	CARHR273490	Cg003G107580
OG0000452	CARHR238200	Cg001G010190
OG0000452	CARHR238190	Cg001G010200
OG0000454	CARHR265700, CARHR265680, CARHR265690	Cg003G099450
OG0000454	CARHR265710	Cg003G099460
OG0000456	CARHR031380	Cg002G056050, Cg002G056060
OG0000456	CARHR160320, CARHR160300	Cg005G187000
OG0000457	CARHR200680	Cg008G292890
OG0000458	CARHR265940, CARHR265960, CARHR266380	Cg003G099750, Cg003G099730
OG0000460	CARHR052700	Cg007G250660, Cg007G250670
OG0000460	CARHR228900	Cg001G018880
OG0000461	CARHR131820	Cg005G168760
OG0000461	CARHR000130	Cg006G245460
OG0000461	CARHR000120	Cg006G245470
OG0000462	CARHR034080, CARHR061160, CARHR291870, CARHR209710, CARHR209720, CARHR243790, CARHR243780	Cg006G210000
OG0000463	CARHR154970	Cg002G060360
OG0000463	CARHR155020	Cg002G060380
OG0000463	CARHR155090	Cg002G060460, Cg002G060450
OG0000463	CARHR155070, CARHR155100	Cg002G060480
OG0000466	CARHR140220	Cg005G160230
OG0000467	CARHR169080	Cg008G322950, Cg002G047650
OG0000467	CARHR176200	Cg001G022010
OG0000468	CARHR164620	Cg002G051880
OG0000468	CARHR126780	Cg005G173840
OG0000468	CARHR133660	Cg005G167330
OG0000471	CARHR028400	Cg006G217710
OG0000471	CARHR286910	Cg006G217740
OG0000471	CARHR028390	Cg006G217720
OG0000471	CARHR028370	Cg006G217730
OG0000471	CARHR028420	Cg006G217690
OG0000472	CARHR261860, CARHR261870	Cg001G040820
OG0000472	CARHR261880	Cg001G040810
OG0000472	CARHR261890	Cg001G040800
OG0000473	CARHR275070	Cg003G109030
OG0000473	CARHR172740	Cg002G044230
OG0000474	CARHR189790	Cg008G303420
OG0000474	CARHR157730	Cg002G057990
OG0000474	CARHR118230	Cg005G190550
OG0000474	CARHR238640	Cg001G009730
OG0000476	CARHR130790	Cg008G304790, Cg008G304800
OG0000476	CARHR187530	Cg008G304950, Cg008G305020
OG0000476	CARHR188130	Cg008G305110, Cg008G305030
OG0000477	CARHR206050	Cg008G287900
OG0000477	CARHR132920, CARHR272250	Cg003G105990, Cg004G153320
OG0000477	CARHR107490	Cg005G168060
OG0000481	CARHR219220	Cg001G029300, Cg003G087600
OG0000482	CARHR059540	Cg007G266950
OG0000482	CARHR214170	Cg001G038090
OG0000483	CARHR268750	Cg003G102670
OG0000483	CARHR268770, CARHR268760	Cg003G102690, Cg003G102680
OG0000484	CARHR177100	Cg008G322230
OG0000487	CARHR127370	Cg005G173270, Cg006G241950
OG0000488	CARHR162100	Cg002G054460
OG0000489	CARHR284350	Cg004G121500, Cg004G121510
OG0000490	CARHR001520, CARHR000930	Cg006G244130
OG0000490	CARHR001530	Cg006G244120
OG0000491	CARHR190870, CARHR190860	Cg008G302450
OG0000492	CARHR270450	Cg003G103830
OG0000496	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700	Cg002G063650, Cg004G148150
OG0000496	CARHR054710, CARHR216860	Cg008G318740, Cg001G021720
OG0000497	CARHR056780	Cg006G209780
OG0000498	CARHR266530	Cg003G100300
OG0000498	CARHR235590	Cg001G012780
OG0000498	CARHR027440	Cg006G218710
OG0000499	CARHR225130	Cg001G022510
OG0000499	CARHR071890	Cg007G279080
OG0000499	CARHR089360	Cg004G130580
OG0000500	CARHR177590	Cg008G321760
OG0000500	CARHR177610, CARHR177580	Cg008G321770
OG0000500	CARHR177540	Cg008G321810
OG0000501	CARHR287270	Cg006G209830
OG0000501	CARHR105900	Cg004G151200
OG0000501	CARHR155330	Cg002G060780
OG0000504	CARHR210740	Cg008G283420
OG0000504	CARHR083900	Cg004G125100
OG0000505	CARHR188310	Cg008G304760
OG0000505	CARHR188370	Cg008G304720
OG0000506	CARHR179040, CARHR206880	Cg008G286990
OG0000506	CARHR064690	Cg007G272280
OG0000507	CARHR078100	Cg004G119690, Cg004G119700
OG0000507	CARHR292080	Cg008G320160
OG0000508	CARHR130490	Cg005G170330
OG0000509	CARHR223020	Cg006G201540
OG0000510	CARHR288780, CARHR052490	Cg007G250480, Cg007G250500
OG0000510	CARHR288930	Cg007G250460
OG0000511	CARHR221890	Cg001G026600
OG0000511	CARHR049420	Cg007G247860
OG0000512	CARHR230700	Cg001G017530
OG0000512	CARHR230710	Cg001G017520
OG0000512	CARHR149360	Cg002G068470
OG0000512	CARHR230730	Cg001G017510
OG0000513	CARHR163540	Cg002G052890
OG0000513	CARHR154420	Cg002G061210
OG0000513	CARHR273420	Cg003G107510
OG0000514	CARHR096060, CARHR096040	Cg004G137240
OG0000514	CARHR026050	Cg006G220140
OG0000515	CARHR045870	Cg006G194180
OG0000520	CARHR140950	Cg005G160050
OG0000520	CARHR184330	Cg009G325440, Cg008G313690
OG0000520	CARHR171400	Cg002G045640
OG0000521	CARHR034110	Cg006G209950
OG0000521	CARHR260010	Cg003G085930
OG0000521	CARHR071770	Cg007G278940
OG0000522	CARHR032270	Cg006G212940
OG0000522	CARHR256050	Cg003G083570
OG0000523	CARHR141800	Cg005G159230
OG0000523	CARHR027490	Cg006G218660
OG0000524	CARHR082540	Cg004G123940
OG0000524	CARHR184200	Cg008G312990
OG0000525	CARHR072060	Cg007G279230
OG0000525	CARHR017500	Cg006G228960
OG0000525	CARHR089730	Cg004G130910
OG0000525	CARHR043730	Cg006G196190
OG0000526	CARHR156460	Cg002G059250
OG0000526	CARHR156420	Cg002G059300
OG0000526	CARHR156430	Cg002G059290
OG0000526	CARHR156440	Cg002G059270
OG0000526	CARHR156450	Cg002G059280, Cg002G059260
OG0000527	CARHR219700	Cg001G028730
OG0000530	CARHR196090	Cg008G297320, Cg008G297430
OG0000532	CARHR254560	Cg003G081940
OG0000532	CARHR176360, CARHR224730	Cg008G308940
OG0000533	CARHR247520	Cg001G001030
OG0000533	CARHR106570	Cg004G152110
OG0000534	CARHR049900	Cg007G248240
OG0000535	CARHR144740	Cg002G074720
OG0000535	CARHR144770	Cg002G074700
OG0000535	CARHR144790	Cg002G074680
OG0000535	CARHR052230	Cg007G250270
OG0000535	CARHR144750	Cg002G074710
OG0000535	CARHR144780	Cg002G074690
OG0000537	CARHR251740	Cg003G094580, Cg003G079430
OG0000537	CARHR218190	Cg001G031430
OG0000537	CARHR082140	Cg004G123580
OG0000538	CARHR138760	Cg005G162220
OG0000538	CARHR138720	Cg005G162250
OG0000538	CARHR138740	Cg005G162230
OG0000539	CARHR053020	Cg007G251010
OG0000539	CARHR124150	Cg005G176040
OG0000540	CARHR122810	Cg005G177450
OG0000540	CARHR122760	Cg005G177480
OG0000540	CARHR122730	Cg005G177500
OG0000540	CARHR122750	Cg005G177490
OG0000541	CARHR122640, CARHR122630	Cg005G177620
OG0000542	CARHR197170	Cg008G296420
OG0000542	CARHR038830	Cg006G200890
OG0000542	CARHR076570	Cg004G117700
OG0000543	CARHR117600	Cg005G189950, Cg005G190430, Cg005G189990
OG0000543	CARHR117550	Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980
OG0000544	CARHR004720	Cg006G241110
OG0000544	CARHR004710	Cg006G241100
OG0000545	CARHR068380	Cg007G275530
OG0000545	CARHR068370, CARHR288980	Cg007G275520
OG0000545	CARHR288990	Cg007G275510
OG0000545	CARHR068340	Cg007G275490
OG0000546	CARHR293370	Cg004G152950
OG0000546	CARHR293360	Cg004G152920
OG0000546	CARHR293380	Cg004G152930, Cg004G152960, Cg004G152940
OG0000547	CARHR254540	Cg003G081950, Cg003G081930
OG0000547	CARHR254550	Cg003G081960
OG0000550	CARHR162410	Cg005G170400, Cg002G054170
OG0000551	CARHR278730	Cg003G112680
OG0000551	CARHR247360	Cg001G001200
OG0000551	CARHR203480	Cg008G290260
OG0000554	CARHR035310	Cg006G205560
OG0000554	CARHR181990	Cg008G316540
OG0000554	CARHR050810	Cg007G248970
OG0000555	CARHR255750, CARHR254040, CARHR254030, CARHR256630	Cg003G081530
OG0000555	CARHR054900	Cg007G253720
OG0000556	CARHR101180	Cg004G142770
