Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0000111	XP_018453562.1	Np003G157750
OG0000112	XP_018448747.1, XP_018448752.1, XP_018467474.1, XP_018467238.1, XP_018459695.1, XP_018448753.1, XP_018448754.1, XP_018459702.1, XP_018459698.1, XP_018459699.1, XP_018459697.1, XP_018459700.1, XP_018459701.1, XP_018459703.1, XP_018466453.1, XP_018448748.1, XP_018448750.1, XP_018465661.1, XP_018450290.1, XP_018459696.1, XP_018448773.1, XP_018448746.1, XP_018448771.1, XP_018448772.1, XP_018459694.1, XP_018474157.1, XP_018435960.1, XP_018435443.1, XP_018474158.1	Np003G184320
OG0000113	XP_018454631.1, XP_018455217.1	Np007G416190
OG0000113	XP_018464844.1	Np002G122980
OG0000113	XP_018437703.1	Np002G089300, Np002G089320
OG0000116	XP_018452688.1	Np005G292090, Np005G294910, Np002G096290, Np002G092280, Np001G008260
OG0000117	XP_018435980.1	Np004G191700
OG0000118	XP_018470802.1	Np005G315460
OG0000118	XP_018473888.1, XP_018436418.1, XP_018479437.1	Np001G044480, Np005G313880
OG0000119	XP_018473885.1, XP_018461398.1, XP_018461214.1, XP_018443531.1, XP_018443569.1	Np007G421930, Np004G214240, Np005G280390, Np004G237460, Np004G208260
OG0000119	XP_018435973.1, XP_018448484.1, XP_018453686.1	Np004G207330, Np002G099820, Np005G299250, Np003G165980, Np004G231120, Np005G282950, Np004G230600, Np003G169670, Np003G176970
OG0000119	XP_018435672.1	Np002G102980
OG0000120	XP_018454192.1, XP_018454191.1, XP_018454194.1, XP_018463935.1	Np002G117060, Np002G116940
OG0000120	XP_018481945.1, XP_018483026.1	Np004G200990
OG0000120	XP_018448805.1, XP_018448808.1, XP_018448809.1, XP_018448806.1, XP_018448804.1, XP_018461801.1, XP_018477225.1, XP_018477643.1, XP_018488001.1, XP_018477675.1, XP_018477620.1, XP_018482159.1, XP_018488288.1, XP_018490867.1, XP_018473755.1, XP_018477202.1, XP_018466466.1, XP_018442004.1, XP_018466316.1	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280
OG0000120	XP_018443272.1	Np003G129250
OG0000122	XP_018487691.1	Np003G157760
OG0000122	XP_018453563.1	Np003G157830
OG0000122	XP_018475453.1, XP_018473352.1, XP_018474205.1, XP_018473651.1, XP_018482341.1	Np001G056320
OG0000122	XP_018475545.1	Np003G157770
OG0000122	XP_018474204.1, XP_018475532.1, XP_018474203.1	Np003G158000
OG0000123	XP_018445122.1, XP_018462042.1	Np003G131420
OG0000123	XP_018458507.1	Np004G243230
OG0000123	XP_018465848.1, XP_018467255.1, XP_018479088.1, XP_018469074.1, XP_018468699.1	Np005G279480
OG0000123	XP_018462530.1	Np003G131130
OG0000124	XP_018461102.1	Np006G348530
OG0000125	XP_018464380.1, XP_018463483.1, XP_018442304.1	Np003G151060
OG0000125	XP_018462477.1, XP_018467984.1	Np001G045730
OG0000125	XP_018441606.1, XP_018478084.1, XP_018472875.1	Np006G359820
OG0000126	XP_018458450.1, XP_018458451.1, XP_018459717.1, XP_018459167.1, XP_018464140.1, XP_018460217.1, XP_018473818.1	Np003G176980, Np005G260240
OG0000126	XP_018448675.1, XP_018459267.1, XP_018466537.1, XP_018453659.1	Np002G094910
OG0000127	XP_018444659.1	Np003G125840
OG0000127	XP_018469432.1	Np007G413700, Np001G046260, Np007G413710
OG0000127	XP_018473001.1	Np002G096200
OG0000131	XP_018456273.1	Np002G101800
OG0000131	XP_018482325.1	Np003G174400
OG0000132	XP_018465674.1, XP_018482519.1, XP_018453807.1, XP_018448437.1, XP_018475460.1, XP_018459183.1, XP_018463276.1	Np002G112470
OG0000132	XP_018487410.1	Np005G310370, Np003G146020
OG0000133	XP_018465827.1	Np005G308080
OG0000133	XP_018452405.1, XP_018477160.1, XP_018477168.1	Np002G099680, Np008G425630
OG0000135	XP_018459552.1, XP_018435351.1, XP_018456024.1, XP_018435721.1, XP_018479208.1, XP_018462974.1, XP_018479938.1, XP_018465059.1, XP_018443759.1, XP_018463941.1, XP_018464552.1, XP_018453538.1, XP_018461254.1, XP_018464610.1, XP_018479400.1, XP_018479921.1, XP_018466214.1, XP_018443541.1, XP_018448342.1, XP_018479779.1, XP_018473985.1, XP_018473984.1, XP_018479174.1, XP_018435427.1, XP_018465544.1, XP_018473683.1, XP_018487469.1	Np003G164400, Np004G199120, Np004G190020, Np006G371220
OG0000136	XP_018475756.1, XP_018456777.1, XP_018456775.1	Np002G086710
OG0000136	XP_018459689.1, XP_018465188.1	Np005G302230
OG0000137	XP_018489729.1, XP_018444526.1, XP_018466176.1, XP_018453630.1, XP_018470137.1	Np007G418300, Np006G322470, Np001G014280, Np002G106500, Np001G031670, Np006G341350, Np005G298930
OG0000137	XP_018458453.1	Np007G398190
OG0000137	XP_018474425.1, XP_018458113.1	Np003G131090, Np002G110900
OG0000137	XP_018467348.1	Np005G318010
OG0000138	XP_018481709.1	Np001G018700
OG0000138	XP_018470004.1, XP_018452986.1, XP_018453265.1	Np002G085290
OG0000138	XP_018482690.1	Np002G085240, Np002G085270, Np002G085250
OG0000139	XP_018466800.1, XP_018458616.1, XP_018473921.1, XP_018463540.1	Np006G357120, Np005G298550
OG0000139	XP_018473929.1, XP_018474603.1	Np007G401090, Np004G225080, Np008G427690, Np009G431920, Np006G350500
OG0000140	XP_018468399.1	Np006G370470, Np006G370770
OG0000140	XP_018474233.1	Np003G153440
OG0000140	XP_018464951.1, XP_018465933.1, XP_018469119.1	Np003G153920
OG0000140	XP_018455338.1	Np003G153430, Np007G424390, Np003G153390
OG0000140	XP_018487986.1, XP_018437995.1	Np001G046630
OG0000143	XP_018460264.1	Np004G210550
OG0000144	XP_018443229.1	Np007G408140
OG0000145	XP_018487663.1, XP_018459425.1	Np002G108950, Np007G417590
OG0000146	XP_018466390.1	Np003G160050
OG0000146	XP_018452340.1	Np003G160040
OG0000146	XP_018454803.1	Np003G160230
OG0000146	XP_018469497.1, XP_018452341.1, XP_018454603.1	Np003G160060, Np003G160140, Np003G160190
OG0000146	XP_018476533.1	Np003G160640
OG0000146	XP_018455771.1, XP_018458869.1	Np003G159660
OG0000146	XP_018473981.1, XP_018464800.1	Np003G160220
OG0000146	XP_018455595.1	Np003G182950
OG0000147	XP_018439896.1, XP_018456672.1	Np007G373950
OG0000147	XP_018447191.1, XP_018447677.1	Np005G273990
OG0000147	XP_018470730.1, XP_018456230.1	Np003G156060
OG0000147	XP_018453169.1, XP_018442966.1	Np002G071170
OG0000147	XP_018440073.1	Np001G043050
OG0000147	XP_018489772.1	Np007G389960
OG0000149	XP_018436983.1, XP_018437469.1, XP_018437143.1	Np001G046110
OG0000149	XP_018473562.1, XP_018473413.1	Np003G152750
OG0000149	XP_018468249.1	Np003G152700
OG0000150	XP_018466193.1	Np003G156160, Np003G156150
OG0000151	XP_018471382.1, XP_018457991.1	Np003G164170
OG0000151	XP_018445231.1, XP_018461966.1, XP_018447674.1	Np005G277020
OG0000151	XP_018487201.1, XP_018435045.1	Np007G376880
OG0000151	XP_018468491.1, XP_018455854.1, XP_018476067.1	Np003G158280
OG0000154	XP_018477110.1	Np002G086500
OG0000154	XP_018451125.1, XP_018487475.1	Np004G240190
OG0000154	XP_018439758.1	Np007G408850
OG0000154	XP_018477122.1	Np006G330440
OG0000154	XP_018445474.1, XP_018492171.1, XP_018492160.1, XP_018452385.1, XP_018451023.1, XP_018465909.1, XP_018491687.1, XP_018439788.1	Np003G126710
OG0000154	XP_018445818.1, XP_018445836.1	Np003G126700, Np003G127150, Np002G112020
OG0000155	XP_018471751.1	Np004G218540
OG0000155	XP_018471642.1	Np005G287960
OG0000155	XP_018491969.1	Np007G409550
OG0000155	XP_018460365.1, XP_018464799.1	Np005G287400, Np007G412670
OG0000156	XP_018437857.1	Np006G324070
OG0000156	XP_018480183.1, XP_018480175.1	Np001G066790
OG0000156	XP_018491475.1, XP_018477280.1, XP_018481458.1	Np006G324150
OG0000156	XP_018485103.1	Np006G324140
OG0000158	XP_018455540.1	Np002G081190
OG0000158	XP_018479452.1	Np002G090980, Np002G081180
OG0000158	XP_018460147.1	Np002G080740
OG0000158	XP_018491615.1, XP_018461518.1	Np001G048650, Np001G049230, Np001G050690, Np005G295650
OG0000158	XP_018432785.1	Np007G406120, Np001G028290, Np001G028380, Np001G028350
OG0000160	XP_018465687.1	Np002G095190
OG0000161	XP_018438997.1, XP_018439597.1, XP_018435583.1, XP_018435186.1, XP_018439599.1	Np001G008600
OG0000161	XP_018461987.1	Np005G311810
OG0000161	XP_018491243.1, XP_018491241.1	Np002G086610
OG0000162	XP_018437416.1	Np006G363910
OG0000162	XP_018463531.1	Np006G324990
OG0000164	XP_018460082.1	Np005G275210
OG0000164	XP_018448360.1, XP_018443393.1, XP_018448359.1	Np005G261970
OG0000164	XP_018467518.1, XP_018479383.1, XP_018467326.1, XP_018467605.1, XP_018459747.1, XP_018459748.1	Np001G024440
OG0000165	XP_018479684.1, XP_018464080.1, XP_018435740.1, XP_018436060.1, XP_018460158.1, XP_018479823.1, XP_018453527.1, XP_018487629.1, XP_018467634.1, XP_018473105.1, XP_018474024.1, XP_018474155.1, XP_018474156.1, XP_018466049.1, XP_018454104.1, XP_018479281.1, XP_018479306.1, XP_018473850.1	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680
OG0000166	XP_018435800.1, XP_018458694.1	Np001G026760
OG0000167	XP_018456032.1, XP_018470205.1	Np005G289630, Np005G289610
OG0000167	XP_018476022.1	Np004G243920, Np002G111260, Np002G111270
OG0000167	XP_018487852.1	Np004G202230
OG0000167	XP_018448522.1	Np005G289620
OG0000167	XP_018448523.1	Np005G289670, Np005G289680
OG0000168	XP_018435818.1	Np003G134930
OG0000169	XP_018441073.1	Np002G113130
OG0000171	XP_018461928.1, XP_018466967.1	Np002G116080, Np004G248080
OG0000171	XP_018446341.1	Np003G141590
OG0000174	XP_018454079.1, XP_018453635.1, XP_018453590.1, XP_018467610.1, XP_018467617.1, XP_018467428.1, XP_018467324.1, XP_018463262.1, XP_018463244.1, XP_018458054.1, XP_018476099.1, XP_018479716.1, XP_018467224.1, XP_018464197.1, XP_018468530.1, XP_018462949.1, XP_018467321.1, XP_018453867.1, XP_018475424.1, XP_018466046.1, XP_018464818.1, XP_018465102.1, XP_018475645.1, XP_018459728.1, XP_018479576.1, XP_018466885.1	Np004G217810, Np009G430530, Np002G103530, Np004G220900, Np010G432780
OG0000175	XP_018468233.1, XP_018439736.1, XP_018478940.1	Np001G053050
OG0000175	XP_018434453.1	Np007G376890
OG0000175	XP_018491974.1	Np005G267520
OG0000176	XP_018468683.1, XP_018447035.1, XP_018465922.1, XP_018466284.1, XP_018467053.1, XP_018469964.1	Np003G145060
OG0000177	XP_018460717.1, XP_018479558.1	Np005G303140
OG0000177	XP_018458949.1	Np005G303130
OG0000177	XP_018479599.1, XP_018487774.1, XP_018487773.1	Np003G152980
OG0000177	XP_018461902.1	Np007G404410, Np007G403560
OG0000180	XP_018475767.1, XP_018479843.1	Np005G291290, Np005G292670, Np005G292680, Np005G291280
OG0000180	XP_018479965.1	Np005G291320
OG0000181	XP_018488039.1, XP_018467359.1, XP_018453986.1, XP_018443467.1, XP_018473994.1, XP_018487871.1, XP_018462435.1, XP_018466937.1, XP_018465078.1, XP_018473796.1, XP_018462921.1, XP_018459865.1	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240
OG0000183	XP_018463520.1, XP_018474168.1	Np004G227120
OG0000186	XP_018473812.1, XP_018466797.1, XP_018458737.1	Np002G090270
OG0000186	XP_018480105.1	Np006G358400
OG0000186	XP_018465786.1	Np006G361310
OG0000186	XP_018448241.1, XP_018448597.1	Np001G023360
OG0000186	XP_018487945.1	Np006G355990
OG0000186	XP_018465860.1	Np004G219150
OG0000187	XP_018436591.1, XP_018489775.1	Np005G271520
OG0000187	XP_018450650.1, XP_018450647.1	Np005G271420
OG0000189	XP_018451159.1	Np005G262130
OG0000189	XP_018447856.1, XP_018461632.1, XP_018463300.1	Np001G019990
OG0000190	XP_018462163.1, XP_018456012.1	Np003G183360
OG0000190	XP_018466494.1, XP_018466592.1	Np003G183500
OG0000190	XP_018466816.1, XP_018474729.1	Np003G183510
OG0000190	XP_018464334.1, XP_018455875.1	Np003G183520
OG0000190	XP_018437778.1, XP_018469510.1	Np003G183410, Np003G183480
OG0000191	XP_018487116.1	Np007G388820, Np003G178870
OG0000191	XP_018438408.1, XP_018462305.1	Np007G392820
OG0000193	XP_018464626.1, XP_018487626.1, XP_018492182.1, XP_018491261.1, XP_018465368.1, XP_018490308.1	Np007G380740
OG0000193	XP_018490154.1, XP_018488211.1, XP_018488212.1	Np007G384080
OG0000193	XP_018487656.1	Np007G387690
OG0000195	XP_018478487.1	Np006G361540
OG0000195	XP_018483199.1	Np005G312480
OG0000195	XP_018442298.1	Np002G094990, Np001G061270
OG0000196	XP_018451671.1	Np003G165450
OG0000196	XP_018454583.1, XP_018449589.1, XP_018441251.1	Np004G254380
OG0000196	XP_018486318.1	Np004G212030
OG0000196	XP_018451670.1	Np003G165460
OG0000196	XP_018448328.1, XP_018448331.1	Np004G211990
OG0000196	XP_018448186.1, XP_018454952.1	Np004G254390
OG0000197	XP_018468647.1, XP_018443291.1, XP_018466055.1	Np002G087170
OG0000200	XP_018474982.1	Np004G217530
OG0000200	XP_018471263.1	Np004G254580
OG0000201	XP_018459934.1, XP_018487657.1, XP_018469258.1, XP_018469264.1, XP_018469462.1, XP_018469250.1, XP_018485940.1, XP_018469214.1, XP_018437873.1, XP_018437781.1, XP_018489834.1, XP_018490081.1, XP_018436335.1, XP_018489740.1, XP_018438297.1	Np007G379560
OG0000203	XP_018435289.1	Np007G420270
OG0000203	XP_018455405.1	Np007G420280, Np004G195540
OG0000204	XP_018488221.1	Np007G381450
OG0000205	XP_018493592.1, XP_018476446.1, XP_018488136.1, XP_018465835.1, XP_018490650.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1	Np004G252280
OG0000206	XP_018463410.1	Np004G216740
OG0000207	XP_018455101.1, XP_018456709.1, XP_018455692.1	Np002G073040
OG0000208	XP_018450025.1, XP_018450035.1, XP_018447610.1	Np001G040580
OG0000209	XP_018457917.1, XP_018455788.1	Np002G123950
OG0000209	XP_018479693.1, XP_018479696.1	Np002G123940, Np002G091400
OG0000210	XP_018475561.1	Np007G372760, Np001G024450
OG0000210	XP_018475016.1, XP_018474617.1	Np006G357760
OG0000213	XP_018483324.1, XP_018493441.1, XP_018487059.1	Np005G312500
OG0000213	XP_018483745.1	Np006G368000
OG0000214	XP_018467800.1	Np007G375860
OG0000214	XP_018453892.1, XP_018455978.1	Np003G186320, Np003G186260
OG0000216	XP_018450092.1, XP_018459198.1, XP_018458478.1	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080
OG0000216	XP_018475547.1	Np004G202700, Np005G274080, Np005G314870
OG0000216	XP_018479857.1, XP_018460848.1	Np004G202710, Np005G314880, Np005G274090, Np001G003750
OG0000218	XP_018491057.1	Np004G241460
OG0000218	XP_018491068.1	Np006G363350, Np003G174250
OG0000218	XP_018460375.1, XP_018479160.1	Np005G283350
OG0000218	XP_018453067.1, XP_018478930.1, XP_018461684.1	Np001G027320
OG0000218	XP_018434683.1	Np001G027310
OG0000219	XP_018490373.1	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000222	XP_018473950.1	Np001G021650, Np005G303660, Np001G029320, Np003G141180, Np001G063040, Np006G365120, Np007G404090, Np004G194850, Np004G215680, Np004G233330, Np003G165700, Np005G311760, Np007G390900, Np004G194840, Np005G309420, Np004G212790, Np001G029240, Np006G365130
OG0000222	XP_018480108.1, XP_018435930.1, XP_018448519.1, XP_018448521.1, XP_018443758.1	Np001G027190, Np003G175170, Np006G322380, Np001G023650, Np005G318440, Np007G420490
OG0000224	XP_018468894.1	Np002G074880
OG0000224	XP_018443098.1, XP_018465306.1	Np002G074860
OG0000224	XP_018460485.1	Np002G096650
OG0000224	XP_018453989.1	Np002G121630, Np002G121680, Np002G121650, Np002G121690
OG0000225	XP_018487000.1, XP_018461751.1	Np004G212520
OG0000225	XP_018449868.1, XP_018449873.1, XP_018484296.1, XP_018461750.1	Np004G212550, Np004G212570, Np004G212500
OG0000226	XP_018435637.1, XP_018435638.1	Np001G068820, Np001G002660, Np001G003000
OG0000226	XP_018438331.1, XP_018435991.1, XP_018437982.1, XP_018437795.1, XP_018448687.1	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	XP_018479305.1, XP_018479312.1	Np004G230880
OG0000228	XP_018472034.1	Np002G084540
OG0000229	XP_018449273.1, XP_018449280.1, XP_018449101.1	Np004G245990
OG0000229	XP_018470386.1	Np004G246960, Np004G247090, Np004G247150, Np004G246980
OG0000230	XP_018445118.1	Np002G077370
OG0000230	XP_018443189.1	Np001G017180, Np001G016820, Np002G077300
OG0000230	XP_018469135.1, XP_018461236.1, XP_018444508.1, XP_018445119.1	Np002G077290
OG0000231	XP_018462399.1, XP_018442803.1	Np004G203320
OG0000232	XP_018473817.1, XP_018436575.1, XP_018436570.1, XP_018493356.1, XP_018485954.1, XP_018485901.1	Np006G352410, Np006G352420
OG0000234	XP_018483151.1	Np001G058680
OG0000234	XP_018481215.1	Np001G058670
OG0000234	XP_018439853.1	Np006G333910
OG0000234	XP_018445846.1	Np003G140390
OG0000234	XP_018482689.1	Np001G058700
OG0000235	XP_018487465.1	Np004G217630
OG0000235	XP_018490020.1, XP_018474080.1, XP_018476191.1, XP_018482177.1, XP_018482919.1	Np004G196020, Np004G196000
OG0000236	XP_018467320.1, XP_018433312.1, XP_018487641.1	Np007G382520, Np007G382570
OG0000236	XP_018463990.1, XP_018442545.1, XP_018442544.1, XP_018463989.1	Np002G086620, Np002G086590, Np002G086600
OG0000237	XP_018467165.1	Np003G170770
OG0000237	XP_018473931.1, XP_018443702.1	Np006G349720, Np002G102550
OG0000240	XP_018453720.1	Np002G104290
OG0000242	XP_018485374.1	Np004G242740
OG0000242	XP_018472324.1	Np004G242760
OG0000244	XP_018480650.1, XP_018462384.1, XP_018471212.1	Np005G286400
OG0000244	XP_018474567.1	Np003G183740
OG0000246	XP_018476684.1	Np003G147670
OG0000247	XP_018490875.1	Np002G120130, Np002G120100, Np002G120120, Np002G120110
OG0000248	XP_018465408.1, XP_018467341.1	Np002G112170
OG0000248	XP_018432540.1	Np001G048790
OG0000249	XP_018475364.1, XP_018475360.1	Np006G338430, Np001G039620
OG0000249	XP_018433126.1, XP_018435056.1, XP_018475104.1, XP_018472849.1	Np003G177600, Np006G338400
OG0000249	XP_018481107.1	Np005G309230
OG0000250	XP_018469259.1, XP_018469620.1	Np002G085780
OG0000250	XP_018481565.1	Np005G261040
OG0000251	XP_018435831.1, XP_018488091.1	Np002G076230
OG0000251	XP_018453552.1	Np002G102830
OG0000252	XP_018443516.1, XP_018435543.1, XP_018435544.1, XP_018443518.1, XP_018435545.1, XP_018443517.1	Np003G179240
OG0000253	XP_018463963.1, XP_018464815.1, XP_018460599.1, XP_018460220.1, XP_018453677.1, XP_018453506.1, XP_018464308.1, XP_018459134.1, XP_018462717.1	Np003G170230
OG0000254	XP_018467284.1, XP_018448433.1, XP_018487583.1, XP_018487567.1	Np007G383010
OG0000254	XP_018459956.1, XP_018465832.1, XP_018459955.1, XP_018459954.1, XP_018467283.1, XP_018467473.1, XP_018448510.1, XP_018448509.1, XP_018467837.1	Np001G046190
OG0000256	XP_018443732.1, XP_018443731.1	Np003G183110
OG0000256	XP_018480545.1	Np003G183070
OG0000258	XP_018480767.1	Np004G230620, Np002G087740
OG0000258	XP_018438704.1, XP_018465777.1	Np001G022690
OG0000258	XP_018460223.1	Np001G049130, Np001G022660, Np001G022680
OG0000259	XP_018460368.1, XP_018448499.1, XP_018435941.1, XP_018463920.1, XP_018448780.1, XP_018479510.1, XP_018487597.1, XP_018480090.1, XP_018487821.1, XP_018462643.1, XP_018475107.1, XP_018456285.1, XP_018433777.1, XP_018458371.1, XP_018440445.1, XP_018462689.1, XP_018458044.1, XP_018463237.1, XP_018487563.1, XP_018463649.1, XP_018473653.1, XP_018467404.1, XP_018487975.1, XP_018487976.1, XP_018448492.1, XP_018465470.1	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060
OG0000264	XP_018455640.1	Np003G185830
OG0000264	XP_018455531.1	Np003G185810, Np003G185770, Np003G185800
OG0000265	XP_018460765.1	Np001G068970
OG0000266	XP_018466211.1	Np003G177610, Np001G046580
OG0000266	XP_018461432.1	Np001G053260, Np001G053250
OG0000268	XP_018484938.1, XP_018484933.1, XP_018457428.1	Np001G026200
OG0000268	XP_018446447.1	Np003G125800
OG0000268	XP_018462799.1, XP_018477742.1	Np001G057220
OG0000269	XP_018453570.1, XP_018485980.1	Np005G282190, Np007G405090
OG0000269	XP_018461154.1, XP_018443728.1, XP_018458727.1, XP_018443729.1	Np009G432500
OG0000269	XP_018469607.1	Np004G206800
OG0000269	XP_018443722.1, XP_018461153.1	Np002G105820
OG0000270	XP_018449508.1, XP_018434541.1, XP_018466683.1	Np004G235580
OG0000271	XP_018475833.1	Np003G164720
OG0000272	XP_018466036.1	Np007G398010
OG0000272	XP_018473863.1	Np001G020070, Np006G367610
OG0000273	XP_018486140.1	Np007G375980, Np004G199070
OG0000273	XP_018473279.1	Np005G312740
OG0000273	XP_018480269.1, XP_018475307.1	Np005G262870
OG0000274	XP_018476648.1, XP_018455000.1	Np003G152640
OG0000275	XP_018437528.1, XP_018438426.1	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890
OG0000276	XP_018444672.1	Np005G308640
OG0000276	XP_018459435.1, XP_018453810.1, XP_018450692.1	Np001G039310
