Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0000177	XP_018461902.1	Cg007G253550, Cg005G182360, Cg007G250370, Cg006G214000
OG0000180	XP_018479217.1, XP_018465639.1, XP_018479201.1, XP_018484272.1, XP_018484259.1, XP_018438799.1, XP_018479215.1, XP_018458214.1, XP_018479283.1, XP_018458190.1, XP_018461828.1, XP_018437258.1, XP_018475087.1, XP_018479295.1, XP_018479296.1, XP_018465128.1	Cg007G279310
OG0000180	XP_018479965.1	Cg007G269630
OG0000184	XP_018448562.1, XP_018436057.1, XP_018443690.1, XP_018459854.1, XP_018448716.1, XP_018448714.1, XP_018466332.1, XP_018487833.1, XP_018435495.1, XP_018436010.1, XP_018464848.1	Cg006G215550
OG0000185	XP_018458943.1	Cg003G098770
OG0000189	XP_018471389.1, XP_018467764.1, XP_018469600.1, XP_018470107.1, XP_018467464.1, XP_018466202.1, XP_018450992.1	Cg001G007520
OG0000190	XP_018466494.1, XP_018466592.1	Cg006G210720
OG0000190	XP_018466816.1, XP_018474729.1	Cg006G210710
OG0000190	XP_018459474.1, XP_018453800.1	Cg003G080530
OG0000190	XP_018455030.1, XP_018435705.1, XP_018438238.1	Cg003G087120, Cg003G087200
OG0000191	XP_018485931.1	Cg004G134260
OG0000192	XP_018468276.1	Cg006G224780
OG0000192	XP_018459129.1	Cg006G224800
OG0000192	XP_018491376.1	Cg006G224760
OG0000193	XP_018490154.1, XP_018488211.1, XP_018488212.1, XP_018487656.1	Cg004G140730
OG0000195	XP_018478487.1	Cg005G182280
OG0000195	XP_018488390.1, XP_018446504.1	Cg002G049520, Cg005G164920
OG0000195	XP_018483199.1	Cg001G036760, Cg007G265630
OG0000196	XP_018451671.1	Cg006G202640
OG0000196	XP_018474323.1	Cg006G217620
OG0000196	XP_018454583.1, XP_018449589.1, XP_018441251.1	Cg006G240790
OG0000196	XP_018488814.1	Cg006G217600
OG0000196	XP_018451670.1	Cg006G202630
OG0000196	XP_018448186.1, XP_018454952.1	Cg006G240780
OG0000197	XP_018468647.1, XP_018443291.1, XP_018466055.1	Cg001G041590
OG0000200	XP_018453936.1, XP_018453938.1, XP_018461408.1, XP_018454185.1, XP_018465549.1	Cg006G240250
OG0000203	XP_018455405.1	Cg004G120290
OG0000204	XP_018464581.1, XP_018469633.1, XP_018439460.1, XP_018490043.1, XP_018488293.1	Cg004G142490, Cg004G140470
OG0000204	XP_018488221.1	Cg004G138460
OG0000205	XP_018493592.1, XP_018476446.1, XP_018488136.1, XP_018465835.1, XP_018490650.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1	Cg003G098990, Cg003G098960, Cg003G098910
OG0000209	XP_018457917.1, XP_018455788.1	Cg007G246040
OG0000209	XP_018479693.1	Cg001G042590
OG0000210	XP_018438649.1	Cg005G173520
OG0000213	XP_018439158.1, XP_018441306.1, XP_018438696.1	Cg005G191730
OG0000214	XP_018453892.1, XP_018455978.1	Cg003G078170
OG0000218	XP_018491057.1	Cg006G230900, Cg006G230890
OG0000218	XP_018460375.1, XP_018479160.1	Cg002G072370
OG0000218	XP_018453067.1, XP_018478930.1, XP_018461684.1, XP_018434683.1	Cg002G075340
OG0000219	XP_018479837.1	Cg005G177180
OG0000219	XP_018490373.1	Cg003G095240, Cg003G111060
OG0000220	XP_018437553.1	Cg005G192620
OG0000221	XP_018462032.1, XP_018487789.1, XP_018456465.1, XP_018466980.1, XP_018460068.1, XP_018435834.1, XP_018465129.1	Cg005G182530
OG0000222	XP_018464538.1	Cg003G091290
OG0000224	XP_018468896.1, XP_018474587.1, XP_018468895.1, XP_018480389.1	Cg007G278160
OG0000224	XP_018449522.1, XP_018450661.1, XP_018450660.1	Cg001G008870, Cg001G017640
OG0000224	XP_018453989.1	Cg007G247160
OG0000226	XP_018488105.1	Cg004G156690
OG0000226	XP_018435637.1, XP_018435638.1	Cg003G113210
OG0000226	XP_018438331.1	Cg004G128760
OG0000228	XP_018447728.1	Cg008G307350
OG0000228	XP_018479305.1, XP_018479312.1	Cg002G069120
OG0000229	XP_018449273.1, XP_018449280.1, XP_018449101.1, XP_018470386.1	Cg003G078340, Cg014G331290, Cg008G315850, Cg014G331310, Cg014G331300, Cg003G078330
OG0000230	XP_018469135.1, XP_018461236.1, XP_018444508.1, XP_018445119.1	Cg007G276400, Cg007G276410
OG0000231	XP_018462399.1, XP_018442803.1	Cg007G260410
OG0000232	XP_018485901.1	Cg004G149470, Cg004G149480, Cg004G150500, Cg004G149520
OG0000233	XP_018458079.1	Cg006G211480
OG0000234	XP_018484857.1, XP_018484839.1	Cg002G062460
OG0000234	XP_018481788.1, XP_018491621.1, XP_018443657.1	Cg002G051400
OG0000234	XP_018483151.1	Cg002G051410
OG0000234	XP_018481215.1	Cg002G051420
OG0000234	XP_018439853.1	Cg005G166930
OG0000234	XP_018445846.1	Cg008G293710
OG0000235	XP_018467632.1, XP_018448639.1, XP_018487466.1	Cg006G213560
OG0000236	XP_018463131.1, XP_018463132.1, XP_018467320.1, XP_018433312.1, XP_018487641.1	Cg004G139220
OG0000239	XP_018464283.1	Cg013G330340, Cg036G336860
OG0000239	XP_018484853.1	Cg004G149260
OG0000240	XP_018438813.1	Cg001G033750
OG0000240	XP_018466854.1	Cg003G085370, Cg001G030000
OG0000241	XP_018452082.1, XP_018452093.1, XP_018490223.1, XP_018453503.1, XP_018434511.1, XP_018470592.1, XP_018470589.1, XP_018456227.1, XP_018434844.1, XP_018449898.1, XP_018462488.1, XP_018481588.1, XP_018475677.1, XP_018434212.1, XP_018469504.1, XP_018467786.1, XP_018465169.1, XP_018459959.1, XP_018463238.1, XP_018469475.1, XP_018464401.1, XP_018489824.1, XP_018461150.1, XP_018479314.1, XP_018486028.1, XP_018435202.1, XP_018469168.1, XP_018488030.1	Cg004G145120
OG0000242	XP_018481469.1, XP_018436585.1, XP_018451077.1	Cg006G231900
OG0000242	XP_018451807.1, XP_018451078.1	Cg006G231890
OG0000242	XP_018472324.1	Cg006G231910
OG0000244	XP_018480650.1, XP_018462384.1, XP_018471212.1	Cg001G019150
OG0000244	XP_018454306.1	Cg003G093660, Cg003G080320
OG0000244	XP_018447604.1, XP_018461916.1, XP_018439136.1, XP_018437127.1	Cg001G019160
OG0000247	XP_018462798.1, XP_018462017.1, XP_018475385.1, XP_018476871.1, XP_018476864.1, XP_018474676.1, XP_018476525.1, XP_018475959.1, XP_018475091.1, XP_018475093.1, XP_018475274.1, XP_018474963.1, XP_018475261.1	Cg008G318840
OG0000248	XP_018455873.1, XP_018455830.1, XP_018467364.1	Cg003G081360
OG0000248	XP_018475592.1, XP_018453809.1	Cg003G081340
OG0000248	XP_018465408.1, XP_018467341.1	Cg007G252860
OG0000248	XP_018475527.1, XP_018475521.1, XP_018475520.1	Cg001G034710
OG0000249	XP_018433126.1, XP_018435056.1, XP_018475104.1, XP_018472849.1	Cg005G169790
OG0000250	XP_018455691.1	Cg007G270460
OG0000250	XP_018469259.1, XP_018469620.1	Cg007G270580
OG0000252	XP_018443516.1, XP_018435543.1, XP_018435544.1, XP_018443518.1, XP_018435545.1, XP_018443517.1	Cg007G252790, Cg007G252760
OG0000254	XP_018467284.1, XP_018448433.1, XP_018487583.1, XP_018487567.1	Cg004G134710
OG0000254	XP_018459956.1, XP_018465832.1, XP_018459955.1, XP_018459954.1	Cg005G190180
OG0000256	XP_018475291.1, XP_018474010.1, XP_018463873.1	Cg005G165640
OG0000258	XP_018452790.1	Cg002G072350
OG0000258	XP_018438704.1, XP_018465777.1	Cg002G072340
OG0000258	XP_018463901.1, XP_018479396.1, XP_018461336.1	Cg002G072310, Cg002G072330
OG0000258	XP_018460223.1	Cg002G072320
OG0000264	XP_018455640.1	Cg003G079930, Cg003G094080, Cg003G094890, Cg003G079050
OG0000264	XP_018455531.1	Cg003G079060, Cg003G094880
OG0000265	XP_018448737.1, XP_018459266.1, XP_018479845.1, XP_018463416.1, XP_018462023.1, XP_018463466.1, XP_018463518.1, XP_018443667.1, XP_018487394.1, XP_018448769.1, XP_018453887.1, XP_018453818.1, XP_018453816.1, XP_018473622.1, XP_018465948.1, XP_018473787.1, XP_018479443.1	Cg002G064680, Cg003G102580, Cg001G029400, Cg001G041950, Cg006G213200, Cg008G309270, Cg007G252820, Cg001G002880, Cg006G204120, Cg005G180900, Cg004G141100, Cg003G086590, Cg002G049430
OG0000266	XP_018466210.1, XP_018467045.1, XP_018488043.1, XP_018488976.1, XP_018448822.1, XP_018466211.1	Cg003G098940, Cg003G099000
OG0000267	XP_018438306.1, XP_018488200.1, XP_018466563.1, XP_018475365.1, XP_018479736.1	Cg005G193150
OG0000268	XP_018484938.1, XP_018484933.1, XP_018457428.1	Cg002G074810
OG0000268	XP_018446447.1	Cg008G282710
OG0000268	XP_018462799.1, XP_018477742.1	Cg002G052420
OG0000269	XP_018453570.1, XP_018485980.1	Cg007G256050, Cg004G151220
OG0000269	XP_018469607.1	Cg006G211850
OG0000271	XP_018455634.1	Cg003G079870
OG0000272	XP_018453484.1, XP_018453486.1	Cg008G325020
OG0000273	XP_018486140.1	Cg006G201150, Cg006G201180
OG0000273	XP_018473279.1	Cg006G201130, Cg006G201120, Cg006G201160
OG0000274	XP_018476648.1, XP_018455000.1	Cg003G107390
OG0000274	XP_018440337.1	Cg002G061020
OG0000274	XP_018460786.1, XP_018480724.1, XP_018434290.1, XP_018434856.1	Cg005G177430
OG0000275	XP_018437528.1, XP_018438426.1	Cg004G138960, Cg004G139000, Cg004G138970, Cg004G138980, Cg004G138950, Cg004G138940
OG0000276	XP_018444672.1	Cg001G029710
OG0000277	XP_018463945.1	Cg001G025760, Cg001G025750
OG0000278	XP_018451111.1, XP_018464260.1, XP_018448351.1, XP_018465656.1	Cg003G105620
OG0000281	XP_018491770.1, XP_018438476.1	Cg006G199670
OG0000282	XP_018444363.1	Cg008G288360
OG0000282	XP_018475192.1	Cg008G288350, Cg008G323220
OG0000282	XP_018444381.1	Cg008G288380
OG0000282	XP_018475327.1, XP_018469329.1, XP_018468589.1	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400
OG0000283	XP_018478840.1	Cg008G319010
OG0000283	XP_018456176.1, XP_018437114.1, XP_018452776.1, XP_018479556.1, XP_018455216.1, XP_018455324.1	Cg008G318960, Cg008G318990, Cg008G318970
OG0000284	XP_018437451.1, XP_018479318.1	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380
OG0000287	XP_018487620.1	Cg007G251270
OG0000287	XP_018458255.1, XP_018458254.1	Cg004G137910
OG0000287	XP_018487621.1, XP_018491260.1, XP_018465952.1	Cg004G137940
OG0000290	XP_018487580.1, XP_018435453.1, XP_018488247.1	Cg004G135310
OG0000294	XP_018441923.1, XP_018436581.1, XP_018491505.1	Cg004G133910
OG0000294	XP_018476822.1	Cg005G169690
OG0000294	XP_018439366.1	Cg005G158570
OG0000294	XP_018457024.1, XP_018474438.1	Cg003G077590, Cg014G332020
OG0000295	XP_018441644.1	Cg007G263400
OG0000296	XP_018491917.1, XP_018483635.1	Cg007G280920, Cg007G280630
OG0000297	XP_018444943.1, XP_018445778.1, XP_018438942.1, XP_018482616.1	Cg005G178560, Cg005G178570, Cg005G178540
OG0000297	XP_018470141.1, XP_018465981.1, XP_018466119.1, XP_018444968.1, XP_018444969.1	Cg003G108160
OG0000297	XP_018464969.1, XP_018435462.1	Cg004G136450
OG0000299	XP_018467175.1, XP_018474938.1	Cg001G026230, Cg001G026550
OG0000299	XP_018485026.1, XP_018485017.1	Cg005G181190
OG0000299	XP_018465267.1, XP_018438523.1	Cg007G279160
OG0000300	XP_018486804.1, XP_018490651.1	Cg004G145480, Cg004G145490
OG0000300	XP_018493407.1	Cg004G145430, Cg004G144800
OG0000308	XP_018458608.1, XP_018458610.1	Cg007G273340
OG0000310	XP_018454938.1, XP_018452468.1	Cg002G058430
OG0000311	XP_018442546.1, XP_018471150.1, XP_018471152.1	Cg008G296830
OG0000311	XP_018480728.1	Cg006G201410
OG0000311	XP_018467144.1, XP_018432705.1, XP_018485900.1	Cg004G134370
OG0000311	XP_018484027.1	Cg001G036380
OG0000311	XP_018472217.1	Cg007G265360
OG0000313	XP_018458556.1, XP_018448508.1, XP_018448500.1	Cg001G020530
OG0000313	XP_018467703.1	Cg001G028860
OG0000313	XP_018456287.1, XP_018484158.1	Cg006G201020
OG0000314	XP_018486715.1, XP_018490803.1, XP_018447493.1	Cg006G241650
OG0000314	XP_018481595.1, XP_018437810.1, XP_018437490.1	Cg005G174030, Cg006G241640
OG0000319	XP_018476175.1, XP_018464995.1, XP_018440480.1, XP_018450795.1, XP_018491537.1, XP_018490348.1, XP_018450794.1, XP_018467162.1	Cg003G086150, Cg003G108110, Cg006G238150
OG0000321	XP_018465644.1, XP_018466314.1	Cg001G036410
OG0000322	XP_018455349.1	Cg007G279100
OG0000322	XP_018481324.1, XP_018489987.1, XP_018485561.1, XP_018475341.1	Cg005G165820
OG0000323	XP_018468934.1	Cg003G101320
OG0000323	XP_018449329.1, XP_018480446.1, XP_018449978.1, XP_018450215.1	Cg001G013020
OG0000327	XP_018444683.1, XP_018464294.1, XP_018480126.1	Cg002G052000
OG0000329	XP_018444837.1	Cg004G137660
OG0000332	XP_018434425.1, XP_018451266.1	Cg006G199650, Cg004G136440
OG0000334	XP_018485510.1	Cg002G052730
OG0000334	XP_018474055.1, XP_018464081.1, XP_018440550.1	Cg005G168750
OG0000335	XP_018490419.1, XP_018488294.1	Cg004G142530, Cg004G127070
OG0000336	XP_018473026.1	Cg006G228370
OG0000336	XP_018468728.1, XP_018454598.1, XP_018443514.1, XP_018445230.1, XP_018442855.1, XP_018458605.1	Cg007G273370
OG0000338	XP_018460718.1	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150
OG0000339	XP_018484784.1	Cg001G017490
OG0000339	XP_018479135.1, XP_018484414.1	Cg005G159770
OG0000340	XP_018437331.1	Cg005G162340
OG0000340	XP_018475476.1, XP_018475277.1	Cg005G162320
OG0000342	XP_018465536.1, XP_018479697.1	Cg001G042370
OG0000342	XP_018466067.1	Cg001G042630
OG0000344	XP_018447786.1, XP_018447384.1, XP_018434449.1, XP_018447509.1, XP_018452934.1, XP_018452974.1, XP_018440972.1, XP_018465960.1, XP_018472937.1, XP_018472922.1	Cg008G305710, Cg008G305700
OG0000345	XP_018459623.1, XP_018438711.1, XP_018438602.1, XP_018459619.1	Cg006G233270
OG0000345	XP_018436009.1	Cg006G233280
OG0000345	XP_018449183.1, XP_018438783.1	Cg006G233290
OG0000348	XP_018468935.1, XP_018459175.1	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000349	XP_018450221.1, XP_018450136.1	Cg001G004450
OG0000351	XP_018490000.1	Cg004G130650
OG0000351	XP_018468867.1	Cg006G211780
OG0000351	XP_018437636.1, XP_018435396.1	Cg008G290210
OG0000352	XP_018454151.1, XP_018463530.1	Cg007G250610
OG0000355	XP_018471524.1	Cg005G187890
OG0000356	XP_018438138.1, XP_018476964.1, XP_018467160.1, XP_018487989.1, XP_018476973.1, XP_018464351.1, XP_018463672.1, XP_018444867.1, XP_018443479.1, XP_018443454.1, XP_018443452.1, XP_018443457.1, XP_018459667.1	Cg008G306390, Cg008G306550
OG0000358	XP_018487067.1, XP_018479655.1, XP_018447680.1	Cg008G289900, Cg006G242200
OG0000358	XP_018475994.1, XP_018468855.1	Cg008G319440, Cg008G289890
OG0000358	XP_018469370.1	Cg008G289880
OG0000359	XP_018439699.1	Cg005G172170
OG0000360	XP_018457860.1, XP_018462835.1, XP_018466150.1	Cg003G114870
OG0000361	XP_018490017.1, XP_018490583.1, XP_018489139.1, XP_018487281.1, XP_018489103.1	Cg004G127210
OG0000361	XP_018474767.1	Cg008G285160
OG0000362	XP_018449543.1	Cg006G241490
OG0000363	XP_018436020.1, XP_018451135.1, XP_018459834.1	Cg006G201850
OG0000363	XP_018463114.1, XP_018435926.1, XP_018464120.1, XP_018470929.1	Cg006G201860
OG0000364	XP_018460496.1, XP_018458702.1, XP_018443738.1, XP_018460495.1, XP_018487814.1, XP_018443737.1, XP_018459023.1, XP_018482161.1, XP_018460138.1, XP_018463436.1, XP_018459290.1, XP_018463437.1, XP_018458518.1	Cg004G140890, Cg002G068570, Cg004G150900, Cg004G149760
OG0000368	XP_018468499.1, XP_018483013.1	Cg001G002850
OG0000368	XP_018480510.1	Cg001G002860
OG0000368	XP_018452449.1	Cg001G002840
OG0000368	XP_018483012.1	Cg001G002830
OG0000369	XP_018473546.1	Cg003G107530
OG0000369	XP_018452997.1, XP_018482303.1, XP_018457927.1, XP_018463190.1, XP_018461610.1, XP_018448111.1	Cg002G061220
OG0000370	XP_018450965.1, XP_018478422.1, XP_018455004.1, XP_018469803.1	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	XP_018487430.1	Cg006G220780, Cg005G158480
OG0000371	XP_018485146.1	Cg005G158470
OG0000372	XP_018449981.1, XP_018448423.1, XP_018469309.1, XP_018469273.1, XP_018469298.1, XP_018481895.1, XP_018453699.1, XP_018469312.1, XP_018469054.1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000377	XP_018438085.1, XP_018465350.1, XP_018492814.1	Cg007G249710
OG0000379	XP_018479337.1, XP_018465190.1, XP_018460297.1	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010
OG0000381	XP_018489128.1	Cg006G239330, Cg006G239310, Cg006G240450, Cg006G225170, Cg006G239510, Cg006G240680
OG0000382	XP_018454509.1, XP_018472644.1	Cg006G243790
OG0000382	XP_018453109.1, XP_018433719.1	Cg007G254420
OG0000382	XP_018448987.1, XP_018448986.1, XP_018434594.1	Cg006G236900
OG0000383	XP_018432957.1, XP_018440123.1, XP_018486347.1	Cg006G218010, Cg006G217980
OG0000384	XP_018461677.1, XP_018490212.1	Cg004G131950
OG0000386	XP_018444948.1	Cg002G053290
OG0000386	XP_018489652.1	Cg002G063780
OG0000386	XP_018433725.1, XP_018480768.1	Cg002G072490
OG0000386	XP_018481214.1	Cg002G072500
OG0000387	XP_018434492.1, XP_018437578.1, XP_018433131.1, XP_018436432.1	Cg005G162800
OG0000390	XP_018441356.1, XP_018441355.1	Cg008G303200
OG0000391	XP_018434825.1	Cg006G223560, Cg006G223590
OG0000391	XP_018481831.1	Cg006G223580
OG0000392	XP_018466662.1, XP_018470413.1	Cg002G056660, Cg002G056610
OG0000392	XP_018448740.1	Cg002G056620, Cg002G056600
OG0000392	XP_018481352.1	Cg001G037860, Cg001G037810
OG0000393	XP_018488127.1, XP_018488126.1, XP_018478626.1, XP_018473637.1, XP_018489698.1, XP_018474307.1, XP_018492218.1, XP_018466377.1	Cg004G134070
OG0000393	XP_018479459.1, XP_018488264.1, XP_018488253.1, XP_018490481.1, XP_018435444.1, XP_018435445.1	Cg003G086190, Cg003G086120
OG0000396	XP_018477447.1, XP_018462197.1	Cg001G030810, Cg002G069030
OG0000396	XP_018454113.1	Cg002G069060
OG0000398	XP_018439827.1	Cg004G129520
OG0000398	XP_018439826.1	Cg004G129510, Cg008G309090
OG0000398	XP_018464159.1, XP_018450629.1, XP_018434341.1	Cg006G195010
OG0000400	XP_018435664.1, XP_018435662.1	Cg004G145190
OG0000401	XP_018463733.1, XP_018458189.1	Cg003G110670
OG0000403	XP_018467541.1, XP_018455755.1, XP_018467294.1, XP_018438492.1, XP_018438607.1	Cg007G250640
OG0000404	XP_018481826.1, XP_018436693.1, XP_018462041.1, XP_018459768.1, XP_018473372.1, XP_018462129.1, XP_018435031.1, XP_018487139.1, XP_018486886.1, XP_018436594.1	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	XP_018445142.1	Cg008G297220
OG0000406	XP_018491575.1	Cg002G046730
OG0000406	XP_018493211.1, XP_018490663.1, XP_018490659.1, XP_018493208.1	Cg004G118250
OG0000407	XP_018453990.1	Cg007G246870
OG0000407	XP_018446427.1, XP_018444883.1, XP_018446424.1	Cg008G295960
OG0000408	XP_018433753.1, XP_018436173.1, XP_018436183.1, XP_018475787.1, XP_018479770.1, XP_018479772.1, XP_018475790.1	Cg005G189700
OG0000411	XP_018432940.1	Cg004G145680
OG0000411	XP_018454436.1, XP_018467988.1, XP_018468363.1	Cg003G093460, Cg003G080490
OG0000411	XP_018471394.1, XP_018470399.1, XP_018477683.1, XP_018480647.1	Cg001G019000
OG0000412	XP_018458080.1	Cg003G101880
OG0000412	XP_018472111.1, XP_018472133.1	Cg001G013500
OG0000412	XP_018491363.1, XP_018437054.1, XP_018435081.1, XP_018488693.1, XP_018491895.1	Cg004G137580
OG0000413	XP_018487300.1, XP_018433373.1, XP_018437562.1	Cg004G129370
OG0000413	XP_018465305.1, XP_018478676.1, XP_018469403.1	Cg001G014360
OG0000413	XP_018469141.1, XP_018475255.1	Cg003G104010
OG0000414	XP_018479685.1	Cg006G220700
OG0000415	XP_018448782.1, XP_018448783.1, XP_018464363.1, XP_018448814.1, XP_018466261.1, XP_018448815.1, XP_018448812.1, XP_018448820.1, XP_018448818.1, XP_018487702.1, XP_018448801.1, XP_018448757.1, XP_018448817.1	Cg008G292540
OG0000416	XP_018436314.1, XP_018436317.1, XP_018481665.1, XP_018482200.1, XP_018479859.1, XP_018462794.1, XP_018483167.1	Cg005G174990, Cg005G174850
OG0000417	XP_018466289.1, XP_018487678.1	Cg004G141850
OG0000419	XP_018473980.1, XP_018460512.1, XP_018474786.1, XP_018465420.1, XP_018473671.1, XP_018473745.1, XP_018439137.1, XP_018481721.1	Cg008G310850, Cg008G309170
OG0000421	XP_018443989.1	Cg001G039140, Cg001G039040
OG0000422	XP_018486545.1, XP_018459387.1, XP_018459389.1	Cg001G020210, Cg006G236580
OG0000422	XP_018486766.1, XP_018441489.1, XP_018464427.1, XP_018464430.1, XP_018441501.1	Cg006G236590
OG0000423	XP_018472418.1	Cg007G273210
OG0000423	XP_018482522.1	Cg006G195220
OG0000423	XP_018493056.1, XP_018485951.1, XP_018459559.1, XP_018440890.1	Cg004G129870
OG0000425	XP_018458975.1, XP_018473940.1, XP_018487503.1, XP_018448827.1	Cg004G127770
OG0000427	XP_018435296.1, XP_018435294.1	Cg004G121350
OG0000427	XP_018469688.1, XP_018459825.1	Cg004G145850, Cg007G279320
OG0000429	XP_018438036.1	Cg008G305090
OG0000429	XP_018445380.1, XP_018445407.1, XP_018476753.1	Cg008G291690
OG0000429	XP_018468054.1	Cg001G008100
OG0000429	XP_018441747.1, XP_018441771.1	Cg005G188170
OG0000430	XP_018463247.1, XP_018452725.1	Cg004G152450
OG0000430	XP_018449326.1	Cg001G005380
OG0000430	XP_018480225.1	Cg001G000600
OG0000431	XP_018439323.1, XP_018434119.1, XP_018463219.1, XP_018454290.1	Cg007G251970
OG0000431	XP_018471952.1	Cg006G235970
OG0000431	XP_018462009.1, XP_018465574.1, XP_018486280.1, XP_018486216.1, XP_018488871.1	Cg006G235980
OG0000432	XP_018451970.1	Cg003G099400
OG0000432	XP_018475720.1, XP_018475718.1, XP_018476190.1, XP_018470645.1	Cg003G103300
OG0000433	XP_018485047.1, XP_018463174.1	Cg008G318280
OG0000436	XP_018440186.1, XP_018471301.1, XP_018468070.1, XP_018480447.1, XP_018452619.1, XP_018475936.1	Cg003G104180
OG0000436	XP_018466789.1, XP_018433620.1, XP_018433635.1	Cg004G156050
OG0000437	XP_018487863.1	Cg006G211920, Cg006G211880
OG0000437	XP_018466248.1	Cg006G211900
OG0000437	XP_018442142.1	Cg006G211940
OG0000438	XP_018474451.1	Cg003G081140
OG0000439	XP_018486754.1	Cg006G240170
OG0000439	XP_018489072.1, XP_018460715.1, XP_018460196.1, XP_018444604.1	Cg002G047030
OG0000439	XP_018484999.1, XP_018476195.1, XP_018439834.1	Cg005G175260
OG0000440	XP_018475366.1	Cg008G297760
OG0000440	XP_018435264.1	Cg004G118560
OG0000440	XP_018435265.1	Cg004G118580
