Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0000216	nbis-gene-292, AL7G31500, AL7G30780, AL7G31520	Np006G361190
OG0000218	AL1G26980, AL1G27000	Np004G241490
OG0000218	AL1G27010	Np004G241460
OG0000218	AL1G27020	Np006G363350, Np003G174250
OG0000218	AL5G15240	Np005G283350
OG0000218	AL7G42370	Np001G027320
OG0000218	AL5G10550, AL5G13150, AL5G10520	Np001G027310
OG0000219	AL835U10030	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000219	AL8G28390, AL8G28400	Np001G006200, Np001G008160, Np001G006180
OG0000220	AL8G31350, AL77U10060, AL5G15330	Np003G158780
OG0000221	AL7G52630	Np007G412330
OG0000223	AL2G22450	Np006G350810
OG0000224	AL2G12370, AL2G12360	Np002G121630, Np002G121680, Np002G121650, Np002G121690
OG0000225	AL1G43260, AL1G43240	Np004G212520
OG0000225	AL1G43270	Np004G212510
OG0000225	nbis-gene-176	Np004G212550, Np004G212570, Np004G212500
OG0000226	AL5G14060, AL8G40780	Np001G068820, Np001G002660, Np001G003000
OG0000226	AL3G32940, AL3G32930, AL1G41350, AL1G37710, AL1G37720, AL1G37670, AL1G42110, AL1G52850, AL2G22820	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	AL6G40330, AL6G40180	Np004G230940
OG0000229	AL7G22490, AL7G22500, AL6G29250, AL6G29230, AL7G22480	Np004G245990, Np004G246960, Np004G247090, Np004G247150, Np004G246980
OG0000229	AL1G61110	Np007G377500, Np007G377590, Np006G330770
OG0000230	AL1G65590, AL8G15430	Np002G077370
OG0000230	AL2G35840	Np002G077290
OG0000231	AL7G51760	Np003G174440
OG0000231	AL2G26510, AL7G43870, AL2G25780, AL2G25790	Np004G203320
OG0000232	AL3G16300, AL3G16310, AL3G22620, AL3G46870	Np006G352410, Np006G352420
OG0000234	AL5G36220	Np001G058680
OG0000234	AL5G36210	Np001G058670
OG0000234	AL4G36690	Np006G333910
OG0000234	AL6G24190	Np003G140390
OG0000236	AL2G23070	Np007G382490
OG0000236	AL4G20950, nbis-gene-989, AL6G43290, AL6G43280	Np003G177320
OG0000240	AL1G56710	Np002G104290
OG0000242	AL1G25930	Np004G242760
OG0000244	AL7G32050	Np005G286400
OG0000244	AL6G48310	Np003G183740
OG0000247	AL7G45500	Np002G120130, Np002G120100, Np002G120120, Np002G120110
OG0000248	AL2G18850	Np002G112170
OG0000248	AL5G37800	Np001G048790
OG0000249	AL4G32990	Np003G177600, Np006G338400
OG0000250	nbis-gene-577, nbis-gene-575	Np002G085780
OG0000250	AL2G29280	Np005G261040
OG0000250	nbis-gene-573, nbis-gene-574	Np002G086000
OG0000252	AL6G12310	Np004G205500
OG0000254	AL4G15410, AL4G21500, AL1G67340, AL3G31320, AL3G41860	Np007G383010
OG0000254	AL6G44930, AL1G15160	Np001G046190
OG0000256	AL8G21380, nbis-gene-2062, AL3G42840	Np004G200500, Np004G200520
OG0000257	AL3G46890, nbis-gene-851, AL6G36930, nbis-gene-282, AL1G59050, nbis-gene-269, AL9U10590, nbis-gene-1899, AL3G21820	Np007G377760
OG0000258	AL5G15050, AL5G15060, AL5G15070	Np001G022690
OG0000258	AL8G33230	Np003G156210
OG0000258	AL5G15090	Np001G049130, Np001G022660, Np001G022680
OG0000260	AL5G23490	Np005G316660
OG0000264	AL6G48830	Np003G185830
OG0000264	AL6G49970, AL6G49560	Np003G185810, Np003G185770, Np003G185800
OG0000265	AL8G40900, AL5G20730, AL6G37180, AL9U10510, AL5G23780	Np005G294290
OG0000266	AL5G43310, AL5G43300	Np003G177610, Np001G046580
OG0000266	AL5G20610, AL5G20620	Np001G053260, Np001G053250
OG0000266	nbis-gene-1319	Np003G155740
OG0000266	AL1G58410	Np002G082160
OG0000266	AL5G39230, AL1G52920, AL7G51710, AL5G39240	Np002G082150
OG0000268	AL5G11250	Np001G026200
OG0000268	AL6G11010	Np003G125800
OG0000268	AL5G35180	Np001G057220
OG0000269	AL1G48110	Np004G206800
OG0000270	AL7G10820, AL3G49100	Np005G265330
OG0000270	AL1G32640	Np002G077720
OG0000271	AL6G48650	Np003G164720
OG0000271	AL7G44880	Np007G395360, Np007G412870
OG0000271	AL6G32160	Np003G150700, Np003G184840
OG0000273	AL1G52480, AL1G52390	Np005G312740
OG0000274	AL8G36240	Np003G152640
OG0000274	AL5G25090, AL5G25020	Np001G045890, Np001G045900
OG0000274	AL2G16910	Np004G252150
OG0000275	AL3G36100, AL5G18930, nbis-gene-754, AL3G36150, AL3G36140, AL3G36110, AL3G36090	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890
OG0000276	AL9U10390	Np005G308640
OG0000277	AL7G39750	Np005G302360
OG0000277	AL7G39720	Np005G302420
OG0000278	AL132U10010	Np006G348830, Np003G189610, Np003G188750
OG0000278	AL8G34460, nbis-gene-2163, AL8G34510	Np005G260810, Np005G260780, Np005G260850
OG0000278	AL7G25500	Np008G426890, Np009G429180
OG0000279	AL4G12760, AL7G43800, AL5G22580, AL1G58300, AL9U11340, AL5G23870, AL9U11700, AL6G30690, AL1G40130, AL1G58550, AL1G29700, AL1G46490	Np004G200390
OG0000280	AL8G22250, AL4G15190, AL7G41800, AL5G26830, AL7G30940	Np006G359880
OG0000281	nbis-gene-1332	Np003G130210, Np002G090820, Np004G197150
OG0000281	AL1G67480, AL1G67450	Np001G056160, Np001G056190
OG0000281	AL5G14680	Np002G078840, Np003G147970
OG0000282	AL6G17850	Np003G133500
OG0000282	AL6G17860	Np003G133510, Np003G133520
OG0000282	AL6G17870	Np003G133530
OG0000283	AL8G17000, AL8G17010, AL178U10040, AL117U10040	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	AL3G16620	Np007G417960
OG0000285	AL4G18700, AL6G38570, AL4G16420, AL2G18820, AL22U10020	Np002G086400
OG0000285	AL1G49470, AL9U10420	Np007G402150, Np002G103790
OG0000287	AL3G34950	Np004G226800, Np004G226820, Np004G226810, Np004G226830
OG0000287	AL3G34940	Np007G380700
OG0000287	AL249U10040	Np007G380730
OG0000288	AL1G38150, nbis-gene-1364, nbis-gene-1197	Np006G324750
OG0000288	AL8G27500, AL5G29830, AL7G51870, AL7G51860	Np004G214460, Np005G304800
OG0000290	AL3G31960	Np007G394710
OG0000290	AL8G42910	Np001G003170, Np004G255370
OG0000294	AL3G30460	Np007G392540
OG0000294	AL4G33090	Np006G338230
OG0000294	AL6G51460	Np003G187470
OG0000296	AL3G52720, AL3G49080	Np006G337510
OG0000296	AL1G40550, AL6G39940	Np005G319160, Np005G319110
OG0000296	AL6G32810	Np003G188650, Np003G180440
OG0000296	AL1G56900	Np005G314280
OG0000297	AL8G37040	Np003G151840
OG0000297	AL3G33140	Np007G397060
OG0000298	AL3G51650	Np005G289560, Np005G289430, Np005G289420
OG0000299	nbis-gene-617	Np004G208320
OG0000299	AL1G64190	Np004G190450
OG0000300	AL3G43040	Np007G389150
OG0000300	AL3G42940, AL3G43030, AL3G42930	Np007G388090
OG0000301	AL1G50970	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000304	AL8G14520	Np001G038540, Np005G309560
OG0000304	AL8G14470	Np001G038650
OG0000308	AL7G42450	Np004G238420, Np003G180510
OG0000308	AL7G49910, AL1G29920	Np005G316710
OG0000310	AL71U10060, AL8G36700, AL8G36790	Np003G152090, Np001G045800, Np003G152100
OG0000311	AL6G27540	Np003G143670
OG0000311	AL1G55110	Np004G199430
OG0000311	AL3G30980	Np007G393150
OG0000311	AL7G46360	Np005G312280
OG0000311	AL2G23890	Np002G095870
OG0000313	AL1G55550	Np004G198950, Np004G198980
OG0000314	AL1G14460	Np004G255460
OG0000314	AL1G14470	Np004G255440
OG0000314	AL4G28660	Np006G357690
OG0000315	AL6G36390, AL5G15440	Np006G328650
OG0000316	AL3G14810	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610
OG0000316	AL4G38410, AL4G38350, AL4G38450	Np006G331500
OG0000319	AL8G37000, AL1G18210, AL1G18230, AL1G18260	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000321	AL7G46030	Np004G208960
OG0000322	AL2G38770	Np002G073460
OG0000322	AL1G29380	Np004G239000, Np004G204080
OG0000322	AL4G38060, AL4G38120, AL6G43180, AL1G51540	Np006G331820, Np002G082860
OG0000323	AL8G29280	Np003G162270
OG0000323	AL7G25050	Np005G277410
OG0000323	AL7G25060	Np005G277420, Np005G277440
OG0000325	nbis-gene-1635, nbis-gene-811, AL1G51150	Np005G299970
OG0000325	AL7G44480	Np005G299960
OG0000325	AL5G11160	Np004G217020
OG0000325	AL7G46530	Np004G217010
OG0000325	AL3G47030	Np005G299980
OG0000327	AL1G37470	Np006G364610, Np006G364600
OG0000327	AL5G18190, AL5G18170, AL5G35660, AL5G35670	Np002G097600, Np001G057660, Np001G057680, Np001G057670
OG0000328	AL7G41460	Np005G304570
OG0000329	AL4G43730	Np001G065660
OG0000329	AL5G42900	Np006G369220, Np006G365770
OG0000330	AL5G41960	Np001G065240, Np001G065330
OG0000330	AL5G42230	Np001G049070, Np001G049100
OG0000332	AL6G31290	Np003G147860
OG0000332	AL1G57580	Np004G197090
OG0000334	AL5G34800	Np001G056660
OG0000334	AL4G34640	Np006G336790
OG0000335	AL1G14750	Np004G255090
OG0000335	nbis-gene-1835, AL1G54230, AL1G54220	Np004G203620
OG0000335	nbis-gene-691	Np004G210810
OG0000336	AL2G32660, AL2G32680	Np002G081700, Np002G081710
OG0000336	AL2G32630	Np002G081720
OG0000338	AL1G67290, AL2G18590	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	AL7G30060	Np005G283750
OG0000339	AL4G45180	Np006G323420
OG0000340	AL2G24960, AL4G42300	Np006G326900
OG0000340	AL4G42310	Np006G326830, Np006G326880
OG0000340	nbis-gene-2101, AL4G42320	Np006G326810
OG0000341	AL6G41050	Np004G218220
OG0000342	AL7G47550, AL7G47890	Np005G318870
OG0000342	AL7G47870	Np007G416180
OG0000344	AL6G37960	Np001G013610
OG0000345	AL1G24140	Np004G245050
OG0000345	AL1G24120	Np004G244950, Np004G245040
OG0000347	AL3G39810	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000348	AL5G34600, AL1G65210, AL7G42660	Np006G350410
OG0000349	AL7G15370	Np005G267200
OG0000349	AL3G50670, AL3G27490	Np006G364070
OG0000351	AL3G26870	Np007G379020, Np007G378990
OG0000352	AL1G29120	Np004G239260
OG0000352	AL2G15830, AL2G16300, AL2G16290	Np002G116100
OG0000353	AL1G24220	Np002G098820
OG0000355	AL7G40680, AL7G40710	Np005G303620
OG0000355	AL2G33910, AL2G40610	Np002G071340
OG0000355	AL2G25940, AL2G25930	Np004G252470, Np003G174550
OG0000356	AL6G40090, AL6G38970, AL6G40080, AL6G38960	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000358	AL1G13870	Np004G256010
OG0000358	AL6G19890	Np003G135720
OG0000360	AL8G44510	Np001G001460
OG0000360	AL8G44500	Np001G001470
OG0000361	AL3G23020	Np007G410320
OG0000361	AL6G14010	Np003G128970
OG0000362	nbis-gene-906	Np002G098770
OG0000363	AL2G12490	Np004G216110
OG0000363	AL7G46890	Np005G261010
OG0000363	AL2G12480	Np005G261020
OG0000364	AL1G45660	Np004G217400, Np003G178990
OG0000368	AL7G13510	Np005G269260
OG0000368	AL7G13520	Np005G269240
OG0000368	AL2G24410, AL2G24540	Np005G269270
OG0000368	nbis-gene-1705	Np005G269280
OG0000369	AL4G37000	Np003G152480, Np004G251590
OG0000369	AL5G24760, AL8G36410	Np001G045740
OG0000370	AL1G29180	Np004G239190
OG0000370	AL7G27830, AL7G27840	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920
OG0000371	AL1G39190, AL4G46780	Np006G321660, Np003G162330
OG0000371	AL1G22510	Np005G306140
OG0000372	AL7G25660, AL7G25650, AL7G25640	Np005G278400, Np005G278420, Np005G278410, Np005G278390
OG0000376	AL8G21280, AL6G49280	Np001G001320
OG0000376	AL7G53050	Np007G402510
OG0000377	AL2G15870	Np002G116500
OG0000377	AL1G21740	Np002G116470, Np002G090780
OG0000378	AL7G43380, AL3G37650, AL1G50470	Np005G299340
OG0000379	AL8G20780, AL4G19350, AL3G53690, AL1G45680, AL1G45700, AL446U10030	Np004G234080
OG0000380	AL2G12790	Np006G361900
OG0000381	AL1G16270, AL1G45330	Np009G432050, Np007G383350
OG0000382	AL1G65940	Np002G107670, Np002G107720
OG0000383	AL4G21310	Np004G211580
OG0000383	AL1G42200, AL1G42220	Np004G211550
OG0000386	AL5G34190	Np001G056060
OG0000386	AL5G14950	Np001G022850, Np001G022830, Np001G022820
OG0000386	AL5G34200	Np004G197570
OG0000387	AL4G41930	Np006G327210
OG0000387	AL7G36780	Np003G184710
OG0000387	AL4G42130, AL4G42220	Np006G326120
OG0000388	nbis-gene-1582	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630
OG0000389	AL1G66550	Np005G317960
OG0000389	AL5G40170	Np001G063260
OG0000390	AL6G34750	Np001G010580
OG0000390	AL8G29440	Np003G162420, Np003G162400
OG0000390	AL3G42690	Np007G396900, Np007G396890
OG0000390	AL3G30610	Np007G392350, Np007G392370, Np007G392400, Np007G378210
OG0000391	AL1G49180, AL1G35870	Np004G232330
OG0000391	AL1G35860	Np004G232380
OG0000391	AL1G35830	Np004G232430
OG0000392	AL5G30390	Np001G051590, Np001G051560
OG0000396	AL5G20500	Np001G018330
OG0000396	AL5G17950	Np001G019970
OG0000396	AL5G18000	Np002G108160
OG0000398	AL1G63260	Np004G191370, Np004G191380, Np004G191360
OG0000400	AL3G39690, AL3G39670, AL133U10030	Np004G204510, Np007G396790
OG0000400	AL4G45790	Np005G272210, Np005G272200, Np005G272220
OG0000401	nbis-gene-2198	Np001G007130, Np004G194390
OG0000403	AL2G16410	Np002G115780
OG0000403	AL2G16360, AL2G16550, AL2G16330, AL2G16320, AL2G16340	Np003G137600
OG0000404	AL4G32260, AL3G23060, AL5G33360, AL6G16080	Np006G339530, Np001G054740, Np003G131430, Np007G410290
OG0000406	AL6G27980, AL6G27990, AL6G28000	Np003G144160
OG0000406	AL7G53000	Np005G312730
OG0000407	AL1G54210	Np002G077750
OG0000409	AL5G23110	Np003G144700
OG0000409	AL1G49360, nbis-gene-145	Np004G243910, Np004G244070
OG0000409	AL1G32050, AL7G23550, AL7G22840, AL5G23010, AL5G23100	Np006G336340
OG0000410	AL2G14800, AL2G14760	Np002G118080
OG0000411	AL2G13870	Np002G119350
OG0000411	AL3G43130	Np007G389260
OG0000411	AL6G48090	Np003G183560
OG0000411	AL7G31720	Np005G286200
OG0000412	AL8G30090	Np003G163330
OG0000412	AL7G25590	Np005G278350
OG0000413	AL3G25430	Np007G407430
OG0000413	AL7G26630	Np005G279440
OG0000414	AL1G39340, AL1G39380, AL1G39360, AL1G39330	Np004G225620
OG0000415	AL6G39500	Np007G378170
OG0000416	AL4G26970, AL4G27140	Np006G355480, Np006G355650, Np006G355470, Np006G355660
OG0000419	AL7G51660	Np005G317390
OG0000421	AL7G51350, AL7G51330, AL7G51310, AL7G51320, AL7G51340	Np005G314770, Np005G314820, Np005G314810, Np005G314850
OG0000421	nbis-gene-1951	Np005G314860
OG0000421	AL7G51280	Np005G314760
OG0000422	AL1G20020	Np004G249670, Np001G044100
OG0000423	AL2G32410	Np002G082000
OG0000423	AL1G63030	Np004G191630
OG0000423	AL3G26100	Np007G406460
OG0000425	AL1G61300	Np004G193780
OG0000425	AL9U10560, AL5G13880, AL5G13890, AL5G13910, AL5G13900, AL5G13870, AL1G53940, AL3G23600	Np007G409560
OG0000427	AL5G19040	Np006G343770, Np001G003290
OG0000427	nbis-gene-1075	Np006G343730
OG0000427	AL2G39040	Np002G073190
OG0000429	AL6G37110	Np001G012860
OG0000429	AL6G21860	Np003G137770
OG0000429	AL4G16950	Np006G363880
OG0000430	AL3G49230	Np007G377070
OG0000430	AL7G16340	Np005G265490
OG0000430	AL4G10220	Np006G371120
OG0000431	AL2G17860	Np002G113550
OG0000431	AL1G20710	Np004G248890
OG0000431	AL1G20700	Np004G248900
OG0000432	AL8G27110	Np003G165250
OG0000433	AL8G26720	Np004G203650
OG0000433	AL1G67500	Np002G112440
OG0000435	nbis-gene-139	Np004G236930
OG0000436	AL7G26730, AL8G32540	Np003G157260
OG0000437	AL1G48070	Np004G206690
OG0000437	AL1G47970	Np004G206660, Np004G206670, Np001G036170
OG0000439	AL5G41390	Np001G064720
OG0000439	AL4G26640	Np006G355120
OG0000440	AL3G13070	Np007G422200
OG0000440	AL3G13080	Np004G198320
OG0000441	AL3G29280	Np007G390830
OG0000441	AL3G29240, AL3G29230, AL3G29250	Np007G390750
OG0000442	AL7G10750	Np005G260740
OG0000446	AL8G39430	Np001G007230
OG0000446	AL5G11960	Np001G025190
OG0000446	AL1G26290	Np004G242300
OG0000447	AL3G27410	Np007G404710
OG0000447	AL4G29700	Np006G343160
OG0000448	AL8G11330	Np001G033730
OG0000449	AL8G36460	Np003G152360
OG0000449	AL5G24720	Np001G045700
OG0000449	AL8G36450	Np003G152370
OG0000450	AL1G63190	Np004G233200, Np006G350800, Np003G169470
OG0000450	nbis-gene-331	Np004G236150
OG0000452	AL8G20400	Np005G273490
OG0000452	AL7G21870, AL2G21060, AL2G21950	Np005G273480
OG0000453	AL1G59860	Np001G046100
OG0000454	AL8G27180, AL8G27190, AL8G27200	Np003G165150
OG0000455	nbis-gene-135, nbis-gene-129	Np004G233010
OG0000456	AL8G22520	Np007G387920, Np004G226780, Np003G132300
OG0000457	AL8G28090	Np003G163930, Np003G164080, Np003G164050
OG0000459	AL7G33050, AL7G33120, AL7G33100	Np005G287320, Np005G287280
OG0000461	AL1G10020	Np004G206830, Np004G259930
OG0000461	AL1G10010	Np004G259940
OG0000462	nbis-gene-883, AL6G26180	Np007G374660
OG0000463	AL5G25690, AL5G25670, AL5G25660	Np001G046500, Np001G046440, Np001G046450
OG0000463	AL5G25590, AL5G25550, AL5G25630	Np001G046420
OG0000466	AL6G13690	Np006G324970
OG0000466	AL6G12720	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900
OG0000466	AL2G28010	Np006G324960
OG0000468	AL5G35780	Np001G057840
OG0000468	AL4G28330	Np006G357390
OG0000468	AL4G36250	Np006G334580
OG0000471	AL1G42810	Np004G211890
OG0000472	AL7G49750	Np005G317120, Np005G317110, Np005G317080, Np005G317060
OG0000472	AL7G49760	Np005G317040, Np005G316840
OG0000473	AL5G45200	Np001G009370
OG0000473	AL213U10010	Np001G068690
OG0000473	AL7G49510	Np005G317530
OG0000474	AL6G35020	Np001G010930, Np001G049630
OG0000474	AL5G28440, AL7G21330, AL4G14210	Np006G366370
OG0000475	nbis-gene-378, nbis-gene-377	Np002G121870
OG0000475	AL2G12270, AL2G12320, AL2G12300	Np002G122010
OG0000476	AL8G36990, AL6G37160, AL6G37170	Np001G012720
OG0000477	AL6G17270	Np003G154550, Np003G132840, Np006G335660
OG0000481	AL2G14390	Np002G118670
OG0000481	AL7G43190, AL3G48460	Np002G101110
OG0000482	AL2G25460	Np002G093240, Np005G313460
OG0000483	AL8G30960	Np003G159730, Np003G159870
OG0000483	AL8G30970, AL8G30990	Np003G159720, Np003G159710
OG0000484	AL7G14900	Np005G267780
OG0000486	AL5G43460	Np006G323370, Np006G336630
OG0000487	AL4G29020	Np006G346030
OG0000488	AL7G44280, AL7G45230	Np001G054680
OG0000488	AL5G33030	Np001G054460, Np001G054430
OG0000489	AL3G16350, AL3G16370, AL3G16360	Np007G416580, Np007G418540
OG0000490	AL1G11560, AL1G11570	Np004G258020, Np004G258340
OG0000491	AL8G10030	Np003G150780
OG0000491	AL6G33720	Np003G150790
OG0000492	AL4G20070	Np005G309470
OG0000492	AL8G32520	Np004G201460, Np004G201780
OG0000495	AL4G16330	Np005G308300, Np005G274750
OG0000496	AL8G18760	Np008G426990
OG0000498	AL8G28110	Np003G163900
OG0000499	AL7G36030	Np005G291890
OG0000499	AL3G26800	Np007G405570
OG0000500	AL65U10020	Np004G236390
OG0000500	AL65U10050, AL8G14290, AL65U10030	Np001G038410
OG0000500	AL65U10040, AL8G14280	Np004G236400, Np001G038420
OG0000501	AL1G49900	Np004G203910
OG0000503	AL7G49060	Np002G115090, Np005G318520
OG0000504	AL6G11890	Np003G126850
OG0000504	AL3G20680	Np007G413350
OG0000506	AL3G46310, AL2G24380, AL6G16140	Np003G131500
OG0000506	AL2G31490	Np002G083270, Np002G083280
OG0000507	AL3G39130, AL3G29480	Np002G078910, Np002G121110
OG0000507	AL2G10320	Np002G124370
OG0000507	AL2G10340	Np002G124190
OG0000508	AL4G37620	Np006G327700
OG0000509	AL1G32140	Np005G299450
OG0000510	AL2G16170, AL2G16180, AL2G16160, AL2G16110, AL2G16130	Np002G116120
OG0000511	AL7G40540	Np005G303470
OG0000511	AL3G36330, AL2G13380	Np002G120210
OG0000513	AL5G34560	Np001G056460
OG0000513	AL5G24770	Np001G045750
OG0000513	AL8G36390	Np003G152500
OG0000515	AL1G64420, AL1G64410	Np004G190200
OG0000516	AL7G50760	Np005G304650, Np005G313530
OG0000516	AL7G23050	Np001G013740
OG0000520	AL5G43330	Np006G323880, Np001G018160, Np001G066860
OG0000521	AL1G49870	Np004G204100
OG0000521	AL6G41520	Np003G176230
OG0000521	AL2G38650	Np004G232310, Np002G073540
OG0000522	AL1G47250	Np004G205820
OG0000522	AL6G44590	Np003G178580
OG0000522	AL6G44560	Np003G178570
OG0000522	AL6G44600	Np003G178600
OG0000523	AL5G44260	Np001G067730
OG0000523	AL5G44250	Np001G067720
OG0000524	AL3G19190	Np007G414910, Np007G414950
OG0000524	AL8G20800	Np001G018020
OG0000525	AL2G38970	Np002G073270
OG0000525	AL1G62050	Np004G192850
OG0000526	AL5G27060	Np001G047600
OG0000527	AL7G42710, AL7G42590	Np005G306770, Np005G305770, Np005G306900
OG0000529	AL6G33540	Np003G150630
OG0000530	AL6G28150, AL6G28110, AL6G28160	Np004G249530, Np004G249410, Np003G144290
OG0000532	AL3G20980	Np005G304820
OG0000532	AL34U10120	Np005G306660, Np005G305110
OG0000532	nbis-gene-2054	Np006G330270
OG0000533	AL7G11160	Np005G261250, Np006G369990
OG0000534	AL2G13690, AL3G48150, AL2G14040, AL2G14030, AL2G13700	Np002G119620
OG0000535	AL2G15360	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340
OG0000535	AL5G11360, AL5G11380	Np001G026100
OG0000537	AL6G49630	Np003G185370
OG0000537	AL9U11650	Np005G307590
OG0000538	AL4G42400	Np006G326730, Np003G153770
OG0000539	AL8G45700	Np001G000020
OG0000539	AL4G25540, AL4G25570, AL4G25550	Np006G360600
OG0000540	AL4G24060	Np006G360630
OG0000541	AL4G23730	Np007G414370
OG0000541	AL41U10060, AL4G23920, AL41U10050, AL4G23710, AL4G23910, AL4G23850	Np006G360540
OG0000542	AL1G55560	Np004G198940
OG0000542	AL3G11930	Np007G423250
OG0000543	nbis-gene-965, nbis-gene-977, AL4G18590, AL4G14960, AL8G17380, AL4G14950	Np006G365660, Np001G044830
OG0000544	AL1G15030	Np004G254830
OG0000545	AL2G34940	Np002G078500
OG0000545	AL2G34930	Np002G078560
OG0000546	AL3G49890	Np007G376380
OG0000547	AL6G46340, AL6G46460	Np003G181300
OG0000547	AL7G33960, AL7G34070	Np005G284770
OG0000550	AL4G32270	Np001G054750, Np006G339520
OG0000550	AL1G62640	Np003G166830, Np004G192230
OG0000551	AL8G42200	Np001G004080
OG0000551	AL7G11340	Np005G261440
OG0000551	AL6G20280	Np003G136120
OG0000552	AL1G37200	Np004G230230
OG0000552	AL5G45000	Np006G321880
OG0000553	AL1G48390	Np004G207840, Np004G207340, Np004G207920, Np004G207120, Np004G207480
OG0000553	AL1G48360	Np004G207260, Np004G207680
OG0000554	AL2G14670	Np002G118220
