Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_hirsuta
OG0000219	nbis-gene-1037, nbis-gene-362	CARHR123060
OG0000219	AL835U10030	CARHR277080
OG0000219	AL8G28390, AL8G28400	CARHR266750
OG0000220	nbis-gene-390	CARHR050490
OG0000220	AL8G31350	CARHR147550, CARHR269160
OG0000220	AL77U10060, AL5G15330	CARHR269100
OG0000220	AL5G11890	CARHR145130
OG0000224	AL2G37740	CARHR071060, CARHR071050
OG0000224	AL2G37720	CARHR071040
OG0000224	AL7G20350	CARHR230420
OG0000224	AL2G12370, AL2G12360	CARHR048360, CARHR048350, CARHR048370
OG0000226	AL5G14060, AL8G40780	CARHR279920
OG0000226	AL1G41350	CARHR087530, CARHR087540
OG0000226	AL1G42110	CARHR028040
OG0000228	AL2G30310	CARHR064140
OG0000228	AL6G40330, AL6G40180	CARHR185670
OG0000229	AL7G22490, AL7G22500, AL6G29250, AL6G29230, AL7G22480	CARHR215270, CARHR251110
OG0000229	AL1G54760, AL1G59580, AL1G61110	CARHR163030
OG0000230	AL1G65590, AL8G15430	CARHR069290, CARHR069250
OG0000230	AL2G35830	CARHR069270
OG0000230	AL2G35840	CARHR069370
OG0000231	AL7G51760	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590
OG0000231	AL7G43870	CARHR056340, CARHR220460
OG0000231	AL2G25780, AL2G25790	CARHR059750
OG0000232	AL3G16300	CARHR080100
OG0000232	AL3G46870	CARHR105540
OG0000234	AL5G36230	CARHR165130
OG0000234	AL5G36220	CARHR165120
OG0000234	AL5G36210	CARHR165110
OG0000234	AL4G36690	CARHR134140
OG0000234	AL6G24190	CARHR199860
OG0000235	AL1G46640, AL1G46660, AL1G46620	CARHR031880
OG0000235	AL1G53610	CARHR036380, CARHR036970
OG0000235	AL3G29470	CARHR091790
OG0000236	AL2G23070	CARHR000080, CARHR100230, CARHR102630
OG0000236	AL6G43290, AL6G43280	CARHR260580
OG0000240	AL4G17660, AL4G17920, AL4G17900	CARHR062190
OG0000242	AL3G47130	CARHR105760, CARHR105770, CARHR105730
OG0000242	AL1G25950	CARHR014460
OG0000242	nbis-gene-83	CARHR014490
OG0000244	AL7G32050	CARHR228610
OG0000244	AL6G48290	CARHR252730
OG0000244	AL6G48310	CARHR107520
OG0000247	AL7G45500	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710
OG0000248	AL6G47240	CARHR253860, CARHR253820, CARHR253850
OG0000248	AL6G47230	CARHR253870
OG0000248	AL6G43900	CARHR253840
OG0000248	AL2G18850	CARHR054340
OG0000248	AL5G37800	CARHR166590
OG0000249	AL4G32970	CARHR131110
OG0000249	AL4G32990	CARHR131180, CARHR131170
OG0000249	AL4G32980	CARHR131140, CARHR131130, CARHR131160, CARHR131150
OG0000250	AL5G35460	CARHR063130, CARHR063150
OG0000250	AL2G29310	CARHR063140
OG0000250	AL2G29280	CARHR215600
OG0000252	AL6G12310	CARHR100570, CARHR100650
OG0000252	AL6G12270	CARHR095190
OG0000252	AL6G12290	CARHR100580
OG0000254	AL4G15410, AL4G21500	CARHR093470, CARHR093450
OG0000254	AL1G15160	CARHR135220
OG0000256	AL4G38290	CARHR135560
OG0000257	nbis-gene-282, AL1G59050, nbis-gene-269	CARHR041320
OG0000257	nbis-gene-1899	CARHR216070, CARHR112870, CARHR219950, CARHR216060, CARHR057800, CARHR216110
OG0000258	AL5G15050, AL5G15060, AL5G15070	CARHR147300
OG0000258	AL8G33230	CARHR271060
OG0000258	AL5G15100	CARHR147340
OG0000258	AL5G15090	CARHR147330
OG0000260	AL6G44610	CARHR256020
OG0000260	AL5G23490	CARHR176630, CARHR118070, CARHR209970
OG0000264	AL6G48830	CARHR252330, CARHR252290, CARHR251320
OG0000264	AL6G49330, AL6G48870	CARHR252280, CARHR252320, CARHR252310
OG0000264	AL6G49970, AL6G49560	CARHR251330
OG0000265	nbis-gene-1018	CARHR217290
OG0000265	nbis-gene-338	CARHR108240
OG0000265	AL7G40240	CARHR256080
OG0000266	AL5G43310, AL5G43300	CARHR265190
OG0000266	AL5G20610, AL5G20620	CARHR119130
OG0000266	AL7G51710, AL5G39240	CARHR167770
OG0000267	AL1G32210	CARHR020040
OG0000267	nbis-gene-932, AL4G10910	CARHR112680, CARHR112670
OG0000268	AL5G11250	CARHR144670
OG0000268	AL2G13720	CARHR049930
OG0000268	AL5G11220	CARHR144630
OG0000268	AL6G11010	CARHR211500
OG0000268	AL5G35180	CARHR164050
OG0000269	AL1G48110	CARHR033120
OG0000270	AL3G49100	CARHR243020, CARHR106740
OG0000270	AL1G32640	CARHR020400
OG0000271	AL6G48650	CARHR252250
OG0000273	AL1G55400	CARHR038710, CARHR038690, CARHR038330
OG0000273	AL1G52480, AL1G52390	CARHR038610
OG0000274	AL8G36240	CARHR273300
OG0000274	AL2G16910	CARHR053220
OG0000274	AL4G24200	CARHR122830
OG0000275	AL3G36100, AL5G18930, nbis-gene-754, AL3G36150, AL3G36140, AL3G36110, AL3G36090	CARHR097870
OG0000276	AL9U10390	CARHR218850
OG0000276	nbis-gene-1569	CARHR188490
OG0000277	AL7G39740	CARHR290100
OG0000277	AL7G39770	CARHR290060
OG0000277	AL7G39760	CARHR290070
OG0000277	AL7G39720	CARHR290080
OG0000281	AL1G57560	CARHR040090
OG0000281	AL1G67480, AL1G67450	CARHR025250
OG0000281	AL5G14680	CARHR290770, CARHR147000
OG0000282	AL6G17840	CARHR205620
OG0000282	AL6G17860	CARHR205610
OG0000282	AL6G17870	CARHR205590, CARHR205580, CARHR205600
OG0000283	AL8G17000, AL8G17010, AL178U10040, AL117U10040	CARHR180250
OG0000284	AL3G16620	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810
OG0000286	AL8G28540, AL8G28530, AL8G28470, AL8G28350	CARHR253160, CARHR266730
OG0000286	AL8G28560	CARHR257990, CARHR224090, CARHR266780, CARHR036480
OG0000286	AL8G28510, AL8G28520, AL211U10010	CARHR266790, CARHR284840
OG0000288	nbis-gene-1364, nbis-gene-1197	CARHR112590
OG0000288	AL3G21170, AL3G21160, nbis-gene-679, AL3G17610	CARHR083130
OG0000290	AL3G31960	CARHR157630, CARHR283740, CARHR094030, CARHR112470
OG0000290	AL8G42910	CARHR279290, CARHR058360
OG0000290	nbis-gene-1903	CARHR262050
OG0000294	AL3G30460	CARHR092710
OG0000294	AL4G33090	CARHR131330
OG0000294	AL6G51460	CARHR249810
OG0000294	AL1G11840	CARHR001810
OG0000296	AL3G52720, AL3G49080	CARHR073970
OG0000296	AL7G47200, AL5G38700	CARHR170750
OG0000296	AL4G35970	CARHR133380
OG0000297	AL7G14480	CARHR118860, CARHR244920, CARHR244890
OG0000297	AL8G37040	CARHR274100
OG0000297	AL3G33140	CARHR095150
OG0000298	AL7G34440	CARHR226410, CARHR120100, CARHR226430
OG0000298	AL7G18840	CARHR226470
OG0000299	nbis-gene-617	CARHR071990
OG0000299	nbis-gene-314, nbis-gene-311, nbis-gene-312	CARHR045660, CARHR045680, CARHR152230
OG0000299	AL1G64190	CARHR045650
OG0000300	AL3G42860	CARHR103210
OG0000300	AL3G42960, AL3G42950	CARHR103220
OG0000300	AL3G43040	CARHR103190, CARHR103130
OG0000301	AL1G50970	CARHR263710, CARHR257150, CARHR113850, CARHR159730
OG0000304	AL8G14520	CARHR031350, CARHR031360
OG0000304	AL8G14490, AL8G14480	CARHR180680
OG0000304	AL4G18170	CARHR094510
OG0000308	AL7G42450	CARHR018220
OG0000308	AL1G29920	CARHR018200
OG0000310	AL71U10060, AL8G36700, AL8G36790	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940
OG0000311	AL6G27540	CARHR196640
OG0000311	AL1G55110	CARHR038100
OG0000311	AL3G30980	CARHR093170
OG0000311	AL7G46360	CARHR215260
OG0000311	AL2G23890	CARHR292180
OG0000313	AL1G55550	CARHR038820
OG0000314	AL1G14460	CARHR004130
OG0000314	AL1G14470	CARHR004140
OG0000314	AL4G28090	CARHR126540
OG0000314	AL4G28660	CARHR127110
OG0000316	AL4G38410, AL4G38350, AL4G38450	CARHR135700
OG0000319	AL1G18260	CARHR204750, CARHR007730
OG0000321	AL7G46030	CARHR215670
OG0000321	AL7G46410	CARHR215220
OG0000321	AL7G46130, AL7G38390, AL7G38360, AL7G46040, AL7G46050	CARHR215200, CARHR215650, CARHR215620, CARHR215640
OG0000321	AL7G46160, AL7G46150	CARHR215560, CARHR215610, CARHR215570
OG0000322	AL2G38770	CARHR071920
OG0000322	AL1G29380	CARHR017730
OG0000322	AL4G38060, AL4G38120, AL6G43180	CARHR260510, CARHR135390
OG0000323	AL8G29280	CARHR267340
OG0000323	AL7G25050	CARHR235370
OG0000323	AL7G25030	CARHR235380
OG0000323	AL7G25060	CARHR235360
OG0000324	AL8G29350, AL3G45890, AL4G20200, AL3G44720, AL6G42170, AL6G37470, AL9U11160, AL4G17620, AL4G20220, AL5G19210, AL1G53800, AL6G37460, AL4G18080, AL5G20680, nbis-gene-832, AL59U10070, AL7G49430, AL4G30830, AL89U10020, AL6G40200, AL8G19950, AL3G42090, AL4G18640, AL3G45330, AL1G50660	CARHR116560
OG0000325	AL7G44480	CARHR102540
OG0000325	AL3G47030	CARHR034450, CARHR145800
OG0000327	AL5G18190, AL5G18170, AL5G35660, AL5G35670	CARHR164480, CARHR164490
OG0000328	AL7G41460	CARHR220880
OG0000328	AL7G51460, AL7G51480, AL7G51490	CARHR263580
OG0000328	AL7G51500	CARHR263590
OG0000330	AL5G41650, AL5G41630	CARHR170010
OG0000330	AL5G42230	CARHR170350
OG0000331	AL2G18810, AL8G15360, AL7G51990, AL3G41540, AL4G19070, AL1G65550, AL7G43560, AL6G38580, AL8G19240, AL6G41070, AL9U12130, AL2G15790, AL8G20340, AL3G39650, AL4G19750, AL8G21750, AL6G42480, AL25U10040, AL4G18690, AL3G43060	CARHR057780
OG0000332	nbis-gene-443	CARHR055410
OG0000332	AL6G31290	CARHR193130, CARHR193110
OG0000332	AL8G15650	CARHR095140, CARHR040120
OG0000334	AL5G34800	CARHR163740
OG0000334	AL4G34640	CARHR131810
OG0000334	AL6G50670, AL6G50680	CARHR250680
OG0000334	AL6G50700	CARHR250610
OG0000335	AL1G14750	CARHR004430
OG0000335	nbis-gene-1835	CARHR223360
OG0000335	AL1G54230, AL1G54220	CARHR035800
OG0000335	AL3G40150	CARHR100860
OG0000335	nbis-gene-691	CARHR027470
OG0000335	nbis-gene-162	CARHR027480
OG0000336	AL2G32630	CARHR065880
OG0000338	AL1G67290, AL2G18590	CARHR183900
OG0000339	AL7G30060	CARHR230740
OG0000339	AL6G53040	CARHR248520
OG0000339	AL4G45180	CARHR141230
OG0000339	AL5G43730	CARHR171770
OG0000340	AL2G24960, AL4G42300	CARHR138610
OG0000340	AL4G42310	CARHR138630
OG0000340	AL1G53780	CARHR138620
OG0000340	nbis-gene-2101	CARHR138640
OG0000342	AL4G22240, AL7G47600, AL7G47590, AL7G47570, AL7G47850	CARHR287600, CARHR272900, CARHR213580, CARHR212840, CARHR289150, CARHR287570, CARHR272910
OG0000342	AL7G47550	CARHR213880, CARHR291940, CARHR288130
OG0000342	AL7G47890	CARHR262360
OG0000342	AL7G47540	CARHR291930
OG0000342	AL7G48670	CARHR262340
OG0000343	AL8G10170, AL4G14310, AL6G45550, AL4G19950, AL5G23160, AL8G11870, AL1G57330, AL2G18400, AL8G23080, AL8G33480, AL3G38160, AL1G51700, AL6G42510, AL5G19630, AL5G12240, AL6G42690, AL77U10020, AL1G61970, AL3G37710, AL2G23360, AL1G65160, AL9U10230, AL8G45410, AL8G16590, AL8G13640, AL8G20450, AL1G47450, AL7G27080, AL4G24140, AL3G54180, AL6G47370	CARHR216600, CARHR174650, CARHR218210, CARHR104300
OG0000344	AL6G37960	CARHR187250, CARHR187260
OG0000344	AL6G37980	CARHR185590, CARHR184960, CARHR184950, CARHR185620
OG0000345	AL1G24140	CARHR035980
OG0000345	AL1G24120	CARHR012970
OG0000345	AL1G24130	CARHR035990, CARHR012950, CARHR182820
OG0000347	AL3G39810	CARHR086360
OG0000349	AL7G15370	CARHR244070
OG0000349	AL3G50670, AL3G27490	CARHR107950
OG0000349	AL4G18420, nbis-gene-2066, AL5G14310, AL1G52130	CARHR112570, CARHR037360, CARHR122800, CARHR122780
OG0000350	AL1G43550	CARHR029070
OG0000351	AL3G26870	CARHR089280
OG0000351	AL1G48150	CARHR033140
OG0000351	AL7G46440	CARHR089240
OG0000351	AL3G26860	CARHR033150
OG0000352	AL1G29120	CARHR017440
OG0000352	AL2G15830, AL2G16300, AL2G16290	CARHR052660, CARHR053720
OG0000352	AL2G41010	CARHR073990
OG0000356	AL6G40090, AL6G38970, AL6G40080, AL6G38960	CARHR186490, CARHR186690
OG0000358	AL1G13870	CARHR203870, CARHR003600
OG0000358	AL390U10020	CARHR006290
OG0000358	AL6G19900	CARHR203880
OG0000358	AL6G19890	CARHR203890
OG0000359	AL1G43770, AL1G43760	CARHR029510
OG0000359	AL4G30390	CARHR128500
OG0000360	nbis-gene-2216	CARHR289040
OG0000360	AL8G44510	CARHR289020
OG0000361	AL3G23020	CARHR086030
OG0000362	AL3G39500, AL1G49160	CARHR004290
OG0000362	nbis-gene-906	CARHR062750
OG0000363	AL2G12480	CARHR288410
OG0000368	AL7G13510	CARHR245730
OG0000368	AL7G13520	CARHR245720
OG0000368	AL2G24410, AL2G24540	CARHR058590, CARHR058530, CARHR058550
OG0000368	nbis-gene-1705	CARHR245750
OG0000369	AL4G37000	CARHR154410, CARHR123820
OG0000370	AL1G29180	CARHR017550
OG0000370	AL7G27830, AL7G27840	CARHR232710
OG0000371	AL1G39190	CARHR025430
OG0000371	AL4G46780	CARHR142610
OG0000371	AL1G12810	CARHR002610, CARHR005930
OG0000371	AL1G22510	CARHR011690
OG0000372	AL7G25660, AL7G25650, AL7G25640	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420
OG0000374	AL1G58830, AL1G59360, AL1G52250, AL1G59380	CARHR041640
OG0000377	AL2G15860, AL2G15870	CARHR051700
OG0000377	AL1G21740	CARHR011030
OG0000379	AL8G20780, AL4G19350, AL3G53690, AL1G45680, AL1G45700, AL446U10030	CARHR292240
OG0000380	AL2G12380	CARHR050170
OG0000380	AL2G12510	CARHR151310
OG0000380	AL2G12790	CARHR048090, CARHR048540
OG0000380	AL2G12500	CARHR048080
OG0000381	AL1G17090, AL1G16980	CARHR249280, CARHR000960, CARHR012810
OG0000381	AL1G15310	CARHR002680, CARHR003300
OG0000382	AL1G11940	CARHR001910
OG0000382	nbis-gene-54	CARHR009120
OG0000383	AL1G42250, AL1G49520	CARHR028090
OG0000383	AL1G42200, AL1G42220	CARHR028050, CARHR028080
OG0000386	AL5G34190	CARHR163180
OG0000386	AL5G14950	CARHR147230
OG0000386	AL5G14940	CARHR147220
OG0000386	AL5G34200	CARHR163190
OG0000387	AL4G41930	CARHR138330
OG0000387	AL7G36780	CARHR224500
OG0000387	AL4G42130, AL4G42220	CARHR138350
OG0000388	nbis-gene-1582	CARHR101890
OG0000389	AL1G66550	CARHR054890
OG0000389	AL5G40170, AL1G66560, AL5G40070	CARHR168790
OG0000390	AL6G34750	CARHR153480, CARHR190050, CARHR179180
OG0000390	AL8G29440, AL1G33150	CARHR267450
OG0000390	AL3G42690	CARHR095050
OG0000390	AL3G30610	CARHR092870, CARHR151230
OG0000391	AL1G49180, AL1G35870	CARHR022750
OG0000391	AL1G35790	CARHR022710
OG0000391	AL1G35860	CARHR022740
OG0000391	AL1G35830	CARHR022720
OG0000392	AL5G30390	CARHR159630, CARHR159620
OG0000392	AL7G52760	CARHR214620
OG0000392	AL7G52750	CARHR214610
OG0000392	nbis-gene-1341	CARHR159770
OG0000393	AL4G15010	CARHR092860
OG0000393	AL3G30630, AL3G30310, AL3G30330	CARHR101190, CARHR092590
OG0000396	AL5G17950	CARHR292620
OG0000398	AL3G25620	CARHR088350, CARHR088360
OG0000398	AL3G25610	CARHR088340
OG0000398	AL1G63260	CARHR044870
OG0000400	AL4G45790	CARHR100730
OG0000400	AL5G27910	CARHR149600, CARHR292690
OG0000400	AL8G22320, AL34U10080, nbis-gene-633, AL8G22310	CARHR286050
OG0000401	AL1G46630	CARHR258400
OG0000401	AL164U10010, AL5G16820	CARHR166000
OG0000401	AL8G26030, AL247U10040	CARHR264620, CARHR264630
OG0000401	AL1G46650	CARHR166780
OG0000403	AL2G16410	CARHR052710, CARHR052720
OG0000403	AL2G16360, AL2G16550, AL2G16330, AL2G16320, AL2G16340	CARHR052680
OG0000404	AL6G16080	CARHR130390, CARHR206830, CARHR086060
OG0000406	AL6G27990	CARHR196180
OG0000407	nbis-gene-1522, AL1G39220, AL1G39230	CARHR197660
OG0000407	AL6G25720	CARHR198380
OG0000408	AL4G15330	CARHR117270
OG0000408	AL4G15360, AL4G15350	CARHR117180
OG0000409	AL1G32050, AL7G23550, AL7G22840, AL5G23010, AL5G23100	CARHR235030
OG0000410	AL2G14740, AL2G14750	CARHR050860
OG0000410	AL2G14800	CARHR050950, CARHR050960
OG0000410	AL2G14760	CARHR050930
OG0000410	nbis-gene-400, AL2G14930	CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120
OG0000411	AL2G13870	CARHR050150
OG0000411	AL3G43130	CARHR103290
OG0000411	AL6G48090	CARHR252910
OG0000411	AL7G31720	CARHR228790
OG0000412	AL8G30090	CARHR267950
OG0000412	AL7G25590	CARHR234870
OG0000413	AL3G25430	CARHR088190
OG0000413	AL7G26630	CARHR233890
OG0000413	AL8G32300	CARHR270190
OG0000413	AL1G63380	CARHR044990
OG0000414	AL1G39370	CARHR025550
OG0000414	AL1G39340, AL1G39380, AL1G39360	CARHR025540
OG0000414	AL1G39330	CARHR025530
OG0000414	AL7G33350	CARHR227340
OG0000415	AL6G39500	CARHR186080
OG0000415	AL4G41100	CARHR137680
OG0000416	AL4G26970, AL4G27140	CARHR125400, CARHR125380
OG0000416	AL1G15520	CARHR005050
OG0000417	AL3G39540, AL3G39570	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000419	AL1G65410, AL8G22290, AL8G22300, AL34U10050, AL3G53350, AL8G22270, AL34U10040	CARHR286080, CARHR286070, CARHR286060, CARHR286140, CARHR286040, CARHR085380
OG0000420	AL4G37990, AL4G38020	CARHR135320
OG0000420	nbis-gene-910	CARHR111260
OG0000421	AL7G51340	CARHR103170, CARHR263230, CARHR263240, CARHR263250
OG0000421	AL7G51280	CARHR263220
OG0000422	AL1G20020	CARHR009470
OG0000422	AL1G20030	CARHR009480
OG0000422	nbis-gene-56	CARHR009460, CARHR009450, CARHR222090
OG0000423	AL2G32410	CARHR065650
OG0000423	AL1G63030	CARHR044630
OG0000423	AL3G26100	CARHR088730
OG0000424	AL7G41810, AL7G41820	CARHR251840
OG0000425	AL1G61300	CARHR043170, CARHR103140
OG0000425	AL9U10560, AL5G13880, AL5G13890, AL5G13910, AL5G13900, AL5G13870, AL1G53940, AL3G23600	CARHR086550, CARHR179580
OG0000426	AL4G19060	CARHR119980
OG0000427	AL2G39050	CARHR072160
OG0000429	AL6G37110	CARHR188110
OG0000429	AL6G21860	CARHR202110
OG0000429	AL7G19450	CARHR240310
OG0000429	AL4G16950	CARHR115900
OG0000430	AL3G49230	CARHR106810
OG0000430	AL7G16340	CARHR243160
OG0000430	AL4G10220	CARHR111960
OG0000430	AL7G10620	CARHR294440
OG0000431	AL2G17860	CARHR284150
OG0000431	AL1G20710	CARHR010120
OG0000431	AL1G20700	CARHR010110
OG0000432	AL8G27110	CARHR265630
OG0000433	AL2G21220	CARHR292650, CARHR181100, CARHR181080
OG0000435	AL1G31270, AL1G31240	CARHR019430, CARHR019400, CARHR189080, CARHR019410
OG0000435	nbis-gene-139	CARHR104640
OG0000436	AL7G26730, AL8G32540	CARHR270460
OG0000437	AL1G47980	CARHR033100
OG0000437	AL1G48070	CARHR033080
OG0000437	AL1G47970	CARHR033050
OG0000438	AL7G31120	CARHR229400
OG0000439	AL1G15970	CARHR005540
OG0000439	AL5G41390	CARHR169860
OG0000439	AL4G26640	CARHR125020
OG0000440	AL4G32280, AL6G28550	CARHR195730
OG0000440	AL3G13070	CARHR077420
OG0000440	AL3G13080	CARHR077430
OG0000441	AL3G29280	CARHR091670
OG0000441	AL3G29240, AL3G29230	CARHR091630
OG0000441	AL3G29250	CARHR091640
OG0000441	AL3G29260	CARHR091650
OG0000442	AL7G10750	CARHR147790, CARHR156510, CARHR220790, CARHR147780
OG0000442	AL4G11250	CARHR186290
OG0000442	AL4G11240	CARHR049440
OG0000442	AL4G11220	CARHR112960
OG0000442	AL3G39220	CARHR112980
OG0000442	AL3G53950	CARHR053110
OG0000443	AL2G31960, AL2G31970	CARHR065170, CARHR065180
OG0000446	AL8G39430	CARHR276320
OG0000446	AL5G11960	CARHR145200
OG0000446	AL1G26290	CARHR014840
OG0000447	AL3G27410	CARHR090020
OG0000447	AL8G37480	CARHR274540
OG0000447	AL4G29700	CARHR128030
OG0000448	AL8G11320	CARHR174490
OG0000448	AL8G11330	CARHR174500
OG0000448	AL8G11340	CARHR174510
OG0000448	AL8G11310	CARHR174480
OG0000449	AL8G36460	CARHR273500
OG0000449	AL5G24720	CARHR154360
OG0000449	AL8G36450	CARHR273490
OG0000452	AL7G21850	CARHR238200
OG0000452	AL7G21870, AL2G21060, AL2G21950	CARHR238190
OG0000454	AL8G27200	CARHR265690
OG0000455	nbis-gene-127	CARHR031850
OG0000455	nbis-gene-136, nbis-gene-130, nbis-gene-134	CARHR022300, CARHR022290
OG0000455	nbis-gene-128	CARHR022210, CARHR176330
OG0000455	nbis-gene-135, nbis-gene-129	CARHR022280, CARHR213610, CARHR022850
OG0000455	nbis-gene-427, nbis-gene-426, nbis-gene-320, nbis-gene-428	CARHR022330
OG0000456	AL7G42530, AL9U10270	CARHR031380, CARHR160320, CARHR160300
OG0000456	AL8G22520	CARHR180690, CARHR206570
OG0000457	AL6G23240, AL6G27270, AL6G23220	CARHR200680
OG0000457	AL8G28090	CARHR266510
OG0000458	AL4G21270	CARHR119910, CARHR265940, CARHR265960, CARHR266380
OG0000459	AL7G33050, AL7G33120, AL7G33100	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620
OG0000460	nbis-gene-413, nbis-gene-414	CARHR052700
OG0000460	AL7G31600	CARHR228900
OG0000461	AL4G34630	CARHR131820
OG0000461	AL1G10020	CARHR000130
OG0000462	nbis-gene-216	CARHR061160
OG0000462	nbis-gene-883	CARHR209710, CARHR209720
OG0000463	AL5G25690	CARHR154970
OG0000463	AL5G25670, AL5G25660	CARHR155030
OG0000463	AL5G25650, AL5G25640	CARHR155090
OG0000463	AL5G25630	CARHR155070
OG0000465	AL3G43600	CARHR104910
OG0000466	AL6G13690	CARHR140210
OG0000466	AL2G28010	CARHR140230
OG0000467	AL7G35520	CARHR169080
OG0000467	AL8G12820	CARHR225580
OG0000468	AL5G35780	CARHR164620
OG0000468	AL4G28330	CARHR126780
OG0000468	AL4G36250	CARHR133660
OG0000471	AL1G42810	CARHR028400
OG0000471	AL1G42800	CARHR286910, CARHR028390, CARHR028370
OG0000471	AL1G42830	CARHR028420
OG0000472	AL7G49750	CARHR261860, CARHR261870
OG0000472	AL7G49760	CARHR261880, CARHR261890
OG0000473	AL5G45200	CARHR275070
OG0000473	AL213U10010	CARHR172740
OG0000473	AL7G49510	CARHR261710
OG0000474	AL6G35020	CARHR189790
OG0000474	AL5G28440	CARHR157730
OG0000475	AL2G12270, AL2G12320, AL2G12300	CARHR048290, CARHR048270
OG0000476	AL8G36990	CARHR274050
OG0000476	AL6G37170	CARHR188130
OG0000477	AL6G17270	CARHR206050
OG0000478	AL3G47620, AL3G49550	CARHR182090
OG0000481	AL2G14390	CARHR050610
OG0000481	AL7G43190, AL3G48460	CARHR219220
OG0000482	AL2G25460	CARHR059540, CARHR214170
OG0000483	AL8G30960	CARHR268750
OG0000483	AL8G30970, AL8G30990	CARHR268770, CARHR268760
OG0000484	AL8G14230, AL8G14370	CARHR177100
OG0000484	AL6G28990	CARHR195280, CARHR195270
OG0000487	AL4G29020	CARHR127370
OG0000488	AL5G32970	CARHR162100
OG0000489	AL3G16360	CARHR284350
OG0000490	AL1G11560	CARHR001520, CARHR000930
OG0000490	AL1G11570	CARHR001530
OG0000491	AL6G33700	CARHR107640, CARHR189230
OG0000491	AL8G10030	CARHR190880
OG0000491	AL6G33720	CARHR190870, CARHR190860
OG0000492	AL8G32500	CARHR270450
OG0000495	AL4G16330	CARHR267230
OG0000496	AL8G19140	CARHR260560, CARHR214560, CARHR216850, CARHR289460
OG0000496	AL8G18760	CARHR054710
OG0000498	AL8G28110	CARHR266530
OG0000498	AL7G24740	CARHR235590, CARHR027440
OG0000499	AL7G36030	CARHR225130
OG0000499	AL2G38750, AL60U10060	CARHR071890
OG0000499	AL3G26790	CARHR089360
OG0000499	AL3G26800	CARHR089350
OG0000500	AL65U10020	CARHR177600, CARHR177550
OG0000500	AL65U10040, AL8G14280	CARHR177610, CARHR177580
OG0000500	AL8G14270	CARHR177570
OG0000500	AL8G14220	CARHR177670
OG0000501	AL1G49900	CARHR287270
OG0000501	AL132U10030, nbis-gene-1313	CARHR155350, CARHR105900, CARHR155330
OG0000503	AL7G49060	CARHR220240, CARHR220250, CARHR220260
OG0000504	AL6G11890	CARHR210740
OG0000504	AL4G36740	CARHR134240
OG0000504	AL3G20680	CARHR083900
OG0000506	AL3G46310, AL2G24380, AL6G16140	CARHR179040, CARHR206880
OG0000506	AL2G31490	CARHR064690
OG0000507	AL3G39130, AL3G29480	CARHR078100, CARHR052650
OG0000508	AL4G37620	CARHR134960, CARHR061710
OG0000508	nbis-gene-1128	CARHR130490
OG0000510	AL2G16180	CARHR288780, CARHR052490
