Orthogroup	Brassica_oleracea	Brassica_rapa
OG0000029	XP_013617618.1, XP_013589355.1, XP_013617349.1	XP_033129930.1, XP_009107501.2
OG0000029	XP_013595192.1, XP_013617982.1	XP_009115704.1
OG0000029	XP_013639720.1	XP_009119478.1
OG0000029	XP_013617760.1, XP_013624401.1	XP_009144174.1
OG0000029	XP_013607990.1	XP_009132264.1
OG0000029	XP_013594294.1	XP_009145179.2, XP_033138742.1
OG0000029	XP_013608053.1	XP_009150817.2, XP_009138126.1
OG0000029	XP_013625078.1	XP_033141106.1
OG0000029	XP_013594326.1	XP_009145551.2
OG0000029	XP_013639354.1	XP_033138230.1
OG0000029	XP_013601446.1	XP_033138123.1
OG0000029	XP_013607781.1	XP_033128758.1
OG0000029	XP_013589171.1, XP_013614958.1, XP_013594720.1, XP_013615262.1, XP_013594302.1	XP_009150036.1
OG0000030	XP_013628311.1	XP_033144643.1
OG0000030	XP_013628312.1	XP_033142641.1
OG0000030	XP_013615042.1	XP_033138328.1, XP_033137984.1
OG0000030	XP_013594890.1	XP_033129474.1
OG0000030	XP_013594892.1	XP_033128828.1
OG0000030	XP_013593712.1, XP_013589720.1, XP_013589717.1	XP_033131947.1
OG0000030	XP_013624262.1	XP_033143643.1
OG0000030	XP_013614569.1	XP_033131797.1
OG0000030	XP_013634175.1, XP_013615698.1, XP_013593493.1	XP_018510426.1
OG0000030	XP_013633602.1	XP_033130762.1, XP_033145302.1, XP_033146117.1, XP_009123103.2, XP_009141585.2
OG0000031	XP_013614946.1, XP_013601644.1	XP_033148609.1, XP_018512881.1, XP_009114439.1
OG0000031	XP_013588971.1, XP_013632793.1, XP_013623955.1	XP_033148599.1
OG0000031	XP_013624050.1	XP_009150829.1
OG0000031	XP_013616791.1	XP_009111364.2
OG0000031	XP_013633480.1	XP_009109995.2
OG0000031	XP_013616776.1	XP_033128785.1
OG0000031	XP_013614852.1, XP_013607758.1	XP_033141110.1, XP_009114691.2, XP_009151526.1
OG0000031	XP_013583385.1	XP_009128527.1, XP_009128535.1
OG0000031	XP_013639523.1	XP_018513795.1
OG0000031	XP_013617600.1	XP_033141100.1, XP_009112384.1, XP_009144965.1
OG0000031	XP_013613695.1	XP_009123947.1
OG0000031	XP_013613933.1, XP_013634348.1, XP_013614917.1, XP_013633236.1	XP_009120275.1, XP_009118918.2
OG0000031	XP_013624976.1	XP_009124343.1
OG0000031	XP_013624480.1, XP_013624130.1	XP_009111088.1
OG0000031	XP_013624059.1, XP_013601571.1	XP_033131133.1
OG0000031	XP_013594684.1	XP_009124322.1
OG0000031	XP_013623894.1	XP_033129314.1
OG0000031	XP_013616943.1, XP_013607912.1, XP_013607913.1, XP_013639448.1, XP_013632732.1, XP_013628576.1, XP_013615610.1	XP_033143295.1, XP_033144628.1
OG0000031	XP_013608008.1, XP_013608007.1	XP_033143302.1
OG0000031	XP_013583445.1	XP_009148796.1
OG0000032	XP_013624359.1, XP_013624702.1	XP_033135776.1
OG0000032	XP_013630351.1, XP_013601247.1, XP_013624230.1, XP_013632617.1, XP_013614355.1	XP_033134461.1
OG0000032	XP_013639291.1	XP_009135997.2
OG0000032	XP_013617971.1	XP_009150787.2
OG0000032	XP_013639794.1	XP_033140358.1
OG0000032	XP_013601203.1, XP_013613855.1, XP_013617726.1, XP_013595152.1, XP_013613789.1	XP_033144111.1
OG0000032	XP_013639738.1, XP_013633186.1, XP_013614358.1, XP_013601245.1, XP_013630315.1, XP_013639624.1	XP_033128356.1, XP_033135162.1
OG0000032	XP_013614814.1, XP_013614815.1	XP_033143832.1
OG0000032	XP_013607685.1	XP_033134901.1, XP_033128608.1
OG0000032	XP_013589344.1	XP_033138010.1, XP_033148490.1
OG0000032	XP_013623591.1	XP_009121348.3
OG0000032	XP_013617698.1, XP_013632386.1, XP_013632756.1, XP_013632536.1, XP_013632823.1, XP_013583287.1, XP_013583371.1, XP_013589401.1, XP_013617380.1, XP_013613951.1, XP_013639558.1	XP_033134268.1
OG0000032	XP_013615052.1	XP_033143189.1, XP_033139131.1, XP_033134440.1, XP_009126581.2, XP_033143500.1, XP_033134407.1
OG0000032	XP_013601347.1, XP_013624335.1, XP_013632824.1, XP_013632537.1, XP_013632603.1, XP_013589125.1, XP_013622631.1, XP_013617718.1, XP_013624707.1, XP_013633274.1, XP_013629391.1	XP_033131579.1
OG0000032	XP_013633130.1, XP_013614455.1, XP_013601087.1, XP_013594392.1, XP_013613949.1, XP_013633399.1, XP_013601358.1	XP_033131448.1
OG0000032	XP_013639239.1	XP_033147249.1
OG0000032	XP_013614792.1	XP_018509024.2, XP_033148489.1
OG0000032	XP_013624292.1	XP_033143202.1
OG0000032	XP_013624599.1, XP_013608349.1	XP_033142724.1
OG0000034	XP_013595252.1, XP_013595253.1	XP_009137321.1
OG0000034	XP_013598717.1	XP_009136929.1
OG0000034	XP_013603110.1	XP_009109092.2, XP_009108047.1
OG0000034	XP_013598782.1	XP_009136747.2
OG0000034	XP_013595246.1	XP_009137324.1
OG0000034	XP_013595249.1	XP_033135404.1
OG0000034	XP_013594180.1	XP_009137188.1
OG0000034	XP_013598071.1	XP_009134716.1
OG0000034	XP_013611706.1	XP_009128507.1
OG0000034	XP_013606762.1	XP_018509629.1
OG0000034	XP_013598560.1	XP_009137319.1
OG0000034	XP_013632244.1	XP_009124034.1
OG0000034	XP_013595245.1	XP_033143970.1
OG0000034	XP_013593131.1	XP_009137317.1
OG0000034	XP_013626222.1	XP_009108599.1
OG0000034	XP_013598684.1, XP_013598676.1	XP_033143795.1
OG0000035	XP_013636991.1	XP_033148603.1, XP_033129319.1, XP_033129317.1, XP_018515237.2, XP_033129460.1
OG0000035	XP_013624058.1	XP_033134429.1, XP_018508195.2
OG0000035	XP_013595099.1	XP_009116357.1
OG0000035	XP_013591294.1	XP_009144181.2
OG0000035	XP_013589634.1	XP_009107908.2
OG0000035	XP_013619342.1	XP_009130015.1, XP_033131299.1, XP_033138421.1, XP_033142140.1, XP_033138747.1, XP_033131849.1, XP_009145711.2, XP_009123716.1
OG0000035	XP_013610013.1	XP_033145213.1, XP_033133960.1, XP_033138807.1
OG0000035	XP_013613456.1	XP_033129339.1, XP_033136536.1
OG0000035	XP_013608076.1	XP_009111034.2, XP_033133919.1, XP_009108652.2
OG0000035	XP_013619617.1	XP_033129264.1
OG0000035	XP_013602972.1	XP_033130356.1, XP_033142926.1
OG0000035	XP_013583292.1	XP_033142234.1, XP_033144985.1, XP_033139815.1, XP_033139776.1
OG0000035	XP_013636990.1	XP_009145180.1, XP_033138759.1
OG0000037	XP_013594474.1	XP_018511578.1
OG0000037	XP_013624591.1	XP_009123662.2, XP_033134281.1
OG0000037	XP_013632869.1	XP_033134309.1
OG0000037	XP_013608052.1, XP_013624574.1	XP_033143381.1
OG0000037	XP_013628340.1, XP_013607985.1, XP_013607927.1, XP_013624524.1, XP_013614064.1, XP_013613699.1	XP_033138071.1
OG0000037	XP_013594343.1, XP_013632811.1, XP_013624592.1, XP_013624546.1, XP_013632745.1, XP_013639548.1	XP_018511626.2
OG0000038	XP_013632932.1, XP_013617219.1	XP_033136961.1
OG0000038	XP_013608456.1, XP_013594420.1	XP_018510911.1
OG0000038	YP_004927454.1	XP_018509044.1
OG0000038	XP_013608254.1	XP_018509951.1, XP_009102769.1
OG0000039	XP_013609584.1	XP_033138939.1
OG0000039	XP_013617642.1, XP_013632918.1, XP_013594872.1, XP_013632749.1	XP_033138878.1
OG0000039	XP_013607974.1, XP_013614900.1, XP_013615296.1, XP_013614545.1, XP_013613737.1, XP_013601526.1	XP_033143373.1
OG0000040	XP_013601552.1, XP_013616916.1, XP_013601670.1	XP_033148631.1
OG0000040	XP_013624186.1	XP_009112224.1
OG0000040	XP_013608414.1	XP_033142288.1, XP_033128760.1
OG0000040	XP_013632514.1	XP_009128563.1
OG0000040	XP_013601198.1, XP_013617894.1, XP_013600988.1, XP_013632963.1, XP_013594938.1, XP_013601900.1, XP_013617173.1	XP_009150818.1
OG0000040	XP_013594979.1	XP_009113229.1
OG0000040	XP_013617694.1	XP_009118147.1
OG0000040	XP_013601326.1	XP_009145177.1
OG0000040	XP_013639640.1	XP_009102190.1
OG0000040	XP_013601738.1	XP_033135130.1
OG0000040	XP_013614391.1, XP_013633978.1, XP_013639305.1, XP_013607564.1	XP_009111367.1
OG0000040	XP_013624085.1	XP_009109986.2, XP_009124648.1
OG0000040	XP_013601671.1, XP_013617167.1	XP_033146213.1
OG0000040	XP_013624133.1, XP_013639650.1	XP_009149322.1
OG0000040	XP_013589643.1	XP_033131826.1, XP_009107588.1, XP_033134026.1, XP_009148789.1
OG0000041	XP_013616889.1, XP_013632541.1, XP_013614613.1, XP_013639828.1, XP_013607701.1	XP_018511312.1
OG0000041	XP_013601088.1	XP_033142750.1
OG0000041	XP_013624202.1, XP_013589459.1	XP_033143560.1
OG0000042	XP_013624485.1	XP_033136099.1
OG0000042	XP_013589285.1	XP_009120611.1
OG0000042	XP_013632940.1, XP_013639621.1, XP_013630837.1	XP_033129992.1
OG0000042	XP_013589127.1, XP_013624490.1	XP_009108258.2
OG0000042	XP_013594980.1, XP_013624692.1	XP_009138234.2, XP_033131226.1
OG0000042	XP_013624117.1	XP_009151481.2, XP_033141105.1
OG0000042	XP_013601612.1, XP_013639620.1	XP_033129573.1
OG0000042	XP_013617264.1, XP_013639811.1, XP_013624086.1	XP_033131887.1
OG0000042	XP_013639334.1	XP_033134225.1
OG0000042	XP_013632400.1	XP_033145843.1
OG0000042	XP_013584806.1	XP_033143238.1, XP_033148584.1
OG0000042	XP_013607631.1	XP_033130756.1
OG0000042	XP_013594825.1	XP_033144303.1
OG0000042	XP_013633216.1	XP_033135352.1
OG0000044	XP_013606145.1	XP_009114345.1
OG0000044	XP_013628727.1	XP_018512047.1, XP_009134864.2
OG0000044	XP_013611210.1	XP_009128863.1
OG0000044	XP_013619061.1	XP_009128859.1
OG0000044	XP_013608422.1	XP_009123255.2
OG0000044	XP_013599363.1	XP_018513381.1
OG0000044	XP_013610918.1	XP_009122186.1
OG0000045	XP_013594661.1	XP_033142708.1, XP_009103472.2
OG0000046	XP_013623958.1	XP_033141811.1
OG0000046	XP_013639308.1, XP_013632674.1, XP_013589222.1	XP_033147696.1
OG0000046	XP_013594734.1	XP_033146209.1
OG0000046	XP_013591267.1	XP_033136827.1, XP_033146848.1, XP_033141133.1, XP_033131463.1
OG0000046	XP_013633382.1	XP_009129598.2, XP_033148784.1
OG0000046	XP_013589049.1	XP_009114167.2
OG0000046	XP_013617512.1	XP_018512849.2, XP_033148557.1, XP_033129976.1
OG0000047	XP_013617583.1, XP_013594417.1	XP_009120239.1
OG0000047	XP_013614062.1	XP_033131812.1, XP_009124182.2, XP_009114455.1
OG0000047	XP_013601190.1, XP_013632786.1	XP_009123814.2
OG0000047	XP_013614080.1, XP_013594473.1	XP_009123579.2
OG0000047	XP_013614636.1	XP_033129374.1
OG0000047	XP_013617455.1	XP_033134308.1
OG0000047	XP_013608048.1, XP_013608046.1	XP_009123766.1
OG0000047	XP_013639728.1	XP_033148540.1
OG0000047	XP_013628886.1	XP_033134303.1
OG0000047	XP_013614878.1	XP_009123343.2
OG0000047	XP_013613732.1	XP_009124453.2
OG0000047	XP_013628330.1, XP_013632748.1	XP_009144635.1
OG0000047	XP_013613700.1	XP_018511422.1
OG0000047	XP_013624431.1, XP_013633404.1	XP_033143388.1
OG0000047	XP_013624586.1, XP_013613730.1, XP_013624575.1, XP_013613469.1, XP_013639543.1, XP_013608051.1, XP_013601262.1, XP_013594511.1, XP_013613572.1	XP_033134290.1
OG0000047	XP_013628021.1, XP_013617532.1, XP_013594664.1, XP_013617638.1, XP_013608316.1, XP_013594347.1, XP_013624567.1, XP_013594342.1	XP_033129373.1, XP_033134312.1
OG0000047	XP_013608032.1, XP_013594569.1, XP_013614063.1	XP_033134310.1
OG0000047	XP_013601163.1, XP_013624577.1, XP_013639711.1	XP_033145294.1
OG0000047	XP_013601293.1, XP_013624644.1	XP_009123666.1
OG0000048	XP_013634382.1	XP_009141214.1, XP_033145357.1
OG0000048	XP_013634025.1	XP_009125775.1
OG0000048	XP_013619895.1	XP_033139568.1
OG0000048	XP_013610681.1	XP_033137775.1, XP_033137778.1
OG0000048	XP_013633506.1, XP_013633508.1	XP_033145502.1
OG0000048	XP_013632602.1	XP_033148635.1
OG0000048	XP_013634597.1	XP_033147829.1
OG0000048	XP_013634026.1	XP_033146958.1
OG0000048	XP_013635430.1	XP_009141452.3
OG0000048	XP_013635523.1	XP_009141229.2, XP_033145293.1, XP_033145288.1
OG0000048	XP_013635414.1	XP_009141227.2
OG0000048	XP_013585248.1	XP_009146516.2
OG0000048	XP_013632139.1	XP_018513390.1
OG0000048	XP_013634956.1	XP_033145751.1
OG0000048	XP_013633670.1	XP_033145292.1, XP_018514111.1
OG0000048	XP_013635604.1	XP_033145356.1
OG0000048	XP_013635413.1	XP_033145355.1
OG0000048	XP_013635714.1	XP_009142302.1, XP_018513876.1
OG0000049	XP_013589595.1	XP_009123417.1
OG0000049	XP_013601361.1, XP_013607679.1	XP_018514448.1
OG0000049	XP_013617009.1, XP_013632791.1	XP_033141114.1
OG0000049	XP_013633223.1, XP_013639258.1, XP_013588964.1, XP_013601587.1, XP_013632693.1	XP_033139739.1
OG0000050	XP_013617131.1	XP_009142124.1
OG0000050	XP_013624311.1	XP_009138627.1
OG0000050	XP_013601399.1	XP_033146215.1
OG0000050	XP_013617744.1	XP_033146249.1
OG0000050	XP_013583387.1, XP_013615022.1	XP_033133626.1, XP_033144846.1
OG0000050	XP_013617828.1	XP_033134003.1
OG0000050	XP_013624860.1, XP_013588991.1	XP_018509860.1
OG0000050	XP_013615054.1, XP_013639112.1	XP_033148671.1
OG0000050	XP_013608470.1	XP_009125369.1
OG0000050	XP_013633275.1, XP_013607553.1, XP_013624461.1, XP_013633665.1, XP_013627137.1, XP_013617208.1, XP_013594936.1	XP_033136840.1
OG0000050	XP_013589499.1, XP_013615086.1	XP_009133671.1
OG0000050	XP_013617130.1	XP_009105612.1
OG0000050	XP_013595062.1, XP_013614222.1	XP_009138599.2
OG0000050	XP_013624123.1, XP_013632813.1	XP_033138839.1
OG0000050	XP_013624858.1, XP_013616885.1, XP_013601570.1	XP_033145680.1
OG0000051	XP_013609148.1	XP_009119376.1, XP_009121616.2
OG0000051	XP_013623987.1, XP_013601904.1	XP_009118690.1
OG0000051	XP_013635946.1	XP_009142066.1
OG0000051	XP_013623985.1	XP_018513039.2
OG0000051	XP_013589464.1	XP_018514205.1
OG0000051	XP_013610001.1	XP_009113199.1
OG0000051	XP_013590443.1	XP_009103279.2
OG0000051	XP_013597211.1	XP_033131912.1
OG0000051	XP_013632327.1	XP_033148413.1
OG0000051	XP_013632324.1	XP_033147570.1
OG0000051	XP_013635332.1, XP_013615889.1, XP_013635943.1, XP_013615847.1, XP_013635331.1	XP_009142068.2
OG0000051	XP_013610546.1	XP_033138797.1, XP_033138543.1
OG0000052	XP_013594927.1, XP_013594267.1	XP_009152006.1
OG0000052	XP_013610604.1	XP_033139477.1, XP_033135650.1
OG0000052	XP_013615703.1, XP_013630964.1	XP_033146756.1, XP_033146252.1, XP_033146757.1, XP_033145801.1
OG0000052	XP_013636207.1	XP_009140762.1
OG0000054	XP_013633849.1, XP_013632930.1	XP_033142356.1
OG0000054	XP_013614489.1	XP_033129392.1, XP_033138981.1, XP_033139074.1, XP_033129466.1, XP_033133928.1
OG0000054	XP_013615632.1, XP_013628408.1, XP_013639507.1, XP_013594559.1, XP_013632543.1	XP_033141137.1, XP_033148483.1, XP_033133347.1
OG0000054	XP_013617788.1	XP_033132419.1
OG0000054	XP_013607944.1, XP_013594826.1	XP_033143415.1
OG0000055	XP_013623695.1	XP_009131379.2
OG0000055	XP_013623796.1, XP_013628424.1	XP_033144999.1
OG0000055	XP_013606594.1	XP_009121596.1
OG0000055	XP_013593729.1	XP_033131219.1
OG0000055	XP_013627468.1	XP_009134817.1
OG0000055	XP_013609840.1	XP_033128815.1
OG0000056	XP_013607370.1	XP_009113105.1
OG0000056	XP_013631517.1	XP_009113405.2
OG0000056	XP_013607317.1	XP_033135114.1, XP_009113108.1
OG0000056	XP_013616526.1	XP_009105844.1
OG0000056	XP_013625145.1	XP_033144208.1
OG0000056	XP_013601283.1	XP_018510029.1
OG0000056	XP_013615259.1, XP_013588767.1	XP_009112692.1
OG0000056	XP_013611134.1	XP_009113075.1
OG0000056	XP_013628196.1	XP_009149950.1
OG0000058	XP_013611257.1	XP_033147285.1
OG0000058	XP_013589048.1	XP_009114424.1
OG0000058	XP_013617663.1	XP_033143352.1, XP_033141140.1
OG0000058	XP_013617679.1	XP_009145099.2
OG0000058	XP_013627147.1	XP_033139240.1
OG0000058	XP_013639532.1, XP_013632562.1	XP_033134272.1, XP_033129427.1, XP_033139241.1, XP_033129412.1, XP_033131764.1
OG0000058	XP_013632506.1	XP_033148531.1
OG0000058	XP_013633937.1	XP_033131195.1, XP_033139143.1, XP_033131918.1, XP_033131462.1, XP_033134234.1, XP_033134349.1, XP_033130753.1, XP_033145221.1, XP_033141098.1, XP_033139492.1, XP_033137200.1, XP_033134400.1, XP_033139188.1, XP_033148815.1
OG0000058	XP_013617146.1	XP_033131068.1
OG0000058	XP_013639508.1	XP_033132741.1, XP_033141134.1
OG0000058	XP_013589295.1	XP_033146849.1
OG0000058	XP_013623959.1	XP_033131067.1, XP_033136880.1, XP_033148558.1, XP_009150325.2, XP_033133377.1
OG0000059	XP_013617450.1, XP_013594582.1, XP_013632782.1	XP_009139344.2
OG0000059	XP_013610732.1, XP_013627758.1, XP_013597073.1	XP_033139086.1, XP_033134279.1, XP_033132002.1, XP_033139374.1
OG0000059	XP_013585552.1, XP_013585426.1, XP_013597521.1, XP_013605214.1, XP_013604150.1	XP_009124471.1
OG0000059	XP_013628178.1	XP_033134211.1, XP_033133426.1
OG0000059	XP_013615848.1, XP_013585461.1	XP_009101327.1
OG0000059	XP_013583425.1	XP_009145037.2, XP_009111372.1
OG0000059	XP_013619334.1	XP_009117179.1
OG0000059	XP_013615788.1, XP_013608198.1, XP_013601480.1	XP_009103786.3
OG0000060	XP_013632073.1, XP_013631522.1	XP_009103711.2
OG0000060	XP_013600442.1	XP_009140937.1
OG0000060	XP_013605168.1	XP_033128652.1
OG0000060	XP_013615993.1, XP_013623511.1	XP_009143480.1
OG0000061	XP_013615973.1	XP_009133988.1
OG0000061	XP_013615642.1	XP_033141091.1
OG0000061	XP_013615706.1	XP_009142554.1
OG0000061	XP_013600421.1	XP_009107397.1
OG0000061	XP_013615702.1	XP_033137465.1
OG0000061	XP_013614367.1	XP_009128582.1
OG0000061	XP_013637545.1	XP_033145824.1, XP_009140814.1
OG0000061	XP_013633314.1	XP_033145280.1
OG0000061	XP_013635264.1	XP_009133838.1
OG0000061	XP_013622240.1	XP_009144344.2
OG0000061	XP_013639701.1	XP_033134438.1
OG0000062	XP_013633327.1, XP_013601745.1, XP_013613770.1, XP_013594532.1, XP_013594917.1	XP_033139774.1, XP_033144990.1, XP_033139808.1, XP_033142247.1
OG0000062	XP_013633305.1, XP_013639682.1, XP_013594424.1	XP_033129320.1, XP_033148605.1, XP_033148604.1, XP_033139895.1, XP_033129318.1, XP_009151735.2
OG0000062	XP_013633150.1, XP_013632649.1	XP_009145181.1
OG0000062	XP_013613729.1, XP_013607856.1, XP_013589554.1	XP_009123328.1
OG0000062	XP_013608122.1	XP_009151569.2
OG0000062	XP_013624021.1	XP_033141501.1
OG0000062	XP_013616304.1	XP_009101873.2
OG0000062	XP_013589201.1, XP_013628127.1, XP_013616946.1	XP_009106514.2, XP_033138783.1
OG0000063	XP_013594756.1	XP_033134130.1
OG0000064	XP_013610623.1, XP_013607250.1	XP_033136270.1, XP_033135749.1, XP_033135748.1, XP_033135746.1, XP_033135747.1, XP_033134284.1, XP_033135687.1, XP_033136269.1, XP_033135741.1, XP_033135477.1, XP_009124650.2, XP_033136272.1, XP_033136268.1, XP_009124058.2, XP_033135744.1, XP_033136271.1, XP_009124087.2, XP_033135742.1, XP_033135743.1, XP_033135685.1
OG0000064	XP_013610669.1, XP_013607249.1, XP_013607956.1, XP_013607248.1, XP_013607251.1, XP_013610335.1, XP_013610576.1, XP_013610543.1, XP_013610675.1, XP_013610622.1	XP_033135686.1, XP_033135684.1, XP_033135688.1
OG0000065	XP_013632687.1	XP_033134366.1, XP_009125066.1
OG0000065	XP_013603316.1	XP_009127504.1
OG0000065	XP_013591996.1	XP_009127499.1
OG0000065	XP_013591997.1	XP_009105243.1
OG0000065	XP_013615935.1	XP_018512198.1
OG0000065	XP_013613580.1	XP_009127512.1
OG0000065	XP_013613911.1, XP_013615300.1, XP_013620953.1	XP_009127507.1
OG0000065	XP_013620956.1	XP_033143336.1
OG0000065	XP_013592178.1	XP_009125065.1
OG0000065	XP_013636750.1	XP_009140044.1
OG0000065	XP_013634420.1	XP_009140168.2
OG0000065	XP_013635767.1	XP_009140101.2
OG0000066	XP_013631332.1	XP_009129719.2
OG0000066	XP_013637372.1	XP_009114048.1
OG0000066	XP_013629194.1	XP_009131189.1
OG0000067	XP_013633362.1, XP_013607574.1	XP_033130353.1, XP_033133257.1, XP_009107034.2
OG0000067	XP_013607769.1, XP_013617274.1, XP_013628824.1	XP_033148589.1, XP_033138226.1
OG0000067	XP_013624947.1	XP_033139687.1, XP_033129159.1, XP_033136430.1, XP_033143282.1
OG0000067	XP_013594753.1	XP_033136468.1
OG0000067	XP_013583275.1, XP_013616913.1	XP_033144325.1
OG0000067	XP_013588882.1	XP_033132812.1
OG0000067	XP_013617582.1, XP_013623105.1, XP_013632497.1	XP_018508435.1
OG0000067	XP_013639226.1	XP_033143570.1
OG0000067	XP_013639577.1	XP_033144765.1
OG0000067	XP_013625005.1, XP_013632722.1	XP_018508607.1
OG0000067	XP_013614070.1	XP_033129459.1
OG0000067	XP_013632725.1	XP_033131134.1, XP_033131135.1, XP_009113960.2, XP_033131178.1
OG0000067	XP_013607826.1	XP_009124211.2
OG0000067	XP_013619235.1	XP_009139668.1
OG0000068	XP_013610551.1	XP_033137765.1
OG0000068	XP_013611652.1, XP_013606907.1	XP_009122279.3
OG0000068	XP_013623793.1, XP_013626885.1	XP_033144949.1, XP_033144954.1
OG0000068	XP_013635194.1	XP_009141809.2
OG0000068	XP_013630844.1	XP_033145607.1, XP_033145605.1
OG0000068	XP_013633412.1	XP_033145608.1
OG0000068	XP_013588036.1	XP_009106287.1, XP_009106290.2
OG0000068	XP_013623517.1	XP_033144956.1, XP_009131006.1
OG0000068	XP_013602672.1	XP_033136756.1
OG0000068	XP_013629845.1	XP_009130957.1, XP_009130959.2
OG0000068	XP_013623813.1, XP_013627886.1	XP_033144664.1
OG0000068	XP_013602913.1	XP_009118007.2, XP_009117917.2
OG0000068	XP_013610616.1	XP_033134926.1
OG0000068	XP_013603635.1	XP_033134927.1
OG0000069	XP_013629093.1, XP_013626856.1	XP_033144869.1
OG0000069	XP_013617969.1	XP_018512413.1
OG0000069	XP_013590488.1	XP_009105410.1
OG0000069	XP_013595072.1, XP_013595074.1	XP_033144865.1
OG0000069	XP_013593308.1	XP_009137441.1, XP_033143704.1
OG0000069	XP_013599129.1	XP_009150992.2
OG0000069	XP_013594576.1	XP_033128537.1, XP_009102077.1, XP_018511249.1
OG0000069	XP_013634820.1	XP_009142475.1
OG0000070	XP_013620477.1	XP_009123589.1
OG0000070	XP_013596659.1, XP_013610618.1	XP_033136464.1
OG0000070	XP_013596729.1, XP_013597497.1, XP_013615827.1	XP_033131964.1
OG0000070	XP_013628560.1	XP_009149503.1
OG0000070	XP_013591920.1	XP_009104691.1
OG0000070	XP_013588434.1	XP_009106248.2
OG0000070	XP_013616229.1	XP_009128146.1
OG0000070	XP_013590715.1	XP_033128831.1
OG0000070	XP_013590802.1	XP_009147939.1
OG0000070	XP_013603439.1	XP_033133669.1
OG0000072	XP_013607982.1	XP_033133398.1, XP_009140527.1, XP_009115740.1
