Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0000146	Aa_G643460.h1.t1, Aa_G732190.h1.t1	Ag008G695470, Ag008G695460
OG0000147	Aa_G190130.h1.t1	Ag005G408700
OG0000147	Aa_G620370.h1.t1	Ag003G261030
OG0000147	Aa_G307400.h1.t1	Ag008G702420
OG0000147	Aa_G21590.h1.t1	Ag003G209560
OG0000147	Aa_G241680.h1.t1	Ag001G041550
OG0000149	Aa_G482950.h1.t1	Ag008G709340
OG0000149	Aa_G550820.h1.t1	Ag008G709360
OG0000149	Aa_G550810.h1.t1, Aa_G550830.h1.t1, Aa_G550790.h1.t1, Aa_G550840.h1.t1	Ag008G709420
OG0000149	Aa_G482910.h1.t1, Aa_G28310.h1.t1	Ag008G709330
OG0000150	Aa_G251660.h1.t1	Ag004G332580
OG0000151	Aa_G134060.h1.t1	Ag008G685810
OG0000151	Aa_G2000.h1.t1	Ag003G253050
OG0000151	Aa_G24370.h1.t1	Ag005G478640
OG0000151	Aa_G70150.h1.t1	Ag005G417580
OG0000151	Aa_G580840.h1.t1	Ag008G698280
OG0000154	Aa_G85360.h1.t1, Aa_G162650.h1.t1	Ag003G268730, Ag005G477100, Ag005G477120
OG0000154	Aa_G162640.h1.t1, Aa_G280540.h1.t1	Ag004G324480, Ag005G471090
OG0000154	Aa_G40300.h1.t1, Aa_G40310.h1.t1	Ag002G177350
OG0000154	Aa_G323160.h1.t1	Ag002G134670
OG0000154	Aa_G403550.h1.t1	Ag005G477170
OG0000154	Aa_G85370.h1.t1	Ag006G493360
OG0000155	Aa_G58940.h1.t1	Ag006G564870
OG0000155	Aa_G58970.h1.t1, Aa_G321560.h1.t1, Aa_G301510.h1.t1	Ag006G564750
OG0000155	Aa_G5430.h1.t1	Ag005G471860
OG0000156	Aa_G16080.h1.t1, Aa_G560990.h1.t1, Aa_G16100.h1.t1	Ag002G201840
OG0000156	Aa_G16070.h1.t1, Aa_G385160.h1.t1	Ag002G201930
OG0000156	Aa_G16090.h1.t1, Aa_G569190.h2.t1, Aa_G569190.h3.t1, Aa_G569190.h1.t1	Ag002G201890, Ag002G201900, Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880
OG0000158	Aa_G223250.h1.t1	Ag006G505780, Ag006G563590
OG0000158	Aa_G446770.h1.t1, Aa_G270230.h1.t1	Ag005G476710
OG0000161	Aa_G61530.h1.t1, Aa_G716440.h1.t1, Aa_G61470.h1.t1, Aa_G61460.h1.t1	Ag008G725260
OG0000161	Aa_G302470.h1.t1, Aa_G260740.h1.t1	Ag007G588370
OG0000161	Aa_G323510.h1.t1	Ag007G601560, Ag007G601540, Ag007G601790
OG0000162	Aa_G208990.h1.t1	Ag001G075290
OG0000162	Aa_G77240.h1.t1	Ag001G092940
OG0000162	Aa_G208950.h1.t1	Ag001G093040
OG0000162	Aa_G573270.h1.t1	Ag001G093000, Ag001G093010
OG0000162	Aa_G175290.h1.t1	Ag002G200850, Ag002G200800
OG0000162	Aa_G175310.h1.t1	Ag002G200670
OG0000162	Aa_G175300.h1.t1	Ag002G200830, Ag002G200780
OG0000165	Aa_G11930.h1.t1, Aa_G83970.h1.t1, Aa_G86920.h1.t1	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740, Ag005G463710
OG0000167	Aa_G148400.h1.t1	Ag006G570230
OG0000167	Aa_G460260.h1.t1, Aa_G460270.h1.t1, Aa_G460250.h1.t1	Ag006G570340
OG0000167	Aa_G674860.h1.t1	Ag006G570320
OG0000167	Aa_G403160.h1.t1	Ag006G570400, Ag006G570410
OG0000171	Aa_G101710.h1.t1	Ag004G345150
OG0000171	Aa_G193050.h1.t1	Ag004G371850
OG0000172	Aa_G517130.h1.t1, Aa_G154110.h1.t1	Ag003G233750, Ag006G550460
OG0000172	Aa_G244940.h1.t1	Ag001G081750, Ag001G081700, Ag001G084760, Ag002G204930, Ag001G089480
OG0000172	Aa_G175690.h1.t1, Aa_G154170.h1.t1, Aa_G175700.h1.t1, Aa_G449520.h1.t1, Aa_G724730.h1.t1	Ag001G089420
OG0000175	Aa_G122520.h1.t1	Ag005G414670
OG0000175	Aa_G459730.h1.t1, Aa_G514660.h1.t1	Ag003G287000
OG0000175	Aa_G266390.h1.t1	Ag004G333600
OG0000175	Aa_G70160.h1.t1	Ag005G417590
OG0000177	Aa_G26980.h1.t1	Ag001G004480, Ag005G418600
OG0000178	Aa_G20.h1.t1	Ag006G515970, Ag008G690070, Ag004G348000, Ag001G051680, Ag006G568830, Ag002G116410
OG0000180	Aa_G24420.h1.t1	Ag003G207360, Ag003G218350
OG0000181	Aa_G193030.h1.t1	Ag003G251860
OG0000184	Aa_G88170.h1.t1	Ag001G075930
OG0000185	Aa_G292460.h1.t1, Aa_G151720.h1.t1, Aa_G688150.h1.t1	Ag002G183070
OG0000187	Aa_G145090.h1.t1	Ag003G270310
OG0000187	Aa_G145050.h1.t1, Aa_G145080.h1.t1	Ag003G270250, Ag002G167770
OG0000187	Aa_G74610.h1.t1, Aa_G662460.h1.t1	Ag003G270560
OG0000187	Aa_G333280.h1.t1	Ag005G474090, Ag005G474080
OG0000189	Aa_G187960.h1.t1, Aa_G187970.h1.t1, Aa_G139550.h1.t1	Ag007G631560, Ag007G631600, Ag007G631490, Ag007G631520, Ag007G631710, Ag007G628720, Ag007G631540, Ag006G508880, Ag006G508840, Ag006G508810, Ag004G355860, Ag003G290270
OG0000190	Aa_G320630.h1.t1	Ag002G140140
OG0000190	Aa_G320670.h1.t1	Ag002G140040, Ag002G139950
OG0000192	Aa_G507530.h1.t1	Ag004G336350
OG0000192	Aa_G86910.h1.t1	Ag004G336370
OG0000193	Aa_G162040.h1.t1	Ag002G194540
OG0000195	Aa_G9100.h1.t1	Ag002G189340
OG0000195	Aa_G88530.h1.t1, Aa_G562480.h2.t1	Ag001G082920
OG0000195	Aa_G505900.h1.t1	Ag007G646090
OG0000196	Aa_G695630.h1.t1, Aa_G37370.h1.t1	Ag004G304260, Ag004G304230
OG0000196	Aa_G366340.h1.t1, Aa_G689010.h1.t1	Ag004G304250
OG0000197	Aa_G631990.h1.t1, Aa_G961810.h1.t1, Aa_G974030.h1.t1	Ag006G545700
OG0000200	Aa_G140000.h1.t1	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560
OG0000201	Aa_G420970.h1.t1, Aa_G420960.h1.t1	Ag005G439680
OG0000203	Aa_G462700.h1.t1	Ag006G519280, Ag005G485370, Ag005G485380
OG0000203	Aa_G606990.h1.t1	Ag004G387230, Ag004G392530, Ag005G485880
OG0000204	Aa_G29610.h1.t1	Ag003G216930, Ag003G216910, Ag003G216390, Ag003G216940, Ag003G216920, Ag003G216970, Ag003G216980
OG0000205	Aa_G296310.h1.t1	Ag005G439370
OG0000207	Aa_G458000.h1.t1	Ag001G022870, Ag001G022610
OG0000208	Aa_G113520.h1.t1, Aa_G65830.h1.t1	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610
OG0000208	Aa_G374910.h1.t1	Ag003G294600, Ag003G294590
OG0000209	Aa_G135600.h1.t1	Ag004G398980, Ag004G398780, Ag004G398970
OG0000209	Aa_G447100.h1.t1	Ag004G399110, Ag004G398940
OG0000209	Aa_G190160.h1.t1	Ag004G399450, Ag004G399440, Ag004G399390, Ag002G124970, Ag004G399430, Ag004G399420, Ag004G399560, Ag004G399580, Ag004G399490, Ag004G399460, Ag004G398960
OG0000209	Aa_G447090.h1.t1, Aa_G201950.h1.t1, Aa_G135610.h1.t1	Ag004G398990, Ag004G398790, Ag002G138750
OG0000209	Aa_G688850.h1.t1	Ag004G312510, Ag004G312520, Ag004G312530
OG0000210	Aa_G363640.h1.t1	Ag007G588470
OG0000210	Aa_G851370.h1.t1	Ag007G588480
OG0000213	Aa_G37930.h1.t1	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530
OG0000213	Aa_G317530.h1.t1, Aa_G278650.h1.t1	Ag003G288980
OG0000214	Aa_G434790.h1.t1, Aa_G716220.h1.t1	Ag007G604980
OG0000214	Aa_G191550.h1.t1, Aa_G588730.h1.t1	Ag006G510950
OG0000214	Aa_G71240.h1.t1, Aa_G296350.h1.t1, Aa_G180050.h1.t1, Aa_G99550.h1.t1, Aa_G191580.h1.t1, Aa_G53200.h1.t1, Aa_G53180.h2.t1, Aa_G53180.h1.t1, Aa_G53180.h3.t1, Aa_G77280.h1.t1, Aa_G548600.h1.t1	Ag006G510210
OG0000216	Aa_G371080.h1.t1	Ag006G554100, Ag006G554110
OG0000218	Aa_G328840.h1.t1, Aa_G272200.h1.t1	Ag004G322150
OG0000218	Aa_G238450.h1.t1, Aa_G222140.h1.t1	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	Aa_G278170.h1.t1	Ag005G439660
OG0000218	Aa_G509930.h1.t1	Ag008G718790
OG0000218	Aa_G509920.h1.t1	Ag008G689600, Ag002G177290
OG0000219	Aa_G391920.h1.t1	Ag007G593670
OG0000220	Aa_G218170.h1.t1	Ag002G172490
OG0000220	Aa_G151570.h1.t1, Aa_G344900.h1.t1	Ag002G179690
OG0000221	Aa_G261700.h1.t1, Aa_G147740.h1.t1, Aa_G926270.h1.t1, Aa_G911310.h1.t1, Aa_G897220.h1.t1, Aa_G971390.h1.t1, Aa_G58530.h1.t1, Aa_G327140.h1.t1, Aa_G739800.h1.t1, Aa_G771910.h1.t1, Aa_G771910.h2.t1, Aa_G272810.h1.t1, Aa_G135900.h1.t1, Aa_G91380.h1.t1, Aa_G52990.h1.t1, Aa_G499920.h1.t1, Aa_G224780.h1.t1, Aa_G285490.h1.t1, Aa_G1009350.h1.t1, Aa_G947060.h1.t1, Aa_G407980.h1.t1, Aa_G246870.h1.t1, Aa_G467930.h1.t1, Aa_G985700.h1.t1, Aa_G580420.h1.t1, Aa_G7930.h1.t1, Aa_G980420.h1.t1, Aa_G318020.h1.t1, Aa_G682580.h1.t1, Aa_G1008030.h1.t1, Aa_G623540.h1.t1	Ag004G396450
OG0000224	Aa_G129400.h1.t1, Aa_G129390.h1.t1	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	Aa_G145140.h1.t1, Aa_G74580.h1.t1	Ag003G270550
OG0000224	Aa_G95380.h1.t1	Ag004G383650
OG0000226	Aa_G503110.h1.t1	Ag004G375340, Ag002G168080, Ag002G140350
OG0000226	Aa_G464550.h1.t1, Aa_G464540.h1.t1	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000226	Aa_G161250.h1.t1	Ag001G000200
OG0000228	Aa_G367290.h1.t1, Aa_G367300.h1.t1	Ag004G341460
OG0000228	Aa_G412960.h1.t1	Ag004G344120
OG0000228	Aa_G417160.h1.t1	Ag004G344170
OG0000228	Aa_G412940.h1.t1	Ag004G344160
OG0000228	Aa_G271400.h1.t1	Ag004G344130
OG0000229	Aa_G20020.h1.t1, Aa_G20030.h1.t1, Aa_G355770.h1.t1	Ag003G258920, Ag003G258260, Ag003G260280
OG0000229	Aa_G311710.h1.t1	Ag003G258250, Ag003G258930
OG0000229	Aa_G138220.h1.t1, Aa_G385540.h1.t1, Aa_G191200.h1.t1	Ag003G260290, Ag003G268900
OG0000229	Aa_G530530.h1.t1, Aa_G311720.h1.t1, Aa_G153710.h1.t1, Aa_G367870.h1.t1, Aa_G362380.h1.t1, Aa_G186410.h1.t1	Ag001G094970
OG0000230	Aa_G889510.h1.t1, Aa_G723560.h1.t1	Ag003G223650, Ag003G223730
OG0000231	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1	Ag001G058920
OG0000232	Aa_G333250.h1.t1	Ag001G011980, Ag001G025350, Ag005G473990, Ag005G474010, Ag005G474060, Ag006G511920, Ag005G474020, Ag005G473970, Ag001G083150
OG0000234	Aa_G566620.h1.t1, Aa_G329140.h1.t1	Ag001G076970
OG0000234	Aa_G729400.h1.t1	Ag001G076940
OG0000234	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1	Ag001G076930
OG0000234	Aa_G388320.h1.t1	Ag007G612020
OG0000235	Aa_G484150.h1.t1	Ag005G452990, Ag005G453010, Ag005G460460
OG0000239	Aa_G258130.h1.t1	Ag007G588290, Ag002G178990
OG0000239	Aa_G197360.h1.t1, Aa_G201880.h1.t1, Aa_G201860.h1.t1	Ag001G025650
OG0000242	Aa_G405220.h1.t1, Aa_G246740.h1.t1, Aa_G458140.h1.t1	Ag005G419410
OG0000242	Aa_G458130.h1.t1	Ag004G319220
OG0000244	Aa_G213370.h1.t1	Ag006G567480
OG0000244	Aa_G257170.h1.t1	Ag002G138400, Ag002G137710
OG0000244	Aa_G213310.h1.t1, Aa_G213330.h1.t1, Aa_G213320.h1.t1, Aa_G213340.h1.t1, Aa_G213350.h1.t1	Ag006G567460, Ag006G567470
OG0000244	Aa_G257190.h1.t1	Ag002G137640, Ag002G138410
OG0000246	Aa_G8110.h1.t1	Ag005G447800, Ag005G447790, Ag003G287650
OG0000247	Aa_G285150.h1.t1	Ag001G024030, Ag002G117490, Ag008G711270, Ag002G102510, Ag008G711550, Ag001G024050
OG0000248	Aa_G389410.h1.t1	Ag002G142990
OG0000248	Aa_G57040.h1.t1	Ag004G367480
OG0000248	Aa_G373050.h1.t1	Ag001G081600
OG0000249	Aa_G25260.h1.t1	Ag002G168370
OG0000249	Aa_G25290.h1.t1	Ag002G168420, Ag002G179380
OG0000249	Aa_G25280.h1.t1	Ag002G168380
OG0000250	Aa_G174720.h1.t1	Ag004G328080
OG0000254	Aa_G494560.h1.t1	Ag002G185430
OG0000256	Aa_G728720.h1.t1	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	Aa_G265760.h1.t1	Ag007G609050, Ag003G272310
OG0000258	Aa_G69130.h1.t1	Ag008G702170
OG0000258	Aa_G276750.h1.t1	Ag004G336180
OG0000264	Aa_G189060.h1.t1	Ag007G599430
OG0000266	Aa_G398660.h1.t1, Aa_G143210.h1.t1	Ag001G078180, Ag001G077260
OG0000266	Aa_G167450.h1.t1, Aa_G22640.h1.t1	Ag007G619580
OG0000267	Aa_G279220.h1.t1, Aa_G773360.h1.t1, Aa_G279150.h1.t1	Ag004G311330
OG0000268	Aa_G186470.h1.t1	Ag008G659990
OG0000268	Aa_G135880.h1.t1	Ag004G321080, Ag004G321070, Ag004G321060, Ag007G616940
OG0000268	Aa_G222610.h1.t1	Ag004G378440
OG0000268	Aa_G186480.h1.t1	Ag006G555200
OG0000268	Aa_G443020.h1.t1	Ag006G492050
OG0000268	Aa_G348540.h1.t1	Ag001G074460
OG0000269	Aa_G218650.h1.t1	Ag001G009900
OG0000270	Aa_G696850.h4.t1, Aa_G137830.h4.t1, Aa_G637510.h1.t1, Aa_G238260.h4.t1	Ag003G225130, Ag004G333220
OG0000271	Aa_G41880.h4.t1, Aa_G41880.h3.t1	Ag002G129880
OG0000271	Aa_G221240.h1.t1	Ag001G022460, Ag001G022490
OG0000273	Aa_G75970.h1.t1, Aa_G258440.h1.t1	Ag003G275520
OG0000274	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	Aa_G318690.h1.t1, Aa_G318700.h1.t1	Ag002G131930
OG0000274	Aa_G199710.h1.t1	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	Aa_G310780.h1.t1	Ag005G439980
OG0000275	Aa_G95470.h1.t1, Aa_G95490.h1.t1, Aa_G334830.h1.t1	Ag005G440120, Ag002G185450, Ag002G163280, Ag002G185560, Ag002G185510, Ag002G185500, Ag002G185540, Ag005G440110
OG0000275	Aa_G244000.h1.t1	Ag005G440140, Ag005G440210, Ag005G440200
OG0000276	Aa_G455040.h1.t1	Ag006G560510, Ag006G560400
OG0000276	Aa_G623040.h1.t1	Ag006G550870, Ag006G559970
OG0000276	Aa_G623030.h1.t1	Ag006G560650
OG0000277	Aa_G355590.h1.t1, Aa_G355560.h1.t1	Ag001G032920
OG0000277	Aa_G353520.h1.t1	Ag001G032950
OG0000278	Aa_G225020.h1.t1, Aa_G225040.h1.t1	Ag008G707160, Ag008G707170, Ag008G718330, Ag008G718700, Ag008G718650, Ag008G702890, Ag008G704070
OG0000281	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1	Ag001G080000, Ag007G614650, Ag001G016930, Ag001G016850, Ag001G016530, Ag003G274460
OG0000282	Aa_G471630.h1.t1, Aa_G471640.h1.t1	Ag007G599590
OG0000282	Aa_G471610.h1.t1	Ag007G599660
OG0000284	Aa_G40840.h1.t1	Ag001G030880, Ag001G029500, Ag007G629010
OG0000288	Aa_G665880.h1.t1	Ag005G485600, Ag005G485580, Ag005G485610
OG0000288	Aa_G219050.h1.t1	Ag005G478600, Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	Aa_G104630.h1.t1	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000293	Aa_G547460.h1.t1, Aa_G121630.h1.t1	Ag005G454520, Ag002G114590
OG0000293	Aa_G72180.h1.t1, Aa_G479570.h1.t1, Aa_G354250.h1.t1, Aa_G206550.h1.t1, Aa_G128470.h1.t1, Aa_G533740.h1.t1, Aa_G348100.h1.t1, Aa_G706510.h1.t1	Ag007G619660, Ag003G284910, Ag001G083740
OG0000294	Aa_G53610.h1.t1	Ag005G458030
OG0000294	Aa_G159770.h1.t1	Ag002G169270
OG0000294	Aa_G593400.h1.t1	Ag002G204660
OG0000294	Aa_G46660.h1.t1	Ag006G513280
OG0000295	Aa_G340170.h1.t1	Ag005G465340, Ag005G465350, Ag005G465370
OG0000295	Aa_G140380.h1.t1, Aa_G340150.h1.t1	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260
OG0000296	Aa_G191760.h1.t1, Aa_G181670.h1.t1	Ag005G402310, Ag003G207480, Ag002G105680, Ag003G207550, Ag003G207600, Ag001G080390, Ag003G207570, Ag003G207560
OG0000297	Aa_G338300.h1.t1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000299	Aa_G634170.h1.t1	Ag006G499900, Ag006G499860
OG0000300	Aa_G136630.h1.t1, Aa_G152480.h1.t1, Aa_G681660.h1.t1	Ag003G259820
OG0000300	Aa_G27380.h1.t1, Aa_G142370.h1.t1, Aa_G27360.h1.t1	Ag002G137460, Ag002G140980
OG0000303	Aa_G372300.h1.t1, Aa_G438940.h1.t1	Ag001G067100
OG0000304	Aa_G736560.h1.t1, Aa_G736560.h2.t1	Ag002G124160
OG0000308	Aa_G278440.h1.t1	Ag004G327900
OG0000308	Aa_G10250.h1.t1	Ag003G238370
OG0000310	Aa_G345550.h1.t1, Aa_G739110.h1.t1, Aa_G28270.h1.t1	Ag008G709240
OG0000311	Aa_G158100.h1.t1	Ag007G622820
OG0000311	Aa_G110720.h1.t1	Ag001G024940
OG0000311	Aa_G310220.h1.t1	Ag005G457020
OG0000313	Aa_G37700.h1.t1, Aa_G59060.h1.t1	Ag006G560670, Ag006G560940, Ag006G560690
OG0000313	Aa_G58510.h1.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1	Ag002G171170
OG0000314	Aa_G477760.h1.t1	Ag004G302930
OG0000314	Aa_G477770.h1.t1	Ag004G302940
OG0000314	Aa_G700850.h1.t1	Ag007G589110
OG0000314	Aa_G183680.h1.t1	Ag007G588560
OG0000314	Aa_G183670.h1.t1	Ag007G588550
OG0000316	Aa_G705690.h1.t1	Ag006G542900, Ag002G187300
OG0000319	Aa_G345290.h1.t1	Ag004G307730
OG0000319	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1	Ag008G711750
OG0000321	Aa_G41040.h1.t1, Aa_G320580.h1.t1, Aa_G149910.h1.t1	Ag002G166480, Ag002G166840, Ag006G571830
OG0000327	Aa_G349980.h1.t1	Ag001G075570, Ag001G075560
OG0000327	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070
OG0000328	Aa_G408720.h1.t1	Ag001G036310
OG0000328	Aa_G365280.h1.t1	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	Aa_G553550.h1.t1	Ag002G200020, Ag002G199980, Ag001G008470, Ag002G200000, Ag002G199990
OG0000330	Aa_G132690.h1.t1, Aa_G132680.h1.t1	Ag001G093260
OG0000332	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1	Ag001G016590, Ag001G016660
OG0000334	Aa_G297410.h1.t1	Ag001G073280
OG0000334	Aa_G272430.h1.t1	Ag002G173720
OG0000334	Aa_G99620.h1.t1, Aa_G99630.h1.t1	Ag006G510580, Ag006G510710, Ag006G510520
OG0000335	Aa_G332200.h1.t1	Ag002G158380
OG0000335	Aa_G285200.h1.t1	Ag005G473330, Ag005G473370
OG0000336	Aa_G579240.h1.t1, Aa_G10200.h1.t1, Aa_G426940.h1.t1, Aa_G426940.h2.t1	Ag003G238210, Ag003G238250
OG0000336	Aa_G278470.h1.t1	Ag004G327930
OG0000336	Aa_G10210.h1.t1	Ag003G238280
OG0000338	Aa_G229600.h1.t1, Aa_G57030.h1.t1, Aa_G160960.h2.t1, Aa_G160960.h3.t1, Aa_G57030.h2.t1, Aa_G516410.h3.t1, Aa_G516410.h1.t1, Aa_G57030.h3.t1, Aa_G516410.h2.t1, Aa_G160960.h1.t1, Aa_G151440.h1.t1	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	Aa_G291140.h1.t1, Aa_G439790.h1.t1	Ag006G548660, Ag006G545860
OG0000339	Aa_G299880.h1.t1	Ag006G517430
OG0000339	Aa_G17010.h1.t1	Ag002G202770
OG0000340	Aa_G581270.h1.t1, Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1	Ag002G197210
OG0000341	Aa_G560.h1.t1	Ag002G159280
OG0000342	Aa_G229810.h1.t1	Ag003G210300, Ag003G210280
OG0000345	Aa_G328300.h1.t1, Aa_G328310.h1.t1	Ag004G316330
OG0000346	Aa_G195000.h1.t1	Ag007G592010, Ag007G592000, Ag005G410550
OG0000347	Aa_G5620.h1.t1	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	Aa_G373470.h1.t1, Aa_G654900.h1.t1, Aa_G298720.h1.t1, Aa_G484440.h1.t1	Ag007G649350
OG0000349	Aa_G329630.h1.t1	Ag002G114050, Ag002G121670
OG0000350	Aa_G108400.h1.t1, Aa_G108370.h1.t1, Aa_G108390.h1.t1, Aa_G108410.h1.t1	Ag007G581730
OG0000351	Aa_G559430.h1.t1	Ag005G465640
OG0000351	Aa_G317650.h1.t1	Ag005G465630
OG0000351	Aa_G791070.h1.t1	Ag008G726000
OG0000352	Aa_G647850.h1.t1	Ag004G325890
OG0000352	Aa_G165230.h1.t1	Ag004G325820, Ag004G325760, Ag004G325830, Ag004G325840, Ag002G138670, Ag004G325880
OG0000355	Aa_G293660.h1.t1	Ag003G210200
OG0000356	Aa_G309600.h1.t1	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	Aa_G341210.h1.t1	Ag007G587570, Ag004G302250
OG0000358	Aa_G359930.h1.t1	Ag007G587560, Ag007G587550
OG0000359	Aa_G248930.h1.t1, Aa_G248920.h1.t1	Ag007G581430, Ag007G581460
OG0000359	Aa_G336950.h1.t1, Aa_G12110.h1.t1	Ag003G211770
OG0000360	Aa_G180800.h1.t1	Ag008G734800
OG0000360	Aa_G180790.h1.t1, Aa_G180770.h1.t1, Aa_G180780.h1.t1	Ag005G457030
OG0000361	Aa_G43860.h1.t1, Aa_G43870.h1.t1	Ag001G099790
OG0000362	Aa_G286200.h1.t1, Aa_G286220.h1.t1	Ag004G303100, Ag004G303120
OG0000362	Aa_G21490.h1.t1, Aa_G30130.h1.t1	Ag004G395330
OG0000362	Aa_G278340.h1.t1	Ag004G324550
OG0000368	Aa_G767750.h1.t1	Ag003G291040
OG0000368	Aa_G728130.h1.t1	Ag003G291010
OG0000368	Aa_G767760.h1.t1	Ag003G291060
OG0000369	Aa_G318810.h2.t1, Aa_G33810.h1.t1, Aa_G33810.h2.t1, Aa_G318810.h1.t1, Aa_G638110.h1.t1, Aa_G33810.h3.t1, Aa_G638110.h3.t1, Aa_G638110.h2.t1, Aa_G318810.h3.t1	Ag001G051410
OG0000370	Aa_G274920.h1.t1, Aa_G377760.h1.t1	Ag004G326160
OG0000370	Aa_G417850.h1.t1	Ag007G583890
OG0000371	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	Aa_G41660.h1.t1	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130
OG0000371	Aa_G249890.h1.t1	Ag002G205030
OG0000372	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1	Ag001G092900, Ag001G081980
OG0000374	Aa_G370080.h1.t1	Ag001G012930
OG0000377	Aa_G296460.h1.t1	Ag004G372070, Ag004G372680
OG0000377	Aa_G291290.h1.t1	Ag004G312650
OG0000379	Aa_G678780.h1.t1	Ag003G256740
OG0000380	Aa_G262890.h1.t1, Aa_G894360.h1.t1	Ag004G347130
OG0000382	Aa_G191340.h1.t1	Ag006G512540, Ag004G299580
OG0000382	Aa_G123200.h1.t1	Ag004G366380
OG0000383	Aa_G204960.h1.t1	Ag007G582920
OG0000384	Aa_G28170.h1.t1	Ag005G463210, Ag005G463190
OG0000384	Aa_G507890.h1.t1	Ag005G463290, Ag005G463250, Ag005G463230, Ag005G463320, Ag005G463310
OG0000384	Aa_G173540.h1.t1	Ag001G007560
OG0000387	Aa_G27170.h1.t1	Ag002G196770
OG0000387	Aa_G125360.h1.t1	Ag002G197080, Ag002G174250
OG0000389	Aa_G737250.h1.t1	Ag001G087520
OG0000389	Aa_G627590.h1.t1	Ag001G086680
OG0000389	Aa_G433100.h1.t1	Ag001G087840
OG0000391	Aa_G549800.h1.t1	Ag004G339360
OG0000391	Aa_G292720.h1.t1, Aa_G292700.h1.t1	Ag003G277260
OG0000391	Aa_G292680.h1.t1, Aa_G292710.h1.t1, Aa_G549790.h1.t1, Aa_G292730.h1.t1	Ag004G339210, Ag004G339290, Ag004G339300
