Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0000187	Aa_G145090.h1.t1, Aa_G145050.h1.t1, Aa_G145080.h1.t1	g35037
OG0000188	Aa_G384960.h1.t1, Aa_G865350.h1.t1, Aa_G210380.h1.t1	g35312, g35871
OG0000190	Aa_G320630.h1.t1	g40442
OG0000192	Aa_G60820.h1.t1, Aa_G835800.h1.t1	g50736, g31972, g36879
OG0000192	Aa_G431620.h1.t1	g31976
OG0000195	Aa_G9100.h1.t1	g11258, g38152, g2056
OG0000195	Aa_G505900.h1.t1	g18117
OG0000197	Aa_G48860.h1.t1	g27764, g39817
OG0000200	Aa_G140000.h1.t1	g49523
OG0000201	Aa_G420970.h1.t1, Aa_G420960.h1.t1, Aa_G456930.h1.t1, Aa_G315780.h1.t1	g11846
OG0000206	Aa_G112200.h1.t1, Aa_G843970.h1.t1	g11812, g6224, g29003, g53538, g9977, g41828, g33055
OG0000207	Aa_G335440.h1.t1	g4045
OG0000207	Aa_G335460.h1.t1	g4046
OG0000208	Aa_G113520.h1.t1, Aa_G65830.h1.t1	g6217, g6207
OG0000209	Aa_G190160.h1.t1	g40830, g40827
OG0000209	Aa_G688850.h1.t1	g32745
OG0000213	Aa_G37930.h1.t1	g46059, g46056
OG0000213	Aa_G302900.h1.t1, Aa_G586970.h1.t1, Aa_G586960.h1.t1, Aa_G586940.h1.t1	g7432
OG0000214	Aa_G434790.h1.t1, Aa_G716220.h1.t1	g36825, g36830
OG0000214	Aa_G191550.h1.t1, Aa_G588730.h1.t1	g1023, g25454, g25477
OG0000216	Aa_G371080.h1.t1	g53736
OG0000217	Aa_G323330.h1.t1	g31539, g1718
OG0000218	Aa_G328840.h1.t1	g31564
OG0000218	Aa_G272200.h1.t1	g49926
OG0000218	Aa_G509920.h1.t1	g10793
OG0000219	Aa_G391920.h1.t1	g46873
OG0000220	Aa_G151570.h1.t1	g14029
OG0000221	Aa_G261700.h1.t1	g52806
OG0000221	Aa_G147740.h1.t1	g22946, g6183, g17356
OG0000221	Aa_G926270.h1.t1, Aa_G911310.h1.t1, Aa_G897220.h1.t1, Aa_G971390.h1.t1, Aa_G58530.h1.t1, Aa_G327140.h1.t1, Aa_G739800.h1.t1, Aa_G771910.h1.t1, Aa_G771910.h2.t1, Aa_G272810.h1.t1, Aa_G135900.h1.t1, Aa_G91380.h1.t1, Aa_G52990.h1.t1, Aa_G499920.h1.t1, Aa_G224780.h1.t1, Aa_G285490.h1.t1	g43665, g43500
OG0000221	Aa_G1009350.h1.t1, Aa_G947060.h1.t1, Aa_G407980.h1.t1, Aa_G246870.h1.t1, Aa_G467930.h1.t1, Aa_G985700.h1.t1, Aa_G580420.h1.t1, Aa_G7930.h1.t1, Aa_G980420.h1.t1, Aa_G318020.h1.t1, Aa_G682580.h1.t1, Aa_G1008030.h1.t1, Aa_G623540.h1.t1	g17351, g17354, g41390, g53962, g35050, g22945, g51855, g53388, g43499, g33429, g175, g43666, g35582, g53304, g15934, g5126, g32276, g26607, g6275, g12850, g53575, g26608, g6292, g4337, g36877, g3974, g3981
OG0000224	Aa_G129390.h1.t1	g46370
OG0000224	Aa_G145140.h1.t1, Aa_G74580.h1.t1, Aa_G95380.h1.t1	g40852
OG0000225	Aa_G465010.h1.t1, Aa_G223820.h1.t1, Aa_G22140.h1.t1	g27682
OG0000226	Aa_G464550.h1.t1, Aa_G464540.h1.t1	g11864
OG0000226	Aa_G161250.h1.t1	g35799
OG0000228	Aa_G367290.h1.t1, Aa_G367300.h1.t1	g32057
OG0000228	Aa_G417160.h1.t1	g44677
OG0000229	Aa_G284830.h1.t1, Aa_G191220.h1.t1, Aa_G123140.h1.t1	g47707
OG0000230	Aa_G889510.h1.t1, Aa_G723560.h1.t1	g44430
OG0000230	Aa_G465990.h1.t1	g46235
OG0000230	Aa_G723550.h1.t1, Aa_G723550.h2.t1	g19589
OG0000230	Aa_G403750.h1.t1, Aa_G465980.h1.t1	g44426
OG0000231	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1	g13807, g46733
OG0000233	Aa_G569500.h1.t1	g35562
OG0000233	Aa_G1104280.h1.t1	g16270, g27731, g33393
OG0000233	Aa_G202080.h1.t1	g28221, g53753, g43144, g15838, g14788, g33394, g41190, g25228, g15747, g1484, g14434
OG0000234	Aa_G566620.h1.t1, Aa_G329140.h1.t1	g19127
OG0000234	Aa_G729400.h1.t1	g19128
OG0000234	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1	g2235, g51765
OG0000234	Aa_G388320.h1.t1	g29346
OG0000235	Aa_G484150.h1.t1	g27763
OG0000236	Aa_G342510.h1.t1, Aa_G133920.h1.t1	g11672
OG0000239	Aa_G208770.h1.t1, Aa_G183780.h1.t1, Aa_G201920.h1.t1	g51324
OG0000239	Aa_G197360.h1.t1, Aa_G201880.h1.t1, Aa_G201860.h1.t1	g39775
OG0000241	Aa_G108470.h1.t1	g43452
OG0000242	Aa_G405220.h1.t1, Aa_G246740.h1.t1, Aa_G458140.h1.t1	g14258
OG0000242	Aa_G458130.h1.t1	g31494
OG0000244	Aa_G213370.h1.t1, Aa_G1010450.h1.t1, Aa_G1010450.h2.t1, Aa_G257170.h1.t1, Aa_G213290.h1.t1, Aa_G213300.h1.t1, Aa_G213310.h1.t1, Aa_G213330.h1.t1, Aa_G213320.h1.t1, Aa_G213340.h1.t1, Aa_G213350.h1.t1, Aa_G257180.h1.t1, Aa_G974580.h1.t1, Aa_G257190.h1.t1	g17320
OG0000245	Aa_G820.h1.t1	g33111, g53796, g18467, g13561, g23652, g22834, g32444, g16114, g18469, g14104, g13560, g19877, g53027, g53795, g41848, g14589, g14598, g14811, g25195, g14105, g19878, g41844, g53028, g16115, g43784, g43799, g43812, g43808, g26007, g18468, g42316, g4311, g30015, g30014, g30013, g42822, g14746, g3270, g34966, g42026, g17669, g17673, g32968, g33437, g24745, g26694, g16427, g4302, g42309, g43637, g26319, g36291, g6039, g41262, g18211, g18488, g11850, g52737, g27942, g18245, g53308, g17674, g16426, g3190, g6071, g4312, g15691, g26317, g24743, g16435, g43636, g45055, g27944, g45054, g26691, g11197, g36867, g54093, g32439, g52735, g34554, g16581, g11849, g19252, g33586, g41260, g46970, g8790, g36292, g17675, g17670, g24778, g33436, g14747, g24919, g16656, g17735, g6040, g25900, g6055, g34967, g37789, g6374, g43996, g25795, g14360, g52736, g43979, g34556, g32438, g37790, g54090, g24920, g52493, g42796, g4886, g24777, g25901, g17736, g33588, g6072, g15692, g41259, g40772, g11515, g43356, g17811, g16582, g41524, g51415, g17823, g48850, g22590, g18668, g52494, g4889, g32969, g43863, g3603, g15718, g34392, g17810, g18212, g42795, g26318, g40771, g18487, g41263, g42821, g43355, g11514, g18246, g27943, g51134, g42843, g26008, g42027, g5167, g3312, g24744
OG0000246	Aa_G8110.h1.t1	g43080, g6238, g6313, g32856, g43081, g6314, g6240, g3724, g35240, g42931, g2777, g32866, g4466, g53390, g41773, g29853, g31425, g2281, g28111, g41774, g6498, g49748, g37302, g2639, g36782, g18541, g34698, g24811, g27392, g51552, g10029, g41167, g13593, g1277, g16239, g50071, g24810, g1215, g23574, g46331, g45078, g2997, g51381, g53918, g10469, g10577, g35186, g10139, g6497, g7916, g28232, g45392, g2408, g135, g53919, g41344, g11012, g23429, g47392, g22813, g23046, g46254, g37671, g39420, g31426, g46534, g2078, g43908, g41124, g41775, g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779, g26027, g6323, g35239, g42930, g26018, g25834, g52571, g17747, g6324, g42932, g25833, g6325, g11358, g49747, g1214, g2800
OG0000247	Aa_G169270.h1.t1	g28137
OG0000248	Aa_G389410.h1.t1	g25664
OG0000248	Aa_G57040.h1.t1	g41086, g41090, g41083
OG0000249	Aa_G25260.h1.t1	g51603
OG0000249	Aa_G25290.h1.t1	g37185, g43113, g43105, g51605
OG0000249	Aa_G25240.h1.t1	g51604, g43106
OG0000254	Aa_G316340.h1.t1, Aa_G494560.h1.t1	g6897
OG0000256	Aa_G222500.h1.t1	g51887
OG0000257	Aa_G265760.h1.t1	g999, g1000, g41020
OG0000257	Aa_G415030.h1.t1	g36491
OG0000257	Aa_G486280.h1.t1	g48005
OG0000258	Aa_G636080.h1.t1	g10576
OG0000258	Aa_G69130.h1.t1	g39309
OG0000258	Aa_G276750.h1.t1	g16641
OG0000260	Aa_G519980.h1.t1	g35947
OG0000260	Aa_G456240.h1.t1	g46771
OG0000266	Aa_G394610.h1.t1, Aa_G394570.h1.t1, Aa_G77300.h1.t1, Aa_G299160.h1.t1	g27624
OG0000266	Aa_G143210.h1.t1	g11014, g40790
OG0000267	Aa_G279240.h1.t1, Aa_G279230.h1.t1	g17092
OG0000268	Aa_G186470.h1.t1	g1514
OG0000268	Aa_G443020.h1.t1	g45297
OG0000268	Aa_G348540.h1.t1	g19165
OG0000270	Aa_G64840.h1.t1	g27445, g31888, g50111
OG0000271	Aa_G41880.h2.t1, Aa_G41880.h1.t1	g6508, g45178
OG0000272	Aa_G1053460.h1.t1	g52239
OG0000272	Aa_G15110.h1.t1	g24804
OG0000272	Aa_G1117810.h4.t1, Aa_G1117810.h2.t1, Aa_G1117810.h1.t1, Aa_G1117810.h3.t1, Aa_G1117810.h5.t1	g36034, g26748
OG0000274	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1	g28758
OG0000274	Aa_G318690.h1.t1, Aa_G318700.h1.t1	g2936, g2910
OG0000274	Aa_G199710.h1.t1	g39974
OG0000275	Aa_G244000.h1.t1	g13403, g13402
OG0000276	Aa_G455040.h1.t1	g17712, g53651
OG0000276	Aa_G623030.h1.t1	g41552
OG0000277	Aa_G355590.h1.t1, Aa_G355560.h1.t1	g47115
OG0000278	Aa_G630560.h1.t1, Aa_G277500.h1.t1, Aa_G761800.h1.t1, Aa_G129230.h1.t1, Aa_G805500.h1.t1	g3407, g30889
OG0000278	Aa_G541110.h1.t1, Aa_G541100.h1.t1	g26081, g26058
OG0000278	Aa_G452090.h1.t1	g27505, g27502
OG0000280	Aa_G97580.h1.t1	g4161, g52352
OG0000281	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1	g36419
OG0000282	Aa_G471630.h1.t1, Aa_G471640.h1.t1	g5538
OG0000282	Aa_G471610.h1.t1	g45483
OG0000282	Aa_G471600.h1.t1, Aa_G471590.h1.t1, Aa_G529880.h1.t1	g29622
OG0000283	Aa_G219520.h1.t1, Aa_G219510.h1.t1, Aa_G520320.h1.t1, Aa_G520310.h1.t1	g11114, g11113, g39732
OG0000284	Aa_G40840.h1.t1	g10112
OG0000284	Aa_G129870.h1.t1, Aa_G129860.h1.t1, Aa_G269360.h1.t1	g12521
OG0000290	Aa_G104630.h1.t1	g11997
OG0000294	Aa_G53610.h1.t1	g6947
OG0000294	Aa_G46660.h1.t1	g39522, g25429
OG0000295	Aa_G340170.h1.t1	g12173, g12193, g12167, g12172
OG0000295	Aa_G140380.h1.t1, Aa_G340150.h1.t1	g7146, g7145
OG0000297	Aa_G338300.h1.t1	g41326
OG0000298	Aa_G505230.h1.t1	g26940
OG0000299	Aa_G105070.h1.t1	g6206, g50959
OG0000300	Aa_G136630.h1.t1, Aa_G152480.h1.t1, Aa_G681660.h1.t1	g13574, g6349
OG0000303	Aa_G372300.h1.t1, Aa_G438940.h1.t1	g20406, g21339
OG0000308	Aa_G10250.h1.t1	g44591
OG0000310	Aa_G345550.h1.t1, Aa_G739110.h1.t1, Aa_G28270.h1.t1, Aa_G234660.h1.t1	g19547, g28753
OG0000310	Aa_G234720.h1.t1	g28797, g28774, g28802, g859
OG0000311	Aa_G158100.h1.t1	g45737
OG0000311	Aa_G110720.h1.t1	g36325
OG0000311	Aa_G310220.h1.t1	g6918, g13293
OG0000311	Aa_G350120.h1.t1	g46788
OG0000311	Aa_G201270.h1.t1	g45009
OG0000313	Aa_G37700.h1.t1, Aa_G59060.h1.t1	g17626
OG0000314	Aa_G477760.h1.t1	g26947
OG0000314	Aa_G477770.h1.t1	g30904
OG0000316	Aa_G705690.h1.t1	g37360, g37362, g37913, g17870
OG0000319	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1	g28817, g849, g41323, g31094, g49601, g27017
OG0000321	Aa_G41040.h1.t1, Aa_G320580.h1.t1, Aa_G149910.h1.t1	g46827, g46812
OG0000322	Aa_G431220.h1.t1	g32324
OG0000323	Aa_G573680.h1.t1	g23616
OG0000325	Aa_G472730.h1.t1	g11614, g53445
OG0000327	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1	g11293, g11292, g11294
OG0000328	Aa_G408720.h1.t1	g24521, g24516, g24520
OG0000328	Aa_G365280.h1.t1	g46723
OG0000330	Aa_G132690.h1.t1, Aa_G132680.h1.t1	g41256
OG0000331	Aa_G350.h1.t1	g33150
OG0000332	Aa_G478070.h2.t1, Aa_G478060.h2.t1, Aa_G478060.h1.t1, Aa_G478070.h1.t1	g41419
OG0000332	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1	g54159
OG0000334	Aa_G297410.h1.t1	g2329
OG0000334	Aa_G272430.h1.t1	g37230
OG0000334	Aa_G99620.h1.t1, Aa_G99630.h1.t1	g44023
OG0000335	Aa_G332200.h1.t1	g37063
OG0000336	Aa_G278470.h1.t1	g31719
OG0000336	Aa_G10210.h1.t1	g44587
OG0000338	Aa_G229600.h1.t1, Aa_G57030.h1.t1, Aa_G160960.h2.t1, Aa_G160960.h3.t1, Aa_G57030.h2.t1, Aa_G516410.h3.t1, Aa_G516410.h1.t1, Aa_G57030.h3.t1, Aa_G516410.h2.t1, Aa_G160960.h1.t1, Aa_G151440.h1.t1	g31209, g27091, g31190, g27095
OG0000339	Aa_G299880.h1.t1	g25359
OG0000339	Aa_G17010.h1.t1	g52289
OG0000340	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1	g38215
OG0000342	Aa_G229810.h1.t1	g53972
OG0000342	Aa_G201160.h1.t1	g43797, g43782
OG0000347	Aa_G5620.h1.t1	g12309
OG0000348	Aa_G298720.h1.t1, Aa_G484440.h1.t1	g10623
OG0000349	Aa_G329630.h1.t1	g13748, g13750
OG0000351	Aa_G791070.h1.t1	g45238
OG0000352	Aa_G647850.h1.t1, Aa_G165230.h1.t1	g31677
OG0000356	Aa_G309600.h1.t1	g35508, g18523, g37782, g4812, g4800, g4814
OG0000358	Aa_G341210.h1.t1	g49447, g30863, g26927
OG0000358	Aa_G359930.h1.t1	g45514
OG0000359	Aa_G12100.h1.t1	g37083, g51445
OG0000360	Aa_G180800.h1.t1	g9658
OG0000361	Aa_G43860.h1.t1, Aa_G43870.h1.t1	g50704
OG0000362	Aa_G286200.h1.t1, Aa_G286220.h1.t1	g49471
OG0000362	Aa_G21490.h1.t1, Aa_G30130.h1.t1	g43847
OG0000362	Aa_G278340.h1.t1	g27336
OG0000368	Aa_G767750.h1.t1	g22842
OG0000368	Aa_G728130.h1.t1	g16342
OG0000368	Aa_G767760.h1.t1	g47983
OG0000369	Aa_G318810.h2.t1, Aa_G33810.h1.t1, Aa_G33810.h2.t1, Aa_G318810.h1.t1, Aa_G638110.h1.t1, Aa_G33810.h3.t1, Aa_G638110.h3.t1, Aa_G638110.h2.t1, Aa_G318810.h3.t1	g28769
OG0000370	Aa_G417850.h1.t1	g47536
OG0000371	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1	g7650, g11474
OG0000371	Aa_G41660.h1.t1	g36060
OG0000371	Aa_G249890.h1.t1	g3821
OG0000372	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1	g17100, g17096, g17097, g17099
OG0000374	Aa_G370080.h1.t1	g36851, g36855, g36853, g36852, g36854, g54187
OG0000377	Aa_G296460.h1.t1	g41000
OG0000379	Aa_G678780.h1.t1	g34488
OG0000380	Aa_G298260.h1.t1, Aa_G895240.h1.t1, Aa_G262890.h1.t1, Aa_G894360.h1.t1, Aa_G328350.h1.t1, Aa_G454910.h1.t1, Aa_G1090750.h1.t1, Aa_G1090750.h2.t1	g41044
OG0000380	Aa_G357320.h1.t1, Aa_G316640.h1.t1	g40880
OG0000382	Aa_G191340.h1.t1	g25452, g39537
OG0000382	Aa_G123200.h1.t1	g41120
OG0000383	Aa_G204960.h1.t1	g32362, g32361
OG0000384	Aa_G28170.h1.t1	g12121
OG0000384	Aa_G507890.h1.t1	g24279, g7070, g7071, g7072
OG0000386	Aa_G14260.h1.t1	g2365
OG0000387	Aa_G27170.h1.t1	g37493, g37492
OG0000389	Aa_G737250.h1.t1	g1975
OG0000391	Aa_G292710.h1.t1	g50242
OG0000392	Aa_G682470.h2.t1, Aa_G682470.h1.t1	g11310
OG0000392	Aa_G379460.h1.t1, Aa_G320960.h1.t1	g11364
OG0000396	Aa_G303210.h1.t1	g10425
OG0000396	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1	g4323
OG0000398	Aa_G546560.h1.t1, Aa_G546540.h1.t1, Aa_G546550.h1.t1, Aa_G668710.h1.t1	g12228, g12223
OG0000398	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1	g27985, g54333
OG0000403	Aa_G564650.h1.t1	g44131, g44135, g17396
OG0000404	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1	g51571
OG0000406	Aa_G499380.h1.t1, Aa_G162150.h1.t1	g5012, g5008
OG0000406	Aa_G111750.h1.t1	g12661
OG0000408	Aa_G446800.h1.t1, Aa_G559040.h1.t1, Aa_G446810.h1.t1	g50999
OG0000408	Aa_G405250.h1.t1	g51010
OG0000408	Aa_G592710.h1.t1	g51011
OG0000409	Aa_G96320.h1.t1	g49864
OG0000409	Aa_G644570.h1.t1	g23783
OG0000410	Aa_G283790.h1.t1, Aa_G545620.h1.t1	g1733, g24568, g44176
OG0000411	Aa_G117430.h1.t1	g23976, g17311
OG0000412	Aa_G123390.h1.t1	g28489
OG0000412	Aa_G129640.h1.t1	g47623
OG0000412	Aa_G561930.h1.t1	g36484
OG0000413	Aa_G232850.h1.t1, Aa_G231450.h1.t1	g12238
OG0000414	Aa_G415750.h1.t1	g27592
OG0000414	Aa_G415770.h1.t1	g50367
OG0000414	Aa_G422670.h1.t1, Aa_G422680.h1.t1, Aa_G422690.h1.t1	g24049, g47348
OG0000415	Aa_G122230.h1.t1, Aa_G502240.h1.t1	g4813, g4802
OG0000416	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1	g37911
OG0000420	Aa_G340400.h1.t1	g23784
OG0000420	Aa_G37420.h1.t1, Aa_G195750.h1.t1, Aa_G576210.h1.t1, Aa_G195760.h1.t1, Aa_G673450.h1.t1	g13846
OG0000421	Aa_G745430.h1.t1, Aa_G731640.h1.t1, Aa_G731640.h2.t1, Aa_G671850.h1.t1	g53730, g46707
OG0000422	Aa_G73530.h1.t1, Aa_G73570.h1.t1	g49629, g49628
OG0000422	Aa_G194070.h1.t1	g27081
OG0000423	Aa_G187340.h1.t1	g12212
OG0000423	Aa_G184620.h1.t1, Aa_G472320.h1.t1	g27989, g54339
OG0000425	Aa_G906250.h1.t1	g13131
OG0000426	Aa_G3600.h1.t1, Aa_G466720.h1.t1, Aa_G477210.h1.t1, Aa_G120370.h1.t1, Aa_G413880.h1.t1	g49078, g28337, g53936, g25486, g44392
OG0000427	Aa_G257320.h1.t1	g23603
OG0000427	Aa_G467340.h1.t1	g18058, g26185
OG0000429	Aa_G70670.h1.t1	g598
OG0000429	Aa_G84570.h1.t1	g45564, g29450
OG0000429	Aa_G542010.h1.t1	g23276
OG0000430	Aa_G313530.h1.t1	g6127
OG0000431	Aa_G202610.h1.t1	g44045
OG0000431	Aa_G171300.h1.t1	g27100
OG0000432	Aa_G586300.h1.t1	g39358
OG0000432	Aa_G249540.h1.t1	g17129
OG0000432	Aa_G447890.h1.t1	g23688
OG0000433	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1	g18132, g16748
OG0000436	Aa_G22060.h1.t1	g39339, g1080, g28563
OG0000437	Aa_G260280.h1.t1	g32687
OG0000438	Aa_G590600.h1.t1	g23955
OG0000439	Aa_G686900.h1.t1, Aa_G340530.h1.t1	g2023
OG0000439	Aa_G167480.h1.t1	g51246
OG0000441	Aa_G367450.h1.t1, Aa_G417670.h1.t1	g12084, g12086, g12087, g12083
OG0000446	Aa_G13650.h1.t1	g353
OG0000446	Aa_G636740.h1.t1	g9852
OG0000446	Aa_G117750.h1.t1	g27266
OG0000447	Aa_G1250.h1.t1	g13231
OG0000447	Aa_G650850.h1.t1	g50489, g32357
OG0000449	Aa_G33860.h1.t1	g1293, g28780, g41309
OG0000449	Aa_G318830.h1.t1	g19572
OG0000449	Aa_G33850.h1.t1	g41304
OG0000450	Aa_G210180.h1.t1, Aa_G443340.h1.t1	g32550
OG0000450	Aa_G350680.h1.t1	g6331, g6330, g40449
OG0000450	Aa_G951240.h2.t1, Aa_G951240.h1.t1	g21393, g34479, g6329
OG0000452	Aa_G156090.h1.t1, Aa_G156120.h1.t1	g47740
OG0000452	Aa_G156100.h1.t1	g47741, g47742, g23417
OG0000453	Aa_G108500.h1.t1	g54240
OG0000453	Aa_G245230.h1.t1	g17376
OG0000454	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1	g890
OG0000457	Aa_G151530.h1.t1	g28417, g28418
OG0000459	Aa_G297810.h1.t1	g24037, g24036, g47359
OG0000461	Aa_G106340.h1.t1	g49273
OG0000461	Aa_G106350.h1.t1	g30720, g1438
OG0000462	Aa_G157070.h1.t1	g6231
OG0000463	Aa_G656940.h1.t1, Aa_G331480.h1.t1	g2833
OG0000463	Aa_G656970.h1.t1	g11421
OG0000468	Aa_G331300.h1.t1	g19139, g11288
OG0000468	Aa_G216900.h1.t1	g37303
OG0000471	Aa_G366260.h1.t1	g50497
OG0000471	Aa_G109570.h1.t1	g50496
OG0000472	Aa_G568800.h1.t1, Aa_G853130.h1.t1	g46683, g46681
OG0000472	Aa_G119960.h1.t1, Aa_G119970.h1.t1	g18100
OG0000473	Aa_G226140.h1.t1	g37725
OG0000474	Aa_G630820.h1.t1	g9989
OG0000475	Aa_G644850.h1.t1, Aa_G433350.h1.t1, Aa_G433360.h1.t1, Aa_G8580.h1.t1, Aa_G8570.h1.t1	g45250
OG0000477	Aa_G383750.h1.t1	g5569
OG0000478	Aa_G495170.h1.t1	g3013
OG0000479	Aa_G46400.h1.t1	g18810, g628, g11791, g41679, g14264, g36314, g53858, g24386, g32835, g4064, g11712, g1723, g36870, g11491, g53190, g16451, g4973, g676, g32736, g16652, g32735, g43328, g16252, g1726, g675, g14203, g53189, g43055, g11492, g11790, g16450, g34706, g4412, g8720, g35870, g14638, g35997, g35176, g36253, g53800, g8730, g8230, g46612, g30242, g16062, g16530, g16521, g16545, g16225, g4501, g35451, g25806, g26135, g52560, g4349, g41863, g52895, g26134, g33554, g21456, g34817, g16539, g4348, g34460, g4418, g35450, g53314, g37785, g36225, g16601, g16253, g16348, g15568, g35177, g34705, g4411, g8231, g8218, g8731, g36254, g28959, g46613, g14637, g51816, g4434, g14618, g34358, g35313, g35036, g53802, g43056, g46614, g28958, g22614, g16266, g35912, g16346, g4433, g14204
OG0000479	Aa_G300950.h1.t1	g4972
OG0000481	Aa_G366720.h1.t1, Aa_G48980.h1.t1, Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1	g40945
OG0000481	Aa_G402960.h1.t1	g24644
OG0000482	Aa_G253980.h1.t1	g46747, g18097, g18041, g44922, g44926, g41800
OG0000483	Aa_G48300.h1.t1	g39375
OG0000484	Aa_G474090.h1.t1	g29022
OG0000487	Aa_G38790.h3.t1	g12606, g30872, g12810, g7774, g7765
OG0000489	Aa_G714130.h1.t1	g25938, g25526
OG0000491	Aa_G515580.h1.t1, Aa_G515610.h1.t1, Aa_G173840.h1.t1	g21423, g1408
OG0000492	Aa_G393090.h1.t1, Aa_G10900.h1.t1, Aa_G270660.h1.t1, Aa_G750280.h1.t1, Aa_G596710.h1.t1, Aa_G10880.h1.t1, Aa_G270670.h1.t1, Aa_G263370.h1.t1	g1343, g1338, g43635
OG0000493	Aa_G143940.h1.t1, Aa_G576500.h1.t1, Aa_G235230.h1.t1, Aa_G597400.h1.t1, Aa_G870980.h1.t1, Aa_G617440.h1.t1, Aa_G923300.h1.t1, Aa_G601850.h1.t1, Aa_G632700.h1.t1, Aa_G846960.h1.t1, Aa_G196160.h1.t1, Aa_G247390.h1.t1, Aa_G155070.h1.t1, Aa_G158700.h1.t1, Aa_G872530.h1.t1, Aa_G523500.h1.t1, Aa_G436540.h1.t1, Aa_G314630.h1.t1, Aa_G109480.h1.t1, Aa_G984600.h1.t1, Aa_G878470.h1.t1	g41962
OG0000498	Aa_G505380.h1.t1	g28420, g918
OG0000498	Aa_G159950.h1.t1	g23591
OG0000499	Aa_G155390.h1.t1	g24192
OG0000499	Aa_G56200.h1.t1	g13215
OG0000500	Aa_G3450.h1.t1	g18472
OG0000501	Aa_G455060.h1.t1	g32899
OG0000504	Aa_G260600.h1.t1, Aa_G900860.h1.t1	g37317
OG0000504	Aa_G756790.h1.t1	g13045, g12397, g7487
OG0000505	Aa_G398030.h1.t1	g10041
OG0000505	Aa_G398020.h1.t1	g580
OG0000506	Aa_G344060.h1.t1	g29695, g13576
OG0000507	Aa_G186210.h1.t1, Aa_G208040.h1.t1	g16066, g16061
OG0000509	Aa_G96340.h1.t1	g24334, g24335
OG0000510	Aa_G193000.h1.t1	g44132, g41019, g41018
OG0000510	Aa_G192990.h1.t1, Aa_G192980.h1.t1	g44133
OG0000511	Aa_G482170.h1.t1	g17679
OG0000511	Aa_G162430.h1.t1	g40900
OG0000512	Aa_G494770.h1.t1	g17267
OG0000513	Aa_G249360.h1.t1	g19186
OG0000513	Aa_G318800.h1.t1	g2921
OG0000514	Aa_G242890.h1.t1	g6742
OG0000515	Aa_G205580.h1.t1	g54384
OG0000520	Aa_G15910.h1.t1	g52272
OG0000520	Aa_G57970.h1.t1	g1879
OG0000521	Aa_G368910.h1.t1	g32883, g27873
OG0000521	Aa_G508910.h1.t1	g46440
OG0000522	Aa_G129060.h1.t1, Aa_G129050.h1.t1	g40318
OG0000524	Aa_G734800.h1.t1	g37932, g37940, g12429
OG0000524	Aa_G734810.h1.t1	g12430
OG0000525	Aa_G74240.h1.t1	g36635
OG0000526	Aa_G563850.h1.t1	g2744
OG0000526	Aa_G254360.h1.t1, Aa_G788610.h1.t1	g2743
OG0000529	Aa_G173930.h1.t1	g802, g14403
OG0000530	Aa_G781210.h1.t1	g29147, g29150, g29148
OG0000532	Aa_G374830.h1.t1	g12455
OG0000533	Aa_G546420.h2.t1, Aa_G546420.h1.t1	g18305
OG0000535	Aa_G8600.h1.t1	g40981
OG0000535	Aa_G323370.h1.t1	g10730
OG0000535	Aa_G323360.h1.t1, Aa_G323350.h1.t1	g1517
OG0000537	Aa_G187790.h1.t1	g45190
