Orthogroup	Arabis_alpina	Cardamine_glauca
OG0000294	Aa_G593400.h1.t1	Cg005G158570
OG0000294	Aa_G46660.h1.t1	Cg003G077590, Cg014G332020
OG0000295	Aa_G340170.h1.t1	Cg007G263400
OG0000296	Aa_G105690.h1.t1, Aa_G291160.h1.t1	Cg007G280920, Cg007G280630
OG0000296	Aa_G278130.h1.t1	Cg005G167490
OG0000297	Aa_G338300.h1.t1	Cg003G108160
OG0000299	Aa_G634170.h1.t1	Cg001G026230, Cg001G026550
OG0000299	Aa_G105070.h1.t1	Cg005G181190
OG0000299	Aa_G108960.h1.t1	Cg006G194370
OG0000300	Aa_G152480.h1.t1	Cg004G145480, Cg004G145490
OG0000304	Aa_G278950.h1.t1	Cg008G321360, Cg008G321310, Cg008G321320
OG0000308	Aa_G10250.h1.t1	Cg007G273340
OG0000308	Aa_G366540.h1.t1	Cg007G273310
OG0000311	Aa_G158100.h1.t1	Cg008G296830
OG0000311	Aa_G110720.h1.t1	Cg006G201410
OG0000311	Aa_G310220.h1.t1	Cg004G134370
OG0000311	Aa_G350120.h1.t1	Cg001G036380
OG0000311	Aa_G201270.h1.t1	Cg007G265360
OG0000313	Aa_G37700.h1.t1, Aa_G59060.h1.t1	Cg001G028860
OG0000313	Aa_G751420.h2.t1, Aa_G751420.h1.t1, Aa_G58510.h1.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1	Cg001G020560
OG0000314	Aa_G477760.h1.t1	Cg006G241650
OG0000314	Aa_G477770.h1.t1	Cg006G241640
OG0000314	Aa_G183680.h1.t1	Cg005G173580
OG0000316	Aa_G705690.h1.t1	Cg006G210390, Cg008G298570, Cg001G041080
OG0000319	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1	Cg003G086150, Cg003G108110, Cg006G238150
OG0000323	Aa_G88090.h1.t1	Cg003G101320
OG0000325	Aa_G472730.h1.t1	Cg001G033350, Cg007G261500, Cg004G148160, Cg005G185560
OG0000327	Aa_G349980.h1.t1	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1	Cg002G052000
OG0000331	Aa_G350.h1.t1	Cg007G257080, Cg005G189380
OG0000332	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1	Cg006G199650, Cg004G136440
OG0000334	Aa_G297410.h1.t1	Cg002G052730
OG0000334	Aa_G272430.h1.t1	Cg005G168750
OG0000335	Aa_G285200.h1.t1	Cg004G142530, Cg004G127070
OG0000336	Aa_G579240.h1.t1, Aa_G10200.h1.t1, Aa_G426940.h1.t1, Aa_G426940.h2.t1	Cg007G273380, Cg007G273390
OG0000336	Aa_G278470.h1.t1	Cg006G228370
OG0000336	Aa_G10210.h1.t1	Cg007G273370
OG0000338	Aa_G229600.h1.t1	Cg007G252750
OG0000339	Aa_G439790.h1.t1	Cg001G017490
OG0000339	Aa_G299880.h1.t1	Cg006G244870
OG0000339	Aa_G17010.h1.t1	Cg005G159770
OG0000340	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1	Cg005G162340
OG0000340	Aa_G581310.h1.t1, Aa_G581290.h1.t1, Aa_G581300.h1.t1, Aa_G581280.h1.t1	Cg005G162330
OG0000341	Aa_G560.h1.t1	Cg001G030730
OG0000342	Aa_G84820.h1.t1	Cg001G042380
OG0000342	Aa_G229810.h1.t1	Cg001G042370
OG0000342	Aa_G185160.h1.t1	Cg001G042630
OG0000344	Aa_G31240.h1.t1	Cg001G025010
OG0000345	Aa_G328300.h1.t1, Aa_G328310.h1.t1	Cg006G233270, Cg006G233280
OG0000346	Aa_G195000.h1.t1	Cg003G100610, Cg003G097510
OG0000347	Aa_G5620.h1.t1	Cg004G127590
OG0000348	Aa_G654900.h1.t1	Cg004G146340, Cg007G271550
OG0000351	Aa_G317660.h1.t1	Cg004G130650
OG0000351	Aa_G191190.h1.t1	Cg003G086090
OG0000351	Aa_G559420.h1.t1	Cg006G211780
OG0000351	Aa_G317650.h1.t1	Cg008G290210
OG0000352	Aa_G647850.h1.t1	Cg006G229000
OG0000355	Aa_G293660.h1.t1	Cg007G280400
OG0000356	Aa_G309600.h1.t1	Cg008G306390, Cg008G306550
OG0000358	Aa_G341210.h1.t1	Cg006G242200
OG0000358	Aa_G359930.h1.t1	Cg008G289880
OG0000359	Aa_G248930.h1.t1, Aa_G248920.h1.t1	Cg006G216530, Cg006G216520, Cg006G216510
OG0000359	Aa_G336950.h1.t1, Aa_G12110.h1.t1	Cg005G172170
OG0000361	Aa_G73050.h1.t1	Cg008G285160
OG0000362	Aa_G286200.h1.t1, Aa_G286220.h1.t1	Cg006G241490
OG0000368	Aa_G767750.h1.t1	Cg001G002850
OG0000368	Aa_G728130.h1.t1	Cg001G002860
OG0000368	Aa_G767760.h1.t1	Cg001G002830
OG0000369	Aa_G318810.h2.t1, Aa_G33810.h1.t1, Aa_G33810.h2.t1, Aa_G318810.h1.t1, Aa_G638110.h1.t1, Aa_G33810.h3.t1, Aa_G638110.h3.t1, Aa_G638110.h2.t1, Aa_G318810.h3.t1	Cg002G061220
OG0000370	Aa_G274920.h1.t1, Aa_G377760.h1.t1	Cg006G228950
OG0000370	Aa_G417850.h1.t1	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1	Cg006G220780, Cg005G158480
OG0000371	Aa_G249890.h1.t1	Cg005G158470
OG0000372	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	Aa_G370080.h1.t1	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	Aa_G296460.h1.t1	Cg007G249720
OG0000377	Aa_G291280.h1.t1, Aa_G296490.h1.t1, Aa_G291290.h1.t1	Cg007G249710
OG0000377	Aa_G296480.h1.t1	Cg007G249740
OG0000381	Aa_G723430.h1.t1	Cg006G239330, Cg006G239310, Cg006G240450, Cg006G225170, Cg006G239510, Cg006G240680
OG0000382	Aa_G191340.h1.t1	Cg006G243790
OG0000382	Aa_G123200.h1.t1	Cg007G254420
OG0000384	Aa_G28170.h1.t1	Cg004G131950
OG0000384	Aa_G173540.h1.t1	Cg006G196900
OG0000386	Aa_G14260.h1.t1	Cg002G053290
OG0000386	Aa_G14220.h1.t1	Cg002G053280
OG0000387	Aa_G27170.h1.t1	Cg005G162800
OG0000391	Aa_G549800.h1.t1	Cg006G223560, Cg006G223590
OG0000391	Aa_G292720.h1.t1, Aa_G292700.h1.t1	Cg006G223610
OG0000392	Aa_G682470.h2.t1, Aa_G682470.h1.t1	Cg001G037860, Cg001G037810
OG0000392	Aa_G379460.h1.t1, Aa_G320960.h1.t1	Cg002G056570
OG0000393	Aa_G71220.h1.t1, Aa_G522720.h1.t1	Cg004G134070
OG0000396	Aa_G303210.h1.t1	Cg001G030810, Cg002G069030
OG0000396	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1	Cg002G069060
OG0000398	Aa_G546560.h1.t1, Aa_G546540.h1.t1, Aa_G546550.h1.t1, Aa_G668710.h1.t1	Cg008G310730
OG0000398	Aa_G535010.h1.t1	Cg004G129520
OG0000398	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1	Cg006G195010
OG0000399	Aa_G132580.h1.t1	Cg004G143320, Cg004G143360
OG0000403	Aa_G564650.h1.t1	Cg007G250640
OG0000404	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000405	Aa_G95680.h1.t1	Cg006G212540
OG0000406	Aa_G499380.h1.t1, Aa_G162150.h1.t1	Cg008G297220
OG0000406	Aa_G132700.h1.t1, Aa_G132710.h1.t1	Cg002G046730
OG0000406	Aa_G111750.h1.t1	Cg004G118250
OG0000408	Aa_G446800.h1.t1, Aa_G559040.h1.t1, Aa_G446810.h1.t1, Aa_G559030.h1.t1, Aa_G446750.h1.t1, Aa_G623160.h1.t1, Aa_G405250.h1.t1, Aa_G592710.h1.t1, Aa_G446760.h1.t1, Aa_G446780.h1.t1	Cg005G189700
OG0000411	Aa_G548750.h1.t1	Cg007G248450
OG0000411	Aa_G320710.h3.t1, Aa_G320710.h2.t1, Aa_G320710.h1.t1	Cg003G093460, Cg003G080490
OG0000411	Aa_G117430.h1.t1	Cg001G019000
OG0000412	Aa_G123390.h1.t1	Cg003G101880
OG0000412	Aa_G129640.h1.t1	Cg001G013500
OG0000412	Aa_G561930.h1.t1	Cg006G198710
OG0000413	Aa_G463610.h1.t1	Cg004G129370
OG0000413	Aa_G232850.h1.t1	Cg003G104010
OG0000414	Aa_G415770.h1.t1	Cg006G220700
OG0000415	Aa_G122230.h1.t1, Aa_G502240.h1.t1	Cg008G292540
OG0000416	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1	Cg005G174990, Cg005G174850
OG0000417	Aa_G514020.h1.t1	Cg003G109700
OG0000419	Aa_G287210.h1.t1, Aa_G217240.h1.t1	Cg008G310850, Cg008G309170
OG0000422	Aa_G73530.h1.t1, Aa_G73570.h1.t1	Cg001G020210, Cg006G236580
OG0000422	Aa_G194070.h1.t1	Cg006G236590
OG0000423	Aa_G187340.h1.t1	Cg007G273210
OG0000423	Aa_G184620.h1.t1	Cg006G195220
OG0000423	Aa_G472320.h1.t1	Cg004G129870
OG0000424	Aa_G384340.h1.t1	Cg005G185110
OG0000425	Aa_G906250.h1.t1	Cg004G127770
OG0000427	Aa_G467340.h1.t1	Cg004G145850, Cg007G279320
OG0000429	Aa_G70670.h1.t1	Cg008G305090
OG0000429	Aa_G84570.h1.t1	Cg008G291690
OG0000429	Aa_G542010.h1.t1	Cg001G008100
OG0000429	Aa_G494160.h1.t1	Cg005G188170
OG0000430	Aa_G313530.h1.t1	Cg004G152450
OG0000430	Aa_G385150.h1.t1	Cg001G005380
OG0000430	Aa_G137980.h1.t1	Cg005G193810, Cg001G000600
OG0000431	Aa_G202610.h1.t1	Cg007G251970
OG0000431	Aa_G171300.h1.t1	Cg006G235970
OG0000432	Aa_G586300.h1.t1	Cg003G099400
OG0000432	Aa_G249540.h1.t1, Aa_G69750.h1.t1, Aa_G447890.h1.t1	Cg001G014130
OG0000432	Aa_G755840.h1.t1, Aa_G40290.h1.t1	Cg003G103300
OG0000433	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1	Cg008G318280
OG0000436	Aa_G38530.h1.t1	Cg001G014470
OG0000436	Aa_G22060.h1.t1	Cg003G104180
OG0000436	Aa_G726630.h1.t1	Cg001G011130, Cg004G156050, Cg004G156060
OG0000437	Aa_G260280.h1.t1	Cg006G211940
OG0000439	Aa_G686900.h1.t1, Aa_G340530.h1.t1	Cg002G047030
OG0000439	Aa_G167480.h1.t1	Cg005G175260
OG0000441	Aa_G367450.h1.t1, Aa_G417670.h1.t1	Cg004G132880
OG0000441	Aa_G417660.h1.t1	Cg004G132850
OG0000446	Aa_G13650.h1.t1	Cg003G110320
OG0000446	Aa_G146200.h1.t1	Cg002G074360
OG0000446	Aa_G117750.h1.t1	Cg006G231520
OG0000447	Aa_G165620.h1.t1	Cg003G108540
OG0000447	Aa_G305730.h1.t1	Cg005G172640
OG0000447	Aa_G650850.h1.t1	Cg006G218040
OG0000449	Aa_G33860.h1.t1	Cg003G107590
OG0000449	Aa_G318830.h1.t1	Cg002G061240
OG0000449	Aa_G33850.h1.t1	Cg003G107580
OG0000452	Aa_G156110.h1.t1	Cg001G010200
OG0000453	Aa_G108500.h1.t1	Cg005G177990
OG0000454	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1	Cg003G099450
OG0000456	Aa_G475960.h1.t1, Aa_G411850.h1.t1, Aa_G102480.h1.t1, Aa_G420780.h1.t1	Cg008G287450
OG0000457	Aa_G138380.h1.t1	Cg008G292890
OG0000457	Aa_G151530.h1.t1	Cg001G040480
OG0000460	Aa_G560430.h1.t1, Aa_G12780.h1.t1, Aa_G527160.h1.t1	Cg005G157890
OG0000461	Aa_G106340.h1.t1	Cg006G245460
OG0000461	Aa_G106350.h1.t1	Cg006G245470
OG0000462	Aa_G157070.h1.t1	Cg006G210000
OG0000463	Aa_G656970.h1.t1	Cg002G060460, Cg002G060450
OG0000463	Aa_G656960.h2.t1, Aa_G656960.h1.t1, Aa_G770910.h1.t1	Cg002G060480
OG0000466	Aa_G682590.h2.t1, Aa_G682590.h1.t1, Aa_G610920.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G242270.h1.t1, Aa_G702840.h1.t1, Aa_G702840.h2.t1, Aa_G625640.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h4.t1, Aa_G1017160.h3.t1, Aa_G1017160.h2.t1, Aa_G1017160.h1.t1	Cg008G284120
OG0000468	Aa_G331300.h1.t1	Cg002G051880
OG0000468	Aa_G216900.h1.t1	Cg005G167330
OG0000471	Aa_G366260.h1.t1	Cg006G217710
OG0000471	Aa_G109570.h1.t1	Cg006G217740, Cg006G217720, Cg006G217730, Cg006G217690
OG0000472	Aa_G568800.h1.t1, Aa_G853130.h1.t1	Cg001G040820
OG0000472	Aa_G119960.h1.t1, Aa_G119970.h1.t1	Cg001G040810, Cg001G040800
OG0000473	Aa_G167720.h1.t1	Cg005G158290
OG0000473	Aa_G448780.h1.t1	Cg003G109030
OG0000474	Aa_G630820.h1.t1	Cg008G303420
OG0000474	Aa_G106840.h1.t1, Aa_G554010.h1.t1, Aa_G273400.h1.t1	Cg002G057990, Cg005G190550, Cg001G009730
OG0000481	Aa_G402960.h1.t1	Cg001G029300, Cg003G087600
OG0000482	Aa_G1117480.h1.t1	Cg007G266950, Cg001G038090
OG0000483	Aa_G48300.h1.t1	Cg003G102670
OG0000483	Aa_G408490.h1.t1, Aa_G48330.h1.t1, Aa_G48310.h1.t1, Aa_G48320.h1.t1	Cg003G102690, Cg003G102680
OG0000484	Aa_G488000.h1.t1, Aa_G636220.h1.t1, Aa_G519310.h1.t1	Cg008G322230
OG0000487	Aa_G38790.h3.t1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000489	Aa_G714130.h1.t1	Cg003G094350, Cg003G079680
OG0000490	Aa_G105960.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G211740.h1.t1	Cg006G244130, Cg006G244120
OG0000491	Aa_G173830.h1.t1	Cg008G302450
OG0000493	Aa_G388450.h1.t1, Aa_G152050.h1.t1, Aa_G708920.h1.t1, Aa_G560720.h1.t1, Aa_G885200.h1.t1, Aa_G850040.h1.t1, Aa_G615630.h1.t1, Aa_G504670.h1.t1, Aa_G870100.h1.t1, Aa_G155770.h1.t1, Aa_G101620.h1.t1, Aa_G262490.h1.t1, Aa_G857420.h1.t1, Aa_G747080.h1.t1, Aa_G747090.h1.t1, Aa_G540150.h1.t1, Aa_G888400.h1.t1, Aa_G31210.h1.t1, Aa_G155950.h1.t1, Aa_G390770.h1.t1, Aa_G99410.h1.t1, Aa_G8220.h1.t1, Aa_G12520.h1.t1, Aa_G575340.h1.t1, Aa_G907130.h1.t1, Aa_G61100.h1.t1, Aa_G443680.h1.t1	Cg008G310080
OG0000496	Aa_G490620.h1.t1	Cg007G248520, Cg004G148140
OG0000496	Aa_G510720.h1.t1	Cg002G063650, Cg004G148150, Cg008G318740, Cg001G021720
OG0000498	Aa_G505380.h1.t1	Cg003G100300
OG0000498	Aa_G159950.h1.t1	Cg001G012780, Cg006G218710
OG0000499	Aa_G155390.h1.t1	Cg001G022510
OG0000499	Aa_G470700.h1.t1	Cg007G279080
OG0000500	Aa_G92600.h1.t1, Aa_G649550.h1.t1	Cg008G321790
OG0000500	Aa_G3450.h1.t1	Cg008G321740
OG0000501	Aa_G455060.h1.t1	Cg006G209830
OG0000504	Aa_G260600.h1.t1, Aa_G900860.h1.t1	Cg008G283420
OG0000504	Aa_G756790.h1.t1	Cg004G125100
OG0000505	Aa_G398030.h1.t1	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	Aa_G344060.h1.t1	Cg008G286990
OG0000507	Aa_G186220.h1.t1	Cg007G245970, Cg007G245960, Cg007G245940
OG0000507	Aa_G278050.h1.t1	Cg008G320160
OG0000509	Aa_G49310.h1.t1	Cg001G024640
OG0000510	Aa_G193000.h1.t1	Cg007G250480, Cg007G250500
OG0000510	Aa_G192980.h1.t1	Cg007G250460
OG0000511	Aa_G482170.h1.t1	Cg001G026600
OG0000511	Aa_G162430.h1.t1	Cg007G247860
OG0000512	Aa_G494770.h1.t1	Cg001G017530
OG0000513	Aa_G402350.h1.t1, Aa_G249360.h1.t1	Cg002G052890
OG0000513	Aa_G318800.h1.t1	Cg002G061210
OG0000513	Aa_G33790.h1.t1	Cg003G107510
OG0000520	Aa_G57970.h1.t1	Cg002G045640
OG0000521	Aa_G368910.h1.t1	Cg006G209950
OG0000522	Aa_G129040.h1.t1	Cg003G083650
OG0000524	Aa_G734800.h1.t1	Cg004G123940
OG0000524	Aa_G102310.h1.t1	Cg008G312990
OG0000525	Aa_G140300.h1.t1	Cg004G130910
OG0000525	Aa_G74240.h1.t1	Cg006G196190
OG0000526	Aa_G563850.h1.t1	Cg002G059250
OG0000526	Aa_G254360.h1.t1, Aa_G788610.h1.t1	Cg002G059290, Cg002G059270
OG0000527	Aa_G846850.h1.t1, Aa_G828190.h1.t1, Aa_G612110.h1.t1, Aa_G653780.h1.t1, Aa_G206650.h1.t1, Aa_G654020.h1.t1, Aa_G754920.h1.t1, Aa_G653760.h1.t1	Cg001G028570
OG0000533	Aa_G546420.h2.t1, Aa_G546420.h1.t1	Cg001G001030
OG0000533	Aa_G351980.h1.t1, Aa_G351980.h2.t1	Cg005G193250
OG0000533	Aa_G614650.h1.t1	Cg004G152110
OG0000534	Aa_G222560.h1.t1, Aa_G222580.h1.t1, Aa_G222570.h1.t1, Aa_G222590.h1.t1	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	Aa_G8600.h1.t1	Cg007G250270
OG0000535	Aa_G323370.h1.t1	Cg002G074710
OG0000537	Aa_G187790.h1.t1	Cg003G094580, Cg003G079430
OG0000538	Aa_G581380.h1.t1	Cg005G162250
OG0000538	Aa_G284390.h1.t1	Cg005G162230
OG0000539	Aa_G113660.h1.t1	Cg007G251010
OG0000539	Aa_G374250.h1.t1	Cg005G176040
OG0000540	Aa_G199700.h1.t1	Cg005G177450
OG0000540	Aa_G199680.h1.t1	Cg005G177480
OG0000540	Aa_G199670.h1.t1	Cg005G177500, Cg005G177490
OG0000541	Aa_G500820.h2.t1, Aa_G500820.h1.t1	Cg005G177760
OG0000542	Aa_G59260.h1.t1	Cg008G296420
OG0000542	Aa_G161230.h1.t1	Cg006G200890
OG0000542	Aa_G42370.h1.t1	Cg004G117700
OG0000544	Aa_G235440.h1.t1	Cg006G241110
OG0000544	Aa_G235470.h1.t1, Aa_G235450.h1.t1, Aa_G235460.h1.t1, Aa_G235490.h1.t1	Cg006G241100
OG0000545	Aa_G259480.h1.t1	Cg007G275530
OG0000545	Aa_G259490.h1.t1	Cg007G275520, Cg007G275510
OG0000551	Aa_G20930.h1.t1	Cg003G112680
OG0000551	Aa_G553710.h1.t1	Cg001G001200
OG0000551	Aa_G152760.h1.t1	Cg008G290260
OG0000552	Aa_G62390.h1.t1	Cg006G222430
OG0000552	Aa_G2600.h2.t1, Aa_G2600.h1.t1, Aa_G453100.h2.t1, Aa_G453100.h1.t1	Cg005G175630, Cg002G044370
OG0000554	Aa_G66960.h1.t1	Cg007G248970
OG0000556	Aa_G78820.h1.t1	Cg004G123180
OG0000557	Aa_G102470.h1.t1	Cg002G046330
OG0000559	Aa_G478910.h1.t1	Cg008G283670
OG0000560	Aa_G28190.h1.t1	Cg003G107170
OG0000561	Aa_G585330.h1.t1	Cg003G113090
OG0000562	Aa_G269320.h1.t1	Cg004G121670
OG0000562	Aa_G473480.h1.t1	Cg008G294850
OG0000562	Aa_G189800.h1.t1	Cg008G306290
OG0000564	Aa_G515150.h1.t1	Cg005G189600
OG0000564	Aa_G515160.h1.t1	Cg005G189630, Cg005G189610, Cg005G189570
OG0000565	Aa_G297570.h1.t1, Aa_G901960.h1.t1, Aa_G901960.h2.t1, Aa_G129330.h1.t1, Aa_G499770.h1.t1, Aa_G499780.h1.t1	Cg008G295270
OG0000566	Aa_G15490.h1.t1	Cg008G300980
OG0000569	Aa_G652120.h1.t1	Cg005G171340
OG0000570	Aa_G71740.h1.t1	Cg004G117190
OG0000571	Aa_G127290.h1.t1	Cg003G108460
OG0000571	Aa_G286010.h1.t1	Cg006G237990, Cg006G238000
OG0000572	Aa_G203210.h1.t1, Aa_G203220.h1.t1	Cg007G274000
OG0000573	Aa_G219770.h1.t1	Cg007G250770, Cg007G250800
OG0000575	Aa_G17950.h4.t1, Aa_G434200.h2.t1, Aa_G434200.h4.t1, Aa_G434200.h6.t1, Aa_G434200.h7.t1, Aa_G17950.h5.t1, Aa_G17950.h2.t1, Aa_G17950.h6.t1, Aa_G17950.h3.t1, Aa_G17950.h7.t1, Aa_G434200.h1.t1, Aa_G434200.h3.t1, Aa_G409200.h1.t1, Aa_G434200.h5.t1, Aa_G17950.h1.t1	Cg002G064200
OG0000578	Aa_G226620.h1.t1	Cg006G235600
OG0000578	Aa_G89900.h1.t1	Cg007G251220
OG0000578	Aa_G510870.h1.t1	Cg007G270390
OG0000579	Aa_G165220.h1.t1	Cg001G042350
OG0000581	Aa_G101260.h1.t1, Aa_G101270.h1.t1	Cg004G124880, Cg004G124890
OG0000582	Aa_G447580.h1.t1	Cg008G302230
OG0000582	Aa_G368380.h1.t1	Cg006G237680
OG0000584	Aa_G134570.h1.t1	Cg006G242600, Cg001G012010
OG0000585	Aa_G340210.h1.t1, Aa_G340210.h2.t1, Aa_G12160.h1.t1, Aa_G248880.h1.t1	Cg004G130730, Cg005G172160, Cg006G216450
OG0000586	Aa_G652010.h1.t1	Cg008G317030
OG0000587	Aa_G347440.h1.t1	Cg014G331710, Cg003G077950
OG0000587	Aa_G177860.h1.t1	Cg005G158850
OG0000587	Aa_G211800.h1.t1	Cg006G244220
OG0000588	Aa_G1380.h1.t1	Cg004G131080
OG0000588	Aa_G415310.h1.t1	Cg005G163370
OG0000588	Aa_G603630.h1.t1	Cg006G196360
OG0000589	Aa_G33770.h1.t1	Cg003G107490
OG0000589	Aa_G318790.h1.t1	Cg002G061190, Cg002G061200
OG0000590	Aa_G6740.h1.t1	Cg006G243560
OG0000591	Aa_G556860.h1.t1	Cg001G009410
OG0000591	Aa_G556850.h1.t1	Cg002G057860
OG0000592	Aa_G255200.h1.t1	Cg006G201250
OG0000592	Aa_G62960.h1.t1	Cg004G134690
OG0000592	Aa_G583550.h1.t1	Cg006G227950
OG0000593	Aa_G21280.h1.t1, Aa_G664670.h1.t1, Aa_G664670.h2.t1	Cg001G026500
OG0000595	Aa_G115900.h1.t1	Cg002G063260
OG0000596	Aa_G68320.h1.t1	Cg008G300510
OG0000596	Aa_G126960.h1.t1	Cg003G102460
OG0000596	Aa_G441960.h1.t1	Cg003G102400
OG0000600	Aa_G22180.h1.t1	Cg003G104060
OG0000600	Aa_G158710.h1.t1	Cg001G011170
OG0000601	Aa_G236890.h1.t1	Cg008G295790
OG0000601	Aa_G245620.h1.t1	Cg001G039300
OG0000602	Aa_G259920.h1.t1	Cg008G284060
OG0000602	Aa_G14360.h1.t1	Cg002G053370
OG0000602	Aa_G34500.h1.t1	Cg004G125440
OG0000604	Aa_G206080.h1.t1, Aa_G206110.h1.t1, Aa_G364330.h1.t1	Cg002G043840
OG0000605	Aa_G30570.h1.t1, Aa_G30580.h1.t1	Cg007G274490
OG0000605	Aa_G30560.h1.t1	Cg007G274500
OG0000606	Aa_G238980.h1.t1	Cg007G281550
OG0000606	Aa_G242050.h1.t1, Aa_G255990.h1.t1	Cg006G197370
OG0000607	Aa_G108090.h1.t1	Cg004G135710
OG0000607	Aa_G81750.h1.t1	Cg004G151620
OG0000608	Aa_G317350.h1.t1	Cg002G048620
OG0000608	Aa_G317320.h1.t1	Cg002G048610
OG0000612	Aa_G450930.h1.t1, Aa_G422470.h1.t1	Cg006G235910, Cg005G164120
OG0000613	Aa_G42470.h1.t1	Cg004G117600
OG0000613	Aa_G231680.h1.t1	Cg003G100850
OG0000614	Aa_G521490.h2.t1, Aa_G521490.h1.t1	Cg003G083720, Cg003G083730
OG0000615	Aa_G197380.h1.t1	Cg004G154140
OG0000615	Aa_G326380.h1.t1	Cg002G055630
OG0000616	Aa_G127190.h1.t1	Cg003G108360
OG0000616	Aa_G457180.h1.t1	Cg002G053120, Cg005G169320
OG0000617	Aa_G46740.h1.t1	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700
OG0000617	Aa_G53300.h1.t1	Cg014G332730, Cg003G076870
OG0000618	Aa_G343690.h1.t1	Cg007G279240
OG0000618	Aa_G1026290.h1.t1	Cg001G013140
OG0000619	Aa_G14050.h1.t1	Cg002G053130
OG0000620	Aa_G271550.h1.t1	Cg006G227500
OG0000620	Aa_G30610.h1.t1, Aa_G30630.h1.t1	Cg007G274540
OG0000621	Aa_G506090.h1.t1	Cg001G035510, Cg007G255970
OG0000622	Aa_G100280.h1.t1	Cg005G192750
OG0000625	Aa_G71620.h1.t1	Cg004G117350
OG0000626	Aa_G430000.h1.t1	Cg007G246760, Cg007G246730, Cg007G246740
OG0000627	Aa_G618320.h1.t1	Cg007G266770, Cg001G013990
OG0000627	Aa_G48350.h1.t1	Cg003G102720
OG0000628	Aa_G204260.h1.t1, Aa_G514210.h1.t1	Cg004G135400, Cg006G208420
OG0000630	Aa_G551820.h1.t1	Cg001G037850, Cg001G037890, Cg007G264980, Cg001G037920, Cg001G037910, Cg001G037900
OG0000632	Aa_G289640.h1.t1	Cg003G076000, Cg002G045850
OG0000633	Aa_G490390.h1.t1	Cg002G066750
OG0000633	Aa_G706650.h1.t1	Cg007G281520
OG0000634	Aa_G499040.h1.t1, Aa_G635340.h1.t1	Cg003G106960, Cg003G106970
OG0000634	Aa_G535280.h1.t1	Cg003G106980
OG0000635	Aa_G119390.h1.t1	Cg005G176520
OG0000636	Aa_G547010.h1.t1	Cg008G286670
OG0000636	Aa_G547020.h1.t1	Cg005G180860, Cg008G286680, Cg008G286690
OG0000641	Aa_G399650.h1.t1	Cg004G138830
OG0000642	Aa_G245630.h1.t1	Cg001G039280, Cg001G039290
OG0000645	Aa_G509810.h1.t1	Cg001G028030
OG0000646	Aa_G247610.h1.t1	Cg002G068200
OG0000646	Aa_G14610.h1.t1	Cg004G117060
OG0000647	Aa_G478950.h2.t1, Aa_G478950.h1.t1	Cg008G283720
OG0000648	Aa_G236580.h1.t1, Aa_G236570.h1.t1	Cg007G250430, Cg002G043950
