Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0000379	AT2G02040.1	Cg002G0687400
OG0000379	AT3G54140.1	Cg002G0485400
OG0000379	AT2G02020.1	Cg007G2282900
OG0000379	AT1G62200.3	Cg007G2283000
OG0000380	AT1G21620.1	Cg002G0542500
OG0000381	AT1G78635.1, AT1G78640.1	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000382	AT4G02420.1	Cg008G2911100, Cg014G3033300
OG0000382	AT4G02410.1	Cg003G0721900, Cg014G3033400
OG0000382	AT2G37710.1	Cg005G1556300
OG0000383	AT1G23720.2	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	AT3G28550.1, AT3G54590.3, AT3G54580.1	Cg002G0481200
OG0000384	AT5G46940.1	Cg008G2978800
OG0000384	AT5G46970.1	Cg008G2979000
OG0000384	AT5G46960.1, AT5G46950.1	Cg008G2978900, Cg002G0581400
OG0000386	AT1G33960.2	Cg006G1932300
OG0000388	AT3G17550.1	Cg002G0582500
OG0000388	AT5G23470.1, AT2G02290.1	Cg008G2791800
OG0000390	AT1G22360.1	Cg006G2042700
OG0000391	AT1G73310.1, AT5G36180.1, AT1G73300.1, AT1G73280.1	Cg007G2503200
OG0000391	AT3G12203.1	Cg008G2730400
OG0000392	AT1G17020.1	Cg006G2094500
OG0000392	AT4G25300.1, AT4G25310.1	Cg001G0314800, Cg001G0150700
OG0000393	AT5G39110.1, AT5G39100.1, AT5G39180.1, AT5G39150.1, AT5G39120.1	Cg001G0360200, Cg001G0359400
OG0000395	AT1G14080.1	Cg006G2123300
OG0000395	AT2G15390.2	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300
OG0000397	AT3G17710.1	Cg004G1242500
OG0000397	AT2G17310.1	Cg004G1408400, Cg004G1407400
OG0000398	AT5G17167.1	Cg004G1333300, Cg004G1361200
OG0000399	AT1G56330.1	Cg007G2336800
OG0000399	AT1G09180.1	Cg006G2172500
OG0000402	AT5G66900.2	Cg003G1060100
OG0000402	AT5G66890.1	Cg003G1060300
OG0000402	AT5G66910.1	Cg003G1060200
OG0000403	AT4G03440.1	Cg005G1705000
OG0000405	AT3G14490.1	Cg004G1207200
OG0000405	AT1G33750.1	Cg006G1933600
OG0000405	AT3G29410.1	Cg008G2665000
OG0000405	AT1G31950.3	Cg004G1207300
OG0000406	AT3G46040.1	Cg002G0569000
OG0000406	AT1G07770.1, AT5G59850.1	Cg003G0989200, Cg006G2186200
OG0000407	AT1G03300.1	Cg006G2233500
OG0000407	AT1G26540.1	Cg006G2015800
OG0000409	AT1G28610.2, AT1G31550.2, AT1G28600.1	Cg006G1989000
OG0000409	AT1G28580.1, AT1G28570.1	Cg006G1989100, Cg006G1989400
OG0000411	AT3G42940.1, AT2G24285.2	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800
OG0000411	AT2G24480.1, AT5G43200.1, AT3G28620.1, AT2G24460.1	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	AT5G16570.1	Cg008G2729800
OG0000412	AT5G37600.1	Cg001G0336400
OG0000412	AT1G66200.3	Cg007G2424400
OG0000412	AT3G17820.1	Cg004G1243600
OG0000413	AT3G13662.1	Cg004G1196800
OG0000413	AT1G55210.1	Cg006G1789400
OG0000413	AT5G49040.1	Cg008G2862700, Cg008G2848300
OG0000414	AT1G62500.1	Cg007G2278800
OG0000414	AT2G10940.1	Cg004G1355800
OG0000414	AT4G15160.1	Cg001G0257700
OG0000419	AT2G35250.1	Cg005G1580600
OG0000419	AT4G17505.1	Cg001G0227700
OG0000420	AT2G42550.1	Cg005G1505100
OG0000420	AT5G27510.1	Cg008G2828400
OG0000420	AT5G12090.1	Cg008G2687800
OG0000421	AT5G52640.1	Cg003G0909400
OG0000421	AT5G56030.2, AT5G56010.1, AT5G56000.1	Cg003G0948500
OG0000424	AT5G54640.1	Cg003G0934600
OG0000424	AT4G27230.1	Cg001G0130900
OG0000425	AT5G35190.2	Cg008G2926100
OG0000429	AT3G58410.1	Cg002G0441000
OG0000430	AT4G21980.2	Cg001G0184100
OG0000430	AT4G04620.1	Cg003G0855500, Cg003G0741900
OG0000430	AT1G62040.1	Cg007G2284200
OG0000431	AT1G60130.1, AT1G60110.2, AT1G60095.1	Cg007G2305800
OG0000431	AT1G57570.1	Cg007G2292300
OG0000432	AT1G48800.1	Cg006G1844700
OG0000432	AT4G20230.2	Cg001G0199300
OG0000433	AT4G27170.1, AT4G27140.1, AT4G27150.1, AT4G27160.1	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000436	AT3G46000.2	Cg002G0569200
OG0000436	AT5G59880.1	Cg003G0989600
OG0000436	AT5G59890.1	Cg003G0989700
OG0000436	AT3G46010.2	Cg002G0569300
OG0000437	AT5G56710.1, AT4G26230.1	Cg003G0956000
OG0000437	AT2G19740.1	Cg004G1434600
OG0000438	AT3G44090.1, AT3G44080.1, AT3G44060.1, AT3G42770.1, AT3G44810.1	Cg002G0595900
OG0000439	AT1G71880.1	Cg007G2488100
OG0000439	AT5G06170.1, AT1G66570.1, AT2G14670.1, AT5G43610.1	Cg008G2633900
OG0000440	AT5G48980.1	Cg008G2848800, Cg008G2863700, Cg008G2848900
OG0000442	AT5G61310.1	Cg003G1003800
OG0000442	AT2G47380.1, AT5G40382.1	Cg002G0405900, Cg005G1455600
OG0000443	AT4G32390.1	Cg001G0079100
OG0000443	AT2G25520.1	Cg005G1729000
OG0000443	AT5G11230.1	Cg008G2679500
OG0000443	AT5G25400.1	Cg008G2810300
OG0000444	AT2G31390.1	Cg005G1618300
OG0000444	AT3G59480.1	Cg002G0432100
OG0000444	AT1G06020.1	Cg006G2204700
OG0000445	AT5G23740.1	Cg008G2794000
OG0000445	AT4G30800.1	Cg002G0538400
OG0000446	AT5G22730.1	Cg008G2784200
OG0000447	AT3G52580.1	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	AT3G28360.1	Cg002G0634800
OG0000448	AT3G28345.1	Cg001G0291100, Cg002G0634600
OG0000449	AT3G58950.1	Cg005G1709300
OG0000449	AT3G58930.1	Cg002G0436700
OG0000449	AT3G03040.1, AT3G03030.1	Cg004G1092100
OG0000450	AT1G51480.1, AT5G43740.1, AT5G43730.1	Cg008G2934300
OG0000451	AT4G22100.1	Cg001G0182900
OG0000451	AT1G60090.1, AT1G60270.1, AT1G60260.1	Cg007G2304500, Cg007G2304600
OG0000451	AT1G45191.1	Cg005G1452000
OG0000457	AT1G04480.1	Cg004G1104700
OG0000458	AT1G29090.1	Cg006G1986400
OG0000458	AT1G29110.1	Cg006G1986200
OG0000458	AT1G29080.1	Cg006G1986600, Cg006G1986700, Cg006G1986500
OG0000460	AT3G13520.1	Cg004G1195400
OG0000460	AT5G56540.1	Cg003G0954600
OG0000463	AT1G35190.1	Cg006G1916900
OG0000463	AT3G46490.1	Cg002G0564400, Cg004G1391200
OG0000464	AT1G02220.1, AT3G04420.1	Cg006G2243700
OG0000464	AT1G02250.1	Cg006G2243600
OG0000466	AT4G03570.1, AT4G03590.1	Cg003G0733700, Cg003G0864700
OG0000466	AT3G05685.1	Cg004G1118900, Cg004G1119000
OG0000467	AT5G25410.1	Cg008G2809700, Cg008G2810500
OG0000467	AT5G25415.1	Cg008G2810700
OG0000468	AT2G30385.1	Cg005G1559000
OG0000468	AT2G30615.1	Cg005G1571200
OG0000469	AT2G42740.1	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000471	AT4G13820.1	Cg001G0275900
OG0000471	AT4G13920.1, AT4G13880.1, AT4G13810.2	Cg001G0274700
OG0000472	AT1G36095.1, AT5G33406.1	Cg006G1852500, Cg006G1852400
OG0000473	AT1G02190.1	Cg006G2256500
OG0000473	AT1G02205.3	Cg006G2256600
OG0000473	AT2G37700.3	Cg005G1556400
OG0000474	AT1G04300.3	Cg006G2224000
OG0000474	AT5G43560.1	Cg008G2932300
OG0000474	AT4G16045.1	Cg004G1435300
OG0000475	AT1G44810.1, AT4G00250.1, AT4G00238.1	Cg001G0281200, Cg003G0806900
OG0000475	AT4G00390.1, AT1G61730.1	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27580.1, AT5G27944.1, AT5G26950.1, AT5G27070.1	Cg008G2824600, Cg008G2823100
OG0000477	AT5G62540.1	Cg003G1015900
OG0000477	AT2G02760.1	Cg002G0683200
OG0000477	AT1G14400.1	Cg006G2119800
OG0000480	AT2G02100.1	Cg002G0686500
OG0000481	AT1G58360.1	Cg007G2316200
OG0000481	AT1G10010.2	Cg006G2163200
OG0000483	AT5G48375.1	Cg008G2838300, Cg008G2881400
OG0000483	AT5G25980.2, AT5G26000.1	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	AT4G30290.1	Cg001G0099600
OG0000484	AT4G30280.1, AT1G65310.2	Cg001G0099700
OG0000485	AT4G23380.1	Cg001G0170000
OG0000485	AT4G23350.1, AT4G23365.1, AT4G23355.1, AT4G23360.1	Cg001G0170200, Cg001G0170300
OG0000485	AT4G23373.1, AT4G23370.1	Cg001G0170100
OG0000485	AT2G20170.1	Cg002G0629300
OG0000485	AT4G23390.1	Cg001G0169900
OG0000486	AT1G18760.1	Cg006G2077700, Cg006G2077400
OG0000486	AT1G18770.1	Cg006G2046700
OG0000492	AT3G54700.1	Cg002G0480000
OG0000492	AT2G32830.1	Cg005G1604600
OG0000492	AT2G38940.1	Cg005G1542600
OG0000493	AT5G40070.1, AT5G41200.1, AT5G40220.1, AT5G40120.1, AT5G39810.1, AT5G39750.1, AT5G37415.1, AT5G38740.1	Cg001G0372000, Cg001G0372900, Cg001G0372700
OG0000494	AT3G52320.1	Cg002G0505000
OG0000494	AT3G52510.1	Cg002G0503300, Cg002G0502700
OG0000495	AT3G46190.2, AT1G58270.1	Cg007G2505700
OG0000496	AT3G47760.3	Cg002G0550100
OG0000496	AT3G47770.2	Cg002G0550000, Cg002G0550200
OG0000496	AT3G47740.1	Cg002G0550400
OG0000496	AT3G47780.1	Cg002G0549900
OG0000497	AT1G72730.1	Cg007G2497600
OG0000497	AT1G54270.1	Cg006G1791500
OG0000499	AT3G20370.1	Cg004G1270900
OG0000500	AT1G67090.1	Cg007G2437500, Cg001G0350900
OG0000501	AT1G32940.1	Cg006G1943100
OG0000501	AT1G32950.1, AT1G32960.1	Cg006G1943000
OG0000501	AT4G10540.1	Cg003G0770600
OG0000502	AT5G39280.1, AT5G39300.1, AT5G39270.1, AT5G39290.1	Cg001G0361300, Cg001G0361000, Cg001G0361200
OG0000502	AT5G39310.1	Cg001G0361400, Cg001G0361500
OG0000506	AT2G17360.1	Cg003G0974000, Cg004G1409000, Cg005G1549700
OG0000506	AT5G07090.1	Cg008G2642900
OG0000509	AT2G03020.1, AT4G16540.1	Cg001G0239400
OG0000509	AT4G16545.1	Cg001G0239300
OG0000509	AT4G16555.1	Cg006G1849600
OG0000510	AT5G40240.2	Cg001G0374100
OG0000510	AT5G40230.1	Cg001G0373900, Cg001G0374000
OG0000514	AT2G10975.1, AT3G29645.1	Cg003G0885900
OG0000514	AT3G29637.2	Cg007G2284800, Cg003G0886000
OG0000517	AT5G17090.1	Cg008G2735300, Cg008G2734500
OG0000518	AT5G12420.1	Cg008G2691300
OG0000519	AT5G65940.1	Cg007G2307700
OG0000519	AT2G30660.1	Cg005G1626000, Cg005G1626100
OG0000520	AT1G12672.2	Cg006G2137100
OG0000521	AT5G65050.3, AT5G65060.1, AT1G77080.8	Cg003G0877500, Cg003G0829700
OG0000522	AT5G02610.2	Cg008G2598200
OG0000522	AT3G55170.1	Cg005G1538400
OG0000522	AT3G09500.1	Cg004G1154500
OG0000523	AT5G27100.1	Cg001G0086500
OG0000524	AT4G11770.1	Cg003G0755700
OG0000524	AT4G11750.1	Cg003G0755600, Cg003G0755500
OG0000525	AT2G43440.1, AT2G43445.1	Cg005G1498900
OG0000529	AT1G58430.1	Cg007G2309800
OG0000529	AT2G31540.1	Cg005G1616800
OG0000529	AT2G30220.1, AT2G30310.1	Cg005G1629800
OG0000531	AT5G25180.1, AT5G25140.1	Cg008G2807300, Cg008G2806900
OG0000534	AT1G67390.1, AT5G35945.1, AT3G43410.1, AT1G78470.1	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000
OG0000535	AT5G42500.1, AT5G42510.1	Cg006G2037200
OG0000535	AT1G65870.1	Cg002G0443600, Cg002G0443700
OG0000536	AT5G52090.1, AT5G37150.1	Cg007G2348700, Cg001G0329500
OG0000536	AT5G37165.1	Cg001G0329600
OG0000536	AT4G05540.1	Cg003G0746800
OG0000537	AT3G07820.1	Cg004G1142700
OG0000537	AT5G48140.1	Cg008G2881500
OG0000537	AT3G07840.1	Cg004G1142800
OG0000539	AT2G29360.1	Cg005G1640600
OG0000542	AT1G10430.1	Cg006G2159400
OG0000542	AT1G59830.1	Cg007G2309500
OG0000542	AT1G69960.1	Cg007G2470000
OG0000543	AT5G45080.1	Cg008G2954100
OG0000543	AT5G45070.1	Cg008G2953900
OG0000546	AT5G03390.1	Cg008G2605100
OG0000547	AT2G43590.1	Cg005G1493600
OG0000547	AT2G43580.1	Cg005G1493700
OG0000548	AT2G23570.1	Cg005G1754100
OG0000549	AT2G33060.1	Cg005G1602400
OG0000549	AT2G33050.1	Cg005G1602500
OG0000552	AT3G58200.1	Cg002G0442400
OG0000553	AT3G24830.1	Cg004G1319500
OG0000553	AT5G48760.1	Cg008G2867400, Cg008G2851700
OG0000553	AT3G07110.2	Cg004G1135200
OG0000554	AT4G12480.1, AT4G12490.1, AT4G12500.1	Cg003G0748800, Cg003G0748900
OG0000555	AT5G01480.1	Cg002G0524800
OG0000555	AT3G21210.1	Cg004G1279400
OG0000556	AT1G62225.1	Cg007G2282000
OG0000556	AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1	Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	AT2G23000.1	Cg005G1759000
OG0000557	AT2G22970.3, AT2G22920.2	Cg005G1759100
OG0000561	AT5G39320.1	Cg001G0361600
OG0000561	AT3G29360.1	Cg002G0623100
OG0000561	AT5G15490.1	Cg008G2719500
OG0000562	AT2G27530.1	Cg005G1666300
OG0000562	AT5G22440.1	Cg008G2782500
OG0000563	AT1G23410.1	Cg006G2032000
OG0000564	AT3G61111.1	Cg009G2987700, Cg008G2887400
OG0000564	AT5G47930.1	Cg005G1472300
OG0000565	AT1G11580.2	Cg006G2147600
OG0000566	AT1G57750.1	Cg008G2922600
OG0000566	AT1G65340.1	Cg008G2922700
OG0000567	AT4G15056.1	Cg001G0258600, Cg001G0258700
OG0000569	AT5G67240.1	Cg003G1056500
OG0000569	AT3G50090.1	Cg002G0527400
OG0000569	AT5G05540.1	Cg008G2627200
OG0000570	AT1G35890.1, AT3G46565.1	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000572	AT5G42210.1	Cg008G2913100
OG0000573	AT4G05110.2, AT4G05120.1	Cg003G0860600, Cg003G0737400
OG0000579	AT3G02080.1	Cg004G1082100
OG0000580	AT2G31335.1	Cg005G1618900
OG0000581	AT5G20560.1	Cg008G2770000
OG0000581	AT1G33220.1, AT5G20330.1, AT5G20340.1	Cg008G2768400
OG0000582	AT3G44540.1	Cg002G0587100
OG0000582	AT3G44560.1, AT3G44550.1	Cg002G0587000
OG0000583	AT1G53500.1	Cg006G1800700
OG0000583	AT1G78570.1	Cg007G2556600
OG0000583	AT3G14790.2	Cg004G1209700
OG0000584	AT1G61580.1	Cg007G2288800
OG0000584	AT1G43170.1	Cg006G1880800, Cg008G2909200
OG0000585	AT3G56530.1	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700
OG0000587	AT1G20795.1, AT1G20800.1	Cg006G2058800
OG0000587	AT1G20790.1	Cg006G2059000
OG0000588	AT2G29480.1, AT2G29490.1, AT2G29470.1	Cg005G1638900
OG0000588	AT2G29460.1	Cg005G1639200, Cg005G1639100
OG0000589	AT5G55190.1	Cg003G0940500
OG0000589	AT5G20020.1	Cg008G2765300
OG0000590	AT5G39080.1	Cg001G0358800
OG0000590	AT5G39050.1	Cg001G0358700
OG0000591	AT1G66970.2	Cg007G2435900
OG0000591	AT4G26690.1	Cg001G0135900
OG0000591	AT5G55480.1	Cg003G0943100
OG0000592	AT1G78580.1	Cg007G2556700
OG0000592	AT4G27550.1	Cg001G0127500
OG0000593	AT1G77940.1	Cg007G2550300
OG0000593	AT1G36240.1	Cg006G1904600
OG0000595	AT1G74090.1	Cg007G2511900
OG0000596	AT2G24210.1	Cg005G1743600
OG0000596	AT3G25820.1, AT3G25830.1, AT3G25810.1	Cg002G0669900
OG0000598	AT4G35120.1	Cg003G0786400
OG0000599	AT4G39200.1	Cg001G0010300
OG0000600	AT1G02830.1	Cg006G2238000
OG0000600	AT5G27770.1	Cg008G2826000
OG0000601	AT2G41840.1	Cg007G2313300
OG0000601	AT3G57490.1	Cg005G1511900, Cg006G2162600
OG0000602	AT4G32670.1	Cg001G0075300
OG0000604	AT5G41520.1	Cg001G0387500
OG0000604	AT4G25740.1	Cg001G0145900, Cg003G0909500
OG0000605	AT4G01220.1	Cg003G0707100, Cg014G3048400
OG0000605	AT4G01750.1, AT4G01770.2	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000606	AT5G45050.1	Cg008G2957800
OG0000609	AT2G17070.1	Cg004G1405600
OG0000609	AT2G17080.1	Cg004G1405800
OG0000613	AT3G53230.1	Cg002G0494900
OG0000613	AT3G09840.1	Cg004G1157600
OG0000615	AT5G48010.2, AT4G15340.1, AT4G15370.1	Cg001G0254900
OG0000615	AT3G29255.1, AT5G36150.1	Cg007G2324700
OG0000616	AT4G31100.1, AT4G31110.1	Cg001G0091900
OG0000616	AT1G19390.1	Cg006G2071400
OG0000617	AT5G05870.1	Cg008G2630600
OG0000617	AT5G05900.1	Cg008G2630800
OG0000617	AT5G05880.1, AT5G05890.1	Cg008G2630700, Cg005G1669000
OG0000618	AT5G01750.2	Cg008G2585500
OG0000618	AT3G11740.1	Cg004G1177500
OG0000620	AT4G13300.1, AT4G13280.2	Cg001G0285200
OG0000621	AT3G57730.1	Cg002G0447400
OG0000621	AT3G57710.1	Cg002G0447700
OG0000622	AT5G60670.1	Cg003G0997100
OG0000623	AT2G18020.1	Cg004G1416200
OG0000623	AT3G51190.1	Cg002G0516500
OG0000623	AT4G36130.1	Cg001G0038700
OG0000624	AT2G43730.1, AT2G43740.1	Cg005G1492000
OG0000625	AT3G13350.1	Cg004G1193700
OG0000625	AT1G55650.1	Cg006G1785900
OG0000626	AT1G13080.1	Cg006G2132700
OG0000627	AT1G60500.1	Cg007G2303100, Cg007G2303000
OG0000628	AT4G33830.1, AT4G33840.1	Cg008G2868500
OG0000628	AT4G33860.1	Cg001G0063400, Cg001G0063500
OG0000635	AT5G60770.1	Cg003G0998100
OG0000635	AT1G08090.1	Cg006G2183300, Cg006G2183400
OG0000636	AT5G59845.1	Cg003G0989100
OG0000636	AT1G10588.1	Cg001G0278600
OG0000637	AT3G46060.1	Cg002G0568900
OG0000637	AT5G59840.1	Cg003G0989000
OG0000637	AT3G53610.1	Cg002G0490200
OG0000638	AT5G59820.1	Cg003G0988800
OG0000638	AT3G46070.1	Cg002G0568800
OG0000638	AT3G46090.1, AT3G46080.1	Cg002G0568700
OG0000639	AT3G61600.1	Cg002G0414400
OG0000639	AT2G46260.1	Cg005G1466800
OG0000640	AT4G29273.1, AT2G22121.1, AT4G09153.1, AT4G29283.1, AT4G29280.1	Cg001G0109100
OG0000641	AT5G56600.1	Cg003G0955100
OG0000641	AT4G29350.1	Cg001G0108600
OG0000641	AT2G19760.1	Cg004G1435200
OG0000642	AT2G46450.1	Cg005G1464800
OG0000642	AT2G46430.1	Cg005G1464900
OG0000643	AT5G02960.1	Cg008G2601200
OG0000646	AT3G53420.1	Cg002G0492500
OG0000646	AT2G37170.2, AT2G37180.1	Cg005G1562100
OG0000649	AT1G18080.1	Cg006G2084600
OG0000649	AT1G48630.1	Cg006G1846700
OG0000649	AT3G18130.1	Cg004G1246700
OG0000650	AT3G19020.1	Cg004G1256000
OG0000650	AT2G15880.1	Cg004G1394700
OG0000650	AT4G33970.1	Cg001G0061800
OG0000652	AT3G03080.1	Cg004G1092500
OG0000652	AT5G16990.1, AT5G16970.1, AT5G17000.1	Cg008G2733700
OG0000653	AT2G47610.1	Cg002G0402200
OG0000655	AT3G14600.1, AT1G29965.1	Cg004G1208000, Cg005G1588600, Cg006G1974500
OG0000656	AT2G03240.1	Cg002G0680000
OG0000656	AT1G14040.1	Cg006G2123600
OG0000658	AT5G23360.1, AT5G23350.1, AT5G23370.1	Cg008G2790800, Cg008G2790600
OG0000659	AT2G13760.1, AT4G10230.1, AT1G24380.1	Cg004G1398000
OG0000660	AT5G56075.1	Cg003G0949100
OG0000660	AT5G56060.1	Cg003G0949000
OG0000661	AT2G47550.1	Cg005G1453700
OG0000661	AT1G02810.1	Cg006G2238400
OG0000661	AT4G02330.1	Cg003G0720700, Cg014G3034900
OG0000662	AT1G26890.1, AT1G22000.1	Cg008G2616700, Cg008G2616000
OG0000663	AT1G18540.1	Cg006G2080200
OG0000663	AT1G74050.1, AT1G74060.1	Cg007G2511500
OG0000664	AT1G63570.2	Cg007G2269100
OG0000665	AT3G16080.1	Cg002G0614100
OG0000666	AT4G23590.1	Cg001G0168000
OG0000666	AT4G23600.1	Cg001G0167900
OG0000668	AT3G57640.1	Cg002G0448300
OG0000668	AT1G67470.1, AT1G65250.1, AT1G65190.1	Cg007G2410000, Cg007G2398800
OG0000669	AT1G22780.1, AT1G34030.1, AT4G09800.1	Cg003G0782800, Cg006G2038700, Cg006G1927100
OG0000671	AT4G12190.1, AT4G12220.1, AT4G12210.1, AT4G05350.1, AT4G12150.1, AT4G12140.1	Cg003G0751500
OG0000672	AT4G11580.1	Cg003G0757400
OG0000673	AT1G05240.1, AT1G05250.1	Cg006G2213600
OG0000674	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04037.1, AT2G04031.1, AT2G04041.1, AT3G11990.1, AT1G45190.1, AT1G47450.1, AT1G47470.1	Cg004G1179700
OG0000678	AT5G08670.1, AT5G08690.1	Cg003G0772100, Cg003G0772000
OG0000679	AT2G32060.1	Cg005G1611800
OG0000679	AT1G15930.1	Cg006G2104400
OG0000680	AT2G34250.1	Cg005G1590300
OG0000680	AT1G29310.1	Cg006G1983600
OG0000681	AT3G15980.5	Cg004G1224000
OG0000681	AT1G52360.2	Cg006G1811500
OG0000682	AT2G41910.1	Cg005G1511200, Cg005G1507500, Cg005G1511100
OG0000682	AT2G41920.1, AT5G27790.1, AT2G34290.1	Cg005G1511000
OG0000683	AT3G29160.1	Cg002G0627000
OG0000683	AT3G01090.2	Cg004G1081000
OG0000683	AT5G39440.1	Cg001G0362700
OG0000684	AT2G42790.1	Cg005G1502400
OG0000684	AT3G58740.1	Cg002G0438100, Cg002G0438000
OG0000684	AT3G58750.1	Cg002G0437900
OG0000685	AT3G02480.1	Cg004G1086000
OG0000686	AT1G27030.1	Cg006G2021700
OG0000686	AT1G27020.1	Cg006G2021600
OG0000687	AT1G43910.1	Cg006G1878700
OG0000690	AT4G33270.1, AT4G33260.1	Cg001G0069100
OG0000690	AT5G27570.1, AT5G26900.1, AT5G27080.1	Cg008G2760300
OG0000691	AT5G15840.1	Cg008G2722900
OG0000691	AT5G15850.1	Cg008G2723000
OG0000691	AT3G02380.1	Cg004G1085100
OG0000692	AT3G52000.1, AT3G52010.1, AT2G05850.1	Cg008G2872000, Cg008G2897300, Cg002G0508700
OG0000693	AT3G53870.1, AT2G31610.1, AT5G35530.1	Cg005G1616400
OG0000694	AT2G32530.1, AT2G32540.1	Cg005G1607700
OG0000694	AT2G32610.1	Cg005G1607100
OG0000695	AT4G16520.1	Cg001G0239600
OG0000695	AT2G45170.1	Cg005G1477800
OG0000696	AT3G49310.1	Cg002G0534900
OG0000696	AT1G64650.1	Cg007G2257500
OG0000696	AT4G27720.1	Cg001G0125500
OG0000697	AT5G60090.1	Cg003G0792400, Cg003G0992000
OG0000698	AT4G29390.1, AT2G19750.1, AT5G56670.1	Cg003G0955700, Cg001G0108300
OG0000699	AT2G22050.1	Cg005G1768200
OG0000700	AT1G51120.1	Cg006G1823200
OG0000700	AT1G50680.1	Cg006G1827000
OG0000702	AT2G41790.1	Cg005G1512500
OG0000703	AT2G39890.1	Cg005G1533100
OG0000703	AT3G55740.1	Cg002G0467800
OG0000705	AT2G40010.1	Cg005G1531700
OG0000705	AT3G11250.1	Cg004G1172600, Cg004G1151500
OG0000706	AT2G46860.1	Cg005G1460600
OG0000706	AT4G01480.1	Cg014G3038400, Cg003G0717200
OG0000706	AT1G01050.1	Cg006G2244600
OG0000707	AT2G44120.2	Cg005G1488500
OG0000707	AT2G01250.1	Cg002G0695400
OG0000707	AT3G13580.1	Cg004G1196100
OG0000708	AT3G16430.1, AT3G16420.1	Cg004G1229100
OG0000708	AT3G16460.1	Cg004G1229400
OG0000710	AT2G23510.1	Cg005G1754500
OG0000710	AT2G25150.1	Cg003G0925700
OG0000713	AT2G07200.1	Cg007G2385100
OG0000714	AT2G28010.1, AT2G28040.1, AT2G28030.1, AT2G28220.1, AT2G28225.1	Cg005G1654700, Cg005G1654600
OG0000715	AT5G24410.1	Cg008G2800800
OG0000715	AT3G49360.1	Cg002G0534300, Cg008G2939200
OG0000715	AT5G24420.1	Cg008G2800900
OG0000716	AT1G55490.1	Cg006G1787400
OG0000716	AT3G13470.1	Cg004G1194900
OG0000716	AT5G56500.1	Cg003G0954200
OG0000717	AT1G14320.1	Cg006G2120700
OG0000717	AT1G26910.1	Cg006G2020100
OG0000717	AT1G66580.1	Cg007G2467500
OG0000718	AT3G26170.1, AT3G26180.1	Cg002G0665700
OG0000718	AT3G26150.1, AT3G26160.1	Cg002G0665900, Cg002G0665800
OG0000719	AT5G51950.1	Cg003G0902400
OG0000720	AT3G62750.2, AT3G62740.1	Cg007G2302600
OG0000721	AT1G10747.1, AT1G10745.1	Cg005G1646700
OG0000722	AT2G05970.1	Cg004G1081500, Cg004G1082400
OG0000723	AT2G02250.1	Cg002G0685300
OG0000724	AT3G45950.1	Cg001G0031300
OG0000725	AT5G51000.1, AT3G19560.1	Cg007G2284700
OG0000726	AT1G69090.1	Cg007G2460600, Cg006G2072800, Cg006G2072700
OG0000728	AT5G17540.1	Cg008G2739200
OG0000729	AT2G27420.1	Cg005G1669800
OG0000729	AT3G49340.1	Cg002G0534600
OG0000730	AT1G80780.3	Cg007G2570400
OG0000730	AT2G32070.1	Cg005G1611700
OG0000730	AT1G15920.1	Cg006G2104500
OG0000731	AT1G29720.1	Cg006G1977700
OG0000732	AT5G25260.1	Cg008G2808400
OG0000732	AT5G25250.1	Cg008G2808300
OG0000732	AT5G64870.1	Cg003G1040800
OG0000733	AT5G64140.1	Cg008G2610100, Cg004G1160100
OG0000736	AT5G59310.1	Cg003G0983300, Cg003G0983400
OG0000737	AT4G02570.1	Cg003G0724000, Cg014G3030700
OG0000737	AT1G02980.1, AT1G43140.1	Cg006G2236400
OG0000738	AT5G03690.1	Cg008G2608200
OG0000738	AT2G36460.1	Cg005G1568700
OG0000738	AT3G52930.1	Cg002G0498200
OG0000739	AT3G29375.1	Cg006G1821800
