Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0000294	Ag002G0131200, Ag002G0131300, Ag002G0131600, Ag002G0130900, Ag002G0131500, Ag002G0130700	AT1G31000.1
OG0000295	Ag033G3520500, Ag033G3520300	AT1G43010.1
OG0000295	Ag013G1715800	AT1G28020.1
OG0000295	Ag014G1932700, Ag014G1932800	AT3G11380.1, AT3G11350.1
OG0000296	Ag031G3329800, Ag004G0650600	AT5G59090.1, AT5G59120.1
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	AT5G58820.1
OG0000300	Ag007G0928400	AT1G32420.1
OG0000300	Ag031G3326500, Ag014G2087000, Ag031G3322500	AT3G56670.1
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	AT2G44630.1, AT2G44700.1
OG0000301	Ag031G3347600	AT4G02310.1
OG0000303	Ag039G4329900	AT5G28730.1
OG0000303	Ag029G3119400	AT3G30525.1
OG0000304	Ag039G4204000	AT4G04090.1
OG0000304	Ag039G4204200, Ag039G4204300	AT3G29740.1, AT2G40440.1
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	AT1G17150.1
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	AT1G43090.1, AT1G43100.1, AT1G43080.1, AT2G15470.1, AT2G15450.1, AT2G15460.1, AT2G26620.1, AT4G13760.1, AT2G40310.1
OG0000306	Ag049G4725900	AT5G38690.1
OG0000307	Ag031G3319400, Ag031G3319300	AT2G04115.1
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	AT1G51240.1, AT1G51250.1, AT1G51230.1
OG0000308	Ag013G1676700, Ag013G1676900, Ag013G1676600, Ag013G1677000	AT5G43370.1, AT5G43350.1
OG0000309	Ag004G0619400	AT1G07940.1, AT1G07930.1, AT5G60390.1, AT1G07920.1
OG0000311	Ag108G5479800, Ag108G5480100, Ag105G5478800, Ag103G5476800, Ag427G5500100, Ag118G5481700, Ag105G5479000, Ag423G5497100, Ag088G5445700, Ag455G5509700, Ag118G5482100, Ag786G5514800, Ag365G5494100, Ag448G5507700, Ag364G5493100, Ag423G5497200, Ag786G5514900, Ag103G5476700, Ag118G5481800, Ag427G5500400, Ag786G5514700, Ag423G5498000, Ag454G5508800, Ag463G5511700, Ag364G5493400, Ag365G5494000, Ag138G5487600, Ag786G5514500, Ag423G5498600, Ag365G5493600, Ag448G5507800, Ag448G5507200, Ag103G5476600, Ag138G5487500, Ag105G5477600, Ag364G5492900, Ag441G5505300, Ag423G5498400, Ag423G5497900, Ag105G5478000, Ag088G5445800, Ag462G5511400, Ag454G5509000, Ag423G5497800, Ag427G5500200, Ag108G5480400, Ag365G5495100, Ag441G5505100, Ag448G5507600, Ag423G5497700, Ag138G5487800, Ag138G5487300, Ag108G5480000, Ag454G5508600, Ag103G5476300, Ag454G5508700, Ag365G5493500, Ag103G5476100, Ag423G5498200, Ag103G5476000, Ag364G5492800, Ag448G5507400, Ag365G5494900, Ag364G5493300, Ag455G5509400, Ag038G4144200, Ag105G5477000, Ag105G5478700, Ag108G5480600, Ag122G5482900, Ag464G5513100, Ag074G5265200, Ag122G5483100, Ag464G5512700, Ag356G5491100, Ag105G5477200, Ag448G5507100, Ag441G5505000, Ag423G5497500, Ag105G5478400, Ag427G5500600, Ag105G5478200, Ag365G5494200, Ag365G5493800, Ag455G5509600, Ag122G5483400, Ag356G5491700, Ag452G5508200, Ag356G5491200, Ag122G5484100, Ag452G5508300, Ag464G5513200, Ag122G5483900, Ag464G5512900, Ag122G5483700, Ag356G5491600, Ag074G5265400, Ag452G5508100, Ag122G5483000, Ag074G5265000, Ag105G5477900, Ag122G5483300, Ag350G5489700, Ag427G5499800, Ag103G5476200, Ag105G5478900, Ag105G5477700	AT2G01021.1
OG0000315	Ag031G3232400	AT5G33355.1, AT3G59930.1
OG0000316	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400	AT3G14680.1, AT3G14640.2
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	AT1G69730.1
OG0000321	Ag001G0019600	AT1G04820.1
OG0000321	Ag004G0557500	AT5G19770.1, AT5G19780.1
OG0000323	Ag034G3926300	AT5G40100.1, AT1G17600.1
OG0000323	Ag034G3927900	AT5G48770.1
OG0000325	Ag034G3702900	AT1G04750.1
OG0000325	Ag034G3703000	AT1G04760.1
OG0000325	Ag013G1671800	AT2G33110.1
OG0000326	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	AT2G03460.1
OG0000327	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200	AT4G19630.1
OG0000328	Ag014G2171700	AT3G20980.1
OG0000328	Ag014G2172300, Ag027G3069500	AT3G21000.1
OG0000329	Ag007G0902000	AT4G14630.1
OG0000330	Ag078G5330800	AT1G72920.1, AT1G72940.1, AT1G72900.1, AT1G72930.1, AT1G72910.1
OG0000330	Ag078G5331200	AT1G72950.1
OG0000330	Ag078G5330400	AT1G72890.2
OG0000330	Ag034G3928200	AT1G17615.1
OG0000331	Ag019G2501200	AT4G01850.1
OG0000331	Ag014G2057000	AT3G17390.1
OG0000332	Ag002G0205300, Ag002G0205000	AT1G61500.3
OG0000332	Ag002G0211300, Ag002G0207100	AT1G61430.1, AT1G61400.2, AT1G61440.2, AT1G61480.1, AT1G61490.1
OG0000332	Ag002G0207600	AT1G61420.2, AT1G61460.1, AT1G61550.1
OG0000335	Ag031G3229600, Ag013G1460500	AT3G60040.3, AT1G06630.1
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	AT1G57660.1, AT1G57860.1
OG0000339	Ag033G3575000, Ag033G3574700	AT5G42590.1
OG0000339	Ag033G3576300	AT4G20235.1
OG0000342	Ag014G2053200, Ag019G2490200, Ag002G0168400	AT3G17570.1, AT3G17265.1
OG0000342	Ag014G2061200, Ag016G2341900	AT3G24700.2
OG0000342	Ag014G1996200	AT3G17530.1
OG0000345	Ag013G1680600	AT5G09490.1
OG0000345	Ag034G3696300, Ag013G1680400	AT1G04270.1
OG0000346	Ag031G3394900	AT3G53280.1
OG0000346	Ag012G1326300	AT3G26200.1
OG0000346	Ag048G4699500, Ag048G4698700, Ag048G4717500	AT3G26190.1
OG0000346	Ag031G3394600	AT3G53290.1, AT5G35715.1, AT3G53305.1, AT3G53300.1
OG0000347	Ag031G3206800	AT3G61430.1
OG0000347	Ag033G3493900, Ag077G5323600	AT4G23400.1
OG0000347	Ag034G3657100	AT1G01620.1
OG0000348	Ag047G4546200, Ag046G4534100	AT3G28330.1
OG0000349	Ag004G0637900	AT5G59680.1
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	AT3G29050.2, AT3G21920.2, AT3G21930.1, AT3G21910.1, AT3G21900.2
OG0000351	Ag014G1940600, Ag014G1940700	AT2G15660.1
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	AT5G60440.1
OG0000357	Ag013G1737900, Ag013G1737600	AT1G29930.1, AT1G29920.1, AT1G29910.1
OG0000357	Ag048G4589500	AT2G34430.1
OG0000359	Ag002G0213600	AT5G54145.1
OG0000359	Ag010G1014300	AT4G27652.1
OG0000359	Ag002G0213300, Ag002G0213000	AT4G27657.1
OG0000361	Ag003G0322100, Ag033G3487500	AT5G32613.1
OG0000362	Ag056G4945200	AT3G30730.2
OG0000362	Ag051G4814600	AT3G30739.1
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	AT3G44970.1
OG0000363	Ag048G4608300, Ag048G4660000	AT1G78490.1
OG0000364	Ag039G4210700, Ag039G4210400	AT2G40560.1, AT2G40500.1
OG0000367	Ag034G4072000, Ag034G4071900	AT1G70030.1, AT1G24200.1, AT5G35610.1
OG0000367	Ag013G1620500	AT5G15030.1, AT5G15040.1, AT5G15025.1, AT1G27250.1, AT1G27220.1
OG0000368	Ag050G4745200	AT3G46690.1
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	AT5G49490.1, AT5G49420.1, AT5G38620.1
OG0000370	Ag011G1254200	AT3G23950.1, AT3G23970.1
OG0000376	Ag002G0228100	AT1G60750.1
OG0000376	Ag034G3795100	AT1G10810.1
OG0000376	Ag002G0232900, Ag002G0228300	AT1G60710.1
OG0000377	Ag011G1079200	AT4G37370.1
OG0000377	Ag011G1079800	AT4G37320.1
OG0000377	Ag011G1079500	AT4G37330.1
OG0000379	Ag074G5273600	AT2G02040.1
OG0000379	Ag031G3376900	AT3G54140.1
OG0000379	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300	AT2G02020.1
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	AT1G62200.3
OG0000380	Ag004G0625500, Ag004G0624000	AT1G35850.1, AT5G59280.1, AT1G21620.1, AT5G60180.1, AT5G60110.1
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	AT1G78635.1, AT1G78640.1
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	AT4G02420.1, AT4G02410.1
OG0000382	Ag039G4301400	AT2G37710.1
OG0000383	Ag031G3366800, Ag031G3366900	AT1G23720.2
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	AT3G28550.1, AT3G54590.3, AT3G54580.1
OG0000384	Ag037G4141500, Ag016G2314300	AT5G46970.1
OG0000384	Ag016G2313300	AT5G46930.1
OG0000384	Ag037G4141600, Ag016G2314200	AT5G46960.1, AT5G46950.1
OG0000388	Ag014G2061300, Ag031G3378600	AT3G17550.1
OG0000388	Ag033G3647100	AT5G54210.1, AT1G20320.1
OG0000388	Ag004G0515600	AT5G23470.1, AT2G02290.1
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	AT2G04930.1, AT3G19595.1
OG0000389	Ag004G0771400, Ag004G0709900, Ag004G0710100	AT5G60610.1
OG0000390	Ag011G1190000	AT1G22340.1
OG0000390	Ag034G4019400	AT1G22380.1
OG0000390	Ag034G4019100, Ag034G4019200	AT1G22370.2, AT1G22360.1
OG0000390	Ag034G4019700, Ag034G4019500	AT1G22400.1
OG0000391	Ag078G5342000, Ag078G5343600	AT1G73310.1, AT5G36180.1, AT1G73300.1, AT1G73280.1, AT1G73290.1, AT1G73270.1
OG0000391	Ag013G1542800, Ag013G1383100, Ag013G1382900	AT3G12203.1
OG0000392	Ag034G3912000	AT1G17020.1
OG0000392	Ag034G3911800, Ag034G3911900, Ag034G3911700	AT1G17010.1
OG0000392	Ag013G1714900	AT4G25300.1, AT4G25310.1
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	AT5G39130.1, AT5G39190.1, AT5G39160.1
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000	AT1G28030.1
OG0000395	Ag034G3851600	AT1G14080.1
OG0000395	Ag044G4484000	AT2G15350.1, AT2G15370.1
OG0000395	Ag034G3851900	AT2G15360.1
OG0000397	Ag014G2028800, Ag014G2028200, Ag014G2028700, Ag014G2028500, Ag014G2033300	AT3G16555.1, AT3G51171.1
OG0000397	Ag014G2062300, Ag014G2062400	AT3G17710.1, AT3G44130.1, AT3G18340.1, AT2G07120.1, AT2G17310.1
OG0000398	Ag061G5026700, Ag061G5027000, Ag061G5026800, Ag061G5026600	AT3G30430.1, AT2G35280.1, AT1G36030.1
OG0000399	Ag019G2495400	AT4G02080.1, AT3G62560.1
OG0000399	Ag002G0270000	AT1G56330.1
OG0000399	Ag034G3765600	AT1G09180.1
OG0000402	Ag013G1364000, Ag004G0419600	AT5G66890.1
OG0000402	Ag004G0419700, Ag014G2065700	AT5G66910.1
OG0000403	Ag013G1686800	AT4G03505.1
OG0000403	Ag034G3913800	AT4G03480.1
OG0000403	Ag032G3438700, Ag032G3428400, Ag001G0026100	AT4G03440.1
OG0000403	Ag003G0314900, Ag013G1690900	AT4G03470.1
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	AT4G05040.1, AT4G14390.1, AT4G14400.1
OG0000404	Ag029G3093000	AT1G23935.1
OG0000405	Ag014G1994700	AT3G29410.1
OG0000406	Ag089G5448800	AT3G46040.1
OG0000406	Ag034G3746500	AT1G07770.1
OG0000406	Ag004G0631900	AT5G59850.1
OG0000407	Ag003G0293200, Ag048G4570300	AT1G03300.1, AT1G26540.1, AT2G47230.2
OG0000407	Ag012G1301300	AT2G47220.1
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	AT1G28610.2, AT1G31550.2, AT1G28600.1
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	AT1G28580.1, AT1G28570.1
OG0000410	Ag033G3520900	AT4G22505.1
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	AT3G42940.1, AT2G24285.2, AT2G24480.1, AT5G43200.1, AT3G28620.1, AT2G24460.1
OG0000412	Ag013G1384500	AT5G16570.1
OG0000412	Ag014G2065800	AT5G37600.1, AT1G66200.3, AT3G17820.1
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	AT3G13662.1
OG0000414	Ag002G0179900	AT1G62500.1
OG0000414	Ag007G0915200	AT4G15160.1
OG0000415	Ag033G3553900, Ag016G2327500	AT2G19365.1
OG0000419	Ag050G4796000, Ag033G3498000, Ag093G5458600	AT2G35250.1, AT2G27320.1, AT2G38255.1, AT4G17505.1
OG0000420	Ag003G0382200, Ag002G0223100, Ag002G0233200	AT2G42550.1
OG0000420	Ag038G4171600	AT5G27510.1
OG0000420	Ag013G1417300, Ag013G1418200, Ag013G1417600	AT5G12090.1
OG0000421	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300	AT5G52640.1
OG0000421	Ag004G0730400, Ag004G0730300	AT5G56030.2, AT5G56010.1, AT5G56000.1
OG0000423	Ag088G5433100, Ag016G2368400	AT3G30200.1, AT1G40087.1
OG0000423	Ag037G4138000, Ag048G4687400	AT1G42700.1
OG0000424	Ag004G0757300	AT5G54640.1
OG0000424	Ag001G0051900	AT1G51060.1
OG0000425	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000	AT5G06630.1, AT2G24980.3, AT4G08400.1, AT4G08410.1
OG0000426	Ag014G1975600, Ag029G3089100, Ag029G3090300, Ag029G3089200, Ag029G3094000, Ag032G3424100, Ag029G3090900, Ag029G3090600, Ag039G4190700	AT1G55947.1
OG0000426	Ag001G0009200	AT2G16810.1
OG0000429	Ag031G3267200	AT3G58410.1
OG0000430	Ag033G3543200	AT4G21980.2
OG0000430	Ag066G5145600	AT4G04620.1
OG0000430	Ag002G0190900	AT1G62040.1
OG0000431	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400	AT1G60130.1, AT1G60110.2, AT1G60095.1
OG0000431	Ag002G0212700	AT1G57570.1
OG0000432	Ag025G2945100	AT1G48820.1
OG0000432	Ag033G3573200, Ag042G4388100	AT4G20210.1, AT3G29110.1
OG0000432	Ag033G3574900	AT4G20230.2, AT1G66020.1, AT4G20200.1, AT3G29190.1
OG0000436	Ag004G0631300	AT3G46000.2, AT5G59880.1
OG0000436	Ag075G5299000	AT5G59890.1
OG0000437	Ag004G0710800	AT5G56710.1, AT4G26230.1
OG0000437	Ag042G4428800	AT2G19740.1
OG0000438	Ag003G0378800	AT3G44180.1
OG0000439	Ag034G4038100	AT1G71890.1, AT5G06170.1, AT1G66570.1, AT2G14670.1, AT5G43610.1
OG0000440	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100	AT5G48980.1, AT5G48990.1, AT2G20380.1
OG0000442	Ag031G3183300	AT5G61310.1
OG0000442	Ag005G0789500	AT5G40382.1
OG0000443	Ag011G1172700	AT4G32390.1
OG0000443	Ag013G1508000	AT5G11230.1
OG0000443	Ag004G0542800	AT5G25400.1
OG0000444	Ag013G1646700	AT2G31390.1
OG0000444	Ag031G3242100	AT3G59480.1
OG0000445	Ag004G0771100, Ag004G0519100	AT5G23740.1
OG0000446	Ag004G0600400, Ag004G0600200, Ag004G0600500	AT5G22730.1
OG0000446	Ag050G4748400	AT5G22720.1
OG0000447	Ag014G1935800	AT3G11510.1, AT2G36160.1, AT3G52580.1
OG0000448	Ag040G4348600	AT3G28390.1, AT3G28360.1, AT3G28380.1, AT3G28415.2
OG0000448	Ag027G3033900	AT3G28345.1
OG0000449	Ag078G5363600, Ag033G3506900, Ag031G3254000	AT3G58940.1, AT3G58930.1
OG0000450	Ag034G3894900	AT1G15890.1
OG0000450	Ag039G4305700	AT1G51480.1, AT5G43740.1, AT5G43730.1
OG0000451	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400	AT1G60090.1, AT1G60270.1, AT1G60260.1, AT5G16580.1, AT1G45191.1
OG0000452	Ag002G0145700, Ag043G4454900	AT1G63205.1
OG0000452	Ag002G0144800	AT1G63200.1
OG0000452	Ag002G0144100	AT1G63190.1
OG0000452	Ag034G3831300	AT1G63206.2
OG0000457	Ag013G1674900	AT1G04480.1
OG0000458	Ag013G1727100	AT1G29090.1
OG0000458	Ag013G1726600	AT1G29080.1
OG0000459	Ag078G5390300	AT3G45920.1
OG0000459	Ag089G5447100	AT3G46410.1, AT3G46355.1
OG0000460	Ag014G1968100	AT3G13520.1
OG0000460	Ag004G0713200	AT5G56540.1
OG0000462	Ag033G3596300, Ag033G3512200	AT4G21030.1, AT4G21050.1
OG0000463	Ag015G2260800, Ag011G1171400	AT1G35190.1
OG0000464	Ag034G3666600, Ag034G3665500, Ag034G3665300, Ag034G3666000, Ag034G3665100, Ag034G3666500, Ag034G3665900, Ag034G3666100	AT1G02220.1, AT3G04420.1, AT1G02250.1, AT1G02230.1
OG0000464	Ag034G3665600, Ag034G3665200	AT3G04410.1
OG0000466	Ag014G1841000, Ag014G1841100	AT3G05685.1
OG0000467	Ag004G0555500	AT5G60380.1
OG0000468	Ag039G4255500, Ag078G5395100	AT1G49790.2, AT2G30385.1, AT2G30615.1
OG0000469	Ag050G4765200, Ag006G0816800	AT2G42740.1
OG0000472	Ag014G2120000	AT1G36095.1
OG0000472	Ag061G5040700	AT5G33406.1
OG0000473	Ag034G3650200	AT1G02190.1
OG0000473	Ag034G3650100	AT1G02205.3
OG0000474	Ag034G3696600	AT1G04300.3
OG0000474	Ag002G0172600	AT4G16045.1
OG0000475	Ag002G0198500	AT4G00390.1, AT1G61730.1
OG0000476	Ag021G2625200, Ag044G4502000, Ag055G4923100, Ag078G5326400	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27580.1, AT5G27944.1, AT5G26950.1, AT5G27070.1
OG0000477	Ag004G0482300	AT5G62540.1
OG0000477	Ag062G5052300	AT2G02760.1
OG0000477	Ag034G3862700	AT1G14400.1
OG0000480	Ag002G0218200	AT1G61070.1
OG0000480	Ag045G4521100, Ag045G4521300	AT2G02130.1
OG0000481	Ag002G0253100	AT1G58360.1
OG0000481	Ag034G3780500	AT1G10010.2
OG0000484	Ag013G1388200, Ag013G1427400, Ag068G5218200	AT5G48070.1
OG0000485	Ag033G3494800	AT4G23350.1, AT4G23365.1, AT4G23355.1, AT4G23360.1
OG0000485	Ag033G3494700, Ag077G5323800	AT4G23373.1, AT4G23370.1, AT2G20170.1, AT4G23390.1
OG0000486	Ag019G2538800	AT1G18770.1
OG0000491	Ag055G4921200	AT3G48290.2, AT3G48310.1, AT3G48320.1
OG0000491	Ag055G4921300	AT3G48300.2
OG0000491	Ag013G1374000	AT3G48280.1
OG0000492	Ag031G3364200	AT3G54700.1
OG0000492	Ag013G1669300	AT2G32830.1
OG0000492	Ag039G4261600, Ag039G4261500	AT2G38940.1
OG0000493	Ag004G0607800	AT5G65330.1, AT4G11250.1
OG0000493	Ag068G5218600	AT4G02235.1
OG0000494	Ag004G0643400	AT3G52330.1, AT1G23037.1, AT3G52320.1
OG0000496	Ag098G5474700	AT3G47740.1
OG0000496	Ag049G4737900, Ag098G5474600	AT3G47780.1
OG0000497	Ag018G2435800	AT1G72730.1
OG0000497	Ag082G5404500	AT3G13920.5
OG0000497	Ag032G3445600	AT1G54270.1
OG0000498	Ag031G3251200, Ag031G3251000	AT3G59120.1
OG0000498	Ag014G1932900	AT3G11390.1, AT3G11385.1, AT3G11370.1, AT3G11402.1
OG0000498	Ag014G1933200	AT1G35610.1, AT3G13760.1
OG0000498	Ag050G4779500	AT2G17590.1, AT2G17600.1
OG0000500	Ag067G5179400	AT1G67090.1
OG0000501	Ag052G4853700	AT1G32950.1, AT1G32960.1
OG0000501	Ag021G2605200	AT4G10550.3
OG0000502	Ag061G5025200	AT5G39280.1, AT5G39300.1, AT5G39270.1, AT5G39290.1, AT5G39260.1
OG0000502	Ag061G5025100	AT5G39310.1
OG0000506	Ag022G2669300, Ag004G0666300	AT2G17360.1, AT5G07090.1, AT5G58420.1
OG0000508	Ag032G3456100, Ag032G3444900	AT1G55070.1
OG0000508	Ag032G3456400	AT1G53815.1
OG0000508	Ag032G3456200	AT1G53550.1
OG0000509	Ag007G0888100	AT2G03020.1, AT4G16540.1
OG0000509	Ag031G3140100	AT4G16545.1, AT4G16555.1
OG0000510	Ag001G0018900, Ag001G0018800, Ag003G0405700	AT5G40240.2
OG0000510	Ag071G5245600	AT5G40230.1
OG0000511	Ag020G2559700, Ag001G0006600, Ag083G5408300	AT2G22930.1, AT4G09500.2
OG0000512	Ag011G1216300, Ag033G3527800	AT3G43980.1, AT3G44010.1, AT4G33865.1
OG0000513	Ag034G3786000	AT1G53350.1
OG0000516	Ag078G5397400, Ag072G5256400, Ag078G5397700, Ag072G5256000, Ag072G5255700, Ag078G5397500, Ag072G5256300	AT1G74875.1
OG0000517	Ag013G1370200	AT5G17100.1, AT5G17110.1
OG0000518	Ag004G0563600	AT5G53380.1
OG0000518	Ag013G1485600	AT5G12420.1, AT5G16350.1
OG0000519	Ag031G3167800	AT5G65940.1
OG0000520	Ag031G3376500, Ag013G1634800	AT1G12663.1
OG0000520	Ag034G3828100	AT1G12665.1
OG0000521	Ag004G0442800, Ag014G2107800, Ag014G2108400, Ag004G0442500	AT5G65080.2, AT5G65070.3
OG0000522	Ag022G2771300, Ag039G4246400	AT5G02610.2
OG0000522	Ag014G1898400	AT3G09500.1
OG0000523	Ag011G1243200	AT4G31710.2
OG0000524	Ag011G1108000, Ag011G1092200, Ag011G1074000, Ag011G1076000, Ag011G1073800, Ag011G1120600, Ag039G4210000, Ag011G1073100, Ag011G1089200, Ag011G1089100	AT4G11745.1
OG0000524	Ag011G1073700	AT4G11770.1, AT4G11750.1
OG0000525	Ag003G0366700	AT2G43260.2
OG0000525	Ag003G0366600	AT2G43270.1
OG0000526	Ag060G5003500, Ag060G5004100	AT5G18720.1
OG0000529	Ag013G1649400	AT2G24560.1
OG0000530	Ag073G5261500, Ag002G0113900, Ag002G0113800, Ag002G0114100, Ag002G0114000, Ag002G0114200, Ag063G5076800, Ag063G5076600, Ag063G5077600, Ag001G0015300, Ag004G0459800, Ag004G0460100	AT5G52770.1, AT5G52760.1, AT5G52750.1
OG0000531	Ag004G0538900, Ag004G0539000, Ag004G0538800, Ag004G0539500	AT5G25130.1, AT5G25120.1, AT5G25180.1, AT5G25140.1
OG0000533	Ag033G3508900, Ag050G4764300	AT1G47890.1
OG0000533	Ag022G2642600	AT1G45616.1
OG0000534	Ag001G0007000, Ag049G4731300	AT1G67390.1, AT5G35945.1, AT3G43410.1, AT1G78470.1
OG0000535	Ag034G4031500, Ag034G4031300	AT5G42500.1, AT5G42510.1, AT1G22900.1
OG0000535	Ag031G3282800, Ag031G3282700, Ag031G3283100	AT1G65870.1
OG0000536	Ag011G1124400, Ag021G2607900, Ag034G3939400	AT5G37160.1
OG0000536	Ag088G5433900	AT5G37165.1
OG0000536	Ag066G5136300	AT4G05540.1, AT5G37030.1
OG0000537	Ag014G1877700	AT3G07820.1
OG0000537	Ag014G1878000, Ag014G1877900, Ag014G1877800	AT3G07840.1
OG0000538	Ag014G2095000, Ag014G2095100	AT3G29635.1
OG0000539	Ag013G1618600, Ag013G1618700, Ag013G1618200	AT2G29370.1
OG0000539	Ag037G4139700	AT2G29350.1
OG0000542	Ag034G3788000	AT1G10430.1
OG0000542	Ag002G0247500	AT1G59830.1
OG0000542	Ag057G4950800, Ag034G4073500	AT1G69960.1
OG0000543	Ag016G2390200, Ag006G0841500	AT5G45080.1
OG0000544	Ag033G3634000, Ag033G3634400	AT4G19870.1
OG0000547	Ag003G0359700, Ag003G0359600, Ag003G0359900	AT2G43590.1
OG0000552	Ag031G3279700, Ag031G3280100, Ag031G3278500	AT3G58200.1
OG0000552	Ag031G3279600, Ag031G3279800, Ag031G3280200	AT3G58210.1
OG0000553	Ag014G2138400, Ag029G3101100	AT3G24830.1
OG0000553	Ag014G1865700	AT3G07110.2
OG0000554	Ag066G5128500, Ag066G5128200, Ag030G3137000	AT4G12470.1, AT4G12480.1, AT4G12490.1, AT4G12500.1
OG0000555	Ag027G3073600	AT5G01480.1
OG0000556	Ag002G0189000, Ag002G0188700, Ag002G0188300, Ag002G0188500, Ag002G0189200	AT1G62225.1, AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1
OG0000557	Ag011G1097200	AT2G22970.3, AT2G22920.2
OG0000561	Ag061G5025000	AT5G39320.1
OG0000561	Ag013G1413000	AT5G15490.1
OG0000562	Ag013G1595300	AT2G27530.1
OG0000562	Ag034G3755300	AT5G22440.1
OG0000563	Ag003G0295900	AT2G47110.1
OG0000564	Ag003G0317300	AT3G61111.1
OG0000564	Ag003G0317200	AT5G47930.1
OG0000565	Ag034G3808900	AT1G11580.2
OG0000568	Ag003G0347100	AT2G44220.1
OG0000569	Ag004G0423500	AT5G67240.1
OG0000569	Ag011G1258500	AT5G05540.1
OG0000570	Ag004G0655400, Ag004G0639600	AT1G35890.1, AT3G46565.1
OG0000571	Ag001G0052400	AT4G39290.1
OG0000571	Ag022G2645300	AT4G34170.1, AT4G33900.1, AT4G23580.1
OG0000571	Ag011G1110100, Ag011G1108600, Ag011G1112300, Ag042G4379900	AT3G43710.1
OG0000572	Ag026G2981800	AT5G42210.1
OG0000573	Ag016G2387100, Ag016G2385900, Ag016G2387200	AT4G05140.1
OG0000573	Ag016G2387500	AT4G05110.2, AT4G05120.1
OG0000579	Ag014G1776500	AT3G02080.1
OG0000579	Ag004G0502800	AT5G61170.1
OG0000579	Ag013G1411900	AT5G15520.1
OG0000580	Ag013G1646100	AT1G06135.1, AT2G31345.1
OG0000581	Ag004G0571100	AT5G20390.1
OG0000581	Ag004G0567300	AT1G33220.1, AT5G20330.1, AT5G20340.1
OG0000582	Ag004G0595000, Ag004G0594900	AT5G22420.1
