Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0000193	Ag014G2035100, Ag014G2034500, Ag014G2034300, Ag014G2034200	AL3G46410, AL3G46450, AL8G22710, AL3G29470
OG0000193	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900	AL1G53610
OG0000195	Ag004G0630200	AL8G36490
OG0000196	Ag048G4576200, Ag048G4575400, Ag075G5300100, Ag011G1221400	AL7G47540
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	AL7G34540, AL7G34550, AL7G34520
OG0000198	Ag039G4275700	AL5G13150, AL5G10520
OG0000198	Ag027G3046500	AL7G42370, AL5G10550
OG0000198	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400	AL1G27020, AL1G45410
OG0000198	Ag034G3875600	AL1G26980, AL1G27000, AL1G27010
OG0000198	Ag034G3844000, Ag033G3487200, Ag077G5316000	AL5G15240
OG0000199	Ag068G5227600, Ag031G3205000	AL1G59580, AL1G61110, AL1G54760
OG0000200	Ag034G3715300, Ag034G3715100, Ag034G3715600	AL1G15400
OG0000200	Ag034G3715200, Ag034G3715500	AL1G42930, AL1G15390
OG0000200	Ag034G3715400	AL1G44070, AL1G44060, AL1G44080
OG0000202	Ag022G2638600, Ag022G2638700, Ag022G2638400, Ag022G2633500, Ag022G2638100, Ag048G4675800	AL6G50960
OG0000202	Ag019G2492100	AL6G50950, AL6G45800, AL2G21130, AL6G42990, AL6G47610
OG0000202	Ag048G4676700	AL6G51540
OG0000203	Ag031G3273700, Ag031G3272800, Ag031G3272600, Ag070G5235400	AL5G39960
OG0000203	Ag031G3304300	AL5G39980, AL5G40000
OG0000203	Ag031G3270000	AL5G40110
OG0000203	Ag031G3270800	AL5G40100
OG0000205	Ag031G3396600	AL4G17770, AL8G20180
OG0000206	Ag003G0367500	AL4G21300
OG0000207	Ag024G2857500	AL429U10020
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	AL4G19750, AL1G65550, AL6G38580, AL7G43560, AL7G51990, AL8G15360, AL3G41540, AL4G19070, AL2G18810, AL3G43060, AL4G18690, AL6G42480, AL8G21750, AL25U10040, AL9U12130, AL6G41070, AL8G20340, AL2G15790, AL3G39650, AL8G19240, AL4G14050
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	AL6G20830
OG0000209	Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000	AL1G43860
OG0000210	Ag003G0329800, Ag003G0330000	AL4G44040
OG0000210	Ag002G0166900	AL2G25640
OG0000210	Ag004G0616900	AL2G23580
OG0000215	Ag061G5039900, Ag040G4337500	AL1G49470, AL9U10420
OG0000215	Ag007G0896700	AL22U10020, AL4G18700, AL6G38570, AL4G16420, AL2G18820
OG0000216	Ag030G3133600	AL6G47230
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	AL6G43900, AL6G44750
OG0000216	Ag002G0262400	AL2G18850
OG0000216	Ag031G3320500	AL5G37800
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	AL7G46090, AL7G49700, AL7G49110, AL7G49680, AL5G28350, AL5G28190, AL7G49120, AL7G43790, AL7G49130, AL7G46120, AL7G47660, AL7G48270, AL7G49950, AL7G48800, AL7G49150, AL7G19770, AL3G52780
OG0000225	Ag061G5039000, Ag048G4599700, Ag048G4599600, Ag048G4599100, Ag048G4599800, Ag048G4598800, Ag048G4598900, Ag048G4598600, Ag034G3762800, Ag048G4598700	AL2G39120
OG0000225	Ag025G2955300	AL2G28790, AL2G39130
OG0000227	Ag014G1926300, Ag014G1926900	AL3G16300, AL3G16310
OG0000229	Ag031G3248700	AL4G17660, AL4G17920, AL4G17900
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	AL5G40710
OG0000230	Ag031G3253600	AL7G52220
OG0000232	Ag047G4548200	AL3G48740, AL1G53480, AL8G13400
OG0000232	Ag010G1010500	AL9U10240, AL5G17720, AL8G21610, AL7G48830, AL3G31430, AL4G15240, AL8G25040
OG0000233	Ag013G1570300	AL6G17860
OG0000233	Ag013G1570500	AL6G17850
OG0000233	Ag031G3246600	AL6G17810, AL6G17910, AL6G17830
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	AL6G12270, AL6G12280, AL6G12310, AL3G47640, AL1G59710, AL1G59720, AL6G12290, AL6G12300
OG0000235	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900, Ag004G0433900, Ag004G0434000	AL1G56900
OG0000237	Ag002G0200000	AL5G33670
OG0000238	Ag034G4055200	AL173U10020, AL2G30290
OG0000238	Ag034G4035700	AL6G40180, AL6G40330
OG0000238	Ag034G4054700	AL2G30370
OG0000241	Ag033G3624000	AL7G32050
OG0000241	Ag033G3623800, Ag033G3623900	AL7G32060
OG0000241	Ag033G3623500	AL7G32080, AL7G32090
OG0000241	Ag066G5155300, Ag087G5425900	AL6G48330
OG0000241	Ag087G5425400, Ag066G5154800	AL6G48290
OG0000241	Ag066G5154900, Ag087G5425500	AL6G48310
OG0000243	Ag013G1732100, Ag013G1731300	nbis-gene-176, AL1G43260
OG0000244	Ag016G2372100	AL6G48830
OG0000244	Ag013G1572000	AL6G49970, AL6G49560
OG0000244	Ag016G2373600	AL6G49960
OG0000246	Ag031G3398800	AL5G34040
OG0000246	Ag054G4896600, Ag039G4258400	AL4G32990
OG0000246	Ag054G4896300	AL4G32970
OG0000246	Ag054G4896400	AL4G32980
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	AL1G46070
OG0000248	Ag011G1065700	nbis-gene-577
OG0000248	Ag034G3929700	nbis-gene-574, nbis-gene-573
OG0000249	Ag047G4539500, Ag046G4528600, Ag033G3520600	AL2G10350
OG0000250	Ag022G2758100, Ag060G5012500, Ag014G1902600	AL7G44880
OG0000250	Ag002G0229300	AL2G21890
OG0000250	Ag002G0159600	AL6G48650
OG0000251	Ag039G4288800	AL5G15050, AL5G15060, AL5G15070
OG0000251	Ag034G3997100	AL5G15090
OG0000251	Ag003G0404600, Ag031G3334700	AL5G15100
OG0000251	Ag004G0694500	AL8G33230
OG0000252	Ag011G1243100	AL7G20350
OG0000253	Ag001G0017800	AL1G66060
OG0000253	Ag014G1951000	AL3G24230
OG0000253	Ag039G4275200, Ag001G0017200	AL1G19520
OG0000254	Ag007G0925500	AL7G39770, AL7G39760, AL7G39740, AL7G39730
OG0000257	Ag048G4688000, Ag048G4688200, Ag048G4688100	AL2G35840
OG0000259	Ag039G4215200, Ag039G4215400, Ag039G4215300	AL6G44930, AL1G15160
OG0000259	Ag014G2073900	AL1G67360
OG0000260	Ag011G1048500	AL7G11510
OG0000262	Ag024G2853300, Ag002G0096900, Ag002G0097100, Ag002G0098000, Ag024G2853000, Ag024G2853600, Ag002G0097600, Ag002G0097200, Ag024G2853800	AL2G11960
OG0000262	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300	AL2G11040
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	AL2G13760, AL6G43420, AL2G11060
OG0000265	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100	AL1G50970
OG0000266	Ag034G3781200, Ag034G3781400	AL8G28560, AL8G28540
OG0000267	Ag020G2562200, Ag002G0262700, Ag051G4814200, Ag060G5001900, Ag033G3497500, Ag029G3120000, Ag045G4507900, Ag038G4178700	AL8G19760
OG0000268	Ag029G3091000	AL3G43630
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	AL8G36240
OG0000269	Ag016G2389000	AL5G25090, AL5G25020
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	AL4G24200
OG0000270	Ag034G3830800, Ag034G3829000, Ag034G3837500, Ag034G3837300, Ag002G0133000	AL2G12510
OG0000270	Ag002G0160600	AL2G12790
OG0000275	Ag014G1804000	AL7G11950, AL8G23520
OG0000275	Ag011G1055200	nbis-gene-421, AL2G17720, AL6G40420, AL6G40440, AL6G40430, AL2G17690
OG0000276	Ag078G5381700, Ag045G4512800, Ag048G4721900	AL8G19610
OG0000276	Ag033G3489400, Ag006G0803600, Ag037G4126900, Ag051G4824600, Ag013G1392400, Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900	AL8G16120
OG0000277	Ag011G1147800	AL3G49100, AL7G10820
OG0000279	Ag066G5133900, Ag016G2336900, Ag006G0843600	AL4G18170, AL8G14530
OG0000279	Ag016G2337700	AL8G14520, AL8G14470, AL8G14510, AL8G14500, AL8G14490, AL8G14480
OG0000283	Ag066G5158700	AL5G34600
OG0000285	Ag033G3606300	AL7G32710
OG0000285	Ag033G3605400	AL7G32730, AL113U10030, AL5G31320, AL113U10010, AL7G25530
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	AL8G15660, AL7G27750
OG0000286	Ag002G0119000	AL3G22250, AL3G22230
OG0000288	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000	AL5G20680, nbis-gene-832, AL6G37470, AL3G45890, AL4G20200, AL3G44720, AL6G42170, AL5G19210, AL1G53800, AL4G20220, AL4G17620, AL9U11160, AL6G37460, AL4G18080, AL8G29350, AL4G30830, AL59U10070, AL7G49430
OG0000289	Ag001G0007500, Ag032G3460700	AL7G37050, AL3G40730, AL3G40650, AL3G41940, AL3G40700, AL4G16860
OG0000290	Ag024G2873500	AL2G10720
OG0000290	Ag016G2343100, Ag024G2877300	AL2G10710, AL2G10700
OG0000294	Ag013G1428100	AL6G25720
OG0000295	Ag033G3520500, Ag033G3520300	nbis-gene-1835
OG0000295	Ag013G1715800	nbis-gene-691, nbis-gene-162
OG0000295	Ag014G1932700, Ag014G1932800	nbis-gene-690, AL3G40150
OG0000296	Ag031G3329800, Ag004G0650600	AL48U10010, nbis-gene-2180
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	AL8G34670
OG0000296	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	nbis-gene-2175
OG0000297	Ag020G2577900	AL7G47150
OG0000300	Ag031G3322400, Ag031G3321200, Ag004G0478300	AL1G46650
OG0000300	Ag007G0928400	AL1G46630
OG0000300	Ag031G3326500, Ag014G2087000, Ag031G3322500	nbis-gene-1380
OG0000300	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800	AL164U10010, AL5G16820
OG0000300	Ag033G3610300, Ag033G3610000, Ag003G0290700, Ag034G3971000, Ag034G3971300	AL247U10040, AL8G26030
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	AL4G43730
OG0000301	Ag031G3347600	AL5G42900
OG0000304	Ag039G4204200, Ag039G4204300	AL4G38280
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	AL1G29380
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	AL1G51540, AL4G38060, AL4G38120, AL6G43180
OG0000306	Ag049G4725900	AL7G51760
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	nbis-gene-282, AL1G59050, nbis-gene-269
OG0000309	Ag004G0619400	AL1G18260, AL1G18230, AL8G37000, AL1G18210
OG0000312	Ag004G0687400	AL6G40730
OG0000313	Ag065G5123000, Ag065G5122800	AL7G22850
OG0000313	Ag039G4211800	AL4G37990, AL4G38020
OG0000314	Ag012G1335500	AL7G44460
OG0000315	Ag031G3232400	AL5G42110
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	AL2G28900
OG0000318	Ag034G3704800, Ag034G3704600	AL3G39500
OG0000321	Ag001G0019600	AL1G57580
OG0000321	Ag004G0557500	AL6G31300, AL6G31290
OG0000322	Ag004G0689100, Ag004G0681500	AL132U10010
OG0000323	Ag034G3926600	AL7G42450
OG0000323	Ag034G3926300	AL7G49910, AL1G29920
OG0000325	Ag034G3702900	AL1G14460
OG0000325	Ag034G3703000	AL1G14470
OG0000325	Ag013G1671800	AL4G28680
OG0000326	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	AL1G38150, nbis-gene-1197, nbis-gene-1364, AL3G28900, AL4G24660
OG0000327	Ag013G1463700, Ag013G1463500	AL6G16450, AL2G39740, AL2G39770
OG0000327	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200	AL7G34440
OG0000328	Ag014G2172200, Ag027G3069600	AL3G34990, AL249U10020, AL3G34970
OG0000328	Ag014G2171700	AL3G34950
OG0000328	Ag027G3069300, Ag014G2172500	AL249U10040
OG0000328	Ag014G2172300, Ag027G3069500	AL3G34960, AL249U10050
OG0000329	Ag007G0902000	AL7G41460
OG0000330	Ag078G5330800	AL2G32680, AL2G32660
OG0000330	Ag078G5331200	AL2G32700
OG0000330	Ag078G5330400	AL2G32630
OG0000330	Ag034G3928200	AL1G29940
OG0000331	Ag019G2501200	AL6G51460
OG0000331	Ag014G2057000	AL3G30460
OG0000332	Ag002G0205300, Ag002G0205000	AL2G14760, AL2G14800
OG0000332	Ag002G0211300, Ag002G0207100	nbis-gene-400, AL2G14930, nbis-gene-402, nbis-gene-401
OG0000332	Ag002G0207600	AL2G14910, AL2G14860, AL2G14740, AL2G14750
OG0000335	Ag031G3218200	AL5G42220
OG0000335	Ag031G3229600, Ag013G1460500	AL5G42230
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	AL2G18590, AL1G67290
OG0000342	Ag014G2053200, Ag019G2490200, Ag002G0168400	AL3G30630, AL3G30310
OG0000344	Ag011G1249400, Ag013G1576000, Ag013G1576100	AL1G22300
OG0000344	Ag034G4012000	AL1G22320
OG0000345	Ag013G1680600	AL6G19890
OG0000345	Ag034G3696300, Ag013G1680400	AL1G13870
OG0000346	Ag031G3394900	AL5G34190
OG0000346	Ag012G1326300	AL5G14950
OG0000346	Ag048G4699500, Ag048G4698700, Ag048G4717500	AL5G14940
OG0000346	Ag031G3394600	AL5G34200
OG0000347	Ag003G0312500	AL4G45180
OG0000347	Ag031G3206800	AL5G43730
OG0000347	Ag033G3493900, Ag077G5323600	AL7G30060
OG0000347	Ag034G3657100	AL1G10760
OG0000348	Ag047G4546200, Ag046G4534100	AL5G17850
OG0000349	Ag004G0637900	AL8G36200
OG0000349	Ag004G0639200	AL8G36140
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	AL5G18930, AL3G36110, nbis-gene-754, AL3G36140, AL3G36150, AL3G36100, AL3G36090
OG0000351	Ag014G1940600, Ag014G1940700	AL3G39810
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	AL8G37040
OG0000357	Ag013G1737900, Ag013G1737600	AL1G43760, AL1G43770
OG0000357	Ag048G4589500	AL4G30400
OG0000359	Ag002G0213600	AL8G29280
OG0000359	Ag010G1014300	AL7G25060
OG0000359	Ag002G0213300, Ag002G0213000	AL7G25030, AL7G25050
OG0000361	Ag003G0322100, Ag033G3487500	nbis-gene-1361
OG0000362	Ag008G0946100	nbis-gene-807, AL5G18550
OG0000363	Ag048G4608300, Ag048G4660000	nbis-gene-617
OG0000363	Ag048G4609000, Ag048G4659900, Ag048G4608500, Ag048G4608200, Ag048G4599200	AL122U10010
OG0000364	Ag033G3482400	AL3G14810
OG0000364	Ag039G4210700, Ag039G4210400	AL4G38410, AL4G38350, AL4G38450
OG0000367	Ag034G4072000, Ag034G4071900	AL2G29270, AL1G36780, AL1G36720, AL1G38030, AL6G41620
OG0000367	Ag013G1620500	AL6G25850, nbis-gene-150
OG0000368	Ag050G4745200	AL5G25650, AL5G25640
OG0000368	Ag033G3580700	AL5G25660, AL5G25670
OG0000370	Ag011G1254200	AL3G39540, AL3G39570, AL3G39550
OG0000375	Ag066G5170700, Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800	AL7G43380, AL3G37650, AL1G50470
OG0000376	Ag034G3795100	AL1G21740
OG0000376	Ag002G0232900, Ag002G0228300	AL2G15870
OG0000377	Ag011G1079200	nbis-gene-1705
OG0000377	Ag011G1079800	AL7G13520
OG0000377	Ag011G1079500	AL7G13510
OG0000379	Ag074G5273600	AL5G11250
OG0000379	Ag031G3376900	AL5G35180
OG0000379	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300	AL5G11220
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	AL2G13720
OG0000380	Ag004G0625500, Ag004G0624000	AL8G35710, AL8G36790, AL71U10060, AL8G36700
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	AL2G39050
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	AL6G50680, AL6G50670, AL6G50700
OG0000382	Ag039G4301400	AL4G34640
OG0000383	Ag031G3366800, Ag031G3366900	AL1G37470
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	AL5G18170, AL5G18190, AL5G35660, AL5G35670
OG0000384	Ag037G4141500, Ag016G2314300	AL8G11310
OG0000384	Ag016G2313300	AL8G11340
OG0000384	Ag037G4141600, Ag016G2314200	AL8G11320
OG0000385	Ag011G1243000	AL22U10010, nbis-gene-1954, AL7G51970, nbis-gene-1735
OG0000388	Ag014G2061300, Ag031G3378600	AL3G30610
OG0000388	Ag033G3647100	AL8G29440, AL1G33150
OG0000388	Ag004G0515600	AL6G34750
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	AL3G42690
OG0000389	Ag013G1345400	AL8G32520
OG0000390	Ag011G1190000	AL1G35790
OG0000390	Ag034G4019400	AL1G35860
OG0000390	Ag034G4019100, Ag034G4019200	AL1G35830
OG0000390	Ag034G4019700, Ag034G4019500	AL1G49180, AL1G35870
OG0000391	Ag078G5342000, Ag078G5343600	AL2G33070
OG0000391	Ag013G1542800, Ag013G1383100, Ag013G1382900	AL6G27640
OG0000392	Ag034G3912000	AL1G29180
OG0000392	Ag013G1714900	AL7G27840, AL7G27830
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	nbis-gene-1951
OG0000394	Ag014G2015400, Ag039G4245000, Ag039G4244700, Ag039G4244800	AL3G28170
OG0000395	Ag034G3851600	AL1G25950
OG0000395	Ag044G4484000	AL3G47120
OG0000395	Ag034G3851800	nbis-gene-82, AL1G25930
OG0000396	Ag003G0389200	AL6G36390, AL5G15440
OG0000397	Ag014G2028800, Ag014G2028200, Ag014G2028700, Ag014G2028500, Ag014G2033300	AL3G29400, AL3G29410, nbis-gene-913, AL3G28990, AL3G28980, AL3G28960
OG0000397	Ag014G2062300, Ag014G2062400	AL2G24870, AL3G30830, AL3G30870, nbis-gene-889
OG0000398	Ag061G5026700, Ag061G5027000, Ag061G5026800, Ag061G5026600	nbis-gene-1582
OG0000399	Ag019G2495400	AL1G11940, AL6G51150, AL5G45310
OG0000399	Ag002G0270000	AL1G65940
OG0000399	Ag034G3765600	nbis-gene-54
OG0000402	Ag031G3361400	nbis-gene-2216
OG0000402	Ag013G1364000, Ag004G0419600	AL8G44510
OG0000402	Ag004G0419700, Ag014G2065700	AL8G44490
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	AL7G41820, AL7G41810
OG0000404	Ag029G3093000	nbis-gene-145
OG0000404	Ag013G1535500	AL1G49360
OG0000404	Ag011G1093000	AL3G48820
OG0000406	Ag034G3746500	AL1G18060, AL8G36410
OG0000407	Ag003G0293200, Ag048G4570300	AL1G12810, AL1G39190, AL4G46780
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	AL1G49520, AL1G42250
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	AL1G42220, AL1G42200
OG0000410	Ag033G3520900	AL7G31120
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	nbis-gene-977, AL4G18590, nbis-gene-965, AL4G14960, AL8G17380, AL4G14950
OG0000412	Ag013G1384500	AL6G27540
OG0000412	Ag014G2065800	AL7G46360, AL2G23890, AL3G30980
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	AL3G25620
OG0000414	Ag002G0179900	AL2G13380
OG0000414	Ag007G0915200	AL7G40540
OG0000419	Ag050G4796000, Ag033G3498000, Ag093G5458600	AL4G31290, nbis-gene-1117, nbis-gene-1114, nbis-gene-1108, nbis-gene-1107
OG0000420	Ag003G0382200, Ag002G0223100, Ag002G0233200	AL4G41100
OG0000420	Ag038G4171600	AL6G39500
OG0000421	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300	AL8G27110
OG0000421	Ag004G0730400, Ag004G0730300	AL7G26330, AL8G31590, AL8G31580
OG0000423	Ag021G2619500	AL6G37670
OG0000423	Ag037G4138000, Ag048G4687400	nbis-gene-331
OG0000424	Ag004G0757300	AL8G30090
OG0000424	Ag001G0051900	AL1G58860
OG0000425	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000	nbis-gene-1479, AL3G52210, AL6G16720, AL7G44040, AL8G22510
OG0000426	Ag029G3090900, Ag029G3090600, Ag039G4190700	AL3G49550
OG0000426	Ag032G3430600	AL4G31270
OG0000426	Ag029G3090500, Ag014G1975700	AL1G54860
OG0000426	Ag001G0009200	AL3G47620
OG0000427	Ag007G0889600	AL4G22740
OG0000429	Ag006G0817500	AL1G66550
OG0000429	Ag031G3267200	AL1G66560, AL5G40170
OG0000430	Ag033G3543200	AL7G31720
OG0000430	Ag066G5145600	AL6G48090
OG0000430	Ag002G0190900	AL2G13870
OG0000431	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400	AL3G47160
OG0000431	Ag002G0212700	AL2G15130
OG0000436	Ag004G0631300	AL5G24720, AL8G36450
OG0000436	Ag075G5299000	AL8G36460
OG0000437	Ag068G5219300	AL8G32540, AL7G26730
OG0000439	Ag034G4038100	AL106U10010, AL2G31500, AL2G24380, AL6G16140, AL3G46310
OG0000440	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100	AL8G22290, AL1G65410, AL8G22300, AL34U10050, AL3G53350, AL8G22270, AL34U10040
OG0000442	Ag031G3183300	AL8G37970
OG0000442	Ag005G0789500	AL7G49510
OG0000443	Ag011G1172700	AL7G19450
OG0000443	Ag013G1508000	AL6G21860
OG0000443	Ag004G0542800	AL6G37110
OG0000444	Ag013G1646700	AL4G26640
OG0000444	Ag031G3242100	AL5G41390
OG0000445	Ag004G0771100, Ag004G0519100	AL6G35020
OG0000445	Ag011G1271400	AL4G14210
OG0000446	Ag004G0600400, Ag004G0600200, Ag004G0600500	AL6G33720
OG0000446	Ag050G4748400	AL6G33700
OG0000447	Ag014G1935800	AL5G33360, AL3G23060, AL4G32260, AL6G16080
OG0000448	Ag081G5401500	AL5G20500
OG0000448	Ag040G4348600	AL5G18010, AL5G18000
OG0000448	Ag027G3033900	AL5G17950
OG0000449	Ag078G5363600, Ag033G3506900, Ag031G3254000	AL5G40740, AL5G40730, AL5G40790
OG0000450	Ag039G4305700	AL7G46430, AL7G44810, AL8G16550, AL8G16530, AL37U10040, AL8G16430
OG0000451	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400	nbis-gene-413, nbis-gene-414, AL6G27550, AL1G52840
OG0000452	Ag002G0145700, Ag043G4454900	nbis-gene-378, nbis-gene-377
OG0000452	Ag002G0144800	AL2G12270
OG0000452	Ag002G0144100	AL2G12300, AL2G12320
OG0000452	Ag034G3831300	AL2G12220, AL2G12230
OG0000456	Ag055G4919400, Ag001G0034600	AL5G38160
OG0000457	Ag013G1674900	AL3G14390
OG0000457	Ag014G1818100	AL1G14130
OG0000458	Ag013G1727100	AL1G42810
OG0000458	Ag013G1726600	AL1G42800
OG0000459	Ag001G0065700	AL8G41530
OG0000459	Ag078G5390300	AL7G51820
OG0000460	Ag014G1968100	AL3G25430
OG0000460	Ag004G0713200	AL8G32300
OG0000461	Ag007G0907400	AL8G21820
OG0000462	Ag033G3596300, Ag033G3512200	AL7G33120, AL7G33100
OG0000463	Ag015G2260800, Ag011G1171400	AL1G49900
OG0000464	Ag034G3666600, Ag034G3665500, Ag034G3665300, Ag034G3666000, Ag034G3665100, Ag034G3666500, Ag034G3665900, Ag034G3666100	AL1G11560, AL1G11570
OG0000464	Ag034G3665600, Ag034G3665200	AL1G11580
OG0000466	Ag014G1841000, Ag014G1841100	AL3G16350, AL3G16370, AL3G16360
OG0000467	Ag004G0555500	AL8G36990
OG0000468	Ag003G0378900, Ag003G0382900, Ag003G0373400, Ag003G0373300, Ag003G0372700	AL4G37620
OG0000468	Ag039G4255500, Ag078G5395100	AL4G36610
OG0000469	Ag050G4765200, Ag006G0816800	AL8G12820, AL5G40470, AL7G35520
