Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0000079	Ag013G1457500, Ag048G4621400, Ag034G3932500, Ag057G4952600, Ag031G3220200, Ag096G5473600, Ag004G0591700, Ag013G1365900, Ag011G1219700, Ag013G1389800, Ag004G0767900, Ag066G5147300	XP_018465529.1, XP_018466131.1, XP_018462783.1, XP_018480069.1, XP_018435592.1, XP_018448733.1, XP_018487595.1, XP_018474104.1, XP_018448192.1, XP_018462658.1, XP_018464512.1, XP_018487875.1, XP_018464755.1, XP_018435990.1, XP_018464130.1, XP_018448824.1, XP_018473838.1, XP_018454571.1, XP_018435964.1, XP_018467728.1, XP_018453714.1, XP_018453700.1, XP_018435546.1, XP_018444405.1, XP_018448694.1, XP_018448697.1, XP_018463788.1, XP_018443589.1, XP_018448758.1, XP_018465298.1, XP_018481702.1, XP_018448633.1, XP_018458820.1, XP_018435507.1
OG0000079	Ag018G2444300, Ag022G2658800	XP_018482195.1
OG0000080	Ag052G4837300, Ag013G1389600, Ag039G4333600, Ag057G4952500, Ag013G1421000	XP_018435995.1
OG0000080	Ag025G2955200, Ag031G3220300, Ag042G4408900, Ag025G2921000, Ag024G2850500, Ag007G0892400, Ag014G1963800, Ag013G1458800, Ag031G3395500, Ag011G1186400, Ag048G4623700	XP_018460588.1, XP_018453873.1, XP_018453871.1, XP_018467627.1, XP_018448696.1, XP_018448699.1, XP_018463789.1, XP_018443591.1, XP_018443590.1, XP_018460226.1, XP_018458400.1, XP_018443639.1, XP_018474808.1, XP_018480097.1, XP_018479851.1, XP_018435994.1, XP_018480071.1
OG0000081	Ag039G4247800, Ag031G3153300, Ag013G1414900, Ag034G4022300, Ag004G0723900	XP_018436245.1
OG0000081	Ag019G2512100, Ag066G5159500, Ag002G0249600, Ag043G4447600, Ag014G2017300	XP_018463440.1, XP_018467536.1, XP_018436146.1
OG0000081	Ag013G1532900, Ag015G2210200, Ag033G3619800, Ag034G3937400, Ag066G5128300, Ag050G4763200, Ag033G3590000, Ag011G1174500	XP_018448853.1, XP_018446553.1, XP_018453862.1, XP_018491908.1, XP_018490120.1, XP_018463484.1, XP_018462409.1, XP_018480171.1
OG0000082	Ag014G1913600, Ag038G4146900	XP_018458065.1
OG0000082	Ag066G5133800	XP_018486502.1, XP_018471786.1, XP_018464493.1, XP_018462716.1, XP_018460856.1, XP_018459743.1
OG0000083	Ag011G1108800	XP_018476684.1
OG0000084	Ag087G5426100	XP_018479567.1, XP_018461657.1, XP_018435980.1
OG0000086	Ag039G4314100, Ag014G2067200, Ag014G2064700, Ag012G1307900, Ag014G2067300	XP_018481064.1
OG0000086	Ag025G2922800	XP_018444904.1
OG0000086	Ag036G4084000	XP_018456777.1, XP_018456775.1, XP_018475756.1
OG0000089	Ag004G0519800	XP_018477697.1, XP_018484582.1
OG0000089	Ag013G1621300	XP_018440871.1
OG0000089	Ag013G1488000	XP_018476501.1, XP_018446020.1
OG0000089	Ag016G2360800	XP_018439894.1, XP_018456689.1, XP_018457306.1, XP_018483831.1
OG0000089	Ag023G2824600	XP_018434101.1
OG0000089	Ag048G4693300	XP_018446239.1, XP_018463490.1
OG0000090	Ag062G5054300, Ag007G0888700, Ag075G5298700, Ag055G4921900	XP_018474003.1
OG0000090	Ag021G2604300	XP_018453787.1
OG0000090	Ag013G1764600, Ag056G4937000, Ag003G0343600, Ag068G5212400, Ag002G0264300, Ag048G4621900, Ag019G2531000, Ag006G0823200, Ag013G1384300	XP_018464061.1, XP_018464193.1, XP_018479336.1, XP_018479335.1, XP_018435895.1, XP_018463736.1, XP_018448663.1, XP_018460575.1, XP_018460577.1, XP_018477007.1, XP_018463618.1, XP_018462341.1, XP_018487679.1, XP_018439216.1
OG0000091	Ag039G4278700	XP_018441615.1
OG0000091	Ag006G0816700	XP_018442302.1, XP_018442307.1, XP_018476975.1, XP_018460254.1, XP_018475641.1, XP_018443675.1
OG0000091	Ag004G0570300	XP_018474898.1, XP_018446823.1
OG0000091	Ag014G2119500, Ag014G2119400, Ag014G2119100	XP_018440736.1
OG0000095	Ag016G2362700, Ag016G2305100, Ag024G2851600, Ag006G0800000, Ag016G2308200, Ag006G0799900	XP_018478409.1, XP_018478874.1
OG0000095	Ag039G4205200	XP_018458817.1, XP_018436175.1
OG0000096	Ag002G0165500	XP_018466022.1
OG0000098	Ag040G4345100	XP_018443267.1, XP_018443647.1, XP_018461538.1, XP_018467732.1
OG0000098	Ag004G0482500, Ag004G0482700, Ag014G2044400	XP_018477065.1
OG0000098	Ag004G0531100, Ag004G0531000, Ag004G0559400, Ag004G0559300	XP_018482705.1
OG0000100	Ag002G0106500	XP_018453997.1, XP_018453999.1
OG0000100	Ag002G0112700, Ag063G5079400	XP_018455681.1
OG0000101	Ag037G4126400	XP_018461557.1
OG0000101	Ag017G2433300, Ag013G1679700	XP_018448389.1
OG0000102	Ag016G2365900, Ag016G2370500, Ag016G2369900	XP_018478798.1
OG0000102	Ag016G2370600	XP_018473576.1
OG0000102	Ag016G2370800	XP_018451515.1, XP_018489433.1, XP_018486652.1, XP_018486669.1, XP_018474049.1
OG0000102	Ag016G2368300	XP_018453850.1
OG0000105	Ag011G1082700	XP_018448388.1
OG0000105	Ag011G1082400	XP_018489022.1, XP_018489020.1
OG0000105	Ag016G2286300, Ag016G2303900, Ag066G5152800, Ag016G2285400, Ag016G2287900	XP_018437703.1
OG0000105	Ag050G4782400	XP_018449080.1, XP_018466654.1
OG0000106	Ag014G1942900, Ag862G5518700, Ag001G0029000, Ag013G1729500, Ag034G3929600, Ag033G3563600, Ag006G0804600, Ag078G5342100, Ag006G0794900	XP_018433530.1, XP_018448462.1, XP_018433853.1, XP_018436268.1, XP_018470067.1, XP_018448227.1, XP_018448228.1, XP_018439490.1, XP_018453762.1
OG0000107	Ag048G4609600, Ag014G1887900, Ag014G1888100, Ag014G1888000	XP_018432552.1
OG0000107	Ag014G1858900	XP_018474063.1, XP_018435236.1
OG0000107	Ag014G2149100	XP_018489727.1, XP_018489629.1, XP_018488234.1, XP_018486234.1
OG0000107	Ag014G2148700	XP_018473539.1
OG0000107	Ag014G2149800	XP_018487289.1, XP_018466393.1, XP_018489514.1
OG0000107	Ag014G2150100	XP_018440339.1, XP_018435080.1, XP_018436775.1
OG0000107	Ag048G4609500	XP_018437231.1
OG0000108	Ag031G3385800, Ag039G4307100	XP_018476215.1, XP_018441209.1
OG0000108	Ag004G0614200, Ag004G0644200	XP_018457747.1, XP_018467889.1, XP_018473557.1, XP_018465906.1, XP_018491443.1, XP_018442005.1
OG0000108	Ag052G4856100	XP_018439577.1, XP_018439439.1
OG0000108	Ag013G1537900	XP_018445204.1, XP_018476330.1, XP_018471220.1
OG0000108	Ag014G2095200	XP_018440679.1, XP_018492579.1
OG0000108	Ag025G2965600	XP_018492660.1
OG0000109	Ag029G3099600	XP_018487761.1, XP_018481572.1, XP_018481855.1, XP_018464035.1, XP_018463274.1, XP_018448709.1, XP_018466706.1, XP_018454380.1, XP_018477453.1, XP_018459917.1
OG0000110	Ag029G3103900	XP_018481465.1
OG0000110	Ag001G0067200, Ag060G5005400, Ag010G1016200	XP_018464346.1, XP_018460458.1, XP_018487640.1, XP_018453398.1, XP_018458166.1, XP_018458754.1
OG0000113	Ag013G1466300, Ag013G1360400, Ag024G2868000, Ag004G0725300, Ag014G2165200, Ag002G0185300, Ag004G0724400, Ag052G4861000, Ag078G5366500, Ag078G5365400, Ag078G5365900, Ag051G4836400, Ag023G2829100, Ag039G4333000, Ag011G1261400, Ag022G2665900, Ag066G5167600, Ag058G4992600	XP_018473798.1, XP_018461526.1, XP_018487682.1, XP_018435940.1, XP_018459308.1, XP_018479508.1, XP_018454206.1, XP_018464852.1, XP_018487596.1, XP_018473887.1, XP_018459836.1, XP_018480088.1, XP_018470313.1, XP_018479252.1, XP_018474069.1, XP_018453495.1, XP_018456286.1, XP_018458790.1, XP_018435856.1, XP_018435859.1, XP_018453882.1, XP_018463956.1, XP_018475175.1, XP_018461530.1, XP_018461032.1, XP_018461033.1
OG0000115	Ag033G3499700	XP_018490007.1, XP_018455502.1
OG0000117	Ag019G2506600, Ag018G2460700	XP_018484078.1
OG0000117	Ag088G5431700	XP_018434385.1
OG0000117	Ag022G2713800, Ag018G2459500, Ag018G2459700	XP_018461550.1, XP_018449778.1, XP_018449606.1, XP_018449776.1, XP_018449605.1, XP_018461549.1, XP_018461548.1, XP_018449734.1, XP_018449777.1, XP_018448289.1, XP_018448292.1, XP_018461551.1, XP_018456410.1, XP_018454087.1, XP_018455073.1
OG0000118	Ag078G5395500, Ag034G4070400, Ag002G0250500	XP_018491246.1, XP_018488077.1, XP_018438578.1, XP_018442744.1, XP_018491336.1, XP_018485751.1, XP_018486403.1, XP_018488302.1, XP_018482093.1
OG0000119	Ag034G3967000	XP_018435717.1
OG0000119	Ag019G2548800, Ag013G1361500, Ag031G3224900	XP_018479792.1
OG0000121	Ag031G3397300, Ag063G5069400, Ag013G1536100, Ag038G4148800, Ag002G0147900	XP_018448551.1
OG0000122	Ag011G1267200	XP_018473651.1
OG0000122	Ag004G0720700	XP_018475532.1, XP_018474204.1, XP_018474203.1
OG0000122	Ag004G0718500	XP_018468941.1
OG0000124	Ag031G3394500	XP_018474425.1
OG0000124	Ag049G4732800, Ag019G2494200	XP_018458453.1
OG0000125	Ag013G1613200	XP_018478791.1, XP_018437245.1, XP_018462942.1
OG0000125	Ag034G3743800	XP_018493580.1, XP_018487612.1
OG0000125	Ag001G0065100	XP_018485742.1
OG0000125	Ag001G0066100, Ag001G0065800	XP_018486058.1
OG0000125	Ag027G3062400	XP_018485989.1, XP_018488966.1
OG0000127	Ag004G0605400	XP_018442304.1, XP_018463483.1, XP_018464380.1
OG0000127	Ag004G0631100	XP_018473257.1, XP_018473175.1
OG0000127	Ag031G3386800, Ag039G4310500	XP_018485557.1, XP_018478149.1
OG0000127	Ag013G1609800	XP_018452828.1, XP_018441606.1, XP_018478084.1, XP_018472875.1
OG0000128	Ag031G3245400, Ag031G3245300, Ag031G3245200	XP_018444638.1
OG0000128	Ag031G3250200	XP_018489598.1, XP_018490648.1, XP_018460833.1
OG0000128	Ag031G3242400	XP_018443615.1, XP_018459994.1, XP_018443136.1, XP_018459996.1
OG0000128	Ag031G3246800, Ag031G3247000, Ag031G3246900	XP_018489183.1, XP_018442568.1, XP_018459990.1
OG0000128	Ag031G3246700	XP_018459995.1
OG0000128	Ag031G3249200, Ag031G3249100, Ag031G3248800, Ag031G3351900, Ag031G3350800, Ag031G3350000, Ag031G3350700, Ag002G0204500, Ag031G3349900	XP_018487764.1, XP_018461995.1
OG0000129	Ag013G1553100, Ag013G1550500, Ag013G1552900, Ag016G2401500, Ag013G1550300	XP_018491243.1, XP_018491241.1
OG0000130	Ag006G0840700	XP_018462144.1
OG0000130	Ag074G5269900	XP_018461102.1
OG0000130	Ag018G2457000	XP_018462836.1, XP_018436459.1, XP_018476031.1, XP_018453429.1, XP_018453427.1
OG0000132	Ag039G4243000, Ag039G4243200, Ag039G4241900	XP_018492037.1
OG0000132	Ag048G4639100	XP_018487999.1
OG0000134	Ag033G3544500	XP_018476352.1
OG0000136	Ag013G1519100, Ag024G2872900, Ag033G3633700, Ag006G0798400, Ag020G2576300, Ag039G4209200, Ag033G3590600, Ag012G1284000	XP_018473630.1
OG0000136	Ag014G1903900	XP_018463182.1, XP_018487521.1
OG0000136	Ag014G2176200	XP_018453486.1, XP_018453484.1
OG0000137	Ag004G0743100	XP_018474199.1
OG0000137	Ag014G1999700	XP_018463441.1, XP_018479158.1
OG0000137	Ag004G0742000	XP_018469497.1, XP_018452341.1, XP_018454603.1
OG0000137	Ag004G0742500, Ag004G0742600	XP_018454803.1
OG0000138	Ag031G3253900	XP_018490335.1
OG0000138	Ag031G3319900, Ag031G3319600, Ag031G3253400, Ag031G3253300, Ag003G0293800, Ag031G3402200	XP_018490818.1
OG0000140	Ag011G1144500	XP_018458517.1, XP_018458792.1, XP_018473841.1, XP_018459691.1, XP_018443404.1, XP_018443408.1
OG0000148	Ag013G1622400, Ag034G3735700	XP_018448313.1, XP_018474230.1, XP_018474217.1, XP_018474222.1, XP_018448315.1, XP_018448325.1, XP_018448316.1, XP_018448324.1, XP_018450320.1, XP_018448317.1, XP_018448320.1, XP_018460562.1, XP_018460564.1
OG0000151	Ag031G3356400	XP_018491621.1, XP_018443657.1, XP_018481788.1
OG0000151	Ag031G3356700	XP_018483151.1
OG0000151	Ag039G4248200	XP_018439853.1
OG0000151	Ag031G3356800	XP_018481215.1
OG0000151	Ag039G4314300	XP_018478165.1, XP_018478354.1
OG0000151	Ag013G1463800	XP_018445846.1
OG0000153	Ag013G1617600, Ag013G1618100	XP_018435128.1
OG0000153	Ag013G1616400	XP_018480951.1
OG0000153	Ag013G1615700	XP_018475632.1, XP_018475595.1
OG0000153	Ag013G1615400	XP_018481073.1, XP_018477487.1, XP_018438804.1, XP_018439613.1
OG0000154	Ag001G0045800	XP_018479145.1, XP_018477927.1
OG0000154	Ag053G4872200	XP_018449548.1
OG0000154	Ag001G0059900, Ag001G0060000, Ag001G0060200, Ag001G0060100, Ag001G0060300, Ag001G0045900	XP_018485330.1
OG0000154	Ag001G0045400, Ag001G0045500, Ag001G0045200, Ag001G0045100, Ag001G0045300, Ag001G0049100, Ag002G0262200	XP_018477996.1, XP_018448845.1, XP_018491502.1, XP_018467606.1, XP_018441571.1, XP_018478447.1, XP_018478366.1, XP_018478458.1
OG0000155	Ag083G5410000, Ag013G1376100, Ag034G3868600, Ag022G2729400, Ag031G3154900, Ag013G1368700, Ag016G2361100, Ag067G5183100	XP_018487629.1, XP_018479823.1, XP_018460158.1, XP_018436060.1, XP_018435740.1, XP_018453527.1, XP_018479684.1, XP_018473996.1, XP_018464080.1, XP_018467634.1, XP_018466049.1, XP_018474155.1, XP_018474156.1, XP_018474024.1, XP_018454104.1, XP_018479281.1, XP_018479306.1, XP_018473850.1
OG0000155	Ag013G1584700	XP_018435570.1, XP_018453610.1, XP_018473105.1, XP_018487628.1, XP_018448858.1
OG0000157	Ag013G1747900, Ag014G2127200	XP_018448171.1
OG0000158	Ag014G1900800	XP_018460147.1, XP_018461518.1, XP_018491615.1, XP_018432785.1, XP_018479452.1
OG0000159	Ag031G3375100, Ag031G3302200, Ag051G4815400, Ag067G5173200, Ag004G0645100, Ag031G3375200	XP_018465827.1
OG0000160	Ag042G4405700	XP_018456672.1, XP_018439896.1
OG0000160	Ag068G5221600	XP_018482147.1, XP_018459851.1, XP_018480330.1, XP_018459849.1, XP_018470513.1, XP_018447677.1, XP_018447191.1
OG0000160	Ag004G0692900	XP_018470730.1, XP_018456230.1
OG0000160	Ag048G4572800	XP_018442966.1, XP_018453169.1
OG0000161	Ag015G2193300, Ag055G4906800	XP_018438287.1, XP_018466357.1, XP_018465418.1, XP_018465994.1, XP_018478423.1, XP_018453459.1, XP_018465807.1, XP_018469934.1, XP_018469930.1, XP_018466917.1, XP_018467660.1, XP_018436007.1, XP_018465716.1, XP_018462147.1, XP_018469898.1, XP_018473855.1, XP_018440662.1, XP_018433425.1, XP_018465227.1, XP_018479677.1, XP_018465706.1, XP_018448624.1, XP_018455355.1, XP_018473872.1, XP_018472887.1, XP_018486622.1, XP_018486853.1, XP_018466281.1, XP_018449849.1, XP_018490276.1, XP_018482262.1, XP_018479969.1, XP_018474160.1, XP_018443630.1, XP_018460036.1, XP_018435861.1, XP_018450442.1, XP_018471352.1
OG0000162	Ag013G1672500	XP_018475016.1, XP_018474617.1
OG0000162	Ag034G3894100	XP_018475561.1, XP_018436227.1, XP_018436228.1
OG0000163	Ag042G4391500, Ag038G4161600	XP_018464106.1, XP_018458096.1, XP_018436081.1, XP_018459495.1, XP_018476861.1, XP_018476229.1, XP_018453657.1
OG0000164	Ag025G2923700, Ag048G4709500	XP_018458688.1, XP_018479687.1, XP_018467590.1
OG0000164	Ag006G0821000	XP_018473929.1, XP_018474603.1
OG0000167	Ag003G0383500, Ag003G0383700	XP_018488211.1, XP_018488212.1, XP_018490154.1, XP_018487656.1
OG0000169	Ag031G3259300, Ag031G3259700, Ag031G3259400, Ag027G3044600, Ag013G1504100, Ag013G1503900	XP_018490650.1, XP_018465835.1, XP_018488136.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1, XP_018493592.1, XP_018476446.1
OG0000170	Ag031G3214600	XP_018480183.1, XP_018480175.1
OG0000170	Ag003G0319700, Ag003G0319800, Ag003G0320300, Ag003G0320600, Ag003G0320500, Ag003G0320200	XP_018485103.1
OG0000170	Ag003G0320100	XP_018477942.1
OG0000171	Ag020G2575200	XP_018471382.1, XP_018457991.1
OG0000171	Ag044G4495800	XP_018435045.1
OG0000171	Ag004G0721800	XP_018476067.1, XP_018468491.1, XP_018455854.1
OG0000171	Ag014G1883300	XP_018440453.1, XP_018492109.1, XP_018491228.1, XP_018486328.1
OG0000171	Ag010G1018000	XP_018447674.1, XP_018461966.1, XP_018445231.1
OG0000172	Ag022G2757700, Ag004G0550900	XP_018487469.1
OG0000173	Ag011G1059500	XP_018451159.1
OG0000173	Ag060G4997300, Ag060G4996700, Ag060G4997500, Ag060G4997700, Ag060G4996200, Ag060G4997100, Ag022G2648900, Ag022G2648400, Ag022G2648200, Ag067G5186700, Ag011G1085300	XP_018471389.1, XP_018470107.1, XP_018469600.1, XP_018467764.1, XP_018466202.1, XP_018467464.1, XP_018450992.1
OG0000173	Ag011G1199300	XP_018447856.1, XP_018461632.1, XP_018463300.1
OG0000174	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200	XP_018461501.1, XP_018487536.1, XP_018479205.1, XP_018448484.1, XP_018453686.1, XP_018435973.1
OG0000174	Ag064G5095900, Ag013G1514400, Ag004G0425200, Ag042G4401700, Ag072G5254600, Ag039G4257400, Ag014G1813500, Ag011G1172800	XP_018435672.1
OG0000174	Ag061G5042100, Ag027G3034800, Ag075G5303100, Ag025G2929800	XP_018461398.1, XP_018461214.1, XP_018473885.1, XP_018443531.1, XP_018443569.1
OG0000175	Ag034G4063600	XP_018486354.1, XP_018471533.1, XP_018466301.1, XP_018433300.1
OG0000175	Ag013G1441100	XP_018446341.1
OG0000175	Ag002G0234800	XP_018461928.1, XP_018466967.1
OG0000175	Ag003G0294400, Ag012G1302600, Ag031G3188000	XP_018441749.1
OG0000176	Ag014G1823200, Ag014G1822800, Ag014G1822900, Ag014G1823300, Ag014G1822700	XP_018435298.1, XP_018440112.1
OG0000176	Ag014G1833000	XP_018483205.1, XP_018448995.1, XP_018450446.1, XP_018450443.1
OG0000176	Ag014G1833200	XP_018460689.1, XP_018473059.1
OG0000177	Ag034G3998900, Ag034G3998500, Ag034G3998600	XP_018491376.1
OG0000177	Ag034G3999000	XP_018450415.1, XP_018449054.1, XP_018449382.1
OG0000177	Ag034G3998400	XP_018459129.1
OG0000177	Ag034G3998800	XP_018468276.1
OG0000178	Ag066G5142800	XP_018462163.1, XP_018456012.1
OG0000178	Ag016G2366900, Ag016G2366600	XP_018466592.1, XP_018466494.1
OG0000178	Ag016G2366000, Ag016G2366700	XP_018466816.1, XP_018474729.1
OG0000178	Ag066G5144100, Ag066G5143400	XP_018453800.1, XP_018462335.1, XP_018474859.1, XP_018475013.1, XP_018473242.1, XP_018473243.1, XP_018459474.1, XP_018475619.1, XP_018467299.1, XP_018437778.1, XP_018469510.1, XP_018455030.1, XP_018435705.1, XP_018438238.1
OG0000182	Ag013G1406700	XP_018443244.1
OG0000183	Ag061G5037800	XP_018483199.1
OG0000183	Ag031G3311200	XP_018458585.1, XP_018446504.1, XP_018488390.1, XP_018488389.1
OG0000183	Ag004G0583300	XP_018471446.1, XP_018433899.1, XP_018492563.1, XP_018476487.1, XP_018444117.1, XP_018444119.1
OG0000183	Ag013G1588300	XP_018478487.1
OG0000184	Ag027G3047200, Ag027G3046800	XP_018459934.1, XP_018487657.1, XP_018469462.1, XP_018469250.1, XP_018485940.1, XP_018469214.1, XP_018469258.1, XP_018469264.1, XP_018490081.1, XP_018489834.1, XP_018437873.1, XP_018437781.1, XP_018438297.1, XP_018436335.1, XP_018489740.1
OG0000185	Ag032G3424500, Ag032G3425100, Ag032G3424800, Ag034G4009900, Ag032G3424200, Ag029G3091400, Ag032G3424300, Ag029G3092200, Ag032G3424400, Ag029G3091800, Ag032G3424900, Ag032G3424600	XP_018437795.1, XP_018435991.1, XP_018437982.1
OG0000185	Ag032G3420100	XP_018438331.1
OG0000186	Ag039G4226500, Ag031G3213700	XP_018475580.1, XP_018439292.1, XP_018439274.1
OG0000188	Ag042G4412300	XP_018435289.1
OG0000188	Ag014G1820500, Ag014G1820600, Ag011G1195700	XP_018455405.1
OG0000188	Ag042G4428600, Ag042G4412400, Ag014G1989600	XP_018435291.1, XP_018438633.1, XP_018463291.1, XP_018438743.1, XP_018438489.1
OG0000189	Ag011G1112900	XP_018491974.1, XP_018439736.1, XP_018468233.1, XP_018470632.1, XP_018481039.1, XP_018482967.1
OG0000189	Ag017G2433500, Ag040G4349500	XP_018478940.1
OG0000189	Ag044G4495700	XP_018488978.1
OG0000189	Ag034G3975000	XP_018450746.1
OG0000189	Ag048G4687900	XP_018471246.1, XP_018445116.1
OG0000191	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300	XP_018436086.1, XP_018460717.1, XP_018479558.1, XP_018465016.1, XP_018448614.1, XP_018475801.1, XP_018453753.1, XP_018479520.1, XP_018453690.1, XP_018448545.1, XP_018460692.1, XP_018435701.1, XP_018460634.1, XP_018462864.1, XP_018460757.1, XP_018479822.1, XP_018435738.1, XP_018435736.1, XP_018435726.1, XP_018448825.1, XP_018461902.1
OG0000192	Ag050G4764200	XP_018460555.1, XP_018460559.1, XP_018449623.1, XP_018482095.1, XP_018444265.1
OG0000193	Ag031G3245800, Ag011G1262700, Ag002G0190300, Ag014G2036500, Ag014G2036600	XP_018490020.1, XP_018476191.1, XP_018474080.1, XP_018482919.1, XP_018482177.1
OG0000193	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900	XP_018487465.1
OG0000195	Ag004G0631000	XP_018462618.1, XP_018454886.1, XP_018475850.1
OG0000196	Ag048G4578300, Ag078G5371100	XP_018463080.1, XP_018475919.1, XP_018440220.1, XP_018438394.1
OG0000197	Ag033G3647000, Ag033G3646800	XP_018476022.1
OG0000197	Ag033G3647600, Ag033G3647500	XP_018448523.1
OG0000198	Ag027G3046500	XP_018461684.1, XP_018478930.1
OG0000198	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400	XP_018491068.1
OG0000198	Ag034G3875600	XP_018491057.1
OG0000198	Ag034G3844000, Ag033G3487200, Ag077G5316000	XP_018460378.1, XP_018481114.1, XP_018460375.1, XP_018479160.1
OG0000200	Ag034G3715300, Ag034G3715100, Ag034G3715600	XP_018454952.1, XP_018448186.1
OG0000200	Ag034G3715200, Ag034G3715500	XP_018486318.1, XP_018449589.1, XP_018454583.1, XP_018441251.1
OG0000200	Ag034G3715400	XP_018451670.1, XP_018451671.1
OG0000202	Ag022G2641200	XP_018453892.1, XP_018455978.1
OG0000202	Ag048G4676700	XP_018453874.1
OG0000203	Ag031G3304300	XP_018444359.1
OG0000203	Ag031G3270000	XP_018444673.1, XP_018460880.1, XP_018484517.1, XP_018484516.1
OG0000203	Ag031G3270800	XP_018446270.1, XP_018444506.1, XP_018444360.1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	XP_018487834.1
OG0000209	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200	XP_018478964.1, XP_018464005.1
OG0000210	Ag003G0329800, Ag003G0330000	XP_018463531.1
OG0000210	Ag003G0329900, Ag003G0330100	XP_018436402.1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200, Ag031G3221300, Ag031G3220800	XP_018437416.1
OG0000214	Ag016G2293400	XP_018463410.1
OG0000215	Ag061G5039900, Ag040G4337500	XP_018448447.1, XP_018448271.1, XP_018453739.1, XP_018458697.1, XP_018459718.1, XP_018487467.1, XP_018487778.1, XP_018487779.1, XP_018487836.1, XP_018487837.1, XP_018487991.1
OG0000215	Ag007G0896700	XP_018487745.1, XP_018474301.1
OG0000216	Ag030G3133600	XP_018455830.1, XP_018455873.1, XP_018467364.1
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	XP_018475592.1
OG0000216	Ag002G0262400	XP_018467341.1, XP_018465408.1
OG0000216	Ag031G3320500	XP_018432540.1
OG0000217	Ag039G4266100	XP_018477099.1, XP_018444557.1, XP_018469168.1, XP_018435202.1, XP_018486028.1, XP_018434212.1, XP_018475677.1, XP_018481588.1, XP_018462488.1, XP_018434844.1, XP_018456227.1, XP_018453503.1, XP_018452082.1, XP_018452093.1, XP_018490223.1, XP_018470589.1, XP_018470592.1, XP_018434511.1, XP_018449898.1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	XP_018462769.1, XP_018491750.1, XP_018491753.1, XP_018443291.1, XP_018466055.1
