Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0000163	Ag042G4391500, Ag038G4161600	XP_024006579.1, XP_024016225.1, XP_024016199.1, XP_024016326.1, XP_024009314.1, XP_024011229.1, XP_024004795.1, XP_024006469.1, XP_024015926.1, XP_024016668.1
OG0000164	Ag025G2923700, Ag048G4709500	XP_024015078.1, XP_024013971.1, XP_024006436.1
OG0000164	Ag060G5011600, Ag086G5422700	XP_024015172.1
OG0000164	Ag039G4325700	XP_024004032.1
OG0000167	Ag014G2104000, Ag014G2103200, Ag014G2102400	XP_024015693.1
OG0000167	Ag003G0383500, Ag003G0383700	XP_024014929.1, XP_024014930.1, XP_006406076.1, XP_006406082.1, XP_006406087.1, XP_024014935.1, XP_024015423.1
OG0000170	Ag031G3214600	XP_024012911.1
OG0000170	Ag003G0319700, Ag003G0319800, Ag003G0320300, Ag003G0320600, Ag003G0320500, Ag003G0320200	XP_024010761.1
OG0000170	Ag003G0320000	XP_006410182.1
OG0000171	Ag020G2575200	XP_006401722.1
OG0000171	Ag044G4495800	XP_006409398.1
OG0000171	Ag004G0721800	XP_006401372.1
OG0000171	Ag014G1883300	XP_006407751.1
OG0000171	Ag010G1018000	XP_024005195.1
OG0000172	Ag033G3608500, Ag022G2765300	XP_024006538.1
OG0000172	Ag022G2757700, Ag004G0550900	XP_024012099.1
OG0000173	Ag011G1059500	XP_006411787.1
OG0000173	Ag060G4997300, Ag060G4996700, Ag060G4997500, Ag060G4997700, Ag060G4996200, Ag060G4997100, Ag022G2648900, Ag022G2648400, Ag022G2648200, Ag067G5186700, Ag011G1085300	XP_006411932.1
OG0000173	Ag014G1845700, Ag014G1846300, Ag014G1846000	XP_006412595.2
OG0000173	Ag068G5224200, Ag068G5224000, Ag011G1085700	XP_006395058.1, XP_024006800.1
OG0000173	Ag033G3597600	XP_006409103.1
OG0000174	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200	XP_024016093.1, XP_024008042.1, XP_024013572.1, XP_024015842.1, XP_024013153.1
OG0000174	Ag064G5095900, Ag013G1514400, Ag004G0425200, Ag042G4401700, Ag072G5254600, Ag039G4257400, Ag014G1813500, Ag011G1172800	XP_024009910.1, XP_024010843.1, XP_024010311.1, XP_024004523.1
OG0000174	Ag061G5042100, Ag027G3034800, Ag075G5303100	XP_024013619.1, XP_024011132.1, XP_024009468.1, XP_024006493.1, XP_024004480.1, XP_024014964.1, XP_024007918.1, XP_024011208.1, XP_024006536.1
OG0000174	Ag025G2929800	XP_024009367.1
OG0000175	Ag034G4063600	XP_006416080.1, XP_024015929.1
OG0000175	Ag013G1441100	XP_024012404.1
OG0000175	Ag002G0234800	XP_006417443.1
OG0000176	Ag014G1823200, Ag014G1822800, Ag014G1822900, Ag014G1823300, Ag014G1822700	XP_006405511.2
OG0000176	Ag014G1833000	XP_006414114.1, XP_024005467.1, XP_024005332.1, XP_006414117.2
OG0000177	Ag034G3998900, Ag034G3998500, Ag034G3998600, Ag034G3999000	XP_006416321.2
OG0000177	Ag034G3998400	XP_006416323.1
OG0000177	Ag034G3998800	XP_024008190.1
OG0000178	Ag066G5142800	XP_006396688.1
OG0000178	Ag016G2366900, Ag016G2366600, Ag016G2366000, Ag016G2366700	XP_006396683.2
OG0000178	Ag066G5144100, Ag066G5143400	XP_024010195.1, XP_024009811.1, XP_024010194.1, XP_006396684.1
OG0000182	Ag013G1406700	XP_006418087.2
OG0000183	Ag061G5037800	XP_006391396.1, XP_006405835.1
OG0000183	Ag031G3311200	XP_006402949.1, XP_006411378.1
OG0000183	Ag004G0583300	XP_006419159.1, XP_024011906.1
OG0000183	Ag013G1588300	XP_006408585.1
OG0000184	Ag027G3048100	XP_024014969.1
OG0000184	Ag027G3046100	XP_006406219.1
OG0000184	Ag027G3047400	XP_006406221.2, XP_006406220.1
OG0000184	Ag027G3046700, Ag027G3046000	XP_006406218.1
OG0000184	Ag027G3047200, Ag027G3046800	XP_006391352.1
OG0000185	Ag032G3420100	XP_024008728.1
OG0000186	Ag031G3213700	XP_024003658.1, XP_024003647.1
OG0000187	Ag034G3783000	XP_024009084.1, XP_006396044.1
OG0000188	Ag063G5067000, Ag002G0125500, Ag014G1815800	XP_006403294.1, XP_006413270.2
OG0000188	Ag014G1822100, Ag014G2100300, Ag014G1820500, Ag014G1820600, Ag011G1195700	XP_006408167.1
OG0000188	Ag042G4428600, Ag042G4412400, Ag014G1989600	XP_006408168.2
OG0000189	Ag011G1112900	XP_006412039.1
OG0000189	Ag044G4495700	XP_006409399.1
OG0000189	Ag048G4687900	XP_006390262.1, XP_006416436.1
OG0000191	Ag015G2179600, Ag002G0173300, Ag047G4543700	XP_006396068.2
OG0000191	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300	XP_024004140.1
OG0000193	Ag031G3245800, Ag011G1262700, Ag002G0190300, Ag014G2036500, Ag014G2036600	XP_006406824.1, XP_006406823.1, XP_006406760.1
OG0000193	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900	XP_006410830.1, XP_006415272.2
OG0000196	Ag048G4576200, Ag048G4575400, Ag075G5300100, Ag011G1221400	XP_024014729.1
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	XP_006413958.1, XP_024005579.1, XP_006393616.1
OG0000197	Ag033G3647600, Ag033G3647500	XP_024004741.1, XP_006413960.1
OG0000198	Ag039G4275700	XP_006395886.1, XP_006395885.1
OG0000198	Ag027G3046500	XP_006395887.1
OG0000198	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400, Ag034G3875600, Ag034G3844000, Ag033G3487200, Ag077G5316000	XP_006413529.1
OG0000200	Ag034G3715200, Ag034G3715500	XP_006418015.2
OG0000200	Ag034G3715400	XP_006415505.2, XP_006415507.2
OG0000202	Ag019G2492100	XP_024009918.1
OG0000203	Ag031G3304300	XP_024012757.1
OG0000204	Ag033G3617000, Ag034G3918800, Ag013G1736600, Ag015G2272000	XP_024010054.1
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	XP_006409293.2, XP_024011376.1, XP_024013235.1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	XP_024015726.1
OG0000209	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200	XP_006417013.1, XP_006417028.2
OG0000210	Ag003G0329800, Ag003G0330000	XP_024010855.1, XP_024004704.1
OG0000210	Ag004G0616900	XP_024012462.1
OG0000210	Ag031G3221600	XP_024012914.1
OG0000210	Ag031G3221000	XP_006395656.2
OG0000215	Ag061G5039900, Ag040G4337500	XP_024014265.1, XP_006408133.1, XP_006411039.1, XP_006419058.2, XP_006403387.1
OG0000215	Ag007G0896700	XP_024006539.1
OG0000216	Ag002G0262400	XP_024016821.1
OG0000216	Ag031G3320500	XP_024014433.1, XP_006389699.2, XP_006405717.2, XP_006408645.2
OG0000217	Ag039G4266100	XP_024010473.1, XP_024007230.1, XP_024013212.1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1
OG0000221	Ag042G4415100, Ag076G5309600	XP_024003652.1
OG0000221	Ag034G4051900	XP_024013753.1, XP_024011137.1
OG0000225	Ag025G2955300	XP_024009484.1, XP_024011254.1
OG0000226	Ag022G2755600	XP_006398782.2, XP_006396785.1
OG0000229	Ag013G1568700	XP_024007588.1, XP_006407514.1
OG0000230	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700	XP_006402736.1
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	XP_024012843.1
OG0000232	Ag047G4548200	XP_024004085.1, XP_024014219.1
OG0000232	Ag010G1010500	XP_024016372.1, XP_024009429.1, XP_024009258.1, XP_024006411.1, XP_024006632.1, XP_024015899.1
OG0000233	Ag013G1570300	XP_006399238.1
OG0000233	Ag013G1570500	XP_006399236.1, XP_024012161.1
OG0000236	Ag004G0579500, Ag004G0579700, Ag004G0579800	XP_024014734.1
OG0000237	Ag039G4321500, Ag022G2710600, Ag022G2710900, Ag022G2710800, Ag022G2711000, Ag022G2711600, Ag006G0819300	XP_006392176.1, XP_006414659.2
OG0000237	Ag027G3032700	XP_006406140.1
OG0000238	Ag034G4055200	XP_006390832.1
OG0000238	Ag034G4054800	XP_024007098.1
OG0000241	Ag033G3624000	XP_006413726.1
OG0000241	Ag033G3623800, Ag033G3623900	XP_006413727.1
OG0000241	Ag066G5155300, Ag087G5425900	XP_006396664.1
OG0000241	Ag087G5425400, Ag066G5154800	XP_006396665.1
OG0000241	Ag066G5154900, Ag087G5425500	XP_024010083.1
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	XP_006394900.1
OG0000243	Ag013G1732000, Ag013G1731400	XP_006415575.2
OG0000243	Ag013G1732100, Ag013G1731300	XP_006415571.1, XP_024008688.1
OG0000244	Ag013G1572000	XP_006396522.2
OG0000245	Ag048G4685400	XP_024009403.1, XP_024007449.1, XP_024007965.1
OG0000245	Ag010G1013100	XP_024007301.1, XP_024006631.1
OG0000246	Ag031G3398800	XP_006403719.1
OG0000246	Ag054G4896600, Ag039G4258400	XP_006410852.1
OG0000246	Ag054G4896300	XP_006410850.1
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	XP_024016187.1, XP_006397124.1, XP_006396952.1, XP_024010305.1, XP_024010284.1
OG0000248	Ag011G1065700, Ag011G1039300, Ag011G1039400, Ag034G3929700, Ag034G3929400, Ag001G0002900, Ag083G5408700, Ag083G5409300, Ag011G1162400, Ag001G0005800, Ag001G0005600, Ag001G0004200, Ag034G3929800, Ag031G3217400, Ag031G3217300	XP_006390930.2
OG0000249	Ag014G2125100, Ag014G2124700, Ag016G2360300, Ag060G4995300, Ag048G4691200, Ag034G4000000, Ag047G4539500, Ag046G4528600, Ag033G3520600, Ag038G4158700, Ag001G0068400	XP_024011318.1, XP_024004901.1
OG0000251	Ag039G4288800	XP_006395570.1
OG0000251	Ag034G3997100	XP_006395568.2
OG0000251	Ag003G0404600, Ag031G3334700	XP_006395567.1
OG0000251	Ag004G0694500	XP_006401223.1
OG0000252	Ag011G1243100	XP_006412567.1
OG0000256	Ag014G2059200, Ag048G4625100, Ag014G2059300	XP_006403304.1
OG0000257	Ag048G4692100, Ag048G4691500, Ag048G4692300	XP_006390266.1, XP_006390265.1
OG0000257	Ag048G4690700	XP_006390972.1
OG0000257	Ag048G4688800	XP_024007004.1
OG0000257	Ag048G4692500	XP_006390267.1, XP_006390264.1
OG0000258	Ag078G5365000	XP_024014252.1
OG0000259	Ag014G2073000	XP_006412107.2
OG0000262	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300	XP_006405351.1
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	XP_024013586.1, XP_024011074.1
OG0000266	Ag034G3781200, Ag034G3781400	XP_006409554.2
OG0000267	Ag048G4600400, Ag012G1299600, Ag073G5260400	XP_024004803.1
OG0000268	Ag016G2388000, Ag039G4274900, Ag013G1520000	XP_024005307.1
OG0000268	Ag029G3091000	XP_024004883.1, XP_024014410.1, XP_024009490.1, XP_024013227.1, XP_024014585.1, XP_024007751.1, XP_024014905.1
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	XP_006400925.1
OG0000269	Ag016G2389000	XP_006418933.1, XP_006418941.1
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	XP_024003799.1
OG0000270	Ag002G0160600	XP_024014551.1
OG0000273	Ag042G4391800, Ag013G1639200, Ag013G1639000, Ag013G1638800, Ag013G1639100	XP_006401681.1, XP_006405005.2
OG0000275	Ag011G1055200	XP_024006417.1
OG0000275	Ag011G1056300, Ag011G1056900, Ag011G1056700, Ag011G1056600	XP_006411772.1
OG0000276	Ag078G5381700, Ag045G4512800	XP_024005459.1
OG0000276	Ag013G1378700	XP_024016360.1, XP_024016375.1, XP_024014012.1
OG0000276	Ag041G4361400	XP_024009234.1
OG0000278	Ag054G4882600, Ag054G4885700, Ag050G4747300	XP_024004897.1, XP_006405893.1, XP_006405851.1
OG0000279	Ag006G0844200, Ag016G2337000	XP_006398139.1
OG0000279	Ag016G2337700	XP_024010978.1
OG0000282	Ag050G4769600, Ag050G4770100, Ag033G3645200, Ag033G3533200, Ag033G3507100, Ag033G3532600, Ag033G3532100, Ag004G0710300, Ag033G3530400, Ag014G1930300, Ag014G1930100, Ag014G1930900, Ag014G1930800, Ag014G1930600, Ag014G1930500, Ag033G3532400, Ag033G3531500, Ag033G3532300, Ag033G3611000, Ag033G3611100, Ag033G3610800, Ag033G3614700, Ag033G3609700, Ag050G4769500, Ag033G3533000	XP_024004517.1, XP_024004516.1
OG0000283	Ag066G5158700, Ag048G4720200, Ag056G4950200, Ag004G0743600	XP_024007235.1
OG0000283	Ag061G5018700, Ag026G2995000	XP_024014716.1
OG0000284	Ag056G4943900	XP_024011107.1, XP_024006182.1
OG0000285	Ag033G3606300	XP_024005112.1
OG0000285	Ag033G3605400	XP_006413094.1
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	XP_006396333.1, XP_024004165.1
OG0000286	Ag002G0119000	XP_024015270.1
OG0000286	Ag011G1174800	XP_006412465.2, XP_006403112.2, XP_024011148.1
OG0000289	Ag001G0007500, Ag032G3460700	XP_006415671.1, XP_024003985.1
OG0000291	Ag087G5424000, Ag066G5136400	XP_024009633.1
OG0000291	Ag068G5230800	XP_024009522.1
OG0000294	Ag013G1408700	XP_024010155.1
OG0000294	Ag013G1428100	XP_024012273.1
OG0000295	Ag033G3520500, Ag033G3520300	XP_024011089.1
OG0000295	Ag023G2804700	XP_006412919.1
OG0000295	Ag013G1715800	XP_006415705.2
OG0000296	Ag031G3329800, Ag004G0650600	XP_006400992.1
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	XP_024011966.1, XP_024012425.1
OG0000296	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	XP_024012145.1
OG0000297	Ag020G2577900	XP_024014692.1
OG0000298	Ag052G4862800, Ag015G2271900	XP_006415076.2
OG0000300	Ag004G0480800	XP_006408678.2
OG0000300	Ag031G3322400, Ag031G3321200, Ag004G0478300, Ag007G0928400, Ag004G0477700	XP_024016300.1, XP_006394334.2
OG0000300	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800	XP_006403410.1
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	XP_024006006.1, XP_024014229.1
OG0000301	Ag031G3347600	XP_024014235.1, XP_006404678.1, XP_006402565.2
OG0000303	Ag039G4329900	XP_024007779.1, XP_024013204.1, XP_024007914.1
OG0000304	Ag039G4204200, Ag039G4204300	XP_024009992.1
OG0000304	Ag039G4202700, Ag039G4202600, Ag039G4202400, Ag039G4203100, Ag004G0769900, Ag039G4202500	XP_024004174.1
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	XP_006413912.1
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	XP_006411287.1
OG0000306	Ag049G4725900	XP_006402171.2, XP_006405728.2
OG0000307	Ag034G3906800	XP_006414877.1
OG0000308	Ag013G1676700, Ag013G1676900	XP_006403249.1, XP_006403251.1, XP_006403248.1, XP_006403252.1, XP_024013277.1, XP_006403255.1
OG0000309	Ag034G3748300	XP_006417751.1, XP_006417749.1, XP_006417745.1, XP_006400853.1
OG0000313	Ag065G5123000, Ag065G5122800	XP_006412828.1
OG0000314	Ag065G5124700	XP_024005553.1
OG0000314	Ag012G1335500	XP_024010526.1
OG0000315	Ag031G3232400	XP_024010346.1, XP_024014742.1, XP_024014782.1, XP_024014357.1, XP_024014741.1, XP_024014779.1, XP_024016782.1, XP_024004825.1, XP_024005179.1, XP_024005193.1, XP_024005154.1
OG0000316	Ag014G1997100, Ag014G1997000	XP_006407057.2
OG0000316	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400	XP_024015112.1
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400, Ag048G4666300, Ag048G4586600	XP_024010631.1
OG0000318	Ag034G3704800, Ag034G3704600	XP_006416157.2
OG0000320	Ag013G1422600	XP_024016232.1, XP_024016190.1, XP_024009447.1, XP_024011359.1, XP_024007244.1, XP_024013070.1
OG0000321	Ag001G0020100, Ag001G0019600	XP_006406473.1, XP_006393188.1
OG0000321	Ag004G0557500	XP_006400538.1, XP_006400540.1
OG0000322	Ag004G0689100, Ag004G0681500	XP_024012517.1
OG0000325	Ag034G3702900	XP_006418097.1
OG0000325	Ag034G3703000	XP_024008616.1
OG0000326	Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	XP_006414687.1, XP_006414684.2, XP_006414683.2, XP_006414686.1
OG0000327	Ag013G1463700, Ag013G1463500	XP_006405569.1
OG0000329	Ag007G0902000	XP_006414672.1
OG0000329	Ag011G1193200, Ag011G1193800, Ag011G1193700, Ag011G1193600, Ag011G1194000, Ag011G1193100	XP_006405680.1, XP_006405679.2, XP_006405676.1, XP_006405678.2, XP_006405677.2, XP_006405681.2, XP_006405675.1
OG0000330	Ag078G5330800, Ag078G5331200	XP_024008627.1
OG0000330	Ag078G5330400	XP_006390610.1
OG0000331	Ag019G2501200	XP_006396376.1
OG0000331	Ag014G2057000	XP_006406736.1
OG0000331	Ag039G4332600	XP_006410860.1
OG0000331	Ag003G0296100	XP_006397900.1
OG0000332	Ag002G0211300, Ag002G0207100, Ag002G0207600	XP_006391998.1
OG0000334	Ag013G1404500, Ag016G2317100, Ag014G2144600	XP_024014912.1
OG0000335	Ag031G3219300	XP_006402644.2
OG0000335	Ag031G3229600, Ag013G1460500	XP_006402608.1, XP_006390902.2, XP_006402607.1
OG0000342	Ag014G2061200, Ag016G2341900	XP_006414721.2, XP_006414718.2, XP_024014865.1
OG0000344	Ag011G1249400, Ag013G1576000, Ag013G1576100, Ag034G4012000	XP_024007719.1
OG0000344	Ag057G4968000, Ag057G4968200, Ag034G4005300	XP_024007179.1
OG0000345	Ag013G1680600	XP_006399428.2
OG0000345	Ag034G3696300, Ag013G1680400	XP_006418147.1
OG0000346	Ag012G1326300	XP_006395576.1
OG0000346	Ag048G4699500, Ag048G4698700, Ag048G4717500	XP_006395577.1
OG0000346	Ag031G3394600	XP_024013545.1, XP_006403706.1
OG0000347	Ag003G0312500	XP_006397781.1
OG0000347	Ag033G3493900, Ag077G5323600	XP_006413559.1
OG0000349	Ag004G0637900	XP_006400931.1
OG0000349	Ag004G0637000, Ag004G0638200	XP_024011821.1
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	XP_024014973.1, XP_024014974.1
OG0000351	Ag014G1940600, Ag014G1940700	XP_006407408.1, XP_006413962.1, XP_006407409.2
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	XP_024013315.1, XP_024013316.1, XP_006400849.1
OG0000355	Ag014G2132500	XP_006406472.1
OG0000355	Ag013G1608700	XP_006409893.2, XP_006405949.1
OG0000355	Ag039G4299700, Ag011G1097500	XP_006411985.1
OG0000356	Ag014G2166900, Ag014G2167100	XP_024014118.1
OG0000356	Ag013G1652400, Ag014G1871500	XP_024013952.1
OG0000356	Ag014G1871700, Ag014G1871800	XP_006397056.1
OG0000357	Ag013G1737900, Ag013G1737600	XP_006415534.1, XP_006415536.1, XP_006415537.1
OG0000358	Ag001G0044600	XP_024006233.1, XP_006393112.2
OG0000359	Ag002G0213600	XP_024012357.1
OG0000359	Ag010G1014300	XP_006413047.1
OG0000359	Ag002G0213300, Ag002G0213000	XP_024005472.1, XP_024005613.1
OG0000362	Ag056G4945200	XP_024016368.1
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	XP_024013752.1
OG0000364	Ag039G4199500	XP_006393376.2
OG0000364	Ag033G3482400	XP_006396845.1, XP_006396574.1
OG0000364	Ag039G4200300, Ag039G4199100, Ag039G4200500	XP_006411325.1, XP_006411318.1
OG0000364	Ag039G4210700, Ag039G4210400	XP_024003638.1, XP_006409746.1
OG0000365	Ag033G3585700, Ag033G3586500, Ag033G3586800, Ag033G3586300, Ag033G3585000, Ag033G3586600	XP_006413857.1
OG0000367	Ag034G4072000, Ag034G4071900	XP_024008863.1
OG0000367	Ag013G1620500	XP_024006690.1, XP_024008020.1
OG0000368	Ag050G4745200	XP_006418874.2, XP_024009622.1, XP_006418873.1
OG0000370	Ag011G1254200, Ag064G5110600	XP_024009974.1
OG0000376	Ag002G0228100	XP_006392125.1
OG0000376	Ag002G0232900, Ag002G0228300	XP_006392127.1
OG0000377	Ag011G1079200	XP_006411898.1
OG0000377	Ag011G1079800	XP_006393642.1
OG0000377	Ag011G1079500	XP_006411900.1, XP_006411901.1
OG0000379	Ag074G5273600	XP_006395818.1
OG0000379	Ag031G3376900	XP_006403613.1
OG0000379	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300	XP_024006961.1
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	XP_024016059.1
OG0000380	Ag004G0625500, Ag004G0624000	XP_024012512.1, XP_024012532.1, XP_006400936.1, XP_006400881.1, XP_024012520.1, XP_024012521.1, XP_006393432.1
OG0000381	Ag014G2158800	XP_024013937.1
OG0000381	Ag014G1838200	XP_006408057.1, XP_006405752.1
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	XP_006396450.1
OG0000382	Ag039G4301400	XP_006410963.1
OG0000384	Ag037G4141500, Ag016G2314300, Ag016G2313300	XP_006398389.1
OG0000385	Ag011G1243000	XP_024004600.1
OG0000388	Ag014G2061300, Ag031G3378600	XP_024016650.1
OG0000388	Ag033G3647100	XP_006397366.1, XP_006401605.1, XP_006401607.2
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	XP_006406482.1, XP_006406481.1
OG0000389	Ag004G0771400, Ag004G0709900, Ag004G0710100	XP_024012476.1
OG0000389	Ag013G1345400	XP_006409792.2
OG0000390	Ag034G4019100, Ag034G4019200	XP_006416204.1, XP_006416205.1, XP_024008916.1
OG0000390	Ag034G4019700, Ag034G4019500	XP_024008649.1
OG0000391	Ag078G5342000, Ag078G5343600	XP_006390568.1
OG0000392	Ag034G3912000	XP_006416751.1
OG0000392	Ag013G1714900	XP_006413319.1
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	XP_006405658.1
OG0000394	Ag014G2015400, Ag039G4245000, Ag039G4244700, Ag039G4244800	XP_006406954.1
OG0000394	Ag014G2016400, Ag014G2016800, Ag014G2016600	XP_006406953.1
OG0000395	Ag034G3851600	XP_006417058.1
OG0000395	Ag044G4484000	XP_006409559.1
OG0000395	Ag034G3851900	XP_006417061.1
OG0000395	Ag034G3851800	XP_024008283.1, XP_006417060.1
OG0000396	Ag015G2278700, Ag003G0389200	XP_024010215.1
OG0000397	Ag014G2062300, Ag014G2062400	XP_024012172.1, XP_024015686.1
OG0000399	Ag019G2495400	XP_006418323.1, XP_006396407.1, XP_006402369.1
OG0000399	Ag034G3765600	XP_006417597.1
OG0000402	Ag013G1364000, Ag004G0419600	XP_024006781.1
OG0000402	Ag004G0419700, Ag014G2065700	XP_006406006.1, XP_024006782.1
OG0000403	Ag032G3438700, Ag032G3428400, Ag001G0026100	XP_024004870.1
OG0000403	Ag003G0314900, Ag013G1690900	XP_006396576.1
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	XP_024009575.1, XP_006418804.2
OG0000405	Ag004G0497600	XP_006394502.2
OG0000405	Ag014G1994700	XP_024012331.1
OG0000406	Ag034G3746500, Ag004G0631900	XP_006400905.1, XP_006418972.1
