Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	XP_023644532.1, XP_023645811.1, XP_023633328.1, XP_023632621.1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	XP_006287874.1, XP_006296766.1
OG0000210	Ag003G0329800, Ag003G0330000	XP_006294103.1
OG0000210	Ag004G0616900	XP_006302230.1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200	XP_006293088.1
OG0000210	Ag031G3369000, Ag031G3377000	XP_006292318.1
OG0000214	Ag016G2293400	XP_023638976.1
OG0000215	Ag061G5039900, Ag040G4337500	XP_006296786.1
OG0000216	Ag030G3133600	XP_023637283.1
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	XP_023635820.1
OG0000216	Ag002G0262400	XP_006302421.1
OG0000216	Ag031G3320500	XP_006292358.1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	XP_023634346.1, XP_023638924.1, XP_006283424.1, XP_023635498.1
OG0000221	Ag034G4051900	XP_023644448.1, XP_023638933.1
OG0000225	Ag025G2955300	XP_006300476.1
OG0000226	Ag022G2755100, Ag022G2755600	XP_006285264.2
OG0000227	Ag014G1926300, Ag014G1926900	XP_006296962.1
OG0000229	Ag031G3248700	XP_006289451.2, XP_023644307.1, XP_006282853.2, XP_006286342.2
OG0000229	Ag015G2186000	XP_006285195.1, XP_006301448.1
OG0000229	Ag015G2186100	XP_006290232.2, XP_006281727.1
OG0000232	Ag047G4548200	XP_023636098.1, XP_023638057.1
OG0000232	Ag010G1010500	XP_023638083.1, XP_023641916.1, XP_023634272.1, XP_023634273.1
OG0000233	Ag013G1570300	XP_006290020.1
OG0000233	Ag031G3246600	XP_006289542.2, XP_006289289.1
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	XP_023639230.1, XP_006295841.1, XP_023635829.1, XP_023635762.1, XP_023636750.1, XP_023644543.1, XP_006305075.2
OG0000235	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900, Ag004G0433900, Ag004G0434000	XP_006305118.1, XP_023644533.1
OG0000237	Ag014G1943900, Ag014G1944000	XP_023641253.1, XP_006299438.1, XP_006299488.1, XP_006289972.1, XP_006289053.1, XP_006290121.1, XP_006286744.1, XP_006299227.2
OG0000237	Ag027G3032700	XP_006296746.1
OG0000238	Ag034G4054800	XP_023644384.1
OG0000238	Ag034G4035700	XP_006289231.1
OG0000238	Ag034G4054700	XP_006302942.1
OG0000241	Ag033G3624000	XP_006284545.1
OG0000241	Ag033G3623800, Ag033G3623900	XP_006279099.1, XP_023635292.1, XP_006279100.1, XP_006285919.1, XP_006279101.1
OG0000241	Ag066G5155300, Ag087G5425900	XP_006289300.1
OG0000241	Ag087G5425400, Ag066G5154800	XP_006289916.1
OG0000241	Ag066G5154900, Ag087G5425500	XP_006289215.1
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	XP_006279117.1, XP_006286819.1, XP_006286567.1
OG0000243	Ag013G1732000, Ag013G1731400	XP_006305764.1, XP_006304484.1
OG0000243	Ag013G1732100, Ag013G1731300	XP_023632637.1, XP_023632576.1, XP_006305710.2, XP_006304552.1
OG0000244	Ag016G2372100	XP_006286805.1, XP_006290182.1
OG0000244	Ag013G1572000	XP_023636139.1, XP_006286807.1
OG0000244	Ag016G2373600	XP_006289480.2
OG0000245	Ag048G4685400	XP_023632652.1
OG0000246	Ag031G3398800	XP_023639020.1
OG0000246	Ag054G4896600, Ag039G4258400	XP_006294087.1, XP_006294083.1
OG0000246	Ag054G4896300	XP_006296366.1
OG0000246	Ag054G4896400	XP_006294067.1, XP_006293528.1
OG0000248	Ag034G3929700	XP_023644302.1
OG0000248	Ag031G3217400, Ag031G3217300	XP_006285772.2
OG0000250	Ag016G2373900	XP_006302388.1
OG0000250	Ag014G1902600	XP_006285847.2
OG0000250	Ag002G0159600	XP_006299908.2
OG0000250	Ag025G2955800, Ag025G2956100, Ag013G1434600	XP_006288303.1, XP_006288300.1
OG0000251	Ag039G4288800	XP_006290957.1, XP_006290955.1
OG0000251	Ag034G3997100	XP_006290953.1, XP_023638661.1
OG0000251	Ag003G0404600, Ag031G3334700	XP_006290954.1, XP_006292275.1
OG0000251	Ag004G0694500	XP_006282010.1
OG0000252	Ag011G1243100	XP_006299068.1
OG0000252	Ag002G0152300	XP_006300513.1, XP_006291286.1
OG0000253	Ag014G1951000	XP_006297173.1
OG0000254	Ag007G0925100, Ag007G0925200	XP_006284820.1
OG0000254	Ag007G0925500	XP_006284819.1, XP_006284817.1, XP_006286199.1, XP_006284824.1, XP_006284827.1, XP_006284826.1
OG0000256	Ag014G2059200, Ag048G4625100, Ag014G2059300	XP_006301530.1
OG0000257	Ag048G4688000, Ag048G4688200, Ag048G4688100	XP_006301262.1
OG0000258	Ag078G5365000	XP_023632795.1
OG0000259	Ag014G2073900	XP_023643302.1
OG0000260	Ag011G1048500	XP_006283573.1
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	XP_006301668.1, XP_023637514.1, XP_006301980.1, XP_006299358.1, XP_006301961.2, XP_023637360.1, XP_023637436.1
OG0000265	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100	XP_023634027.1, XP_023644471.1, XP_023638862.1, XP_023643543.1, XP_023636086.1, XP_023638866.1
OG0000265	Ag013G1480600, Ag002G0214400, Ag013G1500200	XP_006300081.1
OG0000266	Ag034G3781200, Ag034G3781400	XP_023633396.1
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	XP_006281238.1
OG0000269	Ag016G2389000	XP_006291980.1
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	XP_006295138.1
OG0000270	Ag002G0160600	XP_023644130.1, XP_006300878.1
OG0000274	Ag002G0150500	XP_023634435.1
OG0000274	Ag015G2260200	XP_023637080.1
OG0000275	Ag014G1804000	XP_006285590.2, XP_023639572.1
OG0000275	Ag011G1055200	XP_023635808.1, XP_023643272.1
OG0000279	Ag066G5133900, Ag016G2336900, Ag006G0843600	XP_006281784.1, XP_006294221.1, XP_006282370.1
OG0000283	Ag066G5158700	XP_023633819.1
OG0000283	Ag061G5018700, Ag026G2995000	XP_023644223.1
OG0000284	Ag056G4943900	XP_023635719.1
OG0000284	Ag007G0865200, Ag025G2915200	XP_006285151.2
OG0000285	Ag033G3606300	XP_023634855.1
OG0000285	Ag033G3605400	XP_006289794.2, XP_006286160.1
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	XP_023637684.1, XP_023637652.1
OG0000286	Ag002G0119000	XP_023642772.1
OG0000286	Ag066G5158600, Ag066G5163200, Ag066G5168800	XP_023636130.1
OG0000286	Ag011G1174800	XP_023635611.1
OG0000289	Ag001G0007500, Ag032G3460700	XP_006299447.2, XP_006297139.1, XP_006279144.2, XP_023642640.1, XP_006296090.2, XP_006295734.1
OG0000290	Ag016G2343100, Ag024G2877300	XP_023644381.1, XP_023642945.1
OG0000291	Ag068G5230800	XP_006298781.1
OG0000294	Ag013G1408700	XP_006289140.2, XP_023637686.1
OG0000294	Ag013G1428100	XP_023637726.1
OG0000295	Ag014G1932700, Ag014G1932800	XP_023641263.1
OG0000296	Ag031G3329800, Ag004G0650600	XP_006280067.1, XP_006280069.1
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	XP_023642636.1
OG0000297	Ag020G2577900	XP_023634332.1, XP_023633969.1
OG0000299	Ag016G2330100	XP_023644207.1
OG0000300	Ag031G3322400, Ag031G3321200	XP_023643235.1
OG0000300	Ag007G0928400	XP_006304938.1
OG0000300	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800	XP_006292785.1
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	XP_023640002.1, XP_006296449.1, XP_006292850.2
OG0000301	Ag031G3347600	XP_006290449.1, XP_006293245.1, XP_023637513.1
OG0000304	Ag039G4204200, Ag039G4204300	XP_006292910.1
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	XP_023632628.1
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	XP_006295765.1, XP_006301907.1
OG0000306	Ag049G4725900	XP_006283372.1
OG0000307	Ag031G3319400, Ag031G3319300	XP_006300047.2
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	XP_006303618.1, XP_006303691.1, XP_006305982.2
OG0000308	Ag013G1677100	XP_006282331.1
OG0000308	Ag013G1676700, Ag013G1676900, Ag013G1676600, Ag013G1677000	XP_006281683.1
OG0000309	Ag004G0619400	XP_006307728.2, XP_006280459.1
OG0000311	Ag108G5479800, Ag108G5480100, Ag105G5478800, Ag103G5476800, Ag427G5500100, Ag118G5481700, Ag105G5479000, Ag423G5497100, Ag088G5445700, Ag455G5509700, Ag118G5482100, Ag786G5514800, Ag365G5494100, Ag448G5507700, Ag364G5493100, Ag423G5497200, Ag786G5514900, Ag103G5476700, Ag118G5481800, Ag427G5500400, Ag786G5514700, Ag423G5498000, Ag454G5508800, Ag463G5511700, Ag364G5493400, Ag365G5494000, Ag138G5487600, Ag786G5514500, Ag423G5498600, Ag365G5493600, Ag448G5507800, Ag448G5507200, Ag103G5476600, Ag138G5487500, Ag105G5477600, Ag364G5492900, Ag441G5505300, Ag423G5498400, Ag423G5497900, Ag105G5478000, Ag088G5445800, Ag462G5511400, Ag454G5509000, Ag423G5497800, Ag427G5500200, Ag108G5480400, Ag365G5495100, Ag441G5505100, Ag448G5507600, Ag423G5497700, Ag138G5487800, Ag138G5487300, Ag108G5480000, Ag454G5508600, Ag103G5476300, Ag454G5508700, Ag365G5493500, Ag103G5476100, Ag423G5498200, Ag103G5476000, Ag364G5492800, Ag448G5507400, Ag365G5494900, Ag364G5493300, Ag455G5509400, Ag038G4144200, Ag105G5477000, Ag105G5478700, Ag108G5480600, Ag122G5482900, Ag464G5513100, Ag074G5265200, Ag122G5483100, Ag464G5512700, Ag356G5491100, Ag105G5477200, Ag448G5507100, Ag441G5505000, Ag423G5497500, Ag105G5478400, Ag427G5500600, Ag105G5478200, Ag365G5494200, Ag365G5493800, Ag455G5509600, Ag122G5483400, Ag356G5491700, Ag452G5508200, Ag356G5491200, Ag122G5484100, Ag452G5508300, Ag464G5513200, Ag122G5483900, Ag464G5512900, Ag122G5483700, Ag356G5491600, Ag074G5265400, Ag452G5508100, Ag122G5483000, Ag074G5265000, Ag105G5477900, Ag122G5483300, Ag350G5489700, Ag427G5499800, Ag103G5476200, Ag105G5478900, Ag105G5477700	XP_023633383.1
OG0000313	Ag065G5123000, Ag065G5122800	XP_023635806.1
OG0000313	Ag039G4211800	XP_023640666.1
OG0000315	Ag031G3232400	XP_006292413.2, XP_006292967.1, XP_006292295.1, XP_006290418.1, XP_023639208.1
OG0000316	Ag014G1997100, Ag014G1997000	XP_006300449.1
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	XP_006301027.2, XP_006300756.1
OG0000318	Ag048G4586600	XP_023642916.1
OG0000320	Ag013G1422600	XP_023639625.1
OG0000321	Ag001G0020100, Ag001G0019600	XP_006279139.1, XP_006307493.1
OG0000321	Ag004G0557400, Ag004G0557500	XP_006286795.1
OG0000322	Ag004G0689100, Ag004G0681500	XP_023637248.1, XP_006292952.1
OG0000323	Ag034G3926300	XP_023635159.1, XP_006282439.1
OG0000325	Ag034G3702900	XP_006304190.1
OG0000325	Ag034G3703000	XP_006306317.1
OG0000326	Ag014G1841500	XP_006297907.1
OG0000327	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200	XP_006284761.1, XP_006284760.1
OG0000328	Ag014G2172200, Ag027G3069600	XP_023642080.1, XP_023642081.1
OG0000328	Ag014G2171700	XP_023641339.1
OG0000328	Ag014G2172300, Ag027G3069500	XP_023642461.1
OG0000330	Ag078G5330800	XP_006294415.1, XP_006294246.2, XP_006302398.1
OG0000330	Ag078G5331200	XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1
OG0000330	Ag078G5330400	XP_006300480.1
OG0000330	Ag034G3928200	XP_006305103.1
OG0000331	Ag019G2501200	XP_006287904.1
OG0000331	Ag014G2057000	XP_006297742.2
OG0000331	Ag003G0296100	XP_006294369.1
OG0000332	Ag002G0205300, Ag002G0205000	XP_023643047.1
OG0000332	Ag002G0211300, Ag002G0207100	XP_023644075.1, XP_006300306.1, XP_023643049.1, XP_023643050.1
OG0000332	Ag002G0207600	XP_023642947.1
OG0000334	Ag013G1404500, Ag016G2317100, Ag014G2144600	XP_023640809.1
OG0000335	Ag031G3219300	XP_023635714.1
OG0000335	Ag031G3229600, Ag013G1460500	XP_023638843.1, XP_006291184.2
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	XP_006302924.1, XP_006302921.1
OG0000338	Ag071G5240300, Ag015G2203600	XP_023643347.1
OG0000339	Ag033G3576300	XP_006286226.1
OG0000342	Ag014G2053200, Ag019G2490200, Ag002G0168400	XP_006297727.2
OG0000342	Ag014G1996200	XP_006297867.2
OG0000344	Ag034G3803300	XP_023633371.1
OG0000345	Ag013G1680600	XP_006289891.1
OG0000345	Ag034G3696300, Ag013G1680400	XP_006303184.2, XP_006288844.1
OG0000346	Ag031G3394900	XP_006292361.1, XP_006292171.1
OG0000346	Ag031G3394600	XP_023638827.1, XP_006292223.1
OG0000347	Ag003G0312500	XP_006294736.1
OG0000347	Ag031G3206800	XP_023639059.1
OG0000347	Ag033G3493900, Ag077G5323600	XP_006284249.1
OG0000347	Ag034G3657100	XP_006304071.1
OG0000348	Ag047G4546200, Ag046G4534100	XP_023639193.1
OG0000349	Ag004G0637900	XP_023633454.1
OG0000349	Ag004G0638600, Ag004G0638500	XP_023639042.1
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	XP_006299022.1, XP_006299133.1, XP_006298980.1, XP_006299285.1, XP_006299855.1
OG0000351	Ag014G1940600, Ag014G1940700	XP_006299246.2
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	XP_006282294.1
OG0000355	Ag039G4299700, Ag011G1097500	XP_006286101.1
OG0000357	Ag013G1737900, Ag013G1737600	XP_006305913.1, XP_006305533.1, XP_006304391.1
OG0000357	Ag048G4589500	XP_006293384.1
OG0000358	Ag001G0044600	XP_023634596.1, XP_023634983.1
OG0000359	Ag002G0213600	XP_023635692.1
OG0000359	Ag010G1014300	XP_006284880.1
OG0000359	Ag002G0213300, Ag002G0213000	XP_023635068.1, XP_023635366.1
OG0000361	Ag003G0322100, Ag033G3487500	XP_023644238.1, XP_023637692.1, XP_023634606.1, XP_023638025.1
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	XP_006290340.1, XP_006292669.1
OG0000364	Ag033G3482400	XP_006300905.2, XP_023634679.1
OG0000364	Ag039G4210700, Ag039G4210400	XP_006296274.2, XP_006296154.2, XP_006296300.1
OG0000367	Ag034G4072000, Ag034G4071900	XP_006301692.1, XP_006282948.2, XP_023639243.1
OG0000367	Ag013G1620500	XP_023644866.1, XP_006304870.1
OG0000368	Ag050G4745200	XP_006292340.1
OG0000368	Ag033G3580700	XP_006291138.1
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	XP_006281901.1
OG0000370	Ag011G1254200	XP_006299592.1, XP_006297713.1
OG0000375	Ag066G5170700, Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800	XP_023644476.1, XP_023633308.1
OG0000376	Ag002G0228100	XP_006302482.1
OG0000376	Ag002G0232900, Ag002G0228300	XP_006302496.1
OG0000377	Ag011G1079200	XP_006283585.1
OG0000377	Ag011G1079800	XP_006283601.1
OG0000379	Ag074G5273600	XP_006292510.2
OG0000379	Ag031G3376900	XP_006292488.1
OG0000379	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300	XP_023637894.1
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	XP_023643441.1
OG0000380	Ag004G0625500, Ag004G0624000	XP_006282038.1, XP_006282003.1, XP_006282276.1
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	XP_006300414.1
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	XP_006287213.1
OG0000382	Ag039G4301400	XP_006295761.1
OG0000383	Ag031G3366800, Ag031G3366900	XP_023633034.1
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	XP_023633577.1, XP_023633611.1, XP_023638622.1
OG0000384	Ag037G4141500, Ag016G2314300	XP_006281658.1
OG0000384	Ag016G2313300	XP_006281516.1
OG0000384	Ag037G4141600, Ag016G2314200	XP_006281442.1
OG0000388	Ag014G2061300, Ag031G3378600	XP_006299181.1
OG0000388	Ag033G3647100	XP_023645413.1
OG0000390	Ag011G1190000	XP_006307682.2
OG0000390	Ag034G4019400	XP_006304665.1
OG0000390	Ag034G4019100, Ag034G4019200	XP_006303659.1, XP_023644768.1, XP_006307366.1
OG0000390	Ag034G4019700, Ag034G4019500	XP_006304493.1
OG0000391	Ag078G5342000, Ag078G5343600	XP_006301868.2
OG0000392	Ag034G3912000	XP_006305429.2
OG0000392	Ag034G3911800, Ag034G3911900, Ag034G3911700	XP_006305827.1
OG0000392	Ag013G1714900	XP_006302461.1, XP_006284329.1
OG0000394	Ag001G0086100, Ag001G0085900	XP_006304019.1
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000	XP_006305900.1
OG0000395	Ag034G3851600	XP_023645571.1
OG0000395	Ag044G4484000	XP_006300202.1
OG0000395	Ag034G3851800	XP_006307178.2
OG0000396	Ag015G2278700, Ag003G0389200	XP_023638680.1, XP_023640099.1, XP_023633445.1
OG0000397	Ag014G2062300, Ag014G2062400	XP_006299879.1, XP_006299361.1, XP_006299977.2, XP_006299373.1
OG0000398	Ag061G5026700, Ag061G5027000, Ag061G5026800, Ag061G5026600	XP_023634275.1
OG0000399	Ag019G2495400	XP_006305654.1, XP_006288715.1, XP_006292743.1
OG0000399	Ag002G0270000	XP_006301123.2
OG0000402	Ag013G1364000, Ag004G0419600	XP_023644261.1
OG0000403	Ag003G0314900, Ag013G1690900	XP_006290210.1, XP_006289326.2
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	XP_023637061.1, XP_023635083.1, XP_023634846.1, XP_023635170.1
OG0000404	Ag029G3093000	XP_023641265.1
OG0000405	Ag014G1994700	XP_006299223.1
OG0000406	Ag034G3746500, Ag004G0631900	XP_006303419.1, XP_006281312.1, XP_006292046.1
OG0000407	Ag003G0293200, Ag048G4570300	XP_006303834.1, XP_006304409.1, XP_023640112.1
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	XP_023645696.1, XP_023646002.1, XP_023632684.1, XP_023637173.1, XP_023644905.1
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	XP_023644902.1, XP_023644904.1
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	XP_006295889.1, XP_006296440.1
OG0000412	Ag013G1384500	XP_023636500.1
OG0000412	Ag014G2065800	XP_006284008.1, XP_006300523.1, XP_006298020.1
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	XP_006298652.1
OG0000414	Ag002G0179900	XP_023643359.1
OG0000414	Ag007G0915200	XP_006286225.1
OG0000415	Ag017G2430800, Ag018G2441700, Ag033G3553900, Ag016G2327500	XP_023639308.1, XP_023634711.1
OG0000419	Ag050G4796000, Ag033G3498000, Ag093G5458600	XP_023640570.1, XP_023640698.1, XP_023640410.1, XP_023636778.1, XP_023640366.1, XP_023640289.1
OG0000420	Ag003G0382200, Ag002G0223100, Ag002G0233200	XP_006296273.1
OG0000420	Ag038G4171600	XP_006289424.1
OG0000420	Ag013G1417300, Ag013G1418200, Ag013G1417600	XP_023637706.1
OG0000421	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300	XP_006280097.1
OG0000421	Ag004G0730400, Ag004G0730300	XP_006287183.1, XP_006280103.1, XP_006280101.1
OG0000423	Ag088G5433100, Ag016G2368400	XP_023638054.1
OG0000424	Ag004G0757300	XP_006281244.2
OG0000425	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000	XP_006289943.2, XP_006285654.2, XP_006285992.2
OG0000426	Ag014G1975600, Ag029G3089100, Ag029G3090300, Ag029G3089200, Ag029G3094000, Ag032G3424100, Ag029G3090900, Ag029G3090600, Ag039G4190700	XP_023645496.1
OG0000426	Ag032G3430600	XP_023638435.1
OG0000426	Ag001G0009200	XP_006297631.1, XP_023641943.1
OG0000429	Ag006G0817500	XP_006290300.2
OG0000429	Ag031G3267200	XP_023643802.1
OG0000430	Ag033G3543200	XP_023633999.1
OG0000430	Ag066G5145600	XP_006288911.1
OG0000430	Ag002G0190900	XP_006300332.1
OG0000431	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400	XP_006301332.2
OG0000431	Ag002G0212700	XP_006301035.1
OG0000432	Ag025G2945100	XP_006304837.1, XP_006304764.1
OG0000432	Ag033G3574900	XP_006285692.2
OG0000432	Ag033G3579000, Ag033G3576500, Ag033G3576400	XP_006286118.1
OG0000436	Ag004G0631300	XP_006292028.1, XP_006281290.1
OG0000436	Ag075G5299000	XP_006281292.1
OG0000437	Ag065G5119300	XP_006284780.1
OG0000437	Ag004G0710800	XP_006285100.1
OG0000437	Ag068G5219300	XP_023640362.1
OG0000437	Ag042G4428800	XP_006298740.2
OG0000438	Ag003G0378800	XP_023641933.1
OG0000439	Ag034G4038100	XP_006301807.1, XP_006285493.1, XP_006286640.1
OG0000440	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100	XP_006279058.2, XP_006282291.1, XP_006279059.2, XP_006281745.1, XP_006281865.1
OG0000442	Ag031G3183300	XP_023639792.1
OG0000443	Ag013G1508000	XP_006289984.1
OG0000443	Ag004G0542800	XP_006289091.1
OG0000444	Ag013G1646700	XP_006294594.1
OG0000444	Ag031G3242100	XP_006292538.1
OG0000445	Ag004G0771100, Ag004G0519100	XP_006288822.1
OG0000445	Ag011G1271400	XP_006284663.1, XP_006296532.1
OG0000446	Ag004G0600400, Ag004G0600200, Ag004G0600500	XP_023636253.1
OG0000447	Ag014G1935800	XP_006299325.2, XP_006295174.1, XP_006298737.1, XP_006292003.1
OG0000448	Ag081G5401500	XP_023638828.1
OG0000448	Ag040G4348600	XP_023638075.1, XP_023638714.1, XP_006292607.1, XP_006292374.1
OG0000448	Ag027G3033900	XP_006290512.1
OG0000449	Ag078G5363600, Ag033G3506900, Ag031G3254000	XP_006290714.1, XP_006293285.1
OG0000450	Ag034G3894900	XP_023636141.1
OG0000450	Ag039G4305700	XP_023644762.1
OG0000451	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400	XP_023644131.1, XP_023645318.1
OG0000452	Ag002G0145700	XP_023643222.1, XP_023643220.1
OG0000452	Ag002G0144800	XP_023643863.1, XP_023643224.1
OG0000452	Ag002G0144100	XP_023644385.1, XP_023643227.1
OG0000452	Ag034G3831300	XP_023643219.1
OG0000457	Ag013G1674900, Ag034G3699000, Ag014G1818100	XP_006295201.1
OG0000458	Ag013G1727100	XP_006303584.1
OG0000458	Ag013G1726600	XP_006306115.1
OG0000459	Ag089G5447100	XP_023638654.1
