Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0000207	Ag024G2857500	g52806
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	g33150, g21459, g33511, g33550
OG0000209	Ag034G3863700	g5026
OG0000209	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200	g49840, g49834, g49829
OG0000210	Ag004G0616900	g26821
OG0000210	Ag031G3221000	g1914
OG0000214	Ag016G2293400	g2449, g32347
OG0000215	Ag061G5039900, Ag040G4337500	g449
OG0000216	Ag030G3133600	g25664
OG0000216	Ag002G0262400	g41090, g41083, g41086
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	g40833, g27764, g39817, g18526, g7663
OG0000220	Ag017G2420400	g11348
OG0000220	Ag075G5290300	g26314, g18518, g13342, g25651, g13763, g10009, g3059, g53788, g5671, g53558, g42177, g6280, g27925, g26744, g11346
OG0000221	Ag076G5309600	g4264, g37418, g16017, g28616, g34276, g15805, g31881, g48923
OG0000221	Ag034G4051900	g41785, g6733, g14207, g32627, g45157, g4236, g53404, g41761, g48924, g17798, g2498, g23587, g32642, g45252, g40135, g50684, g41375, g4779
OG0000223	Ag025G2912300	g46938, g34690, g28576
OG0000225	Ag025G2955300	g4045
OG0000229	Ag031G3248700	g13978
OG0000229	Ag013G1568700	g26214
OG0000230	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700	g18915
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	g2000
OG0000233	Ag013G1570500	g5538, g45482
OG0000233	Ag031G3246600	g29623
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	g45347
OG0000235	Ag004G0433900, Ag004G0434000	g40743
OG0000237	Ag027G3032700	g11805
OG0000238	Ag034G4055200	g44676, g44668, g44669, g44677
OG0000241	Ag033G3624000, Ag033G3623800, Ag033G3623900, Ag033G3623500, Ag066G5155300, Ag087G5425900, Ag087G5425400, Ag066G5154800, Ag066G5154900, Ag087G5425500	g17320
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	g10112
OG0000244	Ag016G2372100	g25493
OG0000244	Ag016G2373600	g40712
OG0000246	Ag054G4896600, Ag039G4258400	g37185
OG0000246	Ag054G4896300	g51603
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	g49523, g27759, g27721
OG0000249	Ag014G2125100, Ag014G2124700, Ag016G2360300	g35682, g42542
OG0000249	Ag033G3520600	g16095, g42905, g32698
OG0000249	Ag029G3101300, Ag028G3086800	g16094, g26699, g24901
OG0000251	Ag034G3997100, Ag003G0404600, Ag031G3334700	g16641
OG0000251	Ag001G0018700	g39309
OG0000252	Ag002G0152300	g40852
OG0000253	Ag066G5151200	g54073
OG0000253	Ag014G1951000	g12277
OG0000253	Ag039G4275200, Ag001G0017200, Ag022G2773000	g5784, g45315
OG0000254	Ag007G0925500	g47115
OG0000257	Ag048G4692100, Ag048G4691500, Ag048G4692300	g44426
OG0000259	Ag039G4215200, Ag039G4215400, Ag039G4215300, Ag050G4772900, Ag039G4214200, Ag039G4214100, Ag039G4213800, Ag039G4213700, Ag014G2073900	g1607
OG0000262	Ag024G2853300, Ag002G0096900, Ag002G0097100, Ag002G0098000, Ag024G2853000, Ag024G2853600, Ag002G0097600, Ag002G0097200, Ag024G2853800	g4737, g46874
OG0000262	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300	g43603
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	g24889
OG0000265	Ag067G5197400, Ag029G3122800	g30948, g25301, g11542, g43509, g3110, g32825, g14672
OG0000266	Ag002G0170300, Ag002G0265300, Ag052G4847600, Ag037G4134300, Ag016G2384100, Ag039G4285100, Ag039G4330200, Ag053G4870600, Ag039G4329300, Ag033G3503900, Ag023G2833700, Ag045G4506200, Ag007G0871300, Ag040G4343700, Ag022G2668000, Ag040G4342600	g28434, g45026
OG0000267	Ag088G5435900, Ag061G5036200	g34899
OG0000267	Ag038G4178800, Ag004G0593300, Ag043G4450900, Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700	g52730
OG0000267	Ag086G5422800, Ag048G4600400, Ag012G1299600, Ag073G5260400	g42218, g42234
OG0000268	Ag016G2388000	g44991
OG0000268	Ag039G4274900	g53121, g53878, g53859, g50734
OG0000268	Ag029G3091000	g17915, g5948, g4147, g53120, g22863, g25628, g50735, g44198, g32701, g51641, g27914, g10990, g52236, g48936, g35463
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	g28758
OG0000269	Ag016G2389000	g2910, g2936
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	g39974
OG0000270	Ag002G0132900, Ag002G0109500, Ag063G5083000	g41044
OG0000270	Ag002G0160600, Ag002G0160400	g40880
OG0000274	Ag011G1223200, Ag016G2295900	g47338, g33147, g14472, g44486, g21632, g42257, g21852, g21844, g36809, g10312
OG0000274	Ag015G2260200	g14940
OG0000275	Ag034G3875100, Ag011G1056100	g22735
OG0000276	Ag078G5381700, Ag045G4512800, Ag048G4721900	g34448, g33115
OG0000276	Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900	g15118, g44910
OG0000277	Ag011G1147800	g18216, g23060, g18323
OG0000278	Ag054G4882600, Ag054G4885700, Ag050G4747300	g38273, g38276
OG0000279	Ag006G0844200, Ag016G2337000	g11018, g11016, g11024
OG0000279	Ag066G5133900, Ag016G2336900, Ag006G0843600	g40527, g40528, g40529
OG0000282	Ag050G4769600, Ag050G4770100, Ag033G3645200, Ag033G3533200, Ag033G3507100, Ag033G3532600, Ag033G3532100, Ag004G0710300, Ag033G3530400, Ag014G1930300, Ag014G1930100, Ag014G1930900, Ag014G1930800, Ag014G1930600, Ag014G1930500, Ag033G3532400, Ag033G3531500, Ag033G3532300, Ag033G3611000, Ag033G3611100, Ag033G3610800, Ag033G3614700, Ag033G3609700, Ag050G4769500, Ag033G3533000	g53736
OG0000283	Ag066G5158700	g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516
OG0000283	Ag048G4720200, Ag056G4950200, Ag004G0743600	g53724
OG0000285	Ag033G3606300	g47372
OG0000285	Ag033G3605400	g49774, g23645, g17338
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	g41270
OG0000286	Ag002G0119000	g44985, g44982, g44984
OG0000286	Ag011G1174800	g49458
OG0000288	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000	g54300, g26198, g32873, g23186, g32999, g49511, g22605, g3280, g3645, g4167, g24937
OG0000289	Ag001G0007500, Ag032G3460700	g39775, g39783
OG0000290	Ag016G2343100, Ag024G2877300	g40830
OG0000291	Ag068G5230800	g6349, g13574
OG0000294	Ag013G1499400, Ag013G1499300	g51379, g32720, g28307, g28263
OG0000294	Ag013G1428100, Ag011G1168600, Ag011G1169000, Ag013G1683000, Ag031G3261900, Ag031G3261800, Ag031G3261700, Ag002G0131200, Ag002G0131300, Ag002G0131600, Ag002G0130900, Ag002G0131500, Ag002G0130700	g25697
OG0000295	Ag023G2804700	g37063
OG0000295	Ag013G1715800	g27709
OG0000296	Ag031G3329800, Ag004G0650600	g1252, g28701, g28702
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	g28714
OG0000296	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	g1225
OG0000297	Ag020G2577900	g25175
OG0000298	Ag052G4862800, Ag015G2271900	g32687
OG0000303	Ag008G0955800, Ag046G4526900	g53852, g33562, g32888, g26702
OG0000303	Ag039G4329900	g26634
OG0000304	Ag039G4204200, Ag039G4204300	g50556
OG0000304	Ag039G4234500, Ag039G4235300, Ag039G4235000	g51896
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	g53520, g51878
OG0000306	Ag049G4725900	g13807, g46733
OG0000307	Ag013G1490100, Ag013G1490200	g41020, g1000, g999
OG0000307	Ag034G3906800	g11568
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	g36491
OG0000308	Ag013G1676700, Ag013G1676900, Ag013G1676600, Ag013G1677000	g11113, g11114
OG0000309	Ag011G1209100	g849, g41323
OG0000311	Ag108G5479800, Ag108G5480100, Ag105G5478800, Ag103G5476800, Ag427G5500100, Ag118G5481700, Ag105G5479000, Ag423G5497100, Ag088G5445700, Ag455G5509700, Ag118G5482100, Ag786G5514800, Ag365G5494100, Ag448G5507700, Ag364G5493100, Ag423G5497200, Ag786G5514900, Ag103G5476700, Ag118G5481800, Ag427G5500400, Ag786G5514700, Ag423G5498000, Ag454G5508800, Ag463G5511700, Ag364G5493400, Ag365G5494000, Ag138G5487600, Ag786G5514500, Ag423G5498600, Ag365G5493600, Ag448G5507800, Ag448G5507200, Ag103G5476600, Ag138G5487500, Ag105G5477600, Ag364G5492900, Ag441G5505300, Ag423G5498400, Ag423G5497900, Ag105G5478000, Ag088G5445800, Ag462G5511400, Ag454G5509000, Ag423G5497800, Ag427G5500200, Ag108G5480400, Ag365G5495100, Ag441G5505100, Ag448G5507600, Ag423G5497700, Ag138G5487800, Ag138G5487300, Ag108G5480000, Ag454G5508600, Ag103G5476300, Ag454G5508700, Ag365G5493500, Ag103G5476100, Ag423G5498200, Ag103G5476000, Ag364G5492800, Ag448G5507400, Ag365G5494900, Ag364G5493300, Ag455G5509400, Ag038G4144200, Ag105G5477000, Ag105G5478700, Ag108G5480600, Ag122G5482900, Ag464G5513100, Ag074G5265200, Ag122G5483100, Ag464G5512700, Ag356G5491100, Ag105G5477200, Ag448G5507100, Ag441G5505000, Ag423G5497500, Ag105G5478400, Ag427G5500600, Ag105G5478200, Ag365G5494200, Ag365G5493800, Ag455G5509600, Ag122G5483400, Ag356G5491700, Ag452G5508200, Ag356G5491200, Ag122G5484100, Ag452G5508300, Ag464G5513200, Ag122G5483900, Ag464G5512900, Ag122G5483700, Ag356G5491600, Ag074G5265400, Ag452G5508100, Ag122G5483000, Ag074G5265000, Ag105G5477900, Ag122G5483300, Ag350G5489700, Ag427G5499800, Ag103G5476200, Ag105G5478900, Ag105G5477700	g20487
OG0000312	Ag004G0687400	g14467, g35227
OG0000313	Ag039G4211800	g23784
OG0000314	Ag065G5124700	g1672
OG0000314	Ag039G4181900	g41968
OG0000314	Ag025G2923100	g6082, g4525, g37385
OG0000314	Ag012G1335500	g27333
OG0000314	Ag054G4894500, Ag057G4950500	g46975
OG0000316	Ag014G1997100, Ag014G1997000	g12167, g12172
OG0000316	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400	g12173, g12193
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400, Ag048G4666300, Ag048G4586600	g43847
OG0000318	Ag034G3704800, Ag034G3704600	g49471
OG0000318	Ag034G3897800	g31636
OG0000320	Ag013G1422600	g11617
OG0000321	Ag001G0020100, Ag001G0019600	g54159
OG0000321	Ag004G0557400	g28972
OG0000321	Ag004G0557500	g41419
OG0000325	Ag034G3702900	g49462
OG0000325	Ag034G3703000	g30904
OG0000325	Ag013G1671700	g37954
OG0000327	Ag022G2659500, Ag022G2659700, Ag022G2660500, Ag022G2659600, Ag033G3644800, Ag033G3644900	g26940
OG0000328	Ag014G2172200, Ag027G3069600	g13376
OG0000328	Ag027G3069300, Ag014G2172500	g13375
OG0000329	Ag007G0902000	g24516, g24521
OG0000329	Ag011G1193200, Ag011G1193800, Ag011G1193700, Ag011G1193600, Ag011G1194000, Ag011G1193100	g37784, g53311, g37787, g53330, g53326, g53348, g53328
OG0000330	Ag078G5330800	g17997, g17998
OG0000330	Ag078G5330400	g44587
OG0000330	Ag034G3928200	g31719
OG0000331	Ag019G2501200	g25429, g39522
OG0000331	Ag014G2057000	g6947
OG0000332	Ag002G0205300, Ag002G0205000, Ag002G0211300, Ag002G0207100, Ag002G0207600	g24568, g44176
OG0000334	Ag013G1404500, Ag016G2317100, Ag014G2144600	g43888, g43360
OG0000334	Ag078G5395200	g50156
OG0000335	Ag031G3230000, Ag031G3233600, Ag067G5191200, Ag031G3233800, Ag031G3219300	g1956
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	g31190, g27091, g27095, g31209
OG0000338	Ag071G5240300, Ag015G2203600	g3826
OG0000339	Ag033G3576300	g17631
OG0000344	Ag034G3803300	g36278
OG0000345	Ag013G1680600	g45514
OG0000345	Ag034G3696300, Ag013G1680400	g26927, g49447, g30863
OG0000346	Ag031G3394900	g2365
OG0000346	Ag012G1326300	g10579
OG0000347	Ag003G0312500	g52289
OG0000347	Ag019G2533400	g25359
OG0000348	Ag047G4546200, Ag046G4534100	g50668
OG0000349	Ag004G0637900	g1282
OG0000349	Ag004G0638600, Ag004G0638500	g28755, g1676
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	g13403, g13402
OG0000351	Ag014G1940600, Ag014G1940700	g12309
OG0000357	Ag013G1737900, Ag013G1737600	g32419, g32420, g50521
OG0000358	Ag001G0044600	g54187
OG0000359	Ag002G0213300, Ag002G0213000	g47638, g23616
OG0000362	Ag008G0946100	g52587
OG0000362	Ag004G0643700, Ag004G0643800, Ag007G0882000, Ag056G4945200	g35345, g4371
OG0000362	Ag051G4814600	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	g53411, g29745
OG0000363	Ag048G4608300, Ag048G4660000	g27806
OG0000364	Ag039G4200300, Ag039G4199100, Ag039G4200500	g51921
OG0000365	Ag033G3585700, Ag033G3586500, Ag033G3586800, Ag033G3586300, Ag033G3585000, Ag033G3586600	g47348
OG0000367	Ag034G4072000, Ag034G4071900	g18012
OG0000368	Ag050G4745200	g11421
OG0000368	Ag016G2373200	g2833
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	g4480, g4569, g4675, g4768, g6892, g51876, g6424
OG0000370	Ag011G1254200, Ag064G5110600	g6467
OG0000375	Ag066G5170700	g24614, g4053, g42670, g42662, g25030, g4718, g35252, g22259, g19614, g24704, g25123, g26727, g11473, g34270
OG0000375	Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800	g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669
OG0000376	Ag002G0232900, Ag002G0228300	g41000
OG0000377	Ag011G1079200	g47983
OG0000377	Ag011G1079500	g22842
OG0000378	Ag019G2520500	g26534, g34215, g35390
OG0000379	Ag074G5273600	g1514
OG0000379	Ag031G3376900	g19165
OG0000380	Ag004G0625500, Ag004G0624000	g19547, g28753, g28797, g28774, g28802
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	g43972, g18058, g26185
OG0000381	Ag014G2158800, Ag014G1838200	g23603
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	g44023
OG0000382	Ag039G4301400	g37230
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	g11293, g11292, g11294
OG0000384	Ag037G4141500, Ag016G2314300, Ag016G2313300	g10911
OG0000385	Ag011G1243000	g35037, g23311
OG0000388	Ag014G2061300, Ag031G3378600	g13288
OG0000388	Ag033G3647100	g34348, g35026, g34350, g28458, g28439, g35303
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	g6787
OG0000389	Ag004G0771400, Ag004G0709900, Ag004G0710100, Ag013G1345400	g43635, g1338, g1343
OG0000390	Ag034G4019100, Ag034G4019200	g50242, g27516
OG0000391	Ag078G5342000, Ag078G5343600	g46059, g46056
OG0000392	Ag013G1714900	g47536
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	g46706
OG0000394	Ag001G0086100, Ag001G0085900	g27880
OG0000394	Ag014G2016400, Ag014G2016800, Ag014G2016600	g12121
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000	g24279
OG0000394	Ag014G2015800	g7070, g7071, g7072
OG0000395	Ag034G3851600	g27257, g31494
OG0000395	Ag044G4484000	g6162, g14272
OG0000395	Ag034G3851900, Ag034G3851800	g49902
OG0000396	Ag015G2278700, Ag003G0389200	g16098
OG0000397	Ag014G2062300, Ag014G2062400	g6928, g36029, g3758, g12040
OG0000399	Ag019G2495400	g39537, g25452
OG0000399	Ag034G3671300	g49381
OG0000399	Ag002G0270000	g41120
OG0000399	Ag034G3765600	g31165
OG0000402	Ag013G1364000, Ag004G0419600	g9656
OG0000404	Ag029G3093000	g11863
OG0000404	Ag011G1093000	g38491
OG0000405	Ag004G0497600	g45239
OG0000407	Ag003G0293200, Ag048G4570300	g36060, g14938, g43281, g11474, g7650
OG0000407	Ag003G0293100	g3821
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	g27666
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	g50490
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	g50674, g6276, g3083, g6257, g6259, g6273, g38385
OG0000412	Ag013G1384500	g45737
OG0000412	Ag014G2065800	g46788, g45009, g6918, g13293
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	g12223, g12228
OG0000413	Ag032G3439600, Ag032G3439500	g54333
OG0000414	Ag002G0179900	g40900
OG0000414	Ag007G0915200	g47091
OG0000415	Ag017G2430800	g20406, g21339
OG0000416	Ag021G2625300	g50288, g26677, g49171, g425, g53223, g43811, g43816, g31442, g43802
OG0000419	Ag050G4796000, Ag033G3498000, Ag093G5458600	g51508
OG0000420	Ag013G1417300, Ag013G1418200, Ag013G1417600	g4802, g4813
OG0000421	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300	g39358
OG0000421	Ag004G0730400, Ag004G0730300	g17129, g47588, g23688
OG0000423	Ag028G3082100, Ag054G4895400	g6329, g34479
OG0000423	Ag021G2619500	g6331
OG0000423	Ag037G4138000, Ag048G4687400	g32550
OG0000424	Ag004G0757300	g28489
OG0000424	Ag014G2166100	g11899
OG0000425	Ag002G0117100, Ag002G0118000, Ag063G5073400	g5590
OG0000426	Ag001G0009200	g40973, g23602
OG0000427	Ag007G0889600	g16255, g35653, g49085, g14479, g17706
OG0000429	Ag006G0817500	g1975, g1976
OG0000429	Ag031G3267200	g2032
OG0000430	Ag033G3543200	g23976, g17311
OG0000431	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400	g1437
OG0000432	Ag025G2945100, Ag016G2347900	g555
OG0000432	Ag033G3574900	g24067
OG0000432	Ag033G3579000, Ag033G3576500, Ag033G3576400	g17626
OG0000436	Ag004G0631300	g19572, g41304
OG0000436	Ag075G5299000	g1293
OG0000437	Ag068G5219300	g39339, g1080, g28563
OG0000439	Ag034G4038100	g13576, g29695
OG0000443	Ag011G1172700	g23276
OG0000443	Ag013G1508000	g45564
OG0000443	Ag004G0542800	g598
OG0000444	Ag013G1646700	g51246
OG0000444	Ag031G3242100	g2023
OG0000445	Ag004G0771100, Ag004G0519100	g502, g2678, g19442, g19454, g9989
OG0000446	Ag050G4748400	g21423
OG0000447	Ag014G1935800	g51571
OG0000448	Ag040G4348600	g4323
OG0000448	Ag027G3033900	g10425
OG0000450	Ag034G3894900	g2642
OG0000451	Ag024G2891400, Ag024G2891500, Ag003G0282400	g50836
OG0000452	Ag002G0144800	g45250
OG0000456	Ag023G2843500	g24541
OG0000456	Ag055G4919400, Ag001G0034600	g25732, g5758, g34781, g37098, g1164, g41680, g40619, g14339, g51065, g14276, g3102, g45013, g27783, g13781, g28519, g26141, g32500, g13197, g46070, g24627, g27472, g1417, g40113, g4039, g13941, g23744, g46072, g28737, g44439, g11315, g23839, g11546, g53398, g23865, g2198, g25659, g22664, g40910, g40906, g23746, g13943, g45214, g51852, g24540, g27784, g45012, g28738, g18154, g25731, g10437, g34932, g27822, g28520, g17651, g42042, g38420, g46071, g13779, g17650, g46074, g14275, g3101, g40907, g13198, g17061, g32501, g54330, g26144
OG0000457	Ag013G1674900, Ag034G3699000, Ag014G1818100	g7774, g12606, g30872, g12810, g7765
OG0000458	Ag013G1727100	g50497
OG0000458	Ag013G1727000	g50496, g32378
OG0000459	Ag001G0065700	g54231, g33385
OG0000460	Ag004G0713200	g12238
OG0000462	Ag033G3596300, Ag033G3512200	g24037, g24036, g47359
OG0000463	Ag015G2260800, Ag011G1171400	g32899
OG0000463	Ag033G3560200	g19562, g2874, g19563, g19561, g19560
OG0000466	Ag011G1047200, Ag011G1046700, Ag011G1047400, Ag011G1047600, Ag011G1047500, Ag013G1690200, Ag013G1689900, Ag014G1841000, Ag014G1841100, Ag014G1839200	g32989, g31982
OG0000468	Ag003G0365000	g6609
OG0000468	Ag039G4255500, Ag078G5395100	g37276
OG0000469	Ag050G4765200, Ag006G0816800	g1996, g10969, g40576, g47280, g17461
OG0000472	Ag014G2120000, Ag061G5040700, Ag018G2447000	g4134
OG0000473	Ag034G3650200	g49273
OG0000473	Ag034G3650100	g30720, g1438
OG0000474	Ag034G3696600	g49450
OG0000474	Ag002G0172600	g50694
OG0000475	Ag002G0198500	g40945
OG0000476	Ag021G2625200, Ag044G4502000, Ag055G4923100, Ag078G5326400	g37782, g4812, g4800, g4814
OG0000477	Ag004G0482300	g353
OG0000477	Ag034G3862700	g27266
OG0000478	Ag024G2881400	g16066, g16061
OG0000479	Ag004G0776400	g24849, g25499, g2998, g52035, g24976, g16387, g24629, g25212, g47577, g23795, g43423, g14584, g28936, g22990, g31196, g31195, g3319, g45108, g7090, g42161, g42133, g34859, g43936, g25684, g25447, g43540, g26327, g26330, g42151, g50231, g49521, g1895, g36541, g24329, g10347, g42998, g19047, g3572, g16313, g32395, g36363, g26168, g24977, g15524, g2395, g41069, g18829, g24412, g15888, g2738, g52034, g19920, g11627, g45891, g49767, g25497, g15606, g6487, g42065, g32854, g26798, g42185, g53221, g15905, g28876, g43169, g28037, g45464, g25498, g31197, g3320, g23794
