Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	XP_020872595.1, XP_020872600.1, XP_020872360.1, XP_020872593.1
OG0000197	Ag033G3647600, Ag033G3647500	XP_020872359.1
OG0000198	Ag039G4275700	XP_002875203.1, XP_002875076.1
OG0000198	Ag027G3046500	XP_002870338.1, XP_020881007.1
OG0000198	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400	XP_020869542.1, XP_002890920.1
OG0000198	Ag034G3875600	XP_002892838.1, XP_020869981.1, XP_020869449.1
OG0000198	Ag034G3844000, Ag033G3487200, Ag077G5316000	XP_020882067.1
OG0000199	Ag068G5227600, Ag031G3205000	XP_002891651.2, XP_002891717.1, XP_020868387.1
OG0000200	Ag034G3715300, Ag034G3715100, Ag034G3715600	XP_020870342.1
OG0000200	Ag034G3715200, Ag034G3715500	XP_020867608.1, XP_020870343.1
OG0000200	Ag034G3715400	XP_020870363.1, XP_020870362.1, XP_020870365.1
OG0000202	Ag019G2492100	XP_020879031.1, XP_020876211.1, XP_020889753.1, XP_020877177.1, XP_020876186.1, XP_020877218.1
OG0000203	Ag031G3273700, Ag031G3272800, Ag031G3272600, Ag070G5235400	XP_002878201.2
OG0000203	Ag031G3304300	XP_002878203.1, XP_020880570.1
OG0000203	Ag031G3270000	XP_020880586.1
OG0000203	Ag031G3270800	XP_020880584.1
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	XP_002880818.2, XP_020866266.1, XP_020866240.1, XP_020866152.1, XP_020877110.1, XP_020865718.1, XP_002868767.2, XP_020876185.1, XP_020890797.1, XP_002883616.1, XP_002894619.2, XP_020877180.1, XP_020874111.1, XP_020867984.1, XP_020884643.1, XP_020890796.1, XP_020885612.1, XP_020884699.1, XP_020891254.1, XP_020866261.1, XP_020887718.1, XP_002872341.2, XP_020866138.1, XP_020877109.1, XP_020877113.1, XP_020871234.1, XP_020866267.1, XP_020876154.1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	XP_002871416.1
OG0000209	Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000	XP_020867374.1
OG0000210	Ag003G0329800, Ag003G0330000	XP_020884580.1
OG0000210	Ag002G0166900	XP_020865963.1
OG0000210	Ag004G0616900	XP_020891301.1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200	XP_020881913.1
OG0000210	Ag031G3369000, Ag031G3377000	XP_020879924.1
OG0000214	Ag016G2293400	XP_020868240.1
OG0000215	Ag061G5039900, Ag040G4337500	XP_020874119.1, XP_020871428.1, XP_020866215.1, XP_020884668.1, XP_002870431.1, XP_020880707.1, XP_002863144.2, XP_002893840.2
OG0000215	Ag007G0896700	XP_020886087.1, XP_020882764.1, XP_020866108.1, XP_020879190.1, XP_020879740.1, XP_020886260.1, XP_020869481.1, XP_002863102.2, XP_002878830.2, XP_020890798.1
OG0000216	Ag030G3133600	XP_002872655.2
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	XP_002874641.2
OG0000216	Ag002G0262400	XP_020865893.1
OG0000216	Ag031G3320500	XP_002876368.2
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	XP_020873116.1, XP_020873172.1, XP_020873179.1, XP_020880783.1, XP_020880728.1, XP_020880727.1, XP_020875545.1, XP_020873039.1, XP_020872035.1, XP_020874450.1, XP_002870649.2, XP_020874171.1, XP_020873037.1, XP_020875518.1, XP_020887839.1
OG0000221	Ag076G5309600	XP_020885596.1, XP_020870726.1
OG0000221	Ag034G4051900	XP_020890917.1, XP_020876686.1, XP_020879909.1
OG0000225	Ag061G5039000, Ag048G4599700, Ag048G4599600, Ag048G4599100, Ag048G4599800, Ag048G4598800, Ag048G4598900, Ag048G4598600, Ag034G3762800, Ag048G4598700	XP_020890466.1
OG0000225	Ag025G2955300	XP_020889768.1, XP_020890453.1, XP_020890452.1
OG0000226	Ag022G2755600	XP_020866652.1
OG0000227	Ag014G1926300, Ag014G1926900	XP_020886550.1, XP_020887062.1
OG0000229	Ag031G3248700	XP_020884846.1, XP_002878902.1, XP_020884852.1
OG0000229	Ag013G1568700	XP_002877248.2
OG0000230	Ag031G3402000	XP_020880533.1
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	XP_020880534.1
OG0000230	Ag031G3253600	XP_020875151.1
OG0000233	Ag013G1570300	XP_002873316.1
OG0000233	Ag013G1570500	XP_002873315.1
OG0000233	Ag031G3246600	XP_002873312.1, XP_020877613.1, XP_020876205.1
OG0000234	Ag022G2764600, Ag022G2764800	XP_002871007.2
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	XP_002871005.2, XP_020879259.1, XP_020876636.1, XP_020879255.1, XP_002883924.1, XP_002891659.1, XP_002871008.2
OG0000235	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900, Ag004G0433900, Ag004G0434000	XP_002891517.1
OG0000237	Ag002G0200000	XP_020881383.1
OG0000238	Ag034G4054800	XP_020872592.1, XP_002888798.1
OG0000238	Ag034G4035700	XP_002872296.1, XP_002874413.1
OG0000238	Ag034G4054700	XP_020891768.1
OG0000241	Ag033G3624000	XP_020873759.1
OG0000241	Ag033G3623800, Ag033G3623900	XP_002867821.1
OG0000241	Ag033G3623500	XP_020873797.1, XP_002867824.2
OG0000241	Ag066G5155300, Ag087G5425900	XP_002872712.1
OG0000241	Ag087G5425400, Ag066G5154800	XP_020876627.1
OG0000241	Ag066G5154900, Ag087G5425500	XP_002872711.1
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	XP_020879188.1
OG0000243	Ag013G1732100, Ag013G1731300	XP_020867503.1, XP_020867501.1
OG0000244	Ag016G2372100	XP_002872741.1
OG0000244	Ag013G1572000	XP_020876452.1, XP_020877213.1, XP_020876461.1, XP_020876462.1
OG0000244	Ag016G2373600	XP_020876466.1
OG0000246	Ag031G3398800	XP_002877904.2
OG0000246	Ag054G4896600, Ag039G4258400	XP_002881469.1
OG0000246	Ag054G4896300	XP_020884151.1
OG0000246	Ag054G4896400	XP_002881468.1
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	XP_020869614.1
OG0000248	Ag034G3929700	XP_002887265.1
OG0000249	Ag014G2125100, Ag014G2124700, Ag016G2360300	XP_020884646.1
OG0000249	Ag060G4995300, Ag048G4691200, Ag034G4000000	XP_020879887.1
OG0000249	Ag047G4539500, Ag046G4528600, Ag033G3520600	XP_002887885.2
OG0000249	Ag029G3101300, Ag028G3086800	XP_020886219.1
OG0000250	Ag022G2758100, Ag060G5012500, Ag014G1902600	XP_002870459.1
OG0000250	Ag002G0229300	XP_020890201.1
OG0000250	Ag002G0159600	XP_020876444.1
OG0000251	Ag039G4288800	XP_002876961.1, XP_002876962.1, XP_002876963.1
OG0000251	Ag034G3997100	XP_002876964.1
OG0000251	Ag003G0404600, Ag031G3334700	XP_020882087.1
OG0000251	Ag004G0694500	XP_002866197.1
OG0000253	Ag001G0017800	XP_002891955.2
OG0000253	Ag014G1951000	XP_002884912.1
OG0000254	Ag007G0925500	XP_002870222.1, XP_020872405.1, XP_002870219.1, XP_002870218.1
OG0000257	Ag048G4688000, Ag048G4688200, Ag048G4688100	XP_020891373.1
OG0000259	Ag039G4215200, Ag039G4215400, Ag039G4215300	XP_020866712.1, XP_020877604.1, XP_020877605.1, XP_002889545.2
OG0000259	Ag014G2073900	XP_020866820.1
OG0000260	Ag011G1048500	XP_020872429.1
OG0000262	Ag024G2853300	XP_020890692.1
OG0000262	Ag002G0096900, Ag002G0097100, Ag002G0098000, Ag024G2853000, Ag024G2853600, Ag002G0097600, Ag002G0097200, Ag024G2853800	XP_020890360.1, XP_020890361.1
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	XP_002874589.2
OG0000265	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100	XP_020883108.1, XP_020872622.1, XP_020877172.1, XP_020886446.1, XP_020876112.1, XP_020868906.1, XP_020870118.1, XP_020874153.1, XP_020886556.1, XP_020885910.1
OG0000266	Ag034G3781200, Ag034G3781400	XP_002865985.2, XP_020867313.1
OG0000267	Ag038G4178800	XP_020890931.1
OG0000267	Ag043G4450900	XP_020872390.1, XP_020868795.1, XP_020872178.1, XP_020872998.1
OG0000267	Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700	XP_020891338.1
OG0000267	Ag020G2562200, Ag002G0262700, Ag051G4814200, Ag060G5001900, Ag033G3497500, Ag029G3120000, Ag045G4507900, Ag038G4178700	XP_020871242.1
OG0000267	Ag086G5422800, Ag048G4600400, Ag012G1299600, Ag073G5260400	XP_020871360.1, XP_020874002.1, XP_020883547.1, XP_020866150.1, XP_020874940.1
OG0000267	Ag027G3062100	XP_020871959.1
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	XP_002864649.1
OG0000269	Ag016G2389000	XP_020881938.1, XP_002877465.1
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	XP_020883555.1
OG0000270	Ag002G0109500, Ag063G5083000	XP_020890701.1
OG0000270	Ag034G3830800, Ag034G3829000, Ag034G3837500, Ag034G3837300, Ag002G0133000	XP_020890693.1
OG0000275	Ag014G1804000	XP_020872234.1
OG0000275	Ag011G1055200	XP_002886688.1, XP_002872307.1, XP_020879009.1, XP_020879174.1
OG0000276	Ag078G5381700, Ag045G4512800, Ag048G4721900	XP_020887762.1, XP_020881628.1, XP_020878929.1, XP_020879276.1, XP_020876981.1, XP_020890967.1
OG0000276	Ag041G4361400	XP_020884761.1, XP_020873738.1
OG0000276	Ag025G2952900	XP_020888557.1
OG0000279	Ag006G0844200, Ag016G2337000	XP_020866105.1
OG0000279	Ag066G5133900, Ag016G2336900, Ag006G0843600	XP_020885653.1, XP_020880341.1
OG0000279	Ag016G2337700	XP_002865315.1, XP_020871068.1, XP_020880901.1, XP_020870359.1, XP_002865312.2, XP_020879319.1, XP_002865311.2
OG0000283	Ag066G5158700	XP_020891714.1
OG0000284	Ag056G4943900	XP_020879047.1
OG0000284	Ag007G0865200, Ag025G2915200	XP_020875872.1, XP_020884755.1, XP_020890746.1, XP_020887760.1, XP_020890788.1, XP_020865743.1
OG0000285	Ag033G3606300	XP_002867852.2
OG0000285	Ag033G3605400	XP_002869890.1, XP_020873335.1, XP_020881884.1, XP_020873355.1, XP_020873274.1
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	XP_002863596.2, XP_002867613.2
OG0000286	Ag011G1174800	XP_020871052.1
OG0000288	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000	XP_020890803.1, XP_002885850.1, XP_020876120.1
OG0000289	Ag001G0007500, Ag032G3460700	XP_020875259.1, XP_020886439.1, XP_020889388.1, XP_020887166.1, XP_020886437.1, XP_020872389.1, XP_020885124.1
OG0000290	Ag024G2873500	XP_020890821.1
OG0000290	Ag014G2028900	XP_020890823.1
OG0000290	Ag016G2343100, Ag024G2877300	XP_020890819.1, XP_020890820.1
OG0000294	Ag013G1408700	XP_020875769.1
OG0000294	Ag013G1428100	XP_020879520.1
OG0000295	Ag033G3520500, Ag033G3520300	XP_002868101.1
OG0000295	Ag023G2804700	XP_020870420.1
OG0000295	Ag013G1715800	XP_020870970.1
OG0000295	Ag014G1932700, Ag014G1932800	XP_020888216.1, XP_002885658.1
OG0000296	Ag031G3329800, Ag004G0650600	XP_020874639.1, XP_002864614.1
OG0000296	Ag004G0706200	XP_020871516.1, XP_020871467.1, XP_020871600.1, XP_020871468.1
OG0000296	Ag025G2921300, Ag004G0655000	XP_020871433.1
OG0000296	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	XP_020869658.1
OG0000300	Ag007G0928400	XP_020866446.1
OG0000300	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800	XP_020872734.1, XP_002877052.1
OG0000300	Ag033G3610300, Ag033G3610000, Ag003G0290700, Ag034G3971000, Ag034G3971300	XP_020881468.1, XP_020890816.1
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	XP_020884774.1
OG0000303	Ag029G3119400	XP_020883607.1
OG0000304	Ag039G4204000	XP_020877194.1
OG0000304	Ag039G4204200, Ag039G4204300	XP_002881722.1
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	XP_002890206.2
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	XP_002893940.1, XP_020885575.1, XP_020884760.1, XP_002874576.1
OG0000306	Ag049G4725900	XP_020873122.1
OG0000307	Ag031G3319400, Ag031G3319300	XP_020889281.1
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	XP_002894303.2, XP_002894304.2, XP_002891555.1
OG0000309	Ag004G0619400	XP_020870839.1, XP_002864684.1, XP_002889674.1, XP_020870838.1
OG0000313	Ag065G5123000, Ag065G5122800	XP_020872037.1
OG0000313	Ag039G4211800	XP_020882955.1, XP_002879861.1
OG0000314	Ag045G4519200, Ag025G2967900, Ag065G5124700, Ag039G4290000, Ag027G3060700, Ag039G4181900	XP_020879586.1
OG0000314	Ag012G1335500	XP_020889577.1
OG0000315	Ag031G3232400	XP_002878305.1
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	XP_020890540.1
OG0000318	Ag034G3704800, Ag034G3704600	XP_002885626.2
OG0000320	Ag013G1422600	XP_020875403.1
OG0000321	Ag001G0020100, Ag001G0019600	XP_020866713.1
OG0000321	Ag004G0557500	XP_020877543.1, XP_020877291.1
OG0000322	Ag004G0689100, Ag004G0681500	XP_002862832.1
OG0000323	Ag034G3926600	XP_002870343.2
OG0000323	Ag034G3926300	XP_020873004.1, XP_020868339.1
OG0000325	Ag034G3702900	XP_002892239.1
OG0000325	Ag034G3703000	XP_002889523.1
OG0000325	Ag013G1671800	XP_020883981.1
OG0000326	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	XP_002893341.1, XP_020882129.1, XP_020886472.1
OG0000327	Ag013G1463700, Ag013G1463500	XP_020889899.1, XP_020889898.1
OG0000327	Ag033G3608300	XP_002867928.1
OG0000327	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200	XP_002867931.1
OG0000328	Ag014G2172200, Ag027G3069600	XP_020886039.1
OG0000328	Ag014G2171700	XP_020886036.1
OG0000328	Ag014G2172300, Ag027G3069500	XP_020886261.1, XP_020871911.1
OG0000329	Ag007G0902000	XP_002870302.1
OG0000330	Ag078G5330800	XP_002887461.1, XP_002887460.1
OG0000330	Ag078G5331200	XP_002887463.1
OG0000330	Ag078G5330400	XP_002887457.1
OG0000330	Ag034G3928200	XP_002890238.1
OG0000331	Ag019G2501200	XP_020877038.1
OG0000331	Ag014G2057000	XP_020889164.1
OG0000332	Ag002G0205300, Ag002G0205000	XP_020890048.1, XP_020890047.1
OG0000332	Ag002G0211300, Ag002G0207100	XP_020890049.1, XP_020890052.1, XP_002886541.2, XP_020890111.1
OG0000332	Ag002G0207600	XP_020890044.1, XP_020890039.1, XP_020890057.1
OG0000335	Ag031G3229600, Ag013G1460500	XP_020882480.1
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	XP_002886727.1, XP_020870323.1
OG0000342	Ag014G2053200, Ag019G2490200, Ag002G0168400	XP_002883067.1, XP_020889176.1
OG0000342	Ag014G1996200	XP_020889157.1
OG0000344	Ag011G1249400, Ag013G1576000, Ag013G1576100	XP_020869549.1
OG0000345	Ag013G1680600	XP_002873405.1
OG0000345	Ag034G3696300, Ag013G1680400	XP_002892204.1
OG0000346	Ag031G3394900	XP_002876198.1
OG0000346	Ag012G1326300	XP_002875312.1
OG0000346	Ag048G4699500, Ag048G4698700, Ag048G4717500	XP_002876953.1
OG0000346	Ag031G3394600	XP_002876199.1, XP_020881893.1
OG0000347	Ag003G0312500	XP_020885426.1
OG0000347	Ag031G3206800	XP_020881574.1
OG0000347	Ag033G3493900, Ag077G5323600	XP_020873658.1
OG0000347	Ag034G3657100	XP_020869191.1
OG0000349	Ag004G0637900	XP_020871259.1, XP_020871256.1
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	XP_002877153.1, XP_020889498.1, XP_002883330.1, XP_002883331.1, XP_020886120.1
OG0000351	Ag014G1940600, Ag014G1940700	XP_020889440.1, XP_020887803.1
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	XP_002864686.1
OG0000356	Ag014G2166900, Ag014G2167100	XP_020883519.1
OG0000357	Ag013G1737900, Ag013G1737600	XP_002893588.2, XP_002890838.2
OG0000357	Ag048G4589500	XP_002879498.1
OG0000359	Ag002G0213600	XP_020866009.1
OG0000359	Ag010G1014300	XP_020875469.1
OG0000359	Ag002G0213300, Ag002G0213000	XP_002869552.1, XP_002869553.1
OG0000361	Ag003G0322100, Ag033G3487500	XP_020881921.1, XP_020876173.1, XP_020881894.1
OG0000363	Ag048G4608300, Ag048G4660000	XP_020865762.1
OG0000363	Ag048G4609000, Ag048G4659900, Ag048G4608500, Ag048G4608200, Ag048G4599200	XP_002862856.2
OG0000364	Ag033G3482400	XP_020886529.1
OG0000364	Ag039G4210700, Ag039G4210400	XP_002881726.1, XP_002879874.1, XP_002881728.1
OG0000367	Ag034G4072000, Ag034G4071900	XP_020891609.1, XP_020869653.1, XP_020875683.1
OG0000367	Ag013G1620500	XP_002873703.2, XP_002873704.2, XP_002873702.1, XP_020866398.1
OG0000368	Ag050G4745200	XP_002877506.1, XP_020880210.1
OG0000368	Ag033G3580700	XP_002877507.1, XP_002877508.1
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	XP_020871775.1, XP_020877424.1, XP_020872669.1, XP_020890208.1, XP_020877244.1, XP_020881008.1, XP_020890264.1
OG0000370	Ag011G1254200	XP_002883509.2, XP_002883512.2, XP_002883510.1
OG0000375	Ag066G5170700, Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800	XP_020888610.1, XP_020888509.1, XP_020872589.1
OG0000376	Ag002G0228100	XP_020890100.1
OG0000376	Ag034G3795100	XP_020869788.1
OG0000376	Ag002G0232900, Ag002G0228300	XP_020890101.1
OG0000377	Ag011G1079200	XP_020873168.1
OG0000377	Ag011G1079800	XP_020874750.1
OG0000377	Ag011G1079500	XP_002866955.2
OG0000379	Ag074G5273600	XP_020879860.1
OG0000379	Ag031G3376900	XP_002877959.1
OG0000379	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300	XP_020879861.1
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	XP_020891047.1
OG0000380	Ag004G0625500, Ag004G0624000	XP_002866323.1, XP_020867728.1, XP_002866375.1, XP_002862953.1, XP_002864667.1
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	XP_002889204.1
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	XP_002872840.1, XP_002872839.1, XP_020876136.1
OG0000382	Ag039G4301400	XP_020882973.1
OG0000383	Ag031G3366800, Ag031G3366900	XP_020870142.1
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	XP_020880743.1, XP_002877115.2, XP_002877989.2, XP_020879875.1
OG0000384	Ag037G4141500, Ag016G2314300	XP_002863379.1
OG0000384	Ag016G2313300	XP_002863382.1
OG0000384	Ag037G4141600, Ag016G2314200	XP_002863380.1
OG0000385	Ag011G1243000	XP_020875226.1, XP_020888292.1
OG0000388	Ag014G2061300, Ag031G3378600	XP_002885216.1
OG0000388	Ag033G3647100	XP_002864312.1, XP_020870195.1
OG0000388	Ag004G0515600	XP_002872057.1
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	XP_002885786.1
OG0000389	Ag013G1345400	XP_020890802.1, XP_020890804.1, XP_020865791.1
OG0000390	Ag011G1190000	XP_002893219.1
OG0000390	Ag034G4019400	XP_002893223.1
OG0000390	Ag034G4019100, Ag034G4019200	XP_020870867.1, XP_020870868.1
OG0000390	Ag034G4019700, Ag034G4019500	XP_002891115.1, XP_020869226.1
OG0000391	Ag078G5342000, Ag078G5343600	XP_020890374.1
OG0000391	Ag013G1542800, Ag013G1383100, Ag013G1382900	XP_020877326.1, XP_020875884.1
OG0000392	Ag034G3912000	XP_002890198.2
OG0000392	Ag034G3911800, Ag034G3911900, Ag034G3911700	XP_020870155.1
OG0000392	Ag013G1714900	XP_020873585.1, XP_020873586.1
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	XP_002868738.1
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000	XP_020870971.1
OG0000395	Ag034G3851600	XP_020870862.1
OG0000395	Ag044G4484000	XP_002885958.1
OG0000395	Ag034G3851800	XP_020869724.1
OG0000396	Ag003G0389200	XP_020878657.1, XP_020882005.1
OG0000397	Ag014G2028800, Ag014G2028200, Ag014G2028700, Ag014G2028500, Ag014G2033300	XP_020889179.1, XP_002882991.2, XP_002882989.2
OG0000397	Ag014G2062300, Ag014G2062400	XP_020865892.1, XP_002883081.1, XP_020889162.1, XP_020865891.1, XP_020888360.1
OG0000398	Ag061G5026700, Ag061G5027000, Ag061G5026800, Ag061G5026600	XP_020875888.1
OG0000399	Ag019G2495400	XP_002889409.1, XP_002874941.1, XP_002876677.1
OG0000399	Ag002G0270000	XP_020868304.1
OG0000399	Ag034G3765600	XP_020867895.1
OG0000402	Ag013G1364000, Ag004G0419600	XP_002865045.1, XP_020871494.1
OG0000402	Ag004G0419700, Ag014G2065700	XP_020885516.1
OG0000403	Ag013G1686800	XP_020876454.1
OG0000403	Ag003G0314900, Ag013G1690900	XP_020876381.1
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	XP_002870317.2, XP_020874082.1, XP_020875313.1
OG0000404	Ag029G3093000	XP_020867763.1
OG0000406	Ag034G3746500, Ag004G0631900	XP_002892419.1, XP_002875761.1, XP_002866354.1
OG0000407	Ag003G0293200, Ag048G4570300	XP_020870312.1, XP_002890652.1, XP_002880288.1
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	XP_002891138.1, XP_020868242.1
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	XP_020868889.1, XP_020868885.1
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	XP_002878793.1, XP_002878935.1, XP_020883505.1, XP_020883097.1, XP_002878760.1, XP_002863681.1
OG0000412	Ag013G1384500	XP_020877332.1
OG0000412	Ag014G2065800	XP_002870545.1, XP_020891044.1, XP_020889182.1
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	XP_002882837.2
