Orthogroup	Alyssum_gmelinii	Arabidopsis_arenosa
OG0004620	Ag050G4765600	jg10716
OG0004621	Ag050G4772000	jg10750
OG0004622	Ag050G4772700	jg11486, jg11497
OG0004623	Ag050G4775400	jg10762
OG0004624	Ag033G3493500, Ag077G5322900	jg10142
OG0004625	Ag033G3495800, Ag077G5324300	jg10173
OG0004626	Ag044G4494000, Ag044G4494100	jg27705
OG0004627	Ag044G4500900	jg27826
OG0004628	Ag033G3477300, Ag052G4846700	jg10077
OG0004629	Ag033G3478500, Ag052G4845600	jg10079
OG0004630	Ag033G3480300, Ag052G4843500	jg10102
OG0004631	Ag033G3484500, Ag052G4838800	jg10113
OG0004632	Ag014G2176300, Ag027G3064600, Ag033G3520000	jg1916, jg26072
OG0004633	Ag033G3524500	jg10298
OG0004635	Ag033G3582400	jg10513, jg10510
OG0004636	Ag031G3151200	jg23905
OG0004637	Ag031G3175200	jg16369
OG0004637	Ag003G0279800	jg20212
OG0004638	Ag031G3175900, Ag003G0280900	jg16362
OG0004639	Ag031G3191800	jg16276
OG0004640	Ag031G3202400, Ag031G3201300	jg16234
OG0004641	Ag031G3203900	jg16218
OG0004642	Ag031G3223600	jg16093
OG0004643	Ag031G3237300	jg16013
OG0004645	Ag031G3283500	jg15826
OG0004646	Ag031G3287300	jg15807
OG0004647	Ag031G3296100	jg15755
OG0004648	Ag031G3296700	jg15751
OG0004650	Ag031G3305100	jg15676
OG0004651	Ag031G3311100	jg15705
OG0004652	Ag031G3315100	jg15640
OG0004653	Ag031G3321100	jg15611
OG0004654	Ag031G3326100	jg15587
OG0004655	Ag031G3340000	jg15513
OG0004656	Ag031G3341400	jg15496
OG0004657	Ag031G3379600	jg15343
OG0004658	Ag031G3381200	jg15335
OG0004659	Ag020G2554700	jg22232
OG0004660	Ag020G2563000	jg22149, jg930
OG0004661	Ag067G5192500	jg2318
OG0004662	Ag067G5209300	jg2413
OG0004663	Ag042G4394900	jg28039
OG0004664	Ag042G4410700	jg28100
OG0004665	Ag042G4419700	jg28126
OG0004666	Ag039G4199800	jg19317
OG0004668	Ag039G4212500	jg19273, jg5900
OG0004669	Ag039G4219100	jg19244
OG0004670	Ag039G4224500	jg19226
OG0004671	Ag039G4232800	jg19193
OG0004672	Ag039G4243400	jg19165
OG0004673	Ag039G4243900, Ag039G4244000, Ag039G4254700	jg19163
OG0004674	Ag039G4255800, Ag039G4255400	jg19092, jg19091
OG0004675	Ag039G4272200	jg19049
OG0004676	Ag039G4293600	jg18963
OG0004677	Ag087G5425100, Ag066G5154400	jg7731, jg20755
OG0004678	Ag030G3133400	jg7637
OG0004679	Ag002G0132600	jg32646
OG0004680	Ag026G3000200, Ag021G2583300	jg7282
OG0004681	Ag021G2613900	jg7480
OG0004682	Ag021G2623900	jg7561, jg7476, jg7567, jg27439, jg2204
OG0004683	Ag038G4158300	jg6558
OG0004684	Ag038G4176900, Ag014G1793000	jg6717
OG0004685	Ag088G5436400	jg28251
OG0004686	Ag089G5449900, Ag011G1090300	jg8643
OG0004687	Ag003G0317900	jg19960
OG0004688	Ag003G0328300, Ag003G0327800	jg19882, jg19879
OG0004689	Ag003G0339200	jg19818
OG0004690	Ag003G0363500	jg19677
OG0004691	Ag037G4137800, Ag016G2316700	jg20356
OG0004692	Ag014G1772400	jg23975
OG0004693	Ag014G1790700	jg24097
OG0004694	Ag014G1803500	jg24199, jg24198
OG0004695	Ag014G1810700	jg24242
OG0004697	Ag014G1846700	jg24523
OG0004699	Ag014G1850000	jg24543
OG0004700	Ag014G1853600	jg24568
OG0004701	Ag014G1857200	jg24597
OG0004702	Ag014G1864900	jg24655
OG0004703	Ag014G1874500	jg24712
OG0004704	Ag014G1876200	jg24726
OG0004705	Ag014G1883400	jg24785
OG0004706	Ag014G1894200	jg24860
OG0004707	Ag014G1940900	jg25137
OG0004708	Ag014G1947700	jg25185
OG0004709	Ag014G1952900, Ag014G1953000	jg25221
OG0004710	Ag014G1954100	jg25226
OG0004711	Ag014G1957000	jg25250
OG0004712	Ag014G1967600	jg25330
OG0004713	Ag014G1977700	jg25400
OG0004714	Ag014G1978200	jg25404, jg33652
OG0004715	Ag061G5048200, Ag014G1986900, Ag014G1987100	jg21276
OG0004716	Ag014G2010800	jg25576, jg25580
OG0004717	Ag014G2011400	jg25585
OG0004718	Ag014G2030000	jg25684
OG0004719	Ag014G2033200	jg25707
OG0004720	Ag014G2131200, Ag014G2036400	jg26111
OG0004721	Ag014G2085000, Ag014G2085100	jg25980
OG0004722	Ag014G2091800	jg25991
OG0004723	Ag027G3070500, Ag014G2170700	jg26262
OG0004724	Ag027G3068900, Ag027G3069000, Ag014G2172800	jg26282
OG0004725	Ag027G3067700, Ag014G2174200	jg26291
OG0004726	Ag014G2175800, Ag027G3065100	jg26305
OG0004727	Ag014G2175900, Ag027G3065000	jg26306
OG0004728	Ag061G5033100	jg12355
OG0004729	Ag027G3018700	jg26566
OG0004730	Ag027G3032800	jg26495
OG0004731	Ag027G3034100	jg26488
OG0004732	Ag068G5219600	jg9390
OG0004733	Ag060G5006900	jg5706
OG0004734	Ag060G5007500	jg5702
OG0004735	Ag060G5012200	jg5686
OG0004736	Ag017G2418300	jg15099
OG0004737	Ag017G2419900	jg15095
OG0004738	Ag017G2420800	jg21870, jg20679
OG0004739	Ag034G3651500, Ag019G2546600	jg28408
OG0004740	Ag019G2519400	jg8121
OG0004741	Ag034G3675900	jg28609
OG0004742	Ag016G2331900, Ag034G3688000	jg20287
OG0004743	Ag034G3719300	jg28923
OG0004744	Ag034G3723100	jg28952
OG0004745	Ag034G3730400	jg29020
OG0004746	Ag034G3734800	jg29062
OG0004747	Ag034G3749800	jg29160
OG0004748	Ag034G3749900	jg29161
OG0004749	Ag034G3750700	jg29167
OG0004750	Ag034G3757300	jg29214
OG0004751	Ag034G3763300	jg29260
OG0004752	Ag034G3763800, Ag034G3763900	jg29265
OG0004753	Ag034G3766400	jg29368
OG0004754	Ag034G3769500	jg29300
OG0004755	Ag034G3775800	jg29340
OG0004756	Ag034G3780000	jg29374
OG0004757	Ag034G3780800, Ag034G3924000	jg30269, jg1113
OG0004758	Ag034G3781100	jg29383
OG0004759	Ag034G3781600	jg29385
OG0004760	Ag034G3783600	jg29400
OG0004761	Ag034G3791600	jg2653
OG0004762	Ag034G3807700, Ag034G3807800, Ag034G3807600	jg30985
OG0004763	Ag034G3820300	jg29657
OG0004764	Ag034G3826100	jg29699
OG0004765	Ag034G3831400	jg7116, jg7164, jg7118
OG0004766	Ag034G3832000	jg29743
OG0004767	Ag034G3842300	jg29802
OG0004768	Ag034G3848000	jg29842, jg29843, jg29840
OG0004769	Ag034G3882600	jg30021
OG0004770	Ag034G3883700	jg30032
OG0004771	Ag034G3899800	jg30112
OG0004772	Ag034G3905500	jg30153, jg30176, jg30164
OG0004773	Ag034G3925300	jg30280
OG0004774	Ag034G3930100	jg30297
OG0004775	Ag034G3945500	jg10212
OG0004776	Ag034G3946600	jg30375
OG0004777	Ag034G3948300	jg30386
OG0004778	Ag034G3970800, Ag034G3971400, Ag034G3971700	jg30516
OG0004781	Ag034G4043600	jg2785
OG0004782	Ag034G4055700	jg2692
OG0004783	Ag034G4056400	jg2688
OG0004784	Ag002G0095800, Ag024G2855700, Ag072G5251600	jg3065
OG0004785	Ag002G0264200	jg1331
OG0004787	Ag025G2941100	jg33049, jg32941
OG0004788	Ag011G1061000	jg8504
OG0004789	Ag011G1094900	jg8670
OG0004790	Ag011G1099400	jg8690
OG0004791	Ag011G1115500	jg8759
OG0004792	Ag011G1122500	jg8792
OG0004793	Ag011G1155400	jg8918
OG0004794	Ag011G1184000	jg9101
OG0004795	Ag011G1188700	jg9087
OG0004797	Ag011G1207600	jg9004
OG0004798	Ag011G1239400	jg9221
OG0004799	Ag064G5107100	jg26678
OG0004800	Ag064G5109000	jg21317, jg21325, jg26698
OG0004801	Ag018G2440700	jg2877
OG0004802	Ag018G2442300, Ag018G2442400	jg2870
OG0004803	Ag018G2444700	jg2856
OG0004804	Ag018G2449000	jg2833
OG0004805	Ag018G2459000	jg30925
OG0004806	Ag018G2477000	jg12839
OG0004807	Ag018G2478300	jg31095
OG0004808	Ag010G0997300, Ag010G1000000	jg10063
OG0004809	Ag010G1018200	jg9644
OG0004810	Ag010G1024000	jg9609
OG0004847	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900	jg14490
OG0004848	Ag055G4909000, Ag006G0832300	jg14519
OG0004849	Ag055G4911100, Ag014G1813600	jg22252
OG0004850	Ag074G5269500, Ag035G4077500	jg12943
OG0004851	Ag074G5276600	jg13038
OG0004852	Ag013G1347900	jg5617
OG0004853	Ag013G1348700	jg5614
OG0004854	Ag013G1361100	jg5585
OG0004856	Ag013G1369200	jg5549
OG0004858	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200	jg25729
OG0004859	Ag013G1392200	jg5453
OG0004860	Ag013G1407700, Ag013G1459500	jg5188
OG0004861	Ag013G1411100	jg5381
OG0004862	Ag013G1421300	jg5340
OG0004863	Ag013G1423500	jg5334
OG0004864	Ag013G1424000	jg17838
OG0004865	Ag013G1428300	jg21961, jg21964, jg30441
OG0004866	Ag013G1439400, Ag013G1439100, Ag013G1439200, Ag013G1440800, Ag013G1441000, Ag013G1440700, Ag024G2888500, Ag013G1438900, Ag013G1440000, Ag025G2947200, Ag048G4697000, Ag014G2043800, Ag013G1439700	jg5290
OG0004867	Ag013G1446100	jg5261
OG0004868	Ag013G1452100	jg5228
OG0004869	Ag013G1454600	jg5213
OG0004870	Ag013G1455500	jg5202
OG0004871	Ag057G4967300, Ag013G1458000	jg21509
OG0004872	Ag013G1466700	jg5155
OG0004873	Ag013G1468900	jg5147
OG0004874	Ag013G1471200	jg5136
OG0004875	Ag013G1475100	jg5132
OG0004876	Ag013G1476500, Ag014G1959600	jg25270
OG0004877	Ag013G1482000	jg5097
OG0004878	Ag013G1489600	jg5054
OG0004879	Ag013G1495300	jg5028
OG0004880	Ag013G1497400	jg5011
OG0004881	Ag013G1497800	jg5009
OG0004882	Ag013G1498600	jg5002
OG0004883	Ag013G1516700	jg4909
OG0004884	Ag013G1531300	jg4833
OG0004885	Ag013G1536000	jg4812
OG0004887	Ag013G1547900, Ag048G4667800, Ag078G5383100	jg4743
OG0004889	Ag013G1553300	jg4707
OG0004890	Ag013G1554200	jg4698
OG0004891	Ag013G1567000	jg4612
OG0004892	Ag039G4331000, Ag013G1577100	jg13344
OG0004893	Ag013G1577600	jg7935
OG0004894	Ag013G1578900	jg9970
OG0004895	Ag013G1579200	jg9973
OG0004896	Ag013G1579600	jg9977
OG0004897	Ag013G1581800	jg9996
OG0004898	Ag013G1590700	jg17598
OG0004899	Ag013G1607000	jg17823
OG0004900	Ag013G1607100	jg17825
OG0004901	Ag013G1619500	jg17960
OG0004902	Ag013G1631700	jg18060
OG0004903	Ag013G1632800	jg18066
OG0004904	Ag013G1636300	jg18095
OG0004905	Ag013G1637000	jg18101
OG0004906	Ag013G1645100	jg18186
OG0004907	Ag013G1654500	jg18253
OG0004908	Ag013G1659600	jg18287
OG0004909	Ag013G1675900	jg18444
OG0004910	Ag013G1685900	jg20795
OG0004911	Ag013G1689800	jg20763
OG0004912	Ag013G1695700	jg9926
OG0004913	Ag013G1702900	jg32806
OG0004914	Ag013G1717300	jg31337
OG0004915	Ag013G1717800	jg31340
OG0004916	Ag013G1721800	jg31373
OG0004917	Ag013G1730900	jg31467
OG0004918	Ag013G1732300	jg9799
OG0004919	Ag013G1732400	jg31481
OG0004920	Ag013G1742900	jg31574
OG0004921	Ag015G2248300	jg21595
OG0004922	Ag013G1755700	jg31733, jg2670
OG0004923	Ag013G1757200	jg31747
OG0004924	Ag013G1769200	jg31906
OG0004925	Ag004G0421300	jg23676
OG0004926	Ag004G0425800	jg23640
OG0004927	Ag004G0428500	jg23620
OG0004928	Ag004G0431200	jg23600
OG0004929	Ag004G0436600	jg23554
OG0004930	Ag004G0440600	jg23531
OG0004931	Ag034G4016100, Ag004G0444700	jg21851
OG0004932	Ag004G0459000	jg23393
OG0004933	Ag004G0462400	jg23355
OG0004934	Ag004G0485700	jg23191
OG0004935	Ag004G0506500	jg23032
OG0004936	Ag004G0508200	jg23025
OG0004937	Ag004G0512600	jg6177
OG0004938	Ag004G0517100	jg6210
OG0004939	Ag004G0529400	jg17161
OG0004940	Ag004G0552200	jg5815
OG0004941	Ag004G0553400	jg5803
OG0004942	Ag004G0558700	jg5850
OG0004943	Ag004G0565900	jg5889
OG0004944	Ag004G0567700	jg5901
OG0004945	Ag004G0570900	jg5916
OG0004947	Ag004G0572300	jg5932
OG0004948	Ag004G0573300	jg5937
OG0004949	Ag004G0575900	jg5945
OG0004950	Ag015G2219700, Ag004G0586700	jg6012
OG0004951	Ag004G0594100	jg6047
OG0004952	Ag004G0594300	jg6049
OG0004953	Ag004G0631800	jg14382
OG0004955	Ag004G0662500, Ag004G0656100	jg22809
OG0004956	Ag004G0661600	jg22785
OG0004957	Ag004G0662400	jg22782
OG0004958	Ag004G0664800	jg22765
OG0004959	Ag004G0665700	jg22759
OG0004960	Ag004G0667700	jg22737
OG0004961	Ag004G0671100	jg22719
OG0004962	Ag004G0699300, Ag004G0677600	jg22693
OG0004963	Ag004G0693500	jg22632
OG0004964	Ag004G0697500	jg22590
OG0004965	Ag004G0732600	jg22431
OG0004966	Ag004G0733200	jg22423
OG0004967	Ag004G0756500	jg22292
OG0004969	Ag004G0760300	jg14796
OG0004970	Ag075G5289500, Ag022G2640600	jg7955
OG0004971	Ag022G2652600	jg4585
OG0004972	Ag022G2691800	jg12212
OG0004973	Ag022G2693800	jg12872
OG0004973	Ag022G2692100	jg4383
OG0004975	Ag022G2703000	jg25088, jg4354
OG0004976	Ag022G2710500	jg4312, jg4477
OG0004977	Ag022G2714100	jg4296
OG0004978	Ag022G2719800	jg4269
OG0004979	Ag022G2732700	jg4198
OG0004980	Ag052G4846600, Ag025G2907700, Ag033G3554200, Ag022G2743600	jg4136
OG0004982	Ag022G2748700	jg4112
OG0004983	Ag022G2753700	jg4081
OG0004984	Ag075G5285000, Ag075G5285100	jg12686
OG0004985	Ag075G5285300	jg12689
OG0004986	Ag075G5295700	jg12747
OG0004987	Ag075G5299900	jg12772
OG0004988	Ag032G3472200, Ag075G5300900	jg33524
OG0004989	Ag048G4561300, Ag048G4561200	jg30020
OG0004990	Ag048G4564200	jg3733
OG0004991	Ag002G0226000, Ag002G0225800, Ag048G4567200	jg3724
OG0004992	Ag048G4568700	jg3716
OG0004993	Ag048G4571200	jg3702
OG0004994	Ag048G4573200	jg3696
OG0004995	Ag048G4574900	jg3685
OG0004996	Ag048G4580700	jg3667
OG0004997	Ag048G4617800	jg3492
OG0004998	Ag048G4633300, Ag014G2011100	jg25582
OG0004999	Ag034G3943900	jg30364
OG0005000	Ag048G4651400	jg3350
OG0005001	Ag048G4660200, Ag048G4660300	jg3313
OG0005002	Ag048G4675500	jg3277
OG0005003	Ag048G4681400, Ag048G4681600	jg3256
OG0005004	Ag048G4686200, Ag048G4686300, Ag048G4687200, Ag048G4686100	jg3247
OG0005005	Ag048G4702500, Ag048G4701300, Ag048G4700900	jg3221
OG0005006	Ag048G4705100	jg3207
OG0005007	Ag039G4230900, Ag048G4708800	jg3195
OG0005008	Ag040G4342200, Ag057G4968100, Ag057G4967900	jg27889
OG0005010	Ag032G3429400	jg33727, jg33736, jg33733, jg33732
OG0005011	Ag014G1976100, Ag032G3442600	jg25389
OG0005012	Ag032G3447400	jg33646
OG0005013	Ag032G3449000	jg33636
OG0005014	Ag032G3454100	jg33616, jg33617
OG0005015	Ag014G1799900, Ag032G3467200	jg33560
OG0005016	Ag054G4877300	jg18735
OG0005017	Ag054G4880500	jg18750
OG0005018	Ag054G4888400	jg18777
OG0005019	Ag054G4895100, Ag054G4895000	jg18811
OG0005020	Ag041G4363400, Ag009G0972900	jg13714
OG0005021	Ag007G0874900, Ag041G4374500	jg11973
OG0005022	Ag082G5405800	jg17612, jg22024, jg22017
OG0005023	Ag007G0855200	jg31285
OG0005025	Ag031G3304400, Ag007G0884400	jg31989, jg13342
OG0005026	Ag007G0890100	jg11384
OG0005027	Ag007G0913500	jg11234
OG0005028	Ag007G0931000, Ag031G3142000	jg10956
OG0005029	Ag025G2899600, Ag007G0933500	jg11099
OG0005030	Ag078G5328700, Ag034G3925600	jg2917
OG0005031	Ag078G5330500, Ag002G0172500	jg10129
OG0005032	Ag078G5340200	jg18182, jg2964
OG0005033	Ag011G1197900, Ag078G5366800	jg3046
OG0005034	Ag078G5389000, Ag078G5386500	jg3111
OG0005035	Ag056G4933800	jg2421
OG0005036	Ag056G4938300	jg2449, jg2448
OG0005037	Ag056G4944800	jg2486
OG0005038	Ag045G4505800	jg9589
OG0005039	Ag045G4506000	jg9587
OG0005040	Ag045G4519000	jg9530
OG0005041	Ag002G0091300	jg7310, jg459
OG0005042	Ag016G2381500, Ag071G5241500, Ag016G2381900, Ag016G2382000	jg26986
OG0005043	Ag012G1281400	jg13890
OG0005044	Ag012G1305800	jg13475
OG0005045	Ag034G3831700	jg29740
OG0005046	Ag012G1321200	jg13359
OG0005047	Ag012G1322600	jg12292, jg12298, jg13347
OG0005048	Ag012G1330300	jg13277
OG0005049	Ag006G0793900, Ag058G4992200	jg20440
OG0005050	Ag034G4040100, Ag006G0843100	jg2807
OG0005051	Ag001G0054100	jg33263
OG0005052	Ag001G0082300	jg33454
OG0005053	Ag001G0083100, Ag014G2019000	jg25613
OG0005054	Ag023G2808600, Ag060G4999500	jg18473
OG0005055	Ag050G4756300	jg10690
OG0005056	Ag050G4764700	jg10711
OG0005057	Ag050G4778000	jg10789
OG0005058	Ag050G4783300	jg10805
OG0005059	Ag050G4795500	jg10863
OG0005060	Ag008G0965000, Ag008G0937100	jg14990
OG0005062	Ag044G4479700	jg27521
OG0005063	Ag044G4500700	jg27808
OG0005064	Ag033G3478800, Ag052G4845400	jg21357
OG0005065	Ag033G3507900	jg10230
OG0005066	Ag033G3510200	jg10242
OG0005067	Ag033G3511900	jg10248
OG0005068	Ag033G3512400	jg10249
OG0005069	Ag033G3523500	jg13744
OG0005070	Ag033G3599000, Ag033G3599100	jg10456
OG0005071	Ag033G3608700	jg10421
OG0005072	Ag033G3616700	jg12924
OG0005073	Ag033G3621800	jg10380
OG0005074	Ag002G0218800, Ag028G3076200, Ag014G1807100	jg24220
OG0005075	Ag031G3138200	jg11012
OG0005076	Ag031G3139300	jg10997
OG0005077	Ag031G3147800	jg31929, jg26041
OG0005078	Ag031G3156000	jg23954
OG0005079	Ag031G3157500	jg23726
OG0005080	Ag031G3179700	jg16329
OG0005081	Ag031G3204300	jg16214
OG0005082	Ag031G3218600	jg16119
OG0005083	Ag003G0332000	jg19850
OG0005083	Ag031G3223800	jg16090
OG0005084	Ag014G1790900	jg24098
OG0005085	Ag031G3256800	jg7259
OG0005086	Ag031G3265200	jg15885
OG0005087	Ag031G3283800	jg15823
OG0005088	Ag031G3292100	jg15783
OG0005089	Ag031G3293000	jg15773
OG0005090	Ag031G3299600	jg15165, jg15731, jg15650
OG0005091	Ag031G3357800	jg15441
OG0005092	Ag031G3362600	jg15415
OG0005093	Ag031G3365600	jg15397
OG0005094	Ag031G3377300	jg15349
OG0005095	Ag031G3399700	jg15242
OG0005097	Ag029G3102900	jg26848
OG0005098	Ag067G5205800, Ag016G2343700	jg20664
OG0005099	Ag081G5400600, Ag034G3766000	jg21456
OG0005100	Ag042G4378500, Ag086G5421100	jg27941
OG0005101	Ag042G4387700	jg27988
OG0005102	Ag010G1012700, Ag042G4409000, Ag010G1012900	jg28091
OG0005103	Ag042G4423800, Ag065G5124500	jg9455
OG0005104	Ag039G4191600	jg19363
OG0005105	Ag039G4207700	jg19289
OG0005106	Ag039G4232400	jg19195
OG0005107	Ag039G4244400	jg19160
OG0005108	Ag039G4267800	jg19064
OG0005109	Ag039G4271700	jg19869, jg27804
OG0005110	Ag039G4287600	jg19005
OG0005111	Ag039G4289000	jg18989
OG0005112	Ag039G4289600, Ag043G4454800	jg18983
OG0005113	Ag039G4308700	jg18915
OG0005114	Ag039G4310300	jg18907
OG0005115	Ag039G4328500, Ag039G4328600, Ag039G4328300	jg18837
OG0005116	Ag039G4332900	jg18826
OG0005117	Ag018G2437600, Ag014G1945700, Ag066G5139600	jg2889
OG0005119	Ag066G5142300	jg7699
OG0005120	Ag066G5150500, Ag066G5150800, Ag066G5150900, Ag066G5149700, Ag066G5149400, Ag066G5149600	jg7724
OG0005121	Ag034G3845400, Ag016G2403800, Ag066G5157200	jg13191, jg13200, jg32994
OG0005122	Ag030G3133000	jg7633
OG0005123	Ag015G2263900, Ag015G2263400	jg32134
OG0005124	Ag015G2265100	jg32114
OG0005125	Ag021G2584900, Ag026G2997400	jg7199, jg7188
OG0005126	Ag021G2609400	jg7438
OG0005128	Ag038G4147200	jg5780
OG0005129	Ag038G4149400	jg30947, jg30946
OG0005130	Ag038G4155300, Ag014G2112700	jg6543
OG0005131	Ag038G4162800	jg6587, jg6586
OG0005132	Ag088G5434600	jg28244
OG0005133	Ag003G0299300	jg20088
OG0005134	Ag003G0299700	jg14441, jg17251, jg20084
OG0005135	Ag003G0310800, Ag003G0310900	jg20013
OG0005136	Ag003G0314400	jg19976
OG0005137	Ag003G0326400	jg19901
OG0005138	Ag003G0335400	jg19834
OG0005139	Ag003G0345300	jg19780, jg19779
OG0005140	Ag003G0372100	jg19624
OG0005141	Ag003G0392600, Ag002G0182800	jg19537
OG0005143	Ag016G2315900, Ag037G4139200	jg20359
OG0005145	Ag014G1783700	jg24062
OG0005146	Ag014G1794600	jg24125
OG0005147	Ag014G1812300, Ag014G1812200, Ag014G1812100	jg24260
OG0005148	Ag014G1828500	jg24401
OG0005149	Ag014G1866300	jg24668
OG0005150	Ag014G1878300	jg24745
OG0005151	Ag014G1878600	jg24748
OG0005152	Ag014G1882600	jg24778
OG0005153	Ag014G1902000	jg24903
OG0005154	Ag014G1913900	jg24990
OG0005155	Ag014G1937000	jg25110
OG0005156	Ag014G1947500	jg25183
OG0005158	Ag014G1962100	jg25291
OG0005159	Ag014G1969100	jg25344
OG0005160	Ag014G1996700	jg25478, jg25477
OG0005161	Ag014G2002300	jg25512
OG0005162	Ag014G2004400	jg25524
OG0005163	Ag014G2005900	jg25540
OG0005164	Ag014G2015300	jg25599
OG0005165	Ag014G2028100	jg25669
OG0005166	Ag014G2032900	jg25705
OG0005167	Ag014G2041000	jg25747
OG0005168	Ag014G2095600	jg26015
OG0005170	Ag014G2112400	jg26048
OG0005171	Ag014G2115300	jg26066
OG0005172	Ag014G2116200	jg26063
OG0005173	Ag014G2141100	jg26141
OG0005174	Ag014G2166500	jg26243
OG0005175	Ag014G2166600	jg26244
OG0005176	Ag027G3065800, Ag014G2175000	jg26299
OG0005177	Ag061G5050000	jg21270
OG0005178	Ag027G3032600	jg26497
OG0005179	Ag027G3034500	jg26486
OG0005180	Ag027G3057400	jg26358
OG0005181	Ag027G3063400	jg26314
OG0005182	Ag068G5224400	jg9395
OG0005183	Ag068G5225300, Ag068G5225200	jg9397
OG0005184	Ag060G5000500	jg5744
OG0005185	Ag060G5008400	jg5698
OG0005186	Ag060G5010100	jg5691
OG0005187	Ag060G5010800	jg5689
OG0005188	Ag043G4445500	jg21585
OG0005189	Ag043G4446400	jg21586
OG0005190	Ag043G4460100	jg21359
OG0005191	Ag096G5472700	jg28194
OG0005192	Ag017G2407000	jg15155
OG0005193	Ag017G2407900	jg15151
OG0005194	Ag017G2421800	jg15084
OG0005195	Ag017G2427600, Ag017G2428100	jg15046
OG0005196	Ag017G2429400	jg15042, jg10630
OG0005197	Ag034G3663800	jg28518
OG0005198	Ag024G2867100, Ag034G3685400	jg28713
OG0005199	Ag034G3689300	jg28688, jg7823
OG0005200	Ag034G3708300	jg28846
OG0005201	Ag034G3712000	jg28868
OG0005202	Ag034G3717000	jg28904
OG0005203	Ag034G3725700	jg28974
OG0005204	Ag034G3732000	jg29032
OG0005205	Ag034G3741500	jg29094
OG0005206	Ag034G3744600	jg29116
OG0005207	Ag034G3752700	jg29179
OG0005208	Ag034G3756700	jg29209
OG0005209	Ag034G3766200, Ag034G3779500	jg29370
OG0005210	Ag034G3769000	jg29295
OG0005211	Ag034G3782000	jg29389
OG0005212	Ag034G3791000	jg29453
OG0005213	Ag034G3791300	jg29457
OG0005214	Ag034G3791800	jg29463
OG0005216	Ag034G3815400	jg29627
OG0005217	Ag034G3819000	jg29649
OG0005218	Ag034G3820000	jg29655
OG0005219	Ag034G3822500	jg29680
OG0005220	Ag002G0164300, Ag034G3826400	jg598
OG0005221	Ag034G3828900	jg29721
OG0005222	Ag002G0138200, Ag034G3831200	jg547
OG0005223	Ag034G3831900	jg29742
OG0005224	Ag034G3841800	jg29800
OG0005225	Ag034G3871100	jg29963
OG0005226	Ag034G3877900	jg29993
OG0005228	Ag034G3893100	jg30079
OG0005229	Ag034G3901900	jg30128, jg29155
OG0005230	Ag034G3906000	jg30170, jg30182, jg30159
OG0005231	Ag034G3906300	jg30162, jg30185, jg30198, jg30173
OG0005233	Ag034G3914300, Ag034G3917700	jg30235
OG0005234	Ag034G3930900, Ag034G3930700	jg27120
OG0005235	Ag034G3936500	jg30324
OG0005236	Ag034G3951000	jg30399
OG0005237	Ag034G3959400	jg30435
OG0005238	Ag034G3960000	jg30445
OG0005239	Ag034G3962400	jg30461
OG0005240	Ag034G3970100	jg30511
OG0005241	Ag034G3977700	jg30549
OG0005242	Ag034G3981300	jg30583
OG0005244	Ag034G4045300	jg2775
OG0005245	Ag034G4048900	jg2742
OG0005246	Ag002G0198400	jg8494
OG0005248	Ag002G0214600	jg854
OG0005249	Ag002G0222900	jg891
OG0005250	Ag002G0238300	jg26155
OG0005251	Ag002G0246500	jg1012
OG0005252	Ag016G2293800	jg20403
OG0005253	Ag016G2333100	jg20275
OG0005254	Ag016G2333700	jg20269
OG0005255	Ag016G2384300	jg7780
OG0005256	Ag016G2388300	jg7772
OG0005257	Ag065G5123700	jg9460
OG0005258	Ag065G5127600	jg9432
OG0005259	Ag025G2911300	jg11030, jg11035
OG0005260	Ag025G2927200, Ag025G2927000	jg32902
OG0005262	Ag011G1068100	jg8566, jg8716, jg8719, jg8543
OG0005263	Ag011G1072000	jg8559
OG0005264	Ag011G1077200	jg8580
OG0005265	Ag011G1084700	jg8625
OG0005266	Ag011G1124100	jg8799
OG0005267	Ag011G1131600	jg8826
OG0005268	Ag011G1150300	jg8893
OG0005269	Ag011G1152700	jg8906
OG0005270	Ag011G1155000	jg8917
OG0005271	Ag011G1164800	jg8950
OG0005272	Ag011G1169300	jg16357, jg15671
