Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0000196	Ag048G4578300, Ag078G5371100	Aa_G165270.h1.t1
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	Aa_G460250.h1.t1, Aa_G460270.h1.t1, Aa_G460260.h1.t1
OG0000197	Ag033G3647600, Ag033G3647500	Aa_G403160.h1.t1
OG0000198	Ag039G4275700	Aa_G509920.h1.t1
OG0000198	Ag027G3046500	Aa_G278170.h1.t1
OG0000198	Ag034G3875600	Aa_G328840.h1.t1, Aa_G272200.h1.t1
OG0000198	Ag034G3844000, Ag033G3487200, Ag077G5316000	Aa_G222140.h1.t1, Aa_G238450.h1.t1
OG0000199	Ag068G5227600	Aa_G385540.h1.t1, Aa_G191200.h1.t1
OG0000199	Ag031G3205000	Aa_G138220.h1.t1
OG0000199	Ag065G5125900, Ag065G5121600	Aa_G311710.h1.t1
OG0000199	Ag065G5121700, Ag065G5125800, Ag068G5227800	Aa_G20030.h1.t1, Aa_G20020.h1.t1, Aa_G355770.h1.t1
OG0000200	Ag034G3715200, Ag034G3715500	Aa_G152770.h1.t1
OG0000200	Ag034G3715400	Aa_G37370.h1.t1, Aa_G695630.h1.t1, Aa_G689010.h1.t1
OG0000202	Ag022G2638600, Ag022G2638700, Ag022G2638400, Ag022G2633500, Ag022G2638100, Ag048G4675800	Aa_G548600.h1.t1, Aa_G191580.h1.t1, Aa_G99550.h1.t1, Aa_G180050.h1.t1, Aa_G296350.h1.t1, Aa_G77280.h1.t1, Aa_G53200.h1.t1, Aa_G53180.h2.t1, Aa_G53180.h1.t1, Aa_G53180.h3.t1
OG0000202	Ag019G2492100	Aa_G71240.h1.t1
OG0000202	Ag048G4676700	Aa_G99540.h1.t1, Aa_G588730.h1.t1, Aa_G191550.h1.t1
OG0000203	Ag031G3272400, Ag014G2167700, Ag070G5235100	Aa_G526160.h1.t1
OG0000203	Ag031G3304300	Aa_G526150.h1.t1
OG0000203	Ag031G3270000	Aa_G526230.h1.t1
OG0000203	Ag031G3270800	Aa_G526180.h1.t1
OG0000208	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500	Aa_G1022770.h1.t1, Aa_G350.h1.t1, Aa_G89920.h1.t1, Aa_G979430.h1.t1
OG0000210	Ag003G0329800, Ag003G0330000	Aa_G175290.h1.t1
OG0000210	Ag003G0330900	Aa_G175310.h1.t1
OG0000210	Ag003G0329900, Ag003G0330100	Aa_G175300.h1.t1
OG0000210	Ag031G3221000	Aa_G77240.h1.t1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200	Aa_G573270.h1.t1
OG0000210	Ag031G3220800	Aa_G208950.h1.t1
OG0000210	Ag031G3369000, Ag031G3377000	Aa_G208990.h1.t1
OG0000216	Ag030G3133600	Aa_G389410.h1.t1
OG0000216	Ag002G0262400	Aa_G57040.h1.t1
OG0000216	Ag031G3320500	Aa_G373050.h1.t1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	Aa_G30010.h1.t1, Aa_G48860.h1.t1, Aa_G632000.h1.t1, Aa_G584620.h1.t1, Aa_G493540.h1.t1, Aa_G974030.h1.t1, Aa_G961810.h1.t1, Aa_G631990.h1.t1
OG0000225	Ag025G2955300	Aa_G5960.h1.t1, Aa_G109260.h1.t1, Aa_G458000.h1.t1, Aa_G335450.h1.t1, Aa_G335440.h1.t1
OG0000227	Ag014G1926300, Ag014G1926900	Aa_G216090.h1.t1, Aa_G333250.h1.t1
OG0000230	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700	Aa_G175750.h1.t1, Aa_G175760.h1.t1
OG0000230	Ag031G3402000	Aa_G175820.h1.t1, Aa_G175780.h1.t1, Aa_G284870.h1.t1, Aa_G175830.h1.t1
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	Aa_G175840.h1.t1
OG0000230	Ag031G3253600	Aa_G262340.h1.t1, Aa_G175680.h1.t1, Aa_G262350.h1.t1, Aa_G175640.h1.t1
OG0000232	Ag047G4548200	Aa_G193030.h1.t1
OG0000233	Ag013G1570300	Aa_G471610.h1.t1
OG0000233	Ag013G1570500	Aa_G471630.h1.t1, Aa_G471640.h1.t1, Aa_G471620.h1.t1
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	Aa_G685240.h1.t1
OG0000235	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900	Aa_G181670.h1.t1, Aa_G191760.h1.t1
OG0000237	Ag002G0200000	Aa_G29610.h1.t1
OG0000238	Ag034G4055200	Aa_G417160.h1.t1
OG0000238	Ag034G4054800	Aa_G271400.h1.t1
OG0000238	Ag002G0184700, Ag034G4035700	Aa_G367300.h1.t1, Aa_G367290.h1.t1
OG0000238	Ag034G4054700	Aa_G412960.h1.t1
OG0000241	Ag033G3624000	Aa_G213370.h1.t1
OG0000241	Ag033G3623800, Ag033G3623900	Aa_G213350.h1.t1, Aa_G213340.h1.t1, Aa_G213320.h1.t1, Aa_G213330.h1.t1, Aa_G213310.h1.t1
OG0000241	Ag033G3623500	Aa_G213300.h1.t1, Aa_G213290.h1.t1
OG0000241	Ag066G5155300, Ag087G5425900	Aa_G257170.h1.t1
OG0000241	Ag087G5425400, Ag066G5154800	Aa_G974580.h1.t1, Aa_G257180.h1.t1
OG0000241	Ag066G5154900, Ag087G5425500	Aa_G257190.h1.t1
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	Aa_G40840.h1.t1
OG0000244	Ag013G1572000	Aa_G189060.h1.t1
OG0000246	Ag054G4896600, Ag039G4258400	Aa_G25290.h1.t1
OG0000246	Ag054G4896300	Aa_G25260.h1.t1
OG0000246	Ag054G4896400	Aa_G25280.h1.t1
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	Aa_G140000.h1.t1, Aa_G462040.h1.t1
OG0000248	Ag034G3929700	Aa_G174720.h1.t1
OG0000249	Ag013G1518200	Aa_G614100.h1.t1
OG0000250	Ag016G2373900	Aa_G41880.h3.t1, Aa_G41880.h4.t1
OG0000250	Ag025G2955800, Ag025G2956100	Aa_G221240.h1.t1
OG0000251	Ag034G3997100	Aa_G276750.h1.t1
OG0000251	Ag001G0018700	Aa_G636090.h1.t1
OG0000251	Ag004G0694500	Aa_G69130.h1.t1
OG0000252	Ag011G1243100	Aa_G74580.h1.t1, Aa_G145140.h1.t1
OG0000252	Ag048G4636300, Ag048G4635400, Ag001G0042600, Ag048G4635300	Aa_G129400.h1.t1, Aa_G129410.h1.t1
OG0000253	Ag001G0017800	Aa_G280540.h1.t1, Aa_G162640.h1.t1, Aa_G162650.h1.t1, Aa_G85360.h1.t1
OG0000253	Ag039G4275200, Ag001G0017200	Aa_G40300.h1.t1
OG0000253	Ag022G2773000	Aa_G323160.h1.t1
OG0000254	Ag007G0925100, Ag007G0925200	Aa_G353530.h1.t1, Aa_G448600.h1.t1, Aa_G355570.h1.t1, Aa_G355580.h1.t1, Aa_G353520.h1.t1
OG0000254	Ag007G0925500	Aa_G355560.h1.t1
OG0000257	Ag048G4692500	Aa_G281760.h1.t1, Aa_G281770.h1.t1
OG0000258	Ag078G5365000	Aa_G560.h1.t1
OG0000260	Ag011G1048500	Aa_G374910.h1.t1
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	Aa_G550740.h1.t1, Aa_G620130.h1.t1, Aa_G550750.h1.t1
OG0000269	Ag016G2389000	Aa_G318700.h1.t1, Aa_G318690.h1.t1
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	Aa_G199710.h1.t1
OG0000270	Ag034G3830800, Ag034G3829000, Ag034G3837500, Ag034G3837300, Ag002G0133000	Aa_G262890.h1.t1
OG0000270	Ag002G0160600	Aa_G316660.h1.t1, Aa_G433450.h1.t1, Aa_G357180.h1.t1
OG0000273	Ag042G4391800, Ag013G1639200, Ag013G1639000, Ag013G1638800, Ag013G1639100	Aa_G195000.h1.t1
OG0000276	Ag078G5381700, Ag045G4512800, Ag048G4721900	Aa_G997690.h1.t1
OG0000277	Ag048G4700100, Ag034G3972300	Aa_G238260.h4.t1, Aa_G696850.h4.t1, Aa_G637510.h1.t1, Aa_G137830.h4.t1
OG0000278	Ag054G4882600, Ag054G4885700, Ag050G4747300	Aa_G149910.h1.t1, Aa_G456690.h1.t1, Aa_G41040.h1.t1, Aa_G320580.h1.t1
OG0000279	Ag006G0844200, Ag016G2337000	Aa_G278950.h1.t1
OG0000279	Ag016G2337700	Aa_G736560.h2.t1, Aa_G736560.h1.t1
OG0000282	Ag033G3614700, Ag033G3609700, Ag050G4769500, Ag033G3533000	Aa_G371080.h1.t1
OG0000283	Ag066G5158700	Aa_G298720.h1.t1, Aa_G484440.h1.t1, Aa_G654900.h1.t1
OG0000284	Ag016G2338300, Ag014G2120500, Ag015G2247500, Ag044G4495600, Ag056G4943900, Ag007G0865200, Ag025G2915200, Ag088G5440800, Ag039G4253500	Aa_G13620.h1.t1
OG0000285	Ag033G3606300	Aa_G58940.h1.t1
OG0000285	Ag033G3605400	Aa_G438370.h1.t1
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	Aa_G340620.h1.t1
OG0000286	Ag002G0119000	Aa_G136990.h1.t1
OG0000286	Ag011G1174800	Aa_G652770.h1.t1
OG0000289	Ag001G0007500, Ag032G3460700	Aa_G518570.h1.t1, Aa_G201920.h1.t1, Aa_G183780.h1.t1, Aa_G208770.h1.t1, Aa_G258130.h1.t1
OG0000290	Ag024G2873500	Aa_G135600.h1.t1
OG0000290	Ag016G2343100, Ag024G2877300	Aa_G135630.h1.t1, Aa_G201960.h1.t1, Aa_G413420.h1.t1
OG0000291	Ag087G5424000, Ag066G5136400	Aa_G142370.h1.t1, Aa_G27380.h1.t1, Aa_G27360.h1.t1
OG0000291	Ag068G5230800	Aa_G681660.h1.t1
OG0000294	Ag013G1408700	Aa_G421160.h1.t1, Aa_G421160.h2.t1
OG0000294	Ag011G1168600, Ag011G1169000, Ag013G1683000, Ag031G3261900, Ag031G3261800, Ag031G3261700	Aa_G376810.h1.t1
OG0000295	Ag023G2804700	Aa_G332200.h1.t1
OG0000295	Ag014G1932700, Ag014G1932800, Ag014G1932400	Aa_G285200.h1.t1
OG0000296	Ag031G3329800, Ag004G0650600	Aa_G650690.h1.t1, Aa_G650690.h2.t1
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000, Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	Aa_G848610.h1.t1
OG0000298	Ag052G4862800, Ag015G2271900	Aa_G260280.h1.t1
OG0000299	Ag016G2330100	Aa_G1105490.h7.t1, Aa_G1074250.h24.t1, Aa_G1105490.h1.t1, Aa_G1074250.h29.t1, Aa_G1074250.h4.t1, Aa_G1074250.h1.t1, Aa_G1074250.h5.t1, Aa_G1074250.h22.t1, Aa_G1074250.h7.t1, Aa_G1074250.h6.t1, Aa_G1074250.h33.t1, Aa_G1074250.h19.t1, Aa_G1074250.h2.t1, Aa_G1074250.h18.t1, Aa_G1074250.h31.t1, Aa_G1074250.h9.t1, Aa_G1074250.h32.t1, Aa_G1074250.h20.t1, Aa_G1074250.h16.t1, Aa_G1074250.h13.t1, Aa_G1074250.h21.t1, Aa_G1074250.h8.t1, Aa_G1074250.h17.t1, Aa_G1074250.h3.t1, Aa_G1074250.h14.t1, Aa_G1074250.h15.t1, Aa_G1074250.h26.t1, Aa_G1074250.h23.t1, Aa_G1074250.h28.t1, Aa_G1105490.h40.t1, Aa_G1074250.h25.t1, Aa_G1105490.h25.t1, Aa_G1074250.h30.t1, Aa_G1105490.h3.t1, Aa_G1074250.h11.t1, Aa_G1105490.h38.t1, Aa_G1074250.h27.t1, Aa_G1105490.h27.t1, Aa_G1074250.h10.t1, Aa_G1074250.h12.t1, Aa_G1105490.h24.t1, Aa_G1105490.h19.t1, Aa_G1105490.h29.t1, Aa_G1105490.h12.t1, Aa_G1105490.h14.t1, Aa_G1105490.h20.t1, Aa_G1105490.h30.t1, Aa_G1105490.h23.t1, Aa_G1105490.h28.t1, Aa_G1105490.h17.t1, Aa_G1105490.h2.t1, Aa_G1105490.h35.t1, Aa_G1105490.h33.t1, Aa_G1105490.h8.t1, Aa_G1105490.h6.t1, Aa_G1105490.h34.t1, Aa_G1105490.h32.t1, Aa_G1105490.h26.t1, Aa_G1105490.h37.t1, Aa_G1105490.h22.t1, Aa_G1105490.h16.t1, Aa_G1105490.h10.t1, Aa_G1105490.h4.t1, Aa_G1105490.h13.t1, Aa_G1105490.h36.t1, Aa_G1105490.h15.t1, Aa_G1105490.h11.t1, Aa_G1105490.h9.t1, Aa_G1105490.h18.t1, Aa_G1105490.h31.t1, Aa_G1105490.h39.t1, Aa_G1105490.h21.t1, Aa_G680670.h1.t1, Aa_G1020460.h1.t1, Aa_G800.h1.t1, Aa_G500.h1.t1, Aa_G1105490.h5.t1, Aa_G1098890.h1.t1, Aa_G1111760.h1.t1, Aa_G1106260.h11.t1, Aa_G1106260.h5.t1, Aa_G1106260.h2.t1, Aa_G1106260.h8.t1, Aa_G1106260.h6.t1, Aa_G1106260.h7.t1, Aa_G1106260.h9.t1, Aa_G1106260.h4.t1, Aa_G1106260.h1.t1, Aa_G1106260.h3.t1, Aa_G1095480.h1.t1
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	Aa_G553550.h1.t1
OG0000304	Ag039G4202700, Ag039G4202600, Ag039G4202400, Ag039G4203100, Ag004G0769900, Ag039G4202500	Aa_G728720.h1.t1
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	Aa_G431220.h1.t1
OG0000306	Ag049G4725900	Aa_G109980.h1.t1, Aa_G682460.h2.t1, Aa_G682460.h1.t1
OG0000307	Ag013G1490100, Ag013G1490200	Aa_G265760.h1.t1
OG0000307	Ag031G3319400, Ag031G3319300	Aa_G292060.h1.t1, Aa_G168750.h1.t1
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	Aa_G415030.h1.t1
OG0000308	Ag013G1676700, Ag013G1676900	Aa_G219510.h1.t1, Aa_G219520.h1.t1, Aa_G520320.h1.t1, Aa_G520310.h1.t1
OG0000309	Ag034G3748300	Aa_G345290.h1.t1
OG0000309	Ag004G0619400	Aa_G461520.h2.t1, Aa_G362130.h1.t1, Aa_G345330.h4.t1, Aa_G345330.h2.t1, Aa_G6660.h4.t1, Aa_G362130.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h4.t1, Aa_G461520.h3.t1, Aa_G345330.h1.t1, Aa_G362130.h2.t1, Aa_G461520.h1.t1, Aa_G6660.h1.t1, Aa_G362130.h3.t1, Aa_G6660.h2.t1, Aa_G345330.h3.t1
OG0000311	Ag108G5480100, Ag105G5478800, Ag103G5476800, Ag427G5500100, Ag118G5481700, Ag105G5479000, Ag423G5497100, Ag088G5445700, Ag455G5509700, Ag118G5482100, Ag786G5514800, Ag365G5494100, Ag448G5507700, Ag364G5493100, Ag423G5497200, Ag786G5514900, Ag103G5476700, Ag118G5481800, Ag427G5500400, Ag786G5514700, Ag423G5498000, Ag454G5508800, Ag463G5511700, Ag364G5493400, Ag365G5494000, Ag138G5487600, Ag786G5514500, Ag423G5498600, Ag365G5493600, Ag448G5507800, Ag448G5507200, Ag103G5476600, Ag138G5487500, Ag105G5477600, Ag364G5492900, Ag441G5505300, Ag423G5498400, Ag423G5497900, Ag105G5478000, Ag088G5445800, Ag462G5511400, Ag454G5509000, Ag423G5497800, Ag427G5500200, Ag108G5480400, Ag365G5495100, Ag441G5505100, Ag448G5507600, Ag423G5497700, Ag138G5487800, Ag138G5487300, Ag108G5480000, Ag454G5508600, Ag103G5476300, Ag454G5508700, Ag365G5493500, Ag103G5476100, Ag423G5498200, Ag103G5476000, Ag364G5492800, Ag448G5507400, Ag365G5494900, Ag364G5493300, Ag455G5509400, Ag038G4144200	Aa_G288990.h1.t1
OG0000313	Ag065G5123000, Ag065G5122800	Aa_G195760.h1.t1
OG0000313	Ag039G4211800	Aa_G340400.h1.t1
OG0000314	Ag025G2923100	Aa_G302660.h1.t1
OG0000314	Ag022G2790500, Ag039G4207600	Aa_G342490.h1.t1
OG0000314	Ag054G4894500, Ag057G4950500	Aa_G1055220.h2.t1, Aa_G1055220.h1.t1, Aa_G205300.h1.t1
OG0000316	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400	Aa_G140380.h1.t1
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	Aa_G293710.h1.t1, Aa_G265690.h1.t1
OG0000318	Ag048G4666300	Aa_G1038940.h1.t1
OG0000318	Ag034G3704800, Ag034G3704600	Aa_G286220.h1.t1, Aa_G286200.h1.t1
OG0000321	Ag001G0020100, Ag001G0019600	Aa_G180990.h2.t1, Aa_G164530.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h1.t1
OG0000321	Ag004G0557500	Aa_G478070.h1.t1, Aa_G478070.h2.t1, Aa_G478060.h1.t1, Aa_G478060.h2.t1
OG0000322	Ag004G0689100, Ag004G0681500	Aa_G225020.h1.t1, Aa_G225040.h1.t1
OG0000323	Ag034G3927900	Aa_G278440.h1.t1
OG0000325	Ag034G3702900	Aa_G477760.h1.t1
OG0000325	Ag013G1666100	Aa_G700850.h1.t1
OG0000325	Ag034G3703000	Aa_G477770.h1.t1
OG0000325	Ag013G1671700	Aa_G183680.h1.t1
OG0000326	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	Aa_G665880.h1.t1, Aa_G442040.h1.t1
OG0000326	Ag014G1841500	Aa_G219050.h1.t1
OG0000327	Ag033G3608300	Aa_G541690.h1.t1
OG0000327	Ag022G2659500, Ag022G2659700, Ag022G2660500, Ag022G2659600, Ag033G3644800, Ag033G3644900	Aa_G505230.h1.t1
OG0000329	Ag007G0902000	Aa_G408720.h1.t1
OG0000329	Ag011G1193200, Ag011G1193800, Ag011G1193700, Ag011G1193600, Ag011G1194000, Ag011G1193100	Aa_G365280.h1.t1
OG0000330	Ag078G5330800	Aa_G10200.h1.t1, Aa_G579240.h1.t1
OG0000330	Ag078G5330400	Aa_G10210.h1.t1
OG0000330	Ag034G3928200	Aa_G278470.h1.t1
OG0000331	Ag019G2501200	Aa_G46660.h1.t1
OG0000331	Ag014G2057000	Aa_G53610.h1.t1
OG0000331	Ag039G4332600	Aa_G159770.h1.t1
OG0000331	Ag003G0296100	Aa_G593400.h1.t1
OG0000332	Ag002G0205300, Ag002G0205000	Aa_G597960.h1.t1
OG0000332	Ag002G0211300, Ag002G0207100, Ag002G0207600	Aa_G589850.h1.t1
OG0000339	Ag033G3575000, Ag033G3574700	Aa_G455040.h1.t1
OG0000339	Ag033G3572900	Aa_G623040.h1.t1
OG0000341	Ag011G1205000	Aa_G75970.h1.t1, Aa_G258440.h1.t1
OG0000342	Ag014G1996200	Aa_G522720.h1.t1
OG0000344	Ag034G4012000	Aa_G732520.h1.t1
OG0000344	Ag034G3803300	Aa_G535390.h1.t1
OG0000344	Ag057G4968000, Ag057G4968200, Ag034G4005300	Aa_G542150.h1.t1, Aa_G460480.h1.t1
OG0000345	Ag013G1680600	Aa_G359930.h1.t1
OG0000345	Ag034G3696300, Ag013G1680400	Aa_G341210.h1.t1
OG0000346	Ag031G3394900	Aa_G14260.h1.t1
OG0000346	Ag031G3394600	Aa_G14220.h1.t1
OG0000347	Ag003G0312500	Aa_G17010.h1.t1
OG0000347	Ag033G3493900, Ag077G5323600	Aa_G439790.h1.t1
OG0000347	Ag034G3657100	Aa_G291140.h1.t1
OG0000349	Ag004G0638100, Ag004G0637500	Aa_G550810.h1.t1
OG0000349	Ag004G0637900	Aa_G550840.h1.t1, Aa_G550830.h1.t1
OG0000349	Ag004G0639200	Aa_G28290.h1.t1
OG0000349	Ag004G0638600, Ag004G0638500	Aa_G550820.h1.t1
OG0000350	Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100	Aa_G95490.h1.t1, Aa_G95470.h1.t1, Aa_G334830.h1.t1
OG0000350	Ag027G3050400	Aa_G244000.h1.t1
OG0000351	Ag014G1940600, Ag014G1940700	Aa_G5620.h1.t1
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	Aa_G338300.h1.t1
OG0000356	Ag014G2166900, Ag014G2167100	Aa_G405250.h1.t1
OG0000356	Ag013G1652400, Ag014G1871500	Aa_G446810.h1.t1
OG0000356	Ag014G1871700, Ag014G1871800	Aa_G559030.h1.t1
OG0000357	Ag013G1737900, Ag013G1737600	Aa_G248920.h1.t1, Aa_G248930.h1.t1
OG0000357	Ag048G4589500	Aa_G12110.h1.t1, Aa_G336950.h1.t1
OG0000358	Ag001G0044600	Aa_G370080.h1.t1
OG0000359	Ag002G0213600	Aa_G88090.h1.t1
OG0000359	Ag002G0213300, Ag002G0213000	Aa_G573680.h1.t1
OG0000361	Ag013G1406500, Ag004G0543700, Ag031G3303900	Aa_G479570.h1.t1, Aa_G72180.h1.t1, Aa_G354250.h1.t1
OG0000361	Ag037G4127000, Ag014G2086700	Aa_G547460.h1.t1, Aa_G121630.h1.t1, Aa_G486820.h1.t1, Aa_G306760.h1.t1, Aa_G273860.h1.t1
OG0000362	Ag051G4814600	Aa_G319750.h1.t1, Aa_G362310.h1.t1
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	Aa_G634170.h1.t1
OG0000363	Ag048G4608300, Ag048G4660000	Aa_G105070.h1.t1
OG0000364	Ag033G3482400	Aa_G705690.h1.t1
OG0000365	Ag033G3585700, Ag033G3586500, Ag033G3586800, Ag033G3586300, Ag033G3585000, Ag033G3586600	Aa_G422690.h1.t1, Aa_G422670.h1.t1, Aa_G422680.h1.t1
OG0000367	Ag034G4072000, Ag034G4071900	Aa_G404440.h1.t1, Aa_G297590.h1.t1, Aa_G129340.h1.t1
OG0000367	Ag013G1620500	Aa_G297570.h1.t1, Aa_G901960.h1.t1, Aa_G901960.h2.t1, Aa_G129330.h1.t1, Aa_G499780.h1.t1, Aa_G499770.h1.t1
OG0000368	Ag050G4745200	Aa_G656970.h1.t1
OG0000368	Ag016G2373200	Aa_G656940.h1.t1, Aa_G331480.h1.t1
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	Aa_G255530.h1.t1, Aa_G126250.h1.t1, Aa_G126240.h1.t1, Aa_G178990.h1.t1
OG0000376	Ag002G0228100	Aa_G296490.h1.t1
OG0000376	Ag034G3795100	Aa_G291290.h1.t1
OG0000376	Ag002G0232900, Ag002G0228300	Aa_G296460.h1.t1, Aa_G291300.h1.t1
OG0000377	Ag011G1079200	Aa_G767760.h1.t1
OG0000377	Ag011G1079800	Aa_G728130.h1.t1
OG0000377	Ag011G1079500	Aa_G767750.h1.t1
OG0000379	Ag074G5273600	Aa_G186470.h1.t1
OG0000379	Ag034G3866800, Ag034G3866700, Ag034G3866600, Ag013G1425400	Aa_G135880.h1.t1
OG0000379	Ag031G3376900	Aa_G348540.h1.t1
OG0000379	Ag002G0189400	Aa_G222610.h1.t1
OG0000379	Ag033G3540300	Aa_G186480.h1.t1
OG0000380	Ag004G0625500, Ag004G0624000	Aa_G739110.h1.t1, Aa_G345550.h1.t1, Aa_G28270.h1.t1, Aa_G234660.h1.t1, Aa_G234720.h1.t1
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	Aa_G467340.h1.t1
OG0000381	Ag014G2158800, Ag014G1838200	Aa_G257320.h1.t1
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	Aa_G99630.h1.t1, Aa_G99620.h1.t1
OG0000382	Ag039G4301400	Aa_G272430.h1.t1
OG0000383	Ag031G3366800, Ag031G3366900	Aa_G349980.h1.t1
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	Aa_G600780.h1.t1, Aa_G440370.h1.t1, Aa_G68850.h1.t1, Aa_G576610.h1.t1, Aa_G68870.h1.t1
OG0000385	Ag011G1243000	Aa_G74610.h1.t1, Aa_G662460.h1.t1
OG0000389	Ag013G1345400	Aa_G596710.h1.t1
OG0000390	Ag011G1190000	Aa_G292700.h1.t1
OG0000390	Ag034G4019400	Aa_G292720.h1.t1
OG0000390	Ag034G4019100, Ag034G4019200	Aa_G292710.h1.t1
OG0000391	Ag078G5342000, Ag078G5343600	Aa_G37930.h1.t1
OG0000391	Ag013G1542800, Ag013G1383100, Ag013G1382900	Aa_G489950.h1.t1, Aa_G447860.h1.t1
OG0000392	Ag034G3912000	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000392	Ag013G1714900	Aa_G417850.h1.t1
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	Aa_G745430.h1.t1, Aa_G731640.h2.t1, Aa_G731640.h1.t1
OG0000394	Ag001G0086100, Ag001G0085900	Aa_G173540.h1.t1
OG0000394	Ag014G2016400, Ag014G2016800, Ag014G2016600	Aa_G507910.h1.t1
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000, Ag014G2015800	Aa_G28170.h1.t1, Aa_G507890.h1.t1
OG0000395	Ag034G3851600	Aa_G458130.h1.t1
OG0000395	Ag044G4484000	Aa_G405220.h1.t1
OG0000395	Ag034G3851900	Aa_G458140.h1.t1, Aa_G246740.h1.t1
OG0000399	Ag019G2495400	Aa_G191340.h1.t1
OG0000399	Ag002G0270000	Aa_G123200.h1.t1
OG0000402	Ag013G1364000, Ag004G0419600	Aa_G180790.h1.t1, Aa_G180780.h1.t1, Aa_G180770.h1.t1
OG0000402	Ag004G0419700, Ag014G2065700	Aa_G42770.h1.t1
OG0000403	Ag013G1686800	Aa_G133000.h1.t1
OG0000403	Ag032G3438700, Ag032G3428400, Ag001G0026100	Aa_G133020.h1.t1
OG0000405	Ag014G1994600	Aa_G559430.h1.t1
OG0000405	Ag004G0497500	Aa_G317650.h1.t1
