Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0000107	Ag048G4609600, Ag014G1887900, Ag014G1888100, Ag014G1888000, Ag014G1858900, Ag014G2149500, Ag014G2149100, Ag027G3070400, Ag014G2171000, Ag014G2148700, Ag014G2149800, Ag014G2150100, Ag048G4609500, Ag014G2149200	ESY4_g23035_DN3_SP0_c29.t1
OG0000109	Ag029G3099600	ESY26_g42254_DN3_SP0_c0.t1, ESY15_g65580_DN3_SP0_c0.t1
OG0000117	Ag019G2506600, Ag018G2460700	ESY11_g54277_DN1_SP0_c0.t1
OG0000117	Ag088G5442700	ESY5_g2024_DN3_SP0_c0.t1
OG0000117	Ag078G5340800, Ag011G1218200, Ag033G3621900, Ag078G5340900	ESY5_g2017_DN3_SP0_c0.t1, ESY5_g2014_DN3_SP0_c0.t1
OG0000118	Ag078G5395500, Ag034G4070400, Ag002G0250500	ESY3_g32056_DN2_SP0_c0.t1, ESY3_g32354_DN2_SP0_c0.t1
OG0000118	Ag072G5253200	ESY3_g32358_DN3_SP0_c0.t1
OG0000119	Ag031G3224800	ESY1_g12231_DN2_SP0_c61.t1
OG0000119	Ag048G4660700, Ag013G1597500	ESY1_g12226_DN2_SP0_c73.t1, ESY3_g32436_DN2_SP0_c0.t1
OG0000119	Ag016G2397300, Ag004G0623300	ESY6_g48890_DN2_SP0_c0.t1
OG0000119	Ag004G0623100, Ag004G0623400	ESY6_g48892_DN3_SP0_c5.t1
OG0000119	Ag013G1505800	ESY1_g9438_DN3_SP0_c57.t1, ESY4_g24785_DN3_SP0_c0.t1
OG0000120	Ag001G0032000	ESY1_g9428_DN3_SP0_c0.t1
OG0000122	Ag011G1267200	ESY6_g48203_DN3_SP0_c0.t1, ESY2_g33718_DN3_SP0_c0.t1
OG0000122	Ag004G0720700	ESY10_g15010_DN3_SP0_c0.t1
OG0000125	Ag013G1613200	ESY8_g58834_DN3_SP0_c19.t1
OG0000125	Ag001G0065100	ESY2_g37202_DN3_SP0_c14.t1
OG0000125	Ag001G0065800	ESY1_g12339_DN3_SP0_c5.t1
OG0000127	Ag034G3746600	ESY5_g4488_DN3_SP0_c0.t1
OG0000127	Ag004G0605400	ESY6_g48978_DN3_SP0_c0.t1, ESY6_g48979_DN3_SP0_c0.t1
OG0000127	Ag031G3386800, Ag039G4310500	ESY3_g30943_DN3_SP0_c0.t1, ESY1_g11076_DN3_SP0_c0.t1
OG0000127	Ag014G1898000	ESY1_g11079_DN3_SP0_c0.t1
OG0000127	Ag013G1609800	ESY6_g48851_DN3_SP0_c0.t1, ESY8_g58880_DN2_SP0_c0.t1
OG0000128	Ag031G3245400, Ag031G3245300, Ag031G3245200, Ag031G3351100, Ag031G3250200, Ag031G3245700, Ag031G3245600, Ag031G3242400, Ag031G3247300, Ag031G3247200, Ag031G3247100, Ag031G3246800, Ag031G3247000, Ag031G3246900, Ag031G3246700, Ag031G3249200, Ag031G3249100, Ag031G3248800, Ag031G3351900, Ag031G3350800, Ag031G3350000, Ag031G3350700, Ag002G0204500, Ag031G3349900	ESY1_g11245_DN1_SP0_c0.t1
OG0000129	Ag013G1553100, Ag013G1550500, Ag013G1552900, Ag016G2401500, Ag013G1550300	ESY2_g34340_DN2_SP0_c0.t1, ESY7_g18677_DN3_SP0_c0.t1, ESY9_g43047_DN3_SP0_c0.t1, ESY9_g43049_DN3_SP0_c0.t1
OG0000129	Ag013G1673500, Ag013G1673600	ESY7_g19441_DN3_SP0_c0.t1, ESY7_g19438_DN2_SP0_c0.t1
OG0000130	Ag006G0840700, Ag074G5269900, Ag018G2457000	ESY23_g219_DN2_SP0_c0.t1
OG0000136	Ag013G1519100, Ag024G2872900	ESY9_g45027_DN2_SP0_c0.t1
OG0000138	Ag001G0033000, Ag001G0031700, Ag032G3458900, Ag001G0033100, Ag001G0032800, Ag001G0032400, Ag001G0031800, Ag001G0032900, Ag001G0031500, Ag001G0032500, Ag001G0031600, Ag001G0033500, Ag001G0033400	ESY11_g54288_DN3_SP0_c0.t1
OG0000140	Ag027G3064900, Ag002G0186700, Ag039G4233000, Ag014G2136000, Ag038G4173300, Ag022G2672800, Ag033G3478700, Ag011G1144500	ESY10_g15894_DN2_SP0_c0.t1
OG0000141	Ag034G3821900	ESY5_g3820_DN1_SP0_c0.t1
OG0000148	Ag013G1622400, Ag034G3735700	ESY8_g58410_DN2_SP0_c0.t1
OG0000150	Ag002G0131000, Ag068G5224900, Ag025G2934900	ESY3_g27873_DN2_SP0_c0.t1
OG0000151	Ag031G3355200, Ag031G3356400, Ag031G3356700, Ag039G4248200, Ag031G3356800, Ag031G3389200, Ag039G4314300, Ag013G1463800	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1
OG0000153	Ag013G1616400	ESY18_g63267_DN3_SP0_c0.t1
OG0000154	Ag001G0045800	ESY16_g61942_DN3_SP0_c0.t1, ESY16_g61938_DN2_SP0_c0.t1, ESY2_g37486_DN2_SP0_c0.t1, ESY2_g37386_DN2_SP0_c0.t1
OG0000154	Ag001G0059900, Ag001G0060000, Ag001G0060200, Ag001G0060100, Ag001G0060300, Ag001G0045900	ESY2_g37254_DN2_SP0_c0.t1
OG0000154	Ag001G0045400, Ag001G0045500, Ag001G0045200, Ag001G0045100, Ag001G0045300, Ag001G0049100, Ag002G0262200	ESY2_g37384_DN3_SP0_c0.t1, ESY2_g37454_DN1_SP0_c0.t1, ESY2_g37458_DN2_SP0_c0.t1
OG0000155	Ag083G5410000, Ag013G1376100, Ag034G3868600, Ag022G2729400, Ag031G3154900, Ag013G1368700, Ag016G2361100, Ag067G5183100	ESY7_g18223_DN2_SP0_c0.t1, ESY7_g16424_DN1_SP0_c0.t1, ESY6_g48389_DN1_SP0_c0.t1, ESY2_g34658_DN1_SP0_c7.t1, ESY2_g38672_DN2_SP0_c0.t1
OG0000155	Ag004G0633600	ESY2_g37015_DN1_SP0_c0.t1
OG0000155	Ag013G1584700	ESY2_g33736_DN1_SP0_c0.t1, ESY5_g588_DN3_SP0_c0.t1, ESY3_g30556_DN1_SP0_c0.t1, ESY6_g48190_DN1_SP0_c0.t1, ESY3_g28761_DN2_SP0_c0.t1, ESY4_g22227_DN1_SP0_c0.t1, ESY5_g3385_DN3_SP0_c0.t1, ESY9_g42729_DN2_SP0_c0.t1, ESY5_g587_DN1_SP0_c0.t1, ESY18_g63061_DN1_SP0_c0.t1
OG0000157	Ag013G1747900, Ag014G2127200	ESY6_g50353_DN1_SP0_c0.t1
OG0000157	Ag013G1573100, Ag013G1573300, Ag013G1572900, Ag013G1573200, Ag013G1510300, Ag013G1510500, Ag013G1510800, Ag013G1510100, Ag013G1750400, Ag013G1750900, Ag013G1750300, Ag013G1751200, Ag013G1750800, Ag013G1744300, Ag007G0933400, Ag022G2711500, Ag022G2708900, Ag013G1473500	ESY3_g31914_DN1_SP0_c0.t1
OG0000157	Ag046G4529800, Ag013G1572800	ESY7_g19603_DN2_SP0_c0.t1, ESY9_g42902_DN2_SP0_c0.t1
OG0000158	Ag011G1191200	ESY7_g18054_DN3_SP0_c0.t1
OG0000158	Ag011G1092000	ESY4_g26329_DN2_SP0_c0.t1, ESY4_g26335_DN1_SP0_c0.t1, ESY4_g26332_DN3_SP0_c0.t1, ESY4_g26336_DN2_SP0_c0.t1, ESY4_g26041_DN2_SP0_c0.t1, ESY7_g18055_DN3_SP0_c0.t1
OG0000158	Ag014G1900800	ESY5_g5400_DN3_SP0_c0.t1, ESY16_g62031_DN2_SP0_c0.t1, ESY10_g14453_DN2_SP0_c0.t1, ESY6_g49100_DN2_SP0_c0.t1
OG0000159	Ag031G3375100, Ag031G3302200, Ag051G4815400, Ag067G5173200, Ag004G0645100, Ag031G3375200	ESY9_g44960_DN3_SP0_c0.t1, ESY3_g27428_DN3_SP0_c0.t1
OG0000159	Ag002G0124600	ESY5_g2337_DN3_SP0_c0.t1
OG0000160	Ag042G4405700	ESY11_g54431_DN3_SP8_c0.t1
OG0000160	Ag068G5221600	ESY4_g24538_DN3_SP0_c0.t1
OG0000160	Ag004G0692900	ESY6_g48428_DN3_SP8_c0.t1
OG0000160	Ag007G0857500	ESY17_g39881_DN3_SP8_c0.t1
OG0000160	Ag048G4572800	ESY2_g36615_DN3_SP8_c6.t1
OG0000161	Ag015G2193300, Ag055G4906800	ESY11_g54524_DN2_SP0_c0.t1
OG0000162	Ag013G1672500	ESY20_g12799_DN3_SP0_c0.t1
OG0000162	Ag013G1672600	ESY20_g12800_DN3_SP0_c0.t1
OG0000163	Ag042G4391500, Ag038G4161600	ESY10_g14513_DN2_SP0_c0.t1
OG0000164	Ag025G2923700, Ag048G4709500, Ag060G5011600, Ag086G5422700, Ag006G0821000, Ag039G4325700	ESY4_g22572_DN3_SP0_c0.t1
OG0000165	Ag004G0623500, Ag025G2946100, Ag016G2292600, Ag006G0843300, Ag004G0621300, Ag025G2946000, Ag014G1928400	ESY11_g54874_DN3_SP0_c0.t1, ESY11_g54875_DN3_SP0_c0.t1
OG0000167	Ag027G3067800, Ag014G2173800, Ag027G3068000, Ag014G2104000, Ag014G2103200, Ag014G2102400, Ag003G0383500, Ag003G0383700	ESY2_g33553_DN2_SP0_c0.t1
OG0000170	Ag003G0319400, Ag003G0319500, Ag031G3214400, Ag031G3214600, Ag003G0320400, Ag003G0319700, Ag003G0319800, Ag003G0320300, Ag003G0320600, Ag003G0320500, Ag003G0320200, Ag003G0320100, Ag003G0320000	ESY7_g16345_DN2_SP0_c0.t1
OG0000171	Ag020G2575200	ESY6_g47353_DN3_SP8_c0.t1
OG0000171	Ag044G4495800	ESY11_g53876_DN3_SP8_c0.t1
OG0000171	Ag004G0721800	ESY6_g48165_DN3_SP8_c0.t1
OG0000171	Ag014G1883300	ESY3_g30785_DN3_SP8_c0.t1, ESY3_g30787_DN3_SP0_c0.t1
OG0000171	Ag010G1018000	ESY4_g23864_DN3_SP6_c0.t1
OG0000172	Ag033G3608500, Ag022G2765300, Ag022G2757700, Ag004G0550900, Ag003G0373100, Ag004G0679600	ESY8_g59370_DN1_SP0_c0.t1, ESY3_g30908_DN2_SP0_c0.t1
OG0000173	Ag011G1059500	ESY4_g25629_DN2_SP0_c19.t1
OG0000173	Ag011G1063500, Ag011G1063400, Ag011G1063300	ESY4_g26323_DN2_SP0_c0.t1, ESY4_g26316_DN3_SP0_c0.t1, ESY4_g26038_DN2_SP0_c0.t1, ESY4_g26322_DN2_SP0_c0.t1, ESY4_g26691_DN3_SP0_c5.t1, ESY4_g26645_DN3_SP0_c39.t1, ESY4_g26692_DN1_SP0_c0.t1, ESY4_g26646_DN2_SP0_c0.t1, ESY4_g26238_DN3_SP0_c0.t1, ESY4_g26647_DN1_SP0_c0.t1
OG0000173	Ag014G1845700, Ag014G1846300, Ag014G1846000	ESY3_g31617_DN3_SP0_c0.t1
OG0000173	Ag068G5224200, Ag068G5224000, Ag011G1085700	ESY11_g54275_DN3_SP0_c0.t1, ESY4_g25827_DN2_SP0_c0.t1
OG0000174	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200, Ag064G5095900, Ag013G1514400, Ag004G0425200, Ag042G4401700, Ag072G5254600, Ag039G4257400, Ag014G1813500, Ag011G1172800, Ag061G5042100, Ag027G3034800, Ag075G5303100, Ag025G2929800, Ag043G4452900	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1
OG0000177	Ag034G3999000	ESY6_g48224_DN3_SP0_c0.t1, ESY1_g11446_DN3_SP0_c0.t1
OG0000177	Ag034G3998800	ESY1_g11445_DN3_SP0_c0.t1
OG0000177	Ag004G0483700	ESY8_g59786_DN2_SP0_c0.t1
OG0000179	Ag003G0391500	ESY2_g34089_DN3_SP0_c0.t1
OG0000183	Ag061G5037800	ESY2_g35240_DN3_SP8_c46.t1
OG0000183	Ag031G3311200	ESY12_g51047_DN3_SP8_c0.t1
OG0000183	Ag004G0583300	ESY6_g49123_DN3_SP5_c0.t1
OG0000183	Ag013G1588300	ESY1_g7203_DN3_SP0_c0.t1
OG0000184	Ag027G3048800	ESY3_g28956_DN2_SP0_c92.t1
OG0000185	Ag032G3424500, Ag032G3425100, Ag032G3424800, Ag034G4009900, Ag032G3424200, Ag029G3091400, Ag032G3424300, Ag029G3092200, Ag032G3424400, Ag029G3091800, Ag032G3424900, Ag032G3424600	ESY2_g36973_DN1_SP0_c0.t1, ESY5_g5330_DN3_SP0_c0.t1, ESY6_g47619_DN3_SP0_c0.t1
OG0000186	Ag039G4226500, Ag031G3213700	ESY3_g32370_DN2_SP0_c0.t1, ESY3_g32365_DN1_SP0_c79.t1
OG0000188	Ag042G4412300	ESY7_g19296_DN2_SP0_c0.t1, ESY3_g31966_DN3_SP0_c1.t1
OG0000188	Ag014G2100200, Ag014G2100100, Ag014G2097500, Ag063G5067000, Ag002G0125500, Ag014G1815800, Ag014G1822000, Ag014G1822100, Ag014G2100300, Ag014G1820500, Ag014G1820600, Ag011G1195700, Ag042G4428600, Ag042G4412400, Ag014G1989600	ESY3_g31964_DN2_SP0_c0.t1, ESY3_g31967_DN2_SP0_c0.t1
OG0000189	Ag044G4495700	ESY11_g53875_DN3_SP4_c0.t1
OG0000189	Ag048G4687900	ESY2_g34822_DN3_SP1_c0.t1, ESY5_g3986_DN3_SP8_c0.t1
OG0000191	Ag015G2179600, Ag002G0173300, Ag047G4543700	ESY15_g65844_DN2_SP0_c0.t1, ESY7_g16166_DN1_SP0_c0.t1, ESY1_g10594_DN3_SP0_c0.t1, ESY1_g8699_DN1_SP0_c88.t1, ESY21_g55510_DN1_SP0_c0.t1, ESY15_g64236_DN1_SP0_c10.t1, ESY4_g25613_DN2_SP0_c73.t1
OG0000191	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300	ESY13_g57929_DN1_SP0_c0.t1, ESY21_g55511_DN2_SP0_c0.t1, ESY2_g37100_DN3_SP0_c0.t1, ESY7_g16167_DN1_SP0_c0.t1, ESY4_g25614_DN2_SP0_c66.t1, ESY9_g44026_DN2_SP0_c0.t1
OG0000192	Ag034G3846600	ESY7_g19051_DN3_SP0_c0.t1, ESY7_g19049_DN2_SP0_c0.t1, ESY5_g2687_DN3_SP0_c0.t1
OG0000193	Ag014G2033900	ESY10_g14792_DN3_SP0_c0.t1, ESY3_g29926_DN2_SP0_c0.t1, ESY3_g29923_DN3_SP0_c0.t1, ESY3_g32161_DN1_SP0_c0.t1, ESY6_g50160_DN1_SP0_c0.t1, ESY7_g17699_DN2_SP0_c0.t1, ESY3_g32160_DN1_SP0_c0.t1
OG0000193	Ag014G2035100, Ag014G2034500, Ag014G2034300, Ag014G2034200	ESY5_g4726_DN2_SP0_c0.t1, ESY4_g25268_DN1_SP0_c0.t1, ESY6_g50699_DN2_SP0_c0.t1
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	ESY9_g43011_DN2_SP0_c0.t1
OG0000198	Ag039G4275700	ESY10_g14610_DN3_SP8_c0.t1
OG0000198	Ag033G3487200, Ag077G5316000	ESY7_g18205_DN3_SP0_c0.t1, ESY7_g18208_DN3_SP0_c0.t1
OG0000199	Ag068G5227600, Ag031G3205000, Ag068G5224300, Ag068G5224100, Ag011G1255800, Ag011G1256000, Ag011G1255900, Ag034G3761800, Ag069G5233300, Ag065G5125900, Ag065G5121600, Ag065G5126000, Ag065G5121500, Ag065G5121700, Ag065G5125800, Ag068G5227800	ESY1_g12013_DN3_SP0_c0.t1, ESY1_g12014_DN3_SP0_c0.t1
OG0000200	Ag034G3715400	ESY7_g17892_DN3_SP0_c0.t1, ESY7_g17041_DN3_SP0_c0.t1, ESY7_g17038_DN2_SP0_c0.t1, ESY7_g17890_DN2_SP0_c0.t1, ESY8_g58382_DN2_SP0_c0.t1, ESY7_g17040_DN1_SP0_c0.t1
OG0000202	Ag019G2492100	ESY17_g40199_DN1_SP0_c62.t1
OG0000203	Ag031G3272400, Ag014G2167700, Ag070G5235100, Ag031G3304300	ESY1_g10742_DN3_SP0_c0.t1
OG0000203	Ag031G3270000	ESY1_g11462_DN3_SP0_c0.t1
OG0000203	Ag031G3270800	ESY1_g11463_DN3_SP0_c0.t1
OG0000205	Ag031G3396600, Ag012G1335200	ESY7_g17506_DN1_SP0_c0.t1
OG0000207	Ag024G2857500	ESY22_g41100_DN3_SP0_c0.t1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	ESY7_g18015_DN2_SP0_c0.t1
OG0000209	Ag022G2701500	ESY12_g52064_DN1_SP0_c0.t1
OG0000209	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200, Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000	ESY3_g31328_DN1_SP0_c0.t1
OG0000210	Ag002G0166900	ESY2_g33577_DN3_SP0_c0.t1
OG0000210	Ag004G0616900	ESY6_g48926_DN3_SP0_c0.t1
OG0000210	Ag031G3221000	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12076_DN1_SP0_c0.t1, ESY1_g12081_DN2_SP0_c0.t1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200	ESY1_g12080_DN3_SP0_c20.t1
OG0000210	Ag031G3369000, Ag031G3377000	ESY1_g12170_DN3_SP0_c0.t1, ESY1_g12160_DN3_SP0_c0.t1, ESY1_g12162_DN3_SP0_c0.t1, ESY1_g12161_DN3_SP0_c0.t1, ESY1_g12165_DN3_SP0_c0.t1, ESY1_g12166_DN3_SP0_c0.t1
OG0000214	Ag016G2293400	ESY26_g42374_DN2_SP0_c0.t1
OG0000215	Ag061G5039900, Ag040G4337500	ESY43_g13373_DN3_SP0_c65.t1, ESY1_g9596_DN1_SP0_c0.t1, ESY21_g55434_DN3_SP0_c82.t1, ESY13_g57734_DN2_SP0_c0.t1, ESY16_g62421_DN3_SP0_c70.t1
OG0000215	Ag007G0896700	ESY10_g15410_DN3_SP0_c0.t1
OG0000216	Ag030G3133600, Ag030G3134000, Ag030G3134400, Ag030G3133900, Ag002G0262400, Ag031G3320500	ESY5_g2595_DN2_SP0_c6.t1
OG0000217	Ag039G4266100	ESY3_g31541_DN3_SP0_c0.t1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	ESY1_g12154_DN3_SP0_c0.t1, ESY2_g37088_DN2_SP0_c0.t1, ESY5_g4909_DN2_SP0_c59.t1, ESY2_g33708_DN2_SP0_c0.t1, ESY2_g33496_DN3_SP0_c55.t1
OG0000220	Ag017G2420400, Ag075G5290300	ESY7_g18810_DN2_SP0_c0.t1
OG0000221	Ag042G4415100	ESY1_g5723_DN1_SP0_c0.t1
OG0000221	Ag076G5309600	ESY10_g14249_DN1_SP0_c0.t1, ESY15_g65267_DN3_SP0_c0.t1, ESY9_g44067_DN2_SP0_c0.t1, ESY24_g32850_DN1_SP0_c0.t1, ESY14_g20101_DN2_SP0_c4.t1, ESY1_g8431_DN2_SP0_c0.t1, ESY15_g64479_DN3_SP0_c13.t1, ESY24_g32849_DN2_SP0_c0.t1, ESY1_g9334_DN1_SP0_c0.t1, ESY1_g6531_DN1_SP0_c0.t1, ESY10_g14248_DN3_SP0_c0.t1
OG0000221	Ag034G4051900	ESY17_g39316_DN3_SP0_c76.t1, ESY15_g65318_DN2_SP0_c0.t1
OG0000223	Ag025G2912300	ESY6_g47580_DN2_SP0_c0.t1
OG0000225	Ag050G4755300, Ag004G0422200	ESY5_g3707_DN3_SP0_c12.t1, ESY5_g3706_DN3_SP0_c14.t1, ESY1_g11118_DN3_SP0_c46.t1, ESY1_g10980_DN2_SP0_c12.t1, ESY4_g25084_DN3_SP0_c12.t1
OG0000225	Ag061G5039000, Ag048G4599700, Ag048G4599600, Ag048G4599100, Ag048G4599800, Ag048G4598800, Ag048G4598900, Ag048G4598600, Ag034G3762800, Ag048G4598700	ESY2_g35546_DN3_SP0_c9.t1
OG0000225	Ag025G2955300	ESY2_g36146_DN3_SP0_c12.t1
OG0000226	Ag022G2755100, Ag022G2755600	ESY7_g19329_DN2_SP0_c0.t1, ESY7_g19230_DN3_SP0_c0.t1, ESY7_g19228_DN2_SP0_c0.t1, ESY7_g19246_DN1_SP0_c0.t1
OG0000226	Ag022G2747100	ESY7_g19247_DN1_SP0_c0.t1, ESY7_g19227_DN3_SP0_c0.t1, ESY7_g19231_DN1_SP0_c0.t1, ESY7_g19248_DN2_SP0_c0.t1
OG0000226	Ag022G2747400, Ag022G2743200	ESY5_g5234_DN1_SP0_c0.t1, ESY7_g17102_DN1_SP0_c0.t1, ESY7_g19330_DN3_SP0_c0.t1, ESY7_g19335_DN1_SP0_c0.t1
OG0000229	Ag031G3248700	ESY1_g5643_DN2_SP0_c0.t1, ESY18_g63659_DN3_SP0_c28.t1
OG0000229	Ag015G2186000	ESY27_g13471_DN1_SP0_c0.t1, ESY25_g62605_DN2_SP0_c27.t1
OG0000233	Ag013G1570300	ESY7_g18557_DN2_SP0_c0.t1
OG0000233	Ag031G3246600	ESY9_g43229_DN2_SP0_c0.t1
OG0000234	Ag022G2763800, Ag063G5065700, Ag002G0127300, Ag022G2763900, Ag022G2763100, Ag022G2763600, Ag022G2763700	ESY7_g19409_DN2_SP0_c0.t1
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	ESY7_g19410_DN2_SP0_c0.t1, ESY7_g19411_DN1_SP0_c0.t1
OG0000235	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900, Ag004G0433900, Ag004G0434000	ESY20_g12752_DN3_SP0_c26.t1
OG0000236	Ag004G0579500, Ag004G0579700, Ag004G0579800	ESY7_g17849_DN3_SP0_c0.t1
OG0000237	Ag002G0200000	ESY1_g12367_DN3_SP0_c0.t1
OG0000237	Ag039G4321500, Ag022G2710600, Ag022G2710900, Ag022G2710800, Ag022G2711000, Ag022G2711600, Ag006G0819300	ESY11_g54317_DN2_SP0_c0.t1
OG0000237	Ag027G3032700	ESY3_g28814_DN3_SP0_c0.t1
OG0000238	Ag034G4055200	ESY10_g14421_DN3_SP0_c31.t1, ESY2_g35612_DN2_SP0_c0.t1, ESY2_g35613_DN1_SP0_c0.t1
OG0000238	Ag034G4055100	ESY2_g35611_DN2_SP0_c39.t1
OG0000238	Ag034G4035700	ESY2_g38077_DN3_SP0_c0.t1
OG0000241	Ag033G3624000	ESY9_g43553_DN3_SP0_c0.t1
OG0000241	Ag033G3623800, Ag033G3623900	ESY9_g43563_DN3_SP0_c0.t1, ESY9_g43568_DN3_SP0_c0.t1
OG0000241	Ag066G5155300, Ag087G5425900	ESY7_g16356_DN3_SP0_c0.t1
OG0000241	Ag087G5425400, Ag066G5154800	ESY7_g16354_DN3_SP5_c0.t1
OG0000241	Ag066G5154900, Ag087G5425500	ESY7_g16355_DN3_SP3_c0.t1
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	ESY15_g64561_DN3_SP0_c0.t1, ESY10_g15359_DN3_SP0_c0.t1
OG0000244	Ag016G2373100, Ag016G2373500, Ag016G2372100, Ag013G1572000, Ag016G2373600	ESY7_g16503_DN3_SP0_c20.t1, ESY7_g16510_DN3_SP0_c56.t1
OG0000245	Ag048G4685400, Ag010G1013100, Ag062G5056200, Ag021G2611100	ESY2_g38315_DN3_SP0_c0.t1
OG0000246	Ag031G3398800, Ag054G4896600, Ag039G4258400, Ag054G4896300, Ag054G4896100, Ag054G4896400	ESY10_g15197_DN1_SP0_c67.t1
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	ESY8_g58357_DN2_SP0_c44.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4739_DN2_SP0_c0.t1
OG0000248	Ag011G1065700	ESY2_g35522_DN1_SP0_c0.t1, ESY2_g35505_DN1_SP0_c0.t1, ESY2_g35511_DN2_SP0_c0.t1
OG0000248	Ag011G1039300, Ag011G1039400	ESY6_g49201_DN3_SP0_c0.t1, ESY4_g26843_DN3_SP0_c0.t1, ESY8_g59857_DN3_SP0_c0.t1, ESY4_g26842_DN3_SP0_c0.t1, ESY4_g26844_DN2_SP0_c0.t1, ESY4_g25839_DN3_SP0_c0.t1, ESY12_g51969_DN1_SP0_c0.t1
OG0000248	Ag034G3929700	ESY9_g43852_DN1_SP0_c0.t1
OG0000248	Ag031G3217300	ESY1_g12149_DN2_SP0_c0.t1
OG0000249	Ag001G0068300, Ag013G1518200, Ag014G2125100, Ag014G2124700, Ag016G2360300, Ag060G4995300, Ag048G4691200, Ag034G4000000, Ag047G4539500, Ag046G4528600, Ag033G3520600, Ag038G4158700, Ag001G0068400, Ag007G0888900, Ag026G2976600, Ag029G3101300, Ag028G3086800	ESY2_g37281_DN2_SP0_c83.t1
OG0000250	Ag034G3960800, Ag078G5347600	ESY7_g19366_DN3_SP0_c0.t1
OG0000250	Ag002G0159600	ESY6_g49018_DN2_SP0_c0.t1
OG0000250	Ag025G2955800, Ag025G2956100	ESY11_g54017_DN3_SP0_c0.t1
OG0000251	Ag001G0018700	ESY11_g54020_DN2_SP0_c65.t1
OG0000252	Ag011G1243100	ESY4_g24982_DN3_SP0_c27.t1, ESY4_g24972_DN3_SP0_c33.t1
OG0000252	Ag002G0152300	ESY2_g33557_DN3_SP0_c0.t1
OG0000252	Ag048G4636300, Ag048G4635400, Ag001G0042600, Ag048G4635300	ESY2_g34606_DN3_SP0_c0.t1, ESY2_g34607_DN3_SP0_c0.t1, ESY2_g34608_DN3_SP0_c0.t1, ESY2_g34605_DN3_SP0_c0.t1, ESY16_g61959_DN2_SP0_c0.t1
OG0000256	Ag014G2059200, Ag048G4625100, Ag014G2059300	ESY3_g29794_DN3_SP0_c0.t1
OG0000257	Ag048G4692500	ESY8_g61012_DN2_SP3_c0.t1, ESY2_g34823_DN2_SP1_c0.t1
OG0000259	Ag039G4215200, Ag039G4215400, Ag039G4215300	ESY4_g26655_DN3_SP0_c0.t1, ESY4_g26565_DN3_SP0_c0.t1
OG0000260	Ag011G1048500	ESY4_g26754_DN3_SP0_c0.t1, ESY4_g26753_DN3_SP0_c0.t1
OG0000262	Ag024G2853300	ESY2_g33425_DN2_SP0_c0.t1
