Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0000082	Ag066G5133800	XP_013594607.1, XP_013613884.1, XP_013621650.1, XP_013624715.1, XP_013628088.1, XP_013617793.1, XP_013601479.1, XP_013639683.1
OG0000082	Ag011G1180400, Ag011G1180800	XP_013618832.1
OG0000082	Ag014G2015500	XP_013633229.1
OG0000083	Ag011G1108800	XP_013615528.1, XP_013632421.1
OG0000083	Ag001G0043300	XP_013589652.1, XP_013594645.1
OG0000083	Ag050G4770200	XP_013608139.1
OG0000084	Ag087G5426100	XP_013617169.1, XP_013637133.1, XP_013598962.1, XP_013607493.1
OG0000086	Ag039G4314100, Ag014G2067200, Ag014G2064700, Ag012G1307900, Ag014G2067300	XP_013633763.1
OG0000086	Ag036G4084000	XP_013588679.1
OG0000089	Ag004G0519800	XP_013598457.1
OG0000089	Ag013G1621300	XP_013637001.1, XP_013636732.1
OG0000089	Ag013G1488000	XP_013611442.1
OG0000089	Ag016G2360800	XP_013620476.1, XP_013612217.1, XP_013598244.1
OG0000089	Ag023G2824600	XP_013636563.1
OG0000089	Ag048G4693300	XP_013592047.1
OG0000090	Ag014G2110900, Ag039G4189800, Ag034G3794600, Ag011G1047900, Ag004G0600000, Ag013G1542300, Ag034G3946500, Ag014G1978300, Ag023G2832300, Ag068G5220000, Ag004G0700900, Ag031G3274800, Ag068G5231800, Ag049G4724100, Ag034G4006000, Ag004G0584200, Ag048G4605300, Ag040G4349000, Ag062G5054300, Ag007G0888700, Ag075G5298700, Ag055G4921900	XP_013617680.1
OG0000090	Ag013G1764600, Ag056G4937000, Ag003G0343600, Ag068G5212400, Ag002G0264300, Ag048G4621900, Ag019G2531000, Ag006G0823200, Ag013G1384300	XP_013601350.1, XP_013583304.1, XP_013639396.1, XP_013589414.1, XP_013594235.1, XP_013631714.1, XP_013631210.1, XP_013609373.1
OG0000091	Ag039G4278700	XP_013629613.1
OG0000091	Ag006G0816700	XP_013610320.1, XP_013626983.1, XP_013626981.1, XP_013626986.1, XP_013630073.1, XP_013626984.1, XP_013626980.1
OG0000091	Ag004G0570300	XP_013627653.1, XP_013607358.1
OG0000091	Ag014G2119500, Ag014G2119400, Ag014G2119100	XP_013629254.1
OG0000095	Ag016G2362700, Ag016G2305100, Ag024G2851600, Ag006G0800000, Ag016G2308200, Ag006G0799900	XP_013631674.1
OG0000096	Ag002G0154900	XP_013627644.1
OG0000098	Ag040G4345100	XP_013614188.1, XP_013615334.1
OG0000098	Ag004G0482500, Ag004G0482700, Ag014G2044400	XP_013617934.1
OG0000100	Ag002G0112700, Ag063G5079400	XP_013611228.1, XP_013611226.1, XP_013608605.1
OG0000100	Ag063G5086400, Ag002G0116500	XP_013608606.1, XP_013613878.1
OG0000101	Ag015G2195700	XP_013589176.1
OG0000101	Ag037G4126400	XP_013617801.1, XP_013610406.1, XP_013624005.1, XP_013619420.1
OG0000101	Ag017G2433300, Ag013G1679700	XP_013594545.1
OG0000102	Ag016G2365900, Ag016G2370500, Ag016G2369900	XP_013631333.1
OG0000102	Ag016G2370800	XP_013599827.1, XP_013584794.1
OG0000102	Ag016G2368300	XP_013619912.1
OG0000105	Ag011G1082700	XP_013604666.1
OG0000105	Ag011G1082400	XP_013590502.1, XP_013584232.1, XP_013624802.1, XP_013622332.1, XP_013635280.1
OG0000105	Ag025G2901500	XP_013610278.1, XP_013626377.1, XP_013627122.1
OG0000105	Ag048G4614100	XP_013610280.1
OG0000106	Ag048G4637400, Ag078G5354400	XP_013601278.1
OG0000106	Ag014G1942900, Ag862G5518700, Ag001G0029000, Ag013G1729500, Ag034G3929600, Ag033G3563600, Ag006G0804600, Ag078G5342100, Ag006G0794900	XP_013607538.1, XP_013623464.1, XP_013607453.1, XP_013639293.1, XP_013639189.1, XP_013638696.1, XP_013584692.1, XP_013639159.1, XP_013594829.1, XP_013601126.1, XP_013601850.1, XP_013626361.1, XP_013633356.1
OG0000107	Ag014G2149100	XP_013635068.1, XP_013624257.1
OG0000107	Ag014G2148700	XP_013638671.1
OG0000107	Ag014G2149800	XP_013615032.1, XP_013583762.1
OG0000107	Ag014G2150100	XP_013639727.1
OG0000107	Ag048G4609500	XP_013602900.1
OG0000108	Ag031G3385800, Ag039G4307100	XP_013617448.1, XP_013629514.1, XP_013636515.1, XP_013636180.1
OG0000108	Ag004G0614200, Ag004G0644200	XP_013621124.1, XP_013616445.1, XP_013623319.1, XP_013623141.1, XP_013607279.1, XP_013622031.1
OG0000108	Ag014G1944700	XP_013587485.1
OG0000108	Ag052G4856100	XP_013591456.1
OG0000108	Ag013G1537900	XP_013611822.1, XP_013629368.1, XP_013620685.1
OG0000108	Ag014G2095200	XP_013629201.1, XP_013608560.1, XP_013586823.1
OG0000109	Ag029G3099600	XP_013607861.1, XP_013583419.1, XP_013639649.1, XP_013615002.1, XP_013594821.1, XP_013633807.1, XP_013594521.1, XP_013597172.1, XP_013595200.1, XP_013607995.1
OG0000110	Ag001G0067200, Ag060G5005400, Ag010G1016200	XP_013600964.1, XP_013609595.1, XP_013639169.1, XP_013617798.1, XP_013624429.1, XP_013594148.1, XP_013639536.1, XP_013589681.1, XP_013639703.1
OG0000113	Ag013G1466300, Ag013G1360400, Ag024G2868000, Ag004G0725300, Ag014G2165200, Ag002G0185300, Ag004G0724400, Ag052G4861000, Ag078G5366500, Ag078G5365400, Ag078G5365900, Ag051G4836400, Ag023G2829100, Ag039G4333000, Ag011G1261400, Ag022G2665900, Ag066G5167600, Ag058G4992600	XP_013589436.1, XP_013633215.1, XP_013630834.1, XP_013633149.1, XP_013639585.1, XP_013617619.1, XP_013617571.1, XP_013629923.1, XP_013606299.1, XP_013594334.1, XP_013623939.1, XP_013629422.1, XP_013588949.1
OG0000115	Ag032G3465800	XP_013632707.1, XP_013594843.1, XP_013623916.1, XP_013626716.1, XP_013617611.1, XP_013635437.1, XP_013614652.1
OG0000115	Ag043G4458700	XP_013615506.1
OG0000115	Ag033G3499700	XP_013632454.1
OG0000117	Ag019G2506600, Ag018G2460700	XP_013586913.1
OG0000117	Ag088G5431700	XP_013596256.1
OG0000117	Ag022G2713800, Ag018G2459500, Ag018G2459700	XP_013600043.1, XP_013600044.1, XP_013600879.1, XP_013600539.1, XP_013600042.1, XP_013610363.1
OG0000118	Ag078G5395500, Ag034G4070400, Ag002G0250500	XP_013615575.1
OG0000119	Ag004G0623100, Ag004G0623400	XP_013617470.1, XP_013608315.1
OG0000119	Ag034G3967000	XP_013617735.1
OG0000119	Ag019G2548800, Ag013G1361500, Ag031G3224900	XP_013633270.1
OG0000119	Ag013G1505800	XP_013608442.1
OG0000121	Ag002G0199500, Ag026G2979400	XP_013607800.1
OG0000121	Ag001G0038000, Ag013G1486800, Ag034G3979800, Ag075G5293000, Ag034G3918700, Ag012G1325100, Ag048G4615600, Ag022G2667600, Ag013G1657600, Ag033G3603300, Ag088G5429800, Ag004G0527800, Ag004G0752500, Ag032G3454000, Ag013G1348300, Ag034G4049200, Ag034G4062600, Ag013G1643800, Ag004G0663600, Ag011G1257700, Ag042G4409800, Ag050G4765300, Ag025G2939600, Ag033G3480100, Ag066G5155600, Ag048G4631500, Ag002G0194900, Ag039G4332100, Ag074G5275500, Ag013G1525700	XP_013607749.1
OG0000121	Ag039G4328200	XP_013613742.1
OG0000121	Ag031G3397300, Ag063G5069400, Ag013G1536100	XP_013589354.1
OG0000122	Ag004G0720700	XP_013627567.1, XP_013627609.1, XP_013623864.1
OG0000122	Ag004G0718500	XP_013620024.1
OG0000124	Ag031G3394500	XP_013639063.1, XP_013596613.1, XP_013639511.1
OG0000124	Ag049G4732800, Ag019G2494200	XP_013605989.1, XP_013615494.1
OG0000125	Ag034G3743800	XP_013605923.1
OG0000125	Ag001G0065100	XP_013590329.1
OG0000125	Ag001G0066100, Ag001G0065800	XP_013589967.1
OG0000125	Ag027G3062400	XP_013625710.1
OG0000127	Ag004G0605400	XP_013606602.1, XP_013625682.1
OG0000127	Ag004G0631100	XP_013625457.1
OG0000127	Ag031G3386800, Ag039G4310500	XP_013605053.1, XP_013636203.1
OG0000127	Ag013G1609800	XP_013606787.1, XP_013626195.1, XP_013616429.1, XP_013631988.1, XP_013631825.1, XP_013622502.1
OG0000128	Ag031G3245400, Ag031G3245300, Ag031G3245200	XP_013589380.1
OG0000128	Ag031G3250200	XP_013604943.1
OG0000128	Ag031G3242400	XP_013591144.1, XP_013591210.1
OG0000128	Ag031G3246800, Ag031G3247000, Ag031G3246900	XP_013590480.1
OG0000128	Ag031G3246700	XP_013592532.1
OG0000129	Ag013G1553100, Ag013G1550500, Ag013G1552900, Ag016G2401500, Ag013G1550300	XP_013584094.1
OG0000130	Ag006G0840700	XP_013617154.1, XP_013632614.1
OG0000132	Ag039G4243000, Ag039G4243200, Ag039G4241900	XP_013592758.1, XP_013629621.1
OG0000134	Ag013G1506600	XP_013612354.1
OG0000134	Ag033G3544500	XP_013622761.1
OG0000136	Ag014G1903900	XP_013589010.1, XP_013628540.1
OG0000136	Ag014G2176200	XP_013583358.1
OG0000137	Ag014G1999700	XP_013595111.1
OG0000137	Ag004G0742000	XP_013618766.1, XP_013610172.1, XP_013610274.1
OG0000137	Ag004G0742300	XP_013626781.1
OG0000137	Ag004G0742500, Ag004G0742600	XP_013608191.1
OG0000138	Ag031G3253700, Ag031G3403500	XP_013627674.1
OG0000140	Ag027G3064900	XP_013639461.1
OG0000140	Ag002G0186700	XP_013626157.1, XP_013607733.1
OG0000140	Ag039G4233000	XP_013632059.1
OG0000140	Ag011G1144500	XP_013633408.1, XP_013589418.1, XP_013624084.1, XP_013613653.1
OG0000141	Ag034G3821900, Ag034G3821800	XP_013638907.1
OG0000148	Ag013G1622400, Ag034G3735700	XP_013624720.1
OG0000150	Ag002G0131000, Ag068G5224900, Ag025G2934900	XP_013613740.1
OG0000151	Ag031G3356400	XP_013604669.1, XP_013588671.1, XP_013634847.1
OG0000151	Ag031G3356700	XP_013635814.1
OG0000151	Ag039G4248200	XP_013636124.1
OG0000151	Ag031G3356800	XP_013635718.1
OG0000151	Ag031G3389200	XP_013602835.1
OG0000151	Ag039G4314300	XP_013630873.1
OG0000151	Ag013G1463800	XP_013611475.1
OG0000153	Ag013G1617600, Ag013G1618100	XP_013633570.1
OG0000153	Ag013G1616400	XP_013634388.1, XP_013633705.1, XP_013632650.1, XP_013634362.1
OG0000153	Ag013G1615700	XP_013622088.1
OG0000153	Ag013G1615400	XP_013632108.1, XP_013614184.1
OG0000154	Ag001G0045800	XP_013590342.1
OG0000154	Ag001G0059900, Ag001G0060000, Ag001G0060200, Ag001G0060100, Ag001G0060300, Ag001G0045900	XP_013590343.1
OG0000154	Ag001G0045400, Ag001G0045500, Ag001G0045200, Ag001G0045100, Ag001G0045300, Ag001G0049100, Ag002G0262200	XP_013614710.1, XP_013624978.1, XP_013589026.1, XP_013592184.1, XP_013614709.1
OG0000155	Ag083G5410000, Ag013G1376100, Ag034G3868600, Ag022G2729400, Ag031G3154900, Ag013G1368700, Ag016G2361100, Ag067G5183100	XP_013613668.1, XP_013632544.1, XP_013634863.1, XP_013601725.1, XP_013624178.1, XP_013632582.1, XP_013614460.1, XP_013607591.1, XP_013617614.1, XP_013601806.1, XP_013615290.1
OG0000155	Ag004G0633600	XP_013624270.1, XP_013633228.1
OG0000155	Ag013G1584700	XP_013608284.1, XP_013624937.1, XP_013624792.1, XP_013607548.1, XP_013632583.1
OG0000158	Ag011G1191200	XP_013624637.1
OG0000158	Ag014G2085500	XP_013610779.1, XP_013637776.1, XP_013584550.1
OG0000158	Ag014G1900800	XP_013617254.1, XP_013603971.1, XP_013584343.1, XP_013619699.1, XP_013619830.1
OG0000159	Ag031G3375100, Ag031G3302200, Ag051G4815400, Ag067G5173200, Ag004G0645100, Ag031G3375200	XP_013632529.1, XP_013639545.1
OG0000160	Ag042G4405700	XP_013611416.1, XP_013597841.1
OG0000160	Ag068G5221600	XP_013593694.1, XP_013594020.1, XP_013596307.1
OG0000160	Ag004G0692900	XP_013620594.1
OG0000160	Ag048G4572800	XP_013588689.1
OG0000161	Ag015G2193300, Ag055G4906800	XP_013590257.1, XP_013634477.1, XP_013596540.1, XP_013629354.1, XP_013633375.1, XP_013623931.1, XP_013617985.1, XP_013594823.1, XP_013589523.1, XP_013617577.1, XP_013601466.1, XP_013614570.1, XP_013639108.1, XP_013594310.1, XP_013633134.1, XP_013596556.1, XP_013620116.1, XP_013597400.1, XP_013596880.1, XP_013589543.1, XP_013632434.1, XP_013614848.1, XP_013614295.1, XP_013623774.1, XP_013635594.1, XP_013594993.1, XP_013589552.1, XP_013632694.1, XP_013583922.1, XP_013589494.1, XP_013627570.1, XP_013603224.1, XP_013617805.1, XP_013594696.1, XP_013583368.1, XP_013585516.1, XP_013585404.1, XP_013595479.1, XP_013604163.1, XP_013600898.1, XP_013601527.1, XP_013610632.1, XP_013607945.1, XP_013626459.1, XP_013608455.1, XP_013607573.1, XP_013633426.1, XP_013595063.1, XP_013631266.1, XP_013635056.1, XP_013588975.1, XP_013603863.1, XP_013634391.1, XP_013601756.1
OG0000162	Ag013G1672500	XP_013622310.1
OG0000162	Ag034G3894100	XP_013603682.1
OG0000163	Ag042G4391500, Ag038G4161600	XP_013614189.1, XP_013624890.1, XP_013632726.1, XP_013617570.1, XP_013594663.1, XP_013601173.1, XP_013607594.1, XP_013617542.1, XP_013639688.1, XP_013601393.1, XP_013624521.1, XP_013594422.1, XP_013624704.1, XP_013607957.1, XP_013624555.1, XP_013607976.1, XP_013617554.1, XP_013624648.1, XP_013607929.1, XP_013589158.1, XP_013589546.1, XP_013594506.1, XP_013624576.1, XP_013617214.1, XP_013601100.1, XP_013617732.1, XP_013628010.1, XP_013632739.1, XP_013629509.1, XP_013607872.1, XP_013594504.1, XP_013594429.1, XP_013607809.1, XP_013639492.1, XP_013608133.1, XP_013632947.1, XP_013588879.1, XP_013617541.1, XP_013624518.1, XP_013624548.1, XP_013617567.1, XP_013626749.1, XP_013601236.1, XP_013589309.1, XP_013608045.1, XP_013607981.1, XP_013607890.1, XP_013607682.1, XP_013617253.1, XP_013628280.1, XP_013624190.1, XP_013617489.1, XP_013631180.1, XP_013589175.1, XP_013613441.1, XP_013608039.1, XP_013617503.1
OG0000164	Ag006G0821000	XP_013632773.1, XP_013624770.1, XP_013633111.1, XP_013632835.1
OG0000164	Ag039G4325700	XP_013601300.1, XP_013631642.1, XP_013632921.1, XP_013601351.1, XP_013632922.1
OG0000166	Ag078G5376600	XP_013590790.1
OG0000167	Ag003G0383500, Ag003G0383700	XP_013623345.1, XP_013594699.1, XP_013585251.1, XP_013596046.1
OG0000169	Ag031G3259300, Ag031G3259700, Ag031G3259400, Ag027G3044600, Ag013G1504100, Ag013G1503900	XP_013601108.1, XP_013588901.1
OG0000170	Ag031G3214600	XP_013634565.1
OG0000170	Ag003G0319700, Ag003G0319800, Ag003G0320300, Ag003G0320600, Ag003G0320500, Ag003G0320200	XP_013635992.1
OG0000170	Ag003G0320100	XP_013635990.1
OG0000171	Ag020G2575200	XP_013613316.1
OG0000171	Ag024G2869500	XP_013606344.1
OG0000171	Ag044G4495800	XP_013599341.1
OG0000171	Ag004G0721800	XP_013622226.1, XP_013621604.1, XP_013606619.1
OG0000171	Ag014G1883300	XP_013617767.1, XP_013622635.1, XP_013638468.1
OG0000171	Ag010G1018000	XP_013600456.1, XP_013639325.1
OG0000172	Ag004G0550900	XP_013608253.1
OG0000173	Ag060G4997300, Ag060G4996700, Ag060G4997500, Ag060G4997700, Ag060G4996200, Ag060G4997100, Ag022G2648900, Ag022G2648400, Ag022G2648200, Ag067G5186700, Ag011G1085300	XP_013639134.1, XP_013594296.1, XP_013638871.1, XP_013597272.1, XP_013639133.1, XP_013600811.1, XP_013617123.1
OG0000173	Ag014G1845700, Ag014G1846300, Ag014G1846000	XP_013639180.1, XP_013585255.1
OG0000173	Ag011G1199300	XP_013608204.1, XP_013612750.1
OG0000173	Ag068G5224200, Ag068G5224000, Ag011G1085700	XP_013594067.1
OG0000174	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200	XP_013607562.1, XP_013639173.1
OG0000174	Ag064G5095900, Ag013G1514400, Ag004G0425200, Ag042G4401700, Ag072G5254600, Ag039G4257400, Ag014G1813500, Ag011G1172800	XP_013612859.1
OG0000174	Ag061G5042100, Ag027G3034800, Ag075G5303100, Ag025G2929800	XP_013617082.1, XP_013633329.1
OG0000175	Ag034G4063600	XP_013615623.1, XP_013598255.1, XP_013638007.1, XP_013591469.1
OG0000175	Ag013G1441100	XP_013606531.1
OG0000175	Ag034G3791700	XP_013606379.1
OG0000176	Ag014G1823200, Ag014G1822800, Ag014G1822900, Ag014G1823300, Ag014G1822700	XP_013593181.1, XP_013626417.1
OG0000176	Ag014G1833000	XP_013627621.1
OG0000176	Ag014G1833200	XP_013639459.1
OG0000177	Ag034G3999000	XP_013603483.1, XP_013600018.1, XP_013604478.1, XP_013604477.1
OG0000177	Ag034G3998400	XP_013593246.1
OG0000177	Ag034G3998800	XP_013638957.1
OG0000177	Ag004G0483700	XP_013594710.1
OG0000178	Ag066G5142800	XP_013606263.1
OG0000178	Ag016G2366900, Ag016G2366600	XP_013626923.1
OG0000178	Ag016G2366000, Ag016G2366700	XP_013624075.1
OG0000178	Ag066G5144100, Ag066G5143400	XP_013627503.1, XP_013618562.1, XP_013610263.1, XP_013610612.1
OG0000182	Ag013G1406700	XP_013621200.1
OG0000183	Ag061G5037800	XP_013591852.1
OG0000183	Ag031G3311200	XP_013628825.1, XP_013637527.1, XP_013591791.1
OG0000183	Ag004G0583300	XP_013611005.1, XP_013620684.1, XP_013628208.1
OG0000183	Ag039G4185200	XP_013599699.1
OG0000183	Ag013G1588300	XP_013631799.1
OG0000184	Ag027G3047200, Ag027G3046800	XP_013635093.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013614748.1, XP_013635188.1, XP_013635027.1, XP_013635145.1, XP_013635212.1
OG0000185	Ag032G3420100	XP_013597874.1, XP_013597872.1, XP_013595927.1
OG0000188	Ag063G5067000, Ag002G0125500, Ag014G1815800	XP_013610704.1
OG0000188	Ag014G1820500, Ag014G1820600, Ag011G1195700	XP_013615621.1, XP_013639409.1, XP_013584998.1, XP_013592108.1, XP_013610533.1
OG0000188	Ag042G4428600, Ag042G4412400, Ag014G1989600	XP_013635235.1, XP_013594335.1
OG0000189	Ag011G1112900	XP_013629002.1, XP_013604425.1, XP_013594142.1, XP_013584461.1, XP_013584411.1, XP_013598034.1
OG0000189	Ag034G3975000	XP_013602023.1
OG0000189	Ag048G4687900	XP_013620983.1, XP_013591588.1
OG0000191	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300	XP_013607937.1, XP_013639525.1, XP_013624910.1, XP_013639513.1, XP_013589120.1, XP_013613560.1, XP_013639535.1, XP_013632863.1, XP_013617204.1, XP_013639530.1, XP_013607683.1, XP_013617084.1, XP_013624425.1, XP_013601720.1, XP_013583342.1, XP_013617742.1, XP_013639676.1, XP_013633455.1, XP_013608352.1, XP_013595004.1, XP_013608294.1, XP_013589192.1, XP_013634745.1, XP_013616975.1, XP_013628601.1, XP_013594724.1, XP_013601284.1, XP_013639227.1, XP_013594839.1, XP_013624579.1, XP_013639360.1, XP_013628103.1, XP_013624281.1, XP_013632637.1
OG0000192	Ag050G4764200	XP_013590640.1, XP_013602583.1, XP_013590873.1
OG0000193	Ag031G3245800, Ag011G1262700, Ag002G0190300, Ag014G2036500, Ag014G2036600	XP_013583317.1, XP_013627659.1, XP_013635487.1
OG0000193	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900	XP_013585027.1
OG0000195	Ag004G0631000	XP_013623836.1
OG0000197	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800	XP_013615432.1
OG0000197	Ag033G3647600, Ag033G3647500	XP_013614095.1
OG0000198	Ag027G3046500	XP_013593772.1
OG0000198	Ag034G3875600	XP_013601824.1
OG0000200	Ag034G3715300, Ag034G3715100, Ag034G3715600	XP_013587517.1, XP_013639109.1, XP_013603884.1, XP_013600986.1
OG0000200	Ag034G3715200, Ag034G3715500	XP_013595737.1, XP_013603075.1, XP_013587514.1, XP_013584831.1
OG0000200	Ag034G3715400	XP_013625101.1, XP_013639491.1, XP_013626397.1
OG0000202	Ag022G2641200	XP_013610986.1
OG0000203	Ag031G3304300	XP_013588854.1
OG0000203	Ag031G3270000	XP_013591322.1, XP_013632132.1, XP_013632130.1
OG0000203	Ag031G3270800	XP_013615611.1, XP_013589365.1, XP_013589367.1
OG0000209	Ag013G1527000, Ag013G1527200, Ag013G1526500	XP_013584290.1
OG0000209	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200	XP_013597375.1
OG0000210	Ag003G0329800, Ag003G0330000	XP_013632427.1
OG0000210	Ag003G0329900, Ag003G0330100	XP_013632426.1
OG0000210	Ag004G0616900	XP_013616918.1
OG0000210	Ag031G3221600	XP_013589389.1
OG0000210	Ag031G3221400, Ag031G3221100, Ag031G3221200, Ag031G3221300, Ag031G3220800	XP_013636352.1
OG0000214	Ag016G2293400	XP_013589529.1, XP_013639328.1, XP_013594941.1, XP_013617307.1
OG0000215	Ag061G5039900, Ag040G4337500	XP_013632888.1, XP_013595226.1, XP_013616734.1
OG0000215	Ag007G0896700	XP_013601780.1, XP_013632432.1, XP_013601781.1, XP_013633063.1, XP_013617585.1, XP_013603973.1, XP_013583293.1, XP_013615035.1
OG0000216	Ag030G3133600	XP_013617487.1
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	XP_013624066.1, XP_013624067.1
OG0000216	Ag002G0262400	XP_013620094.1
OG0000216	Ag031G3320500	XP_013601679.1
OG0000217	Ag039G4266100	XP_013597127.1, XP_013626224.1, XP_013600893.1, XP_013609715.1, XP_013603119.1, XP_013595746.1, XP_013595992.1, XP_013613788.1, XP_013607716.1, XP_013608369.1, XP_013624231.1, XP_013583329.1, XP_013613787.1, XP_013639198.1, XP_013639292.1, XP_013603058.1, XP_013633860.1, XP_013628143.1, XP_013638919.1, XP_013636532.1, XP_013638250.1, XP_013627726.1, XP_013638524.1
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	XP_013638627.1, XP_013584165.1, XP_013633401.1, XP_013639375.1, XP_013601505.1, XP_013589013.1, XP_013614338.1
OG0000220	Ag017G2420400	XP_013633534.1
OG0000220	Ag075G5290300	XP_013614156.1
OG0000221	Ag076G5309600	XP_013614169.1, XP_013594803.1, XP_013639454.1
OG0000221	Ag034G4051900	XP_013617992.1, XP_013601374.1, XP_013594750.1, XP_013639427.1, XP_013632672.1, XP_013624924.1
OG0000225	Ag025G2955300	XP_013589445.1, XP_013614962.1, XP_013601687.1, XP_013614963.1, XP_013589713.1, XP_013589712.1, XP_013589714.1
OG0000226	Ag022G2755100, Ag022G2755600	XP_013632872.1
OG0000226	Ag022G2747400, Ag022G2743200	XP_013632871.1
OG0000227	Ag014G1926300, Ag014G1926900	XP_013635901.1, XP_013623209.1
OG0000229	Ag031G3248700	XP_013603547.1
OG0000229	Ag015G2186000	XP_013639519.1
OG0000229	Ag013G1568700	XP_013629088.1
OG0000229	Ag015G2186100	XP_013600996.1
OG0000230	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700	XP_013614700.1, XP_013614702.1
OG0000230	Ag031G3402000	XP_013604629.1
OG0000232	Ag047G4548200	XP_013639400.1
OG0000232	Ag010G1010500	XP_013594831.1, XP_013594515.1, XP_013601383.1, XP_013639425.1, XP_013616731.1, XP_013594290.1, XP_013632864.1, XP_013601707.1, XP_013633285.1, XP_013633032.1, XP_013624303.1, XP_013639406.1, XP_013615234.1, XP_013607712.1, XP_013639759.1, XP_013594488.1, XP_013624695.1, XP_013639213.1, XP_013639327.1
OG0000233	Ag013G1570500	XP_013616047.1, XP_013610081.1
OG0000233	Ag031G3246600	XP_013609768.1, XP_013603711.1, XP_013619712.1
OG0000234	Ag022G2763800, Ag063G5065700, Ag002G0127300, Ag022G2763900, Ag022G2763100, Ag022G2763600, Ag022G2763700	XP_013623889.1
OG0000234	Ag003G0323000, Ag022G2764600, Ag022G2764800	XP_013590850.1
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	XP_013601559.1
