protein	mRNA	gene
XP_013587050.1	XM_013731596.1	LOC106295625
XP_013587036.1	XM_013731582.1	LOC106295625
XP_013604664.1	XM_013749210.1	LOC106311883
XP_013604675.1	XM_013749221.1	LOC106311893
XP_013586588.1	XM_013731134.1	LOC106295275
XP_013586597.1	XM_013731143.1	LOC106295275
XP_013586603.1	XM_013731149.1	LOC106295275
XP_013587389.1	XM_013731935.1	LOC106295921
XP_013602645.1	XM_013747191.1	LOC106309998
XP_013607000.1	XM_013751546.1	LOC106313664
XP_013606987.1	XM_013751533.1	LOC106313658
XP_013606975.1	XM_013751521.1	LOC106313643
XP_013606968.1	XM_013751514.1	LOC106313643
XP_013589028.1	XM_013733574.1	LOC106297300
XP_013622987.1	XM_013767533.1	LOC106328976
XP_013636914.1	XM_013781460.1	LOC106342503
XP_013617769.1	XM_013762315.1	LOC106324325
XP_013596155.1	XM_013740701.1	LOC106304285
XP_013596143.1	XM_013740689.1	LOC106304276
XP_013606488.1	XM_013751034.1	LOC106313263
XP_013607751.1	XM_013752297.1	LOC106314427
XP_013607755.1	XM_013752301.1	LOC106314427
XP_013604411.1	XM_013748957.1	LOC106311698
XP_013604400.1	XM_013748946.1	LOC106311687
XP_013605978.1	XM_013750524.1	LOC106312847
XP_013605968.1	XM_013750514.1	LOC106312834
XP_013605960.1	XM_013750506.1	LOC106312834
XP_013592333.1	XM_013736879.1	LOC106300677
XP_013639218.1	XM_013783764.1	LOC106344364
XP_013591863.1	XM_013736409.1	LOC106300295
XP_013639413.1	XM_013783959.1	LOC106344601
XP_013639407.1	XM_013783953.1	LOC106344601
XP_013603399.1	XM_013747945.1	LOC106310721
XP_013616953.1	XM_013761499.1	LOC106323355
XP_013616945.1	XM_013761491.1	LOC106323342
XP_013616939.1	XM_013761485.1	LOC106323342
XP_013619710.1	XM_013764256.1	LOC106326229
XP_013589906.1	XM_013734452.1	LOC106298343
XP_013617739.1	XM_013762285.1	LOC106324287
XP_013638402.1	XM_013782948.1	LOC106343670
XP_013638411.1	XM_013782957.1	LOC106343670
XP_013621463.1	XM_013766009.1	LOC106327760
XP_013621471.1	XM_013766017.1	LOC106327760
XP_013598284.1	XM_013742830.1	LOC106306268
XP_013617025.1	XM_013761571.1	LOC106323445
XP_013636715.1	XM_013781261.1	LOC106342349
XP_013595590.1	XM_013740136.1	LOC106303808
XP_013595607.1	XM_013740153.1	LOC106303808
XP_013595597.1	XM_013740143.1	LOC106303808
XP_013595629.1	XM_013740175.1	LOC106303824
XP_013595613.1	XM_013740159.1	LOC106303824
XP_013595621.1	XM_013740167.1	LOC106303824
XP_013601441.1	XM_013745987.1	LOC106308867
XP_013601429.1	XM_013745975.1	LOC106308867
XP_013601434.1	XM_013745980.1	LOC106308867
XP_013599053.1	XM_013743599.1	LOC106306833
XP_013599062.1	XM_013743608.1	LOC106306833
XP_013636624.1	XM_013781170.1	LOC106342287
XP_013593889.1	XM_013738435.1	LOC106301916
XP_013593999.1	XM_013738545.1	LOC106302005
XP_013603256.1	XM_013747802.1	LOC106310570
XP_013603274.1	XM_013747820.1	LOC106310570
XP_013603261.1	XM_013747807.1	LOC106310570
XP_013603267.1	XM_013747813.1	LOC106310570
XP_013603281.1	XM_013747827.1	LOC106310599
XP_013623028.1	XM_013767574.1	LOC106329008
XP_013623039.1	XM_013767585.1	LOC106329019
XP_013623051.1	XM_013767597.1	LOC106329027
XP_013619341.1	XM_013763887.1	LOC106325833
XP_013587204.1	XM_013731750.1	LOC106295771
XP_013587213.1	XM_013731759.1	LOC106295771
XP_013623062.1	XM_013767608.1	LOC106329038
XP_013638771.1	XM_013783317.1	LOC106343950
XP_013638785.1	XM_013783331.1	LOC106343957
XP_013638780.1	XM_013783326.1	LOC106343957
XP_013601710.1	XM_013746256.1	LOC106309192
XP_013606630.1	XM_013751176.1	LOC106313375
XP_013583290.1	XM_013727836.1	LOC106292201
XP_013599108.1	XM_013743654.1	LOC106306877
XP_013599121.1	XM_013743667.1	LOC106306885
XP_013599095.1	XM_013743641.1	LOC106306866
XP_013589167.1	XM_013733713.1	LOC106297477
XP_013595314.1	XM_013739860.1	LOC106303581
XP_013595336.1	XM_013739882.1	LOC106303590
XP_013595327.1	XM_013739873.1	LOC106303590
XP_013623076.1	XM_013767622.1	LOC106329048
XP_013616985.1	XM_013761531.1	LOC106323393
XP_013616989.1	XM_013761535.1	LOC106323393
XP_013623086.1	XM_013767632.1	LOC106329054
XP_013617002.1	XM_013761548.1	LOC106323407
XP_013616996.1	XM_013761542.1	LOC106323407
XP_013601416.1	XM_013745962.1	LOC106308848
XP_013601425.1	XM_013745971.1	LOC106308859
XP_013604639.1	XM_013749185.1	LOC106311865
XP_013611489.1	XM_013756035.1	LOC106318163
XP_013639589.1	XM_013784135.1	LOC106344828
XP_013623095.1	XM_013767641.1	LOC106329062
XP_013583742.1	XM_013728288.1	LOC106292653
XP_013583749.1	XM_013728295.1	LOC106292653
XP_013623105.1	XM_013767651.1	LOC106329071
XP_013605564.1	XM_013750110.1	LOC106312546
XP_013605554.1	XM_013750100.1	LOC106312535
XP_013585739.1	XM_013730285.1	LOC106294668
XP_013585747.1	XM_013730293.1	LOC106294668
XP_013584743.1	XM_013729289.1	LOC106293611
XP_013637275.1	XM_013781821.1	LOC106342784
XP_013623151.1	XM_013767697.1	LOC106329104
XP_013623163.1	XM_013767709.1	LOC106329114
XP_013623174.1	XM_013767720.1	LOC106329124
XP_013588004.1	XM_013732550.1	LOC106296413
XP_013590958.1	XM_013735504.1	LOC106299408
XP_013598157.1	XM_013742703.1	LOC106306184
XP_013598182.1	XM_013742728.1	LOC106306184
XP_013598175.1	XM_013742721.1	LOC106306184
XP_013598165.1	XM_013742711.1	LOC106306184
XP_013609461.1	XM_013754007.1	LOC106316133
XP_013609474.1	XM_013754020.1	LOC106316140
XP_013597367.1	XM_013741913.1	LOC106305544
XP_013597376.1	XM_013741922.1	LOC106305544
XP_013589279.1	XM_013733825.1	LOC106297618
XP_013593057.1	XM_013737603.1	LOC106301245
XP_013587143.1	XM_013731689.1	LOC106295713
XP_013623206.1	XM_013767752.1	LOC106329143
XP_013585230.1	XM_013729776.1	LOC106294185
XP_013638604.1	XM_013783150.1	LOC106343814
XP_013638596.1	XM_013783142.1	LOC106343814
XP_013639740.1	XM_013784286.1	LOC106345006
XP_013604056.1	XM_013748602.1	LOC106311410
XP_013604053.1	XM_013748599.1	LOC106311410
XP_013607460.1	XM_013752006.1	LOC106313970
XP_013607402.1	XM_013751948.1	LOC106313970
XP_013607508.1	XM_013752054.1	LOC106313970
XP_013613181.1	XM_013757727.1	LOC106319377
XP_013623215.1	XM_013767761.1	LOC106329151
XP_013587232.1	XM_013731778.1	LOC106295764
XP_013604001.1	XM_013748547.1	LOC106311347
XP_013638088.1	XM_013782634.1	LOC106343427
XP_013589404.1	XM_013733950.1	LOC106297774
XP_013593080.1	XM_013737626.1	LOC106301263
XP_013607193.1	XM_013751739.1	LOC106313742
XP_013607132.1	XM_013751678.1	LOC106313742
XP_013585480.1	XM_013730026.1	LOC106294465
XP_013585484.1	XM_013730030.1	LOC106294465
XP_013599267.1	XM_013743813.1	LOC106306986
XP_013590559.1	XM_013735105.1	LOC106298970
XP_013590553.1	XM_013735099.1	LOC106298970
XP_013596614.1	XM_013741160.1	LOC106304757
XP_013596608.1	XM_013741154.1	LOC106304757
XP_013623237.1	XM_013767783.1	LOC106329168
XP_013594596.1	XM_013739142.1	LOC106302681
XP_013595912.1	XM_013740458.1	LOC106304066
XP_013595904.1	XM_013740450.1	LOC106304066
XP_013595925.1	XM_013740471.1	LOC106304083
XP_013595936.1	XM_013740482.1	LOC106304091
XP_013595894.1	XM_013740440.1	LOC106304056
XP_013595947.1	XM_013740493.1	LOC106304102
XP_013595956.1	XM_013740502.1	LOC106304102
XP_013637672.1	XM_013782218.1	LOC106343085
XP_013637680.1	XM_013782226.1	LOC106343085
XP_013603770.1	XM_013748316.1	LOC106311069
XP_013603762.1	XM_013748308.1	LOC106311069
XP_013603754.1	XM_013748300.1	LOC106311069
XP_013591793.1	XM_013736339.1	LOC106300234
XP_013620802.1	XM_013765348.1	LOC106327243
XP_013620790.1	XM_013765336.1	LOC106327236
XP_013601264.1	XM_013745810.1	LOC106308669
XP_013601269.1	XM_013745815.1	LOC106308677
XP_013601256.1	XM_013745802.1	LOC106308664
XP_013617719.1	XM_013762265.1	LOC106324264
XP_013617724.1	XM_013762270.1	LOC106324264
XP_013617713.1	XM_013762259.1	LOC106324257
XP_013583913.1	XM_013728459.1	LOC106292799
XP_013585641.1	XM_013730187.1	LOC106294561
XP_013602865.1	XM_013747411.1	LOC106310184
XP_013602870.1	XM_013747416.1	LOC106310184
XP_013602891.1	XM_013747437.1	LOC106310199
XP_013602883.1	XM_013747429.1	LOC106310199
XP_013602929.1	XM_013747475.1	LOC106310199
XP_013602937.1	XM_013747483.1	LOC106310199
XP_013595780.1	XM_013740326.1	LOC106303962
XP_013595790.1	XM_013740336.1	LOC106303971
XP_013595770.1	XM_013740316.1	LOC106303953
XP_013623247.1	XM_013767793.1	LOC106329177
XP_013618040.1	XM_013762586.1	LOC106324635
XP_013604836.1	XM_013749382.1	LOC106312012
XP_013623258.1	XM_013767804.1	LOC106329188
XP_013605944.1	XM_013750490.1	LOC106312826
XP_013604734.1	XM_013749280.1	LOC106311928
XP_013604726.1	XM_013749272.1	LOC106311928
XP_013604716.1	XM_013749262.1	LOC106311912
XP_013604699.1	XM_013749245.1	LOC106311912
XP_013604707.1	XM_013749253.1	LOC106311912
XP_013610716.1	XM_013755262.1	LOC106317436
XP_013610711.1	XM_013755257.1	LOC106317436
XP_013584380.1	XM_013728926.1	LOC106293270
XP_013589716.1	XM_013734262.1	LOC106298182
XP_013600348.1	XM_013744894.1	LOC106307826
XP_013585967.1	XM_013730513.1	LOC106294837
XP_013585976.1	XM_013730522.1	LOC106294837
XP_013623266.1	XM_013767812.1	LOC106329200
XP_013623276.1	XM_013767822.1	LOC106329209
XP_013602058.1	XM_013746604.1	LOC106309551
XP_013602033.1	XM_013746579.1	LOC106309530
XP_013602040.1	XM_013746586.1	LOC106309530
XP_013602048.1	XM_013746594.1	LOC106309530
XP_013634564.1	XM_013779110.1	LOC106339914
XP_013600274.1	XM_013744820.1	LOC106307763
XP_013600266.1	XM_013744812.1	LOC106307763
XP_013596746.1	XM_013741292.1	LOC106304899
XP_013596754.1	XM_013741300.1	LOC106304909
XP_013635591.1	XM_013780137.1	LOC106341350
XP_013638221.1	XM_013782767.1	LOC106343527
XP_013636925.1	XM_013781471.1	LOC106342512
XP_013591448.1	XM_013735994.1	LOC106299963
XP_013623290.1	XM_013767836.1	LOC106329218
XP_013603330.1	XM_013747876.1	LOC106310647
XP_013605929.1	XM_013750475.1	LOC106312805
XP_013605920.1	XM_013750466.1	LOC106312805
XP_013618431.1	XM_013762977.1	LOC106324970
XP_013618439.1	XM_013762985.1	LOC106324970
XP_013596917.1	XM_013741463.1	LOC106305052
XP_013611960.1	XM_013756506.1	LOC106318472
XP_013606026.1	XM_013750572.1	LOC106312886
XP_013602670.1	XM_013747216.1	LOC106310014
XP_013602664.1	XM_013747210.1	LOC106310014
XP_013602656.1	XM_013747202.1	LOC106310007
XP_013587193.1	XM_013731739.1	LOC106295761
XP_013587711.1	XM_013732257.1	LOC106296177
XP_013623302.1	XM_013767848.1	LOC106329224
XP_013621510.1	XM_013766056.1	LOC106327785
XP_013621492.1	XM_013766038.1	LOC106327785
XP_013621500.1	XM_013766046.1	LOC106327785
XP_013591527.1	XM_013736073.1	LOC106300026
XP_013623313.1	XM_013767859.1	LOC106329231
XP_013616048.1	XM_013760594.1	LOC106322535
XP_013601883.1	XM_013746429.1	LOC106309400
XP_013601888.1	XM_013746434.1	LOC106309400
XP_013623324.1	XM_013767870.1	LOC106329241
XP_013584492.1	XM_013729038.1	LOC106293362
XP_013595468.1	XM_013740014.1	LOC106303707
XP_013590254.1	XM_013734800.1	LOC106298658
XP_013607611.1	XM_013752157.1	LOC106314246
XP_013638525.1	XM_013783071.1	LOC106343768
XP_013623353.1	XM_013767899.1	LOC106329268
XP_013618273.1	XM_013762819.1	LOC106324828
XP_013609520.1	XM_013754066.1	LOC106316193
XP_013607796.1	XM_013752342.1	LOC106314468
XP_013607792.1	XM_013752338.1	LOC106314468
XP_013607802.1	XM_013752348.1	LOC106314479
XP_013583703.1	XM_013728249.1	LOC106292623
XP_013610523.1	XM_013755069.1	LOC106317215
XP_013610505.1	XM_013755051.1	LOC106317199
XP_013610511.1	XM_013755057.1	LOC106317199
XP_013623366.1	XM_013767912.1	LOC106329277
XP_013616337.1	XM_013760883.1	LOC106322754
XP_013587652.1	XM_013732198.1	LOC106296104
XP_013587747.1	XM_013732293.1	LOC106296192
XP_013623376.1	XM_013767922.1	LOC106329284
XP_013591088.1	XM_013735634.1	LOC106299556
XP_013591092.1	XM_013735638.1	LOC106299556
XP_013590804.1	XM_013735350.1	LOC106299225
XP_013623387.1	XM_013767933.1	LOC106329294
XP_013620573.1	XM_013765119.1	LOC106327091
XP_013620599.1	XM_013765145.1	LOC106327104
XP_013620588.1	XM_013765134.1	LOC106327096
XP_013620551.1	XM_013765097.1	LOC106327074
XP_013620560.1	XM_013765106.1	LOC106327074
XP_013620545.1	XM_013765091.1	LOC106327074
XP_013623398.1	XM_013767944.1	LOC106329303
XP_013603983.1	XM_013748529.1	LOC106311328
XP_013596069.1	XM_013740615.1	LOC106304199
XP_013596077.1	XM_013740623.1	LOC106304199
XP_013596085.1	XM_013740631.1	LOC106304199
XP_013596061.1	XM_013740607.1	LOC106304199
XP_013596053.1	XM_013740599.1	LOC106304199
XP_013596089.1	XM_013740635.1	LOC106304199
XP_013585926.1	XM_013730472.1	LOC106294802
XP_013623409.1	XM_013767955.1	LOC106329311
XP_013601652.1	XM_013746198.1	LOC106309106
XP_013601701.1	XM_013746247.1	LOC106309106
XP_013608155.1	XM_013752701.1	LOC106314897
XP_013622074.1	XM_013766620.1	LOC106328219
XP_013622083.1	XM_013766629.1	LOC106328219
XP_013594732.1	XM_013739278.1	LOC106302867
XP_013594558.1	XM_013739104.1	LOC106302636
XP_013623416.1	XM_013767962.1	LOC106329320
XP_013619874.1	XM_013764420.1	LOC106326442
XP_013619883.1	XM_013764429.1	LOC106326442
XP_013636867.1	XM_013781413.1	LOC106342465
XP_013595726.1	XM_013740272.1	LOC106303911
XP_013600989.1	XM_013745535.1	LOC106308361
XP_013600981.1	XM_013745527.1	LOC106308361
XP_013600977.1	XM_013745523.1	LOC106308361
XP_013600984.1	XM_013745530.1	LOC106308361
XP_013600969.1	XM_013745515.1	LOC106308347
XP_013600963.1	XM_013745509.1	LOC106308347
XP_013613363.1	XM_013757909.1	LOC106319541
XP_013611395.1	XM_013755941.1	LOC106318000
XP_013611317.1	XM_013755863.1	LOC106318000
XP_013604787.1	XM_013749333.1	LOC106311970
XP_013623443.1	XM_013767989.1	LOC106329344
XP_013591387.1	XM_013735933.1	LOC106299914
XP_013637734.1	XM_013782280.1	LOC106343140
XP_013612141.1	XM_013756687.1	LOC106318556
XP_013612069.1	XM_013756615.1	LOC106318556
XP_013586896.1	XM_013731442.1	LOC106295489
XP_013589951.1	XM_013734497.1	LOC106298382
XP_013590380.1	XM_013734926.1	LOC106298786
XP_013636666.1	XM_013781212.1	LOC106342318
XP_013636985.1	XM_013781531.1	LOC106342556
XP_013623455.1	XM_013768001.1	LOC106329353
XP_013598603.1	XM_013743149.1	LOC106306504
XP_013598615.1	XM_013743161.1	LOC106306513
XP_013598623.1	XM_013743169.1	LOC106306513
XP_013598590.1	XM_013743136.1	LOC106306468
XP_013598570.1	XM_013743116.1	LOC106306468
XP_013598562.1	XM_013743108.1	LOC106306468
XP_013598583.1	XM_013743129.1	LOC106306468
XP_013598576.1	XM_013743122.1	LOC106306468
XP_013598554.1	XM_013743100.1	LOC106306468
XP_013596895.1	XM_013741441.1	LOC106305057
XP_013596904.1	XM_013741450.1	LOC106305068
XP_013608055.1	XM_013752601.1	LOC106314779
XP_013611659.1	XM_013756205.1	LOC106318292
XP_013637601.1	XM_013782147.1	LOC106343036
XP_013623469.1	XM_013768015.1	LOC106329370
XP_013589824.1	XM_013734370.1	LOC106298270
XP_013622250.1	XM_013766796.1	LOC106328361
XP_013589040.1	XM_013733586.1	LOC106297316
XP_013584178.1	XM_013728724.1	LOC106293050
XP_013585531.1	XM_013730077.1	LOC106294508
XP_013585519.1	XM_013730065.1	LOC106294492
XP_013585512.1	XM_013730058.1	LOC106294492
XP_013585391.1	XM_013729937.1	LOC106294036
XP_013602499.1	XM_013747045.1	LOC106309895
XP_013602506.1	XM_013747052.1	LOC106309895
XP_013602470.1	XM_013747016.1	LOC106309871
XP_013602478.1	XM_013747024.1	LOC106309871
XP_013602483.1	XM_013747029.1	LOC106309871
XP_013602489.1	XM_013747035.1	LOC106309871
XP_013602519.1	XM_013747065.1	LOC106309911
XP_013627824.1	XM_013772370.1	LOC106333964
XP_013627930.1	XM_013772476.1	LOC106334104
XP_013623488.1	XM_013768034.1	LOC106329388
XP_013623499.1	XM_013768045.1	LOC106329397
XP_013636451.1	XM_013780997.1	LOC106342143
XP_013598392.1	XM_013742938.1	LOC106306353
XP_013616613.1	XM_013761159.1	LOC106322999
XP_013584561.1	XM_013729107.1	LOC106293429
XP_013601098.1	XM_013745644.1	LOC106308480
XP_013601106.1	XM_013745652.1	LOC106308485
XP_013601101.1	XM_013745647.1	LOC106308485
XP_013609061.1	XM_013753607.1	LOC106315782
XP_013609074.1	XM_013753620.1	LOC106315782
XP_013609068.1	XM_013753614.1	LOC106315782
XP_013623520.1	XM_013768066.1	LOC106329415
XP_013637186.1	XM_013781732.1	LOC106342715
XP_013603393.1	XM_013747939.1	LOC106310705
XP_013603386.1	XM_013747932.1	LOC106310705
XP_013603378.1	XM_013747924.1	LOC106310695
XP_013589522.1	XM_013734068.1	LOC106297935
XP_013607295.1	XM_013751841.1	LOC106313906
XP_013596200.1	XM_013740746.1	LOC106304336
XP_013596212.1	XM_013740758.1	LOC106304336
XP_013596205.1	XM_013740751.1	LOC106304336
XP_013596222.1	XM_013740768.1	LOC106304358
XP_013593313.1	XM_013737859.1	LOC106301454
XP_013599998.1	XM_013744544.1	LOC106307527
XP_013600072.1	XM_013744618.1	LOC106307527
XP_013604991.1	XM_013749537.1	LOC106312110
XP_013623532.1	XM_013768078.1	LOC106329423
XP_013601295.1	XM_013745841.1	LOC106308708
XP_013601299.1	XM_013745845.1	LOC106308708
XP_013601305.1	XM_013745851.1	LOC106308720
XP_013596444.1	XM_013740990.1	LOC106304555
XP_013596347.1	XM_013740893.1	LOC106304451
XP_013596532.1	XM_013741078.1	LOC106304648
XP_013621582.1	XM_013766128.1	LOC106327838
XP_013621574.1	XM_013766120.1	LOC106327838
XP_013621595.1	XM_013766141.1	LOC106327852
XP_013623543.1	XM_013768089.1	LOC106329433
XP_013602381.1	XM_013746927.1	LOC106309790
XP_013623554.1	XM_013768100.1	LOC106329441
XP_013594704.1	XM_013739250.1	LOC106302831
XP_013637381.1	XM_013781927.1	LOC106342872
XP_013602422.1	XM_013746968.1	LOC106309828
XP_013602432.1	XM_013746978.1	LOC106309828
XP_013598712.1	XM_013743258.1	LOC106306562
XP_013594805.1	XM_013739351.1	LOC106302954
XP_013638424.1	XM_013782970.1	LOC106343682
XP_013586498.1	XM_013731044.1	LOC106295203
XP_013606421.1	XM_013750967.1	LOC106313207
XP_013590221.1	XM_013734767.1	LOC106298627
XP_013639618.1	XM_013784164.1	LOC106344865
XP_013592557.1	XM_013737103.1	LOC106300826
XP_013592666.1	XM_013737212.1	LOC106300913
XP_013623591.1	XM_013768137.1	LOC106329476
XP_013623603.1	XM_013768149.1	LOC106329485
XP_013600774.1	XM_013745320.1	LOC106308182
XP_013600763.1	XM_013745309.1	LOC106308171
XP_013603070.1	XM_013747616.1	LOC106310373
XP_013603062.1	XM_013747608.1	LOC106310373
XP_013623629.1	XM_013768175.1	LOC106329499
XP_013623640.1	XM_013768186.1	LOC106329506
XP_013616428.1	XM_013760974.1	LOC106322830
XP_013592061.1	XM_013736607.1	LOC106300461
XP_013607640.1	XM_013752186.1	LOC106314282
XP_013607653.1	XM_013752199.1	LOC106314299
XP_013607645.1	XM_013752191.1	LOC106314289
XP_013639090.1	XM_013783636.1	LOC106344221
XP_013613502.1	XM_013758048.1	LOC106319640
XP_013617168.1	XM_013761714.1	LOC106323625
XP_013635754.1	XM_013780300.1	LOC106341560
XP_013635761.1	XM_013780307.1	LOC106341560
XP_013585656.1	XM_013730202.1	LOC106294594
XP_013606073.1	XM_013750619.1	LOC106312921
XP_013603854.1	XM_013748400.1	LOC106311166
XP_013603847.1	XM_013748393.1	LOC106311166
XP_013596307.1	XM_013740853.1	LOC106304436
XP_013591656.1	XM_013736202.1	LOC106300122
XP_013623653.1	XM_013768199.1	LOC106329513
XP_013583986.1	XM_013728532.1	LOC106292861
XP_013623661.1	XM_013768207.1	LOC106329521
XP_013601290.1	XM_013745836.1	LOC106308699
XP_013601285.1	XM_013745831.1	LOC106308699
XP_013623671.1	XM_013768217.1	LOC106329532
XP_013597956.1	XM_013742502.1	LOC106306047
XP_013584991.1	XM_013729537.1	LOC106293901
XP_013584997.1	XM_013729543.1	LOC106293901
XP_013591300.1	XM_013735846.1	LOC106299843
XP_013609881.1	XM_013754427.1	LOC106316494
XP_013609995.1	XM_013754541.1	LOC106316494
XP_013609936.1	XM_013754482.1	LOC106316494
XP_013593574.1	XM_013738120.1	LOC106301664
XP_013588493.1	XM_013733039.1	LOC106296800
XP_013588486.1	XM_013733032.1	LOC106296800
XP_013588499.1	XM_013733045.1	LOC106296800
XP_013588506.1	XM_013733052.1	LOC106296800
XP_013594669.1	XM_013739215.1	LOC106302756
XP_013602150.1	XM_013746696.1	LOC106309623
XP_013602121.1	XM_013746667.1	LOC106309605
XP_013602129.1	XM_013746675.1	LOC106309605
XP_013602137.1	XM_013746683.1	LOC106309605
XP_013586845.1	XM_013731391.1	LOC106295474
XP_013608092.1	XM_013752638.1	LOC106314817
XP_013608087.1	XM_013752633.1	LOC106314809
XP_013638191.1	XM_013782737.1	LOC106343504
XP_013600095.1	XM_013744641.1	LOC106307633
XP_013626825.1	XM_013771371.1	LOC106332844
XP_013586354.1	XM_013730900.1	LOC106295102
XP_013586346.1	XM_013730892.1	LOC106295102
XP_013586362.1	XM_013730908.1	LOC106295102
XP_013623724.1	XM_013768270.1	LOC106329573
XP_013618324.1	XM_013762870.1	LOC106324873
XP_013618331.1	XM_013762877.1	LOC106324873
XP_013618340.1	XM_013762886.1	LOC106324873
XP_013623733.1	XM_013768279.1	LOC106329582
XP_013596408.1	XM_013740954.1	LOC106304551
XP_013623741.1	XM_013768287.1	LOC106329590
XP_013596399.1	XM_013740945.1	LOC106304540
XP_013596380.1	XM_013740926.1	LOC106304519
XP_013596418.1	XM_013740964.1	LOC106304562
XP_013596425.1	XM_013740971.1	LOC106304562
XP_013623747.1	XM_013768293.1	LOC106329601
XP_013596389.1	XM_013740935.1	LOC106304531
XP_013596370.1	XM_013740916.1	LOC106304508
XP_013596364.1	XM_013740910.1	LOC106304487
XP_013596350.1	XM_013740896.1	LOC106304487
XP_013596356.1	XM_013740902.1	LOC106304487
XP_013585116.1	XM_013729662.1	LOC106294047
XP_013584819.1	XM_013729365.1	LOC106293702
XP_013596452.1	XM_013740998.1	LOC106304576
XP_013596437.1	XM_013740983.1	LOC106304576
XP_013596445.1	XM_013740991.1	LOC106304576
XP_013596491.1	XM_013741037.1	LOC106304633
XP_013596474.1	XM_013741020.1	LOC106304611
XP_013596467.1	XM_013741013.1	LOC106304611
XP_013596499.1	XM_013741045.1	LOC106304640
XP_013596457.1	XM_013741003.1	LOC106304601
XP_013596482.1	XM_013741028.1	LOC106304623
XP_013639146.1	XM_013783692.1	LOC106344282
XP_013615030.1	XM_013759576.1	LOC106321245
XP_013598134.1	XM_013742680.1	LOC106306175
XP_013598144.1	XM_013742690.1	LOC106306175
XP_013598122.1	XM_013742668.1	LOC106306159
XP_013598107.1	XM_013742653.1	LOC106306159
XP_013598113.1	XM_013742659.1	LOC106306159
XP_013603237.1	XM_013747783.1	LOC106310550
