protein	mRNA	gene
XP_006412108.1	XM_006412045.2	LOC18028227
XP_006412109.1	XM_006412046.2	LOC18028228
XP_024005241.1	XM_024149473.1	LOC18028229
XP_024004406.1	XM_024148638.1	LOC18028230
XP_006412112.1	XM_006412049.2	LOC18028231
XP_006412113.1	XM_006412050.2	LOC18028232
XP_006412114.1	XM_006412051.2	LOC18028233
XP_006412115.1	XM_006412052.2	LOC18028234
XP_024004417.1	XM_024148649.1	LOC18028235
XP_006412118.1	XM_006412055.2	LOC18028235
XP_006412119.1	XM_006412056.2	LOC18028236
XP_024005871.1	XM_024150103.1	LOC18028236
XP_006412120.1	XM_006412057.2	LOC18028236
XP_024005199.1	XM_024149431.1	LOC18028237
XP_024005197.1	XM_024149429.1	LOC18028237
XP_006412122.1	XM_006412059.2	LOC18028237
XP_024005198.1	XM_024149430.1	LOC18028237
XP_006412123.1	XM_006412060.2	LOC18028238
XP_024005424.1	XM_024149656.1	LOC18028238
XP_006412124.1	XM_006412061.2	LOC18028239
XP_006412126.1	XM_006412063.2	LOC18028241
XP_024005546.1	XM_024149778.1	LOC18028242
XP_006412128.1	XM_006412065.2	LOC18028243
XP_006412129.1	XM_006412066.2	LOC18028244
XP_024004664.1	XM_024148896.1	LOC18028245
XP_006412130.1	XM_006412067.2	LOC18028245
XP_006412133.1	XM_006412070.2	LOC18028914
XP_024005102.1	XM_024149334.1	LOC18028914
XP_006412134.1	XM_006412071.2	LOC18028915
XP_006412135.1	XM_006412072.1	LOC18028916
XP_006412136.1	XM_006412073.1	LOC18028917
XP_006412137.1	XM_006412074.2	LOC18028918
XP_006412138.1	XM_006412075.2	LOC18028919
XP_006412139.1	XM_006412076.2	LOC18028920
XP_024005797.1	XM_024150029.1	LOC112082366
XP_006412140.1	XM_006412077.2	LOC18028921
XP_024004715.1	XM_024148947.1	LOC18028922
XP_006412141.2	XM_006412078.2	LOC18028922
XP_024004716.1	XM_024148948.1	LOC18028922
XP_006412143.1	XM_006412080.2	LOC18028924
XP_024004407.1	XM_024148639.1	LOC112081860
XP_006412144.1	XM_006412081.2	LOC18028925
XP_024004408.1	XM_024148640.1	LOC112081861
XP_024004330.1	XM_024148562.1	LOC112081845
XP_006412145.2	XM_006412082.2	LOC18028926
XP_024004377.1	XM_024148609.1	LOC112081851
XP_006412146.2	XM_006412083.2	LOC18028927
XP_006412147.1	XM_006412084.2	LOC18028928
XP_024005782.1	XM_024150014.1	LOC18028929
XP_024005783.1	XM_024150015.1	LOC18028929
XP_024005784.1	XM_024150016.1	LOC18028929
XP_006412150.1	XM_006412087.2	LOC18028929
XP_024005781.1	XM_024150013.1	LOC18028929
XP_024005780.1	XM_024150012.1	LOC18028929
XP_006412152.1	XM_006412089.2	LOC18028930
XP_006412154.1	XM_006412091.2	LOC18028931
XP_006412153.1	XM_006412090.2	LOC18028931
XP_024005562.1	XM_024149794.1	LOC18028932
XP_006412155.1	XM_006412092.2	LOC18028932
XP_006412157.1	XM_006412094.2	LOC18028933
XP_006412158.1	XM_006412095.2	LOC18028934
XP_006412159.1	XM_006412096.2	LOC18028935
XP_024005704.1	XM_024149936.1	LOC18028936
XP_006412161.2	XM_006412098.2	LOC18028937
XP_006412162.1	XM_006412099.2	LOC18028938
XP_024004411.1	XM_024148643.1	LOC112081863
XP_024004410.1	XM_024148642.1	LOC112081862
XP_006412163.1	XM_006412100.2	LOC18028939
XP_006412164.1	XM_006412101.2	LOC18028940
XP_006412165.1	XM_006412102.2	LOC18028959
XP_006412166.1	XM_006412103.2	LOC18028960
XP_006412167.1	XM_006412104.2	LOC18028961
XP_006412168.1	XM_006412105.2	LOC18028962
XP_006412169.1	XM_006412106.2	LOC18028963
XP_024004671.1	XM_024148903.1	LOC18028963
XP_024005793.1	XM_024150025.1	LOC112082360
XP_024005794.1	XM_024150026.1	LOC112082360
XP_006412171.1	XM_006412108.2	LOC18028964
XP_024005858.1	XM_024150090.1	LOC18028965
XP_006412173.1	XM_006412110.2	LOC18028966
XP_006412174.2	XM_006412111.2	LOC18028967
XP_006412175.1	XM_006412112.2	LOC18028968
XP_006412176.2	XM_006412113.2	LOC18028969
XP_024005120.1	XM_024149352.1	LOC18028970
XP_006412178.1	XM_006412115.2	LOC18028971
XP_024005538.1	XM_024149770.1	LOC18028972
XP_006412179.1	XM_006412116.2	LOC18028972
XP_006412180.1	XM_006412117.2	LOC18028973
XP_006412181.1	XM_006412118.2	LOC18028974
XP_006412182.1	XM_006412119.2	LOC18028975
XP_006412183.1	XM_006412120.2	LOC18028976
XP_006412184.1	XM_006412121.2	LOC18028977
XP_006412185.1	XM_006412122.1	LOC18028978
XP_006412186.1	XM_006412123.2	LOC18028979
XP_006412187.1	XM_006412124.2	LOC18028980
XP_006412188.1	XM_006412125.2	LOC18028981
XP_006412189.1	XM_006412126.2	LOC18028982
XP_006412190.1	XM_006412127.2	LOC18028983
XP_006412192.1	XM_006412129.2	LOC18028984
XP_006412191.1	XM_006412128.2	LOC18028984
XP_006412194.1	XM_006412131.2	LOC18028985
XP_006412196.1	XM_006412133.2	LOC18029084
XP_024005886.1	XM_024150118.1	LOC18029085
XP_006412198.1	XM_006412135.2	LOC18029086
XP_006412199.2	XM_006412136.2	LOC18029087
XP_006412200.2	XM_006412137.2	LOC18029088
XP_024005425.1	XM_024149657.1	LOC18029088
XP_006412202.1	XM_006412139.2	LOC18029089
XP_006412201.1	XM_006412138.2	LOC18029089
XP_024005788.1	XM_024150020.1	LOC18029089
XP_006412203.1	XM_006412140.2	LOC18029090
XP_006412204.1	XM_006412141.2	LOC18029091
XP_006412205.1	XM_006412142.2	LOC18029092
XP_024005301.1	XM_024149533.1	LOC18029092
XP_006412206.1	XM_006412143.2	LOC18029093
XP_006412208.1	XM_006412145.2	LOC18029094
XP_006412209.2	XM_006412146.2	LOC18029095
XP_024005171.1	XM_024149403.1	LOC18029096
XP_006412211.1	XM_006412148.2	LOC18029097
XP_006412212.1	XM_006412149.2	LOC18029098
XP_006412215.1	XM_006412152.2	LOC112081420
XP_006412216.1	XM_006412153.2	LOC18029099
XP_024005396.1	XM_024149628.1	LOC18029100
XP_006412218.1	XM_006412155.2	LOC18029101
XP_006412219.1	XM_006412156.2	LOC18029102
XP_006412220.1	XM_006412157.2	LOC18029103
XP_006412221.1	XM_006412158.2	LOC18029104
XP_006412222.1	XM_006412159.2	LOC18029509
XP_024005887.1	XM_024150119.1	LOC18029510
XP_006412223.1	XM_006412160.2	LOC18029510
XP_006412224.1	XM_006412161.2	LOC18029511
XP_024004413.1	XM_024148645.1	LOC112081864
XP_024005757.1	XM_024149989.1	LOC18029512
XP_006412226.2	XM_006412163.2	LOC18029513
XP_024005755.1	XM_024149987.1	LOC18029514
XP_006412227.1	XM_006412164.2	LOC18029514
XP_006412228.1	XM_006412165.2	LOC18029515
XP_006412229.1	XM_006412166.2	LOC18029516
XP_006412230.1	XM_006412167.2	LOC18029517
XP_006412231.1	XM_006412168.2	LOC18029518
XP_024005760.1	XM_024149992.1	LOC18029519
XP_006412233.1	XM_006412170.2	LOC18029520
XP_024005759.1	XM_024149991.1	LOC18029521
XP_006412234.1	XM_006412171.2	LOC18029521
XP_024005758.1	XM_024149990.1	LOC18029522
XP_006412235.1	XM_006412172.2	LOC18029522
XP_006412236.1	XM_006412173.2	LOC18029523
XP_024004414.1	XM_024148646.1	LOC112081865
XP_006412237.1	XM_006412174.2	LOC18029524
XP_006412238.1	XM_006412175.2	LOC18029525
XP_006412239.2	XM_006412176.2	LOC18029526
XP_024005752.1	XM_024149984.1	LOC18029528
XP_024005753.1	XM_024149985.1	LOC18029528
XP_024005754.1	XM_024149986.1	LOC18029528
XP_024004415.1	XM_024148647.1	LOC18029529
XP_006412243.1	XM_006412180.2	LOC18029530
XP_006412244.1	XM_006412181.2	LOC18029531
XP_024005756.1	XM_024149988.1	LOC18029531
XP_006412245.1	XM_006412182.2	LOC18029532
XP_006412246.1	XM_006412183.2	LOC18029533
XP_024005761.1	XM_024149993.1	LOC18029533
XP_024005763.1	XM_024149995.1	LOC18029534
XP_006412247.1	XM_006412184.2	LOC18029534
XP_006412248.1	XM_006412185.2	LOC18029534
XP_006412250.1	XM_006412187.2	LOC18029106
XP_006412251.1	XM_006412188.2	LOC18029107
XP_006412252.1	XM_006412189.2	LOC18029108
XP_006412253.1	XM_006412190.2	LOC18029109
XP_006412254.1	XM_006412191.2	LOC18029110
XP_024005888.1	XM_024150120.1	LOC18029110
XP_006412256.2	XM_006412193.2	LOC18029112
XP_006412257.1	XM_006412194.2	LOC18029113
XP_006412259.1	XM_006412196.2	LOC18029114
XP_006412260.1	XM_006412197.2	LOC18029114
XP_006412261.1	XM_006412198.2	LOC18029115
XP_006412263.1	XM_006412200.2	LOC18029116
XP_006412265.2	XM_006412202.2	LOC18029117
XP_006412266.1	XM_006412203.2	LOC18029118
XP_006412268.1	XM_006412205.2	LOC18029119
XP_024005766.1	XM_024149998.1	LOC18029120
XP_006412269.1	XM_006412206.2	LOC18029120
XP_024005767.1	XM_024149999.1	LOC18029120
XP_024005196.1	XM_024149428.1	LOC18029121
XP_006412271.1	XM_006412208.2	LOC18029122
XP_006412272.1	XM_006412209.2	LOC18029123
XP_024004446.1	XM_024148678.1	LOC18029123
XP_006412273.1	XM_006412210.2	LOC18029124
XP_024004447.1	XM_024148679.1	LOC18029124
XP_006412275.1	XM_006412212.2	LOC18029126
XP_006412278.1	XM_006412215.2	LOC18028484
XP_024004479.1	XM_024148711.1	LOC18028484
XP_006412279.1	XM_006412216.2	LOC18028485
XP_024005061.1	XM_024149293.1	LOC18028486
XP_006412281.1	XM_006412218.2	LOC18028487
XP_006412283.1	XM_006412220.2	LOC18028488
XP_006412284.1	XM_006412221.2	LOC18028489
XP_006412285.1	XM_006412222.2	LOC18028490
XP_006412286.1	XM_006412223.2	LOC18028491
XP_024005692.1	XM_024149924.1	LOC18028491
XP_024005691.1	XM_024149923.1	LOC18028491
XP_006412287.1	XM_006412224.2	LOC18028492
XP_006412290.1	XM_006412227.2	LOC18028493
XP_006412291.2	XM_006412228.2	LOC18028494
XP_024004533.1	XM_024148765.1	LOC112081896
XP_006412293.2	XM_006412230.2	LOC18028496
XP_006412294.1	XM_006412231.2	LOC18028497
XP_006412295.1	XM_006412232.2	LOC18028498
XP_024005250.1	XM_024149482.1	LOC18028498
XP_006412298.1	XM_006412235.2	LOC18028499
XP_006412297.1	XM_006412234.2	LOC18028501
XP_006412299.1	XM_006412236.2	LOC18028500
XP_006412300.1	XM_006412237.2	LOC18028502
XP_006412301.1	XM_006412238.2	LOC18028503
XP_006412302.1	XM_006412239.2	LOC18029196
XP_006412303.1	XM_006412240.1	LOC18029197
XP_024004416.1	XM_024148648.1	LOC18029198
XP_006412305.1	XM_006412242.2	LOC18029199
XP_024005495.1	XM_024149727.1	LOC18029200
XP_024004418.1	XM_024148650.1	LOC18029201
XP_024004311.1	XM_024148543.1	LOC18029202
XP_006412309.2	XM_006412246.2	LOC18029202
XP_006412308.2	XM_006412245.2	LOC18029202
XP_006412310.2	XM_006412247.2	LOC18029203
XP_006412311.1	XM_006412248.2	LOC18029204
XP_006412313.1	XM_006412250.2	LOC18029206
XP_006412314.1	XM_006412251.2	LOC18029207
XP_006412315.1	XM_006412252.2	LOC18029208
XP_006412316.1	XM_006412253.2	LOC18029209
XP_024005284.1	XM_024149516.1	LOC18029209
XP_006412317.1	XM_006412254.2	LOC18029209
XP_024005283.1	XM_024149515.1	LOC18029209
XP_006412318.1	XM_006412255.1	LOC18029210
XP_006412319.1	XM_006412256.2	LOC18029211
XP_006412320.1	XM_006412257.2	LOC18029212
XP_006412321.1	XM_006412258.2	LOC18029213
XP_006412322.1	XM_006412259.2	LOC18029214
XP_024005373.1	XM_024149605.1	LOC112082210
XP_024005374.1	XM_024149606.1	LOC112082210
XP_024005372.1	XM_024149604.1	LOC18029215
XP_006412325.2	XM_006412262.2	LOC18029217
XP_006412326.1	XM_006412263.2	LOC18029218
XP_006412327.2	XM_006412264.2	LOC18029219
XP_006412330.1	XM_006412267.2	LOC18029222
XP_006412331.1	XM_006412268.2	LOC18029223
XP_006412333.1	XM_006412270.2	LOC18029268
XP_006412334.1	XM_006412271.2	LOC18029269
XP_024005394.1	XM_024149626.1	LOC18029270
XP_024004419.1	XM_024148651.1	LOC112081866
XP_006412337.1	XM_006412274.2	LOC18029272
XP_006412338.1	XM_006412275.1	LOC18029273
XP_006412339.1	XM_006412276.2	LOC18029274
XP_006412341.1	XM_006412278.2	LOC18029275
XP_006412340.2	XM_006412277.2	LOC18029275
XP_024004674.1	XM_024148906.1	LOC18029276
XP_024005395.1	XM_024149627.1	LOC112082213
XP_006412343.1	XM_006412280.2	LOC18029277
XP_006412344.1	XM_006412281.2	LOC18029278
XP_006412345.1	XM_006412282.2	LOC18029278
XP_024005240.1	XM_024149472.1	LOC18029279
XP_006412346.1	XM_006412283.2	LOC18029279
XP_024005236.1	XM_024149468.1	LOC18029280
XP_024005237.1	XM_024149469.1	LOC18029280
XP_024005238.1	XM_024149470.1	LOC18029280
XP_024005239.1	XM_024149471.1	LOC18029280
XP_006412348.1	XM_006412285.2	LOC18029281
XP_006412350.1	XM_006412287.2	LOC18029282
XP_006412349.1	XM_006412286.2	LOC18029282
XP_006412351.1	XM_006412288.2	LOC18029283
XP_006412352.1	XM_006412289.2	LOC18029284
XP_006412354.1	XM_006412291.2	LOC18029285
XP_006412355.1	XM_006412292.2	LOC18029286
XP_024005682.1	XM_024149914.1	LOC18029388
XP_006412357.1	XM_006412294.2	LOC18029389
XP_006412358.1	XM_006412295.2	LOC18029390
XP_006412359.1	XM_006412296.2	LOC18029391
XP_006412360.1	XM_006412297.2	LOC18029392
XP_006412361.1	XM_006412298.2	LOC18029393
XP_006412362.1	XM_006412299.2	LOC18029394
XP_006412363.1	XM_006412300.2	LOC18029395
XP_006412364.1	XM_006412301.1	LOC18029396
XP_006412365.1	XM_006412302.2	LOC18029397
XP_006412366.1	XM_006412303.2	LOC18029398
XP_006412367.1	XM_006412304.2	LOC18029399
XP_006412368.1	XM_006412305.2	LOC18029400
XP_006412369.2	XM_006412306.2	LOC18029401
XP_024004340.1	XM_024148572.1	LOC18029401
XP_006412370.1	XM_006412307.2	LOC18029402
XP_024005650.1	XM_024149882.1	LOC18029403
XP_006412373.1	XM_006412310.2	LOC18029404
XP_006412374.1	XM_006412311.2	LOC18029405
XP_006412375.1	XM_006412312.2	LOC18029406
XP_006412376.1	XM_006412313.2	LOC18029407
XP_006412377.1	XM_006412314.2	LOC18029408
XP_006412378.1	XM_006412315.2	LOC18029408
XP_006412379.1	XM_006412316.2	LOC18029409
XP_006412382.1	XM_006412319.2	LOC18029410
XP_006412383.1	XM_006412320.2	LOC18029411
XP_006412384.1	XM_006412321.2	LOC18029726
XP_006412385.1	XM_006412322.2	LOC18029727
XP_006412386.1	XM_006412323.2	LOC18029728
XP_006412387.1	XM_006412324.2	LOC18029728
XP_024005880.1	XM_024150112.1	LOC112082423
XP_024004359.1	XM_024148591.1	LOC112081850
XP_006412389.1	XM_006412326.2	LOC18029730
XP_006412390.1	XM_006412327.2	LOC18029731
XP_006412391.1	XM_006412328.2	LOC18029732
XP_006412392.1	XM_006412329.2	LOC18029733
XP_006412393.1	XM_006412330.2	LOC18029734
XP_006412394.1	XM_006412331.2	LOC18029735
XP_024005906.1	XM_024150138.1	LOC18029736
XP_006412395.1	XM_006412332.2	LOC18029736
XP_006412396.1	XM_006412333.2	LOC18029737
XP_024004729.1	XM_024148961.1	LOC18029738
XP_006412399.1	XM_006412336.2	LOC18030239
XP_006412400.2	XM_006412337.2	LOC18030240
XP_024005802.1	XM_024150034.1	LOC18030241
XP_006412402.2	XM_006412339.2	LOC18030242
XP_006412404.1	XM_006412341.2	LOC18030243
XP_006412405.1	XM_006412342.2	LOC18030244
XP_006412406.1	XM_006412343.2	LOC18030245
XP_006412407.1	XM_006412344.2	LOC18030246
XP_006412409.1	XM_006412346.2	LOC18030247
XP_024004428.1	XM_024148660.1	LOC18030249
XP_006412410.1	XM_006412347.2	LOC18030248
XP_024004482.1	XM_024148714.1	LOC18030248
XP_006412411.1	XM_006412348.2	LOC18030250
XP_006412412.1	XM_006412349.2	LOC18030251
XP_006412415.1	XM_006412352.2	LOC18030252
XP_006412416.1	XM_006412353.2	LOC18030253
XP_024004423.1	XM_024148655.1	LOC112081868
XP_006412419.1	XM_006412356.2	LOC18030254
XP_006412418.1	XM_006412355.2	LOC18030254
XP_006412420.1	XM_006412357.2	LOC18030255
XP_006412421.2	XM_006412358.2	LOC18029848
XP_024004437.1	XM_024148669.1	LOC18029849
XP_006412423.1	XM_006412360.2	LOC18029849
XP_006412425.1	XM_006412362.2	LOC18029849
XP_024004436.1	XM_024148668.1	LOC18029849
XP_006412422.1	XM_006412359.2	LOC18029849
XP_006412426.1	XM_006412363.2	LOC18029850
XP_006412427.1	XM_006412364.2	LOC18029851
XP_006412428.2	XM_006412365.2	LOC18029852
XP_006412429.1	XM_006412366.2	LOC18029853
XP_006412430.1	XM_006412367.2	LOC18029854
XP_006412431.1	XM_006412368.2	LOC18029855
XP_006412432.1	XM_006412369.2	LOC18029856
XP_006412433.1	XM_006412370.2	LOC18029857
XP_024005032.1	XM_024149264.1	LOC18029858
XP_006412434.1	XM_006412371.2	LOC18029858
XP_006412435.1	XM_006412372.2	LOC18029859
XP_006412436.2	XM_006412373.2	LOC18029860
XP_006412437.1	XM_006412374.2	LOC18029861
XP_006412438.1	XM_006412375.1	LOC18029862
XP_006412439.1	XM_006412376.2	LOC18029863
XP_024005041.1	XM_024149273.1	LOC18029864
XP_006412440.2	XM_006412377.2	LOC18029864
XP_006412442.1	XM_006412379.2	LOC18029866
XP_006412443.1	XM_006412380.2	LOC18029657
XP_006412444.1	XM_006412381.2	LOC18029658
XP_024005631.1	XM_024149863.1	LOC18029658
XP_024005630.1	XM_024149862.1	LOC18029658
XP_006412445.1	XM_006412382.2	LOC18029659
XP_024005656.1	XM_024149888.1	LOC18029659
XP_024005657.1	XM_024149889.1	LOC18029659
XP_006412446.1	XM_006412383.2	LOC18029660
XP_024005703.1	XM_024149935.1	LOC18029661
XP_024005911.1	XM_024150143.1	LOC18029662
XP_024005910.1	XM_024150142.1	LOC18029662
XP_024005798.1	XM_024150030.1	LOC18029663
XP_006412450.1	XM_006412387.2	LOC18029664
XP_006412451.1	XM_006412388.2	LOC18029665
XP_006412454.1	XM_006412391.2	LOC18029666
XP_006412455.1	XM_006412392.2	LOC18029667
XP_006412456.1	XM_006412393.2	LOC18029668
XP_006412457.1	XM_006412394.2	LOC18029669
XP_006412458.1	XM_006412395.2	LOC18029670
XP_024005688.1	XM_024149920.1	LOC18029670
XP_006412459.1	XM_006412396.2	LOC18029671
XP_024005503.1	XM_024149735.1	LOC18029672
XP_024005044.1	XM_024149276.1	LOC18029675
XP_024005045.1	XM_024149277.1	LOC18029675
XP_024005046.1	XM_024149278.1	LOC18029675
XP_006412464.2	XM_006412401.2	LOC18029675
XP_006412465.2	XM_006412402.2	LOC18029676
XP_006412466.1	XM_006412403.1	LOC18029944
XP_024005889.1	XM_024150121.1	LOC18029945
XP_006412467.1	XM_006412404.2	LOC18029945
XP_006412468.1	XM_006412405.2	LOC18029946
XP_024005522.1	XM_024149754.1	LOC18029946
XP_006412469.1	XM_006412406.2	LOC18029947
XP_006412470.1	XM_006412407.2	LOC18029948
XP_006412471.1	XM_006412408.2	LOC18029949
XP_006412472.2	XM_006412409.2	LOC18029950
XP_024005260.1	XM_024149492.1	LOC18029951
XP_006412474.1	XM_006412411.2	LOC18029952
XP_024005261.1	XM_024149493.1	LOC18029952
XP_024005422.1	XM_024149654.1	LOC18029953
XP_024005132.1	XM_024149364.1	LOC18029954
XP_024005133.1	XM_024149365.1	LOC18029954
XP_024005134.1	XM_024149366.1	LOC18029954
XP_006412477.1	XM_006412414.2	LOC18029955
XP_006412478.1	XM_006412415.2	LOC18029956
XP_006412480.1	XM_006412417.2	LOC18029957
XP_024005642.1	XM_024149874.1	LOC18029958
XP_006412481.2	XM_006412418.2	LOC18029958
XP_024005641.1	XM_024149873.1	LOC18029959
XP_006412483.1	XM_006412420.2	LOC18029960
XP_006412484.2	XM_006412421.2	LOC18029961
XP_006412485.1	XM_006412422.2	LOC18029962
XP_006412489.1	XM_006412426.2	LOC18029963
XP_024004584.1	XM_024148816.1	LOC18029963
XP_006412486.1	XM_006412423.2	LOC18029963
XP_006412487.1	XM_006412424.2	LOC18029963
XP_006412488.1	XM_006412425.2	LOC18029963
XP_006412491.1	XM_006412428.2	LOC18029964
XP_006412492.1	XM_006412429.2	LOC18030167
XP_006412493.1	XM_006412430.2	LOC18030168
XP_006412494.1	XM_006412431.2	LOC18030169
XP_006412495.1	XM_006412432.2	LOC18030170
XP_006412496.1	XM_006412433.2	LOC18030171
XP_006412497.1	XM_006412434.2	LOC18030172
XP_006412499.1	XM_006412436.2	LOC18030173
XP_006412501.1	XM_006412438.2	LOC18030174
XP_024005173.1	XM_024149405.1	LOC18030175
XP_024005172.1	XM_024149404.1	LOC18030175
XP_006412503.1	XM_006412440.2	LOC18030175
XP_006412504.1	XM_006412441.2	LOC18030176
XP_006412505.1	XM_006412442.2	LOC18030177
XP_006412506.1	XM_006412443.2	LOC18030178
XP_024005210.1	XM_024149442.1	LOC18030179
XP_006412507.1	XM_006412444.2	LOC18030179
XP_024005211.1	XM_024149443.1	LOC18030179
XP_006412508.1	XM_006412445.2	LOC18030180
XP_024004318.1	XM_024148550.1	LOC18030181
XP_006412509.1	XM_006412446.2	LOC18030181
XP_006412511.1	XM_006412448.2	LOC18030183
XP_006412512.1	XM_006412449.2	LOC18030184
XP_006412513.1	XM_006412450.2	LOC18030185
XP_006412515.1	XM_006412452.1	LOC18030187
XP_006412516.1	XM_006412453.2	LOC18030188
XP_006412517.1	XM_006412454.2	LOC18030188
XP_006412518.1	XM_006412455.2	LOC18030189
XP_006412519.1	XM_006412456.2	LOC18030256
XP_024004669.1	XM_024148901.1	LOC18030257
XP_024004670.1	XM_024148902.1	LOC18030257
XP_006412522.1	XM_006412459.2	LOC18030258
XP_024005743.1	XM_024149975.1	LOC18030259
XP_006412523.2	XM_006412460.2	LOC18030259
XP_006412524.1	XM_006412461.2	LOC18030260
XP_006412526.1	XM_006412463.2	LOC18030261
XP_024005140.1	XM_024149372.1	LOC18030261
XP_006412528.2	XM_006412465.2	LOC18030263
XP_006412532.1	XM_006412469.2	LOC18030264
XP_006412533.1	XM_006412470.2	LOC18030265
XP_006412534.1	XM_006412471.2	LOC18030266
XP_006412535.1	XM_006412472.2	LOC18030267
XP_006412536.2	XM_006412473.2	LOC18030268
XP_006412537.1	XM_006412474.2	LOC18030269
XP_024004425.1	XM_024148657.1	LOC18030270
XP_006412539.1	XM_006412476.2	LOC18030271
XP_024004662.1	XM_024148894.1	LOC18030585
XP_024004663.1	XM_024148895.1	LOC18030585
XP_006412540.1	XM_006412477.2	LOC18030585
XP_006412543.1	XM_006412480.2	LOC18030587
XP_006412546.1	XM_006412483.2	LOC18030588
XP_006412544.1	XM_006412481.2	LOC18030590
XP_006412548.1	XM_006412485.2	LOC18030589
XP_006412549.1	XM_006412486.2	LOC18030591
XP_006412550.1	XM_006412487.2	LOC18030592
XP_006412552.1	XM_006412489.2	LOC18030593
XP_024004442.1	XM_024148674.1	LOC18030595
XP_006412551.1	XM_006412488.2	LOC18030595
XP_006412553.1	XM_006412490.2	LOC18030594
XP_006412554.1	XM_006412491.2	LOC18030596
XP_024005227.1	XM_024149459.1	LOC18030596
XP_024005226.1	XM_024149458.1	LOC18030596
XP_006412555.1	XM_006412492.2	LOC18030597
XP_024005054.1	XM_024149286.1	LOC18030597
XP_006412556.1	XM_006412493.2	LOC18030598
XP_006412557.1	XM_006412494.2	LOC18030599
XP_024004426.1	XM_024148658.1	LOC18030600
XP_006412559.1	XM_006412496.2	LOC18030601
XP_024004339.1	XM_024148571.1	LOC18030601
XP_024004427.1	XM_024148659.1	LOC18030602
XP_006412561.1	XM_006412498.2	LOC18030603
XP_006412563.1	XM_006412500.2	LOC18030604
XP_006412564.1	XM_006412501.2	LOC18030605
XP_006412565.1	XM_006412502.2	LOC18030213
XP_024004600.1	XM_024148832.1	LOC18030214
XP_006412567.1	XM_006412504.1	LOC18030215
XP_006412568.1	XM_006412505.2	LOC18030216
XP_006412569.1	XM_006412506.2	LOC18030217
XP_024004601.1	XM_024148833.1	LOC18030218
XP_006412571.1	XM_006412508.2	LOC18030219
XP_024004605.1	XM_024148837.1	LOC18030220
XP_024004429.1	XM_024148661.1	LOC18030221
XP_024004602.1	XM_024148834.1	LOC18030222
XP_024004603.1	XM_024148835.1	LOC18030223
XP_024004604.1	XM_024148836.1	LOC18030223
XP_006412576.1	XM_006412513.2	LOC18030224
XP_006412577.1	XM_006412514.2	LOC18030225
XP_006412578.1	XM_006412515.2	LOC18030226
XP_006412579.1	XM_006412516.2	LOC18030227
XP_024004606.1	XM_024148838.1	LOC18030227
XP_006412580.1	XM_006412517.2	LOC18030228
XP_024004598.1	XM_024148830.1	LOC18030228
XP_024004599.1	XM_024148831.1	LOC18030228
XP_006412581.1	XM_006412518.2	LOC18030229
XP_006412582.1	XM_006412519.2	LOC18030230
XP_024005626.1	XM_024149858.1	LOC18030230
XP_006412583.1	XM_006412520.2	LOC18030231
