protein	mRNA	gene
XP_023633084.1	XM_023777316.1	LOC17898906
XP_006304062.1	XM_006304000.2	LOC17898644
XP_006306927.1	XM_006306865.2	LOC17899013
XP_006305299.1	XM_006305237.2	LOC17900231
XP_006306775.1	XM_006306713.2	LOC17897011
XP_006306165.1	XM_006306103.2	LOC17900761
XP_006304766.1	XM_006304704.2	LOC17896762
XP_006307341.1	XM_006307279.2	LOC17900740
XP_023645115.1	XM_023789347.1	LOC17898746
XP_023645114.1	XM_023789346.1	LOC17898746
XP_006307127.2	XM_006307065.2	LOC17898463
XP_023645177.1	XM_023789409.1	LOC17898463
XP_006304184.1	XM_006304122.2	LOC17899435
XP_023632761.1	XM_023776993.1	LOC17899320
XP_006303896.2	XM_006303834.2	LOC17899320
XP_023632760.1	XM_023776992.1	LOC17899320
XP_006304334.2	XM_006304272.2	LOC17900371
XP_006304256.1	XM_006304194.2	LOC17899136
XP_023632765.1	XM_023776997.1	LOC17898017
XP_023632764.1	XM_023776996.1	LOC17898017
XP_023632762.1	XM_023776994.1	LOC17898017
XP_023632763.1	XM_023776995.1	LOC17898017
XP_006306557.1	XM_006306495.2	LOC17896820
XP_006304823.1	XM_006304761.2	LOC17900529
XP_006304122.2	XM_006304060.2	LOC17898162
XP_006304734.2	XM_006304672.2	LOC17897958
XP_006305430.2	XM_006305368.2	LOC17900805
XP_006304851.1	XM_006304789.2	LOC17900795
XP_023633290.1	XM_023777522.1	LOC17897664
XP_023633291.1	XM_023777523.1	LOC17897664
XP_006303761.1	XM_006303699.1	LOC17900814
XP_006303719.1	XM_006303657.2	LOC17897817
XP_023632538.1	XM_023776770.1	LOC111828557
XP_006305175.1	XM_006305113.2	LOC17899043
XP_023645241.1	XM_023789473.1	LOC17899030
XP_023645240.1	XM_023789472.1	LOC17897327
XP_006304980.1	XM_006304918.2	LOC17897327
XP_006304769.1	XM_006304707.2	LOC17899394
XP_006303489.1	XM_006303427.2	LOC17900666
XP_023645423.1	XM_023789655.1	LOC17900743
XP_006305535.1	XM_006305473.2	LOC17900743
XP_023645167.1	XM_023789399.1	LOC17896831
XP_006307640.1	XM_006307578.2	LOC17898623
XP_006307581.1	XM_006307519.2	LOC17900818
XP_023644600.1	XM_023788832.1	LOC17898631
XP_023644601.1	XM_023788833.1	LOC17898631
XP_006306150.1	XM_006306088.2	LOC17896846
XP_006304374.1	XM_006304312.2	LOC17896661
XP_023632544.1	XM_023776776.1	LOC17899850
XP_023632545.1	XM_023776777.1	LOC17899850
XP_006303269.1	XM_006303207.2	LOC17900865
XP_006303862.1	XM_006303800.2	LOC17899660
XP_023632725.1	XM_023776957.1	LOC17899660
XP_006304385.1	XM_006304323.2	LOC17898669
XP_006306654.2	XM_006306592.2	LOC17898104
XP_023633265.1	XM_023777497.1	LOC17898104
XP_023633267.1	XM_023777499.1	LOC17897692
XP_023633266.1	XM_023777498.1	LOC17897692
XP_023645814.1	XM_023790046.1	LOC17900408
XP_023645813.1	XM_023790045.1	LOC17900408
XP_023633220.1	XM_023777452.1	LOC17900267
XP_006305825.1	XM_006305763.2	LOC17897484
XP_023633219.1	XM_023777451.1	LOC17899553
XP_006303716.1	XM_006303654.2	LOC17899553
XP_006305828.1	XM_006305766.1	LOC17899040
XP_006305980.1	XM_006305918.2	LOC17899556
XP_006307449.1	XM_006307387.2	LOC17898155
XP_023632904.1	XM_023777136.1	LOC17900313
XP_006304341.1	XM_006304279.2	LOC17900536
XP_006306148.1	XM_006306086.2	LOC17899327
XP_006303208.1	XM_006303146.2	LOC17896659
XP_006306133.1	XM_006306071.2	LOC17898396
XP_006306345.1	XM_006306283.2	LOC17900779
XP_023645438.1	XM_023789670.1	LOC17900779
XP_006307375.1	XM_006307313.2	LOC17898894
XP_023645769.1	XM_023790001.1	LOC17900472
XP_006305378.1	XM_006305316.2	LOC17900340
XP_023645039.1	XM_023789271.1	LOC17899702
XP_006306621.1	XM_006306559.2	LOC17899702
XP_006307001.1	XM_006306939.2	LOC17896847
XP_006304501.1	XM_006304439.1	LOC17900893
XP_006306433.1	XM_006306371.2	LOC17897502
XP_006303916.2	XM_006303854.2	LOC17900288
XP_023644962.1	XM_023789194.1	LOC17899489
XP_023644960.1	XM_023789192.1	LOC17897702
XP_023644961.1	XM_023789193.1	LOC17897702
XP_006307470.1	XM_006307408.2	LOC17897702
XP_006307700.1	XM_006307638.2	LOC17897631
XP_023633042.1	XM_023777274.1	LOC17897631
XP_023633041.1	XM_023777273.1	LOC17897631
XP_023645877.1	XM_023790109.1	LOC17897726
XP_023645715.1	XM_023789947.1	LOC17899955
XP_006304227.2	XM_006304165.2	LOC17897680
XP_006304284.1	XM_006304222.2	LOC17898533
XP_023633009.1	XM_023777241.1	LOC111828699
XP_006303598.1	XM_006303536.2	LOC17898530
XP_006304224.2	XM_006304162.2	LOC17897681
XP_006303407.1	XM_006303345.2	LOC17896926
XP_023645825.1	XM_023790057.1	LOC17896926
XP_023633111.1	XM_023777343.1	LOC17897412
XP_023633112.1	XM_023777344.1	LOC17897412
XP_006304384.1	XM_006304322.1	LOC17897447
XP_006305016.2	XM_006304954.2	LOC17898103
XP_006305597.1	XM_006305535.2	LOC17899630
XP_006303960.2	XM_006303898.2	LOC17897789
XP_023645476.1	XM_023789708.1	LOC17900416
XP_006304682.2	XM_006304620.2	LOC17896720
XP_023632839.1	XM_023777071.1	LOC17896931
XP_006305373.1	XM_006305311.2	LOC17897102
XP_023644997.1	XM_023789229.1	LOC17899259
XP_023644999.1	XM_023789231.1	LOC17898214
XP_023645005.1	XM_023789237.1	LOC17898214
XP_023645004.1	XM_023789236.1	LOC17898214
XP_023645001.1	XM_023789233.1	LOC17898214
XP_023645003.1	XM_023789235.1	LOC17898214
XP_023645002.1	XM_023789234.1	LOC17898214
XP_023644998.1	XM_023789230.1	LOC17898214
XP_023645000.1	XM_023789232.1	LOC17898214
XP_006307349.2	XM_006307287.2	LOC17898376
XP_006306480.1	XM_006306418.2	LOC17898751
XP_006306029.1	XM_006305967.2	LOC17897872
XP_023645637.1	XM_023789869.1	LOC17897264
XP_006304736.2	XM_006304674.2	LOC17897264
XP_023645636.1	XM_023789868.1	LOC17897264
XP_023645638.1	XM_023789870.1	LOC17897264
XP_006303884.1	XM_006303822.2	LOC17900807
XP_023644990.1	XM_023789222.1	LOC17900807
XP_023644991.1	XM_023789223.1	LOC17900807
XP_023645779.1	XM_023790011.1	LOC17899125
XP_023645782.1	XM_023790014.1	LOC17896656
XP_006307017.1	XM_006306955.2	LOC17898659
XP_006303899.1	XM_006303837.2	LOC17900406
XP_023645019.1	XM_023789251.1	LOC17900406
XP_006303307.2	XM_006303245.2	LOC17900115
XP_006304386.1	XM_006304324.1	LOC17899089
XP_006303458.2	XM_006303396.2	LOC17898105
XP_023645821.1	XM_023790053.1	LOC17898105
XP_006304792.1	XM_006304730.2	LOC17899361
XP_006303301.1	XM_006303239.2	LOC17900137
XP_006304039.1	XM_006303977.2	LOC17899085
XP_023645256.1	XM_023789488.1	LOC17898455
XP_023645255.1	XM_023789487.1	LOC17898207
XP_023645254.1	XM_023789486.1	LOC17898207
XP_006306294.1	XM_006306232.2	LOC17898738
XP_006305459.1	XM_006305397.2	LOC17897780
XP_006306159.2	XM_006306097.2	LOC17900910
XP_006306469.1	XM_006306407.2	LOC17896756
XP_023645090.1	XM_023789322.1	LOC17897861
XP_006304411.1	XM_006304349.1	LOC17898558
XP_006306052.2	XM_006305990.2	LOC17897483
XP_006304009.1	XM_006303947.2	LOC17897438
XP_023644653.1	XM_023788885.1	LOC17898649
XP_006303295.1	XM_006303233.2	LOC17896655
XP_006307566.2	XM_006307504.2	LOC17899080
XP_006303456.2	XM_006303394.2	LOC17899527
XP_006303605.1	XM_006303543.2	LOC17897558
XP_006306481.1	XM_006306419.2	LOC17898603
XP_023633226.1	XM_023777458.1	LOC17898603
XP_006305076.1	XM_006305014.2	LOC17897873
XP_006306089.1	XM_006306027.1	LOC17899060
XP_023645041.1	XM_023789273.1	LOC17898424
XP_023645040.1	XM_023789272.1	LOC17898424
XP_006306810.1	XM_006306748.2	LOC17898424
XP_023645042.1	XM_023789274.1	LOC17896679
XP_006306316.1	XM_006306254.2	LOC17900604
XP_006306197.1	XM_006306135.2	LOC17897251
XP_006305261.1	XM_006305199.2	LOC17897359
XP_006304620.1	XM_006304558.1	LOC17897588
XP_006306351.1	XM_006306289.2	LOC17899437
XP_006305820.2	XM_006305758.2	LOC17898973
XP_006303558.1	XM_006303496.2	LOC17899548
XP_006304721.1	XM_006304659.2	LOC17900698
XP_006304456.1	XM_006304394.2	LOC17900729
XP_006304671.1	XM_006304609.2	LOC17900673
XP_006306227.1	XM_006306165.2	LOC17900253
XP_006307671.1	XM_006307609.2	LOC17897113
XP_006304189.1	XM_006304127.2	LOC17896994
XP_006306755.1	XM_006306693.2	LOC17900376
XP_006306756.1	XM_006306694.2	LOC17900376
XP_006305594.1	XM_006305532.2	LOC17900356
XP_023644889.1	XM_023789121.1	LOC17897786
XP_006304954.1	XM_006304892.2	LOC17897786
XP_006304785.1	XM_006304723.2	LOC17900047
XP_006306038.1	XM_006305976.2	LOC17900130
XP_006304842.2	XM_006304780.2	LOC17897273
XP_006307661.1	XM_006307599.2	LOC17897655
XP_023633216.1	XM_023777448.1	LOC17897655
XP_006303469.1	XM_006303407.2	LOC17900015
XP_023644927.1	XM_023789159.1	LOC111832511
XP_006305857.1	XM_006305795.2	LOC17900240
XP_023645487.1	XM_023789719.1	LOC17900240
XP_023645486.1	XM_023789718.1	LOC17900240
XP_023645488.1	XM_023789720.1	LOC111832568
XP_006304917.1	XM_006304855.2	LOC17899880
XP_006306354.1	XM_006306292.2	LOC17898994
XP_006304025.1	XM_006303963.2	LOC17898976
XP_006306356.1	XM_006306294.2	LOC17898035
XP_006305018.1	XM_006304956.2	LOC17898978
XP_006306182.1	XM_006306120.2	LOC17899632
XP_023645388.1	XM_023789620.1	LOC17899632
XP_006307507.1	XM_006307445.2	LOC17897150
XP_023645293.1	XM_023789525.1	LOC17898778
XP_006303145.1	XM_006303083.2	LOC17898778
XP_006304979.1	XM_006304917.2	LOC17897646
XP_006305137.1	XM_006305075.2	LOC17900665
XP_023632862.1	XM_023777094.1	LOC17897922
XP_023632861.1	XM_023777093.1	LOC17900187
XP_006306172.2	XM_006306110.2	LOC17898158
XP_023644603.1	XM_023788835.1	LOC17898158
XP_006303580.1	XM_006303518.2	LOC17896769
XP_006306187.2	XM_006306125.2	LOC17897335
XP_023644605.1	XM_023788837.1	LOC17897155
XP_023644606.1	XM_023788838.1	LOC17897155
XP_023644604.1	XM_023788836.1	LOC17897155
XP_006305151.1	XM_006305089.2	LOC17897155
XP_023632633.1	XM_023776865.1	LOC17898953
XP_006306676.1	XM_006306614.2	LOC17898953
XP_023644688.1	XM_023788920.1	LOC17896833
XP_023644689.1	XM_023788921.1	LOC17897260
XP_023644685.1	XM_023788917.1	LOC17899636
XP_023644686.1	XM_023788918.1	LOC17899636
XP_006306872.1	XM_006306810.2	LOC17899636
XP_006306104.1	XM_006306042.2	LOC17897136
XP_023644687.1	XM_023788919.1	LOC17897136
XP_006305508.1	XM_006305446.2	LOC17900591
XP_006307649.1	XM_006307587.2	LOC17897745
XP_006307063.1	XM_006307001.2	LOC17900824
XP_006305915.1	XM_006305853.2	LOC17898265
XP_006307284.1	XM_006307222.2	LOC17899572
XP_006307051.1	XM_006306989.2	LOC17899122
XP_006304582.1	XM_006304520.2	LOC17899391
XP_006306699.1	XM_006306637.2	LOC17897239
XP_006305298.1	XM_006305236.2	LOC17898435
XP_006305147.1	XM_006305085.2	LOC17897010
XP_006305208.1	XM_006305146.2	LOC17897932
XP_006303778.2	XM_006303716.2	LOC17899210
XP_006305908.1	XM_006305846.2	LOC17900333
XP_006306181.1	XM_006306119.2	LOC17899295
XP_006303994.1	XM_006303932.2	LOC17897149
XP_006303215.1	XM_006303153.2	LOC17897623
XP_006306669.1	XM_006306607.2	LOC17898679
XP_006303336.1	XM_006303274.2	LOC17899597
XP_023645766.1	XM_023789998.1	LOC17899597
XP_006306409.1	XM_006306347.2	LOC17899230
XP_006304930.2	XM_006304868.2	LOC17899689
XP_006303732.1	XM_006303670.2	LOC17900257
XP_006303628.1	XM_006303566.2	LOC17899056
XP_023645917.1	XM_023790149.1	LOC17897033
XP_023645919.1	XM_023790151.1	LOC17897033
XP_006304886.2	XM_006304824.2	LOC17897750
XP_006306138.1	XM_006306076.2	LOC17896783
XP_023645015.1	XM_023789247.1	LOC17896649
XP_023632677.1	XM_023776909.1	LOC17900154
XP_023632676.1	XM_023776908.1	LOC17900154
XP_006305953.1	XM_006305891.2	LOC17900154
XP_023632582.1	XM_023776814.1	LOC17900099
XP_006303302.1	XM_006303240.2	LOC17900099
XP_023632583.1	XM_023776815.1	LOC17900099
XP_023632581.1	XM_023776813.1	LOC17900099
XP_023632673.1	XM_023776905.1	LOC111828593
XP_023632671.1	XM_023776903.1	LOC17899086
XP_006303356.1	XM_006303294.2	LOC17899666
XP_006304726.1	XM_006304664.2	LOC17897184
XP_023644576.1	XM_023788808.1	LOC17897184
XP_006306364.1	XM_006306302.2	LOC17900734
XP_023644579.1	XM_023788811.1	LOC17900144
XP_023644578.1	XM_023788810.1	LOC17900144
XP_023644577.1	XM_023788809.1	LOC17900144
XP_023644580.1	XM_023788812.1	LOC17900144
XP_023644583.1	XM_023788815.1	LOC17900144
XP_023644581.1	XM_023788813.1	LOC17900144
XP_023644582.1	XM_023788814.1	LOC17900144
XP_006305942.1	XM_006305880.2	LOC17899800
XP_006303347.1	XM_006303285.2	LOC17899610
XP_006307241.1	XM_006307179.2	LOC17899239
XP_006307690.2	XM_006307628.2	LOC17898847
XP_006305795.1	XM_006305733.2	LOC17897717
XP_006306455.1	XM_006306393.2	LOC17898484
XP_006307292.1	XM_006307230.2	LOC17897752
XP_023644740.1	XM_023788972.1	LOC17897752
XP_006306685.1	XM_006306623.2	LOC17896808
XP_023645704.1	XM_023789936.1	LOC17896840
XP_006307276.1	XM_006307214.2	LOC17899252
XP_006307226.1	XM_006307164.2	LOC17899115
XP_023632847.1	XM_023777079.1	LOC17899939
XP_006307401.1	XM_006307339.2	LOC17900866
XP_006307398.1	XM_006307336.2	LOC17900566
XP_006303983.1	XM_006303921.2	LOC17900564
XP_023645393.1	XM_023789625.1	LOC17897612
XP_023645394.1	XM_023789626.1	LOC17897612
XP_006307202.1	XM_006307140.2	LOC17897612
XP_023645703.1	XM_023789935.1	LOC17900084
XP_006304695.2	XM_006304633.2	LOC17900500
XP_023633268.1	XM_023777500.1	LOC17899533
XP_006305486.1	XM_006305424.2	LOC17897884
XP_023632602.1	XM_023776834.1	LOC17899208
XP_006307319.1	XM_006307257.2	LOC17896705
XP_023645339.1	XM_023789571.1	LOC17898949
XP_006305290.1	XM_006305228.2	LOC17898949
XP_023645340.1	XM_023789572.1	LOC17898949
XP_006307299.2	XM_006307237.2	LOC17899477
XP_023645794.1	XM_023790026.1	LOC17896813
XP_023645338.1	XM_023789570.1	LOC17896777
XP_006306633.2	XM_006306571.2	LOC17897222
XP_023644827.1	XM_023789059.1	LOC17897222
XP_006306635.2	XM_006306573.2	LOC17897222
XP_006306634.1	XM_006306572.2	LOC17897222
XP_006303386.1	XM_006303324.2	LOC17896932
XP_006304197.1	XM_006304135.2	LOC17899810
XP_006304049.2	XM_006303987.2	LOC17900058
XP_006307527.1	XM_006307465.2	LOC17898464
XP_006305532.1	XM_006305470.2	LOC17899740
XP_006305830.2	XM_006305768.2	LOC17896890
XP_006305101.1	XM_006305039.2	LOC17899558
XP_023645287.1	XM_023789519.1	LOC17899558
XP_023645288.1	XM_023789520.1	LOC17899558
XP_006303842.1	XM_006303780.2	LOC17898810
XP_006303645.1	XM_006303583.2	LOC17897215
XP_006305104.1	XM_006305042.2	LOC17899157
XP_006303622.1	XM_006303560.2	LOC17898813
XP_006306120.1	XM_006306058.2	LOC17897027
XP_006306790.1	XM_006306728.2	LOC17900766
XP_006305860.2	XM_006305798.2	LOC17899971
XP_006306847.1	XM_006306785.2	LOC17899975
XP_006303609.1	XM_006303547.2	LOC17897577
XP_006304667.1	XM_006304605.2	LOC17898607
XP_023645285.1	XM_023789517.1	LOC17898607
XP_023645284.1	XM_023789516.1	LOC17897709
XP_023645283.1	XM_023789515.1	LOC17897709
XP_023645280.1	XM_023789512.1	LOC17897441
XP_023645281.1	XM_023789513.1	LOC17897441
XP_023645282.1	XM_023789514.1	LOC17897441
XP_006307675.1	XM_006307613.2	LOC17897955
XP_023645286.1	XM_023789518.1	LOC17897955
XP_006307211.1	XM_006307149.2	LOC17896997
XP_006307351.1	XM_006307289.2	LOC17899956
XP_006307115.1	XM_006307053.2	LOC17898753
XP_023645016.1	XM_023789248.1	LOC17898753
XP_006306950.1	XM_006306888.2	LOC17899425
XP_006306063.1	XM_006306001.2	LOC17900831
XP_023645630.1	XM_023789862.1	LOC17900831
XP_023645211.1	XM_023789443.1	LOC17897449
XP_023645212.1	XM_023789444.1	LOC17897449
XP_006306385.1	XM_006306323.2	LOC17897230
XP_006303457.1	XM_006303395.2	LOC17900184
XP_006304143.1	XM_006304081.2	LOC17899360
XP_006306624.2	XM_006306562.2	LOC17898926
XP_006306502.1	XM_006306440.2	LOC17896850
XP_023645902.1	XM_023790134.1	LOC17897521
XP_006305706.1	XM_006305644.2	LOC17897521
XP_023645903.1	XM_023790135.1	LOC17897521
XP_006304213.1	XM_006304151.2	LOC17898564
XP_006304214.1	XM_006304152.2	LOC17898564
XP_023645536.1	XM_023789768.1	LOC17900074
XP_023645535.1	XM_023789767.1	LOC17900074
XP_023645537.1	XM_023789769.1	LOC17900074
XP_006306426.1	XM_006306364.2	LOC17900412
XP_006304468.1	XM_006304406.2	LOC17900281
XP_023645801.1	XM_023790033.1	LOC17896681
XP_006305443.2	XM_006305381.2	LOC17897364
XP_006305197.1	XM_006305135.2	LOC17899543
XP_023644760.1	XM_023788992.1	LOC17898501
XP_006303419.1	XM_006303357.2	LOC17898501
XP_006304288.1	XM_006304226.2	LOC17897284
XP_006304317.1	XM_006304255.2	LOC17898311
XP_023632646.1	XM_023776878.1	LOC17898311
XP_006303455.1	XM_006303393.2	LOC17898860
XP_006305282.1	XM_006305220.2	LOC17899358
XP_006303625.1	XM_006303563.2	LOC17899469
XP_006307105.2	XM_006307043.2	LOC17897030
XP_023645460.1	XM_023789692.1	LOC17898722
XP_006303500.1	XM_006303438.2	LOC17898722
XP_023645461.1	XM_023789693.1	LOC17898722
XP_023645626.1	XM_023789858.1	LOC17899405
XP_023645627.1	XM_023789859.1	LOC17899405
XP_006305673.1	XM_006305611.2	LOC17897385
XP_023644752.1	XM_023788984.1	LOC17898233
XP_006303142.1	XM_006303080.2	LOC17898233
XP_023644753.1	XM_023788985.1	LOC17898233
XP_023644754.1	XM_023788986.1	LOC17898233
XP_023644755.1	XM_023788987.1	LOC17898233
XP_006307730.2	XM_006307668.2	LOC17898788
XP_023645547.1	XM_023789779.1	LOC17898789
XP_006307728.2	XM_006307666.2	LOC17898789
XP_006304491.1	XM_006304429.2	LOC17898789
XP_006303327.1	XM_006303265.2	LOC17897492
XP_006305738.1	XM_006305676.2	LOC17899223
XP_006305754.1	XM_006305692.2	LOC17899312
XP_023645548.1	XM_023789780.1	LOC17899312
XP_006306913.1	XM_006306851.2	LOC17898247
XP_023645785.1	XM_023790017.1	LOC111832608
XP_023632553.1	XM_023776785.1	LOC17900219
XP_006305894.1	XM_006305832.2	LOC17897833
XP_006304051.1	XM_006303989.2	LOC17899960
XP_006304005.2	XM_006303943.2	LOC17898466
XP_023645018.1	XM_023789250.1	LOC17898645
XP_023645017.1	XM_023789249.1	LOC17900860
XP_023645368.1	XM_023789600.1	LOC111832555
XP_023644613.1	XM_023788845.1	LOC17900685
XP_006306580.1	XM_006306518.2	LOC17900685
XP_006304810.2	XM_006304748.2	LOC17900349
XP_006306854.1	XM_006306792.2	LOC17899375
XP_006303231.1	XM_006303169.2	LOC17897583
XP_006307224.1	XM_006307162.2	LOC17897528
XP_006305882.1	XM_006305820.2	LOC17899937
XP_023632808.1	XM_023777040.1	LOC17899948
XP_006305381.1	XM_006305319.2	LOC17898911
XP_006303909.1	XM_006303847.2	LOC17899705
XP_006304761.1	XM_006304699.1	LOC17900124
XP_006306352.1	XM_006306290.2	LOC17900735
XP_006304747.1	XM_006304685.2	LOC17898974
XP_006304187.1	XM_006304125.2	LOC17898697
XP_006306103.1	XM_006306041.2	LOC17900374
XP_006305875.1	XM_006305813.2	LOC17900590
XP_006303705.1	XM_006303643.2	LOC17899990
XP_006305035.1	XM_006304973.2	LOC17898089
XP_006307337.2	XM_006307275.2	LOC17900446
XP_006304092.1	XM_006304030.2	LOC17898742
XP_006304091.1	XM_006304029.2	LOC17898742
XP_023645925.1	XM_023790157.1	LOC17898217
XP_006307476.1	XM_006307414.2	LOC17898217
XP_006306431.1	XM_006306369.2	LOC17897636
XP_006306574.1	XM_006306512.2	LOC17900286
XP_006304996.1	XM_006304934.2	LOC17900344
XP_006305247.1	XM_006305185.2	LOC17900935
XP_023644757.1	XM_023788989.1	LOC17898049
XP_023644756.1	XM_023788988.1	LOC17898049
XP_006306183.2	XM_006306121.2	LOC17898049
XP_006303511.1	XM_006303449.2	LOC17897151
XP_023644759.1	XM_023788991.1	LOC17897151
XP_006304437.1	XM_006304375.2	LOC17900164
XP_006303631.1	XM_006303569.2	LOC17900540
XP_023644758.1	XM_023788990.1	LOC17900540
XP_006305122.2	XM_006305060.2	LOC17897036
XP_023645558.1	XM_023789790.1	LOC17897892
XP_006307081.1	XM_006307019.2	LOC17897892
XP_023645556.1	XM_023789788.1	LOC17897892
XP_023645559.1	XM_023789791.1	LOC17897892
XP_006305606.1	XM_006305544.2	LOC17898473
XP_023632745.1	XM_023776977.1	LOC17898473
XP_006305148.1	XM_006305086.2	LOC17897798
XP_006305762.1	XM_006305700.2	LOC17898950
XP_006304296.1	XM_006304234.2	LOC17898255
XP_006306781.2	XM_006306719.2	LOC17898319
XP_006303811.1	XM_006303749.2	LOC17899964
XP_006303893.1	XM_006303831.2	LOC17900203
XP_006306342.1	XM_006306280.2	LOC17899133
XP_006303723.2	XM_006303661.2	LOC17898891
XP_023645182.1	XM_023789414.1	LOC17899047
XP_006305019.1	XM_006304957.2	LOC17897427
XP_006303358.1	XM_006303296.2	LOC17900431
XP_006305032.1	XM_006304970.2	LOC17898312
XP_006304289.1	XM_006304227.2	LOC17897153
XP_006304860.1	XM_006304798.2	LOC17900443
XP_006304165.1	XM_006304103.2	LOC17898513
XP_006304902.1	XM_006304840.2	LOC17897852
XP_006306844.1	XM_006306782.2	LOC17898130
XP_006303278.1	XM_006303216.2	LOC17897575
XP_006307126.1	XM_006307064.2	LOC17899667
XP_006307456.1	XM_006307394.2	LOC17899434
XP_006306373.1	XM_006306311.2	LOC17900319
XP_006305501.1	XM_006305439.2	LOC17900153
XP_006303435.1	XM_006303373.2	LOC17897740
XP_006306655.1	XM_006306593.2	LOC17897296
XP_006304461.1	XM_006304399.2	LOC17897693
XP_006306525.1	XM_006306463.2	LOC17900678
XP_006303885.1	XM_006303823.2	LOC17898200
XP_006303886.1	XM_006303824.2	LOC17898200
XP_006305180.1	XM_006305118.2	LOC17899126
XP_023644994.1	XM_023789226.1	LOC17899126
XP_023644993.1	XM_023789225.1	LOC17899126
XP_023644992.1	XM_023789224.1	LOC17899126
XP_006304054.1	XM_006303992.2	LOC17899034
XP_006305485.1	XM_006305423.2	LOC17899007
XP_006307415.1	XM_006307353.2	LOC17900499
XP_006306095.1	XM_006306033.2	LOC17900867
XP_023645686.1	XM_023789918.1	LOC17898430
XP_023645688.1	XM_023789920.1	LOC17898430
XP_023645690.1	XM_023789922.1	LOC17898430
XP_023645687.1	XM_023789919.1	LOC17898430
XP_023645689.1	XM_023789921.1	LOC17898430
XP_006306972.1	XM_006306910.2	LOC17898430
XP_006307432.1	XM_006307370.2	LOC17900297
XP_006304035.1	XM_006303973.2	LOC17900510
XP_023645575.1	XM_023789807.1	LOC17900510
XP_006304036.1	XM_006303974.2	LOC17900510
XP_006306705.1	XM_006306643.2	LOC17898452
XP_006303742.1	XM_006303680.2	LOC17897088
XP_006305054.1	XM_006304992.2	LOC17900001
XP_023644957.1	XM_023789189.1	LOC17900001
XP_006305811.2	XM_006305749.2	LOC17896869
XP_006306848.1	XM_006306786.2	LOC17898497
XP_006304207.1	XM_006304145.2	LOC17897578
XP_006305732.2	XM_006305670.2	LOC17900068
XP_006303594.1	XM_006303532.2	LOC17899306
XP_006306640.1	XM_006306578.2	LOC17896922
XP_023644669.1	XM_023788901.1	LOC17896922
XP_023644670.1	XM_023788902.1	LOC17896922
XP_006305493.1	XM_006305431.2	LOC17896935
XP_006305005.1	XM_006304943.2	LOC17897734
XP_023645843.1	XM_023790075.1	LOC17897734
XP_006304959.2	XM_006304897.2	LOC17899619
XP_023644665.1	XM_023788897.1	LOC17900052
XP_006305743.1	XM_006305681.2	LOC17900052
XP_023644660.1	XM_023788892.1	LOC17899317
XP_023644661.1	XM_023788893.1	LOC17899317
XP_023644663.1	XM_023788895.1	LOC17899317
XP_023644664.1	XM_023788896.1	LOC17899317
XP_006305667.1	XM_006305605.2	LOC17899946
XP_006307082.1	XM_006307020.2	LOC17898227
XP_023645640.1	XM_023789872.1	LOC17898227
XP_006305729.2	XM_006305667.2	LOC17898474
