protein	mRNA	gene
XP_009119175.1	XM_009120927.3	LOC103844155
XP_009119172.1	XM_009120924.3	LOC103844153
XP_009119174.1	XM_009120926.2	LOC103844154
XP_033137668.1	XM_033281777.1	LOC103844151
XP_033137667.1	XM_033281776.1	LOC103844149
XP_009119170.2	XM_009120922.2	LOC103844146
XP_009119464.1	XM_009121216.1	LOC103844429
XP_033138186.1	XM_033282295.1	LOC103844428
XP_033137912.1	XM_033282021.1	LOC117128950
XP_033137911.1	XM_033282020.1	LOC117128950
XP_009119169.1	XM_009120921.2	LOC103844144
XP_018511273.1	XM_018655757.2	LOC103844142
XP_018511271.1	XM_018655755.2	LOC103844142
XP_009119166.1	XM_009120918.3	LOC103844136
XP_033138024.1	XM_033282133.1	LOC103844135
XP_009119165.1	XM_009120917.2	LOC103844135
XP_033138025.1	XM_033282134.1	LOC103844134
XP_009119163.1	XM_009120915.2	LOC103844133
XP_009119162.1	XM_009120914.3	LOC103844132
XP_033138069.1	XM_033282178.1	LOC117128988
XP_033138070.1	XM_033282179.1	LOC103844131
XP_033137615.1	XM_033281724.1	LOC117128905
XP_033138187.1	XM_033282296.1	LOC117129014
XP_033137616.1	XM_033281725.1	LOC117128906
XP_033137617.1	XM_033281726.1	LOC117128906
XP_009129771.1	XM_009131523.3	LOC103854583
XP_009129770.1	XM_009131522.2	LOC103854582
XP_033138503.1	XM_033282612.1	LOC108870912
XP_033138497.1	XM_033282606.1	LOC108870912
XP_033138507.1	XM_033282616.1	LOC108870912
XP_033138504.1	XM_033282613.1	LOC108870912
XP_033138502.1	XM_033282611.1	LOC108870912
XP_033138508.1	XM_033282617.1	LOC108870912
XP_033138505.1	XM_033282614.1	LOC108870912
XP_033138501.1	XM_033282610.1	LOC108870912
XP_033138500.1	XM_033282609.1	LOC108870912
XP_033138499.1	XM_033282608.1	LOC108870912
XP_033138498.1	XM_033282607.1	LOC108870912
XP_033138495.1	XM_033282604.1	LOC108870912
XP_033138509.1	XM_033282618.1	LOC108870912
XP_033138496.1	XM_033282605.1	LOC108870912
XP_033138494.1	XM_033282603.1	LOC108870912
XP_033138506.1	XM_033282615.1	LOC108870912
XP_009119157.1	XM_009120909.2	LOC103844128
XP_009119156.1	XM_009120908.2	LOC103844128
XP_009119158.1	XM_009120910.3	LOC103844129
XP_009119155.1	XM_009120907.3	LOC103844126
XP_009119459.1	XM_009121211.3	LOC103844425
XP_009119153.1	XM_009120905.2	LOC103844124
XP_033137497.1	XM_033281606.1	LOC103844125
XP_009119154.1	XM_009120906.3	LOC103844125
XP_009119152.1	XM_009120904.3	LOC103844123
XP_033137498.1	XM_033281607.1	LOC103844122
XP_009119150.1	XM_009120902.3	LOC103844121
XP_033138569.1	XM_033282678.1	LOC103844121
XP_009119149.1	XM_009120901.2	LOC103844120
XP_009119147.1	XM_009120899.3	LOC103844119
XP_009119146.1	XM_009120898.2	LOC103844117
XP_009119144.1	XM_009120896.3	LOC103844114
XP_009119145.1	XM_009120897.3	LOC103844115
XP_033138568.1	XM_033282677.1	LOC103844113
XP_033138573.1	XM_033282682.1	LOC103844112
XP_009119457.2	XM_009121209.3	LOC103844423
XP_033138571.1	XM_033282680.1	LOC103844422
XP_033138570.1	XM_033282679.1	LOC103844422
XP_033138572.1	XM_033282681.1	LOC103844422
XP_033138188.1	XM_033282297.1	LOC117125690
XP_009119138.1	XM_009120890.3	LOC103844110
XP_033137375.1	XM_033281484.1	LOC103844109
XP_009119135.2	XM_009120887.3	LOC103844109
XP_009119134.2	XM_009120886.3	LOC103844108
XP_009119133.1	XM_009120885.3	LOC103844106
XP_009119132.1	XM_009120884.3	LOC103844106
XP_018510799.2	XM_018655283.2	LOC103844105
XP_033137377.1	XM_033281486.1	LOC103844105
XP_009119130.2	XM_009120882.2	LOC103844104
XP_009119127.2	XM_009120879.3	LOC103844103
XP_033137378.1	XM_033281487.1	LOC103844102
XP_009119126.1	XM_009120878.3	LOC103844102
XP_009119123.1	XM_009120875.3	LOC103844101
XP_033137380.1	XM_033281489.1	LOC103844101
XP_009119122.1	XM_009120874.3	LOC103844100
XP_033137381.1	XM_033281490.1	LOC103844099
XP_009119120.1	XM_009120872.3	LOC103844099
XP_009119119.2	XM_009120871.3	LOC103844097
XP_009119117.1	XM_009120869.3	LOC103844096
XP_009119118.1	XM_009120870.3	LOC103844096
XP_009119116.2	XM_009120868.3	LOC103844095
XP_018510718.2	XM_018655202.2	LOC103844095
XP_033138471.1	XM_033282580.1	LOC103844094
XP_009119114.1	XM_009120866.3	LOC103844093
XP_009119113.1	XM_009120865.3	LOC103844092
XP_018511125.1	XM_018655609.2	LOC103844092
XP_009119111.1	XM_009120863.3	LOC103844091
XP_009119110.1	XM_009120862.3	LOC103844090
XP_033138237.1	XM_033282346.1	LOC103844087
XP_033138241.1	XM_033282350.1	LOC117129024
XP_033138240.1	XM_033282349.1	LOC103844084
XP_009119106.2	XM_009120858.3	LOC103844084
XP_033138239.1	XM_033282348.1	LOC103844083
XP_009119105.2	XM_009120857.2	LOC103844083
XP_009119102.2	XM_009120854.3	LOC103844082
XP_009119100.1	XM_009120852.3	LOC103844080
XP_009119101.1	XM_009120853.3	LOC103844081
NP_001288994.1	NM_001302065.1	LOC103844081
XP_009119097.1	XM_009120849.3	LOC103844077
XP_009119098.1	XM_009120850.2	LOC103844078
NP_001288990.1	NM_001302061.1	LOC103844078
XP_009119094.1	XM_009120846.3	LOC103844076
XP_009119095.1	XM_009120847.3	LOC103844076
XP_009119096.1	XM_009120848.3	LOC103844076
XP_009119093.1	XM_009120845.3	LOC103844075
XP_009119090.1	XM_009120842.3	LOC103844073
XP_009119089.2	XM_009120841.3	LOC103844072
XP_009119088.1	XM_009120840.3	LOC103844071
XP_018511039.2	XM_018655523.2	LOC108870198
XP_033138423.1	XM_033282532.1	LOC103844068
XP_033138463.1	XM_033282572.1	LOC103844067
XP_033138457.1	XM_033282566.1	LOC117129163
XP_033138462.1	XM_033282571.1	LOC108870323
XP_033138461.1	XM_033282570.1	LOC108870323
XP_033138460.1	XM_033282569.1	LOC117129166
XP_033138456.1	XM_033282565.1	LOC117129162
XP_033138459.1	XM_033282568.1	LOC117129165
XP_033138454.1	XM_033282563.1	LOC117129160
XP_033138455.1	XM_033282564.1	LOC117129160
XP_033138458.1	XM_033282567.1	LOC117129164
XP_009119085.1	XM_009120837.3	LOC103844066
XP_009119084.1	XM_009120836.2	LOC103844065
XP_033138464.1	XM_033282573.1	LOC103844060
XP_009119083.1	XM_009120835.3	LOC103844064
XP_009119082.1	XM_009120834.3	LOC103844062
XP_009119079.1	XM_009120831.3	LOC103844059
XP_009119076.1	XM_009120828.3	LOC103844056
XP_009119077.1	XM_009120829.3	LOC103844056
XP_018511175.1	XM_018655659.2	LOC103844057
XP_009119072.1	XM_009120824.3	LOC103844054
XP_009119070.1	XM_009120822.3	LOC103844053
XP_033138421.1	XM_033282530.1	LOC103844419
XP_009119453.2	XM_009121205.3	LOC103844419
XP_033138211.1	XM_033282320.1	LOC117129015
XP_009119069.1	XM_009120821.3	LOC103844049
XP_009119067.1	XM_009120819.3	LOC103844046
XP_009119068.1	XM_009120820.2	LOC103844047
XP_033137610.1	XM_033281719.1	LOC103844048
XP_009119066.1	XM_009120818.3	LOC103844045
XP_009119065.1	XM_009120817.3	LOC103844042
XP_009119451.1	XM_009121203.3	LOC103844417
XP_009119063.1	XM_009120815.3	LOC103844041
XP_009119064.1	XM_009120816.2	LOC103844041
XP_009119062.1	XM_009120814.3	LOC103844040
XP_009119061.1	XM_009120813.2	LOC103844038
XP_009119059.1	XM_009120811.3	LOC103844036
XP_009119058.1	XM_009120810.3	LOC103844036
XP_009119060.1	XM_009120812.3	LOC103844037
XP_009119057.2	XM_009120809.3	LOC103844035
XP_009119056.1	XM_009120808.3	LOC103844034
XP_009119055.1	XM_009120807.3	LOC103844034
XP_009119054.1	XM_009120806.3	LOC103844033
XP_009119052.1	XM_009120804.3	LOC103844032
XP_009119050.1	XM_009120802.3	LOC103844030
XP_009119051.1	XM_009120803.3	LOC103844031
XP_009119048.2	XM_009120800.3	LOC103844027
XP_009119049.1	XM_009120801.3	LOC103844028
XP_009119047.1	XM_009120799.3	LOC103844026
XP_009119045.1	XM_009120797.3	LOC103844024
XP_009119046.3	XM_009120798.3	LOC103844025
XP_009119044.1	XM_009120796.3	LOC103844023
XP_018511221.1	XM_018655705.2	LOC103844022
XP_009119039.2	XM_009120791.2	LOC103844017
XP_009119040.1	XM_009120792.3	LOC103844018
XP_009119041.1	XM_009120793.3	LOC103844018
XP_033138579.1	XM_033282688.1	LOC103844018
XP_033138578.1	XM_033282687.1	LOC103844018
XP_009119038.1	XM_009120790.3	LOC103844016
XP_009119037.1	XM_009120789.3	LOC103844016
XP_018511124.2	XM_018655608.2	LOC103844015
XP_009119036.2	XM_009120788.3	LOC103844015
XP_009119034.1	XM_009120786.3	LOC103844014
XP_009119033.1	XM_009120785.3	LOC103844013
XP_033138214.1	XM_033282323.1	LOC103844012
XP_009119032.2	XM_009120784.3	LOC103844010
XP_033138547.1	XM_033282656.1	LOC103844010
XP_033138216.1	XM_033282325.1	LOC117129017
XP_033137783.1	XM_033281892.1	LOC103844008
XP_009119030.1	XM_009120782.3	LOC103844007
XP_033137784.1	XM_033281893.1	LOC103844006
XP_009119027.1	XM_009120779.3	LOC103844005
XP_009119026.1	XM_009120778.3	LOC103844004
XP_033138672.1	XM_033282781.1	LOC103844004
XP_009119024.1	XM_009120776.3	LOC103844003
XP_009119022.2	XM_009120774.3	LOC103844001
XP_009119023.2	XM_009120775.3	LOC103844001
XP_009119017.2	XM_009120769.3	LOC103844001
XP_009119021.2	XM_009120773.3	LOC103844001
XP_009119019.2	XM_009120771.3	LOC103844001
XP_033138671.1	XM_033282780.1	LOC103843999
XP_009119011.1	XM_009120763.3	LOC103843999
XP_009119015.1	XM_009120767.3	LOC103843999
XP_009119016.1	XM_009120768.3	LOC103844000
XP_009119009.1	XM_009120761.3	LOC103843998
XP_033138399.1	XM_033282508.1	LOC103843997
XP_009119007.1	XM_009120759.2	LOC103843996
XP_009119006.1	XM_009120758.3	LOC103843994
XP_009119005.1	XM_009120757.3	LOC103843993
XP_009119004.1	XM_009120756.3	LOC103843992
XP_009119003.1	XM_009120755.3	LOC103843991
XP_009119002.1	XM_009120754.3	LOC103843989
XP_009119001.1	XM_009120753.3	LOC103843988
XP_009118999.1	XM_009120751.3	LOC103843987
XP_009119450.1	XM_009121202.2	LOC103844415
XP_009118998.1	XM_009120750.2	LOC103843986
XP_009118997.2	XM_009120749.3	LOC103843985
XP_009119449.1	XM_009121201.1	LOC103844414
XP_009118995.1	XM_009120747.2	LOC103843983
XP_009118994.1	XM_009120746.2	LOC103843983
XP_009118996.1	XM_009120748.2	LOC103843983
XP_033138637.1	XM_033282746.1	LOC103843983
XP_033138218.1	XM_033282327.1	LOC103843982
XP_033138638.1	XM_033282747.1	LOC103843981
XP_009118992.3	XM_009120744.3	LOC103843979
XP_009118991.2	XM_009120743.2	LOC103843978
XP_009119445.3	XM_009121197.3	LOC103844410
XP_033137924.1	XM_033282033.1	LOC103843976
XP_009118988.2	XM_009120740.3	LOC103843975
XP_033138123.1	XM_033282232.1	LOC103844409
XP_033138128.1	XM_033282237.1	LOC103843972
XP_033138127.1	XM_033282236.1	LOC103843972
XP_033138129.1	XM_033282238.1	LOC103843972
XP_009118986.1	XM_009120738.3	LOC103843972
XP_009118985.1	XM_009120737.3	LOC103843972
XP_033138125.1	XM_033282234.1	LOC103843974
XP_033138126.1	XM_033282235.1	LOC117128997
XP_009118984.1	XM_009120736.2	LOC103843971
XP_009118982.1	XM_009120734.3	LOC103843969
XP_009118983.1	XM_009120735.3	LOC103843970
XP_009118980.1	XM_009120732.3	LOC103843967
XP_009118981.1	XM_009120733.3	LOC103843968
XP_009118978.1	XM_009120730.3	LOC103843966
XP_033138658.1	XM_033282767.1	LOC108870160
XP_009118977.1	XM_009120729.3	LOC103843964
XP_009118976.1	XM_009120728.3	LOC103843963
XP_009118975.1	XM_009120727.3	LOC103843961
XP_018510939.1	XM_018655423.2	LOC103843961
XP_009118974.1	XM_009120726.3	LOC103843960
XP_018510938.1	XM_018655422.2	LOC103843958
XP_009118969.1	XM_009120721.3	LOC103843954
XP_009118971.2	XM_009120723.3	LOC103843955
XP_009118972.1	XM_009120724.3	LOC103843956
XP_009118968.1	XM_009120720.3	LOC103843953
XP_033138567.1	XM_033282676.1	LOC103843952
XP_018510936.1	XM_018655420.2	LOC103843952
XP_033138221.1	XM_033282330.1	LOC103844407
XP_009118964.1	XM_009120716.3	LOC103843950
XP_033137672.1	XM_033281781.1	LOC103843950
XP_033138222.1	XM_033282331.1	LOC103843949
XP_009118963.2	XM_009120715.3	LOC103843948
XP_033137671.1	XM_033281780.1	LOC103843948
XP_009118962.1	XM_009120714.3	LOC103843947
XP_009118961.2	XM_009120713.3	LOC103843946
XP_009118960.1	XM_009120712.3	LOC103843945
XP_033137673.1	XM_033281782.1	LOC103843944
XP_009118957.1	XM_009120709.3	LOC103843942
XP_033137674.1	XM_033281783.1	LOC108870158
XP_018510934.1	XM_018655418.2	LOC103844406
XP_033137502.1	XM_033281611.1	LOC103843940
XP_033137500.1	XM_033281609.1	LOC103843940
XP_033137501.1	XM_033281610.1	LOC103843940
XP_009118950.2	XM_009120702.3	LOC103843931
XP_009118948.1	XM_009120700.3	LOC103843927
XP_009118947.1	XM_009120699.3	LOC103843926
XP_018510931.2	XM_018655415.2	LOC103843924
XP_009118945.2	XM_009120697.3	LOC103843923
XP_009118944.1	XM_009120696.3	LOC103843922
XP_009118943.1	XM_009120695.2	LOC103843921
XP_009118942.1	XM_009120694.3	LOC103843920
XP_033137613.1	XM_033281722.1	LOC103843918
XP_009118938.1	XM_009120690.3	LOC103843917
XP_033137611.1	XM_033281720.1	LOC103843916
XP_009118937.1	XM_009120689.2	LOC103843916
XP_009118936.1	XM_009120688.3	LOC103843915
XP_033138224.1	XM_033282333.1	LOC103844402
XP_009118935.1	XM_009120687.3	LOC103843914
XP_009118934.1	XM_009120686.2	LOC103843912
XP_033137538.1	XM_033281647.1	LOC103843910
XP_033137536.1	XM_033281645.1	LOC103843910
XP_033137535.1	XM_033281644.1	LOC103843910
XP_033137531.1	XM_033281640.1	LOC103843910
XP_033137530.1	XM_033281639.1	LOC103843910
XP_033137529.1	XM_033281638.1	LOC103843910
XP_033137533.1	XM_033281642.1	LOC103843910
XP_033137532.1	XM_033281641.1	LOC103843910
XP_033137527.1	XM_033281636.1	LOC103843910
XP_033137526.1	XM_033281635.1	LOC103843910
XP_033137525.1	XM_033281634.1	LOC103843910
XP_033137539.1	XM_033281648.1	LOC103843910
XP_033137534.1	XM_033281643.1	LOC103843910
XP_033137537.1	XM_033281646.1	LOC103843910
XP_033137528.1	XM_033281637.1	LOC103843910
XP_009118931.1	XM_009120683.3	LOC103843909
XP_009118930.1	XM_009120682.3	LOC103843908
XP_033138152.1	XM_033282261.1	LOC103843906
XP_009118928.2	XM_009120680.3	LOC103843906
XP_033138225.1	XM_033282334.1	LOC117129019
XP_033138226.1	XM_033282335.1	LOC103844400
XP_033138227.1	XM_033282336.1	LOC117129020
XP_033138228.1	XM_033282337.1	LOC117129021
XP_033138229.1	XM_033282338.1	LOC117129022
XP_009123161.1	XM_009124913.2	LOC103847882
XP_009123160.1	XM_009124912.3	LOC103847881
XP_009123159.1	XM_009124911.3	LOC103847881
XP_033137927.1	XM_033282036.1	LOC103847881
XP_033137787.1	XM_033281896.1	LOC108870115
XP_033137788.1	XM_033281897.1	LOC103843902
XP_033137789.1	XM_033281898.1	LOC103843902
XP_009118923.1	XM_009120675.3	LOC103843901
XP_009118924.1	XM_009120676.3	LOC103843901
XP_033138230.1	XM_033282339.1	LOC103844399
XP_009118922.1	XM_009120674.3	LOC103843900
XP_009118921.1	XM_009120673.3	LOC103843900
XP_009118920.1	XM_009120672.3	LOC103843899
XP_033138373.1	XM_033282482.1	LOC103848350
XP_033137684.1	XM_033281793.1	LOC103848346
XP_009123512.2	XM_009125264.2	LOC103848346
XP_009123514.1	XM_009125266.3	LOC103848347
XP_009123515.1	XM_009125267.3	LOC103848347
XP_009123450.1	XM_009125202.2	LOC103848253
XP_009123449.1	XM_009125201.3	LOC103848252
XP_009123448.2	XM_009125200.3	LOC103848250
XP_033137649.1	XM_033281758.1	LOC103849412
XP_033138233.1	XM_033282342.1	LOC117129023
XP_033138236.1	XM_033282345.1	LOC103838554
XP_009119798.2	XM_009121550.2	LOC103844741
XP_009119797.1	XM_009121549.3	LOC103844740
XP_033138149.1	XM_033282258.1	LOC103844740
XP_009123523.1	XM_009125275.3	LOC103848360
XP_009123544.1	XM_009125296.1	LOC103848374
XP_009123524.1	XM_009125276.3	LOC103848363
XP_033137724.1	XM_033281833.1	LOC103848365
XP_009123529.1	XM_009125281.2	LOC103848367
XP_009123531.1	XM_009125283.2	LOC103848367
XP_009123530.1	XM_009125282.2	LOC103848367
XP_018511404.1	XM_018655888.2	LOC103848367
XP_009123534.2	XM_009125286.3	LOC103848368
XP_009123535.1	XM_009125287.3	LOC103848369
XP_009123536.1	XM_009125288.3	LOC103848369
XP_009123545.1	XM_009125297.1	LOC103848375
XP_009123539.2	XM_009125291.3	LOC103848372
XP_033138390.1	XM_033282499.1	LOC103848372
XP_033138387.1	XM_033282496.1	LOC103848372
XP_033138386.1	XM_033282495.1	LOC103848372
XP_033138389.1	XM_033282498.1	LOC103848372
XP_033138388.1	XM_033282497.1	LOC103848372
XP_009123542.1	XM_009125294.3	LOC103848373
XP_033138580.1	XM_033282689.1	LOC103848373
XP_009129598.2	XM_009131350.2	LOC103854416
XP_033138738.1	XM_033282847.1	LOC108870803
XP_009129557.1	XM_009131309.2	LOC103854373
XP_033138739.1	XM_033282848.1	LOC117129289
XP_033138740.1	XM_033282849.1	LOC117129290
XP_033138741.1	XM_033282850.1	LOC117129291
XP_009129553.1	XM_009131305.3	LOC103854366
XP_009129554.1	XM_009131306.3	LOC103854367
XP_033138742.1	XM_033282851.1	LOC103854412
XP_009129552.1	XM_009131304.3	LOC103854365
XP_033137934.1	XM_033282043.1	LOC103854410
XP_033137933.1	XM_033282042.1	LOC103854410
XP_033137935.1	XM_033282044.1	LOC103854410
XP_033137932.1	XM_033282041.1	LOC103854410
XP_009129551.1	XM_009131303.3	LOC103854364
XP_009129550.1	XM_009131302.3	LOC103854363
XP_009129549.1	XM_009131301.3	LOC103854362
XP_033137855.1	XM_033281964.1	LOC103849531
XP_009124536.1	XM_009126288.3	LOC103849531
XP_033137854.1	XM_033281963.1	LOC103849529
XP_009124533.1	XM_009126285.3	LOC103849529
XP_009124532.1	XM_009126284.3	LOC103849529
XP_033137853.1	XM_033281962.1	LOC103849529
XP_033137852.1	XM_033281961.1	LOC103849529
XP_033138639.1	XM_033282748.1	LOC117129264
XP_009123503.1	XM_009125255.3	LOC103848336
XP_009123504.1	XM_009125256.1	LOC103848338
XP_009123186.1	XM_009124938.3	LOC103847925
XP_009123188.1	XM_009124940.1	LOC103847927
XP_009124432.1	XM_009126184.3	LOC103849419
XP_033138743.1	XM_033282852.1	LOC117129292
XP_009124439.1	XM_009126191.1	LOC103849427
XP_009124431.1	XM_009126183.3	LOC103849418
XP_009124430.1	XM_009126182.3	LOC103849417
XP_033138468.1	XM_033282577.1	LOC117129172
XP_033138465.1	XM_033282574.1	LOC117129170
XP_033138744.1	XM_033282853.1	LOC103849422
XP_009124429.2	XM_009126181.3	LOC103849416
XP_033138466.1	XM_033282575.1	LOC103849415
XP_033138467.1	XM_033282576.1	LOC103849415
XP_009123067.1	XM_009124819.3	LOC103847733
XP_009123065.1	XM_009124817.3	LOC103847732
XP_033137938.1	XM_033282047.1	LOC103847732
XP_009123064.1	XM_009124816.3	LOC103847732
XP_033137939.1	XM_033282048.1	LOC103847732
XP_018511328.1	XM_018655812.2	LOC103847732
XP_009123062.1	XM_009124814.2	LOC103847731
XP_033138745.1	XM_033282854.1	LOC117129293
XP_033138746.1	XM_033282855.1	LOC117129294
NP_001288860.1	NM_001301931.1	LOC103847728
XP_033137955.1	XM_033282064.1	LOC103847727
XP_009123059.1	XM_009124811.3	LOC103847727
XP_033138747.1	XM_033282856.1	LOC103847747
XP_033138748.1	XM_033282857.1	LOC117129295
XP_033137957.1	XM_033282066.1	LOC103847723
XP_009123079.1	XM_009124831.1	LOC103847745
XP_009123055.1	XM_009124807.3	LOC103847722
XP_033138749.1	XM_033282858.1	LOC117129296
XP_009123054.1	XM_009124806.3	LOC103847721
XP_033137947.1	XM_033282056.1	LOC103847721
XP_009123077.2	XM_009124829.2	LOC103847743
NP_001288853.1	NM_001301924.1	LOC103847720
XP_009123052.1	XM_009124804.3	LOC103847719
XP_033137945.1	XM_033282054.1	LOC103847742
XP_033138750.1	XM_033282859.1	LOC103847718
XP_009123050.1	XM_009124802.3	LOC103847717
XP_033137954.1	XM_033282063.1	LOC103847716
XP_009123048.1	XM_009124800.3	LOC103847715
XP_009123047.1	XM_009124799.3	LOC103847714
XP_033138751.1	XM_033282860.1	LOC103847741
XP_009123046.1	XM_009124798.3	LOC103847713
XP_009123045.1	XM_009124797.3	LOC103847712
XP_009123044.1	XM_009124796.3	LOC103847711
XP_009123041.2	XM_009124793.3	LOC103847710
XP_009123042.2	XM_009124794.3	LOC103847710
XP_009123040.2	XM_009124792.3	LOC103847709
XP_018511326.2	XM_018655810.2	LOC103847707
XP_018511327.2	XM_018655811.2	LOC103847707
XP_018511325.2	XM_018655809.2	LOC103847707
XP_018511324.2	XM_018655808.2	LOC103847707
XP_033138752.1	XM_033282861.1	LOC117129297
XP_033137956.1	XM_033282065.1	LOC117128957
XP_033137958.1	XM_033282067.1	LOC117128958
XP_033138753.1	XM_033282862.1	LOC117129298
XP_033138754.1	XM_033282863.1	LOC117129299
XP_033137946.1	XM_033282055.1	LOC117128955
XP_033138755.1	XM_033282864.1	LOC117129300
XP_033138756.1	XM_033282865.1	LOC117129301
XP_033137943.1	XM_033282052.1	LOC117128954
XP_033137941.1	XM_033282050.1	LOC117128953
XP_033137942.1	XM_033282051.1	LOC117128953
XP_033137959.1	XM_033282068.1	LOC103847706
XP_009123034.1	XM_009124786.3	LOC103847705
XP_009123069.1	XM_009124821.1	LOC103847736
XP_009123033.1	XM_009124785.3	LOC103847704
XP_033137948.1	XM_033282057.1	LOC103847735
XP_033137949.1	XM_033282058.1	LOC103847735
XP_033137950.1	XM_033282059.1	LOC103847735
XP_033138757.1	XM_033282866.1	LOC117129302
XP_009124059.1	XM_009125811.3	LOC103848982
XP_033138758.1	XM_033282867.1	LOC117129303
XP_033138759.1	XM_033282868.1	LOC103848390
XP_009123552.1	XM_009125304.3	LOC103848387
XP_033137944.1	XM_033282053.1	LOC103848388
XP_009123553.1	XM_009125305.2	LOC103848388
XP_009118912.1	XM_009120664.3	LOC103843890
XP_033137953.1	XM_033282062.1	LOC117128956
XP_033137952.1	XM_033282061.1	LOC117128956
XP_033137951.1	XM_033282060.1	LOC117128956
XP_033138760.1	XM_033282869.1	LOC103849630
XP_009118911.2	XM_009120663.3	LOC103843889
XP_009118910.2	XM_009120662.2	LOC103843888
XP_009118907.1	XM_009120659.3	LOC103843885
XP_009118906.1	XM_009120658.3	LOC103843884
XP_009118904.1	XM_009120656.3	LOC103843880
XP_009118902.1	XM_009120654.3	LOC103843878
XP_033138111.1	XM_033282220.1	LOC108870151
XP_033138112.1	XM_033282221.1	LOC108870151
XP_033138113.1	XM_033282222.1	LOC108870151
XP_033138114.1	XM_033282223.1	LOC108870151
XP_009118901.1	XM_009120653.3	LOC103843877
XP_009118900.1	XM_009120652.3	LOC103843876
XP_009118898.1	XM_009120650.3	LOC103843875
XP_009118918.2	XM_009120670.2	LOC103843898
XP_009118897.1	XM_009120649.3	LOC103843873
XP_033138109.1	XM_033282218.1	LOC103843873
XP_009118896.1	XM_009120648.3	LOC103843871
XP_009118895.1	XM_009120647.3	LOC103843870
XP_018511116.1	XM_018655600.2	LOC103843868
XP_018511117.2	XM_018655601.2	LOC103843869
XP_009118892.1	XM_009120644.2	LOC103843866
XP_009118914.1	XM_009120666.1	LOC103843895
XP_033138761.1	XM_033282870.1	LOC103843894
