Orthogroup	Cardamine_glauca	Capsella_rubella
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	XP_006280067.1, XP_006280069.1
OG0000296	Cg003G0978500	XP_023640928.1, XP_023642636.1, XP_023640932.1
OG0000297	Cg001G0284800	XP_023634332.1, XP_023633969.1
OG0000298	Cg006G1934800, Cg006G1935200	XP_006299019.1, XP_006304949.1, XP_006307391.1
OG0000301	Cg005G1482700	XP_006296449.1, XP_006292850.2
OG0000305	Cg006G2092900	XP_023632628.1
OG0000305	Cg005G1528100	XP_006295765.1, XP_006301907.1
OG0000307	Cg004G1326000, Cg004G1326100	XP_006300047.2
OG0000308	Cg008G2929200	XP_006282331.1
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	XP_006281683.1
OG0000315	Cg004G1324900, Cg004G1325300	XP_023643290.1
OG0000316	Cg007G2407200	XP_006300449.1
OG0000318	Cg007G2467300	XP_006301027.2, XP_006300756.1
OG0000320	Cg007G2343200	XP_023643366.1
OG0000321	Cg004G1262800, Cg006G1832400	XP_006279139.1, XP_006307493.1
OG0000321	Cg008G2763000	XP_006286795.1
OG0000321	Cg007G2375700	XP_006301274.1
OG0000322	Cg003G0970300	XP_006280995.1, XP_023636104.1, XP_006288761.1
OG0000325	Cg006G2219100	XP_006304190.1
OG0000325	Cg006G2219000	XP_006306317.1
OG0000328	Cg004G1277600	XP_023642080.1
OG0000328	Cg004G1277500	XP_023642081.1
OG0000328	Cg007G2310000	XP_023641339.1
OG0000328	Cg004G1277400	XP_023642101.1
OG0000328	Cg004G1277200, Cg004G1294900	XP_023642461.1
OG0000329	Cg001G0356100, Cg001G0357100	XP_006285598.2
OG0000329	Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300	XP_006285960.2
OG0000330	Cg007G2499400, Cg007G2499500	XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1
OG0000330	Cg007G2499300	XP_006300480.1
OG0000330	Cg006G2088700	XP_006305103.1
OG0000331	Cg014G3041700, Cg003G0713900	XP_006287904.1
OG0000331	Cg006G2241100	XP_006305011.1
OG0000331	Cg004G1239000	XP_006297742.2
OG0000331	Cg005G1458200	XP_006294369.1
OG0000332	Cg007G2289700	XP_023644075.1, XP_006300306.1
OG0000332	Cg007G2289200	XP_023642947.1
OG0000334	Cg001G0215800	XP_023640809.1
OG0000335	Cg002G0427600	XP_006291184.2
OG0000339	Cg001G0284600	XP_006285657.1
OG0000341	Cg006G1845900	XP_006304877.1
OG0000342	Cg004G1240600	XP_006295871.2, XP_023639564.1
OG0000342	Cg003G0793700, Cg003G0794400	XP_006297727.2
OG0000344	Cg004G1369200	XP_023633371.1
OG0000345	Cg008G2662100	XP_006289613.1
OG0000345	Cg008G2933100	XP_006281260.2
OG0000345	Cg006G2224300	XP_006303184.2
OG0000345	Cg008G2662200	XP_006288844.1
OG0000346	Cg002G0494100	XP_006292361.1, XP_006292171.1
OG0000346	Cg002G0494000	XP_023638827.1
OG0000347	Cg005G1469700	XP_006294736.1
OG0000347	Cg002G0416000	XP_023639059.1
OG0000347	Cg001G0169800	XP_006284249.1
OG0000347	Cg006G2250500	XP_006304071.1
OG0000347	Cg014G3053800, Cg003G0702200	XP_006288376.1
OG0000348	Cg008G2938800	XP_023638073.1
OG0000348	Cg005G1464600	XP_023640428.1
OG0000349	Cg003G0987100, Cg003G0987200	XP_023633454.1
OG0000351	Cg007G2414500, Cg007G2416200, Cg007G2414300, Cg007G2414100, Cg007G2415600	XP_023634257.1
OG0000351	Cg007G2413700	XP_023640356.1
OG0000355	Cg003G0995200	XP_006282294.1
OG0000355	Cg008G2953000	XP_006286101.1
OG0000357	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800	XP_006305913.1, XP_006305533.1, XP_006304391.1
OG0000357	Cg005G1588700	XP_006293384.1
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	XP_023634596.1, XP_023634983.1
OG0000359	Cg003G0926700	XP_023635692.1
OG0000359	Cg001G0126400	XP_006284880.1
OG0000363	Cg002G0644500	XP_023639078.1, XP_023638428.1, XP_006291047.1, XP_023638451.1
OG0000363	Cg001G0254400, Cg001G0257200	XP_006290340.1, XP_006292669.1
OG0000363	Cg006G1783200	XP_023645495.1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	XP_006300905.2, XP_023634679.1
OG0000364	Cg005G1525600, Cg005G1524700	XP_006296274.2, XP_006296154.2, XP_006296300.1
OG0000365	Cg006G2014900	XP_006307227.1
OG0000365	Cg006G2015100	XP_006303963.1
OG0000368	Cg002G0560600	XP_006291127.1
OG0000368	Cg002G0562400	XP_023639149.1
OG0000368	Cg002G0561500, Cg002G0561400	XP_006292340.1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	XP_006281901.1
OG0000371	Cg004G1365900, Cg006G1943300, Cg007G2391700	XP_023635543.1
OG0000371	Cg001G0311500	XP_023633698.1
OG0000376	Cg007G2295400, Cg007G2295800	XP_023642863.1
OG0000376	Cg007G2295700	XP_006302496.1
OG0000377	Cg001G0027900	XP_006283585.1
OG0000377	Cg001G0028000	XP_006283582.1
OG0000377	Cg001G0028200	XP_006283601.1
OG0000379	Cg002G0687400	XP_006292510.2
OG0000379	Cg002G0485400	XP_006292488.1
OG0000379	Cg007G2282900	XP_023637894.1
OG0000379	Cg007G2283000	XP_023643441.1
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	XP_006300414.1
OG0000382	Cg008G2911100, Cg014G3033300	XP_006287213.1
OG0000382	Cg005G1556300	XP_006295761.1
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	XP_023633034.1
OG0000383	Cg002G0481200	XP_023633577.1
OG0000384	Cg008G2978800	XP_006281981.1
OG0000384	Cg008G2979000	XP_006281658.1
OG0000384	Cg008G2978900, Cg002G0581400	XP_006281442.1
OG0000386	Cg006G1932000	XP_006306301.2
OG0000386	Cg006G1932300	XP_023645984.1
OG0000388	Cg002G0582500	XP_006299181.1
OG0000390	Cg006G2042700	XP_006307366.1
OG0000390	Cg006G2042600	XP_006304493.1
OG0000392	Cg006G2094500	XP_006305429.2
OG0000392	Cg001G0314800, Cg001G0150700	XP_006302461.1, XP_006284329.1
OG0000393	Cg001G0360200, Cg001G0359400	XP_006285342.2, XP_006282503.1
OG0000394	Cg006G1807100	XP_006304019.1
OG0000395	Cg006G2123300	XP_023645571.1
OG0000395	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300	XP_006297317.1
OG0000395	Cg006G2123400	XP_006307178.2
OG0000397	Cg004G1242500	XP_006299879.1
OG0000397	Cg004G1408400, Cg004G1407400	XP_006299361.1
OG0000399	Cg006G2240300	XP_006305654.1
OG0000399	Cg007G2336800	XP_006301123.2
OG0000402	Cg003G1060100	XP_006281815.1
OG0000402	Cg003G1060300	XP_023644261.1
OG0000403	Cg005G1704900	XP_023636138.1
OG0000405	Cg004G1207200	XP_006299882.1
OG0000405	Cg004G1207300	XP_006304904.2
OG0000406	Cg003G0989200, Cg006G2186200	XP_006303419.1, XP_006281312.1, XP_006292046.1
OG0000407	Cg006G2233500	XP_006303834.1
OG0000407	Cg006G2015800	XP_006304409.1
OG0000409	Cg006G1989000	XP_023645696.1, XP_023646002.1, XP_023632684.1, XP_023637173.1, XP_023644905.1
OG0000409	Cg006G1989100, Cg006G1989400	XP_023644902.1, XP_023644904.1
OG0000410	Cg003G0748200	XP_006289684.1, XP_006289723.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800	XP_006295889.1
OG0000411	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	XP_006296440.1
OG0000412	Cg008G2729800	XP_023636500.1
OG0000412	Cg001G0336400	XP_006284008.1
OG0000412	Cg007G2424400	XP_006300523.1
OG0000412	Cg004G1243600	XP_006298020.1
OG0000413	Cg004G1196800	XP_006298652.1
OG0000413	Cg006G1789400	XP_006306130.1
OG0000413	Cg008G2862700, Cg008G2848300	XP_023641278.1
OG0000414	Cg007G2278800	XP_023643359.1
OG0000414	Cg004G1355800	XP_006298325.1
OG0000414	Cg001G0257700	XP_006286225.1
OG0000419	Cg005G1580600	XP_023640570.1
OG0000420	Cg005G1505100	XP_006296273.1
OG0000420	Cg008G2828400	XP_006289424.1
OG0000420	Cg008G2687800	XP_023637706.1
OG0000421	Cg003G0909400	XP_006280097.1
OG0000421	Cg003G0948500	XP_006287183.1, XP_006280103.1, XP_006280101.1
OG0000424	Cg003G0934600	XP_006281244.2
OG0000424	Cg001G0130900	XP_006284751.1
OG0000424	Cg006G1824000	XP_006303412.1
OG0000425	Cg008G2926100	XP_006282487.2, XP_006285273.2, XP_006296466.2
OG0000429	Cg002G0441000	XP_023643802.1
OG0000430	Cg001G0184100	XP_023633999.1
OG0000430	Cg003G0855500, Cg003G0741900	XP_006288911.1
OG0000430	Cg007G2284200	XP_006300332.1
OG0000430	Cg004G1345700	XP_006298837.1
OG0000431	Cg007G2305800	XP_006301332.2
OG0000431	Cg007G2292300	XP_006301035.1
OG0000432	Cg006G1844800, Cg006G1844700	XP_006304837.1, XP_006304764.1
OG0000432	Cg001G0199300	XP_006285692.2
OG0000432	Cg001G0277100	XP_006286118.1
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1
OG0000434	Cg006G1918600	XP_006303689.1, XP_006304775.1
OG0000436	Cg002G0569200	XP_006292028.1
OG0000436	Cg003G0989600	XP_006281290.1
OG0000436	Cg003G0989700	XP_006281292.1
OG0000436	Cg002G0569300	XP_006292022.1
OG0000437	Cg001G0108200	XP_006284780.1
OG0000437	Cg003G0956000	XP_006285100.1
OG0000437	Cg001G0140500	XP_023640362.1
OG0000437	Cg004G1434600	XP_006298740.2
OG0000438	Cg002G0595900	XP_006292827.2, XP_023639100.1, XP_006292323.1, XP_006293249.2, XP_023639227.1, XP_023639055.1, XP_006293264.2, XP_023638895.1, XP_006292168.1
OG0000439	Cg007G2488100	XP_006302149.1
OG0000439	Cg008G2633900	XP_006285493.1, XP_006286640.1
OG0000442	Cg003G1003800	XP_023639792.1
OG0000442	Cg002G0405900, Cg005G1455600	XP_023639393.1, XP_006292157.1
OG0000443	Cg005G1729000	XP_006296156.2
OG0000443	Cg008G2679500	XP_006289984.1
OG0000443	Cg008G2810300	XP_006289091.1
OG0000444	Cg005G1618300	XP_006294594.1
OG0000444	Cg002G0432100	XP_006292538.1
OG0000445	Cg008G2794000	XP_006288822.1
OG0000446	Cg008G2784200	XP_023636253.1
OG0000448	Cg001G0291100, Cg002G0634600	XP_006290512.1
OG0000449	Cg005G1709300	XP_023639082.1
OG0000449	Cg002G0436700	XP_006293285.1
OG0000449	Cg004G1092100	XP_006297834.2, XP_006297586.1
OG0000450	Cg008G2934300	XP_023644762.1
OG0000451	Cg001G0182900	XP_023634050.1
OG0000451	Cg007G2304500, Cg007G2304600	XP_023644131.1
OG0000451	Cg005G1452000	XP_023645318.1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	XP_006295201.1
OG0000458	Cg006G1986400	XP_006303584.1
OG0000458	Cg006G1986200	XP_006306520.1, XP_006281547.1
OG0000458	Cg006G1986600, Cg006G1986700, Cg006G1986500	XP_006306115.1
OG0000460	Cg004G1195400	XP_006300251.2
OG0000460	Cg003G0954600	XP_006279506.2
OG0000461	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600	XP_023634302.1
OG0000463	Cg006G1916900	XP_006305314.1
OG0000463	Cg002G0564400, Cg004G1391200	XP_023638425.1
OG0000464	Cg006G2243700	XP_006305025.2
OG0000466	Cg003G0733700, Cg003G0864700	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1
OG0000467	Cg008G2809100, Cg008G2809600, Cg008G2807600	XP_006279757.1
OG0000467	Cg008G2809700, Cg008G2810500	XP_006300365.1
OG0000467	Cg008G2810700	XP_023637253.1
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	XP_006291911.1, XP_006281176.1, XP_006285819.1
OG0000470	Cg001G0249200	XP_006295495.1
OG0000470	Cg001G0228700	XP_006285852.1
OG0000471	Cg001G0275900	XP_006283096.1
OG0000471	Cg001G0274700	XP_023633959.1, XP_023635542.1, XP_006285407.1, XP_023634251.1
OG0000473	Cg006G2256500	XP_006306997.1
OG0000473	Cg006G2256600	XP_023633292.1
OG0000473	Cg005G1556400	XP_023640613.1
OG0000474	Cg006G2224000	XP_006306324.1
OG0000474	Cg004G1435300	XP_023633873.1
OG0000475	Cg001G0281200, Cg003G0806900	XP_006297863.1, XP_023634441.1
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	XP_006302389.1
OG0000476	Cg008G2824600, Cg008G2823100	XP_006290011.1, XP_006290077.2
OG0000477	Cg003G1015900	XP_006281265.1
OG0000477	Cg002G0683200	XP_006291992.1
OG0000477	Cg006G2119800	XP_006303395.1
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	XP_006302276.1
OG0000478	Cg008G2939800	XP_006293681.2
OG0000480	Cg002G0686200	XP_006292097.2
OG0000480	Cg002G0686300	XP_006292781.1
OG0000480	Cg002G0686500	XP_006292136.1
OG0000481	Cg007G2316200	XP_006302194.1
OG0000481	Cg006G2163200	XP_006306441.1
OG0000481	Cg006G2163300	XP_006307429.1
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	XP_006287450.1
OG0000484	Cg001G0099600	XP_006284286.1
OG0000484	Cg001G0099700	XP_006285734.1, XP_006284215.2
OG0000485	Cg001G0170000	XP_006285535.1
OG0000485	Cg001G0170100	XP_006283872.2
OG0000485	Cg002G0629300	XP_006299949.1
OG0000485	Cg001G0169900	XP_006285836.1, XP_023638826.1, XP_023638831.1
OG0000486	Cg006G2077700, Cg006G2077400	XP_006303535.1
OG0000492	Cg002G0480000	XP_006292723.1
OG0000492	Cg005G1604600	XP_023639637.1
OG0000492	Cg005G1542600	XP_023640971.1
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	XP_006282518.2, XP_006282935.2, XP_006299208.2, XP_023635052.1, XP_006285278.2
OG0000494	Cg002G0503300, Cg002G0502700	XP_023638943.1
OG0000494	Cg002G0502600	XP_023638944.1
OG0000495	Cg007G2505700	XP_023638908.1, XP_023639160.1
OG0000496	Cg002G0549900	XP_006290566.1
OG0000497	Cg007G2497600	XP_006302320.1
OG0000497	Cg004G1199900	XP_006297793.1
OG0000497	Cg006G1791500	XP_006300238.1, XP_006279086.1
OG0000501	Cg006G1943100	XP_023644931.1
OG0000501	Cg006G1943000	XP_023644929.1
OG0000501	Cg003G0770600	XP_023636909.1
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	XP_006282225.1, XP_006285777.2
OG0000502	Cg001G0361400, Cg001G0361500	XP_006284933.2
OG0000503	Cg001G0275600, Cg002G0630000, Cg007G2341900	XP_023641511.1
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900	XP_006298349.1
OG0000509	Cg001G0239300	XP_023634870.1
OG0000509	Cg006G1849600	XP_023634869.1, XP_023634868.1, XP_023634998.1
OG0000510	Cg001G0374100	XP_006283966.1
OG0000510	Cg001G0373900, Cg001G0374000	XP_006286126.1
OG0000511	Cg003G0925000	XP_023644537.1
OG0000513	Cg008G2870400	XP_006281660.2
OG0000514	Cg007G2284800, Cg003G0886000	XP_023636009.1
OG0000517	Cg008G2734600	XP_023636180.1, XP_006286602.2
OG0000517	Cg008G2735300, Cg008G2734500	XP_006288551.1, XP_006286773.1
OG0000518	Cg008G2691300	XP_006287603.1
OG0000519	Cg007G2307700	XP_023633585.1
OG0000519	Cg005G1626000, Cg005G1626100	XP_023639984.1, XP_006296089.1, XP_023640382.1
OG0000520	Cg006G2137100	XP_023641021.1, XP_023633094.1
OG0000521	Cg003G0877500, Cg003G0829700	XP_006302848.1
OG0000522	Cg008G2598200	XP_006288904.1
OG0000522	Cg005G1538400	XP_006292050.1
OG0000522	Cg004G1154500	XP_006298823.1
OG0000523	Cg005G1739600	XP_006296424.2
OG0000523	Cg005G1739500	XP_006295556.1
OG0000524	Cg003G0755700	XP_006289788.1
OG0000524	Cg003G0755600, Cg003G0755500	XP_006286408.1
OG0000526	Cg008G2751600	XP_006289134.2, XP_006290101.2
OG0000526	Cg008G2751500	XP_006290128.2
OG0000529	Cg007G2309800	XP_023644013.1
OG0000529	Cg005G1616800	XP_023640832.1, XP_006296461.1
OG0000529	Cg005G1629800	XP_006296483.1, XP_006295994.1
OG0000531	Cg008G2806800	XP_006307315.1
OG0000531	Cg008G2807300, Cg008G2806900	XP_023637350.1, XP_006287584.1
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	XP_023643972.1, XP_006300346.2, XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006304953.1
OG0000535	Cg006G2037200	XP_006281178.1, XP_006281166.1
OG0000535	Cg002G0443600	XP_023639310.1
OG0000535	Cg002G0443700	XP_006292940.1
OG0000536	Cg001G0329600	XP_023635045.1
OG0000536	Cg003G0746800	XP_023636124.1
OG0000537	Cg004G1142700	XP_006299274.1
OG0000537	Cg008G2881500	XP_006279754.1
OG0000537	Cg004G1142800	XP_006299382.1
OG0000539	Cg005G1642100	XP_006294711.2
OG0000539	Cg005G1640600	XP_006295594.1
OG0000540	Cg005G1622400	XP_006296184.1, XP_006289264.1
OG0000542	Cg006G2159400	XP_006304044.1
OG0000542	Cg007G2309500	XP_006302601.1
OG0000542	Cg006G2023500	XP_006305436.1
OG0000542	Cg007G2470000	XP_006302599.1
OG0000543	Cg008G2954100	XP_006282208.1
OG0000543	Cg008G2953900	XP_006282091.1
OG0000547	Cg005G1493600	XP_006294804.1
OG0000547	Cg005G1493900	XP_006294823.1
OG0000547	Cg005G1493700	XP_006294805.1
OG0000548	Cg005G1754100	XP_023640695.1, XP_023640697.1
OG0000549	Cg005G1602500	XP_006296071.1
OG0000552	Cg002G0442400	XP_006292205.1
OG0000553	Cg004G1319500	XP_006298559.1
OG0000553	Cg008G2867400, Cg008G2851700	XP_006281111.1
OG0000553	Cg004G1135200	XP_006298567.1
OG0000555	Cg002G0524800	XP_006289499.1
OG0000555	Cg004G1279400	XP_006297238.2
OG0000556	Cg007G2282000	XP_006300373.1
OG0000556	Cg007G2282800, Cg007G2282200, Cg007G2282100	XP_006301650.1, XP_006300970.1, XP_006300567.1, XP_006301518.1, XP_006301153.1, XP_023644074.1
OG0000557	Cg005G1759000	XP_006295774.1
OG0000561	Cg001G0361600	XP_006283580.2
OG0000561	Cg002G0623100	XP_006291015.1
OG0000561	Cg008G2719500	XP_006287642.1
OG0000562	Cg005G1666300	XP_023640357.1, XP_023640782.1
OG0000562	Cg008G2782500	XP_006288634.1
OG0000563	Cg005G1622000, Cg002G0407100	XP_006293091.1
OG0000563	Cg006G2032000	XP_006306408.1
OG0000564	Cg005G1472300	XP_006295333.1
OG0000565	Cg006G2147600	XP_006307176.1
OG0000566	Cg008G2922600	XP_023643825.1, XP_006301857.1, XP_006301880.2
OG0000567	Cg001G0258600, Cg001G0258700	XP_006301228.1
OG0000568	Cg005G1487400	XP_023640833.1
OG0000569	Cg003G1056500	XP_006282161.1
OG0000569	Cg002G0527400	XP_023639144.1
OG0000569	Cg008G2627200	XP_006287683.1
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	XP_023633431.1, XP_006281770.2
OG0000572	Cg008G2913100	XP_023645110.1
OG0000573	Cg003G0860600, Cg003G0737400	XP_023636527.1
OG0000578	Cg008G2839600	XP_023642289.1
OG0000579	Cg004G1082100	XP_006298764.1
OG0000580	Cg005G1618900	XP_023640384.1
OG0000581	Cg008G2770000	XP_006286089.1
OG0000581	Cg008G2768400	XP_006305248.1
OG0000582	Cg002G0587100	XP_006279365.1, XP_006290972.1
OG0000582	Cg002G0587000	XP_006279387.1, XP_023639269.1
OG0000583	Cg006G1800700	XP_006306947.1
OG0000583	Cg007G2556600	XP_006301908.1
OG0000583	Cg004G1209700	XP_006297150.1
OG0000584	Cg007G2288800	XP_006302364.1
OG0000584	Cg006G1880800, Cg008G2909200	XP_006305038.1
OG0000585	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700	XP_006290149.1, XP_006299146.1, XP_023639070.1
OG0000588	Cg005G1638900	XP_006296522.1, XP_006294917.2, XP_006293402.1
OG0000588	Cg005G1639200, Cg005G1639100	XP_006294909.2
OG0000589	Cg003G0940500	XP_006281068.1
OG0000589	Cg008G2765300	XP_006286565.1, XP_006288511.2
OG0000590	Cg001G0359300	XP_006282597.1
OG0000590	Cg001G0358800	XP_006285761.1
OG0000590	Cg001G0358700	XP_006286496.2, XP_006283698.1
OG0000591	Cg007G2435900	XP_006300773.2, XP_006300799.2, XP_006279182.1
OG0000591	Cg001G0135900	XP_006283180.1
OG0000591	Cg003G0943100	XP_006280048.1
OG0000592	Cg007G2556700	XP_006300599.1
OG0000592	Cg001G0127500	XP_006283149.1
OG0000593	Cg007G2550300	XP_006303021.1
OG0000593	Cg006G1904600, Cg004G1253200	XP_023641172.1, XP_023641173.1
OG0000595	Cg006G1854400, Cg006G1854500	XP_006301531.2
OG0000595	Cg007G2297100	XP_006301074.2
OG0000595	Cg007G2511900	XP_006302485.1
OG0000596	Cg005G1743600	XP_006293874.1
OG0000596	Cg002G0669900	XP_006292532.1
OG0000597	Cg001G0269900, Cg002G0538700, Cg001G0269700	XP_023634247.1
OG0000598	Cg001G0049800	XP_006297788.1
OG0000599	Cg001G0010300	XP_006284805.1
OG0000601	Cg006G2162600	XP_006303259.1
OG0000602	Cg001G0075300	XP_023635090.1
OG0000603	Cg001G0250900	XP_023635023.1
OG0000604	Cg001G0387500	XP_006284608.1
OG0000604	Cg001G0145900, Cg003G0909500	XP_006282715.2
OG0000605	Cg003G0707100, Cg014G3048400	XP_006288016.1
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	XP_006288028.1
OG0000606	Cg008G2957800	XP_006279896.1
OG0000609	Cg004G1405600	XP_006299159.1
OG0000609	Cg004G1405800	XP_006299047.1
OG0000613	Cg002G0494900	XP_023638663.1
OG0000613	Cg004G1157600	XP_006297006.1
OG0000613	Cg008G2604600	XP_006287085.1
OG0000615	Cg007G2324700	XP_006290636.1
OG0000616	Cg001G0091900	XP_006282852.1
OG0000616	Cg006G2071400	XP_006304509.1
OG0000617	Cg008G2630600	XP_006287716.1
OG0000617	Cg008G2630800	XP_023636468.1
OG0000617	Cg008G2630700, Cg005G1669000	XP_006289527.2
OG0000618	Cg008G2585500	XP_006288633.1
OG0000618	Cg004G1177500	XP_006299992.1
OG0000619	Cg006G1781400	XP_023645942.1, XP_023645936.1, XP_023645933.1
OG0000620	Cg001G0285200	XP_006282975.2
OG0000620	Cg008G2948100	XP_006281703.2
OG0000621	Cg002G0447400	XP_023638646.1
OG0000621	Cg002G0447700	XP_006292921.1
OG0000622	Cg003G0997100	XP_006281217.1
OG0000623	Cg004G1416200	XP_023642075.1
OG0000623	Cg002G0516500	XP_006292747.1
OG0000623	Cg001G0038700	XP_006284367.1
OG0000624	Cg005G1492000	XP_023640427.1
OG0000625	Cg004G1193700	XP_006298063.2
OG0000625	Cg006G1785900	XP_023644511.1, XP_006285516.1, XP_006305841.2, XP_006301562.1, XP_006303103.2
OG0000626	Cg006G2132700	XP_006307305.1
OG0000627	Cg007G2302900	XP_006300628.2
OG0000627	Cg007G2303100, Cg007G2303000	XP_023643541.1
OG0000628	Cg008G2868500	XP_023633722.1, XP_023635373.1
OG0000628	Cg001G0063400, Cg001G0063500	XP_006285227.2
OG0000630	Cg008G2854100, Cg001G0346500, Cg008G2869900, Cg008G2854200	XP_006305364.1
OG0000635	Cg003G0998100	XP_006282092.1
OG0000635	Cg006G2183300, Cg006G2183400	XP_006307224.1, XP_006305882.1
OG0000636	Cg003G0989100	XP_006281389.1
OG0000636	Cg001G0278600	XP_023639231.1, XP_023634554.1, XP_006306379.1, XP_006301929.1, XP_006301392.1
OG0000637	Cg002G0568900	XP_006291822.1
OG0000637	Cg003G0989000	XP_006279700.1
OG0000637	Cg002G0490200	XP_006291831.1
OG0000638	Cg003G0988800	XP_023640155.1
OG0000638	Cg002G0568800	XP_006292540.1
OG0000638	Cg002G0568700	XP_006291954.1
OG0000639	Cg002G0414400	XP_006290834.1
OG0000639	Cg005G1466800	XP_006293934.1
OG0000640	Cg001G0109100	XP_006285219.1
OG0000641	Cg003G0955100	XP_023639830.1
OG0000641	Cg001G0108600	XP_006284576.2
OG0000641	Cg004G1435200	XP_006298806.1
OG0000642	Cg005G1464800	XP_023640852.1
OG0000642	Cg005G1464900	XP_006293455.1
OG0000643	Cg008G2601200	XP_023635831.1, XP_006299411.2
