Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0000257	Cg008G2969000	XP_002887614.1
OG0000257	Cg007G2529400	XP_020871178.1
OG0000259	Cg004G1246900	XP_020887741.1, XP_002883112.2
OG0000269	Cg003G0987700	XP_002864649.1
OG0000269	Cg002G0567300	XP_020881938.1, XP_002877465.1
OG0000269	Cg007G2309100	XP_002888167.1
OG0000269	Cg005G1638700	XP_020883555.1
OG0000275	Cg003G1065200	XP_002866883.1
OG0000275	Cg008G2833500	XP_002886688.1, XP_002872307.1, XP_020879009.1, XP_020879174.1
OG0000276	Cg005G1682300	XP_020887762.1, XP_020881628.1, XP_020878929.1, XP_020879276.1, XP_020876981.1, XP_020890967.1
OG0000276	Cg002G0614200	XP_020884761.1, XP_020873738.1, XP_020888557.1
OG0000277	Cg006G2066500	XP_020867393.1
OG0000278	Cg001G0332400	XP_020875511.1
OG0000278	Cg001G0336600	XP_002870549.2
OG0000278	Cg001G0333000, Cg001G0333100, Cg001G0332700	XP_002870533.1, XP_002870532.1
OG0000278	Cg001G0332500, Cg001G0337400	XP_020875512.1, XP_020873117.1, XP_020875510.1
OG0000279	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	XP_020880901.1, XP_020870359.1, XP_002865312.2, XP_020879319.1, XP_002865311.2
OG0000282	Cg001G0182000	XP_020873572.1, XP_020873565.1
OG0000283	Cg007G2481000, Cg004G1350900	XP_020891714.1
OG0000284	Cg005G1669400, Cg004G1304800, Cg003G0797700, Cg002G0455700	XP_020875872.1, XP_020884755.1, XP_020890746.1, XP_020887760.1, XP_020890788.1, XP_020865743.1
OG0000284	Cg004G1433800, Cg002G0598700, Cg001G0028400, Cg006G1870000, Cg003G0941700, Cg001G0282200, Cg001G0383900, Cg006G1945100, Cg008G2850200	XP_020870361.1, XP_020870665.1, XP_020881798.1, XP_020872647.1, XP_020871484.1, XP_020869117.1
OG0000284	Cg005G1660200	XP_020881832.1
OG0000285	Cg001G0190700	XP_002867852.2
OG0000285	Cg003G0706200, Cg014G3049300, Cg003G0711400, Cg014G3044400	XP_020873335.1, XP_020881884.1, XP_020873355.1
OG0000285	Cg001G0130400	XP_020873274.1
OG0000286	Cg008G2943000	XP_002863596.2
OG0000286	Cg006G1979100	XP_002867613.2
OG0000289	Cg005G1600000	XP_020872389.1
OG0000289	Cg013G3025500, Cg036G3082600	XP_020885124.1
OG0000290	Cg007G2262300	XP_020890821.1
OG0000290	Cg001G0390300	XP_020874287.1
OG0000291	Cg004G1343300, Cg004G1337600	XP_002883696.1, XP_020886867.1, XP_002883695.1
OG0000291	Cg004G1343900, Cg004G1343800, Cg004G1343500	XP_002883688.1
OG0000294	Cg008G2721100	XP_020879531.1, XP_020876591.1, XP_020869571.1
OG0000294	Cg008G2713400	XP_020879520.1
OG0000295	Cg006G1876600	XP_020866817.1, XP_020866818.1
OG0000295	Cg006G1996000	XP_020870970.1
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	XP_020874639.1, XP_002864614.1
OG0000296	Cg003G0978500	XP_020871535.1, XP_020871085.1, XP_020871516.1, XP_020871467.1, XP_020871600.1, XP_020871468.1, XP_020871433.1, XP_020870866.1, XP_020879394.1
OG0000296	Cg003G0978400	XP_020869658.1
OG0000298	Cg006G1934800, Cg006G1935200	XP_002885936.1, XP_002891052.1, XP_020866089.1, XP_020866347.1
OG0000298	Cg006G1935400	XP_002891050.1
OG0000300	Cg003G0899400	XP_020890816.1
OG0000301	Cg005G1482700	XP_020884774.1
OG0000304	Cg003G0745900	XP_020877194.1
OG0000305	Cg006G2092900	XP_002890206.2
OG0000305	Cg005G1528100	XP_002893940.1, XP_020885575.1, XP_020884760.1, XP_002874576.1
OG0000307	Cg004G1326000, Cg004G1326100	XP_020889281.1
OG0000312	Cg001G0335800, Cg006G1899900	XP_020877328.1, XP_020890954.1, XP_020880748.1
OG0000314	Cg002G0641200, Cg006G1940900	XP_020879586.1
OG0000314	Cg008G2865300, Cg005G1640900, Cg002G0646700, Cg005G1640800	XP_020889577.1
OG0000315	Cg004G1324900, Cg004G1325300	XP_020868525.1, XP_002891073.1
OG0000318	Cg007G2467300	XP_020890540.1
OG0000318	Cg006G2217500	XP_002885626.2
OG0000320	Cg004G1332200	XP_020875403.1
OG0000321	Cg004G1262800, Cg006G1832400	XP_020866713.1
OG0000321	Cg007G2375700	XP_002886753.1
OG0000322	Cg003G0970300	XP_020871126.1, XP_020871462.1, XP_020865960.1
OG0000323	Cg007G2498700	XP_020865749.1
OG0000325	Cg006G2219100	XP_002892239.1
OG0000325	Cg006G2219000	XP_002889523.1
OG0000327	Cg001G0204800	XP_002867931.1
OG0000328	Cg004G1277500	XP_020886039.1
OG0000328	Cg004G1277100, Cg007G2310000	XP_020886036.1
OG0000328	Cg004G1277400	XP_020871918.1
OG0000328	Cg004G1277200, Cg004G1294900	XP_020886261.1, XP_020871911.1
OG0000329	Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300	XP_002870813.1
OG0000330	Cg007G2499400, Cg007G2499500	XP_002887463.1
OG0000330	Cg007G2499300	XP_002887457.1
OG0000330	Cg006G2088700	XP_002890238.1
OG0000331	Cg014G3041700, Cg003G0713900	XP_020877038.1
OG0000331	Cg006G2241100	XP_020867795.1
OG0000331	Cg004G1239000	XP_020889164.1
OG0000332	Cg007G2289700	XP_020890049.1, XP_020890052.1, XP_002886541.2
OG0000332	Cg007G2289800	XP_020890044.1
OG0000332	Cg007G2289200	XP_020890039.1, XP_020890057.1
OG0000335	Cg002G0427600	XP_020882480.1
OG0000339	Cg001G0284600	XP_020877153.1
OG0000341	Cg006G1845700, Cg006G1845600	XP_002891297.2, XP_020866157.1
OG0000341	Cg006G1845900	XP_020866874.1
OG0000342	Cg004G1240600	XP_020884394.1, XP_020889163.1
OG0000342	Cg004G1238000	XP_020889160.1
OG0000342	Cg003G0793700, Cg003G0794400	XP_002883067.1, XP_020889176.1
OG0000345	Cg008G2662100	XP_020877760.1
OG0000345	Cg008G2933100	XP_020868529.1, XP_002865409.1
OG0000345	Cg006G2224300, Cg008G2662200	XP_002892204.1
OG0000346	Cg002G0494100	XP_002876198.1
OG0000346	Cg002G0591900	XP_002877328.1
OG0000346	Cg002G0665500	XP_002875312.1
OG0000346	Cg002G0665600	XP_002876953.1
OG0000346	Cg002G0494000	XP_002876199.1
OG0000347	Cg005G1469700	XP_020885426.1
OG0000347	Cg002G0416000	XP_020881574.1
OG0000347	Cg001G0169800	XP_020873658.1
OG0000347	Cg006G2250500	XP_020869191.1
OG0000347	Cg014G3053800, Cg003G0702200	XP_002872953.1
OG0000348	Cg004G1340700	XP_020880367.1
OG0000349	Cg003G0986800, Cg003G0986900	XP_020871263.1
OG0000349	Cg003G0987000	XP_020871256.1
OG0000351	Cg004G1178000, Cg007G2394900, Cg007G2394800, Cg007G2394700, Cg007G2395000, Cg007G2395200, Cg007G2395300, Cg007G2395100, Cg007G2395400, Cg007G2394500, Cg007G2415000, Cg007G2415100, Cg007G2415400, Cg007G2394400, Cg007G2415700, Cg007G2413800, Cg007G2414400, Cg007G2414600, Cg007G2414200, Cg007G2415200, Cg007G2414900, Cg007G2415500, Cg007G2414700, Cg007G2394600, Cg007G2415300, Cg007G2414000, Cg007G2413900, Cg007G2414800, Cg007G2394300, Cg007G2394200, Cg007G2416100	XP_020885147.1, XP_002880843.1
OG0000355	Cg003G0995200	XP_002864686.1
OG0000355	Cg001G0035500	XP_020875559.1
OG0000357	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800	XP_002893588.2, XP_002890838.2
OG0000357	Cg005G1588700	XP_002879498.1
OG0000359	Cg003G0926700	XP_020866009.1
OG0000359	Cg001G0126400	XP_020875469.1
OG0000363	Cg001G0257100	XP_002865585.1
OG0000363	Cg002G0644500	XP_002875500.1
OG0000363	Cg006G1783200	XP_020867799.1
OG0000363	Cg007G2555900	XP_020865762.1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	XP_020886529.1
OG0000364	Cg005G1525600, Cg005G1524700	XP_002881726.1, XP_002879874.1, XP_002881728.1
OG0000365	Cg006G2014900	XP_002890663.1
OG0000365	Cg006G2015100	XP_002890659.1
OG0000367	Cg008G2714400	XP_002873703.2, XP_002873704.2
OG0000368	Cg002G0561600	XP_020880212.1
OG0000368	Cg002G0562400	XP_002877501.1
OG0000368	Cg002G0561500, Cg002G0561400	XP_002877506.1, XP_020880210.1
OG0000368	Cg002G0560400	XP_020879738.1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	XP_020871775.1, XP_020877424.1, XP_020872669.1, XP_020890208.1, XP_020877244.1, XP_020881008.1, XP_020890264.1
OG0000371	Cg004G1365900, Cg006G1943300, Cg007G2391700	XP_020875171.1
OG0000371	Cg001G0311500	XP_020881802.1
OG0000376	Cg007G2295400, Cg007G2295800	XP_002886599.1
OG0000376	Cg007G2295700	XP_020890101.1
OG0000377	Cg001G0027900	XP_020873168.1
OG0000377	Cg001G0028200	XP_020874750.1
OG0000377	Cg001G0028100	XP_002866955.2
OG0000379	Cg002G0687400	XP_020879860.1
OG0000379	Cg002G0485400	XP_002877959.1
OG0000379	Cg007G2282900	XP_020879861.1
OG0000379	Cg007G2283000	XP_020891047.1
OG0000380	Cg002G0542500	XP_020867728.1
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	XP_002889204.1
OG0000381	Cg005G1596000	XP_002875493.1
OG0000382	Cg008G2911100, Cg014G3033300	XP_002872840.1, XP_002872839.1
OG0000382	Cg003G0721900, Cg014G3033400	XP_020876136.1
OG0000382	Cg005G1556300	XP_020882973.1
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	XP_020870142.1
OG0000383	Cg002G0481200	XP_020880743.1, XP_002877115.2, XP_002877989.2, XP_020879875.1
OG0000384	Cg008G2978800	XP_002863381.1
OG0000384	Cg008G2979000	XP_002863379.1
OG0000384	Cg008G2978900, Cg002G0581400	XP_002863380.1
OG0000388	Cg002G0582500	XP_002885216.1
OG0000388	Cg008G2791800	XP_002872057.1
OG0000390	Cg006G2042700	XP_020870868.1
OG0000391	Cg008G2730400	XP_020877326.1, XP_020875884.1
OG0000392	Cg006G2094500	XP_002890198.2
OG0000392	Cg001G0314800, Cg001G0150700	XP_020873585.1, XP_020873586.1
OG0000393	Cg001G0360200, Cg001G0359400	XP_002868798.2, XP_002868743.1, XP_002868742.1, XP_002868745.2
OG0000395	Cg006G2123300	XP_020870862.1
OG0000395	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300	XP_002885959.1
OG0000395	Cg006G2123400	XP_020869724.1
OG0000397	Cg004G1408400, Cg004G1407400	XP_020888360.1
OG0000399	Cg006G2240300	XP_002889409.1
OG0000399	Cg007G2336800	XP_020868304.1
OG0000399	Cg006G2172500	XP_020867895.1
OG0000402	Cg003G1060100	XP_020885507.1
OG0000402	Cg003G1060300	XP_002865045.1
OG0000402	Cg003G1060200	XP_020885516.1
OG0000405	Cg004G1207200	XP_002885048.2
OG0000405	Cg006G1933600	XP_020866111.1
OG0000405	Cg004G1207300	XP_020886617.1
OG0000406	Cg003G0989200, Cg006G2186200	XP_002892419.1, XP_002875761.1, XP_002866354.1
OG0000407	Cg006G2233500	XP_020870312.1
OG0000407	Cg006G2015800	XP_002890652.1
OG0000409	Cg006G1989000	XP_002891138.1, XP_020868242.1
OG0000409	Cg006G1989100, Cg006G1989400	XP_020868889.1, XP_020868885.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800	XP_002878793.1, XP_002878935.1, XP_020883505.1, XP_020883097.1
OG0000411	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	XP_002878760.1, XP_002863681.1
OG0000412	Cg008G2729800	XP_020877332.1
OG0000412	Cg001G0336400	XP_002870545.1
OG0000412	Cg007G2424400	XP_020891044.1
OG0000412	Cg004G1243600	XP_020889182.1
OG0000413	Cg004G1196800	XP_002882837.2
OG0000413	Cg006G1789400	XP_002894496.1
OG0000413	Cg004G1196700	XP_002882836.2
OG0000413	Cg008G2862700, Cg008G2848300	XP_020890494.1
OG0000414	Cg007G2278800	XP_020865813.1
OG0000414	Cg004G1355800	XP_020887850.1
OG0000414	Cg001G0257700	XP_020875754.1
OG0000419	Cg005G1580600	XP_002881384.2, XP_020884735.1
OG0000420	Cg005G1505100	XP_002879993.1
OG0000420	Cg008G2828400	XP_002874367.1
OG0000420	Cg008G2687800	XP_020879290.1
OG0000421	Cg003G0909400	XP_020879107.1
OG0000421	Cg001G0137300	XP_002869603.1
OG0000421	Cg003G0948500	XP_020871919.1, XP_020871160.1
OG0000424	Cg003G0934600	XP_002864349.1
OG0000424	Cg001G0130900	XP_002867518.1
OG0000428	Cg001G0245000, Cg005G1713000, Cg008G2856200	XP_002862473.2
OG0000429	Cg002G0441000	XP_002891988.1
OG0000430	Cg001G0184100	XP_002869850.1
OG0000430	Cg003G0855500, Cg003G0741900	XP_002874805.1
OG0000430	Cg007G2284200	XP_020891025.1
OG0000430	Cg004G1345700	XP_002885799.1
OG0000431	Cg007G2305800	XP_002885960.2
OG0000431	Cg007G2292300	XP_002888099.1
OG0000432	Cg006G1844700	XP_020866653.1, XP_020869736.1
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	XP_020873782.1, XP_002869578.2, XP_020873778.1, XP_002869577.1
OG0000434	Cg006G1918600	XP_002893854.1
OG0000436	Cg002G0569200	XP_020880865.1
OG0000436	Cg003G0989600	XP_002864656.1
OG0000436	Cg003G0989700	XP_002864657.2
OG0000436	Cg002G0569300	XP_020880864.1
OG0000437	Cg001G0140500	XP_020871534.1, XP_020873821.1
OG0000437	Cg004G1434600	XP_002886024.1
OG0000438	Cg002G0595900	XP_020882264.1, XP_020882053.1, XP_020882473.1, XP_020881200.1, XP_020882093.1
OG0000439	Cg007G2488100	XP_002887396.1
OG0000439	Cg008G2633900	XP_020891685.1, XP_002871200.1, XP_020888125.1
OG0000440	Cg008G2848800, Cg008G2863700, Cg008G2848900	XP_002863939.2
OG0000442	Cg003G1003800	XP_020889161.1
OG0000442	Cg002G0405900, Cg005G1455600	XP_020883079.1, XP_002876673.1, XP_020872236.1, XP_020874721.1
OG0000443	Cg001G0079100	XP_002869276.1
OG0000443	Cg005G1729000	XP_002878859.1
OG0000443	Cg008G2679500	XP_002871465.1
OG0000443	Cg008G2810300	XP_002874255.1
OG0000444	Cg005G1618300	XP_002881172.1
OG0000444	Cg002G0432100	XP_002876506.1
OG0000444	Cg006G2204700	XP_002889581.1
OG0000445	Cg008G2794000	XP_002874145.1
OG0000445	Cg002G0538400	XP_020872123.1
OG0000446	Cg008G2784200	XP_020879288.1
OG0000448	Cg002G0634900	XP_020881240.1
OG0000448	Cg001G0291100, Cg002G0634600	XP_020881129.1
OG0000449	Cg005G1709300	XP_020880507.1, XP_020884444.1
OG0000449	Cg002G0436700	XP_020880524.1
OG0000449	Cg004G1092100	XP_020888699.1, XP_020887488.1
OG0000450	Cg008G2934300	XP_020873949.1, XP_020871028.1, XP_020874927.1, XP_020871029.1
OG0000451	Cg001G0182900	XP_020872570.1
OG0000451	Cg007G2304500, Cg007G2304600	XP_020890146.1, XP_020890731.1, XP_020891235.1
OG0000451	Cg005G1452000	XP_020869855.1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	XP_002881278.1
OG0000458	Cg006G1986400	XP_002893548.1
OG0000458	Cg006G1986200	XP_020869685.1
OG0000458	Cg006G1986600, Cg006G1986700, Cg006G1986500	XP_002893547.1
OG0000459	Cg006G1816800	XP_020866836.1
OG0000460	Cg004G1195400	XP_020886129.1
OG0000460	Cg003G0954600	XP_002864463.1
OG0000463	Cg006G1916900	XP_020868804.1
OG0000463	Cg002G0564400, Cg004G1391200	XP_020873036.1, XP_020882627.1
OG0000464	Cg006G2243700	XP_002892092.1
OG0000466	Cg003G0733700, Cg003G0864700	XP_020877209.1, XP_020876487.1
OG0000466	Cg004G1118900, Cg004G1119000	XP_002884527.1
OG0000467	Cg008G2809700, Cg008G2810500	XP_020876275.1
OG0000467	Cg008G2810700	XP_020876106.1
OG0000468	Cg005G1559000	XP_002881642.1
OG0000468	Cg005G1571200	XP_020884707.1
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	XP_020880610.1, XP_002863455.1, XP_020875079.1
OG0000470	Cg001G0249200	XP_002870105.1
OG0000470	Cg001G0212600, Cg001G0228700	XP_002870167.2, XP_002868068.1
OG0000471	Cg001G0275900	XP_020875496.1
OG0000471	Cg001G0274700	XP_020874091.1, XP_020874090.1, XP_020874394.1
OG0000472	Cg006G1852500, Cg006G1852400	XP_020874199.1, XP_002886436.2
OG0000473	Cg006G2256500	XP_020866566.1
OG0000473	Cg006G2256600	XP_002892018.2
OG0000473	Cg005G1556400	XP_002881545.2
OG0000474	Cg006G2224000	XP_020870451.1
OG0000474	Cg008G2932300	XP_020886615.1
OG0000474	Cg004G1435300	XP_002870188.2
OG0000475	Cg001G0281200, Cg003G0806900	XP_020875636.1, XP_020886805.1
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	XP_020890091.1
OG0000476	Cg008G2824600, Cg008G2823100	XP_002874408.2, XP_002874407.2, XP_002872250.1
OG0000477	Cg003G1015900	XP_002864799.1
OG0000477	Cg002G0683200	XP_020879966.1
OG0000477	Cg006G2119800	XP_020868927.1
OG0000478	Cg004G1101300, Cg004G1101400	XP_002883482.1, XP_002883015.1
OG0000480	Cg002G0686500	XP_020881109.1
OG0000481	Cg007G2316200	XP_002888218.1
OG0000481	Cg006G2163200	XP_020870476.1
OG0000481	Cg006G2163300	XP_002889784.1
OG0000482	Cg007G2492700, Cg007G2492600	XP_002887427.2, XP_002887426.1
OG0000483	Cg008G2838300, Cg008G2881400	XP_020880400.1
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	XP_020877847.1, XP_020876157.1
OG0000484	Cg001G0099600	XP_002867356.1
OG0000484	Cg001G0099700	XP_020875370.1, XP_020889704.1, XP_020865687.1
OG0000485	Cg001G0170000	XP_020873524.1
OG0000485	Cg001G0170200, Cg001G0170300	XP_002867713.1, XP_020873851.1
OG0000485	Cg001G0170100	XP_020873533.1, XP_020873527.1
OG0000485	Cg002G0629300	XP_020887561.1
OG0000485	Cg001G0169900	XP_002867710.1
OG0000486	Cg006G2077700, Cg006G2077400	XP_020866607.1, XP_020869582.1
OG0000492	Cg002G0480000	XP_002877995.1
OG0000492	Cg005G1604600	XP_002881246.1
OG0000492	Cg005G1542600	XP_020884576.1
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	XP_002870726.2, XP_020872955.1
OG0000494	Cg002G0505000	XP_020880991.1
OG0000494	Cg002G0502700	XP_002876154.1, XP_020873021.1, XP_002868464.1
OG0000494	Cg002G0502600	XP_002876155.1
OG0000495	Cg007G2505700	XP_020881774.1, XP_020889600.1
OG0000496	Cg002G0550000, Cg002G0550200	XP_020879676.1
OG0000496	Cg002G0550400	XP_002875861.1
OG0000496	Cg002G0549900	XP_020879671.1
OG0000497	Cg007G2497600	XP_002888890.1
OG0000497	Cg004G1199900	XP_002884997.1
OG0000497	Cg006G1791500	XP_002891805.1
OG0000499	Cg006G2009700	XP_002893426.1
OG0000499	Cg004G1270900	XP_020886192.1
OG0000500	Cg007G2437500, Cg001G0350900	XP_002888576.1
OG0000501	Cg006G1943100	XP_020868025.1
OG0000501	Cg006G1943000	XP_002891021.1, XP_002891022.1
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	XP_002868731.1, XP_002868732.1
OG0000502	Cg001G0361400, Cg001G0361500	XP_002868730.1
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700	XP_002884052.1
OG0000506	Cg008G2642900	XP_002871248.1
OG0000507	Cg008G2839700	XP_002889590.2
OG0000509	Cg001G0239400	XP_020872643.1
OG0000509	Cg001G0239300	XP_020873980.1
OG0000509	Cg006G1849600	XP_020873979.1
OG0000510	Cg001G0374100	XP_020874381.1
OG0000510	Cg001G0373900, Cg001G0374000	XP_002868665.1
OG0000517	Cg008G2734600	XP_020878209.1, XP_020878217.1
OG0000518	Cg008G2691300	XP_020879072.1
OG0000519	Cg007G2307700	XP_020881302.1
OG0000519	Cg005G1626000, Cg005G1626100	XP_020884708.1
OG0000520	Cg006G2137100	XP_020869507.1
OG0000521	Cg003G0877500, Cg003G0829700	XP_020872031.1, XP_020889288.1, XP_020890340.1
OG0000522	Cg008G2598200	XP_020879507.1
OG0000522	Cg005G1538400	XP_020882284.1
OG0000522	Cg004G1154500	XP_020887260.1
OG0000523	Cg005G1739800, Cg005G1739700, Cg005G1739300	XP_002880613.1
OG0000523	Cg005G1739500	XP_020885839.1
OG0000523	Cg001G0086500	XP_020872308.1
OG0000524	Cg003G0755700	XP_020877185.1
OG0000524	Cg003G0755600, Cg003G0755500	XP_020876070.1
OG0000525	Cg005G1498900	XP_020884979.1
OG0000526	Cg008G2751600	XP_002871832.2, XP_020879209.1
OG0000526	Cg008G2751500	XP_002871830.1
OG0000529	Cg007G2309800	XP_020889699.1
OG0000529	Cg005G1616800	XP_002881180.1
OG0000529	Cg005G1629800	XP_002881091.1, XP_002879261.1
OG0000531	Cg008G2807300, Cg008G2806900	XP_020878888.1
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	XP_002887117.1, XP_002887118.1, XP_002887739.2
OG0000535	Cg006G2037200	XP_002863775.1, XP_020871125.1
OG0000536	Cg007G2348700, Cg001G0329500	XP_020872287.1
OG0000536	Cg001G0329600	XP_020872147.1
OG0000536	Cg003G0746800	XP_002872671.2
OG0000537	Cg004G1142700	XP_002884668.1
OG0000537	Cg008G2881500	XP_002865611.1
OG0000539	Cg005G1640600	XP_002879211.1
OG0000540	Cg005G1622400	XP_020885332.1
OG0000542	Cg006G2159400	XP_002892571.1
OG0000542	Cg007G2309500	XP_020890319.1
OG0000542	Cg007G2470000	XP_020890158.1
OG0000543	Cg008G2954100	XP_020887678.1, XP_002865296.1, XP_002862977.1
OG0000543	Cg008G2953600	XP_002865287.1
OG0000543	Cg008G2953900	XP_020866204.1, XP_020874248.1
OG0000546	Cg008G2605100	XP_002871030.1
OG0000547	Cg005G1493600	XP_020884057.1
OG0000547	Cg005G1493900	XP_020883675.1
OG0000547	Cg005G1493700	XP_002881916.1
OG0000548	Cg005G1754100	XP_002880513.2
OG0000549	Cg005G1602400	XP_020883977.1, XP_020871115.1
OG0000549	Cg005G1602500	XP_020883976.1
OG0000552	Cg002G0442400	XP_002878194.1
OG0000553	Cg004G1319500	XP_002883564.1
OG0000553	Cg008G2867400, Cg008G2851700	XP_020871352.1
OG0000553	Cg004G1135200	XP_020887613.1
OG0000554	Cg003G0748800, Cg003G0748900	XP_020877739.1, XP_002874777.1, XP_002874776.1
OG0000555	Cg002G0524800	XP_020876774.1
OG0000555	Cg004G1279400	XP_020886754.1
OG0000556	Cg007G2282000	XP_002886484.1
OG0000556	Cg007G2282800, Cg007G2282200, Cg007G2282100	XP_002888035.1, XP_002886008.1, XP_002888051.1, XP_020891226.1
OG0000557	Cg005G1759000	XP_002878651.1
OG0000557	Cg005G1759100	XP_020884040.1, XP_020884041.1
OG0000558	Cg007G2346100	XP_020883532.1
OG0000561	Cg001G0361600	XP_002870795.1
OG0000561	Cg002G0623100	XP_020880450.1
OG0000561	Cg008G2719500	XP_020876582.1
OG0000562	Cg005G1666300	XP_020885321.1
OG0000562	Cg008G2782500	XP_002874070.1
OG0000563	Cg005G1622000, Cg002G0407100	XP_020880151.1
OG0000563	Cg006G2032000	XP_020868824.1
OG0000564	Cg009G2987700, Cg008G2887400	XP_002878361.1
OG0000564	Cg005G1472300	XP_002865574.1
OG0000565	Cg006G2147600	XP_020868354.1
OG0000566	Cg008G2922600	XP_002894690.1, XP_020890851.1
OG0000568	Cg005G1487500	XP_020885317.1
OG0000569	Cg003G1056500	XP_002865016.1
OG0000569	Cg002G0527400	XP_020881754.1
OG0000569	Cg008G2627200	XP_020875970.1
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	XP_020871469.1, XP_002864594.1, XP_002880870.1, XP_002880867.1, XP_002866322.1, XP_020871253.1, XP_002875790.2
OG0000571	Cg004G1153500	XP_020889770.1
OG0000572	Cg008G2913100	XP_020871877.1, XP_020891345.1, XP_020868608.1
OG0000573	Cg003G0860600, Cg003G0737400	XP_020876411.1, XP_020876410.1
OG0000578	Cg008G2839600	XP_020879802.1, XP_020881205.1
OG0000579	Cg004G1082100	XP_020888951.1
OG0000580	Cg005G1618900	XP_002879320.2
OG0000581	Cg008G2770000	XP_020878284.1
OG0000581	Cg008G2768400	XP_020869884.1, XP_020876143.1, XP_002871935.1
OG0000582	Cg002G0587100	XP_002875671.2
OG0000582	Cg002G0587000	XP_020881782.1, XP_020882209.1
OG0000583	Cg006G1800700	XP_020867140.1
OG0000583	Cg007G2556600	XP_020890438.1
OG0000583	Cg004G1209700	XP_020886636.1
