Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0000169	Cg003G0905500, Cg003G0905700	XP_013601108.1, XP_013588901.1
OG0000170	Cg002G0419600	XP_013634565.1
OG0000170	Cg005G1474000	XP_013635993.1
OG0000171	Cg003G0916500	XP_013613316.1
OG0000171	Cg007G2262400	XP_013606344.1
OG0000171	Cg004G1402700	XP_013599341.1
OG0000171	Cg003G0949800	XP_013622226.1, XP_013621604.1, XP_013606619.1
OG0000171	Cg004G1146700	XP_013617767.1, XP_013622635.1, XP_013638468.1
OG0000171	Cg001G0123300	XP_013600456.1, XP_013639325.1
OG0000173	Cg001G0073600	XP_013639134.1, XP_013594296.1, XP_013638871.1, XP_013597272.1, XP_013639133.1, XP_013600811.1, XP_013617123.1
OG0000173	Cg002G0675000	XP_013608204.1, XP_013612750.1
OG0000174	Cg007G2342000, Cg002G0629800, Cg002G0560800, Cg001G0362900, Cg003G0991500, Cg001G0283900, Cg007G2346200	XP_013612859.1
OG0000175	Cg006G2031400, Cg007G2474600	XP_013615623.1, XP_013598255.1, XP_013638007.1, XP_013591469.1
OG0000175	Cg008G2710700	XP_013606531.1
OG0000177	Cg006G2054700	XP_013593246.1
OG0000178	Cg003G0742900, Cg003G0743000	XP_013606260.1, XP_013606263.1
OG0000178	Cg006G1925200	XP_013626923.1
OG0000178	Cg006G1925100	XP_013624075.1
OG0000178	Cg003G0802700, Cg003G0803500	XP_013610263.1, XP_013610612.1
OG0000182	Cg002G0405500, Cg002G0498500	XP_013621200.1
OG0000183	Cg001G0339800, Cg007G2426600	XP_013591852.1
OG0000183	Cg005G1681400	XP_013631799.1
OG0000185	Cg003G1044200	XP_013617945.1, XP_013619324.1, XP_013620145.1
OG0000185	Cg004G1189300	XP_013597874.1, XP_013597872.1
OG0000188	Cg004G1107000	XP_013615621.1, XP_013639409.1, XP_013584998.1, XP_013592108.1, XP_013610533.1
OG0000189	Cg004G1414100	XP_013629002.1, XP_013604425.1, XP_013594142.1, XP_013584461.1, XP_013584411.1, XP_013598034.1
OG0000189	Cg001G0051000	XP_013611367.1
OG0000191	Cg005G1682000, Cg007G2302000, Cg006G1951500	XP_013617660.1, XP_013639580.1, XP_013624150.1, XP_013594457.1, XP_013583321.1, XP_013607557.1
OG0000191	Cg007G2389300, Cg007G2329300	XP_013607937.1, XP_013639525.1, XP_013624910.1, XP_013639513.1, XP_013589120.1, XP_013613560.1, XP_013639535.1, XP_013632863.1, XP_013617204.1, XP_013639530.1, XP_013607683.1, XP_013617084.1, XP_013624425.1, XP_013601720.1, XP_013583342.1, XP_013617742.1, XP_013639676.1, XP_013633455.1, XP_013608352.1, XP_013595004.1, XP_013608294.1, XP_013589192.1, XP_013634745.1, XP_013616975.1, XP_013628601.1, XP_013594724.1, XP_013601284.1
OG0000192	Cg006G2127500	XP_013597957.1
OG0000193	Cg006G1859600, Cg006G1859800, Cg006G1859900, Cg006G1859400	XP_013585027.1
OG0000193	Cg006G1948300	XP_013583418.1
OG0000195	Cg004G1434800, Cg004G1435000, Cg004G1433700, Cg004G1435100, Cg004G1434700	XP_013594316.1
OG0000195	Cg003G0990000, Cg002G0555700	XP_013623836.1
OG0000195	Cg003G0787800	XP_013587159.1
OG0000195	Cg003G0788000	XP_013584619.1, XP_013584319.1, XP_013628002.1
OG0000196	Cg001G0390600	XP_013632231.1
OG0000196	Cg001G0387900, Cg001G0387800, Cg001G0388400	XP_013595078.1
OG0000197	Cg001G0339500	XP_013615432.1
OG0000197	Cg001G0205400	XP_013591070.1
OG0000197	Cg001G0205300, Cg001G0205200	XP_013614096.1
OG0000198	Cg006G2113800, Cg006G2113700	XP_013601824.1
OG0000199	Cg014G3034400, Cg008G2903900, Cg014G3034300, Cg003G0721100, Cg003G0721200, Cg014G3034200	XP_013601305.1, XP_013628081.1
OG0000200	Cg006G2210500	XP_013587517.1, XP_013639109.1, XP_013603884.1, XP_013600986.1
OG0000200	Cg006G1985400	XP_013639466.1
OG0000200	Cg006G2210600	XP_013603075.1, XP_013587514.1, XP_013584831.1
OG0000200	Cg006G1857600	XP_013625101.1
OG0000200	Cg006G1857700	XP_013639491.1, XP_013626397.1
OG0000203	Cg002G0442000	XP_013588854.1
OG0000203	Cg002G0441200	XP_013603307.1, XP_013600272.1, XP_013604009.1
OG0000203	Cg002G0441400	XP_013591322.1, XP_013632132.1, XP_013632130.1
OG0000203	Cg002G0441500	XP_013615611.1, XP_013589365.1, XP_013589367.1
OG0000205	Cg006G1892500	XP_013624495.1, XP_013601133.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013631066.1, XP_013617851.1, XP_013608335.1, XP_013617782.1, XP_013617509.1, XP_013613471.1, XP_013615485.1, XP_013628376.1, XP_013633176.1, XP_013614762.1, XP_013633240.1, XP_013632486.1, XP_013624014.1, XP_013613857.1, XP_013628317.1, XP_013614970.1, XP_013632966.1, XP_013639350.1, XP_013639489.1, XP_013633174.1
OG0000209	Cg008G2968000	XP_013594256.1
OG0000209	Cg008G2670300, Cg008G2670600, Cg008G2677700	XP_013584290.1
OG0000209	Cg008G2772200	XP_013597375.1
OG0000210	Cg005G1646400, Cg005G1480200	XP_013632427.1
OG0000210	Cg002G0423700	XP_013589389.1
OG0000210	Cg002G0423600	XP_013636352.1
OG0000215	Cg005G1678900, Cg002G0563200	XP_013601780.1, XP_013632432.1, XP_013601781.1, XP_013633063.1, XP_013617585.1, XP_013603973.1, XP_013583293.1, XP_013615035.1
OG0000216	Cg003G0750300, Cg003G0750200	XP_013617487.1
OG0000216	Cg003G0750000	XP_013624066.1, XP_013624067.1
OG0000216	Cg007G2323800	XP_013620094.1
OG0000216	Cg001G0324000	XP_013601679.1
OG0000216	Cg001G0323300	XP_013627765.1
OG0000219	Cg001G0279900	XP_013601505.1
OG0000221	Cg002G0658400	XP_013614169.1, XP_013594803.1, XP_013639454.1
OG0000227	Cg004G1376700, Cg004G1376500, Cg004G1376400, Cg004G1385200, Cg004G1377200	XP_013622779.1
OG0000229	Cg001G0315200	XP_013603547.1
OG0000229	Cg001G0286400, Cg003G0786600	XP_013639519.1
OG0000229	Cg005G1664500	XP_013600996.1
OG0000230	Cg007G2290400	XP_013604629.1
OG0000232	Cg006G1824400	XP_013639400.1
OG0000233	Cg008G2647600	XP_013610418.1
OG0000233	Cg008G2647700, Cg008G2647900, Cg008G2647800	XP_013619195.1, XP_013616049.1, XP_013627166.1, XP_013626870.1
OG0000233	Cg008G2647500	XP_013616047.1, XP_013610081.1
OG0000233	Cg008G2647300	XP_013609768.1, XP_013603711.1, XP_013619712.1
OG0000234	Cg005G1484700	XP_013590850.1
OG0000234	Cg004G1263300, Cg008G2601400	XP_013601559.1
OG0000236	Cg001G0272600, Cg004G1311000, Cg004G1287200, Cg004G1333500	XP_013592345.1
OG0000237	Cg004G1298900, Cg004G1316600	XP_013619410.1, XP_013624166.1, XP_013628123.1, XP_013627513.1, XP_013583422.1, XP_013638927.1, XP_013592450.1, XP_013595113.1, XP_013592994.1
OG0000238	Cg007G2478500	XP_013592340.1, XP_013620214.1
OG0000238	Cg007G2478600	XP_013620218.1
OG0000239	Cg002G0661500, Cg007G2316100, Cg006G2142800	XP_013588995.1, XP_013615546.1, XP_013617220.1, XP_013624255.1, XP_013632905.1, XP_013617434.1, XP_013594837.1, XP_013632465.1
OG0000241	Cg001G0185400	XP_013593118.1, XP_013611429.1
OG0000241	Cg003G0857500, Cg003G0740200	XP_013607002.1
OG0000242	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800	XP_013597142.1, XP_013619903.1
OG0000244	Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400	XP_013610574.1, XP_013627706.1, XP_013610658.1
OG0000244	Cg003G0728100, Cg003G0869700	XP_013607462.1
OG0000245	Cg002G0636900, Cg005G1684200, Cg006G1978200, Cg002G0623900, Cg005G1684100, Cg002G0592000, Cg003G0881900, Cg001G0321000, Cg004G1345100, Cg007G2384600, Cg006G1796900, Cg007G2312200, Cg007G2309700, Cg008G2652600, Cg003G0760100, Cg002G0642100, Cg006G2201600	XP_013594572.1, XP_013616911.1, XP_013589287.1, XP_013632593.1, XP_013594961.1, XP_013624658.1, XP_013591103.1, XP_013583325.1, XP_013633457.1, XP_013626333.1, XP_013628023.1, XP_013617114.1, XP_013634271.1, XP_013589388.1, XP_013632999.1
OG0000246	Cg005G1566300	XP_013623426.1
OG0000247	Cg001G0351600, Cg001G0351800	XP_013639107.1
OG0000248	Cg007G2470600	XP_013589631.1, XP_013589630.1
OG0000248	Cg007G2471500	XP_013617187.1
OG0000249	Cg006G1934400	XP_013589198.1, XP_013615150.1
OG0000249	Cg004G1366500, Cg002G0640600	XP_013619823.1
OG0000249	Cg007G2349500, Cg004G1391400	XP_013624620.1
OG0000250	Cg003G0735700	XP_013628057.1
OG0000250	Cg001G0307800	XP_013611497.1
OG0000251	Cg002G0664000	XP_013614897.1
OG0000251	Cg002G0663800	XP_013618605.1
OG0000251	Cg003G0962700	XP_013627194.1
OG0000251	Cg002G0664100	XP_013612265.1
OG0000252	Cg001G0086600	XP_013610505.1
OG0000252	Cg007G2272200	XP_013590884.1, XP_013609066.1, XP_013613905.1
OG0000252	Cg007G2546100	XP_013616477.1, XP_013618016.1, XP_013593877.1, XP_013593879.1
OG0000253	Cg008G2596500	XP_013586681.1, XP_013628594.1
OG0000253	Cg004G1184700	XP_013628965.1, XP_013611399.1
OG0000253	Cg004G1154100	XP_013616125.1
OG0000255	Cg007G2394100, Cg006G1865500, Cg006G1878100	XP_013624683.1
OG0000262	Cg007G2264500, Cg007G2264400, Cg007G2264300, Cg007G2293500	XP_013610529.1, XP_013610227.1
OG0000265	Cg005G1655600	XP_013639635.1, XP_013632585.1, XP_013639156.1, XP_013614113.1, XP_013594550.1, XP_013594818.1, XP_013639395.1, XP_013629230.1
OG0000268	Cg008G2873000	XP_013632768.1
OG0000269	Cg003G0987700	XP_013625891.1
OG0000269	Cg002G0567300	XP_013629589.1
OG0000269	Cg006G2190700, Cg006G1923700, Cg007G2309100, Cg005G1638700	XP_013634861.1, XP_013637342.1, XP_013637340.1
OG0000270	Cg001G0375300	XP_013633244.1
OG0000273	Cg003G0920400, Cg003G0892500	XP_013610647.1
OG0000275	Cg003G1065200	XP_013607799.1
OG0000276	Cg005G1682300	XP_013632842.1
OG0000278	Cg001G0333000, Cg001G0333100, Cg001G0332700, Cg001G0332500, Cg001G0337400	XP_013628027.1
OG0000279	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	XP_013594138.1, XP_013593806.1
OG0000283	Cg007G2481000, Cg004G1350900	XP_013627872.1
OG0000283	Cg011G3015000	XP_013639335.1
OG0000285	Cg001G0190700	XP_013598049.1
OG0000285	Cg001G0190800	XP_013595378.1, XP_013636980.1
OG0000285	Cg003G0706200, Cg014G3049300, Cg003G0711400, Cg014G3044400	XP_013583450.1
OG0000285	Cg001G0130400	XP_013598493.1, XP_013604992.1
OG0000286	Cg006G1979100	XP_013633416.1, XP_013633415.1, XP_013633414.1
OG0000286	Cg001G0074700	XP_013597125.1
OG0000289	Cg005G1600000	XP_013635361.1
OG0000289	Cg013G3025500, Cg036G3082600	XP_013635810.1
OG0000294	Cg008G2721100	XP_013610492.1, XP_013610778.1
OG0000294	Cg007G2422200, Cg007G2422800	XP_013617152.1, XP_013616818.1, XP_013617151.1, XP_013583443.1, XP_013616819.1, XP_013619744.1
OG0000295	Cg006G1996000	XP_013613563.1
OG0000295	Cg004G1173400, Cg004G1317000	XP_013628407.1
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	XP_013609630.1
OG0000296	Cg003G0978500	XP_013620395.1, XP_013620391.1, XP_013618644.1, XP_013620392.1, XP_013620394.1
OG0000297	Cg001G0284800	XP_013639414.1, XP_013613702.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013624710.1, XP_013639197.1, XP_013639389.1, XP_013601593.1, XP_013615252.1, XP_013607656.1, XP_013583299.1, XP_013607914.1, XP_013624632.1, XP_013624571.1, XP_013617604.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1, XP_013624465.1, XP_013617523.1, XP_013638817.1
OG0000298	Cg006G1934800, Cg006G1935200	XP_013584781.1
OG0000298	Cg006G1935400	XP_013592782.1, XP_013592451.1
OG0000301	Cg005G1482700	XP_013602649.1, XP_013603566.1, XP_013602650.1, XP_013635448.1, XP_013635214.1, XP_013610690.1
OG0000303	Cg002G0647500	XP_013617399.1
OG0000304	Cg003G0745900	XP_013633331.1
OG0000304	Cg005G1526200	XP_013627237.1, XP_013626278.1
OG0000305	Cg006G2092900	XP_013596992.1
OG0000307	Cg007G2271200	XP_013624155.1
OG0000308	Cg008G2929200	XP_013595257.1
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	XP_013609877.1, XP_013607782.1, XP_013594787.1, XP_013595949.1, XP_013619444.1, XP_013617606.1, XP_013609896.1
OG0000312	Cg001G0335800, Cg006G1899900	XP_013632576.1, XP_013585945.1
OG0000314	Cg002G0641200	XP_013632592.1, XP_013624851.1, XP_013601673.1, XP_013600437.1
OG0000314	Cg006G1940900	XP_013625516.1, XP_013624823.1
OG0000314	Cg008G2865300	XP_013639337.1
OG0000314	Cg005G1640900	XP_013624782.1, XP_013624853.1, XP_013601162.1, XP_013594951.1
OG0000316	Cg008G2880400	XP_013583350.1
OG0000318	Cg007G2467300	XP_013588656.1
OG0000320	Cg007G2343200	XP_013616729.1, XP_013601450.1, XP_013614675.1
OG0000321	Cg004G1262800, Cg006G1832400	XP_013628373.1
OG0000321	Cg007G2375700	XP_013621196.1
OG0000322	Cg003G0970300	XP_013624759.1
OG0000323	Cg007G2498700	XP_013587884.1
OG0000323	Cg007G2499000	XP_013592591.1
OG0000328	Cg004G1277500	XP_013630581.1
OG0000330	Cg007G2499400, Cg007G2499500	XP_013590898.1, XP_013590516.1
OG0000330	Cg007G2499300	XP_013588250.1, XP_013589502.1, XP_013590614.1, XP_013590374.1, XP_013590664.1, XP_013618931.1
OG0000330	Cg006G2088700	XP_013585022.1
OG0000331	Cg014G3041700, Cg003G0713900	XP_013629475.1, XP_013611648.1
OG0000331	Cg004G1239000	XP_013629139.1, XP_013613847.1
OG0000331	Cg005G1565200	XP_013630077.1
OG0000331	Cg005G1458200	XP_013637320.1
OG0000332	Cg007G2289700, Cg007G2290000, Cg007G2289800, Cg007G2289200	XP_013606253.1, XP_013607362.1
OG0000334	Cg001G0215800	XP_013633351.1, XP_013594364.1
OG0000334	Cg003G0804200	XP_013624887.1, XP_013583336.1, XP_013608346.1, XP_013624321.1, XP_013601519.1, XP_013639093.1, XP_013616941.1, XP_013589256.1
OG0000336	Cg007G2325400, Cg007G2323200, Cg006G2167300, Cg006G2168200	XP_013608922.1
OG0000341	Cg006G1845700, Cg006G1845600	XP_013610407.1, XP_013609445.1
OG0000341	Cg006G1845900	XP_013590838.1
OG0000342	Cg004G1240600	XP_013630161.1, XP_013630378.1, XP_013624990.1
OG0000342	Cg003G0793700, Cg003G0794400	XP_013624227.1
OG0000344	Cg007G2310400, Cg008G2923600, Cg001G0384600	XP_013615461.1, XP_013611358.1
OG0000345	Cg008G2662100, Cg008G2933100	XP_013625024.1, XP_013619486.1
OG0000345	Cg006G2224300, Cg008G2662200	XP_013587167.1, XP_013602022.1, XP_013600499.1
OG0000346	Cg002G0494100	XP_013590573.1
OG0000346	Cg002G0665500	XP_013613384.1, XP_013598778.1
OG0000346	Cg002G0665600	XP_013596386.1
OG0000346	Cg002G0494000	XP_013600603.1
OG0000347	Cg006G2250500	XP_013600562.1, XP_013587671.1
OG0000347	Cg014G3053800, Cg003G0702200	XP_013612790.1, XP_013630573.1
OG0000349	Cg003G0987000	XP_013618276.1
OG0000355	Cg003G0995200	XP_013610714.1, XP_013619932.1, XP_013621272.1, XP_013619937.1
OG0000355	Cg004G1262900	XP_013639809.1, XP_013632661.1
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	XP_013635683.1, XP_013635570.1
OG0000356	Cg005G1740400	XP_013624031.1
OG0000357	Cg005G1588700	XP_013635658.1
OG0000359	Cg003G0926700	XP_013614781.1, XP_013619112.1
OG0000359	Cg001G0126400	XP_013602977.1, XP_013596321.1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	XP_013617644.1, XP_013613593.1, XP_013613595.1, XP_013632686.1
OG0000365	Cg006G2014900	XP_013584210.1
OG0000365	Cg006G2015100	XP_013638892.1
OG0000367	Cg008G2714400	XP_013597383.1
OG0000368	Cg002G0562400	XP_013603521.1
OG0000368	Cg002G0560400	XP_013622965.1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	XP_013601023.1, XP_013601021.1, XP_013588993.1, XP_013588958.1, XP_013588961.1
OG0000376	Cg007G2295800	XP_013610000.1
OG0000377	Cg001G0027900	XP_013598869.1
OG0000377	Cg001G0028000	XP_013605587.1
OG0000377	Cg001G0028200	XP_013593941.1
OG0000377	Cg001G0028100	XP_013599452.1, XP_013590187.1
OG0000379	Cg002G0687400	XP_013597635.1, XP_013607868.1
OG0000379	Cg002G0485400	XP_013637011.1
OG0000379	Cg007G2282900	XP_013618006.1
OG0000379	Cg007G2283000	XP_013613808.1
OG0000380	Cg002G0542500	XP_013610573.1, XP_013612483.1
OG0000381	Cg004G1117500	XP_013635209.1
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	XP_013619489.1, XP_013627154.1, XP_013610941.1
OG0000382	Cg005G1556300	XP_013636573.1, XP_013630416.1
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	XP_013600654.1
OG0000383	Cg002G0481200	XP_013633031.1, XP_013635126.1, XP_013636627.1, XP_013601648.1, XP_013587907.1
OG0000384	Cg008G2978800, Cg008G2979000	XP_013620026.1
OG0000384	Cg008G2978900, Cg002G0581400	XP_013616565.1, XP_013619839.1
OG0000388	Cg002G0582500	XP_013638305.1
OG0000390	Cg006G2042700	XP_013638777.1
OG0000390	Cg006G2042600	XP_013598821.1
OG0000391	Cg007G2503200	XP_013591638.1, XP_013591683.1, XP_013591979.1
OG0000391	Cg008G2730400	XP_013616064.1, XP_013611060.1
OG0000392	Cg006G2094500	XP_013602876.1
OG0000392	Cg001G0314800, Cg001G0150700	XP_013593167.1, XP_013593168.1, XP_013599700.1, XP_013599691.1, XP_013599541.1
OG0000393	Cg001G0360200, Cg001G0359400	XP_013590492.1, XP_013590550.1
OG0000394	Cg004G1219700, Cg004G1219800	XP_013584295.1, XP_013585267.1
OG0000395	Cg006G2123300	XP_013603142.1, XP_013600895.1, XP_013584929.1
OG0000397	Cg004G1242500	XP_013638341.1, XP_013623581.1, XP_013627454.1
OG0000398	Cg004G1333300	XP_013607717.1
OG0000398	Cg001G0109600	XP_013614812.1, XP_013639534.1, XP_013632568.1, XP_013632567.1, XP_013617972.1, XP_013624030.1, XP_013594445.1, XP_013601243.1, XP_013628008.1, XP_013635729.1, XP_013628009.1, XP_013604785.1
OG0000399	Cg006G2240300	XP_013606142.1, XP_013622500.1
OG0000399	Cg007G2336800	XP_013613576.1
OG0000399	Cg006G2172500	XP_013605289.1, XP_013587547.1
OG0000402	Cg003G1060100	XP_013611362.1, XP_013621115.1
OG0000402	Cg003G1060300	XP_013611365.1, XP_013607432.1
OG0000402	Cg003G1060200	XP_013597495.1, XP_013597756.1, XP_013597759.1, XP_013597755.1
OG0000403	Cg005G1705000	XP_013607471.1
OG0000405	Cg004G1207200	XP_013627720.1
OG0000405	Cg006G1933600	XP_013617000.1
OG0000405	Cg008G2665000	XP_013637868.1
OG0000406	Cg003G0989200, Cg006G2186200	XP_013602126.1, XP_013616420.1, XP_013625792.1
OG0000407	Cg006G2233500, Cg006G2015800	XP_013634586.1, XP_013583454.1, XP_013639040.1
OG0000409	Cg006G1989100, Cg006G1989400	XP_013598010.1, XP_013638650.1
OG0000410	Cg003G0748200	XP_013626248.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	XP_013601761.1, XP_013633250.1
OG0000412	Cg008G2729800	XP_013606449.1, XP_013614286.1
OG0000412	Cg001G0336400	XP_013637496.1
OG0000412	Cg007G2424400	XP_013621636.1
OG0000412	Cg004G1243600	XP_013636878.1, XP_013587377.1, XP_013622724.1
OG0000413	Cg004G1196800	XP_013583404.1
OG0000413	Cg006G1789500, Cg006G1789400	XP_013589867.1
OG0000413	Cg004G1196700	XP_013591843.1, XP_013591005.1
OG0000414	Cg007G2278800	XP_013611135.1
OG0000414	Cg004G1355800	XP_013613085.1
OG0000414	Cg001G0257700	XP_013602485.1, XP_013616157.1, XP_013614635.1
OG0000419	Cg005G1580600	XP_013631932.1, XP_013635700.1
OG0000420	Cg005G1505100	XP_013635917.1
OG0000421	Cg003G0909400	XP_013611457.1
OG0000421	Cg003G0948500	XP_013625619.1, XP_013625620.1, XP_013628650.1, XP_013621043.1
OG0000424	Cg003G0934600	XP_013611781.1
OG0000424	Cg006G1824000	XP_013613876.1
OG0000424	Cg004G1273900	XP_013583993.1, XP_013625239.1, XP_013611607.1
OG0000425	Cg008G2926100	XP_013624935.1
OG0000428	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200	XP_013588979.1, XP_013624625.1, XP_013639392.1, XP_013594405.1, XP_013627267.1
OG0000430	Cg001G0184100	XP_013598606.1, XP_013603143.1
OG0000430	Cg003G0855500, Cg003G0741900	XP_013609350.1, XP_013615009.1
OG0000430	Cg007G2284200	XP_013633960.1
OG0000431	Cg007G2292300	XP_013607707.1
OG0000432	Cg006G1844800, Cg006G1844700	XP_013590994.1
OG0000432	Cg001G0199300	XP_013597168.1
OG0000434	Cg006G1918600	XP_013623746.1, XP_013623745.1
OG0000436	Cg002G0569200	XP_013625383.1
OG0000436	Cg003G0989600	XP_013606356.1, XP_013618151.1, XP_013622845.1
OG0000436	Cg003G0989700	XP_013615121.1, XP_013622251.1
OG0000437	Cg003G0956000	XP_013628294.1, XP_013608880.1, XP_013614649.1, XP_013584190.1
OG0000437	Cg001G0140500	XP_013603841.1
OG0000437	Cg004G1434600	XP_013602307.1, XP_013609211.1, XP_013595626.1
OG0000439	Cg008G2633900	XP_013609440.1, XP_013623414.1
OG0000440	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900	XP_013626620.1, XP_013627556.1, XP_013636988.1, XP_013635446.1
OG0000442	Cg003G1003800	XP_013595711.1
OG0000442	Cg002G0405900, Cg005G1455600	XP_013604756.1, XP_013591830.1, XP_013634403.1, XP_013636234.1, XP_013622298.1, XP_013635173.1
OG0000443	Cg001G0079100	XP_013604836.1
OG0000443	Cg005G1729000	XP_013636891.1, XP_013605581.1
OG0000443	Cg008G2679500	XP_013612830.1
OG0000443	Cg008G2810300	XP_013596454.1, XP_013619560.1
OG0000444	Cg005G1618300	XP_013633507.1, XP_013625130.1, XP_013636348.1
OG0000444	Cg002G0432100	XP_013600923.1, XP_013634024.1, XP_013590737.1
OG0000444	Cg006G2204600	XP_013586994.1
OG0000445	Cg008G2794000	XP_013636844.1, XP_013599526.1, XP_013597853.1, XP_013608867.1, XP_013618555.1
OG0000446	Cg008G2784200	XP_013625683.1, XP_013619701.1
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	XP_013610233.1, XP_013634092.1, XP_013625255.1, XP_013583772.1, XP_013625723.1, XP_013634066.1, XP_013600607.1, XP_013637254.1
OG0000448	Cg002G0634800	XP_013594250.1
OG0000448	Cg001G0291100, Cg002G0634600	XP_013616436.1, XP_013598575.1
OG0000449	Cg005G1709300	XP_013604627.1
OG0000449	Cg002G0436700	XP_013622466.1, XP_013604174.1, XP_013634926.1
OG0000449	Cg004G1092100	XP_013632057.1
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	XP_013630317.1, XP_013635025.1, XP_013589501.1, XP_013629014.1, XP_013595288.1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	XP_013602165.1
OG0000458	Cg006G1986400	XP_013584803.1, XP_013596648.1
OG0000458	Cg006G1986200	XP_013600445.1
OG0000460	Cg004G1195400	XP_013583937.1, XP_013584262.1
