Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0000328	Cg004G1277200, Cg004G1294900	Np007G3807700
OG0000330	Cg007G2499400, Cg007G2499500	Np002G0817100, Np002G0817000
OG0000330	Cg007G2499300	Np002G0817200
OG0000331	Cg014G3041700, Cg003G0713900	Np003G1874800
OG0000331	Cg004G1239000	Np007G3925500
OG0000331	Cg005G1565200	Np006G3382400
OG0000334	Cg003G0804200	Np001G0128900, Np001G0128700
OG0000335	Cg002G0427600	Np001G0491000, Np001G0490700
OG0000339	Cg001G0284600	Np005G3086500
OG0000341	Cg006G1845800, Cg006G1846000	Np004G1990800, Np007G3759900
OG0000341	Cg006G1845700, Cg006G1845600	Np005G3127500
OG0000342	Cg004G1240600	Np005G3060100, Np005G3059800
OG0000344	Cg004G1369200, Cg007G2310400, Cg008G2923600, Cg001G0384600	Np007G3786100
OG0000345	Cg008G2662100, Cg008G2933100	Np001G0410500
OG0000345	Cg006G2224300, Cg008G2662200	Np004G2560200
OG0000346	Cg002G0494100	Np001G0560600
OG0000346	Cg002G0665500	Np001G0228500, Np001G0228200, Np001G0228300
OG0000346	Cg002G0494000	Np004G1975800
OG0000347	Cg005G1469700	Np006G3234300
OG0000347	Cg002G0416000	Np001G0672700
OG0000347	Cg001G0169800	Np005G2837600
OG0000347	Cg006G2250500	Np004G2592100
OG0000347	Cg014G3053800, Cg003G0702200	Np003G1893600
OG0000348	Cg008G2938800	Np001G0200000
OG0000348	Cg005G1464600	Np005G2722200, Np005G2722100, Np005G2722300
OG0000349	Cg003G0986800, Cg003G0986900	Np003G1527400
OG0000349	Cg003G0987100, Cg003G0987200	Np003G1526900
OG0000349	Cg003G0987000	Np003G1527100
OG0000355	Cg003G0995200	Np003G1518500
OG0000355	Cg004G1262900	Np007G3970700
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	Np004G2019400
OG0000357	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800	Np004G2131300, Np004G2131200
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	Np006G3613300
OG0000359	Cg003G0926700	Np003G1622800
OG0000359	Cg001G0126400	Np005G2774500, Np005G2774300
OG0000361	Cg008G2696400, Cg001G0325800	Np002G0832900
OG0000362	Cg005G1741300, Cg005G1741400	Np003G1671300, Np008G4271100, Np003G1653100
OG0000362	Cg008G2879000	Np004G2558000
OG0000363	Cg001G0254400, Cg001G0257200	Np002G1079000, Np003G1299400
OG0000363	Cg006G1783200	Np004G1904600
OG0000363	Cg007G2555900	Np004G2083300
OG0000363	Cg005G1671900	Np006G3677200
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200
OG0000364	Cg005G1525600, Cg005G1524700	Np006G3315100
OG0000365	Cg006G2015100	Np004G2256300
OG0000368	Cg002G0562400	Np001G0464200
OG0000368	Cg002G0560400	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000371	Cg005G1708800	Np005G2999900
OG0000371	Cg004G1365900, Cg006G1943300, Cg007G2391700	Np005G2999700
OG0000371	Cg001G0311500	Np003G1738900
OG0000376	Cg007G2295800	Np002G1165400
OG0000376	Cg007G2295700	Np002G1165100
OG0000377	Cg001G0027900	Np005G2692900
OG0000377	Cg001G0028000	Np005G2692800
OG0000377	Cg001G0028200	Np005G2692500
OG0000377	Cg001G0028100	Np005G2692700
OG0000379	Cg002G0687400	Np001G0262000
OG0000379	Cg002G0485400	Np001G0572200
OG0000380	Cg002G0542500	Np003G1532600
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	Np002G0731800
OG0000381	Cg005G1596000	Np001G0032900, Np006G3437800
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	Np003G1866800
OG0000382	Cg005G1556300	Np006G3368000
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	Np006G3646200, Np006G3646100, Np004G2298600
OG0000383	Cg002G0481200	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000
OG0000384	Cg008G2978800, Cg008G2979000	Np001G0337300
OG0000386	Cg006G1932000	Np004G2070600, Np004G2073600, Np004G2070200, Np004G2070800
OG0000386	Cg006G1932300	Np004G2069400
OG0000388	Cg002G0582500	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000388	Cg008G2791800	Np001G0105800
OG0000390	Cg006G2042700	Np004G2324400
OG0000390	Cg006G2042600	Np004G2323400, Np001G0608500
OG0000392	Cg006G2094500	Np004G2392000
OG0000392	Cg001G0314800, Cg001G0150700	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	Cg001G0360200, Cg001G0359400	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600
OG0000398	Cg004G1333300	Np005G2718300
OG0000399	Cg006G2240300	Np003G1871200
OG0000399	Cg007G2336800	Np002G1076800, Np002G1077300
OG0000399	Cg006G2172500	Np004G2500200
OG0000402	Cg003G1060100	Np001G0014700
OG0000402	Cg003G1060300	Np001G0014600
OG0000405	Cg004G1207200	Np007G3790000, Np007G3790300
OG0000405	Cg008G2665000	Np002G0846100
OG0000406	Cg003G0989200, Cg006G2186200	Np001G0457400
OG0000407	Cg006G2233500, Cg006G2015800	Np006G3216700, Np003G1623400
OG0000407	Cg005G1457300	Np006G3216600, Np006G3212800
OG0000409	Cg006G1989100, Cg006G1989400	Np004G2115600
OG0000410	Cg003G0748200	Np003G1826700
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	Np006G3656700, Np001G0448300
OG0000412	Cg008G2729800	Np003G1436800
OG0000412	Cg001G0336400	Np005G3122900
OG0000412	Cg007G2424400	Np002G0958700
OG0000412	Cg004G1243600	Np007G3931600
OG0000413	Cg004G1196800	Np007G4070900, Np007G4070700
OG0000413	Cg006G1789500, Cg006G1789400	Np004G1913900, Np004G1913800, Np004G1913700
OG0000414	Cg007G2278800	Np002G1202200
OG0000414	Cg004G1355800	Np005G3114200, Np007G4006400
OG0000414	Cg001G0257700	Np005G3034800
OG0000416	Cg002G0641800, Cg003G0751600	Np003G1820700
OG0000420	Cg008G2828400	Np007G3781800
OG0000421	Cg003G0909400	Np003G1652600
OG0000421	Cg003G0948500	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300
OG0000424	Cg003G0934600	Np003G1633400
OG0000424	Cg001G0130900	Np005G2783600
OG0000424	Cg006G1824000	Np004G1960600
OG0000424	Cg004G1273900	Np007G3803600
OG0000425	Cg008G2926100	Np004G2267900, Np003G1323100, Np007G3879300
OG0000427	Cg007G2479600	Np005G2981700
OG0000428	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200	Np004G2340900
OG0000429	Cg002G0441000	Np001G0632600
OG0000430	Cg001G0184100	Np005G2862100
OG0000430	Cg003G0855500, Cg003G0741900	Np003G1835700
OG0000430	Cg007G2284200	Np002G1193600
OG0000430	Cg004G1345700	Np007G3892700
OG0000431	Cg007G2292300	Np002G1177200
OG0000432	Cg006G1844700	Np004G1989900, Np004G1989600
OG0000432	Cg001G0199300, Cg001G0277100	Np005G3091600
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200
OG0000436	Cg002G0569200	Np001G0457000
OG0000436	Cg003G0989600	Np003G1523800
OG0000436	Cg003G0989700	Np003G1523700
OG0000436	Cg002G0569300	Np001G0457100
OG0000437	Cg003G0956000	Np003G1572700
OG0000437	Cg001G0140500	Np005G2796000
OG0000437	Cg004G1434600	Np007G3729600
OG0000438	Cg002G0595900	Np001G0445000, Np001G0445500
OG0000439	Cg007G2488100	Np002G0832700, Np002G0832800
OG0000439	Cg008G2633900	Np003G1315100
OG0000440	Cg008G2863800, Cg008G2849100	Np007G3863000
OG0000442	Cg003G1003800	Np001G0093700
OG0000442	Cg002G0405900, Cg005G1455600	Np006G3214200, Np001G0686900, Np005G3175400
OG0000443	Cg005G1729000	Np006G3638900
OG0000443	Cg008G2679500	Np003G1377800
OG0000443	Cg008G2810300	Np001G0128600
OG0000444	Cg005G1618300	Np006G3551300
OG0000444	Cg002G0432100	Np001G0647200
OG0000444	Cg006G2204600	Np004G2537300
OG0000445	Cg008G2794000	Np001G0496300, Np001G0109300
OG0000446	Cg008G2784200	Np003G1508000
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	Np003G1314400, Np007G4102900
OG0000448	Cg001G0291100, Cg002G0634600	Np001G0199700
OG0000449	Cg005G1709300	Np007G3893700
OG0000449	Cg002G0436700	Np001G0641900
OG0000449	Cg004G1092100	Np007G4226700
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	Np005G2859600, Np006G3209400
OG0000457	Cg004G1104700	Np007G4205700, Np006G3460400
OG0000457	Cg006G2222000	Np009G4310900
OG0000458	Cg006G1986400	Np004G2119000
OG0000460	Cg004G1195400	Np007G4074300
OG0000463	Cg006G1916900	Np004G2039200
OG0000464	Cg006G2243700, Cg006G2243600	Np004G2583500, Np004G2580300
OG0000466	Cg003G0733700, Cg003G0864700, Cg004G1118900, Cg004G1119000	Np007G4165800, Np007G4185400
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	Np001G0367700, Np001G0636500, Np005G2910700
OG0000470	Cg001G0249200	Np005G2718900
OG0000470	Cg001G0212600, Cg001G0228700	Np005G2908400, Np003G1893400
OG0000471	Cg001G0275900	Np005G3069200
OG0000471	Cg001G0274700	Np005G3067600
OG0000472	Cg006G1852500, Cg006G1852400	Np003G1623500, Np002G1119500
OG0000473	Cg006G2256500	Np004G2068400, Np004G2599400
OG0000473	Cg006G2256600	Np004G2599500
OG0000474	Cg006G2224000	Np004G2559900
OG0000474	Cg008G2932300	Np001G0411400
OG0000474	Cg004G1435300	Np001G0439700
OG0000475	Cg001G0281200, Cg003G0806900	Np002G1011100
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	Np002G1186800
OG0000476	Cg008G2824600, Cg008G2823100	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200
OG0000477	Cg003G1015900	Np001G0072300
OG0000477	Cg002G0683200	Np001G0251900
OG0000477	Cg006G2119800	Np004G2423100
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	Np002G0789100, Np002G1211200
OG0000478	Cg007G2312300	Np006G3325800, Np001G0244100, Np001G0243200, Np001G0243700, Np006G3325700, Np002G1233500, Np002G0789000
OG0000478	Cg008G2939800	Np002G1233400
OG0000478	Cg004G1101300, Cg004G1101400	Np002G1243800
OG0000481	Cg007G2316200	Np002G1135600
OG0000481	Cg006G2163200	Np004G2489000
OG0000481	Cg006G2163300	Np004G2489100
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	Np001G0136200, Np001G0418700, Np001G0136100
OG0000484	Cg001G0099700	Np005G2734900
OG0000485	Cg001G0170200, Cg001G0170300	Np005G2838000
OG0000486	Cg006G2077700, Cg006G2077400, Cg006G2046700	Np004G2369400
OG0000492	Cg002G0480000	Np001G0578400
OG0000492	Cg005G1604600	Np006G3574000
OG0000492	Cg005G1542600	Np006G3345900
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	Np005G3165700
OG0000494	Cg002G0502700	Np001G0546800
OG0000495	Cg007G2505700	Np001G0458400, Np002G0809000, Np002G0808800, Np002G0808900
OG0000496	Cg002G0549900	Np001G0476000
OG0000497	Cg007G2497600	Np002G0820000
OG0000497	Cg004G1199900	Np007G4064600
OG0000497	Cg006G1791500	Np004G1916400
OG0000500	Cg007G2437500	Np002G0932400
OG0000500	Cg001G0350900	Np005G3134700
OG0000501	Cg006G1943100	Np004G2058300
OG0000501	Cg003G0770600	Np003G1785900
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	Np005G3150100
OG0000502	Cg001G0361400, Cg001G0361500	Np005G3150200
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900	Np003G1545600, Np003G1328500, Np006G3356700
OG0000507	Cg008G2839700	Np003G1696700, Np005G2992500, Np002G1004300, Np007G4019100
OG0000509	Cg001G0239300, Cg006G1849600	Np005G2994800
OG0000510	Cg001G0374100	Np005G3171300, Np005G3171200
OG0000510	Cg001G0373900, Cg001G0374000	Np005G3168500
OG0000511	Cg003G0925000	Np002G1113900, Np005G2776000
OG0000514	Cg004G1365800, Cg002G0590900	Np008G4269900
OG0000517	Cg008G2735300, Cg008G2734500	Np007G4223700, Np007G4222700
OG0000518	Cg008G2691300	Np003G1392900
OG0000519	Cg007G2307700	Np001G0000200
OG0000519	Cg005G1626000, Cg005G1626100	Np006G3606100
OG0000520	Cg006G2137100	Np004G2449500
OG0000522	Cg008G2598200	Np003G1268600
OG0000522	Cg005G1538400	Np001G0587800, Np006G3338600
OG0000522	Cg004G1154500	Np007G4133500
OG0000523	Cg005G1739600	Np006G3650900, Np006G3652100
OG0000523	Cg005G1739800, Cg005G1739700, Cg005G1739300	Np006G3651100
OG0000523	Cg005G1739500	Np006G3652300
OG0000524	Cg003G0755700, Cg003G0755600, Cg003G0755500	Np003G1813100
OG0000525	Cg005G1495800, Cg005G1498900	Np006G3261300
OG0000526	Cg008G2751500	Np003G1465800
OG0000529	Cg005G1616800	Np006G3553000
OG0000529	Cg005G1629800	Np006G3527600, Np006G3479500
OG0000530	Cg003G0909800, Cg003G0909900	Np003G1651600
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	Np003G1745600, Np004G2524800
OG0000535	Cg006G2037200	Np004G2312400
OG0000535	Cg002G0443600, Cg002G0443700	Np001G0629100
OG0000536	Cg001G0329600	Np005G3112700
OG0000536	Cg003G0746800	Np003G1829100
OG0000537	Cg004G1142700	Np007G4149500, Np007G4149100
OG0000537	Cg008G2881500	Np001G0180200
OG0000537	Cg004G1142800	Np007G4149000, Np005G3093300
OG0000539	Cg005G1642100	Np006G3605500
OG0000540	Cg005G1622400	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000
OG0000542	Cg006G2159400	Np004G2483400
OG0000542	Cg007G2309500	Np002G1149500
OG0000542	Cg006G2023500, Cg007G2470000	Np002G0860700
OG0000543	Cg008G2954100	Np001G0384100
OG0000543	Cg008G2953600	Np004G2364100
OG0000543	Cg008G2953900	Np001G0384200
OG0000546	Cg008G2605100	Np003G1278800, Np003G1279200, Np003G1278400, Np003G1278700, Np003G1279100
OG0000547	Cg005G1493600	Np006G3267300
OG0000547	Cg005G1493700	Np003G1537800, Np006G3267400
OG0000548	Cg006G2240000	Np005G3166600
OG0000549	Cg005G1602500	Np006G3576700
OG0000552	Cg002G0442400	Np001G0630800
OG0000553	Cg004G1319500	Np007G3875900
OG0000553	Cg008G2867400, Cg008G2851700	Np001G0171600
OG0000553	Cg004G1135200	Np007G4159800
OG0000554	Cg003G0748800, Cg003G0748900	Np003G1825900, Np003G1826000
OG0000555	Cg004G1279400	Np007G3811200
OG0000556	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100	Np002G1196300
OG0000557	Cg005G1759500	Np006G3680200
OG0000558	Cg007G2346100	Np006G3223500, Np003G1770500, Np004G2588500, Np002G0974700, Np004G2329100, Np003G1593500, Np008G4267900, Np008G4269100, Np009G4291800, Np004G2028000, Np003G1819900, Np002G0857600, Np007G4164100, Np004G2295900
OG0000561	Cg001G0361600	Np005G3150300
OG0000561	Cg002G0623100	Np001G0188000
OG0000561	Cg008G2719500	Np003G1424200
OG0000562	Cg005G1666300	Np006G3579300
OG0000562	Cg006G2180200	Np004G2510000
OG0000562	Cg008G2782500	Np003G1505300
OG0000563	Cg006G2032000	Np004G2302400
OG0000564	Cg005G1472300	Np006G3238900, Np001G0668600, Np001G0181600
OG0000565	Cg006G2147600	Np004G2467800
OG0000566	Cg008G2922600	Np002G1124500
OG0000566	Cg008G2922700	Np004G2036600
OG0000567	Cg001G0258600, Cg001G0258700	Np005G3036500
OG0000569	Cg003G1056500	Np001G0019000
OG0000569	Cg002G0527400	Np001G0513000
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	Np003G1527900, Np003G1536700, Np003G1537500
OG0000571	Cg004G1153500	Np007G4131700, Np007G4129400
OG0000572	Cg008G2913100	Np001G0429400
OG0000573	Cg003G0860600, Cg003G0737400	Np003G1846600
OG0000578	Cg008G2839600	Np003G1710100
OG0000579	Cg004G1082100	Np007G4239400
OG0000580	Cg005G1618900	Np004G2536400
OG0000581	Cg008G2768400	Np003G1486100
OG0000582	Cg002G0587100	Np001G0441600
OG0000582	Cg002G0587000	Np001G0441800, Np001G0441900
OG0000583	Cg006G1800700	Np004G1928600
OG0000583	Cg006G2094600	Np004G2392200
OG0000583	Cg007G2556600	Np002G0732700
OG0000584	Cg007G2288800	Np002G1127400
OG0000584	Cg006G1880800, Cg008G2909200	Np001G0426700
OG0000585	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700	Np001G0607200, Np001G0607300, Np001G0607000
OG0000587	Cg006G2059000	Np002G1117700, Np004G2346900
OG0000588	Cg005G1638900, Cg005G1639200, Cg005G1639100	Np006G3606400
OG0000590	Cg001G0358800	Np004G2288900
OG0000591	Cg001G0135900	Np005G2789100
OG0000592	Cg007G2556700	Np002G0732600
OG0000592	Cg001G0127500	Np005G2776300
OG0000593	Cg007G2550300	Np002G0742300
OG0000593	Cg006G1904600, Cg004G1253200	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200
OG0000594	Cg001G0364600	Np001G0137400
OG0000595	Cg006G1854400, Cg006G1854500, Cg007G2297100	Np002G1132900, Np005G3126300, Np002G1167500
OG0000595	Cg007G2511900	Np002G0797100
OG0000596	Cg005G1743600	Np006G3662700
OG0000596	Cg002G0669900	Np001G0233800, Np001G0234000
OG0000597	Cg001G0269900, Cg002G0538700, Cg001G0269700	Np005G3058600, Np005G3062900, Np005G3058700
OG0000597	Cg001G0270000	Np005G3062800, Np005G3059100
OG0000598	Cg001G0049800	Np007G3737900
OG0000599	Cg001G0010300	Np005G2612600, Np006G3700000
OG0000600	Cg008G2826000	Np001G0147200, Np001G0145100
OG0000602	Cg004G1130800	Np007G4166500
OG0000604	Cg001G0387500	Np005G3195800
OG0000604	Cg001G0145900, Cg003G0909500	Np003G1652500
OG0000605	Cg003G0707100, Cg014G3048400	Np003G1887800
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	Np003G1873900, Np003G1873600, Np003G1873700
OG0000609	Cg004G1405600	Np007G3764000, Np007G3764100
OG0000613	Cg002G0494900	Np001G0560000
OG0000613	Cg008G2604600	Np003G1275500
OG0000615	Cg007G2324700	Np006G3587000
OG0000617	Cg008G2630600	Np003G1310400
OG0000617	Cg008G2630800, Cg008G2630700, Cg005G1669000	Np003G1310500
OG0000618	Cg008G2585500	Np003G1251700
OG0000618	Cg004G1177500	Np007G4099500
OG0000619	Cg006G1781400	Np003G1586000
OG0000620	Cg001G0285200	Np005G3151500, Np005G3085900
OG0000621	Cg002G0447500	Np001G0625000
OG0000621	Cg002G0447400	Np001G0625200
OG0000621	Cg002G0447700	Np001G0625100
OG0000622	Cg003G0997100	Np003G1515900
OG0000623	Cg004G1416200	Np007G3750500
OG0000623	Cg002G0516500	Np001G0529200
OG0000623	Cg001G0038700	Np005G2677600
OG0000624	Cg005G1492000	Np006G3265300, Np006G3265500, Np001G0394400
OG0000625	Cg004G1193700	Np007G4077000
OG0000625	Cg006G1785900	Np004G1908000
OG0000626	Cg006G2132700	Np004G2444200
OG0000627	Cg007G2302900, Cg007G2303100, Cg007G2303000	Np002G1161300
OG0000628	Cg008G2868500	Np005G2640500
OG0000628	Cg001G0063400, Cg001G0063500	Np005G2640600, Np002G0915700
OG0000630	Cg001G0346400	Np007G3992200, Np003G1421000
OG0000630	Cg001G0346500	Np007G3992100
OG0000635	Cg003G0998100	Np003G1514000
OG0000635	Cg006G2183300, Cg006G2183400	Np004G2512900
OG0000637	Cg002G0568900	Np001G0457500
OG0000637	Cg003G0989000	Np003G1525100
OG0000637	Cg002G0490200	Np001G0564600
OG0000638	Cg003G0988800	Np003G1525400
OG0000638	Cg002G0568800, Cg002G0568700	Np001G0457600
OG0000639	Cg002G0414400	Np001G0674800
OG0000639	Cg005G1466800	Np006G3230800
OG0000641	Cg003G0955100	Np003G1573800
OG0000641	Cg001G0108600	Np005G2752400
OG0000642	Cg005G1464800	Np006G3229000
OG0000642	Cg005G1464900	Np006G3229100
OG0000643	Cg008G2601200	Np007G4005600, Np007G4131200, Np005G2734700
OG0000646	Cg002G0492500	Np001G0562500
OG0000648	Cg004G1151100	Np001G0462600, Np007G4137000, Np007G4137100
OG0000649	Cg006G2084600	Np004G2378100
OG0000649	Cg006G1846700	Np004G1992000
OG0000649	Cg004G1246700	Np007G3937700
OG0000650	Cg004G1256000	Np007G3955500
OG0000650	Cg004G1394700	Np007G3778800
OG0000650	Cg001G0061800	Np005G2641900
OG0000652	Cg004G1092500	Np007G4226200
OG0000652	Cg008G2733700	Np003G1441700
OG0000653	Cg001G0154400	Np001G0692600, Np005G2814400
OG0000653	Cg002G0402200	Np006G3210500
OG0000655	Cg004G1208000, Cg005G1588600, Cg006G1974500	Np007G4029400, Np007G4052900
OG0000656	Cg002G0680000	Np001G0248300
OG0000656	Cg006G2123600	Np004G2427900
OG0000658	Cg008G2790800, Cg008G2790600	Np001G0104700, Np001G0104800
OG0000660	Cg003G0949100	Np003G1583900
OG0000661	Cg005G1453700	Np006G3211200
OG0000661	Cg006G2238400	Np004G2576500
OG0000661	Cg003G0720700, Cg014G3034900	Np003G1868200
OG0000662	Cg005G1467300	Np002G0740500, Np002G0741200, Np002G0770500, Np002G0724400, Np002G0714700, Np002G0720200
OG0000662	Cg008G2616700, Cg008G2616000	Np001G0602700
OG0000663	Cg007G2511500	Np002G0798100
OG0000664	Cg007G2268900, Cg007G2269000, Cg007G2269100	Np002G1227200
OG0000665	Cg006G2111100	Np004G2411200
OG0000666	Cg001G0168000, Cg001G0167900	Np005G2834700
OG0000668	Cg002G0448300	Np004G2334100
OG0000668	Cg007G2410000, Cg007G2398800	Np006G3308600
OG0000669	Cg003G0782800, Cg006G2038700, Cg006G1927100	Np003G1773800, Np004G2083900
OG0000671	Cg003G0751500	Np003G1820800
OG0000672	Cg003G0757400	Np007G3770400
OG0000673	Cg006G2213700	Np004G2548400, Np004G2548200, Np004G2547900
OG0000674	Cg004G1179700	Np007G4095600
OG0000678	Cg003G0772100, Cg003G0772000	Np003G1351900
OG0000679	Cg005G1611800, Cg006G2104400, Cg007G2570200	Np006G3560600
OG0000680	Cg005G1590300	Np006G3426400
OG0000680	Cg006G1983600	Np004G2123800
OG0000681	Cg004G1224000	Np007G3902300, Np005G2821700
OG0000681	Cg006G1811500	Np004G1944600
OG0000682	Cg005G1511000	Np006G3524900, Np006G3531800, Np006G3476300
OG0000683	Cg002G0627000	Np001G0190300
OG0000683	Cg004G1081000	Np007G4241800
OG0000684	Cg005G1502400	Np006G3279800
OG0000684	Cg002G0437900	Np001G0636900
OG0000685	Cg004G1086000	Np007G4233800
OG0000686	Cg006G2021700	Np004G2277700
OG0000686	Cg006G2021600	Np004G2277400
OG0000687	Cg006G1878700	Np004G2029600
OG0000687	Cg006G1878900	Np004G2029900, Np004G2029700
OG0000690	Cg001G0069100	Np005G2634100
OG0000691	Cg008G2722900	Np003G1427800
OG0000691	Cg008G2723000	Np003G1427900
