Orthogroup	Cardamine_glauca	Arabis_alpina
OG0000357	Cg005G1588700	Aa_G12110.h1.t1, Aa_G336950.h1.t1
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	Aa_G370080.h1.t1
OG0000359	Cg003G0926700	Aa_G88090.h1.t1
OG0000361	Cg008G2696400, Cg001G0325800	Aa_G479570.h1.t1, Aa_G72180.h1.t1, Aa_G354250.h1.t1
OG0000362	Cg008G2879000, Cg001G0183800	Aa_G319750.h1.t1, Aa_G362310.h1.t1
OG0000363	Cg001G0254400, Cg001G0257200	Aa_G634170.h1.t1
OG0000363	Cg006G1783200	Aa_G108960.h1.t1
OG0000363	Cg007G2555900, Cg005G1671900	Aa_G105070.h1.t1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	Aa_G705690.h1.t1
OG0000365	Cg006G2014900	Aa_G415750.h1.t1
OG0000365	Cg006G2015100	Aa_G415770.h1.t1
OG0000368	Cg002G0562400	Aa_G656960.h1.t1, Aa_G656960.h2.t1, Aa_G770910.h1.t1
OG0000368	Cg002G0561500, Cg002G0561400	Aa_G656970.h1.t1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	Aa_G255530.h1.t1, Aa_G126250.h1.t1, Aa_G126240.h1.t1, Aa_G178990.h1.t1
OG0000376	Cg007G2295400	Aa_G291280.h1.t1
OG0000376	Cg007G2295800	Aa_G296480.h1.t1
OG0000376	Cg007G2295700	Aa_G296460.h1.t1, Aa_G291300.h1.t1
OG0000377	Cg001G0027900	Aa_G767760.h1.t1
OG0000377	Cg001G0028200	Aa_G728130.h1.t1
OG0000377	Cg001G0028100	Aa_G767750.h1.t1
OG0000379	Cg002G0687400	Aa_G186470.h1.t1
OG0000379	Cg002G0485400	Aa_G348540.h1.t1
OG0000379	Cg007G2282900	Aa_G222610.h1.t1
OG0000380	Cg002G0542500	Aa_G739110.h1.t1, Aa_G345550.h1.t1, Aa_G28270.h1.t1
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	Aa_G467340.h1.t1
OG0000381	Cg005G1596000, Cg004G1117500	Aa_G257320.h1.t1
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	Aa_G99630.h1.t1, Aa_G99620.h1.t1
OG0000382	Cg005G1556300	Aa_G272430.h1.t1
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	Aa_G349980.h1.t1
OG0000383	Cg002G0481200	Aa_G600780.h1.t1, Aa_G440370.h1.t1, Aa_G68850.h1.t1, Aa_G576610.h1.t1, Aa_G68870.h1.t1
OG0000390	Cg006G2042900	Aa_G292700.h1.t1
OG0000391	Cg007G2503200	Aa_G37930.h1.t1
OG0000391	Cg008G2730400	Aa_G489950.h1.t1, Aa_G447860.h1.t1
OG0000392	Cg006G2094500	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000392	Cg001G0314800, Cg001G0150700	Aa_G417850.h1.t1
OG0000394	Cg006G1807100	Aa_G173540.h1.t1
OG0000394	Cg004G1219700, Cg004G1219800	Aa_G507910.h1.t1
OG0000395	Cg006G2123300	Aa_G458130.h1.t1
OG0000399	Cg006G2240300	Aa_G191340.h1.t1
OG0000399	Cg007G2336800	Aa_G123200.h1.t1
OG0000402	Cg003G1060100	Aa_G180800.h1.t1
OG0000402	Cg003G1060300	Aa_G180790.h1.t1, Aa_G180780.h1.t1, Aa_G180770.h1.t1
OG0000402	Cg003G1060200	Aa_G42770.h1.t1
OG0000403	Cg005G1704900	Aa_G384340.h1.t1
OG0000403	Cg005G1705000	Aa_G133020.h1.t1
OG0000405	Cg004G1207200	Aa_G317660.h1.t1
OG0000405	Cg004G1207300	Aa_G317670.h1.t1
OG0000407	Cg006G2233500, Cg006G2015800	Aa_G734680.h1.t1, Aa_G249900.h1.t1, Aa_G493010.h1.t1
OG0000407	Cg005G1457300	Aa_G249890.h1.t1
OG0000410	Cg003G0748200	Aa_G590600.h1.t1
OG0000412	Cg008G2729800	Aa_G158100.h1.t1
OG0000412	Cg001G0336400	Aa_G350120.h1.t1
OG0000412	Cg007G2424400	Aa_G201270.h1.t1
OG0000412	Cg004G1243600	Aa_G310220.h1.t1
OG0000413	Cg004G1196800	Aa_G668710.h1.t1, Aa_G546550.h1.t1, Aa_G546540.h1.t1, Aa_G546560.h1.t1, Aa_G535010.h1.t1
OG0000413	Cg006G1789500, Cg006G1789400	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000414	Cg007G2278800	Aa_G162430.h1.t1
OG0000414	Cg004G1355800	Aa_G105570.h1.t1
OG0000414	Cg001G0257700	Aa_G482170.h1.t1
OG0000420	Cg008G2687800	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000421	Cg003G0909400	Aa_G586300.h1.t1
OG0000421	Cg001G0137300	Aa_G69750.h1.t1
OG0000421	Cg003G0948500	Aa_G755840.h1.t1
OG0000424	Cg003G0934600	Aa_G123390.h1.t1
OG0000424	Cg001G0130900	Aa_G129640.h1.t1
OG0000424	Cg006G1824000	Aa_G561930.h1.t1
OG0000425	Cg008G2638400	Aa_G102480.h1.t1, Aa_G411850.h1.t1, Aa_G475960.h1.t1, Aa_G420780.h1.t1
OG0000429	Cg002G0441000	Aa_G433100.h1.t1
OG0000430	Cg001G0184100	Aa_G117430.h1.t1
OG0000430	Cg003G0855500, Cg003G0741900	Aa_G320710.h1.t1, Aa_G320710.h3.t1, Aa_G320710.h2.t1
OG0000430	Cg007G2284200	Aa_G548750.h1.t1
OG0000431	Cg007G2305800	Aa_G219770.h1.t1
OG0000432	Cg006G1844800, Cg006G1844700	Aa_G139210.h1.t1
OG0000432	Cg001G0277100	Aa_G59060.h1.t1
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	Aa_G310750.h1.t1, Aa_G299420.h1.t1
OG0000436	Cg002G0569200	Aa_G318830.h1.t1
OG0000436	Cg003G0989600	Aa_G33850.h1.t1
OG0000436	Cg003G0989700	Aa_G33860.h1.t1
OG0000437	Cg001G0140500	Aa_G38530.h1.t1
OG0000437	Cg004G1434600	Aa_G726630.h1.t1
OG0000438	Cg002G0595900	Aa_G303170.h1.t1, Aa_G241010.h1.t1
OG0000440	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900	Aa_G287210.h1.t1, Aa_G217240.h1.t1
OG0000442	Cg003G1003800	Aa_G448780.h1.t1, Aa_G167720.h1.t1
OG0000442	Cg002G0405900, Cg005G1455600	Aa_G226140.h1.t1, Aa_G495380.h1.t1
OG0000443	Cg001G0079100	Aa_G542010.h1.t1
OG0000443	Cg005G1729000	Aa_G494160.h1.t1
OG0000443	Cg008G2679500	Aa_G84570.h1.t1
OG0000443	Cg008G2810300	Aa_G70670.h1.t1
OG0000444	Cg005G1618300	Aa_G167480.h1.t1
OG0000444	Cg002G0432100	Aa_G340530.h1.t1, Aa_G686900.h1.t1
OG0000445	Cg008G2794000	Aa_G630820.h1.t1
OG0000446	Cg008G2784200	Aa_G173830.h1.t1
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000448	Cg002G0634900	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1
OG0000448	Cg001G0291100, Cg002G0634600	Aa_G303210.h1.t1
OG0000449	Cg002G0436700	Aa_G449530.h1.t1, Aa_G175720.h1.t1, Aa_G175730.h1.t1, Aa_G175740.h1.t1
OG0000449	Cg004G1092100	Aa_G517120.h1.t1, Aa_G111830.h1.t1, Aa_G111790.h1.t1, Aa_G46620.h1.t1, Aa_G111800.h1.t1, Aa_G111810.h1.t1
OG0000450	Cg008G2934300	Aa_G37870.h1.t1
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	Aa_G204790.h1.t1, Aa_G316650.h1.t1, Aa_G12800.h1.t1, Aa_G15530.h1.t1, Aa_G15540.h4.t1, Aa_G15540.h1.t1, Aa_G15540.h2.t1, Aa_G15540.h3.t1, Aa_G15540.h5.t1, Aa_G441580.h1.t1, Aa_G146350.h1.t1, Aa_G206250.h1.t1, Aa_G176030.h1.t1, Aa_G897000.h1.t1, Aa_G1010670.h1.t1, Aa_G527160.h1.t1, Aa_G12780.h1.t1, Aa_G560430.h1.t1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	Aa_G38790.h1.t1
OG0000458	Cg006G1986400	Aa_G366260.h1.t1
OG0000458	Cg006G1986200, Cg006G1986600, Cg006G1986700, Cg006G1986500	Aa_G109570.h1.t1
OG0000460	Cg004G1195400	Aa_G463610.h1.t1
OG0000460	Cg003G0954600	Aa_G232850.h1.t1
OG0000463	Cg006G1916900	Aa_G455060.h1.t1
OG0000464	Cg006G2243700, Cg006G2243600	Aa_G211740.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G105960.h1.t1
OG0000466	Cg003G0733700, Cg003G0864700	Aa_G714130.h1.t1
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	Aa_G587490.h1.t1, Aa_G587490.h2.t1, Aa_G220170.h2.t1, Aa_G587490.h3.t1, Aa_G220170.h3.t1, Aa_G220170.h1.t1
OG0000471	Cg001G0274700	Aa_G754920.h1.t1, Aa_G654020.h1.t1, Aa_G653760.h1.t1
OG0000473	Cg006G2256500	Aa_G106340.h1.t1
OG0000473	Cg006G2256600	Aa_G106350.h1.t1
OG0000474	Cg006G2224000	Aa_G341240.h1.t1
OG0000474	Cg008G2932300	Aa_G359990.h1.t1
OG0000474	Cg004G1435300	Aa_G360010.h1.t1, Aa_G314840.h1.t1
OG0000475	Cg001G0281200, Cg003G0806900	Aa_G402960.h1.t1
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1, Aa_G366720.h1.t1, Aa_G48980.h1.t1
OG0000476	Cg008G2824600, Cg008G2823100	Aa_G309600.h1.t1
OG0000477	Cg003G1015900	Aa_G13650.h1.t1
OG0000477	Cg002G0683200	Aa_G146200.h1.t1
OG0000477	Cg006G2119800	Aa_G117750.h1.t1
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	Aa_G186210.h1.t1, Aa_G208040.h1.t1
OG0000478	Cg007G2312300	Aa_G186220.h1.t1
OG0000478	Cg008G2939800	Aa_G278050.h1.t1
OG0000478	Cg004G1101300, Cg004G1101400	Aa_G740410.h1.t1
OG0000481	Cg007G2316200	Aa_G202610.h1.t1
OG0000481	Cg006G2163200	Aa_G171300.h1.t1
OG0000483	Cg001G0242800	Aa_G31240.h1.t1
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	Aa_G113000.h1.t1
OG0000484	Cg001G0099600	Aa_G156120.h1.t1
OG0000484	Cg001G0099700	Aa_G156110.h1.t1
OG0000485	Cg001G0170200, Cg001G0170300	Aa_G494770.h1.t1
OG0000492	Cg002G0480000	Aa_G331300.h1.t1
OG0000492	Cg005G1542600	Aa_G216900.h1.t1
OG0000495	Cg007G2505700	Aa_G887410.h1.t1, Aa_G1090420.h1.t1, Aa_G203220.h1.t1, Aa_G203210.h1.t1, Aa_G541230.h1.t1, Aa_G541240.h1.t1
OG0000496	Cg002G0549900	Aa_G563850.h1.t1
OG0000497	Cg007G2497600	Aa_G187340.h1.t1
OG0000497	Cg004G1199900	Aa_G472320.h1.t1
OG0000497	Cg006G1791500	Aa_G184620.h1.t1
OG0000499	Cg006G2009700, Cg004G1270900	Aa_G242910.h1.t1, Aa_G242920.h1.t1
OG0000500	Cg007G2437500, Cg001G0350900	Aa_G1117480.h1.t1
OG0000502	Cg001G0361400, Cg001G0361500	Aa_G245630.h1.t1
OG0000507	Cg008G2839700	Aa_G110440.h1.t1
OG0000509	Cg001G0239400	Aa_G724500.h1.t1, Aa_G724850.h1.t1
OG0000509	Cg001G0239300, Cg006G1849600	Aa_G49310.h1.t1, Aa_G96340.h1.t1
OG0000510	Cg001G0374100	Aa_G853130.h1.t1, Aa_G568790.h1.t1
OG0000510	Cg001G0373900, Cg001G0374000	Aa_G119970.h1.t1, Aa_G119960.h1.t1
OG0000514	Cg007G2284800, Cg003G0886000	Aa_G490620.h1.t1
OG0000514	Cg004G1365800, Cg002G0590900	Aa_G510720.h1.t1
OG0000519	Cg007G2307700	Aa_G113660.h1.t1
OG0000520	Cg006G2137100	Aa_G328310.h1.t1, Aa_G328300.h1.t1
OG0000521	Cg003G1043200	Aa_G585330.h1.t1
OG0000522	Cg008G2598200	Aa_G900860.h1.t1, Aa_G260600.h1.t1
OG0000522	Cg004G1154500	Aa_G756790.h1.t1
OG0000523	Cg005G1739600	Aa_G515150.h1.t1, Aa_G816950.h1.t1
OG0000523	Cg005G1739800, Cg005G1739700, Cg005G1739300	Aa_G515160.h1.t1
OG0000523	Cg005G1740000, Cg005G1739900	Aa_G592720.h1.t1
OG0000523	Cg001G0086500	Aa_G145130.h1.t1, Aa_G145160.h1.t1
OG0000525	Cg005G1495800	Aa_G27170.h1.t1
OG0000529	Cg005G1616800	Aa_G796690.h1.t1
OG0000529	Cg005G1629800	Aa_G119390.h1.t1
OG0000530	Cg003G0909800, Cg003G0909900	Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1, Aa_G263760.h1.t1
OG0000531	Cg008G2806800, Cg008G2807300, Cg008G2806900	Aa_G398030.h1.t1
OG0000536	Cg001G0329600	Aa_G329040.h1.t1
OG0000537	Cg004G1142700	Aa_G734810.h1.t1
OG0000537	Cg008G2881500	Aa_G102310.h1.t1
OG0000537	Cg004G1142800	Aa_G734800.h1.t1
OG0000542	Cg006G2159400	Aa_G226620.h1.t1
OG0000542	Cg007G2309500	Aa_G89900.h1.t1
OG0000542	Cg006G2023500, Cg007G2470000	Aa_G510870.h1.t1
OG0000543	Cg008G2954100	Aa_G649550.h1.t1, Aa_G92600.h1.t1
OG0000543	Cg008G2953600	Aa_G3450.h1.t1
OG0000544	Cg001G0202500	Aa_G148270.h1.t1
OG0000546	Cg008G2605100	Aa_G242270.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G610920.h1.t1, Aa_G625640.h1.t1, Aa_G702840.h2.t1, Aa_G702840.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h2.t1, Aa_G1017160.h3.t1, Aa_G1017160.h4.t1, Aa_G1017160.h1.t1
OG0000547	Cg005G1493600	Aa_G284400.h1.t1, Aa_G162770.h1.t1
OG0000547	Cg005G1493900	Aa_G581380.h1.t1
OG0000547	Cg005G1493700	Aa_G284390.h1.t1
OG0000548	Cg006G2240000	Aa_G151340.h1.t1
OG0000548	Cg005G1754100	Aa_G499170.h1.t1
OG0000549	Cg005G1602400	Aa_G183740.h1.t1
OG0000549	Cg005G1602500	Aa_G183750.h1.t1
OG0000552	Cg002G0442400	Aa_G627630.h1.t1, Aa_G98480.h1.t1
OG0000553	Cg004G1319500	Aa_G380100.h1.t1
OG0000553	Cg008G2867400, Cg008G2851700, Cg004G1135200	Aa_G78820.h1.t1
OG0000554	Cg003G0748800, Cg003G0748900	Aa_G93530.h1.t1
OG0000556	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100	Aa_G222580.h1.t1, Aa_G222560.h1.t1, Aa_G222570.h1.t1, Aa_G222590.h1.t1
OG0000557	Cg005G1759500	Aa_G278650.h1.t1, Aa_G317530.h1.t1
OG0000558	Cg007G2346100	Aa_G333020.h1.t1
OG0000561	Cg001G0361600	Aa_G245620.h1.t1
OG0000561	Cg008G2719500	Aa_G236890.h1.t1
OG0000562	Cg008G2782500	Aa_G447580.h1.t1
OG0000563	Cg006G2032000	Aa_G62390.h1.t1
OG0000564	Cg009G2987700, Cg008G2887400, Cg002G0419100	Aa_G57970.h1.t1
OG0000564	Cg005G1472300	Aa_G15910.h1.t1
OG0000565	Cg006G2147600	Aa_G715630.h1.t1
OG0000566	Cg008G2922600	Aa_G597100.h1.t1
OG0000566	Cg008G2922700	Aa_G352210.h1.t1, Aa_G642950.h1.t1, Aa_G205210.h1.t1
OG0000569	Cg003G1056500	Aa_G165810.h1.t1
OG0000569	Cg002G0527400, Cg008G2627200	Aa_G420460.h1.t1
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	Aa_G345540.h1.t1, Aa_G297130.h1.t1, Aa_G548010.h1.t1, Aa_G710230.h1.t1, Aa_G345510.h1.t1, Aa_G844420.h1.t1
OG0000572	Cg008G2913100	Aa_G652010.h1.t1
OG0000573	Cg003G0860600, Cg003G0737400	Aa_G137440.h1.t1
OG0000579	Cg004G1082100	Aa_G71740.h1.t1
OG0000581	Cg008G2770000	Aa_G15490.h1.t1
OG0000582	Cg002G0587100	Aa_G115900.h1.t1
OG0000582	Cg002G0587000	Aa_G240430.h1.t1
OG0000583	Cg006G1800700	Aa_G74240.h1.t1
OG0000583	Cg004G1209700	Aa_G140300.h1.t1
OG0000584	Cg007G2288800	Aa_G66960.h1.t1
OG0000584	Cg006G1880800, Cg008G2909200	Aa_G66950.h1.t1
OG0000585	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700	Aa_G660570.h1.t1
OG0000588	Cg005G1638900	Aa_G199690.h1.t1, Aa_G199680.h1.t1
OG0000588	Cg005G1639200, Cg005G1639100	Aa_G199670.h1.t1
OG0000589	Cg003G0940500	Aa_G442020.h1.t1, Aa_G126960.h1.t1
OG0000589	Cg008G2765300	Aa_G68320.h1.t1
OG0000591	Cg003G0943100	Aa_G618320.h1.t1
OG0000592	Cg007G2556700	Aa_G343690.h1.t1
OG0000592	Cg001G0127500	Aa_G1026290.h1.t1
OG0000593	Cg006G1904600, Cg004G1253200	Aa_G204260.h1.t1, Aa_G514210.h1.t1
OG0000595	Cg006G1854400, Cg006G1854500, Cg007G2297100	Aa_G549670.h1.t1, Aa_G425860.h1.t1
OG0000595	Cg007G2511900	Aa_G98830.h1.t1
OG0000596	Cg005G1743600	Aa_G436860.h1.t1
OG0000596	Cg002G0669900	Aa_G207060.h1.t1
OG0000597	Cg001G0270000	Aa_G509810.h1.t1
OG0000598	Cg001G0032900	Aa_G536890.h1.t1
OG0000599	Cg004G1398200	Aa_G614650.h1.t1
OG0000599	Cg005G1772900	Aa_G351980.h1.t1, Aa_G351980.h2.t1, Aa_G546420.h2.t1, Aa_G546420.h1.t1
OG0000600	Cg004G1117400, Cg006G2238000	Aa_G6740.h1.t1
OG0000600	Cg008G2826000	Aa_G50980.h1.t1, Aa_G517330.h1.t1, Aa_G247420.h1.t1, Aa_G247420.h2.t1, Aa_G517330.h2.t1
OG0000601	Cg005G1511900	Aa_G114910.h1.t1
OG0000602	Cg004G1130800	Aa_G193960.h1.t1
OG0000602	Cg001G0075300	Aa_G153980.h1.t1
OG0000604	Cg001G0387500	Aa_G165220.h1.t1
OG0000604	Cg001G0145900, Cg003G0909500	Aa_G586290.h1.t1
OG0000605	Cg003G0707100, Cg014G3048400	Aa_G53300.h1.t1
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	Aa_G46740.h1.t1
OG0000606	Cg008G2957800	Aa_G519310.h1.t1
OG0000609	Cg004G1405600	Aa_G436220.h1.t1, Aa_G466380.h1.t1
OG0000610	Cg005G1690400	Aa_G41460.h1.t1
OG0000613	Cg002G0494900	Aa_G14360.h1.t1
OG0000613	Cg004G1157600	Aa_G34500.h1.t1
OG0000613	Cg008G2604600	Aa_G259920.h1.t1
OG0000616	Cg001G0091900	Aa_G556860.h1.t1
OG0000616	Cg006G2071400, Cg002G0537200	Aa_G557360.h1.t1
OG0000617	Cg008G2630600	Aa_G547010.h1.t1
OG0000617	Cg008G2630800, Cg008G2630700, Cg005G1669000	Aa_G547020.h1.t1
OG0000618	Cg008G2585500	Aa_G481230.h1.t1
OG0000618	Cg005G1768500, Cg005G1768700, Cg005G1769100	Aa_G481210.h1.t1, Aa_G481220.h1.t1
OG0000618	Cg004G1177500	Aa_G102860.h1.t1
OG0000619	Cg006G1781400	Aa_G205590.h1.t1, Aa_G408570.h1.t1
OG0000620	Cg001G0285200	Aa_G126970.h1.t1
OG0000621	Cg002G0447600	Aa_G317320.h1.t1
OG0000621	Cg002G0447700	Aa_G317350.h1.t1
OG0000622	Cg005G1561800, Cg002G0492400	Aa_G457180.h1.t1
OG0000622	Cg003G0997100	Aa_G127190.h1.t1
OG0000623	Cg004G1416200	Aa_G197380.h1.t1
OG0000623	Cg002G0516500	Aa_G326380.h1.t1
OG0000625	Cg004G1193700	Aa_G175990.h1.t1
OG0000625	Cg006G1785900	Aa_G600270.h1.t1
OG0000626	Cg006G2132700	Aa_G26730.h1.t1
OG0000627	Cg007G2302900	Aa_G192980.h1.t1
OG0000628	Cg001G0063400, Cg001G0063500	Aa_G434190.h1.t1
OG0000635	Cg003G0998100	Aa_G127290.h1.t1
OG0000635	Cg006G2183300, Cg006G2183400	Aa_G286010.h1.t1
OG0000636	Cg003G0989100	Aa_G33800.h1.t1
OG0000637	Cg002G0568900	Aa_G318800.h1.t1
OG0000637	Cg003G0989000	Aa_G33790.h1.t1
OG0000637	Cg002G0490200	Aa_G249360.h1.t1, Aa_G402350.h1.t1
OG0000638	Cg003G0988800	Aa_G33770.h1.t1
OG0000638	Cg002G0568800, Cg002G0568700	Aa_G318790.h1.t1
OG0000639	Cg002G0414400	Aa_G128020.h1.t1
OG0000639	Cg005G1466800	Aa_G381030.h1.t1
OG0000641	Cg003G0955100	Aa_G22180.h1.t1
OG0000641	Cg001G0108600	Aa_G158710.h1.t1
OG0000642	Cg005G1464800	Aa_G196890.h1.t1
OG0000642	Cg005G1464900	Aa_G196870.h1.t1
OG0000643	Cg008G2601200	Aa_G34710.h2.t1, Aa_G34710.h1.t1
OG0000646	Cg002G0492500	Aa_G14050.h1.t1
OG0000648	Cg004G1151100	Aa_G101380.h1.t1
OG0000649	Cg006G2084600	Aa_G583550.h1.t1
OG0000649	Cg006G1846700	Aa_G255200.h1.t1
OG0000649	Cg004G1246700	Aa_G62960.h1.t1
OG0000650	Cg004G1256000	Aa_G108090.h1.t1
OG0000650	Cg004G1394700	Aa_G81750.h1.t1
OG0000652	Cg004G1092500	Aa_G111750.h1.t1
OG0000652	Cg008G2733700	Aa_G499380.h1.t1, Aa_G162150.h1.t1
OG0000653	Cg001G0154400, Cg002G0402200, Cg005G1453100	Aa_G364330.h1.t1, Aa_G206080.h1.t1, Aa_G206110.h1.t1
OG0000656	Cg002G0680000	Aa_G172010.h1.t1
OG0000656	Cg006G2123600	Aa_G686120.h2.t1, Aa_G686120.h1.t1, Aa_G458160.h1.t1, Aa_G585760.h1.t1
OG0000657	Cg004G1389700, Cg004G1382000, Cg008G2846700, Cg008G2861300	Aa_G404720.h1.t1
OG0000658	Cg008G2790800, Cg008G2790600	Aa_G104800.h1.t1
OG0000660	Cg003G0948900	Aa_G266740.h1.t1
OG0000661	Cg005G1453700	Aa_G241270.h1.t1
OG0000661	Cg006G2238400	Aa_G6690.h1.t1
OG0000661	Cg003G0720700, Cg014G3034900	Aa_G99750.h1.t1
OG0000662	Cg005G1467300	Aa_G525570.h1.t1
OG0000662	Cg008G2616700, Cg008G2616000	Aa_G470970.h1.t1
OG0000663	Cg006G2080200	Aa_G271550.h1.t1
OG0000663	Cg007G2511500	Aa_G30610.h1.t1, Aa_G30630.h1.t1
OG0000666	Cg001G0168000, Cg001G0167900	Aa_G240830.h1.t1, Aa_G240820.h1.t1
OG0000667	Cg002G0421200, Cg003G0698900	Aa_G289640.h1.t1
OG0000668	Cg002G0448300	Aa_G114750.h1.t1
OG0000669	Cg003G0782800, Cg006G2038700, Cg006G1927100	Aa_G390500.h2.t1, Aa_G390500.h1.t1, Aa_G57310.h1.t1, Aa_G57310.h2.t1
OG0000673	Cg006G2213700	Aa_G235440.h1.t1
OG0000673	Cg006G2213600	Aa_G235470.h1.t1, Aa_G235450.h1.t1, Aa_G235460.h1.t1, Aa_G235490.h1.t1
OG0000674	Cg004G1179700	Aa_G906250.h1.t1
OG0000678	Cg003G0772100, Cg003G0772000	Aa_G521490.h1.t1, Aa_G521490.h2.t1
OG0000679	Cg007G2570200	Aa_G21740.h1.t1
OG0000680	Cg005G1590300	Aa_G142260.h1.t1
OG0000680	Cg001G0048900	Aa_G118830.h1.t1
OG0000680	Cg006G1983600	Aa_G223700.h1.t1
OG0000681	Cg004G1224000	Aa_G242050.h1.t1
OG0000681	Cg006G1811500	Aa_G255990.h1.t1
OG0000683	Cg002G0627000	Aa_G247610.h1.t1
OG0000683	Cg004G1081000	Aa_G14610.h1.t1
OG0000684	Cg005G1502400	Aa_G199930.h1.t1
OG0000684	Cg002G0438100, Cg002G0438000	Aa_G114210.h1.t1
OG0000684	Cg002G0437900	Aa_G114220.h1.t1
OG0000685	Cg004G1086000	Aa_G42470.h1.t1
OG0000686	Cg006G2022200, Cg006G2022400, Cg006G2022100, Cg006G2021900	Aa_G126700.h1.t1
OG0000686	Cg006G2021700	Aa_G126720.h1.t1, Aa_G699860.h1.t1
OG0000686	Cg006G2021600	Aa_G126740.h1.t1
OG0000687	Cg006G1878700	Aa_G605310.h1.t1
OG0000690	Cg001G0069100	Aa_G402970.h1.t1, Aa_G315610.h1.t1, Aa_G376670.h1.t1
OG0000690	Cg002G0580500	Aa_G192710.h1.t1
OG0000690	Cg008G2760300	Aa_G638400.h2.t1, Aa_G638400.h1.t1, Aa_G638400.h3.t1
OG0000691	Cg008G2722900	Aa_G356690.h1.t1
OG0000691	Cg008G2723000	Aa_G356670.h1.t1
OG0000691	Cg004G1085100	Aa_G42560.h1.t1
OG0000692	Cg008G2872000, Cg008G2897300, Cg002G0508700	Aa_G318870.h1.t1
OG0000693	Cg005G1616400	Aa_G640510.h1.t1, Aa_G640460.h1.t1, Aa_G363000.h1.t1
OG0000695	Cg001G0239600	Aa_G49340.h1.t1
OG0000695	Cg005G1477800	Aa_G443510.h1.t1
OG0000696	Cg008G2800300, Cg002G0534900	Aa_G45500.h1.t1
OG0000696	Cg007G2257500	Aa_G277480.h1.t1
OG0000696	Cg001G0125500	Aa_G212610.h1.t1
OG0000699	Cg005G1768200	Aa_G100280.h1.t1
OG0000700	Cg006G1823200	Aa_G431660.h1.t1
OG0000702	Cg005G1512500	Aa_G145740.h1.t1
OG0000703	Cg005G1533100	Aa_G38270.h1.t1
OG0000703	Cg002G0467800	Aa_G386950.h1.t1
OG0000704	Cg008G2826600, Cg002G0488000, Cg002G0651100	Aa_G393780.h1.t1
OG0000705	Cg005G1531700	Aa_G666040.h1.t1
OG0000706	Cg005G1460600	Aa_G177860.h1.t1
OG0000706	Cg014G3038400, Cg003G0717200	Aa_G347440.h1.t1
OG0000706	Cg006G2244600	Aa_G211800.h1.t1
OG0000707	Cg005G1488500	Aa_G100520.h1.t1
OG0000707	Cg002G0695400	Aa_G251390.h1.t1
OG0000707	Cg004G1196100	Aa_G606980.h1.t1
OG0000708	Cg004G1229100	Aa_G417660.h1.t1
OG0000708	Cg004G1229400	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000713	Cg007G2385100	Aa_G297760.h1.t1, Aa_G255800.h1.t1
