Orthogroup	Cardamine_glauca	Brassica_rapa
OG0000233	Cg008G2647600	XP_009122326.1
OG0000233	Cg008G2647700, Cg008G2647900, Cg008G2647800	XP_018511882.1, XP_009125692.3, XP_033144506.1, NP_001288906.1
OG0000233	Cg008G2647500	XP_033141823.1, XP_009122327.1
OG0000233	Cg008G2647300	XP_009122331.1, XP_009110375.3, XP_033139819.1
OG0000234	Cg004G1263300, Cg008G2601400	XP_009110744.2
OG0000235	Cg007G2571200, Cg007G2574000	XP_033143279.1
OG0000236	Cg001G0272600, Cg004G1311000, Cg004G1287200, Cg004G1333500	XP_009109227.1
OG0000237	Cg004G1298900, Cg004G1316600	XP_009135994.1, XP_018513505.1, XP_033143227.1, XP_018513498.1, XP_009147171.1, XP_018515099.1, XP_009122925.1, XP_018514914.1
OG0000237	Cg001G0099500, Cg004G1282100	XP_033144214.1
OG0000238	Cg007G2478500	XP_009105750.1, XP_009127828.1
OG0000238	Cg007G2478800	XP_009127830.1
OG0000238	Cg007G2478600	XP_033141574.1, XP_009127833.1
OG0000238	Cg002G0635600	XP_009115561.1
OG0000238	Cg006G2034900, Cg006G2035000	XP_009103193.1
OG0000239	Cg002G0661500, Cg007G2316100, Cg006G2142800	XP_033147475.1
OG0000241	Cg001G0185400	XP_009137217.1, XP_009135314.1
OG0000241	Cg001G0185500	XP_009108531.1
OG0000241	Cg003G0857500, Cg003G0740200	XP_009114544.1
OG0000242	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800	XP_009151152.2, XP_033140482.1
OG0000244	Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400	XP_009114492.1, XP_009108752.1, XP_009111248.1
OG0000244	Cg003G0728100, Cg003G0869700	XP_009111247.1
OG0000245	Cg002G0636900, Cg005G1684200, Cg006G1978200, Cg002G0623900, Cg005G1684100, Cg002G0592000, Cg003G0881900, Cg001G0321000, Cg004G1345100, Cg007G2384600, Cg006G1796900, Cg007G2312200, Cg007G2309700, Cg008G2652600, Cg003G0760100, Cg002G0642100, Cg006G2201600	XP_033148198.1, XP_033147971.1, XP_033144131.1, XP_033133696.1, XP_033133396.1, XP_033136129.1, XP_033148073.1, XP_033148068.1, XP_033142141.1, XP_033131433.1
OG0000245	Cg006G1889200	XP_033128276.1
OG0000246	Cg005G1566300	XP_009133099.1
OG0000247	Cg001G0351600, Cg001G0351800	XP_009119459.1
OG0000248	Cg007G2470600	XP_009105678.1, XP_009105679.1
OG0000248	Cg007G2471500	XP_033140079.1
OG0000249	Cg004G1366500, Cg002G0640600	XP_033147169.1, XP_033129329.1
OG0000249	Cg007G2349500, Cg004G1391400	XP_009103624.1
OG0000250	Cg001G0307800	XP_009122723.1
OG0000251	Cg002G0664000	XP_009123566.1
OG0000251	Cg002G0663800	XP_009123565.1
OG0000251	Cg003G0962700	XP_009132141.2
OG0000251	Cg002G0664100	XP_009121576.1
OG0000252	Cg001G0086600	XP_009126727.1, XP_009108914.1
OG0000252	Cg007G2272200	XP_033130758.1, XP_033130761.1, XP_033143449.1, XP_009112729.1
OG0000252	Cg007G2546100	XP_009128234.1, XP_009101726.1
OG0000253	Cg004G1153800	XP_033134270.1
OG0000253	Cg008G2596500	XP_009115390.1, XP_033143098.1
OG0000253	Cg004G1184700	XP_009135236.2, XP_009120551.1
OG0000258	Cg007G2370800, Cg001G0290400	XP_033130780.1
OG0000262	Cg007G2264500, Cg007G2264400, Cg007G2264300, Cg007G2293500	XP_033135357.1
OG0000265	Cg005G1655600	XP_033136496.1, XP_033143235.1, XP_033129398.1, XP_033134266.1, XP_009114824.2, XP_009108249.1
OG0000269	Cg003G0987700	XP_009131977.2, XP_009120488.1
OG0000269	Cg002G0567300	XP_009149982.1
OG0000269	Cg006G2190700, Cg006G1923700, Cg007G2309100, Cg005G1638700	XP_009144371.1, XP_009118237.2
OG0000275	Cg003G1065200	XP_033128791.1, XP_009152161.2, XP_009152162.1, XP_009114077.2
OG0000276	Cg005G1682300	XP_009145453.2, XP_033138396.1
OG0000279	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	XP_009101629.1, XP_033136859.1
OG0000282	Cg001G0182200, Cg001G0182000	XP_009135671.1
OG0000282	Cg001G0182100	XP_033143298.1, XP_009126213.1
OG0000283	Cg007G2481000, Cg004G1350900	XP_033143433.1, XP_033143395.1
OG0000283	Cg011G3015000	XP_033139377.1
OG0000283	Cg006G2249500, Cg001G0232700, Cg005G1551500, Cg002G0631500, Cg001G0291600	XP_033138952.1, XP_033138908.1, XP_033139418.1, XP_033137181.1
OG0000285	Cg001G0190700	XP_009134691.2
OG0000285	Cg001G0190800	XP_009124785.2, XP_009105220.1, XP_009141883.2
OG0000285	Cg001G0130400	XP_009137650.1, XP_009143289.2
OG0000286	Cg008G2943000	XP_009137794.1
OG0000286	Cg001G0074700	XP_033143334.1, XP_009138083.1
OG0000289	Cg005G1600000	XP_009141457.2, XP_009141190.2, XP_033145495.1
OG0000289	Cg005G1602700	XP_009133159.1
OG0000289	Cg013G3025500, Cg036G3082600	XP_033146269.1
OG0000290	Cg007G2262300	XP_009112818.1
OG0000294	Cg008G2721100	XP_033137553.1
OG0000294	Cg007G2422200, Cg007G2422800	XP_033140065.1, XP_009105605.1, XP_033147233.1, XP_033141728.1
OG0000295	Cg006G1996000	XP_033136554.1
OG0000295	Cg004G1173400, Cg004G1317000	XP_033142265.1
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	XP_009120430.1, XP_033142716.1
OG0000296	Cg003G0978500	XP_009126729.2, XP_033141242.1, XP_009126731.2, XP_009145270.2, XP_033141241.1, XP_033141237.1
OG0000297	Cg001G0284800	XP_033138935.1, XP_033134305.1, XP_033138851.1, XP_033143947.1, XP_033138738.1, XP_033144126.1, XP_033139365.1, XP_033143414.1, XP_009124810.2, XP_033133917.1, XP_033139180.1, XP_033148272.1, XP_033139128.1, XP_033143391.1, XP_033134302.1, XP_033138901.1, XP_033143394.1, XP_033139071.1, XP_033139264.1, XP_033139331.1, XP_033138900.1, XP_033131794.1, XP_033129362.1, XP_033138991.1, XP_033137951.1, XP_033130371.1
OG0000298	Cg006G1934800, Cg006G1935200	XP_009151477.1, XP_009105682.1
OG0000298	Cg006G1935400	XP_009114790.1
OG0000301	Cg005G1482700	XP_009117672.2, XP_009117388.2, XP_009117355.1, XP_009140859.2, XP_018513864.2, XP_033132454.1, XP_009140683.1, XP_009111443.1
OG0000303	Cg002G0647500	XP_033128519.1, XP_033141707.1
OG0000304	Cg003G0745900	XP_009138558.1
OG0000304	Cg005G1526200	XP_009133433.2
OG0000308	Cg008G2929200	XP_009101789.1
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	XP_033136159.1, XP_009101973.1, XP_033136503.1, XP_033136557.1, XP_033136506.1, XP_033136273.1, XP_009123893.1, XP_009123946.2, XP_009113997.2, XP_009101790.1, XP_009123889.1
OG0000312	Cg001G0335800, Cg006G1899900	XP_033148335.1, XP_033148371.1, XP_009147596.1, XP_033148615.1, XP_033131369.1
OG0000314	Cg005G1640900	XP_033134239.1
OG0000314	Cg002G0646700, Cg005G1640800	XP_033145454.1
OG0000316	Cg007G2407200	XP_009116708.1
OG0000318	Cg007G2467300	XP_009106691.2
OG0000318	Cg006G2217500	XP_033138191.1
OG0000321	Cg008G2763000	XP_009120857.1
OG0000321	Cg007G2375700	XP_033141348.1, XP_009126388.2
OG0000322	Cg003G0970300	XP_009109521.1
OG0000323	Cg007G2498700	XP_033131924.1
OG0000327	Cg004G1211800	XP_009140412.1
OG0000328	Cg004G1277500	XP_009135722.1
OG0000328	Cg004G1277300	XP_033147151.1
OG0000330	Cg007G2499400, Cg007G2499500	XP_009106486.2, XP_009105952.1
OG0000330	Cg007G2499300	XP_009104838.1, XP_009104837.1, XP_009105951.1, XP_009127959.1
OG0000330	Cg006G2088700	XP_009149213.1
OG0000331	Cg014G3041700, Cg003G0713900	XP_009134472.1, XP_009111338.2
OG0000331	Cg004G1239000	XP_009135526.2, XP_009114068.1
OG0000331	Cg005G1565200	XP_009133101.1
OG0000331	Cg005G1458200	XP_009124482.1
OG0000332	Cg007G2289700, Cg007G2290000, Cg007G2289800, Cg007G2289200	XP_033133452.1, XP_018510244.1
OG0000336	Cg007G2325400, Cg007G2323200, Cg006G2167300, Cg006G2168200	XP_009113354.1
OG0000341	Cg006G1845800, Cg006G1846000	XP_009133284.1
OG0000341	Cg006G1845700, Cg006G1845600	XP_009120003.1, XP_009113338.1
OG0000341	Cg006G1845900	XP_009124897.1
OG0000342	Cg004G1240600	XP_018514306.1, XP_033145144.1, XP_033146876.1, XP_033132405.1, XP_009123139.3
OG0000342	Cg003G0793700, Cg003G0794400	XP_033144962.1
OG0000344	Cg007G2310400, Cg008G2923600, Cg001G0384600	XP_009131723.1, XP_009121040.1
OG0000345	Cg008G2662100, Cg008G2933100	XP_009131113.1, XP_009125366.1
OG0000345	Cg006G2224300, Cg008G2662200	XP_009111117.2, XP_009118657.1, XP_009119322.1
OG0000346	Cg002G0494100	XP_009103856.1
OG0000346	Cg002G0665500	XP_009129561.1, XP_009152070.1
OG0000346	Cg002G0665600	XP_009152071.1
OG0000346	Cg002G0494000	XP_009116024.1
OG0000347	Cg005G1469700	XP_009133759.2, XP_009142386.2
OG0000347	Cg002G0416000	XP_009138772.2, XP_009116806.2
OG0000347	Cg006G2250500	XP_033134760.1, XP_009119712.2
OG0000347	Cg014G3053800, Cg003G0702200	XP_009134562.1
OG0000348	Cg004G1340700	XP_033136583.1
OG0000349	Cg003G0987000	XP_009126683.1
OG0000355	Cg003G0995200	XP_009120577.1, XP_033140106.1, XP_033140107.1, XP_009126602.1
OG0000355	Cg004G1262900	XP_033147125.1
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	XP_009140925.1
OG0000356	Cg005G1740400	XP_009133979.1, XP_009117105.1
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	XP_033133366.1, XP_033133367.1, XP_033133363.1
OG0000359	Cg003G0926700	XP_033137968.1, XP_009127112.1
OG0000359	Cg001G0126400	XP_009109130.1, XP_009137679.1
OG0000362	Cg005G1741300, Cg005G1741400	XP_033141862.1
OG0000363	Cg001G0254400, Cg001G0257200	XP_009130868.1, XP_009125591.2
OG0000363	Cg005G1671900	XP_009140448.1, XP_009140449.1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	XP_009123612.3, XP_009101647.1, XP_009114073.1, XP_009113904.3
OG0000365	Cg006G2014900	XP_033137302.1
OG0000365	Cg006G2015100	XP_009115359.1
OG0000367	Cg008G2714400	XP_009103131.2
OG0000368	Cg002G0560400	XP_009149970.1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	XP_033133710.1, XP_009107578.2, XP_033128024.1
OG0000377	Cg001G0027900	XP_009138491.1
OG0000377	Cg001G0028000	XP_009136876.1
OG0000377	Cg001G0028100	XP_009138490.1, XP_009136992.1
OG0000379	Cg002G0687400	XP_009101283.1, XP_009114212.1
OG0000379	Cg002G0485400	XP_018514158.2
OG0000379	Cg007G2282900	XP_009129179.1
OG0000380	Cg002G0542500	XP_009121314.2, XP_009121239.3
OG0000381	Cg004G1117500	XP_033132113.1
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	XP_009144569.1, XP_009134433.1, XP_009134432.1
OG0000382	Cg005G1556300	XP_009143456.1, XP_009133202.2
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	XP_033132527.1, XP_033136218.1
OG0000383	Cg002G0481200	XP_033145569.1, XP_033146020.1, XP_033136302.1, XP_033131973.1
OG0000384	Cg008G2978800, Cg008G2979000	XP_033141447.1
OG0000384	Cg008G2978900, Cg002G0581400	XP_009128918.1, XP_033141448.1, XP_009128915.1, XP_033141010.1, XP_033141449.1
OG0000388	Cg002G0582500	XP_009145769.1
OG0000390	Cg006G2042900	XP_009145349.1
OG0000390	Cg006G2042700	XP_009145345.1
OG0000390	Cg006G2042600	XP_009103240.1
OG0000391	Cg007G2503200	XP_009105992.1, XP_033131151.1, XP_033131152.1
OG0000391	Cg008G2730400	XP_009131550.1, XP_009126130.1, XP_009121469.1
OG0000392	Cg006G2094500	XP_009117729.1
OG0000392	Cg001G0314800, Cg001G0150700	XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109218.1, XP_009109221.2, XP_009109219.2
OG0000393	Cg001G0360200, Cg001G0359400	XP_009125150.1
OG0000394	Cg004G1219700, Cg004G1219800	XP_009146228.1
OG0000395	Cg006G2123300	XP_009110562.1, XP_009117938.1
OG0000397	Cg004G1242500	XP_033147260.1, XP_009135546.1, XP_033144428.1
OG0000398	Cg004G1333300	XP_009123470.1, XP_033132144.1
OG0000398	Cg004G1361200	XP_033143300.1, XP_033144132.1
OG0000398	Cg001G0109600	XP_009138228.1, XP_033142291.1, XP_009117693.2, XP_033148601.1, XP_009108634.1
OG0000399	Cg006G2240300	XP_009111320.1, XP_009134447.1
OG0000399	Cg007G2336800	XP_009122984.1, XP_009113390.1
OG0000399	Cg006G2172500	XP_009110844.1, XP_009148170.1
OG0000402	Cg003G1060100	XP_033136095.1, XP_033129614.1
OG0000402	Cg003G1060300	XP_018508882.1
OG0000402	Cg003G1060200	XP_018508139.1, XP_018508140.1
OG0000403	Cg005G1705000	XP_009121808.2
OG0000405	Cg004G1207200	XP_009135388.1
OG0000405	Cg008G2665000	XP_033128163.1, XP_009116816.1, XP_009116847.1
OG0000406	Cg003G0989200, Cg006G2186200	XP_009118420.1
OG0000407	Cg006G2233500, Cg006G2015800	XP_009129664.1
OG0000409	Cg006G1989100, Cg006G1989400	XP_009102895.1, XP_009102892.1
OG0000410	Cg003G0748200	XP_033142113.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	XP_009117228.1, XP_009140655.2, XP_033145771.1, XP_033145769.1
OG0000412	Cg008G2729800	XP_009121474.1, XP_009126124.1
OG0000412	Cg001G0336400	XP_009139734.1
OG0000412	Cg007G2424400	XP_009127474.2
OG0000412	Cg004G1243600	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000413	Cg004G1196800	XP_009117592.1
OG0000413	Cg006G1789500, Cg006G1789400	XP_009107087.1
OG0000413	Cg004G1196700	XP_009117606.1, XP_009117615.1
OG0000414	Cg007G2278800	XP_009113073.1
OG0000414	Cg004G1355800	XP_009112260.2
OG0000414	Cg001G0257700	XP_009107833.1, XP_009147527.2, XP_009144715.2
OG0000419	Cg005G1580600	XP_009141477.1, XP_009141476.1
OG0000420	Cg005G1505100	XP_018514613.1
OG0000421	Cg003G0909400	XP_009119805.1
OG0000421	Cg003G0948500	XP_009132345.2, XP_009132342.2, XP_009132299.2, XP_033139627.1, XP_009126978.2
OG0000424	Cg003G0934600	XP_009119993.1
OG0000424	Cg001G0130900	XP_009143223.1
OG0000424	Cg006G1824000	XP_009107182.1, XP_009144926.1
OG0000424	Cg004G1273900	XP_009145600.2, XP_009110281.1
OG0000425	Cg008G2926100	XP_018512945.2, XP_033144162.1, XP_033144134.1
OG0000427	Cg007G2479600	XP_033129583.1
OG0000429	Cg002G0441000	XP_009138964.1
OG0000430	Cg001G0184100	XP_009137234.1, XP_009135506.1
OG0000430	Cg003G0855500, Cg003G0741900	XP_009114557.1, XP_009144513.1
OG0000430	Cg004G1345700	XP_009136176.1
OG0000431	Cg007G2292300	XP_009113233.1
OG0000432	Cg006G1844800, Cg006G1844700	XP_009113858.2
OG0000432	Cg001G0199300	XP_033142746.1
OG0000432	Cg001G0277100	XP_009137041.2
OG0000434	Cg006G1918600	XP_009130772.1, XP_009130770.1
OG0000436	Cg003G0989600	XP_009120511.2, XP_018512380.1, XP_018513341.2
OG0000436	Cg003G0989700	XP_009126640.1, XP_009131961.1
OG0000437	Cg003G0956000	XP_009126926.1, XP_009132186.2, XP_009142069.1, XP_009120181.1
OG0000437	Cg004G1434600	XP_009117525.1, XP_009112624.1
OG0000439	Cg008G2633900	XP_009122220.1, XP_033145038.1
OG0000440	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900	XP_033147225.1
OG0000442	Cg003G1003800	XP_033142403.1
OG0000442	Cg002G0405900, Cg005G1455600	XP_033136091.1, XP_033131564.1, XP_033143616.1, XP_009139999.1
OG0000443	Cg001G0079100	XP_009126072.2
OG0000443	Cg005G1729000	XP_009140677.1, XP_009117057.1
OG0000443	Cg008G2679500	XP_009121978.2
OG0000443	Cg008G2810300	XP_033129927.1, XP_009129964.1
OG0000444	Cg005G1618300	XP_009132781.2, XP_009144211.1
OG0000444	Cg002G0432100	XP_009116612.1, XP_009138911.1, XP_009104208.2
OG0000444	Cg006G2204600	XP_009119097.1
OG0000444	Cg006G2204700	XP_009111012.1
OG0000445	Cg008G2794000	XP_009151636.1, XP_009150903.1, XP_009141711.1, XP_009130101.1
OG0000446	Cg008G2784200	XP_009131886.1, XP_009126560.1, XP_033140101.1
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	XP_033144021.1, XP_009143612.1, XP_009133065.1, XP_009141564.1, XP_033143082.1, XP_033143081.1, XP_009122218.1, XP_018511274.2, XP_009146712.2, XP_009115956.1
OG0000448	Cg002G0634800	XP_033129766.1, XP_033129588.1, XP_033135089.1, XP_009111595.2
OG0000448	Cg001G0291100, Cg002G0634600	XP_033140725.1, XP_009151889.2
OG0000449	Cg005G1709300	XP_009116567.1
OG0000449	Cg002G0436700	XP_009132838.1, XP_009117247.1
OG0000449	Cg004G1092100	XP_018510392.1
OG0000451	Cg001G0182900	XP_009108545.1
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	XP_009118234.2, XP_009133825.1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	XP_009119294.2, XP_009111101.1, XP_009118642.1
OG0000458	Cg006G1986400	XP_033135907.1, XP_009102881.1
OG0000458	Cg006G1986200	XP_009107294.1, XP_009107292.1
OG0000460	Cg004G1195400	XP_009146482.1, XP_009124752.1
OG0000460	Cg003G0954600	XP_009126933.1
OG0000463	Cg006G1916900	XP_009145136.1
OG0000466	Cg003G0733700, Cg003G0864700	XP_009133127.2
OG0000466	Cg004G1118900, Cg004G1119000	XP_009121727.2
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	XP_009132184.1, XP_009136954.1, XP_009138940.1, XP_009128823.1, XP_033136050.1, XP_033136881.1, XP_009101572.1
OG0000470	Cg001G0212600, Cg001G0228700	XP_009137759.1
OG0000471	Cg001G0275900	XP_033146596.1
OG0000471	Cg001G0274700	XP_033132441.1, XP_033134615.1, XP_009139580.1, XP_033130451.1, XP_009148518.2, XP_033148522.1, XP_009148596.2
OG0000472	Cg006G1852500, Cg006G1852400	XP_009107668.1, XP_018509896.1, XP_033130005.1, XP_033132282.1, XP_033145217.1
OG0000473	Cg006G2256600	XP_009118866.2
OG0000474	Cg006G2224000	XP_009118655.1, XP_009111114.1, XP_033138282.1
OG0000474	Cg008G2932300	XP_018515195.1
OG0000474	Cg004G1435300	XP_009114869.1
OG0000475	Cg001G0281200, Cg003G0806900	XP_009123373.2, XP_009139614.1
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	XP_009105150.1, XP_009113245.1, XP_009113119.1
OG0000476	Cg008G2824600, Cg008G2823100	XP_009105602.1, XP_033134477.1, XP_033134406.1, XP_033134327.1
OG0000477	Cg003G1015900	XP_009130224.1
OG0000477	Cg002G0683200	NP_001288862.1, XP_009129126.1
OG0000477	Cg006G2119800	XP_009148815.1, XP_009110545.1, XP_009117904.1
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	XP_033141228.1, XP_033145315.1
OG0000478	Cg007G2312300	XP_033141717.1
OG0000481	Cg007G2316200	XP_009102845.1, XP_009138576.1, XP_018510444.2
OG0000481	Cg006G2163200	XP_009148321.2
OG0000481	Cg006G2163300	XP_009148319.2, XP_009148320.2, XP_009118279.2, XP_009118276.2, XP_009118278.1
OG0000482	Cg007G2492700, Cg007G2492600	XP_009127923.1, XP_009105889.1
OG0000483	Cg001G0242800	XP_009148652.1
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	XP_009108971.2, XP_009107810.2, XP_033133703.1, XP_033133704.1, XP_009123220.1, XP_033134125.1, XP_009123219.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1
OG0000484	Cg001G0099700	XP_009127934.1, XP_009108992.1, XP_009137908.1
OG0000485	Cg001G0170000	XP_009137347.1
OG0000485	Cg001G0170200, Cg001G0170300	XP_033128717.1
OG0000485	Cg001G0170100	XP_033143980.1, XP_018508202.1
OG0000485	Cg002G0629300	XP_009137344.1
OG0000492	Cg002G0480000	XP_009139223.1, XP_018510247.1
OG0000492	Cg005G1604600	XP_009132909.2
OG0000492	Cg005G1542600	XP_009141774.2
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	XP_033145222.1, XP_033146498.1, XP_009139952.1, XP_009139966.1
OG0000494	Cg002G0505000	XP_009117144.1
OG0000494	Cg002G0502600	XP_009136672.3
OG0000495	Cg007G2505700	XP_033131144.1, XP_009104803.1, XP_033131141.1, XP_009106016.1
OG0000496	Cg002G0550100, Cg002G0550000, Cg002G0550200	XP_033129044.1
OG0000496	Cg002G0550400	XP_009102503.1
OG0000496	Cg002G0549900	XP_009150699.1, XP_009149875.1
OG0000497	Cg007G2497600	XP_009105938.1, XP_009127948.1
OG0000497	Cg004G1199900	XP_009146433.2, XP_009135344.1, XP_009117360.2
OG0000497	Cg006G1791500	XP_009132534.1, XP_009147530.1
OG0000500	Cg007G2437500, Cg001G0350900	XP_009127523.1, XP_009127519.1, XP_009127518.1
OG0000501	Cg006G1943100	XP_009114847.1
OG0000501	Cg006G1943000	XP_009114844.1, XP_009114845.2
OG0000501	Cg003G0770600	XP_018510615.2
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	XP_009139827.1
OG0000502	Cg001G0361400, Cg001G0361500	XP_009140217.2
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900	XP_009120350.1, XP_009132054.2, XP_018513628.2, XP_009122377.1, XP_009125675.1
OG0000507	Cg005G1674800	XP_033134972.1
OG0000507	Cg005G1675000, Cg005G1723100	XP_018508655.2, XP_033132040.1
OG0000509	Cg001G0239400	XP_009145733.2, XP_033144831.1, XP_009145742.1
OG0000509	Cg001G0239300, Cg006G1849600	XP_009136792.1, XP_009123025.1
OG0000510	Cg001G0374100	XP_033145696.1, XP_033145692.1
OG0000510	Cg001G0373900, Cg001G0374000	XP_009139978.1, XP_009125127.1
OG0000514	Cg004G1365800, Cg002G0590900	XP_033145515.1, XP_009151554.2
OG0000517	Cg008G2735300, Cg008G2734500	XP_009131576.2, XP_009131578.2, XP_033131927.1
OG0000518	Cg008G2691300	XP_033142474.1
OG0000519	Cg007G2307700	XP_009130576.1
OG0000519	Cg005G1626000, Cg005G1626100	XP_018514394.2, XP_033147949.1
OG0000520	Cg006G2137100	XP_009145700.1, XP_033135876.1, XP_009118066.1, XP_018510225.1, XP_033148814.1, XP_009118065.2
OG0000521	Cg003G0877500, Cg003G0829700, Cg003G1043200	XP_009130486.1
OG0000522	Cg008G2598200	XP_009122765.1, XP_009125458.1
OG0000522	Cg004G1154500	XP_009146926.1, XP_009135051.1, XP_009123329.1
OG0000523	Cg005G1739600	XP_009140582.1
OG0000523	Cg001G0086500	XP_033143849.1, XP_033145935.1, XP_033139501.1, XP_033145546.1
OG0000524	Cg003G0755700, Cg003G0755600, Cg003G0755500	XP_009124389.2
OG0000529	Cg005G1616800	XP_033147670.1, XP_033147706.1, XP_009141158.1
OG0000529	Cg005G1629800	XP_009141057.1
OG0000530	Cg003G0909800, Cg003G0909900	XP_033137798.1, XP_009119810.2, XP_033137797.1, XP_009132515.1, XP_033140109.1, XP_009127217.1, XP_033140108.1, XP_033141682.1, XP_009127219.1
OG0000531	Cg008G2806800, Cg008G2807300, Cg008G2806900	XP_009111654.1, XP_009151038.1, XP_033137679.1, XP_009129988.1, XP_033129031.1
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	XP_033137924.1, XP_009118991.2
