Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0000209	Cg008G2772200	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200
OG0000209	Cg006G2021100, Cg006G1996300	Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000
OG0000210	Cg005G1480200	Ag003G0329800, Ag003G0330000
OG0000210	Cg002G0423700	Ag031G3221600
OG0000210	Cg005G1646200	Ag031G3221000
OG0000215	Cg005G1678900, Cg002G0563200	Ag007G0896700
OG0000216	Cg003G0750300, Cg003G0750200	Ag030G3133600
OG0000216	Cg003G0750000	Ag030G3134000, Ag030G3134400, Ag030G3133900
OG0000216	Cg007G2323800	Ag002G0262400
OG0000216	Cg001G0324000	Ag031G3320500
OG0000219	Cg001G0279900, Cg006G1830800	Ag015G2278200, Ag013G1733900, Ag003G0403300
OG0000221	Cg002G0658400	Ag076G5309600
OG0000225	Cg007G2558500	Ag025G2955300
OG0000227	Cg004G1118500	Ag014G1926300, Ag014G1926900
OG0000229	Cg001G0315200	Ag031G3248700
OG0000229	Cg001G0286400, Cg003G0786600	Ag015G2186000
OG0000229	Cg005G1664500	Ag015G2186100
OG0000230	Cg007G2290400	Ag031G3402000
OG0000230	Cg001G0350800	Ag031G3253600
OG0000232	Cg006G1824400, Cg004G1119800, Cg005G1715100, Cg005G1758600	Ag047G4548200
OG0000233	Cg008G2647400, Cg008G2647500	Ag013G1570500
OG0000233	Cg008G2647300	Ag031G3246600
OG0000234	Cg005G1484700	Ag003G0323000
OG0000234	Cg004G1263300, Cg008G2601400	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200
OG0000237	Cg004G1298900, Cg004G1316600	Ag014G1943900, Ag014G1944000
OG0000237	Cg006G1842500	Ag002G0200000
OG0000238	Cg007G2478500	Ag034G4055200
OG0000238	Cg007G2478600	Ag034G4054800
OG0000238	Cg002G0635600	Ag002G0184700
OG0000238	Cg008G2832400, Cg006G2034900, Cg006G2035000	Ag034G4035700
OG0000238	Cg007G2478700	Ag034G4054700
OG0000241	Cg001G0185400	Ag033G3624000
OG0000241	Cg001G0185500	Ag033G3623800, Ag033G3623900
OG0000241	Cg003G0857500, Cg003G0740200	Ag087G5425400, Ag066G5154800
OG0000242	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800	Ag025G2907300, Ag053G4869700, Ag060G4999200
OG0000244	Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400	Ag016G2372100
OG0000244	Cg003G0728100, Cg003G0869700	Ag013G1572000
OG0000245	Cg006G1889200	Ag048G4685400
OG0000246	Cg005G1566300	Ag054G4896600, Ag039G4258400
OG0000249	Cg004G1366500, Cg002G0640600	Ag047G4539500, Ag046G4528600, Ag033G3520600
OG0000249	Cg002G0640500	Ag007G0888900
OG0000249	Cg007G2349500, Cg004G1391400	Ag026G2976600
OG0000250	Cg003G0862700	Ag022G2758100
OG0000250	Cg006G1828700	Ag022G2758300, Ag002G0162900
OG0000250	Cg001G0307800	Ag025G2955800, Ag025G2956100
OG0000251	Cg002G0664000	Ag039G4288800
OG0000251	Cg002G0663800	Ag034G3997100
OG0000251	Cg003G0962700	Ag004G0694500
OG0000252	Cg001G0086600	Ag011G1243100
OG0000252	Cg007G2272200	Ag002G0152300
OG0000253	Cg004G1153800	Ag066G5151200
OG0000253	Cg004G1184700	Ag014G1951000
OG0000254	Cg001G0250300, Cg001G0250200, Cg001G0250000, Cg001G0249500, Cg001G0249800, Cg001G0249400, Cg001G0249700	Ag007G0925500
OG0000256	Cg004G1240300	Ag014G2059200, Ag048G4625100, Ag014G2059300
OG0000258	Cg007G2370800, Cg001G0290400	Ag078G5365000
OG0000262	Cg007G2264500, Cg007G2264400, Cg007G2264300, Cg007G2293500	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100
OG0000265	Cg005G1655600	Ag067G5197400, Ag029G3122800
OG0000268	Cg008G2873000	Ag016G2388000
OG0000269	Cg003G0987700	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200
OG0000269	Cg002G0567300	Ag016G2389000
OG0000269	Cg005G1638700	Ag013G1620300, Ag013G1620400, Ag013G1620600
OG0000274	Cg008G2846400, Cg003G0884300, Cg001G0366700, Cg008G2975700, Cg001G0331800	Ag011G1223200, Ag016G2295900
OG0000275	Cg008G2833500	Ag011G1055200
OG0000276	Cg005G1682300	Ag078G5381700, Ag045G4512800, Ag048G4721900
OG0000276	Cg002G0614200	Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900
OG0000277	Cg004G1400300, Cg001G0053800, Cg001G0007500	Ag011G1147800
OG0000279	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	Ag016G2337700
OG0000283	Cg007G2481000, Cg004G1350900	Ag066G5158700
OG0000283	Cg006G2249500, Cg001G0232700, Cg005G1551500, Cg002G0631500, Cg001G0291600	Ag061G5018700, Ag026G2995000
OG0000284	Cg005G1669400, Cg004G1304800, Cg003G0797700, Cg002G0455700	Ag007G0865200, Ag025G2915200
OG0000285	Cg001G0190700	Ag033G3606300
OG0000285	Cg001G0190800, Cg003G0706200, Cg014G3049300, Cg003G0711400, Cg014G3044400, Cg001G0130400	Ag033G3605400
OG0000286	Cg008G2943000, Cg006G1979100	Ag003G0333300, Ag003G0333800, Ag003G0333900
OG0000286	Cg001G0074700	Ag011G1174800
OG0000288	Cg007G2410200, Cg001G0295100, Cg008G2916600	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000
OG0000289	Cg005G1600000, Cg005G1602700, Cg005G1606400, Cg001G0371200, Cg013G3025500, Cg036G3082600, Cg004G1374500	Ag001G0007500, Ag032G3460700
OG0000290	Cg007G2262300	Ag024G2873500
OG0000294	Cg007G2421800, Cg007G2421900, Cg007G2422200, Cg007G2422800	Ag013G1499400, Ag013G1499300
OG0000294	Cg008G2713400	Ag013G1428100
OG0000295	Cg006G1996000	Ag013G1715800
OG0000295	Cg004G1173400, Cg004G1317000	Ag014G1932700, Ag014G1932800
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	Ag031G3329800, Ag004G0650600
OG0000296	Cg003G0978500	Ag004G0706200, Ag025G2921300, Ag004G0655000
OG0000296	Cg003G0978400	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000
OG0000297	Cg001G0284800	Ag020G2577900
OG0000298	Cg006G1935400	Ag052G4862800, Ag015G2271900
OG0000300	Cg003G1019300	Ag004G0477500, Ag004G0477300
OG0000300	Cg003G0899400	Ag033G3610300, Ag033G3610000, Ag003G0290700, Ag034G3971000, Ag034G3971300
OG0000301	Cg005G1482700	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300
OG0000301	Cg004G1274700	Ag031G3347600
OG0000304	Cg003G0745900	Ag039G4204000
OG0000304	Cg005G1526200	Ag039G4202700, Ag039G4202600, Ag039G4202400, Ag039G4203100, Ag004G0769900, Ag039G4202500
OG0000305	Cg006G2092900	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800
OG0000305	Cg005G1528100	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100
OG0000307	Cg004G1326000, Cg004G1326100	Ag031G3319400, Ag031G3319300
OG0000308	Cg008G2929200	Ag013G1677100
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	Ag013G1676700, Ag013G1676900, Ag013G1676600, Ag013G1677000
OG0000309	Cg003G0994700	Ag011G1209100
OG0000312	Cg001G0335800, Cg006G1899900	Ag004G0687400
OG0000313	Cg005G1528700	Ag022G2703300
OG0000314	Cg002G0641200	Ag045G4519200, Ag025G2967900
OG0000314	Cg006G1940900	Ag065G5124700
OG0000314	Cg005G1640900	Ag012G1335500
OG0000316	Cg007G2407200	Ag014G1997100, Ag014G1997000
OG0000318	Cg007G2467300	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400
OG0000318	Cg006G2217500	Ag034G3704800, Ag034G3704600
OG0000320	Cg004G1332200	Ag013G1422600
OG0000321	Cg004G1262800	Ag001G0020100, Ag001G0019600
OG0000321	Cg008G2763000	Ag004G0557500
OG0000325	Cg006G2219100	Ag034G3702900
OG0000325	Cg006G2219000	Ag034G3703000
OG0000325	Cg005G1602100	Ag013G1671700
OG0000327	Cg001G0204800	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200
OG0000328	Cg004G1277600, Cg004G1277500	Ag014G2172200, Ag027G3069600
OG0000328	Cg004G1277100, Cg007G2310000	Ag014G2171700
OG0000328	Cg004G1294800	Ag014G2171200
OG0000328	Cg004G1277300	Ag027G3069300, Ag014G2172500
OG0000328	Cg004G1277200, Cg004G1294900	Ag014G2172300, Ag027G3069500
OG0000330	Cg007G2499400, Cg007G2499500	Ag078G5331200
OG0000330	Cg007G2499300	Ag078G5330400
OG0000330	Cg006G2088700	Ag034G3928200
OG0000331	Cg014G3041700, Cg003G0713900	Ag019G2501200
OG0000331	Cg004G1239000	Ag014G2057000
OG0000331	Cg005G1565200	Ag039G4332600
OG0000331	Cg005G1458200	Ag003G0296100
OG0000332	Cg007G2289700, Cg007G2290000	Ag002G0211300, Ag002G0207100
OG0000332	Cg007G2289800, Cg007G2289200	Ag002G0207600
OG0000334	Cg001G0215800	Ag013G1404500, Ag016G2317100, Ag014G2144600
OG0000335	Cg002G0427600	Ag031G3229600, Ag013G1460500
OG0000341	Cg006G1845800, Cg006G1846000	Ag025G2942800, Ag025G2937100, Ag034G3996500, Ag013G1647200
OG0000342	Cg003G0793700, Cg003G0794400	Ag014G2053200, Ag019G2490200, Ag002G0168400, Ag014G2061200, Ag016G2341900
OG0000344	Cg004G1369200	Ag034G3803300
OG0000344	Cg007G2310400, Cg008G2923600, Cg001G0384600	Ag057G4968000, Ag057G4968200, Ag034G4005300
OG0000345	Cg006G2224300, Cg008G2662200	Ag034G3696300, Ag013G1680400
OG0000346	Cg002G0494100	Ag031G3394900
OG0000346	Cg002G0665500	Ag012G1326300
OG0000346	Cg002G0665600	Ag048G4699500, Ag048G4698700, Ag048G4717500
OG0000346	Cg002G0494000	Ag031G3394600
OG0000347	Cg005G1469700	Ag003G0312500
OG0000347	Cg002G0416000	Ag031G3206800
OG0000347	Cg001G0169800	Ag033G3493900, Ag077G5323600
OG0000347	Cg006G2250500	Ag034G3657100
OG0000349	Cg003G0987100, Cg003G0987200, Cg003G0987000	Ag004G0637900
OG0000355	Cg003G0995200	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600
OG0000355	Cg004G1262900	Ag014G2132500
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	Ag013G1608700
OG0000355	Cg008G2953000	Ag039G4299700, Ag011G1097500
OG0000356	Cg005G1740400	Ag014G1871700, Ag014G1871800
OG0000357	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800	Ag013G1737900, Ag013G1737600
OG0000357	Cg005G1588700	Ag048G4589500
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	Ag001G0044600
OG0000359	Cg003G0926700	Ag002G0213600
OG0000359	Cg001G0126400	Ag010G1014300
OG0000361	Cg008G2696400, Cg001G0325800	Ag013G1406500, Ag004G0543700, Ag031G3303900
OG0000362	Cg005G1741300, Cg005G1741400	Ag004G0643700, Ag004G0643800, Ag007G0882000
OG0000362	Cg008G2879000, Cg001G0183800	Ag051G4814600
OG0000363	Cg001G0254400, Cg001G0257200	Ag022G2719400, Ag022G2719600, Ag022G2719500
OG0000363	Cg007G2555900	Ag048G4608300, Ag048G4660000
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	Ag033G3482400
OG0000364	Cg005G1525600, Cg005G1524700	Ag039G4210700, Ag039G4210400
OG0000367	Cg008G2714400	Ag013G1620500
OG0000368	Cg002G0561500, Cg002G0561400	Ag050G4745200
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	Ag011G1188800, Ag011G1173200, Ag011G1202100
OG0000376	Cg007G2295700	Ag002G0232900, Ag002G0228300
OG0000377	Cg001G0027900	Ag011G1079200
OG0000377	Cg001G0028200	Ag011G1079800
OG0000377	Cg001G0028100	Ag011G1079500
OG0000379	Cg002G0687400	Ag074G5273600
OG0000379	Cg002G0485400	Ag031G3376900
OG0000379	Cg007G2282900	Ag002G0189400
OG0000379	Cg007G2283000	Ag033G3540400, Ag013G1651900, Ag002G0189500
OG0000380	Cg002G0542500	Ag004G0625500, Ag004G0624000
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200
OG0000381	Cg004G1117500	Ag014G1838200
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000
OG0000382	Cg005G1556300	Ag039G4301400
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	Ag031G3366800, Ag031G3366900
OG0000383	Cg002G0481200	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200
OG0000384	Cg008G2979000	Ag037G4141500, Ag016G2314300
OG0000384	Cg008G2978900, Cg002G0581400	Ag037G4141600, Ag016G2314200
OG0000388	Cg002G0582500	Ag014G2061300, Ag031G3378600
OG0000388	Cg008G2791800	Ag004G0515600
OG0000390	Cg006G2042700	Ag034G4019100, Ag034G4019200
OG0000390	Cg006G2042600	Ag034G4019700, Ag034G4019500
OG0000391	Cg007G2503200	Ag078G5342000, Ag078G5343600
OG0000391	Cg008G2730400	Ag013G1542800, Ag013G1383100, Ag013G1382900
OG0000392	Cg006G2094500	Ag034G3912000
OG0000392	Cg001G0314800, Cg001G0150700	Ag013G1714900
OG0000394	Cg006G1807100	Ag001G0086100, Ag001G0085900
OG0000394	Cg004G1219700, Cg004G1219800	Ag014G2016400, Ag014G2016800, Ag014G2016600
OG0000395	Cg006G2123300	Ag034G3851600
OG0000395	Cg006G2123400	Ag034G3851800
OG0000397	Cg004G1242500, Cg004G1408400, Cg004G1407400	Ag014G2062300, Ag014G2062400
OG0000399	Cg006G2240300	Ag019G2495400
OG0000399	Cg007G2336800	Ag002G0270000
OG0000399	Cg006G2172500	Ag034G3765600
OG0000402	Cg003G1060100	Ag004G0419800, Ag031G3361400
OG0000402	Cg003G1060300	Ag013G1364000, Ag004G0419600
OG0000402	Cg003G1060200	Ag004G0419700, Ag014G2065700
OG0000403	Cg005G1705000	Ag032G3438700, Ag032G3428400, Ag001G0026100
OG0000405	Cg008G2665000	Ag014G1994700
OG0000406	Cg002G0569000	Ag089G5448800
OG0000406	Cg003G0989200, Cg006G2186200	Ag034G3746500, Ag004G0631900
OG0000407	Cg006G2233500, Cg006G2015800	Ag003G0293200, Ag048G4570300
OG0000407	Cg005G1457300	Ag003G0293100
OG0000409	Cg006G1989000	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700
OG0000409	Cg006G1989100, Cg006G1989400	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300
OG0000412	Cg008G2729800	Ag013G1384500
OG0000412	Cg001G0336400, Cg007G2424400, Cg004G1243600	Ag014G2065800
OG0000413	Cg004G1196800	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900
OG0000413	Cg006G1789500	Ag032G3439600, Ag032G3439500
OG0000414	Cg007G2278800	Ag002G0179900
OG0000414	Cg001G0257700	Ag007G0915200
OG0000416	Cg002G0641800, Cg003G0751600	Ag021G2625300
OG0000419	Cg005G1580600, Cg001G0227700	Ag050G4796000, Ag033G3498000, Ag093G5458600
OG0000420	Cg005G1505100	Ag003G0382200, Ag002G0223100, Ag002G0233200
OG0000420	Cg008G2828400	Ag038G4171600
OG0000420	Cg008G2687800	Ag013G1417300, Ag013G1418200, Ag013G1417600
OG0000421	Cg003G0909400	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300
OG0000421	Cg001G0137300, Cg003G0948500	Ag004G0730400, Ag004G0730300
OG0000424	Cg003G0934600	Ag004G0757300
OG0000424	Cg004G1273900	Ag014G2166100
OG0000425	Cg008G2638400	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000
OG0000429	Cg002G0441000	Ag031G3267200
OG0000430	Cg001G0184100	Ag033G3543200
OG0000430	Cg003G0855500, Cg003G0741900	Ag066G5145600
OG0000430	Cg007G2284200	Ag002G0190900
OG0000431	Cg007G2305800	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400
OG0000431	Cg007G2292300	Ag002G0212700
OG0000432	Cg001G0199300	Ag033G3574900
OG0000432	Cg001G0277100	Ag033G3579000, Ag033G3576500, Ag033G3576400
OG0000436	Cg002G0569200, Cg003G0989600	Ag004G0631300
OG0000436	Cg003G0989700	Ag075G5299000
OG0000437	Cg001G0108200	Ag065G5119300
OG0000437	Cg003G0956000	Ag004G0710800
OG0000437	Cg001G0140500	Ag068G5219300
OG0000437	Cg004G1434600	Ag042G4428800
OG0000439	Cg007G2488200, Cg008G2633900	Ag034G4038100
OG0000440	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100
OG0000442	Cg003G1003800	Ag031G3183300
OG0000442	Cg002G0405900, Cg005G1455600	Ag005G0789500
OG0000443	Cg001G0079100	Ag011G1172700
OG0000443	Cg008G2679500	Ag013G1508000
OG0000443	Cg008G2810300	Ag004G0542800
OG0000444	Cg005G1618300	Ag013G1646700
OG0000444	Cg002G0432100	Ag031G3242100
OG0000444	Cg006G2204600	Ag034G3723000
OG0000445	Cg008G2794000	Ag004G0771100, Ag004G0519100
OG0000446	Cg008G2784200	Ag004G0600400, Ag004G0600200, Ag004G0600500
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	Ag014G1935800
OG0000448	Cg002G0634800	Ag040G4348600
OG0000448	Cg001G0291100, Cg002G0634600	Ag027G3033900
OG0000449	Cg002G0436700	Ag078G5363600, Ag033G3506900, Ag031G3254000
OG0000450	Cg008G2934300	Ag039G4305700
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400
OG0000457	Cg004G1104700	Ag013G1674900
OG0000457	Cg006G2222000	Ag034G3699000
OG0000457	Cg005G1599100	Ag014G1818100
OG0000458	Cg006G1986400	Ag013G1727100
OG0000458	Cg006G1986600, Cg006G1986700, Cg006G1986500	Ag013G1726600
OG0000460	Cg004G1195400	Ag014G1968100
OG0000460	Cg003G0954600	Ag004G0713200
OG0000463	Cg006G1916900	Ag015G2260800, Ag011G1171400
OG0000464	Cg006G2243700, Cg006G2243600	Ag034G3666600, Ag034G3665500, Ag034G3665300, Ag034G3666000, Ag034G3665100, Ag034G3666500, Ag034G3665900, Ag034G3666100
OG0000466	Cg004G1118900, Cg004G1119000	Ag014G1841000, Ag014G1841100
OG0000468	Cg005G1559000, Cg005G1571200	Ag039G4255500, Ag078G5395100
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	Ag050G4765200, Ag006G0816800
OG0000470	Cg001G0228700	Ag050G4757200, Ag050G4757400
OG0000472	Cg006G1852500, Cg006G1852400	Ag014G2120000, Ag061G5040700, Ag018G2447000
OG0000472	Cg004G1343600	Ag039G4220800
OG0000473	Cg006G2256500	Ag034G3650200
OG0000473	Cg006G2256600	Ag034G3650100
OG0000474	Cg006G2224000	Ag034G3696600
OG0000474	Cg004G1435300	Ag002G0172600
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	Ag002G0198500
OG0000476	Cg008G2824600, Cg008G2823100	Ag021G2625200, Ag044G4502000, Ag055G4923100, Ag078G5326400
OG0000477	Cg003G1015900	Ag004G0482300
OG0000477	Cg002G0683200	Ag062G5052300
OG0000477	Cg006G2119800	Ag034G3862700
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	Ag024G2881400
OG0000478	Cg008G2939800	Ag016G2335300, Ag031G3219800
OG0000478	Cg004G1101300, Cg004G1101400	Ag024G2891700
OG0000480	Cg002G0686300	Ag039G4281800
OG0000481	Cg007G2316200	Ag002G0253100
OG0000481	Cg006G2163200	Ag034G3780500
OG0000481	Cg006G2163300	Ag034G3780300
OG0000482	Cg007G2492700, Cg007G2492600	Ag024G2895000, Ag024G2895100, Ag024G2894300, Ag024G2894500, Ag024G2894600, Ag024G2894400, Ag024G2895300
OG0000485	Cg001G0170200, Cg001G0170300	Ag033G3494800
OG0000485	Cg001G0170100, Cg002G0629300, Cg001G0169900	Ag033G3494700, Ag077G5323800
OG0000486	Cg006G2046700	Ag019G2538800
OG0000492	Cg002G0480000	Ag031G3364200
OG0000492	Cg005G1604600	Ag013G1669300
OG0000492	Cg005G1542600	Ag039G4261600, Ag039G4261500
OG0000494	Cg002G0505000	Ag004G0643400
OG0000495	Cg007G2505700	Ag078G5352000, Ag048G4611000, Ag078G5362800
OG0000496	Cg002G0550400	Ag098G5474700
OG0000496	Cg002G0549900	Ag049G4737900, Ag098G5474600
OG0000497	Cg007G2497600	Ag018G2435800
OG0000497	Cg004G1199900	Ag014G1976800
OG0000497	Cg006G1791500	Ag032G3445600
OG0000500	Cg007G2437500, Cg001G0350900	Ag067G5179400
OG0000501	Cg006G1943000	Ag052G4853700
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	Ag061G5025200
OG0000502	Cg001G0361400, Cg001G0361500	Ag061G5025100
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900	Ag022G2669300, Ag004G0666300
OG0000507	Cg005G1674800, Cg005G1675000, Cg005G1723100	Ag014G2077400
OG0000507	Cg008G2839700	Ag001G0063700, Ag034G3823900, Ag078G5329000, Ag068G5221500, Ag022G2630500, Ag026G2985000, Ag022G2704000, Ag001G0063800
OG0000508	Cg006G1800200	Ag032G3456200
OG0000509	Cg001G0239400	Ag007G0888100
OG0000509	Cg001G0239300, Cg006G1849600	Ag031G3140100
OG0000510	Cg001G0374100	Ag001G0018900, Ag001G0018800, Ag003G0405700
OG0000510	Cg001G0373900, Cg001G0374000	Ag071G5245600
OG0000511	Cg003G0925000	Ag020G2559800
OG0000518	Cg008G2691300	Ag013G1485600
OG0000519	Cg007G2307700	Ag031G3167800
OG0000522	Cg008G2598200	Ag022G2771300, Ag039G4246400
OG0000522	Cg004G1154500	Ag014G1898400
OG0000523	Cg005G1739800, Cg005G1739700, Cg005G1739300	Ag032G3475400
OG0000524	Cg003G0755700, Cg003G0755600, Cg003G0755500	Ag011G1073700
OG0000526	Cg008G2751500	Ag060G5003500, Ag060G5004100
OG0000530	Cg003G0909800, Cg003G0909900	Ag073G5261500, Ag002G0113900, Ag002G0113800, Ag002G0114100, Ag002G0114000, Ag002G0114200, Ag063G5076800, Ag063G5076600, Ag063G5077600, Ag001G0015300, Ag004G0459800, Ag004G0460100
OG0000531	Cg008G2806800, Cg008G2807300, Cg008G2806900	Ag004G0538900, Ag004G0539000, Ag004G0538800, Ag004G0539500
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	Ag001G0007000, Ag049G4731300
OG0000535	Cg006G2037200	Ag034G4031500, Ag034G4031300
OG0000535	Cg002G0443600, Cg002G0443700	Ag031G3282800, Ag031G3282700, Ag031G3283100
OG0000536	Cg001G0329600	Ag088G5433900
OG0000536	Cg003G0746800	Ag066G5136300
OG0000537	Cg004G1142700	Ag014G1877700
OG0000537	Cg004G1142800	Ag014G1878000, Ag014G1877900, Ag014G1877800
OG0000542	Cg006G2159400	Ag034G3788000
OG0000542	Cg007G2309500	Ag002G0247500
OG0000542	Cg006G2023500, Cg007G2470000	Ag057G4950800, Ag034G4073500
OG0000543	Cg008G2954100	Ag016G2390200, Ag006G0841500
OG0000543	Cg008G2954200	Ag037G4129700
OG0000544	Cg001G0202500	Ag033G3633800, Ag033G3634300, Ag033G3633000, Ag033G3634500, Ag033G3633900, Ag033G3634800, Ag033G3634700, Ag033G3634900, Ag033G3548000, Ag002G0211800, Ag033G3547900, Ag033G3577500
OG0000546	Cg005G1473900	Ag003G0329500
OG0000547	Cg005G1493600	Ag003G0359700, Ag003G0359600, Ag003G0359900
OG0000547	Cg005G1493900	Ag003G0360600
OG0000552	Cg002G0442400	Ag031G3279700, Ag031G3280100, Ag031G3278500
OG0000553	Cg004G1319500	Ag014G2138400, Ag029G3101100
OG0000553	Cg004G1135200	Ag014G1865700
OG0000554	Cg003G0748800, Cg003G0748900	Ag066G5128500, Ag066G5128200, Ag030G3137000
OG0000555	Cg002G0524800	Ag027G3073600
OG0000556	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100	Ag002G0189000, Ag002G0188700, Ag002G0188300, Ag002G0188500, Ag002G0189200
OG0000557	Cg005G1759100	Ag011G1097200
OG0000561	Cg001G0361600	Ag061G5025000
