Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0000278	Cg001G0333100	CARHR215560
OG0000278	Cg001G0332700	CARHR215610
OG0000278	Cg001G0332500	CARHR215640
OG0000278	Cg001G0337400	CARHR215200
OG0000279	Cg003G0839100, Cg008G2952700	CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770
OG0000279	Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860
OG0000282	Cg001G0182200	CARHR229020
OG0000282	Cg001G0182000	CARHR229730
OG0000282	Cg001G0182100	CARHR229010
OG0000284	Cg004G1433800	CARHR285950
OG0000284	Cg002G0598700	CARHR256150
OG0000284	Cg001G0028400, Cg006G1870000, Cg003G0941700, Cg001G0282200, Cg001G0383900, Cg006G1945100, Cg008G2850200	CARHR177480
OG0000285	Cg001G0190700	CARHR227980
OG0000285	Cg001G0130400	CARHR234950
OG0000286	Cg008G2943000	CARHR178840
OG0000286	Cg006G1979100	CARHR232240
OG0000289	Cg005G1602700	CARHR253920
OG0000289	Cg001G0371200	CARHR262160
OG0000289	Cg004G1374500	CARHR127090
OG0000291	Cg004G1343300	CARHR103190
OG0000291	Cg004G1337600	CARHR103130
OG0000291	Cg004G1343900, Cg004G1343800	CARHR103220
OG0000291	Cg004G1343500	CARHR103210
OG0000294	Cg008G2721100	CARHR197660
OG0000294	Cg007G2421800, Cg007G2421900, Cg007G2422200, Cg007G2422800	CARHR058080
OG0000294	Cg008G2713400	CARHR198380
OG0000295	Cg006G1876600	CARHR035800
OG0000295	Cg006G1996000	CARHR027480, CARHR027430
OG0000295	Cg004G1173400, Cg004G1317000	CARHR100860
OG0000296	Cg008G2982100, Cg003G0982000	CARHR285480
OG0000296	Cg003G0978500	CARHR272760, CARHR053670, CARHR272770
OG0000296	Cg003G0978400	CARHR272750
OG0000297	Cg001G0284800	CARHR115150
OG0000298	Cg006G1934800, Cg006G1935200	CARHR033100
OG0000298	Cg006G1935400	CARHR033050
OG0000300	Cg003G1019300	CARHR276640
OG0000300	Cg003G0899400	CARHR264620, CARHR264630
OG0000301	Cg004G1274700	CARHR096590
OG0000304	Cg003G0745900	CARHR253260, CARHR253390
OG0000304	Cg005G1526200	CARHR135560
OG0000305	Cg006G2092900	CARHR017730
OG0000305	Cg005G1528100	CARHR260510, CARHR135390
OG0000307	Cg004G1326000	CARHR102040
OG0000307	Cg004G1326100	CARHR102030
OG0000308	Cg008G2929200	CARHR180240
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	CARHR180280
OG0000309	Cg003G0994700	CARHR274060
OG0000312	Cg001G0335800, Cg006G1899900	CARHR119980, CARHR284410, CARHR057020
OG0000313	Cg005G1528700	CARHR135310
OG0000314	Cg006G1940900	CARHR213600
OG0000314	Cg008G2865300, Cg005G1640900, Cg002G0646700, Cg005G1640800	CARHR006310
OG0000315	Cg004G1324900, Cg004G1325300	CARHR101940, CARHR101950, CARHR284260
OG0000316	Cg004G1208500, Cg005G1664700	CARHR089640
OG0000316	Cg004G1208400	CARHR089630, CARHR089620
OG0000316	Cg007G2407200	CARHR057270
OG0000318	Cg007G2568100	CARHR073450
OG0000318	Cg007G2467300	CARHR062770, CARHR062740
OG0000318	Cg006G2217500	CARHR004290
OG0000321	Cg004G1262800	CARHR095140, CARHR040120
OG0000321	Cg008G2763000	CARHR193110, CARHR193130
OG0000321	Cg007G2375700	CARHR055410
OG0000322	Cg003G0970300	CARHR259720
OG0000325	Cg006G2219100	CARHR004130
OG0000325	Cg006G2219000	CARHR004140
OG0000327	Cg004G1211800	CARHR089970
OG0000327	Cg001G0204800	CARHR226410
OG0000329	Cg001G0356100	CARHR263540
OG0000329	Cg001G0357100	CARHR263600
OG0000329	Cg001G0356200, Cg001G0356300	CARHR263590
OG0000330	Cg007G2499400	CARHR065920
OG0000330	Cg007G2499300	CARHR065880
OG0000331	Cg014G3041700, Cg003G0713900	CARHR249810
OG0000331	Cg006G2241100	CARHR001810
OG0000331	Cg004G1239000	CARHR092710
OG0000331	Cg005G1565200	CARHR131330
OG0000331	Cg005G1458200	CARHR142440
OG0000332	Cg007G2290000	CARHR051100
OG0000332	Cg007G2289800	CARHR050970, CARHR050980
OG0000332	Cg007G2289200	CARHR050860
OG0000335	Cg002G0427600	CARHR170350
OG0000336	Cg007G2323200	CARHR054520
OG0000336	Cg006G2167300	CARHR009570
OG0000336	Cg006G2168200	CARHR009660
OG0000339	Cg001G0284600	CARHR218850
OG0000341	Cg006G1845700, Cg006G1845600	CARHR038610
OG0000342	Cg004G1240600	CARHR092860
OG0000342	Cg003G0793700, Cg003G0794400	CARHR092570, CARHR092540, CARHR092580, CARHR092590, CARHR101190
OG0000344	Cg004G1369200	CARHR119930
OG0000344	Cg007G2310400, Cg008G2923600, Cg001G0384600	CARHR099040
OG0000345	Cg008G2662100	CARHR203880
OG0000345	Cg008G2933100	CARHR006290
OG0000345	Cg006G2224300	CARHR003600
OG0000345	Cg008G2662200	CARHR203870
OG0000346	Cg002G0494100	CARHR163180
OG0000346	Cg002G0665500	CARHR147230
OG0000346	Cg002G0665600	CARHR147220
OG0000346	Cg002G0494000	CARHR163190
OG0000347	Cg005G1469700	CARHR141230
OG0000347	Cg002G0416000	CARHR171770
OG0000347	Cg001G0169800	CARHR230740
OG0000347	Cg006G2250500	CARHR000730
OG0000347	Cg014G3053800, Cg003G0702200	CARHR248520
OG0000348	Cg008G2938800	CARHR158010
OG0000349	Cg003G0987200	CARHR273240
OG0000351	Cg004G1178000	CARHR086360
OG0000355	Cg003G0995200	CARHR274100
OG0000355	Cg004G1262900	CARHR095150
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	CARHR121680, CARHR121660, CARHR121670
OG0000355	Cg001G0035500	CARHR244920, CARHR118860, CARHR244890
OG0000357	Cg006G1975000	CARHR029510
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	CARHR041650, CARHR259760
OG0000359	Cg003G0926700	CARHR267340
OG0000359	Cg001G0126400	CARHR235360
OG0000362	Cg008G2879000, Cg001G0183800	CARHR266430, CARHR150180
OG0000363	Cg006G1783200	CARHR045650
OG0000363	Cg007G2555900	CARHR071990
OG0000363	Cg005G1671900	CARHR119900
OG0000364	Cg005G1525600, Cg005G1524700	CARHR135700
OG0000365	Cg006G2014900	CARHR025550
OG0000365	Cg006G2015100	CARHR025530
OG0000367	Cg008G2714400	CARHR198280, CARHR198270
OG0000368	Cg002G0560600	CARHR155020
OG0000368	Cg002G0561600	CARHR155100
OG0000368	Cg002G0562400	CARHR155150, CARHR155070
OG0000368	Cg002G0561500, Cg002G0561400	CARHR155090
OG0000368	Cg002G0560400	CARHR154970
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680
OG0000371	Cg004G1365900, Cg006G1943300, Cg007G2391700	CARHR102540
OG0000376	Cg007G2295800	CARHR051710
OG0000376	Cg007G2295700	CARHR051700
OG0000377	Cg001G0027900	CARHR245750
OG0000377	Cg001G0028000	CARHR245740
OG0000377	Cg001G0028200	CARHR245720
OG0000377	Cg001G0028100	CARHR245730
OG0000379	Cg002G0687400	CARHR144670
OG0000379	Cg002G0485400	CARHR164050
OG0000379	Cg007G2282900	CARHR144630
OG0000379	Cg007G2283000	CARHR049930
OG0000380	Cg002G0542500	CARHR157270
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	CARHR072160, CARHR072170
OG0000381	Cg004G1117500	CARHR079970
OG0000382	Cg008G2911100, Cg014G3033300	CARHR250680
OG0000382	Cg003G0721900, Cg014G3033400	CARHR250610
OG0000382	Cg005G1556300	CARHR131810
OG0000383	Cg002G0481200	CARHR164490, CARHR164480
OG0000384	Cg008G2978800	CARHR174500
OG0000384	Cg008G2979000	CARHR174480
OG0000384	Cg008G2978900	CARHR174490
OG0000384	Cg002G0581400	CARHR089510
OG0000388	Cg002G0582500	CARHR092870
OG0000388	Cg008G2791800	CARHR190050, CARHR179180, CARHR153480
OG0000390	Cg006G2042900	CARHR022710
OG0000390	Cg006G2042700	CARHR022720
OG0000390	Cg006G2042600	CARHR022750
OG0000391	Cg007G2503200	CARHR066340, CARHR066300, CARHR066320, CARHR066310, CARHR066330, CARHR066290, CARHR066360
OG0000391	Cg008G2730400	CARHR196560
OG0000392	Cg006G2094500	CARHR017550
OG0000392	Cg001G0314800	CARHR185400, CARHR216970
OG0000392	Cg001G0150700	CARHR232710
OG0000393	Cg001G0359500	CARHR263240, CARHR263230, CARHR263250
OG0000393	Cg001G0360200, Cg001G0359400	CARHR103170
OG0000395	Cg006G2123300	CARHR014460
OG0000395	Cg004G1381000, Cg004G1386500	CARHR105730
OG0000395	Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300	CARHR105760, CARHR105770
OG0000397	Cg004G1408400, Cg004G1407400	CARHR293580
OG0000399	Cg006G2240300	CARHR001910
OG0000399	Cg006G2172500	CARHR009120
OG0000402	Cg003G1060100	CARHR289280, CARHR289040, CARHR177830, CARHR177850, CARHR292120
OG0000402	Cg003G1060300	CARHR289020
OG0000402	Cg003G1060200	CARHR177820, CARHR292110, CARHR292450, CARHR289650, CARHR289030
OG0000405	Cg004G1207200	CARHR089280
OG0000405	Cg006G1933600	CARHR033150, CARHR033140
OG0000405	Cg008G2665000	CARHR203560
OG0000405	Cg004G1207300	CARHR089260
OG0000406	Cg003G0989200	CARHR273440
OG0000406	Cg006G2186200	CARHR007590
OG0000407	Cg006G2233500	CARHR005930, CARHR002610
OG0000407	Cg006G2015800	CARHR025430
OG0000407	Cg005G1457300	CARHR142620
OG0000409	Cg006G1989000	CARHR028090
OG0000409	Cg006G1989100	CARHR028080
OG0000409	Cg006G1989400	CARHR028050
OG0000410	Cg003G0748200	CARHR253620
OG0000411	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300	CARHR117550
OG0000411	Cg005G1743100, Cg005G1742700, Cg005G1747200	CARHR117600
OG0000412	Cg008G2729800	CARHR196640
OG0000412	Cg001G0336400	CARHR215260
OG0000412	Cg007G2424400	CARHR292180
OG0000412	Cg004G1243600	CARHR093170
OG0000413	Cg004G1196800	CARHR088360, CARHR088350
OG0000413	Cg006G1789400	CARHR044870
OG0000413	Cg004G1196700	CARHR088340
OG0000413	Cg008G2862700, Cg008G2848300	CARHR182690
OG0000414	Cg007G2278800	CARHR049420
OG0000414	Cg004G1355800	CARHR105130, CARHR106410
OG0000414	Cg001G0257700	CARHR221890
OG0000419	Cg005G1580600	CARHR129410
OG0000419	Cg001G0227700	CARHR224200, CARHR224190
OG0000420	Cg005G1505100	CARHR137680
OG0000420	Cg008G2828400	CARHR186080
OG0000420	Cg008G2687800	CARHR201040
OG0000421	Cg003G0909400	CARHR265630
OG0000424	Cg003G0934600	CARHR267950
OG0000424	Cg001G0130900	CARHR234870
OG0000424	Cg006G1824000	CARHR041080
OG0000424	Cg004G1273900	CARHR096480
OG0000425	Cg008G2926100	CARHR180690
OG0000425	Cg002G0520600, Cg002G0520500, Cg005G1720200	CARHR031380
OG0000428	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200	CARHR292240
OG0000429	Cg002G0441000	CARHR168790
OG0000430	Cg001G0184100	CARHR228790
OG0000430	Cg003G0855500, Cg003G0741900	CARHR252910
OG0000430	Cg007G2284200	CARHR050150
OG0000430	Cg004G1345700	CARHR103290
OG0000431	Cg007G2305800	CARHR052800
OG0000431	Cg007G2292300	CARHR051440
OG0000432	Cg006G1844700	CARHR038790, CARHR038780, CARHR038820
OG0000432	Cg001G0199300	CARHR227030
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020
OG0000434	Cg006G1918600	CARHR034080
OG0000436	Cg002G0569200	CARHR154360
OG0000436	Cg003G0989600	CARHR273490
OG0000436	Cg003G0989700	CARHR273500
OG0000436	Cg002G0569300	CARHR154370
OG0000437	Cg001G0108200	CARHR237210
OG0000437	Cg003G0956000	CARHR270460
OG0000437	Cg001G0140500	CARHR233780
OG0000437	Cg004G1434600	CARHR110190
OG0000438	Cg002G0595900	CARHR152860, CARHR151200, CARHR152850
OG0000439	Cg007G2488100	CARHR064690
OG0000439	Cg007G2488200	CARHR064700
OG0000439	Cg008G2633900	CARHR179040, CARHR206880
OG0000440	Cg008G2848800, Cg008G2863700	CARHR286140, CARHR286080, CARHR286060, CARHR286070
OG0000440	Cg008G2848900	CARHR085380
OG0000442	Cg003G1003800	CARHR275070
OG0000442	Cg002G0405900, Cg005G1455600	CARHR142770, CARHR172740, CARHR054380, CARHR261710
OG0000443	Cg001G0079100	CARHR240310
OG0000443	Cg005G1729000	CARHR115900
OG0000443	Cg008G2679500	CARHR202110
OG0000443	Cg008G2810300	CARHR188110
OG0000444	Cg005G1618300	CARHR125020
OG0000444	Cg002G0432100	CARHR169860
OG0000444	Cg006G2204600	CARHR005550
OG0000444	Cg006G2204700	CARHR005540
OG0000445	Cg008G2794000	CARHR189790
OG0000445	Cg002G0538400	CARHR157730
OG0000445	Cg005G1748300	CARHR118230
OG0000445	Cg001G0095000	CARHR238640
OG0000446	Cg008G2784200	CARHR190860, CARHR190870
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	CARHR130390, CARHR206830, CARHR086060
OG0000448	Cg002G0634800	CARHR292580, CARHR292570
OG0000448	Cg001G0291100, Cg002G0634600	CARHR292620
OG0000449	Cg002G0436700	CARHR169310
OG0000450	Cg008G2934300	CARHR179840, CARHR179880, CARHR179890, CARHR179750, CARHR179850, CARHR179820, CARHR179790, CARHR116510
OG0000451	Cg001G0182900	CARHR228900
OG0000451	Cg007G2304500, Cg007G2304600	CARHR052700
OG0000457	Cg004G1104700	CARHR127370
OG0000457	Cg006G2222000	CARHR003820
OG0000458	Cg006G1986400	CARHR028400
OG0000458	Cg006G1986200	CARHR028420
OG0000458	Cg006G1986600	CARHR028370
OG0000458	Cg006G1986700	CARHR286910
OG0000458	Cg006G1986500	CARHR028390
OG0000460	Cg004G1195400	CARHR088190
OG0000460	Cg003G0954600	CARHR270190
OG0000461	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600	CARHR186880
OG0000463	Cg006G1916900	CARHR287270
OG0000463	Cg002G0564400	CARHR105900
OG0000463	Cg004G1391200	CARHR155330
OG0000464	Cg006G2243700	CARHR001520, CARHR000930
OG0000464	Cg006G2243600	CARHR001530
OG0000466	Cg004G1118900, Cg004G1119000	CARHR284350
OG0000467	Cg008G2809100, Cg008G2809600	CARHR187530
OG0000467	Cg008G2807600	CARHR130790
OG0000467	Cg008G2809700, Cg008G2810500	CARHR188130
OG0000468	Cg005G1559000	CARHR134120, CARHR134100
OG0000468	Cg005G1571200	CARHR130510
OG0000469	Cg002G0438500	CARHR176200, CARHR225580
OG0000469	Cg008G2965000	CARHR169080
OG0000470	Cg001G0249200	CARHR290350
OG0000471	Cg001G0275900	CARHR219700
OG0000471	Cg001G0274700	CARHR219800
OG0000472	Cg006G1852500, Cg006G1852400	CARHR037060
OG0000473	Cg006G2256500	CARHR000130
OG0000473	Cg006G2256600	CARHR000120
OG0000473	Cg005G1556400	CARHR131820
OG0000474	Cg006G2224000	CARHR003630
OG0000474	Cg008G2932300	CARHR180040
OG0000474	Cg004G1435300	CARHR110220, CARHR252030, CARHR110210
OG0000475	Cg001G0281200, Cg003G0806900	CARHR219220
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	CARHR050610
OG0000476	Cg008G2824600, Cg008G2823100	CARHR186490, CARHR186690
OG0000477	Cg003G1015900	CARHR276320
OG0000477	Cg002G0683200	CARHR145200
OG0000477	Cg006G2119800	CARHR014840
OG0000478	Cg008G2939800	CARHR292080
OG0000478	Cg004G1101300, Cg004G1101400	CARHR078100
OG0000480	Cg002G0686200	CARHR144780
OG0000480	Cg002G0686300	CARHR144770
OG0000480	Cg002G0686500	CARHR144740
OG0000481	Cg007G2316200	CARHR284150
OG0000481	Cg006G2163200	CARHR010120
OG0000481	Cg006G2163300	CARHR010110
OG0000482	Cg007G2492700, Cg007G2492600	CARHR065170, CARHR065180
OG0000483	Cg008G2838300, Cg008G2881400	CARHR184910
OG0000483	Cg001G0242800	CARHR222620
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	CARHR187250, CARHR187260
OG0000484	Cg001G0099600	CARHR238200
OG0000484	Cg001G0099700	CARHR238190
OG0000485	Cg001G0170000	CARHR230730
OG0000485	Cg001G0170200, Cg001G0170300	CARHR230700
OG0000485	Cg001G0170100	CARHR230710
OG0000485	Cg002G0629300	CARHR149360
OG0000486	Cg006G2077700, Cg006G2077400	CARHR019430, CARHR019400, CARHR019410, CARHR189080
OG0000486	Cg006G2046700	CARHR104640
OG0000492	Cg002G0480000	CARHR164620
OG0000492	Cg005G1604600	CARHR126780
OG0000492	Cg005G1542600	CARHR133660
OG0000494	Cg002G0505000	CARHR162100
OG0000495	Cg007G2505700	CARHR065140, CARHR154580, CARHR065150, CARHR056910, CARHR262730, CARHR066640, CARHR066630, CARHR066650
OG0000496	Cg002G0550100	CARHR156440
OG0000496	Cg002G0550000, Cg002G0550200	CARHR156450
OG0000496	Cg002G0550400	CARHR156420
OG0000496	Cg002G0549900	CARHR156460
OG0000497	Cg007G2497600	CARHR065650
OG0000497	Cg004G1199900	CARHR088730
OG0000497	Cg006G1791500	CARHR044630
OG0000499	Cg006G2009700	CARHR026050
OG0000499	Cg004G1270900	CARHR096060, CARHR096040
OG0000500	Cg007G2437500	CARHR059540
OG0000500	Cg001G0350900	CARHR214170
OG0000501	Cg006G1943100	CARHR032270
OG0000501	Cg006G1943000	CARHR032280
OG0000501	Cg003G0770600	CARHR256050
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	CARHR262940, CARHR263150, CARHR263140
OG0000502	Cg001G0361400, Cg001G0361500	CARHR263120
OG0000506	Cg003G0974000, Cg004G1409000	CARHR272250, CARHR132920
OG0000506	Cg005G1549700	CARHR107490
OG0000506	Cg008G2642900	CARHR206050
OG0000509	Cg001G0239400	CARHR215530
OG0000509	Cg006G1849600	CARHR223020
OG0000510	Cg001G0374100	CARHR261860, CARHR261870
OG0000510	Cg001G0373900	CARHR261890
OG0000510	Cg001G0374000	CARHR261880
OG0000511	Cg003G0925000	CARHR267150
OG0000512	Cg002G0595100	CARHR152700, CARHR270390
OG0000513	Cg008G2870400	CARHR183400
OG0000514	Cg003G0885900	CARHR052930, CARHR154020, CARHR216890, CARHR121700, CARHR104360
OG0000514	Cg007G2284800, Cg003G0886000	CARHR260560
OG0000514	Cg004G1365800, Cg002G0590900	CARHR058790, CARHR151080, CARHR257980, CARHR216880, CARHR214550
OG0000517	Cg008G2735300, Cg008G2734500	CARHR196090
OG0000518	Cg008G2691300	CARHR200680
OG0000519	Cg007G2307700	CARHR053020
OG0000519	Cg005G1626000, Cg005G1626100	CARHR124150
OG0000520	Cg006G2137100	CARHR012980
OG0000521	Cg003G0877500, Cg003G0829700, Cg003G1043200	CARHR278970
OG0000522	Cg008G2598200	CARHR210740
OG0000522	Cg004G1154500	CARHR083900
OG0000523	Cg005G1740000, Cg005G1739900	CARHR117130
OG0000523	Cg005G1739500	CARHR117080, CARHR117060
OG0000524	Cg003G0755700	CARHR254550
OG0000524	Cg003G0755600, Cg003G0755500	CARHR254540
OG0000526	Cg008G2751600	CARHR194280
OG0000529	Cg007G2309800	CARHR283970
OG0000529	Cg005G1616800	CARHR125180
OG0000529	Cg005G1629800	CARHR123630
OG0000530	Cg003G0909800	CARHR265700, CARHR265680
OG0000530	Cg003G0909900	CARHR265710
OG0000531	Cg008G2807300	CARHR188310
OG0000531	Cg008G2806900	CARHR188350
OG0000535	Cg006G2037200	CARHR023280
OG0000535	Cg002G0443600	CARHR168410, CARHR168430
OG0000535	Cg002G0443700	CARHR168400, CARHR168420
OG0000536	Cg001G0329600	CARHR215900
OG0000537	Cg004G1142700	CARHR082530
OG0000537	Cg008G2881500	CARHR184200
OG0000537	Cg004G1142800	CARHR082540
OG0000539	Cg005G1640600	CARHR122630, CARHR122640
OG0000540	Cg005G1622400	CARHR124730
OG0000542	Cg006G2159400	CARHR010580
OG0000542	Cg007G2309500	CARHR053260
OG0000542	Cg006G2023500	CARHR024780
OG0000542	Cg007G2470000	CARHR063060
OG0000543	Cg008G2953600	CARHR177670
OG0000543	Cg008G2953900	CARHR177610, CARHR177580
OG0000543	Cg008G2953800	CARHR177590
OG0000544	Cg001G0202500	CARHR152800, CARHR226650, CARHR225340
OG0000546	Cg005G1473900	CARHR140220
OG0000547	Cg005G1493600	CARHR138750, CARHR138760
OG0000547	Cg005G1493900	CARHR138720
OG0000547	Cg005G1493700	CARHR138740
OG0000548	Cg006G2240000	CARHR001950
OG0000548	Cg005G1754100	CARHR217760
OG0000549	Cg005G1602500	CARHR126970
OG0000552	Cg002G0582800, Cg002G0582700	CARHR151270
OG0000553	Cg004G1319500	CARHR101180
OG0000554	Cg003G0748800, Cg003G0748900	CARHR253730, CARHR253720
OG0000555	Cg002G0524800	CARHR221510, CARHR159840
OG0000555	Cg004G1279400	CARHR097090
OG0000556	Cg007G2282000	CARHR049900
OG0000557	Cg005G1759000	CARHR292760, CARHR285920
OG0000557	Cg005G1759100	CARHR257100, CARHR292750
OG0000561	Cg001G0361600	CARHR263090
OG0000561	Cg002G0623100	CARHR154070
OG0000561	Cg008G2719500	CARHR197820
OG0000562	Cg005G1666300	CARHR120180
OG0000562	Cg008G2782500	CARHR191090, CARHR155630
OG0000563	Cg006G2032000	CARHR124610, CARHR023850
OG0000564	Cg009G2987700, Cg008G2887400	CARHR184330
OG0000564	Cg002G0419100	CARHR171400
OG0000564	Cg005G1472300	CARHR140950
OG0000565	Cg006G2147600	CARHR011870
OG0000566	Cg008G2922700	CARHR292650, CARHR181100, CARHR181080
OG0000567	Cg001G0258600, Cg001G0258700	CARHR054030
OG0000568	Cg005G1487400	CARHR139410
OG0000569	Cg003G1056500	CARHR280390
OG0000569	Cg002G0527400	CARHR112890
OG0000569	Cg008G2627200	CARHR207730
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	CARHR273100
OG0000572	Cg008G2913100	CARHR180450
OG0000573	Cg003G0860600, Cg003G0737400	CARHR252450
OG0000579	Cg004G1082100	CARHR076040
OG0000579	Cg003G1002100	CARHR274900
OG0000580	Cg005G1618900	CARHR124950, CARHR214280
OG0000581	Cg008G2768400	CARHR192500
OG0000582	Cg002G0587100	CARHR151600
OG0000582	Cg002G0587000	CARHR151610
OG0000583	Cg006G1800700	CARHR043730
OG0000583	Cg006G2094600	CARHR017500
OG0000583	Cg007G2556600	CARHR072060
OG0000583	Cg004G1209700	CARHR089730
OG0000584	Cg007G2288800	CARHR050810
OG0000584	Cg006G1880800	CARHR035310
OG0000584	Cg008G2909200	CARHR181990
OG0000585	Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700	CARHR166660
OG0000588	Cg005G1638900	CARHR122770, CARHR122810, CARHR122760
OG0000588	Cg005G1639200	CARHR122730
OG0000589	Cg003G0940500	CARHR268550
OG0000589	Cg008G2765300	CARHR192830
OG0000590	Cg001G0359300	CARHR263610, CARHR263330
OG0000590	Cg001G0358800	CARHR263350
OG0000590	Cg001G0358700	CARHR263380, CARHR263360, CARHR263370
OG0000591	Cg007G2435900	CARHR059300
OG0000591	Cg001G0135900	CARHR234300
OG0000591	Cg003G0943100	CARHR268790
OG0000592	Cg007G2556700	CARHR072070
OG0000592	Cg001G0127500	CARHR235230
OG0000593	Cg007G2550300	CARHR071420
OG0000593	Cg006G1904600	CARHR094130
OG0000593	Cg004G1253200	CARHR034950
OG0000595	Cg006G1854400, Cg006G1854500	CARHR037390
OG0000595	Cg007G2297100	CARHR051860
OG0000595	Cg007G2511900	CARHR067250
OG0000596	Cg005G1743600	CARHR117940
OG0000596	Cg002G0669900	CARHR146780
OG0000597	Cg001G0269900, Cg002G0538700	CARHR220380
OG0000597	Cg001G0269700	CARHR152270, CARHR220390
OG0000597	Cg001G0270000	CARHR220370
OG0000598	Cg001G0049800	CARHR243420
OG0000598	Cg001G0032900	CARHR245210
OG0000599	Cg004G1398200	CARHR106570
OG0000599	Cg001G0010300	CARHR112530, CARHR247520
OG0000600	Cg004G1117400	CARHR079960
OG0000600	Cg006G2238000	CARHR002150
OG0000600	Cg008G2826000	CARHR186280
